ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
8579;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2008;100.0;391.0;60.0;247.0
8580;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2009;90.0;357.0;50.0;200.0
8581;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2010;100.0;388.0;40.0;141.0
8582;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2011;100.0;403.0;40.0;171.0
8583;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2012;;;40.0;150.0
8584;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2013;;;30.0;131.0
8585;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Havo, vwo;1;2014;;;;
8586;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2006;100.0;370.0;90.0;333.0
8587;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2007;110.0;369.0;90.0;319.0
8588;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2008;110.0;377.0;100.0;320.0
8589;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2009;130.0;414.0;110.0;331.0
8590;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2010;120.0;366.0;100.0;308.0
8591;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2011;130.0;391.0;110.0;310.0
8592;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2012;110.0;299.0;90.0;240.0
8593;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2013;120.0;323.0;110.0;294.0
8594;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;0;2014;;;;
8595;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2006;30.0;125.0;60.0;208.0
8596;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2007;30.0;114.0;50.0;182.0
8597;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2008;60.0;196.0;60.0;181.0
8598;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2009;60.0;178.0;60.0;192.0
8599;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2010;50.0;158.0;60.0;181.0
8600;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2011;60.0;188.0;70.0;195.0
8601;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2012;;;40.0;120.0
8602;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2013;;;50.0;141.0
8603;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;2;2014;;;;
8604;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2006;70.0;245.0;40.0;125.0
8605;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2007;70.0;255.0;40.0;137.0
8606;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2008;50.0;181.0;40.0;139.0
8607;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2009;70.0;235.0;40.0;139.0
8608;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2010;70.0;208.0;40.0;127.0
8609;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2011;70.0;203.0;40.0;115.0
8610;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2012;;;40.0;120.0
8611;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2013;;;60.0;152.0
8612;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Hbo, wo;1;2014;;;;
8613;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2006;760.0;2405.0;670.0;2014.0
8614;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2007;600.0;2243.0;580.0;2104.0
8615;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2008;590.0;2481.0;490.0;2007.0
8616;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2009;450.0;2206.0;400.0;1819.0
8617;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2010;370.0;2117.0;340.0;1871.0
8618;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2011;340.0;2242.0;300.0;1818.0
8619;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2012;330.0;1992.0;300.0;1615.0
8620;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2013;310.0;1865.0;280.0;1700.0
8621;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;0;2014;2100.0;1063.0;1680.0;838.0
8622;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2006;60.0;198.0;100.0;299.0
8623;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2007;50.0;171.0;80.0;283.0
8624;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2008;50.0;256.0;70.0;271.0
8625;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2009;60.0;325.0;50.0;191.0
8626;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2010;40.0;224.0;60.0;279.0
8627;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2011;50.0;306.0;50.0;332.0
8628;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2012;;;70.0;404.0
8629;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2013;;;50.0;467.0
8630;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;2;2014;;;410.0;209.0
8631;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2006;700.0;2208.0;570.0;1715.0
8632;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2007;550.0;2071.0;500.0;1821.0
8633;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2008;540.0;2225.0;420.0;1736.0
8634;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2009;390.0;1881.0;350.0;1628.0
8635;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2010;330.0;1893.0;280.0;1592.0
8636;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2011;290.0;1937.0;250.0;1486.0
8637;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2012;;;240.0;1211.0
8638;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2013;;;230.0;1233.0
8639;Mannen;Totaal 12 tot 25 jaar;(Voormalige) Ned. Antillen en Aruba;Opleiding onbekend;1;2014;;;1270.0;629.0
8640;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2006;5210.0;1320.0;4520.0;1138.0
8641;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2007;5250.0;1343.0;4610.0;1165.0
8642;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2008;4870.0;1249.0;4200.0;1065.0
8643;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2009;4580.0;1183.0;3810.0;982.0
8644;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2010;4580.0;1206.0;3540.0;923.0
8645;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2011;4270.0;1141.0;3380.0;893.0
8646;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2012;3900.0;1051.0;3060.0;815.0
8647;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2013;3530.0;966.0;2810.0;762.0
8648;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;0;2014;3090.0;853.0;2290.0;626.0
8649;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2006;760.0;195.0;1430.0;367.0
8650;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2007;820.0;212.0;1420.0;365.0
8651;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2008;820.0;215.0;1180.0;304.0
8652;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2009;860.0;228.0;1030.0;270.0
8653;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2010;810.0;218.0;950.0;253.0
8654;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2011;800.0;218.0;930.0;250.0
8655;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2012;;;840.0;234.0
8656;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2013;;;810.0;222.0
8657;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;2;2014;;;660.0;184.0
8658;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2006;4450.0;1125.0;3090.0;771.0
8659;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2007;4430.0;1131.0;3190.0;800.0
8660;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2008;4050.0;1034.0;3020.0;761.0
8661;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2009;3720.0;955.0;2790.0;712.0
8662;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2010;3770.0;988.0;2600.0;671.0
8663;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2011;3470.0;922.0;2450.0;643.0
8664;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2012;;;2210.0;581.0
8665;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2013;;;1990.0;539.0
8666;Mannen;Totaal 12 tot 25 jaar;Suriname;Totaal opleidingen;1;2014;;;1630.0;442.0
8667;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2006;170.0;1023.0;120.0;713.0
8668;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2007;110.0;829.0;80.0;595.0
8669;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2008;110.0;823.0;70.0;547.0
8670;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2009;70.0;574.0;50.0;420.0
8671;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2010;80.0;676.0;50.0;405.0
8672;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2011;80.0;742.0;50.0;449.0
8673;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2012;60.0;606.0;30.0;324.0
8674;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2013;50.0;529.0;30.0;357.0
8675;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;0;2014;;;;
8676;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2006;30.0;155.0;50.0;324.0
8677;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2007;20.0;146.0;30.0;247.0
8678;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2008;30.0;219.0;20.0;164.0
8679;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2009;10.0;99.0;20.0;143.0
8680;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2010;10.0;99.0;10.0;114.0
8681;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2011;10.0;106.0;20.0;153.0
8682;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2012;;;10.0;138.0
8683;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2013;;;20.0;168.0
8684;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;2;2014;;;;
8685;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2006;140.0;868.0;70.0;389.0
8686;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2007;90.0;683.0;50.0;348.0
8687;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2008;80.0;604.0;50.0;383.0
8688;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2009;60.0;476.0;40.0;278.0
8689;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2010;70.0;577.0;30.0;290.0
8690;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2011;70.0;636.0;30.0;296.0
8691;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2012;;;20.0;187.0
8692;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2013;;;20.0;189.0
8693;Mannen;Totaal 12 tot 25 jaar;Suriname;Basisonderwijs;1;2014;;;;
8694;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2006;1170.0;1789.0;880.0;1349.0
8695;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2007;1130.0;1750.0;900.0;1386.0
8696;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2008;940.0;1511.0;730.0;1175.0
8697;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2009;930.0;1511.0;710.0;1154.0
8698;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2010;910.0;1471.0;620.0;1003.0
8699;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2011;830.0;1362.0;620.0;1015.0
8700;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2012;780.0;1284.0;540.0;891.0
8701;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2013;700.0;1160.0;480.0;786.0
8702;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;0;2014;;;;
8703;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2006;150.0;230.0;370.0;567.0
8704;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2007;180.0;275.0;340.0;531.0
8705;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2008;160.0;257.0;270.0;432.0
8706;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2009;210.0;337.0;250.0;400.0
8707;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2010;150.0;244.0;210.0;346.0
8708;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2011;160.0;267.0;220.0;366.0
8709;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2012;;;180.0;303.0
8710;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2013;;;170.0;274.0
8711;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;2;2014;;;;
8712;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2006;1020.0;1559.0;510.0;781.0
8713;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2007;950.0;1474.0;550.0;855.0
8714;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2008;780.0;1254.0;460.0;743.0
8715;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2009;720.0;1174.0;470.0;754.0
8716;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2010;760.0;1227.0;410.0;657.0
8717;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2011;670.0;1095.0;400.0;649.0
8718;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2012;;;360.0;588.0
8719;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2013;;;310.0;512.0
8720;Mannen;Totaal 12 tot 25 jaar;Suriname;Vmbo;1;2014;;;;
8721;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2006;130.0;2421.0;100.0;1721.0
8722;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2007;230.0;2367.0;180.0;1839.0
8723;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2008;230.0;2151.0;170.0;1662.0
8724;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2009;220.0;1947.0;170.0;1567.0
8725;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2010;220.0;1857.0;160.0;1333.0
8726;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2011;250.0;2015.0;190.0;1550.0
8727;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2012;260.0;2081.0;190.0;1537.0
8728;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2013;260.0;2020.0;200.0;1534.0
8729;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;0;2014;;;;
8730;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2006;20.0;285.0;30.0;543.0
8731;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2007;30.0;319.0;80.0;803.0
8732;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2008;30.0;289.0;50.0;468.0
8733;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2009;30.0;277.0;50.0;480.0
8734;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2010;20.0;201.0;40.0;333.0
8735;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2011;30.0;246.0;50.0;406.0
8736;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2012;;;50.0;388.0
8737;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2013;;;50.0;386.0
8738;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;2;2014;;;;
8739;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2006;120.0;2136.0;70.0;1178.0
8740;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2007;200.0;2049.0;100.0;1037.0
8741;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2008;190.0;1862.0;130.0;1194.0
8742;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2009;180.0;1671.0;120.0;1087.0
8743;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2010;190.0;1655.0;120.0;1000.0
8744;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2011;220.0;1769.0;140.0;1144.0
8745;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2012;;;150.0;1149.0
8746;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2013;;;150.0;1149.0
8747;Mannen;Totaal 12 tot 25 jaar;Suriname;Voortgezet speciaal onderwijs;1;2014;;;;
8748;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2006;1940.0;1658.0;1760.0;1511.0
8749;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2007;2200.0;1755.0;1980.0;1574.0
8750;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2008;2220.0;1686.0;1950.0;1480.0
8751;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2009;2160.0;1594.0;1840.0;1363.0
8752;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2010;2300.0;1690.0;1890.0;1389.0
8753;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2011;2160.0;1618.0;1760.0;1321.0
8754;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2012;1960.0;1491.0;1630.0;1240.0
8755;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2013;1810.0;1397.0;1530.0;1186.0
8756;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;0;2014;;;;
8757;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2006;260.0;221.0;480.0;407.0
8758;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2007;300.0;237.0;520.0;411.0
8759;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2008;320.0;242.0;480.0;367.0
8760;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2009;340.0;253.0;380.0;284.0
8761;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2010;370.0;269.0;410.0;301.0
8762;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2011;340.0;251.0;380.0;281.0
8763;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2012;;;370.0;283.0
8764;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2013;;;350.0;272.0
8765;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;2;2014;;;;
8766;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2006;1680.0;1437.0;1290.0;1104.0
8767;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2007;1910.0;1518.0;1460.0;1163.0
8768;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2008;1900.0;1443.0;1470.0;1113.0
8769;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2009;1810.0;1341.0;1460.0;1079.0
8770;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2010;1930.0;1421.0;1480.0;1088.0
8771;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2011;1830.0;1367.0;1390.0;1040.0
8772;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2012;;;1260.0;957.0
8773;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2013;;;1180.0;914.0
8774;Mannen;Totaal 12 tot 25 jaar;Suriname;Mbo;1;2014;;;;
8775;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2006;340.0;521.0;280.0;420.0
8776;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2007;340.0;527.0;270.0;421.0
8777;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2008;320.0;500.0;250.0;387.0
8778;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2009;320.0;496.0;230.0;367.0
8779;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2010;350.0;533.0;210.0;317.0
8780;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2011;290.0;443.0;190.0;290.0
8781;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2012;270.0;411.0;160.0;249.0
8782;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2013;220.0;338.0;140.0;212.0
8783;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;0;2014;;;;
8784;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2006;90.0;144.0;160.0;247.0
8785;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2007;90.0;134.0;150.0;234.0
8786;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2008;110.0;170.0;140.0;212.0
8787;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2009;100.0;161.0;120.0;190.0
8788;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2010;100.0;160.0;110.0;175.0
8789;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2011;100.0;155.0;100.0;149.0
8790;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2012;;;90.0;134.0
8791;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2013;;;70.0;107.0
8792;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;2;2014;;;;
8793;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2006;250.0;377.0;110.0;172.0
8794;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2007;250.0;394.0;120.0;187.0
8795;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2008;210.0;331.0;110.0;175.0
8796;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2009;210.0;335.0;110.0;177.0
8797;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2010;240.0;372.0;90.0;143.0
8798;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2011;190.0;288.0;90.0;141.0
8799;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2012;;;80.0;115.0
8800;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2013;;;70.0;105.0
8801;Mannen;Totaal 12 tot 25 jaar;Suriname;Havo, vwo;1;2014;;;;
