ID;InEnUitvoer;Perioden;OorspronkelijkeReeks_1;WerkdaggecorrigeerdeReeks_2;Prijs_3;OorspronkelijkeReeks_4;WerkdaggecorrigeerdeReeks_5;OorspronkelijkeReeks_6;WerkdaggecorrigeerdeReeks_7;Prijs_8;OorspronkelijkeReeks_9;WerkdaggecorrigeerdeReeks_10
253;Invoer;2009 4e kwartaal;52.7;52.4;88.4;59.6;59.3;-8.8;-9.4;-4.5;-4.6;-5.1
254;Invoer;2009;49.5;49.5;85.8;57.7;57.7;-18.9;-18.7;-9.1;-10.7;-10.5
255;Invoer;2010 januari;52.9;54.8;89.7;59.0;61.0;8.2;11.2;3.8;4.2;7.0
256;Invoer;2010 februari;50.2;50.7;87.6;57.2;57.8;5.8;5.8;3.8;1.9;1.9
257;Invoer;2010 maart;61.8;60.3;90.5;68.3;66.6;16.3;13.3;6.1;9.6;6.8
258;Invoer;2010 1e kwartaal;54.9;55.2;89.3;61.5;61.8;10.3;10.2;4.7;5.4;5.3
259;Invoer;2010 april;57.7;57.2;92.9;62.2;61.6;23.8;23.8;9.7;12.9;12.9
260;Invoer;2010 mei;58.4;60.8;92.2;63.4;65.8;25.3;27.5;9.7;14.3;16.2
261;Invoer;2010 juni;62.6;61.1;93.7;66.8;65.3;30.5;28.2;8.1;20.6;18.6
262;Invoer;2010 2e kwartaal;59.6;59.7;92.9;64.1;64.2;26.5;26.5;9.2;15.9;15.9
263;Invoer;2010 juli;58.4;58.7;91.9;63.6;63.8;19.6;22.9;10.4;8.4;11.3
264;Invoer;2010 augustus;57.2;57.5;93.5;61.2;61.5;21.7;18.4;9.2;11.4;8.5
265;Invoer;2010 september;58.0;57.1;91.3;63.5;62.5;17.9;17.9;9.5;7.6;7.6
266;Invoer;2010 3e kwartaal;57.9;57.7;92.2;62.8;62.6;19.7;19.7;9.7;9.1;9.1
267;Invoer;2010 oktober;60.8;62.7;95.1;63.9;65.9;20.7;24.0;8.2;11.5;14.5
268;Invoer;2010 november;63.9;62.9;96.6;66.1;65.1;21.4;18.2;9.1;11.2;8.4
269;Invoer;2010 december;65.5;62.4;98.6;66.5;63.5;19.3;17.2;11.2;7.2;5.4
270;Invoer;2010 4e kwartaal;63.4;62.7;96.8;65.5;64.8;20.4;19.7;9.5;9.9;9.4
271;Invoer;2010;59.0;58.8;92.9;63.5;63.4;19.2;18.9;8.3;10.0;9.8
272;Invoer;2011 januari;63.5;64.6;97.4;65.2;66.3;20.0;17.9;8.6;10.5;8.7
273;Invoer;2011 februari;61.5;62.2;98.0;62.8;63.4;22.7;22.7;11.9;9.6;9.6
274;Invoer;2011 maart;73.9;72.0;98.8;74.7;72.9;19.5;19.5;9.2;9.5;9.5
275;Invoer;2011 1e kwartaal;66.3;66.3;98.1;67.6;67.6;20.6;20.0;9.8;9.9;9.3
276;Invoer;2011 april;64.0;64.0;100.6;63.6;63.6;10.9;11.9;8.3;2.3;3.3
277;Invoer;2011 mei;69.0;67.4;101.0;68.2;66.8;18.0;10.9;9.6;7.7;1.4
278;Invoer;2011 juni;66.4;67.2;99.3;66.9;67.6;6.1;9.9;6.0;0.1;3.5
279;Invoer;2011 2e kwartaal;66.5;66.2;100.3;66.2;66.0;11.5;10.9;8.0;3.3;2.7
280;Invoer;2011 juli;62.3;64.3;98.9;63.0;64.9;6.7;9.6;7.7;-1.0;1.7
281;Invoer;2011 augustus;66.0;64.5;99.4;66.5;65.0;15.4;12.3;6.3;8.6;5.7
282;Invoer;2011 september;65.0;64.0;99.1;65.7;64.7;12.2;12.2;8.5;3.4;3.4
283;Invoer;2011 3e kwartaal;64.5;64.3;99.1;65.0;64.9;11.4;11.3;7.5;3.6;3.6
284;Invoer;2011 oktober;64.2;66.2;103.5;62.1;64.0;5.6;5.6;8.8;-2.9;-2.9
285;Invoer;2011 november;68.7;67.7;102.3;67.1;66.1;7.5;7.5;5.9;1.5;1.5
286;Invoer;2011 december;68.0;67.7;103.4;65.8;65.5;3.7;8.5;4.9;-1.1;3.3
287;Invoer;2011 4e kwartaal;67.0;67.2;103.1;65.0;65.2;5.6;7.2;6.4;-0.8;0.6
288;Invoer;2011;66.0;66.0;100.1;66.0;65.9;12.0;12.1;7.8;3.9;4.0
289;Invoer;2012 januari;66.9;66.3;101.2;66.1;65.5;5.4;2.7;4.0;1.4;-1.2
290;Invoer;2012 februari;68.5;65.9;101.6;67.4;65.0;11.4;6.1;3.7;7.4;2.6
291;Invoer;2012 maart;74.5;74.6;102.2;72.9;73.1;0.9;3.6;3.4;-2.4;0.2
292;Invoer;2012 1e kwartaal;70.0;69.0;101.7;68.8;67.9;5.6;4.1;3.6;1.9;0.5
293;Invoer;2012 april;68.2;69.5;103.5;65.9;67.1;6.6;8.5;2.9;3.6;5.4
294;Invoer;2012 mei;73.2;72.2;103.6;70.6;69.6;6.2;7.1;2.6;3.5;4.3
295;Invoer;2012 juni;69.8;70.0;100.9;69.2;69.4;5.0;4.2;1.6;3.4;2.7
296;Invoer;2012 2e kwartaal;70.4;70.6;102.7;68.6;68.7;5.9;6.6;2.3;3.5;4.1
297;Invoer;2012 juli;67.6;67.8;102.1;66.2;66.5;8.4;5.6;3.2;5.1;2.4
298;Invoer;2012 augustus;70.7;69.1;104.7;67.5;66.0;7.0;7.0;5.4;1.5;1.5
299;Invoer;2012 september;64.8;67.3;102.7;63.1;65.5;-0.4;5.1;3.7;-3.9;1.2
300;Invoer;2012 3e kwartaal;67.7;68.1;103.2;65.6;66.0;5.0;5.9;4.1;0.8;1.7
301;Invoer;2012 oktober;71.9;70.3;106.1;67.8;66.3;11.9;6.1;2.6;9.1;3.6
302;Invoer;2012 november;72.1;71.0;104.4;69.1;68.0;5.0;5.0;2.1;2.9;2.9
303;Invoer;2012 december;67.5;70.3;104.3;64.7;67.3;-0.7;3.8;0.9;-1.6;2.7
304;Invoer;2012 4e kwartaal;70.5;70.5;104.9;67.2;67.2;5.3;4.9;1.8;3.4;3.1
305;Invoer;2012;69.6;69.5;103.1;67.5;67.4;5.4;5.4;3.0;2.4;2.3
306;Invoer;2013 januari;70.6;69.4;101.7;69.4;68.2;5.5;4.6;0.5;5.0;4.0
307;Invoer;2013 februari;66.2;66.9;101.9;64.9;65.6;-3.4;1.4;0.3;-3.7;0.8
308;Invoer;2013 maart;71.8;73.9;101.0;71.1;73.1;-3.6;-1.0;-1.1;-2.5;0.1
309;Invoer;2013 1e kwartaal;69.5;70.0;101.6;68.5;69.0;-0.6;1.6;-0.1;-0.5;1.6
310;Invoer;2013 april;68.5;67.9;100.7;68.0;67.4;0.3;-2.3;-2.7;3.2;0.5
311;Invoer;2013 mei;72.4;71.4;101.8;71.1;70.1;-1.1;-1.1;-1.7;0.7;0.7
312;Invoer;2013 juni;68.9;71.0;99.9;69.0;71.0;-1.3;1.4;-0.9;-0.3;2.3
313;Invoer;2013 2e kwartaal;69.9;70.1;100.8;69.4;69.5;-0.7;-0.7;-1.8;1.1;1.2
314;Invoer;2013 juli;68.9;67.3;100.4;68.6;67.0;1.9;-0.8;-1.6;3.5;0.9
315;Invoer;2013 augustus;66.6;66.9;101.1;65.9;66.2;-5.7;-3.1;-3.5;-2.3;0.3
316;Invoer;2013 september;66.9;67.7;99.8;67.1;67.8;3.3;0.6;-2.8;6.3;3.6
317;Invoer;2013 3e kwartaal;67.5;67.3;100.4;67.2;67.0;-0.3;-1.1;-2.7;2.4;1.6
318;Invoer;2013 oktober;70.8;69.2;102.6;69.1;67.5;-1.5;-1.5;-3.3;1.9;1.9
319;Invoer;2013 november;69.6;70.4;101.8;68.4;69.1;-3.5;-0.9;-2.6;-1.0;1.6
320;Invoer;2013 december;70.2;71.2;102.0;68.9;69.8;4.1;1.3;-2.2;6.4;3.6
321;Invoer;2013 4e kwartaal;70.2;70.3;102.1;68.8;68.8;-0.4;-0.3;-2.7;2.4;2.4
322;Invoer;2013;69.3;69.4;101.2;68.4;68.6;-0.5;-0.1;-1.8;1.3;1.7
323;Invoer;2014 januari;70.5;69.3;99.2;71.1;69.8;-0.2;-0.2;-2.5;2.4;2.4
324;Invoer;2014 februari;66.0;66.7;99.1;66.6;67.3;-0.2;-0.2;-2.8;2.6;2.6
325;Invoer;2014 maart;72.8;75.0;97.7;74.5;76.7;1.4;1.4;-3.2;4.8;4.8
326;Invoer;2014 1e kwartaal;69.8;70.3;98.7;70.7;71.3;0.4;0.4;-2.9;3.3;3.3
327;Invoer;2014 april;69.9;68.0;98.9;70.7;68.9;2.0;0.2;-1.8;3.9;2.2
328;Invoer;2014 mei;71.4;71.0;100.3;71.2;70.8;-1.5;-0.6;-1.5;0.1;1.0
329;Invoer;2014 juni;69.6;71.0;99.2;70.2;71.6;1.0;0.1;-0.7;1.7;0.8
330;Invoer;2014 2e kwartaal;70.3;70.0;99.4;70.7;70.4;0.5;-0.1;-1.4;1.9;1.3
331;Invoer;2014 juli;72.1;70.4;98.6;73.1;71.5;4.7;4.7;-1.8;6.6;6.6
332;Invoer;2014 augustus;64.2;66.2;98.7;65.1;67.0;-3.6;-1.0;-2.3;-1.3;1.3
333;Invoer;2014 september;69.5;68.4;97.5;71.3;70.2;3.8;1.0;-2.4;6.3;3.5
334;Invoer;2014 3e kwartaal;68.6;68.4;98.3;69.8;69.6;1.6;1.6;-2.2;3.9;3.8
335;Invoer;2014 oktober;72.5;70.8;100.5;72.1;70.5;2.3;2.3;-2.0;4.4;4.4
336;Invoer;2014 november;69.2;71.9;98.6;70.2;72.9;-0.5;2.2;-3.2;2.7;5.4
337;Invoer;2014 december;68.7;67.8;94.5;72.7;71.7;-2.2;-4.8;-7.4;5.5;2.8
338;Invoer;2014 4e kwartaal;70.1;70.2;97.8;71.7;71.7;-0.1;-0.1;-4.2;4.2;4.2
339;Invoer;2014;69.7;69.7;98.5;70.7;70.7;0.6;0.4;-2.7;3.3;3.2
340;Invoer;2015 januari;64.8;65.4;91.2;71.1;71.7;-8.1;-5.5;-8.1;0.0;2.7
341;Invoer;2015 februari;65.5;66.1;93.2;70.2;70.9;-0.8;-0.8;-5.9;5.4;5.4
342;Invoer;2015 maart;77.7;77.8;94.3;82.4;82.5;6.6;3.8;-3.5;10.5;7.7
343;Invoer;2015 1e kwartaal;69.3;69.8;93.0;74.6;75.0;-0.7;-0.7;-5.8;5.4;5.3
344;Invoer;2015 april;72.0;71.4;95.8;75.2;74.5;3.1;4.9;-3.1;6.4;8.2
345;Invoer;2015 mei;69.8;72.6;95.4;73.1;76.0;-2.2;2.3;-4.8;2.8;7.3
346;Invoer;2015 juni;74.6;72.8;94.8;78.7;76.9;7.2;2.5;-4.4;12.1;7.4
347;Invoer;2015 2e kwartaal;72.1;72.3;95.4;75.7;75.8;2.7;3.2;-4.1;7.1;7.6
348;Invoer;2015 juli;72.7;71.1;94.3;77.1;75.4;0.9;0.9;-4.3;5.5;5.5
349;Invoer;2015 augustus;65.3;67.4;92.4;70.7;72.8;1.7;1.7;-6.4;8.6;8.6
350;Invoer;2015 september;71.5;70.4;91.9;77.8;76.6;2.9;2.9;-5.7;9.2;9.2
351;Invoer;2015 3e kwartaal;69.8;69.6;92.9;75.2;75.0;1.8;1.8;-5.5;7.7;7.7
352;Invoer;2015 oktober;73.4;73.7;93.4;78.6;78.9;1.3;4.0;-7.0;8.9;11.8
353;Invoer;2015 november;73.2;74.1;93.6;78.2;79.1;5.8;3.0;-5.0;11.3;8.5
354;Invoer;2015 december;72.8;70.6;92.5;78.7;76.4;6.0;4.2;-2.2;8.3;6.5
355;Invoer;2015 4e kwartaal;73.1;72.8;93.2;78.5;78.1;4.3;3.7;-4.8;9.5;8.9
356;Invoer;2015;71.1;71.1;93.6;76.0;76.0;2.0;2.0;-5.0;7.4;7.4
357;Invoer;2016 januari;63.9;66.2;86.5;73.8;76.4;-1.5;1.2;-5.2;3.9;6.6
358;Invoer;2016 februari;67.6;65.0;87.0;77.7;74.9;3.3;-1.7;-6.7;10.6;5.7
359;Invoer;2016 maart;71.2;70.7;87.6;81.3;80.7;-8.3;-9.2;-7.1;-1.3;-2.3
360;Invoer;2016 1e kwartaal;67.6;67.3;87.1;77.6;77.3;-2.5;-3.6;-6.4;4.1;3.1
361;Invoer;2016 april;70.0;70.0;87.5;79.9;80.0;-2.9;-2.0;-8.7;6.4;7.4
362;Invoer;2016 mei;69.9;70.8;87.7;79.7;80.7;0.1;-2.5;-8.1;9.0;6.2
363;Invoer;2016 juni;74.4;72.7;89.4;83.3;81.4;-0.2;-0.2;-5.8;5.9;5.9
364;Invoer;2016 2e kwartaal;71.4;71.1;88.2;81.0;80.7;-1.0;-1.6;-7.5;7.0;6.5
365;Invoer;2016 juli;68.5;70.7;88.9;77.1;79.5;-5.7;-0.5;-5.8;0.0;5.4
366;Invoer;2016 augustus;68.1;66.6;88.8;76.8;75.0;4.3;-1.1;-4.0;8.6;3.1
367;Invoer;2016 september;73.3;72.2;89.0;82.4;81.1;2.6;2.6;-3.1;5.9;5.9
368;Invoer;2016 3e kwartaal;70.0;69.8;88.9;78.8;78.6;0.2;0.3;-4.3;4.7;4.8
369;Invoer;2016 oktober;74.0;76.3;91.7;80.7;83.2;0.8;3.5;-1.9;2.7;5.5
370;Invoer;2016 november;77.1;75.9;92.3;83.5;82.3;5.3;2.5;-1.4;6.8;4.1
371;Invoer;2016 december;74.6;74.4;94.6;78.9;78.6;2.5;5.3;2.3;0.2;2.9
372;Invoer;2016 4e kwartaal;75.2;75.5;92.9;81.0;81.4;2.9;3.8;-0.4;3.2;4.1
373;Invoer;2016;71.1;71.0;89.3;79.6;79.5;-0.1;-0.2;-4.6;4.8;4.6
374;Invoer;2017 januari;75.0;74.4;93.4;80.3;79.7;17.5;12.3;7.9;8.8;4.2
375;Invoer;2017 februari;73.5;74.2;94.7;77.6;78.4;8.7;14.2;8.9;-0.1;4.6
376;Invoer;2017 maart;85.1;83.0;93.6;91.0;88.8;19.5;17.4;6.8;12.0;10.1
377;Invoer;2017 1e kwartaal;77.9;77.2;93.9;83.0;82.3;15.3;14.7;7.8;6.9;6.4
378;Invoer;2017 april;73.7;77.1;93.3;79.0;82.5;5.3;10.1;6.6;-1.2;3.2
379;Invoer;2017 mei;81.0;78.4;90.9;89.0;86.3;15.8;10.8;3.7;11.7;7.0
380;Invoer;2017 juni;78.7;78.2;90.6;86.8;86.3;5.7;7.6;1.4;4.2;6.0
381;Invoer;2017 2e kwartaal;77.8;77.9;91.6;85.0;85.0;8.9;9.5;3.8;4.9;5.4
382;Invoer;2017 juli;75.0;77.4;90.2;83.1;85.7;9.4;9.4;1.5;7.8;7.8
383;Invoer;2017 augustus;76.0;74.3;90.2;84.3;82.4;11.6;11.6;1.6;9.8;9.8
384;Invoer;2017 september;79.1;80.0;90.9;87.1;88.1;7.9;10.8;2.1;5.7;8.5
385;Invoer;2017 3e kwartaal;76.7;77.2;90.4;84.8;85.4;9.6;10.6;1.7;7.7;8.7
386;Invoer;2017 oktober;80.5;80.8;93.2;86.4;86.7;8.8;5.9;1.7;7.0;4.2
387;Invoer;2017 november;83.7;82.5;94.3;88.8;87.5;8.6;8.6;2.1;6.4;6.4
388;Invoer;2017 december;79.8;83.1;95.3;83.7;87.1;6.9;11.7;0.7;6.1;10.8
389;Invoer;2017 4e kwartaal;81.3;82.1;94.2;86.3;87.1;8.1;8.7;1.5;6.5;7.1
390;Invoer;2017;78.4;78.6;92.5;84.8;84.9;10.4;10.8;3.6;6.5;6.9
391;Invoer;2018 januari;82.5;81.0;92.9;88.9;87.3;10.0;9.0;-0.5;10.6;9.5
392;Invoer;2018 februari;76.5;77.3;92.8;82.5;83.3;4.2;4.2;-2.0;6.2;6.2
393;Invoer;2018 maart;84.2;84.4;92.1;91.5;91.6;-1.0;1.6;-1.6;0.5;3.2
394;Invoer;2018 1e kwartaal;81.1;80.9;92.6;87.6;87.4;4.1;4.8;-1.3;5.5;6.2
395;Invoer;2018 april;80.6;82.0;93.1;86.6;88.1;9.3;6.4;-0.3;9.6;6.8
396;Invoer;2018 mei;83.1;81.9;93.2;89.2;87.9;2.7;4.5;2.5;0.1;1.8
397;Invoer;2018 juni;84.4;84.7;94.8;89.0;89.3;7.3;8.3;4.7;2.5;3.5
398;Invoer;2018 2e kwartaal;82.7;82.9;93.7;88.3;88.4;6.3;6.4;2.3;3.9;4.0
399;Invoer;2018 juli;83.3;83.6;94.5;88.1;88.4;11.0;8.1;4.8;6.0;3.2
400;Invoer;2018 augustus;83.8;81.9;95.4;87.8;85.9;10.2;10.2;5.7;4.2;4.2
401;Invoer;2018 september;82.6;85.8;95.6;86.4;89.7;4.4;7.2;5.2;-0.8;1.8
402;Invoer;2018 3e kwartaal;83.2;83.8;95.2;87.4;88.0;8.5;8.5;5.2;3.1;3.1
403;Invoer;2018 oktober;90.5;88.4;98.3;92.1;90.0;12.4;9.4;5.4;6.6;3.9
404;Invoer;2018 november;86.8;85.4;96.8;89.6;88.3;3.6;3.6;2.7;0.9;0.9
405;Invoer;2018 december;81.2;84.6;95.9;84.6;88.0;1.8;1.8;0.6;1.1;1.1
406;Invoer;2018 4e kwartaal;86.1;86.1;97.0;88.8;88.8;5.9;4.9;2.9;2.9;2.0
407;Invoer;2018;83.3;83.4;94.6;88.0;88.2;6.2;6.1;2.3;3.8;3.8
408;Invoer;2019 januari;86.3;84.8;92.7;93.1;91.5;4.6;4.6;-0.1;4.8;4.8
409;Invoer;2019 februari;80.5;81.4;94.2;85.5;86.3;5.2;5.2;1.5;3.7;3.7
410;Invoer;2019 maart;89.0;91.6;94.1;94.5;97.2;5.6;8.5;2.2;3.4;6.1
411;Invoer;2019 1e kwartaal;85.3;85.9;93.7;91.0;91.7;5.2;6.2;1.2;4.0;4.9
412;Invoer;2019 april;88.5;86.2;94.9;93.3;91.0;9.9;5.1;1.9;7.8;3.3
413;Invoer;2019 mei;89.0;86.2;93.5;95.1;92.2;7.0;5.2;0.3;6.7;4.9
414;Invoer;2019 juni;83.1;87.1;93.0;89.4;93.6;-1.6;2.9;-1.9;0.4;4.8
415;Invoer;2019 2e kwartaal;86.9;86.5;93.8;92.6;92.3;5.0;4.4;0.1;4.9;4.3
416;Invoer;2019 juli;88.2;86.2;92.5;95.3;93.2;5.9;3.1;-2.1;8.2;5.4
417;Invoer;2019 augustus;83.9;84.3;92.4;90.8;91.2;0.2;2.9;-3.1;3.4;6.1
418;Invoer;2019 september;86.2;87.2;92.6;93.1;94.2;4.4;1.6;-3.2;7.8;5.0
419;Invoer;2019 3e kwartaal;86.1;85.9;92.5;93.1;92.8;3.5;2.5;-2.8;6.5;5.5
420;Invoer;2019 oktober;93.4;91.3;94.1;99.3;97.0;3.3;3.3;-4.2;7.8;7.8
421;Invoer;2019 november;89.6;90.6;93.9;95.4;96.4;3.2;6.0;-3.0;6.4;9.2
422;Invoer;2019 december;86.7;88.0;95.4;90.9;92.1;6.9;4.0;-0.5;7.4;4.6
423;Invoer;2019 4e kwartaal;89.9;90.0;94.5;95.2;95.2;4.4;4.4;-2.6;7.2;7.2
424;Invoer;2019;87.0;87.1;93.6;93.0;93.0;4.5;4.4;-1.1;5.6;5.5
425;Invoer;2020 januari;86.4;84.8;92.3;93.6;92.0;0.0;0.0;-0.5;0.5;0.5
426;Invoer;2020 februari;79.5;78.6;92.7;85.8;84.9;-1.3;-3.4;-1.6;0.3;-1.7
427;Invoer;2020 maart;84.6;84.8;88.5;95.6;95.8;-4.9;-7.4;-5.9;1.1;-1.5
428;Invoer;2020 1e kwartaal;83.5;82.7;91.1;91.7;90.9;-2.1;-3.7;-2.7;0.7;-0.9
429;Invoer;2020 april;70.4;69.8;85.8;82.0;81.3;-20.5;-19.1;-9.6;-12.1;-10.6
430;Invoer;2020 mei;69.4;70.9;85.0;81.6;83.4;-22.0;-17.7;-9.1;-14.2;-9.6
431;Invoer;2020 juni;79.4;78.9;88.4;89.8;89.3;-4.4;-9.4;-4.9;0.5;-4.6
432;Invoer;2020 2e kwartaal;73.0;73.2;86.5;84.5;84.6;-15.9;-15.4;-7.8;-8.8;-8.2
433;Invoer;2020 juli;81.9;80.0;87.0;94.1;92.1;-7.1;-7.1;-6.0;-1.2;-1.2
434;Invoer;2020 augustus;74.3;76.6;87.2;85.1;87.7;-11.5;-9.1;-5.6;-6.3;-3.8
435;Invoer;2020 september;85.0;83.7;86.9;97.8;96.3;-1.4;-4.0;-6.2;5.0;2.3
436;Invoer;2020 3e kwartaal;80.4;80.1;87.0;92.4;92.0;-6.7;-6.7;-5.9;-0.8;-0.9
437;Invoer;2020 oktober;86.0;86.3;89.1;96.6;96.9;-7.9;-5.4;-5.4;-2.7;-0.1
438;Invoer;2020 november;87.1;88.1;89.2;97.6;98.7;-2.8;-2.8;-5.0;2.3;2.3
439;Invoer;2020 december;86.3;83.7;91.1;94.7;91.9;-0.5;-4.8;-4.5;4.2;-0.2
440;Invoer;2020 4e kwartaal;86.5;86.1;89.8;96.3;95.9;-3.8;-4.3;-4.9;1.2;0.7
441;Invoer;2020;80.9;80.5;88.7;91.2;90.9;-7.1;-7.5;-5.3;-1.9;-2.3
442;Invoer;2021 januari;79.7;82.6;89.9;88.7;91.9;-7.7;-2.6;-2.6;-5.2;-0.1
443;Invoer;2021 februari;83.6;84.4;94.3;88.6;89.4;5.1;7.4;1.7;3.3;5.4
444;Invoer;2021 maart;103.0;100.4;92.9;110.8;108.2;21.7;18.5;5.0;15.9;12.9
445;Invoer;2021 1e kwartaal;88.8;89.2;92.4;96.0;96.5;6.3;7.8;1.4;4.8;6.2
446;Invoer;2021 april;95.8;95.0;95.0;100.9;100.0;36.2;36.2;10.8;22.9;22.9
447;Invoer;2021 mei;94.3;98.0;96.4;97.8;101.6;35.9;38.3;13.4;19.8;21.8
448;Invoer;2021 juni;102.2;99.8;101.0;101.2;98.9;28.7;26.5;14.2;12.7;10.8
449;Invoer;2021 2e kwartaal;97.4;97.6;97.5;100.0;100.2;33.4;33.4;12.8;18.3;18.3
450;Invoer;2021 juli;100.4;100.7;99.0;101.3;101.7;22.5;25.9;13.8;7.6;10.5
451;Invoer;2021 augustus;98.0;98.3;101.7;96.4;96.7;31.9;28.4;16.5;13.2;10.3
452;Invoer;2021 september;107.7;106.0;102.5;105.0;103.5;26.7;26.7;18.0;7.4;7.4
453;Invoer;2021 3e kwartaal;102.0;101.7;101.1;100.9;100.6;26.9;27.0;16.1;9.3;9.3
454;Invoer;2021 oktober;106.2;109.5;106.9;99.3;102.3;23.5;26.8;20.1;2.8;5.6
455;Invoer;2021 november;116.5;114.8;109.7;106.3;104.7;33.8;30.3;22.9;8.9;6.1
456;Invoer;2021 december;112.7;107.4;108.6;103.7;99.0;30.5;28.2;19.2;9.5;7.7
457;Invoer;2021 4e kwartaal;111.8;110.5;108.4;103.1;102.0;29.3;28.5;20.8;7.1;6.4
458;Invoer;2021;100.0;99.8;100.0;100.0;99.8;23.7;23.9;12.8;9.6;9.9
459;Invoer;2022 januari;104.1;106.1;113.2;92.0;93.7;30.6;28.5;26.0;3.7;2.0
460;Invoer;2022 februari;105.2;106.3;117.6;89.5;90.4;25.9;25.9;24.6;1.0;1.0
461;Invoer;2022 maart;129.8;126.6;118.2;109.8;107.2;26.1;26.1;27.3;-0.9;-0.9
462;Invoer;2022 1e kwartaal;113.1;113.0;116.4;97.1;97.1;27.4;26.8;26.0;1.1;0.6
463;Invoer;2022 april;124.9;127.0;127.3;98.1;99.8;30.3;33.7;33.9;-2.7;-0.1
464;Invoer;2022 mei;138.0;137.5;131.7;104.8;104.3;46.4;40.3;36.6;7.2;2.7
465;Invoer;2022 juni;140.9;139.9;136.7;103.1;102.4;37.8;40.1;35.4;1.8;3.5
466;Invoer;2022 2e kwartaal;134.6;134.8;132.0;102.0;102.2;38.1;38.1;35.3;2.0;2.0
467;Invoer;2022 juli;126.5;130.3;130.3;97.1;100.0;26.0;29.4;31.6;-4.2;-1.7
468;Invoer;2022 augustus;134.8;131.8;134.9;99.9;97.7;37.6;34.0;32.7;3.6;1.0
469;Invoer;2022 september;143.1;140.9;135.9;105.3;103.7;32.8;32.8;32.5;0.2;0.2
470;Invoer;2022 3e kwartaal;134.8;134.3;133.8;100.7;100.5;32.1;32.1;32.3;-0.2;-0.2
471;Invoer;2022 oktober;150.7;155.4;137.5;109.6;112.9;41.9;41.9;28.6;10.3;10.3
472;Invoer;2022 november;144.1;141.9;133.2;108.2;106.6;23.7;23.7;21.4;1.8;1.8
473;Invoer;2022 december;133.2;132.5;130.0;102.4;102.1;18.2;23.4;19.7;-1.2;3.1
474;Invoer;2022 4e kwartaal;142.7;143.3;133.7;106.7;107.2;27.6;29.6;23.3;3.5;5.1
475;Invoer;2022;131.3;131.4;129.1;101.6;101.7;31.3;31.7;29.1;1.6;1.9
476;Invoer;2023 januari;124.1;123.2;123.9;100.2;99.4;19.2;16.1;9.5;8.9;6.1
477;Invoer;2023 februari;117.3;118.6;124.3;94.4;95.3;11.5;11.5;5.7;5.5;5.5
478;Invoer;2023 maart;127.6;124.4;121.0;105.4;102.9;-1.7;-1.7;2.4;-4.0;-4.0
479;Invoer;2023 1e kwartaal;123.0;122.1;123.0;100.0;99.2;8.8;8.0;5.7;3.0;2.2
480;Invoer;2023 april;120.5;125.9;120.4;100.1;104.6;-3.5;-0.9;-5.4;2.0;4.7
481;Invoer;2023 mei;124.8;123.1;122.0;102.3;100.8;-9.6;-10.5;-7.3;-2.4;-3.4
482;Invoer;2023 juni;124.7;121.8;123.8;100.8;98.5;-11.5;-12.9;-9.5;-2.2;-3.8
483;Invoer;2023 2e kwartaal;123.3;123.6;122.1;101.0;101.3;-8.4;-8.3;-7.5;-0.9;-0.9
484;Invoer;2023 juli;111.7;115.1;114.9;97.2;100.2;-11.7;-11.7;-11.9;0.2;0.2
485;Invoer;2023 augustus;108.8;106.4;117.6;92.5;90.5;-19.3;-19.3;-12.8;-7.4;-7.4
486;Invoer;2023 september;115.4;116.6;124.7;92.5;93.5;-19.4;-17.2;-8.2;-12.1;-9.8
487;Invoer;2023 3e kwartaal;112.0;112.7;119.0;94.1;94.7;-16.9;-16.1;-11.1;-6.6;-5.7
488;Invoer;2023 oktober;126.2;126.8;119.7;105.5;105.9;-16.2;-18.4;-13.0;-3.7;-6.2
489;Invoer;2023 november;121.2;119.4;119.5;101.4;99.9;-15.9;-15.9;-10.2;-6.3;-6.3
490;Invoer;2023 december;111.5;115.8;118.2;94.4;98.2;-16.3;-12.6;-9.1;-7.9;-3.9
491;Invoer;2023 4e kwartaal;119.7;120.7;119.2;100.4;101.3;-16.1;-15.8;-10.8;-5.9;-5.5
492;Invoer;2023;119.5;119.8;120.8;98.9;99.1;-9.0;-8.8;-6.4;-2.7;-2.6
493;Invoer;2024 januari;100.3;98.6;112.0;89.6;88.0;-19.2;-20.0;-9.6;-10.6;-11.4
494;Invoer;2024 februari;108.4;104.6;115.6;93.7;90.4;-7.6;-11.8;-7.0;-0.7;-5.2
495;Invoer;2024 maart;114.2;117.4;113.9;100.2;103.1;-10.5;-5.7;-5.9;-4.9;0.2
496;Invoer;2024 1e kwartaal;107.6;106.8;113.9;94.5;93.8;-12.5;-12.5;-7.5;-5.5;-5.4
497;Invoer;2024 april;116.9;113.9;116.1;100.7;98.2;-3.0;-9.5;-3.6;0.6;-6.1
498;Invoer;2024 mei;118.6;117.0;118.2;100.3;98.9;-5.0;-5.0;-3.1;-1.9;-1.9
499;Invoer;2024 juni;118.5;121.9;123.0;96.3;99.2;-5.0;0.1;-0.6;-4.4;0.7
500;Invoer;2024 2e kwartaal;118.0;117.6;119.0;99.1;98.7;-4.4;-4.8;-2.5;-1.9;-2.5
501;Invoer;2024 juli;118.4;115.7;115.4;102.6;100.3;6.0;0.6;0.5;5.5;0.1
