ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;AantalHuishoudens_22;GemiddeldeHuishoudensgrootte_23
39;1;2042;17702503;8751557;8950946;3419666;1653685;1765981;8510519;4262758;4247761;4670802;2516636;2154166;580212;97060;483152;303229;144203;159026;218078;77220;140858;8302242;2.11
40;1;2043;17693956;8746482;8947474;3417229;1652726;1764503;8502365;4258683;4243682;4669991;2516698;2153293;581632;97043;484589;302913;143608;159305;219833;77727;142106;8297114;2.11
41;1;2044;17684149;8740931;8943218;3413891;1651365;1762526;8495374;4255186;4240188;4668005;2516169;2151836;582851;96990;485861;302569;143019;159550;221463;78206;143257;8291467;2.11
42;1;2045;17673359;8735065;8938294;3409605;1649621;1759984;8489633;4252315;4237318;4665038;2515126;2149912;583885;96905;486980;302231;142439;159792;222981;78667;144314;8285310;2.11
43;1;2046;17661924;8729036;8932888;3404455;1647473;1756982;8485170;4250084;4235086;4661371;2513700;2147671;584733;96786;487947;301801;141879;159922;224397;79115;145282;8278729;2.11
44;1;2047;17650106;8722980;8927126;3398417;1644955;1753462;8482059;4248531;4233528;4657156;2511968;2145188;585411;96638;488773;301345;141344;160001;225719;79550;146169;8271762;2.11
45;1;2048;17638236;8717035;8921201;3391406;1642056;1749350;8480310;4247656;4232654;4652675;2510054;2142621;585930;96458;489472;300987;140855;160132;226935;79962;146973;8264341;2.11
46;1;2049;17626529;8711318;8915211;3383567;1638835;1744732;8479958;4247480;4232478;4648106;2508054;2140052;586306;96246;490060;300586;140375;160211;228007;80334;147673;8256649;2.11
47;1;2050;17615232;8705950;8909282;3374915;1635323;1739592;8481033;4248015;4233018;4643664;2506072;2137592;586549;96001;490548;300189;139900;160289;228887;80642;148245;8248694;2.11
48;2;2003;16169727;8005622;8163903;2177852;983013;1194378;7995940;4011058;3984678;4559403;2457168;2102235;373855;57950;315904;243862;127337;116493;196355;71470;124732;6868153;2.23
49;2;2004;16212491;8028171;8183755;2125819;957372;1167742;7886262;3959402;3928486;4541002;2447233;2093316;362857;56278;306722;239852;125508;114425;186648;67669;118865;6862519;2.2
50;2;2005;16237196;8042823;8194359;2092666;940899;1149444;7798937;3918118;3884280;4519576;2435863;2084260;356022;55404;300484;237136;124067;113183;176714;63989;112953;6864557;2.18
51;2;2006;16251830;8051356;8199410;2071391;930539;1138100;7725428;3882721;3842583;4500288;2426294;2074548;350844;54934;295793;235484;123029;112300;167676;60489;107673;6879607;2.16
52;2;2007;16259311;8057875;8202836;2056230;924912;1128661;7655487;3851191;3807049;4483992;2416771;2067298;346674;54708;291935;233826;122385;111564;159463;57157;102939;6889927;2.14
53;2;2008;16264943;8060142;8203832;2045606;921264;1122134;7602718;3823126;3777497;4453970;2403136;2052421;343925;54510;289588;232409;121685;110917;151444;53820;98225;6901260;2.12
54;2;2009;16253683;8056244;8198116;2040431;918049;1117019;7555227;3799442;3752182;4425868;2387234;2037748;342202;54471;287030;231302;121062;110559;143733;50776;93059;6922622;2.11
55;2;2010;16252404;8056468;8195575;2032352;917444;1114127;7513813;3779466;3728518;4387015;2368429;2018634;339978;54542;284747;230520;120751;110683;136071;47847;88355;6938896;2.09
56;2;2011;16251409;8057915;8193976;2028104;916181;1112307;7474608;3758838;3705273;4347798;2350646;2000012;337957;54671;282929;229890;120304;110966;128854;45066;83758;6956019;2.08
57;2;2012;16249103;8058873;8191811;2024488;915370;1110836;7428273;3736051;3685083;4311705;2330826;1981278;336597;54809;281424;229561;119699;110745;121592;42317;79361;6974289;2.06
58;2;2013;16240245;8054449;8184743;2022640;915526;1110260;7387806;3717958;3665611;4278498;2315098;1963403;335245;54938;279988;229161;119284;110484;115263;39655;75905;6989697;2.05
59;2;2014;16226210;8046359;8176790;2021407;915389;1109633;7345932;3701838;3647540;4241857;2296254;1945660;333928;54839;278616;228184;118751;110558;109391;37319;72107;7009934;2.03
60;2;2015;16212346;8043886;8171829;2017303;914422;1107099;7308010;3681950;3628065;4203109;2275699;1926755;332386;54858;276929;227770;118242;110577;104440;35357;68844;7031749;2.02
61;2;2016;16198230;8031279;8165714;2014935;912397;1103981;7272707;3661615;3607675;4160485;2255739;1907776;330125;54773;274912;227292;117825;110487;100502;33707;66619;7035447;2.0
62;2;2017;16184061;8021914;8158731;2013814;910305;1101711;7234164;3643813;3588512;4121959;2235064;1887568;327812;54654;272904;226786;117433;110251;96831;32270;64403;7042489;1.99
63;2;2018;16168525;8015546;8151637;2011711;907030;1101042;7194399;3627826;3569439;4082077;2212599;1868796;325183;54446;270716;226237;117156;109926;93493;30995;62437;7057508;1.98
64;2;2019;16137242;8001853;8132213;2006219;904316;1099371;7164094;3611800;3550812;4038065;2191639;1847486;322722;53996;268702;225581;116824;109766;90147;30014;61029;7067939;1.96
65;2;2020;16107329;7983073;8124641;2002768;901863;1097793;7132032;3593928;3532480;3993518;2169407;1825184;320994;53523;266867;224904;116427;109608;87863;29427;60087;7071895;1.95
66;2;2021;16071864;7965235;8110804;1998461;898930;1098543;7092993;3577225;3513821;3958502;2152560;1807526;319303;53001;265269;224211;115772;109514;86455;28955;59348;7083597;1.93
67;2;2022;16056083;7954788;8095995;1998014;896768;1096221;7057463;3558285;3493361;3923354;2134315;1789751;317451;52397;263842;223449;114938;109433;85943;28529;59138;7088797;1.92
68;2;2023;16032114;7941261;8091308;1996407;894906;1093813;7028073;3537049;3472777;3891699;2116587;1771076;315699;51925;262601;223107;114296;109464;85061;27994;58466;7087006;1.91
69;2;2024;15997529;7926439;8075975;1987837;892487;1092383;6979140;3516523;3452823;3847962;2091511;1755559;313958;51490;261253;222580;113813;109409;84482;27451;57763;7092184;1.9
70;2;2025;15972595;7898499;8059278;1979667;889258;1089149;6928002;3491785;3430474;3812876;2073979;1737997;312182;51025;260093;221586;113439;108955;84017;26898;57337;7101887;1.89
71;2;2026;15936634;7887555;8044126;1977444;886346;1084697;6871270;3467910;3403997;3778238;2054057;1724985;310642;50633;259067;220409;112953;108399;83537;26597;57408;7096107;1.89
72;2;2027;15902343;7872829;8029515;1975756;882195;1083240;6816462;3443312;3384904;3753302;2041152;1713564;308885;50286;257889;219310;112257;107865;82914;26157;56994;7092848;1.88
73;2;2028;15873339;7854828;8017793;1963218;877996;1078946;6771007;3417435;3362010;3730021;2026973;1701523;307289;49909;256795;217747;111400;106815;81973;25781;56687;7086640;1.87
74;2;2029;15827011;7826343;7999603;1949769;873948;1074272;6727394;3393510;3339938;3703205;2013579;1688869;305958;49607;255434;216353;110491;105903;82014;25718;56697;7072868;1.86
75;2;2030;15776407;7800679;7974599;1937880;869083;1068470;6681465;3366885;3313189;3681911;1999330;1678418;304023;49294;253994;214616;109515;104974;82338;25770;56625;7052900;1.86
76;2;2031;15732784;7772050;7957791;1920876;861761;1057466;6632422;3344505;3285342;3654336;1983644;1664909;302286;48914;252678;213234;108474;103967;81693;25693;55965;7032492;1.85
77;2;2032;15687505;7746358;7943514;1906185;854115;1043687;6577554;3321095;3258818;3625154;1972167;1657871;300356;48556;251201;211410;107259;103071;80727;25441;55389;7011860;1.84
78;2;2033;15637318;7722891;7917708;1894346;845482;1030694;6519901;3297389;3231596;3627915;1967455;1655163;298439;48332;249729;208902;105912;101957;80155;24847;54917;7008268;1.84
79;2;2034;15558123;7676635;7880893;1883024;836399;1017032;6474267;3276179;3205016;3614411;1963202;1649047;296300;48038;248068;206824;104739;100764;80151;24160;54835;6968115;1.83
80;2;2035;15491018;7638505;7850057;1863734;828673;1006296;6433367;3257563;3181242;3584264;1949136;1633084;294250;47659;246338;204930;103613;99586;80127;23473;54775;6941317;1.83
81;2;2036;15416443;7608846;7816929;1836386;817964;995382;6383586;3238944;3160245;3550618;1928810;1616236;292596;47012;244343;202206;102354;98576;79766;22810;54778;6908335;1.82
82;2;2037;15323215;7561410;7774114;1810561;807540;985218;6327476;3227193;3139930;3525727;1910049;1599583;290859;46255;242885;200272;100971;97367;79133;22413;54594;6879867;1.82
83;2;2038;15263883;7529465;7734415;1785507;797047;975149;6281836;3212878;3112676;3500447;1902421;1589243;288676;45626;241536;198284;99409;96460;78052;22014;54478;6852277;1.82
84;2;2039;15166483;7479257;7690437;1755773;786042;964019;6251873;3191661;3086041;3470126;1894631;1576942;286180;45044;240149;196088;97962;95991;76424;21545;54534;6817927;1.81
85;2;2040;15082786;7433624;7657245;1730321;774484;951853;6221787;3168859;3060800;3436990;1867871;1560933;283965;44337;238517;194090;96622;95686;74795;21118;54713;6776869;1.81
86;2;2041;15023106;7400494;7623051;1706000;763852;941842;6178771;3147637;3040725;3405887;1855365;1550575;281612;43568;236742;192320;95410;95055;74490;20794;54033;6740818;1.81
87;2;2042;14952876;7365048;7587831;1682700;752691;933318;6131513;3125000;3023640;3380866;1839923;1538451;279119;42737;234856;190686;94181;94458;73492;20278;54048;6708693;1.81
88;2;2043;14866442;7321084;7546103;1660001;740569;926718;6104134;3100505;3009248;3333972;1812144;1515506;276696;41903;233024;188907;93066;93852;72080;19463;53385;6700651;1.81
89;2;2044;14764322;7270254;7500732;1645029;728520;920053;6078918;3082492;2992177;3313365;1792778;1503240;274192;41148;231140;186469;92042;93408;70874;18788;52603;6694502;1.8
90;2;2045;14689044;7234709;7454286;1629309;716376;912933;6059226;3072830;2972158;3291937;1785556;1505287;271625;40375;229183;185059;91133;93039;69565;18280;52270;6664646;1.79
91;2;2046;14604773;7193140;7411574;1604020;708443;900627;6023173;3058261;2955002;3280567;1788028;1496851;268624;39539;226916;183419;90101;92394;68197;17701;51703;6601195;1.79
92;2;2047;14530057;7154555;7373299;1574977;700648;888500;5970592;3042468;2937322;3262777;1775874;1486436;265140;38768;224263;181611;89221;91569;66942;17069;51233;6527959;1.79
93;2;2048;14441202;7115108;7332826;1544980;685557;877651;5921353;3020366;2920121;3243634;1762434;1474339;261624;38001;221582;180001;88549;90874;65795;16468;50575;6487577;1.79
94;2;2049;14337963;7066456;7277082;1517750;671210;867622;5901648;3002917;2902996;3226817;1747240;1463180;258222;37144;218991;178093;87869;90165;64449;16011;49958;6460085;1.79
95;2;2050;14245937;7024228;7230460;1486873;658076;856416;5868773;2986369;2882423;3183488;1732080;1446761;254922;36166;216496;176558;86935;89596;62991;15523;49447;6433947;1.79
96;3;2003;16234714;8039274;8195239;2632725;1227159;1407582;8529042;4266274;4262769;4724732;2542558;2182174;466853;76156;390716;273532;141330;132386;221502;81107;140401;7174499;2.33
97;3;2004;16356973;8103402;8253669;2776185;1305756;1470856;8658014;4329819;4328200;4783376;2571555;2211284;494121;82100;412039;282919;145582;137477;223211;81360;141690;7300821;2.34
98;3;2005;16483282;8168991;8313804;2895630;1371680;1524216;8757964;4376953;4381055;4824818;2592737;2232235;516342;87073;429228;291164;149085;142014;223296;81366;141962;7409149;2.35
99;3;2006;16610771;8234796;8376798;3004793;1429614;1575209;8837757;4415029;4422398;4859905;2610244;2249644;536247;91469;444591;298463;152071;146147;223213;81026;142421;7507296;2.35
100;3;2007;16737374;8301046;8436390;3107337;1486330;1618904;8910583;4451825;4458979;4892240;2626712;2265735;554587;95575;458762;305046;155036;150149;222991;80544;142342;7605043;2.36
101;3;2008;16868121;8367179;8499986;3204291;1539483;1663320;8981804;4489097;4494720;4922824;2641439;2280589;571452;99427;471696;311190;158128;153878;221497;80269;141270;7704401;2.36
102;3;2009;17006245;8434267;8564419;3297046;1589532;1710182;9056588;4528128;4532753;4952288;2657981;2294324;586825;103026;482954;317400;161077;157744;220002;80149;140097;7794936;2.36
103;3;2010;17140592;8507970;8633013;3388626;1639329;1754899;9131423;4562207;4567786;4979132;2673158;2306453;599184;106410;492088;323898;163788;161419;218209;79368;139570;7887016;2.36
104;3;2011;17275832;8580099;8697869;3477767;1688427;1796246;9204620;4592893;4610428;5005400;2685821;2319231;610230;109487;500546;329850;166281;164735;217205;78630;138796;7989882;2.36
105;3;2012;17405595;8647520;8762134;3564886;1735381;1835034;9274621;4635531;4641874;5033646;2701212;2330828;621841;112223;509212;336286;168520;168565;216116;78272;138317;8081829;2.36
106;3;2013;17541510;8716037;8830409;3643336;1774641;1876398;9347472;4669476;4682457;5051761;2714122;2339310;632454;114759;517116;342733;171278;172297;216007;78803;138153;8171963;2.36
107;3;2014;17681942;8785953;8897298;3734963;1817623;1918566;9413996;4701389;4716720;5078873;2728941;2353921;642832;117208;524876;348892;173884;175878;215791;78845;138221;8265651;2.36
108;3;2015;17813356;8852821;8960632;3821311;1864229;1960493;9483329;4734704;4751978;5112673;2747483;2366998;651889;119529;531745;355106;176361;179253;216821;79270;137705;8370575;2.36
109;3;2016;17944336;8918759;9022200;3906109;1909972;2001788;9561959;4773686;4787870;5149414;2767593;2384265;660767;121679;538594;361682;179175;182933;217705;79739;137532;8473842;2.36
110;3;2017;18064484;8976812;9082985;3989050;1956594;2038309;9632491;4806277;4823858;5187649;2787498;2400201;670758;123865;546837;368198;181997;186682;219561;80648;138983;8574570;2.36
111;3;2018;18202665;9052379;9149888;4067801;1997841;2078153;9695233;4838501;4858338;5224479;2803003;2420267;678487;125716;553533;374556;184490;190255;222154;81933;139731;8656973;2.36
112;3;2019;18350248;9126411;9223827;4149517;2041145;2117212;9758519;4871611;4904174;5266824;2826260;2440467;686149;127271;559291;379082;186890;192518;225784;83769;141835;8743112;2.36
113;3;2020;18505477;9200281;9302766;4230175;2081368;2153742;9828486;4909693;4928853;5300953;2847790;2455295;693929;128522;566633;383080;189271;195519;231460;86304;145063;8845693;2.36
114;3;2021;18644744;9272412;9373647;4291544;2118525;2186439;9905115;4938600;4966621;5347689;2862243;2481448;703277;129588;574905;388896;191269;198157;237954;88514;148604;8929034;2.36
115;3;2022;18789916;9345875;9443502;4370477;2153951;2222644;9967309;4973850;4994652;5384193;2886897;2496751;712737;130810;583094;393633;193157;200772;243081;90855;152156;9000515;2.36
116;3;2023;18928934;9413572;9524953;4445826;2190731;2262507;10037261;5011465;5035415;5420415;2905925;2512852;722188;132229;591273;399677;195015;203541;248052;94070;156291;9084200;2.36
117;3;2024;19085102;9479317;9604959;4527416;2222858;2301097;10114526;5051318;5062848;5458670;2926924;2529316;731799;133495;599549;403852;197085;206232;256249;96956;160337;9157270;2.36
118;3;2025;19213551;9548552;9665272;4587049;2253054;2326686;10188438;5074909;5099286;5498535;2952791;2547977;741024;134930;607570;407491;198604;208592;264139;100144;165492;9226489;2.37
119;3;2026;19327655;9611022;9721412;4636199;2280586;2351685;10257009;5113424;5131894;5539423;2966647;2569238;750540;135792;614788;410942;199903;211029;272254;103106;169406;9286767;2.37
120;3;2027;19475434;9679828;9796787;4692309;2309606;2378487;10329198;5148858;5165981;5579619;2988964;2591962;757454;136347;621249;413777;201427;213031;279875;106214;175293;9342219;2.37
121;3;2028;19619959;9749842;9867778;4733245;2335700;2400005;10373296;5177492;5199301;5610193;3004970;2608313;764831;137511;629917;418999;203301;215689;288078;108924;179658;9403148;2.38
122;3;2029;19740616;9811009;9931082;4776415;2358999;2417689;10416894;5197787;5232171;5643293;3025862;2618190;774916;138777;639830;420277;204909;218323;295224;112276;184409;9475675;2.38
123;3;2030;19860117;9871043;10004029;4810915;2382618;2430691;10456782;5215197;5252744;5680433;3051642;2639999;784493;139839;649641;423851;206120;220168;303679;115288;188873;9541072;2.39
124;3;2031;20021891;9935874;10085414;4850068;2400953;2452767;10487471;5227380;5281630;5720093;3074724;2658417;795402;141014;659717;427383;207139;222504;312517;118454;194368;9602442;2.39
125;3;2032;20159025;10005759;10152564;4884095;2415522;2475542;10518506;5241323;5292015;5765323;3097623;2678398;806782;142618;668918;430494;208455;224870;322151;122657;201095;9656145;2.39
126;3;2033;20262992;10050063;10212894;4933941;2431558;2493823;10551578;5266063;5302135;5803760;3114333;2691668;817020;143969;675932;434472;209830;227361;333022;125460;206273;9702329;2.4
127;3;2034;20354031;10098559;10250724;4955607;2459915;2514327;10588900;5286200;5316942;5864624;3143873;2719660;828122;145580;682607;438215;211126;229164;339850;129433;210933;9748321;2.41
128;3;2035;20473657;10150524;10327209;4992098;2485259;2523900;10635581;5301048;5346701;5915591;3163931;2753314;839052;147023;691758;442276;212174;230166;348275;131835;216322;9790017;2.41
129;3;2036;20586116;10201820;10387926;5031019;2500977;2548174;10668900;5316694;5368007;5967609;3191877;2778601;848807;147968;700435;446521;212965;233516;356823;134556;222782;9831193;2.42
130;3;2037;20668840;10250026;10424267;5066101;2519690;2570195;10708833;5338734;5370933;6022161;3219010;2801817;855904;149005;708813;449789;213699;235010;364219;137212;228456;9875480;2.42
131;3;2038;20768342;10304812;10478497;5110136;2540251;2585691;10732785;5343814;5399038;6053336;3245808;2819838;863281;149861;714690;452587;214092;236456;371682;139882;233046;9908763;2.43
132;3;2039;20859391;10354203;10518636;5153480;2560104;2602460;10767272;5347360;5422654;6121369;3273453;2847645;869186;151398;721038;455112;214864;239362;378449;143542;235603;9949304;2.43
133;3;2040;20983532;10407999;10593210;5189486;2580540;2630083;10788463;5370563;5431792;6197525;3307487;2869921;875015;151802;727296;457727;215987;241626;388263;145283;242234;9980884;2.44
134;3;2041;21057369;10446273;10619826;5222046;2602233;2631234;10820389;5391810;5446581;6276886;3350868;2905943;883259;152962;731899;460063;216582;243431;396975;148483;248787;10058246;2.44
135;3;2042;21137252;10492563;10648438;5249661;2622091;2622016;10851848;5405197;5467274;6327496;3377344;2937043;891807;153648;739231;462121;217011;245100;408022;152596;254501;10110852;2.45
136;3;2043;21223616;10546942;10690068;5280466;2634840;2635295;10906913;5413652;5501305;6349996;3397158;2950154;899094;154394;746143;465441;218015;247379;416174;156346;260971;10156886;2.45
137;3;2044;21326367;10596362;10742295;5296017;2645526;2650765;10953487;5429903;5525685;6394544;3412626;2981145;906209;155146;750882;468334;219863;249503;424612;158526;265622;10179435;2.46
138;3;2045;21438947;10660953;10793799;5320547;2655372;2665583;10973348;5463349;5542999;6418129;3427629;2991819;912347;155928;756498;470778;219407;251776;434873;162266;272641;10214550;2.46
139;3;2046;21538555;10710848;10830417;5347722;2670298;2678774;11015990;5484276;5561837;6445611;3445490;3001971;920240;156122;763740;471696;218914;253034;443411;164814;278113;10250449;2.47
140;3;2047;21637778;10760877;10876912;5376132;2685959;2701562;11052763;5501635;5583244;6497749;3471627;3011542;927610;156054;770620;475288;220905;254854;453876;169922;282702;10292177;2.48
141;3;2048;21739394;10792817;10927731;5403066;2700852;2721346;11112134;5515306;5620031;6509079;3492904;3022117;935187;156725;777951;478067;222918;257533;461882;172388;288063;10319110;2.48
142;3;2049;21798374;10805845;10971442;5429386;2711654;2732015;11143551;5529724;5643860;6560472;3521156;3046354;941231;157066;784675;480548;223721;260064;472388;175694;293326;10334874;2.48
143;3;2050;21847808;10854468;11004531;5447201;2720940;2741088;11209325;5561685;5673062;6591560;3539026;3073164;945484;157976;790602;484559;222439;261250;476315;177811;296508;10370265;2.49
144;4;2003;16184857;8013634;8171179;2287760;1041611;1246483;8142583;4081721;4061138;4596474;2476403;2120175;395963;62219;333711;250681;130431;120162;201654;73553;128114;6938438;2.26
145;4;2004;16244773;8045211;8199199;2284012;1041814;1241619;8102941;4063068;4040170;4595471;2475389;2120034;393886;62366;331481;249693;129846;119819;194593;70602;123928;6965374;2.24
146;4;2005;16291560;8070391;8220667;2287891;1046663;1240894;8072713;4048345;4023769;4590915;2472426;2118485;393671;62866;330822;249478;129646;119788;187626;67744;119816;6993120;2.22
147;4;2006;16328550;8090507;8237939;2296601;1053830;1243433;8046508;4034700;4010716;4582627;2468409;2114566;394449;63501;330990;249567;129532;119980;180678;64961;115719;7022903;2.21
148;4;2007;16358843;8105613;8252184;2307600;1061978;1246982;8023504;4022959;3999133;4573053;2462588;2110713;395236;64223;331144;249928;129480;120401;173788;62250;111493;7057103;2.2
149;4;2008;16387710;8122236;8265584;2322146;1071394;1251574;8000691;4012806;3988975;4559751;2455227;2103847;396942;65006;332046;250269;129419;120912;167082;59604;107528;7090829;2.19
