ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2021Totaal_1;WmoClienten2020InstroomWlz2021_2;SamenloopWmoWlz2020Wlz2021_3;WmoClientenGebruikWlz2021Totaal_4;WmoClienten2020InstroomWlzIn2021_5;SamenloopWmoWlz2020WlzIn2021_6;WmoClientenGebruikWlz2021Totaal_7;WmoClienten2020InstroomWlzIn2021_8;SamenloopWmoWlz2020WlzIn2021_9
4993;Totaal mannen en vrouwen;100 000 euro of meer;Barendrecht;25.0;5.0;20.0;26.6;4.26;22.34;2.0;0.0;2.0
4994;Totaal mannen en vrouwen;100 000 euro of meer;Barneveld;35.0;5.0;30.0;32.43;5.41;27.03;4.0;1.0;3.0
4995;Totaal mannen en vrouwen;100 000 euro of meer;Beek (L.);10.0;0.0;10.0;28.57;0.0;28.57;5.0;0.0;5.0
4996;Totaal mannen en vrouwen;100 000 euro of meer;Beekdaelen;20.0;0.0;20.0;28.77;1.37;27.4;4.0;0.0;4.0
4997;Totaal mannen en vrouwen;100 000 euro of meer;Beemster;0.0;0.0;0.0;3.33;0.0;3.33;0.0;0.0;0.0
4998;Totaal mannen en vrouwen;100 000 euro of meer;Beesel;;;;;;;;;
4999;Totaal mannen en vrouwen;100 000 euro of meer;Berg en Dal;20.0;0.0;20.0;27.27;0.0;27.27;4.0;0.0;4.0
5000;Totaal mannen en vrouwen;100 000 euro of meer;Bergeijk;5.0;0.0;5.0;17.07;4.88;12.2;2.0;1.0;2.0
5001;Totaal mannen en vrouwen;100 000 euro of meer;Bergen (L.);;;;;;;;;
5002;Totaal mannen en vrouwen;100 000 euro of meer;Bergen (NH.);20.0;0.0;20.0;30.56;1.39;29.17;4.0;0.0;4.0
5003;Totaal mannen en vrouwen;100 000 euro of meer;Bergen op Zoom;;;;;;;;;
5004;Totaal mannen en vrouwen;100 000 euro of meer;Berkelland;15.0;0.0;15.0;17.86;2.38;15.48;3.0;0.0;3.0
5005;Totaal mannen en vrouwen;100 000 euro of meer;Bernheze;15.0;0.0;15.0;23.29;1.37;21.92;3.0;0.0;3.0
5006;Totaal mannen en vrouwen;100 000 euro of meer;Best;15.0;5.0;10.0;22.39;4.48;17.91;3.0;1.0;2.0
5007;Totaal mannen en vrouwen;100 000 euro of meer;Beuningen;;;;;;;;;
5008;Totaal mannen en vrouwen;100 000 euro of meer;Beverwijk;10.0;0.0;10.0;23.4;2.13;21.28;2.0;0.0;2.0
5009;Totaal mannen en vrouwen;100 000 euro of meer;De Bilt;30.0;5.0;25.0;22.31;3.85;18.46;3.0;1.0;2.0
5010;Totaal mannen en vrouwen;100 000 euro of meer;Bladel;5.0;0.0;5.0;11.63;0.0;11.63;2.0;0.0;2.0
5011;Totaal mannen en vrouwen;100 000 euro of meer;Blaricum;0.0;0.0;0.0;5.56;0.0;5.56;0.0;0.0;0.0
5012;Totaal mannen en vrouwen;100 000 euro of meer;Bloemendaal;25.0;5.0;25.0;24.53;2.83;21.7;3.0;0.0;3.0
5013;Totaal mannen en vrouwen;100 000 euro of meer;Bodegraven-Reeuwijk;15.0;5.0;10.0;21.43;7.14;14.29;2.0;1.0;2.0
5014;Totaal mannen en vrouwen;100 000 euro of meer;Boekel;5.0;0.0;5.0;25.0;0.0;25.0;2.0;0.0;2.0
5015;Totaal mannen en vrouwen;100 000 euro of meer;Borger-Odoorn;5.0;0.0;5.0;15.38;0.0;15.38;3.0;0.0;3.0
5016;Totaal mannen en vrouwen;100 000 euro of meer;Borne;10.0;0.0;10.0;16.67;1.67;15.0;3.0;0.0;3.0
5017;Totaal mannen en vrouwen;100 000 euro of meer;Borsele;20.0;0.0;15.0;36.0;4.0;32.0;6.0;1.0;5.0
5018;Totaal mannen en vrouwen;100 000 euro of meer;Boxmeer;;;;;;;;;
5019;Totaal mannen en vrouwen;100 000 euro of meer;Boxtel;15.0;5.0;5.0;22.81;12.28;10.53;3.0;2.0;2.0
5020;Totaal mannen en vrouwen;100 000 euro of meer;Breda;120.0;20.0;100.0;29.7;4.95;24.75;4.0;1.0;4.0
5021;Totaal mannen en vrouwen;100 000 euro of meer;Brielle;5.0;0.0;5.0;22.22;0.0;22.22;2.0;0.0;2.0
5022;Totaal mannen en vrouwen;100 000 euro of meer;Bronckhorst;20.0;5.0;15.0;27.94;5.88;22.06;4.0;1.0;3.0
5023;Totaal mannen en vrouwen;100 000 euro of meer;Brummen;10.0;0.0;10.0;27.59;0.0;27.59;3.0;0.0;3.0
5024;Totaal mannen en vrouwen;100 000 euro of meer;Brunssum;15.0;5.0;15.0;43.24;8.11;35.14;8.0;2.0;7.0
5025;Totaal mannen en vrouwen;100 000 euro of meer;Bunnik;10.0;5.0;5.0;29.73;10.81;18.92;3.0;1.0;2.0
5026;Totaal mannen en vrouwen;100 000 euro of meer;Bunschoten;15.0;5.0;10.0;23.21;5.36;17.86;4.0;1.0;3.0
5027;Totaal mannen en vrouwen;100 000 euro of meer;Buren;5.0;0.0;5.0;11.86;0.0;11.86;2.0;0.0;2.0
5028;Totaal mannen en vrouwen;100 000 euro of meer;Capelle aan den IJssel;25.0;5.0;20.0;24.74;4.12;20.62;3.0;0.0;2.0
5029;Totaal mannen en vrouwen;100 000 euro of meer;Castricum;15.0;5.0;10.0;18.67;4.0;14.67;2.0;0.0;2.0
5030;Totaal mannen en vrouwen;100 000 euro of meer;Coevorden;0.0;0.0;0.0;3.85;3.85;0.0;0.0;0.0;0.0
5031;Totaal mannen en vrouwen;100 000 euro of meer;Cranendonck;10.0;0.0;5.0;25.81;3.23;22.58;3.0;0.0;2.0
5032;Totaal mannen en vrouwen;100 000 euro of meer;Cuijk;10.0;0.0;10.0;27.91;2.33;25.58;4.0;0.0;4.0
5033;Totaal mannen en vrouwen;100 000 euro of meer;Culemborg;5.0;0.0;5.0;18.92;5.41;13.51;2.0;0.0;1.0
5034;Totaal mannen en vrouwen;100 000 euro of meer;Dalfsen;15.0;0.0;15.0;25.0;0.0;25.0;3.0;0.0;3.0
5035;Totaal mannen en vrouwen;100 000 euro of meer;Dantumadiel;5.0;0.0;5.0;25.0;4.17;20.83;4.0;1.0;4.0
5036;Totaal mannen en vrouwen;100 000 euro of meer;Delft;25.0;0.0;25.0;18.25;1.46;16.79;2.0;0.0;2.0
5037;Totaal mannen en vrouwen;100 000 euro of meer;Delfzijl;5.0;0.0;5.0;21.74;4.35;17.39;3.0;1.0;2.0
5038;Totaal mannen en vrouwen;100 000 euro of meer;Deurne;15.0;0.0;15.0;18.92;1.35;17.57;3.0;0.0;3.0
5039;Totaal mannen en vrouwen;100 000 euro of meer;Deventer;30.0;10.0;20.0;17.79;4.91;12.88;3.0;1.0;2.0
5040;Totaal mannen en vrouwen;100 000 euro of meer;Diemen;5.0;0.0;5.0;10.91;1.82;9.09;1.0;0.0;1.0
5041;Totaal mannen en vrouwen;100 000 euro of meer;Dinkelland;20.0;5.0;20.0;24.14;3.45;20.69;5.0;1.0;4.0
5042;Totaal mannen en vrouwen;100 000 euro of meer;Doesburg;;;;;;;;;
5043;Totaal mannen en vrouwen;100 000 euro of meer;Doetinchem;20.0;10.0;15.0;19.47;7.08;12.39;4.0;1.0;2.0
5044;Totaal mannen en vrouwen;100 000 euro of meer;Dongen;5.0;0.0;5.0;15.63;0.0;15.63;1.0;0.0;1.0
5045;Totaal mannen en vrouwen;100 000 euro of meer;Dordrecht;30.0;5.0;30.0;17.68;1.66;16.02;2.0;0.0;2.0
5046;Totaal mannen en vrouwen;100 000 euro of meer;Drechterland;5.0;0.0;5.0;13.33;2.22;11.11;2.0;0.0;2.0
5047;Totaal mannen en vrouwen;100 000 euro of meer;Drimmelen;15.0;5.0;10.0;28.57;10.2;18.37;3.0;1.0;2.0
5048;Totaal mannen en vrouwen;100 000 euro of meer;Dronten;20.0;5.0;15.0;33.93;7.14;26.79;4.0;1.0;3.0
5049;Totaal mannen en vrouwen;100 000 euro of meer;Druten;;;;;;;;;
5050;Totaal mannen en vrouwen;100 000 euro of meer;Duiven;;;;;;;;;
5051;Totaal mannen en vrouwen;100 000 euro of meer;Echt-Susteren;10.0;0.0;10.0;16.42;2.99;13.43;3.0;1.0;2.0
5052;Totaal mannen en vrouwen;100 000 euro of meer;Edam-Volendam;15.0;0.0;15.0;27.87;1.64;26.23;2.0;0.0;2.0
5053;Totaal mannen en vrouwen;100 000 euro of meer;Ede;55.0;5.0;50.0;22.22;1.65;20.58;3.0;0.0;3.0
5054;Totaal mannen en vrouwen;100 000 euro of meer;Eemnes;;;;;;;;;
5055;Totaal mannen en vrouwen;100 000 euro of meer;Eersel;15.0;0.0;15.0;27.59;0.0;27.59;5.0;0.0;5.0
5056;Totaal mannen en vrouwen;100 000 euro of meer;Eijsden-Margraten;10.0;0.0;5.0;19.15;4.26;14.89;2.0;0.0;2.0
5057;Totaal mannen en vrouwen;100 000 euro of meer;Eindhoven;105.0;20.0;85.0;24.04;4.49;19.55;4.0;1.0;3.0
5058;Totaal mannen en vrouwen;100 000 euro of meer;Elburg;10.0;0.0;10.0;36.67;3.33;33.33;4.0;0.0;4.0
5059;Totaal mannen en vrouwen;100 000 euro of meer;Emmen;;;;;;;;;
5060;Totaal mannen en vrouwen;100 000 euro of meer;Enkhuizen;5.0;0.0;5.0;13.79;3.45;10.34;2.0;1.0;2.0
5061;Totaal mannen en vrouwen;100 000 euro of meer;Enschede;35.0;5.0;30.0;17.91;1.99;15.92;3.0;0.0;3.0
5062;Totaal mannen en vrouwen;100 000 euro of meer;Epe;20.0;0.0;15.0;34.62;3.85;30.77;4.0;0.0;4.0
5063;Totaal mannen en vrouwen;100 000 euro of meer;Ermelo;20.0;5.0;15.0;33.33;9.26;24.07;4.0;1.0;3.0
5064;Totaal mannen en vrouwen;100 000 euro of meer;Etten-Leur;15.0;5.0;10.0;17.78;4.44;13.33;3.0;1.0;2.0
5065;Totaal mannen en vrouwen;100 000 euro of meer;De Fryske Marren;15.0;5.0;10.0;24.24;6.06;18.18;3.0;1.0;2.0
5066;Totaal mannen en vrouwen;100 000 euro of meer;Geertruidenberg;5.0;0.0;5.0;13.64;0.0;13.64;2.0;0.0;2.0
5067;Totaal mannen en vrouwen;100 000 euro of meer;Geldrop-Mierlo;15.0;0.0;10.0;19.44;2.78;16.67;3.0;0.0;2.0
5068;Totaal mannen en vrouwen;100 000 euro of meer;Gemert-Bakel;20.0;5.0;15.0;33.33;5.26;28.07;5.0;1.0;4.0
5069;Totaal mannen en vrouwen;100 000 euro of meer;Gennep;10.0;5.0;5.0;28.57;10.71;17.86;4.0;2.0;3.0
5070;Totaal mannen en vrouwen;100 000 euro of meer;Gilze en Rijen;10.0;0.0;10.0;29.27;4.88;24.39;4.0;1.0;3.0
5071;Totaal mannen en vrouwen;100 000 euro of meer;Goeree-Overflakkee;20.0;5.0;15.0;24.69;7.41;17.28;3.0;1.0;2.0
5072;Totaal mannen en vrouwen;100 000 euro of meer;Goes;25.0;5.0;20.0;20.66;2.48;18.18;6.0;1.0;5.0
5073;Totaal mannen en vrouwen;100 000 euro of meer;Goirle;15.0;0.0;15.0;26.92;0.0;26.92;4.0;0.0;4.0
5074;Totaal mannen en vrouwen;100 000 euro of meer;Gooise Meren;;;;;;;;;
5075;Totaal mannen en vrouwen;100 000 euro of meer;Gorinchem;15.0;5.0;15.0;26.98;6.35;20.63;4.0;1.0;3.0
5076;Totaal mannen en vrouwen;100 000 euro of meer;Gouda;25.0;5.0;20.0;19.35;3.23;16.13;3.0;0.0;2.0
5077;Totaal mannen en vrouwen;100 000 euro of meer;Grave;5.0;0.0;5.0;26.67;6.67;20.0;3.0;1.0;2.0
5078;Totaal mannen en vrouwen;100 000 euro of meer;'s-Gravenhage (gemeente);160.0;25.0;135.0;22.65;3.56;19.09;3.0;0.0;2.0
5079;Totaal mannen en vrouwen;100 000 euro of meer;Groningen (gemeente);65.0;15.0;45.0;25.4;6.85;18.55;3.0;1.0;2.0
5080;Totaal mannen en vrouwen;100 000 euro of meer;Gulpen-Wittem;10.0;0.0;5.0;20.51;5.13;15.38;4.0;1.0;3.0
5081;Totaal mannen en vrouwen;100 000 euro of meer;Haaksbergen;10.0;0.0;5.0;19.57;4.35;15.22;3.0;1.0;2.0
5082;Totaal mannen en vrouwen;100 000 euro of meer;Haaren;5.0;0.0;5.0;19.05;0.0;19.05;1.0;0.0;1.0
5083;Totaal mannen en vrouwen;100 000 euro of meer;Haarlem;70.0;15.0;55.0;25.72;5.07;20.65;3.0;1.0;2.0
5084;Totaal mannen en vrouwen;100 000 euro of meer;Haarlemmermeer;80.0;10.0;70.0;26.9;2.76;24.14;3.0;0.0;2.0
5085;Totaal mannen en vrouwen;100 000 euro of meer;Halderberge;10.0;0.0;10.0;16.07;1.79;14.29;2.0;0.0;2.0
5086;Totaal mannen en vrouwen;100 000 euro of meer;Hardenberg;;;;;;;;;
5087;Totaal mannen en vrouwen;100 000 euro of meer;Harderwijk;20.0;5.0;15.0;19.78;4.4;15.38;3.0;1.0;2.0
5088;Totaal mannen en vrouwen;100 000 euro of meer;Hardinxveld-Giessendam;5.0;0.0;5.0;21.88;0.0;21.88;3.0;0.0;3.0
5089;Totaal mannen en vrouwen;100 000 euro of meer;Harlingen;5.0;0.0;0.0;15.0;5.0;10.0;3.0;1.0;2.0
5090;Totaal mannen en vrouwen;100 000 euro of meer;Hattem;0.0;0.0;0.0;12.5;0.0;12.5;1.0;0.0;1.0
5091;Totaal mannen en vrouwen;100 000 euro of meer;Heemskerk;25.0;5.0;20.0;29.63;6.17;23.46;4.0;1.0;3.0
5092;Totaal mannen en vrouwen;100 000 euro of meer;Heemstede;20.0;5.0;15.0;19.59;3.09;16.49;2.0;0.0;2.0
5093;Totaal mannen en vrouwen;100 000 euro of meer;Heerde;5.0;0.0;5.0;25.93;7.41;18.52;3.0;1.0;2.0
5094;Totaal mannen en vrouwen;100 000 euro of meer;Heerenveen;15.0;5.0;10.0;20.78;5.19;15.58;3.0;1.0;2.0
5095;Totaal mannen en vrouwen;100 000 euro of meer;Heerhugowaard;15.0;0.0;10.0;20.97;3.23;17.74;2.0;0.0;2.0
5096;Totaal mannen en vrouwen;100 000 euro of meer;Heerlen;15.0;0.0;15.0;22.86;1.43;21.43;3.0;0.0;3.0
5097;Totaal mannen en vrouwen;100 000 euro of meer;Heeze-Leende;10.0;0.0;10.0;21.28;2.13;19.15;3.0;0.0;3.0
5098;Totaal mannen en vrouwen;100 000 euro of meer;Heiloo;15.0;5.0;10.0;27.78;5.56;22.22;3.0;1.0;3.0
5099;Totaal mannen en vrouwen;100 000 euro of meer;Den Helder;15.0;0.0;10.0;28.26;2.17;26.09;3.0;0.0;3.0
5100;Totaal mannen en vrouwen;100 000 euro of meer;Hellendoorn;15.0;0.0;10.0;23.64;1.82;21.82;3.0;0.0;3.0
5101;Totaal mannen en vrouwen;100 000 euro of meer;Hellevoetsluis;;;;;;;;;
5102;Totaal mannen en vrouwen;100 000 euro of meer;Helmond;45.0;10.0;35.0;26.01;5.2;20.81;4.0;1.0;4.0
5103;Totaal mannen en vrouwen;100 000 euro of meer;Hendrik-Ido-Ambacht;15.0;0.0;15.0;26.42;0.0;26.42;3.0;0.0;3.0
5104;Totaal mannen en vrouwen;100 000 euro of meer;Hengelo (O.);25.0;5.0;20.0;23.15;5.56;17.59;3.0;1.0;2.0
5105;Totaal mannen en vrouwen;100 000 euro of meer;'s-Hertogenbosch;55.0;5.0;50.0;24.14;2.59;21.55;2.0;0.0;2.0
5106;Totaal mannen en vrouwen;100 000 euro of meer;Heumen;;;;;;;;;
5107;Totaal mannen en vrouwen;100 000 euro of meer;Heusden;10.0;5.0;5.0;19.51;12.2;7.32;1.0;1.0;0.0
5108;Totaal mannen en vrouwen;100 000 euro of meer;Hillegom;5.0;0.0;5.0;18.42;2.63;15.79;2.0;0.0;2.0
5109;Totaal mannen en vrouwen;100 000 euro of meer;Hilvarenbeek;20.0;0.0;20.0;44.44;4.44;40.0;7.0;1.0;7.0
5110;Totaal mannen en vrouwen;100 000 euro of meer;Hilversum;50.0;5.0;40.0;20.6;3.0;17.6;3.0;0.0;3.0
5111;Totaal mannen en vrouwen;100 000 euro of meer;Hoeksche Waard;35.0;5.0;30.0;15.87;2.4;13.46;2.0;0.0;2.0
5112;Totaal mannen en vrouwen;100 000 euro of meer;Hof van Twente;15.0;5.0;10.0;20.48;6.02;14.46;3.0;1.0;2.0
5113;Totaal mannen en vrouwen;100 000 euro of meer;Het Hogeland;10.0;0.0;5.0;11.69;2.6;9.09;2.0;1.0;2.0
5114;Totaal mannen en vrouwen;100 000 euro of meer;Hollands Kroon;15.0;0.0;15.0;23.21;0.0;23.21;2.0;0.0;2.0
5115;Totaal mannen en vrouwen;100 000 euro of meer;Hoogeveen;25.0;0.0;25.0;35.14;1.35;33.78;6.0;0.0;6.0
5116;Totaal mannen en vrouwen;100 000 euro of meer;Hoorn;25.0;5.0;25.0;16.98;1.89;15.09;3.0;0.0;3.0
5117;Totaal mannen en vrouwen;100 000 euro of meer;Horst aan de Maas;5.0;0.0;5.0;11.29;1.61;9.68;1.0;0.0;1.0
5118;Totaal mannen en vrouwen;100 000 euro of meer;Houten;15.0;0.0;15.0;18.18;1.3;16.88;1.0;0.0;1.0
5119;Totaal mannen en vrouwen;100 000 euro of meer;Huizen;15.0;0.0;15.0;28.57;1.79;26.79;2.0;0.0;2.0
5120;Totaal mannen en vrouwen;100 000 euro of meer;Hulst;10.0;5.0;10.0;37.93;10.34;27.59;3.0;1.0;2.0
5121;Totaal mannen en vrouwen;100 000 euro of meer;IJsselstein;10.0;5.0;10.0;21.57;5.88;15.69;2.0;1.0;1.0
5122;Totaal mannen en vrouwen;100 000 euro of meer;Kaag en Braassem;;;;;;;;;
5123;Totaal mannen en vrouwen;100 000 euro of meer;Kampen;30.0;5.0;25.0;40.79;6.58;34.21;6.0;1.0;5.0
5124;Totaal mannen en vrouwen;100 000 euro of meer;Kapelle;5.0;0.0;0.0;10.71;7.14;3.57;2.0;1.0;1.0
5125;Totaal mannen en vrouwen;100 000 euro of meer;Katwijk;35.0;5.0;30.0;32.35;3.92;28.43;3.0;0.0;3.0
5126;Totaal mannen en vrouwen;100 000 euro of meer;Kerkrade;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5127;Totaal mannen en vrouwen;100 000 euro of meer;Koggenland;5.0;0.0;5.0;17.86;0.0;17.86;1.0;0.0;1.0
5128;Totaal mannen en vrouwen;100 000 euro of meer;Krimpen aan den IJssel;10.0;5.0;5.0;23.4;8.51;14.89;3.0;1.0;2.0
5129;Totaal mannen en vrouwen;100 000 euro of meer;Krimpenerwaard;15.0;5.0;5.0;13.4;6.19;7.22;1.0;1.0;1.0
5130;Totaal mannen en vrouwen;100 000 euro of meer;Laarbeek;15.0;0.0;15.0;34.04;2.13;31.91;5.0;0.0;5.0
5131;Totaal mannen en vrouwen;100 000 euro of meer;Landerd;5.0;0.0;5.0;15.63;3.13;12.5;2.0;0.0;2.0
5132;Totaal mannen en vrouwen;100 000 euro of meer;Landgraaf;15.0;0.0;15.0;35.0;2.5;32.5;5.0;0.0;4.0
5133;Totaal mannen en vrouwen;100 000 euro of meer;Landsmeer;;;;;;;;;
5134;Totaal mannen en vrouwen;100 000 euro of meer;Langedijk;10.0;5.0;5.0;23.08;10.26;12.82;2.0;1.0;1.0
5135;Totaal mannen en vrouwen;100 000 euro of meer;Lansingerland;15.0;5.0;10.0;12.1;2.42;9.68;1.0;0.0;1.0
5136;Totaal mannen en vrouwen;100 000 euro of meer;Laren (NH.);10.0;5.0;5.0;26.47;8.82;17.65;3.0;1.0;2.0
5137;Totaal mannen en vrouwen;100 000 euro of meer;Leeuwarden;30.0;10.0;20.0;20.9;5.97;14.93;3.0;1.0;2.0
5138;Totaal mannen en vrouwen;100 000 euro of meer;Leiden;30.0;5.0;25.0;15.27;2.46;12.81;2.0;0.0;2.0
5139;Totaal mannen en vrouwen;100 000 euro of meer;Leiderdorp;15.0;0.0;10.0;20.0;2.86;17.14;3.0;0.0;3.0
5140;Totaal mannen en vrouwen;100 000 euro of meer;Leidschendam-Voorburg;25.0;5.0;20.0;26.32;4.21;22.11;2.0;0.0;2.0
5141;Totaal mannen en vrouwen;100 000 euro of meer;Lelystad;30.0;5.0;25.0;25.0;5.0;20.0;4.0;1.0;3.0
5142;Totaal mannen en vrouwen;100 000 euro of meer;Leudal;15.0;0.0;15.0;34.78;0.0;34.78;3.0;0.0;3.0
5143;Totaal mannen en vrouwen;100 000 euro of meer;Leusden;15.0;0.0;10.0;19.12;2.94;16.18;2.0;0.0;2.0
5144;Totaal mannen en vrouwen;100 000 euro of meer;Lingewaard;5.0;0.0;5.0;7.14;0.0;7.14;1.0;0.0;1.0
5145;Totaal mannen en vrouwen;100 000 euro of meer;Lisse;10.0;0.0;10.0;24.39;2.44;21.95;3.0;0.0;3.0
5146;Totaal mannen en vrouwen;100 000 euro of meer;Lochem;15.0;5.0;10.0;19.12;4.41;14.71;3.0;1.0;2.0
5147;Totaal mannen en vrouwen;100 000 euro of meer;Loon op Zand;15.0;0.0;10.0;25.0;3.85;21.15;4.0;1.0;4.0
5148;Totaal mannen en vrouwen;100 000 euro of meer;Lopik;0.0;0.0;0.0;12.5;6.25;6.25;1.0;0.0;0.0
5149;Totaal mannen en vrouwen;100 000 euro of meer;Loppersum;;;;;;;;;
5150;Totaal mannen en vrouwen;100 000 euro of meer;Losser;5.0;0.0;5.0;11.11;0.0;11.11;1.0;0.0;1.0
5151;Totaal mannen en vrouwen;100 000 euro of meer;Maasdriel;20.0;0.0;15.0;33.33;3.51;29.82;5.0;1.0;4.0
5152;Totaal mannen en vrouwen;100 000 euro of meer;Maasgouw;10.0;0.0;10.0;20.93;0.0;20.93;3.0;0.0;3.0
5153;Totaal mannen en vrouwen;100 000 euro of meer;Maassluis;10.0;0.0;10.0;17.86;1.79;16.07;3.0;0.0;2.0
5154;Totaal mannen en vrouwen;100 000 euro of meer;Maastricht;30.0;5.0;25.0;20.81;3.36;17.45;3.0;0.0;2.0
5155;Totaal mannen en vrouwen;100 000 euro of meer;Medemblik;20.0;5.0;15.0;29.73;6.76;22.97;4.0;1.0;3.0
5156;Totaal mannen en vrouwen;100 000 euro of meer;Meerssen;10.0;5.0;5.0;25.71;8.57;17.14;3.0;1.0;2.0
5157;Totaal mannen en vrouwen;100 000 euro of meer;Meierijstad;20.0;5.0;15.0;19.8;5.94;13.86;2.0;1.0;1.0
5158;Totaal mannen en vrouwen;100 000 euro of meer;Meppel;10.0;0.0;10.0;28.21;5.13;23.08;3.0;1.0;3.0
5159;Totaal mannen en vrouwen;100 000 euro of meer;Middelburg (Z.);30.0;5.0;20.0;36.84;7.89;28.95;5.0;1.0;4.0
5160;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Delfland;10.0;0.0;5.0;18.6;2.33;16.28;2.0;0.0;2.0
5161;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Drenthe;10.0;0.0;10.0;27.27;4.55;22.73;4.0;1.0;3.0
5162;Totaal mannen en vrouwen;100 000 euro of meer;Midden-Groningen;15.0;0.0;15.0;27.59;1.72;25.86;4.0;0.0;3.0
5163;Totaal mannen en vrouwen;100 000 euro of meer;Mill en Sint Hubert;5.0;0.0;5.0;15.38;3.85;11.54;3.0;1.0;2.0
5164;Totaal mannen en vrouwen;100 000 euro of meer;Moerdijk;20.0;0.0;20.0;26.92;2.56;24.36;4.0;0.0;4.0
5165;Totaal mannen en vrouwen;100 000 euro of meer;Molenlanden;40.0;5.0;30.0;37.62;6.93;30.69;5.0;1.0;4.0
5166;Totaal mannen en vrouwen;100 000 euro of meer;Montferland;15.0;5.0;10.0;22.95;6.56;16.39;4.0;1.0;3.0
5167;Totaal mannen en vrouwen;100 000 euro of meer;Montfoort;;;;;;;;;
5168;Totaal mannen en vrouwen;100 000 euro of meer;Mook en Middelaar;5.0;0.0;5.0;21.43;0.0;21.43;2.0;0.0;2.0
5169;Totaal mannen en vrouwen;100 000 euro of meer;Neder-Betuwe;15.0;5.0;10.0;21.54;4.62;16.92;4.0;1.0;3.0
5170;Totaal mannen en vrouwen;100 000 euro of meer;Nederweert;5.0;0.0;5.0;17.65;0.0;17.65;1.0;0.0;1.0
5171;Totaal mannen en vrouwen;100 000 euro of meer;Nieuwegein;;;;;;;;;
5172;Totaal mannen en vrouwen;100 000 euro of meer;Nieuwkoop;15.0;5.0;15.0;26.15;4.62;21.54;3.0;1.0;3.0
5173;Totaal mannen en vrouwen;100 000 euro of meer;Nijkerk;15.0;0.0;15.0;20.0;1.43;18.57;2.0;0.0;2.0
5174;Totaal mannen en vrouwen;100 000 euro of meer;Nijmegen;35.0;5.0;30.0;16.07;2.68;13.39;2.0;0.0;2.0
5175;Totaal mannen en vrouwen;100 000 euro of meer;Nissewaard;25.0;5.0;20.0;14.67;2.72;11.96;3.0;0.0;2.0
5176;Totaal mannen en vrouwen;100 000 euro of meer;Noardeast-Fryslân;10.0;5.0;5.0;19.57;8.7;10.87;3.0;1.0;2.0
5177;Totaal mannen en vrouwen;100 000 euro of meer;Noord-Beveland;5.0;0.0;5.0;30.0;0.0;30.0;9.0;0.0;9.0
5178;Totaal mannen en vrouwen;100 000 euro of meer;Noordenveld;;;;;;;;;
5179;Totaal mannen en vrouwen;100 000 euro of meer;Noordoostpolder;5.0;0.0;5.0;7.14;1.79;5.36;1.0;0.0;1.0
5180;Totaal mannen en vrouwen;100 000 euro of meer;Noordwijk;25.0;5.0;20.0;30.26;3.95;26.32;3.0;0.0;3.0
5181;Totaal mannen en vrouwen;100 000 euro of meer;Nuenen, Gerwen en Nederwetten;15.0;5.0;15.0;31.37;5.88;25.49;3.0;1.0;3.0
5182;Totaal mannen en vrouwen;100 000 euro of meer;Nunspeet;10.0;5.0;10.0;29.27;7.32;21.95;3.0;1.0;2.0
5183;Totaal mannen en vrouwen;100 000 euro of meer;Oegstgeest;10.0;5.0;10.0;20.0;6.67;13.33;2.0;1.0;1.0
5184;Totaal mannen en vrouwen;100 000 euro of meer;Oirschot;10.0;0.0;10.0;19.15;2.13;17.02;3.0;0.0;2.0
5185;Totaal mannen en vrouwen;100 000 euro of meer;Oisterwijk;;;;;;;;;
5186;Totaal mannen en vrouwen;100 000 euro of meer;Oldambt;15.0;0.0;10.0;18.84;1.45;17.39;5.0;0.0;5.0
5187;Totaal mannen en vrouwen;100 000 euro of meer;Oldebroek;10.0;0.0;5.0;25.0;5.56;19.44;4.0;1.0;3.0
5188;Totaal mannen en vrouwen;100 000 euro of meer;Oldenzaal;10.0;0.0;10.0;28.95;2.63;26.32;3.0;0.0;3.0
5189;Totaal mannen en vrouwen;100 000 euro of meer;Olst-Wijhe;5.0;0.0;5.0;25.93;0.0;25.93;3.0;0.0;3.0
5190;Totaal mannen en vrouwen;100 000 euro of meer;Ommen;;;;;;;;;
5191;Totaal mannen en vrouwen;100 000 euro of meer;Oost Gelre;10.0;0.0;10.0;27.03;5.41;21.62;3.0;1.0;2.0
5192;Totaal mannen en vrouwen;100 000 euro of meer;Oosterhout;20.0;5.0;15.0;21.35;3.37;17.98;3.0;0.0;2.0
5193;Totaal mannen en vrouwen;100 000 euro of meer;Ooststellingwerf;10.0;0.0;5.0;33.33;7.41;25.93;5.0;1.0;4.0
5194;Totaal mannen en vrouwen;100 000 euro of meer;Oostzaan;;;;;;;;;
5195;Totaal mannen en vrouwen;100 000 euro of meer;Opmeer;0.0;0.0;0.0;7.69;0.0;7.69;1.0;0.0;1.0
5196;Totaal mannen en vrouwen;100 000 euro of meer;Opsterland;5.0;0.0;5.0;16.67;2.78;13.89;2.0;0.0;2.0
5197;Totaal mannen en vrouwen;100 000 euro of meer;Oss;50.0;15.0;30.0;18.56;6.44;12.12;4.0;1.0;3.0
