ID;Vakantiekenmerken;Perioden;TotaalAantalLangeVakantiesNederland_1;Waddeneilanden_2;Noordzeebadplaatsen_3;Watersportgebieden_4;VeluweEnVeluwerand_5;TwenteSallandEnVechtstreek_6;GroningseFrieseEnDrentseZandgronden_7;WestEnMiddenBrabant_8;OBrabantNMLimburgRijkVNijmegen_9;ZuidLimburg_10;OverigNederland_11;Friesland_12;Drenthe_13;Overijssel_14;Gelderland_15;NoordHolland_16;ZuidHolland_17;Zeeland_18;NoordBrabant_19;Limburg_20;OverigeProvincies_21
440;Trein, autoslaaptrein;2007;323.0;53.0;31.0;48.0;30.0;30.0;17.0;15.0;26.0;36.0;39.0;37.0;17.0;42.0;46.0;45.0;32.0;19.0;15.0;57.0;13.0
441;Trein, autoslaaptrein;2008;365.0;53.0;54.0;34.0;32.0;43.0;18.0;23.0;35.0;26.0;47.0;39.0;15.0;43.0;47.0;74.0;30.0;17.0;26.0;52.0;21.0
442;Trein, autoslaaptrein;2009;332.0;44.0;62.0;27.0;27.0;20.0;31.0;13.0;18.0;35.0;55.0;51.0;29.0;20.0;33.0;58.0;33.0;26.0;20.0;45.0;18.0
443;Trein, autoslaaptrein;2010;277.0;52.0;17.0;35.0;27.0;15.0;21.0;12.0;9.0;26.0;62.0;29.0;13.0;15.0;43.0;81.0;12.0;20.0;13.0;28.0;21.0
444;Trein, autoslaaptrein;2011;272.0;38.0;28.0;27.0;19.0;13.0;25.0;9.0;23.0;34.0;57.0;39.0;25.0;13.0;27.0;49.0;18.0;23.0;11.0;52.0;16.0
445;Trein, autoslaaptrein;2012;224.0;28.0;23.0;13.0;19.0;13.0;15.0;22.0;30.0;20.0;40.0;25.0;15.0;16.0;31.0;22.0;21.0;3.0;24.0;45.0;22.0
446;Trein, autoslaaptrein;2013;317.0;66.0;47.0;19.0;22.0;11.0;16.0;33.0;20.0;15.0;67.0;47.0;15.0;15.0;31.0;87.0;21.0;19.0;33.0;32.0;18.0
447;Trein, autoslaaptrein;2014;278.0;45.0;43.0;38.0;22.0;6.0;14.0;20.0;22.0;22.0;45.0;37.0;12.0;7.0;32.0;63.0;28.0;4.0;21.0;40.0;32.0
448;Trein, autoslaaptrein;2015;210.0;35.0;41.0;11.0;29.0;15.0;8.0;13.0;14.0;12.0;34.0;31.0;8.0;17.0;34.0;38.0;28.0;5.0;13.0;23.0;14.0
449;Trein, autoslaaptrein;2016;249.0;45.0;38.0;16.0;13.0;17.0;19.0;22.0;9.0;31.0;39.0;42.0;19.0;24.0;25.0;34.0;25.0;13.0;22.0;35.0;11.0
450;Touringcar, pendelbus;2002;83.0;4.0;12.0;7.0;1.0;10.0;22.0;5.0;6.0;5.0;10.0;15.0;17.0;13.0;5.0;0.0;0.0;12.0;5.0;10.0;5.0
451;Touringcar, pendelbus;2003;73.0;3.0;9.0;3.0;9.0;12.0;4.0;13.0;8.0;10.0;2.0;6.0;4.0;12.0;11.0;6.0;0.0;5.0;14.0;14.0;0.0
452;Touringcar, pendelbus;2004;83.0;11.0;2.0;7.0;11.0;11.0;5.0;22.0;0.0;9.0;6.0;11.0;5.0;16.0;13.0;2.0;0.0;2.0;22.0;9.0;4.0
453;Touringcar, pendelbus;2005;71.0;3.0;2.0;5.0;4.0;3.0;7.0;6.0;17.0;18.0;6.0;4.0;7.0;3.0;17.0;3.0;0.0;4.0;13.0;18.0;2.0
454;Touringcar, pendelbus;2006;61.0;5.0;0.0;0.0;4.0;2.0;15.0;12.0;5.0;9.0;8.0;6.0;13.0;2.0;4.0;7.0;2.0;0.0;12.0;14.0;1.0
455;Touringcar, pendelbus;2007;;;;;;;;;;;;;;;;;;;;;
456;Touringcar, pendelbus;2008;82.0;6.0;0.0;15.0;13.0;1.0;6.0;16.0;7.0;12.0;6.0;12.0;5.0;1.0;21.0;2.0;0.0;0.0;16.0;15.0;10.0
457;Touringcar, pendelbus;2009;46.0;0.0;6.0;10.0;6.0;1.0;9.0;8.0;0.0;3.0;3.0;4.0;9.0;1.0;6.0;3.0;0.0;6.0;8.0;3.0;6.0
458;Touringcar, pendelbus;2010;52.0;11.0;3.0;0.0;3.0;15.0;4.0;6.0;5.0;5.0;0.0;9.0;4.0;15.0;8.0;2.0;0.0;3.0;6.0;5.0;0.0
459;Touringcar, pendelbus;2011;;;;;;;;;;;;;;;;;;;;;
460;Touringcar, pendelbus;2012;25.0;;;;;;;;;;;;;;;;;;;;
461;Touringcar, pendelbus;2013;;;;;;;;;;;;;;;;;;;;;
462;Touringcar, pendelbus;2014;;;;;;;;;;;;;;;;;;;;;
463;Touringcar, pendelbus;2015;;;;;;;;;;;;;;;;;;;;;
464;Touringcar, pendelbus;2016;;;;;;;;;;;;;;;;;;;;;
465;Vliegtuig;2002;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
466;Vliegtuig;2003;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
467;Vliegtuig;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468;Vliegtuig;2005;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
469;Vliegtuig;2006;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
470;Vliegtuig;2007;;;;;;;;;;;;;;;;;;;;;
471;Vliegtuig;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472;Vliegtuig;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;Vliegtuig;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;Vliegtuig;2011;;;;;;;;;;;;;;;;;;;;;
475;Vliegtuig;2012;0.0;;;;;;;;;;;;;;;;;;;;
476;Vliegtuig;2013;;;;;;;;;;;;;;;;;;;;;
477;Vliegtuig;2014;;;;;;;;;;;;;;;;;;;;;
478;Vliegtuig;2015;;;;;;;;;;;;;;;;;;;;;
479;Vliegtuig;2016;;;;;;;;;;;;;;;;;;;;;
480;Boot;2002;63.0;6.0;0.0;22.0;1.0;0.0;3.0;7.0;3.0;2.0;19.0;32.0;0.0;0.0;6.0;4.0;5.0;3.0;7.0;5.0;2.0
481;Boot;2003;58.0;8.0;0.0;34.0;0.0;0.0;0.0;0.0;3.0;1.0;12.0;16.0;0.0;0.0;0.0;9.0;18.0;9.0;0.0;4.0;4.0
482;Boot;2004;62.0;4.0;6.0;34.0;0.0;0.0;0.0;4.0;2.0;4.0;8.0;14.0;0.0;0.0;8.0;6.0;4.0;10.0;7.0;4.0;10.0
483;Boot;2005;37.0;0.0;2.0;17.0;0.0;0.0;0.0;5.0;0.0;0.0;12.0;14.0;0.0;0.0;2.0;5.0;10.0;0.0;5.0;0.0;0.0
484;Boot;2006;62.0;8.0;5.0;27.0;0.0;0.0;5.0;6.0;0.0;0.0;10.0;35.0;0.0;4.0;0.0;7.0;5.0;1.0;6.0;0.0;4.0
485;Boot;2007;;;;;;;;;;;;;;;;;;;;;
486;Boot;2008;73.0;3.0;1.0;50.0;2.0;3.0;0.0;0.0;0.0;0.0;13.0;29.0;0.0;3.0;9.0;24.0;2.0;1.0;3.0;0.0;2.0
487;Boot;2009;71.0;8.0;3.0;43.0;3.0;0.0;0.0;0.0;1.0;0.0;14.0;19.0;0.0;0.0;3.0;28.0;10.0;3.0;1.0;0.0;7.0
488;Boot;2010;77.0;14.0;11.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;23.0;0.0;0.0;0.0;37.0;9.0;6.0;0.0;0.0;2.0
489;Boot;2011;;;;;;;;;;;;;;;;;;;;;
490;Boot;2012;99.0;;;;;;;;;;;;;;;;;;;;
491;Boot;2013;;;;;;;;;;;;;;;;;;;;;
492;Boot;2014;;;;;;;;;;;;;;;;;;;;;
493;Boot;2015;;;;;;;;;;;;;;;;;;;;;
494;Boot;2016;;;;;;;;;;;;;;;;;;;;;
495;Lijnboot, veerboot, ferry;2002;46.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
496;Lijnboot, veerboot, ferry;2003;30.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;30.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497;Lijnboot, veerboot, ferry;2004;47.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0
498;Lijnboot, veerboot, ferry;2005;26.0;24.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0
499;Lijnboot, veerboot, ferry;2006;16.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
500;Lijnboot, veerboot, ferry;2007;;;;;;;;;;;;;;;;;;;;;
501;Lijnboot, veerboot, ferry;2008;24.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
502;Lijnboot, veerboot, ferry;2009;24.0;23.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
503;Lijnboot, veerboot, ferry;2010;50.0;40.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;40.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
504;Lijnboot, veerboot, ferry;2011;;;;;;;;;;;;;;;;;;;;;
505;Lijnboot, veerboot, ferry;2012;32.0;;;;;;;;;;;;;;;;;;;;
506;Lijnboot, veerboot, ferry;2013;;;;;;;;;;;;;;;;;;;;;
507;Lijnboot, veerboot, ferry;2014;;;;;;;;;;;;;;;;;;;;;
508;Lijnboot, veerboot, ferry;2015;;;;;;;;;;;;;;;;;;;;;
509;Lijnboot, veerboot, ferry;2016;;;;;;;;;;;;;;;;;;;;;
510;Overige vervoermiddelen;2002;274.0;8.0;39.0;65.0;29.0;10.0;22.0;33.0;11.0;2.0;55.0;35.0;20.0;15.0;32.0;66.0;9.0;24.0;35.0;11.0;27.0
511;Overige vervoermiddelen;2003;125.0;11.0;10.0;16.0;6.0;2.0;16.0;12.0;16.0;3.0;34.0;13.0;16.0;2.0;8.0;8.0;11.0;16.0;17.0;13.0;21.0
512;Overige vervoermiddelen;2004;102.0;15.0;18.0;12.0;13.0;6.0;13.0;8.0;2.0;2.0;13.0;8.0;13.0;6.0;13.0;34.0;3.0;5.0;8.0;5.0;8.0
513;Overige vervoermiddelen;2005;110.0;8.0;28.0;25.0;8.0;0.0;10.0;7.0;5.0;3.0;18.0;24.0;10.0;0.0;11.0;17.0;7.0;18.0;10.0;5.0;8.0
514;Overige vervoermiddelen;2006;133.0;2.0;11.0;34.0;16.0;3.0;17.0;15.0;13.0;5.0;18.0;32.0;12.0;3.0;16.0;0.0;3.0;12.0;24.0;11.0;20.0
515;Overige vervoermiddelen;2007;;;;;;;;;;;;;;;;;;;;;
516;Overige vervoermiddelen;2008;112.0;3.0;17.0;14.0;17.0;5.0;7.0;4.0;5.0;3.0;37.0;8.0;5.0;5.0;32.0;25.0;12.0;4.0;7.0;5.0;8.0
517;Overige vervoermiddelen;2009;100.0;8.0;6.0;14.0;13.0;22.0;4.0;3.0;2.0;9.0;18.0;8.0;4.0;22.0;15.0;12.0;3.0;4.0;5.0;9.0;18.0
518;Overige vervoermiddelen;2010;107.0;4.0;32.0;5.0;9.0;5.0;6.0;8.0;10.0;0.0;28.0;6.0;6.0;5.0;15.0;13.0;34.0;7.0;13.0;2.0;6.0
519;Overige vervoermiddelen;2011;;;;;;;;;;;;;;;;;;;;;
520;Overige vervoermiddelen;2012;81.0;;;;;;;;;;;;;;;;;;;;
521;Overige vervoermiddelen;2013;;;;;;;;;;;;;;;;;;;;;
522;Overige vervoermiddelen;2014;;;;;;;;;;;;;;;;;;;;;
523;Overige vervoermiddelen;2015;;;;;;;;;;;;;;;;;;;;;
524;Overige vervoermiddelen;2016;;;;;;;;;;;;;;;;;;;;;
525;Herfstperiode;2002;1063.0;94.0;134.0;124.0;122.0;77.0;105.0;102.0;125.0;61.0;119.0;85.0;98.0;84.0;176.0;102.0;48.0;131.0;118.0;163.0;57.0
526;Herfstperiode;2003;935.0;90.0;107.0;90.0;93.0;47.0;86.0;91.0;97.0;82.0;152.0;83.0;81.0;52.0;172.0;87.0;53.0;73.0;111.0;154.0;69.0
527;Herfstperiode;2004;907.0;63.0;100.0;81.0;152.0;72.0;102.0;98.0;100.0;49.0;92.0;68.0;93.0;75.0;180.0;54.0;60.0;73.0;110.0;134.0;60.0
528;Herfstperiode;2005;887.0;82.0;109.0;67.0;103.0;75.0;104.0;72.0;103.0;60.0;111.0;69.0;95.0;84.0;156.0;65.0;53.0;73.0;87.0;146.0;58.0
529;Herfstperiode;2006;968.0;88.0;105.0;100.0;109.0;84.0;115.0;82.0;119.0;37.0;129.0;56.0;104.0;93.0;164.0;125.0;51.0;69.0;96.0;139.0;71.0
530;Herfstperiode;2007;976.0;110.0;110.0;121.0;84.0;68.0;103.0;69.0;148.0;67.0;97.0;80.0;90.0;90.0;136.0;117.0;46.0;77.0;91.0;182.0;67.0
531;Herfstperiode;2008;930.0;53.0;100.0;75.0;103.0;74.0;119.0;80.0;126.0;69.0;130.0;50.0;110.0;83.0;155.0;85.0;40.0;65.0;91.0;178.0;73.0
532;Herfstperiode;2009;1005.0;94.0;130.0;105.0;120.0;74.0;133.0;79.0;128.0;59.0;83.0;65.0;112.0;89.0;171.0;124.0;39.0;106.0;94.0;161.0;43.0
533;Herfstperiode;2010;1043.0;72.0;136.0;92.0;141.0;96.0;124.0;106.0;118.0;55.0;104.0;51.0;110.0;107.0;185.0;113.0;56.0;79.0;123.0;156.0;66.0
534;Herfstperiode;2011;912.0;65.0;104.0;105.0;87.0;73.0;100.0;90.0;123.0;84.0;80.0;53.0;99.0;81.0;124.0;102.0;37.0;66.0;102.0;189.0;58.0
535;Herfstperiode;2012;940.0;74.0;115.0;77.0;120.0;82.0;120.0;90.0;93.0;64.0;105.0;68.0;116.0;82.0;157.0;83.0;40.0;78.0;104.0;145.0;67.0
536;Herfstperiode;2013;981.0;74.0;89.0;98.0;95.0;75.0;149.0;77.0;114.0;63.0;147.0;81.0;129.0;83.0;155.0;92.0;35.0;75.0;91.0;156.0;83.0
537;Herfstperiode;2014;793.0;70.0;92.0;72.0;60.0;59.0;114.0;68.0;120.0;63.0;75.0;59.0;112.0;68.0;97.0;92.0;31.0;53.0;86.0;164.0;30.0
538;Herfstperiode;2015;745.0;59.0;84.0;105.0;80.0;57.0;71.0;78.0;97.0;37.0;78.0;28.0;71.0;63.0;121.0;90.0;30.0;68.0;82.0;123.0;70.0
539;Herfstperiode;2016;883.0;68.0;105.0;83.0;89.0;79.0;116.0;66.0;113.0;75.0;89.0;59.0;112.0;87.0;123.0;75.0;38.0;73.0;92.0;154.0;72.0
540;Kerstperiode;2002;492.0;19.0;50.0;42.0;55.0;45.0;74.0;34.0;65.0;32.0;76.0;29.0;71.0;46.0;89.0;31.0;29.0;45.0;42.0;84.0;25.0
541;Kerstperiode;2003;495.0;28.0;40.0;58.0;82.0;26.0;36.0;46.0;78.0;25.0;74.0;30.0;33.0;28.0;105.0;30.0;24.0;40.0;59.0;89.0;56.0
542;Kerstperiode;2004;537.0;31.0;58.0;66.0;60.0;29.0;57.0;34.0;98.0;45.0;57.0;46.0;47.0;33.0;77.0;35.0;23.0;65.0;47.0;129.0;34.0
543;Kerstperiode;2005;457.0;26.0;67.0;33.0;31.0;38.0;56.0;50.0;56.0;30.0;69.0;41.0;51.0;38.0;49.0;39.0;27.0;42.0;61.0;72.0;37.0
544;Kerstperiode;2006;544.0;35.0;74.0;54.0;54.0;22.0;70.0;62.0;78.0;31.0;65.0;37.0;65.0;27.0;76.0;55.0;33.0;51.0;64.0;102.0;34.0
545;Kerstperiode;2007;504.0;31.0;39.0;34.0;56.0;25.0;55.0;41.0;94.0;50.0;78.0;25.0;55.0;27.0;99.0;38.0;7.0;33.0;44.0;136.0;40.0
546;Kerstperiode;2008;610.0;45.0;63.0;72.0;57.0;57.0;78.0;55.0;70.0;36.0;75.0;35.0;67.0;67.0;95.0;56.0;17.0;68.0;61.0;98.0;46.0
547;Kerstperiode;2009;548.0;31.0;48.0;69.0;62.0;48.0;74.0;27.0;90.0;41.0;58.0;44.0;72.0;51.0;75.0;24.0;37.0;50.0;38.0;119.0;39.0
548;Kerstperiode;2010;516.0;35.0;39.0;41.0;45.0;37.0;61.0;55.0;69.0;41.0;93.0;37.0;59.0;45.0;66.0;46.0;32.0;21.0;57.0;99.0;53.0
549;Kerstperiode;2011;535.0;30.0;84.0;78.0;53.0;20.0;61.0;30.0;64.0;48.0;69.0;39.0;47.0;28.0;70.0;58.0;45.0;41.0;35.0;105.0;68.0
550;Kerstperiode;2012;506.0;28.0;42.0;63.0;64.0;21.0;69.0;36.0;75.0;41.0;68.0;36.0;66.0;31.0;91.0;39.0;24.0;44.0;43.0;108.0;25.0
551;Kerstperiode;2013;526.0;30.0;56.0;68.0;58.0;33.0;69.0;49.0;54.0;57.0;51.0;43.0;67.0;39.0;80.0;51.0;25.0;41.0;53.0;109.0;18.0
552;Kerstperiode;2014;547.0;23.0;58.0;62.0;69.0;18.0;62.0;47.0;70.0;40.0;98.0;25.0;62.0;29.0;107.0;55.0;15.0;47.0;51.0;106.0;49.0
553;Kerstperiode;2015;504.0;26.0;62.0;46.0;58.0;38.0;73.0;40.0;59.0;41.0;61.0;36.0;70.0;38.0;76.0;52.0;25.0;31.0;53.0;86.0;37.0
554;Kerstperiode;2016;554.0;40.0;68.0;49.0;56.0;19.0;83.0;64.0;67.0;36.0;71.0;29.0;81.0;19.0;87.0;68.0;25.0;55.0;71.0;88.0;29.0
555;Krokusperiode;2002;576.0;32.0;96.0;21.0;68.0;35.0;77.0;91.0;79.0;28.0;50.0;23.0;71.0;39.0;89.0;46.0;20.0;76.0;104.0;92.0;17.0
556;Krokusperiode;2003;560.0;43.0;91.0;51.0;79.0;50.0;46.0;47.0;77.0;24.0;53.0;27.0;46.0;52.0;99.0;54.0;21.0;68.0;56.0;94.0;45.0
557;Krokusperiode;2004;649.0;54.0;97.0;68.0;64.0;35.0;81.0;55.0;129.0;28.0;39.0;28.0;75.0;37.0;90.0;75.0;39.0;77.0;69.0;130.0;28.0
558;Krokusperiode;2005;532.0;32.0;76.0;63.0;86.0;19.0;60.0;36.0;95.0;21.0;44.0;22.0;53.0;21.0;109.0;54.0;55.0;42.0;42.0;103.0;29.0
559;Krokusperiode;2006;568.0;50.0;81.0;49.0;53.0;18.0;74.0;55.0;100.0;27.0;63.0;35.0;73.0;26.0;83.0;66.0;46.0;47.0;75.0;100.0;19.0
560;Krokusperiode;2007;537.0;55.0;57.0;44.0;51.0;44.0;47.0;53.0;97.0;41.0;48.0;38.0;46.0;47.0;65.0;66.0;26.0;30.0;62.0;127.0;29.0
561;Krokusperiode;2008;599.0;38.0;71.0;47.0;66.0;36.0;72.0;61.0;98.0;37.0;73.0;29.0;70.0;43.0;104.0;52.0;35.0;40.0;66.0;127.0;32.0
562;Krokusperiode;2009;586.0;34.0;80.0;57.0;67.0;20.0;104.0;62.0;83.0;30.0;48.0;18.0;96.0;24.0;84.0;57.0;43.0;46.0;74.0;103.0;42.0
563;Krokusperiode;2010;640.0;48.0;98.0;77.0;85.0;48.0;76.0;46.0;68.0;37.0;56.0;52.0;75.0;54.0;101.0;72.0;55.0;57.0;53.0;95.0;26.0
564;Krokusperiode;2011;661.0;44.0;85.0;44.0;60.0;36.0;111.0;57.0;93.0;56.0;74.0;32.0;104.0;40.0;94.0;52.0;62.0;39.0;69.0;137.0;31.0
565;Krokusperiode;2012;532.0;29.0;64.0;33.0;69.0;33.0;77.0;56.0;98.0;14.0;60.0;20.0;74.0;33.0;84.0;43.0;35.0;41.0;64.0;104.0;34.0
566;Krokusperiode;2013;523.0;20.0;74.0;33.0;63.0;31.0;75.0;85.0;81.0;25.0;37.0;18.0;71.0;31.0;75.0;28.0;26.0;51.0;96.0;90.0;36.0
567;Krokusperiode;2014;473.0;45.0;56.0;55.0;64.0;17.0;69.0;44.0;51.0;28.0;44.0;26.0;66.0;21.0;86.0;55.0;27.0;34.0;51.0;73.0;35.0
568;Krokusperiode;2015;519.0;38.0;60.0;54.0;73.0;37.0;59.0;44.0;87.0;20.0;48.0;40.0;57.0;41.0;101.0;51.0;27.0;27.0;47.0;98.0;30.0
569;Krokusperiode;2016;650.0;41.0;80.0;59.0;77.0;43.0;95.0;55.0;95.0;26.0;81.0;28.0;91.0;43.0;106.0;79.0;32.0;40.0;65.0;110.0;56.0
570;Paasperiode;2002;645.0;43.0;82.0;87.0;74.0;69.0;60.0;58.0;57.0;33.0;82.0;62.0;48.0;71.0;112.0;32.0;47.0;79.0;68.0;74.0;52.0
571;Paasperiode;2003;621.0;53.0;95.0;56.0;77.0;59.0;85.0;56.0;53.0;26.0;62.0;40.0;85.0;59.0;94.0;62.0;54.0;64.0;68.0;64.0;32.0
572;Paasperiode;2004;520.0;41.0;60.0;49.0;79.0;33.0;67.0;46.0;68.0;17.0;60.0;28.0;64.0;37.0;103.0;47.0;32.0;41.0;58.0;72.0;38.0
573;Paasperiode;2005;680.0;46.0;101.0;57.0;82.0;61.0;67.0;82.0;44.0;38.0;101.0;37.0;65.0;63.0;142.0;57.0;60.0;61.0;89.0;70.0;38.0
574;Paasperiode;2006;554.0;33.0;67.0;66.0;86.0;44.0;39.0;48.0;67.0;25.0;81.0;15.0;33.0;51.0;127.0;63.0;29.0;53.0;57.0;79.0;48.0
575;Paasperiode;2007;616.0;37.0;81.0;71.0;77.0;66.0;59.0;46.0;55.0;48.0;75.0;43.0;52.0;76.0;107.0;69.0;39.0;56.0;57.0;93.0;24.0
576;Paasperiode;2008;603.0;34.0;59.0;53.0;95.0;52.0;75.0;42.0;69.0;31.0;94.0;16.0;73.0;52.0;147.0;47.0;27.0;53.0;53.0;87.0;49.0
577;Paasperiode;2009;912.0;74.0;107.0;145.0;110.0;74.0;97.0;75.0;86.0;36.0;107.0;57.0;93.0;85.0;169.0;103.0;48.0;97.0;104.0;95.0;62.0
578;Paasperiode;2010;688.0;52.0;95.0;77.0;89.0;67.0;87.0;61.0;48.0;34.0;78.0;28.0;82.0;79.0;123.0;65.0;45.0;76.0;75.0;72.0;43.0
579;Paasperiode;2011;706.0;47.0;65.0;77.0;93.0;54.0;87.0;59.0;83.0;38.0;102.0;42.0;75.0;54.0;179.0;61.0;38.0;62.0;80.0;72.0;42.0
580;Paasperiode;2012;625.0;58.0;72.0;84.0;61.0;48.0;74.0;70.0;68.0;35.0;55.0;50.0;69.0;53.0;95.0;52.0;40.0;49.0;84.0;93.0;42.0
581;Paasperiode;2013;560.0;58.0;75.0;66.0;71.0;43.0;57.0;59.0;44.0;22.0;65.0;32.0;52.0;53.0;88.0;83.0;32.0;53.0;75.0;53.0;39.0
582;Paasperiode;2014;482.0;28.0;60.0;45.0;75.0;54.0;56.0;36.0;36.0;22.0;70.0;26.0;51.0;62.0;96.0;64.0;26.0;13.0;42.0;50.0;52.0
583;Paasperiode;2015;385.0;28.0;58.0;29.0;50.0;38.0;47.0;24.0;51.0;11.0;49.0;20.0;47.0;39.0;72.0;45.0;23.0;31.0;30.0;56.0;23.0
584;Paasperiode;2016;695.0;59.0;68.0;85.0;96.0;76.0;68.0;39.0;93.0;24.0;86.0;47.0;63.0;83.0;148.0;63.0;19.0;57.0;57.0;99.0;58.0
585;Voorseizoen;2002;2161.0;157.0;290.0;298.0;239.0;149.0;218.0;202.0;173.0;110.0;325.0;181.0;202.0;169.0;375.0;201.0;144.0;256.0;259.0;208.0;166.0
586;Voorseizoen;2003;2211.0;205.0;288.0;288.0;324.0;199.0;219.0;153.0;171.0;86.0;279.0;212.0;202.0;219.0;433.0;207.0;160.0;245.0;202.0;207.0;124.0
587;Voorseizoen;2004;2135.0;156.0;270.0;240.0;271.0;201.0;242.0;194.0;193.0;70.0;298.0;175.0;213.0;219.0;422.0;218.0;136.0;173.0;232.0;205.0;142.0
588;Voorseizoen;2005;1995.0;196.0;231.0;250.0;227.0;178.0;244.0;163.0;170.0;86.0;249.0;214.0;220.0;202.0;355.0;210.0;99.0;165.0;213.0;207.0;112.0
589;Voorseizoen;2006;2149.0;152.0;322.0;286.0;194.0;161.0;223.0;191.0;188.0;93.0;340.0;201.0;202.0;198.0;343.0;265.0;144.0;181.0;219.0;245.0;152.0
590;Voorseizoen;2007;1912.0;178.0;276.0;239.0;149.0;150.0;232.0;186.0;162.0;89.0;252.0;181.0;216.0;174.0;261.0;248.0;145.0;150.0;222.0;204.0;113.0
591;Voorseizoen;2008;2045.0;169.0;201.0;318.0;200.0;199.0;214.0;169.0;180.0;95.0;300.0;203.0;190.0;214.0;344.0;234.0;119.0;151.0;208.0;223.0;159.0
592;Voorseizoen;2009;1782.0;140.0;206.0;268.0;190.0;156.0;229.0;129.0;170.0;62.0;231.0;122.0;208.0;177.0;319.0;214.0;111.0;140.0;164.0;198.0;129.0
593;Voorseizoen;2010;1881.0;176.0;230.0;212.0;191.0;174.0;214.0;164.0;161.0;76.0;283.0;177.0;196.0;189.0;333.0;229.0;115.0;150.0;202.0;193.0;98.0
594;Voorseizoen;2011;2022.0;154.0;252.0;187.0;211.0;200.0;260.0;123.0;225.0;92.0;318.0;148.0;240.0;211.0;317.0;219.0;125.0;161.0;169.0;268.0;165.0
595;Voorseizoen;2012;1846.0;128.0;250.0;195.0;221.0;179.0;191.0;135.0;233.0;82.0;231.0;126.0;178.0;189.0;324.0;177.0;114.0;167.0;187.0;271.0;113.0
596;Voorseizoen;2013;1749.0;118.0;288.0;199.0;202.0;121.0;177.0;159.0;165.0;77.0;242.0;127.0;148.0;139.0;321.0;233.0;92.0;166.0;191.0;195.0;136.0
597;Voorseizoen;2014;1721.0;131.0;274.0;242.0;173.0;133.0;194.0;121.0;161.0;110.0;182.0;128.0;172.0;155.0;279.0;245.0;88.0;167.0;143.0;232.0;112.0
598;Voorseizoen;2015;2024.0;125.0;307.0;245.0;274.0;131.0;202.0;143.0;198.0;109.0;291.0;147.0;179.0;151.0;423.0;251.0;96.0;192.0;182.0;250.0;154.0
599;Voorseizoen;2016;1676.0;136.0;234.0;179.0;180.0;174.0;191.0;112.0;133.0;92.0;246.0;142.0;176.0;182.0;292.0;164.0;111.0;152.0;142.0;184.0;130.0
600;Hoogseizoen;2002;3448.0;196.0;428.0;467.0;322.0;286.0;310.0;341.0;308.0;166.0;622.0;319.0;283.0;331.0;535.0;361.0;267.0;305.0;404.0;379.0;265.0
