ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
7280;Objects in/part of churches;Zuidwest-Gelderland (CR);2013;7
7281;Objects in/part of churches;Zuidwest-Gelderland (CR);2014;6
7282;Objects in/part of churches;Zuidwest-Gelderland (CR);2015;6
7283;Objects in/part of churches;Zuidwest-Gelderland (CR);2016;6
7284;Objects in/part of churches;Utrecht (CR);2013;10
7285;Objects in/part of churches;Utrecht (CR);2014;10
7286;Objects in/part of churches;Utrecht (CR);2015;10
7287;Objects in/part of churches;Utrecht (CR);2016;10
7288;Objects in/part of churches;Kop van Noord-Holland (CR);2013;6
7289;Objects in/part of churches;Kop van Noord-Holland (CR);2014;6
7290;Objects in/part of churches;Kop van Noord-Holland (CR);2015;6
7291;Objects in/part of churches;Kop van Noord-Holland (CR);2016;6
7292;Objects in/part of churches;Alkmaar en omgeving (CR);2013;3
7293;Objects in/part of churches;Alkmaar en omgeving (CR);2014;3
7294;Objects in/part of churches;Alkmaar en omgeving (CR);2015;3
7295;Objects in/part of churches;Alkmaar en omgeving (CR);2016;3
7296;Objects in/part of churches;IJmond (CR);2013;1
7297;Objects in/part of churches;IJmond (CR);2014;1
7298;Objects in/part of churches;IJmond (CR);2015;1
7299;Objects in/part of churches;IJmond (CR);2016;1
7300;Objects in/part of churches;Agglomeratie Haarlem (CR);2013;13
7301;Objects in/part of churches;Agglomeratie Haarlem (CR);2014;13
7302;Objects in/part of churches;Agglomeratie Haarlem (CR);2015;13
7303;Objects in/part of churches;Agglomeratie Haarlem (CR);2016;13
7304;Objects in/part of churches;Zaanstreek (CR);2013;0
7305;Objects in/part of churches;Zaanstreek (CR);2014;0
7306;Objects in/part of churches;Zaanstreek (CR);2015;0
7307;Objects in/part of churches;Zaanstreek (CR);2016;0
7308;Objects in/part of churches;Groot-Amsterdam (CR);2013;3
7309;Objects in/part of churches;Groot-Amsterdam (CR);2014;3
7310;Objects in/part of churches;Groot-Amsterdam (CR);2015;3
7311;Objects in/part of churches;Groot-Amsterdam (CR);2016;3
7312;Objects in/part of churches;Het Gooi en Vechtstreek (CR);2013;0
7313;Objects in/part of churches;Het Gooi en Vechtstreek (CR);2014;0
7314;Objects in/part of churches;Het Gooi en Vechtstreek (CR);2015;0
7315;Objects in/part of churches;Het Gooi en Vechtstreek (CR);2016;0
7316;Objects in/part of churches;Agglomeratie Leiden en Bollenstreek (CR);2013;3
7317;Objects in/part of churches;Agglomeratie Leiden en Bollenstreek (CR);2014;3
7318;Objects in/part of churches;Agglomeratie Leiden en Bollenstreek (CR);2015;3
7319;Objects in/part of churches;Agglomeratie Leiden en Bollenstreek (CR);2016;3
7320;Objects in/part of churches;Agglomeratie 's-Gravenhage (CR);2013;0
7321;Objects in/part of churches;Agglomeratie 's-Gravenhage (CR);2014;0
7322;Objects in/part of churches;Agglomeratie 's-Gravenhage (CR);2015;0
7323;Objects in/part of churches;Agglomeratie 's-Gravenhage (CR);2016;0
7324;Objects in/part of churches;Delft en Westland (CR);2013;1
7325;Objects in/part of churches;Delft en Westland (CR);2014;1
7326;Objects in/part of churches;Delft en Westland (CR);2015;1
7327;Objects in/part of churches;Delft en Westland (CR);2016;1
7328;Objects in/part of churches;Oost-Zuid-Holland (CR);2013;9
7329;Objects in/part of churches;Oost-Zuid-Holland (CR);2014;9
7330;Objects in/part of churches;Oost-Zuid-Holland (CR);2015;9
7331;Objects in/part of churches;Oost-Zuid-Holland (CR);2016;9
7332;Objects in/part of churches;Groot-Rijnmond (CR);2013;0
7333;Objects in/part of churches;Groot-Rijnmond (CR);2014;0
7334;Objects in/part of churches;Groot-Rijnmond (CR);2015;0
7335;Objects in/part of churches;Groot-Rijnmond (CR);2016;0
7336;Objects in/part of churches;Zuidoost-Zuid-Holland (CR);2013;3
7337;Objects in/part of churches;Zuidoost-Zuid-Holland (CR);2014;3
7338;Objects in/part of churches;Zuidoost-Zuid-Holland (CR);2015;3
7339;Objects in/part of churches;Zuidoost-Zuid-Holland (CR);2016;3
7340;Objects in/part of churches;Zeeuwsch-Vlaanderen (CR);2013;1
7341;Objects in/part of churches;Zeeuwsch-Vlaanderen (CR);2014;1
7342;Objects in/part of churches;Zeeuwsch-Vlaanderen (CR);2015;1
7343;Objects in/part of churches;Zeeuwsch-Vlaanderen (CR);2016;1
7344;Objects in/part of churches;Overig Zeeland (CR);2013;6
7345;Objects in/part of churches;Overig Zeeland (CR);2014;6
7346;Objects in/part of churches;Overig Zeeland (CR);2015;6
7347;Objects in/part of churches;Overig Zeeland (CR);2016;6
7348;Objects in/part of churches;West-Noord-Brabant (CR);2013;1
7349;Objects in/part of churches;West-Noord-Brabant (CR);2014;1
7350;Objects in/part of churches;West-Noord-Brabant (CR);2015;1
7351;Objects in/part of churches;West-Noord-Brabant (CR);2016;1
7352;Objects in/part of churches;Midden-Noord-Brabant (CR);2013;0
7353;Objects in/part of churches;Midden-Noord-Brabant (CR);2014;0
7354;Objects in/part of churches;Midden-Noord-Brabant (CR);2015;0
7355;Objects in/part of churches;Midden-Noord-Brabant (CR);2016;0
7356;Objects in/part of churches;Noordoost-Noord-Brabant (CR);2013;5
7357;Objects in/part of churches;Noordoost-Noord-Brabant (CR);2014;5
7358;Objects in/part of churches;Noordoost-Noord-Brabant (CR);2015;5
7359;Objects in/part of churches;Noordoost-Noord-Brabant (CR);2016;5
7360;Objects in/part of churches;Zuidoost-Noord-Brabant (CR);2013;6
7361;Objects in/part of churches;Zuidoost-Noord-Brabant (CR);2014;6
7362;Objects in/part of churches;Zuidoost-Noord-Brabant (CR);2015;6
7363;Objects in/part of churches;Zuidoost-Noord-Brabant (CR);2016;6
7364;Objects in/part of churches;Noord-Limburg (CR);2013;6
7365;Objects in/part of churches;Noord-Limburg (CR);2014;5
7366;Objects in/part of churches;Noord-Limburg (CR);2015;5
7367;Objects in/part of churches;Noord-Limburg (CR);2016;5
7368;Objects in/part of churches;Midden-Limburg (CR);2013;10
7369;Objects in/part of churches;Midden-Limburg (CR);2014;10
7370;Objects in/part of churches;Midden-Limburg (CR);2015;10
7371;Objects in/part of churches;Midden-Limburg (CR);2016;10
7372;Objects in/part of churches;Zuid-Limburg (CR);2013;11
7373;Objects in/part of churches;Zuid-Limburg (CR);2014;11
7374;Objects in/part of churches;Zuid-Limburg (CR);2015;10
7375;Objects in/part of churches;Zuid-Limburg (CR);2016;10
7376;Objects in/part of churches;Flevoland (CR);2013;0
7377;Objects in/part of churches;Flevoland (CR);2014;0
7378;Objects in/part of churches;Flevoland (CR);2015;0
7379;Objects in/part of churches;Flevoland (CR);2016;0
7380;Objects in/part of churches;Aa en Hunze;2013;0
7381;Objects in/part of churches;Aa en Hunze;2014;0
7382;Objects in/part of churches;Aa en Hunze;2015;0
7383;Objects in/part of churches;Aa en Hunze;2016;0
7384;Objects in/part of churches;Aalburg;2013;0
7385;Objects in/part of churches;Aalburg;2014;0
7386;Objects in/part of churches;Aalburg;2015;0
7387;Objects in/part of churches;Aalburg;2016;0
7388;Objects in/part of churches;Aalsmeer;2013;0
7389;Objects in/part of churches;Aalsmeer;2014;0
7390;Objects in/part of churches;Aalsmeer;2015;0
7391;Objects in/part of churches;Aalsmeer;2016;0
7392;Objects in/part of churches;Aalten;2013;0
7393;Objects in/part of churches;Aalten;2014;0
7394;Objects in/part of churches;Aalten;2015;0
7395;Objects in/part of churches;Aalten;2016;0
7396;Objects in/part of churches;Achtkarspelen;2013;1
7397;Objects in/part of churches;Achtkarspelen;2014;1
7398;Objects in/part of churches;Achtkarspelen;2015;1
7399;Objects in/part of churches;Achtkarspelen;2016;1
7400;Objects in/part of churches;Alblasserdam;2013;0
7401;Objects in/part of churches;Alblasserdam;2014;0
7402;Objects in/part of churches;Alblasserdam;2015;0
7403;Objects in/part of churches;Alblasserdam;2016;0
7404;Objects in/part of churches;Albrandswaard;2013;0
7405;Objects in/part of churches;Albrandswaard;2014;0
7406;Objects in/part of churches;Albrandswaard;2015;0
7407;Objects in/part of churches;Albrandswaard;2016;0
7408;Objects in/part of churches;Alkmaar;2013;1
7409;Objects in/part of churches;Alkmaar;2014;1
7410;Objects in/part of churches;Alkmaar;2015;1
7411;Objects in/part of churches;Alkmaar;2016;1
7412;Objects in/part of churches;Almelo;2013;0
7413;Objects in/part of churches;Almelo;2014;0
7414;Objects in/part of churches;Almelo;2015;0
7415;Objects in/part of churches;Almelo;2016;0
7416;Objects in/part of churches;Almere;2013;0
7417;Objects in/part of churches;Almere;2014;0
7418;Objects in/part of churches;Almere;2015;0
7419;Objects in/part of churches;Almere;2016;0
7420;Objects in/part of churches;Alphen aan den Rijn;2013;2
7421;Objects in/part of churches;Alphen aan den Rijn;2014;2
7422;Objects in/part of churches;Alphen aan den Rijn;2015;2
7423;Objects in/part of churches;Alphen aan den Rijn;2016;2
7424;Objects in/part of churches;Alphen-Chaam;2013;0
7425;Objects in/part of churches;Alphen-Chaam;2014;0
7426;Objects in/part of churches;Alphen-Chaam;2015;0
7427;Objects in/part of churches;Alphen-Chaam;2016;0
7428;Objects in/part of churches;Ameland;2013;1
7429;Objects in/part of churches;Ameland;2014;1
7430;Objects in/part of churches;Ameland;2015;1
7431;Objects in/part of churches;Ameland;2016;1
7432;Objects in/part of churches;Amersfoort;2013;1
7433;Objects in/part of churches;Amersfoort;2014;1
7434;Objects in/part of churches;Amersfoort;2015;1
7435;Objects in/part of churches;Amersfoort;2016;1
7436;Objects in/part of churches;Amstelveen;2013;0
7437;Objects in/part of churches;Amstelveen;2014;0
7438;Objects in/part of churches;Amstelveen;2015;0
7439;Objects in/part of churches;Amstelveen;2016;0
7440;Objects in/part of churches;Amsterdam;2013;1
7441;Objects in/part of churches;Amsterdam;2014;1
7442;Objects in/part of churches;Amsterdam;2015;1
7443;Objects in/part of churches;Amsterdam;2016;1
7444;Objects in/part of churches;Apeldoorn;2013;2
7445;Objects in/part of churches;Apeldoorn;2014;2
7446;Objects in/part of churches;Apeldoorn;2015;2
7447;Objects in/part of churches;Apeldoorn;2016;2
7448;Objects in/part of churches;Appingedam;2013;0
7449;Objects in/part of churches;Appingedam;2014;0
7450;Objects in/part of churches;Appingedam;2015;0
7451;Objects in/part of churches;Appingedam;2016;0
7452;Objects in/part of churches;Arnhem;2013;0
7453;Objects in/part of churches;Arnhem;2014;0
7454;Objects in/part of churches;Arnhem;2015;0
7455;Objects in/part of churches;Arnhem;2016;0
7456;Objects in/part of churches;Assen;2013;0
7457;Objects in/part of churches;Assen;2014;0
7458;Objects in/part of churches;Assen;2015;0
7459;Objects in/part of churches;Assen;2016;0
7460;Objects in/part of churches;Asten;2013;1
7461;Objects in/part of churches;Asten;2014;1
7462;Objects in/part of churches;Asten;2015;1
7463;Objects in/part of churches;Asten;2016;1
7464;Objects in/part of churches;Baarle-Nassau;2013;0
7465;Objects in/part of churches;Baarle-Nassau;2014;0
7466;Objects in/part of churches;Baarle-Nassau;2015;0
7467;Objects in/part of churches;Baarle-Nassau;2016;0
7468;Objects in/part of churches;Baarn;2013;0
7469;Objects in/part of churches;Baarn;2014;0
7470;Objects in/part of churches;Baarn;2015;0
7471;Objects in/part of churches;Baarn;2016;0
7472;Objects in/part of churches;Barendrecht;2013;0
7473;Objects in/part of churches;Barendrecht;2014;0
7474;Objects in/part of churches;Barendrecht;2015;0
7475;Objects in/part of churches;Barendrecht;2016;0
7476;Objects in/part of churches;Barneveld;2013;0
7477;Objects in/part of churches;Barneveld;2014;0
7478;Objects in/part of churches;Barneveld;2015;0
7479;Objects in/part of churches;Barneveld;2016;0
7480;Objects in/part of churches;Bedum;2013;0
7481;Objects in/part of churches;Bedum;2014;0
7482;Objects in/part of churches;Bedum;2015;0
7483;Objects in/part of churches;Bedum;2016;0
7484;Objects in/part of churches;Beek (L.);2013;0
7485;Objects in/part of churches;Beek (L.);2014;0
7486;Objects in/part of churches;Beek (L.);2015;0
7487;Objects in/part of churches;Beek (L.);2016;0
7488;Objects in/part of churches;Beemster;2013;0
7489;Objects in/part of churches;Beemster;2014;0
7490;Objects in/part of churches;Beemster;2015;0
7491;Objects in/part of churches;Beemster;2016;0
7492;Objects in/part of churches;Beesel;2013;0
7493;Objects in/part of churches;Beesel;2014;0
7494;Objects in/part of churches;Beesel;2015;0
7495;Objects in/part of churches;Beesel;2016;0
7496;Objects in/part of churches;Bellingwedde;2013;0
7497;Objects in/part of churches;Bellingwedde;2014;0
7498;Objects in/part of churches;Bellingwedde;2015;0
7499;Objects in/part of churches;Bellingwedde;2016;0
7500;Objects in/part of churches;Berg en Dal;2013;0
7501;Objects in/part of churches;Berg en Dal;2014;0
7502;Objects in/part of churches;Berg en Dal;2015;0
7503;Objects in/part of churches;Berg en Dal;2016;0
7504;Objects in/part of churches;Bergeijk;2013;0
7505;Objects in/part of churches;Bergeijk;2014;0
7506;Objects in/part of churches;Bergeijk;2015;0
7507;Objects in/part of churches;Bergeijk;2016;0
7508;Objects in/part of churches;Bergen (L.);2013;1
7509;Objects in/part of churches;Bergen (L.);2014;1
7510;Objects in/part of churches;Bergen (L.);2015;1
7511;Objects in/part of churches;Bergen (L.);2016;1
7512;Objects in/part of churches;Bergen (NH.);2013;0
7513;Objects in/part of churches;Bergen (NH.);2014;0
7514;Objects in/part of churches;Bergen (NH.);2015;0
7515;Objects in/part of churches;Bergen (NH.);2016;0
7516;Objects in/part of churches;Bergen op Zoom;2013;0
7517;Objects in/part of churches;Bergen op Zoom;2014;0
7518;Objects in/part of churches;Bergen op Zoom;2015;0
7519;Objects in/part of churches;Bergen op Zoom;2016;0
7520;Objects in/part of churches;Berkelland;2013;0
7521;Objects in/part of churches;Berkelland;2014;0
7522;Objects in/part of churches;Berkelland;2015;0
7523;Objects in/part of churches;Berkelland;2016;0
7524;Objects in/part of churches;Bernheze;2013;1
7525;Objects in/part of churches;Bernheze;2014;1
7526;Objects in/part of churches;Bernheze;2015;1
7527;Objects in/part of churches;Bernheze;2016;1
7528;Objects in/part of churches;Best;2013;0
7529;Objects in/part of churches;Best;2014;0
7530;Objects in/part of churches;Best;2015;0
7531;Objects in/part of churches;Best;2016;0
7532;Objects in/part of churches;Beuningen;2013;0
7533;Objects in/part of churches;Beuningen;2014;0
7534;Objects in/part of churches;Beuningen;2015;0
7535;Objects in/part of churches;Beuningen;2016;0
7536;Objects in/part of churches;Beverwijk;2013;1
7537;Objects in/part of churches;Beverwijk;2014;1
7538;Objects in/part of churches;Beverwijk;2015;1
7539;Objects in/part of churches;Beverwijk;2016;1
7540;Objects in/part of churches;het Bildt;2013;0
7541;Objects in/part of churches;het Bildt;2014;0
7542;Objects in/part of churches;het Bildt;2015;0
7543;Objects in/part of churches;het Bildt;2016;0
7544;Objects in/part of churches;De Bilt;2013;0
7545;Objects in/part of churches;De Bilt;2014;0
7546;Objects in/part of churches;De Bilt;2015;0
7547;Objects in/part of churches;De Bilt;2016;0
7548;Objects in/part of churches;Binnenmaas;2013;0
7549;Objects in/part of churches;Binnenmaas;2014;0
7550;Objects in/part of churches;Binnenmaas;2015;0
7551;Objects in/part of churches;Binnenmaas;2016;0
7552;Objects in/part of churches;Bladel;2013;1
7553;Objects in/part of churches;Bladel;2014;1
7554;Objects in/part of churches;Bladel;2015;1
7555;Objects in/part of churches;Bladel;2016;1
7556;Objects in/part of churches;Blaricum;2013;0
7557;Objects in/part of churches;Blaricum;2014;0
7558;Objects in/part of churches;Blaricum;2015;0
7559;Objects in/part of churches;Blaricum;2016;0
7560;Objects in/part of churches;Bloemendaal;2013;0
7561;Objects in/part of churches;Bloemendaal;2014;0
7562;Objects in/part of churches;Bloemendaal;2015;0
7563;Objects in/part of churches;Bloemendaal;2016;0
7564;Objects in/part of churches;Bodegraven-Reeuwijk;2013;0
7565;Objects in/part of churches;Bodegraven-Reeuwijk;2014;0
7566;Objects in/part of churches;Bodegraven-Reeuwijk;2015;0
7567;Objects in/part of churches;Bodegraven-Reeuwijk;2016;0
7568;Objects in/part of churches;Boekel;2013;0
7569;Objects in/part of churches;Boekel;2014;0
7570;Objects in/part of churches;Boekel;2015;0
7571;Objects in/part of churches;Boekel;2016;0
7572;Objects in/part of churches;Ten Boer;2013;1
7573;Objects in/part of churches;Ten Boer;2014;1
7574;Objects in/part of churches;Ten Boer;2015;1
7575;Objects in/part of churches;Ten Boer;2016;1
7576;Objects in/part of churches;Borger-Odoorn;2013;0
7577;Objects in/part of churches;Borger-Odoorn;2014;0
7578;Objects in/part of churches;Borger-Odoorn;2015;0
7579;Objects in/part of churches;Borger-Odoorn;2016;0
7580;Objects in/part of churches;Borne;2013;0
7581;Objects in/part of churches;Borne;2014;0
7582;Objects in/part of churches;Borne;2015;0
7583;Objects in/part of churches;Borne;2016;0
7584;Objects in/part of churches;Borsele;2013;0
7585;Objects in/part of churches;Borsele;2014;0
7586;Objects in/part of churches;Borsele;2015;0
7587;Objects in/part of churches;Borsele;2016;0
7588;Objects in/part of churches;Boxmeer;2013;1
7589;Objects in/part of churches;Boxmeer;2014;1
7590;Objects in/part of churches;Boxmeer;2015;1
7591;Objects in/part of churches;Boxmeer;2016;1
7592;Objects in/part of churches;Boxtel;2013;0
7593;Objects in/part of churches;Boxtel;2014;0
7594;Objects in/part of churches;Boxtel;2015;0
7595;Objects in/part of churches;Boxtel;2016;0
7596;Objects in/part of churches;Breda;2013;1
7597;Objects in/part of churches;Breda;2014;1
7598;Objects in/part of churches;Breda;2015;1
7599;Objects in/part of churches;Breda;2016;1
7600;Objects in/part of churches;Brielle;2013;0
7601;Objects in/part of churches;Brielle;2014;0
7602;Objects in/part of churches;Brielle;2015;0
7603;Objects in/part of churches;Brielle;2016;0
7604;Objects in/part of churches;Bronckhorst;2013;1
7605;Objects in/part of churches;Bronckhorst;2014;1
7606;Objects in/part of churches;Bronckhorst;2015;1
7607;Objects in/part of churches;Bronckhorst;2016;1
7608;Objects in/part of churches;Brummen;2013;0
7609;Objects in/part of churches;Brummen;2014;0
7610;Objects in/part of churches;Brummen;2015;0
7611;Objects in/part of churches;Brummen;2016;0
7612;Objects in/part of churches;Brunssum;2013;1
7613;Objects in/part of churches;Brunssum;2014;1
7614;Objects in/part of churches;Brunssum;2015;0
7615;Objects in/part of churches;Brunssum;2016;0
7616;Objects in/part of churches;Bunnik;2013;0
7617;Objects in/part of churches;Bunnik;2014;0
7618;Objects in/part of churches;Bunnik;2015;0
7619;Objects in/part of churches;Bunnik;2016;0
7620;Objects in/part of churches;Bunschoten;2013;0
7621;Objects in/part of churches;Bunschoten;2014;0
7622;Objects in/part of churches;Bunschoten;2015;0
7623;Objects in/part of churches;Bunschoten;2016;0
7624;Objects in/part of churches;Buren;2013;0
7625;Objects in/part of churches;Buren;2014;0
7626;Objects in/part of churches;Buren;2015;0
7627;Objects in/part of churches;Buren;2016;0
7628;Objects in/part of churches;Capelle aan den IJssel;2013;0
7629;Objects in/part of churches;Capelle aan den IJssel;2014;0
7630;Objects in/part of churches;Capelle aan den IJssel;2015;0
7631;Objects in/part of churches;Capelle aan den IJssel;2016;0
7632;Objects in/part of churches;Castricum;2013;0
7633;Objects in/part of churches;Castricum;2014;0
7634;Objects in/part of churches;Castricum;2015;0
7635;Objects in/part of churches;Castricum;2016;0
7636;Objects in/part of churches;Coevorden;2013;1
7637;Objects in/part of churches;Coevorden;2014;1
7638;Objects in/part of churches;Coevorden;2015;1
7639;Objects in/part of churches;Coevorden;2016;1
7640;Objects in/part of churches;Cranendonck;2013;1
7641;Objects in/part of churches;Cranendonck;2014;1
7642;Objects in/part of churches;Cranendonck;2015;1
7643;Objects in/part of churches;Cranendonck;2016;1
7644;Objects in/part of churches;Cromstrijen;2013;0
7645;Objects in/part of churches;Cromstrijen;2014;0
7646;Objects in/part of churches;Cromstrijen;2015;0
7647;Objects in/part of churches;Cromstrijen;2016;0
7648;Objects in/part of churches;Cuijk;2013;0
7649;Objects in/part of churches;Cuijk;2014;0
7650;Objects in/part of churches;Cuijk;2015;0
7651;Objects in/part of churches;Cuijk;2016;0
7652;Objects in/part of churches;Culemborg;2013;0
7653;Objects in/part of churches;Culemborg;2014;0
7654;Objects in/part of churches;Culemborg;2015;0
7655;Objects in/part of churches;Culemborg;2016;0
7656;Objects in/part of churches;Dalfsen;2013;0
7657;Objects in/part of churches;Dalfsen;2014;0
7658;Objects in/part of churches;Dalfsen;2015;0
7659;Objects in/part of churches;Dalfsen;2016;0
7660;Objects in/part of churches;Dantumadiel;2013;1
7661;Objects in/part of churches;Dantumadiel;2014;1
7662;Objects in/part of churches;Dantumadiel;2015;1
7663;Objects in/part of churches;Dantumadiel;2016;1
7664;Objects in/part of churches;Delft;2013;0
7665;Objects in/part of churches;Delft;2014;0
7666;Objects in/part of churches;Delft;2015;0
7667;Objects in/part of churches;Delft;2016;0
7668;Objects in/part of churches;Delfzijl;2013;1
7669;Objects in/part of churches;Delfzijl;2014;1
7670;Objects in/part of churches;Delfzijl;2015;1
7671;Objects in/part of churches;Delfzijl;2016;1
7672;Objects in/part of churches;Deurne;2013;0
7673;Objects in/part of churches;Deurne;2014;0
7674;Objects in/part of churches;Deurne;2015;0
7675;Objects in/part of churches;Deurne;2016;0
7676;Objects in/part of churches;Deventer;2013;3
7677;Objects in/part of churches;Deventer;2014;3
7678;Objects in/part of churches;Deventer;2015;3
7679;Objects in/part of churches;Deventer;2016;3
7680;Objects in/part of churches;Diemen;2013;0
7681;Objects in/part of churches;Diemen;2014;0
7682;Objects in/part of churches;Diemen;2015;0
7683;Objects in/part of churches;Diemen;2016;0
7684;Objects in/part of churches;Dinkelland;2013;0
7685;Objects in/part of churches;Dinkelland;2014;0
7686;Objects in/part of churches;Dinkelland;2015;0
7687;Objects in/part of churches;Dinkelland;2016;0
7688;Objects in/part of churches;Doesburg;2013;0
7689;Objects in/part of churches;Doesburg;2014;0
7690;Objects in/part of churches;Doesburg;2015;0
7691;Objects in/part of churches;Doesburg;2016;0
7692;Objects in/part of churches;Doetinchem;2013;2
7693;Objects in/part of churches;Doetinchem;2014;2
7694;Objects in/part of churches;Doetinchem;2015;2
7695;Objects in/part of churches;Doetinchem;2016;2
7696;Objects in/part of churches;Dongen;2013;0
7697;Objects in/part of churches;Dongen;2014;0
7698;Objects in/part of churches;Dongen;2015;0
7699;Objects in/part of churches;Dongen;2016;0
7700;Objects in/part of churches;Dongeradeel;2013;1
7701;Objects in/part of churches;Dongeradeel;2014;1
7702;Objects in/part of churches;Dongeradeel;2015;1
7703;Objects in/part of churches;Dongeradeel;2016;1
7704;Objects in/part of churches;Dordrecht;2013;0
7705;Objects in/part of churches;Dordrecht;2014;0
7706;Objects in/part of churches;Dordrecht;2015;0
7707;Objects in/part of churches;Dordrecht;2016;0
7708;Objects in/part of churches;Drechterland;2013;0
7709;Objects in/part of churches;Drechterland;2014;0
7710;Objects in/part of churches;Drechterland;2015;0
7711;Objects in/part of churches;Drechterland;2016;0
7712;Objects in/part of churches;Drimmelen;2013;0
7713;Objects in/part of churches;Drimmelen;2014;0
7714;Objects in/part of churches;Drimmelen;2015;0
7715;Objects in/part of churches;Drimmelen;2016;0
7716;Objects in/part of churches;Dronten;2013;0
7717;Objects in/part of churches;Dronten;2014;0
7718;Objects in/part of churches;Dronten;2015;0
7719;Objects in/part of churches;Dronten;2016;0
7720;Objects in/part of churches;Druten;2013;1
7721;Objects in/part of churches;Druten;2014;1
7722;Objects in/part of churches;Druten;2015;1
7723;Objects in/part of churches;Druten;2016;1
7724;Objects in/part of churches;Duiven;2013;0
7725;Objects in/part of churches;Duiven;2014;0
7726;Objects in/part of churches;Duiven;2015;0
7727;Objects in/part of churches;Duiven;2016;0
7728;Objects in/part of churches;Echt-Susteren;2013;0
7729;Objects in/part of churches;Echt-Susteren;2014;0
7730;Objects in/part of churches;Echt-Susteren;2015;0
7731;Objects in/part of churches;Echt-Susteren;2016;0
7732;Objects in/part of churches;Edam-Volendam;2013;1
7733;Objects in/part of churches;Edam-Volendam;2014;1
7734;Objects in/part of churches;Edam-Volendam;2015;1
7735;Objects in/part of churches;Edam-Volendam;2016;1
7736;Objects in/part of churches;Ede;2013;0
7737;Objects in/part of churches;Ede;2014;0
7738;Objects in/part of churches;Ede;2015;0
7739;Objects in/part of churches;Ede;2016;0
7740;Objects in/part of churches;Eemnes;2013;0
7741;Objects in/part of churches;Eemnes;2014;0
7742;Objects in/part of churches;Eemnes;2015;0
7743;Objects in/part of churches;Eemnes;2016;0
7744;Objects in/part of churches;Eemsmond;2013;0
7745;Objects in/part of churches;Eemsmond;2014;0
7746;Objects in/part of churches;Eemsmond;2015;0
7747;Objects in/part of churches;Eemsmond;2016;0
7748;Objects in/part of churches;Eersel;2013;0
7749;Objects in/part of churches;Eersel;2014;0
7750;Objects in/part of churches;Eersel;2015;0
7751;Objects in/part of churches;Eersel;2016;0
7752;Objects in/part of churches;Eijsden-Margraten;2013;2
7753;Objects in/part of churches;Eijsden-Margraten;2014;2
7754;Objects in/part of churches;Eijsden-Margraten;2015;2
7755;Objects in/part of churches;Eijsden-Margraten;2016;2
7756;Objects in/part of churches;Eindhoven;2013;0
7757;Objects in/part of churches;Eindhoven;2014;0
7758;Objects in/part of churches;Eindhoven;2015;0
7759;Objects in/part of churches;Eindhoven;2016;0
7760;Objects in/part of churches;Elburg;2013;0
7761;Objects in/part of churches;Elburg;2014;0
7762;Objects in/part of churches;Elburg;2015;0
7763;Objects in/part of churches;Elburg;2016;0
7764;Objects in/part of churches;Emmen;2013;0
7765;Objects in/part of churches;Emmen;2014;0
7766;Objects in/part of churches;Emmen;2015;0
7767;Objects in/part of churches;Emmen;2016;0
7768;Objects in/part of churches;Enkhuizen;2013;2
7769;Objects in/part of churches;Enkhuizen;2014;2
7770;Objects in/part of churches;Enkhuizen;2015;2
7771;Objects in/part of churches;Enkhuizen;2016;2
7772;Objects in/part of churches;Enschede;2013;0
7773;Objects in/part of churches;Enschede;2014;0
7774;Objects in/part of churches;Enschede;2015;0
7775;Objects in/part of churches;Enschede;2016;0
7776;Objects in/part of churches;Epe;2013;0
7777;Objects in/part of churches;Epe;2014;0
7778;Objects in/part of churches;Epe;2015;0
7779;Objects in/part of churches;Epe;2016;0
7780;Objects in/part of churches;Ermelo;2013;0
7781;Objects in/part of churches;Ermelo;2014;0
7782;Objects in/part of churches;Ermelo;2015;0
7783;Objects in/part of churches;Ermelo;2016;0
7784;Objects in/part of churches;Etten-Leur;2013;0
7785;Objects in/part of churches;Etten-Leur;2014;0
7786;Objects in/part of churches;Etten-Leur;2015;0
7787;Objects in/part of churches;Etten-Leur;2016;0
7788;Objects in/part of churches;Ferwerderadiel;2013;2
7789;Objects in/part of churches;Ferwerderadiel;2014;2
7790;Objects in/part of churches;Ferwerderadiel;2015;2
7791;Objects in/part of churches;Ferwerderadiel;2016;2
7792;Objects in/part of churches;Franekeradeel;2013;0
7793;Objects in/part of churches;Franekeradeel;2014;0
7794;Objects in/part of churches;Franekeradeel;2015;0
7795;Objects in/part of churches;Franekeradeel;2016;0
7796;Objects in/part of churches;De Fryske Marren;2013;16
7797;Objects in/part of churches;De Fryske Marren;2014;16
7798;Objects in/part of churches;De Fryske Marren;2015;16
7799;Objects in/part of churches;De Fryske Marren;2016;16
7800;Objects in/part of churches;Geertruidenberg;2013;0
7801;Objects in/part of churches;Geertruidenberg;2014;0
7802;Objects in/part of churches;Geertruidenberg;2015;0
7803;Objects in/part of churches;Geertruidenberg;2016;0
7804;Objects in/part of churches;Geldermalsen;2013;0
7805;Objects in/part of churches;Geldermalsen;2014;0
7806;Objects in/part of churches;Geldermalsen;2015;0
7807;Objects in/part of churches;Geldermalsen;2016;0
7808;Objects in/part of churches;Geldrop-Mierlo;2013;0
7809;Objects in/part of churches;Geldrop-Mierlo;2014;0
7810;Objects in/part of churches;Geldrop-Mierlo;2015;0
