ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
2809;Totaal woningen;'s-Heerenhoek;Borsele                                 ;Wijk      ;WK065415  ;1380.0;2760.0;;1.0
2810;Totaal woningen;'s-Heerenhoek (Kern);Borsele                                 ;Buurt     ;BU06541501;1310.0;2580.0;;1.0
2811;Totaal woningen;Verspreide huizen 's-Heerenhoek;Borsele                                 ;Buurt     ;BU06541502;1790.0;3850.0;;1.0
2812;Totaal woningen;Boxmeer;Boxmeer                                 ;Gemeente  ;GM0756    ;1540.0;3320.0;;
2813;Totaal woningen;Wijk 00 Boxmeer;Boxmeer                                 ;Wijk      ;WK075600  ;1310.0;2880.0;;1.0
2814;Totaal woningen;Boxmeer Centrum;Boxmeer                                 ;Buurt     ;BU07560000;1190.0;2440.0;;1.0
2815;Totaal woningen;Bakelgeert-Noord;Boxmeer                                 ;Buurt     ;BU07560001;1140.0;2570.0;;1.0
2816;Totaal woningen;Bakelgeert-Zuid;Boxmeer                                 ;Buurt     ;BU07560002;1340.0;2790.0;;1.0
2817;Totaal woningen;De Elzen;Boxmeer                                 ;Buurt     ;BU07560003;1330.0;2730.0;;1.0
2818;Totaal woningen;Villapark 't Zand;Boxmeer                                 ;Buurt     ;BU07560004;2570.0;4120.0;;1.0
2819;Totaal woningen;Luneven;Boxmeer                                 ;Buurt     ;BU07560005;1250.0;3040.0;;1.0
2820;Totaal woningen;Hollesteeg;Boxmeer                                 ;Buurt     ;BU07560006;1510.0;3290.0;;1.0
2821;Totaal woningen;Maasbroeksche Blokken;Boxmeer                                 ;Buurt     ;BU07560007;1220.0;3490.0;;1.0
2822;Totaal woningen;Bedrijventerrein Saxa Gotha;Boxmeer                                 ;Buurt     ;BU07560008;1550.0;3280.0;;1.0
2823;Totaal woningen;Verspreide huizen Boxmeer;Boxmeer                                 ;Buurt     ;BU07560009;2680.0;5030.0;;1.0
2824;Totaal woningen;Wijk 01 Sambeek;Boxmeer                                 ;Wijk      ;WK075601  ;1780.0;3780.0;;1.0
2825;Totaal woningen;Sambeek Centrum;Boxmeer                                 ;Buurt     ;BU07560100;1720.0;3650.0;;1.0
2826;Totaal woningen;Verspreide huizen Sambeek;Boxmeer                                 ;Buurt     ;BU07560109;2160.0;4650.0;;1.0
2827;Totaal woningen;Wijk 02 Beugen;Boxmeer                                 ;Wijk      ;WK075602  ;1840.0;3690.0;;1.0
2828;Totaal woningen;Beugen Centrum;Boxmeer                                 ;Buurt     ;BU07560200;1750.0;3450.0;;1.0
2829;Totaal woningen;Verspreide huizen Beugen;Boxmeer                                 ;Buurt     ;BU07560209;2250.0;4480.0;;1.0
2830;Totaal woningen;Wijk 03 Oeffelt;Boxmeer                                 ;Wijk      ;WK075603  ;1690.0;3630.0;;1.0
2831;Totaal woningen;Oeffelt Centrum;Boxmeer                                 ;Buurt     ;BU07560300;1620.0;3460.0;;1.0
2832;Totaal woningen;Verspreide huizen Oeffelt;Boxmeer                                 ;Buurt     ;BU07560309;2110.0;4790.0;;1.0
2833;Totaal woningen;Wijk 04 Rijkevoort;Boxmeer                                 ;Wijk      ;WK075604  ;1720.0;3650.0;;1.0
2834;Totaal woningen;Rijkevoort Centrum;Boxmeer                                 ;Buurt     ;BU07560400;1600.0;3490.0;;1.0
2835;Totaal woningen;Verspreide huizen Rijkevoort;Boxmeer                                 ;Buurt     ;BU07560409;2440.0;4630.0;;1.0
2836;Totaal woningen;Wijk 05 Vortum-Mullem;Boxmeer                                 ;Wijk      ;WK075605  ;2190.0;4570.0;;1.0
2837;Totaal woningen;Vortum-Mullem Centrum;Boxmeer                                 ;Buurt     ;BU07560500;2120.0;4260.0;;1.0
2838;Totaal woningen;Verspreide huizen Vortum-Mullem;Boxmeer                                 ;Buurt     ;BU07560509;2380.0;5480.0;;1.0
2839;Totaal woningen;Wijk 06 Vierlingsbeek;Boxmeer                                 ;Wijk      ;WK075606  ;1660.0;3600.0;;1.0
2840;Totaal woningen;Vierlingsbeek Centrum;Boxmeer                                 ;Buurt     ;BU07560600;1550.0;3410.0;;1.0
2841;Totaal woningen;Groeningen Centrum;Boxmeer                                 ;Buurt     ;BU07560601;2120.0;4480.0;;1.0
2842;Totaal woningen;Verspr.h. Vierlingsbeek en Groeningen;Boxmeer                                 ;Buurt     ;BU07560609;2220.0;4730.0;;1.0
2843;Totaal woningen;Wijk 07 Overloon;Boxmeer                                 ;Wijk      ;WK075607  ;1680.0;3690.0;;1.0
2844;Totaal woningen;Overloon Centrum;Boxmeer                                 ;Buurt     ;BU07560700;1560.0;3390.0;;1.0
2845;Totaal woningen;Verspreide huizen Westerbeek;Boxmeer                                 ;Buurt     ;BU07560707;;6190.0;;1.0
2846;Totaal woningen;Verspreide huizen Stevensbeek;Boxmeer                                 ;Buurt     ;BU07560708;;6130.0;;1.0
2847;Totaal woningen;Verspreide huizen Overloon;Boxmeer                                 ;Buurt     ;BU07560709;2190.0;4960.0;;1.0
2848;Totaal woningen;Wijk 08 Maashees;Boxmeer                                 ;Wijk      ;WK075608  ;1840.0;3640.0;;1.0
2849;Totaal woningen;Maashees Centrum;Boxmeer                                 ;Buurt     ;BU07560800;1760.0;3550.0;;1.0
2850;Totaal woningen;Verspreide huizen Maashees;Boxmeer                                 ;Buurt     ;BU07560809;2300.0;4160.0;;1.0
2851;Totaal woningen;Wijk 09 Holthees;Boxmeer                                 ;Wijk      ;WK075609  ;1870.0;3930.0;;1.0
2852;Totaal woningen;Holthees Centrum;Boxmeer                                 ;Buurt     ;BU07560900;1800.0;3850.0;;1.0
2853;Totaal woningen;Verspreide Huizen Holthees;Boxmeer                                 ;Buurt     ;BU07560909;2600.0;4660.0;;1.0
2854;Totaal woningen;Boxtel;Boxtel                                  ;Gemeente  ;GM0757    ;1400.0;3060.0;;
2855;Totaal woningen;Wijk 00 Boxtel;Boxtel                                  ;Wijk      ;WK075700  ;1330.0;2920.0;;1.0
2856;Totaal woningen;Boxtel-Centrum;Boxtel                                  ;Buurt     ;BU07570000;1200.0;2620.0;;1.0
2857;Totaal woningen;Boxtel-Oost;Boxtel                                  ;Buurt     ;BU07570001;1400.0;2940.0;;1.0
2858;Totaal woningen;Boxtel-Noord;Boxtel                                  ;Buurt     ;BU07570002;1210.0;2700.0;;1.0
2859;Totaal woningen;Munsel-Selissen;Boxtel                                  ;Buurt     ;BU07570003;1300.0;3810.0;;1.0
2860;Totaal woningen;Industrieterrein Boxtel;Boxtel                                  ;Buurt     ;BU07570004;2050.0;5150.0;;1.0
2861;Totaal woningen;Verspreide huizen Kleinderliempde;Boxtel                                  ;Buurt     ;BU07570005;2150.0;4490.0;;1.0
2862;Totaal woningen;Verspr.h. Tongeren, Luissel en Nergena;Boxtel                                  ;Buurt     ;BU07570006;2680.0;4680.0;;1.0
2863;Totaal woningen;Verspreide huizen Hal en Heult;Boxtel                                  ;Buurt     ;BU07570007;3150.0;6020.0;;1.0
2864;Totaal woningen;Verspreide huizen Langenberg;Boxtel                                  ;Buurt     ;BU07570008;2600.0;4780.0;;1.0
2865;Totaal woningen;Verspreide huizen Roond;Boxtel                                  ;Buurt     ;BU07570009;2330.0;4730.0;;1.0
2866;Totaal woningen;Wijk 01 Lennisheuvel;Boxtel                                  ;Wijk      ;WK075701  ;1830.0;4140.0;;1.0
2867;Totaal woningen;Lennisheuvel;Boxtel                                  ;Buurt     ;BU07570100;1690.0;3860.0;;1.0
2868;Totaal woningen;Verspreide huizen Lennisheuvel;Boxtel                                  ;Buurt     ;BU07570109;2330.0;5130.0;;1.0
2869;Totaal woningen;Wijk 02 Liempde;Boxtel                                  ;Wijk      ;WK075702  ;1730.0;3690.0;;1.0
2870;Totaal woningen;Liempde;Boxtel                                  ;Buurt     ;BU07570200;1680.0;3580.0;;1.0
2871;Totaal woningen;Hezelaar;Boxtel                                  ;Buurt     ;BU07570206;1740.0;4570.0;;1.0
2872;Totaal woningen;Vrilkhoven;Boxtel                                  ;Buurt     ;BU07570207;2470.0;4890.0;;1.0
2873;Totaal woningen;Verspreide huizen Kasteren en Berg;Boxtel                                  ;Buurt     ;BU07570208;1840.0;4230.0;;1.0
2874;Totaal woningen;Verspr.h. Velders, Bosch en De Scheeken;Boxtel                                  ;Buurt     ;BU07570209;2760.0;4830.0;;1.0
2875;Totaal woningen;Breda;Breda                                   ;Gemeente  ;GM0758    ;1040.0;2880.0;;
2876;Totaal woningen;Breda Centrum;Breda                                   ;Wijk      ;WK075800  ;820.0;2280.0;;1.0
2877;Totaal woningen;Valkenberg;Breda                                   ;Buurt     ;BU07580001;990.0;2450.0;;1.0
2878;Totaal woningen;Chassé;Breda                                   ;Buurt     ;BU07580002;630.0;2570.0;;1.0
2879;Totaal woningen;Fellenoord;Breda                                   ;Buurt     ;BU07580003;1000.0;2140.0;;1.0
2880;Totaal woningen;Schorsmolen;Breda                                   ;Buurt     ;BU07580004;740.0;1980.0;;1.0
2881;Totaal woningen;Station;Breda                                   ;Buurt     ;BU07580005;810.0;2210.0;;1.0
2882;Totaal woningen;City;Breda                                   ;Buurt     ;BU07580006;1040.0;2470.0;;1.0
2883;Totaal woningen;Breda Noord;Breda                                   ;Wijk      ;WK075801  ;550.0;2580.0;;1.0
2884;Totaal woningen;Belcrum;Breda                                   ;Buurt     ;BU07580100;1240.0;2630.0;;1.0
2885;Totaal woningen;Doornbos-Linie;Breda                                   ;Buurt     ;BU07580101;970.0;2350.0;;1.0
2886;Totaal woningen;Biesdonk;Breda                                   ;Buurt     ;BU07580102;150.0;2730.0;;1.0
2887;Totaal woningen;Geeren-Zuid;Breda                                   ;Buurt     ;BU07580103;660.0;2530.0;;1.0
2888;Totaal woningen;Wisselaar;Breda                                   ;Buurt     ;BU07580104;90.0;2610.0;;1.0
2889;Totaal woningen;Krogten;Breda                                   ;Buurt     ;BU07580105;1980.0;4060.0;;1.0
2890;Totaal woningen;Geeren-Noord;Breda                                   ;Buurt     ;BU07580106;360.0;2530.0;;1.0
2891;Totaal woningen;Waterdonken;Breda                                   ;Buurt     ;BU07580107;;2780.0;;1.0
2892;Totaal woningen;Breda Oost;Breda                                   ;Wijk      ;WK075802  ;1240.0;2710.0;;1.0
2893;Totaal woningen;Brabantpark;Breda                                   ;Buurt     ;BU07580200;1090.0;2440.0;;1.0
2894;Totaal woningen;Sportpark;Breda                                   ;Buurt     ;BU07580201;1260.0;2890.0;;1.0
2895;Totaal woningen;Zandberg;Breda                                   ;Buurt     ;BU07580202;1720.0;3230.0;;1.0
2896;Totaal woningen;Heusdenhout;Breda                                   ;Buurt     ;BU07580203;1110.0;2730.0;;1.0
2897;Totaal woningen;Moleneind-Oost;Breda                                   ;Buurt     ;BU07580204;2410.0;3880.0;;1.0
2898;Totaal woningen;Hoogeind;Breda                                   ;Buurt     ;BU07580205;2340.0;3420.0;;1.0
2899;Totaal woningen;Breda Zuid-Oost;Breda                                   ;Wijk      ;WK075803  ;1300.0;2970.0;;1.0
2900;Totaal woningen;Blauwe Kei;Breda                                   ;Buurt     ;BU07580300;1480.0;2990.0;;1.0
2901;Totaal woningen;Ypelaar;Breda                                   ;Buurt     ;BU07580301;760.0;2660.0;;1.0
2902;Totaal woningen;Overakker;Breda                                   ;Buurt     ;BU07580302;1360.0;2640.0;;1.0
2903;Totaal woningen;Ginneken;Breda                                   ;Buurt     ;BU07580303;1730.0;3430.0;;1.0
2904;Totaal woningen;Mastbos;Breda                                   ;Buurt     ;BU07580309;3180.0;5030.0;;1.0
2905;Totaal woningen;Breda Zuid;Breda                                   ;Wijk      ;WK075804  ;1580.0;2920.0;;1.0
2906;Totaal woningen;Boeimeer;Breda                                   ;Buurt     ;BU07580400;1390.0;2740.0;;1.0
2907;Totaal woningen;Ruitersbos;Breda                                   ;Buurt     ;BU07580401;2020.0;3350.0;;1.0
2908;Totaal woningen;Breda West;Breda                                   ;Wijk      ;WK075805  ;1170.0;2660.0;;1.0
2909;Totaal woningen;Haagpoort;Breda                                   ;Buurt     ;BU07580500;1230.0;2680.0;;1.0
2910;Totaal woningen;Heuvel;Breda                                   ;Buurt     ;BU07580501;1060.0;2340.0;;1.0
2911;Totaal woningen;Tuinzigt;Breda                                   ;Buurt     ;BU07580502;1010.0;2220.0;;1.0
2912;Totaal woningen;Princenhage;Breda                                   ;Buurt     ;BU07580503;1310.0;2890.0;;1.0
2913;Totaal woningen;Westerpark;Breda                                   ;Buurt     ;BU07580504;1060.0;3060.0;;1.0
2914;Totaal woningen;Heilaar;Breda                                   ;Buurt     ;BU07580505;2230.0;5210.0;;1.0
2915;Totaal woningen;Hazeldonk;Breda                                   ;Buurt     ;BU07580506;2520.0;5890.0;;1.0
2916;Totaal woningen;Steenakker;Breda                                   ;Buurt     ;BU07580507;660.0;4890.0;;1.0
2917;Totaal woningen;Effen-Rith;Breda                                   ;Buurt     ;BU07580508;2360.0;4610.0;;1.0
2918;Totaal woningen;Liesbos;Breda                                   ;Buurt     ;BU07580509;2610.0;4030.0;;1.0
2919;Totaal woningen;Breda Noord-West;Breda                                   ;Wijk      ;WK075806  ;350.0;3220.0;;1.0
2920;Totaal woningen;Gageldonk;Breda                                   ;Buurt     ;BU07580600;440.0;3190.0;;1.0
2921;Totaal woningen;Kievitsloop;Breda                                   ;Buurt     ;BU07580601;;3420.0;;1.0
2922;Totaal woningen;Kesteren;Breda                                   ;Buurt     ;BU07580602;;2980.0;;1.0
2923;Totaal woningen;Muizenberg;Breda                                   ;Buurt     ;BU07580603;;3260.0;;1.0
2924;Totaal woningen;Heksenwiel;Breda                                   ;Buurt     ;BU07580604;630.0;3150.0;;1.0
2925;Totaal woningen;Overkroeten;Breda                                   ;Buurt     ;BU07580605;1170.0;3280.0;;1.0
2926;Totaal woningen;Kroeten;Breda                                   ;Buurt     ;BU07580606;;3230.0;;1.0
2927;Totaal woningen;Emer;Breda                                   ;Buurt     ;BU07580607;2080.0;4090.0;;1.0
2928;Totaal woningen;Hagebeemd;Breda                                   ;Buurt     ;BU07580609;2090.0;5070.0;;1.0
2929;Totaal woningen;Bavel;Breda                                   ;Wijk      ;WK075807  ;1470.0;3910.0;;1.0
2930;Totaal woningen;Bavel;Breda                                   ;Buurt     ;BU07580700;1620.0;3480.0;;1.0
2931;Totaal woningen;Nieuw Wolfslaar;Breda                                   ;Buurt     ;BU07580701;890.0;4920.0;;1.0
2932;Totaal woningen;Buitengebied Bavel;Breda                                   ;Buurt     ;BU07580709;2490.0;5090.0;;1.0
2933;Totaal woningen;Ulvenhout;Breda                                   ;Wijk      ;WK075808  ;1920.0;3530.0;;1.0
2934;Totaal woningen;Ulvenhout;Breda                                   ;Buurt     ;BU07580800;1910.0;3470.0;;1.0
2935;Totaal woningen;Buitengebied Ulvenhout;Breda                                   ;Buurt     ;BU07580809;2560.0;5340.0;;1.0
2936;Totaal woningen;Prinsenbeek;Breda                                   ;Wijk      ;WK075809  ;1590.0;3450.0;;1.0
2937;Totaal woningen;Prinsenbeek;Breda                                   ;Buurt     ;BU07580900;1540.0;3350.0;;1.0
2938;Totaal woningen;Buitengebied Prinsenbeek;Breda                                   ;Buurt     ;BU07580909;2380.0;5180.0;;1.0
2939;Totaal woningen;Teteringen;Breda                                   ;Wijk      ;WK075810  ;1520.0;3440.0;;1.0
2940;Totaal woningen;Teteringen;Breda                                   ;Buurt     ;BU07581000;1480.0;3400.0;;1.0
2941;Totaal woningen;Vuchtpolder;Breda                                   ;Buurt     ;BU07581008;2380.0;4570.0;;1.0
2942;Totaal woningen;Buitengebied Teteringen;Breda                                   ;Buurt     ;BU07581009;3510.0;5560.0;;1.0
2943;Totaal woningen;Brielle;Brielle                                 ;Gemeente  ;GM0501    ;1270.0;3100.0;;
2944;Totaal woningen;Wijk 00 Brielle;Brielle                                 ;Wijk      ;WK050100  ;1210.0;2990.0;;1.0
2945;Totaal woningen;Brielle;Brielle                                 ;Buurt     ;BU05010000;1320.0;2590.0;;1.0
2946;Totaal woningen;Spuilaan en omgeving;Brielle                                 ;Buurt     ;BU05010001;1090.0;3550.0;;1.0
2947;Totaal woningen;De Kapel en omgeving;Brielle                                 ;Buurt     ;BU05010002;1260.0;3000.0;;1.0
2948;Totaal woningen;Rugge;Brielle                                 ;Buurt     ;BU05010003;1210.0;2870.0;;1.0
2949;Totaal woningen;Noord Meeuwenoord;Brielle                                 ;Buurt     ;BU05010004;1230.0;2860.0;;1.0
2950;Totaal woningen;Kleine Goote;Brielle                                 ;Buurt     ;BU05010005;1090.0;2970.0;;1.0
2951;Totaal woningen;Nieuwland;Brielle                                 ;Buurt     ;BU05010006;1070.0;3300.0;;1.0
2952;Totaal woningen;Verspreide huizen;Brielle                                 ;Buurt     ;BU05010009;1900.0;4770.0;;1.0
2953;Totaal woningen;Wijk 01 Vierpolders;Brielle                                 ;Wijk      ;WK050101  ;1510.0;3630.0;;1.0
2954;Totaal woningen;Vierpolders;Brielle                                 ;Buurt     ;BU05010100;1390.0;3290.0;;1.0
2955;Totaal woningen;Verspreide huizen;Brielle                                 ;Buurt     ;BU05010109;1910.0;4710.0;;1.0
2956;Totaal woningen;Wijk 02 Zwartewaal;Brielle                                 ;Wijk      ;WK050102  ;1490.0;3480.0;;1.0
2957;Totaal woningen;Zwartewaal;Brielle                                 ;Buurt     ;BU05010200;1420.0;3330.0;;1.0
2958;Totaal woningen;Tuindorp-Hofstede;Brielle                                 ;Buurt     ;BU05010201;1350.0;3350.0;;1.0
2959;Totaal woningen;Zalmlaan;Brielle                                 ;Buurt     ;BU05010202;2080.0;3990.0;;1.0
2960;Totaal woningen;Verspreide huizen;Brielle                                 ;Buurt     ;BU05010209;1990.0;4260.0;;1.0
2961;Totaal woningen;Wijk 03 Recreatiestrook Brielse Maas;Brielle                                 ;Wijk      ;WK050103  ;;;;1.0
2962;Totaal woningen;Recreatiestrook Brielse Maas;Brielle                                 ;Buurt     ;BU05010300;;;;1.0
2963;Totaal woningen;Bronckhorst;Bronckhorst                             ;Gemeente  ;GM1876    ;1760.0;3200.0;;
2964;Totaal woningen;Wijk 00 Hengelo;Bronckhorst                             ;Wijk      ;WK187600  ;1690.0;3180.0;;1.0
2965;Totaal woningen;Hengelo;Bronckhorst                             ;Buurt     ;BU18760000;1480.0;2840.0;;1.0
2966;Totaal woningen;Keijenborg;Bronckhorst                             ;Buurt     ;BU18760001;1650.0;2990.0;;1.0
2967;Totaal woningen;Veldhoek;Bronckhorst                             ;Buurt     ;BU18760002;1650.0;3440.0;;1.0
2968;Totaal woningen;Verspreide huizen Keijenborg;Bronckhorst                             ;Buurt     ;BU18760004;2170.0;4180.0;;1.0
2969;Totaal woningen;Verspreide huizen Dunsborg;Bronckhorst                             ;Buurt     ;BU18760005;2320.0;4010.0;;1.0
2970;Totaal woningen;Verspreide huizen Hengelo en Noordink;Bronckhorst                             ;Buurt     ;BU18760006;2410.0;4450.0;;1.0
2971;Totaal woningen;Verspreide huizen Bekveld en Gooi;Bronckhorst                             ;Buurt     ;BU18760007;2390.0;4290.0;;1.0
2972;Totaal woningen;Verspreide huizen Varssel;Bronckhorst                             ;Buurt     ;BU18760008;2300.0;4150.0;;1.0
2973;Totaal woningen;Verspreide huizen Zuidelijk bosgebied;Bronckhorst                             ;Buurt     ;BU18760009;1940.0;3570.0;;1.0
2974;Totaal woningen;Wijk 01 Zelhem;Bronckhorst                             ;Wijk      ;WK187601  ;1710.0;3220.0;;1.0
2975;Totaal woningen;Zelhem;Bronckhorst                             ;Buurt     ;BU18760100;1450.0;2770.0;;1.0
2976;Totaal woningen;Halle;Bronckhorst                             ;Buurt     ;BU18760101;1570.0;3160.0;;1.0
2977;Totaal woningen;Velswijk;Bronckhorst                             ;Buurt     ;BU18760102;1600.0;3030.0;;1.0
2978;Totaal woningen;Verspreide huizen Zelhem;Bronckhorst                             ;Buurt     ;BU18760103;2270.0;4220.0;;1.0
2979;Totaal woningen;Verspreide huizen Halle;Bronckhorst                             ;Buurt     ;BU18760104;2210.0;4120.0;;1.0
2980;Totaal woningen;Verspreide huizen Velswijk;Bronckhorst                             ;Buurt     ;BU18760105;2320.0;4330.0;;1.0
2981;Totaal woningen;Wijk 02 Vorden;Bronckhorst                             ;Wijk      ;WK187602  ;1750.0;2990.0;;1.0
2982;Totaal woningen;Vorden;Bronckhorst                             ;Buurt     ;BU18760200;1510.0;2600.0;;1.0
2983;Totaal woningen;Kranenburg;Bronckhorst                             ;Buurt     ;BU18760201;1880.0;3160.0;;1.0
2984;Totaal woningen;Wichmond;Bronckhorst                             ;Buurt     ;BU18760202;1740.0;3040.0;;1.0
2985;Totaal woningen;Verspreide huizen Vierakker;Bronckhorst                             ;Buurt     ;BU18760203;2490.0;4960.0;;1.0
2986;Totaal woningen;Verspreide huizen Wichmond;Bronckhorst                             ;Buurt     ;BU18760204;2550.0;4220.0;;1.0
2987;Totaal woningen;Verspr.h. Linde, Mossel en Wildenborch;Bronckhorst                             ;Buurt     ;BU18760207;2440.0;4080.0;;1.0
2988;Totaal woningen;Verspreide huizen Grote Veld;Bronckhorst                             ;Buurt     ;BU18760208;2060.0;3110.0;;1.0
2989;Totaal woningen;Verspreide huizen Delden en Veldwijk;Bronckhorst                             ;Buurt     ;BU18760209;2160.0;3720.0;;1.0
2990;Totaal woningen;Wijk 03 Steenderen;Bronckhorst                             ;Wijk      ;WK187603  ;1820.0;3290.0;;1.0
2991;Totaal woningen;Steenderen;Bronckhorst                             ;Buurt     ;BU18760300;1580.0;2930.0;;1.0
2992;Totaal woningen;Bronkhorst;Bronckhorst                             ;Buurt     ;BU18760301;2220.0;3470.0;;1.0
2993;Totaal woningen;Baak;Bronckhorst                             ;Buurt     ;BU18760302;1680.0;3170.0;;1.0
2994;Totaal woningen;Olburgen;Bronckhorst                             ;Buurt     ;BU18760303;1680.0;2940.0;;1.0
2995;Totaal woningen;Rha;Bronckhorst                             ;Buurt     ;BU18760304;2150.0;3060.0;;1.0
2996;Totaal woningen;Toldijk;Bronckhorst                             ;Buurt     ;BU18760305;1790.0;3340.0;;1.0
2997;Totaal woningen;Verspreide huizen Bakerwaard;Bronckhorst                             ;Buurt     ;BU18760306;2330.0;4300.0;;1.0
2998;Totaal woningen;Verspreide huizen Olburgen en Rha;Bronckhorst                             ;Buurt     ;BU18760307;2450.0;4580.0;;1.0
2999;Totaal woningen;Verspreide huizen Baak;Bronckhorst                             ;Buurt     ;BU18760308;2320.0;3940.0;;1.0
3000;Totaal woningen;Verspreide huizen Toldijk;Bronckhorst                             ;Buurt     ;BU18760309;2550.0;4450.0;;1.0
3001;Totaal woningen;Verspreide huizen Steenderen;Bronckhorst                             ;Buurt     ;BU18760310;2240.0;3940.0;;1.0
3002;Totaal woningen;Wijk 04 Hummelo en Keppel;Bronckhorst                             ;Wijk      ;WK187604  ;1950.0;3500.0;;1.0
3003;Totaal woningen;Hummelo;Bronckhorst                             ;Buurt     ;BU18760400;1600.0;2980.0;;1.0
3004;Totaal woningen;Hoog-Keppel;Bronckhorst                             ;Buurt     ;BU18760401;2110.0;3380.0;;1.0
3005;Totaal woningen;Laag-Keppel;Bronckhorst                             ;Buurt     ;BU18760402;2270.0;3480.0;;1.0
3006;Totaal woningen;Drempt;Bronckhorst                             ;Buurt     ;BU18760403;1640.0;3120.0;;1.0
3007;Totaal woningen;Achterdrempt;Bronckhorst                             ;Buurt     ;BU18760404;1780.0;3650.0;;1.0
3008;Totaal woningen;Verspreide huizen ten noorden van Drempt;Bronckhorst                             ;Buurt     ;BU18760405;2490.0;4490.0;;1.0
3009;Totaal woningen;Verspreide huizen Hummelo;Bronckhorst                             ;Buurt     ;BU18760406;2460.0;4160.0;;1.0
3010;Totaal woningen;Verspreide huizen Hummelo-Broek;Bronckhorst                             ;Buurt     ;BU18760407;2720.0;5030.0;;1.0
3011;Totaal woningen;Verspr.h. ten zuidoosten van Hummelo;Bronckhorst                             ;Buurt     ;BU18760408;2430.0;4610.0;;1.0
3012;Totaal woningen;Verspreide huizen Hoog-Keppel;Bronckhorst                             ;Buurt     ;BU18760409;2790.0;5380.0;;1.0
3013;Totaal woningen;Verspreide huizen Oude IJsselgebied;Bronckhorst                             ;Buurt     ;BU18760410;2450.0;4230.0;;1.0
3014;Totaal woningen;Brummen;Brummen                                 ;Gemeente  ;GM0213    ;1580.0;2900.0;;
3015;Totaal woningen;Wijk 01 Empe;Brummen                                 ;Wijk      ;WK021301  ;2320.0;4250.0;;1.0
3016;Totaal woningen;Empe Kern;Brummen                                 ;Buurt     ;BU02130100;1830.0;3570.0;;1.0
3017;Totaal woningen;Verspreide huizen Empe;Brummen                                 ;Buurt     ;BU02130101;2650.0;4800.0;;1.0
3018;Totaal woningen;Dovenkamp;Brummen                                 ;Buurt     ;BU02130102;2790.0;4510.0;;1.0
3019;Totaal woningen;Wijk 02 Tonden;Brummen                                 ;Wijk      ;WK021302  ;2540.0;4100.0;;1.0
3020;Totaal woningen;Tonden;Brummen                                 ;Buurt     ;BU02130200;2540.0;4100.0;;1.0
3021;Totaal woningen;Wijk 03 Brummen;Brummen                                 ;Wijk      ;WK021303  ;1500.0;2750.0;;1.0
3022;Totaal woningen;Brummen Centrum;Brummen                                 ;Buurt     ;BU02130300;1470.0;2490.0;;1.0
3023;Totaal woningen;Brummense Enk West;Brummen                                 ;Buurt     ;BU02130301;1390.0;2690.0;;1.0
3024;Totaal woningen;Brummense Enk Oost;Brummen                                 ;Buurt     ;BU02130302;1300.0;2520.0;;1.0
3025;Totaal woningen;De Pothof;Brummen                                 ;Buurt     ;BU02130303;1310.0;2420.0;;1.0
3026;Totaal woningen;Koppelenburg;Brummen                                 ;Buurt     ;BU02130304;2010.0;3070.0;;1.0
3027;Totaal woningen;Verspreide huizen Brummen;Brummen                                 ;Buurt     ;BU02130305;2250.0;3940.0;;1.0
3028;Totaal woningen;Rhienderen Kern;Brummen                                 ;Buurt     ;BU02130306;1500.0;2910.0;;1.0
3029;Totaal woningen;Rhienderen Noord;Brummen                                 ;Buurt     ;BU02130307;1500.0;2600.0;;1.0
3030;Totaal woningen;Rhienderense Enk;Brummen                                 ;Buurt     ;BU02130308;2120.0;3550.0;;1.0
3031;Totaal woningen;Elzenbos;Brummen                                 ;Buurt     ;BU02130309;1000.0;2470.0;;1.0
3032;Totaal woningen;Hazenberg;Brummen                                 ;Buurt     ;BU02130310;1880.0;3000.0;;1.0
3033;Totaal woningen;Verspreide huizen Rhienderen;Brummen                                 ;Buurt     ;BU02130311;2160.0;3410.0;;1.0
3034;Totaal woningen;Rhienderense Broek;Brummen                                 ;Buurt     ;BU02130312;2300.0;3810.0;;1.0
3035;Totaal woningen;Oeken kern;Brummen                                 ;Buurt     ;BU02130313;1660.0;3620.0;;1.0
3036;Totaal woningen;Verspreide huizen Oeken;Brummen                                 ;Buurt     ;BU02130314;2390.0;4340.0;;1.0
3037;Totaal woningen;Wapsum;Brummen                                 ;Buurt     ;BU02130315;3200.0;3760.0;;1.0
3038;Totaal woningen;Voorstonden;Brummen                                 ;Buurt     ;BU02130316;2390.0;3350.0;;1.0
3039;Totaal woningen;Cortenoever;Brummen                                 ;Buurt     ;BU02130317;2440.0;4080.0;;1.0
3040;Totaal woningen;Wijk 04 Leuvenheim;Brummen                                 ;Wijk      ;WK021304  ;1780.0;3360.0;;1.0
3041;Totaal woningen;Leuvenheim kern;Brummen                                 ;Buurt     ;BU02130400;1630.0;3240.0;;1.0
3042;Totaal woningen;Verspreide huizen Leuvenheim;Brummen                                 ;Buurt     ;BU02130401;2450.0;3760.0;;1.0
3043;Totaal woningen;Lichtenbelt;Brummen                                 ;Buurt     ;BU02130402;3090.0;4720.0;;1.0
