ID;Huishoudenskenmerken;Perioden;AantalHuishoudens_1;HypotheekschuldEigenWoning_2;WaardeEigenWoning_3;BrutoInkomen_4;BesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot025_10;k_025Tot075_11;k_075Tot100_12;k_1OfHoger_13;GeenSchuld_14;k_0Tot2_15;k_2Tot4_16;k_4OfHoger_17;GeenSchuld_18;k_0Tot35_19;k_35Tot7_20;k_7OfHoger_21;AantalHuishoudens_22;HypotheekschuldEigenWoning_23;WaardeEigenWoning_24;BrutoInkomen_25;BesteedbaarInkomen_26;HypotheekschuldWoningwaarde_27;HypotheekschuldBrutoInkomen_28;HypotheekschuldBesteedbaarInkomen_29;AantalHuishoudens_30;WaardeEigenWoning_31;BrutoInkomen_32;BesteedbaarInkomen_33
249;12250;2015;533;207.0;258.0;94.3;50.6;0.8;2.2;4.1;43;21;154;117;198;43;190;217;83;43;174;231;86;490;224.0;257.0;94.9;50.8;0.87;2.4;4.4;43;263.0;87.2;48.1
250;12300;2006;423;127.0;287.0;81.1;43.5;0.44;1.6;2.9;37;104;206;43;33;37;254;96;36;37;244;102;41;387;139.0;288.0;81.5;43.4;0.48;1.7;3.2;37;281.0;76.0;44.2
251;12300;2007;439;139.0;306.0;84.0;45.0;0.45;1.7;3.1;41;101;218;52;26;41;253;104;41;41;243;110;45;398;154.0;307.0;84.2;45.0;0.5;1.8;3.4;41;301.0;81.3;45.4
252;12300;2008;444;167.0;325.0;89.2;49.0;0.51;1.9;3.4;41;97;220;53;32;41;245;116;42;41;240;121;41;403;184.0;326.0;89.4;48.8;0.56;2.1;3.8;41;314.0;86.9;50.6
253;12300;2009;461;146.0;317.0;91.0;49.8;0.46;1.6;2.9;50;89;223;60;39;50;253;116;42;50;245;121;45;411;164.0;316.0;91.1;49.5;0.52;1.8;3.3;50;319.0;89.8;53.0
254;12300;2010;476;153.0;297.0;90.6;49.5;0.52;1.7;3.1;51;73;222;69;61;51;251;127;48;51;244;131;50;425;171.0;295.0;91.3;49.4;0.58;1.9;3.5;51;312.0;84.6;50.3
255;12300;2011;478;161.0;289.0;91.2;49.1;0.56;1.8;3.3;53;63;214;70;78;53;239;133;53;53;227;141;57;425;181.0;288.0;92.3;49.3;0.63;2.0;3.7;53;298.0;82.2;47.7
256;12300;2012;480;168.0;289.0;92.6;49.4;0.58;1.8;3.4;49;54;214;80;83;49;236;140;57;49;221;151;60;432;187.0;286.0;93.3;49.5;0.65;2.0;3.8;49;311.0;86.4;48.7
257;12300;2013;494;172.0;257.0;92.4;48.8;0.67;1.9;3.5;48;42;195;85;123;48;236;149;61;48;219;160;67;446;191.0;255.0;92.9;48.7;0.75;2.1;3.9;48;274.0;87.4;50.1
258;12300;2014;505;179.0;258.0;93.4;49.3;0.69;1.9;3.6;50;36;191;91;138;50;229;160;66;50;213;169;73;455;199.0;257.0;94.1;49.3;0.77;2.1;4.0;50;273.0;86.8;49.1
259;12300;2015;509;176.0;265.0;96.0;51.5;0.66;1.8;3.4;55;38;190;94;133;55;230;160;64;55;214;169;70;454;198.0;262.0;96.2;51.2;0.76;2.1;3.9;55;285.0;94.8;54.0
260;12350;2006;427;116.0;299.0;75.4;40.9;0.39;1.5;2.8;52;126;193;34;22;52;251;84;39;52;246;90;38;374;132.0;300.0;75.7;40.8;0.44;1.7;3.2;52;294.0;73.2;41.2
261;12350;2007;415;116.0;323.0;78.4;42.4;0.36;1.5;2.7;50;124;188;34;19;50;240;87;38;50;235;91;39;365;132.0;324.0;78.5;42.1;0.41;1.7;3.1;50;316.0;77.9;44.6
262;12350;2008;412;119.0;328.0;82.3;45.4;0.36;1.4;2.6;51;120;183;40;18;51;235;87;38;51;231;93;37;361;136.0;325.0;81.6;44.7;0.42;1.7;3.0;51;349.0;87.3;50.5
263;12350;2009;420;127.0;327.0;84.1;45.9;0.39;1.5;2.8;62;100;190;44;24;62;222;94;42;62;217;99;42;358;149.0;325.0;84.3;45.5;0.46;1.8;3.3;62;334.0;83.0;48.2
264;12350;2010;423;130.0;302.0;84.5;45.9;0.43;1.5;2.8;65;82;190;49;37;65;219;97;42;65;210;104;44;358;154.0;300.0;84.7;45.5;0.51;1.8;3.4;65;313.0;83.4;48.1
265;12350;2011;431;134.0;296.0;86.0;46.2;0.45;1.6;2.9;66;75;194;52;44;66;224;98;43;66;212;107;46;365;158.0;294.0;86.6;46.0;0.54;1.8;3.4;66;307.0;82.6;47.0
266;12350;2012;441;138.0;293.0;87.2;45.9;0.47;1.6;3.0;67;73;195;57;49;67;223;107;44;67;209;115;51;374;162.0;292.0;88.1;46.0;0.55;1.8;3.5;67;302.0;82.3;44.9
267;12350;2013;450;140.0;261.0;89.3;46.5;0.54;1.6;3.0;64;59;189;60;78;64;233;107;46;64;215;120;51;386;164.0;259.0;90.3;46.5;0.63;1.8;3.5;64;272.0;83.0;46.4
268;12350;2014;459;139.0;255.0;91.0;47.4;0.55;1.5;2.9;70;58;182;67;82;70;234;110;45;70;217;123;48;389;164.0;252.0;91.7;47.2;0.65;1.8;3.5;70;269.0;86.5;47.9
269;12350;2015;470;142.0;263.0;96.3;51.0;0.54;1.5;2.8;76;59;183;69;83;76;235;112;47;76;221;124;48;394;170.0;260.0;97.3;51.2;0.65;1.7;3.3;76;279.0;91.0;50.2
270;12400;2006;300;82.0;301.0;61.2;36.7;0.27;1.3;2.2;63;106;109;14;8;63;153;58;27;63;158;56;22;237;103.0;303.0;61.9;36.9;0.34;1.7;2.8;63;291.0;58.5;35.8
271;12400;2007;344;92.0;321.0;63.3;37.3;0.29;1.5;2.5;69;114;132;19;10;69;170;69;35;69;176;70;28;275;116.0;321.0;64.5;37.6;0.36;1.8;3.1;69;319.0;58.8;36.1
272;12400;2008;370;96.0;330.0;69.7;41.3;0.29;1.4;2.3;73;118;149;21;9;73;184;78;35;73;193;77;27;297;120.0;329.0;70.3;41.3;0.36;1.7;2.9;73;333.0;67.4;41.5
273;12400;2009;393;99.0;326.0;69.6;41.1;0.3;1.4;2.4;85;112;159;26;12;85;191;83;35;85;199;81;29;309;126.0;324.0;70.2;41.0;0.39;1.8;3.1;85;334.0;67.1;41.4
274;12400;2010;407;103.0;308.0;70.0;41.0;0.33;1.5;2.5;87;100;169;34;17;87;190;89;41;87;199;87;34;320;130.0;305.0;70.8;40.9;0.43;1.8;3.2;87;320.0;67.2;41.3
275;12400;2011;426;106.0;301.0;70.8;40.9;0.35;1.5;2.6;95;94;176;39;23;95;196;89;47;95;200;91;41;331;136.0;297.0;71.6;40.9;0.46;1.9;3.3;95;316.0;67.9;41.0
276;12400;2012;414;107.0;298.0;72.7;41.0;0.36;1.5;2.6;93;85;172;41;23;93;192;86;43;93;192;90;39;321;138.0;293.0;74.1;41.3;0.47;1.9;3.3;93;313.0;68.0;40.1
277;12400;2013;405;107.0;261.0;75.2;41.7;0.41;1.4;2.6;89;67;164;46;39;89;192;85;39;89;186;93;37;316;138.0;256.0;76.6;41.7;0.54;1.8;3.3;89;279.0;70.5;41.3
278;12400;2014;411;113.0;260.0;78.2;42.1;0.43;1.4;2.7;90;59;168;46;48;90;193;90;38;90;183;98;40;321;144.0;255.0;79.4;42.2;0.56;1.8;3.4;90;279.0;73.8;41.5
279;12400;2015;411;115.0;266.0;83.3;45.0;0.43;1.4;2.6;93;59;163;49;47;93;194;86;38;93;186;93;39;318;149.0;261.0;84.0;45.0;0.57;1.8;3.3;93;282.0;80.8;45.2
280;12450;2006;218;60.0;304.0;46.3;33.5;0.2;1.3;1.8;69;81;60;6;4;69;90;40;21;69;111;28;11;150;87.0;305.0;45.5;32.8;0.29;1.9;2.7;69;302.0;48.1;35.1
281;12450;2007;231;63.0;325.0;47.8;34.4;0.19;1.3;1.8;72;86;64;7;3;72;93;45;22;72;114;33;12;159;92.0;323.0;46.6;33.6;0.28;2.0;2.7;72;330.0;50.5;36.4
282;12450;2008;245;67.0;340.0;52.3;37.7;0.2;1.3;1.8;76;88;71;6;3;76;98;45;26;76;120;34;15;169;98.0;340.0;50.6;36.6;0.29;1.9;2.7;76;341.0;56.0;40.2
283;12450;2009;270;70.0;332.0;52.5;37.4;0.21;1.3;1.9;88;89;81;7;5;88;102;52;27;88;127;38;16;181;104.0;331.0;51.8;37.0;0.31;2.0;2.8;88;333.0;53.9;38.2
284;12450;2010;285;74.0;309.0;53.1;38.1;0.24;1.4;1.9;96;79;92;12;7;96;103;54;31;96;127;44;18;189;112.0;308.0;51.9;37.0;0.36;2.2;3.0;96;312.0;55.5;40.2
285;12450;2011;299;79.0;300.0;53.5;37.9;0.26;1.5;2.1;99;73;103;16;9;99;104;60;37;99;130;50;20;200;118.0;298.0;52.3;37.1;0.4;2.3;3.2;99;304.0;56.0;39.5
286;12450;2012;339;85.0;300.0;54.5;37.4;0.28;1.6;2.3;104;79;125;21;10;104;118;74;43;104;145;66;24;236;122.0;298.0;53.4;36.6;0.41;2.3;3.3;104;306.0;57.1;39.2
287;12450;2013;366;87.0;266.0;54.7;38.3;0.33;1.6;2.3;110;69;138;28;21;110;124;80;52;110;154;73;29;256;125.0;263.0;53.0;37.1;0.48;2.4;3.4;110;272.0;58.5;41.2
288;12450;2014;381;88.0;264.0;54.5;37.4;0.33;1.6;2.4;115;71;139;32;23;115;127;83;55;115;159;75;32;266;126.0;257.0;52.8;36.4;0.49;2.4;3.5;115;279.0;58.3;39.7
289;12450;2015;393;88.0;270.0;58.5;40.0;0.33;1.5;2.2;125;71;141;33;23;125;130;87;50;125;160;81;27;268;129.0;265.0;57.1;39.1;0.49;2.3;3.3;125;281.0;61.4;41.9
290;12500;2006;166;42.0;297.0;39.0;29.8;0.14;1.1;1.4;73;60;29;2;2;73;60;21;13;73;71;16;6;94;75.0;302.0;37.8;28.7;0.25;2.0;2.6;73;291.0;40.6;31.1
291;12500;2007;172;45.0;315.0;40.4;30.7;0.14;1.1;1.5;75;63;31;2;2;75;59;24;15;75;73;18;6;98;79.0;322.0;40.1;30.4;0.25;2.0;2.6;75;307.0;40.8;31.0
292;12500;2008;178;47.0;330.0;42.5;32.3;0.14;1.1;1.5;76;64;34;3;1;76;62;26;14;76;77;19;6;102;82.0;329.0;42.5;32.2;0.25;1.9;2.5;76;332.0;42.6;32.5
293;12500;2009;194;51.0;331.0;43.3;33.1;0.15;1.2;1.5;85;62;42;3;2;85;62;30;17;85;78;23;8;109;91.0;329.0;42.3;32.3;0.28;2.2;2.8;85;334.0;44.7;34.1
294;12500;2010;204;54.0;308.0;43.6;33.0;0.18;1.2;1.6;85;62;50;5;2;85;66;35;17;85;85;25;9;119;92.0;304.0;42.0;31.9;0.3;2.2;2.9;85;313.0;45.8;34.6
295;12500;2011;218;55.0;300.0;44.9;33.4;0.18;1.2;1.6;93;60;56;7;3;93;67;38;21;93;86;29;10;125;97.0;301.0;43.7;32.7;0.32;2.2;3.0;93;299.0;46.4;34.3
296;12500;2012;230;58.0;303.0;44.3;32.7;0.19;1.3;1.8;95;61;64;7;3;95;70;41;23;95;90;33;12;135;99.0;298.0;43.1;32.0;0.33;2.3;3.1;95;310.0;46.0;33.6
297;12500;2013;241;59.0;269.0;46.2;34.1;0.22;1.3;1.7;98;56;69;12;6;98;74;44;25;98;96;34;13;143;100.0;262.0;44.3;32.9;0.38;2.3;3.0;98;279.0;49.0;35.9
298;12500;2014;255;64.0;267.0;46.9;34.0;0.24;1.4;1.9;104;53;76;13;9;104;74;48;28;104;95;41;14;151;109.0;264.0;46.1;33.6;0.41;2.4;3.2;104;272.0;48.1;34.7
299;12500;2015;271;65.0;275.0;49.4;35.7;0.24;1.3;1.8;117;51;81;13;8;117;74;49;31;117;96;42;16;154;114.0;269.0;47.9;34.8;0.42;2.4;3.3;117;282.0;51.4;36.8
300;12550;2006;231;28.0;302.0;38.8;29.5;0.09;0.7;0.9;146;59;22;2;1;146;58;18;8;146;69;11;5;85;77.0;310.0;39.1;29.6;0.25;2.0;2.6;146;297.0;38.7;29.4
301;12550;2007;243;26.0;319.0;39.1;29.7;0.08;0.7;0.9;153;64;24;2;1;153;60;21;10;153;72;14;5;91;68.0;321.0;38.3;29.1;0.21;1.8;2.3;153;317.0;39.6;30.0
302;12550;2008;256;25.0;333.0;40.4;30.7;0.08;0.6;0.8;159;69;25;2;1;159;64;24;10;159;77;16;5;97;67.0;340.0;38.4;29.6;0.2;1.7;2.3;159;330.0;41.7;31.3
303;12550;2009;292;26.0;327.0;40.1;31.0;0.08;0.6;0.8;189;71;30;2;1;189;65;27;12;189;81;16;6;104;73.0;337.0;38.6;29.9;0.22;1.9;2.4;189;322.0;41.0;31.6
304;12550;2010;305;28.0;312.0;40.3;30.7;0.09;0.7;0.9;194;72;34;3;2;194;70;26;14;194;87;15;8;111;76.0;314.0;39.5;30.1;0.24;1.9;2.5;194;311.0;40.7;31.0
305;12550;2011;322;29.0;300.0;39.9;30.3;0.1;0.7;1.0;201;75;40;4;2;201;75;30;16;201;92;21;8;121;78.0;304.0;39.1;29.6;0.26;2.0;2.6;201;298.0;40.5;30.7
306;12550;2012;335;32.0;297.0;39.7;29.7;0.11;0.8;1.1;205;75;48;5;3;205;76;35;19;205;96;25;10;130;83.0;295.0;39.5;29.7;0.28;2.1;2.8;205;299.0;39.9;29.7
307;12550;2013;353;34.0;265.0;40.6;30.5;0.13;0.8;1.1;214;69;59;6;5;214;80;37;21;214;99;29;11;139;85.0;266.0;40.3;30.3;0.32;2.1;2.8;214;264.0;40.8;30.7
308;12550;2014;368;35.0;265.0;40.7;30.2;0.13;0.9;1.2;219;70;67;7;5;219;83;42;24;219;104;33;12;149;88.0;263.0;39.9;29.8;0.33;2.2;3.0;219;266.0;41.3;30.4
309;12550;2015;389;35.0;270.0;41.7;31.0;0.13;0.8;1.1;236;70;71;8;4;236;85;45;23;236;106;37;10;153;90.0;273.0;42.1;31.6;0.33;2.1;2.8;236;268.0;41.4;30.6
310;11;2006;3371;131.0;274.0;65.4;36.9;0.48;2.0;3.6;485;655;1275;510;446;485;1388;1017;481;485;1382;995;509;2886;153.0;272.0;67.4;37.3;0.56;2.3;4.1;485;285.0;53.4;34.9
311;11;2007;3456;137.0;292.0;67.4;38.2;0.47;2.0;3.6;498;652;1305;595;406;498;1350;1092;516;498;1350;1083;525;2958;160.0;289.0;69.6;38.6;0.55;2.3;4.1;498;309.0;54.7;35.8
312;11;2008;3514;147.0;305.0;71.2;41.2;0.48;2.1;3.6;506;640;1307;643;418;506;1323;1142;543;506;1356;1123;528;3008;171.0;301.0;73.1;41.5;0.57;2.3;4.1;506;328.0;59.3;39.1
313;11;2009;3640;147.0;303.0;71.9;41.4;0.49;2.0;3.6;606;583;1277;625;549;606;1288;1192;554;606;1314;1163;557;3034;176.0;299.0;74.5;41.9;0.59;2.4;4.2;606;325.0;58.7;38.9
314;11;2010;3670;150.0;284.0;71.9;41.4;0.53;2.1;3.6;618;506;1198;573;775;618;1256;1216;581;618;1282;1202;568;3052;181.0;279.0;74.6;42.0;0.65;2.4;4.3;618;308.0;58.5;38.6
315;11;2011;3697;152.0;278.0;72.7;41.4;0.55;2.1;3.7;651;469;1153;555;869;651;1226;1224;595;651;1233;1213;600;3046;185.0;274.0;75.6;42.1;0.68;2.4;4.4;651;296.0;58.9;38.3
316;11;2012;3730;155.0;277.0;73.4;41.3;0.56;2.1;3.8;646;445;1147;582;910;646;1214;1286;585;646;1207;1275;603;3085;188.0;272.0;76.6;42.1;0.69;2.5;4.5;646;300.0;58.1;37.2
317;11;2013;3751;156.0;246.0;74.7;41.8;0.63;2.1;3.7;648;368;1037;493;1206;648;1225;1313;565;648;1204;1312;587;3103;188.0;242.0;77.8;42.5;0.78;2.4;4.4;648;268.0;59.6;38.6
318;11;2014;3764;155.0;245.0;75.5;42.1;0.63;2.1;3.7;671;351;1014;503;1225;671;1221;1327;546;671;1194;1346;553;3093;188.0;240.0;78.8;42.9;0.78;2.4;4.4;671;268.0;60.4;38.3
319;11;2015;3791;152.0;252.0;78.2;44.3;0.6;1.9;3.4;732;352;1027;541;1139;732;1233;1324;503;732;1220;1367;473;3060;188.0;246.0;81.7;45.2;0.76;2.3;4.2;732;273.0;63.6;40.2
320;12;2006;303;137.0;274.0;65.8;36.7;0.5;2.1;3.7;41;50;110;52;50;41;113;99;50;41;113;97;52;262;159.0;272.0;67.8;37.1;0.58;2.3;4.3;41;285.0;52.6;34.5
321;12;2007;311;150.0;299.0;68.5;38.3;0.5;2.2;3.9;39;53;114;57;47;39;114;103;54;39;117;101;54;272;171.0;297.0;70.9;39.0;0.58;2.4;4.4;39;308.0;51.4;33.7
322;12;2008;318;156.0;304.0;71.1;40.5;0.51;2.2;3.9;41;51;114;66;46;41;112;107;58;41;116;107;54;278;179.0;298.0;73.1;40.9;0.6;2.4;4.4;41;344.0;57.4;37.7
323;12;2009;331;154.0;301.0;71.1;40.6;0.51;2.2;3.8;55;46;110;61;59;55;108;112;57;55;112;105;58;276;185.0;298.0;74.1;41.4;0.62;2.5;4.5;55;313.0;56.1;36.9
324;12;2010;338;158.0;282.0;71.9;41.1;0.56;2.2;3.8;56;40;101;54;86;56;107;113;62;56;108;113;60;282;190.0;276.0;74.9;42.0;0.69;2.5;4.5;56;310.0;56.9;37.0
325;12;2011;344;159.0;274.0;72.8;41.2;0.58;2.2;3.9;61;37;98;51;98;61;107;115;62;61;106;116;61;283;194.0;269.0;76.4;42.2;0.72;2.5;4.6;61;296.0;56.2;36.8
326;12;2012;345;164.0;272.0;73.4;40.9;0.6;2.2;4.0;58;35;96;53;104;58;105;120;62;58;101;121;64;287;197.0;265.0;76.5;41.7;0.74;2.6;4.7;58;306.0;57.9;36.4
327;12;2013;353;164.0;242.0;75.0;41.8;0.68;2.2;3.9;60;29;85;47;132;60;106;124;62;60;101;127;64;292;198.0;237.0;78.2;42.4;0.84;2.5;4.7;60;265.0;59.7;38.8
328;12;2014;355;161.0;238.0;75.9;41.9;0.68;2.1;3.8;61;28;84;47;135;61;106;131;57;61;102;135;57;294;195.0;232.0;79.2;42.9;0.84;2.5;4.5;61;270.0;59.8;37.1
329;12;2015;364;159.0;245.0;78.3;43.9;0.65;2.0;3.6;69;29;87;49;130;69;108;131;56;69;104;137;54;295;196.0;238.0;82.2;45.1;0.82;2.4;4.3;69;274.0;61.5;38.4
330;12700;2006;105;134.0;273.0;64.9;36.6;0.49;2.1;3.7;16;17;37;18;17;16;38;32;20;16;38;33;19;90;157.0;267.0;66.1;36.2;0.59;2.4;4.3;16;;;
331;12700;2007;110;153.0;307.0;68.1;38.0;0.5;2.2;4.0;15;19;37;21;18;15;38;36;20;15;40;34;20;95;178.0;306.0;71.2;38.9;0.58;2.5;4.6;15;;;
332;12700;2008;110;155.0;299.0;69.7;40.0;0.52;2.2;3.9;15;18;37;24;16;15;38;37;20;15;40;36;19;95;179.0;290.0;72.4;40.7;0.62;2.5;4.4;15;;;
333;12700;2009;118;150.0;294.0;67.3;38.9;0.51;2.2;3.9;22;16;36;21;23;22;36;38;22;22;39;35;22;96;184.0;288.0;71.5;40.2;0.64;2.6;4.6;22;317.0;49.2;33.1
334;12700;2010;124;152.0;274.0;67.5;39.0;0.55;2.3;3.9;23;14;35;20;32;23;38;38;25;23;39;38;24;101;186.0;265.0;71.5;40.3;0.7;2.6;4.6;23;317.0;50.1;33.1
335;12700;2011;129;151.0;266.0;68.2;38.7;0.57;2.2;3.9;26;13;34;18;38;26;38;39;26;26;39;39;25;103;190.0;259.0;73.0;40.4;0.73;2.6;4.7;26;293.0;49.7;32.2
336;12700;2012;127;156.0;263.0;69.7;39.2;0.59;2.2;4.0;24;12;34;18;39;24;37;42;25;24;37;42;25;104;191.0;254.0;73.8;40.8;0.75;2.6;4.7;24;302.0;51.6;32.1
337;12700;2013;134;157.0;232.0;71.7;40.1;0.68;2.2;3.9;25;10;31;17;51;25;39;42;27;25;38;44;26;109;193.0;227.0;76.4;41.7;0.85;2.5;4.6;25;252.0;51.7;33.4
338;12700;2014;136;152.0;230.0;72.7;40.4;0.66;2.1;3.8;26;10;31;17;51;26;40;47;24;26;40;48;22;110;187.0;222.0;77.6;42.3;0.84;2.4;4.4;26;261.0;52.0;32.4
339;12700;2015;140;150.0;235.0;75.4;42.3;0.64;2.0;3.5;28;11;32;18;52;28;40;49;23;28;41;50;21;112;187.0;226.0;80.5;44.3;0.83;2.3;4.2;28;272.0;54.7;34.2
340;12750;2006;198;139.0;274.0;66.2;36.8;0.51;2.1;3.8;25;33;74;33;33;25;75;67;31;25;75;65;33;173;159.0;274.0;68.7;37.5;0.58;2.3;4.2;25;274.0;49.0;32.0
341;12750;2007;201;148.0;294.0;68.6;38.5;0.5;2.2;3.8;24;35;77;37;29;24;76;67;34;24;76;67;34;177;168.0;293.0;70.8;39.0;0.57;2.4;4.3;24;303.0;52.9;34.5
342;12750;2008;209;156.0;306.0;71.8;40.8;0.51;2.2;3.8;26;33;77;42;30;26;74;70;38;26;76;72;36;183;178.0;302.0;73.4;41.1;0.59;2.4;4.3;26;335.0;60.2;39.0
343;12750;2009;213;157.0;305.0;73.3;41.6;0.51;2.1;3.8;33;30;74;40;36;33;71;74;35;33;73;71;36;180;186.0;303.0;75.5;42.0;0.61;2.5;4.4;33;311.0;60.7;39.5
344;12750;2010;214;162.0;286.0;74.4;42.4;0.57;2.2;3.8;33;26;66;34;54;33;69;75;37;33;70;75;36;181;192.0;282.0;76.8;42.9;0.68;2.5;4.5;33;305.0;61.6;39.8
345;12750;2011;215;164.0;279.0;75.6;42.7;0.59;2.2;3.8;35;24;64;33;59;35;69;76;36;35;67;78;35;180;196.0;275.0;78.4;43.2;0.71;2.5;4.5;35;299.0;61.1;40.3
346;12750;2012;218;169.0;278.0;75.5;41.8;0.61;2.2;4.0;34;23;62;34;65;34;68;79;37;34;64;80;40;183;200.0;272.0;78.0;42.3;0.74;2.6;4.7;34;309.0;62.3;39.5
347;12750;2013;219;169.0;248.0;77.0;42.8;0.68;2.2;3.9;35;19;54;29;81;35;66;82;35;35;63;83;38;184;201.0;243.0;79.3;42.8;0.83;2.5;4.7;35;275.0;65.3;42.6
348;12750;2014;219;167.0;244.0;77.8;42.9;0.68;2.1;3.9;35;18;53;29;84;35;66;84;33;35;62;87;34;184;199.0;237.0;80.2;43.3;0.84;2.5;4.6;35;276.0;65.5;40.7
349;12750;2015;223;165.0;251.0;80.2;44.9;0.66;2.1;3.7;41;18;55;31;78;41;67;82;33;41;64;87;32;183;202.0;246.0;83.3;45.7;0.82;2.4;4.4;41;275.0;66.2;41.2
350;13;2006;126;222.0;207.0;56.2;31.9;1.07;4.0;7.0;6;6;35;37;41;6;30;52;38;6;30;54;36;120;233.0;207.0;56.2;31.8;1.13;4.1;7.3;6;;;
351;13;2007;138;184.0;225.0;60.5;34.2;0.82;3.0;5.4;6;7;41;45;39;6;31;61;40;6;32;62;38;132;192.0;225.0;60.9;34.3;0.85;3.2;5.6;6;;;
352;13;2008;143;187.0;233.0;62.1;36.1;0.8;3.0;5.2;6;7;41;49;40;6;32;64;42;6;35;65;37;137;195.0;233.0;62.5;36.3;0.84;3.1;5.4;6;;;
353;13;2009;155;181.0;231.0;64.2;36.7;0.78;2.8;4.9;10;7;37;48;54;10;34;68;43;10;36;68;41;145;194.0;230.0;64.9;37.0;0.84;3.0;5.2;10;;;
354;13;2010;166;185.0;221.0;64.7;37.2;0.84;2.9;5.0;12;6;31;40;77;12;36;71;48;12;37;73;43;154;200.0;221.0;65.8;37.7;0.9;3.0;5.3;12;;;
355;13;2011;172;184.0;212.0;65.3;37.0;0.87;2.8;5.0;15;6;29;38;85;15;35;74;49;15;35;77;45;158;201.0;212.0;65.9;37.2;0.95;3.1;5.4;15;;;
356;13;2012;176;189.0;214.0;66.4;37.2;0.88;2.8;5.1;13;5;29;40;89;13;36;78;49;13;35;80;48;163;203.0;212.0;66.8;37.3;0.96;3.0;5.4;13;;;
357;13;2013;182;194.0;192.0;67.3;37.2;1.01;2.9;5.2;10;4;24;26;117;10;38;83;50;10;36;85;50;171;205.0;190.0;68.0;37.5;1.08;3.0;5.5;10;;;
358;13;2014;186;190.0;193.0;67.9;37.7;0.98;2.8;5.0;13;4;24;28;117;13;40;85;47;13;38;90;45;172;205.0;192.0;68.8;38.1;1.07;3.0;5.4;13;;;
359;13;2015;190;186.0;199.0;70.5;39.6;0.93;2.6;4.7;15;4;26;35;110;15;43;87;45;15;41;91;43;175;201.0;197.0;71.2;39.9;1.02;2.8;5.0;15;;;
360;13050;2006;106;229.0;203.0;56.2;32.1;1.13;4.1;7.1;5;6;31;30;34;5;27;43;31;5;26;45;29;100;241.0;204.0;56.1;31.9;1.18;4.3;7.6;5;;;
361;13050;2007;114;183.0;225.0;61.0;34.6;0.81;3.0;5.3;5;7;36;35;30;5;28;50;31;5;29;50;30;109;192.0;225.0;61.6;34.8;0.85;3.1;5.5;5;;;
362;13050;2008;116;184.0;232.0;62.0;36.3;0.79;3.0;5.1;5;7;35;39;30;5;28;50;33;5;31;52;28;111;191.0;232.0;62.5;36.6;0.82;3.1;5.2;5;;;
363;13050;2009;124;177.0;229.0;64.4;37.2;0.77;2.7;4.8;8;6;31;39;40;8;30;54;33;8;32;55;30;116;190.0;229.0;65.2;37.5;0.83;2.9;5.1;8;;;
364;13050;2010;131;182.0;221.0;64.8;37.5;0.82;2.8;4.9;10;5;27;32;58;10;31;56;35;10;33;58;31;122;196.0;221.0;66.2;38.1;0.89;3.0;5.1;10;;;
365;13050;2011;134;178.0;212.0;65.2;37.3;0.84;2.7;4.8;12;5;25;30;61;12;30;57;35;12;30;59;32;122;195.0;212.0;66.2;37.7;0.92;2.9;5.2;12;;;
366;13050;2012;135;185.0;216.0;67.0;37.8;0.86;2.8;4.9;9;5;26;32;63;9;32;58;36;9;31;60;35;126;199.0;214.0;67.7;38.1;0.93;2.9;5.2;9;;;
367;13050;2013;137;188.0;193.0;67.5;37.7;0.97;2.8;5.0;8;4;21;22;82;8;32;60;36;8;31;62;35;129;200.0;191.0;68.4;38.1;1.05;2.9;5.2;8;;;
368;13050;2014;140;185.0;193.0;67.6;37.8;0.96;2.7;4.9;11;3;20;23;83;11;33;61;36;11;32;65;33;130;200.0;192.0;68.5;38.2;1.04;2.9;5.2;11;;;
369;13050;2015;142;180.0;199.0;70.4;39.8;0.9;2.6;4.5;11;4;22;28;77;11;36;62;33;11;35;66;30;131;196.0;196.0;71.2;40.1;1.0;2.8;4.9;11;;;
370;13100;2006;20;;;;;;;;1;0;5;7;7;1;3;9;7;1;3;9;7;19;;;;;;;;1;;;
371;13100;2007;24;191.0;227.0;58.4;32.3;0.84;3.3;5.9;1;1;4;10;9;1;4;11;9;1;4;12;8;24;196.0;225.0;58.0;32.0;0.87;3.4;6.1;1;;;
372;13100;2008;27;203.0;240.0;62.6;35.3;0.85;3.2;5.8;1;1;5;10;10;1;4;13;9;1;4;13;9;26;212.0;237.0;62.4;35.0;0.89;3.4;6.1;1;;;
373;13100;2009;31;199.0;235.0;63.5;34.9;0.85;3.1;5.7;2;1;5;9;14;2;5;14;10;2;5;13;11;29;213.0;234.0;63.7;34.9;0.91;3.3;6.1;2;;;
374;13100;2010;35;198.0;219.0;64.1;36.1;0.9;3.1;5.5;3;1;4;8;19;3;5;15;12;3;4;16;12;32;214.0;220.0;64.6;36.2;0.97;3.3;5.9;3;;;
375;13100;2011;39;205.0;212.0;65.8;35.9;0.97;3.1;5.7;3;1;4;8;24;3;5;17;13;3;5;18;13;36;220.0;211.0;65.0;35.5;1.04;3.4;6.2;3;;;
