ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
4115;Particuliere huishoudens;Oldebroek;2011;8.4;100.0;1.9;228.3;146.2
4116;Particuliere huishoudens;Oldebroek;2012;8.5;100.0;1.8;210.0;124.2
4117;Particuliere huishoudens;Oldebroek;2013;8.6;100.0;1.6;190.0;94.3
4118;Particuliere huishoudens;Oldebroek;2014;8.7;100.0;1.6;187.9;93.3
4119;Particuliere huishoudens;Oldebroek;2015;8.8;100.0;1.8;200.0;97.2
4120;Particuliere huishoudens;Oldebroek;2016;8.9;100.0;1.8;207.1;100.9
4121;Particuliere huishoudens;Oldebroek;2017;9.0;100.0;1.9;216.5;111.3
4122;Particuliere huishoudens;Oldebroek;2018;9.1;100.0;2.1;230.2;119.8
4123;Particuliere huishoudens;Oldebroek;2019;9.1;100.0;2.3;251.3;137.1
4124;Particuliere huishoudens;Oldebroek;2020;9.1;100.0;2.4;265.2;151.6
4125;Particuliere huishoudens;Oldenzaal;2006;12.9;100.0;1.9;151.6;62.2
4126;Particuliere huishoudens;Oldenzaal;2007;13.1;100.0;2.1;161.7;69.0
4127;Particuliere huishoudens;Oldenzaal;2008;13.2;100.0;2.3;171.9;75.5
4128;Particuliere huishoudens;Oldenzaal;2009;13.3;100.0;2.2;166.3;64.4
4129;Particuliere huishoudens;Oldenzaal;2010;13.4;100.0;2.1;158.1;48.7
4130;Particuliere huishoudens;Oldenzaal;2011;13.6;100.0;2.2;159.1;46.5
4131;Particuliere huishoudens;Oldenzaal;2012;13.7;100.0;2.0;147.8;38.4
4132;Particuliere huishoudens;Oldenzaal;2013;13.7;100.0;1.9;138.2;27.8
4133;Particuliere huishoudens;Oldenzaal;2014;13.7;100.0;1.9;138.8;27.1
4134;Particuliere huishoudens;Oldenzaal;2015;13.7;100.0;2.2;157.9;33.9
4135;Particuliere huishoudens;Oldenzaal;2016;13.8;100.0;2.3;163.3;38.5
4136;Particuliere huishoudens;Oldenzaal;2017;13.9;100.0;2.4;173.5;45.4
4137;Particuliere huishoudens;Oldenzaal;2018;13.9;100.0;2.6;188.0;55.1
4138;Particuliere huishoudens;Oldenzaal;2019;13.9;100.0;2.8;203.6;65.1
4139;Particuliere huishoudens;Oldenzaal;2020;14.0;100.0;3.0;216.9;77.8
4140;Particuliere huishoudens;Olst-Wijhe;2006;6.7;100.0;1.4;210.4;118.0
4141;Particuliere huishoudens;Olst-Wijhe;2007;6.7;100.0;1.5;223.8;128.8
4142;Particuliere huishoudens;Olst-Wijhe;2008;6.8;100.0;1.6;240.5;141.0
4143;Particuliere huishoudens;Olst-Wijhe;2009;6.9;100.0;1.6;230.8;129.8
4144;Particuliere huishoudens;Olst-Wijhe;2010;6.9;100.0;1.5;219.3;113.4
4145;Particuliere huishoudens;Olst-Wijhe;2011;6.9;100.0;1.5;215.9;107.7
4146;Particuliere huishoudens;Olst-Wijhe;2012;7.1;100.0;1.5;208.5;90.8
4147;Particuliere huishoudens;Olst-Wijhe;2013;7.2;100.0;1.4;201.0;72.6
4148;Particuliere huishoudens;Olst-Wijhe;2014;7.1;100.0;1.5;205.0;76.1
4149;Particuliere huishoudens;Olst-Wijhe;2015;7.2;100.0;1.6;217.0;76.3
4150;Particuliere huishoudens;Olst-Wijhe;2016;7.3;100.0;1.6;213.3;78.7
4151;Particuliere huishoudens;Olst-Wijhe;2017;7.3;100.0;1.8;242.3;83.7
4152;Particuliere huishoudens;Olst-Wijhe;2018;7.4;100.0;1.8;240.8;94.1
4153;Particuliere huishoudens;Olst-Wijhe;2019;7.5;100.0;2.0;265.1;110.8
4154;Particuliere huishoudens;Olst-Wijhe;2020;7.6;100.0;2.1;280.5;130.4
4155;Particuliere huishoudens;Ommen;2006;6.7;100.0;1.7;248.5;140.6
4156;Particuliere huishoudens;Ommen;2007;6.7;100.0;1.7;254.0;146.4
4157;Particuliere huishoudens;Ommen;2008;6.8;100.0;1.9;282.9;162.0
4158;Particuliere huishoudens;Ommen;2009;6.9;100.0;1.9;279.2;156.2
4159;Particuliere huishoudens;Ommen;2010;6.9;100.0;1.8;263.5;135.9
4160;Particuliere huishoudens;Ommen;2011;6.9;100.0;1.8;264.8;135.4
4161;Particuliere huishoudens;Ommen;2012;7.0;100.0;1.8;249.9;116.5
4162;Particuliere huishoudens;Ommen;2013;7.0;100.0;1.7;247.2;98.1
4163;Particuliere huishoudens;Ommen;2014;7.0;100.0;1.7;241.3;97.0
4164;Particuliere huishoudens;Ommen;2015;7.1;100.0;1.8;251.6;100.3
4165;Particuliere huishoudens;Ommen;2016;7.3;100.0;1.9;254.3;98.8
4166;Particuliere huishoudens;Ommen;2017;7.2;100.0;1.9;271.0;114.4
4167;Particuliere huishoudens;Ommen;2018;7.2;100.0;2.1;285.9;122.9
4168;Particuliere huishoudens;Ommen;2019;7.4;100.0;2.3;310.3;130.8
4169;Particuliere huishoudens;Ommen;2020;7.4;100.0;2.4;327.5;145.1
4170;Particuliere huishoudens;Oost Gelre;2006;11.4;100.0;2.4;208.9;129.5
4171;Particuliere huishoudens;Oost Gelre;2007;11.5;100.0;2.5;216.9;142.6
4172;Particuliere huishoudens;Oost Gelre;2008;11.5;100.0;2.7;238.1;157.2
4173;Particuliere huishoudens;Oost Gelre;2009;11.6;100.0;2.7;232.5;149.1
4174;Particuliere huishoudens;Oost Gelre;2010;11.8;100.0;2.5;210.5;127.3
4175;Particuliere huishoudens;Oost Gelre;2011;11.9;100.0;2.3;197.1;116.2
4176;Particuliere huishoudens;Oost Gelre;2012;12.0;100.0;2.2;183.9;98.5
4177;Particuliere huishoudens;Oost Gelre;2013;12.0;100.0;2.1;177.9;77.9
4178;Particuliere huishoudens;Oost Gelre;2014;12.1;100.0;2.1;171.0;75.6
4179;Particuliere huishoudens;Oost Gelre;2015;12.1;100.0;2.2;181.4;85.3
4180;Particuliere huishoudens;Oost Gelre;2016;12.2;100.0;2.3;189.8;90.4
4181;Particuliere huishoudens;Oost Gelre;2017;12.3;100.0;2.5;202.4;98.3
4182;Particuliere huishoudens;Oost Gelre;2018;12.3;100.0;2.6;215.8;105.7
4183;Particuliere huishoudens;Oost Gelre;2019;12.4;100.0;2.9;231.1;111.0
4184;Particuliere huishoudens;Oost Gelre;2020;12.4;100.0;3.0;243.0;120.9
4185;Particuliere huishoudens;Oosterhout;2006;22.1;100.0;3.8;170.0;53.7
4186;Particuliere huishoudens;Oosterhout;2007;22.4;100.0;4.1;180.6;59.1
4187;Particuliere huishoudens;Oosterhout;2008;22.7;100.0;4.4;193.1;68.2
4188;Particuliere huishoudens;Oosterhout;2009;23.0;100.0;4.3;185.0;59.9
4189;Particuliere huishoudens;Oosterhout;2010;23.1;100.0;4.2;180.9;51.0
4190;Particuliere huishoudens;Oosterhout;2011;23.1;100.0;4.2;183.6;48.8
4191;Particuliere huishoudens;Oosterhout;2012;23.2;100.0;4.1;175.4;41.4
4192;Particuliere huishoudens;Oosterhout;2013;23.2;100.0;3.9;168.8;29.0
4193;Particuliere huishoudens;Oosterhout;2014;23.4;100.0;3.8;163.3;29.0
4194;Particuliere huishoudens;Oosterhout;2015;23.7;100.0;4.0;166.9;30.7
4195;Particuliere huishoudens;Oosterhout;2016;23.8;100.0;4.1;171.5;32.8
4196;Particuliere huishoudens;Oosterhout;2017;24.2;100.0;4.4;182.8;37.5
4197;Particuliere huishoudens;Oosterhout;2018;24.5;100.0;4.9;200.3;48.1
4198;Particuliere huishoudens;Oosterhout;2019;24.8;100.0;5.4;217.0;60.8
4199;Particuliere huishoudens;Oosterhout;2020;25.0;100.0;5.9;236.0;73.3
4200;Particuliere huishoudens;Ooststellingwerf;2006;10.7;100.0;1.7;162.1;76.7
4201;Particuliere huishoudens;Ooststellingwerf;2007;10.8;100.0;1.8;171.0;84.5
4202;Particuliere huishoudens;Ooststellingwerf;2008;10.9;100.0;2.1;189.8;97.9
4203;Particuliere huishoudens;Ooststellingwerf;2009;10.8;100.0;2.0;186.4;93.3
4204;Particuliere huishoudens;Ooststellingwerf;2010;10.9;100.0;1.8;169.9;74.4
4205;Particuliere huishoudens;Ooststellingwerf;2011;11.0;100.0;1.8;164.1;70.1
4206;Particuliere huishoudens;Ooststellingwerf;2012;11.0;100.0;1.8;158.9;59.6
4207;Particuliere huishoudens;Ooststellingwerf;2013;11.1;100.0;1.7;150.7;43.9
4208;Particuliere huishoudens;Ooststellingwerf;2014;11.0;100.0;1.6;145.9;40.5
4209;Particuliere huishoudens;Ooststellingwerf;2015;11.1;100.0;1.6;146.1;39.4
4210;Particuliere huishoudens;Ooststellingwerf;2016;11.0;100.0;1.7;150.4;42.9
4211;Particuliere huishoudens;Ooststellingwerf;2017;11.1;100.0;1.8;165.6;53.4
4212;Particuliere huishoudens;Ooststellingwerf;2018;11.1;100.0;2.0;180.9;69.9
4213;Particuliere huishoudens;Ooststellingwerf;2019;11.2;100.0;2.2;194.6;80.6
4214;Particuliere huishoudens;Ooststellingwerf;2020;11.2;100.0;2.4;210.0;91.5
4215;Particuliere huishoudens;Oostzaan;2006;3.7;100.0;0.9;239.4;135.5
4216;Particuliere huishoudens;Oostzaan;2007;3.7;100.0;0.9;245.7;148.9
4217;Particuliere huishoudens;Oostzaan;2008;3.7;100.0;1.0;268.8;167.5
4218;Particuliere huishoudens;Oostzaan;2009;3.7;100.0;1.0;262.0;157.9
4219;Particuliere huishoudens;Oostzaan;2010;3.7;100.0;1.0;253.8;143.4
4220;Particuliere huishoudens;Oostzaan;2011;3.7;100.0;0.9;240.4;133.7
4221;Particuliere huishoudens;Oostzaan;2012;3.7;100.0;0.9;238.6;119.2
4222;Particuliere huishoudens;Oostzaan;2013;3.8;100.0;0.9;236.1;94.0
4223;Particuliere huishoudens;Oostzaan;2014;3.8;100.0;0.9;246.6;91.5
4224;Particuliere huishoudens;Oostzaan;2015;3.8;100.0;0.9;243.2;99.2
4225;Particuliere huishoudens;Oostzaan;2016;4.0;100.0;1.0;245.1;98.4
4226;Particuliere huishoudens;Oostzaan;2017;4.0;100.0;1.1;263.8;118.8
4227;Particuliere huishoudens;Oostzaan;2018;4.1;100.0;1.2;300.8;140.4
4228;Particuliere huishoudens;Oostzaan;2019;4.1;100.0;1.4;340.1;188.9
4229;Particuliere huishoudens;Oostzaan;2020;4.1;100.0;1.5;376.5;221.1
4230;Particuliere huishoudens;Opmeer;2006;4.3;100.0;1.0;230.2;146.1
4231;Particuliere huishoudens;Opmeer;2007;4.3;100.0;1.1;248.5;158.7
4232;Particuliere huishoudens;Opmeer;2008;4.3;100.0;1.1;259.5;171.2
4233;Particuliere huishoudens;Opmeer;2009;4.4;100.0;1.1;247.4;158.1
4234;Particuliere huishoudens;Opmeer;2010;4.5;100.0;1.1;236.7;144.6
4235;Particuliere huishoudens;Opmeer;2011;4.5;100.0;1.0;229.9;137.4
4236;Particuliere huishoudens;Opmeer;2012;4.5;100.0;1.0;222.5;122.0
4237;Particuliere huishoudens;Opmeer;2013;4.6;100.0;1.0;213.6;100.9
4238;Particuliere huishoudens;Opmeer;2014;4.6;100.0;1.0;209.6;98.5
4239;Particuliere huishoudens;Opmeer;2015;4.6;100.0;1.0;226.3;108.3
4240;Particuliere huishoudens;Opmeer;2016;4.6;100.0;1.0;225.8;108.9
4241;Particuliere huishoudens;Opmeer;2017;4.7;100.0;1.1;233.4;120.7
4242;Particuliere huishoudens;Opmeer;2018;4.7;100.0;1.2;251.0;128.5
4243;Particuliere huishoudens;Opmeer;2019;4.9;100.0;1.3;259.8;136.1
4244;Particuliere huishoudens;Opmeer;2020;5.0;100.0;1.4;276.6;149.7
4245;Particuliere huishoudens;Opsterland;2006;11.7;100.0;2.1;181.3;93.7
4246;Particuliere huishoudens;Opsterland;2007;11.8;100.0;2.3;191.3;102.3
4247;Particuliere huishoudens;Opsterland;2008;11.9;100.0;2.7;223.4;128.3
4248;Particuliere huishoudens;Opsterland;2009;12.0;100.0;2.6;214.8;122.6
4249;Particuliere huishoudens;Opsterland;2010;12.1;100.0;2.4;198.7;97.4
4250;Particuliere huishoudens;Opsterland;2011;12.2;100.0;2.4;195.1;93.9
4251;Particuliere huishoudens;Opsterland;2012;12.2;100.0;2.3;186.1;77.7
4252;Particuliere huishoudens;Opsterland;2013;12.2;100.0;2.1;174.1;60.4
4253;Particuliere huishoudens;Opsterland;2014;12.3;100.0;2.0;166.6;57.7
4254;Particuliere huishoudens;Opsterland;2015;12.3;100.0;2.2;182.0;69.3
4255;Particuliere huishoudens;Opsterland;2016;12.3;100.0;2.3;184.6;71.8
4256;Particuliere huishoudens;Opsterland;2017;12.4;100.0;2.5;200.3;83.7
4257;Particuliere huishoudens;Opsterland;2018;12.4;100.0;2.7;216.6;96.2
4258;Particuliere huishoudens;Opsterland;2019;12.5;100.0;2.9;228.3;106.0
4259;Particuliere huishoudens;Opsterland;2020;12.5;100.0;3.1;244.9;119.6
4260;Particuliere huishoudens;Oss;2006;35.3;100.0;6.6;186.4;87.5
4261;Particuliere huishoudens;Oss;2007;35.6;100.0;7.0;195.8;94.0
4262;Particuliere huishoudens;Oss;2008;36.0;100.0;7.5;208.4;102.1
4263;Particuliere huishoudens;Oss;2009;36.3;100.0;7.3;202.2;93.2
4264;Particuliere huishoudens;Oss;2010;36.8;100.0;7.2;195.1;75.8
4265;Particuliere huishoudens;Oss;2011;37.2;100.0;7.1;189.7;68.9
4266;Particuliere huishoudens;Oss;2012;37.7;100.0;6.5;171.8;50.5
4267;Particuliere huishoudens;Oss;2013;37.9;100.0;6.1;160.0;37.1
4268;Particuliere huishoudens;Oss;2014;38.2;100.0;6.0;156.7;34.9
4269;Particuliere huishoudens;Oss;2015;38.6;100.0;6.3;162.4;35.6
4270;Particuliere huishoudens;Oss;2016;38.8;100.0;6.4;164.3;37.3
4271;Particuliere huishoudens;Oss;2017;39.2;100.0;7.0;178.8;44.6
4272;Particuliere huishoudens;Oss;2018;39.5;100.0;7.5;190.6;52.9
4273;Particuliere huishoudens;Oss;2019;39.9;100.0;8.4;210.1;69.0
4274;Particuliere huishoudens;Oss;2020;40.3;100.0;9.2;228.3;81.3
4275;Particuliere huishoudens;Oude IJsselstreek;2006;15.9;100.0;3.1;193.0;109.5
4276;Particuliere huishoudens;Oude IJsselstreek;2007;16.0;100.0;3.3;206.7;118.9
4277;Particuliere huishoudens;Oude IJsselstreek;2008;15.9;100.0;3.6;223.2;128.8
4278;Particuliere huishoudens;Oude IJsselstreek;2009;16.1;100.0;3.4;214.8;117.9
4279;Particuliere huishoudens;Oude IJsselstreek;2010;16.2;100.0;3.4;207.4;101.9
4280;Particuliere huishoudens;Oude IJsselstreek;2011;16.3;100.0;3.3;203.3;96.3
4281;Particuliere huishoudens;Oude IJsselstreek;2012;16.5;100.0;3.1;186.3;75.5
4282;Particuliere huishoudens;Oude IJsselstreek;2013;16.7;100.0;2.9;174.7;56.5
4283;Particuliere huishoudens;Oude IJsselstreek;2014;16.6;100.0;2.8;170.5;54.6
4284;Particuliere huishoudens;Oude IJsselstreek;2015;16.7;100.0;3.1;185.8;53.2
4285;Particuliere huishoudens;Oude IJsselstreek;2016;16.8;100.0;3.2;189.6;56.8
4286;Particuliere huishoudens;Oude IJsselstreek;2017;16.9;100.0;3.3;192.7;61.7
4287;Particuliere huishoudens;Oude IJsselstreek;2018;16.9;100.0;3.4;203.0;68.9
4288;Particuliere huishoudens;Oude IJsselstreek;2019;17.0;100.0;3.7;219.3;77.6
4289;Particuliere huishoudens;Oude IJsselstreek;2020;17.0;100.0;3.8;222.8;85.2
4290;Particuliere huishoudens;Ouder-Amstel;2006;5.6;100.0;1.5;262.3;83.6
4291;Particuliere huishoudens;Ouder-Amstel;2007;5.5;100.0;1.6;289.4;98.3
4292;Particuliere huishoudens;Ouder-Amstel;2008;5.6;100.0;1.7;305.6;107.7
4293;Particuliere huishoudens;Ouder-Amstel;2009;5.6;100.0;1.7;309.1;97.9
4294;Particuliere huishoudens;Ouder-Amstel;2010;5.7;100.0;1.7;297.8;85.8
4295;Particuliere huishoudens;Ouder-Amstel;2011;5.7;100.0;1.7;301.4;89.8
4296;Particuliere huishoudens;Ouder-Amstel;2012;5.7;100.0;1.6;278.6;75.2
4297;Particuliere huishoudens;Ouder-Amstel;2013;5.8;100.0;1.5;262.6;57.8
4298;Particuliere huishoudens;Ouder-Amstel;2014;5.8;100.0;1.5;261.0;57.6
4299;Particuliere huishoudens;Ouder-Amstel;2015;5.8;100.0;1.7;292.4;64.8
4300;Particuliere huishoudens;Ouder-Amstel;2016;5.9;100.0;1.8;309.5;77.1
4301;Particuliere huishoudens;Ouder-Amstel;2017;5.9;100.0;2.2;364.9;102.8
4302;Particuliere huishoudens;Ouder-Amstel;2018;5.9;100.0;2.5;417.5;134.6
4303;Particuliere huishoudens;Ouder-Amstel;2019;6.2;100.0;2.6;422.8;151.8
4304;Particuliere huishoudens;Ouder-Amstel;2020;6.3;100.0;2.9;460.1;178.5
4305;Particuliere huishoudens;Oudewater;2006;3.8;100.0;1.3;326.4;169.2
4306;Particuliere huishoudens;Oudewater;2007;3.8;100.0;1.3;338.1;180.5
4307;Particuliere huishoudens;Oudewater;2008;3.9;100.0;1.4;360.5;198.2
4308;Particuliere huishoudens;Oudewater;2009;3.9;100.0;1.4;360.7;193.1
4309;Particuliere huishoudens;Oudewater;2010;3.9;100.0;1.4;359.9;182.6
4310;Particuliere huishoudens;Oudewater;2011;3.8;100.0;1.4;355.0;178.7
4311;Particuliere huishoudens;Oudewater;2012;3.9;100.0;1.3;337.3;160.1
4312;Particuliere huishoudens;Oudewater;2013;3.9;100.0;1.3;320.1;131.8
4313;Particuliere huishoudens;Oudewater;2014;4.0;100.0;1.3;324.9;133.1
4314;Particuliere huishoudens;Oudewater;2015;4.0;100.0;1.4;348.1;136.9
4315;Particuliere huishoudens;Oudewater;2016;4.1;100.0;1.4;347.2;134.1
4316;Particuliere huishoudens;Oudewater;2017;4.2;100.0;1.6;374.5;144.6
4317;Particuliere huishoudens;Oudewater;2018;4.2;100.0;1.7;396.0;157.3
4318;Particuliere huishoudens;Oudewater;2019;4.2;100.0;2.1;489.5;173.8
4319;Particuliere huishoudens;Oudewater;2020;4.2;100.0;2.1;506.3;192.2
4320;Particuliere huishoudens;Overbetuwe;2006;16.5;100.0;3.2;195.1;92.4
4321;Particuliere huishoudens;Overbetuwe;2007;16.7;100.0;3.5;207.8;102.3
4322;Particuliere huishoudens;Overbetuwe;2008;17.2;100.0;3.6;208.5;103.6
4323;Particuliere huishoudens;Overbetuwe;2009;17.6;100.0;3.5;199.8;88.4
4324;Particuliere huishoudens;Overbetuwe;2010;17.9;100.0;3.5;195.2;72.8
4325;Particuliere huishoudens;Overbetuwe;2011;18.1;100.0;3.2;178.9;67.4
4326;Particuliere huishoudens;Overbetuwe;2012;18.3;100.0;3.0;164.4;51.6
4327;Particuliere huishoudens;Overbetuwe;2013;18.6;100.0;2.8;151.7;36.0
4328;Particuliere huishoudens;Overbetuwe;2014;18.8;100.0;2.9;151.6;37.2
4329;Particuliere huishoudens;Overbetuwe;2015;18.9;100.0;3.1;161.8;41.7
4330;Particuliere huishoudens;Overbetuwe;2016;19.0;100.0;3.1;165.4;48.1
4331;Particuliere huishoudens;Overbetuwe;2017;19.2;100.0;3.4;177.3;60.2
4332;Particuliere huishoudens;Overbetuwe;2018;19.3;100.0;3.9;200.7;70.7
4333;Particuliere huishoudens;Overbetuwe;2019;19.5;100.0;4.2;214.5;89.2
4334;Particuliere huishoudens;Overbetuwe;2020;19.7;100.0;4.5;230.2;103.9
4335;Particuliere huishoudens;Papendrecht;2006;12.8;100.0;1.8;143.9;55.0
4336;Particuliere huishoudens;Papendrecht;2007;13.0;100.0;1.9;149.2;59.3
4337;Particuliere huishoudens;Papendrecht;2008;13.2;100.0;2.0;154.0;63.4
4338;Particuliere huishoudens;Papendrecht;2009;13.3;100.0;2.0;151.3;57.7
4339;Particuliere huishoudens;Papendrecht;2010;13.4;100.0;2.0;145.6;46.3
4340;Particuliere huishoudens;Papendrecht;2011;13.5;100.0;1.9;143.1;43.9
4341;Particuliere huishoudens;Papendrecht;2012;13.7;100.0;1.8;134.1;35.1
4342;Particuliere huishoudens;Papendrecht;2013;13.8;100.0;1.8;130.4;25.3
4343;Particuliere huishoudens;Papendrecht;2014;13.8;100.0;1.7;126.8;23.9
4344;Particuliere huishoudens;Papendrecht;2015;13.9;100.0;1.9;137.5;27.5
4345;Particuliere huishoudens;Papendrecht;2016;13.9;100.0;2.0;143.6;32.7
4346;Particuliere huishoudens;Papendrecht;2017;14.0;100.0;2.2;155.8;39.3
4347;Particuliere huishoudens;Papendrecht;2018;14.0;100.0;2.4;169.2;50.1
4348;Particuliere huishoudens;Papendrecht;2019;14.1;100.0;2.6;187.4;63.7
4349;Particuliere huishoudens;Papendrecht;2020;14.0;100.0;2.9;204.1;79.2
4350;Particuliere huishoudens;Peel en Maas;2006;16.1;100.0;3.7;230.3;153.9
4351;Particuliere huishoudens;Peel en Maas;2007;16.2;100.0;3.9;238.9;163.2
4352;Particuliere huishoudens;Peel en Maas;2008;16.4;100.0;4.2;255.5;175.0
4353;Particuliere huishoudens;Peel en Maas;2009;16.6;100.0;4.1;248.3;165.7
4354;Particuliere huishoudens;Peel en Maas;2010;16.8;100.0;4.1;242.9;147.4
4355;Particuliere huishoudens;Peel en Maas;2011;16.9;100.0;4.0;236.1;138.2
4356;Particuliere huishoudens;Peel en Maas;2012;17.1;100.0;3.9;224.9;119.5
4357;Particuliere huishoudens;Peel en Maas;2013;17.3;100.0;3.7;212.1;95.3
4358;Particuliere huishoudens;Peel en Maas;2014;17.4;100.0;3.8;219.7;98.3
4359;Particuliere huishoudens;Peel en Maas;2015;17.7;100.0;4.0;225.1;100.2
4360;Particuliere huishoudens;Peel en Maas;2016;17.7;100.0;4.2;236.1;106.5
4361;Particuliere huishoudens;Peel en Maas;2017;17.9;100.0;4.5;254.2;117.1
4362;Particuliere huishoudens;Peel en Maas;2018;17.9;100.0;4.9;274.9;129.3
4363;Particuliere huishoudens;Peel en Maas;2019;18.0;100.0;5.3;295.8;142.8
4364;Particuliere huishoudens;Peel en Maas;2020;18.2;100.0;5.6;307.7;156.6
4365;Particuliere huishoudens;Pekela;2006;5.5;100.0;0.5;94.1;35.3
4366;Particuliere huishoudens;Pekela;2007;5.4;100.0;0.5;100.4;40.0
4367;Particuliere huishoudens;Pekela;2008;5.5;100.0;0.6;110.0;44.5
4368;Particuliere huishoudens;Pekela;2009;5.5;100.0;0.6;101.3;37.3
4369;Particuliere huishoudens;Pekela;2010;5.5;100.0;0.5;97.3;29.6
4370;Particuliere huishoudens;Pekela;2011;5.5;100.0;0.5;92.6;27.9
4371;Particuliere huishoudens;Pekela;2012;5.6;100.0;0.5;83.3;22.6
4372;Particuliere huishoudens;Pekela;2013;5.6;100.0;0.4;75.2;12.8
4373;Particuliere huishoudens;Pekela;2014;5.5;100.0;0.4;78.0;12.6
4374;Particuliere huishoudens;Pekela;2015;5.5;100.0;0.4;81.3;15.0
4375;Particuliere huishoudens;Pekela;2016;5.5;100.0;0.5;83.3;16.2
4376;Particuliere huishoudens;Pekela;2017;5.5;100.0;0.5;88.6;17.7
4377;Particuliere huishoudens;Pekela;2018;5.5;100.0;0.5;92.1;18.6
4378;Particuliere huishoudens;Pekela;2019;5.5;100.0;0.5;96.4;21.8
4379;Particuliere huishoudens;Pekela;2020;5.5;100.0;0.6;103.9;27.7
4380;Particuliere huishoudens;Pijnacker-Nootdorp;2006;15.5;100.0;3.5;224.2;110.0
4381;Particuliere huishoudens;Pijnacker-Nootdorp;2007;15.9;100.0;3.9;244.6;123.4
4382;Particuliere huishoudens;Pijnacker-Nootdorp;2008;16.2;100.0;4.1;254.3;132.9
4383;Particuliere huishoudens;Pijnacker-Nootdorp;2009;17.1;100.0;4.1;237.5;115.5
4384;Particuliere huishoudens;Pijnacker-Nootdorp;2010;17.8;100.0;4.0;223.7;95.3
4385;Particuliere huishoudens;Pijnacker-Nootdorp;2011;18.4;100.0;4.0;219.6;90.5
4386;Particuliere huishoudens;Pijnacker-Nootdorp;2012;18.9;100.0;3.9;205.7;75.1
4387;Particuliere huishoudens;Pijnacker-Nootdorp;2013;19.1;100.0;3.6;188.3;54.6
4388;Particuliere huishoudens;Pijnacker-Nootdorp;2014;19.4;100.0;3.7;193.2;56.6
4389;Particuliere huishoudens;Pijnacker-Nootdorp;2015;19.5;100.0;4.1;212.0;67.9
4390;Particuliere huishoudens;Pijnacker-Nootdorp;2016;19.9;100.0;4.4;220.6;76.2
4391;Particuliere huishoudens;Pijnacker-Nootdorp;2017;20.2;100.0;4.9;240.3;90.2
4392;Particuliere huishoudens;Pijnacker-Nootdorp;2018;20.6;100.0;5.5;267.1;113.4
4393;Particuliere huishoudens;Pijnacker-Nootdorp;2019;21.0;100.0;6.2;295.7;144.8
4394;Particuliere huishoudens;Pijnacker-Nootdorp;2020;21.4;100.0;6.8;320.0;168.6
4395;Particuliere huishoudens;Purmerend;2006;32.9;100.0;3.4;104.6;28.5
4396;Particuliere huishoudens;Purmerend;2007;33.0;100.0;3.7;111.9;35.4
4397;Particuliere huishoudens;Purmerend;2008;33.5;100.0;3.8;114.9;37.4
4398;Particuliere huishoudens;Purmerend;2009;33.6;100.0;3.7;111.4;34.8
4399;Particuliere huishoudens;Purmerend;2010;33.9;100.0;3.5;102.8;26.4
4400;Particuliere huishoudens;Purmerend;2011;34.1;100.0;3.4;99.1;26.5
4401;Particuliere huishoudens;Purmerend;2012;34.3;100.0;3.1;90.4;20.1
4402;Particuliere huishoudens;Purmerend;2013;34.6;100.0;2.8;80.1;10.1
4403;Particuliere huishoudens;Purmerend;2014;34.9;100.0;2.8;79.4;10.3
4404;Particuliere huishoudens;Purmerend;2015;35.1;100.0;3.0;86.0;14.8
4405;Particuliere huishoudens;Purmerend;2016;35.4;100.0;3.3;93.7;16.9
4406;Particuliere huishoudens;Purmerend;2017;35.5;100.0;3.7;103.0;23.5
4407;Particuliere huishoudens;Purmerend;2018;35.6;100.0;4.4;123.8;38.4
4408;Particuliere huishoudens;Purmerend;2019;35.8;100.0;5.2;146.3;64.4
4409;Particuliere huishoudens;Purmerend;2020;36.5;100.0;5.9;160.9;82.4
4410;Particuliere huishoudens;Putten;2006;8.5;100.0;2.6;308.5;166.4
4411;Particuliere huishoudens;Putten;2007;8.4;100.0;2.7;320.9;182.4
4412;Particuliere huishoudens;Putten;2008;8.6;100.0;3.0;346.0;189.7
4413;Particuliere huishoudens;Putten;2009;8.8;100.0;2.8;322.3;176.9
4414;Particuliere huishoudens;Putten;2010;8.9;100.0;2.8;316.4;152.8
4415;Particuliere huishoudens;Putten;2011;9.0;100.0;2.8;311.7;143.2
4416;Particuliere huishoudens;Putten;2012;9.2;100.0;2.7;299.3;123.5
4417;Particuliere huishoudens;Putten;2013;9.3;100.0;2.7;285.5;100.6
4418;Particuliere huishoudens;Putten;2014;9.3;100.0;2.6;280.6;104.3
4419;Particuliere huishoudens;Putten;2015;9.8;100.0;2.9;296.2;101.7
4420;Particuliere huishoudens;Putten;2016;9.8;100.0;2.9;298.0;107.9
4421;Particuliere huishoudens;Putten;2017;9.7;100.0;3.2;325.0;127.5
4422;Particuliere huishoudens;Putten;2018;9.7;100.0;3.4;351.7;149.4
4423;Particuliere huishoudens;Putten;2019;9.6;100.0;3.6;371.7;173.2
4424;Particuliere huishoudens;Putten;2020;9.6;100.0;3.7;390.9;189.9
4425;Particuliere huishoudens;Raalte;2006;14.0;100.0;3.1;221.3;150.1
4426;Particuliere huishoudens;Raalte;2007;14.1;100.0;3.2;229.8;162.9
