ID;Marges;RegioS;Perioden;Ondernemersvertrouwen_1
1144;Bovengrens 95%-interval;Utrecht (PV);2015 1e kwartaal;10.3
1145;Bovengrens 95%-interval;Utrecht (PV);2015 2e kwartaal;7.8
1146;Bovengrens 95%-interval;Utrecht (PV);2015 3e kwartaal;8.2
1147;Bovengrens 95%-interval;Utrecht (PV);2015 4e kwartaal;9.7
1148;Bovengrens 95%-interval;Utrecht (PV);2016 1e kwartaal;10.0
1149;Bovengrens 95%-interval;Utrecht (PV);2016 2e kwartaal;10.0
1150;Bovengrens 95%-interval;Utrecht (PV);2016 3e kwartaal;14.2
1151;Bovengrens 95%-interval;Utrecht (PV);2016 4e kwartaal;12.3
1152;Bovengrens 95%-interval;Utrecht (PV);2017 1e kwartaal;14.2
1153;Bovengrens 95%-interval;Utrecht (PV);2017 2e kwartaal;17.9
1154;Bovengrens 95%-interval;Utrecht (PV);2017 3e kwartaal;14.4
1155;Bovengrens 95%-interval;Utrecht (PV);2017 4e kwartaal;11.5
1156;Bovengrens 95%-interval;Utrecht (PV);2018 1e kwartaal;10.2
1157;Bovengrens 95%-interval;Utrecht (PV);2018 2e kwartaal;12.4
1158;Bovengrens 95%-interval;Utrecht (PV);2018 3e kwartaal;16.2
1159;Bovengrens 95%-interval;Utrecht (PV);2018 4e kwartaal;16.9
1160;Bovengrens 95%-interval;Utrecht (PV);2019 1e kwartaal;12.5
1161;Bovengrens 95%-interval;Utrecht (PV);2019 2e kwartaal;12.2
1162;Bovengrens 95%-interval;Utrecht (PV);2019 3e kwartaal;13.2
1163;Bovengrens 95%-interval;Utrecht (PV);2019 4e kwartaal;8.2
1164;Bovengrens 95%-interval;Utrecht (PV);2020 1e kwartaal;5.3
1165;Bovengrens 95%-interval;Utrecht (PV);2020 2e kwartaal;-30.7
1166;Bovengrens 95%-interval;Utrecht (PV);2020 3e kwartaal;-19.5
1167;Bovengrens 95%-interval;Utrecht (PV);2020 4e kwartaal;-5.2
1168;Bovengrens 95%-interval;Utrecht (PV);2021 1e kwartaal;-3.8
1169;Bovengrens 95%-interval;Utrecht (PV);2021 2e kwartaal;8.1
1170;Bovengrens 95%-interval;Utrecht (PV);2021 3e kwartaal;23.4
1171;Bovengrens 95%-interval;Utrecht (PV);2021 4e kwartaal;18.8
1172;Bovengrens 95%-interval;Utrecht (PV);2022 1e kwartaal;7.7
1173;Bovengrens 95%-interval;Utrecht (PV);2022 2e kwartaal;17.3
1174;Bovengrens 95%-interval;Utrecht (PV);2022 3e kwartaal;10.5
1175;Bovengrens 95%-interval;Utrecht (PV);2022 4e kwartaal;1.6
1176;Bovengrens 95%-interval;Utrecht (PV);2023 1e kwartaal;9.6
1177;Bovengrens 95%-interval;Utrecht (PV);2023 2e kwartaal;12.6
1178;Bovengrens 95%-interval;Noord-Holland (PV);2014 1e kwartaal;-0.4
1179;Bovengrens 95%-interval;Noord-Holland (PV);2014 2e kwartaal;1.9
1180;Bovengrens 95%-interval;Noord-Holland (PV);2014 3e kwartaal;7.6
1181;Bovengrens 95%-interval;Noord-Holland (PV);2014 4e kwartaal;7.7
1182;Bovengrens 95%-interval;Noord-Holland (PV);2015 1e kwartaal;7.8
1183;Bovengrens 95%-interval;Noord-Holland (PV);2015 2e kwartaal;10.0
1184;Bovengrens 95%-interval;Noord-Holland (PV);2015 3e kwartaal;12.1
1185;Bovengrens 95%-interval;Noord-Holland (PV);2015 4e kwartaal;12.9
1186;Bovengrens 95%-interval;Noord-Holland (PV);2016 1e kwartaal;11.4
1187;Bovengrens 95%-interval;Noord-Holland (PV);2016 2e kwartaal;10.1
1188;Bovengrens 95%-interval;Noord-Holland (PV);2016 3e kwartaal;11.5
1189;Bovengrens 95%-interval;Noord-Holland (PV);2016 4e kwartaal;10.8
1190;Bovengrens 95%-interval;Noord-Holland (PV);2017 1e kwartaal;16.9
1191;Bovengrens 95%-interval;Noord-Holland (PV);2017 2e kwartaal;17.5
1192;Bovengrens 95%-interval;Noord-Holland (PV);2017 3e kwartaal;17.1
1193;Bovengrens 95%-interval;Noord-Holland (PV);2017 4e kwartaal;17.4
1194;Bovengrens 95%-interval;Noord-Holland (PV);2018 1e kwartaal;21.1
1195;Bovengrens 95%-interval;Noord-Holland (PV);2018 2e kwartaal;17.7
1196;Bovengrens 95%-interval;Noord-Holland (PV);2018 3e kwartaal;20.2
1197;Bovengrens 95%-interval;Noord-Holland (PV);2018 4e kwartaal;16.9
1198;Bovengrens 95%-interval;Noord-Holland (PV);2019 1e kwartaal;9.0
1199;Bovengrens 95%-interval;Noord-Holland (PV);2019 2e kwartaal;12.3
1200;Bovengrens 95%-interval;Noord-Holland (PV);2019 3e kwartaal;14.6
1201;Bovengrens 95%-interval;Noord-Holland (PV);2019 4e kwartaal;8.8
1202;Bovengrens 95%-interval;Noord-Holland (PV);2020 1e kwartaal;7.7
1203;Bovengrens 95%-interval;Noord-Holland (PV);2020 2e kwartaal;-35.5
1204;Bovengrens 95%-interval;Noord-Holland (PV);2020 3e kwartaal;-20.8
1205;Bovengrens 95%-interval;Noord-Holland (PV);2020 4e kwartaal;-5.1
1206;Bovengrens 95%-interval;Noord-Holland (PV);2021 1e kwartaal;-4.8
1207;Bovengrens 95%-interval;Noord-Holland (PV);2021 2e kwartaal;4.8
1208;Bovengrens 95%-interval;Noord-Holland (PV);2021 3e kwartaal;22.1
1209;Bovengrens 95%-interval;Noord-Holland (PV);2021 4e kwartaal;19.4
1210;Bovengrens 95%-interval;Noord-Holland (PV);2022 1e kwartaal;9.3
1211;Bovengrens 95%-interval;Noord-Holland (PV);2022 2e kwartaal;18.5
1212;Bovengrens 95%-interval;Noord-Holland (PV);2022 3e kwartaal;10.5
1213;Bovengrens 95%-interval;Noord-Holland (PV);2022 4e kwartaal;6.3
1214;Bovengrens 95%-interval;Noord-Holland (PV);2023 1e kwartaal;7.6
1215;Bovengrens 95%-interval;Noord-Holland (PV);2023 2e kwartaal;11.1
1216;Bovengrens 95%-interval;Zuid-Holland (PV);2014 1e kwartaal;1.9
1217;Bovengrens 95%-interval;Zuid-Holland (PV);2014 2e kwartaal;4.9
1218;Bovengrens 95%-interval;Zuid-Holland (PV);2014 3e kwartaal;5.4
1219;Bovengrens 95%-interval;Zuid-Holland (PV);2014 4e kwartaal;4.2
1220;Bovengrens 95%-interval;Zuid-Holland (PV);2015 1e kwartaal;4.7
1221;Bovengrens 95%-interval;Zuid-Holland (PV);2015 2e kwartaal;5.8
1222;Bovengrens 95%-interval;Zuid-Holland (PV);2015 3e kwartaal;9.2
1223;Bovengrens 95%-interval;Zuid-Holland (PV);2015 4e kwartaal;10.8
1224;Bovengrens 95%-interval;Zuid-Holland (PV);2016 1e kwartaal;9.3
1225;Bovengrens 95%-interval;Zuid-Holland (PV);2016 2e kwartaal;10.5
1226;Bovengrens 95%-interval;Zuid-Holland (PV);2016 3e kwartaal;7.6
1227;Bovengrens 95%-interval;Zuid-Holland (PV);2016 4e kwartaal;10.9
1228;Bovengrens 95%-interval;Zuid-Holland (PV);2017 1e kwartaal;13.1
1229;Bovengrens 95%-interval;Zuid-Holland (PV);2017 2e kwartaal;14.1
1230;Bovengrens 95%-interval;Zuid-Holland (PV);2017 3e kwartaal;16.1
1231;Bovengrens 95%-interval;Zuid-Holland (PV);2017 4e kwartaal;13.8
1232;Bovengrens 95%-interval;Zuid-Holland (PV);2018 1e kwartaal;18.4
1233;Bovengrens 95%-interval;Zuid-Holland (PV);2018 2e kwartaal;14.3
1234;Bovengrens 95%-interval;Zuid-Holland (PV);2018 3e kwartaal;14.5
1235;Bovengrens 95%-interval;Zuid-Holland (PV);2018 4e kwartaal;11.3
1236;Bovengrens 95%-interval;Zuid-Holland (PV);2019 1e kwartaal;11.0
1237;Bovengrens 95%-interval;Zuid-Holland (PV);2019 2e kwartaal;13.0
1238;Bovengrens 95%-interval;Zuid-Holland (PV);2019 3e kwartaal;12.8
1239;Bovengrens 95%-interval;Zuid-Holland (PV);2019 4e kwartaal;7.8
1240;Bovengrens 95%-interval;Zuid-Holland (PV);2020 1e kwartaal;9.5
1241;Bovengrens 95%-interval;Zuid-Holland (PV);2020 2e kwartaal;-28.2
1242;Bovengrens 95%-interval;Zuid-Holland (PV);2020 3e kwartaal;-15.4
1243;Bovengrens 95%-interval;Zuid-Holland (PV);2020 4e kwartaal;-7.3
1244;Bovengrens 95%-interval;Zuid-Holland (PV);2021 1e kwartaal;-5.5
1245;Bovengrens 95%-interval;Zuid-Holland (PV);2021 2e kwartaal;5.1
1246;Bovengrens 95%-interval;Zuid-Holland (PV);2021 3e kwartaal;16.4
1247;Bovengrens 95%-interval;Zuid-Holland (PV);2021 4e kwartaal;15.1
1248;Bovengrens 95%-interval;Zuid-Holland (PV);2022 1e kwartaal;8.4
1249;Bovengrens 95%-interval;Zuid-Holland (PV);2022 2e kwartaal;13.7
1250;Bovengrens 95%-interval;Zuid-Holland (PV);2022 3e kwartaal;9.0
1251;Bovengrens 95%-interval;Zuid-Holland (PV);2022 4e kwartaal;1.8
1252;Bovengrens 95%-interval;Zuid-Holland (PV);2023 1e kwartaal;7.3
1253;Bovengrens 95%-interval;Zuid-Holland (PV);2023 2e kwartaal;6.3
1254;Bovengrens 95%-interval;Zeeland (PV);2014 1e kwartaal;4.4
1255;Bovengrens 95%-interval;Zeeland (PV);2014 2e kwartaal;4.0
1256;Bovengrens 95%-interval;Zeeland (PV);2014 3e kwartaal;-5.7
1257;Bovengrens 95%-interval;Zeeland (PV);2014 4e kwartaal;3.2
1258;Bovengrens 95%-interval;Zeeland (PV);2015 1e kwartaal;8.3
1259;Bovengrens 95%-interval;Zeeland (PV);2015 2e kwartaal;8.8
1260;Bovengrens 95%-interval;Zeeland (PV);2015 3e kwartaal;12.4
1261;Bovengrens 95%-interval;Zeeland (PV);2015 4e kwartaal;10.6
1262;Bovengrens 95%-interval;Zeeland (PV);2016 1e kwartaal;13.6
1263;Bovengrens 95%-interval;Zeeland (PV);2016 2e kwartaal;14.2
1264;Bovengrens 95%-interval;Zeeland (PV);2016 3e kwartaal;13.1
1265;Bovengrens 95%-interval;Zeeland (PV);2016 4e kwartaal;12.3
1266;Bovengrens 95%-interval;Zeeland (PV);2017 1e kwartaal;16.3
1267;Bovengrens 95%-interval;Zeeland (PV);2017 2e kwartaal;14.2
1268;Bovengrens 95%-interval;Zeeland (PV);2017 3e kwartaal;14.4
1269;Bovengrens 95%-interval;Zeeland (PV);2017 4e kwartaal;15.8
1270;Bovengrens 95%-interval;Zeeland (PV);2018 1e kwartaal;15.3
1271;Bovengrens 95%-interval;Zeeland (PV);2018 2e kwartaal;16.5
1272;Bovengrens 95%-interval;Zeeland (PV);2018 3e kwartaal;14.8
1273;Bovengrens 95%-interval;Zeeland (PV);2018 4e kwartaal;13.1
1274;Bovengrens 95%-interval;Zeeland (PV);2019 1e kwartaal;16.4
1275;Bovengrens 95%-interval;Zeeland (PV);2019 2e kwartaal;14.7
1276;Bovengrens 95%-interval;Zeeland (PV);2019 3e kwartaal;11.2
1277;Bovengrens 95%-interval;Zeeland (PV);2019 4e kwartaal;8.2
1278;Bovengrens 95%-interval;Zeeland (PV);2020 1e kwartaal;8.6
1279;Bovengrens 95%-interval;Zeeland (PV);2020 2e kwartaal;-26.3
1280;Bovengrens 95%-interval;Zeeland (PV);2020 3e kwartaal;-5.7
1281;Bovengrens 95%-interval;Zeeland (PV);2020 4e kwartaal;-3.9
1282;Bovengrens 95%-interval;Zeeland (PV);2021 1e kwartaal;-11.8
1283;Bovengrens 95%-interval;Zeeland (PV);2021 2e kwartaal;5.7
1284;Bovengrens 95%-interval;Zeeland (PV);2021 3e kwartaal;23.1
1285;Bovengrens 95%-interval;Zeeland (PV);2021 4e kwartaal;16.7
1286;Bovengrens 95%-interval;Zeeland (PV);2022 1e kwartaal;12.8
1287;Bovengrens 95%-interval;Zeeland (PV);2022 2e kwartaal;18.0
1288;Bovengrens 95%-interval;Zeeland (PV);2022 3e kwartaal;10.7
1289;Bovengrens 95%-interval;Zeeland (PV);2022 4e kwartaal;2.7
1290;Bovengrens 95%-interval;Zeeland (PV);2023 1e kwartaal;6.0
1291;Bovengrens 95%-interval;Zeeland (PV);2023 2e kwartaal;9.2
1292;Bovengrens 95%-interval;Noord-Brabant (PV);2014 1e kwartaal;2.4
1293;Bovengrens 95%-interval;Noord-Brabant (PV);2014 2e kwartaal;4.5
1294;Bovengrens 95%-interval;Noord-Brabant (PV);2014 3e kwartaal;2.0
1295;Bovengrens 95%-interval;Noord-Brabant (PV);2014 4e kwartaal;6.6
1296;Bovengrens 95%-interval;Noord-Brabant (PV);2015 1e kwartaal;6.5
1297;Bovengrens 95%-interval;Noord-Brabant (PV);2015 2e kwartaal;8.7
1298;Bovengrens 95%-interval;Noord-Brabant (PV);2015 3e kwartaal;9.4
1299;Bovengrens 95%-interval;Noord-Brabant (PV);2015 4e kwartaal;9.6
1300;Bovengrens 95%-interval;Noord-Brabant (PV);2016 1e kwartaal;9.1
1301;Bovengrens 95%-interval;Noord-Brabant (PV);2016 2e kwartaal;8.2
1302;Bovengrens 95%-interval;Noord-Brabant (PV);2016 3e kwartaal;9.2
1303;Bovengrens 95%-interval;Noord-Brabant (PV);2016 4e kwartaal;10.8
1304;Bovengrens 95%-interval;Noord-Brabant (PV);2017 1e kwartaal;15.0
1305;Bovengrens 95%-interval;Noord-Brabant (PV);2017 2e kwartaal;13.6
1306;Bovengrens 95%-interval;Noord-Brabant (PV);2017 3e kwartaal;14.2
1307;Bovengrens 95%-interval;Noord-Brabant (PV);2017 4e kwartaal;14.6
1308;Bovengrens 95%-interval;Noord-Brabant (PV);2018 1e kwartaal;17.0
1309;Bovengrens 95%-interval;Noord-Brabant (PV);2018 2e kwartaal;15.0
1310;Bovengrens 95%-interval;Noord-Brabant (PV);2018 3e kwartaal;14.2
1311;Bovengrens 95%-interval;Noord-Brabant (PV);2018 4e kwartaal;13.0
1312;Bovengrens 95%-interval;Noord-Brabant (PV);2019 1e kwartaal;12.5
1313;Bovengrens 95%-interval;Noord-Brabant (PV);2019 2e kwartaal;11.9
1314;Bovengrens 95%-interval;Noord-Brabant (PV);2019 3e kwartaal;9.4
1315;Bovengrens 95%-interval;Noord-Brabant (PV);2019 4e kwartaal;7.8
1316;Bovengrens 95%-interval;Noord-Brabant (PV);2020 1e kwartaal;7.6
1317;Bovengrens 95%-interval;Noord-Brabant (PV);2020 2e kwartaal;-27.8
1318;Bovengrens 95%-interval;Noord-Brabant (PV);2020 3e kwartaal;-13.5
1319;Bovengrens 95%-interval;Noord-Brabant (PV);2020 4e kwartaal;-7.0
1320;Bovengrens 95%-interval;Noord-Brabant (PV);2021 1e kwartaal;-2.6
1321;Bovengrens 95%-interval;Noord-Brabant (PV);2021 2e kwartaal;8.3
1322;Bovengrens 95%-interval;Noord-Brabant (PV);2021 3e kwartaal;19.8
1323;Bovengrens 95%-interval;Noord-Brabant (PV);2021 4e kwartaal;15.4
1324;Bovengrens 95%-interval;Noord-Brabant (PV);2022 1e kwartaal;7.6
1325;Bovengrens 95%-interval;Noord-Brabant (PV);2022 2e kwartaal;14.2
1326;Bovengrens 95%-interval;Noord-Brabant (PV);2022 3e kwartaal;9.9
1327;Bovengrens 95%-interval;Noord-Brabant (PV);2022 4e kwartaal;7.5
1328;Bovengrens 95%-interval;Noord-Brabant (PV);2023 1e kwartaal;9.3
1329;Bovengrens 95%-interval;Noord-Brabant (PV);2023 2e kwartaal;7.8
1330;Bovengrens 95%-interval;Limburg (PV);2014 1e kwartaal;3.3
1331;Bovengrens 95%-interval;Limburg (PV);2014 2e kwartaal;5.2
1332;Bovengrens 95%-interval;Limburg (PV);2014 3e kwartaal;4.1
1333;Bovengrens 95%-interval;Limburg (PV);2014 4e kwartaal;3.0
1334;Bovengrens 95%-interval;Limburg (PV);2015 1e kwartaal;5.5
1335;Bovengrens 95%-interval;Limburg (PV);2015 2e kwartaal;7.6
1336;Bovengrens 95%-interval;Limburg (PV);2015 3e kwartaal;9.9
1337;Bovengrens 95%-interval;Limburg (PV);2015 4e kwartaal;8.7
1338;Bovengrens 95%-interval;Limburg (PV);2016 1e kwartaal;8.4
1339;Bovengrens 95%-interval;Limburg (PV);2016 2e kwartaal;8.4
1340;Bovengrens 95%-interval;Limburg (PV);2016 3e kwartaal;11.1
1341;Bovengrens 95%-interval;Limburg (PV);2016 4e kwartaal;11.3
1342;Bovengrens 95%-interval;Limburg (PV);2017 1e kwartaal;16.0
1343;Bovengrens 95%-interval;Limburg (PV);2017 2e kwartaal;14.5
1344;Bovengrens 95%-interval;Limburg (PV);2017 3e kwartaal;13.3
1345;Bovengrens 95%-interval;Limburg (PV);2017 4e kwartaal;14.1
1346;Bovengrens 95%-interval;Limburg (PV);2018 1e kwartaal;15.9
1347;Bovengrens 95%-interval;Limburg (PV);2018 2e kwartaal;15.4
1348;Bovengrens 95%-interval;Limburg (PV);2018 3e kwartaal;18.1
1349;Bovengrens 95%-interval;Limburg (PV);2018 4e kwartaal;13.2
1350;Bovengrens 95%-interval;Limburg (PV);2019 1e kwartaal;9.6
1351;Bovengrens 95%-interval;Limburg (PV);2019 2e kwartaal;11.1
1352;Bovengrens 95%-interval;Limburg (PV);2019 3e kwartaal;6.9
1353;Bovengrens 95%-interval;Limburg (PV);2019 4e kwartaal;1.2
1354;Bovengrens 95%-interval;Limburg (PV);2020 1e kwartaal;1.6
1355;Bovengrens 95%-interval;Limburg (PV);2020 2e kwartaal;-33.8
1356;Bovengrens 95%-interval;Limburg (PV);2020 3e kwartaal;-15.1
1357;Bovengrens 95%-interval;Limburg (PV);2020 4e kwartaal;-10.6
1358;Bovengrens 95%-interval;Limburg (PV);2021 1e kwartaal;-9.4
1359;Bovengrens 95%-interval;Limburg (PV);2021 2e kwartaal;5.6
1360;Bovengrens 95%-interval;Limburg (PV);2021 3e kwartaal;21.0
1361;Bovengrens 95%-interval;Limburg (PV);2021 4e kwartaal;14.3
1362;Bovengrens 95%-interval;Limburg (PV);2022 1e kwartaal;10.6
1363;Bovengrens 95%-interval;Limburg (PV);2022 2e kwartaal;14.5
1364;Bovengrens 95%-interval;Limburg (PV);2022 3e kwartaal;4.6
1365;Bovengrens 95%-interval;Limburg (PV);2022 4e kwartaal;0.8
1366;Bovengrens 95%-interval;Limburg (PV);2023 1e kwartaal;7.8
1367;Bovengrens 95%-interval;Limburg (PV);2023 2e kwartaal;2.0
