ID;Geslacht;Leeftijd;UitstromersMboMetEnZonderDiploma;Arbeidskenmerken;Studierichting;Peilmoment;Perioden;UitstromersMbo_1
3062;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2009/'10;10.0
3063;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2010/'11;20.0
3064;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2011/'12;20.0
3065;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2012/'13;30.0
3066;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2013/'14;40.0
3067;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2014/'15;50.0
3068;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2015/'16;40.0
3069;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2016/'17;30.0
3070;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2017/'18;40.0
3071;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2018/'19;50.0
3072;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2019/'20;30.0
3073;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2020/'21;40.0
3074;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2021/'22;
3075;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2007/'08;40.0
3076;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2008/'09;20.0
3077;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2009/'10;20.0
3078;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2010/'11;20.0
3079;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2011/'12;10.0
3080;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2012/'13;20.0
3081;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2013/'14;30.0
3082;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2014/'15;30.0
3083;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2015/'16;30.0
3084;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2016/'17;30.0
3085;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2017/'18;40.0
3086;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2018/'19;30.0
3087;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2019/'20;40.0
3088;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2020/'21;
3089;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2021/'22;
3090;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2007/'08;30.0
3091;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2008/'09;30.0
3092;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2009/'10;20.0
3093;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2010/'11;20.0
3094;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2011/'12;20.0
3095;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2012/'13;20.0
3096;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2013/'14;30.0
3097;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2014/'15;40.0
3098;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2015/'16;30.0
3099;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2016/'17;30.0
3100;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2017/'18;30.0
3101;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2018/'19;30.0
3102;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2019/'20;
3103;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2020/'21;
3104;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2021/'22;
3105;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2007/'08;30.0
3106;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2008/'09;20.0
3107;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2009/'10;10.0
3108;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2010/'11;20.0
3109;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2011/'12;20.0
3110;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2012/'13;20.0
3111;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2013/'14;20.0
3112;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2014/'15;30.0
3113;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2015/'16;30.0
3114;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2016/'17;20.0
3115;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2017/'18;30.0
3116;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2018/'19;
3117;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2019/'20;
3118;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2020/'21;
3119;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2021/'22;
3120;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2007/'08;30.0
3121;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2008/'09;20.0
3122;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2009/'10;10.0
3123;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2010/'11;20.0
3124;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2011/'12;10.0
3125;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2012/'13;10.0
3126;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2013/'14;20.0
3127;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2014/'15;40.0
3128;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2015/'16;30.0
3129;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2016/'17;20.0
3130;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2017/'18;
3131;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2018/'19;
3132;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2019/'20;
3133;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2020/'21;
3134;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2021/'22;
3135;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2007/'08;30.0
3136;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2008/'09;20.0
3137;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2009/'10;10.0
3138;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2010/'11;20.0
3139;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2011/'12;10.0
3140;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2012/'13;
3141;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2013/'14;
3142;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2014/'15;
3143;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2015/'16;
3144;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2016/'17;
3145;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2017/'18;
3146;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2018/'19;
3147;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2019/'20;
3148;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2020/'21;
3149;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2021/'22;
3150;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2007/'08;1080.0
3151;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2008/'09;1180.0
3152;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2009/'10;1270.0
3153;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2010/'11;1330.0
3154;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2011/'12;1400.0
3155;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2012/'13;1510.0
3156;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2013/'14;1460.0
3157;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2014/'15;1340.0
3158;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2015/'16;1230.0
3159;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2016/'17;1070.0
3160;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2017/'18;920.0
3161;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2018/'19;890.0
3162;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2019/'20;870.0
3163;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2020/'21;830.0
3164;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;Direct na verlaten onderwijs;2021/'22;1040.0
3165;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2007/'08;800.0
3166;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2008/'09;800.0
3167;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2009/'10;820.0
3168;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2010/'11;960.0
3169;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2011/'12;990.0
3170;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2012/'13;1030.0
3171;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2013/'14;920.0
3172;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2014/'15;860.0
3173;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2015/'16;770.0
3174;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2016/'17;660.0
3175;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2017/'18;620.0
3176;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2018/'19;690.0
3177;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2019/'20;490.0
3178;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2020/'21;630.0
3179;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;1 jaar na verlaten onderwijs;2021/'22;
3180;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2007/'08;660.0
3181;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2008/'09;630.0
3182;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2009/'10;760.0
3183;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2010/'11;860.0
3184;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2011/'12;850.0
3185;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2012/'13;840.0
3186;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2013/'14;720.0
3187;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2014/'15;660.0
3188;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2015/'16;590.0
3189;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2016/'17;580.0
3190;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2017/'18;590.0
3191;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2018/'19;540.0
3192;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2019/'20;430.0
3193;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2020/'21;
3194;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;2 jaar na verlaten onderwijs;2021/'22;
3195;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2007/'08;580.0
3196;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2008/'09;580.0
3197;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2009/'10;720.0
3198;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2010/'11;740.0
3199;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2011/'12;760.0
3200;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2012/'13;710.0
3201;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2013/'14;600.0
3202;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2014/'15;560.0
3203;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2015/'16;540.0
3204;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2016/'17;610.0
3205;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2017/'18;500.0
3206;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2018/'19;500.0
3207;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2019/'20;
3208;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2020/'21;
3209;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;3 jaar na verlaten onderwijs;2021/'22;
3210;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2007/'08;570.0
3211;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2008/'09;610.0
3212;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2009/'10;670.0
3213;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2010/'11;670.0
3214;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2011/'12;650.0
3215;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2012/'13;610.0
3216;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2013/'14;530.0
3217;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2014/'15;540.0
3218;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2015/'16;560.0
3219;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2016/'17;500.0
3220;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2017/'18;470.0
3221;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2018/'19;
3222;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2019/'20;
3223;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2020/'21;
3224;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;4 jaar na verlaten onderwijs;2021/'22;
3225;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2007/'08;580.0
3226;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2008/'09;570.0
3227;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2009/'10;620.0
3228;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2010/'11;620.0
3229;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2011/'12;590.0
3230;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2012/'13;550.0
3231;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2013/'14;500.0
3232;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2014/'15;550.0
3233;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2015/'16;510.0
3234;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2016/'17;470.0
3235;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2017/'18;
3236;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2018/'19;
3237;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2019/'20;
3238;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2020/'21;
3239;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;5 jaar na verlaten onderwijs;2021/'22;
3240;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;10 jaar na verlaten onderwijs;2007/'08;420.0
3241;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;10 jaar na verlaten onderwijs;2008/'09;420.0
3242;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;10 jaar na verlaten onderwijs;2009/'10;450.0
3243;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;10 jaar na verlaten onderwijs;2010/'11;490.0
3244;Totaal;10000;Bol-vt en bbl totaal;Niet-werkzame bevolking;06 Informatica;10 jaar na verlaten onderwijs;2011/'12;520.0
