ID;VoertuigEnBestemming;Perioden;Prijsindexcijfers_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
728;Nationaal overig vervoer;2001 4e kwartaal;114.4;-0.1;1.6;835
729;Nationaal overig vervoer;2001;114.2;;3.1;835
730;Nationaal overig vervoer;2002 1e kwartaal;116.6;1.9;2.7;835
731;Nationaal overig vervoer;2002 2e kwartaal;117.1;0.4;2.5;835
732;Nationaal overig vervoer;2002 3e kwartaal;117.5;0.3;2.6;835
733;Nationaal overig vervoer;2002 4e kwartaal;117.6;0.1;2.8;835
734;Nationaal overig vervoer;2002;117.2;;2.6;835
735;Nationaal overig vervoer;2003 1e kwartaal;118.4;0.7;1.5;835
736;Internationaal totaal;1994 1e kwartaal;100.0;;;4728
737;Internationaal totaal;1994 2e kwartaal;99.8;-0.2;;4728
738;Internationaal totaal;1994 3e kwartaal;99.8;0.0;;4728
739;Internationaal totaal;1994 4e kwartaal;99.8;0.0;;4728
740;Internationaal totaal;1994;99.8;;;4728
741;Internationaal totaal;1995 1e kwartaal;99.3;-0.5;-0.7;4728
742;Internationaal totaal;1995 2e kwartaal;99.3;0.0;-0.5;4728
743;Internationaal totaal;1995 3e kwartaal;99.3;0.0;-0.5;4728
744;Internationaal totaal;1995 4e kwartaal;99.3;0.0;-0.5;4728
745;Internationaal totaal;1995;99.3;;-0.5;4728
746;Internationaal totaal;1996 1e kwartaal;100.7;1.4;1.4;4728
747;Internationaal totaal;1996 2e kwartaal;100.8;0.1;1.5;4728
748;Internationaal totaal;1996 3e kwartaal;100.4;-0.4;1.1;4728
749;Internationaal totaal;1996 4e kwartaal;100.5;0.1;1.2;4728
750;Internationaal totaal;1996;100.6;;1.3;4728
751;Internationaal totaal;1997 1e kwartaal;101.1;0.6;0.4;4728
752;Internationaal totaal;1997 2e kwartaal;101.3;0.2;0.5;4728
753;Internationaal totaal;1997 3e kwartaal;101.4;0.1;1.0;4728
754;Internationaal totaal;1997 4e kwartaal;101.5;0.1;1.0;4728
755;Internationaal totaal;1997;101.3;;0.7;4728
756;Internationaal totaal;1998 1e kwartaal;102.1;0.6;1.0;4728
757;Internationaal totaal;1998 2e kwartaal;102.5;0.4;1.2;4728
758;Internationaal totaal;1998 3e kwartaal;102.5;0.0;1.1;4728
759;Internationaal totaal;1998 4e kwartaal;102.5;0.0;1.0;4728
760;Internationaal totaal;1998;102.4;;1.1;4728
761;Internationaal totaal;1999 1e kwartaal;103.0;0.5;0.9;4728
762;Internationaal totaal;1999 2e kwartaal;103.0;0.0;0.5;4728
763;Internationaal totaal;1999 3e kwartaal;102.8;-0.2;0.3;4728
764;Internationaal totaal;1999 4e kwartaal;103.3;0.5;0.8;4728
765;Internationaal totaal;1999;103.0;;0.6;4728
766;Internationaal totaal;2000 1e kwartaal;105.4;2.0;2.3;4728
767;Internationaal totaal;2000 2e kwartaal;105.9;0.5;2.8;4728
768;Internationaal totaal;2000 3e kwartaal;106.6;0.7;3.7;4728
769;Internationaal totaal;2000 4e kwartaal;108.0;1.3;4.5;4728
770;Internationaal totaal;2000;106.5;;3.4;4728
771;Internationaal totaal;2001 1e kwartaal;109.2;1.1;3.6;4728
772;Internationaal totaal;2001 2e kwartaal;109.5;0.3;3.4;4728
773;Internationaal totaal;2001 3e kwartaal;109.4;-0.1;2.6;4728
774;Internationaal totaal;2001 4e kwartaal;110.1;0.6;1.9;4728
775;Internationaal totaal;2001;109.4;;2.7;4728
776;Internationaal totaal;2002 1e kwartaal;110.3;0.2;1.0;4728
777;Internationaal totaal;2002 2e kwartaal;110.9;0.5;1.3;4728
778;Internationaal totaal;2002 3e kwartaal;111.2;0.3;1.6;4728
779;Internationaal totaal;2002 4e kwartaal;111.8;0.5;1.5;4728
780;Internationaal totaal;2002;111.1;;1.6;4728
781;Internationaal totaal;2003 1e kwartaal;113.4;1.4;2.8;4728
782;Internationaal containervervoer;1994 1e kwartaal;100.0;;;171
783;Internationaal containervervoer;1994 2e kwartaal;101.9;1.9;;171
784;Internationaal containervervoer;1994 3e kwartaal;98.5;-3.3;;171
785;Internationaal containervervoer;1994 4e kwartaal;99.1;0.6;;171
786;Internationaal containervervoer;1994;99.9;;;171
787;Internationaal containervervoer;1995 1e kwartaal;101.5;2.4;1.5;171
788;Internationaal containervervoer;1995 2e kwartaal;101.5;0.0;-0.4;171
789;Internationaal containervervoer;1995 3e kwartaal;101.6;0.1;3.1;171
790;Internationaal containervervoer;1995 4e kwartaal;102.1;0.5;3.0;171
791;Internationaal containervervoer;1995;101.7;;1.8;171
792;Internationaal containervervoer;1996 1e kwartaal;101.3;-0.8;-0.2;171
793;Internationaal containervervoer;1996 2e kwartaal;103.1;1.8;1.6;171
794;Internationaal containervervoer;1996 3e kwartaal;103.0;-0.1;1.4;171
795;Internationaal containervervoer;1996 4e kwartaal;102.4;-0.6;0.3;171
796;Internationaal containervervoer;1996;102.5;;0.8;171
797;Internationaal containervervoer;1997 1e kwartaal;103.5;1.1;2.2;171
798;Internationaal containervervoer;1997 2e kwartaal;101.8;-1.6;-1.3;171
799;Internationaal containervervoer;1997 3e kwartaal;101.8;0.0;-1.2;171
800;Internationaal containervervoer;1997 4e kwartaal;102.4;0.6;0.0;171
801;Internationaal containervervoer;1997;102.4;;-0.1;171
802;Internationaal containervervoer;1998 1e kwartaal;102.6;0.2;-0.9;171
803;Internationaal containervervoer;1998 2e kwartaal;101.1;-1.5;-0.7;171
804;Internationaal containervervoer;1998 3e kwartaal;102.3;1.2;0.5;171
805;Internationaal containervervoer;1998 4e kwartaal;102.3;0.0;-0.1;171
806;Internationaal containervervoer;1998;102.1;;-0.3;171
807;Internationaal containervervoer;1999 1e kwartaal;102.8;0.5;0.2;171
808;Internationaal containervervoer;1999 2e kwartaal;102.8;0.0;1.7;171
809;Internationaal containervervoer;1999 3e kwartaal;102.9;0.1;0.6;171
810;Internationaal containervervoer;1999 4e kwartaal;102.8;-0.1;0.5;171
811;Internationaal containervervoer;1999;102.8;;0.7;171
812;Internationaal containervervoer;2000 1e kwartaal;106.7;3.8;3.8;171
813;Internationaal containervervoer;2000 2e kwartaal;108.2;1.4;5.3;171
814;Internationaal containervervoer;2000 3e kwartaal;108.2;0.0;5.2;171
815;Internationaal containervervoer;2000 4e kwartaal;109.3;1.0;6.3;171
816;Internationaal containervervoer;2000;108.1;;5.2;171
817;Internationaal containervervoer;2001 1e kwartaal;111.4;1.9;4.4;171
818;Internationaal containervervoer;2001 2e kwartaal;111.9;0.4;3.4;171
819;Internationaal containervervoer;2001 3e kwartaal;111.0;-0.8;2.6;171
820;Internationaal containervervoer;2001 4e kwartaal;111.1;0.1;1.6;171
821;Internationaal containervervoer;2001;111.4;;3.1;171
822;Internationaal containervervoer;2002 1e kwartaal;112.1;0.9;0.6;171
823;Internationaal containervervoer;2002 2e kwartaal;112.1;0.0;0.2;171
824;Internationaal containervervoer;2002 3e kwartaal;112.1;0.0;1.0;171
825;Internationaal containervervoer;2002 4e kwartaal;112.1;0.0;0.9;171
826;Internationaal containervervoer;2002;112.1;;0.6;171
827;Internationaal containervervoer;2003 1e kwartaal;113.6;1.3;1.3;171
828;Internationaal verhuisvervoer;1994 1e kwartaal;100.0;;;81
829;Internationaal verhuisvervoer;1994 2e kwartaal;104.3;4.3;;81
830;Internationaal verhuisvervoer;1994 3e kwartaal;108.5;4.0;;81
831;Internationaal verhuisvervoer;1994 4e kwartaal;101.0;-6.9;;81
832;Internationaal verhuisvervoer;1994;103.5;;;81
833;Internationaal verhuisvervoer;1995 1e kwartaal;102.1;1.1;2.1;81
834;Internationaal verhuisvervoer;1995 2e kwartaal;104.3;2.2;0.0;81
835;Internationaal verhuisvervoer;1995 3e kwartaal;106.0;1.6;-2.3;81
836;Internationaal verhuisvervoer;1995 4e kwartaal;104.1;-1.8;3.1;81
837;Internationaal verhuisvervoer;1995;104.1;;0.6;81
838;Internationaal verhuisvervoer;1996 1e kwartaal;99.6;-4.3;-2.4;81
839;Internationaal verhuisvervoer;1996 2e kwartaal;103.1;3.5;-1.2;81
840;Internationaal verhuisvervoer;1996 3e kwartaal;104.6;1.5;-1.3;81
841;Internationaal verhuisvervoer;1996 4e kwartaal;101.6;-2.9;-2.4;81
842;Internationaal verhuisvervoer;1996;102.2;;-1.8;81
843;Internationaal verhuisvervoer;1997 1e kwartaal;102.8;1.2;3.2;81
844;Internationaal verhuisvervoer;1997 2e kwartaal;107.7;4.8;4.5;81
845;Internationaal verhuisvervoer;1997 3e kwartaal;108.2;0.5;3.4;81
846;Internationaal verhuisvervoer;1997 4e kwartaal;104.5;-3.4;2.9;81
847;Internationaal verhuisvervoer;1997;105.8;;3.5;81
848;Internationaal verhuisvervoer;1998 1e kwartaal;107.0;2.4;4.1;81
849;Internationaal verhuisvervoer;1998 2e kwartaal;115.9;8.3;7.6;81
850;Internationaal verhuisvervoer;1998 3e kwartaal;117.8;1.6;8.9;81
851;Internationaal verhuisvervoer;1998 4e kwartaal;113.8;-3.4;8.9;81
852;Internationaal verhuisvervoer;1998;113.6;;7.4;81
853;Internationaal verhuisvervoer;1999 1e kwartaal;117.1;2.9;9.4;81
854;Internationaal verhuisvervoer;1999 2e kwartaal;119.7;2.2;3.3;81
855;Internationaal verhuisvervoer;1999 3e kwartaal;119.7;0.0;1.6;81
856;Internationaal verhuisvervoer;1999 4e kwartaal;117.8;-1.6;3.5;81
857;Internationaal verhuisvervoer;1999;118.6;;4.4;81
858;Internationaal verhuisvervoer;2000 1e kwartaal;115.9;-1.6;-1.0;81
859;Internationaal verhuisvervoer;2000 2e kwartaal;117.4;1.3;-1.9;81
860;Internationaal verhuisvervoer;2000 3e kwartaal;124.6;6.1;4.1;81
861;Internationaal verhuisvervoer;2000 4e kwartaal;126.1;1.2;7.0;81
862;Internationaal verhuisvervoer;2000;121.0;;2.0;81
863;Internationaal verhuisvervoer;2001 1e kwartaal;122.7;-2.7;5.9;81
864;Internationaal verhuisvervoer;2001 2e kwartaal;124.7;1.6;6.2;81
865;Internationaal verhuisvervoer;2001 3e kwartaal;124.7;0.0;0.1;81
866;Internationaal verhuisvervoer;2001 4e kwartaal;122.3;-1.9;-3.0;81
867;Internationaal verhuisvervoer;2001;123.6;;2.1;81
868;Internationaal verhuisvervoer;2002 1e kwartaal;115.9;-5.2;-5.5;81
869;Internationaal verhuisvervoer;2002 2e kwartaal;114.6;-1.1;-8.1;81
870;Internationaal verhuisvervoer;2002 3e kwartaal;116.4;1.6;-6.7;81
871;Internationaal verhuisvervoer;2002 4e kwartaal;112.7;-3.2;-7.8;81
872;Internationaal verhuisvervoer;2002;114.9;;-7.0;81
873;Internationaal verhuisvervoer;2003 1e kwartaal;113.3;0.5;-2.2;81
874;Internationaal open en gesloten vervoer;1994 1e kwartaal;100.0;;;1744
875;Internationaal open en gesloten vervoer;1994 2e kwartaal;99.6;-0.4;;1744
876;Internationaal open en gesloten vervoer;1994 3e kwartaal;99.6;0.0;;1744
877;Internationaal open en gesloten vervoer;1994 4e kwartaal;99.8;0.2;;1744
878;Internationaal open en gesloten vervoer;1994;99.7;;;1744
879;Internationaal open en gesloten vervoer;1995 1e kwartaal;100.1;0.3;0.1;1744
880;Internationaal open en gesloten vervoer;1995 2e kwartaal;100.5;0.4;0.9;1744
881;Internationaal open en gesloten vervoer;1995 3e kwartaal;99.7;-0.8;0.1;1744
882;Internationaal open en gesloten vervoer;1995 4e kwartaal;100.3;0.6;0.5;1744
883;Internationaal open en gesloten vervoer;1995;100.2;;0.5;1744
884;Internationaal open en gesloten vervoer;1996 1e kwartaal;102.0;1.7;1.9;1744
885;Internationaal open en gesloten vervoer;1996 2e kwartaal;101.5;-0.5;1.0;1744
886;Internationaal open en gesloten vervoer;1996 3e kwartaal;100.9;-0.6;1.2;1744
887;Internationaal open en gesloten vervoer;1996 4e kwartaal;101.0;0.1;0.7;1744
888;Internationaal open en gesloten vervoer;1996;101.3;;1.1;1744
889;Internationaal open en gesloten vervoer;1997 1e kwartaal;101.5;0.5;-0.5;1744
890;Internationaal open en gesloten vervoer;1997 2e kwartaal;102.0;0.5;0.5;1744
891;Internationaal open en gesloten vervoer;1997 3e kwartaal;101.8;-0.2;0.9;1744
892;Internationaal open en gesloten vervoer;1997 4e kwartaal;102.0;0.2;1.0;1744
893;Internationaal open en gesloten vervoer;1997;101.8;;0.5;1744
894;Internationaal open en gesloten vervoer;1998 1e kwartaal;102.0;0.0;0.5;1744
895;Internationaal open en gesloten vervoer;1998 2e kwartaal;102.0;0.0;0.0;1744
896;Internationaal open en gesloten vervoer;1998 3e kwartaal;102.1;0.1;0.3;1744
897;Internationaal open en gesloten vervoer;1998 4e kwartaal;102.0;-0.1;0.0;1744
898;Internationaal open en gesloten vervoer;1998;102.0;;0.2;1744
899;Internationaal open en gesloten vervoer;1999 1e kwartaal;102.1;0.1;0.1;1744
900;Internationaal open en gesloten vervoer;1999 2e kwartaal;102.3;0.2;0.3;1744
901;Internationaal open en gesloten vervoer;1999 3e kwartaal;102.2;-0.1;0.1;1744
902;Internationaal open en gesloten vervoer;1999 4e kwartaal;103.2;1.0;1.2;1744
903;Internationaal open en gesloten vervoer;1999;102.4;;0.4;1744
904;Internationaal open en gesloten vervoer;2000 1e kwartaal;104.5;1.3;2.4;1744
905;Internationaal open en gesloten vervoer;2000 2e kwartaal;104.5;0.0;2.2;1744
906;Internationaal open en gesloten vervoer;2000 3e kwartaal;105.5;1.0;3.2;1744
907;Internationaal open en gesloten vervoer;2000 4e kwartaal;107.4;1.8;4.1;1744
908;Internationaal open en gesloten vervoer;2000;105.5;;3.0;1744
909;Internationaal open en gesloten vervoer;2001 1e kwartaal;109.6;2.0;4.9;1744
910;Internationaal open en gesloten vervoer;2001 2e kwartaal;110.7;1.0;5.9;1744
911;Internationaal open en gesloten vervoer;2001 3e kwartaal;110.3;-0.4;4.5;1744
912;Internationaal open en gesloten vervoer;2001 4e kwartaal;110.0;-0.3;2.4;1744
913;Internationaal open en gesloten vervoer;2001;110.2;;4.5;1744
914;Internationaal open en gesloten vervoer;2002 1e kwartaal;109.9;-0.1;0.3;1744
915;Internationaal open en gesloten vervoer;2002 2e kwartaal;109.8;-0.1;-0.8;1744
916;Internationaal open en gesloten vervoer;2002 3e kwartaal;110.7;0.8;0.4;1744
917;Internationaal open en gesloten vervoer;2002 4e kwartaal;111.3;0.5;1.2;1744
918;Internationaal open en gesloten vervoer;2002;110.4;;0.2;1744
919;Internationaal open en gesloten vervoer;2003 1e kwartaal;112.1;0.7;2.0;1744
920;Internationaal koel- vriesvervoer;1994 1e kwartaal;100.0;;;872
921;Internationaal koel- vriesvervoer;1994 2e kwartaal;99.2;-0.8;;872
922;Internationaal koel- vriesvervoer;1994 3e kwartaal;99.4;0.2;;872
923;Internationaal koel- vriesvervoer;1994 4e kwartaal;99.9;0.5;;872
924;Internationaal koel- vriesvervoer;1994;99.6;;;872
925;Internationaal koel- vriesvervoer;1995 1e kwartaal;98.9;-1.0;-1.1;872
926;Internationaal koel- vriesvervoer;1995 2e kwartaal;98.9;0.0;-0.3;872
927;Internationaal koel- vriesvervoer;1995 3e kwartaal;98.6;-0.3;-0.8;872
928;Internationaal koel- vriesvervoer;1995 4e kwartaal;98.7;0.1;-1.2;872
929;Internationaal koel- vriesvervoer;1995;98.8;;-0.8;872
930;Internationaal koel- vriesvervoer;1996 1e kwartaal;99.2;0.5;0.3;872
931;Internationaal koel- vriesvervoer;1996 2e kwartaal;99.3;0.1;0.4;872
932;Internationaal koel- vriesvervoer;1996 3e kwartaal;99.0;-0.3;0.4;872
933;Internationaal koel- vriesvervoer;1996 4e kwartaal;98.8;-0.2;0.1;872
934;Internationaal koel- vriesvervoer;1996;99.1;;0.3;872
935;Internationaal koel- vriesvervoer;1997 1e kwartaal;99.7;0.9;0.5;872
936;Internationaal koel- vriesvervoer;1997 2e kwartaal;99.5;-0.2;0.2;872
937;Internationaal koel- vriesvervoer;1997 3e kwartaal;100.3;0.8;1.3;872
938;Internationaal koel- vriesvervoer;1997 4e kwartaal;100.5;0.2;1.7;872
939;Internationaal koel- vriesvervoer;1997;100.0;;0.9;872
940;Internationaal koel- vriesvervoer;1998 1e kwartaal;100.9;0.4;1.2;872
941;Internationaal koel- vriesvervoer;1998 2e kwartaal;101.1;0.2;1.6;872
942;Internationaal koel- vriesvervoer;1998 3e kwartaal;101.0;-0.1;0.7;872
943;Internationaal koel- vriesvervoer;1998 4e kwartaal;101.3;0.3;0.8;872
944;Internationaal koel- vriesvervoer;1998;101.1;;1.1;872
945;Internationaal koel- vriesvervoer;1999 1e kwartaal;101.4;0.1;0.5;872
946;Internationaal koel- vriesvervoer;1999 2e kwartaal;101.5;0.1;0.4;872
947;Internationaal koel- vriesvervoer;1999 3e kwartaal;102.5;1.0;1.5;872
948;Internationaal koel- vriesvervoer;1999 4e kwartaal;102.5;0.0;1.2;872
949;Internationaal koel- vriesvervoer;1999;102.0;;0.9;872
950;Internationaal koel- vriesvervoer;2000 1e kwartaal;104.9;2.3;3.5;872
951;Internationaal koel- vriesvervoer;2000 2e kwartaal;105.4;0.5;3.8;872
952;Internationaal koel- vriesvervoer;2000 3e kwartaal;106.5;1.0;3.9;872
953;Internationaal koel- vriesvervoer;2000 4e kwartaal;107.2;0.7;4.6;872
954;Internationaal koel- vriesvervoer;2000;106.0;;3.9;872
955;Internationaal koel- vriesvervoer;2001 1e kwartaal;109.1;1.8;4.0;872
956;Internationaal koel- vriesvervoer;2001 2e kwartaal;109.1;0.0;3.5;872
957;Internationaal koel- vriesvervoer;2001 3e kwartaal;109.1;0.0;2.4;872
958;Internationaal koel- vriesvervoer;2001 4e kwartaal;109.3;0.2;2.0;872
959;Internationaal koel- vriesvervoer;2001;109.2;;3.0;872
960;Internationaal koel- vriesvervoer;2002 1e kwartaal;111.1;1.6;1.8;872
961;Internationaal koel- vriesvervoer;2002 2e kwartaal;111.3;0.2;2.0;872
962;Internationaal koel- vriesvervoer;2002 3e kwartaal;111.1;-0.2;1.8;872
963;Internationaal koel- vriesvervoer;2002 4e kwartaal;111.1;0.0;1.6;872
964;Internationaal koel- vriesvervoer;2002;111.2;;1.8;872
965;Internationaal koel- vriesvervoer;2003 1e kwartaal;111.8;0.6;0.6;872
966;Internationaal tankvervoer;1994 1e kwartaal;100.0;;;412
967;Internationaal tankvervoer;1994 2e kwartaal;99.9;-0.1;;412
968;Internationaal tankvervoer;1994 3e kwartaal;99.4;-0.5;;412
969;Internationaal tankvervoer;1994 4e kwartaal;99.4;0.0;;412
970;Internationaal tankvervoer;1994;99.7;;;412
971;Internationaal tankvervoer;1995 1e kwartaal;99.5;0.1;-0.5;412
972;Internationaal tankvervoer;1995 2e kwartaal;99.8;0.3;-0.1;412
973;Internationaal tankvervoer;1995 3e kwartaal;100.2;0.4;0.8;412
974;Internationaal tankvervoer;1995 4e kwartaal;99.8;-0.4;0.4;412
975;Internationaal tankvervoer;1995;99.8;;0.1;412
976;Internationaal tankvervoer;1996 1e kwartaal;99.7;-0.1;0.2;412
977;Internationaal tankvervoer;1996 2e kwartaal;99.8;0.1;0.0;412
978;Internationaal tankvervoer;1996 3e kwartaal;100.1;0.3;-0.1;412
979;Internationaal tankvervoer;1996 4e kwartaal;100.3;0.2;0.5;412
980;Internationaal tankvervoer;1996;100.0;;0.2;412
981;Internationaal tankvervoer;1997 1e kwartaal;100.2;-0.1;0.5;412
982;Internationaal tankvervoer;1997 2e kwartaal;100.3;0.1;0.5;412
983;Internationaal tankvervoer;1997 3e kwartaal;100.3;0.0;0.2;412
984;Internationaal tankvervoer;1997 4e kwartaal;99.7;-0.6;-0.6;412
985;Internationaal tankvervoer;1997;100.2;;0.2;412
986;Internationaal tankvervoer;1998 1e kwartaal;101.9;2.2;1.7;412
987;Internationaal tankvervoer;1998 2e kwartaal;101.6;-0.3;1.3;412
988;Internationaal tankvervoer;1998 3e kwartaal;100.8;-0.8;0.5;412
989;Internationaal tankvervoer;1998 4e kwartaal;100.8;0.0;1.1;412
990;Internationaal tankvervoer;1998;101.3;;1.1;412
991;Internationaal tankvervoer;1999 1e kwartaal;100.7;-0.1;-1.2;412
992;Internationaal tankvervoer;1999 2e kwartaal;99.4;-1.3;-2.2;412
993;Internationaal tankvervoer;1999 3e kwartaal;99.4;0.0;-1.4;412
994;Internationaal tankvervoer;1999 4e kwartaal;99.4;0.0;-1.4;412
995;Internationaal tankvervoer;1999;99.7;;-1.6;412
996;Internationaal tankvervoer;2000 1e kwartaal;102.9;3.5;2.2;412
997;Internationaal tankvervoer;2000 2e kwartaal;105.5;2.5;6.1;412
998;Internationaal tankvervoer;2000 3e kwartaal;104.9;-0.6;5.5;412
999;Internationaal tankvervoer;2000 4e kwartaal;106.3;1.3;6.9;412
1000;Internationaal tankvervoer;2000;104.9;;5.2;412
1001;Internationaal tankvervoer;2001 1e kwartaal;105.9;-0.4;2.9;412
1002;Internationaal tankvervoer;2001 2e kwartaal;107.5;1.5;1.9;412
1003;Internationaal tankvervoer;2001 3e kwartaal;107.9;0.4;2.9;412
1004;Internationaal tankvervoer;2001 4e kwartaal;109.2;1.2;2.7;412
1005;Internationaal tankvervoer;2001;107.6;;2.6;412
1006;Internationaal tankvervoer;2002 1e kwartaal;108.7;-0.5;2.6;412
1007;Internationaal tankvervoer;2002 2e kwartaal;109.0;0.3;1.4;412
1008;Internationaal tankvervoer;2002 3e kwartaal;109.2;0.2;1.2;412
1009;Internationaal tankvervoer;2002 4e kwartaal;109.2;0.0;0.0;412
1010;Internationaal tankvervoer;2002;109.0;;1.3;412
1011;Internationaal tankvervoer;2003 1e kwartaal;110.7;1.4;1.8;412
1012;Internationaal kippervervoer;1994 1e kwartaal;100.0;;;47
1013;Internationaal kippervervoer;1994 2e kwartaal;100.0;0.0;;47
1014;Internationaal kippervervoer;1994 3e kwartaal;98.3;-1.7;;47
1015;Internationaal kippervervoer;1994 4e kwartaal;98.3;0.0;;47
1016;Internationaal kippervervoer;1994;99.1;;;47
1017;Internationaal kippervervoer;1995 1e kwartaal;98.3;0.0;-1.7;47
1018;Internationaal kippervervoer;1995 2e kwartaal;98.2;-0.1;-1.8;47
1019;Internationaal kippervervoer;1995 3e kwartaal;100.2;2.0;1.9;47
1020;Internationaal kippervervoer;1995 4e kwartaal;100.2;0.0;1.9;47
1021;Internationaal kippervervoer;1995;99.2;;0.1;47
1022;Internationaal kippervervoer;1996 1e kwartaal;100.5;0.3;2.2;47
1023;Internationaal kippervervoer;1996 2e kwartaal;97.4;-3.1;-0.8;47
1024;Internationaal kippervervoer;1996 3e kwartaal;97.3;-0.1;-2.9;47
1025;Internationaal kippervervoer;1996 4e kwartaal;100.6;3.4;0.4;47
1026;Internationaal kippervervoer;1996;98.9;;-0.3;47
1027;Internationaal kippervervoer;1997 1e kwartaal;100.6;0.0;0.1;47
1028;Internationaal kippervervoer;1997 2e kwartaal;100.6;0.0;3.3;47
1029;Internationaal kippervervoer;1997 3e kwartaal;100.6;0.0;3.4;47
1030;Internationaal kippervervoer;1997 4e kwartaal;100.6;0.0;0.0;47
1031;Internationaal kippervervoer;1997;100.6;;1.7;47
1032;Internationaal kippervervoer;1998 1e kwartaal;104.3;3.7;3.7;47
1033;Internationaal kippervervoer;1998 2e kwartaal;104.6;0.3;4.0;47
1034;Internationaal kippervervoer;1998 3e kwartaal;104.4;-0.2;3.8;47
1035;Internationaal kippervervoer;1998 4e kwartaal;104.3;-0.1;3.7;47
1036;Internationaal kippervervoer;1998;104.4;;3.8;47
1037;Internationaal kippervervoer;1999 1e kwartaal;103.7;-0.6;-0.6;47
1038;Internationaal kippervervoer;1999 2e kwartaal;103.7;0.0;-0.9;47
1039;Internationaal kippervervoer;1999 3e kwartaal;105.8;2.0;1.3;47
1040;Internationaal kippervervoer;1999 4e kwartaal;105.6;-0.2;1.2;47
1041;Internationaal kippervervoer;1999;104.7;;0.3;47
1042;Internationaal kippervervoer;2000 1e kwartaal;107.7;2.0;3.9;47
1043;Internationaal kippervervoer;2000 2e kwartaal;110.6;2.7;6.7;47
1044;Internationaal kippervervoer;2000 3e kwartaal;109.8;-0.7;3.8;47
1045;Internationaal kippervervoer;2000 4e kwartaal;109.6;-0.2;3.8;47
1046;Internationaal kippervervoer;2000;109.4;;4.5;47
1047;Internationaal kippervervoer;2001 1e kwartaal;109.7;0.1;1.9;47
1048;Internationaal kippervervoer;2001 2e kwartaal;109.7;0.0;-0.8;47
1049;Internationaal kippervervoer;2001 3e kwartaal;109.7;0.0;-0.1;47
1050;Internationaal kippervervoer;2001 4e kwartaal;112.7;2.7;2.8;47
1051;Internationaal kippervervoer;2001;110.5;;1.0;47
1052;Internationaal kippervervoer;2002 1e kwartaal;117.4;4.2;7.0;47
1053;Internationaal kippervervoer;2002 2e kwartaal;115.1;-2.0;4.9;47
1054;Internationaal kippervervoer;2002 3e kwartaal;115.1;0.0;4.9;47
1055;Internationaal kippervervoer;2002 4e kwartaal;115.1;0.0;2.1;47
1056;Internationaal kippervervoer;2002;115.7;;4.7;47
1057;Internationaal kippervervoer;2003 1e kwartaal;115.1;0.0;-2.0;47
1058;Internationaal overig vervoer;1994 1e kwartaal;100.0;;;1400
1059;Internationaal overig vervoer;1994 2e kwartaal;100.0;0.0;;1400
1060;Internationaal overig vervoer;1994 3e kwartaal;99.9;-0.1;;1400
1061;Internationaal overig vervoer;1994 4e kwartaal;100.0;0.1;;1400
1062;Internationaal overig vervoer;1994;100.0;;;1400
1063;Internationaal overig vervoer;1995 1e kwartaal;98.0;-2.0;-2.0;1400
1064;Internationaal overig vervoer;1995 2e kwartaal;97.5;-0.5;-2.5;1400
1065;Internationaal overig vervoer;1995 3e kwartaal;98.1;0.6;-1.8;1400
1066;Internationaal overig vervoer;1995 4e kwartaal;97.6;-0.5;-2.4;1400
1067;Internationaal overig vervoer;1995;97.8;;-2.2;1400
1068;Internationaal overig vervoer;1996 1e kwartaal;100.1;2.6;2.1;1400
1069;Internationaal overig vervoer;1996 2e kwartaal;100.9;0.8;3.5;1400
1070;Internationaal overig vervoer;1996 3e kwartaal;100.3;-0.6;2.2;1400
1071;Internationaal overig vervoer;1996 4e kwartaal;100.6;0.3;3.1;1400
1072;Internationaal overig vervoer;1996;100.5;;2.8;1400
1073;Internationaal overig vervoer;1997 1e kwartaal;101.5;0.9;1.4;1400
1074;Internationaal overig vervoer;1997 2e kwartaal;101.5;0.0;0.6;1400
1075;Internationaal overig vervoer;1997 3e kwartaal;101.4;-0.1;1.1;1400
1076;Internationaal overig vervoer;1997 4e kwartaal;101.7;0.3;1.1;1400
1077;Internationaal overig vervoer;1997;101.5;;1.0;1400
1078;Internationaal overig vervoer;1998 1e kwartaal;102.7;1.0;1.2;1400
1079;Internationaal overig vervoer;1998 2e kwartaal;103.6;0.9;2.1;1400
1080;Internationaal overig vervoer;1998 3e kwartaal;103.6;0.0;2.2;1400
1081;Internationaal overig vervoer;1998 4e kwartaal;103.6;0.0;1.9;1400
1082;Internationaal overig vervoer;1998;103.4;;1.9;1400
1083;Internationaal overig vervoer;1999 1e kwartaal;104.9;1.3;2.1;1400
1084;Internationaal overig vervoer;1999 2e kwartaal;104.9;0.0;1.3;1400
1085;Internationaal overig vervoer;1999 3e kwartaal;103.8;-1.0;0.2;1400
1086;Internationaal overig vervoer;1999 4e kwartaal;104.2;0.4;0.6;1400
1087;Internationaal overig vervoer;1999;104.5;;1.1;1400
1088;Internationaal overig vervoer;2000 1e kwartaal;106.7;2.4;1.7;1400
1089;Internationaal overig vervoer;2000 2e kwartaal;107.1;0.4;2.1;1400
1090;Internationaal overig vervoer;2000 3e kwartaal;107.3;0.2;3.4;1400
1091;Internationaal overig vervoer;2000 4e kwartaal;108.7;1.3;4.3;1400
