ID;Regions;Periods;TotalFixedCapitalFormationGross_1;AgricultureForestryAndFishing_2;MiningAndQuarrying_3;ManufacturingIndustry_4;ElectricityGasAndWaterSupply_5;Construction_6;TradeHotelsAndRestaurantsAndRepair_7;TransportStorageAndCommunication_8;FinancialIntermediation_9;PublicAdministration_10;WelfareAndOtherServices_11;DwellingStock_12;IndustrialBuildings_13;CivilEngineering_14;Transport_15;MachineryAndEquipment_16;OtherFixedCapitalFormation_17;CultivatedAssets_18;TransferCostsOfGround_19
294;Agglomeratie Leiden en Bollenstreek;1995;1453.46;50.82;4.08;128.87;;19.06;142.49;188.32;520.03;148.39;251.85;354.4;299.49;243.23;131.14;214.18;190.59;0.91;19.06
295;Agglomeratie Leiden en Bollenstreek;1996;1313.24;44.92;15.88;167.44;;24.96;162.45;81.23;524.12;169.71;122.52;345.78;219.18;126.6;144.3;241.41;213.28;0.91;22.24
296;Agglomeratie Leiden en Bollenstreek;1997;1277.85;45.38;23.14;129.33;;24.5;165.63;64.89;530.47;174.25;120.25;315.83;218.72;135.68;147.02;190.13;246.86;0.91;22.69
297;Agglomeratie Leiden en Bollenstreek;1998;1454.96;44.85;4.91;248.32;;30.42;157.48;94.79;566.84;192.66;114.68;355.15;221.76;178.66;142.32;278.98;262.49;0.68;14.9
298;Agglomeratie Leiden en Bollenstreek;1999;1734.67;59.11;4.48;208.93;;34.91;250.13;151.56;682.45;214.04;129.06;463.38;271.61;230.16;202.32;228.95;319.71;0.88;17.65
299;Agglomeratie Leiden en Bollenstreek;2000;1680.81;62.8;4.06;185.58;;28.52;175.05;188.58;742.24;169.61;124.37;374.45;367.48;212.46;176.95;189.31;335.49;0.47;24.21
300;Agglomeratie Leiden en Bollenstreek;2001;1565.88;66.82;2.73;150.64;;33.84;165.08;91.45;765.22;167.03;123.06;449.51;275.34;104.96;186.5;213.35;314.2;0.4;21.63
301;Agglomeratie 's-Gravenhage;1995;3323.03;41.29;132.5;174.71;;34.94;201.02;516.86;1437.58;566.77;217.81;764.62;725.59;450.6;288.6;518.67;523.66;0.91;50.37
302;Agglomeratie 's-Gravenhage;1996;3331.65;40.84;21.78;142.49;;41.29;220.54;553.16;1459.81;583.56;267.73;742.38;691.11;375.73;315.83;568.13;579.93;0.45;57.63
303;Agglomeratie 's-Gravenhage;1997;3435.57;50.37;26.77;106.64;;35.39;228.25;515.95;1623.17;584.92;264.1;780.96;650.27;384.35;381.18;484.64;697.01;0.91;56.27
304;Agglomeratie 's-Gravenhage;1998;3963.32;56.34;22.9;121.97;;45.98;256.35;690.89;1898.29;610.87;259.73;882.9;677.21;422.44;455.23;606.43;809.17;0.52;109.41
305;Agglomeratie 's-Gravenhage;1999;4874.62;60.69;35.79;110.96;;75.8;298.86;1228.34;2177.29;625.18;261.7;1156.22;688.45;401.36;518.22;1051.66;964.46;0.58;93.66
306;Agglomeratie 's-Gravenhage;2000;5520.23;72.36;37.36;213.91;;59.8;460.39;1351.62;2654.49;460.94;209.37;1562.02;658.3;471.02;774.09;1100.71;867.15;0.37;86.56
307;Agglomeratie 's-Gravenhage;2001;6499.42;62.27;46.61;119.06;;58.55;406.48;2107.63;2710.3;745.18;243.34;1645.19;980.32;459.4;519.99;1739.72;1047.65;0.28;106.88
308;Delft en Westland;1995;939.33;157.92;1.82;156.1;;19.06;59.9;59.45;341.24;78.5;64.89;244.13;149.75;105.28;80.77;230.07;117.53;0.91;11.34
309;Delft en Westland;1996;973.81;164.72;3.18;135.23;;14.97;64.44;84.86;324.91;108.0;73.51;225.98;148.39;132.05;77.6;230.07;144.76;0.45;14.52
310;Delft en Westland;1997;1148.52;224.62;4.08;137.95;;21.33;67.61;85.76;429.73;99.38;78.5;298.59;198.76;94.39;109.81;260.02;171.98;0.91;14.07
311;Delft en Westland;1998;1360.36;253.12;2.14;129.11;;26.08;80.89;85.24;622.01;103.5;58.26;451.5;244.96;88.09;119.67;250.17;181.29;0.67;24.02
312;Delft en Westland;1999;1525.03;304.7;1.85;134.16;;33.03;94.5;181.23;568.0;147.7;59.86;426.71;265.58;233.33;98.49;258.84;209.19;0.75;32.14
313;Delft en Westland;2000;1452.08;286.98;0.63;113.62;;24.2;113.79;82.48;550.67;225.7;54.02;320.8;355.39;99.55;92.32;296.23;263.25;0.42;24.12
314;Delft en Westland;2001;1673.84;352.75;4.65;171.06;;27.67;108.07;82.61;628.3;230.95;67.77;390.81;476.08;133.55;83.51;312.37;256.57;0.38;20.58
315;Oost-Zuid-Holland;1995;1064.11;60.35;0.0;103.46;;24.96;101.19;46.29;505.06;152.47;70.34;265.92;191.95;103.01;211.01;143.39;124.79;5.45;18.6
316;Oost-Zuid-Holland;1996;1187.54;58.54;0.0;106.18;;34.94;110.72;68.52;575.85;165.63;66.71;306.76;180.6;128.42;252.3;149.75;143.39;4.54;21.78
317;Oost-Zuid-Holland;1997;1230.65;63.08;0.0;96.2;;41.29;134.77;54.45;625.76;149.75;65.8;325.81;184.69;110.72;250.03;162.45;169.71;5.45;21.33
318;Oost-Zuid-Holland;1998;1355.74;60.91;6.23;120.14;;41.36;151.98;82.45;709.28;123.83;59.57;333.88;173.32;136.52;312.64;184.68;190.31;3.84;20.55
319;Oost-Zuid-Holland;1999;1630.91;94.5;1.67;106.45;;53.03;151.68;78.71;928.21;155.03;61.63;354.05;210.71;130.27;501.35;186.47;215.76;4.76;27.54
320;Oost-Zuid-Holland;2000;1847.79;94.25;0.93;94.17;;50.82;145.56;92.9;993.55;307.03;68.59;362.71;238.5;268.81;527.17;174.59;250.28;2.8;22.94
321;Oost-Zuid-Holland;2001;1929.14;105.83;0.53;107.82;;45.61;131.15;73.79;1069.03;314.47;80.9;280.66;249.69;263.77;688.48;183.11;239.05;2.29;22.1
322;Groot-Rijnmond;1995;5540.66;100.29;30.86;845.85;;98.47;425.19;1067.29;2042.46;495.53;434.72;1272.4;857.64;875.34;572.67;1124.92;761.9;7.71;68.52
323;Groot-Rijnmond;1996;6266.7;103.01;62.62;1142.62;;137.5;489.18;932.06;2422.73;543.17;433.81;1567.81;862.64;829.96;577.21;1408.08;937.96;7.26;75.78
324;Groot-Rijnmond;1997;7896.68;111.63;77.14;2286.6;;113.45;444.25;1180.28;2677.76;578.57;426.55;1728.45;985.61;937.51;594.0;2567.94;992.42;9.08;81.68
325;Groot-Rijnmond;1998;7268.36;115.64;11.1;1216.99;;115.56;561.02;1293.04;2973.44;626.09;355.47;1835.34;1024.11;1003.26;651.56;1521.69;1118.75;7.27;106.39
326;Groot-Rijnmond;1999;8029.23;164.36;82.28;1218.83;;127.2;652.76;1521.52;3195.35;665.36;401.57;2013.99;1030.77;1208.8;660.4;1757.38;1229.6;9.75;118.54
327;Groot-Rijnmond;2000;6864.79;169.57;17.13;759.79;;115.91;560.04;1097.72;3020.92;768.18;355.52;1939.61;1013.81;893.07;558.11;1146.07;1197.99;9.05;107.09
328;Groot-Rijnmond;2001;8185.43;181.1;13.15;744.3;;230.96;553.68;2120.03;3102.66;887.34;352.2;2036.02;1064.42;1751.3;640.96;1180.59;1396.86;8.46;106.83
329;Zuidoost-Zuid-Holland;1995;1333.66;42.2;0.91;171.08;;54.0;142.94;91.66;574.49;172.44;83.95;449.7;188.32;122.97;138.4;243.68;160.18;10.89;19.51
330;Zuidoost-Zuid-Holland;1996;1518.35;42.2;4.99;248.22;;95.75;163.36;157.46;519.12;184.23;102.55;382.54;198.3;162.91;209.19;332.62;200.57;9.98;22.69
331;Zuidoost-Zuid-Holland;1997;1766.11;46.29;5.9;232.34;;168.81;163.81;244.59;605.8;181.06;117.98;411.58;217.36;272.72;197.85;412.49;217.81;12.25;24.05
332;Zuidoost-Zuid-Holland;1998;1938.65;47.65;3.59;205.82;;90.45;182.13;379.3;737.5;189.4;102.8;458.77;205.77;355.55;314.71;311.01;258.08;9.62;25.14
333;Zuidoost-Zuid-Holland;1999;2129.97;49.33;2.76;271.42;;213.4;190.41;211.07;879.94;197.99;113.64;398.47;258.43;164.56;570.3;410.26;293.38;11.93;22.64
334;Zuidoost-Zuid-Holland;2000;2385.93;50.13;2.45;248.27;;114.9;191.69;291.88;740.4;615.22;130.98;443.96;277.86;637.16;295.95;384.78;311.21;10.44;24.57
335;Zuidoost-Zuid-Holland;2001;2556.77;48.88;5.46;261.77;;176.66;214.36;201.77;754.24;733.69;159.94;450.13;354.81;703.89;262.68;391.38;359.31;9.03;25.54
336;Zeeuwsch-Vlaanderen;1995;501.43;35.39;0.0;117.53;;4.99;27.68;62.17;194.22;30.4;29.04;168.35;51.73;36.3;63.08;121.61;49.01;5.9;4.99
337;Zeeuwsch-Vlaanderen;1996;608.07;32.67;0.91;178.79;;7.26;40.39;75.78;210.55;36.3;24.96;180.15;65.8;42.2;76.24;172.89;58.08;6.35;5.45
338;Zeeuwsch-Vlaanderen;1997;542.27;27.23;1.36;142.94;;6.81;28.59;22.24;250.94;31.76;31.31;210.55;40.84;35.85;28.59;156.55;55.81;7.71;5.45
339;Zeeuwsch-Vlaanderen;1998;569.75;26.8;2.54;185.14;;11.4;28.34;51.55;201.59;37.07;25.32;158.73;48.89;47.05;59.51;177.13;70.24;6.42;1.8
340;Zeeuwsch-Vlaanderen;1999;740.39;33.36;1.3;169.1;;9.69;43.86;209.77;196.86;48.72;27.74;159.03;90.83;52.86;203.26;149.37;74.2;8.09;2.76
341;Zeeuwsch-Vlaanderen;2000;696.63;37.03;0.38;244.89;;7.01;41.36;83.74;217.02;40.03;25.17;165.34;86.88;79.0;73.13;200.55;77.51;8.19;6.02
342;Zeeuwsch-Vlaanderen;2001;681.65;33.46;0.3;277.4;;6.95;45.68;57.79;179.95;47.75;32.36;140.09;91.97;91.73;32.8;223.68;88.44;6.99;5.96
343;Overig Zeeland;1995;855.38;83.04;0.0;108.45;;15.43;53.55;44.47;371.19;112.99;66.25;310.84;131.14;79.87;54.91;144.76;93.93;27.68;12.71
344;Overig Zeeland;1996;962.92;83.04;1.36;124.34;;16.34;68.07;56.27;413.85;117.53;82.13;346.23;139.31;88.03;63.98;168.81;112.54;29.5;14.52
345;Overig Zeeland;1997;1258.79;85.76;2.72;343.06;;17.7;69.43;65.34;488.72;113.45;73.06;407.95;144.76;117.08;60.81;351.23;126.15;36.3;14.97
346;Overig Zeeland;1998;1105.67;80.52;1.94;143.55;;21.22;101.92;65.92;486.64;141.9;62.07;395.6;159.53;94.99;83.38;192.29;138.53;30.74;10.59
347;Overig Zeeland;1999;1403.25;105.31;1.65;157.15;;25.22;90.24;206.27;583.62;171.27;62.52;491.81;174.8;168.42;76.36;276.07;157.97;42.03;15.79
348;Overig Zeeland;2000;1339.96;125.22;0.99;182.16;;21.33;103.62;79.51;572.01;144.39;110.73;433.6;275.28;96.61;79.8;219.24;171.61;46.83;17.0
349;Overig Zeeland;2001;1277.5;119.86;1.05;225.17;;24.8;88.03;66.6;443.76;179.17;129.06;348.45;288.01;109.52;72.76;198.43;201.62;41.8;16.92
350;West-Noord-Brabant;1995;2337.42;90.3;7.26;554.97;;34.94;171.08;157.01;895.76;264.1;162.0;599.9;383.9;207.83;280.89;537.73;284.97;13.61;29.5
351;West-Noord-Brabant;1996;2959.1;98.47;4.54;971.54;;44.47;186.5;161.55;1091.34;268.18;132.5;735.12;318.55;236.42;328.08;1000.13;296.32;13.16;31.31
352;West-Noord-Brabant;1997;2777.13;120.25;6.35;548.17;;62.17;184.69;156.55;1242.9;262.28;193.76;828.6;391.16;232.34;333.98;593.54;348.5;14.97;34.03
353;West-Noord-Brabant;1998;2792.81;115.9;31.61;510.89;;58.67;242.75;189.82;1136.67;365.07;141.42;845.37;451.02;257.96;220.78;541.46;427.46;11.42;37.32
354;West-Noord-Brabant;1999;3527.95;156.94;3.9;663.29;;67.5;282.59;219.65;1559.33;430.81;143.93;1041.58;558.24;250.81;417.37;721.14;471.14;15.17;52.49
355;West-Noord-Brabant;2000;3618.49;143.39;1.68;765.37;;65.45;265.85;220.52;1458.18;523.53;174.53;884.63;618.07;336.05;443.64;769.98;513.36;13.25;39.51
356;West-Noord-Brabant;2001;3537.88;166.68;0.65;501.17;;60.82;287.12;336.74;1534.49;469.01;181.19;931.23;644.16;362.51;454.59;579.1;515.81;11.39;39.08
357;Midden-Noord-Brabant;1995;1612.73;77.14;33.13;260.92;;33.13;130.69;80.77;675.68;216.45;104.37;559.06;247.76;156.1;122.97;309.48;185.6;13.16;18.6
358;Midden-Noord-Brabant;1996;1732.99;74.42;17.24;265.01;;35.39;162.0;77.6;762.35;235.06;103.92;626.67;265.01;199.21;125.7;268.64;214.18;12.71;20.87
359;Midden-Noord-Brabant;1997;1802.42;86.67;3.18;280.44;;32.22;151.11;71.7;867.17;203.75;106.64;721.06;237.78;134.32;129.78;308.57;239.14;11.8;19.51
360;Midden-Noord-Brabant;1998;1801.54;75.22;13.76;265.6;;51.55;163.27;99.27;794.48;236.2;102.19;642.93;267.09;154.89;146.04;300.3;266.01;8.05;16.25
361;Midden-Noord-Brabant;1999;2008.68;96.48;2.4;286.94;;62.6;198.22;109.9;896.63;247.1;108.41;719.62;288.2;170.92;148.75;331.38;315.38;11.49;22.94
362;Midden-Noord-Brabant;2000;2123.52;91.22;0.61;281.88;;53.92;192.9;91.98;988.87;292.67;129.47;526.95;599.87;180.02;126.88;295.99;357.22;9.01;27.57
363;Midden-Noord-Brabant;2001;2245.64;94.46;0.12;261.97;;47.16;193.83;197.13;1001.61;282.86;166.5;578.62;599.83;262.19;138.29;281.83;348.94;7.14;28.8
364;Noordoost-Noord-Brabant;1995;2381.44;133.41;0.45;393.43;;39.03;156.1;142.49;1070.47;311.29;134.32;681.12;353.49;191.5;342.6;469.66;280.89;23.14;39.03
365;Noordoost-Noord-Brabant;1996;2695.45;156.55;1.82;406.59;;50.37;181.06;135.68;1248.8;375.28;139.31;779.14;407.04;230.97;401.6;468.3;333.53;26.32;48.55
366;Noordoost-Noord-Brabant;1997;2881.96;139.76;1.82;465.58;;65.34;217.81;205.11;1256.06;379.36;151.11;776.42;456.5;245.04;376.18;547.71;410.67;18.15;51.28
367;Noordoost-Noord-Brabant;1998;3247.36;150.73;12.14;550.96;;80.18;257.02;263.45;1398.1;394.2;140.57;792.01;511.69;284.77;509.42;601.79;497.48;13.23;36.98
368;Noordoost-Noord-Brabant;1999;3210.81;171.31;2.97;463.21;;97.77;288.15;264.15;1470.48;309.59;143.19;818.36;416.83;237.79;531.5;593.5;568.98;20.54;23.31
369;Noordoost-Noord-Brabant;2000;3754.67;177.19;0.64;512.94;;83.13;305.05;420.42;1615.34;469.63;170.33;905.17;527.42;571.12;572.62;546.66;574.08;13.66;43.93
370;Noordoost-Noord-Brabant;2001;3953.73;174.22;0.69;484.05;;91.25;308.86;259.2;1804.19;642.28;188.99;888.91;588.78;505.65;775.73;572.58;568.34;8.83;44.91
371;Zuidoost-Noord-Brabant;1995;2728.58;116.17;2.27;551.34;;29.5;186.5;124.79;1119.02;460.59;138.4;839.49;337.61;218.27;379.81;499.61;402.05;18.6;33.13
372;Zuidoost-Noord-Brabant;1996;3127.91;134.77;2.72;688.84;;56.27;220.08;135.68;1039.61;662.97;186.96;734.22;453.33;265.46;522.3;591.73;499.16;20.87;40.84
373;Zuidoost-Noord-Brabant;1997;3156.5;148.39;3.63;567.68;;57.18;215.09;137.95;1341.83;516.86;167.9;979.71;442.44;245.5;378.91;527.75;522.3;17.7;42.2
374;Zuidoost-Noord-Brabant;1998;3584.8;159.07;4.37;676.49;;67.27;272.6;250.56;1468.26;524.25;161.93;1056.42;518.86;289.34;397.24;586.81;679.74;11.64;44.73
375;Zuidoost-Noord-Brabant;1999;4020.19;180.18;2.18;865.14;;72.45;312.53;287.04;1657.11;475.36;168.21;1176.2;610.85;272.17;330.5;811.78;748.75;16.77;53.16
376;Zuidoost-Noord-Brabant;2000;4820.49;190.45;1.73;846.87;;81.44;307.79;766.06;2059.52;387.95;178.69;1206.65;1018.26;558.54;263.58;881.62;831.11;10.76;49.98
377;Zuidoost-Noord-Brabant;2001;4567.72;173.64;0.81;863.19;;73.13;323.43;288.92;2204.74;438.18;201.66;1302.07;1009.12;288.09;302.7;753.76;855.86;6.82;49.29
378;Noord-Limburg;1995;1042.79;103.92;3.18;199.21;;13.61;62.62;71.24;376.18;147.93;64.89;314.02;210.1;64.44;80.77;226.44;117.53;10.89;18.15
379;Noord-Limburg;1996;1134.9;112.54;7.26;229.16;;14.07;87.13;74.87;433.36;125.24;51.28;350.77;204.65;71.7;83.95;237.33;154.74;13.16;18.6
380;Noord-Limburg;1997;1065.02;127.06;8.17;200.57;;14.52;81.23;79.41;384.35;112.99;56.72;294.96;195.58;73.97;82.13;213.28;177.43;10.89;17.24
381;Noord-Limburg;1998;1200.25;147.57;3.84;255.46;;17.99;96.58;88.08;433.78;100.4;56.53;339.27;207.48;70.63;99.66;257.24;210.53;7.53;7.91
382;Noord-Limburg;1999;1196.38;172.44;4.45;195.25;;20.71;116.33;89.3;432.95;104.92;60.02;347.19;217.36;79.72;92.93;225.98;212.41;10.82;9.97
383;Noord-Limburg;2000;1433.69;163.28;4.13;309.43;;18.3;175.35;86.96;492.1;95.01;89.13;392.56;302.36;131.0;73.21;272.2;233.84;9.29;19.23
384;Noord-Limburg;2001;1359.81;160.36;3.03;297.12;;19.27;102.75;99.89;494.07;102.53;80.79;401.81;227.95;84.9;83.1;291.62;244.3;7.04;19.09
385;Midden-Limburg;1995;712.43;42.66;4.99;134.32;;11.34;49.01;31.31;276.81;100.29;62.17;229.61;113.9;58.08;53.09;147.93;89.85;7.26;12.25
386;Midden-Limburg;1996;814.54;47.19;10.44;168.81;;14.52;58.99;35.39;319.46;96.66;63.53;266.37;122.52;65.34;51.28;177.88;109.81;8.17;13.61
387;Midden-Limburg;1997;832.23;47.19;12.71;154.29;;19.06;65.34;52.64;334.89;83.95;61.71;270.0;114.81;67.61;64.44;172.44;122.52;7.71;12.71
388;Midden-Limburg;1998;970.66;52.28;7.8;214.75;;18.91;70.4;47.81;414.87;91.24;52.59;346.99;114.85;67.74;80.92;204.33;145.27;5.55;5.0
389;Midden-Limburg;1999;998.0;61.08;6.8;208.8;;21.69;76.35;57.81;374.72;136.18;54.58;302.66;169.28;72.89;75.1;205.55;151.37;8.08;13.08
390;Midden-Limburg;2000;1053.03;68.27;5.38;194.34;;23.98;79.39;56.54;375.07;186.64;63.41;289.83;205.71;138.9;74.38;161.15;160.14;6.81;16.1
391;Midden-Limburg;2001;1226.36;61.82;2.79;245.86;;26.98;72.25;52.0;507.32;196.23;61.12;420.55;205.98;130.44;62.42;219.56;167.97;5.4;14.04
392;Zuid-Limburg;1995;2776.23;30.4;3.18;1310.97;;27.23;123.43;153.83;740.57;233.7;153.38;526.39;347.6;261.83;141.13;1132.18;323.09;13.16;30.86
393;Zuid-Limburg;1996;2330.62;33.58;6.35;701.54;;30.4;131.6;139.31;859.91;272.27;156.55;612.15;364.84;256.39;138.4;603.53;304.03;13.16;38.12
394;Zuid-Limburg;1997;2593.35;38.57;8.62;729.68;;36.76;147.02;384.35;829.51;262.74;156.1;514.13;363.93;369.83;142.49;760.08;387.98;16.34;38.57
395;Zuid-Limburg;1998;3092.18;32.27;9.08;1114.28;;40.3;163.44;387.28;905.52;276.79;163.23;542.0;521.12;261.14;168.0;1094.71;464.03;13.31;27.86
396;Zuid-Limburg;1999;3228.97;41.31;11.65;939.57;;63.17;196.68;533.93;986.9;273.13;182.63;629.53;629.22;316.24;174.71;891.18;544.05;17.66;26.38
397;Zuid-Limburg;2000;2803.04;40.85;4.2;551.76;;43.82;216.83;410.38;1071.45;277.96;185.8;754.73;357.35;375.94;157.16;528.26;567.61;18.12;43.87
398;Zuid-Limburg;2001;2882.17;35.12;3.3;504.96;;38.18;201.53;259.39;1301.29;344.17;194.23;980.51;432.36;216.02;143.73;524.74;524.38;16.16;44.27
399;Flevoland;1995;1540.58;94.39;0.0;77.6;;9.08;62.62;37.66;923.9;298.59;37.66;628.49;191.5;207.38;281.8;102.55;92.57;19.51;16.79
400;Flevoland;1996;1713.02;91.66;0.0;70.34;;9.08;81.23;54.91;1047.32;325.81;31.76;697.91;213.73;227.8;310.84;117.08;106.18;19.97;19.06
401;Flevoland;1997;2112.35;98.47;0.0;93.48;;10.89;85.76;35.85;1463.89;273.63;50.37;1073.19;197.85;209.19;327.63;127.97;134.32;24.96;17.7
402;Flevoland;1998;2163.86;107.52;0.03;111.92;;14.56;94.65;55.54;1473.47;256.7;49.47;1018.99;171.83;216.17;397.48;159.17;158.22;19.85;22.15
403;Flevoland;1999;2288.5;148.1;0.16;91.19;;25.48;119.62;95.01;1464.24;291.77;52.94;1002.46;249.14;241.32;385.37;166.15;191.09;26.81;26.16
404;Flevoland;2000;3205.95;148.31;0.03;183.93;;16.9;136.05;103.49;2394.01;149.19;74.04;1345.35;365.78;120.56;904.66;174.34;247.22;25.8;22.23
405;Flevoland;2001;3003.53;131.83;0.4;117.05;;19.22;135.62;65.94;2293.89;165.04;74.55;1211.91;360.43;86.87;901.12;175.88;225.19;20.75;21.4
406;Utrecht-West;1995;503.24;35.85;0.0;69.43;;14.52;57.63;15.43;227.34;59.45;23.14;176.97;74.42;46.74;34.49;85.76;68.07;9.98;7.26
407;Utrecht-West;1996;595.81;32.22;0.0;66.71;;20.42;50.37;80.32;258.65;63.08;24.05;196.03;76.24;108.91;45.83;80.32;71.24;8.62;8.62
408;Utrecht-West;1997;521.39;34.03;0.0;72.15;;19.97;52.18;21.33;234.6;62.17;25.87;160.18;72.6;51.73;50.82;84.86;81.68;10.89;9.08
409;Utrecht-West;1998;581.02;31.89;0.0;80.8;;24.37;69.61;29.57;252.55;65.53;26.7;168.47;84.74;55.1;63.7;94.63;96.44;8.29;9.65
410;Utrecht-West;1999;761.24;46.94;0.11;83.23;;28.08;78.37;63.8;364.14;68.5;28.06;262.53;109.12;85.43;66.1;103.38;112.34;10.36;11.97
411;Utrecht-West;2000;787.33;44.66;0.0;79.89;;24.86;73.65;32.2;338.25;155.26;38.55;256.03;156.57;94.49;52.28;85.07;124.44;9.1;9.33
412;Utrecht-West;2001;871.97;39.92;0.0;79.85;;21.89;82.65;41.91;401.4;169.75;34.6;301.35;171.14;91.74;56.25;103.47;131.65;8.12;8.26
413;Stadsgewest Amersfoort;1995;997.86;16.79;0.0;68.52;;17.24;102.1;85.76;522.75;100.29;84.86;340.34;164.72;85.76;121.16;125.7;144.76;2.27;13.16
414;Stadsgewest Amersfoort;1996;997.41;13.16;0.0;80.77;;15.43;102.55;85.76;491.9;122.97;84.4;332.17;176.52;102.55;83.95;128.42;156.1;1.82;15.88
415;Stadsgewest Amersfoort;1997;1291.46;14.52;0.0;265.01;;17.24;120.25;86.22;579.02;131.6;77.6;379.36;183.33;98.02;93.48;312.2;203.29;2.72;19.06
416;Stadsgewest Amersfoort;1998;1327.93;11.38;0.0;99.77;;22.54;124.05;159.1;678.79;160.11;72.18;443.3;219.66;137.83;93.98;168.13;233.67;1.62;29.74
417;Stadsgewest Amersfoort;1999;1324.48;15.34;0.33;99.72;;31.62;141.69;156.44;649.02;154.0;76.33;377.25;240.51;101.18;98.05;204.45;266.23;2.18;34.63
418;Stadsgewest Amersfoort;2000;1332.25;15.93;0.45;87.8;;29.1;159.46;184.08;633.29;137.25;84.89;310.78;290.08;121.8;115.02;178.33;290.61;1.34;24.29
419;Stadsgewest Amersfoort;2001;1543.3;17.41;0.09;80.52;;25.31;155.9;188.53;836.7;162.97;75.85;454.4;341.28;133.73;113.27;172.52;303.1;1.06;23.93
420;Stadsgewest Utrecht;1995;2946.39;29.04;0.45;376.18;;61.71;262.74;324.91;1340.01;344.42;207.38;501.43;585.83;297.68;495.07;504.6;510.96;11.8;38.57
421;Stadsgewest Utrecht;1996;3129.72;30.4;0.91;250.49;;151.56;228.25;421.11;1460.72;395.24;191.5;534.55;546.81;555.88;520.49;380.72;532.74;11.8;46.74
422;Stadsgewest Utrecht;1997;3291.27;31.31;1.82;233.24;;57.63;262.74;325.81;1749.78;392.97;235.51;594.91;623.95;278.17;636.65;412.03;683.85;13.16;49.01
423;Stadsgewest Utrecht;1998;3921.59;31.35;0.68;321.76;;83.64;278.14;357.89;2187.62;431.79;228.72;647.06;805.04;305.59;774.99;493.73;811.24;10.9;73.03
424;Stadsgewest Utrecht;1999;4637.32;36.37;0.47;282.53;;114.35;319.98;591.27;2640.43;405.76;246.16;916.56;884.24;264.91;937.65;649.95;910.63;14.3;59.09
425;Stadsgewest Utrecht;2000;4574.66;39.17;0.64;307.95;;76.18;271.8;528.87;2346.16;735.49;268.4;1125.57;624.85;630.13;688.21;479.8;938.31;13.88;73.9
426;Stadsgewest Utrecht;2001;4957.2;41.05;0.03;312.42;;83.7;263.56;578.42;2705.57;703.39;269.07;1278.92;631.24;725.06;748.82;476.19;1008.4;12.42;76.16
427;Zuidoost-Utrecht;1995;471.02;14.97;0.0;48.55;;5.9;43.11;14.52;255.02;63.08;25.87;217.36;42.66;44.02;34.94;62.62;57.63;4.99;6.35
428;Zuidoost-Utrecht;1996;490.54;15.88;0.45;43.11;;6.81;49.92;14.52;248.67;83.5;27.23;197.39;56.72;48.55;40.39;61.26;72.6;5.45;8.62
429;Zuidoost-Utrecht;1997;549.98;17.7;0.45;109.81;;8.17;50.82;26.32;217.36;88.49;31.31;160.64;65.34;66.71;38.12;115.71;87.58;5.9;9.53
430;Zuidoost-Utrecht;1998;581.52;17.39;0.13;60.1;;9.37;56.53;20.58;269.54;122.29;25.6;201.4;100.69;51.43;45.96;63.97;102.92;5.08;10.06
431;Zuidoost-Utrecht;1999;569.73;23.91;0.03;68.92;;13.4;63.81;24.15;230.14;117.95;27.41;164.44;104.19;53.59;46.38;82.05;99.7;7.07;12.3
432;Zuidoost-Utrecht;2000;603.37;24.38;0.09;55.71;;14.13;79.01;24.25;270.05;103.38;32.37;213.87;106.52;33.01;49.45;73.53;109.79;6.81;10.39
433;Zuidoost-Utrecht;2001;710.17;26.76;0.04;49.67;;10.37;66.7;43.64;357.05;118.3;37.65;300.05;125.35;38.95;39.99;68.17;121.08;5.87;10.72
434;Amsterdam;1995;3731.43;4.08;0.91;314.92;;19.51;280.44;505.51;1851.42;389.8;364.39;685.66;723.33;387.98;531.83;587.65;766.89;0.45;48.1
435;Amsterdam;1996;3957.87;6.81;3.18;297.68;;20.87;298.13;453.33;2164.53;427.01;286.79;969.27;572.67;465.58;507.78;515.04;875.8;0.0;51.73
436;Amsterdam;1997;4315.0;4.54;2.27;258.65;;24.96;298.59;789.12;2146.38;407.04;383.9;814.99;690.65;471.48;542.27;611.24;1132.64;0.45;51.28
437;Amsterdam;1998;4667.59;5.54;10.33;251.71;;32.1;382.1;721.84;2460.68;451.04;352.26;847.52;793.23;336.03;570.64;689.46;1376.87;0.18;53.67
438;Amsterdam;1999;5003.63;4.07;2.37;276.43;;50.12;463.71;1096.24;2231.97;522.76;355.97;689.7;794.58;486.55;547.77;999.43;1427.62;0.18;57.79
439;Amsterdam;2000;4933.35;4.76;0.98;350.22;;44.03;423.93;1339.53;2054.73;380.3;334.86;611.89;875.6;412.21;308.37;1234.76;1387.23;0.09;103.2
440;Amsterdam;2001;5275.33;4.95;2.44;225.8;;33.42;370.23;1251.43;2538.91;520.94;327.21;746.19;1061.06;495.26;393.41;988.3;1470.14;0.08;120.88
441;Overig Agglomeratie Amsterdam;1995;667.06;11.34;0.0;208.29;;6.81;42.2;54.0;266.82;55.36;22.69;135.23;108.91;44.02;49.01;220.08;102.1;0.45;7.71
442;Overig Agglomeratie Amsterdam;1996;526.39;8.17;0.0;32.67;;11.8;72.15;49.92;265.92;60.81;24.96;108.91;128.42;54.0;44.47;63.08;118.44;0.45;8.62
