ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1091;Appelen;2013;149.0;149.0;95.0;95.0;-10.9;-10.9;157.0;157.0
1092;Appelen;2014;118.0;118.0;106.0;106.0;11.9;11.9;111.5;111.5
1093;Appelen;2015;111.0;111.0;111.0;111.0;5.0;5.0;100.0;100.0
1094;Appelen;2016;107.0;107.0;105.0;105.0;-5.3;-5.3;101.9;101.9
1095;Appelen;2017;122.0;122.0;88.0;88.0;-16.5;-16.5;138.8;138.8
1096;Appelen;2018;139.0;139.0;82.0;82.0;-6.5;-6.5;168.7;168.7
1097;Appelen;2019;109.0;109.0;89.0;89.0;7.8;7.8;123.2;123.2
1098;Appelen;2020;118.0;118.0;78.0;78.0;-11.7;-11.7;150.9;150.9
1099;Appelen;2021;130.0;130.0;76.0;76.0;-2.5;-2.5;170.2;170.2
1100;Appelen;2022;83.0;83.0;78.0;78.0;1.9;1.9;106.8;106.8
1101;Appelen;2023;;;;;;;;
1102;Peren;1995;52.0;53.0;48.0;49.0;;;108.1;109.0
1103;Peren;1996;54.0;55.0;43.0;43.0;-11.2;-11.4;126.3;126.9
1104;Peren;1997;76.0;76.0;54.0;54.0;25.5;24.7;141.2;141.9
1105;Peren;1998;83.0;83.0;45.0;45.0;-17.0;-16.1;184.7;185.1
1106;Peren;1999;76.0;77.0;43.0;43.0;-4.6;-4.5;178.1;178.6
1107;Peren;2000;86.0;86.0;54.0;54.0;25.2;24.9;159.7;160.2
1108;Peren;2001;136.0;137.0;46.0;46.0;-14.8;-14.7;298.2;297.9
1109;Peren;2002;128.0;128.0;54.0;54.0;19.3;18.7;235.0;234.8
1110;Peren;2003;170.0;170.0;85.0;85.0;56.9;56.9;199.1;198.9
1111;Peren;2004;173.0;173.0;95.0;96.0;11.8;11.8;180.8;180.6
1112;Peren;2005;178.0;179.0;109.0;109.0;14.4;14.4;163.4;163.4
1113;Peren;2006;207.0;207.0;112.0;112.0;2.8;2.6;184.4;184.4
1114;Peren;2007;200.0;201.0;130.0;130.0;15.9;15.9;154.0;154.4
1115;Peren;2008;282.0;282.0;114.0;114.0;-12.4;-12.4;247.7;247.7
1116;Peren;2009;248.0;248.0;136.0;136.0;19.2;19.2;182.3;182.3
1117;Peren;2010;264.0;264.0;184.0;184.0;35.4;35.4;143.4;143.4
1118;Peren;2011;254.0;254.0;201.0;201.0;9.5;9.5;126.2;126.2
1119;Peren;2012;258.0;258.0;184.0;184.0;-8.9;-8.9;140.7;140.7
1120;Peren;2013;340.0;340.0;212.0;212.0;15.2;15.2;160.6;160.6
1121;Peren;2014;258.0;258.0;286.0;286.0;35.1;35.1;90.4;90.4
1122;Peren;2015;297.0;297.0;297.0;297.0;4.1;4.1;100.0;100.0
1123;Peren;2016;289.0;289.0;308.0;308.0;3.5;3.5;94.0;94.0
1124;Peren;2017;375.0;375.0;298.0;298.0;-3.1;-3.1;125.7;125.7
1125;Peren;2018;365.0;365.0;312.0;312.0;4.6;4.6;117.1;117.1
1126;Peren;2019;311.0;311.0;321.0;321.0;3.0;3.0;96.9;96.9
1127;Peren;2020;428.0;428.0;326.0;326.0;1.3;1.3;131.5;131.5
1128;Peren;2021;396.0;396.0;305.0;305.0;-6.4;-6.4;129.9;129.9
1129;Peren;2022;391.0;391.0;290.0;290.0;-4.9;-4.9;135.0;135.0
1130;Peren;2023;;;;;;;;
1131;Ander vers fruit;1995;67.0;67.0;107.0;107.0;;;62.6;62.6
1132;Ander vers fruit;1996;57.0;57.0;101.0;101.0;-5.5;-5.5;56.3;56.3
1133;Ander vers fruit;1997;99.0;99.0;148.0;148.0;47.4;47.4;66.8;66.8
1134;Ander vers fruit;1998;97.0;97.0;150.0;150.0;1.0;1.0;64.8;64.8
1135;Ander vers fruit;1999;99.0;99.0;155.0;155.0;3.3;3.3;63.9;63.9
1136;Ander vers fruit;2000;109.0;109.0;158.0;158.0;2.3;2.3;69.0;69.0
1137;Ander vers fruit;2001;134.0;134.0;155.0;155.0;-2.2;-2.2;86.7;86.7
1138;Ander vers fruit;2002;136.0;136.0;155.0;155.0;0.3;0.3;87.6;87.6
1139;Ander vers fruit;2003;171.0;171.0;158.0;158.0;1.8;1.8;108.5;108.5
1140;Ander vers fruit;2004;150.0;150.0;166.0;166.0;5.1;5.1;90.3;90.3
1141;Ander vers fruit;2005;138.0;138.0;176.0;176.0;5.8;5.8;78.5;78.5
1142;Ander vers fruit;2006;189.0;189.0;200.0;200.0;14.0;14.0;94.3;94.3
1143;Ander vers fruit;2007;212.0;212.0;221.0;221.0;10.6;10.6;95.8;95.8
1144;Ander vers fruit;2008;214.0;214.0;214.0;214.0;-3.2;-3.2;100.0;100.0
1145;Ander vers fruit;2009;201.0;201.0;224.0;224.0;4.7;4.7;89.6;89.6
1146;Ander vers fruit;2010;218.0;218.0;218.0;218.0;-2.9;-2.9;100.2;100.2
1147;Ander vers fruit;2011;232.0;232.0;238.0;238.0;9.0;9.0;97.5;97.5
1148;Ander vers fruit;2012;222.0;222.0;257.0;257.0;7.9;7.9;86.5;86.5
1149;Ander vers fruit;2013;266.0;266.0;254.0;254.0;-1.0;-1.0;104.8;104.8
1150;Ander vers fruit;2014;270.0;270.0;266.0;266.0;4.7;4.7;101.6;101.6
1151;Ander vers fruit;2015;267.0;267.0;267.0;267.0;0.6;0.6;100.0;100.0
1152;Ander vers fruit;2016;297.0;297.0;265.0;265.0;-0.9;-0.9;111.9;111.9
1153;Ander vers fruit;2017;304.0;304.0;278.0;278.0;5.0;5.0;109.2;109.2
1154;Ander vers fruit;2018;312.0;312.0;276.0;276.0;-0.7;-0.7;112.8;112.8
1155;Ander vers fruit;2019;319.0;319.0;301.0;301.0;8.9;8.9;106.1;106.1
1156;Ander vers fruit;2020;354.0;354.0;292.0;292.0;-2.8;-2.8;120.9;120.9
1157;Ander vers fruit;2021;377.0;377.0;310.0;310.0;6.0;6.0;121.5;121.5
1158;Ander vers fruit;2022;368.0;368.0;313.0;313.0;1.0;1.0;117.4;117.4
1159;Ander vers fruit;2023;;;;;;;;
1160;Andere plantaardige producten, totaal;1995;360.0;369.0;500.0;514.0;;;72.0;71.9
1161;Andere plantaardige producten, totaal;1996;337.0;347.0;489.0;497.0;-2.3;-3.3;69.0;69.9
1162;Andere plantaardige producten, totaal;1997;401.0;412.0;533.0;539.0;9.2;8.4;75.3;76.4
1163;Andere plantaardige producten, totaal;1998;455.0;466.0;552.0;558.0;3.5;3.5;82.4;83.5
1164;Andere plantaardige producten, totaal;1999;472.0;483.0;612.0;616.0;10.8;10.4;77.2;78.4
1165;Andere plantaardige producten, totaal;2000;444.0;455.0;577.0;582.0;-5.7;-5.6;76.9;78.1
1166;Andere plantaardige producten, totaal;2001;357.0;368.0;477.0;484.0;-17.3;-16.9;74.9;76.1
1167;Andere plantaardige producten, totaal;2002;260.0;275.0;395.0;402.0;-17.3;-17.0;65.9;68.4
1168;Andere plantaardige producten, totaal;2003;341.0;352.0;484.0;486.0;22.6;21.0;70.5;72.5
1169;Andere plantaardige producten, totaal;2004;362.0;374.0;495.0;499.0;2.2;2.7;73.1;74.8
1170;Andere plantaardige producten, totaal;2005;401.0;410.0;512.0;515.0;3.4;3.2;78.4;79.6
1171;Andere plantaardige producten, totaal;2006;419.0;428.0;619.0;620.0;21.0;20.4;67.7;69.0
1172;Andere plantaardige producten, totaal;2007;394.0;395.0;561.0;562.0;-9.3;-9.4;70.2;70.3
1173;Andere plantaardige producten, totaal;2008;428.0;428.0;581.0;581.0;3.5;3.5;73.6;73.6
1174;Andere plantaardige producten, totaal;2009;488.0;488.0;702.0;702.0;20.8;20.8;69.5;69.5
1175;Andere plantaardige producten, totaal;2010;480.0;481.0;667.0;667.0;-5.0;-5.0;72.0;72.0
1176;Andere plantaardige producten, totaal;2011;596.0;596.0;647.0;647.0;-3.1;-3.1;92.2;92.2
1177;Andere plantaardige producten, totaal;2012;646.0;646.0;654.0;654.0;1.1;1.1;98.9;98.9
1178;Andere plantaardige producten, totaal;2013;594.0;594.0;644.0;644.0;-1.4;-1.4;92.2;92.2
1179;Andere plantaardige producten, totaal;2014;601.0;601.0;648.0;648.0;0.6;0.6;92.7;92.7
1180;Andere plantaardige producten, totaal;2015;657.0;657.0;657.0;657.0;1.4;1.4;100.0;100.0
1181;Andere plantaardige producten, totaal;2016;688.0;688.0;651.0;651.0;-1.0;-1.0;105.8;105.8
1182;Andere plantaardige producten, totaal;2017;863.0;863.0;662.0;662.0;1.7;1.7;130.4;130.4
1183;Andere plantaardige producten, totaal;2018;819.0;819.0;651.0;651.0;-1.6;-1.6;125.8;125.8
1184;Andere plantaardige producten, totaal;2019;861.0;861.0;661.0;661.0;1.5;1.5;130.4;130.4
1185;Andere plantaardige producten, totaal;2020;800.0;800.0;668.0;668.0;1.1;1.1;119.7;119.7
1186;Andere plantaardige producten, totaal;2021;821.0;821.0;697.0;697.0;4.4;4.4;117.8;117.8
1187;Andere plantaardige producten, totaal;2022;753.0;753.0;698.0;698.0;0.0;0.0;108.0;108.0
1188;Andere plantaardige producten, totaal;2023;806.0;806.0;726.0;726.0;4.1;4.1;111.0;111.0
1189;Zaaigoed;1995;298.0;307.0;421.0;437.0;;;70.8;70.4
1190;Zaaigoed;1996;278.0;288.0;413.0;423.0;-2.0;-3.1;67.2;68.1
1191;Zaaigoed;1997;328.0;339.0;457.0;464.0;10.7;9.7;71.8;73.0
1192;Zaaigoed;1998;386.0;397.0;463.0;470.0;1.3;1.4;83.3;84.4
1193;Zaaigoed;1999;394.0;405.0;522.0;528.0;12.8;12.3;75.5;76.7
1194;Zaaigoed;2000;368.0;379.0;492.0;498.0;-5.8;-5.7;74.9;76.0
1195;Zaaigoed;2001;291.0;302.0;395.0;403.0;-19.6;-19.0;73.6;74.9
1196;Zaaigoed;2002;195.0;209.0;313.0;321.0;-20.8;-20.4;62.2;65.1
1197;Zaaigoed;2003;281.0;292.0;405.0;408.0;29.5;27.0;69.2;71.5
1198;Zaaigoed;2004;312.0;324.0;424.0;428.0;4.6;5.1;73.6;75.6
1199;Zaaigoed;2005;355.0;364.0;441.0;445.0;4.1;3.9;80.4;81.7
1200;Zaaigoed;2006;368.0;377.0;545.0;547.0;23.5;22.8;67.5;69.0
1201;Zaaigoed;2007;328.0;328.0;496.0;496.0;-9.0;-9.2;66.1;66.1
1202;Zaaigoed;2008;344.0;345.0;499.0;499.0;0.5;0.5;69.1;69.1
1203;Zaaigoed;2009;422.0;423.0;626.0;626.0;25.5;25.5;67.5;67.6
1204;Zaaigoed;2010;411.0;412.0;594.0;594.0;-5.0;-5.0;69.2;69.2
1205;Zaaigoed;2011;512.0;512.0;584.0;584.0;-1.8;-1.8;87.6;87.7
1206;Zaaigoed;2012;549.0;550.0;584.0;584.0;0.0;0.1;94.0;94.0
1207;Zaaigoed;2013;524.0;524.0;573.0;573.0;-2.0;-2.0;91.5;91.5
1208;Zaaigoed;2014;536.0;536.0;578.0;578.0;0.9;0.9;92.7;92.7
1209;Zaaigoed;2015;589.0;589.0;589.0;589.0;2.0;2.0;100.0;100.0
1210;Zaaigoed;2016;632.0;632.0;592.0;592.0;0.4;0.4;106.7;106.7
1211;Zaaigoed;2017;796.0;796.0;604.0;604.0;2.0;2.0;131.8;131.8
1212;Zaaigoed;2018;740.0;740.0;594.0;594.0;-1.7;-1.7;124.7;124.7
1213;Zaaigoed;2019;783.0;783.0;595.0;595.0;0.3;0.3;131.5;131.5
1214;Zaaigoed;2020;732.0;732.0;609.0;609.0;2.3;2.3;120.2;120.2
1215;Zaaigoed;2021;746.0;746.0;638.0;638.0;4.7;4.7;116.8;116.8
1216;Zaaigoed;2022;664.0;664.0;626.0;626.0;-1.8;-1.8;106.1;106.1
1217;Zaaigoed;2023;;;;;;;;
1218;Andere plantaardige producten: andere;1995;62.0;62.0;79.0;79.0;;;78.4;78.4
1219;Andere plantaardige producten: andere;1996;59.0;59.0;76.0;76.0;-4.1;-4.1;78.0;78.0
1220;Andere plantaardige producten: andere;1997;73.0;73.0;78.0;78.0;2.4;2.4;94.0;94.0
1221;Andere plantaardige producten: andere;1998;69.0;69.0;88.0;88.0;13.4;13.4;78.4;78.4
1222;Andere plantaardige producten: andere;1999;78.0;78.0;88.0;88.0;-0.1;-0.1;88.2;88.2
1223;Andere plantaardige producten: andere;2000;76.0;76.0;84.0;84.0;-4.9;-4.9;90.2;90.2
1224;Andere plantaardige producten: andere;2001;66.0;66.0;79.0;79.0;-6.0;-6.0;83.9;83.9
1225;Andere plantaardige producten: andere;2002;65.0;65.0;78.0;78.0;-1.6;-1.6;84.1;84.1
1226;Andere plantaardige producten: andere;2003;61.0;61.0;79.0;79.0;2.0;2.0;76.4;76.4
1227;Andere plantaardige producten: andere;2004;50.0;50.0;72.0;72.0;-8.9;-8.9;69.0;69.0
1228;Andere plantaardige producten: andere;2005;46.0;46.0;71.0;71.0;-1.3;-1.3;64.9;64.9
1229;Andere plantaardige producten: andere;2006;51.0;51.0;72.0;72.0;1.7;1.7;70.4;70.4
1230;Andere plantaardige producten: andere;2007;67.0;67.0;64.0;64.0;-11.1;-11.1;103.5;103.5
1231;Andere plantaardige producten: andere;2008;83.0;83.0;76.0;76.0;18.2;18.2;109.5;109.5
1232;Andere plantaardige producten: andere;2009;65.0;65.0;77.0;77.0;1.4;1.4;84.6;84.6
1233;Andere plantaardige producten: andere;2010;69.0;69.0;73.0;73.0;-4.9;-4.9;94.0;94.0
1234;Andere plantaardige producten: andere;2011;84.0;84.0;65.0;65.0;-11.0;-11.0;128.5;128.5
1235;Andere plantaardige producten: andere;2012;97.0;97.0;70.0;70.0;7.4;7.4;138.0;138.0
1236;Andere plantaardige producten: andere;2013;70.0;70.0;71.0;71.0;1.6;1.6;97.5;97.5
1237;Andere plantaardige producten: andere;2014;65.0;65.0;70.0;70.0;-1.7;-1.7;93.1;93.1
1238;Andere plantaardige producten: andere;2015;68.0;68.0;68.0;68.0;-2.9;-2.9;100.0;100.0
1239;Andere plantaardige producten: andere;2016;57.0;57.0;59.0;59.0;-13.5;-13.5;96.0;96.0
1240;Andere plantaardige producten: andere;2017;67.0;67.0;58.0;58.0;-1.7;-1.7;116.3;116.3
1241;Andere plantaardige producten: andere;2018;78.0;78.0;57.0;57.0;-1.1;-1.1;136.9;136.9
1242;Andere plantaardige producten: andere;2019;78.0;78.0;64.0;64.0;12.5;12.5;121.8;121.8
1243;Andere plantaardige producten: andere;2020;67.0;67.0;57.0;57.0;-11.2;-11.2;117.5;117.5
1244;Andere plantaardige producten: andere;2021;76.0;76.0;58.0;58.0;0.9;0.9;131.7;131.7
1245;Andere plantaardige producten: andere;2022;89.0;89.0;68.0;68.0;18.4;18.4;130.3;130.3
1246;Andere plantaardige producten: andere;2023;;;;;;;;
1247;Totaal veeteelt;1995;8805.0;8893.0;9149.0;9244.0;;;96.2;96.2
1248;Totaal veeteelt;1996;8998.0;9061.0;9174.0;9246.0;0.3;0.0;98.1;98.0
1249;Totaal veeteelt;1997;9556.0;9577.0;9373.0;9403.0;2.2;1.7;102.0;101.8
1250;Totaal veeteelt;1998;8366.0;8401.0;9129.0;9172.0;-2.6;-2.5;91.6;91.6
1251;Totaal veeteelt;1999;7905.0;7956.0;9322.0;9362.0;2.1;2.1;84.8;85.0
1252;Totaal veeteelt;2000;8631.0;8659.0;9113.0;9130.0;-2.2;-2.5;94.7;94.8
1253;Totaal veeteelt;2001;8800.0;8909.0;8703.0;8728.0;-4.5;-4.4;101.1;102.1
1254;Totaal veeteelt;2002;8035.0;8190.0;8697.0;8721.0;-0.1;-0.1;92.4;93.9
1255;Totaal veeteelt;2003;7527.0;7694.0;8464.0;8471.0;-2.7;-2.9;88.9;90.8
1256;Totaal veeteelt;2004;7927.0;8225.0;8980.0;8989.0;6.1;6.1;88.3;91.5
1257;Totaal veeteelt;2005;8039.0;8456.0;8967.0;8977.0;-0.1;-0.1;89.6;94.2
1258;Totaal veeteelt;2006;8309.0;8823.0;9006.0;9012.0;0.4;0.4;92.3;97.9
1259;Totaal veeteelt;2007;9088.0;9188.0;9269.0;9259.0;2.9;2.7;98.0;99.2
1260;Totaal veeteelt;2008;9815.0;9873.0;9435.0;9420.0;1.8;1.7;104.0;104.8
1261;Totaal veeteelt;2009;8756.0;8831.0;9613.0;9605.0;1.9;2.0;91.1;91.9
1262;Totaal veeteelt;2010;9405.0;9428.0;9716.0;9701.0;1.1;1.0;96.8;97.2
1263;Totaal veeteelt;2011;10147.0;10110.0;9647.0;9631.0;-0.7;-0.7;105.2;105.0
1264;Totaal veeteelt;2012;10652.0;10636.0;9731.0;9715.0;0.9;0.9;109.5;109.5
1265;Totaal veeteelt;2013;11404.0;11403.0;10007.0;9990.0;2.8;2.8;114.0;114.1
1266;Totaal veeteelt;2014;11181.0;11051.0;9937.0;9807.0;-0.7;-1.8;112.5;112.7
1267;Totaal veeteelt;2015;10355.0;10221.0;10355.0;10221.0;4.2;4.2;100.0;100.0
1268;Totaal veeteelt;2016;10433.0;10433.0;10816.0;10816.0;4.5;5.8;96.5;96.5
1269;Totaal veeteelt;2017;11640.0;11651.0;10626.0;10626.0;-1.8;-1.8;109.5;109.7
1270;Totaal veeteelt;2018;10753.0;10755.0;10483.0;10475.0;-1.3;-1.4;102.6;102.7
1271;Totaal veeteelt;2019;11164.0;11165.0;10710.0;10700.0;2.2;2.2;104.2;104.3
1272;Totaal veeteelt;2020;10632.0;10635.0;10825.0;10817.0;1.1;1.1;98.2;98.3
1273;Totaal veeteelt;2021;10937.0;10939.0;10601.0;10593.0;-2.1;-2.1;103.2;103.3
1274;Totaal veeteelt;2022;14821.0;14823.0;10513.0;10505.0;-0.8;-0.8;141.0;141.1
1275;Totaal veeteelt;2023;14223.0;14226.0;10444.0;10436.0;-0.7;-0.7;136.2;136.3
1276;Dieren, totaal;1995;4832.0;4890.0;5107.0;5179.0;;;94.6;94.4
1277;Dieren, totaal;1996;5035.0;5095.0;5170.0;5249.0;1.2;1.3;97.4;97.1
1278;Dieren, totaal;1997;5526.0;5572.0;5321.0;5386.0;2.9;2.6;103.9;103.5
1279;Dieren, totaal;1998;4205.0;4246.0;5037.0;5098.0;-5.3;-5.4;83.5;83.3
1280;Dieren, totaal;1999;3996.0;4057.0;5150.0;5214.0;2.3;2.3;77.6;77.8
1281;Dieren, totaal;2000;4437.0;4480.0;4830.0;4874.0;-6.2;-6.5;91.8;91.9
1282;Dieren, totaal;2001;4405.0;4511.0;4494.0;4524.0;-7.0;-7.2;98.0;99.7
1283;Dieren, totaal;2002;3889.0;4062.0;4554.0;4582.0;1.3;1.3;85.4;88.7
1284;Dieren, totaal;2003;3432.0;3606.0;4172.0;4194.0;-8.4;-8.5;82.3;86.0
1285;Dieren, totaal;2004;4071.0;4258.0;4628.0;4644.0;10.9;10.7;88.0;91.7
1286;Dieren, totaal;2005;4256.0;4446.0;4698.0;4714.0;1.5;1.5;90.6;94.3
1287;Dieren, totaal;2006;4472.0;4622.0;4684.0;4695.0;-0.3;-0.4;95.5;98.4
1288;Dieren, totaal;2007;4525.0;4628.0;4870.0;4868.0;4.0;3.7;92.9;95.1
1289;Dieren, totaal;2008;4850.0;4947.0;4870.0;4867.0;0.0;0.0;99.6;101.7
1290;Dieren, totaal;2009;4663.0;4781.0;4973.0;4977.0;2.1;2.3;93.8;96.1
1291;Dieren, totaal;2010;4672.0;4712.0;4921.0;4921.0;-1.1;-1.1;94.9;95.8
1292;Dieren, totaal;2011;4978.0;4980.0;4796.0;4796.0;-2.5;-2.5;103.8;103.8
1293;Dieren, totaal;2012;5426.0;5427.0;4862.0;4862.0;1.4;1.4;111.6;111.6
1294;Dieren, totaal;2013;5537.0;5537.0;4953.0;4953.0;1.9;1.9;111.8;111.8
1295;Dieren, totaal;2014;5168.0;5168.0;4835.0;4835.0;-2.4;-2.4;106.9;106.9
1296;Dieren, totaal;2015;4906.0;4906.0;4906.0;4906.0;1.5;1.5;100.0;100.0
1297;Dieren, totaal;2016;5078.0;5078.0;5036.0;5036.0;2.6;2.6;100.8;100.8
1298;Dieren, totaal;2017;5337.0;5337.0;4954.0;4954.0;-1.6;-1.6;107.7;107.7
1299;Dieren, totaal;2018;4929.0;4929.0;4936.0;4936.0;-0.4;-0.4;99.9;99.9
1300;Dieren, totaal;2019;5459.0;5459.0;5202.0;5202.0;5.4;5.4;104.9;104.9
1301;Dieren, totaal;2020;5114.0;5115.0;5300.0;5301.0;1.9;1.9;96.5;96.5
1302;Dieren, totaal;2021;4996.0;4997.0;5149.0;5150.0;-2.9;-2.9;97.0;97.0
1303;Dieren, totaal;2022;6221.0;6222.0;5111.0;5113.0;-0.7;-0.7;121.7;121.7
1304;Dieren, totaal;2023;6814.0;6816.0;4885.0;4887.0;-4.4;-4.4;139.5;139.5
1305;Rundvee;1995;1492.0;1533.0;1768.0;1831.0;;;84.4;83.7
1306;Rundvee;1996;1277.0;1318.0;1755.0;1824.0;-0.7;-0.4;72.8;72.3
1307;Rundvee;1997;1397.0;1424.0;1757.0;1807.0;0.1;-0.9;79.5;78.8
1308;Rundvee;1998;1391.0;1419.0;1649.0;1700.0;-6.2;-5.9;84.4;83.5
1309;Rundvee;1999;1287.0;1315.0;1624.0;1675.0;-1.5;-1.5;79.3;78.5
1310;Rundvee;2000;1191.0;1212.0;1435.0;1474.0;-11.6;-12.0;83.0;82.2
1311;Rundvee;2001;923.0;1019.0;1292.0;1324.0;-9.9;-10.2;71.4;77.0
1312;Rundvee;2002;998.0;1125.0;1361.0;1389.0;5.3;4.9;73.4;81.0
1313;Rundvee;2003;1062.0;1223.0;1329.0;1343.0;-2.3;-3.3;79.9;91.1
1314;Rundvee;2004;1229.0;1398.0;1465.0;1469.0;10.2;9.4;83.9;95.1
1315;Rundvee;2005;1271.0;1453.0;1530.0;1530.0;4.4;4.1;83.1;95.0
1316;Rundvee;2006;1322.0;1466.0;1414.0;1422.0;-7.6;-7.0;93.5;103.0
1317;Rundvee;2007;1450.0;1553.0;1520.0;1511.0;7.4;6.3;95.4;102.7
1318;Rundvee;2008;1326.0;1423.0;1515.0;1505.0;-0.3;-0.4;87.5;94.6
1319;Rundvee;2009;1304.0;1423.0;1533.0;1532.0;1.2;1.8;85.1;92.9
1320;Rundvee;2010;1293.0;1333.0;1464.0;1464.0;-4.5;-4.4;88.3;91.0
1321;Rundvee;2011;1405.0;1407.0;1425.0;1425.0;-2.7;-2.7;98.6;98.7
1322;Rundvee;2012;1447.0;1447.0;1436.0;1436.0;0.8;0.8;100.8;100.8
1323;Rundvee;2013;1545.0;1545.0;1504.0;1504.0;4.8;4.8;102.7;102.7
1324;Rundvee;2014;1482.0;1482.0;1477.0;1477.0;-1.8;-1.8;100.4;100.4
1325;Rundvee;2015;1623.0;1623.0;1623.0;1623.0;9.9;9.9;100.0;100.0
1326;Rundvee;2016;1553.0;1553.0;1643.0;1643.0;1.2;1.2;94.5;94.5
1327;Rundvee;2017;1459.0;1459.0;1538.0;1538.0;-6.4;-6.4;94.8;94.8
1328;Rundvee;2018;1481.0;1481.0;1550.0;1550.0;0.8;0.8;95.6;95.6
1329;Rundvee;2019;1347.0;1347.0;1577.0;1577.0;1.8;1.8;85.4;85.4
1330;Rundvee;2020;1326.0;1327.0;1714.0;1715.0;8.7;8.8;77.4;77.4
1331;Rundvee;2021;1450.0;1451.0;1638.0;1639.0;-4.5;-4.4;88.5;88.5
1332;Rundvee;2022;1837.0;1838.0;1626.0;1628.0;-0.7;-0.7;112.9;112.9
1333;Rundvee;2023;1890.0;1891.0;1697.0;1698.0;4.3;4.3;111.4;111.4
1334;Varkens;1995;2569.0;2570.0;2473.0;2485.0;;;103.9;103.4
1335;Varkens;1996;2941.0;2941.0;2494.0;2506.0;0.9;0.8;117.9;117.4
1336;Varkens;1997;3220.0;3220.0;2584.0;2595.0;3.6;3.6;124.6;124.1
1337;Varkens;1998;1914.0;1914.0;2357.0;2368.0;-8.8;-8.8;81.2;80.8
1338;Varkens;1999;1876.0;1892.0;2437.0;2448.0;3.4;3.4;77.0;77.3
1339;Varkens;2000;2298.0;2307.0;2221.0;2223.0;-8.9;-9.2;103.5;103.8
1340;Varkens;2001;2428.0;2428.0;2077.0;2071.0;-6.5;-6.8;116.9;117.2
1341;Varkens;2002;1904.0;1904.0;2036.0;2031.0;-2.0;-2.0;93.5;93.8
1342;Varkens;2003;1660.0;1660.0;1977.0;1972.0;-2.9;-2.9;84.0;84.2
1343;Varkens;2004;1954.0;1957.0;2022.0;2022.0;2.3;2.5;96.7;96.8
1344;Varkens;2005;2065.0;2066.0;2022.0;2022.0;0.0;0.0;102.2;102.2
1345;Varkens;2006;2238.0;2238.0;2061.0;2061.0;1.9;1.9;108.6;108.6
1346;Varkens;2007;2100.0;2100.0;2137.0;2137.0;3.7;3.7;98.3;98.3
1347;Varkens;2008;2511.0;2511.0;2181.0;2181.0;2.0;2.0;115.2;115.2
1348;Varkens;2009;2362.0;2362.0;2248.0;2248.0;3.1;3.1;105.1;105.1
1349;Varkens;2010;2318.0;2318.0;2250.0;2250.0;0.1;0.1;103.0;103.0
1350;Varkens;2011;2550.0;2550.0;2209.0;2209.0;-1.8;-1.8;115.5;115.5
1351;Varkens;2012;2864.0;2864.0;2204.0;2204.0;-0.2;-0.2;129.9;129.9
1352;Varkens;2013;2818.0;2818.0;2222.0;2222.0;0.8;0.8;126.8;126.8
1353;Varkens;2014;2520.0;2520.0;2173.0;2173.0;-2.2;-2.2;116.0;116.0
1354;Varkens;2015;2033.0;2033.0;2033.0;2033.0;-6.4;-6.4;100.0;100.0
1355;Varkens;2016;2319.0;2319.0;2115.0;2115.0;4.0;4.0;109.6;109.6
1356;Varkens;2017;2660.0;2660.0;2124.0;2124.0;0.4;0.4;125.2;125.2
1357;Varkens;2018;2236.0;2236.0;2085.0;2085.0;-1.8;-1.8;107.2;107.2
1358;Varkens;2019;2947.0;2947.0;2208.0;2208.0;5.9;5.9;133.5;133.5
1359;Varkens;2020;2721.0;2721.0;2222.0;2222.0;0.6;0.6;122.4;122.4
1360;Varkens;2021;2401.0;2401.0;2177.0;2177.0;-2.1;-2.1;110.3;110.3
1361;Varkens;2022;2875.0;2875.0;2111.0;2111.0;-3.0;-3.0;136.2;136.2
1362;Varkens;2023;3316.0;3316.0;1861.0;1861.0;-11.9;-11.9;178.2;178.2
1363;Eenhoevigen;1995;54.0;54.0;39.0;39.0;;;140.0;140.0
1364;Eenhoevigen;1996;45.0;45.0;40.0;40.0;4.7;4.7;111.8;111.8
1365;Eenhoevigen;1997;58.0;58.0;50.0;50.0;24.6;24.6;116.4;116.4
1366;Eenhoevigen;1998;64.0;64.0;58.0;58.0;14.9;14.9;111.6;111.6
1367;Eenhoevigen;1999;107.0;107.0;97.0;97.0;67.3;67.3;110.7;110.7
1368;Eenhoevigen;2000;163.0;163.0;131.0;131.0;36.0;36.0;123.8;123.8
1369;Eenhoevigen;2001;166.0;166.0;131.0;131.0;-0.4;-0.4;126.8;126.8
1370;Eenhoevigen;2002;211.0;211.0;171.0;171.0;30.8;30.8;123.7;123.7
1371;Eenhoevigen;2003;192.0;192.0;172.0;172.0;0.8;0.8;111.5;111.5
1372;Eenhoevigen;2004;224.0;224.0;235.0;235.0;36.6;36.6;95.1;95.1
1373;Eenhoevigen;2005;197.0;197.0;228.0;228.0;-3.3;-3.3;86.5;86.5
1374;Eenhoevigen;2006;159.0;159.0;218.0;218.0;-4.0;-4.0;72.8;72.8
1375;Eenhoevigen;2007;175.0;175.0;219.0;219.0;0.4;0.4;79.7;79.7
