ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
1320;050000 Stoffering en huish. apparaten.;Saba;2015 4e kwartaal;101.74;-0.2;1.6;5615.0
1321;050000 Stoffering en huish. apparaten.;Saba;2015;100.93;;-0.2;5615.0
1322;050000 Stoffering en huish. apparaten.;Saba;2016 1e kwartaal;99.66;-2.0;0.0;4951.0
1323;050000 Stoffering en huish. apparaten.;Saba;2016 2e kwartaal;99.84;0.2;-0.6;4951.0
1324;050000 Stoffering en huish. apparaten.;Saba;2016 3e kwartaal;97.13;-2.7;-4.7;4951.0
1325;050000 Stoffering en huish. apparaten.;Saba;2016 4e kwartaal;97.91;0.8;-3.8;4951.0
1326;050000 Stoffering en huish. apparaten.;Saba;2016;98.64;;-2.3;4951.0
1327;050000 Stoffering en huish. apparaten.;Saba;2017 1e kwartaal;97.57;-0.3;-2.1;4911.0
1328;050000 Stoffering en huish. apparaten.;Saba;2017 2e kwartaal;100.49;3.0;0.7;4911.0
1329;050000 Stoffering en huish. apparaten.;Saba;2017 3e kwartaal;99.09;-1.4;2.0;4911.0
1330;050000 Stoffering en huish. apparaten.;Saba;2017 4e kwartaal;102.84;3.8;5.0;4911.0
1331;050000 Stoffering en huish. apparaten.;Saba;2017;100.0;;1.4;4911.0
1332;050000 Stoffering en huish. apparaten.;Saba;2018 1e kwartaal;104.91;2.0;7.5;4911.0
1333;050000 Stoffering en huish. apparaten.;Saba;2018 2e kwartaal;103.32;-1.5;2.8;4911.0
1334;050000 Stoffering en huish. apparaten.;Saba;2018 3e kwartaal;102.45;-0.8;3.4;4911.0
1335;050000 Stoffering en huish. apparaten.;Saba;2018 4e kwartaal;102.46;0.0;-0.4;4911.0
1336;050000 Stoffering en huish. apparaten.;Saba;2018;103.29;;3.3;4911.0
1337;050000 Stoffering en huish. apparaten.;Saba;2019 1e kwartaal;104.79;2.3;-0.1;4911.0
1338;050000 Stoffering en huish. apparaten.;Saba;2019 2e kwartaal;104.55;-0.2;1.2;4911.0
1339;050000 Stoffering en huish. apparaten.;Saba;2019 3e kwartaal;105.51;0.9;3.0;4911.0
1340;050000 Stoffering en huish. apparaten.;Saba;2019 4e kwartaal;108.95;3.3;6.3;4911.0
1341;050000 Stoffering en huish. apparaten.;Saba;2019;105.95;;2.6;4911.0
1342;050000 Stoffering en huish. apparaten.;Saba;2020 1e kwartaal;109.71;0.7;4.7;4911.0
1343;050000 Stoffering en huish. apparaten.;Saba;2020 2e kwartaal;114.53;4.4;9.5;4911.0
1344;050000 Stoffering en huish. apparaten.;Saba;2020 3e kwartaal;110.78;-3.3;5.0;4911.0
1345;050000 Stoffering en huish. apparaten.;Saba;2020 4e kwartaal;111.27;0.4;2.1;4911.0
1346;050000 Stoffering en huish. apparaten.;Saba;2020;111.57;;5.3;4911.0
1347;050000 Stoffering en huish. apparaten.;Saba;2021 1e kwartaal;110.34;-0.8;0.6;4911.0
1348;050000 Stoffering en huish. apparaten.;Saba;2021 2e kwartaal;110.34;0.0;-3.7;4911.0
1349;050000 Stoffering en huish. apparaten.;Saba;2021 3e kwartaal;112.58;2.0;1.6;4911.0
1350;050000 Stoffering en huish. apparaten.;Saba;2021 4e kwartaal;113.74;1.0;2.2;4911.0
1351;050000 Stoffering en huish. apparaten.;Saba;2021;111.75;;0.2;4911.0
1352;050000 Stoffering en huish. apparaten.;Saba;2022 1e kwartaal;119.09;4.7;7.9;4911.0
1353;050000 Stoffering en huish. apparaten.;Saba;2022 2e kwartaal;120.64;1.3;9.3;4911.0
1354;050000 Stoffering en huish. apparaten.;Saba;2022 3e kwartaal;123.95;2.7;10.1;4911.0
1355;050000 Stoffering en huish. apparaten.;Saba;2022 4e kwartaal;121.77;-1.8;7.1;4911.0
1356;050000 Stoffering en huish. apparaten.;Saba;2022;121.36;;8.6;4911.0
1357;050000 Stoffering en huish. apparaten.;Saba;2023 1e kwartaal;123.96;1.8;4.1;4911.0
1358;050000 Stoffering en huish. apparaten.;Saba;2023 2e kwartaal;120.96;-2.4;0.3;4911.0
1359;050000 Stoffering en huish. apparaten.;Saba;2023 3e kwartaal;121.19;0.2;-2.2;4911.0
1360;050000 Stoffering en huish. apparaten.;Saba;2023 4e kwartaal;117.85;-2.8;-3.2;4911.0
1361;050000 Stoffering en huish. apparaten.;Saba;2023;120.99;;-0.3;4911.0
1362;050000 Stoffering en huish. apparaten.;Saba;2024 1e kwartaal;119.66;1.5;-3.5;4911.0
1363;050000 Stoffering en huish. apparaten.;Saba;2024 2e kwartaal;120.71;0.9;-0.2;4911.0
1364;050000 Stoffering en huish. apparaten.;Saba;2024 3e kwartaal;119.67;-0.9;-1.3;4911.0
1365;050000 Stoffering en huish. apparaten.;Saba;2024 4e kwartaal;118.59;-0.9;0.6;4911.0
1366;050000 Stoffering en huish. apparaten.;Saba;2024;119.66;;-1.1;4911.0
1367;050000 Stoffering en huish. apparaten.;Saba;2025 1e kwartaal;;;;
1368;060000 Gezondheid;Bonaire;2010 1e kwartaal;80.92;;;2752.0
1369;060000 Gezondheid;Bonaire;2010 2e kwartaal;77.27;-4.5;;2752.0
1370;060000 Gezondheid;Bonaire;2010 3e kwartaal;81.25;5.2;;2752.0
1371;060000 Gezondheid;Bonaire;2010 4e kwartaal;80.84;-0.5;;2752.0
1372;060000 Gezondheid;Bonaire;2010;80.07;;;2752.0
1373;060000 Gezondheid;Bonaire;2011 1e kwartaal;83.41;3.2;3.1;2752.0
1374;060000 Gezondheid;Bonaire;2011 2e kwartaal;84.22;1.0;9.0;2752.0
1375;060000 Gezondheid;Bonaire;2011 3e kwartaal;81.65;-3.1;0.5;2752.0
1376;060000 Gezondheid;Bonaire;2011 4e kwartaal;82.52;1.1;2.1;2752.0
1377;060000 Gezondheid;Bonaire;2011;82.95;;3.6;2752.0
1378;060000 Gezondheid;Bonaire;2012 1e kwartaal;81.6;-1.1;-2.2;2752.0
1379;060000 Gezondheid;Bonaire;2012 2e kwartaal;81.01;-0.7;-3.8;2752.0
1380;060000 Gezondheid;Bonaire;2012 3e kwartaal;81.56;0.7;-0.1;2752.0
1381;060000 Gezondheid;Bonaire;2012 4e kwartaal;81.51;-0.1;-1.2;2752.0
1382;060000 Gezondheid;Bonaire;2012;81.42;;-1.8;2752.0
1383;060000 Gezondheid;Bonaire;2013 1e kwartaal;82.15;0.8;0.7;2752.0
1384;060000 Gezondheid;Bonaire;2013 2e kwartaal;82.44;0.4;1.8;2752.0
1385;060000 Gezondheid;Bonaire;2013 3e kwartaal;82.39;-0.1;1.0;2752.0
1386;060000 Gezondheid;Bonaire;2013 4e kwartaal;82.37;0.0;1.1;2752.0
1387;060000 Gezondheid;Bonaire;2013;82.34;;1.1;2752.0
1388;060000 Gezondheid;Bonaire;2014 1e kwartaal;81.51;-1.0;-0.8;1764.0
1389;060000 Gezondheid;Bonaire;2014 2e kwartaal;83.44;2.4;1.2;1764.0
1390;060000 Gezondheid;Bonaire;2014 3e kwartaal;86.31;3.4;4.8;1764.0
1391;060000 Gezondheid;Bonaire;2014 4e kwartaal;88.65;2.7;7.6;1764.0
1392;060000 Gezondheid;Bonaire;2014;84.98;;3.2;1764.0
1393;060000 Gezondheid;Bonaire;2015 1e kwartaal;87.39;-1.4;7.2;1764.0
1394;060000 Gezondheid;Bonaire;2015 2e kwartaal;87.46;0.1;4.8;1764.0
1395;060000 Gezondheid;Bonaire;2015 3e kwartaal;87.55;0.1;1.4;1764.0
1396;060000 Gezondheid;Bonaire;2015 4e kwartaal;87.29;-0.3;-1.5;1764.0
1397;060000 Gezondheid;Bonaire;2015;87.42;;2.9;1764.0
1398;060000 Gezondheid;Bonaire;2016 1e kwartaal;93.69;7.3;7.2;1587.0
1399;060000 Gezondheid;Bonaire;2016 2e kwartaal;98.53;5.2;12.7;1587.0
1400;060000 Gezondheid;Bonaire;2016 3e kwartaal;102.02;3.5;16.5;1587.0
1401;060000 Gezondheid;Bonaire;2016 4e kwartaal;97.57;-4.4;11.8;1587.0
1402;060000 Gezondheid;Bonaire;2016;97.95;;12.0;1587.0
1403;060000 Gezondheid;Bonaire;2017 1e kwartaal;98.8;1.3;5.5;1923.0
1404;060000 Gezondheid;Bonaire;2017 2e kwartaal;99.63;0.8;1.1;1923.0
1405;060000 Gezondheid;Bonaire;2017 3e kwartaal;101.48;1.9;-0.5;1923.0
1406;060000 Gezondheid;Bonaire;2017 4e kwartaal;100.09;-1.4;2.6;1923.0
1407;060000 Gezondheid;Bonaire;2017;100.0;;2.1;1923.0
1408;060000 Gezondheid;Bonaire;2018 1e kwartaal;100.67;0.6;1.9;1923.0
1409;060000 Gezondheid;Bonaire;2018 2e kwartaal;102.35;1.7;2.7;1923.0
1410;060000 Gezondheid;Bonaire;2018 3e kwartaal;103.08;0.7;1.6;1923.0
1411;060000 Gezondheid;Bonaire;2018 4e kwartaal;102.66;-0.4;2.6;1923.0
1412;060000 Gezondheid;Bonaire;2018;102.19;;2.2;1923.0
1413;060000 Gezondheid;Bonaire;2019 1e kwartaal;101.91;-0.7;1.2;1923.0
1414;060000 Gezondheid;Bonaire;2019 2e kwartaal;101.83;-0.1;-0.5;1923.0
1415;060000 Gezondheid;Bonaire;2019 3e kwartaal;102.01;0.2;-1.0;1923.0
1416;060000 Gezondheid;Bonaire;2019 4e kwartaal;103.05;1.0;0.4;1923.0
1417;060000 Gezondheid;Bonaire;2019;102.2;;0.0;1923.0
1418;060000 Gezondheid;Bonaire;2020 1e kwartaal;104.65;1.6;2.7;1923.0
1419;060000 Gezondheid;Bonaire;2020 2e kwartaal;103.39;-1.2;1.5;1923.0
1420;060000 Gezondheid;Bonaire;2020 3e kwartaal;106.43;2.9;4.3;1923.0
1421;060000 Gezondheid;Bonaire;2020 4e kwartaal;110.1;3.4;6.8;1923.0
1422;060000 Gezondheid;Bonaire;2020;106.14;;3.9;1923.0
1423;060000 Gezondheid;Bonaire;2021 1e kwartaal;107.83;-2.1;3.0;1923.0
1424;060000 Gezondheid;Bonaire;2021 2e kwartaal;112.67;4.5;9.0;1923.0
1425;060000 Gezondheid;Bonaire;2021 3e kwartaal;117.07;3.9;10.0;1923.0
1426;060000 Gezondheid;Bonaire;2021 4e kwartaal;117.08;0.0;6.3;1923.0
1427;060000 Gezondheid;Bonaire;2021;113.66;;7.1;1923.0
1428;060000 Gezondheid;Bonaire;2022 1e kwartaal;124.04;5.9;15.0;1923.0
1429;060000 Gezondheid;Bonaire;2022 2e kwartaal;125.42;1.1;11.3;1923.0
1430;060000 Gezondheid;Bonaire;2022 3e kwartaal;127.94;2.0;9.3;1923.0
1431;060000 Gezondheid;Bonaire;2022 4e kwartaal;132.56;3.6;13.2;1923.0
1432;060000 Gezondheid;Bonaire;2022;127.49;;12.2;1923.0
1433;060000 Gezondheid;Bonaire;2023 1e kwartaal;134.31;1.3;8.3;1923.0
1434;060000 Gezondheid;Bonaire;2023 2e kwartaal;134.97;0.5;7.6;1923.0
1435;060000 Gezondheid;Bonaire;2023 3e kwartaal;136.11;0.8;6.4;1923.0
1436;060000 Gezondheid;Bonaire;2023 4e kwartaal;145.29;6.7;9.6;1923.0
1437;060000 Gezondheid;Bonaire;2023;137.67;;8.0;1923.0
1438;060000 Gezondheid;Bonaire;2024 1e kwartaal;153.13;5.4;14.0;1923.0
1439;060000 Gezondheid;Bonaire;2024 2e kwartaal;160.9;5.1;19.2;1923.0
1440;060000 Gezondheid;Bonaire;2024 3e kwartaal;163.72;1.8;20.3;1923.0
1441;060000 Gezondheid;Bonaire;2024 4e kwartaal;166.69;1.8;14.7;1923.0
1442;060000 Gezondheid;Bonaire;2024;161.11;;17.0;1923.0
1443;060000 Gezondheid;Bonaire;2025 1e kwartaal;;;;
1444;060000 Gezondheid;Sint Eustatius;2010 1e kwartaal;86.37;;;2752.0
1445;060000 Gezondheid;Sint Eustatius;2010 2e kwartaal;86.33;0.0;;2752.0
1446;060000 Gezondheid;Sint Eustatius;2010 3e kwartaal;85.26;-1.2;;2752.0
1447;060000 Gezondheid;Sint Eustatius;2010 4e kwartaal;85.04;-0.3;;2752.0
1448;060000 Gezondheid;Sint Eustatius;2010;85.75;;;2752.0
1449;060000 Gezondheid;Sint Eustatius;2011 1e kwartaal;86.1;1.2;-0.3;2752.0
1450;060000 Gezondheid;Sint Eustatius;2011 2e kwartaal;85.09;-1.2;-1.4;2752.0
1451;060000 Gezondheid;Sint Eustatius;2011 3e kwartaal;86.31;1.4;1.2;2752.0
1452;060000 Gezondheid;Sint Eustatius;2011 4e kwartaal;86.85;0.6;2.1;2752.0
1453;060000 Gezondheid;Sint Eustatius;2011;86.09;;0.4;2752.0
1454;060000 Gezondheid;Sint Eustatius;2012 1e kwartaal;89.24;2.8;3.6;2752.0
1455;060000 Gezondheid;Sint Eustatius;2012 2e kwartaal;92.14;3.2;8.3;2752.0
1456;060000 Gezondheid;Sint Eustatius;2012 3e kwartaal;94.33;2.4;9.3;2752.0
1457;060000 Gezondheid;Sint Eustatius;2012 4e kwartaal;93.05;-1.4;7.1;2752.0
1458;060000 Gezondheid;Sint Eustatius;2012;92.19;;7.1;2752.0
1459;060000 Gezondheid;Sint Eustatius;2013 1e kwartaal;92.52;-0.6;3.7;2752.0
1460;060000 Gezondheid;Sint Eustatius;2013 2e kwartaal;93.63;1.2;1.6;2752.0
1461;060000 Gezondheid;Sint Eustatius;2013 3e kwartaal;93.49;-0.1;-0.9;2752.0
1462;060000 Gezondheid;Sint Eustatius;2013 4e kwartaal;94.05;0.6;1.1;2752.0
1463;060000 Gezondheid;Sint Eustatius;2013;93.42;;1.3;2752.0
1464;060000 Gezondheid;Sint Eustatius;2014 1e kwartaal;92.65;-1.5;0.1;1450.0
1465;060000 Gezondheid;Sint Eustatius;2014 2e kwartaal;94.15;1.6;0.6;1450.0
1466;060000 Gezondheid;Sint Eustatius;2014 3e kwartaal;93.98;-0.2;0.5;1450.0
1467;060000 Gezondheid;Sint Eustatius;2014 4e kwartaal;94.2;0.2;0.2;1450.0
1468;060000 Gezondheid;Sint Eustatius;2014;93.75;;0.4;1450.0
1469;060000 Gezondheid;Sint Eustatius;2015 1e kwartaal;98.28;4.3;6.1;1450.0
1470;060000 Gezondheid;Sint Eustatius;2015 2e kwartaal;102.03;3.8;8.4;1450.0
1471;060000 Gezondheid;Sint Eustatius;2015 3e kwartaal;100.47;-1.5;6.9;1450.0
1472;060000 Gezondheid;Sint Eustatius;2015 4e kwartaal;100.19;-0.3;6.4;1450.0
1473;060000 Gezondheid;Sint Eustatius;2015;100.24;;6.9;1450.0
1474;060000 Gezondheid;Sint Eustatius;2016 1e kwartaal;100.31;0.1;2.1;1282.0
1475;060000 Gezondheid;Sint Eustatius;2016 2e kwartaal;100.27;0.0;-1.7;1282.0
1476;060000 Gezondheid;Sint Eustatius;2016 3e kwartaal;101.06;0.8;0.6;1282.0
1477;060000 Gezondheid;Sint Eustatius;2016 4e kwartaal;100.14;-0.9;0.0;1282.0
1478;060000 Gezondheid;Sint Eustatius;2016;100.45;;0.2;1282.0
1479;060000 Gezondheid;Sint Eustatius;2017 1e kwartaal;99.13;-1.0;-1.2;1334.0
1480;060000 Gezondheid;Sint Eustatius;2017 2e kwartaal;99.57;0.4;-0.7;1334.0
1481;060000 Gezondheid;Sint Eustatius;2017 3e kwartaal;101.0;1.4;-0.1;1334.0
1482;060000 Gezondheid;Sint Eustatius;2017 4e kwartaal;100.3;-0.7;0.2;1334.0
1483;060000 Gezondheid;Sint Eustatius;2017;100.0;;-0.4;1334.0
1484;060000 Gezondheid;Sint Eustatius;2018 1e kwartaal;100.18;-0.1;1.1;1334.0
1485;060000 Gezondheid;Sint Eustatius;2018 2e kwartaal;100.54;0.4;1.0;1334.0
1486;060000 Gezondheid;Sint Eustatius;2018 3e kwartaal;100.58;0.0;-0.4;1334.0
1487;060000 Gezondheid;Sint Eustatius;2018 4e kwartaal;100.59;0.0;0.3;1334.0
1488;060000 Gezondheid;Sint Eustatius;2018;100.47;;0.5;1334.0
1489;060000 Gezondheid;Sint Eustatius;2019 1e kwartaal;100.05;-0.5;-0.1;1334.0
1490;060000 Gezondheid;Sint Eustatius;2019 2e kwartaal;99.75;-0.3;-0.8;1334.0
1491;060000 Gezondheid;Sint Eustatius;2019 3e kwartaal;99.81;0.1;-0.8;1334.0
1492;060000 Gezondheid;Sint Eustatius;2019 4e kwartaal;99.56;-0.3;-1.0;1334.0
1493;060000 Gezondheid;Sint Eustatius;2019;99.79;;-0.7;1334.0
1494;060000 Gezondheid;Sint Eustatius;2020 1e kwartaal;97.15;-2.4;-2.9;1334.0
1495;060000 Gezondheid;Sint Eustatius;2020 2e kwartaal;97.99;0.9;-1.8;1334.0
1496;060000 Gezondheid;Sint Eustatius;2020 3e kwartaal;98.46;0.5;-1.4;1334.0
1497;060000 Gezondheid;Sint Eustatius;2020 4e kwartaal;103.55;5.2;4.0;1334.0
1498;060000 Gezondheid;Sint Eustatius;2020;99.29;;-0.5;1334.0
1499;060000 Gezondheid;Sint Eustatius;2021 1e kwartaal;103.8;0.2;6.8;1334.0
1500;060000 Gezondheid;Sint Eustatius;2021 2e kwartaal;103.7;-0.1;5.8;1334.0
1501;060000 Gezondheid;Sint Eustatius;2021 3e kwartaal;103.72;0.0;5.3;1334.0
1502;060000 Gezondheid;Sint Eustatius;2021 4e kwartaal;103.71;0.0;0.2;1334.0
1503;060000 Gezondheid;Sint Eustatius;2021;103.73;;4.5;1334.0
1504;060000 Gezondheid;Sint Eustatius;2022 1e kwartaal;105.51;1.7;1.6;1334.0
1505;060000 Gezondheid;Sint Eustatius;2022 2e kwartaal;106.33;0.8;2.5;1334.0
1506;060000 Gezondheid;Sint Eustatius;2022 3e kwartaal;107.51;1.1;3.7;1334.0
1507;060000 Gezondheid;Sint Eustatius;2022 4e kwartaal;109.2;1.6;5.3;1334.0
1508;060000 Gezondheid;Sint Eustatius;2022;107.14;;3.3;1334.0
1509;060000 Gezondheid;Sint Eustatius;2023 1e kwartaal;110.78;1.4;5.0;1334.0
1510;060000 Gezondheid;Sint Eustatius;2023 2e kwartaal;111.08;0.3;4.5;1334.0
1511;060000 Gezondheid;Sint Eustatius;2023 3e kwartaal;109.8;-1.2;2.1;1334.0
1512;060000 Gezondheid;Sint Eustatius;2023 4e kwartaal;111.24;1.3;1.9;1334.0
1513;060000 Gezondheid;Sint Eustatius;2023;110.73;;3.4;1334.0
1514;060000 Gezondheid;Sint Eustatius;2024 1e kwartaal;111.54;0.3;0.7;1334.0
1515;060000 Gezondheid;Sint Eustatius;2024 2e kwartaal;110.24;-1.2;-0.8;1334.0
1516;060000 Gezondheid;Sint Eustatius;2024 3e kwartaal;110.4;0.1;0.5;1334.0
1517;060000 Gezondheid;Sint Eustatius;2024 4e kwartaal;111.62;1.1;0.3;1334.0
1518;060000 Gezondheid;Sint Eustatius;2024;110.95;;0.2;1334.0
1519;060000 Gezondheid;Sint Eustatius;2025 1e kwartaal;;;;
1520;060000 Gezondheid;Saba;2010 1e kwartaal;102.95;;;2752.0
1521;060000 Gezondheid;Saba;2010 2e kwartaal;102.95;0.0;;2752.0
1522;060000 Gezondheid;Saba;2010 3e kwartaal;102.95;0.0;;2752.0
1523;060000 Gezondheid;Saba;2010 4e kwartaal;102.95;0.0;;2752.0
1524;060000 Gezondheid;Saba;2010;102.95;;;2752.0
1525;060000 Gezondheid;Saba;2011 1e kwartaal;100.83;-2.1;-2.1;2752.0
1526;060000 Gezondheid;Saba;2011 2e kwartaal;101.38;0.5;-1.5;2752.0
1527;060000 Gezondheid;Saba;2011 3e kwartaal;102.42;1.0;-0.5;2752.0
1528;060000 Gezondheid;Saba;2011 4e kwartaal;102.55;0.1;-0.4;2752.0
1529;060000 Gezondheid;Saba;2011;101.8;;-1.1;2752.0
1530;060000 Gezondheid;Saba;2012 1e kwartaal;102.59;0.0;1.7;2752.0
1531;060000 Gezondheid;Saba;2012 2e kwartaal;103.52;0.9;2.1;2752.0
1532;060000 Gezondheid;Saba;2012 3e kwartaal;103.52;0.0;1.1;2752.0
1533;060000 Gezondheid;Saba;2012 4e kwartaal;104.05;0.5;1.5;2752.0
1534;060000 Gezondheid;Saba;2012;103.42;;1.6;2752.0
1535;060000 Gezondheid;Saba;2013 1e kwartaal;104.05;0.0;1.4;2752.0
1536;060000 Gezondheid;Saba;2013 2e kwartaal;103.8;-0.2;0.3;2752.0
1537;060000 Gezondheid;Saba;2013 3e kwartaal;103.75;0.0;0.2;2752.0
1538;060000 Gezondheid;Saba;2013 4e kwartaal;104.49;0.7;0.4;2752.0
1539;060000 Gezondheid;Saba;2013;104.02;;0.6;2752.0
1540;060000 Gezondheid;Saba;2014 1e kwartaal;104.78;0.3;0.7;1686.0
1541;060000 Gezondheid;Saba;2014 2e kwartaal;108.23;3.3;4.3;1686.0
1542;060000 Gezondheid;Saba;2014 3e kwartaal;110.59;2.2;6.6;1686.0
1543;060000 Gezondheid;Saba;2014 4e kwartaal;105.73;-4.4;1.2;1686.0
1544;060000 Gezondheid;Saba;2014;107.33;;3.2;1686.0
1545;060000 Gezondheid;Saba;2015 1e kwartaal;106.03;0.3;1.2;1686.0
1546;060000 Gezondheid;Saba;2015 2e kwartaal;107.3;1.2;-0.9;1686.0
1547;060000 Gezondheid;Saba;2015 3e kwartaal;107.33;0.0;-2.9;1686.0
1548;060000 Gezondheid;Saba;2015 4e kwartaal;107.49;0.1;1.7;1686.0
1549;060000 Gezondheid;Saba;2015;107.04;;-0.3;1686.0
1550;060000 Gezondheid;Saba;2016 1e kwartaal;107.55;0.1;1.4;1486.0
1551;060000 Gezondheid;Saba;2016 2e kwartaal;107.49;-0.1;0.2;1486.0
1552;060000 Gezondheid;Saba;2016 3e kwartaal;107.1;-0.4;-0.2;1486.0
1553;060000 Gezondheid;Saba;2016 4e kwartaal;104.82;-2.1;-2.5;1486.0
1554;060000 Gezondheid;Saba;2016;106.74;;-0.3;1486.0
1555;060000 Gezondheid;Saba;2017 1e kwartaal;101.93;-2.8;-5.2;1419.0
1556;060000 Gezondheid;Saba;2017 2e kwartaal;101.32;-0.6;-5.7;1419.0
1557;060000 Gezondheid;Saba;2017 3e kwartaal;99.79;-1.5;-6.8;1419.0
1558;060000 Gezondheid;Saba;2017 4e kwartaal;96.96;-2.8;-7.5;1419.0
1559;060000 Gezondheid;Saba;2017;100.0;;-6.3;1419.0
1560;060000 Gezondheid;Saba;2018 1e kwartaal;99.88;3.0;-2.0;1419.0
1561;060000 Gezondheid;Saba;2018 2e kwartaal;100.02;0.1;-1.3;1419.0
1562;060000 Gezondheid;Saba;2018 3e kwartaal;101.34;1.3;1.6;1419.0
1563;060000 Gezondheid;Saba;2018 4e kwartaal;102.13;0.8;5.3;1419.0
1564;060000 Gezondheid;Saba;2018;100.84;;0.8;1419.0
1565;060000 Gezondheid;Saba;2019 1e kwartaal;98.76;-3.3;-1.1;1419.0
1566;060000 Gezondheid;Saba;2019 2e kwartaal;96.4;-2.4;-3.6;1419.0
1567;060000 Gezondheid;Saba;2019 3e kwartaal;95.73;-0.7;-5.5;1419.0
1568;060000 Gezondheid;Saba;2019 4e kwartaal;95.29;-0.5;-6.7;1419.0
1569;060000 Gezondheid;Saba;2019;96.55;;-4.3;1419.0
1570;060000 Gezondheid;Saba;2020 1e kwartaal;95.11;-0.2;-3.7;1419.0
1571;060000 Gezondheid;Saba;2020 2e kwartaal;95.19;0.1;-1.3;1419.0
1572;060000 Gezondheid;Saba;2020 3e kwartaal;107.17;12.6;12.0;1419.0
1573;060000 Gezondheid;Saba;2020 4e kwartaal;113.23;5.7;18.8;1419.0
1574;060000 Gezondheid;Saba;2020;102.68;;6.3;1419.0
1575;060000 Gezondheid;Saba;2021 1e kwartaal;113.71;0.4;19.6;1419.0
1576;060000 Gezondheid;Saba;2021 2e kwartaal;114.26;0.5;20.0;1419.0
1577;060000 Gezondheid;Saba;2021 3e kwartaal;113.27;-0.9;5.7;1419.0
1578;060000 Gezondheid;Saba;2021 4e kwartaal;114.57;1.1;1.2;1419.0
1579;060000 Gezondheid;Saba;2021;113.95;;11.0;1419.0
1580;060000 Gezondheid;Saba;2022 1e kwartaal;114.8;0.2;1.0;1419.0
1581;060000 Gezondheid;Saba;2022 2e kwartaal;117.16;2.1;2.5;1419.0
1582;060000 Gezondheid;Saba;2022 3e kwartaal;117.35;0.2;3.6;1419.0
1583;060000 Gezondheid;Saba;2022 4e kwartaal;118.33;0.8;3.3;1419.0
1584;060000 Gezondheid;Saba;2022;116.91;;2.6;1419.0
1585;060000 Gezondheid;Saba;2023 1e kwartaal;116.66;-1.4;1.6;1419.0
1586;060000 Gezondheid;Saba;2023 2e kwartaal;118.36;1.5;1.0;1419.0
1587;060000 Gezondheid;Saba;2023 3e kwartaal;117.25;-0.9;-0.1;1419.0
1588;060000 Gezondheid;Saba;2023 4e kwartaal;117.7;0.4;-0.5;1419.0
1589;060000 Gezondheid;Saba;2023;117.49;;0.5;1419.0
1590;060000 Gezondheid;Saba;2024 1e kwartaal;119.04;1.1;2.0;1419.0
1591;060000 Gezondheid;Saba;2024 2e kwartaal;114.69;-3.7;-3.1;1419.0
1592;060000 Gezondheid;Saba;2024 3e kwartaal;115.47;0.7;-1.5;1419.0
1593;060000 Gezondheid;Saba;2024 4e kwartaal;112.85;-2.3;-4.1;1419.0
1594;060000 Gezondheid;Saba;2024;115.51;;-1.7;1419.0
1595;060000 Gezondheid;Saba;2025 1e kwartaal;;;;
1596;070000 Vervoer;Bonaire;2010 1e kwartaal;94.23;;;17041.0
1597;070000 Vervoer;Bonaire;2010 2e kwartaal;94.27;0.0;;17041.0
1598;070000 Vervoer;Bonaire;2010 3e kwartaal;94.44;0.2;;17041.0
1599;070000 Vervoer;Bonaire;2010 4e kwartaal;94.87;0.5;;17041.0
1600;070000 Vervoer;Bonaire;2010;94.45;;;17041.0
1601;070000 Vervoer;Bonaire;2011 1e kwartaal;100.41;5.8;6.6;17041.0
1602;070000 Vervoer;Bonaire;2011 2e kwartaal;100.79;0.4;6.9;17041.0
1603;070000 Vervoer;Bonaire;2011 3e kwartaal;100.72;-0.1;6.6;17041.0
1604;070000 Vervoer;Bonaire;2011 4e kwartaal;101.73;1.0;7.2;17041.0
1605;070000 Vervoer;Bonaire;2011;100.91;;6.8;17041.0
1606;070000 Vervoer;Bonaire;2012 1e kwartaal;102.99;1.2;2.6;17041.0
1607;070000 Vervoer;Bonaire;2012 2e kwartaal;104.8;1.8;4.0;17041.0
1608;070000 Vervoer;Bonaire;2012 3e kwartaal;106.15;1.3;5.4;17041.0
1609;070000 Vervoer;Bonaire;2012 4e kwartaal;106.65;0.5;4.8;17041.0
1610;070000 Vervoer;Bonaire;2012;105.15;;4.2;17041.0
1611;070000 Vervoer;Bonaire;2013 1e kwartaal;107.49;0.8;4.4;17041.0
1612;070000 Vervoer;Bonaire;2013 2e kwartaal;106.25;-1.2;1.4;17041.0
1613;070000 Vervoer;Bonaire;2013 3e kwartaal;106.72;0.4;0.5;17041.0
1614;070000 Vervoer;Bonaire;2013 4e kwartaal;106.89;0.2;0.2;17041.0
1615;070000 Vervoer;Bonaire;2013;106.84;;1.6;17041.0
1616;070000 Vervoer;Bonaire;2014 1e kwartaal;107.24;0.3;-0.2;19074.0
1617;070000 Vervoer;Bonaire;2014 2e kwartaal;107.2;0.0;0.9;19074.0
1618;070000 Vervoer;Bonaire;2014 3e kwartaal;107.27;0.1;0.5;19074.0
1619;070000 Vervoer;Bonaire;2014 4e kwartaal;105.82;-1.4;-1.0;19074.0
1620;070000 Vervoer;Bonaire;2014;106.88;;0.0;19074.0
1621;070000 Vervoer;Bonaire;2015 1e kwartaal;98.12;-7.3;-8.5;19074.0
