ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
4421;Misdrijven, totaal;Hendrik-Ido-Ambacht;2006;170;175;90
4422;Misdrijven, totaal;Hendrik-Ido-Ambacht;2007;230;220;110
4423;Misdrijven, totaal;Hendrik-Ido-Ambacht;2008;235;235;115
4424;Misdrijven, totaal;Hendrik-Ido-Ambacht;2009;165;190;115
4425;Misdrijven, totaal;Hendrik-Ido-Ambacht;2010;185;180;80
4426;Misdrijven, totaal;Hendrik-Ido-Ambacht;2011;220;225;105
4427;Misdrijven, totaal;Hendrik-Ido-Ambacht;2012;195;205;85
4428;Misdrijven, totaal;Hendrik-Ido-Ambacht;2013;160;165;85
4429;Misdrijven, totaal;Hendrik-Ido-Ambacht;2014;195;200;70
4430;Misdrijven, totaal;Hendrik-Ido-Ambacht;2015;185;185;110
4431;Misdrijven, totaal;Hendrik-Ido-Ambacht;2016;200;215;75
4432;Misdrijven, totaal;Hengelo (Gld.);2001;55;55;10
4433;Misdrijven, totaal;Hengelo (Gld.);2002;45;50;15
4434;Misdrijven, totaal;Hengelo (Gld.);2003;40;50;15
4435;Misdrijven, totaal;Hengelo (Gld.);2004;45;45;15
4436;Misdrijven, totaal;Hengelo (Gld.);2005;0;0;0
4437;Misdrijven, totaal;Hengelo (Gld.);2006;0;0;0
4438;Misdrijven, totaal;Hengelo (Gld.);2007;0;0;0
4439;Misdrijven, totaal;Hengelo (Gld.);2008;0;0;0
4440;Misdrijven, totaal;Hengelo (Gld.);2009;0;0;0
4441;Misdrijven, totaal;Hengelo (Gld.);2010;0;0;0
4442;Misdrijven, totaal;Hengelo (Gld.);2011;0;0;0
4443;Misdrijven, totaal;Hengelo (Gld.);2012;0;0;0
4444;Misdrijven, totaal;Hengelo (Gld.);2013;0;0;0
4445;Misdrijven, totaal;Hengelo (Gld.);2014;0;0;0
4446;Misdrijven, totaal;Hengelo (Gld.);2015;0;0;0
4447;Misdrijven, totaal;Hengelo (Gld.);2016;0;0;0
4448;Misdrijven, totaal;Hengelo (O.);2001;1155;1185;455
4449;Misdrijven, totaal;Hengelo (O.);2002;1135;1265;530
4450;Misdrijven, totaal;Hengelo (O.);2003;1160;1205;525
4451;Misdrijven, totaal;Hengelo (O.);2004;1115;1195;540
4452;Misdrijven, totaal;Hengelo (O.);2005;1215;1225;510
4453;Misdrijven, totaal;Hengelo (O.);2006;1165;1210;610
4454;Misdrijven, totaal;Hengelo (O.);2007;1225;1275;665
4455;Misdrijven, totaal;Hengelo (O.);2008;1180;1165;545
4456;Misdrijven, totaal;Hengelo (O.);2009;905;1055;530
4457;Misdrijven, totaal;Hengelo (O.);2010;945;1015;270
4458;Misdrijven, totaal;Hengelo (O.);2011;840;850;180
4459;Misdrijven, totaal;Hengelo (O.);2012;1115;1155;185
4460;Misdrijven, totaal;Hengelo (O.);2013;1065;1110;140
4461;Misdrijven, totaal;Hengelo (O.);2014;930;985;120
4462;Misdrijven, totaal;Hengelo (O.);2015;855;885;495
4463;Misdrijven, totaal;Hengelo (O.);2016;880;920;455
4464;Misdrijven, totaal;'s-Hertogenbosch;2001;2510;2660;955
4465;Misdrijven, totaal;'s-Hertogenbosch;2002;2695;2895;980
4466;Misdrijven, totaal;'s-Hertogenbosch;2003;2915;3145;1165
4467;Misdrijven, totaal;'s-Hertogenbosch;2004;2700;3010;1245
4468;Misdrijven, totaal;'s-Hertogenbosch;2005;2645;2710;1105
4469;Misdrijven, totaal;'s-Hertogenbosch;2006;2825;2860;1315
4470;Misdrijven, totaal;'s-Hertogenbosch;2007;2770;2825;1385
4471;Misdrijven, totaal;'s-Hertogenbosch;2008;2875;3090;1545
4472;Misdrijven, totaal;'s-Hertogenbosch;2009;2650;2910;1395
4473;Misdrijven, totaal;'s-Hertogenbosch;2010;2100;2270;1145
4474;Misdrijven, totaal;'s-Hertogenbosch;2011;2610;2715;1010
4475;Misdrijven, totaal;'s-Hertogenbosch;2012;2725;2695;850
4476;Misdrijven, totaal;'s-Hertogenbosch;2013;2410;2570;1020
4477;Misdrijven, totaal;'s-Hertogenbosch;2014;2215;2220;960
4478;Misdrijven, totaal;'s-Hertogenbosch;2015;2190;2135;950
4479;Misdrijven, totaal;'s-Hertogenbosch;2016;2125;2480;900
4480;Misdrijven, totaal;Heumen;2001;100;90;45
4481;Misdrijven, totaal;Heumen;2002;100;125;40
4482;Misdrijven, totaal;Heumen;2003;125;135;50
4483;Misdrijven, totaal;Heumen;2004;130;150;50
4484;Misdrijven, totaal;Heumen;2005;130;135;55
4485;Misdrijven, totaal;Heumen;2006;125;125;65
4486;Misdrijven, totaal;Heumen;2007;115;130;50
4487;Misdrijven, totaal;Heumen;2008;100;100;55
4488;Misdrijven, totaal;Heumen;2009;95;110;40
4489;Misdrijven, totaal;Heumen;2010;105;110;40
4490;Misdrijven, totaal;Heumen;2011;80;90;45
4491;Misdrijven, totaal;Heumen;2012;85;95;40
4492;Misdrijven, totaal;Heumen;2013;70;85;45
4493;Misdrijven, totaal;Heumen;2014;85;95;25
4494;Misdrijven, totaal;Heumen;2015;90;90;50
4495;Misdrijven, totaal;Heumen;2016;80;90;50
4496;Misdrijven, totaal;Heusden;2001;360;400;125
4497;Misdrijven, totaal;Heusden;2002;360;375;145
4498;Misdrijven, totaal;Heusden;2003;410;445;145
4499;Misdrijven, totaal;Heusden;2004;425;445;180
4500;Misdrijven, totaal;Heusden;2005;385;405;175
4501;Misdrijven, totaal;Heusden;2006;420;420;180
4502;Misdrijven, totaal;Heusden;2007;430;435;175
4503;Misdrijven, totaal;Heusden;2008;420;425;260
4504;Misdrijven, totaal;Heusden;2009;375;445;160
4505;Misdrijven, totaal;Heusden;2010;340;335;180
4506;Misdrijven, totaal;Heusden;2011;390;395;125
4507;Misdrijven, totaal;Heusden;2012;400;415;160
4508;Misdrijven, totaal;Heusden;2013;305;335;130
4509;Misdrijven, totaal;Heusden;2014;270;285;150
4510;Misdrijven, totaal;Heusden;2015;275;280;110
4511;Misdrijven, totaal;Heusden;2016;285;320;125
4512;Misdrijven, totaal;Heythuysen;2001;115;125;45
4513;Misdrijven, totaal;Heythuysen;2002;110;125;45
4514;Misdrijven, totaal;Heythuysen;2003;105;105;35
4515;Misdrijven, totaal;Heythuysen;2004;130;145;50
4516;Misdrijven, totaal;Heythuysen;2005;95;100;45
4517;Misdrijven, totaal;Heythuysen;2006;110;110;50
4518;Misdrijven, totaal;Heythuysen;2007;0;0;0
4519;Misdrijven, totaal;Heythuysen;2008;0;0;0
4520;Misdrijven, totaal;Heythuysen;2009;0;0;0
4521;Misdrijven, totaal;Heythuysen;2010;0;0;0
4522;Misdrijven, totaal;Heythuysen;2011;0;0;0
4523;Misdrijven, totaal;Heythuysen;2012;0;0;0
4524;Misdrijven, totaal;Heythuysen;2013;0;0;0
4525;Misdrijven, totaal;Heythuysen;2014;0;0;0
4526;Misdrijven, totaal;Heythuysen;2015;0;0;0
4527;Misdrijven, totaal;Heythuysen;2016;0;0;0
4528;Misdrijven, totaal;Hillegom;2001;190;230;95
4529;Misdrijven, totaal;Hillegom;2002;180;195;55
4530;Misdrijven, totaal;Hillegom;2003;190;215;70
4531;Misdrijven, totaal;Hillegom;2004;200;210;75
4532;Misdrijven, totaal;Hillegom;2005;210;225;90
4533;Misdrijven, totaal;Hillegom;2006;215;220;80
4534;Misdrijven, totaal;Hillegom;2007;205;225;90
4535;Misdrijven, totaal;Hillegom;2008;225;250;95
4536;Misdrijven, totaal;Hillegom;2009;195;215;100
4537;Misdrijven, totaal;Hillegom;2010;175;170;105
4538;Misdrijven, totaal;Hillegom;2011;185;205;80
4539;Misdrijven, totaal;Hillegom;2012;200;205;90
4540;Misdrijven, totaal;Hillegom;2013;160;175;75
4541;Misdrijven, totaal;Hillegom;2014;150;160;90
4542;Misdrijven, totaal;Hillegom;2015;125;145;70
4543;Misdrijven, totaal;Hillegom;2016;140;155;75
4544;Misdrijven, totaal;Hilvarenbeek;2001;105;120;35
4545;Misdrijven, totaal;Hilvarenbeek;2002;95;90;45
4546;Misdrijven, totaal;Hilvarenbeek;2003;85;105;35
4547;Misdrijven, totaal;Hilvarenbeek;2004;105;115;45
4548;Misdrijven, totaal;Hilvarenbeek;2005;80;105;25
4549;Misdrijven, totaal;Hilvarenbeek;2006;115;120;40
4550;Misdrijven, totaal;Hilvarenbeek;2007;180;175;50
4551;Misdrijven, totaal;Hilvarenbeek;2008;165;190;65
4552;Misdrijven, totaal;Hilvarenbeek;2009;125;130;45
4553;Misdrijven, totaal;Hilvarenbeek;2010;70;75;35
4554;Misdrijven, totaal;Hilvarenbeek;2011;105;100;35
4555;Misdrijven, totaal;Hilvarenbeek;2012;90;105;35
4556;Misdrijven, totaal;Hilvarenbeek;2013;85;90;35
4557;Misdrijven, totaal;Hilvarenbeek;2014;150;140;35
4558;Misdrijven, totaal;Hilvarenbeek;2015;120;135;50
4559;Misdrijven, totaal;Hilvarenbeek;2016;95;95;40
4560;Misdrijven, totaal;Hilversum;2001;1285;1430;640
4561;Misdrijven, totaal;Hilversum;2002;1205;1330;435
4562;Misdrijven, totaal;Hilversum;2003;1190;1300;435
4563;Misdrijven, totaal;Hilversum;2004;1255;1400;400
4564;Misdrijven, totaal;Hilversum;2005;1300;1440;400
4565;Misdrijven, totaal;Hilversum;2006;1200;1330;585
4566;Misdrijven, totaal;Hilversum;2007;1420;1455;505
4567;Misdrijven, totaal;Hilversum;2008;1285;1370;575
4568;Misdrijven, totaal;Hilversum;2009;975;1275;620
4569;Misdrijven, totaal;Hilversum;2010;975;1015;405
4570;Misdrijven, totaal;Hilversum;2011;1090;1165;520
4571;Misdrijven, totaal;Hilversum;2012;1090;1160;510
4572;Misdrijven, totaal;Hilversum;2013;1165;1120;545
4573;Misdrijven, totaal;Hilversum;2014;1140;1225;565
4574;Misdrijven, totaal;Hilversum;2015;865;940;515
4575;Misdrijven, totaal;Hilversum;2016;895;985;480
4576;Misdrijven, totaal;Hof van Twente;2001;295;310;105
4577;Misdrijven, totaal;Hof van Twente;2002;285;355;120
4578;Misdrijven, totaal;Hof van Twente;2003;305;345;110
4579;Misdrijven, totaal;Hof van Twente;2004;290;330;110
4580;Misdrijven, totaal;Hof van Twente;2005;285;295;125
4581;Misdrijven, totaal;Hof van Twente;2006;285;295;130
4582;Misdrijven, totaal;Hof van Twente;2007;340;345;115
4583;Misdrijven, totaal;Hof van Twente;2008;325;330;115
4584;Misdrijven, totaal;Hof van Twente;2009;265;310;150
4585;Misdrijven, totaal;Hof van Twente;2010;220;215;120
4586;Misdrijven, totaal;Hof van Twente;2011;180;195;90
4587;Misdrijven, totaal;Hof van Twente;2012;245;245;100
4588;Misdrijven, totaal;Hof van Twente;2013;180;185;80
4589;Misdrijven, totaal;Hof van Twente;2014;165;185;65
4590;Misdrijven, totaal;Hof van Twente;2015;195;200;115
4591;Misdrijven, totaal;Hof van Twente;2016;180;185;75
4592;Misdrijven, totaal;Hollands Kroon;2001;0;0;0
4593;Misdrijven, totaal;Hollands Kroon;2002;0;0;0
4594;Misdrijven, totaal;Hollands Kroon;2003;0;0;0
4595;Misdrijven, totaal;Hollands Kroon;2004;0;0;0
4596;Misdrijven, totaal;Hollands Kroon;2005;0;0;0
4597;Misdrijven, totaal;Hollands Kroon;2006;0;0;0
4598;Misdrijven, totaal;Hollands Kroon;2007;0;0;0
4599;Misdrijven, totaal;Hollands Kroon;2008;0;0;0
4600;Misdrijven, totaal;Hollands Kroon;2009;0;0;0
4601;Misdrijven, totaal;Hollands Kroon;2010;0;0;0
4602;Misdrijven, totaal;Hollands Kroon;2011;0;0;0
4603;Misdrijven, totaal;Hollands Kroon;2012;300;305;180
4604;Misdrijven, totaal;Hollands Kroon;2013;245;285;140
4605;Misdrijven, totaal;Hollands Kroon;2014;285;275;110
4606;Misdrijven, totaal;Hollands Kroon;2015;275;305;130
4607;Misdrijven, totaal;Hollands Kroon;2016;260;285;110
4608;Misdrijven, totaal;Hontenisse;2001;65;75;30
4609;Misdrijven, totaal;Hontenisse;2002;90;90;25
4610;Misdrijven, totaal;Hontenisse;2003;0;0;0
4611;Misdrijven, totaal;Hontenisse;2004;0;0;0
4612;Misdrijven, totaal;Hontenisse;2005;0;0;0
4613;Misdrijven, totaal;Hontenisse;2006;0;0;0
4614;Misdrijven, totaal;Hontenisse;2007;0;0;0
4615;Misdrijven, totaal;Hontenisse;2008;0;0;0
4616;Misdrijven, totaal;Hontenisse;2009;0;0;0
4617;Misdrijven, totaal;Hontenisse;2010;0;0;0
4618;Misdrijven, totaal;Hontenisse;2011;0;0;0
4619;Misdrijven, totaal;Hontenisse;2012;0;0;0
4620;Misdrijven, totaal;Hontenisse;2013;0;0;0
4621;Misdrijven, totaal;Hontenisse;2014;0;0;0
4622;Misdrijven, totaal;Hontenisse;2015;0;0;0
4623;Misdrijven, totaal;Hontenisse;2016;0;0;0
4624;Misdrijven, totaal;Hoogeveen;2001;710;760;230
4625;Misdrijven, totaal;Hoogeveen;2002;755;825;210
4626;Misdrijven, totaal;Hoogeveen;2003;730;785;250
4627;Misdrijven, totaal;Hoogeveen;2004;685;755;270
4628;Misdrijven, totaal;Hoogeveen;2005;705;725;290
4629;Misdrijven, totaal;Hoogeveen;2006;650;665;275
4630;Misdrijven, totaal;Hoogeveen;2007;705;790;295
4631;Misdrijven, totaal;Hoogeveen;2008;745;755;335
4632;Misdrijven, totaal;Hoogeveen;2009;600;675;310
4633;Misdrijven, totaal;Hoogeveen;2010;495;490;260
4634;Misdrijven, totaal;Hoogeveen;2011;525;495;215
4635;Misdrijven, totaal;Hoogeveen;2012;705;740;215
4636;Misdrijven, totaal;Hoogeveen;2013;560;605;250
4637;Misdrijven, totaal;Hoogeveen;2014;490;480;295
4638;Misdrijven, totaal;Hoogeveen;2015;505;540;250
4639;Misdrijven, totaal;Hoogeveen;2016;500;535;215
4640;Misdrijven, totaal;Hoogezand-Sappemeer;2001;390;415;125
4641;Misdrijven, totaal;Hoogezand-Sappemeer;2002;325;380;120
4642;Misdrijven, totaal;Hoogezand-Sappemeer;2003;465;450;140
4643;Misdrijven, totaal;Hoogezand-Sappemeer;2004;515;555;195
4644;Misdrijven, totaal;Hoogezand-Sappemeer;2005;495;505;210
4645;Misdrijven, totaal;Hoogezand-Sappemeer;2006;510;565;205
4646;Misdrijven, totaal;Hoogezand-Sappemeer;2007;545;560;285
4647;Misdrijven, totaal;Hoogezand-Sappemeer;2008;475;535;225
4648;Misdrijven, totaal;Hoogezand-Sappemeer;2009;445;465;215
4649;Misdrijven, totaal;Hoogezand-Sappemeer;2010;425;435;220
4650;Misdrijven, totaal;Hoogezand-Sappemeer;2011;475;480;195
4651;Misdrijven, totaal;Hoogezand-Sappemeer;2012;445;500;190
4652;Misdrijven, totaal;Hoogezand-Sappemeer;2013;345;385;200
4653;Misdrijven, totaal;Hoogezand-Sappemeer;2014;350;375;225
4654;Misdrijven, totaal;Hoogezand-Sappemeer;2015;335;355;180
4655;Misdrijven, totaal;Hoogezand-Sappemeer;2016;280;310;160
4656;Misdrijven, totaal;Hoorn;2001;760;855;335
4657;Misdrijven, totaal;Hoorn;2002;895;985;370
4658;Misdrijven, totaal;Hoorn;2003;1135;1110;355
4659;Misdrijven, totaal;Hoorn;2004;1265;1340;405
4660;Misdrijven, totaal;Hoorn;2005;1155;1385;410
4661;Misdrijven, totaal;Hoorn;2006;1050;1155;470
4662;Misdrijven, totaal;Hoorn;2007;1075;1160;420
4663;Misdrijven, totaal;Hoorn;2008;1335;1360;545
4664;Misdrijven, totaal;Hoorn;2009;915;1185;495
4665;Misdrijven, totaal;Hoorn;2010;960;955;360
4666;Misdrijven, totaal;Hoorn;2011;1020;1070;410
4667;Misdrijven, totaal;Hoorn;2012;940;1035;560
4668;Misdrijven, totaal;Hoorn;2013;915;955;455
4669;Misdrijven, totaal;Hoorn;2014;930;970;355
4670;Misdrijven, totaal;Hoorn;2015;1030;1060;450
4671;Misdrijven, totaal;Hoorn;2016;875;940;415
4672;Misdrijven, totaal;Horst aan de Maas;2001;200;225;65
4673;Misdrijven, totaal;Horst aan de Maas;2002;255;260;80
4674;Misdrijven, totaal;Horst aan de Maas;2003;215;240;75
4675;Misdrijven, totaal;Horst aan de Maas;2004;270;275;70
4676;Misdrijven, totaal;Horst aan de Maas;2005;255;290;120
4677;Misdrijven, totaal;Horst aan de Maas;2006;200;225;90
4678;Misdrijven, totaal;Horst aan de Maas;2007;250;245;95
4679;Misdrijven, totaal;Horst aan de Maas;2008;210;240;100
4680;Misdrijven, totaal;Horst aan de Maas;2009;195;225;90
4681;Misdrijven, totaal;Horst aan de Maas;2010;280;320;145
4682;Misdrijven, totaal;Horst aan de Maas;2011;285;305;145
4683;Misdrijven, totaal;Horst aan de Maas;2012;235;235;110
4684;Misdrijven, totaal;Horst aan de Maas;2013;285;295;105
4685;Misdrijven, totaal;Horst aan de Maas;2014;265;280;120
4686;Misdrijven, totaal;Horst aan de Maas;2015;265;255;135
4687;Misdrijven, totaal;Horst aan de Maas;2016;250;270;135
4688;Misdrijven, totaal;Houten;2001;380;410;100
4689;Misdrijven, totaal;Houten;2002;295;340;55
4690;Misdrijven, totaal;Houten;2003;335;350;75
4691;Misdrijven, totaal;Houten;2004;325;370;110
4692;Misdrijven, totaal;Houten;2005;310;365;120
4693;Misdrijven, totaal;Houten;2006;300;320;125
4694;Misdrijven, totaal;Houten;2007;340;355;95
4695;Misdrijven, totaal;Houten;2008;340;325;100
4696;Misdrijven, totaal;Houten;2009;345;445;145
4697;Misdrijven, totaal;Houten;2010;220;270;125
4698;Misdrijven, totaal;Houten;2011;310;340;150
4699;Misdrijven, totaal;Houten;2012;260;270;110
4700;Misdrijven, totaal;Houten;2013;225;235;130
4701;Misdrijven, totaal;Houten;2014;325;330;130
4702;Misdrijven, totaal;Houten;2015;200;205;120
4703;Misdrijven, totaal;Houten;2016;260;280;125
4704;Misdrijven, totaal;Huizen;2001;360;380;155
4705;Misdrijven, totaal;Huizen;2002;370;400;140
4706;Misdrijven, totaal;Huizen;2003;365;410;150
4707;Misdrijven, totaal;Huizen;2004;295;345;125
4708;Misdrijven, totaal;Huizen;2005;400;430;105
4709;Misdrijven, totaal;Huizen;2006;380;425;195
4710;Misdrijven, totaal;Huizen;2007;420;435;145
4711;Misdrijven, totaal;Huizen;2008;290;345;190
4712;Misdrijven, totaal;Huizen;2009;280;340;155
4713;Misdrijven, totaal;Huizen;2010;295;325;110
4714;Misdrijven, totaal;Huizen;2011;270;305;125
4715;Misdrijven, totaal;Huizen;2012;315;335;145
4716;Misdrijven, totaal;Huizen;2013;265;265;130
4717;Misdrijven, totaal;Huizen;2014;295;315;135
4718;Misdrijven, totaal;Huizen;2015;185;205;105
4719;Misdrijven, totaal;Huizen;2016;240;230;100
4720;Misdrijven, totaal;Hulst;2001;340;355;115
4721;Misdrijven, totaal;Hulst;2002;335;355;110
4722;Misdrijven, totaal;Hulst;2003;455;490;165
4723;Misdrijven, totaal;Hulst;2004;455;470;155
4724;Misdrijven, totaal;Hulst;2005;430;470;215
4725;Misdrijven, totaal;Hulst;2006;470;465;185
4726;Misdrijven, totaal;Hulst;2007;440;450;200
4727;Misdrijven, totaal;Hulst;2008;445;470;245
4728;Misdrijven, totaal;Hulst;2009;375;410;235
4729;Misdrijven, totaal;Hulst;2010;280;275;150
4730;Misdrijven, totaal;Hulst;2011;430;405;200
4731;Misdrijven, totaal;Hulst;2012;235;275;145
4732;Misdrijven, totaal;Hulst;2013;215;230;130
4733;Misdrijven, totaal;Hulst;2014;235;230;110
4734;Misdrijven, totaal;Hulst;2015;250;275;115
4735;Misdrijven, totaal;Hulst;2016;200;230;115
4736;Misdrijven, totaal;Hummelo en Keppel;2001;25;25;10
4737;Misdrijven, totaal;Hummelo en Keppel;2002;10;15;5
4738;Misdrijven, totaal;Hummelo en Keppel;2003;20;15;5
4739;Misdrijven, totaal;Hummelo en Keppel;2004;40;40;10
4740;Misdrijven, totaal;Hummelo en Keppel;2005;0;0;0
4741;Misdrijven, totaal;Hummelo en Keppel;2006;0;0;0
4742;Misdrijven, totaal;Hummelo en Keppel;2007;0;0;0
4743;Misdrijven, totaal;Hummelo en Keppel;2008;0;0;0
4744;Misdrijven, totaal;Hummelo en Keppel;2009;0;0;0
4745;Misdrijven, totaal;Hummelo en Keppel;2010;0;0;0
4746;Misdrijven, totaal;Hummelo en Keppel;2011;0;0;0
4747;Misdrijven, totaal;Hummelo en Keppel;2012;0;0;0
4748;Misdrijven, totaal;Hummelo en Keppel;2013;0;0;0
4749;Misdrijven, totaal;Hummelo en Keppel;2014;0;0;0
4750;Misdrijven, totaal;Hummelo en Keppel;2015;0;0;0
4751;Misdrijven, totaal;Hummelo en Keppel;2016;0;0;0
4752;Misdrijven, totaal;Hunsel;2001;60;70;20
4753;Misdrijven, totaal;Hunsel;2002;45;50;15
4754;Misdrijven, totaal;Hunsel;2003;50;50;20
4755;Misdrijven, totaal;Hunsel;2004;65;55;25
4756;Misdrijven, totaal;Hunsel;2005;40;50;15
4757;Misdrijven, totaal;Hunsel;2006;30;40;15
4758;Misdrijven, totaal;Hunsel;2007;0;0;0
4759;Misdrijven, totaal;Hunsel;2008;0;0;0
4760;Misdrijven, totaal;Hunsel;2009;0;0;0
4761;Misdrijven, totaal;Hunsel;2010;0;0;0
4762;Misdrijven, totaal;Hunsel;2011;0;0;0
4763;Misdrijven, totaal;Hunsel;2012;0;0;0
4764;Misdrijven, totaal;Hunsel;2013;0;0;0
4765;Misdrijven, totaal;Hunsel;2014;0;0;0
4766;Misdrijven, totaal;Hunsel;2015;0;0;0
4767;Misdrijven, totaal;Hunsel;2016;0;0;0
4768;Misdrijven, totaal;IJsselstein;2001;265;295;100
4769;Misdrijven, totaal;IJsselstein;2002;290;320;60
4770;Misdrijven, totaal;IJsselstein;2003;350;385;100
4771;Misdrijven, totaal;IJsselstein;2004;300;330;105
4772;Misdrijven, totaal;IJsselstein;2005;345;395;115
4773;Misdrijven, totaal;IJsselstein;2006;330;390;160
4774;Misdrijven, totaal;IJsselstein;2007;340;355;125
4775;Misdrijven, totaal;IJsselstein;2008;355;345;120
4776;Misdrijven, totaal;IJsselstein;2009;330;465;125
4777;Misdrijven, totaal;IJsselstein;2010;200;225;160
4778;Misdrijven, totaal;IJsselstein;2011;330;325;125
4779;Misdrijven, totaal;IJsselstein;2012;210;255;115
4780;Misdrijven, totaal;IJsselstein;2013;185;185;95
4781;Misdrijven, totaal;IJsselstein;2014;170;185;85
4782;Misdrijven, totaal;IJsselstein;2015;155;170;90
4783;Misdrijven, totaal;IJsselstein;2016;170;165;80
4784;Misdrijven, totaal;Jacobswoude;2001;65;80;15
4785;Misdrijven, totaal;Jacobswoude;2002;105;115;30
4786;Misdrijven, totaal;Jacobswoude;2003;70;75;35
4787;Misdrijven, totaal;Jacobswoude;2004;90;90;35
4788;Misdrijven, totaal;Jacobswoude;2005;95;105;30
4789;Misdrijven, totaal;Jacobswoude;2006;65;80;25
4790;Misdrijven, totaal;Jacobswoude;2007;90;100;40
4791;Misdrijven, totaal;Jacobswoude;2008;80;90;45
4792;Misdrijven, totaal;Jacobswoude;2009;0;0;0
4793;Misdrijven, totaal;Jacobswoude;2010;0;0;0
4794;Misdrijven, totaal;Jacobswoude;2011;0;0;0
4795;Misdrijven, totaal;Jacobswoude;2012;0;0;0
4796;Misdrijven, totaal;Jacobswoude;2013;0;0;0
4797;Misdrijven, totaal;Jacobswoude;2014;0;0;0
4798;Misdrijven, totaal;Jacobswoude;2015;0;0;0
4799;Misdrijven, totaal;Jacobswoude;2016;0;0;0
4800;Misdrijven, totaal;Kaag en Braassem;2001;0;0;0
4801;Misdrijven, totaal;Kaag en Braassem;2002;0;0;0
4802;Misdrijven, totaal;Kaag en Braassem;2003;0;0;0
4803;Misdrijven, totaal;Kaag en Braassem;2004;0;0;0
4804;Misdrijven, totaal;Kaag en Braassem;2005;0;0;0
4805;Misdrijven, totaal;Kaag en Braassem;2006;0;0;0
4806;Misdrijven, totaal;Kaag en Braassem;2007;0;0;0
4807;Misdrijven, totaal;Kaag en Braassem;2008;0;0;0
4808;Misdrijven, totaal;Kaag en Braassem;2009;150;165;80
4809;Misdrijven, totaal;Kaag en Braassem;2010;125;135;80
4810;Misdrijven, totaal;Kaag en Braassem;2011;145;150;55
4811;Misdrijven, totaal;Kaag en Braassem;2012;170;165;70
4812;Misdrijven, totaal;Kaag en Braassem;2013;170;190;100
4813;Misdrijven, totaal;Kaag en Braassem;2014;140;155;70
4814;Misdrijven, totaal;Kaag en Braassem;2015;170;180;85
4815;Misdrijven, totaal;Kaag en Braassem;2016;190;190;90
4816;Misdrijven, totaal;Kampen;2001;500;535;190
4817;Misdrijven, totaal;Kampen;2002;520;580;170
4818;Misdrijven, totaal;Kampen;2003;535;585;215
4819;Misdrijven, totaal;Kampen;2004;640;690;205
4820;Misdrijven, totaal;Kampen;2005;670;720;250
4821;Misdrijven, totaal;Kampen;2006;715;775;335
4822;Misdrijven, totaal;Kampen;2007;655;705;330
4823;Misdrijven, totaal;Kampen;2008;655;660;260
4824;Misdrijven, totaal;Kampen;2009;555;630;305
4825;Misdrijven, totaal;Kampen;2010;475;475;215
4826;Misdrijven, totaal;Kampen;2011;510;480;180
4827;Misdrijven, totaal;Kampen;2012;540;630;155
4828;Misdrijven, totaal;Kampen;2013;430;465;185
4829;Misdrijven, totaal;Kampen;2014;430;485;195
4830;Misdrijven, totaal;Kampen;2015;390;410;235
4831;Misdrijven, totaal;Kampen;2016;375;390;180
4832;Misdrijven, totaal;Kapelle;2001;100;105;15
4833;Misdrijven, totaal;Kapelle;2002;90;95;25
4834;Misdrijven, totaal;Kapelle;2003;120;130;35
4835;Misdrijven, totaal;Kapelle;2004;120;130;35
4836;Misdrijven, totaal;Kapelle;2005;125;125;40
4837;Misdrijven, totaal;Kapelle;2006;115;125;50
4838;Misdrijven, totaal;Kapelle;2007;110;120;45
4839;Misdrijven, totaal;Kapelle;2008;110;95;50
4840;Misdrijven, totaal;Kapelle;2009;80;95;50
4841;Misdrijven, totaal;Kapelle;2010;65;80;35
4842;Misdrijven, totaal;Kapelle;2011;75;65;25
4843;Misdrijven, totaal;Kapelle;2012;70;90;45
4844;Misdrijven, totaal;Kapelle;2013;75;80;30
4845;Misdrijven, totaal;Kapelle;2014;75;70;35
4846;Misdrijven, totaal;Kapelle;2015;50;50;35
4847;Misdrijven, totaal;Kapelle;2016;35;45;25
4848;Misdrijven, totaal;Katwijk;2001;310;385;130
4849;Misdrijven, totaal;Katwijk;2002;350;390;105
4850;Misdrijven, totaal;Katwijk;2003;345;355;115
4851;Misdrijven, totaal;Katwijk;2004;475;470;155
4852;Misdrijven, totaal;Katwijk;2005;405;475;165
4853;Misdrijven, totaal;Katwijk;2006;570;645;200
4854;Misdrijven, totaal;Katwijk;2007;655;680;235
4855;Misdrijven, totaal;Katwijk;2008;540;605;255
4856;Misdrijven, totaal;Katwijk;2009;465;500;255
4857;Misdrijven, totaal;Katwijk;2010;585;570;205
4858;Misdrijven, totaal;Katwijk;2011;525;580;225
4859;Misdrijven, totaal;Katwijk;2012;485;495;230
4860;Misdrijven, totaal;Katwijk;2013;430;445;195
4861;Misdrijven, totaal;Katwijk;2014;450;465;205
4862;Misdrijven, totaal;Katwijk;2015;410;425;205
4863;Misdrijven, totaal;Katwijk;2016;400;445;195
4864;Misdrijven, totaal;Kerkrade;2001;815;840;375
4865;Misdrijven, totaal;Kerkrade;2002;970;1045;365
4866;Misdrijven, totaal;Kerkrade;2003;945;1030;495
4867;Misdrijven, totaal;Kerkrade;2004;970;1040;430
