ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1391;Beemster;Herkomst: Nederland;5.5;18.2
1392;Beemster;Herkomst: Niet-Nederland;0.4;22.5
1393;Beemster;Herkomst: Westers land;0.3;24.7
1394;Beemster;Herkomst: Niet-westers land;;
1395;Bennebroek;Herkomst (land);3.6;22.7
1396;Bennebroek;Herkomst: Nederland;3.2;22.8
1397;Bennebroek;Herkomst: Niet-Nederland;0.5;22.0
1398;Bennebroek;Herkomst: Westers land;0.4;22.4
1399;Bennebroek;Herkomst: Niet-westers land;;
1400;Bergen (NH.);Herkomst (land);21.9;19.9
1401;Bergen (NH.);Herkomst: Nederland;20.0;19.9
1402;Bergen (NH.);Herkomst: Niet-Nederland;1.8;19.6
1403;Bergen (NH.);Herkomst: Westers land;1.5;20.0
1404;Bergen (NH.);Herkomst: Niet-westers land;0.3;17.2
1405;Beverwijk;Herkomst (land);26.2;17.3
1406;Beverwijk;Herkomst: Nederland;21.7;17.5
1407;Beverwijk;Herkomst: Niet-Nederland;4.4;16.4
1408;Beverwijk;Herkomst: Westers land;2.8;17.4
1409;Beverwijk;Herkomst: Niet-westers land;1.7;14.7
1410;Blaricum;Herkomst (land);6.1;27.0
1411;Blaricum;Herkomst: Nederland;5.2;26.5
1412;Blaricum;Herkomst: Niet-Nederland;0.9;29.9
1413;Blaricum;Herkomst: Westers land;0.7;31.9
1414;Blaricum;Herkomst: Niet-westers land;;
1415;Bloemendaal;Herkomst (land);10.8;28.1
1416;Bloemendaal;Herkomst: Nederland;9.1;27.8
1417;Bloemendaal;Herkomst: Niet-Nederland;1.8;29.7
1418;Bloemendaal;Herkomst: Westers land;1.5;29.7
1419;Bloemendaal;Herkomst: Niet-westers land;0.3;29.9
1420;Bussum;Herkomst (land);21.3;22.7
1421;Bussum;Herkomst: Nederland;17.8;22.6
1422;Bussum;Herkomst: Niet-Nederland;3.5;22.8
1423;Bussum;Herkomst: Westers land;2.7;24.8
1424;Bussum;Herkomst: Niet-westers land;0.8;16.2
1425;Castricum;Herkomst (land);24.1;19.8
1426;Castricum;Herkomst: Nederland;22.3;19.9
1427;Castricum;Herkomst: Niet-Nederland;1.8;18.5
1428;Castricum;Herkomst: Westers land;1.4;19.6
1429;Castricum;Herkomst: Niet-westers land;0.4;14.5
1430;Diemen;Herkomst (land);15.9;19.3
1431;Diemen;Herkomst: Nederland;11.5;19.8
1432;Diemen;Herkomst: Niet-Nederland;4.4;17.9
1433;Diemen;Herkomst: Westers land;1.7;19.7
1434;Diemen;Herkomst: Niet-westers land;2.6;16.8
1435;Edam-Volendam;Herkomst (land);19.1;18.7
1436;Edam-Volendam;Herkomst: Nederland;17.9;18.8
1437;Edam-Volendam;Herkomst: Niet-Nederland;1.1;16.3
1438;Edam-Volendam;Herkomst: Westers land;0.7;17.7
1439;Edam-Volendam;Herkomst: Niet-westers land;0.4;13.9
1440;Enkhuizen;Herkomst (land);11.7;16.7
1441;Enkhuizen;Herkomst: Nederland;10.5;16.9
1442;Enkhuizen;Herkomst: Niet-Nederland;1.2;15.2
1443;Enkhuizen;Herkomst: Westers land;0.7;16.7
1444;Enkhuizen;Herkomst: Niet-westers land;0.5;13.3
1445;Haarlem;Herkomst (land);103.5;18.0
1446;Haarlem;Herkomst: Nederland;84.3;18.3
1447;Haarlem;Herkomst: Niet-Nederland;19.2;17.1
1448;Haarlem;Herkomst: Westers land;10.3;19.0
1449;Haarlem;Herkomst: Niet-westers land;9.0;15.0
1450;Haarlemmerliede en Spaarnwoude;Herkomst (land);3.7;19.4
1451;Haarlemmerliede en Spaarnwoude;Herkomst: Nederland;3.4;19.3
1452;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-Nederland;0.3;20.8
1453;Haarlemmerliede en Spaarnwoude;Herkomst: Westers land;0.2;20.2
1454;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-westers land;;
1455;Haarlemmermeer;Herkomst (land);85.4;19.3
1456;Haarlemmermeer;Herkomst: Nederland;71.1;19.5
1457;Haarlemmermeer;Herkomst: Niet-Nederland;14.3;18.5
1458;Haarlemmermeer;Herkomst: Westers land;8.3;19.7
1459;Haarlemmermeer;Herkomst: Niet-westers land;6.0;16.9
1460;Harenkarspel;Herkomst (land);10.6;17.3
1461;Harenkarspel;Herkomst: Nederland;10.0;17.4
1462;Harenkarspel;Herkomst: Niet-Nederland;0.6;15.9
1463;Harenkarspel;Herkomst: Westers land;0.5;17.1
1464;Harenkarspel;Herkomst: Niet-westers land;;
1465;Heemskerk;Herkomst (land);24.9;17.6
1466;Heemskerk;Herkomst: Nederland;21.2;17.9
1467;Heemskerk;Herkomst: Niet-Nederland;3.7;15.8
1468;Heemskerk;Herkomst: Westers land;2.4;16.9
1469;Heemskerk;Herkomst: Niet-westers land;1.3;13.8
1470;Heemstede;Herkomst (land);17.7;23.5
1471;Heemstede;Herkomst: Nederland;15.1;23.4
1472;Heemstede;Herkomst: Niet-Nederland;2.6;23.9
1473;Heemstede;Herkomst: Westers land;2.0;25.8
1474;Heemstede;Herkomst: Niet-westers land;0.6;16.8
1475;Heerhugowaard;Herkomst (land);31.6;17.5
1476;Heerhugowaard;Herkomst: Nederland;27.3;17.7
1477;Heerhugowaard;Herkomst: Niet-Nederland;4.3;16.1
1478;Heerhugowaard;Herkomst: Westers land;2.4;17.1
1479;Heerhugowaard;Herkomst: Niet-westers land;1.9;14.8
1480;Heiloo;Herkomst (land);15.0;20.6
1481;Heiloo;Herkomst: Nederland;13.7;20.5
1482;Heiloo;Herkomst: Niet-Nederland;1.3;22.1
1483;Heiloo;Herkomst: Westers land;0.9;24.1
1484;Heiloo;Herkomst: Niet-westers land;0.3;16.1
1485;Den Helder;Herkomst (land);40.6;16.5
1486;Den Helder;Herkomst: Nederland;34.0;16.7
1487;Den Helder;Herkomst: Niet-Nederland;6.6;15.5
1488;Den Helder;Herkomst: Westers land;4.3;16.5
1489;Den Helder;Herkomst: Niet-westers land;2.3;13.7
1490;Hilversum;Herkomst (land);58.2;19.5
1491;Hilversum;Herkomst: Nederland;48.5;19.7
1492;Hilversum;Herkomst: Niet-Nederland;9.7;18.5
1493;Hilversum;Herkomst: Westers land;6.0;20.6
1494;Hilversum;Herkomst: Niet-westers land;3.7;15.3
1495;Hoorn;Herkomst (land);45.5;17.7
1496;Hoorn;Herkomst: Nederland;38.1;18.0
1497;Hoorn;Herkomst: Niet-Nederland;7.3;16.2
1498;Hoorn;Herkomst: Westers land;3.5;17.5
1499;Hoorn;Herkomst: Niet-westers land;3.8;15.1
1500;Huizen;Herkomst (land);27.8;19.7
1501;Huizen;Herkomst: Nederland;23.5;19.9
1502;Huizen;Herkomst: Niet-Nederland;4.3;18.9
1503;Huizen;Herkomst: Westers land;2.8;20.9
1504;Huizen;Herkomst: Niet-westers land;1.5;15.2
1505;Niedorp;Herkomst (land);7.7;17.0
1506;Niedorp;Herkomst: Nederland;7.3;17.0
1507;Niedorp;Herkomst: Niet-Nederland;0.4;17.7
1508;Niedorp;Herkomst: Westers land;0.3;18.8
1509;Niedorp;Herkomst: Niet-westers land;;
1510;Landsmeer;Herkomst (land);7.1;19.9
1511;Landsmeer;Herkomst: Nederland;6.5;19.7
1512;Landsmeer;Herkomst: Niet-Nederland;0.7;21.3
1513;Landsmeer;Herkomst: Westers land;0.5;23.3
1514;Landsmeer;Herkomst: Niet-westers land;0.2;16.6
1515;Langedijk;Herkomst (land);16.6;17.9
1516;Langedijk;Herkomst: Nederland;15.4;18.0
1517;Langedijk;Herkomst: Niet-Nederland;1.3;16.6
1518;Langedijk;Herkomst: Westers land;0.8;18.5
1519;Langedijk;Herkomst: Niet-westers land;0.4;13.2
1520;Laren (NH.);Herkomst (land);7.4;25.4
1521;Laren (NH.);Herkomst: Nederland;6.5;25.1
1522;Laren (NH.);Herkomst: Niet-Nederland;1.0;27.4
1523;Laren (NH.);Herkomst: Westers land;0.8;28.9
1524;Laren (NH.);Herkomst: Niet-westers land;;
1525;Medemblik;Herkomst (land);5.3;17.0
1526;Medemblik;Herkomst: Nederland;4.7;17.2
1527;Medemblik;Herkomst: Niet-Nederland;0.6;15.8
1528;Medemblik;Herkomst: Westers land;0.3;15.7
1529;Medemblik;Herkomst: Niet-westers land;0.3;15.9
1530;Muiden;Herkomst (land);4.5;22.0
1531;Muiden;Herkomst: Nederland;3.9;22.0
1532;Muiden;Herkomst: Niet-Nederland;0.6;22.1
1533;Muiden;Herkomst: Westers land;0.4;23.6
1534;Muiden;Herkomst: Niet-westers land;;
1535;Naarden;Herkomst (land);11.0;25.0
1536;Naarden;Herkomst: Nederland;9.3;24.8
1537;Naarden;Herkomst: Niet-Nederland;1.8;26.2
1538;Naarden;Herkomst: Westers land;1.3;28.5
1539;Naarden;Herkomst: Niet-westers land;0.5;19.8
1540;Obdam;Herkomst (land);4.6;17.4
1541;Obdam;Herkomst: Nederland;4.4;17.3
1542;Obdam;Herkomst: Niet-Nederland;0.2;18.6
1543;Obdam;Herkomst: Westers land;;
1544;Obdam;Herkomst: Niet-westers land;;
1545;Oostzaan;Herkomst (land);6.3;18.8
1546;Oostzaan;Herkomst: Nederland;5.7;18.8
1547;Oostzaan;Herkomst: Niet-Nederland;0.5;18.7
1548;Oostzaan;Herkomst: Westers land;0.4;19.8
1549;Oostzaan;Herkomst: Niet-westers land;;
1550;Opmeer;Herkomst (land);7.4;17.0
1551;Opmeer;Herkomst: Nederland;6.9;17.0
1552;Opmeer;Herkomst: Niet-Nederland;0.4;17.6
1553;Opmeer;Herkomst: Westers land;0.3;18.5
1554;Opmeer;Herkomst: Niet-westers land;;
1555;Ouder-Amstel;Herkomst (land);9.2;21.4
1556;Ouder-Amstel;Herkomst: Nederland;7.7;21.5
1557;Ouder-Amstel;Herkomst: Niet-Nederland;1.5;20.9
1558;Ouder-Amstel;Herkomst: Westers land;0.9;22.2
1559;Ouder-Amstel;Herkomst: Niet-westers land;0.6;18.8
1560;Purmerend;Herkomst (land);52.6;17.4
1561;Purmerend;Herkomst: Nederland;42.5;17.6
1562;Purmerend;Herkomst: Niet-Nederland;10.1;16.4
1563;Purmerend;Herkomst: Westers land;4.7;17.3
1564;Purmerend;Herkomst: Niet-westers land;5.3;15.6
1565;Schagen;Herkomst (land);12.6;17.6
1566;Schagen;Herkomst: Nederland;11.2;17.8
1567;Schagen;Herkomst: Niet-Nederland;1.4;16.0
1568;Schagen;Herkomst: Westers land;0.9;17.2
1569;Schagen;Herkomst: Niet-westers land;0.4;13.2
1570;Texel;Herkomst (land);9.2;16.0
1571;Texel;Herkomst: Nederland;8.6;16.1
1572;Texel;Herkomst: Niet-Nederland;0.6;15.1
1573;Texel;Herkomst: Westers land;0.5;15.4
1574;Texel;Herkomst: Niet-westers land;;
1575;Uitgeest;Herkomst (land);7.8;18.8
1576;Uitgeest;Herkomst: Nederland;7.2;18.8
1577;Uitgeest;Herkomst: Niet-Nederland;0.7;18.2
1578;Uitgeest;Herkomst: Westers land;0.5;20.3
1579;Uitgeest;Herkomst: Niet-westers land;;
1580;Uithoorn;Herkomst (land);18.3;20.0
1581;Uithoorn;Herkomst: Nederland;15.8;19.9
1582;Uithoorn;Herkomst: Niet-Nederland;2.5;20.1
1583;Uithoorn;Herkomst: Westers land;1.7;21.0
1584;Uithoorn;Herkomst: Niet-westers land;0.8;18.2
1585;Velsen;Herkomst (land);46.3;18.2
1586;Velsen;Herkomst: Nederland;40.8;18.4
1587;Velsen;Herkomst: Niet-Nederland;5.5;17.2
1588;Velsen;Herkomst: Westers land;3.6;18.6
1589;Velsen;Herkomst: Niet-westers land;1.9;14.7
1590;Venhuizen;Herkomst (land);5.0;17.5
1591;Venhuizen;Herkomst: Nederland;4.7;17.5
1592;Venhuizen;Herkomst: Niet-Nederland;0.4;17.6
1593;Venhuizen;Herkomst: Westers land;0.3;19.0
1594;Venhuizen;Herkomst: Niet-westers land;;
1595;Weesp;Herkomst (land);12.7;18.9
1596;Weesp;Herkomst: Nederland;10.3;19.3
1597;Weesp;Herkomst: Niet-Nederland;2.4;17.2
1598;Weesp;Herkomst: Westers land;1.4;18.7
1599;Weesp;Herkomst: Niet-westers land;1.0;15.3
1600;Schermer;Herkomst (land);3.2;18.1
1601;Schermer;Herkomst: Nederland;3.1;17.8
1602;Schermer;Herkomst: Niet-Nederland;;
1603;Schermer;Herkomst: Westers land;;
1604;Schermer;Herkomst: Niet-westers land;;
1605;Wervershoof;Herkomst (land);5.6;16.5
1606;Wervershoof;Herkomst: Nederland;5.4;16.6
1607;Wervershoof;Herkomst: Niet-Nederland;0.2;14.3
1608;Wervershoof;Herkomst: Westers land;;
1609;Wervershoof;Herkomst: Niet-westers land;;
1610;Wieringen;Herkomst (land);5.7;17.7
1611;Wieringen;Herkomst: Nederland;5.3;17.9
1612;Wieringen;Herkomst: Niet-Nederland;0.3;15.2
1613;Wieringen;Herkomst: Westers land;0.3;15.4
1614;Wieringen;Herkomst: Niet-westers land;;
1615;Wieringermeer;Herkomst (land);8.4;16.2
1616;Wieringermeer;Herkomst: Nederland;7.8;16.2
1617;Wieringermeer;Herkomst: Niet-Nederland;0.5;15.9
1618;Wieringermeer;Herkomst: Westers land;0.4;15.9
1619;Wieringermeer;Herkomst: Niet-westers land;;
1620;Wognum;Herkomst (land);5.4;17.7
1621;Wognum;Herkomst: Nederland;5.1;17.7
1622;Wognum;Herkomst: Niet-Nederland;0.3;17.8
1623;Wognum;Herkomst: Westers land;;
1624;Wognum;Herkomst: Niet-westers land;;
1625;Zandvoort;Herkomst (land);11.8;19.0
1626;Zandvoort;Herkomst: Nederland;10.0;19.0
1627;Zandvoort;Herkomst: Niet-Nederland;1.8;19.0
1628;Zandvoort;Herkomst: Westers land;1.4;19.7
1629;Zandvoort;Herkomst: Niet-westers land;0.4;16.6
1630;Zijpe;Herkomst (land);7.5;16.1
1631;Zijpe;Herkomst: Nederland;7.0;16.1
1632;Zijpe;Herkomst: Niet-Nederland;0.4;16.0
1633;Zijpe;Herkomst: Westers land;0.4;16.4
1634;Zijpe;Herkomst: Niet-westers land;;
1635;Zeevang;Herkomst (land);4.2;18.4
1636;Zeevang;Herkomst: Nederland;3.8;18.5
1637;Zeevang;Herkomst: Niet-Nederland;0.4;17.7
1638;Zeevang;Herkomst: Westers land;0.3;17.6
1639;Zeevang;Herkomst: Niet-westers land;;
1640;Zaanstad;Herkomst (land);96.0;17.4
1641;Zaanstad;Herkomst: Nederland;77.0;17.8
1642;Zaanstad;Herkomst: Niet-Nederland;19.1;16.0
1643;Zaanstad;Herkomst: Westers land;8.5;17.4
1644;Zaanstad;Herkomst: Niet-westers land;10.5;14.8
1645;Ter Aar;Herkomst (land);5.9;17.5
1646;Ter Aar;Herkomst: Nederland;5.5;17.5
1647;Ter Aar;Herkomst: Niet-Nederland;0.4;17.7
1648;Ter Aar;Herkomst: Westers land;0.3;18.6
1649;Ter Aar;Herkomst: Niet-westers land;;
1650;Alblasserdam;Herkomst (land);11.7;17.2
1651;Alblasserdam;Herkomst: Nederland;10.3;17.3
1652;Alblasserdam;Herkomst: Niet-Nederland;1.4;16.4
1653;Alblasserdam;Herkomst: Westers land;0.9;17.8
1654;Alblasserdam;Herkomst: Niet-westers land;0.5;13.8
1655;Alkemade;Herkomst (land);9.7;17.5
1656;Alkemade;Herkomst: Nederland;9.2;17.4
1657;Alkemade;Herkomst: Niet-Nederland;0.5;18.7
1658;Alkemade;Herkomst: Westers land;0.3;22.4
1659;Alkemade;Herkomst: Niet-westers land;;
1660;Alphen aan den Rijn;Herkomst (land);47.2;18.8
1661;Alphen aan den Rijn;Herkomst: Nederland;39.5;19.1
1662;Alphen aan den Rijn;Herkomst: Niet-Nederland;7.7;17.3
1663;Alphen aan den Rijn;Herkomst: Westers land;4.4;19.1
1664;Alphen aan den Rijn;Herkomst: Niet-westers land;3.3;14.7
1665;Barendrecht;Herkomst (land);24.2;19.7
1666;Barendrecht;Herkomst: Nederland;21.3;19.8
1667;Barendrecht;Herkomst: Niet-Nederland;2.9;18.7
1668;Barendrecht;Herkomst: Westers land;1.7;19.7
1669;Barendrecht;Herkomst: Niet-westers land;1.2;17.2
1670;Bergambacht;Herkomst (land);5.8;18.7
1671;Bergambacht;Herkomst: Nederland;5.5;18.8
1672;Bergambacht;Herkomst: Niet-Nederland;0.3;17.5
1673;Bergambacht;Herkomst: Westers land;0.2;18.5
1674;Bergambacht;Herkomst: Niet-westers land;;
1675;Bergschenhoek;Herkomst (land);9.8;20.8
1676;Bergschenhoek;Herkomst: Nederland;8.7;20.6
1677;Bergschenhoek;Herkomst: Niet-Nederland;1.1;22.0
1678;Bergschenhoek;Herkomst: Westers land;0.7;25.2
1679;Bergschenhoek;Herkomst: Niet-westers land;0.4;16.9
1680;Berkel en Rodenrijs;Herkomst (land);11.5;19.5
1681;Berkel en Rodenrijs;Herkomst: Nederland;10.6;19.6
1682;Berkel en Rodenrijs;Herkomst: Niet-Nederland;1.0;18.3
1683;Berkel en Rodenrijs;Herkomst: Westers land;0.6;19.8
1684;Berkel en Rodenrijs;Herkomst: Niet-westers land;0.3;15.4
1685;Bleiswijk;Herkomst (land);6.5;19.2
1686;Bleiswijk;Herkomst: Nederland;5.9;19.3
1687;Bleiswijk;Herkomst: Niet-Nederland;0.6;18.4
1688;Bleiswijk;Herkomst: Westers land;0.4;21.0
1689;Bleiswijk;Herkomst: Niet-westers land;0.2;13.6
1690;Bodegraven;Herkomst (land);12.6;18.9
1691;Bodegraven;Herkomst: Nederland;11.4;19.1
1692;Bodegraven;Herkomst: Niet-Nederland;1.2;17.2
1693;Bodegraven;Herkomst: Westers land;0.7;18.2
1694;Bodegraven;Herkomst: Niet-westers land;0.5;15.5
1695;Drechterland;Herkomst (land);6.8;17.7
1696;Drechterland;Herkomst: Nederland;6.5;17.7
1697;Drechterland;Herkomst: Niet-Nederland;0.3;17.4
1698;Drechterland;Herkomst: Westers land;0.2;17.6
1699;Drechterland;Herkomst: Niet-westers land;;
1700;Boskoop;Herkomst (land);9.8;18.6
1701;Boskoop;Herkomst: Nederland;8.9;18.8
1702;Boskoop;Herkomst: Niet-Nederland;1.0;16.8
1703;Boskoop;Herkomst: Westers land;0.5;18.8
1704;Boskoop;Herkomst: Niet-westers land;0.5;14.9
1705;Brielle;Herkomst (land);10.6;19.5
1706;Brielle;Herkomst: Nederland;9.5;19.5
1707;Brielle;Herkomst: Niet-Nederland;1.1;19.6
1708;Brielle;Herkomst: Westers land;0.9;20.6
1709;Brielle;Herkomst: Niet-westers land;0.2;15.1
1710;Capelle aan den IJssel;Herkomst (land);44.2;18.8
1711;Capelle aan den IJssel;Herkomst: Nederland;34.6;19.1
1712;Capelle aan den IJssel;Herkomst: Niet-Nederland;9.5;17.9
1713;Capelle aan den IJssel;Herkomst: Westers land;4.8;18.7
1714;Capelle aan den IJssel;Herkomst: Niet-westers land;4.8;17.1
1715;Delft;Herkomst (land);63.4;17.6
1716;Delft;Herkomst: Nederland;50.6;17.9
1717;Delft;Herkomst: Niet-Nederland;12.8;16.7
1718;Delft;Herkomst: Westers land;6.1;18.9
1719;Delft;Herkomst: Niet-westers land;6.7;14.8
1720;Dirksland;Herkomst (land);5.3;17.6
1721;Dirksland;Herkomst: Nederland;5.1;17.5
1722;Dirksland;Herkomst: Niet-Nederland;;
1723;Dirksland;Herkomst: Westers land;;
1724;Dirksland;Herkomst: Niet-westers land;;
1725;Dordrecht;Herkomst (land);78.9;17.3
1726;Dordrecht;Herkomst: Nederland;61.7;17.9
1727;Dordrecht;Herkomst: Niet-Nederland;17.2;15.4
1728;Dordrecht;Herkomst: Westers land;8.0;17.1
1729;Dordrecht;Herkomst: Niet-westers land;9.2;13.9
1730;Goedereede;Herkomst (land);7.5;18.1
1731;Goedereede;Herkomst: Nederland;7.2;18.0
1732;Goedereede;Herkomst: Niet-Nederland;0.3;20.9
1733;Goedereede;Herkomst: Westers land;0.2;23.2
1734;Goedereede;Herkomst: Niet-westers land;;
1735;Gorinchem;Herkomst (land);23.6;17.4
1736;Gorinchem;Herkomst: Nederland;19.3;17.9
1737;Gorinchem;Herkomst: Niet-Nederland;4.4;15.5
1738;Gorinchem;Herkomst: Westers land;2.2;17.2
1739;Gorinchem;Herkomst: Niet-westers land;2.2;13.9
1740;Gouda;Herkomst (land);47.5;18.4
1741;Gouda;Herkomst: Nederland;39.8;18.7
1742;Gouda;Herkomst: Niet-Nederland;7.7;16.6
1743;Gouda;Herkomst: Westers land;3.4;19.2
1744;Gouda;Herkomst: Niet-westers land;4.3;14.5
1745;'s-Gravendeel;Herkomst (land);6.0;18.0
1746;'s-Gravendeel;Herkomst: Nederland;5.7;18.1
1747;'s-Gravendeel;Herkomst: Niet-Nederland;0.3;16.6
1748;'s-Gravendeel;Herkomst: Westers land;0.2;16.7
1749;'s-Gravendeel;Herkomst: Niet-westers land;;
1750;'s-Gravenhage (gemeente);Herkomst (land);303.2;18.3
1751;'s-Gravenhage (gemeente);Herkomst: Nederland;196.9;18.8
1752;'s-Gravenhage (gemeente);Herkomst: Niet-Nederland;106.3;17.3
1753;'s-Gravenhage (gemeente);Herkomst: Westers land;37.2;21.7
1754;'s-Gravenhage (gemeente);Herkomst: Niet-westers land;69.2;15.0
1755;Hardinxveld-Giessendam;Herkomst (land);11.2;17.8
1756;Hardinxveld-Giessendam;Herkomst: Nederland;10.7;17.8
1757;Hardinxveld-Giessendam;Herkomst: Niet-Nederland;0.4;17.5
1758;Hardinxveld-Giessendam;Herkomst: Westers land;0.3;18.1
1759;Hardinxveld-Giessendam;Herkomst: Niet-westers land;;
1760;Noorder-Koggenland;Herkomst (land);6.9;17.8
1761;Noorder-Koggenland;Herkomst: Nederland;6.4;17.6
1762;Noorder-Koggenland;Herkomst: Niet-Nederland;0.5;20.0
1763;Noorder-Koggenland;Herkomst: Westers land;0.4;20.2
1764;Noorder-Koggenland;Herkomst: Niet-westers land;;
1765;Hellevoetsluis;Herkomst (land);26.2;18.3
1766;Hellevoetsluis;Herkomst: Nederland;22.2;18.4
1767;Hellevoetsluis;Herkomst: Niet-Nederland;4.0;17.6
1768;Hellevoetsluis;Herkomst: Westers land;2.4;19.3
1769;Hellevoetsluis;Herkomst: Niet-westers land;1.5;14.9
1770;Hendrik-Ido-Ambacht;Herkomst (land);14.5;18.8
1771;Hendrik-Ido-Ambacht;Herkomst: Nederland;13.1;18.9
1772;Hendrik-Ido-Ambacht;Herkomst: Niet-Nederland;1.4;18.0
1773;Hendrik-Ido-Ambacht;Herkomst: Westers land;0.9;19.3
1774;Hendrik-Ido-Ambacht;Herkomst: Niet-westers land;0.5;15.7
1775;Stede Broec;Herkomst (land);14.1;16.8
1776;Stede Broec;Herkomst: Nederland;13.1;16.8
1777;Stede Broec;Herkomst: Niet-Nederland;1.0;16.0
1778;Stede Broec;Herkomst: Westers land;0.7;16.8
1779;Stede Broec;Herkomst: Niet-westers land;0.3;14.3
1780;Hillegom;Herkomst (land);14.1;18.0
1781;Hillegom;Herkomst: Nederland;12.7;18.3
1782;Hillegom;Herkomst: Niet-Nederland;1.4;15.8
1783;Hillegom;Herkomst: Westers land;1.0;16.6
1784;Hillegom;Herkomst: Niet-westers land;0.4;13.8
1785;Katwijk;Herkomst (land);27.1;17.4
1786;Katwijk;Herkomst: Nederland;25.2;17.4
1787;Katwijk;Herkomst: Niet-Nederland;1.9;16.5
1788;Katwijk;Herkomst: Westers land;1.2;18.1
1789;Katwijk;Herkomst: Niet-westers land;0.7;14.1
1790;Krimpen aan den IJssel;Herkomst (land);19.0;19.5
1791;Krimpen aan den IJssel;Herkomst: Nederland;16.9;19.8
1792;Krimpen aan den IJssel;Herkomst: Niet-Nederland;2.1;17.8
1793;Krimpen aan den IJssel;Herkomst: Westers land;1.6;18.1
1794;Krimpen aan den IJssel;Herkomst: Niet-westers land;0.5;16.9
1795;Leerdam;Herkomst (land);13.6;17.1
1796;Leerdam;Herkomst: Nederland;11.4;17.4
1797;Leerdam;Herkomst: Niet-Nederland;2.3;15.4
1798;Leerdam;Herkomst: Westers land;1.2;16.3
1799;Leerdam;Herkomst: Niet-westers land;1.1;14.5
1800;Leiden;Herkomst (land);79.2;18.3
1801;Leiden;Herkomst: Nederland;63.8;18.3
1802;Leiden;Herkomst: Niet-Nederland;15.4;17.9
1803;Leiden;Herkomst: Westers land;8.0;20.2
1804;Leiden;Herkomst: Niet-westers land;7.4;15.3
1805;Leiderdorp;Herkomst (land);17.7;20.1
1806;Leiderdorp;Herkomst: Nederland;14.9;20.1
1807;Leiderdorp;Herkomst: Niet-Nederland;2.9;20.6
1808;Leiderdorp;Herkomst: Westers land;1.8;23.2
1809;Leiderdorp;Herkomst: Niet-westers land;1.1;16.1
1810;Lisse;Herkomst (land);14.9;18.5
1811;Lisse;Herkomst: Nederland;13.7;18.6
1812;Lisse;Herkomst: Niet-Nederland;1.2;17.0
1813;Lisse;Herkomst: Westers land;0.9;17.9
1814;Lisse;Herkomst: Niet-westers land;0.3;14.3
1815;Maassluis;Herkomst (land);22.4;17.8
1816;Maassluis;Herkomst: Nederland;18.4;18.3
1817;Maassluis;Herkomst: Niet-Nederland;4.1;15.7
1818;Maassluis;Herkomst: Westers land;1.7;17.6
1819;Maassluis;Herkomst: Niet-westers land;2.3;14.3
1820;Wester-Koggenland;Herkomst (land);9.3;17.2
1821;Wester-Koggenland;Herkomst: Nederland;8.8;17.0
1822;Wester-Koggenland;Herkomst: Niet-Nederland;0.5;19.7
1823;Wester-Koggenland;Herkomst: Westers land;0.4;21.1
1824;Wester-Koggenland;Herkomst: Niet-westers land;;
1825;Middelharnis;Herkomst (land);11.6;17.8
1826;Middelharnis;Herkomst: Nederland;11.0;17.9
1827;Middelharnis;Herkomst: Niet-Nederland;0.5;17.1
1828;Middelharnis;Herkomst: Westers land;0.4;19.4
1829;Middelharnis;Herkomst: Niet-westers land;;
1830;Moordrecht;Herkomst (land);5.1;18.2
1831;Moordrecht;Herkomst: Nederland;4.0;18.7
1832;Moordrecht;Herkomst: Niet-Nederland;1.1;16.1
1833;Moordrecht;Herkomst: Westers land;0.9;16.8
1834;Moordrecht;Herkomst: Niet-westers land;0.2;13.7
1835;Nieuwerkerk aan den IJssel;Herkomst (land);14.3;20.0
1836;Nieuwerkerk aan den IJssel;Herkomst: Nederland;12.6;20.0
1837;Nieuwerkerk aan den IJssel;Herkomst: Niet-Nederland;1.6;19.7
1838;Nieuwerkerk aan den IJssel;Herkomst: Westers land;1.0;21.5
1839;Nieuwerkerk aan den IJssel;Herkomst: Niet-westers land;0.7;17.3
1840;Bernisse;Herkomst (land);8.5;19.2
1841;Bernisse;Herkomst: Nederland;7.9;19.3
1842;Bernisse;Herkomst: Niet-Nederland;0.6;18.0
1843;Bernisse;Herkomst: Westers land;0.5;18.1
1844;Bernisse;Herkomst: Niet-westers land;;
1845;Nieuwkoop;Herkomst (land);7.2;19.7
1846;Nieuwkoop;Herkomst: Nederland;6.6;19.8
1847;Nieuwkoop;Herkomst: Niet-Nederland;0.6;18.5
1848;Nieuwkoop;Herkomst: Westers land;0.4;21.7
1849;Nieuwkoop;Herkomst: Niet-westers land;0.2;13.6
1850;Nieuw-Lekkerland;Herkomst (land);5.6;18.4
1851;Nieuw-Lekkerland;Herkomst: Nederland;5.2;18.4
1852;Nieuw-Lekkerland;Herkomst: Niet-Nederland;0.3;17.4
1853;Nieuw-Lekkerland;Herkomst: Westers land;0.3;17.7
1854;Nieuw-Lekkerland;Herkomst: Niet-westers land;;
1855;Noordwijk;Herkomst (land);16.5;18.8
1856;Noordwijk;Herkomst: Nederland;14.9;18.8
1857;Noordwijk;Herkomst: Niet-Nederland;1.6;18.3
1858;Noordwijk;Herkomst: Westers land;1.2;19.8
