ID;Bestemming;Perioden;InvesteringenWerkelijkePrijzen_1;InvesteringenPrijsniveau2021_2;InvesteringenVolumemutatie_3;InvesteringenPrijsindexcijfers_4
1302;E Waterbedrijven en afvalbeheer;2021;1707.0;1707.0;13.1;100.0
1303;E Waterbedrijven en afvalbeheer;2022;1828.0;1698.0;-0.5;107.7
1304;E Waterbedrijven en afvalbeheer;2023;1992.0;1775.0;4.5;112.2
1305;36 Waterleidingbedrijven;1995;456.0;633.0;;72.0
1306;36 Waterleidingbedrijven;1996;496.0;676.0;6.8;73.4
1307;36 Waterleidingbedrijven;1997;387.0;524.0;-22.6;73.9
1308;36 Waterleidingbedrijven;1998;420.0;572.0;9.3;73.4
1309;36 Waterleidingbedrijven;1999;448.0;606.0;6.0;73.9
1310;36 Waterleidingbedrijven;2000;394.0;528.0;-12.9;74.7
1311;36 Waterleidingbedrijven;2001;412.0;540.0;2.3;76.3
1312;36 Waterleidingbedrijven;2002;447.0;575.0;6.6;77.7
1313;36 Waterleidingbedrijven;2003;513.0;650.0;13.0;78.9
1314;36 Waterleidingbedrijven;2004;421.0;531.0;-18.3;79.3
1315;36 Waterleidingbedrijven;2005;451.0;569.0;7.1;79.3
1316;36 Waterleidingbedrijven;2006;350.0;437.0;-23.1;80.0
1317;36 Waterleidingbedrijven;2007;244.0;297.0;-32.0;82.0
1318;36 Waterleidingbedrijven;2008;298.0;354.0;18.9;84.3
1319;36 Waterleidingbedrijven;2009;344.0;409.0;15.8;84.0
1320;36 Waterleidingbedrijven;2010;451.0;521.0;27.3;86.5
1321;36 Waterleidingbedrijven;2011;466.0;530.0;1.8;87.9
1322;36 Waterleidingbedrijven;2012;428.0;479.0;-9.7;89.3
1323;36 Waterleidingbedrijven;2013;374.0;420.0;-12.4;89.1
1324;36 Waterleidingbedrijven;2014;500.0;562.0;34.0;88.9
1325;36 Waterleidingbedrijven;2015;503.0;568.0;1.0;88.5
1326;36 Waterleidingbedrijven;2016;513.0;578.0;1.8;88.7
1327;36 Waterleidingbedrijven;2017;538.0;596.0;3.1;90.2
1328;36 Waterleidingbedrijven;2018;517.0;557.0;-6.5;92.7
1329;36 Waterleidingbedrijven;2019;576.0;604.0;8.3;95.4
1330;36 Waterleidingbedrijven;2020;636.0;657.0;8.9;96.8
1331;36 Waterleidingbedrijven;2021;679.0;679.0;3.3;100.0
1332;36 Waterleidingbedrijven;2022;655.0;607.0;-10.6;107.9
1333;36 Waterleidingbedrijven;2023;;;;
1334;37-39 Riolering, afvalbeheer en sanering;1995;936.0;1174.0;;79.7
1335;37-39 Riolering, afvalbeheer en sanering;1996;870.0;1085.0;-7.6;80.2
1336;37-39 Riolering, afvalbeheer en sanering;1997;1148.0;1421.0;30.9;80.8
1337;37-39 Riolering, afvalbeheer en sanering;1998;550.0;682.0;-52.0;80.6
1338;37-39 Riolering, afvalbeheer en sanering;1999;545.0;677.0;-0.7;80.5
1339;37-39 Riolering, afvalbeheer en sanering;2000;648.0;789.0;16.5;82.1
1340;37-39 Riolering, afvalbeheer en sanering;2001;658.0;789.0;0.0;83.4
1341;37-39 Riolering, afvalbeheer en sanering;2002;757.0;896.0;13.5;84.5
1342;37-39 Riolering, afvalbeheer en sanering;2003;650.0;768.0;-14.3;84.7
1343;37-39 Riolering, afvalbeheer en sanering;2004;718.0;846.0;10.2;84.9
1344;37-39 Riolering, afvalbeheer en sanering;2005;608.0;714.0;-15.6;85.2
1345;37-39 Riolering, afvalbeheer en sanering;2006;705.0;824.0;15.5;85.5
1346;37-39 Riolering, afvalbeheer en sanering;2007;714.0;824.0;0.0;86.6
1347;37-39 Riolering, afvalbeheer en sanering;2008;1162.0;1307.0;58.5;88.9
1348;37-39 Riolering, afvalbeheer en sanering;2009;1097.0;1222.0;-6.5;89.7
1349;37-39 Riolering, afvalbeheer en sanering;2010;1318.0;1459.0;19.3;90.4
1350;37-39 Riolering, afvalbeheer en sanering;2011;1507.0;1651.0;13.2;91.3
1351;37-39 Riolering, afvalbeheer en sanering;2012;807.0;876.0;-46.9;92.1
1352;37-39 Riolering, afvalbeheer en sanering;2013;678.0;735.0;-16.1;92.2
1353;37-39 Riolering, afvalbeheer en sanering;2014;695.0;752.0;2.2;92.5
1354;37-39 Riolering, afvalbeheer en sanering;2015;727.0;778.0;3.5;93.5
1355;37-39 Riolering, afvalbeheer en sanering;2016;866.0;921.0;18.4;94.0
1356;37-39 Riolering, afvalbeheer en sanering;2017;778.0;823.0;-10.6;94.5
1357;37-39 Riolering, afvalbeheer en sanering;2018;1024.0;1072.0;30.2;95.6
1358;37-39 Riolering, afvalbeheer en sanering;2019;986.0;1015.0;-5.3;97.1
1359;37-39 Riolering, afvalbeheer en sanering;2020;835.0;852.0;-16.0;98.0
1360;37-39 Riolering, afvalbeheer en sanering;2021;1028.0;1028.0;20.6;100.0
1361;37-39 Riolering, afvalbeheer en sanering;2022;1173.0;1091.0;6.1;107.5
1362;37-39 Riolering, afvalbeheer en sanering;2023;;;;
1363;F Bouwnijverheid;1995;1244.0;1537.0;;80.9
1364;F Bouwnijverheid;1996;1592.0;1994.0;29.7;79.9
1365;F Bouwnijverheid;1997;1771.0;2179.0;9.3;81.3
1366;F Bouwnijverheid;1998;2020.0;2513.0;15.4;80.4
1367;F Bouwnijverheid;1999;2853.0;3529.0;40.4;80.8
1368;F Bouwnijverheid;2000;2270.0;2759.0;-21.8;82.3
1369;F Bouwnijverheid;2001;2702.0;3240.0;17.4;83.4
1370;F Bouwnijverheid;2002;2029.0;2399.0;-25.9;84.6
1371;F Bouwnijverheid;2003;1715.0;2035.0;-15.2;84.3
1372;F Bouwnijverheid;2004;1836.0;2155.0;5.9;85.2
1373;F Bouwnijverheid;2005;1959.0;2285.0;6.0;85.7
1374;F Bouwnijverheid;2006;2117.0;2429.0;6.3;87.2
1375;F Bouwnijverheid;2007;2544.0;2875.0;18.4;88.5
1376;F Bouwnijverheid;2008;2848.0;3183.0;10.7;89.5
1377;F Bouwnijverheid;2009;2349.0;2608.0;-18.1;90.1
1378;F Bouwnijverheid;2010;2338.0;2584.0;-0.9;90.5
1379;F Bouwnijverheid;2011;2733.0;3038.0;17.5;90.0
1380;F Bouwnijverheid;2012;2274.0;2513.0;-17.3;90.5
1381;F Bouwnijverheid;2013;2387.0;2625.0;4.4;90.9
1382;F Bouwnijverheid;2014;2342.0;2564.0;-2.3;91.3
1383;F Bouwnijverheid;2015;2580.0;2816.0;9.8;91.6
1384;F Bouwnijverheid;2016;2882.0;3152.0;11.9;91.4
1385;F Bouwnijverheid;2017;3334.0;3663.0;16.2;91.0
1386;F Bouwnijverheid;2018;3918.0;4250.0;16.0;92.2
1387;F Bouwnijverheid;2019;4230.0;4466.0;5.1;94.7
1388;F Bouwnijverheid;2020;4075.0;4196.0;-6.1;97.1
1389;F Bouwnijverheid;2021;4676.0;4676.0;11.4;100.0
1390;F Bouwnijverheid;2022;5216.0;4953.0;5.9;105.3
1391;F Bouwnijverheid;2023;5642.0;5107.0;3.1;110.5
1392;41 Algemene bouw en projectontwikkeling;1995;533.0;718.0;;74.2
1393;41 Algemene bouw en projectontwikkeling;1996;618.0;835.0;16.3;74.0
1394;41 Algemene bouw en projectontwikkeling;1997;664.0;868.0;3.9;76.5
1395;41 Algemene bouw en projectontwikkeling;1998;810.0;1051.0;21.1;77.1
1396;41 Algemene bouw en projectontwikkeling;1999;956.0;1214.0;15.6;78.7
1397;41 Algemene bouw en projectontwikkeling;2000;874.0;1083.0;-10.8;80.7
1398;41 Algemene bouw en projectontwikkeling;2001;1122.0;1355.0;25.1;82.8
1399;41 Algemene bouw en projectontwikkeling;2002;703.0;832.0;-38.6;84.5
1400;41 Algemene bouw en projectontwikkeling;2003;532.0;628.0;-24.5;84.7
1401;41 Algemene bouw en projectontwikkeling;2004;597.0;692.0;10.2;86.2
1402;41 Algemene bouw en projectontwikkeling;2005;631.0;719.0;3.9;87.8
1403;41 Algemene bouw en projectontwikkeling;2006;618.0;694.0;-3.5;89.1
1404;41 Algemene bouw en projectontwikkeling;2007;752.0;839.0;20.9;89.7
1405;41 Algemene bouw en projectontwikkeling;2008;865.0;951.0;13.4;90.9
1406;41 Algemene bouw en projectontwikkeling;2009;632.0;691.0;-27.4;91.5
1407;41 Algemene bouw en projectontwikkeling;2010;546.0;599.0;-13.3;91.2
1408;41 Algemene bouw en projectontwikkeling;2011;607.0;675.0;12.6;90.0
1409;41 Algemene bouw en projectontwikkeling;2012;583.0;651.0;-3.5;89.5
1410;41 Algemene bouw en projectontwikkeling;2013;571.0;642.0;-1.4;88.9
1411;41 Algemene bouw en projectontwikkeling;2014;606.0;687.0;7.0;88.2
1412;41 Algemene bouw en projectontwikkeling;2015;749.0;861.0;25.2;87.0
1413;41 Algemene bouw en projectontwikkeling;2016;1048.0;1215.0;41.1;86.3
1414;41 Algemene bouw en projectontwikkeling;2017;1216.0;1412.0;16.2;86.1
1415;41 Algemene bouw en projectontwikkeling;2018;1347.0;1524.0;8.0;88.4
1416;41 Algemene bouw en projectontwikkeling;2019;1560.0;1691.0;10.9;92.3
1417;41 Algemene bouw en projectontwikkeling;2020;1567.0;1628.0;-3.7;96.3
1418;41 Algemene bouw en projectontwikkeling;2021;2007.0;2007.0;23.3;100.0
1419;41 Algemene bouw en projectontwikkeling;2022;2220.0;2125.0;5.9;104.5
1420;41 Algemene bouw en projectontwikkeling;2023;;;;
1421;42 Grond-, water-  en wegenbouw;1995;218.0;252.0;;86.4
1422;42 Grond-, water-  en wegenbouw;1996;320.0;376.0;49.1;85.0
1423;42 Grond-, water-  en wegenbouw;1997;334.0;388.0;3.1;86.1
1424;42 Grond-, water-  en wegenbouw;1998;348.0;414.0;6.6;84.1
1425;42 Grond-, water-  en wegenbouw;1999;708.0;833.0;101.4;85.0
1426;42 Grond-, water-  en wegenbouw;2000;397.0;461.0;-44.6;86.1
1427;42 Grond-, water-  en wegenbouw;2001;460.0;530.0;14.9;86.8
1428;42 Grond-, water-  en wegenbouw;2002;379.0;425.0;-19.8;89.2
1429;42 Grond-, water-  en wegenbouw;2003;357.0;404.0;-5.0;88.4
1430;42 Grond-, water-  en wegenbouw;2004;385.0;433.0;7.3;88.9
1431;42 Grond-, water-  en wegenbouw;2005;426.0;478.0;10.4;89.1
1432;42 Grond-, water-  en wegenbouw;2006;484.0;534.0;11.7;90.6
1433;42 Grond-, water-  en wegenbouw;2007;566.0;626.0;17.1;90.4
1434;42 Grond-, water-  en wegenbouw;2008;605.0;659.0;5.3;91.8
1435;42 Grond-, water-  en wegenbouw;2009;600.0;649.0;-1.5;92.4
1436;42 Grond-, water-  en wegenbouw;2010;885.0;950.0;46.3;93.2
1437;42 Grond-, water-  en wegenbouw;2011;885.0;961.0;1.1;92.1
1438;42 Grond-, water-  en wegenbouw;2012;651.0;700.0;-27.1;93.0
1439;42 Grond-, water-  en wegenbouw;2013;753.0;801.0;14.4;94.0
1440;42 Grond-, water-  en wegenbouw;2014;707.0;743.0;-7.3;95.2
1441;42 Grond-, water-  en wegenbouw;2015;589.0;610.0;-17.8;96.5
1442;42 Grond-, water-  en wegenbouw;2016;656.0;686.0;12.4;95.6
1443;42 Grond-, water-  en wegenbouw;2017;472.0;497.0;-27.6;95.0
1444;42 Grond-, water-  en wegenbouw;2018;844.0;891.0;79.4;94.7
1445;42 Grond-, water-  en wegenbouw;2019;883.0;916.0;2.7;96.4
1446;42 Grond-, water-  en wegenbouw;2020;728.0;747.0;-18.5;97.5
1447;42 Grond-, water-  en wegenbouw;2021;640.0;640.0;-14.3;100.0
1448;42 Grond-, water-  en wegenbouw;2022;753.0;718.0;12.2;104.9
1449;42 Grond-, water-  en wegenbouw;2023;;;;
1450;43 Gespecialiseerde bouw;1995;493.0;569.0;;86.6
1451;43 Gespecialiseerde bouw;1996;654.0;772.0;35.5;84.8
1452;43 Gespecialiseerde bouw;1997;773.0;906.0;17.4;85.3
1453;43 Gespecialiseerde bouw;1998;862.0;1035.0;14.2;83.3
1454;43 Gespecialiseerde bouw;1999;1189.0;1440.0;39.1;82.6
1455;43 Gespecialiseerde bouw;2000;999.0;1194.0;-17.1;83.7
1456;43 Gespecialiseerde bouw;2001;1120.0;1334.0;11.7;84.0
1457;43 Gespecialiseerde bouw;2002;947.0;1123.0;-15.8;84.3
1458;43 Gespecialiseerde bouw;2003;826.0;984.0;-12.4;83.9
1459;43 Gespecialiseerde bouw;2004;854.0;1009.0;2.5;84.6
1460;43 Gespecialiseerde bouw;2005;902.0;1066.0;5.6;84.6
1461;43 Gespecialiseerde bouw;2006;1015.0;1178.0;10.5;86.2
1462;43 Gespecialiseerde bouw;2007;1226.0;1384.0;17.4;88.6
1463;43 Gespecialiseerde bouw;2008;1378.0;1544.0;11.6;89.3
1464;43 Gespecialiseerde bouw;2009;1117.0;1243.0;-19.5;89.9
1465;43 Gespecialiseerde bouw;2010;907.0;1003.0;-19.2;90.4
1466;43 Gespecialiseerde bouw;2011;1241.0;1370.0;36.5;90.6
1467;43 Gespecialiseerde bouw;2012;1040.0;1137.0;-17.0;91.5
1468;43 Gespecialiseerde bouw;2013;1063.0;1153.0;1.4;92.2
1469;43 Gespecialiseerde bouw;2014;1029.0;1110.0;-3.8;92.7
1470;43 Gespecialiseerde bouw;2015;1242.0;1329.0;19.7;93.5
1471;43 Gespecialiseerde bouw;2016;1178.0;1250.0;-5.9;94.2
1472;43 Gespecialiseerde bouw;2017;1646.0;1758.0;40.6;93.6
1473;43 Gespecialiseerde bouw;2018;1727.0;1824.0;3.8;94.7
1474;43 Gespecialiseerde bouw;2019;1787.0;1856.0;1.7;96.3
1475;43 Gespecialiseerde bouw;2020;1780.0;1819.0;-2.0;97.8
1476;43 Gespecialiseerde bouw;2021;2029.0;2029.0;11.5;100.0
1477;43 Gespecialiseerde bouw;2022;2243.0;2110.0;4.0;106.3
1478;43 Gespecialiseerde bouw;2023;;;;
1479;G-I Handel, vervoer en horeca;1995;9670.0;12765.0;;75.8
1480;G-I Handel, vervoer en horeca;1996;10033.0;13338.0;4.5;75.2
1481;G-I Handel, vervoer en horeca;1997;9892.0;13092.0;-1.8;75.6
1482;G-I Handel, vervoer en horeca;1998;11934.0;15788.0;20.6;75.6
1483;G-I Handel, vervoer en horeca;1999;13341.0;17622.0;11.6;75.7
1484;G-I Handel, vervoer en horeca;2000;13666.0;17760.0;0.8;76.9
1485;G-I Handel, vervoer en horeca;2001;13397.0;17250.0;-2.9;77.7
1486;G-I Handel, vervoer en horeca;2002;13284.0;16760.0;-2.8;79.3
1487;G-I Handel, vervoer en horeca;2003;14073.0;17719.0;5.7;79.4
1488;G-I Handel, vervoer en horeca;2004;12638.0;15756.0;-11.1;80.2
1489;G-I Handel, vervoer en horeca;2005;13224.0;16304.0;3.5;81.1
1490;G-I Handel, vervoer en horeca;2006;14150.0;17226.0;5.7;82.1
1491;G-I Handel, vervoer en horeca;2007;15043.0;17940.0;4.1;83.8
1492;G-I Handel, vervoer en horeca;2008;16847.0;19760.0;10.1;85.3
1493;G-I Handel, vervoer en horeca;2009;14553.0;16840.0;-14.8;86.4
1494;G-I Handel, vervoer en horeca;2010;13818.0;15784.0;-6.3;87.5
1495;G-I Handel, vervoer en horeca;2011;16981.0;19342.0;22.5;87.8
1496;G-I Handel, vervoer en horeca;2012;15684.0;17674.0;-8.6;88.7
1497;G-I Handel, vervoer en horeca;2013;16405.0;18380.0;4.0;89.3
1498;G-I Handel, vervoer en horeca;2014;15788.0;17615.0;-4.2;89.6
1499;G-I Handel, vervoer en horeca;2015;18234.0;19932.0;13.1;91.5
1500;G-I Handel, vervoer en horeca;2016;18870.0;20582.0;3.3;91.7
1501;G-I Handel, vervoer en horeca;2017;21117.0;22877.0;11.1;92.3
1502;G-I Handel, vervoer en horeca;2018;19134.0;20444.0;-10.6;93.6
1503;G-I Handel, vervoer en horeca;2019;21804.0;22710.0;11.1;96.0
1504;G-I Handel, vervoer en horeca;2020;19137.0;19577.0;-13.8;97.8
1505;G-I Handel, vervoer en horeca;2021;21399.0;21399.0;9.3;100.0
1506;G-I Handel, vervoer en horeca;2022;23979.0;22465.0;5.0;106.7
1507;G-I Handel, vervoer en horeca;2023;26384.0;23545.0;4.8;112.1
1508;G Handel;1995;4556.0;5634.0;;80.9
1509;G Handel;1996;5328.0;6666.0;18.3;79.9
1510;G Handel;1997;5055.0;6287.0;-5.7;80.4
1511;G Handel;1998;6019.0;7517.0;19.6;80.1
1512;G Handel;1999;6864.0;8596.0;14.4;79.9
1513;G Handel;2000;6903.0;8512.0;-1.0;81.1
1514;G Handel;2001;6745.0;8262.0;-2.9;81.6
1515;G Handel;2002;6794.0;8182.0;-1.0;83.0
1516;G Handel;2003;6796.0;8201.0;0.2;82.9
1517;G Handel;2004;6478.0;7738.0;-5.7;83.7
1518;G Handel;2005;7019.0;8308.0;7.4;84.5
1519;G Handel;2006;7254.0;8471.0;2.0;85.6
1520;G Handel;2007;8189.0;9365.0;10.6;87.4
1521;G Handel;2008;8671.0;9830.0;5.0;88.2
1522;G Handel;2009;6762.0;7553.0;-23.2;89.5
1523;G Handel;2010;6260.0;6940.0;-8.1;90.2
1524;G Handel;2011;7422.0;8241.0;18.7;90.1
1525;G Handel;2012;6955.0;7682.0;-6.8;90.5
1526;G Handel;2013;7838.0;8634.0;12.4;90.8
1527;G Handel;2014;7837.0;8608.0;-0.3;91.0
1528;G Handel;2015;8182.0;8909.0;3.5;91.8
1529;G Handel;2016;8307.0;9052.0;1.6;91.8
1530;G Handel;2017;9090.0;9871.0;9.0;92.1
1531;G Handel;2018;9254.0;9866.0;0.0;93.8
1532;G Handel;2019;10196.0;10642.0;7.9;95.8
1533;G Handel;2020;10162.0;10398.0;-2.3;97.7
1534;G Handel;2021;11085.0;11085.0;6.6;100.0
1535;G Handel;2022;12378.0;11634.0;5.0;106.4
1536;G Handel;2023;;;;
1537;45 Autohandel en -reparatie;1995;602.0;693.0;;86.8
1538;45 Autohandel en -reparatie;1996;687.0;796.0;14.8;86.3
1539;45 Autohandel en -reparatie;1997;768.0;888.0;11.5;86.5
1540;45 Autohandel en -reparatie;1998;856.0;993.0;11.8;86.2
1541;45 Autohandel en -reparatie;1999;1110.0;1286.0;29.6;86.3
1542;45 Autohandel en -reparatie;2000;1137.0;1292.0;0.5;88.0
1543;45 Autohandel en -reparatie;2001;1087.0;1229.0;-4.8;88.4
1544;45 Autohandel en -reparatie;2002;992.0;1114.0;-9.4;89.0
1545;45 Autohandel en -reparatie;2003;1028.0;1169.0;4.9;87.9
1546;45 Autohandel en -reparatie;2004;1045.0;1190.0;1.8;87.9
1547;45 Autohandel en -reparatie;2005;1150.0;1301.0;9.4;88.4
1548;45 Autohandel en -reparatie;2006;1261.0;1422.0;9.3;88.7
1549;45 Autohandel en -reparatie;2007;1377.0;1520.0;6.9;90.6
1550;45 Autohandel en -reparatie;2008;1345.0;1504.0;-1.1;89.4
1551;45 Autohandel en -reparatie;2009;966.0;1084.0;-27.9;89.1
1552;45 Autohandel en -reparatie;2010;969.0;1089.0;0.4;89.0
1553;45 Autohandel en -reparatie;2011;1128.0;1266.0;16.3;89.1
1554;45 Autohandel en -reparatie;2012;1091.0;1219.0;-3.7;89.5
1555;45 Autohandel en -reparatie;2013;1044.0;1153.0;-5.4;90.5
1556;45 Autohandel en -reparatie;2014;1064.0;1178.0;2.1;90.3
1557;45 Autohandel en -reparatie;2015;1026.0;1126.0;-4.4;91.1
1558;45 Autohandel en -reparatie;2016;1220.0;1339.0;18.9;91.1
1559;45 Autohandel en -reparatie;2017;1317.0;1439.0;7.5;91.5
1560;45 Autohandel en -reparatie;2018;1345.0;1449.0;0.7;92.8
1561;45 Autohandel en -reparatie;2019;1606.0;1692.0;16.7;94.9
1562;45 Autohandel en -reparatie;2020;1570.0;1612.0;-4.7;97.4
1563;45 Autohandel en -reparatie;2021;1663.0;1663.0;3.2;100.0
1564;45 Autohandel en -reparatie;2022;1836.0;1725.0;3.7;106.4
1565;45 Autohandel en -reparatie;2023;;;;
1566;46 Groothandel en handelsbemiddeling;1995;2421.0;2861.0;;84.6
1567;46 Groothandel en handelsbemiddeling;1996;2824.0;3402.0;18.9;83.0
1568;46 Groothandel en handelsbemiddeling;1997;2338.0;2811.0;-17.4;83.2
1569;46 Groothandel en handelsbemiddeling;1998;2993.0;3671.0;30.6;81.5
1570;46 Groothandel en handelsbemiddeling;1999;3546.0;4405.0;20.0;80.5
1571;46 Groothandel en handelsbemiddeling;2000;3450.0;4238.0;-3.8;81.4
1572;46 Groothandel en handelsbemiddeling;2001;3312.0;4065.0;-4.1;81.5
1573;46 Groothandel en handelsbemiddeling;2002;3312.0;4004.0;-1.5;82.7
1574;46 Groothandel en handelsbemiddeling;2003;3243.0;3937.0;-1.7;82.4
1575;46 Groothandel en handelsbemiddeling;2004;2926.0;3517.0;-10.7;83.2
1576;46 Groothandel en handelsbemiddeling;2005;3241.0;3865.0;9.9;83.9
1577;46 Groothandel en handelsbemiddeling;2006;3424.0;4039.0;4.5;84.8
1578;46 Groothandel en handelsbemiddeling;2007;3918.0;4541.0;12.4;86.3
1579;46 Groothandel en handelsbemiddeling;2008;4244.0;4858.0;7.0;87.4
1580;46 Groothandel en handelsbemiddeling;2009;3549.0;3991.0;-17.8;88.9
1581;46 Groothandel en handelsbemiddeling;2010;3039.0;3372.0;-15.5;90.1
1582;46 Groothandel en handelsbemiddeling;2011;3756.0;4190.0;24.3;89.6
1583;46 Groothandel en handelsbemiddeling;2012;3552.0;3945.0;-5.9;90.0
1584;46 Groothandel en handelsbemiddeling;2013;4376.0;4847.0;22.9;90.3
1585;46 Groothandel en handelsbemiddeling;2014;4325.0;4771.0;-1.6;90.6
1586;46 Groothandel en handelsbemiddeling;2015;4506.0;4917.0;3.1;91.6
1587;46 Groothandel en handelsbemiddeling;2016;4357.0;4753.0;-3.3;91.7
1588;46 Groothandel en handelsbemiddeling;2017;4707.0;5118.0;7.7;92.0
1589;46 Groothandel en handelsbemiddeling;2018;4791.0;5109.0;-0.2;93.8
1590;46 Groothandel en handelsbemiddeling;2019;5197.0;5422.0;6.1;95.8
1591;46 Groothandel en handelsbemiddeling;2020;5324.0;5450.0;0.5;97.7
1592;46 Groothandel en handelsbemiddeling;2021;5599.0;5599.0;2.7;100.0
1593;46 Groothandel en handelsbemiddeling;2022;6242.0;5855.0;4.6;106.6
1594;46 Groothandel en handelsbemiddeling;2023;;;;
1595;47 Detailhandel (niet in auto's);1995;1533.0;2086.0;;73.5
1596;47 Detailhandel (niet in auto's);1996;1817.0;2477.0;18.7;73.4
1597;47 Detailhandel (niet in auto's);1997;1949.0;2624.0;5.9;74.3
1598;47 Detailhandel (niet in auto's);1998;2170.0;2871.0;9.4;75.6
1599;47 Detailhandel (niet in auto's);1999;2208.0;2888.0;0.6;76.5
1600;47 Detailhandel (niet in auto's);2000;2316.0;2969.0;2.8;78.0
1601;47 Detailhandel (niet in auto's);2001;2346.0;2960.0;-0.3;79.3
1602;47 Detailhandel (niet in auto's);2002;2490.0;3070.0;3.7;81.1
1603;47 Detailhandel (niet in auto's);2003;2525.0;3097.0;0.9;81.5
1604;47 Detailhandel (niet in auto's);2004;2507.0;3028.0;-2.2;82.8
1605;47 Detailhandel (niet in auto's);2005;2628.0;3137.0;3.6;83.8
1606;47 Detailhandel (niet in auto's);2006;2569.0;2999.0;-4.4;85.6
1607;47 Detailhandel (niet in auto's);2007;2894.0;3295.0;9.8;87.8
1608;47 Detailhandel (niet in auto's);2008;3082.0;3463.0;5.1;89.0
1609;47 Detailhandel (niet in auto's);2009;2247.0;2479.0;-28.4;90.6
1610;47 Detailhandel (niet in auto's);2010;2252.0;2477.0;-0.1;90.9
1611;47 Detailhandel (niet in auto's);2011;2538.0;2781.0;12.3;91.2
1612;47 Detailhandel (niet in auto's);2012;2312.0;2517.0;-9.5;91.8
1613;47 Detailhandel (niet in auto's);2013;2418.0;2636.0;4.7;91.7
1614;47 Detailhandel (niet in auto's);2014;2448.0;2660.0;0.9;92.0
1615;47 Detailhandel (niet in auto's);2015;2650.0;2865.0;7.7;92.5
1616;47 Detailhandel (niet in auto's);2016;2730.0;2960.0;3.3;92.2
1617;47 Detailhandel (niet in auto's);2017;3066.0;3313.0;11.9;92.5
1618;47 Detailhandel (niet in auto's);2018;3118.0;3307.0;-0.2;94.3
1619;47 Detailhandel (niet in auto's);2019;3393.0;3528.0;6.7;96.2
1620;47 Detailhandel (niet in auto's);2020;3268.0;3338.0;-5.4;97.9
1621;47 Detailhandel (niet in auto's);2021;3823.0;3823.0;14.5;100.0
1622;47 Detailhandel (niet in auto's);2022;4300.0;4054.0;6.0;106.1
1623;47 Detailhandel (niet in auto's);2023;;;;
1624;H Vervoer en opslag;1995;4704.0;6667.0;;70.6
1625;H Vervoer en opslag;1996;4337.0;6166.0;-7.5;70.3
1626;H Vervoer en opslag;1997;4430.0;6287.0;2.0;70.5
1627;H Vervoer en opslag;1998;5384.0;7598.0;20.9;70.9
1628;H Vervoer en opslag;1999;5672.0;7951.0;4.6;71.3
1629;H Vervoer en opslag;2000;5959.0;8214.0;3.3;72.5
1630;H Vervoer en opslag;2001;5963.0;8120.0;-1.1;73.4
1631;H Vervoer en opslag;2002;5721.0;7591.0;-6.5;75.4
1632;H Vervoer en opslag;2003;6527.0;8599.0;13.3;75.9
1633;H Vervoer en opslag;2004;5431.0;7083.0;-17.6;76.7
1634;H Vervoer en opslag;2005;5487.0;7047.0;-0.5;77.9
1635;H Vervoer en opslag;2006;6182.0;7842.0;11.3;78.8
1636;H Vervoer en opslag;2007;5929.0;7365.0;-6.1;80.5
1637;H Vervoer en opslag;2008;7193.0;8702.0;18.1;82.7
1638;H Vervoer en opslag;2009;6975.0;8329.0;-4.3;83.7
1639;H Vervoer en opslag;2010;6776.0;7951.0;-4.5;85.2
1640;H Vervoer en opslag;2011;8650.0;10085.0;26.8;85.8
1641;H Vervoer en opslag;2012;7921.0;9087.0;-9.9;87.2
1642;H Vervoer en opslag;2013;7763.0;8825.0;-2.9;88.0
1643;H Vervoer en opslag;2014;7163.0;8102.0;-8.2;88.4
1644;H Vervoer en opslag;2015;9181.0;10062.0;24.2;91.2
1645;H Vervoer en opslag;2016;9531.0;10387.0;3.2;91.8
1646;H Vervoer en opslag;2017;10698.0;11547.0;11.2;92.6
1647;H Vervoer en opslag;2018;8628.0;9235.0;-20.0;93.4
1648;H Vervoer en opslag;2019;10262.0;10656.0;15.4;96.3
1649;H Vervoer en opslag;2020;7909.0;8089.0;-24.1;97.8
1650;H Vervoer en opslag;2021;9111.0;9111.0;12.6;100.0
1651;H Vervoer en opslag;2022;9927.0;9250.0;1.5;107.3
1652;H Vervoer en opslag;2023;;;;
1653;49 Vervoer over land;1995;1590.0;2136.0;;74.4
