ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;TechnischSepot_5;AdministratiefSepot_6;OnvoorwaardelijkBeleidssepot_7;VoorwaardelijkBeleidssepot_8;Transactie_9;Strafbeschikking_10;Overdracht_11;OverhevelingNaarCompas_12;AdministratiefAfgehandeld_13;VoegingAdInformandum_14;VoegingTerBerechting_15;Onbekend_16;TotaalEindbeslissing_17;OnbevoegdverklaringVanDeRechter_18;NietOntvankelijkOpenbaarMinisterie_19;NietOntvankelijkeVerdachte_20;SchorsingVanDeVervolging_21;Vrijspraak_22;OntslagRechtsvervolgingMetMaatregel_23;OntslagRechtsvervolgingZonderMaatr_24;SchuldigverklaringZonderStraf_25;SchuldigverklaringMetStraf_26;Onbekend_27;TotaalOpgelegdeSancties_28;Hoofdstraffen_29;BijkomendeStraffen_30;Maatregelen_31
2831;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;1996;1975;460;;;250;5;35;5;5;0;20;;;10;135;0;1390;0;5;0;0;50;0;0;0;1335;0;1910;1420;125;360
2832;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;1997;1960;435;;;215;15;30;5;10;0;5;;;5;145;0;1450;0;10;0;0;40;0;5;0;1400;0;1975;1485;110;375
2833;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;1998;2085;350;;;165;20;20;0;0;0;10;;;25;110;0;1365;0;10;0;0;45;0;0;0;1310;0;1935;1400;110;400
2834;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;1999;2110;240;;;125;10;15;5;5;0;5;;;5;70;0;1450;0;5;0;0;50;0;0;0;1395;0;2065;1515;100;440
2835;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2000;1965;360;;;180;20;35;5;5;0;10;;;5;100;0;1495;0;5;0;0;55;0;5;0;1430;0;2095;1515;90;485
2836;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2001;1990;2105;1785.0;;150;15;25;5;10;0;10;;;5;105;0;1480;0;15;0;0;45;0;5;0;1415;0;2120;1545;85;490
2837;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2002;2310;2405;2055.0;;140;20;40;5;15;0;10;;;10;115;0;1680;0;15;0;0;45;0;0;5;1615;0;2430;1740;105;580
2838;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2003;2125;2315;1955.0;;155;40;25;0;10;0;10;;;0;110;0;1710;0;10;0;0;35;0;0;0;1665;0;2510;1790;105;615
2839;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2004;2045;2180;1885.0;;145;30;25;0;10;0;10;;;0;75;0;1565;0;10;0;0;60;0;5;0;1485;0;2360;1620;115;625
2840;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2005;1770;1820;1555.0;;125;30;20;5;10;0;10;;;0;70;0;1295;0;5;0;0;55;0;0;0;1230;0;1950;1350;75;530
2841;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2006;1575;1635;1400.0;;115;25;10;5;10;0;5;;;0;65;0;1180;0;10;0;0;65;0;0;0;1105;0;1740;1170;70;495
2842;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2007;1595;1640;1425.0;;110;15;10;5;5;0;15;;;0;60;0;1165;0;10;0;0;90;0;0;5;1060;0;1700;1135;75;485
2843;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2008;1445;1540;1270.0;0.0;150;30;5;10;15;0;5;0.0;0.0;0;50;0;1070;0;10;0;0;70;0;0;0;985;0;1565;1080;55;430
2844;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2009;1450;1490;1270.0;0.0;130;20;5;10;5;0;5;0.0;0.0;0;40;0;950;0;10;0;0;65;0;0;0;870;0;1410;935;45;425
2845;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2010;1330;1440;1195.0;0.0;150;25;15;5;5;0;5;0.0;0.0;0;40;0;950;0;10;0;0;95;0;5;0;840;0;1370;905;35;420
2846;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2011;1520;1520;1315.0;0.0;130;10;15;5;5;0;5;5.0;0.0;0;30;0;1005;0;15;0;0;85;0;5;0;900;0;1475;975;50;445
2847;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2012;1530;1615;1345.0;0.0;155;20;30;10;5;5;5;10.0;0.0;0;30;0;1110;0;10;0;0;85;0;0;5;1010;0;1640;1090;35;510
2848;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2013;1585;1665;1375.0;0.0;175;30;20;5;5;5;5;20.0;0.0;0;30;0;1100;0;10;0;0;100;0;5;5;975;0;1540;1060;35;435
2849;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2014;1550;1675;1315.0;0.0;225;25;20;10;5;5;5;15.0;0.0;0;50;0;1110;0;15;0;0;105;0;0;5;985;0;1560;1075;40;445
2850;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2015;1295;1395;1115.0;0.0;180;20;20;5;5;5;0;15.0;0.0;0;25;0;975;0;5;0;0;115;0;5;10;845;0;1385;935;25;420
2851;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;25 of ouder;2016;1395;1470;1200.0;0.0;155;35;10;0;5;5;5;20.0;5.0;0;25;0;885;0;5;0;0;80;0;5;5;790;0;1265;870;30;365
2852;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1994;15;15;;;10;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
2853;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1995;10;5;;;5;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
2854;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1996;5;10;;;5;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
2855;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1997;5;5;;;5;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
2856;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1998;5;5;;;5;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;10;10;0;0
2857;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;1999;5;5;;;5;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2858;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2000;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2859;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2001;0;15;5.0;;10;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2860;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2002;0;20;20.0;;0;0;0;0;0;0;0;;;0;0;0;20;0;0;0;0;0;0;0;0;20;0;30;20;0;5
2861;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2003;0;35;25.0;;0;5;0;0;0;0;0;;;0;0;0;25;0;0;0;0;0;0;0;0;25;0;35;25;0;10
2862;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2004;0;25;20.0;;0;0;0;0;0;0;0;;;0;0;0;20;0;0;0;0;0;0;0;0;20;0;35;25;0;10
2863;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2005;0;25;20.0;;0;0;0;0;0;0;0;;;0;0;0;20;0;0;0;0;5;0;0;0;15;0;25;15;0;10
2864;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2006;0;20;15.0;;0;0;0;0;0;0;0;;;0;0;0;15;0;0;0;0;0;0;0;0;15;0;20;15;0;5
2865;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2007;0;25;25.0;;0;0;0;0;0;0;0;;;0;0;0;20;0;0;0;0;0;0;0;0;20;0;35;25;0;10
2866;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2008;0;20;15.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;15;0;0;0;0;0;0;0;0;15;0;20;15;0;5
2867;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2009;0;15;15.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;20;0;0;0;0;0;0;0;0;20;0;40;25;5;10
2868;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2010;0;15;10.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;10;10;0;0
2869;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2011;0;10;10.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;15;10;0;5
2870;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2012;0;10;10.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;15;10;0;5
2871;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2013;0;5;5.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;10;0;0;0;0;5;0;0;0;5;0;10;5;0;5
2872;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2014;0;10;5.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;10;5;0;5
2873;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2015;0;5;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
2874;1.1.1 Diefstal en inbraak met geweld;Geslacht: Mannen;Leeftijd onbekend;2016;0;5;5.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;10;5;0;0
2875;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1994;345;130;;;55;0;15;5;10;0;10;;;5;35;0;205;0;5;0;0;5;0;0;0;195;0;245;215;10;20
2876;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1995;345;120;;;50;0;20;5;10;0;10;;;0;20;0;195;0;0;0;0;5;0;0;0;185;0;245;210;10;25
2877;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1996;330;75;;;35;5;10;0;0;0;5;;;0;20;0;220;0;0;0;0;15;0;0;0;205;0;270;240;10;20
2878;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1997;360;90;;;30;0;10;5;10;0;5;;;0;30;0;220;0;0;0;0;5;0;0;0;215;0;295;250;10;35
2879;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1998;400;70;;;35;0;5;0;5;0;0;;;0;15;0;255;0;0;0;0;5;0;0;0;250;0;340;300;5;30
2880;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;1999;425;80;;;35;5;10;0;10;0;5;;;0;15;0;285;0;0;0;0;15;0;0;0;270;0;385;325;0;60
2881;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2000;360;70;;;25;5;15;0;5;0;0;;;5;20;0;235;0;0;0;0;10;0;0;0;225;0;325;270;5;45
2882;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2001;420;425;350.0;;25;5;10;5;5;0;10;;;0;20;0;270;0;5;0;0;15;0;0;0;255;0;385;310;10;60
2883;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2002;535;555;455.0;;45;10;10;0;5;0;5;;;5;20;0;330;0;5;0;0;10;0;0;0;320;0;520;420;5;90
2884;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2003;415;480;375.0;;35;5;10;0;25;0;5;;;0;20;0;355;0;0;0;0;10;0;0;0;345;0;540;435;15;90
2885;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2004;455;485;395.0;;25;5;5;5;30;0;5;;;0;15;0;350;0;0;0;0;15;0;0;0;335;0;555;425;10;120
2886;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2005;390;420;345.0;;30;0;10;5;15;0;5;;;0;10;0;270;0;0;0;0;10;0;0;0;255;0;425;325;5;90
2887;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2006;385;395;320.0;;30;0;5;5;15;0;0;;;0;15;0;275;0;0;0;0;15;0;0;0;260;0;410;325;5;75
2888;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2007;380;390;320.0;;25;5;10;5;10;0;5;;;0;15;0;260;0;0;0;0;15;0;0;0;240;0;410;320;10;80
2889;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2008;375;380;315.0;0.0;30;5;5;5;5;0;0;0.0;0.0;0;10;0;260;0;5;0;0;25;0;0;0;230;0;365;290;5;65
2890;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2009;325;330;260.0;0.0;30;5;5;5;15;0;0;0.0;0.0;0;10;0;240;0;5;0;0;10;0;0;0;225;0;345;270;5;70
2891;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2010;350;355;305.0;0.0;25;5;5;5;10;0;0;0.0;0.0;0;5;0;230;0;0;0;0;25;0;0;0;205;0;330;255;10;65
2892;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2011;360;360;315.0;0.0;25;5;5;0;0;0;0;0.0;0.0;0;5;0;235;0;0;0;0;15;0;0;5;215;0;345;265;5;75
2893;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2012;375;370;290.0;0.0;45;5;5;5;10;5;5;5.0;0.0;0;5;0;240;0;5;0;0;20;0;0;0;215;0;350;270;5;80
2894;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2013;335;375;295.0;0.0;35;10;5;0;10;0;0;5.0;0.0;0;5;0;265;0;5;0;0;10;0;0;0;250;0;395;310;0;85
2895;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2014;370;385;275.0;0.0;60;5;15;5;10;0;0;10.0;0.0;0;5;0;225;0;0;0;0;25;0;0;0;200;0;325;255;5;70
2896;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2015;255;290;235.0;0.0;35;5;5;0;5;0;0;0.0;0.0;0;0;0;195;0;5;0;0;15;0;0;5;175;0;270;205;5;60
2897;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Totaal leeftijd;2016;270;265;200.0;0.0;40;10;10;0;0;0;0;0.0;0.0;0;5;0;205;0;0;0;0;15;0;0;0;180;0;300;225;0;75
2898;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1994;60;25;;;10;0;5;0;0;0;0;;;0;5;0;40;0;0;0;0;0;0;0;0;35;0;40;35;0;5
2899;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1995;75;30;;;10;0;10;5;5;0;0;;;0;0;0;35;0;0;0;0;0;0;0;0;30;0;40;35;0;5
2900;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1996;75;20;;;10;0;5;0;0;0;5;;;0;0;0;45;0;0;0;0;0;0;0;0;45;0;55;50;0;5
2901;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1997;85;30;;;5;0;5;5;5;0;5;;;0;5;0;40;0;0;0;0;0;0;0;0;35;0;55;45;5;10
2902;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1998;90;20;;;10;0;0;0;0;0;0;;;0;5;0;60;0;0;0;0;0;0;0;0;60;0;80;75;0;5
2903;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;1999;135;35;;;15;0;5;0;5;0;5;;;0;0;0;60;0;0;0;0;0;0;0;0;60;0;85;75;0;10
2904;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2000;105;15;;;0;0;5;0;5;0;0;;;0;5;0;65;0;0;0;0;5;0;0;0;60;0;95;80;0;20
2905;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2001;145;145;120.0;;5;0;5;0;5;0;5;;;0;5;0;70;0;0;0;0;5;0;0;0;65;0;90;80;0;10
2906;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2002;165;180;150.0;;5;5;0;0;5;0;0;;;0;10;0;110;0;0;0;0;0;0;0;0;105;0;185;150;0;30
2907;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2003;120;135;100.0;;0;0;5;0;15;0;5;;;0;5;0;90;0;0;0;0;0;0;0;0;90;0;155;130;5;20
2908;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2004;115;125;100.0;;5;0;0;0;15;0;0;;;0;5;0;95;0;0;0;0;5;0;0;0;90;0;160;115;5;40
2909;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2005;110;120;90.0;;5;0;5;0;15;0;5;;;0;0;0;70;0;0;0;0;0;0;0;0;65;0;110;85;0;25
2910;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2006;115;110;90.0;;10;0;0;0;5;0;0;;;0;5;0;70;0;0;0;0;0;0;0;0;65;0;110;95;0;20
2911;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2007;95;110;85.0;;5;0;5;0;5;0;0;;;0;5;0;70;0;0;0;0;5;0;0;0;65;0;110;95;0;20
2912;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2008;90;75;65.0;0.0;5;0;0;0;0;0;0;0.0;0.0;0;5;0;55;0;0;0;0;5;0;0;0;50;0;85;70;0;10
2913;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2009;80;80;65.0;0.0;5;0;0;0;5;0;0;0.0;0.0;0;5;0;60;0;0;0;0;0;0;0;0;60;0;95;75;0;20
2914;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2010;85;85;65.0;0.0;5;5;0;0;10;0;0;0.0;0.0;0;0;0;45;0;0;0;0;5;0;0;0;40;0;60;50;0;15
2915;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2011;75;70;60.0;0.0;5;0;0;0;0;0;0;0.0;0.0;0;0;0;50;0;0;0;0;5;0;0;0;45;0;75;60;0;15
2916;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2012;75;80;60.0;0.0;10;0;0;0;0;0;0;0.0;0.0;0;5;0;55;0;0;0;0;0;0;0;0;50;0;85;65;0;20
2917;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2013;70;70;55.0;0.0;5;0;0;0;5;0;0;0.0;0.0;0;0;0;50;0;0;0;0;5;0;0;0;45;0;75;60;0;15
2918;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2014;60;70;50.0;0.0;15;0;0;0;0;0;0;0.0;0.0;0;5;0;35;0;0;0;0;5;0;0;0;35;0;50;40;0;15
2919;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2015;35;40;35.0;0.0;5;0;0;0;0;0;0;0.0;0.0;0;0;0;30;0;0;0;0;5;0;0;0;25;0;40;30;0;10
2920;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;Jonger dan 18 jaar;2016;55;50;35.0;0.0;5;5;0;0;0;0;0;0.0;0.0;0;0;0;30;0;0;0;0;5;0;0;0;25;0;45;30;0;15
2921;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1994;90;40;;;15;0;5;0;5;0;0;;;0;15;0;60;0;0;0;0;0;0;0;0;60;0;75;65;5;5
2922;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1995;90;30;;;10;0;5;0;0;0;5;;;0;5;0;55;0;0;0;0;5;0;0;0;50;0;70;60;0;5
2923;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1996;80;20;;;10;0;5;0;0;0;0;;;0;5;0;55;0;0;0;0;5;0;0;0;50;0;75;65;5;5
2924;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1997;90;20;;;10;0;5;0;0;0;0;;;0;5;0;55;0;0;0;0;0;0;0;0;55;0;80;65;5;10
2925;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1998;85;15;;;10;0;0;0;5;0;0;;;0;0;0;45;0;0;0;0;0;0;0;0;45;0;60;55;0;5
2926;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;1999;100;15;;;5;0;5;0;0;0;0;;;0;5;0;65;0;0;0;0;5;0;0;0;60;0;90;70;0;20
2927;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2000;80;20;;;10;0;5;0;0;0;0;;;0;5;0;50;0;0;0;0;5;0;0;0;45;0;70;60;0;10
2928;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2001;85;90;75.0;;10;0;0;0;0;0;0;;;0;5;0;65;0;0;0;0;5;0;0;0;60;0;100;80;0;20
2929;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2002;115;110;90.0;;10;0;0;0;0;0;0;;;0;5;0;70;0;0;0;0;5;0;0;0;70;0;120;100;0;20
2930;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2003;85;105;80.0;;15;0;0;0;5;0;0;;;0;5;0;85;0;0;0;0;5;0;0;0;75;0;120;95;0;25
2931;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2004;115;115;90.0;;5;0;0;0;10;0;0;;;0;5;0;75;0;0;0;0;5;0;0;0;75;0;130;95;0;30
2932;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2005;90;100;80.0;;10;0;0;0;0;0;0;;;0;5;0;65;0;0;0;0;5;0;0;0;60;0;100;80;0;20
2933;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2006;100;105;80.0;;10;0;0;0;5;0;0;;;0;5;0;65;0;0;0;0;5;0;0;0;60;0;105;75;5;25
2934;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2007;105;105;90.0;;10;0;0;0;0;0;0;;;0;0;0;80;0;0;0;0;0;0;0;0;75;0;145;105;5;35
2935;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2008;105;110;95.0;0.0;5;0;5;0;0;0;0;0.0;0.0;0;0;0;75;0;0;0;0;10;0;0;0;65;0;105;90;0;10
2936;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2009;100;100;80.0;0.0;10;0;0;0;0;0;0;0.0;0.0;0;0;0;75;0;0;0;0;0;0;0;0;70;0;110;85;0;25
2937;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2010;115;115;100.0;0.0;10;0;0;0;0;0;0;0.0;0.0;0;0;0;70;0;0;0;0;10;0;0;0;65;0;105;80;0;25
2938;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2011;105;110;100.0;0.0;5;5;0;0;0;0;0;0.0;0.0;0;0;0;60;0;0;0;0;5;0;0;0;55;0;90;65;0;25
2939;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2012;130;130;100.0;0.0;15;5;0;0;0;5;0;0.0;0.0;0;0;0;70;0;0;0;0;10;0;0;0;60;0;95;70;0;20
2940;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2013;95;115;95.0;0.0;10;0;5;0;5;0;0;0.0;0.0;0;0;0;90;0;0;0;0;5;0;0;0;85;0;135;100;0;30
2941;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2014;120;120;85.0;0.0;20;0;5;0;0;0;0;0.0;0.0;0;0;0;70;0;0;0;0;10;0;0;0;60;0;105;75;0;30
2942;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2015;75;85;70.0;0.0;15;0;0;0;0;0;0;0.0;0.0;0;0;0;60;0;0;0;0;5;0;0;5;50;0;85;60;5;20
2943;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;18 tot 25 jaar;2016;65;70;45.0;0.0;10;0;5;0;0;0;0;0.0;0.0;0;0;0;45;0;0;0;0;5;0;0;0;45;0;75;55;0;20
2944;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;25 of ouder;1994;195;65;;;30;0;5;5;5;0;5;;;0;15;0;105;0;0;0;0;5;0;0;0;100;0;130;115;5;10
2945;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;25 of ouder;1995;185;60;;;35;0;5;0;5;0;5;;;0;10;0;105;0;0;0;0;5;0;0;0;100;0;135;115;5;15
2946;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;25 of ouder;1996;175;40;;;15;0;5;0;0;0;0;;;0;15;0;120;0;0;0;0;10;0;0;0;110;0;140;125;5;10
2947;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;25 of ouder;1997;190;40;;;15;0;5;0;0;0;0;;;0;20;0;125;0;0;0;0;0;0;0;0;120;0;160;140;0;15
2948;1.1.1 Diefstal en inbraak met geweld;Geslacht: Vrouwen;25 of ouder;1998;225;35;;;15;0;5;0;0;0;0;;;0;15;0;155;0;0;0;0;5;0;0;0;150;0;200;170;5;20
