ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
3966;Mannen en Vrouwen;85 jaar;2024;5889
3967;Mannen en Vrouwen;85 jaar;2025;6077
3968;Mannen en Vrouwen;85 jaar;2026;5888
3969;Mannen en Vrouwen;85 jaar;2027;6127
3970;Mannen en Vrouwen;85 jaar;2028;6585
3971;Mannen en Vrouwen;85 jaar;2029;6883
3972;Mannen en Vrouwen;85 jaar;2030;6528
3973;Mannen en Vrouwen;85 jaar;2031;9048
3974;Mannen en Vrouwen;85 jaar;2032;8671
3975;Mannen en Vrouwen;85 jaar;2033;8148
3976;Mannen en Vrouwen;85 jaar;2034;7817
3977;Mannen en Vrouwen;85 jaar;2035;7610
3978;Mannen en Vrouwen;85 jaar;2036;7491
3979;Mannen en Vrouwen;85 jaar;2037;7652
3980;Mannen en Vrouwen;85 jaar;2038;7538
3981;Mannen en Vrouwen;85 jaar;2039;7554
3982;Mannen en Vrouwen;85 jaar;2040;7564
3983;Mannen en Vrouwen;85 jaar;2041;7667
3984;Mannen en Vrouwen;85 jaar;2042;7714
3985;Mannen en Vrouwen;85 jaar;2043;7791
3986;Mannen en Vrouwen;85 jaar;2044;7921
3987;Mannen en Vrouwen;85 jaar;2045;7880
3988;Mannen en Vrouwen;85 jaar;2046;8031
3989;Mannen en Vrouwen;85 jaar;2047;8007
3990;Mannen en Vrouwen;85 jaar;2048;8064
3991;Mannen en Vrouwen;85 jaar;2049;8096
3992;Mannen en Vrouwen;85 jaar;2050;7865
3993;Mannen en Vrouwen;85 jaar;2051;7663
3994;Mannen en Vrouwen;85 jaar;2052;7546
3995;Mannen en Vrouwen;85 jaar;2053;7513
3996;Mannen en Vrouwen;85 jaar;2054;7764
3997;Mannen en Vrouwen;85 jaar;2055;7492
3998;Mannen en Vrouwen;85 jaar;2056;7103
3999;Mannen en Vrouwen;85 jaar;2057;6682
4000;Mannen en Vrouwen;85 jaar;2058;6098
4001;Mannen en Vrouwen;85 jaar;2059;5811
4002;Mannen en Vrouwen;86 jaar;2014;5194
4003;Mannen en Vrouwen;86 jaar;2015;5205
4004;Mannen en Vrouwen;86 jaar;2016;5431
4005;Mannen en Vrouwen;86 jaar;2017;5414
4006;Mannen en Vrouwen;86 jaar;2018;5516
4007;Mannen en Vrouwen;86 jaar;2019;5393
4008;Mannen en Vrouwen;86 jaar;2020;5519
4009;Mannen en Vrouwen;86 jaar;2021;5567
4010;Mannen en Vrouwen;86 jaar;2022;5689
4011;Mannen en Vrouwen;86 jaar;2023;5700
4012;Mannen en Vrouwen;86 jaar;2024;6052
4013;Mannen en Vrouwen;86 jaar;2025;6149
4014;Mannen en Vrouwen;86 jaar;2026;6356
4015;Mannen en Vrouwen;86 jaar;2027;6169
4016;Mannen en Vrouwen;86 jaar;2028;6431
4017;Mannen en Vrouwen;86 jaar;2029;6924
4018;Mannen en Vrouwen;86 jaar;2030;7247
4019;Mannen en Vrouwen;86 jaar;2031;6880
4020;Mannen en Vrouwen;86 jaar;2032;9546
4021;Mannen en Vrouwen;86 jaar;2033;9155
4022;Mannen en Vrouwen;86 jaar;2034;8610
4023;Mannen en Vrouwen;86 jaar;2035;8271
4024;Mannen en Vrouwen;86 jaar;2036;8061
4025;Mannen en Vrouwen;86 jaar;2037;7946
4026;Mannen en Vrouwen;86 jaar;2038;8130
4027;Mannen en Vrouwen;86 jaar;2039;8021
4028;Mannen en Vrouwen;86 jaar;2040;8053
4029;Mannen en Vrouwen;86 jaar;2041;8078
4030;Mannen en Vrouwen;86 jaar;2042;8202
4031;Mannen en Vrouwen;86 jaar;2043;8270
4032;Mannen en Vrouwen;86 jaar;2044;8368
4033;Mannen en Vrouwen;86 jaar;2045;8523
4034;Mannen en Vrouwen;86 jaar;2046;8493
4035;Mannen en Vrouwen;86 jaar;2047;8673
4036;Mannen en Vrouwen;86 jaar;2048;8661
4037;Mannen en Vrouwen;86 jaar;2049;8737
4038;Mannen en Vrouwen;86 jaar;2050;8787
4039;Mannen en Vrouwen;86 jaar;2051;8551
4040;Mannen en Vrouwen;86 jaar;2052;8345
4041;Mannen en Vrouwen;86 jaar;2053;8233
4042;Mannen en Vrouwen;86 jaar;2054;8209
4043;Mannen en Vrouwen;86 jaar;2055;8497
4044;Mannen en Vrouwen;86 jaar;2056;8214
4045;Mannen en Vrouwen;86 jaar;2057;7800
4046;Mannen en Vrouwen;86 jaar;2058;7350
4047;Mannen en Vrouwen;86 jaar;2059;6718
4048;Mannen en Vrouwen;87 jaar;2014;5071
4049;Mannen en Vrouwen;87 jaar;2015;5252
4050;Mannen en Vrouwen;87 jaar;2016;5297
4051;Mannen en Vrouwen;87 jaar;2017;5536
4052;Mannen en Vrouwen;87 jaar;2018;5527
4053;Mannen en Vrouwen;87 jaar;2019;5641
4054;Mannen en Vrouwen;87 jaar;2020;5524
4055;Mannen en Vrouwen;87 jaar;2021;5656
4056;Mannen en Vrouwen;87 jaar;2022;5716
4057;Mannen en Vrouwen;87 jaar;2023;5853
4058;Mannen en Vrouwen;87 jaar;2024;5877
4059;Mannen en Vrouwen;87 jaar;2025;6252
4060;Mannen en Vrouwen;87 jaar;2026;6366
4061;Mannen en Vrouwen;87 jaar;2027;6590
4062;Mannen en Vrouwen;87 jaar;2028;6408
4063;Mannen en Vrouwen;87 jaar;2029;6690
4064;Mannen en Vrouwen;87 jaar;2030;7211
4065;Mannen en Vrouwen;87 jaar;2031;7558
4066;Mannen en Vrouwen;87 jaar;2032;7182
4067;Mannen en Vrouwen;87 jaar;2033;9974
4068;Mannen en Vrouwen;87 jaar;2034;9578
4069;Mannen en Vrouwen;87 jaar;2035;9018
4070;Mannen en Vrouwen;87 jaar;2036;8675
4071;Mannen en Vrouwen;87 jaar;2037;8468
4072;Mannen en Vrouwen;87 jaar;2038;8361
4073;Mannen en Vrouwen;87 jaar;2039;8569
4074;Mannen en Vrouwen;87 jaar;2040;8469
4075;Mannen en Vrouwen;87 jaar;2041;8519
4076;Mannen en Vrouwen;87 jaar;2042;8563
4077;Mannen en Vrouwen;87 jaar;2043;8711
4078;Mannen en Vrouwen;87 jaar;2044;8802
4079;Mannen en Vrouwen;87 jaar;2045;8923
4080;Mannen en Vrouwen;87 jaar;2046;9106
4081;Mannen en Vrouwen;87 jaar;2047;9091
4082;Mannen en Vrouwen;87 jaar;2048;9299
4083;Mannen en Vrouwen;87 jaar;2049;9304
4084;Mannen en Vrouwen;87 jaar;2050;9402
4085;Mannen en Vrouwen;87 jaar;2051;9473
4086;Mannen en Vrouwen;87 jaar;2052;9234
4087;Mannen en Vrouwen;87 jaar;2053;9029
4088;Mannen en Vrouwen;87 jaar;2054;8923
4089;Mannen en Vrouwen;87 jaar;2055;8912
4090;Mannen en Vrouwen;87 jaar;2056;9242
4091;Mannen en Vrouwen;87 jaar;2057;8949
4092;Mannen en Vrouwen;87 jaar;2058;8512
4093;Mannen en Vrouwen;87 jaar;2059;8036
4094;Mannen en Vrouwen;88 jaar;2014;5102
4095;Mannen en Vrouwen;88 jaar;2015;5067
4096;Mannen en Vrouwen;88 jaar;2016;5285
4097;Mannen en Vrouwen;88 jaar;2017;5339
4098;Mannen en Vrouwen;88 jaar;2018;5589
4099;Mannen en Vrouwen;88 jaar;2019;5588
4100;Mannen en Vrouwen;88 jaar;2020;5716
4101;Mannen en Vrouwen;88 jaar;2021;5599
4102;Mannen en Vrouwen;88 jaar;2022;5746
4103;Mannen en Vrouwen;88 jaar;2023;5820
4104;Mannen en Vrouwen;88 jaar;2024;5973
4105;Mannen en Vrouwen;88 jaar;2025;6011
4106;Mannen en Vrouwen;88 jaar;2026;6406
4107;Mannen en Vrouwen;88 jaar;2027;6538
4108;Mannen en Vrouwen;88 jaar;2028;6780
4109;Mannen en Vrouwen;88 jaar;2029;6603
4110;Mannen en Vrouwen;88 jaar;2030;6905
4111;Mannen en Vrouwen;88 jaar;2031;7453
4112;Mannen en Vrouwen;88 jaar;2032;7821
4113;Mannen en Vrouwen;88 jaar;2033;7441
4114;Mannen en Vrouwen;88 jaar;2034;10348
4115;Mannen en Vrouwen;88 jaar;2035;9951
4116;Mannen en Vrouwen;88 jaar;2036;9384
4117;Mannen en Vrouwen;88 jaar;2037;9043
4118;Mannen en Vrouwen;88 jaar;2038;8842
4119;Mannen en Vrouwen;88 jaar;2039;8748
4120;Mannen en Vrouwen;88 jaar;2040;8984
4121;Mannen en Vrouwen;88 jaar;2041;8898
4122;Mannen en Vrouwen;88 jaar;2042;8969
4123;Mannen en Vrouwen;88 jaar;2043;9036
4124;Mannen en Vrouwen;88 jaar;2044;9211
4125;Mannen en Vrouwen;88 jaar;2045;9327
4126;Mannen en Vrouwen;88 jaar;2046;9475
4127;Mannen en Vrouwen;88 jaar;2047;9689
4128;Mannen en Vrouwen;88 jaar;2048;9693
4129;Mannen en Vrouwen;88 jaar;2049;9936
4130;Mannen en Vrouwen;88 jaar;2050;9960
4131;Mannen en Vrouwen;88 jaar;2051;10084
4132;Mannen en Vrouwen;88 jaar;2052;10180
4133;Mannen en Vrouwen;88 jaar;2053;9942
4134;Mannen en Vrouwen;88 jaar;2054;9741
4135;Mannen en Vrouwen;88 jaar;2055;9645
4136;Mannen en Vrouwen;88 jaar;2056;9653
4137;Mannen en Vrouwen;88 jaar;2057;10028
4138;Mannen en Vrouwen;88 jaar;2058;9730
4139;Mannen en Vrouwen;88 jaar;2059;9271
4140;Mannen en Vrouwen;89 jaar;2014;4939
4141;Mannen en Vrouwen;89 jaar;2015;5028
4142;Mannen en Vrouwen;89 jaar;2016;5028
4143;Mannen en Vrouwen;89 jaar;2017;5255
4144;Mannen en Vrouwen;89 jaar;2018;5317
4145;Mannen en Vrouwen;89 jaar;2019;5578
4146;Mannen en Vrouwen;89 jaar;2020;5588
4147;Mannen en Vrouwen;89 jaar;2021;5720
4148;Mannen en Vrouwen;89 jaar;2022;5616
4149;Mannen en Vrouwen;89 jaar;2023;5777
4150;Mannen en Vrouwen;89 jaar;2024;5865
4151;Mannen en Vrouwen;89 jaar;2025;6033
4152;Mannen en Vrouwen;89 jaar;2026;6084
4153;Mannen en Vrouwen;89 jaar;2027;6498
4154;Mannen en Vrouwen;89 jaar;2028;6645
4155;Mannen en Vrouwen;89 jaar;2029;6904
4156;Mannen en Vrouwen;89 jaar;2030;6734
4157;Mannen en Vrouwen;89 jaar;2031;7053
4158;Mannen en Vrouwen;89 jaar;2032;7625
4159;Mannen en Vrouwen;89 jaar;2033;8014
4160;Mannen en Vrouwen;89 jaar;2034;7636
4161;Mannen en Vrouwen;89 jaar;2035;10636
4162;Mannen en Vrouwen;89 jaar;2036;10248
4163;Mannen en Vrouwen;89 jaar;2037;9680
4164;Mannen en Vrouwen;89 jaar;2038;9348
4165;Mannen en Vrouwen;89 jaar;2039;9161
4166;Mannen en Vrouwen;89 jaar;2040;9081
4167;Mannen en Vrouwen;89 jaar;2041;9347
4168;Mannen en Vrouwen;89 jaar;2042;9279
4169;Mannen en Vrouwen;89 jaar;2043;9375
4170;Mannen en Vrouwen;89 jaar;2044;9469
4171;Mannen en Vrouwen;89 jaar;2045;9672
4172;Mannen en Vrouwen;89 jaar;2046;9816
4173;Mannen en Vrouwen;89 jaar;2047;9994
4174;Mannen en Vrouwen;89 jaar;2048;10242
4175;Mannen en Vrouwen;89 jaar;2049;10269
4176;Mannen en Vrouwen;89 jaar;2050;10549
4177;Mannen en Vrouwen;89 jaar;2051;10598
4178;Mannen en Vrouwen;89 jaar;2052;10753
4179;Mannen en Vrouwen;89 jaar;2053;10877
4180;Mannen en Vrouwen;89 jaar;2054;10645
4181;Mannen en Vrouwen;89 jaar;2055;10452
4182;Mannen en Vrouwen;89 jaar;2056;10370
4183;Mannen en Vrouwen;89 jaar;2057;10401
4184;Mannen en Vrouwen;89 jaar;2058;10828
4185;Mannen en Vrouwen;89 jaar;2059;10527
4186;Mannen en Vrouwen;90 jaar;2014;4850
4187;Mannen en Vrouwen;90 jaar;2015;4782
4188;Mannen en Vrouwen;90 jaar;2016;4902
4189;Mannen en Vrouwen;90 jaar;2017;4911
4190;Mannen en Vrouwen;90 jaar;2018;5142
4191;Mannen en Vrouwen;90 jaar;2019;5215
4192;Mannen en Vrouwen;90 jaar;2020;5482
4193;Mannen en Vrouwen;90 jaar;2021;5496
4194;Mannen en Vrouwen;90 jaar;2022;5639
4195;Mannen en Vrouwen;90 jaar;2023;5551
4196;Mannen en Vrouwen;90 jaar;2024;5724
4197;Mannen en Vrouwen;90 jaar;2025;5823
4198;Mannen en Vrouwen;90 jaar;2026;6003
4199;Mannen en Vrouwen;90 jaar;2027;6068
4200;Mannen en Vrouwen;90 jaar;2028;6493
4201;Mannen en Vrouwen;90 jaar;2029;6654
4202;Mannen en Vrouwen;90 jaar;2030;6925
4203;Mannen en Vrouwen;90 jaar;2031;6766
4204;Mannen en Vrouwen;90 jaar;2032;7097
4205;Mannen en Vrouwen;90 jaar;2033;7684
4206;Mannen en Vrouwen;90 jaar;2034;8089
4207;Mannen en Vrouwen;90 jaar;2035;7721
4208;Mannen en Vrouwen;90 jaar;2036;10775
4209;Mannen en Vrouwen;90 jaar;2037;10404
4210;Mannen en Vrouwen;90 jaar;2038;9848
4211;Mannen en Vrouwen;90 jaar;2039;9530
4212;Mannen en Vrouwen;90 jaar;2040;9361
4213;Mannen en Vrouwen;90 jaar;2041;9301
4214;Mannen en Vrouwen;90 jaar;2042;9597
4215;Mannen en Vrouwen;90 jaar;2043;9550
4216;Mannen en Vrouwen;90 jaar;2044;9671
4217;Mannen en Vrouwen;90 jaar;2045;9792
4218;Mannen en Vrouwen;90 jaar;2046;10027
4219;Mannen en Vrouwen;90 jaar;2047;10201
4220;Mannen en Vrouwen;90 jaar;2048;10409
4221;Mannen en Vrouwen;90 jaar;2049;10692
4222;Mannen en Vrouwen;90 jaar;2050;10744
4223;Mannen en Vrouwen;90 jaar;2051;11063
4224;Mannen en Vrouwen;90 jaar;2052;11139
4225;Mannen en Vrouwen;90 jaar;2053;11325
4226;Mannen en Vrouwen;90 jaar;2054;11482
4227;Mannen en Vrouwen;90 jaar;2055;11262
4228;Mannen en Vrouwen;90 jaar;2056;11082
4229;Mannen en Vrouwen;90 jaar;2057;11020
4230;Mannen en Vrouwen;90 jaar;2058;11077
4231;Mannen en Vrouwen;90 jaar;2059;11555
4232;Mannen en Vrouwen;91 jaar;2014;4668
4233;Mannen en Vrouwen;91 jaar;2015;4600
4234;Mannen en Vrouwen;91 jaar;2016;4567
4235;Mannen en Vrouwen;91 jaar;2017;4689
4236;Mannen en Vrouwen;91 jaar;2018;4708
4237;Mannen en Vrouwen;91 jaar;2019;4940
4238;Mannen en Vrouwen;91 jaar;2020;5021
4239;Mannen en Vrouwen;91 jaar;2021;5283
4240;Mannen en Vrouwen;91 jaar;2022;5307
4241;Mannen en Vrouwen;91 jaar;2023;5460
4242;Mannen en Vrouwen;91 jaar;2024;5387
4243;Mannen en Vrouwen;91 jaar;2025;5569
4244;Mannen en Vrouwen;91 jaar;2026;5678
4245;Mannen en Vrouwen;91 jaar;2027;5866
4246;Mannen en Vrouwen;91 jaar;2028;5941
4247;Mannen en Vrouwen;91 jaar;2029;6370
4248;Mannen en Vrouwen;91 jaar;2030;6542
4249;Mannen en Vrouwen;91 jaar;2031;6818
4250;Mannen en Vrouwen;91 jaar;2032;6672
4251;Mannen en Vrouwen;91 jaar;2033;7011
4252;Mannen en Vrouwen;91 jaar;2034;7602
4253;Mannen en Vrouwen;91 jaar;2035;8020
4254;Mannen en Vrouwen;91 jaar;2036;7670
4255;Mannen en Vrouwen;91 jaar;2037;10727
4256;Mannen en Vrouwen;91 jaar;2038;10381
4257;Mannen en Vrouwen;91 jaar;2039;9848
4258;Mannen en Vrouwen;91 jaar;2040;9553
4259;Mannen en Vrouwen;91 jaar;2041;9407
4260;Mannen en Vrouwen;91 jaar;2042;9370
4261;Mannen en Vrouwen;91 jaar;2043;9693
4262;Mannen en Vrouwen;91 jaar;2044;9670
4263;Mannen en Vrouwen;91 jaar;2045;9818
4264;Mannen en Vrouwen;91 jaar;2046;9967
4265;Mannen en Vrouwen;91 jaar;2047;10229
4266;Mannen en Vrouwen;91 jaar;2048;10432
4267;Mannen en Vrouwen;91 jaar;2049;10670
4268;Mannen en Vrouwen;91 jaar;2050;10988
4269;Mannen en Vrouwen;91 jaar;2051;11067
4270;Mannen en Vrouwen;91 jaar;2052;11423
4271;Mannen en Vrouwen;91 jaar;2053;11529
4272;Mannen en Vrouwen;91 jaar;2054;11749
4273;Mannen en Vrouwen;91 jaar;2055;11939
4274;Mannen en Vrouwen;91 jaar;2056;11737
4275;Mannen en Vrouwen;91 jaar;2057;11576
4276;Mannen en Vrouwen;91 jaar;2058;11537
4277;Mannen en Vrouwen;91 jaar;2059;11624
4278;Mannen en Vrouwen;92 jaar;2014;4117
4279;Mannen en Vrouwen;92 jaar;2015;4316
4280;Mannen en Vrouwen;92 jaar;2016;4287
4281;Mannen en Vrouwen;92 jaar;2017;4263
4282;Mannen en Vrouwen;92 jaar;2018;4385
4283;Mannen en Vrouwen;92 jaar;2019;4411
4284;Mannen en Vrouwen;92 jaar;2020;4640
4285;Mannen en Vrouwen;92 jaar;2021;4719
4286;Mannen en Vrouwen;92 jaar;2022;4978
4287;Mannen en Vrouwen;92 jaar;2023;5014
4288;Mannen en Vrouwen;92 jaar;2024;5172
4289;Mannen en Vrouwen;92 jaar;2025;5115
4290;Mannen en Vrouwen;92 jaar;2026;5299
4291;Mannen en Vrouwen;92 jaar;2027;5414
4292;Mannen en Vrouwen;92 jaar;2028;5605
4293;Mannen en Vrouwen;92 jaar;2029;5689
4294;Mannen en Vrouwen;92 jaar;2030;6111
4295;Mannen en Vrouwen;92 jaar;2031;6287
4296;Mannen en Vrouwen;92 jaar;2032;6562
4297;Mannen en Vrouwen;92 jaar;2033;6432
4298;Mannen en Vrouwen;92 jaar;2034;6771
4299;Mannen en Vrouwen;92 jaar;2035;7358
4300;Mannen en Vrouwen;92 jaar;2036;7779
4301;Mannen en Vrouwen;92 jaar;2037;7457
4302;Mannen en Vrouwen;92 jaar;2038;10452
4303;Mannen en Vrouwen;92 jaar;2039;10141
4304;Mannen en Vrouwen;92 jaar;2040;9643
4305;Mannen en Vrouwen;92 jaar;2041;9380
4306;Mannen en Vrouwen;92 jaar;2042;9259
4307;Mannen en Vrouwen;92 jaar;2043;9247
4308;Mannen en Vrouwen;92 jaar;2044;9592
4309;Mannen en Vrouwen;92 jaar;2045;9594
4310;Mannen en Vrouwen;92 jaar;2046;9766
4311;Mannen en Vrouwen;92 jaar;2047;9940
4312;Mannen en Vrouwen;92 jaar;2048;10225
4313;Mannen en Vrouwen;92 jaar;2049;10456
4314;Mannen en Vrouwen;92 jaar;2050;10722
4315;Mannen en Vrouwen;92 jaar;2051;11069
4316;Mannen en Vrouwen;92 jaar;2052;11176
4317;Mannen en Vrouwen;92 jaar;2053;11565
4318;Mannen en Vrouwen;92 jaar;2054;11701
4319;Mannen en Vrouwen;92 jaar;2055;11952
4320;Mannen en Vrouwen;92 jaar;2056;12174
4321;Mannen en Vrouwen;92 jaar;2057;11997
4322;Mannen en Vrouwen;92 jaar;2058;11862
4323;Mannen en Vrouwen;92 jaar;2059;11850
4324;Mannen en Vrouwen;93 jaar;2014;3694
4325;Mannen en Vrouwen;93 jaar;2015;3709
4326;Mannen en Vrouwen;93 jaar;2016;3917
4327;Mannen en Vrouwen;93 jaar;2017;3901
4328;Mannen en Vrouwen;93 jaar;2018;3885
4329;Mannen en Vrouwen;93 jaar;2019;4003
4330;Mannen en Vrouwen;93 jaar;2020;4036
4331;Mannen en Vrouwen;93 jaar;2021;4251
4332;Mannen en Vrouwen;93 jaar;2022;4334
4333;Mannen en Vrouwen;93 jaar;2023;4584
4334;Mannen en Vrouwen;93 jaar;2024;4627
4335;Mannen en Vrouwen;93 jaar;2025;4785
4336;Mannen en Vrouwen;93 jaar;2026;4743
4337;Mannen en Vrouwen;93 jaar;2027;4924
4338;Mannen en Vrouwen;93 jaar;2028;5042
4339;Mannen en Vrouwen;93 jaar;2029;5230
4340;Mannen en Vrouwen;93 jaar;2030;5319
4341;Mannen en Vrouwen;93 jaar;2031;5724
4342;Mannen en Vrouwen;93 jaar;2032;5901
4343;Mannen en Vrouwen;93 jaar;2033;6170
4344;Mannen en Vrouwen;93 jaar;2034;6058
4345;Mannen en Vrouwen;93 jaar;2035;6390
4346;Mannen en Vrouwen;93 jaar;2036;6959
4347;Mannen en Vrouwen;93 jaar;2037;7375
4348;Mannen en Vrouwen;93 jaar;2038;7087
4349;Mannen en Vrouwen;93 jaar;2039;9955
4350;Mannen en Vrouwen;93 jaar;2040;9685
4351;Mannen en Vrouwen;93 jaar;2041;9232
4352;Mannen en Vrouwen;93 jaar;2042;9004
4353;Mannen en Vrouwen;93 jaar;2043;8912
4354;Mannen en Vrouwen;93 jaar;2044;8924
4355;Mannen en Vrouwen;93 jaar;2045;9280
4356;Mannen en Vrouwen;93 jaar;2046;9307
4357;Mannen en Vrouwen;93 jaar;2047;9498
4358;Mannen en Vrouwen;93 jaar;2048;9694
4359;Mannen en Vrouwen;93 jaar;2049;9996
4360;Mannen en Vrouwen;93 jaar;2050;10248
4361;Mannen en Vrouwen;93 jaar;2051;10535
4362;Mannen en Vrouwen;93 jaar;2052;10904
4363;Mannen en Vrouwen;93 jaar;2053;11038
4364;Mannen en Vrouwen;93 jaar;2054;11451
4365;Mannen en Vrouwen;93 jaar;2055;11614
4366;Mannen en Vrouwen;93 jaar;2056;11892
4367;Mannen en Vrouwen;93 jaar;2057;12142
4368;Mannen en Vrouwen;93 jaar;2058;11995
4369;Mannen en Vrouwen;93 jaar;2059;11889
4370;Mannen en Vrouwen;94 jaar;2014;3207
4371;Mannen en Vrouwen;94 jaar;2015;3237
4372;Mannen en Vrouwen;94 jaar;2016;3275
4373;Mannen en Vrouwen;94 jaar;2017;3465
4374;Mannen en Vrouwen;94 jaar;2018;3459
4375;Mannen en Vrouwen;94 jaar;2019;3452
4376;Mannen en Vrouwen;94 jaar;2020;3564
4377;Mannen en Vrouwen;94 jaar;2021;3595
4378;Mannen en Vrouwen;94 jaar;2022;3797
4379;Mannen en Vrouwen;94 jaar;2023;3881
4380;Mannen en Vrouwen;94 jaar;2024;4116
4381;Mannen en Vrouwen;94 jaar;2025;4164
4382;Mannen en Vrouwen;94 jaar;2026;4317
4383;Mannen en Vrouwen;94 jaar;2027;4288
4384;Mannen en Vrouwen;94 jaar;2028;4462
4385;Mannen en Vrouwen;94 jaar;2029;4577
4386;Mannen en Vrouwen;94 jaar;2030;4757
4387;Mannen en Vrouwen;94 jaar;2031;4848
4388;Mannen en Vrouwen;94 jaar;2032;5226
4389;Mannen en Vrouwen;94 jaar;2033;5398
4390;Mannen en Vrouwen;94 jaar;2034;5654
4391;Mannen en Vrouwen;94 jaar;2035;5562
4392;Mannen en Vrouwen;94 jaar;2036;5882
4393;Mannen en Vrouwen;94 jaar;2037;6419
4394;Mannen en Vrouwen;94 jaar;2038;6820
4395;Mannen en Vrouwen;94 jaar;2039;6569
4396;Mannen en Vrouwen;94 jaar;2040;9252
4397;Mannen en Vrouwen;94 jaar;2041;9025
4398;Mannen en Vrouwen;94 jaar;2042;8624
4399;Mannen en Vrouwen;94 jaar;2043;8434
4400;Mannen en Vrouwen;94 jaar;2044;8371
4401;Mannen en Vrouwen;94 jaar;2045;8403
4402;Mannen en Vrouwen;94 jaar;2046;8762
4403;Mannen en Vrouwen;94 jaar;2047;8810
4404;Mannen en Vrouwen;94 jaar;2048;9014
4405;Mannen en Vrouwen;94 jaar;2049;9226
4406;Mannen en Vrouwen;94 jaar;2050;9538
4407;Mannen en Vrouwen;94 jaar;2051;9804
4408;Mannen en Vrouwen;94 jaar;2052;10104
4409;Mannen en Vrouwen;94 jaar;2053;10485
4410;Mannen en Vrouwen;94 jaar;2054;10642
4411;Mannen en Vrouwen;94 jaar;2055;11068
4412;Mannen en Vrouwen;94 jaar;2056;11254
4413;Mannen en Vrouwen;94 jaar;2057;11550
4414;Mannen en Vrouwen;94 jaar;2058;11823
4415;Mannen en Vrouwen;94 jaar;2059;11707
4416;Mannen en Vrouwen;95 jaar;2014;2294
4417;Mannen en Vrouwen;95 jaar;2015;2722
4418;Mannen en Vrouwen;95 jaar;2016;2771
4419;Mannen en Vrouwen;95 jaar;2017;2809
4420;Mannen en Vrouwen;95 jaar;2018;2977
4421;Mannen en Vrouwen;95 jaar;2019;2980
4422;Mannen en Vrouwen;95 jaar;2020;2979
4423;Mannen en Vrouwen;95 jaar;2021;3077
4424;Mannen en Vrouwen;95 jaar;2022;3112
4425;Mannen en Vrouwen;95 jaar;2023;3297
4426;Mannen en Vrouwen;95 jaar;2024;3378
4427;Mannen en Vrouwen;95 jaar;2025;3590
4428;Mannen en Vrouwen;95 jaar;2026;3641
4429;Mannen en Vrouwen;95 jaar;2027;3783
4430;Mannen en Vrouwen;95 jaar;2028;3766
4431;Mannen en Vrouwen;95 jaar;2029;3927
4432;Mannen en Vrouwen;95 jaar;2030;4035
4433;Mannen en Vrouwen;95 jaar;2031;4201
4434;Mannen en Vrouwen;95 jaar;2032;4289
4435;Mannen en Vrouwen;95 jaar;2033;4632
4436;Mannen en Vrouwen;95 jaar;2034;4795
4437;Mannen en Vrouwen;95 jaar;2035;5031
4438;Mannen en Vrouwen;95 jaar;2036;4961
4439;Mannen en Vrouwen;95 jaar;2037;5258
4440;Mannen en Vrouwen;95 jaar;2038;5753
4441;Mannen en Vrouwen;95 jaar;2039;6128
4442;Mannen en Vrouwen;95 jaar;2040;5918
4443;Mannen en Vrouwen;95 jaar;2041;8356
4444;Mannen en Vrouwen;95 jaar;2042;8174
4445;Mannen en Vrouwen;95 jaar;2043;7831
4446;Mannen en Vrouwen;95 jaar;2044;7681
4447;Mannen en Vrouwen;95 jaar;2045;7644
4448;Mannen en Vrouwen;95 jaar;2046;7694
4449;Mannen en Vrouwen;95 jaar;2047;8045
4450;Mannen en Vrouwen;95 jaar;2048;8111
4451;Mannen en Vrouwen;95 jaar;2049;8320
4452;Mannen en Vrouwen;95 jaar;2050;8541
4453;Mannen en Vrouwen;95 jaar;2051;8851
4454;Mannen en Vrouwen;95 jaar;2052;9123
4455;Mannen en Vrouwen;95 jaar;2053;9428
4456;Mannen en Vrouwen;95 jaar;2054;9809
4457;Mannen en Vrouwen;95 jaar;2055;9983
4458;Mannen en Vrouwen;95 jaar;2056;10410
4459;Mannen en Vrouwen;95 jaar;2057;10613
4460;Mannen en Vrouwen;95 jaar;2058;10918
4461;Mannen en Vrouwen;95 jaar;2059;11206
4462;Mannen en Vrouwen;96 jaar;2014;1794
4463;Mannen en Vrouwen;96 jaar;2015;1884
4464;Mannen en Vrouwen;96 jaar;2016;2250
4465;Mannen en Vrouwen;96 jaar;2017;2296
4466;Mannen en Vrouwen;96 jaar;2018;2334
4467;Mannen en Vrouwen;96 jaar;2019;2477
4468;Mannen en Vrouwen;96 jaar;2020;2487
4469;Mannen en Vrouwen;96 jaar;2021;2487
4470;Mannen en Vrouwen;96 jaar;2022;2575
4471;Mannen en Vrouwen;96 jaar;2023;2611
4472;Mannen en Vrouwen;96 jaar;2024;2772
4473;Mannen en Vrouwen;96 jaar;2025;2849
4474;Mannen en Vrouwen;96 jaar;2026;3034
4475;Mannen en Vrouwen;96 jaar;2027;3083
4476;Mannen en Vrouwen;96 jaar;2028;3211
4477;Mannen en Vrouwen;96 jaar;2029;3202
4478;Mannen en Vrouwen;96 jaar;2030;3344
4479;Mannen en Vrouwen;96 jaar;2031;3443
4480;Mannen en Vrouwen;96 jaar;2032;3591
4481;Mannen en Vrouwen;96 jaar;2033;3672
4482;Mannen en Vrouwen;96 jaar;2034;3973
