ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
4891;Nederland;Rozendaal;2014;66.0
4892;Nederland;Rozendaal;2015;64.0
4893;Nederland;Rozendaal;2016;76.0
4894;Nederland;Rozendaal;2017;121.0
4895;Nederland;Rozendaal;2018;70.0
4896;Nederland;Rozendaal;2019;103.0
4897;Nederland;Rozendaal;2020;86.0
4898;Nederland;Rozendaal;2021;102.0
4899;Nederland;Rozendaal;2022;126.0
4900;Nederland;Rozendaal;2023;101.0
4901;Nederland;Rucphen;2011;558.0
4902;Nederland;Rucphen;2012;542.0
4903;Nederland;Rucphen;2013;656.0
4904;Nederland;Rucphen;2014;587.0
4905;Nederland;Rucphen;2015;633.0
4906;Nederland;Rucphen;2016;732.0
4907;Nederland;Rucphen;2017;766.0
4908;Nederland;Rucphen;2018;785.0
4909;Nederland;Rucphen;2019;744.0
4910;Nederland;Rucphen;2020;854.0
4911;Nederland;Rucphen;2021;737.0
4912;Nederland;Rucphen;2022;659.0
4913;Nederland;Rucphen;2023;818.0
4914;Nederland;Schagen;2011;683.0
4915;Nederland;Schagen;2012;679.0
4916;Nederland;Schagen;2013;1443.0
4917;Nederland;Schagen;2014;1455.0
4918;Nederland;Schagen;2015;1482.0
4919;Nederland;Schagen;2016;1763.0
4920;Nederland;Schagen;2017;1706.0
4921;Nederland;Schagen;2018;1669.0
4922;Nederland;Schagen;2019;1692.0
4923;Nederland;Schagen;2020;1528.0
4924;Nederland;Schagen;2021;1542.0
4925;Nederland;Schagen;2022;1467.0
4926;Nederland;Schagen;2023;1536.0
4927;Nederland;Schermer;2011;230.0
4928;Nederland;Schermer;2012;258.0
4929;Nederland;Schermer;2013;205.0
4930;Nederland;Schermer;2014;289.0
4931;Nederland;Schermer;2015;
4932;Nederland;Schermer;2016;
4933;Nederland;Schermer;2017;
4934;Nederland;Schermer;2018;
4935;Nederland;Schermer;2019;
4936;Nederland;Schermer;2020;
4937;Nederland;Schermer;2021;
4938;Nederland;Schermer;2022;
4939;Nederland;Schermer;2023;
4940;Nederland;Scherpenzeel;2011;278.0
4941;Nederland;Scherpenzeel;2012;317.0
4942;Nederland;Scherpenzeel;2013;293.0
4943;Nederland;Scherpenzeel;2014;349.0
4944;Nederland;Scherpenzeel;2015;365.0
4945;Nederland;Scherpenzeel;2016;440.0
4946;Nederland;Scherpenzeel;2017;502.0
4947;Nederland;Scherpenzeel;2018;374.0
4948;Nederland;Scherpenzeel;2019;419.0
4949;Nederland;Scherpenzeel;2020;386.0
4950;Nederland;Scherpenzeel;2021;397.0
4951;Nederland;Scherpenzeel;2022;372.0
4952;Nederland;Scherpenzeel;2023;427.0
4953;Nederland;Schiedam;2011;3615.0
4954;Nederland;Schiedam;2012;3613.0
4955;Nederland;Schiedam;2013;3525.0
4956;Nederland;Schiedam;2014;3601.0
4957;Nederland;Schiedam;2015;3731.0
4958;Nederland;Schiedam;2016;3918.0
4959;Nederland;Schiedam;2017;4289.0
4960;Nederland;Schiedam;2018;4449.0
4961;Nederland;Schiedam;2019;4571.0
4962;Nederland;Schiedam;2020;4665.0
4963;Nederland;Schiedam;2021;4854.0
4964;Nederland;Schiedam;2022;4586.0
4965;Nederland;Schiedam;2023;4742.0
4966;Nederland;Schiermonnikoog;2011;57.0
4967;Nederland;Schiermonnikoog;2012;39.0
4968;Nederland;Schiermonnikoog;2013;64.0
4969;Nederland;Schiermonnikoog;2014;64.0
4970;Nederland;Schiermonnikoog;2015;67.0
4971;Nederland;Schiermonnikoog;2016;52.0
4972;Nederland;Schiermonnikoog;2017;73.0
4973;Nederland;Schiermonnikoog;2018;54.0
4974;Nederland;Schiermonnikoog;2019;68.0
4975;Nederland;Schiermonnikoog;2020;60.0
4976;Nederland;Schiermonnikoog;2021;65.0
4977;Nederland;Schiermonnikoog;2022;59.0
4978;Nederland;Schiermonnikoog;2023;66.0
4979;Nederland;Schijndel;2011;682.0
4980;Nederland;Schijndel;2012;621.0
4981;Nederland;Schijndel;2013;707.0
4982;Nederland;Schijndel;2014;740.0
4983;Nederland;Schijndel;2015;818.0
4984;Nederland;Schijndel;2016;822.0
4985;Nederland;Schijndel;2017;
4986;Nederland;Schijndel;2018;
4987;Nederland;Schijndel;2019;
4988;Nederland;Schijndel;2020;
4989;Nederland;Schijndel;2021;
4990;Nederland;Schijndel;2022;
4991;Nederland;Schijndel;2023;
4992;Nederland;Schinnen;2011;732.0
4993;Nederland;Schinnen;2012;598.0
4994;Nederland;Schinnen;2013;532.0
4995;Nederland;Schinnen;2014;875.0
4996;Nederland;Schinnen;2015;944.0
4997;Nederland;Schinnen;2016;868.0
4998;Nederland;Schinnen;2017;943.0
4999;Nederland;Schinnen;2018;847.0
5000;Nederland;Schinnen;2019;
5001;Nederland;Schinnen;2020;
5002;Nederland;Schinnen;2021;
5003;Nederland;Schinnen;2022;
5004;Nederland;Schinnen;2023;
5005;Nederland;Schoonhoven;2011;480.0
5006;Nederland;Schoonhoven;2012;423.0
5007;Nederland;Schoonhoven;2013;449.0
5008;Nederland;Schoonhoven;2014;475.0
5009;Nederland;Schoonhoven;2015;
5010;Nederland;Schoonhoven;2016;
5011;Nederland;Schoonhoven;2017;
5012;Nederland;Schoonhoven;2018;
5013;Nederland;Schoonhoven;2019;
5014;Nederland;Schoonhoven;2020;
5015;Nederland;Schoonhoven;2021;
5016;Nederland;Schoonhoven;2022;
5017;Nederland;Schoonhoven;2023;
5018;Nederland;Schouwen-Duiveland;2011;826.0
5019;Nederland;Schouwen-Duiveland;2012;800.0
5020;Nederland;Schouwen-Duiveland;2013;924.0
5021;Nederland;Schouwen-Duiveland;2014;901.0
5022;Nederland;Schouwen-Duiveland;2015;887.0
5023;Nederland;Schouwen-Duiveland;2016;892.0
5024;Nederland;Schouwen-Duiveland;2017;1031.0
5025;Nederland;Schouwen-Duiveland;2018;943.0
5026;Nederland;Schouwen-Duiveland;2019;932.0
5027;Nederland;Schouwen-Duiveland;2020;937.0
5028;Nederland;Schouwen-Duiveland;2021;829.0
5029;Nederland;Schouwen-Duiveland;2022;902.0
5030;Nederland;Schouwen-Duiveland;2023;967.0
5031;Nederland;Simpelveld;2011;425.0
5032;Nederland;Simpelveld;2012;438.0
5033;Nederland;Simpelveld;2013;369.0
5034;Nederland;Simpelveld;2014;376.0
5035;Nederland;Simpelveld;2015;469.0
5036;Nederland;Simpelveld;2016;583.0
5037;Nederland;Simpelveld;2017;494.0
5038;Nederland;Simpelveld;2018;527.0
5039;Nederland;Simpelveld;2019;492.0
5040;Nederland;Simpelveld;2020;562.0
5041;Nederland;Simpelveld;2021;521.0
5042;Nederland;Simpelveld;2022;470.0
5043;Nederland;Simpelveld;2023;497.0
5044;Nederland;Sint Anthonis;2011;336.0
5045;Nederland;Sint Anthonis;2012;385.0
5046;Nederland;Sint Anthonis;2013;443.0
5047;Nederland;Sint Anthonis;2014;433.0
5048;Nederland;Sint Anthonis;2015;416.0
5049;Nederland;Sint Anthonis;2016;434.0
5050;Nederland;Sint Anthonis;2017;490.0
5051;Nederland;Sint Anthonis;2018;439.0
5052;Nederland;Sint Anthonis;2019;480.0
5053;Nederland;Sint Anthonis;2020;466.0
5054;Nederland;Sint Anthonis;2021;471.0
5055;Nederland;Sint Anthonis;2022;
5056;Nederland;Sint Anthonis;2023;
5057;Nederland;Sint-Michielsgestel;2011;905.0
5058;Nederland;Sint-Michielsgestel;2012;990.0
5059;Nederland;Sint-Michielsgestel;2013;944.0
5060;Nederland;Sint-Michielsgestel;2014;1034.0
5061;Nederland;Sint-Michielsgestel;2015;1137.0
5062;Nederland;Sint-Michielsgestel;2016;1103.0
5063;Nederland;Sint-Michielsgestel;2017;1267.0
5064;Nederland;Sint-Michielsgestel;2018;1085.0
5065;Nederland;Sint-Michielsgestel;2019;1103.0
5066;Nederland;Sint-Michielsgestel;2020;1199.0
5067;Nederland;Sint-Michielsgestel;2021;1159.0
5068;Nederland;Sint-Michielsgestel;2022;1138.0
5069;Nederland;Sint-Michielsgestel;2023;1250.0
5070;Nederland;Sint-Oedenrode;2011;417.0
5071;Nederland;Sint-Oedenrode;2012;513.0
5072;Nederland;Sint-Oedenrode;2013;482.0
5073;Nederland;Sint-Oedenrode;2014;583.0
5074;Nederland;Sint-Oedenrode;2015;582.0
5075;Nederland;Sint-Oedenrode;2016;576.0
5076;Nederland;Sint-Oedenrode;2017;
5077;Nederland;Sint-Oedenrode;2018;
5078;Nederland;Sint-Oedenrode;2019;
5079;Nederland;Sint-Oedenrode;2020;
5080;Nederland;Sint-Oedenrode;2021;
5081;Nederland;Sint-Oedenrode;2022;
5082;Nederland;Sint-Oedenrode;2023;
5083;Nederland;Sittard-Geleen;2011;2968.0
5084;Nederland;Sittard-Geleen;2012;3110.0
5085;Nederland;Sittard-Geleen;2013;2951.0
5086;Nederland;Sittard-Geleen;2014;2934.0
5087;Nederland;Sittard-Geleen;2015;3175.0
5088;Nederland;Sittard-Geleen;2016;3242.0
5089;Nederland;Sittard-Geleen;2017;3261.0
5090;Nederland;Sittard-Geleen;2018;3287.0
5091;Nederland;Sittard-Geleen;2019;3270.0
5092;Nederland;Sittard-Geleen;2020;3569.0
5093;Nederland;Sittard-Geleen;2021;3200.0
5094;Nederland;Sittard-Geleen;2022;3172.0
5095;Nederland;Sittard-Geleen;2023;3343.0
5096;Nederland;Skarsterlân;2011;808.0
5097;Nederland;Skarsterlân;2012;886.0
5098;Nederland;Skarsterlân;2013;839.0
5099;Nederland;Skarsterlân;2014;
5100;Nederland;Skarsterlân;2015;
5101;Nederland;Skarsterlân;2016;
5102;Nederland;Skarsterlân;2017;
5103;Nederland;Skarsterlân;2018;
5104;Nederland;Skarsterlân;2019;
5105;Nederland;Skarsterlân;2020;
5106;Nederland;Skarsterlân;2021;
5107;Nederland;Skarsterlân;2022;
5108;Nederland;Skarsterlân;2023;
5109;Nederland;Sliedrecht;2011;742.0
5110;Nederland;Sliedrecht;2012;788.0
5111;Nederland;Sliedrecht;2013;737.0
5112;Nederland;Sliedrecht;2014;667.0
5113;Nederland;Sliedrecht;2015;726.0
5114;Nederland;Sliedrecht;2016;947.0
5115;Nederland;Sliedrecht;2017;977.0
5116;Nederland;Sliedrecht;2018;1022.0
5117;Nederland;Sliedrecht;2019;898.0
5118;Nederland;Sliedrecht;2020;970.0
5119;Nederland;Sliedrecht;2021;976.0
5120;Nederland;Sliedrecht;2022;912.0
5121;Nederland;Sliedrecht;2023;1046.0
5122;Nederland;Slochteren;2011;614.0
5123;Nederland;Slochteren;2012;571.0
5124;Nederland;Slochteren;2013;580.0
5125;Nederland;Slochteren;2014;611.0
5126;Nederland;Slochteren;2015;679.0
5127;Nederland;Slochteren;2016;851.0
5128;Nederland;Slochteren;2017;742.0
5129;Nederland;Slochteren;2018;
5130;Nederland;Slochteren;2019;
5131;Nederland;Slochteren;2020;
5132;Nederland;Slochteren;2021;
5133;Nederland;Slochteren;2022;
5134;Nederland;Slochteren;2023;
5135;Nederland;Sluis;2011;602.0
5136;Nederland;Sluis;2012;545.0
5137;Nederland;Sluis;2013;555.0
5138;Nederland;Sluis;2014;524.0
5139;Nederland;Sluis;2015;559.0
5140;Nederland;Sluis;2016;562.0
5141;Nederland;Sluis;2017;584.0
5142;Nederland;Sluis;2018;557.0
5143;Nederland;Sluis;2019;566.0
5144;Nederland;Sluis;2020;571.0
5145;Nederland;Sluis;2021;539.0
5146;Nederland;Sluis;2022;552.0
5147;Nederland;Sluis;2023;613.0
5148;Nederland;Smallingerland;2011;2056.0
5149;Nederland;Smallingerland;2012;2049.0
5150;Nederland;Smallingerland;2013;2172.0
5151;Nederland;Smallingerland;2014;2406.0
5152;Nederland;Smallingerland;2015;2553.0
5153;Nederland;Smallingerland;2016;2309.0
5154;Nederland;Smallingerland;2017;2371.0
5155;Nederland;Smallingerland;2018;2366.0
5156;Nederland;Smallingerland;2019;2232.0
5157;Nederland;Smallingerland;2020;2358.0
5158;Nederland;Smallingerland;2021;2332.0
5159;Nederland;Smallingerland;2022;2268.0
5160;Nederland;Smallingerland;2023;2261.0
5161;Nederland;Soest;2011;1568.0
5162;Nederland;Soest;2012;1715.0
5163;Nederland;Soest;2013;1690.0
5164;Nederland;Soest;2014;1837.0
5165;Nederland;Soest;2015;1988.0
5166;Nederland;Soest;2016;2069.0
5167;Nederland;Soest;2017;2184.0
5168;Nederland;Soest;2018;2228.0
5169;Nederland;Soest;2019;2256.0
5170;Nederland;Soest;2020;2351.0
5171;Nederland;Soest;2021;2414.0
5172;Nederland;Soest;2022;2200.0
5173;Nederland;Soest;2023;2310.0
5174;Nederland;Someren;2011;457.0
5175;Nederland;Someren;2012;494.0
5176;Nederland;Someren;2013;519.0
5177;Nederland;Someren;2014;579.0
5178;Nederland;Someren;2015;533.0
5179;Nederland;Someren;2016;582.0
5180;Nederland;Someren;2017;646.0
5181;Nederland;Someren;2018;640.0
5182;Nederland;Someren;2019;607.0
5183;Nederland;Someren;2020;669.0
5184;Nederland;Someren;2021;645.0
5185;Nederland;Someren;2022;579.0
5186;Nederland;Someren;2023;631.0
5187;Nederland;Son en Breugel;2011;441.0
5188;Nederland;Son en Breugel;2012;476.0
5189;Nederland;Son en Breugel;2013;517.0
5190;Nederland;Son en Breugel;2014;578.0
5191;Nederland;Son en Breugel;2015;579.0
5192;Nederland;Son en Breugel;2016;632.0
5193;Nederland;Son en Breugel;2017;732.0
5194;Nederland;Son en Breugel;2018;726.0
5195;Nederland;Son en Breugel;2019;608.0
5196;Nederland;Son en Breugel;2020;729.0
5197;Nederland;Son en Breugel;2021;745.0
5198;Nederland;Son en Breugel;2022;687.0
5199;Nederland;Son en Breugel;2023;713.0
5200;Nederland;Spijkenisse;2011;2298.0
5201;Nederland;Spijkenisse;2012;2355.0
5202;Nederland;Spijkenisse;2013;2294.0
5203;Nederland;Spijkenisse;2014;2354.0
5204;Nederland;Spijkenisse;2015;
5205;Nederland;Spijkenisse;2016;
5206;Nederland;Spijkenisse;2017;
5207;Nederland;Spijkenisse;2018;
5208;Nederland;Spijkenisse;2019;
5209;Nederland;Spijkenisse;2020;
5210;Nederland;Spijkenisse;2021;
5211;Nederland;Spijkenisse;2022;
5212;Nederland;Spijkenisse;2023;
5213;Nederland;Stadskanaal;2011;1267.0
5214;Nederland;Stadskanaal;2012;1343.0
5215;Nederland;Stadskanaal;2013;1356.0
5216;Nederland;Stadskanaal;2014;1566.0
5217;Nederland;Stadskanaal;2015;1893.0
5218;Nederland;Stadskanaal;2016;2018.0
5219;Nederland;Stadskanaal;2017;1581.0
5220;Nederland;Stadskanaal;2018;1619.0
5221;Nederland;Stadskanaal;2019;1302.0
5222;Nederland;Stadskanaal;2020;1342.0
5223;Nederland;Stadskanaal;2021;1624.0
5224;Nederland;Stadskanaal;2022;1652.0
5225;Nederland;Stadskanaal;2023;1573.0
5226;Nederland;Staphorst;2011;475.0
5227;Nederland;Staphorst;2012;500.0
5228;Nederland;Staphorst;2013;475.0
5229;Nederland;Staphorst;2014;495.0
5230;Nederland;Staphorst;2015;461.0
5231;Nederland;Staphorst;2016;523.0
5232;Nederland;Staphorst;2017;596.0
5233;Nederland;Staphorst;2018;562.0
5234;Nederland;Staphorst;2019;589.0
5235;Nederland;Staphorst;2020;588.0
5236;Nederland;Staphorst;2021;610.0
5237;Nederland;Staphorst;2022;564.0
5238;Nederland;Staphorst;2023;663.0
5239;Nederland;Stede Broec;2011;749.0
5240;Nederland;Stede Broec;2012;858.0
5241;Nederland;Stede Broec;2013;816.0
5242;Nederland;Stede Broec;2014;894.0
5243;Nederland;Stede Broec;2015;930.0
5244;Nederland;Stede Broec;2016;991.0
5245;Nederland;Stede Broec;2017;991.0
5246;Nederland;Stede Broec;2018;988.0
5247;Nederland;Stede Broec;2019;949.0
5248;Nederland;Stede Broec;2020;973.0
5249;Nederland;Stede Broec;2021;812.0
5250;Nederland;Stede Broec;2022;951.0
5251;Nederland;Stede Broec;2023;933.0
5252;Nederland;Steenbergen;2011;724.0
5253;Nederland;Steenbergen;2012;696.0
5254;Nederland;Steenbergen;2013;771.0
5255;Nederland;Steenbergen;2014;820.0
5256;Nederland;Steenbergen;2015;874.0
5257;Nederland;Steenbergen;2016;870.0
5258;Nederland;Steenbergen;2017;997.0
5259;Nederland;Steenbergen;2018;979.0
5260;Nederland;Steenbergen;2019;996.0
5261;Nederland;Steenbergen;2020;1025.0
5262;Nederland;Steenbergen;2021;1014.0
5263;Nederland;Steenbergen;2022;867.0
5264;Nederland;Steenbergen;2023;887.0
5265;Nederland;Steenwijkerland;2011;1204.0
5266;Nederland;Steenwijkerland;2012;1208.0
5267;Nederland;Steenwijkerland;2013;1310.0
5268;Nederland;Steenwijkerland;2014;1444.0
5269;Nederland;Steenwijkerland;2015;1320.0
5270;Nederland;Steenwijkerland;2016;1478.0
5271;Nederland;Steenwijkerland;2017;1535.0
5272;Nederland;Steenwijkerland;2018;1689.0
5273;Nederland;Steenwijkerland;2019;1614.0
5274;Nederland;Steenwijkerland;2020;1727.0
5275;Nederland;Steenwijkerland;2021;1609.0
5276;Nederland;Steenwijkerland;2022;1507.0
5277;Nederland;Steenwijkerland;2023;1676.0
5278;Nederland;Stein (L.);2011;736.0
5279;Nederland;Stein (L.);2012;804.0
5280;Nederland;Stein (L.);2013;730.0
5281;Nederland;Stein (L.);2014;843.0
5282;Nederland;Stein (L.);2015;782.0
5283;Nederland;Stein (L.);2016;844.0
5284;Nederland;Stein (L.);2017;879.0
5285;Nederland;Stein (L.);2018;868.0
5286;Nederland;Stein (L.);2019;869.0
5287;Nederland;Stein (L.);2020;882.0
5288;Nederland;Stein (L.);2021;858.0
5289;Nederland;Stein (L.);2022;834.0
5290;Nederland;Stein (L.);2023;845.0
5291;Nederland;Stichtse Vecht;2011;2365.0
5292;Nederland;Stichtse Vecht;2012;2512.0
5293;Nederland;Stichtse Vecht;2013;2305.0
5294;Nederland;Stichtse Vecht;2014;2763.0
5295;Nederland;Stichtse Vecht;2015;2836.0
5296;Nederland;Stichtse Vecht;2016;3043.0
5297;Nederland;Stichtse Vecht;2017;3151.0
5298;Nederland;Stichtse Vecht;2018;3036.0
5299;Nederland;Stichtse Vecht;2019;2995.0
5300;Nederland;Stichtse Vecht;2020;3115.0
5301;Nederland;Stichtse Vecht;2021;3370.0
5302;Nederland;Stichtse Vecht;2022;2982.0
5303;Nederland;Stichtse Vecht;2023;3245.0
5304;Nederland;Strijen;2011;287.0
5305;Nederland;Strijen;2012;343.0
5306;Nederland;Strijen;2013;354.0
5307;Nederland;Strijen;2014;319.0
5308;Nederland;Strijen;2015;334.0
5309;Nederland;Strijen;2016;342.0
5310;Nederland;Strijen;2017;443.0
5311;Nederland;Strijen;2018;442.0
5312;Nederland;Strijen;2019;
5313;Nederland;Strijen;2020;
5314;Nederland;Strijen;2021;
5315;Nederland;Strijen;2022;
5316;Nederland;Strijen;2023;
5317;Nederland;Súdwest-Fryslân;2011;2061.0
5318;Nederland;Súdwest-Fryslân;2012;2101.0
5319;Nederland;Súdwest-Fryslân;2013;2236.0
5320;Nederland;Súdwest-Fryslân;2014;2299.0
5321;Nederland;Súdwest-Fryslân;2015;2355.0
5322;Nederland;Súdwest-Fryslân;2016;2549.0
5323;Nederland;Súdwest-Fryslân;2017;2936.0
5324;Nederland;Súdwest-Fryslân;2018;2793.0
5325;Nederland;Súdwest-Fryslân;2019;2651.0
5326;Nederland;Súdwest-Fryslân;2020;2949.0
5327;Nederland;Súdwest-Fryslân;2021;3063.0
5328;Nederland;Súdwest-Fryslân;2022;3084.0
5329;Nederland;Súdwest-Fryslân;2023;3337.0
5330;Nederland;Terneuzen;2011;1340.0
5331;Nederland;Terneuzen;2012;1213.0
5332;Nederland;Terneuzen;2013;1268.0
5333;Nederland;Terneuzen;2014;1277.0
5334;Nederland;Terneuzen;2015;1154.0
5335;Nederland;Terneuzen;2016;1696.0
5336;Nederland;Terneuzen;2017;1427.0
5337;Nederland;Terneuzen;2018;1420.0
5338;Nederland;Terneuzen;2019;1465.0
5339;Nederland;Terneuzen;2020;1341.0
5340;Nederland;Terneuzen;2021;1339.0
5341;Nederland;Terneuzen;2022;1329.0
5342;Nederland;Terneuzen;2023;1494.0
5343;Nederland;Terschelling;2011;251.0
5344;Nederland;Terschelling;2012;240.0
5345;Nederland;Terschelling;2013;331.0
5346;Nederland;Terschelling;2014;318.0
5347;Nederland;Terschelling;2015;289.0
5348;Nederland;Terschelling;2016;331.0
5349;Nederland;Terschelling;2017;320.0
5350;Nederland;Terschelling;2018;323.0
5351;Nederland;Terschelling;2019;327.0
5352;Nederland;Terschelling;2020;332.0
5353;Nederland;Terschelling;2021;296.0
5354;Nederland;Terschelling;2022;317.0
5355;Nederland;Terschelling;2023;343.0
5356;Nederland;Texel;2011;450.0
5357;Nederland;Texel;2012;435.0
5358;Nederland;Texel;2013;508.0
5359;Nederland;Texel;2014;477.0
5360;Nederland;Texel;2015;472.0
5361;Nederland;Texel;2016;535.0
5362;Nederland;Texel;2017;531.0
5363;Nederland;Texel;2018;517.0
5364;Nederland;Texel;2019;483.0
5365;Nederland;Texel;2020;433.0
5366;Nederland;Texel;2021;480.0
5367;Nederland;Texel;2022;438.0
5368;Nederland;Texel;2023;559.0
5369;Nederland;Teylingen;2011;1375.0
5370;Nederland;Teylingen;2012;1328.0
5371;Nederland;Teylingen;2013;1512.0
5372;Nederland;Teylingen;2014;1528.0
5373;Nederland;Teylingen;2015;1572.0
5374;Nederland;Teylingen;2016;1798.0
5375;Nederland;Teylingen;2017;1906.0
5376;Nederland;Teylingen;2018;1506.0
5377;Nederland;Teylingen;2019;1459.0
5378;Nederland;Teylingen;2020;1617.0
5379;Nederland;Teylingen;2021;1624.0
5380;Nederland;Teylingen;2022;1505.0
5381;Nederland;Teylingen;2023;1731.0
5382;Nederland;Tholen;2011;700.0
5383;Nederland;Tholen;2012;665.0
5384;Nederland;Tholen;2013;710.0
5385;Nederland;Tholen;2014;711.0
5386;Nederland;Tholen;2015;708.0
5387;Nederland;Tholen;2016;784.0
5388;Nederland;Tholen;2017;820.0
5389;Nederland;Tholen;2018;815.0
5390;Nederland;Tholen;2019;941.0
5391;Nederland;Tholen;2020;783.0
5392;Nederland;Tholen;2021;871.0
5393;Nederland;Tholen;2022;778.0
5394;Nederland;Tholen;2023;881.0
5395;Nederland;Tiel;2011;1299.0
5396;Nederland;Tiel;2012;1317.0
5397;Nederland;Tiel;2013;1367.0
5398;Nederland;Tiel;2014;1616.0
5399;Nederland;Tiel;2015;1529.0
5400;Nederland;Tiel;2016;1690.0
5401;Nederland;Tiel;2017;1778.0
5402;Nederland;Tiel;2018;1711.0
5403;Nederland;Tiel;2019;1656.0
5404;Nederland;Tiel;2020;1864.0
5405;Nederland;Tiel;2021;1670.0
5406;Nederland;Tiel;2022;1729.0
5407;Nederland;Tiel;2023;1740.0
5408;Nederland;Tilburg;2011;7200.0
5409;Nederland;Tilburg;2012;8030.0
5410;Nederland;Tilburg;2013;8142.0
5411;Nederland;Tilburg;2014;8347.0
5412;Nederland;Tilburg;2015;8683.0
5413;Nederland;Tilburg;2016;9670.0
5414;Nederland;Tilburg;2017;9522.0
5415;Nederland;Tilburg;2018;9003.0
5416;Nederland;Tilburg;2019;8847.0
5417;Nederland;Tilburg;2020;9354.0
5418;Nederland;Tilburg;2021;8842.0
5419;Nederland;Tilburg;2022;8889.0
5420;Nederland;Tilburg;2023;9013.0
5421;Nederland;Tubbergen;2011;501.0
5422;Nederland;Tubbergen;2012;512.0
5423;Nederland;Tubbergen;2013;493.0
5424;Nederland;Tubbergen;2014;552.0
5425;Nederland;Tubbergen;2015;553.0
5426;Nederland;Tubbergen;2016;569.0
5427;Nederland;Tubbergen;2017;649.0
5428;Nederland;Tubbergen;2018;545.0
5429;Nederland;Tubbergen;2019;590.0
5430;Nederland;Tubbergen;2020;585.0
5431;Nederland;Tubbergen;2021;567.0
5432;Nederland;Tubbergen;2022;518.0
5433;Nederland;Tubbergen;2023;645.0
5434;Nederland;Twenterand;2011;686.0
5435;Nederland;Twenterand;2012;800.0
5436;Nederland;Twenterand;2013;854.0
5437;Nederland;Twenterand;2014;847.0
5438;Nederland;Twenterand;2015;862.0
5439;Nederland;Twenterand;2016;830.0
5440;Nederland;Twenterand;2017;893.0
5441;Nederland;Twenterand;2018;1028.0
5442;Nederland;Twenterand;2019;893.0
5443;Nederland;Twenterand;2020;913.0
5444;Nederland;Twenterand;2021;823.0
5445;Nederland;Twenterand;2022;827.0
5446;Nederland;Twenterand;2023;912.0
5447;Nederland;Tynaarlo;2011;1479.0
5448;Nederland;Tynaarlo;2012;1432.0
5449;Nederland;Tynaarlo;2013;1475.0
5450;Nederland;Tynaarlo;2014;1556.0
5451;Nederland;Tynaarlo;2015;1588.0
5452;Nederland;Tynaarlo;2016;1586.0
5453;Nederland;Tynaarlo;2017;1881.0
5454;Nederland;Tynaarlo;2018;1870.0
5455;Nederland;Tynaarlo;2019;1897.0
5456;Nederland;Tynaarlo;2020;1863.0
5457;Nederland;Tynaarlo;2021;1769.0
5458;Nederland;Tynaarlo;2022;1996.0
5459;Nederland;Tynaarlo;2023;1879.0
5460;Nederland;Tytsjerksteradiel;2011;1328.0
5461;Nederland;Tytsjerksteradiel;2012;1311.0
5462;Nederland;Tytsjerksteradiel;2013;1233.0
5463;Nederland;Tytsjerksteradiel;2014;1316.0
5464;Nederland;Tytsjerksteradiel;2015;1237.0
5465;Nederland;Tytsjerksteradiel;2016;1451.0
5466;Nederland;Tytsjerksteradiel;2017;1506.0
5467;Nederland;Tytsjerksteradiel;2018;1471.0
5468;Nederland;Tytsjerksteradiel;2019;1258.0
5469;Nederland;Tytsjerksteradiel;2020;1339.0
5470;Nederland;Tytsjerksteradiel;2021;1311.0
5471;Nederland;Tytsjerksteradiel;2022;1359.0
5472;Nederland;Tytsjerksteradiel;2023;1375.0
5473;Nederland;Ubbergen;2011;438.0
5474;Nederland;Ubbergen;2012;404.0
5475;Nederland;Ubbergen;2013;455.0
5476;Nederland;Ubbergen;2014;444.0
5477;Nederland;Ubbergen;2015;
5478;Nederland;Ubbergen;2016;
5479;Nederland;Ubbergen;2017;
5480;Nederland;Ubbergen;2018;
5481;Nederland;Ubbergen;2019;
5482;Nederland;Ubbergen;2020;
5483;Nederland;Ubbergen;2021;
5484;Nederland;Ubbergen;2022;
5485;Nederland;Ubbergen;2023;
5486;Nederland;Uden;2011;1092.0
5487;Nederland;Uden;2012;1132.0
5488;Nederland;Uden;2013;1186.0
5489;Nederland;Uden;2014;1247.0
5490;Nederland;Uden;2015;1214.0
5491;Nederland;Uden;2016;1369.0
5492;Nederland;Uden;2017;1381.0
5493;Nederland;Uden;2018;1518.0
5494;Nederland;Uden;2019;1423.0
5495;Nederland;Uden;2020;1524.0
5496;Nederland;Uden;2021;1323.0
5497;Nederland;Uden;2022;
5498;Nederland;Uden;2023;
5499;Nederland;Uitgeest;2011;386.0
5500;Nederland;Uitgeest;2012;422.0
5501;Nederland;Uitgeest;2013;412.0
5502;Nederland;Uitgeest;2014;519.0
5503;Nederland;Uitgeest;2015;504.0
5504;Nederland;Uitgeest;2016;576.0
5505;Nederland;Uitgeest;2017;558.0
5506;Nederland;Uitgeest;2018;523.0
5507;Nederland;Uitgeest;2019;540.0
5508;Nederland;Uitgeest;2020;659.0
5509;Nederland;Uitgeest;2021;617.0
5510;Nederland;Uitgeest;2022;680.0
5511;Nederland;Uitgeest;2023;611.0
5512;Nederland;Uithoorn;2011;1061.0
5513;Nederland;Uithoorn;2012;1071.0
5514;Nederland;Uithoorn;2013;1034.0
5515;Nederland;Uithoorn;2014;1129.0
5516;Nederland;Uithoorn;2015;1301.0
5517;Nederland;Uithoorn;2016;1358.0
