ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
7814;Churches and cloisters ;Koggenland;2017;11
7815;Churches and cloisters ;Kollumerland en Nieuwkruisland;2013;9
7816;Churches and cloisters ;Kollumerland en Nieuwkruisland;2014;9
7817;Churches and cloisters ;Kollumerland en Nieuwkruisland;2015;9
7818;Churches and cloisters ;Kollumerland en Nieuwkruisland;2016;9
7819;Churches and cloisters ;Kollumerland en Nieuwkruisland;2017;9
7820;Churches and cloisters ;Korendijk;2013;3
7821;Churches and cloisters ;Korendijk;2014;3
7822;Churches and cloisters ;Korendijk;2015;3
7823;Churches and cloisters ;Korendijk;2016;3
7824;Churches and cloisters ;Korendijk;2017;3
7825;Churches and cloisters ;Krimpen aan den IJssel;2013;2
7826;Churches and cloisters ;Krimpen aan den IJssel;2014;2
7827;Churches and cloisters ;Krimpen aan den IJssel;2015;2
7828;Churches and cloisters ;Krimpen aan den IJssel;2016;2
7829;Churches and cloisters ;Krimpen aan den IJssel;2017;2
7830;Churches and cloisters ;Krimpenerwaard;2013;22
7831;Churches and cloisters ;Krimpenerwaard;2014;22
7832;Churches and cloisters ;Krimpenerwaard;2015;22
7833;Churches and cloisters ;Krimpenerwaard;2016;22
7834;Churches and cloisters ;Krimpenerwaard;2017;22
7835;Churches and cloisters ;Laarbeek;2013;17
7836;Churches and cloisters ;Laarbeek;2014;17
7837;Churches and cloisters ;Laarbeek;2015;17
7838;Churches and cloisters ;Laarbeek;2016;17
7839;Churches and cloisters ;Laarbeek;2017;17
7840;Churches and cloisters ;Landerd;2013;8
7841;Churches and cloisters ;Landerd;2014;8
7842;Churches and cloisters ;Landerd;2015;8
7843;Churches and cloisters ;Landerd;2016;8
7844;Churches and cloisters ;Landerd;2017;8
7845;Churches and cloisters ;Landgraaf;2013;10
7846;Churches and cloisters ;Landgraaf;2014;10
7847;Churches and cloisters ;Landgraaf;2015;10
7848;Churches and cloisters ;Landgraaf;2016;10
7849;Churches and cloisters ;Landgraaf;2017;10
7850;Churches and cloisters ;Landsmeer;2013;1
7851;Churches and cloisters ;Landsmeer;2014;1
7852;Churches and cloisters ;Landsmeer;2015;1
7853;Churches and cloisters ;Landsmeer;2016;1
7854;Churches and cloisters ;Landsmeer;2017;1
7855;Churches and cloisters ;Langedijk;2013;5
7856;Churches and cloisters ;Langedijk;2014;5
7857;Churches and cloisters ;Langedijk;2015;5
7858;Churches and cloisters ;Langedijk;2016;5
7859;Churches and cloisters ;Langedijk;2017;5
7860;Churches and cloisters ;Lansingerland;2013;2
7861;Churches and cloisters ;Lansingerland;2014;2
7862;Churches and cloisters ;Lansingerland;2015;2
7863;Churches and cloisters ;Lansingerland;2016;2
7864;Churches and cloisters ;Lansingerland;2017;2
7865;Churches and cloisters ;Laren (NH.);2013;6
7866;Churches and cloisters ;Laren (NH.);2014;6
7867;Churches and cloisters ;Laren (NH.);2015;6
7868;Churches and cloisters ;Laren (NH.);2016;6
7869;Churches and cloisters ;Laren (NH.);2017;6
7870;Churches and cloisters ;Leek;2013;5
7871;Churches and cloisters ;Leek;2014;5
7872;Churches and cloisters ;Leek;2015;5
7873;Churches and cloisters ;Leek;2016;5
7874;Churches and cloisters ;Leek;2017;5
7875;Churches and cloisters ;Leerdam;2013;8
7876;Churches and cloisters ;Leerdam;2014;8
7877;Churches and cloisters ;Leerdam;2015;8
7878;Churches and cloisters ;Leerdam;2016;8
7879;Churches and cloisters ;Leerdam;2017;8
7880;Churches and cloisters ;Leeuwarden;2013;41
7881;Churches and cloisters ;Leeuwarden;2014;42
7882;Churches and cloisters ;Leeuwarden;2015;42
7883;Churches and cloisters ;Leeuwarden;2016;42
7884;Churches and cloisters ;Leeuwarden;2017;42
7885;Churches and cloisters ;Leeuwarderadeel;2013;6
7886;Churches and cloisters ;Leeuwarderadeel;2014;6
7887;Churches and cloisters ;Leeuwarderadeel;2015;6
7888;Churches and cloisters ;Leeuwarderadeel;2016;6
7889;Churches and cloisters ;Leeuwarderadeel;2017;6
7890;Churches and cloisters ;Leiden;2013;25
7891;Churches and cloisters ;Leiden;2014;25
7892;Churches and cloisters ;Leiden;2015;25
7893;Churches and cloisters ;Leiden;2016;25
7894;Churches and cloisters ;Leiden;2017;25
7895;Churches and cloisters ;Leiderdorp;2013;2
7896;Churches and cloisters ;Leiderdorp;2014;2
7897;Churches and cloisters ;Leiderdorp;2015;2
7898;Churches and cloisters ;Leiderdorp;2016;2
7899;Churches and cloisters ;Leiderdorp;2017;2
7900;Churches and cloisters ;Leidschendam-Voorburg;2013;10
7901;Churches and cloisters ;Leidschendam-Voorburg;2014;10
7902;Churches and cloisters ;Leidschendam-Voorburg;2015;10
7903;Churches and cloisters ;Leidschendam-Voorburg;2016;10
7904;Churches and cloisters ;Leidschendam-Voorburg;2017;10
7905;Churches and cloisters ;Lelystad;2013;0
7906;Churches and cloisters ;Lelystad;2014;0
7907;Churches and cloisters ;Lelystad;2015;0
7908;Churches and cloisters ;Lelystad;2016;0
7909;Churches and cloisters ;Lelystad;2017;0
7910;Churches and cloisters ;Leudal;2013;26
7911;Churches and cloisters ;Leudal;2014;26
7912;Churches and cloisters ;Leudal;2015;26
7913;Churches and cloisters ;Leudal;2016;26
7914;Churches and cloisters ;Leudal;2017;26
7915;Churches and cloisters ;Leusden;2013;4
7916;Churches and cloisters ;Leusden;2014;4
7917;Churches and cloisters ;Leusden;2015;4
7918;Churches and cloisters ;Leusden;2016;4
7919;Churches and cloisters ;Leusden;2017;4
7920;Churches and cloisters ;Lingewaal;2013;8
7921;Churches and cloisters ;Lingewaal;2014;8
7922;Churches and cloisters ;Lingewaal;2015;8
7923;Churches and cloisters ;Lingewaal;2016;8
7924;Churches and cloisters ;Lingewaal;2017;8
7925;Churches and cloisters ;Lingewaard;2013;6
7926;Churches and cloisters ;Lingewaard;2014;6
7927;Churches and cloisters ;Lingewaard;2015;6
7928;Churches and cloisters ;Lingewaard;2016;6
7929;Churches and cloisters ;Lingewaard;2017;6
7930;Churches and cloisters ;Lisse;2013;6
7931;Churches and cloisters ;Lisse;2014;6
7932;Churches and cloisters ;Lisse;2015;6
7933;Churches and cloisters ;Lisse;2016;6
7934;Churches and cloisters ;Lisse;2017;6
7935;Churches and cloisters ;Littenseradiel;2013;28
7936;Churches and cloisters ;Littenseradiel;2014;28
7937;Churches and cloisters ;Littenseradiel;2015;28
7938;Churches and cloisters ;Littenseradiel;2016;28
7939;Churches and cloisters ;Littenseradiel;2017;28
7940;Churches and cloisters ;Lochem;2013;7
7941;Churches and cloisters ;Lochem;2014;7
7942;Churches and cloisters ;Lochem;2015;7
7943;Churches and cloisters ;Lochem;2016;7
7944;Churches and cloisters ;Lochem;2017;7
7945;Churches and cloisters ;Loon op Zand;2013;13
7946;Churches and cloisters ;Loon op Zand;2014;13
7947;Churches and cloisters ;Loon op Zand;2015;13
7948;Churches and cloisters ;Loon op Zand;2016;13
7949;Churches and cloisters ;Loon op Zand;2017;13
7950;Churches and cloisters ;Lopik;2013;10
7951;Churches and cloisters ;Lopik;2014;10
7952;Churches and cloisters ;Lopik;2015;10
7953;Churches and cloisters ;Lopik;2016;10
7954;Churches and cloisters ;Lopik;2017;10
7955;Churches and cloisters ;Loppersum;2013;22
7956;Churches and cloisters ;Loppersum;2014;22
7957;Churches and cloisters ;Loppersum;2015;22
7958;Churches and cloisters ;Loppersum;2016;22
7959;Churches and cloisters ;Loppersum;2017;22
7960;Churches and cloisters ;Losser;2013;2
7961;Churches and cloisters ;Losser;2014;2
7962;Churches and cloisters ;Losser;2015;2
7963;Churches and cloisters ;Losser;2016;2
7964;Churches and cloisters ;Losser;2017;2
7965;Churches and cloisters ;Maasdriel;2013;9
7966;Churches and cloisters ;Maasdriel;2014;9
7967;Churches and cloisters ;Maasdriel;2015;9
7968;Churches and cloisters ;Maasdriel;2016;9
7969;Churches and cloisters ;Maasdriel;2017;9
7970;Churches and cloisters ;Maasgouw;2013;23
7971;Churches and cloisters ;Maasgouw;2014;25
7972;Churches and cloisters ;Maasgouw;2015;25
7973;Churches and cloisters ;Maasgouw;2016;25
7974;Churches and cloisters ;Maasgouw;2017;25
7975;Churches and cloisters ;Maassluis;2013;2
7976;Churches and cloisters ;Maassluis;2014;2
7977;Churches and cloisters ;Maassluis;2015;2
7978;Churches and cloisters ;Maassluis;2016;2
7979;Churches and cloisters ;Maassluis;2017;2
7980;Churches and cloisters ;Maastricht;2013;55
7981;Churches and cloisters ;Maastricht;2014;55
7982;Churches and cloisters ;Maastricht;2015;55
7983;Churches and cloisters ;Maastricht;2016;55
7984;Churches and cloisters ;Maastricht;2017;55
7985;Churches and cloisters ;De Marne;2013;26
7986;Churches and cloisters ;De Marne;2014;26
7987;Churches and cloisters ;De Marne;2015;26
7988;Churches and cloisters ;De Marne;2016;26
7989;Churches and cloisters ;De Marne;2017;26
7990;Churches and cloisters ;Marum;2013;5
7991;Churches and cloisters ;Marum;2014;5
7992;Churches and cloisters ;Marum;2015;5
7993;Churches and cloisters ;Marum;2016;5
7994;Churches and cloisters ;Marum;2017;5
7995;Churches and cloisters ;Medemblik;2013;34
7996;Churches and cloisters ;Medemblik;2014;34
7997;Churches and cloisters ;Medemblik;2015;34
7998;Churches and cloisters ;Medemblik;2016;34
7999;Churches and cloisters ;Medemblik;2017;34
8000;Churches and cloisters ;Meerssen;2013;17
8001;Churches and cloisters ;Meerssen;2014;18
8002;Churches and cloisters ;Meerssen;2015;18
8003;Churches and cloisters ;Meerssen;2016;18
8004;Churches and cloisters ;Meerssen;2017;18
8005;Churches and cloisters ;Meierijstad;2013;26
8006;Churches and cloisters ;Meierijstad;2014;26
8007;Churches and cloisters ;Meierijstad;2015;26
8008;Churches and cloisters ;Meierijstad;2016;26
8009;Churches and cloisters ;Meierijstad;2017;26
8010;Churches and cloisters ;Menameradiel;2013;16
8011;Churches and cloisters ;Menameradiel;2014;16
8012;Churches and cloisters ;Menameradiel;2015;16
8013;Churches and cloisters ;Menameradiel;2016;16
8014;Churches and cloisters ;Menameradiel;2017;16
8015;Churches and cloisters ;Menterwolde;2013;8
8016;Churches and cloisters ;Menterwolde;2014;8
8017;Churches and cloisters ;Menterwolde;2015;8
8018;Churches and cloisters ;Menterwolde;2016;8
8019;Churches and cloisters ;Menterwolde;2017;8
8020;Churches and cloisters ;Meppel;2013;5
8021;Churches and cloisters ;Meppel;2014;5
8022;Churches and cloisters ;Meppel;2015;5
8023;Churches and cloisters ;Meppel;2016;5
8024;Churches and cloisters ;Meppel;2017;5
8025;Churches and cloisters ;Middelburg (Z.);2013;24
8026;Churches and cloisters ;Middelburg (Z.);2014;28
8027;Churches and cloisters ;Middelburg (Z.);2015;28
8028;Churches and cloisters ;Middelburg (Z.);2016;28
8029;Churches and cloisters ;Middelburg (Z.);2017;28
8030;Churches and cloisters ;Midden-Delfland;2013;5
8031;Churches and cloisters ;Midden-Delfland;2014;5
8032;Churches and cloisters ;Midden-Delfland;2015;5
8033;Churches and cloisters ;Midden-Delfland;2016;5
8034;Churches and cloisters ;Midden-Delfland;2017;5
8035;Churches and cloisters ;Midden-Drenthe;2013;7
8036;Churches and cloisters ;Midden-Drenthe;2014;7
8037;Churches and cloisters ;Midden-Drenthe;2015;7
8038;Churches and cloisters ;Midden-Drenthe;2016;7
8039;Churches and cloisters ;Midden-Drenthe;2017;7
8040;Churches and cloisters ;Mill en Sint Hubert;2013;4
8041;Churches and cloisters ;Mill en Sint Hubert;2014;4
8042;Churches and cloisters ;Mill en Sint Hubert;2015;4
8043;Churches and cloisters ;Mill en Sint Hubert;2016;4
8044;Churches and cloisters ;Mill en Sint Hubert;2017;4
8045;Churches and cloisters ;Moerdijk;2013;7
8046;Churches and cloisters ;Moerdijk;2014;7
8047;Churches and cloisters ;Moerdijk;2015;7
8048;Churches and cloisters ;Moerdijk;2016;7
8049;Churches and cloisters ;Moerdijk;2017;7
8050;Churches and cloisters ;Molenwaard;2013;13
8051;Churches and cloisters ;Molenwaard;2014;13
8052;Churches and cloisters ;Molenwaard;2015;13
8053;Churches and cloisters ;Molenwaard;2016;13
8054;Churches and cloisters ;Molenwaard;2017;13
8055;Churches and cloisters ;Montferland;2013;10
8056;Churches and cloisters ;Montferland;2014;10
8057;Churches and cloisters ;Montferland;2015;10
8058;Churches and cloisters ;Montferland;2016;10
8059;Churches and cloisters ;Montferland;2017;10
8060;Churches and cloisters ;Montfoort;2013;6
8061;Churches and cloisters ;Montfoort;2014;6
8062;Churches and cloisters ;Montfoort;2015;6
8063;Churches and cloisters ;Montfoort;2016;6
8064;Churches and cloisters ;Montfoort;2017;6
8065;Churches and cloisters ;Mook en Middelaar;2013;2
8066;Churches and cloisters ;Mook en Middelaar;2014;2
8067;Churches and cloisters ;Mook en Middelaar;2015;2
8068;Churches and cloisters ;Mook en Middelaar;2016;2
8069;Churches and cloisters ;Mook en Middelaar;2017;2
8070;Churches and cloisters ;Neder-Betuwe;2013;14
8071;Churches and cloisters ;Neder-Betuwe;2014;14
8072;Churches and cloisters ;Neder-Betuwe;2015;14
8073;Churches and cloisters ;Neder-Betuwe;2016;14
8074;Churches and cloisters ;Neder-Betuwe;2017;14
8075;Churches and cloisters ;Nederweert;2013;6
8076;Churches and cloisters ;Nederweert;2014;6
8077;Churches and cloisters ;Nederweert;2015;7
8078;Churches and cloisters ;Nederweert;2016;7
8079;Churches and cloisters ;Nederweert;2017;7
8080;Churches and cloisters ;Neerijnen;2013;19
8081;Churches and cloisters ;Neerijnen;2014;19
8082;Churches and cloisters ;Neerijnen;2015;19
8083;Churches and cloisters ;Neerijnen;2016;19
8084;Churches and cloisters ;Neerijnen;2017;19
8085;Churches and cloisters ;Nieuwegein;2013;6
8086;Churches and cloisters ;Nieuwegein;2014;6
8087;Churches and cloisters ;Nieuwegein;2015;6
8088;Churches and cloisters ;Nieuwegein;2016;6
8089;Churches and cloisters ;Nieuwegein;2017;6
8090;Churches and cloisters ;Nieuwkoop;2013;10
8091;Churches and cloisters ;Nieuwkoop;2014;10
8092;Churches and cloisters ;Nieuwkoop;2015;10
8093;Churches and cloisters ;Nieuwkoop;2016;10
8094;Churches and cloisters ;Nieuwkoop;2017;10
8095;Churches and cloisters ;Nijkerk;2013;2
8096;Churches and cloisters ;Nijkerk;2014;2
8097;Churches and cloisters ;Nijkerk;2015;2
8098;Churches and cloisters ;Nijkerk;2016;2
8099;Churches and cloisters ;Nijkerk;2017;2
8100;Churches and cloisters ;Nijmegen;2013;32
8101;Churches and cloisters ;Nijmegen;2014;32
8102;Churches and cloisters ;Nijmegen;2015;32
8103;Churches and cloisters ;Nijmegen;2016;32
8104;Churches and cloisters ;Nijmegen;2017;32
8105;Churches and cloisters ;Nissewaard;2013;9
8106;Churches and cloisters ;Nissewaard;2014;9
8107;Churches and cloisters ;Nissewaard;2015;9
8108;Churches and cloisters ;Nissewaard;2016;9
8109;Churches and cloisters ;Nissewaard;2017;9
8110;Churches and cloisters ;Noord-Beveland;2013;6
8111;Churches and cloisters ;Noord-Beveland;2014;6
8112;Churches and cloisters ;Noord-Beveland;2015;6
8113;Churches and cloisters ;Noord-Beveland;2016;6
8114;Churches and cloisters ;Noord-Beveland;2017;6
8115;Churches and cloisters ;Noordenveld;2013;14
8116;Churches and cloisters ;Noordenveld;2014;14
8117;Churches and cloisters ;Noordenveld;2015;14
8118;Churches and cloisters ;Noordenveld;2016;14
8119;Churches and cloisters ;Noordenveld;2017;14
8120;Churches and cloisters ;Noordoostpolder;2013;3
8121;Churches and cloisters ;Noordoostpolder;2014;4
8122;Churches and cloisters ;Noordoostpolder;2015;4
8123;Churches and cloisters ;Noordoostpolder;2016;4
8124;Churches and cloisters ;Noordoostpolder;2017;4
8125;Churches and cloisters ;Noordwijk;2013;6
8126;Churches and cloisters ;Noordwijk;2014;6
8127;Churches and cloisters ;Noordwijk;2015;6
8128;Churches and cloisters ;Noordwijk;2016;6
8129;Churches and cloisters ;Noordwijk;2017;6
8130;Churches and cloisters ;Noordwijkerhout;2013;2
8131;Churches and cloisters ;Noordwijkerhout;2014;2
8132;Churches and cloisters ;Noordwijkerhout;2015;2
8133;Churches and cloisters ;Noordwijkerhout;2016;2
8134;Churches and cloisters ;Noordwijkerhout;2017;2
8135;Churches and cloisters ;Nuenen, Gerwen en Nederwetten;2013;13
8136;Churches and cloisters ;Nuenen, Gerwen en Nederwetten;2014;13
8137;Churches and cloisters ;Nuenen, Gerwen en Nederwetten;2015;13
8138;Churches and cloisters ;Nuenen, Gerwen en Nederwetten;2016;13
8139;Churches and cloisters ;Nuenen, Gerwen en Nederwetten;2017;13
8140;Churches and cloisters ;Nunspeet;2013;3
8141;Churches and cloisters ;Nunspeet;2014;3
8142;Churches and cloisters ;Nunspeet;2015;3
8143;Churches and cloisters ;Nunspeet;2016;3
8144;Churches and cloisters ;Nunspeet;2017;3
8145;Churches and cloisters ;Nuth;2013;9
8146;Churches and cloisters ;Nuth;2014;9
8147;Churches and cloisters ;Nuth;2015;9
8148;Churches and cloisters ;Nuth;2016;9
8149;Churches and cloisters ;Nuth;2017;9
8150;Churches and cloisters ;Oegstgeest;2013;2
8151;Churches and cloisters ;Oegstgeest;2014;2
8152;Churches and cloisters ;Oegstgeest;2015;2
8153;Churches and cloisters ;Oegstgeest;2016;2
8154;Churches and cloisters ;Oegstgeest;2017;2
8155;Churches and cloisters ;Oirschot;2013;26
8156;Churches and cloisters ;Oirschot;2014;26
8157;Churches and cloisters ;Oirschot;2015;26
8158;Churches and cloisters ;Oirschot;2016;26
8159;Churches and cloisters ;Oirschot;2017;26
8160;Churches and cloisters ;Oisterwijk;2013;6
8161;Churches and cloisters ;Oisterwijk;2014;6
8162;Churches and cloisters ;Oisterwijk;2015;6
8163;Churches and cloisters ;Oisterwijk;2016;6
8164;Churches and cloisters ;Oisterwijk;2017;6
8165;Churches and cloisters ;Oldambt;2013;21
8166;Churches and cloisters ;Oldambt;2014;21
8167;Churches and cloisters ;Oldambt;2015;21
8168;Churches and cloisters ;Oldambt;2016;21
8169;Churches and cloisters ;Oldambt;2017;21
8170;Churches and cloisters ;Oldebroek;2013;3
8171;Churches and cloisters ;Oldebroek;2014;3
8172;Churches and cloisters ;Oldebroek;2015;3
8173;Churches and cloisters ;Oldebroek;2016;3
8174;Churches and cloisters ;Oldebroek;2017;3
8175;Churches and cloisters ;Oldenzaal;2013;3
8176;Churches and cloisters ;Oldenzaal;2014;3
8177;Churches and cloisters ;Oldenzaal;2015;3
8178;Churches and cloisters ;Oldenzaal;2016;3
8179;Churches and cloisters ;Oldenzaal;2017;3
8180;Churches and cloisters ;Olst-Wijhe;2013;14
8181;Churches and cloisters ;Olst-Wijhe;2014;14
8182;Churches and cloisters ;Olst-Wijhe;2015;14
8183;Churches and cloisters ;Olst-Wijhe;2016;14
8184;Churches and cloisters ;Olst-Wijhe;2017;14
8185;Churches and cloisters ;Ommen;2013;3
8186;Churches and cloisters ;Ommen;2014;3
8187;Churches and cloisters ;Ommen;2015;3
8188;Churches and cloisters ;Ommen;2016;3
8189;Churches and cloisters ;Ommen;2017;3
8190;Churches and cloisters ;Onderbanken;2013;4
8191;Churches and cloisters ;Onderbanken;2014;4
8192;Churches and cloisters ;Onderbanken;2015;4
8193;Churches and cloisters ;Onderbanken;2016;4
8194;Churches and cloisters ;Onderbanken;2017;4
8195;Churches and cloisters ;Oost Gelre;2013;9
8196;Churches and cloisters ;Oost Gelre;2014;9
8197;Churches and cloisters ;Oost Gelre;2015;9
8198;Churches and cloisters ;Oost Gelre;2016;9
8199;Churches and cloisters ;Oost Gelre;2017;9
8200;Churches and cloisters ;Oosterhout;2013;11
8201;Churches and cloisters ;Oosterhout;2014;11
8202;Churches and cloisters ;Oosterhout;2015;11
8203;Churches and cloisters ;Oosterhout;2016;11
8204;Churches and cloisters ;Oosterhout;2017;11
8205;Churches and cloisters ;Ooststellingwerf;2013;13
8206;Churches and cloisters ;Ooststellingwerf;2014;13
8207;Churches and cloisters ;Ooststellingwerf;2015;13
8208;Churches and cloisters ;Ooststellingwerf;2016;13
8209;Churches and cloisters ;Ooststellingwerf;2017;13
8210;Churches and cloisters ;Oostzaan;2013;2
8211;Churches and cloisters ;Oostzaan;2014;2
8212;Churches and cloisters ;Oostzaan;2015;2
8213;Churches and cloisters ;Oostzaan;2016;2
8214;Churches and cloisters ;Oostzaan;2017;2
8215;Churches and cloisters ;Opmeer;2013;12
8216;Churches and cloisters ;Opmeer;2014;12
8217;Churches and cloisters ;Opmeer;2015;12
8218;Churches and cloisters ;Opmeer;2016;12
8219;Churches and cloisters ;Opmeer;2017;12
8220;Churches and cloisters ;Opsterland;2013;16
8221;Churches and cloisters ;Opsterland;2014;16
8222;Churches and cloisters ;Opsterland;2015;16
8223;Churches and cloisters ;Opsterland;2016;15
8224;Churches and cloisters ;Opsterland;2017;15
8225;Churches and cloisters ;Oss;2013;44
8226;Churches and cloisters ;Oss;2014;44
8227;Churches and cloisters ;Oss;2015;45
8228;Churches and cloisters ;Oss;2016;45
8229;Churches and cloisters ;Oss;2017;45
8230;Churches and cloisters ;Oud-Beijerland;2013;3
8231;Churches and cloisters ;Oud-Beijerland;2014;3
8232;Churches and cloisters ;Oud-Beijerland;2015;3
8233;Churches and cloisters ;Oud-Beijerland;2016;3
8234;Churches and cloisters ;Oud-Beijerland;2017;3
8235;Churches and cloisters ;Oude IJsselstreek;2013;16
8236;Churches and cloisters ;Oude IJsselstreek;2014;16
8237;Churches and cloisters ;Oude IJsselstreek;2015;16
8238;Churches and cloisters ;Oude IJsselstreek;2016;16
8239;Churches and cloisters ;Oude IJsselstreek;2017;16
8240;Churches and cloisters ;Ouder-Amstel;2013;4
8241;Churches and cloisters ;Ouder-Amstel;2014;4
8242;Churches and cloisters ;Ouder-Amstel;2015;4
8243;Churches and cloisters ;Ouder-Amstel;2016;4
8244;Churches and cloisters ;Ouder-Amstel;2017;4
8245;Churches and cloisters ;Oudewater;2013;10
8246;Churches and cloisters ;Oudewater;2014;10
8247;Churches and cloisters ;Oudewater;2015;10
8248;Churches and cloisters ;Oudewater;2016;10
8249;Churches and cloisters ;Oudewater;2017;10
8250;Churches and cloisters ;Overbetuwe;2013;23
8251;Churches and cloisters ;Overbetuwe;2014;23
8252;Churches and cloisters ;Overbetuwe;2015;23
8253;Churches and cloisters ;Overbetuwe;2016;23
8254;Churches and cloisters ;Overbetuwe;2017;23
8255;Churches and cloisters ;Papendrecht;2013;1
8256;Churches and cloisters ;Papendrecht;2014;1
8257;Churches and cloisters ;Papendrecht;2015;1
8258;Churches and cloisters ;Papendrecht;2016;1
8259;Churches and cloisters ;Papendrecht;2017;1
8260;Churches and cloisters ;Peel en Maas;2013;13
8261;Churches and cloisters ;Peel en Maas;2014;13
8262;Churches and cloisters ;Peel en Maas;2015;13
8263;Churches and cloisters ;Peel en Maas;2016;13
8264;Churches and cloisters ;Peel en Maas;2017;13
8265;Churches and cloisters ;Pekela;2013;4
8266;Churches and cloisters ;Pekela;2014;4
8267;Churches and cloisters ;Pekela;2015;4
8268;Churches and cloisters ;Pekela;2016;4
8269;Churches and cloisters ;Pekela;2017;4
8270;Churches and cloisters ;Pijnacker-Nootdorp;2013;7
8271;Churches and cloisters ;Pijnacker-Nootdorp;2014;7
8272;Churches and cloisters ;Pijnacker-Nootdorp;2015;7
8273;Churches and cloisters ;Pijnacker-Nootdorp;2016;7
8274;Churches and cloisters ;Pijnacker-Nootdorp;2017;7
8275;Churches and cloisters ;Purmerend;2013;3
8276;Churches and cloisters ;Purmerend;2014;3
8277;Churches and cloisters ;Purmerend;2015;3
8278;Churches and cloisters ;Purmerend;2016;3
8279;Churches and cloisters ;Purmerend;2017;3
8280;Churches and cloisters ;Putten;2013;2
8281;Churches and cloisters ;Putten;2014;2
8282;Churches and cloisters ;Putten;2015;2
8283;Churches and cloisters ;Putten;2016;2
8284;Churches and cloisters ;Putten;2017;2
8285;Churches and cloisters ;Raalte;2013;9
8286;Churches and cloisters ;Raalte;2014;9
8287;Churches and cloisters ;Raalte;2015;9
8288;Churches and cloisters ;Raalte;2016;9
8289;Churches and cloisters ;Raalte;2017;9
8290;Churches and cloisters ;Reimerswaal;2013;6
8291;Churches and cloisters ;Reimerswaal;2014;6
8292;Churches and cloisters ;Reimerswaal;2015;6
8293;Churches and cloisters ;Reimerswaal;2016;6
8294;Churches and cloisters ;Reimerswaal;2017;6
8295;Churches and cloisters ;Renkum;2013;4
8296;Churches and cloisters ;Renkum;2014;4
8297;Churches and cloisters ;Renkum;2015;4
8298;Churches and cloisters ;Renkum;2016;4
8299;Churches and cloisters ;Renkum;2017;4
8300;Churches and cloisters ;Renswoude;2013;2
8301;Churches and cloisters ;Renswoude;2014;2
8302;Churches and cloisters ;Renswoude;2015;2
8303;Churches and cloisters ;Renswoude;2016;2
8304;Churches and cloisters ;Renswoude;2017;2
8305;Churches and cloisters ;Reusel-De Mierden;2013;6
8306;Churches and cloisters ;Reusel-De Mierden;2014;6
8307;Churches and cloisters ;Reusel-De Mierden;2015;6
8308;Churches and cloisters ;Reusel-De Mierden;2016;6
8309;Churches and cloisters ;Reusel-De Mierden;2017;6
8310;Churches and cloisters ;Rheden;2013;9
8311;Churches and cloisters ;Rheden;2014;9
8312;Churches and cloisters ;Rheden;2015;9
8313;Churches and cloisters ;Rheden;2016;9
8314;Churches and cloisters ;Rheden;2017;9
8315;Churches and cloisters ;Rhenen;2013;3
8316;Churches and cloisters ;Rhenen;2014;3
8317;Churches and cloisters ;Rhenen;2015;3
8318;Churches and cloisters ;Rhenen;2016;3
8319;Churches and cloisters ;Rhenen;2017;3
8320;Churches and cloisters ;Ridderkerk;2013;3
8321;Churches and cloisters ;Ridderkerk;2014;3
8322;Churches and cloisters ;Ridderkerk;2015;3
8323;Churches and cloisters ;Ridderkerk;2016;3
8324;Churches and cloisters ;Ridderkerk;2017;3
8325;Churches and cloisters ;Rijnwaarden;2013;3
8326;Churches and cloisters ;Rijnwaarden;2014;3
8327;Churches and cloisters ;Rijnwaarden;2015;3
8328;Churches and cloisters ;Rijnwaarden;2016;3
8329;Churches and cloisters ;Rijnwaarden;2017;3
8330;Churches and cloisters ;Rijssen-Holten;2013;4
8331;Churches and cloisters ;Rijssen-Holten;2014;4
8332;Churches and cloisters ;Rijssen-Holten;2015;4
8333;Churches and cloisters ;Rijssen-Holten;2016;4
8334;Churches and cloisters ;Rijssen-Holten;2017;4
8335;Churches and cloisters ;Rijswijk (ZH.);2013;3
8336;Churches and cloisters ;Rijswijk (ZH.);2014;3
8337;Churches and cloisters ;Rijswijk (ZH.);2015;3
8338;Churches and cloisters ;Rijswijk (ZH.);2016;3
8339;Churches and cloisters ;Rijswijk (ZH.);2017;3
8340;Churches and cloisters ;Roerdalen;2013;13
8341;Churches and cloisters ;Roerdalen;2014;13
8342;Churches and cloisters ;Roerdalen;2015;13
8343;Churches and cloisters ;Roerdalen;2016;13
8344;Churches and cloisters ;Roerdalen;2017;13
8345;Churches and cloisters ;Roermond;2013;32
8346;Churches and cloisters ;Roermond;2014;32
8347;Churches and cloisters ;Roermond;2015;32
8348;Churches and cloisters ;Roermond;2016;32
8349;Churches and cloisters ;Roermond;2017;32
8350;Churches and cloisters ;De Ronde Venen;2013;15
8351;Churches and cloisters ;De Ronde Venen;2014;15
8352;Churches and cloisters ;De Ronde Venen;2015;15
8353;Churches and cloisters ;De Ronde Venen;2016;15
8354;Churches and cloisters ;De Ronde Venen;2017;15
8355;Churches and cloisters ;Roosendaal;2013;20
8356;Churches and cloisters ;Roosendaal;2014;20
8357;Churches and cloisters ;Roosendaal;2015;20
8358;Churches and cloisters ;Roosendaal;2016;20
8359;Churches and cloisters ;Roosendaal;2017;20
8360;Churches and cloisters ;Rotterdam;2013;23
