ID;VorderingenEnSchulden;BalansstandenEnTransacties;Perioden;Totaal_1;ChartaalGeldEnDepositoS_2;TotaalEffectenBehalveAandelen_3;KortlopendeEffecten_4;LanglopendeEffecten_5;FinancieleDerivaten_6;TotaalLeningen_7;KortlopendeLeningen_8;LanglopendeLeningen_9;TotaalAandelenEnOverigeDeelnemingen_10;BeursgenoteerdeAandelen_11;OverigeAandelenEnDeelnemingen_12;HandelskredietenTransitorischePosten_13
423;Schulden;Overige mutaties;2009 2e kwartaal*;19153;0;-802;0;-802;;19563;0;19563;;;;392
424;Schulden;Overige mutaties;2009 3e kwartaal*;-16530;0;2678;0;2678;;-1286;0;-1286;;;;-17922
425;Schulden;Overige mutaties;2009 4e kwartaal*;3094;0;-1439;0;-1439;;-20421;-48;-20373;;;;24954
426;Schulden;Overige mutaties;2009*;-2268;0;51;0;51;;-2319;0;-2319;;;;0
427;Schulden;Overige mutaties;2010 1e kwartaal*;275;0;2701;-1;2702;;2779;15;2764;;;;-5205
428;Schulden;Overige mutaties;2010 2e kwartaal*;11169;0;7563;1;7562;;-538;0;-538;;;;4144
429;Schulden;Overige mutaties;2010 3e kwartaal*;627;0;2184;0;2184;;-1557;0;-1557;;;;0
430;Schulden;Overige mutaties;2010 4e kwartaal*;-6708;0;-7860;0;-7860;;119;1;118;;;;1033
431;Schulden;Overige mutaties;2010*;5363;0;4588;0;4588;;803;16;787;;;;-28
432;Schulden;Overige mutaties;2011 1e kwartaal*;-11126;0;-10405;0;-10405;;-721;0;-721;;;;0
433;Schulden;Overige mutaties;2011 2e kwartaal*;1389;0;1521;0;1521;;-132;0;-132;;;;0
434;Schulden;Eindbalans;1999 1e kwartaal;229418;1249;197901;9286;188615;;19492;3846;15646;;;;10776
435;Schulden;Eindbalans;1999 2e kwartaal;225667;1268;196464;10959;185505;;17012;3610;13402;;;;10923
436;Schulden;Eindbalans;1999 3e kwartaal;218473;1267;189756;8695;181061;;16379;4625;11754;;;;11071
437;Schulden;Eindbalans;1999 4e kwartaal;215663;1267;185265;5053;180212;;17911;6220;11691;;;;11220
438;Schulden;Eindbalans;1999;215663;1267;185265;5053;180212;;17911;6220;11691;;;;11220
439;Schulden;Eindbalans;2000 1e kwartaal;226266;1261;195813;13552;182261;;17674;7222;10452;;;;11518
440;Schulden;Eindbalans;2000 2e kwartaal;215933;1290;187614;10330;177284;;15730;7176;8554;;;;11299
441;Schulden;Eindbalans;2000 3e kwartaal;216097;1285;187230;11514;175716;;16354;8411;7943;;;;11228
442;Schulden;Eindbalans;2000 4e kwartaal;212364;1296;181242;5469;175773;;18668;12904;5764;;;;11158
443;Schulden;Eindbalans;2000;212364;1296;181242;5469;175773;;18668;12904;5764;;;;11158
444;Schulden;Eindbalans;2001 1e kwartaal;218124;1262;184505;14164;170341;;21269;16327;4942;;;;11088
445;Schulden;Eindbalans;2001 2e kwartaal;218408;1270;189604;14700;174904;;17253;12708;4545;;;;10281
446;Schulden;Eindbalans;2001 3e kwartaal;216351;1208;188797;13306;175491;;16870;12585;4285;;;;9476
447;Schulden;Eindbalans;2001 4e kwartaal;214874;1258;184223;5708;178515;;20721;17690;3031;;;;8672
448;Schulden;Eindbalans;2001;214874;1258;184223;5708;178515;;20721;17690;3031;;;;8672
449;Schulden;Eindbalans;2002 1e kwartaal;219228;715;184074;16819;167255;;25608;21785;3823;;;;8831
450;Schulden;Eindbalans;2002 2e kwartaal;218839;703;189909;16884;173025;;21590;18019;3571;;;;6637
451;Schulden;Eindbalans;2002 3e kwartaal;227170;680;197265;20827;176438;;21677;18522;3155;;;;7548
452;Schulden;Eindbalans;2002 4e kwartaal;229155;684;198310;15982;182328;;21367;18891;2476;;;;8794
453;Schulden;Eindbalans;2002;229155;684;198310;15982;182328;;21367;18891;2476;;;;8794
454;Schulden;Eindbalans;2003 1e kwartaal;235470;667;206532;25527;181005;;21021;18362;2659;;;;7250
455;Schulden;Eindbalans;2003 2e kwartaal;240895;700;207783;26518;181265;;23099;20646;2453;;;;9313
456;Schulden;Eindbalans;2003 3e kwartaal;242709;702;214648;24950;189698;;18968;16634;2334;;;;8391
457;Schulden;Eindbalans;2003 4e kwartaal;242591;719;210657;20239;190418;;19991;17762;2229;;;;11224
458;Schulden;Eindbalans;2003;242591;719;210657;20239;190418;;19991;17762;2229;;;;11224
459;Schulden;Eindbalans;2004 1e kwartaal;252124;694;219882;25746;194136;;21606;19335;2271;;;;9942
460;Schulden;Eindbalans;2004 2e kwartaal;258469;706;220699;25668;195031;;24838;22638;2200;;;;12226
461;Schulden;Eindbalans;2004 3e kwartaal;254772;690;227887;25498;202389;;19642;17458;2184;;;;6553
462;Schulden;Eindbalans;2004 4e kwartaal;253972;701;225811;17685;208126;;17241;15151;2090;;;;10219
463;Schulden;Eindbalans;2004;253972;701;225811;17685;208126;;17241;15151;2090;;;;10219
464;Schulden;Eindbalans;2005 1e kwartaal;253141;660;224270;19836;204434;;19447;17488;1959;;;;8764
465;Schulden;Eindbalans;2005 2e kwartaal;274657;675;243246;17265;225981;;22133;20175;1958;;;;8603
466;Schulden;Eindbalans;2005 3e kwartaal;263928;663;237092;21130;215962;;20603;18415;2188;;;;5570
467;Schulden;Eindbalans;2005 4e kwartaal;261521;639;232131;17929;214202;;18951;16938;2013;;;;9800
468;Schulden;Eindbalans;2005;261521;639;232131;17929;214202;;18951;16938;2013;;;;9800
469;Schulden;Eindbalans;2006 1e kwartaal;254200;625;226059;22215;203844;;19787;17694;2093;;;;7729
470;Schulden;Eindbalans;2006 2e kwartaal;252064;640;223862;20614;203248;;19516;17480;2036;;;;8046
471;Schulden;Eindbalans;2006 3e kwartaal;251527;633;226069;25176;200893;;18971;17157;1814;;;;5854
472;Schulden;Eindbalans;2006 4e kwartaal;244447;625;214289;13818;200471;;17511;15719;1792;;;;12022
473;Schulden;Eindbalans;2006;244447;625;214289;13818;200471;;17511;15719;1792;;;;12022
474;Schulden;Eindbalans;2007 1e kwartaal;248176;593;216885;27369;189516;;18563;16765;1798;;;;12135
475;Schulden;Eindbalans;2007 2e kwartaal;248572;609;219404;29878;189526;;20736;18986;1750;;;;7823
476;Schulden;Eindbalans;2007 3e kwartaal;247533;594;218984;30380;188604;;21251;19509;1742;;;;6704
477;Schulden;Eindbalans;2007 4e kwartaal;245205;620;207674;16587;191087;;24762;23043;1719;;;;12149
478;Schulden;Eindbalans;2007;245205;620;207674;16587;191087;;24762;23043;1719;;;;12149
479;Schulden;Eindbalans;2008 1e kwartaal*;248658;590;215966;23200;192766;;21875;20328;1547;;;;10227
480;Schulden;Eindbalans;2008 2e kwartaal*;246701;594;214596;23508;191088;;24535;23038;1497;;;;6976
481;Schulden;Eindbalans;2008 3e kwartaal*;261893;594;221316;31782;189534;;31281;29800;1481;;;;8702
482;Schulden;Eindbalans;2008 4e kwartaal*;342935;614;293138;83735;209403;;36179;24524;11655;;;;13004
483;Schulden;Eindbalans;2008*;342935;614;293138;83735;209403;;36179;24524;11655;;;;13004
484;Schulden;Eindbalans;2009 1e kwartaal*;333672;614;284399;68428;215971;;42122;30500;11622;;;;6537
485;Schulden;Eindbalans;2009 2e kwartaal*;370938;614;269524;54007;215517;;68484;37330;31154;;;;32316
486;Schulden;Eindbalans;2009 3e kwartaal*;346200;614;283868;67531;216337;;58212;29144;29068;;;;3506
487;Schulden;Eindbalans;2009 4e kwartaal*;343866;526;281000;57565;223435;;47683;20504;27179;;;;14657
488;Schulden;Eindbalans;2009*;343866;526;281000;57565;223435;;47683;20504;27179;;;;14657
489;Schulden;Eindbalans;2010 1e kwartaal*;352926;523;290401;55728;234673;;50667;21588;29079;;;;11335
490;Schulden;Eindbalans;2010 2e kwartaal*;377281;526;304815;44303;260512;;50946;23428;27518;;;;20994
491;Schulden;Eindbalans;2010 3e kwartaal*;373779;526;313504;54738;258766;;48736;26731;22005;;;;11013
492;Schulden;Eindbalans;2010 4e kwartaal*;370838;451;312640;53228;259412;;41632;20356;21276;;;;16115
493;Schulden;Eindbalans;2010*;370838;451;312640;53228;259412;;41632;20356;21276;;;;16115
494;Schulden;Eindbalans;2011 1e kwartaal*;366228;457;304463;50114;254349;;44866;25075;19791;;;;16442
495;Schulden;Eindbalans;2011 2e kwartaal*;378545;451;320414;47574;272840;;37940;18679;19261;;;;19740
