ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
5913;Soort baan: wsw;L Verhuur en handel van onroerend goed;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5914;Soort baan: wsw;L Verhuur en handel van onroerend goed;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5915;Soort baan: wsw;L Verhuur en handel van onroerend goed;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5916;Soort baan: wsw;L Verhuur en handel van onroerend goed;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5917;Soort baan: wsw;L Verhuur en handel van onroerend goed;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5918;Soort baan: wsw;L Verhuur en handel van onroerend goed;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5919;Soort baan: wsw;L Verhuur en handel van onroerend goed;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5920;Soort baan: wsw;L Verhuur en handel van onroerend goed;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5921;Soort baan: wsw;L Verhuur en handel van onroerend goed;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5922;Soort baan: wsw;L Verhuur en handel van onroerend goed;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5923;Soort baan: wsw;L Verhuur en handel van onroerend goed;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5924;Soort baan: wsw;L Verhuur en handel van onroerend goed;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5925;Soort baan: wsw;M-N Zakelijke dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5926;Soort baan: wsw;M-N Zakelijke dienstverlening;2010;0.2;0.0;0.0;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
5927;Soort baan: wsw;M-N Zakelijke dienstverlening;2011;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
5928;Soort baan: wsw;M-N Zakelijke dienstverlening;2012;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
5929;Soort baan: wsw;M-N Zakelijke dienstverlening;2013;0.2;0.0;0.1;0.2;0.2;0.2;0.2;0.1;0.0;0.1;0.1;0.1;0.1;0.1
5930;Soort baan: wsw;M-N Zakelijke dienstverlening;2014;0.4;0.0;0.2;0.3;0.3;0.3;0.3;0.2;0.0;0.1;0.1;0.1;0.1;0.2
5931;Soort baan: wsw;M-N Zakelijke dienstverlening;2015;1.3;0.2;0.7;0.8;0.9;1.0;1.1;0.9;0.1;0.5;0.6;0.6;0.7;0.8
5932;Soort baan: wsw;M-N Zakelijke dienstverlening;2016;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1
5933;Soort baan: wsw;M-N Zakelijke dienstverlening;2017;2.1;0.2;0.8;1.0;1.3;1.5;1.8;1.7;0.1;0.6;0.8;1.0;1.2;1.5
5934;Soort baan: wsw;M-N Zakelijke dienstverlening;2018;2.0;0.2;0.7;0.9;1.2;1.4;1.7;1.6;0.1;0.5;0.7;1.0;1.2;1.4
5935;Soort baan: wsw;M-N Zakelijke dienstverlening;2019;1.9;0.2;0.6;0.8;1.2;1.4;1.6;1.6;0.1;0.5;0.6;0.9;1.1;1.4
5936;Soort baan: wsw;M-N Zakelijke dienstverlening;2020;2.2;0.2;0.7;1.0;1.4;1.6;1.9;1.8;0.1;0.5;0.7;1.1;1.3;1.6
5937;Soort baan: wsw;M-N Zakelijke dienstverlening;2021;2.0;0.1;0.5;0.8;1.2;1.5;1.7;1.7;0.1;0.4;0.6;1.0;1.2;1.4
5938;Soort baan: wsw;M-N Zakelijke dienstverlening;2022;2.8;0.5;1.0;1.3;1.8;2.2;2.5;2.4;0.4;0.7;1.0;1.4;1.8;2.1
5939;Soort baan: wsw;M-N Zakelijke dienstverlening;2023;2.4;0.6;1.2;1.6;1.9;2.0;2.2;2.0;0.5;0.9;1.3;1.5;1.7;1.8
5940;Soort baan: wsw;M Specialistische zakelijke diensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5941;Soort baan: wsw;M Specialistische zakelijke diensten;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5942;Soort baan: wsw;M Specialistische zakelijke diensten;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5943;Soort baan: wsw;M Specialistische zakelijke diensten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5944;Soort baan: wsw;M Specialistische zakelijke diensten;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5945;Soort baan: wsw;M Specialistische zakelijke diensten;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5946;Soort baan: wsw;M Specialistische zakelijke diensten;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5947;Soort baan: wsw;M Specialistische zakelijke diensten;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5948;Soort baan: wsw;M Specialistische zakelijke diensten;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5949;Soort baan: wsw;M Specialistische zakelijke diensten;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5950;Soort baan: wsw;M Specialistische zakelijke diensten;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5951;Soort baan: wsw;M Specialistische zakelijke diensten;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5952;Soort baan: wsw;M Specialistische zakelijke diensten;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5953;Soort baan: wsw;M Specialistische zakelijke diensten;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5954;Soort baan: wsw;M Specialistische zakelijke diensten;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5955;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5956;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2010;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
5957;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2011;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
5958;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2012;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
5959;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2013;0.2;0.0;0.1;0.1;0.2;0.2;0.2;0.1;0.0;0.1;0.1;0.1;0.1;0.1
5960;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2014;0.4;0.0;0.2;0.2;0.3;0.3;0.3;0.2;0.0;0.1;0.1;0.1;0.1;0.2
5961;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2015;1.3;0.2;0.7;0.8;0.9;1.0;1.1;0.9;0.1;0.5;0.6;0.6;0.7;0.8
5962;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2016;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
5963;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2017;2.0;0.2;0.8;1.0;1.3;1.5;1.8;1.7;0.1;0.6;0.7;1.0;1.2;1.5
5964;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2018;1.9;0.2;0.7;0.9;1.2;1.4;1.7;1.6;0.1;0.5;0.7;1.0;1.2;1.4
5965;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2019;1.9;0.2;0.6;0.8;1.2;1.4;1.6;1.6;0.1;0.5;0.6;0.9;1.1;1.4
5966;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2020;2.2;0.2;0.7;1.0;1.4;1.6;1.9;1.8;0.1;0.5;0.7;1.1;1.3;1.6
5967;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2021;2.0;0.1;0.5;0.8;1.2;1.5;1.7;1.7;0.1;0.4;0.6;1.0;1.2;1.4
5968;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2022;2.8;0.5;1.0;1.3;1.8;2.2;2.5;2.4;0.4;0.7;1.0;1.4;1.8;2.0
5969;Soort baan: wsw;N Verhuur en overige zakelijke diensten;2023;2.4;0.6;1.2;1.6;1.9;2.0;2.2;2.0;0.5;0.9;1.3;1.5;1.7;1.8
5970;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5971;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2010;2.4;0.4;0.7;1.1;1.3;1.5;1.9;2.1;0.3;0.6;0.9;1.1;1.3;1.6
5972;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2011;2.1;0.5;0.7;1.0;1.2;1.4;1.7;1.7;0.4;0.6;0.8;1.0;1.2;1.4
5973;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2012;2.1;0.5;0.8;1.1;1.3;1.5;1.7;1.7;0.3;0.6;0.9;1.0;1.2;1.4
5974;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2013;3.1;0.2;0.7;1.0;1.4;1.8;2.3;2.4;0.2;0.6;0.8;1.1;1.4;1.8
5975;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2014;1.6;0.2;0.8;0.9;1.1;1.2;1.3;1.3;0.1;0.6;0.7;0.8;0.9;1.1
5976;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2015;0.7;0.1;0.3;0.4;0.4;0.5;0.6;0.6;0.1;0.2;0.3;0.4;0.4;0.5
5977;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2016;1.7;0.2;0.7;0.8;1.1;1.2;1.4;1.4;0.2;0.5;0.6;0.9;1.1;1.2
5978;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2017;3.0;0.3;1.2;1.5;1.9;2.2;2.5;2.6;0.2;0.9;1.2;1.6;1.9;2.2
5979;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2018;3.2;0.3;1.0;1.5;2.1;2.4;2.8;2.8;0.2;0.8;1.2;1.7;2.0;2.3
5980;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2019;3.4;0.3;1.1;1.6;2.2;2.6;2.9;2.9;0.2;0.8;1.3;1.9;2.2;2.5
5981;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2020;2.6;0.2;0.7;1.1;1.6;2.0;2.3;2.2;0.1;0.5;0.9;1.3;1.7;1.9
5982;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2021;3.0;0.2;0.8;1.2;1.8;2.2;2.6;2.6;0.2;0.6;1.0;1.5;1.9;2.2
5983;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2022;2.9;0.3;0.9;1.2;1.8;2.2;2.5;2.5;0.2;0.7;1.0;1.5;1.9;2.2
5984;Soort baan: wsw;O-U Niet-commerciële dienstverlening;2023;4.1;0.6;2.0;2.8;3.3;3.5;3.8;3.6;0.5;1.6;2.3;2.8;3.0;3.3
5985;Soort baan: wsw;O-Q Overheid en zorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5986;Soort baan: wsw;O-Q Overheid en zorg;2010;2.4;0.3;0.7;1.1;1.3;1.5;1.9;2.1;0.3;0.6;0.9;1.1;1.3;1.6
5987;Soort baan: wsw;O-Q Overheid en zorg;2011;2.1;0.4;0.7;1.0;1.2;1.4;1.7;1.7;0.3;0.5;0.8;1.0;1.2;1.4
5988;Soort baan: wsw;O-Q Overheid en zorg;2012;2.1;0.5;0.8;1.1;1.3;1.5;1.7;1.7;0.3;0.6;0.9;1.0;1.2;1.4
5989;Soort baan: wsw;O-Q Overheid en zorg;2013;3.0;0.2;0.7;1.0;1.4;1.8;2.3;2.4;0.2;0.6;0.8;1.1;1.4;1.8
5990;Soort baan: wsw;O-Q Overheid en zorg;2014;1.6;0.2;0.8;0.9;1.1;1.2;1.3;1.3;0.1;0.6;0.7;0.8;0.9;1.1
5991;Soort baan: wsw;O-Q Overheid en zorg;2015;0.7;0.1;0.3;0.4;0.4;0.5;0.6;0.6;0.1;0.2;0.3;0.3;0.4;0.5
5992;Soort baan: wsw;O-Q Overheid en zorg;2016;1.7;0.2;0.7;0.8;1.1;1.2;1.4;1.4;0.2;0.5;0.6;0.9;1.1;1.2
5993;Soort baan: wsw;O-Q Overheid en zorg;2017;3.0;0.3;1.2;1.4;1.9;2.2;2.5;2.6;0.2;0.9;1.2;1.6;1.9;2.2
5994;Soort baan: wsw;O-Q Overheid en zorg;2018;3.2;0.3;1.0;1.5;2.0;2.4;2.7;2.7;0.2;0.8;1.2;1.7;2.0;2.3
5995;Soort baan: wsw;O-Q Overheid en zorg;2019;3.3;0.3;1.0;1.6;2.1;2.5;2.8;2.8;0.2;0.8;1.3;1.8;2.1;2.4
5996;Soort baan: wsw;O-Q Overheid en zorg;2020;2.5;0.2;0.6;1.1;1.5;1.9;2.2;2.2;0.1;0.5;0.9;1.3;1.6;1.9
5997;Soort baan: wsw;O-Q Overheid en zorg;2021;2.8;0.2;0.8;1.2;1.7;2.1;2.5;2.5;0.2;0.6;0.9;1.4;1.8;2.1
5998;Soort baan: wsw;O-Q Overheid en zorg;2022;2.8;0.3;0.8;1.2;1.8;2.1;2.5;2.5;0.2;0.7;1.0;1.5;1.8;2.1
5999;Soort baan: wsw;O-Q Overheid en zorg;2023;4.1;0.6;2.0;2.7;3.2;3.5;3.8;3.5;0.5;1.6;2.3;2.8;3.0;3.2
6000;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6001;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2010;2.3;0.3;0.7;1.0;1.2;1.5;1.8;2.0;0.2;0.5;0.8;1.0;1.2;1.5
6002;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2011;2.0;0.4;0.7;1.0;1.2;1.4;1.6;1.6;0.3;0.5;0.8;1.0;1.1;1.3
6003;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2012;2.0;0.4;0.8;1.0;1.2;1.4;1.7;1.6;0.3;0.6;0.8;1.0;1.2;1.4
6004;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2013;3.0;0.2;0.7;0.9;1.4;1.8;2.2;2.3;0.2;0.5;0.7;1.1;1.4;1.8
6005;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2014;1.5;0.2;0.7;0.9;1.0;1.1;1.3;1.2;0.1;0.5;0.6;0.8;0.9;1.0
6006;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2015;0.6;0.1;0.2;0.3;0.4;0.4;0.5;0.6;0.1;0.2;0.3;0.3;0.4;0.4
6007;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2016;1.6;0.2;0.6;0.8;1.0;1.2;1.3;1.4;0.1;0.5;0.6;0.8;1.0;1.1
6008;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2017;2.9;0.3;1.2;1.4;1.9;2.2;2.5;2.5;0.2;0.9;1.1;1.6;1.8;2.1
6009;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2018;3.1;0.3;1.0;1.4;2.0;2.3;2.6;2.7;0.2;0.7;1.2;1.6;1.9;2.2
6010;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2019;3.2;0.3;1.0;1.5;2.1;2.5;2.8;2.8;0.2;0.8;1.3;1.8;2.1;2.4
6011;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2020;2.4;0.2;0.6;1.0;1.5;1.8;2.1;2.1;0.1;0.5;0.8;1.3;1.6;1.8
6012;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2021;2.8;0.2;0.8;1.1;1.6;2.1;2.4;2.4;0.2;0.6;0.9;1.4;1.8;2.1
6013;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2022;2.7;0.2;0.8;1.2;1.7;2.1;2.4;2.4;0.2;0.7;1.0;1.4;1.8;2.1
6014;Soort baan: wsw;O Openbaar bestuur en overheidsdiensten;2023;4.0;0.6;1.9;2.7;3.2;3.4;3.7;3.4;0.5;1.6;2.3;2.7;2.9;3.2
6015;Soort baan: wsw;P Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6016;Soort baan: wsw;P Onderwijs;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6017;Soort baan: wsw;P Onderwijs;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6018;Soort baan: wsw;P Onderwijs;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6019;Soort baan: wsw;P Onderwijs;2013;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6020;Soort baan: wsw;P Onderwijs;2014;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6021;Soort baan: wsw;P Onderwijs;2015;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6022;Soort baan: wsw;P Onderwijs;2016;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1
6023;Soort baan: wsw;P Onderwijs;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6024;Soort baan: wsw;P Onderwijs;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6025;Soort baan: wsw;P Onderwijs;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6026;Soort baan: wsw;P Onderwijs;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6027;Soort baan: wsw;P Onderwijs;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6028;Soort baan: wsw;P Onderwijs;2022;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
6029;Soort baan: wsw;P Onderwijs;2023;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
6030;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6031;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2010;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1
6032;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2011;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1
6033;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2012;0.1;0.0;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1
6034;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6035;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6036;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6037;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6038;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2017;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6039;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6040;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6041;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6042;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6043;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2022;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6044;Soort baan: wsw;Q Gezondheids- en welzijnszorg;2023;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6045;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6046;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6047;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6048;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6049;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6050;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6051;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6052;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6053;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6054;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2018;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1
6055;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2019;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6056;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2020;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6057;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2021;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6058;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2022;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6059;Soort baan: wsw;R-U Cultuur, recreatie, overige diensten;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6060;Soort baan: wsw;R Cultuur, sport en recreatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6061;Soort baan: wsw;R Cultuur, sport en recreatie;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6062;Soort baan: wsw;R Cultuur, sport en recreatie;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6063;Soort baan: wsw;R Cultuur, sport en recreatie;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6064;Soort baan: wsw;R Cultuur, sport en recreatie;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6065;Soort baan: wsw;R Cultuur, sport en recreatie;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6066;Soort baan: wsw;R Cultuur, sport en recreatie;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6067;Soort baan: wsw;R Cultuur, sport en recreatie;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6068;Soort baan: wsw;R Cultuur, sport en recreatie;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
