ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
4011;Totaal woningen;Nieuwegein;2017;560.0;2970.0;;52.8
4012;Totaal woningen;Nieuwegein;2018;570.0;2900.0;;
4013;Totaal woningen;Nieuwegein;2019;530.0;2800.0;;53.9
4014;Totaal woningen;Nieuwegein;2020;510.0;2790.0;;54.3
4015;Totaal woningen;Nieuwegein;2021;580.0;2830.0;2600.0;52.7
4016;Totaal woningen;Nieuwegein;2022;440.0;2620.0;2300.0;48.8
4017;Totaal woningen;Nieuwegein;2023;380.0;2430.0;2000.0;49.2
4018;Totaal woningen;Nieuwkoop;2010;2100.0;3800.0;;
4019;Totaal woningen;Nieuwkoop;2011;1650.0;3750.0;;
4020;Totaal woningen;Nieuwkoop;2012;1700.0;3700.0;;
4021;Totaal woningen;Nieuwkoop;2013;1850.0;3600.0;;
4022;Totaal woningen;Nieuwkoop;2014;1400.0;3450.0;;
4023;Totaal woningen;Nieuwkoop;2015;1450.0;3320.0;;
4024;Totaal woningen;Nieuwkoop;2016;1510.0;3290.0;;
4025;Totaal woningen;Nieuwkoop;2017;1440.0;3210.0;;
4026;Totaal woningen;Nieuwkoop;2018;1460.0;3120.0;;
4027;Totaal woningen;Nieuwkoop;2019;1360.0;3160.0;;
4028;Totaal woningen;Nieuwkoop;2020;1280.0;3180.0;;
4029;Totaal woningen;Nieuwkoop;2021;1410.0;3270.0;2860.0;
4030;Totaal woningen;Nieuwkoop;2022;1070.0;3050.0;2470.0;1.0
4031;Totaal woningen;Nieuwkoop;2023;910.0;2900.0;2150.0;1.0
4032;Totaal woningen;Nieuw-Lekkerland;2010;1850.0;3450.0;;
4033;Totaal woningen;Nieuw-Lekkerland;2011;1500.0;3400.0;;
4034;Totaal woningen;Nieuw-Lekkerland;2012;1550.0;3400.0;;
4035;Totaal woningen;Nieuw-Lekkerland;2013;;;;
4036;Totaal woningen;Nieuw-Lekkerland;2014;;;;
4037;Totaal woningen;Nieuw-Lekkerland;2015;;;;
4038;Totaal woningen;Nieuw-Lekkerland;2016;;;;
4039;Totaal woningen;Nieuw-Lekkerland;2017;;;;
4040;Totaal woningen;Nieuw-Lekkerland;2018;;;;
4041;Totaal woningen;Nieuw-Lekkerland;2019;;;;
4042;Totaal woningen;Nieuw-Lekkerland;2020;;;;
4043;Totaal woningen;Nieuw-Lekkerland;2021;;;;
4044;Totaal woningen;Nieuw-Lekkerland;2022;;;;
4045;Totaal woningen;Nieuw-Lekkerland;2023;;;;
4046;Totaal woningen;Nijefurd;2010;2150.0;3100.0;;
4047;Totaal woningen;Nijefurd;2011;;;;
4048;Totaal woningen;Nijefurd;2012;;;;
4049;Totaal woningen;Nijefurd;2013;;;;
4050;Totaal woningen;Nijefurd;2014;;;;
4051;Totaal woningen;Nijefurd;2015;;;;
4052;Totaal woningen;Nijefurd;2016;;;;
4053;Totaal woningen;Nijefurd;2017;;;;
4054;Totaal woningen;Nijefurd;2018;;;;
4055;Totaal woningen;Nijefurd;2019;;;;
4056;Totaal woningen;Nijefurd;2020;;;;
4057;Totaal woningen;Nijefurd;2021;;;;
4058;Totaal woningen;Nijefurd;2022;;;;
4059;Totaal woningen;Nijefurd;2023;;;;
4060;Totaal woningen;Nijkerk;2010;2100.0;3650.0;;
4061;Totaal woningen;Nijkerk;2011;1650.0;3700.0;;
4062;Totaal woningen;Nijkerk;2012;1700.0;3600.0;;
4063;Totaal woningen;Nijkerk;2013;1850.0;3500.0;;
4064;Totaal woningen;Nijkerk;2014;1350.0;3450.0;;
4065;Totaal woningen;Nijkerk;2015;1450.0;3330.0;;
4066;Totaal woningen;Nijkerk;2016;1530.0;3240.0;;
4067;Totaal woningen;Nijkerk;2017;1460.0;3180.0;;
4068;Totaal woningen;Nijkerk;2018;1430.0;3030.0;;
4069;Totaal woningen;Nijkerk;2019;1320.0;3040.0;;
4070;Totaal woningen;Nijkerk;2020;1250.0;3090.0;;
4071;Totaal woningen;Nijkerk;2021;1420.0;3140.0;2710.0;
4072;Totaal woningen;Nijkerk;2022;1110.0;2970.0;2340.0;
4073;Totaal woningen;Nijkerk;2023;920.0;2820.0;2010.0;
4074;Totaal woningen;Nijmegen;2010;1700.0;2900.0;;
4075;Totaal woningen;Nijmegen;2011;1350.0;2850.0;;
4076;Totaal woningen;Nijmegen;2012;1350.0;2800.0;;
4077;Totaal woningen;Nijmegen;2013;1500.0;2750.0;;
4078;Totaal woningen;Nijmegen;2014;1100.0;2650.0;;
4079;Totaal woningen;Nijmegen;2015;1150.0;2620.0;;5.1
4080;Totaal woningen;Nijmegen;2016;1190.0;2540.0;;5.0
4081;Totaal woningen;Nijmegen;2017;1160.0;2470.0;;4.9
4082;Totaal woningen;Nijmegen;2018;1150.0;2390.0;;
4083;Totaal woningen;Nijmegen;2019;1040.0;2380.0;;8.1
4084;Totaal woningen;Nijmegen;2020;990.0;2440.0;;8.3
4085;Totaal woningen;Nijmegen;2021;1120.0;2470.0;2220.0;8.4
4086;Totaal woningen;Nijmegen;2022;880.0;2330.0;2030.0;8.8
4087;Totaal woningen;Nijmegen;2023;740.0;2210.0;1820.0;9.5
4088;Totaal woningen;Nissewaard;2010;;;;
4089;Totaal woningen;Nissewaard;2011;;;;
4090;Totaal woningen;Nissewaard;2012;;;;
4091;Totaal woningen;Nissewaard;2013;;;;
4092;Totaal woningen;Nissewaard;2014;;;;
4093;Totaal woningen;Nissewaard;2015;1080.0;3190.0;;
4094;Totaal woningen;Nissewaard;2016;1110.0;3120.0;;
4095;Totaal woningen;Nissewaard;2017;1070.0;3060.0;;
4096;Totaal woningen;Nissewaard;2018;1100.0;3000.0;;
4097;Totaal woningen;Nissewaard;2019;1020.0;2890.0;;
4098;Totaal woningen;Nissewaard;2020;990.0;2890.0;;
4099;Totaal woningen;Nissewaard;2021;1100.0;2930.0;2670.0;
4100;Totaal woningen;Nissewaard;2022;840.0;2730.0;2350.0;1.1
4101;Totaal woningen;Nissewaard;2023;730.0;2560.0;2020.0;1.1
4102;Totaal woningen;Noardeast-Fryslân;2010;;;;
4103;Totaal woningen;Noardeast-Fryslân;2011;;;;
4104;Totaal woningen;Noardeast-Fryslân;2012;;;;
4105;Totaal woningen;Noardeast-Fryslân;2013;;;;
4106;Totaal woningen;Noardeast-Fryslân;2014;;;;
4107;Totaal woningen;Noardeast-Fryslân;2015;;;;
4108;Totaal woningen;Noardeast-Fryslân;2016;;;;
4109;Totaal woningen;Noardeast-Fryslân;2017;;;;
4110;Totaal woningen;Noardeast-Fryslân;2018;;;;
4111;Totaal woningen;Noardeast-Fryslân;2019;1460.0;2520.0;;
4112;Totaal woningen;Noardeast-Fryslân;2020;1420.0;2640.0;;
4113;Totaal woningen;Noardeast-Fryslân;2021;1580.0;2690.0;2250.0;
4114;Totaal woningen;Noardeast-Fryslân;2022;1230.0;2510.0;1880.0;
4115;Totaal woningen;Noardeast-Fryslân;2023;1010.0;2450.0;1610.0;
4116;Totaal woningen;Noord-Beveland;2010;1850.0;2950.0;;
4117;Totaal woningen;Noord-Beveland;2011;1450.0;2950.0;;
4118;Totaal woningen;Noord-Beveland;2012;1550.0;2900.0;;
4119;Totaal woningen;Noord-Beveland;2013;1650.0;2900.0;;
4120;Totaal woningen;Noord-Beveland;2014;1300.0;2750.0;;
4121;Totaal woningen;Noord-Beveland;2015;1300.0;2720.0;;
4122;Totaal woningen;Noord-Beveland;2016;1360.0;2600.0;;
4123;Totaal woningen;Noord-Beveland;2017;1260.0;2550.0;;
4124;Totaal woningen;Noord-Beveland;2018;1310.0;2470.0;;
4125;Totaal woningen;Noord-Beveland;2019;1210.0;2380.0;;
4126;Totaal woningen;Noord-Beveland;2020;1160.0;2450.0;;
4127;Totaal woningen;Noord-Beveland;2021;1310.0;2670.0;2270.0;
4128;Totaal woningen;Noord-Beveland;2022;1020.0;2530.0;1900.0;
4129;Totaal woningen;Noord-Beveland;2023;850.0;2460.0;1610.0;
4130;Totaal woningen;Noordenveld;2010;2550.0;3450.0;;
4131;Totaal woningen;Noordenveld;2011;2000.0;3450.0;;
4132;Totaal woningen;Noordenveld;2012;2050.0;3300.0;;
4133;Totaal woningen;Noordenveld;2013;2150.0;3250.0;;
4134;Totaal woningen;Noordenveld;2014;1600.0;3100.0;;
4135;Totaal woningen;Noordenveld;2015;1690.0;3030.0;;
4136;Totaal woningen;Noordenveld;2016;1790.0;2960.0;;
4137;Totaal woningen;Noordenveld;2017;1680.0;2910.0;;
4138;Totaal woningen;Noordenveld;2018;1710.0;2850.0;;
4139;Totaal woningen;Noordenveld;2019;1560.0;2740.0;;
4140;Totaal woningen;Noordenveld;2020;1500.0;2790.0;;
4141;Totaal woningen;Noordenveld;2021;1660.0;2850.0;2290.0;
4142;Totaal woningen;Noordenveld;2022;1290.0;2700.0;1950.0;
4143;Totaal woningen;Noordenveld;2023;1070.0;2550.0;1580.0;
4144;Totaal woningen;Noordoostpolder;2010;2050.0;3550.0;;
4145;Totaal woningen;Noordoostpolder;2011;1600.0;3500.0;;
4146;Totaal woningen;Noordoostpolder;2012;1650.0;3400.0;;
4147;Totaal woningen;Noordoostpolder;2013;1750.0;3350.0;;
4148;Totaal woningen;Noordoostpolder;2014;1300.0;3250.0;;
4149;Totaal woningen;Noordoostpolder;2015;1380.0;3130.0;;
4150;Totaal woningen;Noordoostpolder;2016;1440.0;2950.0;;
4151;Totaal woningen;Noordoostpolder;2017;1380.0;2900.0;;
4152;Totaal woningen;Noordoostpolder;2018;1420.0;2840.0;;
4153;Totaal woningen;Noordoostpolder;2019;1310.0;2910.0;;
4154;Totaal woningen;Noordoostpolder;2020;1290.0;3010.0;;
4155;Totaal woningen;Noordoostpolder;2021;1440.0;3060.0;2600.0;
4156;Totaal woningen;Noordoostpolder;2022;1110.0;2910.0;2190.0;
4157;Totaal woningen;Noordoostpolder;2023;920.0;2800.0;1880.0;
4158;Totaal woningen;Noordwijk;2010;1900.0;3300.0;;
4159;Totaal woningen;Noordwijk;2011;1500.0;3300.0;;
4160;Totaal woningen;Noordwijk;2012;1600.0;3200.0;;
4161;Totaal woningen;Noordwijk;2013;1700.0;3150.0;;
4162;Totaal woningen;Noordwijk;2014;1250.0;3100.0;;
4163;Totaal woningen;Noordwijk;2015;1580.0;3080.0;;
4164;Totaal woningen;Noordwijk;2016;1530.0;3040.0;;
4165;Totaal woningen;Noordwijk;2017;1360.0;2970.0;;
4166;Totaal woningen;Noordwijk;2018;1370.0;2870.0;;
4167;Totaal woningen;Noordwijk;2019;1250.0;2880.0;;
4168;Totaal woningen;Noordwijk;2020;1160.0;2890.0;;
4169;Totaal woningen;Noordwijk;2021;1320.0;2940.0;2650.0;
4170;Totaal woningen;Noordwijk;2022;1020.0;2750.0;2340.0;
4171;Totaal woningen;Noordwijk;2023;880.0;2560.0;2030.0;
4172;Totaal woningen;Noordwijkerhout;2010;1900.0;3500.0;;
4173;Totaal woningen;Noordwijkerhout;2011;1500.0;3550.0;;
4174;Totaal woningen;Noordwijkerhout;2012;1550.0;3450.0;;
4175;Totaal woningen;Noordwijkerhout;2013;1600.0;3350.0;;
4176;Totaal woningen;Noordwijkerhout;2014;1250.0;3250.0;;
4177;Totaal woningen;Noordwijkerhout;2015;1320.0;3220.0;;
4178;Totaal woningen;Noordwijkerhout;2016;1320.0;3050.0;;
4179;Totaal woningen;Noordwijkerhout;2017;1270.0;3050.0;;
4180;Totaal woningen;Noordwijkerhout;2018;1290.0;3000.0;;
4181;Totaal woningen;Noordwijkerhout;2019;;;;
4182;Totaal woningen;Noordwijkerhout;2020;;;;
4183;Totaal woningen;Noordwijkerhout;2021;;;;
4184;Totaal woningen;Noordwijkerhout;2022;;;;
4185;Totaal woningen;Noordwijkerhout;2023;;;;
4186;Totaal woningen;Nuenen, Gerwen en Nederwetten;2010;2400.0;4000.0;;
4187;Totaal woningen;Nuenen, Gerwen en Nederwetten;2011;1900.0;3900.0;;
4188;Totaal woningen;Nuenen, Gerwen en Nederwetten;2012;1900.0;3850.0;;
4189;Totaal woningen;Nuenen, Gerwen en Nederwetten;2013;2000.0;3800.0;;
4190;Totaal woningen;Nuenen, Gerwen en Nederwetten;2014;1550.0;3600.0;;
4191;Totaal woningen;Nuenen, Gerwen en Nederwetten;2015;1660.0;3550.0;;
4192;Totaal woningen;Nuenen, Gerwen en Nederwetten;2016;1700.0;3480.0;;
4193;Totaal woningen;Nuenen, Gerwen en Nederwetten;2017;1660.0;3390.0;;
4194;Totaal woningen;Nuenen, Gerwen en Nederwetten;2018;1660.0;3320.0;;
4195;Totaal woningen;Nuenen, Gerwen en Nederwetten;2019;1560.0;3230.0;;
4196;Totaal woningen;Nuenen, Gerwen en Nederwetten;2020;1440.0;3230.0;;
4197;Totaal woningen;Nuenen, Gerwen en Nederwetten;2021;1610.0;3260.0;2700.0;
4198;Totaal woningen;Nuenen, Gerwen en Nederwetten;2022;1260.0;3050.0;2340.0;
4199;Totaal woningen;Nuenen, Gerwen en Nederwetten;2023;1040.0;2900.0;1980.0;
4200;Totaal woningen;Nunspeet;2010;2250.0;3650.0;;
4201;Totaal woningen;Nunspeet;2011;1800.0;3650.0;;
4202;Totaal woningen;Nunspeet;2012;1900.0;3550.0;;
4203;Totaal woningen;Nunspeet;2013;2000.0;3500.0;;
4204;Totaal woningen;Nunspeet;2014;1500.0;3400.0;;
4205;Totaal woningen;Nunspeet;2015;1630.0;3340.0;;
4206;Totaal woningen;Nunspeet;2016;1720.0;3260.0;;
4207;Totaal woningen;Nunspeet;2017;1660.0;3180.0;;
4208;Totaal woningen;Nunspeet;2018;1590.0;3090.0;;
4209;Totaal woningen;Nunspeet;2019;1470.0;3060.0;;
4210;Totaal woningen;Nunspeet;2020;1360.0;3100.0;;
4211;Totaal woningen;Nunspeet;2021;1510.0;3170.0;2810.0;
4212;Totaal woningen;Nunspeet;2022;1200.0;3010.0;2520.0;
4213;Totaal woningen;Nunspeet;2023;980.0;2850.0;2200.0;
4214;Totaal woningen;Nuth;2010;2500.0;3850.0;;
4215;Totaal woningen;Nuth;2011;1950.0;3800.0;;
4216;Totaal woningen;Nuth;2012;2050.0;3800.0;;
4217;Totaal woningen;Nuth;2013;2150.0;3750.0;;
4218;Totaal woningen;Nuth;2014;1600.0;3600.0;;
4219;Totaal woningen;Nuth;2015;1690.0;3500.0;;
4220;Totaal woningen;Nuth;2016;1740.0;3440.0;;
4221;Totaal woningen;Nuth;2017;1710.0;3400.0;;
4222;Totaal woningen;Nuth;2018;1700.0;3320.0;;
4223;Totaal woningen;Nuth;2019;;;;
4224;Totaal woningen;Nuth;2020;;;;
4225;Totaal woningen;Nuth;2021;;;;
4226;Totaal woningen;Nuth;2022;;;;
4227;Totaal woningen;Nuth;2023;;;;
4228;Totaal woningen;Oegstgeest;2010;1900.0;3450.0;;8.0
4229;Totaal woningen;Oegstgeest;2011;1500.0;3450.0;;8.0
4230;Totaal woningen;Oegstgeest;2012;1500.0;3300.0;;9.7
4231;Totaal woningen;Oegstgeest;2013;1600.0;3250.0;;9.9
4232;Totaal woningen;Oegstgeest;2014;1200.0;3200.0;;9.4
4233;Totaal woningen;Oegstgeest;2015;1250.0;3150.0;;9.3
4234;Totaal woningen;Oegstgeest;2016;1270.0;3070.0;;9.1
4235;Totaal woningen;Oegstgeest;2017;1250.0;3010.0;;9.0
4236;Totaal woningen;Oegstgeest;2018;1280.0;2960.0;;
4237;Totaal woningen;Oegstgeest;2019;1180.0;2910.0;;9.9
4238;Totaal woningen;Oegstgeest;2020;1120.0;2940.0;;11.0
4239;Totaal woningen;Oegstgeest;2021;1260.0;2980.0;2650.0;10.6
4240;Totaal woningen;Oegstgeest;2022;990.0;2770.0;2340.0;9.8
4241;Totaal woningen;Oegstgeest;2023;860.0;2600.0;2060.0;9.6
4242;Totaal woningen;Oirschot;2010;2300.0;4200.0;;
4243;Totaal woningen;Oirschot;2011;1800.0;4150.0;;
4244;Totaal woningen;Oirschot;2012;1900.0;4100.0;;
4245;Totaal woningen;Oirschot;2013;2000.0;4050.0;;
4246;Totaal woningen;Oirschot;2014;1550.0;4000.0;;
4247;Totaal woningen;Oirschot;2015;1630.0;3850.0;;
4248;Totaal woningen;Oirschot;2016;1670.0;3820.0;;
4249;Totaal woningen;Oirschot;2017;1610.0;3790.0;;
4250;Totaal woningen;Oirschot;2018;1650.0;3670.0;;
4251;Totaal woningen;Oirschot;2019;1520.0;3580.0;;
4252;Totaal woningen;Oirschot;2020;1410.0;3550.0;;
4253;Totaal woningen;Oirschot;2021;1570.0;3600.0;3070.0;
4254;Totaal woningen;Oirschot;2022;1200.0;3360.0;2630.0;
4255;Totaal woningen;Oirschot;2023;1000.0;3160.0;2190.0;
4256;Totaal woningen;Oisterwijk;2010;2300.0;3900.0;;
4257;Totaal woningen;Oisterwijk;2011;1750.0;3850.0;;
4258;Totaal woningen;Oisterwijk;2012;1900.0;3850.0;;
4259;Totaal woningen;Oisterwijk;2013;2000.0;3800.0;;
4260;Totaal woningen;Oisterwijk;2014;1450.0;3650.0;;
4261;Totaal woningen;Oisterwijk;2015;1610.0;3600.0;;
4262;Totaal woningen;Oisterwijk;2016;1700.0;3590.0;;
4263;Totaal woningen;Oisterwijk;2017;1580.0;3470.0;;
4264;Totaal woningen;Oisterwijk;2018;1570.0;3410.0;;
4265;Totaal woningen;Oisterwijk;2019;1470.0;3290.0;;
4266;Totaal woningen;Oisterwijk;2020;1340.0;3300.0;;
4267;Totaal woningen;Oisterwijk;2021;1530.0;3370.0;2990.0;
4268;Totaal woningen;Oisterwijk;2022;1180.0;3180.0;2630.0;
4269;Totaal woningen;Oisterwijk;2023;1000.0;2990.0;2250.0;
4270;Totaal woningen;Oldambt;2010;2400.0;3250.0;;
4271;Totaal woningen;Oldambt;2011;1900.0;3300.0;;
4272;Totaal woningen;Oldambt;2012;2050.0;3200.0;;
4273;Totaal woningen;Oldambt;2013;2100.0;3150.0;;
4274;Totaal woningen;Oldambt;2014;1550.0;3000.0;;
4275;Totaal woningen;Oldambt;2015;1660.0;2910.0;;
4276;Totaal woningen;Oldambt;2016;1770.0;2860.0;;
4277;Totaal woningen;Oldambt;2017;1660.0;2830.0;;
4278;Totaal woningen;Oldambt;2018;1700.0;2780.0;;
4279;Totaal woningen;Oldambt;2019;1560.0;2710.0;;
4280;Totaal woningen;Oldambt;2020;1500.0;2740.0;;
4281;Totaal woningen;Oldambt;2021;1670.0;2740.0;2210.0;
4282;Totaal woningen;Oldambt;2022;1280.0;2570.0;1860.0;
4283;Totaal woningen;Oldambt;2023;1050.0;2510.0;1610.0;
4284;Totaal woningen;Oldebroek;2010;2300.0;3900.0;;
4285;Totaal woningen;Oldebroek;2011;1750.0;3800.0;;
4286;Totaal woningen;Oldebroek;2012;1850.0;3650.0;;
4287;Totaal woningen;Oldebroek;2013;2000.0;3600.0;;
4288;Totaal woningen;Oldebroek;2014;1500.0;3450.0;;
4289;Totaal woningen;Oldebroek;2015;1580.0;3380.0;;
4290;Totaal woningen;Oldebroek;2016;1650.0;3250.0;;
4291;Totaal woningen;Oldebroek;2017;1590.0;3180.0;;
4292;Totaal woningen;Oldebroek;2018;1590.0;3050.0;;
4293;Totaal woningen;Oldebroek;2019;1490.0;3120.0;;
4294;Totaal woningen;Oldebroek;2020;1410.0;3220.0;;
4295;Totaal woningen;Oldebroek;2021;1540.0;3250.0;2750.0;
4296;Totaal woningen;Oldebroek;2022;1200.0;3070.0;2360.0;
4297;Totaal woningen;Oldebroek;2023;990.0;2950.0;2040.0;
4298;Totaal woningen;Oldenzaal;2010;2200.0;3600.0;;
4299;Totaal woningen;Oldenzaal;2011;1750.0;3550.0;;
4300;Totaal woningen;Oldenzaal;2012;2000.0;3500.0;;
4301;Totaal woningen;Oldenzaal;2013;2150.0;3500.0;;
4302;Totaal woningen;Oldenzaal;2014;1350.0;3300.0;;
4303;Totaal woningen;Oldenzaal;2015;1450.0;3260.0;;
4304;Totaal woningen;Oldenzaal;2016;1470.0;3110.0;;
4305;Totaal woningen;Oldenzaal;2017;1470.0;3040.0;;
4306;Totaal woningen;Oldenzaal;2018;1460.0;2960.0;;
4307;Totaal woningen;Oldenzaal;2019;1280.0;2870.0;;
4308;Totaal woningen;Oldenzaal;2020;1220.0;2850.0;;
4309;Totaal woningen;Oldenzaal;2021;1480.0;2890.0;2480.0;
4310;Totaal woningen;Oldenzaal;2022;1160.0;2720.0;2150.0;
4311;Totaal woningen;Oldenzaal;2023;950.0;2630.0;1860.0;
4312;Totaal woningen;Olst-Wijhe;2010;2300.0;3700.0;;
4313;Totaal woningen;Olst-Wijhe;2011;1800.0;3750.0;;
4314;Totaal woningen;Olst-Wijhe;2012;1950.0;3650.0;;
4315;Totaal woningen;Olst-Wijhe;2013;2000.0;3600.0;;
4316;Totaal woningen;Olst-Wijhe;2014;1450.0;3450.0;;
4317;Totaal woningen;Olst-Wijhe;2015;1540.0;3240.0;;
4318;Totaal woningen;Olst-Wijhe;2016;1610.0;3230.0;;
4319;Totaal woningen;Olst-Wijhe;2017;1550.0;3140.0;;
4320;Totaal woningen;Olst-Wijhe;2018;1570.0;3080.0;;
4321;Totaal woningen;Olst-Wijhe;2019;1440.0;2970.0;;
4322;Totaal woningen;Olst-Wijhe;2020;1360.0;2970.0;;
4323;Totaal woningen;Olst-Wijhe;2021;1530.0;3060.0;2420.0;
4324;Totaal woningen;Olst-Wijhe;2022;1180.0;2900.0;2070.0;
4325;Totaal woningen;Olst-Wijhe;2023;980.0;2780.0;1740.0;
4326;Totaal woningen;Ommen;2010;2450.0;3700.0;;
4327;Totaal woningen;Ommen;2011;1950.0;3750.0;;
4328;Totaal woningen;Ommen;2012;1900.0;3500.0;;
4329;Totaal woningen;Ommen;2013;2100.0;3550.0;;
4330;Totaal woningen;Ommen;2014;1650.0;3400.0;;
4331;Totaal woningen;Ommen;2015;1670.0;3340.0;;
4332;Totaal woningen;Ommen;2016;1730.0;3250.0;;
4333;Totaal woningen;Ommen;2017;1660.0;3270.0;;
4334;Totaal woningen;Ommen;2018;1680.0;3160.0;;
4335;Totaal woningen;Ommen;2019;1550.0;3090.0;;
4336;Totaal woningen;Ommen;2020;1440.0;3090.0;;
4337;Totaal woningen;Ommen;2021;1630.0;3190.0;2690.0;
4338;Totaal woningen;Ommen;2022;1260.0;3020.0;2320.0;
4339;Totaal woningen;Ommen;2023;1030.0;2890.0;1950.0;
4340;Totaal woningen;Onderbanken;2010;2500.0;4000.0;;
4341;Totaal woningen;Onderbanken;2011;1950.0;3900.0;;
4342;Totaal woningen;Onderbanken;2012;2100.0;3800.0;;
4343;Totaal woningen;Onderbanken;2013;2200.0;3800.0;;
4344;Totaal woningen;Onderbanken;2014;1650.0;3650.0;;
4345;Totaal woningen;Onderbanken;2015;1730.0;3580.0;;
4346;Totaal woningen;Onderbanken;2016;1830.0;3490.0;;
4347;Totaal woningen;Onderbanken;2017;1750.0;3440.0;;
4348;Totaal woningen;Onderbanken;2018;1730.0;3380.0;;
4349;Totaal woningen;Onderbanken;2019;;;;
4350;Totaal woningen;Onderbanken;2020;;;;
4351;Totaal woningen;Onderbanken;2021;;;;
4352;Totaal woningen;Onderbanken;2022;;;;
4353;Totaal woningen;Onderbanken;2023;;;;
4354;Totaal woningen;Oost Gelre;2010;2150.0;3750.0;;
4355;Totaal woningen;Oost Gelre;2011;1700.0;3750.0;;
4356;Totaal woningen;Oost Gelre;2012;1800.0;3700.0;;
4357;Totaal woningen;Oost Gelre;2013;1900.0;3550.0;;
4358;Totaal woningen;Oost Gelre;2014;1400.0;3450.0;;
4359;Totaal woningen;Oost Gelre;2015;1520.0;3330.0;;
4360;Totaal woningen;Oost Gelre;2016;1560.0;3210.0;;
4361;Totaal woningen;Oost Gelre;2017;1520.0;3070.0;;
4362;Totaal woningen;Oost Gelre;2018;1530.0;2970.0;;
4363;Totaal woningen;Oost Gelre;2019;1420.0;3080.0;;
4364;Totaal woningen;Oost Gelre;2020;1360.0;3150.0;;
4365;Totaal woningen;Oost Gelre;2021;1530.0;3180.0;2620.0;
4366;Totaal woningen;Oost Gelre;2022;1200.0;2980.0;2260.0;
4367;Totaal woningen;Oost Gelre;2023;960.0;2850.0;1890.0;
4368;Totaal woningen;Oosterhout;2010;1900.0;3600.0;;
4369;Totaal woningen;Oosterhout;2011;1450.0;3550.0;;
4370;Totaal woningen;Oosterhout;2012;1550.0;3550.0;;
4371;Totaal woningen;Oosterhout;2013;1600.0;3500.0;;
4372;Totaal woningen;Oosterhout;2014;1250.0;3350.0;;
4373;Totaal woningen;Oosterhout;2015;1290.0;3340.0;;3.6
4374;Totaal woningen;Oosterhout;2016;1350.0;3240.0;;3.6
4375;Totaal woningen;Oosterhout;2017;1280.0;3140.0;;3.5
4376;Totaal woningen;Oosterhout;2018;1250.0;3060.0;;
4377;Totaal woningen;Oosterhout;2019;1170.0;2960.0;;3.7
4378;Totaal woningen;Oosterhout;2020;1100.0;2940.0;;3.6
4379;Totaal woningen;Oosterhout;2021;1250.0;2960.0;2620.0;4.1
4380;Totaal woningen;Oosterhout;2022;970.0;2790.0;2330.0;3.7
4381;Totaal woningen;Oosterhout;2023;820.0;2640.0;2000.0;3.9
4382;Totaal woningen;Oostflakkee;2010;2050.0;3500.0;;
4383;Totaal woningen;Oostflakkee;2011;1600.0;3450.0;;
4384;Totaal woningen;Oostflakkee;2012;1650.0;3400.0;;
4385;Totaal woningen;Oostflakkee;2013;;;;
4386;Totaal woningen;Oostflakkee;2014;;;;
4387;Totaal woningen;Oostflakkee;2015;;;;
4388;Totaal woningen;Oostflakkee;2016;;;;
4389;Totaal woningen;Oostflakkee;2017;;;;
4390;Totaal woningen;Oostflakkee;2018;;;;
4391;Totaal woningen;Oostflakkee;2019;;;;
4392;Totaal woningen;Oostflakkee;2020;;;;
4393;Totaal woningen;Oostflakkee;2021;;;;
4394;Totaal woningen;Oostflakkee;2022;;;;
4395;Totaal woningen;Oostflakkee;2023;;;;
4396;Totaal woningen;Ooststellingwerf;2010;2450.0;3300.0;;
4397;Totaal woningen;Ooststellingwerf;2011;1900.0;3300.0;;
4398;Totaal woningen;Ooststellingwerf;2012;2050.0;3250.0;;
4399;Totaal woningen;Ooststellingwerf;2013;2100.0;3150.0;;
4400;Totaal woningen;Ooststellingwerf;2014;1550.0;3000.0;;
4401;Totaal woningen;Ooststellingwerf;2015;1670.0;2950.0;;
4402;Totaal woningen;Ooststellingwerf;2016;1760.0;2840.0;;
4403;Totaal woningen;Ooststellingwerf;2017;1670.0;2740.0;;
4404;Totaal woningen;Ooststellingwerf;2018;1700.0;2630.0;;
4405;Totaal woningen;Ooststellingwerf;2019;1560.0;2690.0;;
4406;Totaal woningen;Ooststellingwerf;2020;1470.0;2760.0;;
4407;Totaal woningen;Ooststellingwerf;2021;1630.0;2820.0;2240.0;
4408;Totaal woningen;Ooststellingwerf;2022;1260.0;2680.0;1900.0;
4409;Totaal woningen;Ooststellingwerf;2023;1020.0;2610.0;1640.0;
4410;Totaal woningen;Oostzaan;2010;2000.0;3700.0;;
4411;Totaal woningen;Oostzaan;2011;1600.0;3700.0;;
4412;Totaal woningen;Oostzaan;2012;1650.0;3600.0;;
4413;Totaal woningen;Oostzaan;2013;1750.0;3500.0;;
4414;Totaal woningen;Oostzaan;2014;1300.0;3400.0;;
4415;Totaal woningen;Oostzaan;2015;1410.0;3310.0;;
4416;Totaal woningen;Oostzaan;2016;1440.0;3180.0;;
4417;Totaal woningen;Oostzaan;2017;1400.0;3200.0;;
4418;Totaal woningen;Oostzaan;2018;1410.0;3080.0;;
4419;Totaal woningen;Oostzaan;2019;1310.0;3090.0;;
4420;Totaal woningen;Oostzaan;2020;1250.0;3110.0;;
