ID;Brandstofsoort;Bouwjaar;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
335;Diesel;Bouwjaar 2020;2025;831.0;0.0;0.0;831.0;0.0
336;Diesel;Bouwjaar 2019;2019;;;;;
337;Diesel;Bouwjaar 2019;2020;880.0;0.0;0.0;880.0;0.0
338;Diesel;Bouwjaar 2019;2021;844.0;0.0;0.0;844.0;0.0
339;Diesel;Bouwjaar 2019;2022;854.0;0.0;0.0;854.0;0.0
340;Diesel;Bouwjaar 2019;2023;832.0;0.0;0.0;832.0;0.0
341;Diesel;Bouwjaar 2019;2024;838.0;0.0;0.0;838.0;0.0
342;Diesel;Bouwjaar 2019;2025;837.0;0.0;0.0;837.0;0.0
343;Diesel;Bouwjaar 2018;2019;789.0;0.0;0.0;789.0;0.0
344;Diesel;Bouwjaar 2018;2020;775.0;0.0;0.0;775.0;0.0
345;Diesel;Bouwjaar 2018;2021;737.0;0.0;0.0;737.0;0.0
346;Diesel;Bouwjaar 2018;2022;759.0;0.0;0.0;759.0;0.0
347;Diesel;Bouwjaar 2018;2023;751.0;0.0;0.0;751.0;0.0
348;Diesel;Bouwjaar 2018;2024;733.0;0.0;0.0;733.0;0.0
349;Diesel;Bouwjaar 2018;2025;718.0;0.0;0.0;718.0;0.0
350;Diesel;Bouwjaar 2017;2019;836.0;2.0;1.0;833.0;0.0
351;Diesel;Bouwjaar 2017;2020;824.0;2.0;1.0;821.0;0.0
352;Diesel;Bouwjaar 2017;2021;833.0;2.0;1.0;830.0;0.0
353;Diesel;Bouwjaar 2017;2022;844.0;1.0;1.0;842.0;0.0
354;Diesel;Bouwjaar 2017;2023;837.0;1.0;1.0;835.0;0.0
355;Diesel;Bouwjaar 2017;2024;823.0;1.0;1.0;821.0;0.0
356;Diesel;Bouwjaar 2017;2025;806.0;0.0;1.0;805.0;0.0
357;Diesel;Bouwjaar 2016;2019;799.0;0.0;0.0;799.0;0.0
358;Diesel;Bouwjaar 2016;2020;803.0;0.0;0.0;802.0;1.0
359;Diesel;Bouwjaar 2016;2021;817.0;0.0;0.0;816.0;1.0
360;Diesel;Bouwjaar 2016;2022;831.0;0.0;0.0;830.0;1.0
361;Diesel;Bouwjaar 2016;2023;827.0;0.0;0.0;827.0;0.0
362;Diesel;Bouwjaar 2016;2024;819.0;0.0;0.0;819.0;0.0
363;Diesel;Bouwjaar 2016;2025;833.0;0.0;0.0;833.0;0.0
364;Diesel;Bouwjaar 2015;2019;692.0;0.0;0.0;692.0;0.0
365;Diesel;Bouwjaar 2015;2020;692.0;0.0;0.0;692.0;0.0
366;Diesel;Bouwjaar 2015;2021;690.0;0.0;0.0;690.0;0.0
367;Diesel;Bouwjaar 2015;2022;688.0;0.0;0.0;688.0;0.0
368;Diesel;Bouwjaar 2015;2023;666.0;0.0;0.0;666.0;0.0
369;Diesel;Bouwjaar 2015;2024;645.0;0.0;0.0;645.0;0.0
370;Diesel;Bouwjaar 2015;2025;637.0;0.0;0.0;637.0;0.0
371;Diesel;Bouwjaar 2014;2019;713.0;0.0;0.0;713.0;0.0
372;Diesel;Bouwjaar 2014;2020;696.0;0.0;0.0;696.0;0.0
373;Diesel;Bouwjaar 2014;2021;676.0;0.0;0.0;676.0;0.0
374;Diesel;Bouwjaar 2014;2022;667.0;0.0;0.0;667.0;0.0
375;Diesel;Bouwjaar 2014;2023;639.0;0.0;0.0;639.0;0.0
376;Diesel;Bouwjaar 2014;2024;608.0;0.0;0.0;608.0;0.0
377;Diesel;Bouwjaar 2014;2025;607.0;0.0;0.0;607.0;0.0
378;Diesel;Bouwjaar 2013;2019;769.0;0.0;0.0;769.0;0.0
379;Diesel;Bouwjaar 2013;2020;759.0;0.0;0.0;759.0;0.0
380;Diesel;Bouwjaar 2013;2021;732.0;0.0;0.0;732.0;0.0
381;Diesel;Bouwjaar 2013;2022;715.0;0.0;0.0;715.0;0.0
382;Diesel;Bouwjaar 2013;2023;671.0;0.0;0.0;671.0;0.0
383;Diesel;Bouwjaar 2013;2024;626.0;0.0;0.0;626.0;0.0
384;Diesel;Bouwjaar 2013;2025;607.0;0.0;0.0;607.0;0.0
385;Diesel;Bouwjaar 2012;2019;879.0;0.0;0.0;879.0;0.0
386;Diesel;Bouwjaar 2012;2020;883.0;0.0;0.0;883.0;0.0
387;Diesel;Bouwjaar 2012;2021;863.0;0.0;0.0;863.0;0.0
388;Diesel;Bouwjaar 2012;2022;804.0;0.0;0.0;804.0;0.0
389;Diesel;Bouwjaar 2012;2023;767.0;0.0;0.0;767.0;0.0
390;Diesel;Bouwjaar 2012;2024;733.0;0.0;0.0;733.0;0.0
391;Diesel;Bouwjaar 2012;2025;677.0;0.0;0.0;677.0;0.0
392;Diesel;Bouwjaar 2011;2019;1012.0;0.0;0.0;1012.0;0.0
393;Diesel;Bouwjaar 2011;2020;983.0;0.0;0.0;983.0;0.0
394;Diesel;Bouwjaar 2011;2021;949.0;0.0;0.0;949.0;0.0
395;Diesel;Bouwjaar 2011;2022;890.0;0.0;0.0;890.0;0.0
396;Diesel;Bouwjaar 2011;2023;833.0;0.0;0.0;833.0;0.0
397;Diesel;Bouwjaar 2011;2024;803.0;0.0;0.0;803.0;0.0
398;Diesel;Bouwjaar 2011;2025;753.0;0.0;0.0;753.0;0.0
399;Diesel;Bouwjaar 2010;2019;1017.0;0.0;0.0;1017.0;0.0
400;Diesel;Bouwjaar 2010;2020;966.0;0.0;0.0;966.0;0.0
401;Diesel;Bouwjaar 2010;2021;902.0;0.0;0.0;902.0;0.0
402;Diesel;Bouwjaar 2010;2022;869.0;0.0;0.0;869.0;0.0
403;Diesel;Bouwjaar 2010;2023;822.0;0.0;0.0;822.0;0.0
404;Diesel;Bouwjaar 2010;2024;763.0;0.0;0.0;763.0;0.0
405;Diesel;Bouwjaar 2010;2025;713.0;0.0;0.0;713.0;0.0
406;Diesel;Bouwjaar 2009;2019;1215.0;0.0;0.0;1215.0;0.0
407;Diesel;Bouwjaar 2009;2020;1150.0;0.0;0.0;1150.0;0.0
408;Diesel;Bouwjaar 2009;2021;1088.0;0.0;0.0;1088.0;0.0
409;Diesel;Bouwjaar 2009;2022;1047.0;0.0;0.0;1047.0;0.0
410;Diesel;Bouwjaar 2009;2023;974.0;0.0;0.0;974.0;0.0
411;Diesel;Bouwjaar 2009;2024;901.0;0.0;0.0;901.0;0.0
412;Diesel;Bouwjaar 2009;2025;855.0;0.0;0.0;855.0;0.0
413;Diesel;Bouwjaar 2008;2019;1156.0;0.0;0.0;1156.0;0.0
414;Diesel;Bouwjaar 2008;2020;1069.0;0.0;0.0;1069.0;0.0
415;Diesel;Bouwjaar 2008;2021;988.0;0.0;0.0;988.0;0.0
416;Diesel;Bouwjaar 2008;2022;913.0;0.0;0.0;913.0;0.0
417;Diesel;Bouwjaar 2008;2023;815.0;0.0;0.0;815.0;0.0
418;Diesel;Bouwjaar 2008;2024;744.0;0.0;0.0;744.0;0.0
419;Diesel;Bouwjaar 2008;2025;689.0;0.0;0.0;689.0;0.0
420;Diesel;Bouwjaar 2007;2019;1260.0;0.0;0.0;1260.0;0.0
421;Diesel;Bouwjaar 2007;2020;1170.0;0.0;0.0;1170.0;0.0
422;Diesel;Bouwjaar 2007;2021;1087.0;0.0;0.0;1087.0;0.0
423;Diesel;Bouwjaar 2007;2022;1000.0;0.0;0.0;1000.0;0.0
424;Diesel;Bouwjaar 2007;2023;911.0;0.0;0.0;911.0;0.0
425;Diesel;Bouwjaar 2007;2024;823.0;0.0;0.0;823.0;0.0
426;Diesel;Bouwjaar 2007;2025;768.0;0.0;0.0;768.0;0.0
427;Diesel;Bouwjaar 2006;2019;1067.0;0.0;0.0;1066.0;1.0
428;Diesel;Bouwjaar 2006;2020;963.0;0.0;0.0;962.0;1.0
429;Diesel;Bouwjaar 2006;2021;886.0;0.0;0.0;885.0;1.0
430;Diesel;Bouwjaar 2006;2022;832.0;0.0;0.0;831.0;1.0
431;Diesel;Bouwjaar 2006;2023;748.0;0.0;0.0;747.0;1.0
432;Diesel;Bouwjaar 2006;2024;695.0;0.0;0.0;694.0;1.0
433;Diesel;Bouwjaar 2006;2025;630.0;0.0;0.0;629.0;1.0
434;Diesel;Bouwjaren tot en met 2005;2019;5274.0;39.0;11.0;5220.0;4.0
435;Diesel;Bouwjaren tot en met 2005;2020;4472.0;34.0;11.0;4423.0;4.0
436;Diesel;Bouwjaren tot en met 2005;2021;3825.0;33.0;11.0;3777.0;4.0
437;Diesel;Bouwjaren tot en met 2005;2022;3290.0;32.0;10.0;3245.0;3.0
438;Diesel;Bouwjaren tot en met 2005;2023;2903.0;32.0;11.0;2858.0;2.0
439;Diesel;Bouwjaren tot en met 2005;2024;2570.0;32.0;11.0;2525.0;2.0
440;Diesel;Bouwjaren tot en met 2005;2025;2330.0;33.0;10.0;2284.0;3.0
441;Elektriciteit;Totaal alle bouwjaren;2019;43503.0;37123.0;5795.0;271.0;314.0
442;Elektriciteit;Totaal alle bouwjaren;2020;54776.0;42738.0;11040.0;559.0;439.0
443;Elektriciteit;Totaal alle bouwjaren;2021;75919.0;55927.0;17480.0;1447.0;1065.0
444;Elektriciteit;Totaal alle bouwjaren;2022;103463.0;72736.0;27333.0;1899.0;1495.0
445;Elektriciteit;Totaal alle bouwjaren;2023;132368.0;79937.0;47957.0;2792.0;1682.0
446;Elektriciteit;Totaal alle bouwjaren;2024;147899.0;78351.0;63057.0;4687.0;1804.0
447;Elektriciteit;Totaal alle bouwjaren;2025;154000.0;74497.0;70933.0;6693.0;1877.0
448;Elektriciteit;Bouwjaar 2024;2019;;;;;
449;Elektriciteit;Bouwjaar 2024;2020;;;;;
450;Elektriciteit;Bouwjaar 2024;2021;;;;;
451;Elektriciteit;Bouwjaar 2024;2022;;;;;
452;Elektriciteit;Bouwjaar 2024;2023;;;;;
453;Elektriciteit;Bouwjaar 2024;2024;;;;;
454;Elektriciteit;Bouwjaar 2024;2025;16656.0;3632.0;10918.0;1979.0;127.0
455;Elektriciteit;Bouwjaar 2023;2019;;;;;
456;Elektriciteit;Bouwjaar 2023;2020;;;;;
457;Elektriciteit;Bouwjaar 2023;2021;;;;;
458;Elektriciteit;Bouwjaar 2023;2022;;;;;
459;Elektriciteit;Bouwjaar 2023;2023;;;;;
460;Elektriciteit;Bouwjaar 2023;2024;19955.0;5083.0;12734.0;1914.0;224.0
461;Elektriciteit;Bouwjaar 2023;2025;19451.0;5010.0;12278.0;1945.0;218.0
462;Elektriciteit;Bouwjaar 2022;2019;;;;;
463;Elektriciteit;Bouwjaar 2022;2020;;;;;
464;Elektriciteit;Bouwjaar 2022;2021;;;;;
465;Elektriciteit;Bouwjaar 2022;2022;;;;;
466;Elektriciteit;Bouwjaar 2022;2023;33144.0;14274.0;17785.0;825.0;260.0
467;Elektriciteit;Bouwjaar 2022;2024;32794.0;13137.0;18589.0;821.0;247.0
468;Elektriciteit;Bouwjaar 2022;2025;31220.0;12644.0;17497.0;845.0;234.0
469;Elektriciteit;Bouwjaar 2021;2019;;;;;
470;Elektriciteit;Bouwjaar 2021;2020;;;;;
471;Elektriciteit;Bouwjaar 2021;2021;;;;;
472;Elektriciteit;Bouwjaar 2021;2022;30014.0;19338.0;9825.0;381.0;470.0
473;Elektriciteit;Bouwjaar 2021;2023;29102.0;17308.0;10951.0;390.0;453.0
474;Elektriciteit;Bouwjaar 2021;2024;29146.0;16193.0;12144.0;393.0;416.0
475;Elektriciteit;Bouwjaar 2021;2025;26699.0;14226.0;11664.0;401.0;408.0
476;Elektriciteit;Bouwjaar 2020;2019;;;;;
477;Elektriciteit;Bouwjaar 2020;2020;;;;;
478;Elektriciteit;Bouwjaar 2020;2021;22250.0;14673.0;6631.0;292.0;654.0
479;Elektriciteit;Bouwjaar 2020;2022;21653.0;14215.0;6490.0;306.0;642.0
480;Elektriciteit;Bouwjaar 2020;2023;20557.0;12198.0;7425.0;314.0;620.0
481;Elektriciteit;Bouwjaar 2020;2024;19835.0;11096.0;7835.0;316.0;588.0
482;Elektriciteit;Bouwjaar 2020;2025;17945.0;9272.0;7803.0;298.0;572.0
483;Elektriciteit;Bouwjaar 2019;2019;;;;;
484;Elektriciteit;Bouwjaar 2019;2020;13001.0;7018.0;5561.0;272.0;150.0
485;Elektriciteit;Bouwjaar 2019;2021;13722.0;7338.0;5869.0;372.0;143.0
486;Elektriciteit;Bouwjaar 2019;2022;13792.0;7207.0;6103.0;350.0;132.0
487;Elektriciteit;Bouwjaar 2019;2023;13600.0;6309.0;6797.0;376.0;118.0
488;Elektriciteit;Bouwjaar 2019;2024;13137.0;5592.0;7064.0;372.0;109.0
489;Elektriciteit;Bouwjaar 2019;2025;12203.0;5200.0;6535.0;364.0;104.0
490;Elektriciteit;Bouwjaar 2018;2019;7833.0;4963.0;2725.0;58.0;87.0
491;Elektriciteit;Bouwjaar 2018;2020;7774.0;4942.0;2683.0;68.0;81.0
492;Elektriciteit;Bouwjaar 2018;2021;7807.0;4823.0;2611.0;298.0;75.0
493;Elektriciteit;Bouwjaar 2018;2022;7745.0;4634.0;2720.0;319.0;72.0
494;Elektriciteit;Bouwjaar 2018;2023;7531.0;4161.0;2980.0;323.0;67.0
495;Elektriciteit;Bouwjaar 2018;2024;7152.0;3919.0;2863.0;319.0;51.0
496;Elektriciteit;Bouwjaar 2018;2025;6689.0;3639.0;2684.0;318.0;48.0
497;Elektriciteit;Bouwjaar 2017;2019;6298.0;5422.0;803.0;40.0;33.0
498;Elektriciteit;Bouwjaar 2017;2020;6413.0;5540.0;800.0;46.0;27.0
499;Elektriciteit;Bouwjaar 2017;2021;6345.0;5415.0;711.0;194.0;25.0
500;Elektriciteit;Bouwjaar 2017;2022;6256.0;5284.0;728.0;220.0;24.0
501;Elektriciteit;Bouwjaar 2017;2023;6073.0;5149.0;670.0;231.0;23.0
502;Elektriciteit;Bouwjaar 2017;2024;5731.0;4913.0;566.0;228.0;24.0
503;Elektriciteit;Bouwjaar 2017;2025;5335.0;4642.0;437.0;231.0;25.0
504;Elektriciteit;Bouwjaar 2016;2019;4810.0;4482.0;283.0;26.0;19.0
505;Elektriciteit;Bouwjaar 2016;2020;4676.0;4360.0;272.0;27.0;17.0
506;Elektriciteit;Bouwjaar 2016;2021;4556.0;4246.0;203.0;93.0;14.0
507;Elektriciteit;Bouwjaar 2016;2022;4397.0;4094.0;187.0;103.0;13.0
508;Elektriciteit;Bouwjaar 2016;2023;4245.0;3951.0;178.0;103.0;13.0
509;Elektriciteit;Bouwjaar 2016;2024;3987.0;3699.0;171.0;103.0;14.0
510;Elektriciteit;Bouwjaar 2016;2025;3647.0;3406.0;128.0;97.0;16.0
511;Elektriciteit;Bouwjaar 2015;2019;4993.0;4677.0;262.0;36.0;18.0
512;Elektriciteit;Bouwjaar 2015;2020;4801.0;4529.0;222.0;34.0;16.0
513;Elektriciteit;Bouwjaar 2015;2021;4551.0;4287.0;193.0;55.0;16.0
514;Elektriciteit;Bouwjaar 2015;2022;4336.0;4087.0;165.0;69.0;15.0
515;Elektriciteit;Bouwjaar 2015;2023;4092.0;3859.0;146.0;72.0;15.0
516;Elektriciteit;Bouwjaar 2015;2024;3780.0;3557.0;137.0;71.0;15.0
517;Elektriciteit;Bouwjaar 2015;2025;3416.0;3211.0;119.0;71.0;15.0
518;Elektriciteit;Bouwjaar 2014;2019;4398.0;4024.0;314.0;31.0;29.0
519;Elektriciteit;Bouwjaar 2014;2020;4211.0;3882.0;275.0;29.0;25.0
520;Elektriciteit;Bouwjaar 2014;2021;3920.0;3647.0;208.0;39.0;26.0
521;Elektriciteit;Bouwjaar 2014;2022;3689.0;3453.0;171.0;40.0;25.0
522;Elektriciteit;Bouwjaar 2014;2023;3454.0;3254.0;138.0;38.0;24.0
523;Elektriciteit;Bouwjaar 2014;2024;3132.0;2957.0;117.0;35.0;23.0
524;Elektriciteit;Bouwjaar 2014;2025;2785.0;2635.0;96.0;32.0;22.0
525;Elektriciteit;Bouwjaar 2013;2019;2383.0;2119.0;222.0;34.0;8.0
526;Elektriciteit;Bouwjaar 2013;2020;2232.0;1997.0;192.0;34.0;9.0
527;Elektriciteit;Bouwjaar 2013;2021;2025.0;1828.0;148.0;41.0;8.0
528;Elektriciteit;Bouwjaar 2013;2022;1842.0;1662.0;131.0;41.0;8.0
529;Elektriciteit;Bouwjaar 2013;2023;1697.0;1517.0;126.0;46.0;8.0
530;Elektriciteit;Bouwjaar 2013;2024;1505.0;1321.0;136.0;41.0;7.0
531;Elektriciteit;Bouwjaar 2013;2025;1317.0;1138.0;131.0;42.0;6.0
532;Elektriciteit;Bouwjaar 2012;2019;3039.0;2726.0;247.0;29.0;37.0
533;Elektriciteit;Bouwjaar 2012;2020;2853.0;2568.0;219.0;31.0;35.0
534;Elektriciteit;Bouwjaar 2012;2021;2691.0;2431.0;196.0;34.0;30.0
535;Elektriciteit;Bouwjaar 2012;2022;2462.0;2214.0;184.0;36.0;28.0
536;Elektriciteit;Bouwjaar 2012;2023;2258.0;2031.0;165.0;37.0;25.0
537;Elektriciteit;Bouwjaar 2012;2024;1982.0;1767.0;152.0;37.0;26.0
538;Elektriciteit;Bouwjaar 2012;2025;1715.0;1511.0;147.0;32.0;25.0
539;Elektriciteit;Bouwjaar 2011;2019;3192.0;2902.0;260.0;4.0;26.0
540;Elektriciteit;Bouwjaar 2011;2020;2883.0;2629.0;220.0;7.0;27.0
541;Elektriciteit;Bouwjaar 2011;2021;2654.0;2421.0;195.0;14.0;24.0
542;Elektriciteit;Bouwjaar 2011;2022;2416.0;2208.0;169.0;18.0;21.0
543;Elektriciteit;Bouwjaar 2011;2023;2199.0;2000.0;162.0;19.0;18.0
544;Elektriciteit;Bouwjaar 2011;2024;1910.0;1718.0;154.0;21.0;17.0
545;Elektriciteit;Bouwjaar 2011;2025;1647.0;1464.0;145.0;23.0;15.0
546;Elektriciteit;Bouwjaar 2010;2019;2659.0;2416.0;215.0;6.0;22.0
547;Elektriciteit;Bouwjaar 2010;2020;2414.0;2206.0;181.0;6.0;21.0
548;Elektriciteit;Bouwjaar 2010;2021;2217.0;2039.0;149.0;7.0;22.0
549;Elektriciteit;Bouwjaar 2010;2022;2000.0;1845.0;128.0;8.0;19.0
550;Elektriciteit;Bouwjaar 2010;2023;1822.0;1674.0;121.0;12.0;15.0
551;Elektriciteit;Bouwjaar 2010;2024;1603.0;1460.0;114.0;13.0;16.0
552;Elektriciteit;Bouwjaar 2010;2025;1348.0;1214.0;107.0;13.0;14.0
553;Elektriciteit;Bouwjaar 2009;2019;1750.0;1522.0;217.0;2.0;9.0
554;Elektriciteit;Bouwjaar 2009;2020;1581.0;1382.0;189.0;2.0;8.0
555;Elektriciteit;Bouwjaar 2009;2021;1454.0;1276.0;166.0;4.0;8.0
556;Elektriciteit;Bouwjaar 2009;2022;1303.0;1144.0;148.0;4.0;7.0
557;Elektriciteit;Bouwjaar 2009;2023;1172.0;1033.0;129.0;3.0;7.0
558;Elektriciteit;Bouwjaar 2009;2024;1013.0;895.0;109.0;2.0;7.0
559;Elektriciteit;Bouwjaar 2009;2025;869.0;759.0;100.0;2.0;8.0
560;Elektriciteit;Bouwjaar 2008;2019;790.0;670.0;116.0;0.0;4.0
561;Elektriciteit;Bouwjaar 2008;2020;698.0;595.0;99.0;0.0;4.0
562;Elektriciteit;Bouwjaar 2008;2021;627.0;538.0;86.0;0.0;3.0
563;Elektriciteit;Bouwjaar 2008;2022;561.0;486.0;72.0;0.0;3.0
564;Elektriciteit;Bouwjaar 2008;2023;516.0;443.0;71.0;0.0;2.0
565;Elektriciteit;Bouwjaar 2008;2024;434.0;375.0;58.0;0.0;1.0
566;Elektriciteit;Bouwjaar 2008;2025;362.0;314.0;47.0;0.0;1.0
567;Elektriciteit;Bouwjaar 2007;2019;358.0;285.0;68.0;1.0;4.0
568;Elektriciteit;Bouwjaar 2007;2020;324.0;253.0;66.0;1.0;4.0
569;Elektriciteit;Bouwjaar 2007;2021;278.0;214.0;59.0;1.0;4.0
570;Elektriciteit;Bouwjaar 2007;2022;257.0;198.0;54.0;1.0;4.0
571;Elektriciteit;Bouwjaar 2007;2023;230.0;178.0;48.0;0.0;4.0
572;Elektriciteit;Bouwjaar 2007;2024;202.0;151.0;47.0;0.0;4.0
573;Elektriciteit;Bouwjaar 2007;2025;167.0;127.0;37.0;0.0;3.0
574;Elektriciteit;Bouwjaar 2006;2019;150.0;144.0;4.0;0.0;2.0
575;Elektriciteit;Bouwjaar 2006;2020;132.0;126.0;4.0;0.0;2.0
576;Elektriciteit;Bouwjaar 2006;2021;114.0;109.0;4.0;0.0;1.0
577;Elektriciteit;Bouwjaar 2006;2022;100.0;94.0;5.0;0.0;1.0
578;Elektriciteit;Bouwjaar 2006;2023;88.0;83.0;4.0;0.0;1.0
579;Elektriciteit;Bouwjaar 2006;2024;76.0;71.0;4.0;0.0;1.0
580;Elektriciteit;Bouwjaar 2006;2025;60.0;55.0;4.0;0.0;1.0
581;Elektriciteit;Bouwjaren tot en met 2005;2019;850.0;771.0;59.0;4.0;16.0
582;Elektriciteit;Bouwjaren tot en met 2005;2020;783.0;711.0;57.0;2.0;13.0
583;Elektriciteit;Bouwjaren tot en met 2005;2021;708.0;642.0;51.0;3.0;12.0
584;Elektriciteit;Bouwjaren tot en met 2005;2022;640.0;573.0;53.0;3.0;11.0
585;Elektriciteit;Bouwjaren tot en met 2005;2023;588.0;515.0;61.0;3.0;9.0
586;Elektriciteit;Bouwjaren tot en met 2005;2024;525.0;447.0;63.0;1.0;14.0
587;Elektriciteit;Bouwjaren tot en met 2005;2025;469.0;398.0;56.0;0.0;15.0
