ID;Vervoerstromen;Landen;SoortLading;Perioden;BrutoplusgewichtOvergeslagenGoederen_1
2881;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2016;28
2882;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2017;43
2883;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2018;127
2884;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2019;183
2885;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2020;206
2886;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2021;44
2887;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2022;74
2888;Afvoer naar buitenland;Afrika;Stukgoederen/Overig;2023;73
2889;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2015;12
2890;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2016;55
2891;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2017;59
2892;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2018;22
2893;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2019;24
2894;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2020;15
2895;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2021;3
2896;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2022;3
2897;Afvoer naar buitenland;Afrika;Onbekende verschijningsvorm;2023;4
2898;Afvoer naar buitenland;Amerika;Totaal lading;2015;28336
2899;Afvoer naar buitenland;Amerika;Totaal lading;2016;26490
2900;Afvoer naar buitenland;Amerika;Totaal lading;2017;26798
2901;Afvoer naar buitenland;Amerika;Totaal lading;2018;26512
2902;Afvoer naar buitenland;Amerika;Totaal lading;2019;29894
2903;Afvoer naar buitenland;Amerika;Totaal lading;2020;26076
2904;Afvoer naar buitenland;Amerika;Totaal lading;2021;30738
2905;Afvoer naar buitenland;Amerika;Totaal lading;2022;27054
2906;Afvoer naar buitenland;Amerika;Totaal lading;2023;24118
2907;Afvoer naar buitenland;Amerika;Droge bulk lading;2015;2886
2908;Afvoer naar buitenland;Amerika;Droge bulk lading;2016;2453
2909;Afvoer naar buitenland;Amerika;Droge bulk lading;2017;2441
2910;Afvoer naar buitenland;Amerika;Droge bulk lading;2018;2037
2911;Afvoer naar buitenland;Amerika;Droge bulk lading;2019;1954
2912;Afvoer naar buitenland;Amerika;Droge bulk lading;2020;2567
2913;Afvoer naar buitenland;Amerika;Droge bulk lading;2021;2456
2914;Afvoer naar buitenland;Amerika;Droge bulk lading;2022;1892
2915;Afvoer naar buitenland;Amerika;Droge bulk lading;2023;1955
2916;Afvoer naar buitenland;Amerika;Natte bulk lading;2015;16974
2917;Afvoer naar buitenland;Amerika;Natte bulk lading;2016;15909
2918;Afvoer naar buitenland;Amerika;Natte bulk lading;2017;15369
2919;Afvoer naar buitenland;Amerika;Natte bulk lading;2018;14833
2920;Afvoer naar buitenland;Amerika;Natte bulk lading;2019;18610
2921;Afvoer naar buitenland;Amerika;Natte bulk lading;2020;14084
2922;Afvoer naar buitenland;Amerika;Natte bulk lading;2021;17887
2923;Afvoer naar buitenland;Amerika;Natte bulk lading;2022;15869
2924;Afvoer naar buitenland;Amerika;Natte bulk lading;2023;13410
2925;Afvoer naar buitenland;Amerika;Containers;2015;7041
2926;Afvoer naar buitenland;Amerika;Containers;2016;7115
2927;Afvoer naar buitenland;Amerika;Containers;2017;7986
2928;Afvoer naar buitenland;Amerika;Containers;2018;8487
2929;Afvoer naar buitenland;Amerika;Containers;2019;8433
2930;Afvoer naar buitenland;Amerika;Containers;2020;8455
2931;Afvoer naar buitenland;Amerika;Containers;2021;9412
2932;Afvoer naar buitenland;Amerika;Containers;2022;8482
2933;Afvoer naar buitenland;Amerika;Containers;2023;7791
2934;Afvoer naar buitenland;Amerika;Roro-eenheden;2015;1
2935;Afvoer naar buitenland;Amerika;Roro-eenheden;2016;1
2936;Afvoer naar buitenland;Amerika;Roro-eenheden;2017;0
2937;Afvoer naar buitenland;Amerika;Roro-eenheden;2018;3
2938;Afvoer naar buitenland;Amerika;Roro-eenheden;2019;1
2939;Afvoer naar buitenland;Amerika;Roro-eenheden;2020;1
2940;Afvoer naar buitenland;Amerika;Roro-eenheden;2021;0
2941;Afvoer naar buitenland;Amerika;Roro-eenheden;2022;0
2942;Afvoer naar buitenland;Amerika;Roro-eenheden;2023;1
2943;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2015;1236
2944;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2016;958
2945;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2017;957
2946;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2018;1134
2947;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2019;883
2948;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2020;895
2949;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2021;962
2950;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2022;778
2951;Afvoer naar buitenland;Amerika;Stukgoederen/Overig;2023;934
2952;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2015;199
2953;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2016;55
2954;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2017;45
2955;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2018;19
2956;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2019;13
2957;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2020;73
2958;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2021;21
2959;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2022;32
2960;Afvoer naar buitenland;Amerika;Onbekende verschijningsvorm;2023;27
2961;Afvoer naar buitenland;Azië;Totaal lading;2015;49393
2962;Afvoer naar buitenland;Azië;Totaal lading;2016;47278
2963;Afvoer naar buitenland;Azië;Totaal lading;2017;49166
2964;Afvoer naar buitenland;Azië;Totaal lading;2018;44961
2965;Afvoer naar buitenland;Azië;Totaal lading;2019;38191
2966;Afvoer naar buitenland;Azië;Totaal lading;2020;39274
2967;Afvoer naar buitenland;Azië;Totaal lading;2021;34492
2968;Afvoer naar buitenland;Azië;Totaal lading;2022;26123
2969;Afvoer naar buitenland;Azië;Totaal lading;2023;26023
2970;Afvoer naar buitenland;Azië;Droge bulk lading;2015;347
2971;Afvoer naar buitenland;Azië;Droge bulk lading;2016;242
2972;Afvoer naar buitenland;Azië;Droge bulk lading;2017;854
2973;Afvoer naar buitenland;Azië;Droge bulk lading;2018;350
2974;Afvoer naar buitenland;Azië;Droge bulk lading;2019;959
2975;Afvoer naar buitenland;Azië;Droge bulk lading;2020;537
2976;Afvoer naar buitenland;Azië;Droge bulk lading;2021;1272
2977;Afvoer naar buitenland;Azië;Droge bulk lading;2022;645
2978;Afvoer naar buitenland;Azië;Droge bulk lading;2023;1491
2979;Afvoer naar buitenland;Azië;Natte bulk lading;2015;24824
2980;Afvoer naar buitenland;Azië;Natte bulk lading;2016;23354
2981;Afvoer naar buitenland;Azië;Natte bulk lading;2017;22855
2982;Afvoer naar buitenland;Azië;Natte bulk lading;2018;20125
2983;Afvoer naar buitenland;Azië;Natte bulk lading;2019;10328
2984;Afvoer naar buitenland;Azië;Natte bulk lading;2020;10473
2985;Afvoer naar buitenland;Azië;Natte bulk lading;2021;7522
2986;Afvoer naar buitenland;Azië;Natte bulk lading;2022;4321
2987;Afvoer naar buitenland;Azië;Natte bulk lading;2023;4652
2988;Afvoer naar buitenland;Azië;Containers;2015;24150
2989;Afvoer naar buitenland;Azië;Containers;2016;23544
2990;Afvoer naar buitenland;Azië;Containers;2017;25338
2991;Afvoer naar buitenland;Azië;Containers;2018;24435
2992;Afvoer naar buitenland;Azië;Containers;2019;26859
2993;Afvoer naar buitenland;Azië;Containers;2020;27971
2994;Afvoer naar buitenland;Azië;Containers;2021;25602
2995;Afvoer naar buitenland;Azië;Containers;2022;21132
2996;Afvoer naar buitenland;Azië;Containers;2023;19827
2997;Afvoer naar buitenland;Azië;Roro-eenheden;2015;14
2998;Afvoer naar buitenland;Azië;Roro-eenheden;2016;1
2999;Afvoer naar buitenland;Azië;Roro-eenheden;2017;2
3000;Afvoer naar buitenland;Azië;Roro-eenheden;2018;0
3001;Afvoer naar buitenland;Azië;Roro-eenheden;2019;0
3002;Afvoer naar buitenland;Azië;Roro-eenheden;2020;1
3003;Afvoer naar buitenland;Azië;Roro-eenheden;2021;0
3004;Afvoer naar buitenland;Azië;Roro-eenheden;2022;3
3005;Afvoer naar buitenland;Azië;Roro-eenheden;2023;7
3006;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2015;47
3007;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2016;136
3008;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2017;116
3009;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2018;51
3010;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2019;33
3011;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2020;290
3012;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2021;93
3013;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2022;22
3014;Afvoer naar buitenland;Azië;Stukgoederen/Overig;2023;45
3015;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2015;10
3016;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2016;1
3017;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2017;1
3018;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2018;0
3019;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2019;11
3020;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2020;2
3021;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2021;4
3022;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2022;0
3023;Afvoer naar buitenland;Azië;Onbekende verschijningsvorm;2023;0
3024;Afvoer naar buitenland;Oceanië;Totaal lading;2015;1043
3025;Afvoer naar buitenland;Oceanië;Totaal lading;2016;1004
3026;Afvoer naar buitenland;Oceanië;Totaal lading;2017;1210
3027;Afvoer naar buitenland;Oceanië;Totaal lading;2018;1586
3028;Afvoer naar buitenland;Oceanië;Totaal lading;2019;1684
3029;Afvoer naar buitenland;Oceanië;Totaal lading;2020;1399
3030;Afvoer naar buitenland;Oceanië;Totaal lading;2021;1143
3031;Afvoer naar buitenland;Oceanië;Totaal lading;2022;1134
3032;Afvoer naar buitenland;Oceanië;Totaal lading;2023;847
3033;Afvoer naar buitenland;Oceanië;Droge bulk lading;2015;32
3034;Afvoer naar buitenland;Oceanië;Droge bulk lading;2016;26
3035;Afvoer naar buitenland;Oceanië;Droge bulk lading;2017;23
3036;Afvoer naar buitenland;Oceanië;Droge bulk lading;2018;23
3037;Afvoer naar buitenland;Oceanië;Droge bulk lading;2019;3
3038;Afvoer naar buitenland;Oceanië;Droge bulk lading;2020;37
3039;Afvoer naar buitenland;Oceanië;Droge bulk lading;2021;11
3040;Afvoer naar buitenland;Oceanië;Droge bulk lading;2022;46
3041;Afvoer naar buitenland;Oceanië;Droge bulk lading;2023;26
3042;Afvoer naar buitenland;Oceanië;Natte bulk lading;2015;54
3043;Afvoer naar buitenland;Oceanië;Natte bulk lading;2016;112
3044;Afvoer naar buitenland;Oceanië;Natte bulk lading;2017;133
3045;Afvoer naar buitenland;Oceanië;Natte bulk lading;2018;563
3046;Afvoer naar buitenland;Oceanië;Natte bulk lading;2019;728
3047;Afvoer naar buitenland;Oceanië;Natte bulk lading;2020;425
3048;Afvoer naar buitenland;Oceanië;Natte bulk lading;2021;85
3049;Afvoer naar buitenland;Oceanië;Natte bulk lading;2022;78
3050;Afvoer naar buitenland;Oceanië;Natte bulk lading;2023;3
3051;Afvoer naar buitenland;Oceanië;Containers;2015;954
3052;Afvoer naar buitenland;Oceanië;Containers;2016;864
3053;Afvoer naar buitenland;Oceanië;Containers;2017;1052
3054;Afvoer naar buitenland;Oceanië;Containers;2018;998
3055;Afvoer naar buitenland;Oceanië;Containers;2019;940
3056;Afvoer naar buitenland;Oceanië;Containers;2020;930
3057;Afvoer naar buitenland;Oceanië;Containers;2021;1043
3058;Afvoer naar buitenland;Oceanië;Containers;2022;988
3059;Afvoer naar buitenland;Oceanië;Containers;2023;810
3060;Afvoer naar buitenland;Oceanië;Roro-eenheden;2015;0
3061;Afvoer naar buitenland;Oceanië;Roro-eenheden;2016;0
3062;Afvoer naar buitenland;Oceanië;Roro-eenheden;2017;0
3063;Afvoer naar buitenland;Oceanië;Roro-eenheden;2018;1
3064;Afvoer naar buitenland;Oceanië;Roro-eenheden;2019;0
3065;Afvoer naar buitenland;Oceanië;Roro-eenheden;2020;0
3066;Afvoer naar buitenland;Oceanië;Roro-eenheden;2021;0
3067;Afvoer naar buitenland;Oceanië;Roro-eenheden;2022;0
3068;Afvoer naar buitenland;Oceanië;Roro-eenheden;2023;0
3069;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2015;3
3070;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2016;2
3071;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2017;2
3072;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2018;2
3073;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2019;3
3074;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2020;7
3075;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2021;4
3076;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2022;2
3077;Afvoer naar buitenland;Oceanië;Stukgoederen/Overig;2023;7
3078;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2015;0
3079;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2016;0
3080;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2017;0
3081;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2018;0
3082;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2019;11
3083;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2020;0
3084;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2021;0
3085;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2022;20
3086;Afvoer naar buitenland;Oceanië;Onbekende verschijningsvorm;2023;0
3087;Afvoer naar buitenland;België;Totaal lading;2015;717
3088;Afvoer naar buitenland;België;Totaal lading;2016;964
3089;Afvoer naar buitenland;België;Totaal lading;2017;1134
3090;Afvoer naar buitenland;België;Totaal lading;2018;1564
3091;Afvoer naar buitenland;België;Totaal lading;2019;1374
3092;Afvoer naar buitenland;België;Totaal lading;2020;1184
3093;Afvoer naar buitenland;België;Totaal lading;2021;770
3094;Afvoer naar buitenland;België;Totaal lading;2022;1932
3095;Afvoer naar buitenland;België;Totaal lading;2023;1294
3096;Afvoer naar buitenland;België;Droge bulk lading;2015;11
3097;Afvoer naar buitenland;België;Droge bulk lading;2016;20
3098;Afvoer naar buitenland;België;Droge bulk lading;2017;7
3099;Afvoer naar buitenland;België;Droge bulk lading;2018;56
3100;Afvoer naar buitenland;België;Droge bulk lading;2019;28
3101;Afvoer naar buitenland;België;Droge bulk lading;2020;112
3102;Afvoer naar buitenland;België;Droge bulk lading;2021;98
3103;Afvoer naar buitenland;België;Droge bulk lading;2022;122
3104;Afvoer naar buitenland;België;Droge bulk lading;2023;128
3105;Afvoer naar buitenland;België;Natte bulk lading;2015;595
3106;Afvoer naar buitenland;België;Natte bulk lading;2016;783
3107;Afvoer naar buitenland;België;Natte bulk lading;2017;960
3108;Afvoer naar buitenland;België;Natte bulk lading;2018;1358
3109;Afvoer naar buitenland;België;Natte bulk lading;2019;1200
3110;Afvoer naar buitenland;België;Natte bulk lading;2020;922
3111;Afvoer naar buitenland;België;Natte bulk lading;2021;544
3112;Afvoer naar buitenland;België;Natte bulk lading;2022;1676
3113;Afvoer naar buitenland;België;Natte bulk lading;2023;998
3114;Afvoer naar buitenland;België;Containers;2015;91
3115;Afvoer naar buitenland;België;Containers;2016;150
3116;Afvoer naar buitenland;België;Containers;2017;157
3117;Afvoer naar buitenland;België;Containers;2018;132
3118;Afvoer naar buitenland;België;Containers;2019;133
3119;Afvoer naar buitenland;België;Containers;2020;145
3120;Afvoer naar buitenland;België;Containers;2021;124
3121;Afvoer naar buitenland;België;Containers;2022;131
3122;Afvoer naar buitenland;België;Containers;2023;150
3123;Afvoer naar buitenland;België;Roro-eenheden;2015;3
3124;Afvoer naar buitenland;België;Roro-eenheden;2016;4
3125;Afvoer naar buitenland;België;Roro-eenheden;2017;6
3126;Afvoer naar buitenland;België;Roro-eenheden;2018;5
3127;Afvoer naar buitenland;België;Roro-eenheden;2019;1
3128;Afvoer naar buitenland;België;Roro-eenheden;2020;2
3129;Afvoer naar buitenland;België;Roro-eenheden;2021;3
3130;Afvoer naar buitenland;België;Roro-eenheden;2022;3
3131;Afvoer naar buitenland;België;Roro-eenheden;2023;5
3132;Afvoer naar buitenland;België;Stukgoederen/Overig;2015;0
3133;Afvoer naar buitenland;België;Stukgoederen/Overig;2016;0
3134;Afvoer naar buitenland;België;Stukgoederen/Overig;2017;1
3135;Afvoer naar buitenland;België;Stukgoederen/Overig;2018;10
3136;Afvoer naar buitenland;België;Stukgoederen/Overig;2019;8
3137;Afvoer naar buitenland;België;Stukgoederen/Overig;2020;0
3138;Afvoer naar buitenland;België;Stukgoederen/Overig;2021;0
3139;Afvoer naar buitenland;België;Stukgoederen/Overig;2022;0
3140;Afvoer naar buitenland;België;Stukgoederen/Overig;2023;13
3141;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2015;16
3142;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2016;8
3143;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2017;3
3144;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2018;2
3145;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2019;4
3146;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2020;3
3147;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2021;1
3148;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2022;0
3149;Afvoer naar buitenland;België;Onbekende verschijningsvorm;2023;0
3150;Afvoer naar buitenland;Canada;Totaal lading;2015;3087
3151;Afvoer naar buitenland;Canada;Totaal lading;2016;3695
3152;Afvoer naar buitenland;Canada;Totaal lading;2017;3399
3153;Afvoer naar buitenland;Canada;Totaal lading;2018;3683
3154;Afvoer naar buitenland;Canada;Totaal lading;2019;3771
3155;Afvoer naar buitenland;Canada;Totaal lading;2020;2582
3156;Afvoer naar buitenland;Canada;Totaal lading;2021;3151
3157;Afvoer naar buitenland;Canada;Totaal lading;2022;2943
3158;Afvoer naar buitenland;Canada;Totaal lading;2023;2282
3159;Afvoer naar buitenland;Canada;Droge bulk lading;2015;172
3160;Afvoer naar buitenland;Canada;Droge bulk lading;2016;145
3161;Afvoer naar buitenland;Canada;Droge bulk lading;2017;115
3162;Afvoer naar buitenland;Canada;Droge bulk lading;2018;128
3163;Afvoer naar buitenland;Canada;Droge bulk lading;2019;199
3164;Afvoer naar buitenland;Canada;Droge bulk lading;2020;257
3165;Afvoer naar buitenland;Canada;Droge bulk lading;2021;218
3166;Afvoer naar buitenland;Canada;Droge bulk lading;2022;222
3167;Afvoer naar buitenland;Canada;Droge bulk lading;2023;155
3168;Afvoer naar buitenland;Canada;Natte bulk lading;2015;2493
3169;Afvoer naar buitenland;Canada;Natte bulk lading;2016;3218
3170;Afvoer naar buitenland;Canada;Natte bulk lading;2017;2973
3171;Afvoer naar buitenland;Canada;Natte bulk lading;2018;3190
3172;Afvoer naar buitenland;Canada;Natte bulk lading;2019;3185
3173;Afvoer naar buitenland;Canada;Natte bulk lading;2020;1911
3174;Afvoer naar buitenland;Canada;Natte bulk lading;2021;2529
3175;Afvoer naar buitenland;Canada;Natte bulk lading;2022;2368
3176;Afvoer naar buitenland;Canada;Natte bulk lading;2023;1620
3177;Afvoer naar buitenland;Canada;Containers;2015;281
3178;Afvoer naar buitenland;Canada;Containers;2016;285
3179;Afvoer naar buitenland;Canada;Containers;2017;270
3180;Afvoer naar buitenland;Canada;Containers;2018;300
3181;Afvoer naar buitenland;Canada;Containers;2019;321
3182;Afvoer naar buitenland;Canada;Containers;2020;367
3183;Afvoer naar buitenland;Canada;Containers;2021;382
3184;Afvoer naar buitenland;Canada;Containers;2022;328
3185;Afvoer naar buitenland;Canada;Containers;2023;425
3186;Afvoer naar buitenland;Canada;Roro-eenheden;2015;0
3187;Afvoer naar buitenland;Canada;Roro-eenheden;2016;0
3188;Afvoer naar buitenland;Canada;Roro-eenheden;2017;0
3189;Afvoer naar buitenland;Canada;Roro-eenheden;2018;0
3190;Afvoer naar buitenland;Canada;Roro-eenheden;2019;0
3191;Afvoer naar buitenland;Canada;Roro-eenheden;2020;0
3192;Afvoer naar buitenland;Canada;Roro-eenheden;2021;0
3193;Afvoer naar buitenland;Canada;Roro-eenheden;2022;0
3194;Afvoer naar buitenland;Canada;Roro-eenheden;2023;0
3195;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2015;109
3196;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2016;47
3197;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2017;41
3198;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2018;64
3199;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2019;65
3200;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2020;46
3201;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2021;20
3202;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2022;25
3203;Afvoer naar buitenland;Canada;Stukgoederen/Overig;2023;80
3204;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2015;32
3205;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2016;0
3206;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2017;0
3207;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2018;2
3208;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2019;0
3209;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2020;0
3210;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2021;1
3211;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2022;0
3212;Afvoer naar buitenland;Canada;Onbekende verschijningsvorm;2023;1
3213;Afvoer naar buitenland;China;Totaal lading;2015;9991
3214;Afvoer naar buitenland;China;Totaal lading;2016;9931
3215;Afvoer naar buitenland;China;Totaal lading;2017;11219
3216;Afvoer naar buitenland;China;Totaal lading;2018;8349
3217;Afvoer naar buitenland;China;Totaal lading;2019;9495
3218;Afvoer naar buitenland;China;Totaal lading;2020;12360
3219;Afvoer naar buitenland;China;Totaal lading;2021;10887
3220;Afvoer naar buitenland;China;Totaal lading;2022;6920
3221;Afvoer naar buitenland;China;Totaal lading;2023;6511
3222;Afvoer naar buitenland;China;Droge bulk lading;2015;90
3223;Afvoer naar buitenland;China;Droge bulk lading;2016;11
3224;Afvoer naar buitenland;China;Droge bulk lading;2017;99
3225;Afvoer naar buitenland;China;Droge bulk lading;2018;13
3226;Afvoer naar buitenland;China;Droge bulk lading;2019;23
3227;Afvoer naar buitenland;China;Droge bulk lading;2020;133
3228;Afvoer naar buitenland;China;Droge bulk lading;2021;602
3229;Afvoer naar buitenland;China;Droge bulk lading;2022;24
3230;Afvoer naar buitenland;China;Droge bulk lading;2023;483
3231;Afvoer naar buitenland;China;Natte bulk lading;2015;2005
3232;Afvoer naar buitenland;China;Natte bulk lading;2016;1975
3233;Afvoer naar buitenland;China;Natte bulk lading;2017;2486
3234;Afvoer naar buitenland;China;Natte bulk lading;2018;1043
3235;Afvoer naar buitenland;China;Natte bulk lading;2019;574
3236;Afvoer naar buitenland;China;Natte bulk lading;2020;1534
3237;Afvoer naar buitenland;China;Natte bulk lading;2021;707
3238;Afvoer naar buitenland;China;Natte bulk lading;2022;226
3239;Afvoer naar buitenland;China;Natte bulk lading;2023;359
3240;Afvoer naar buitenland;China;Containers;2015;7892
3241;Afvoer naar buitenland;China;Containers;2016;7917
3242;Afvoer naar buitenland;China;Containers;2017;8570
3243;Afvoer naar buitenland;China;Containers;2018;7288
3244;Afvoer naar buitenland;China;Containers;2019;8895
3245;Afvoer naar buitenland;China;Containers;2020;10508
3246;Afvoer naar buitenland;China;Containers;2021;9574
3247;Afvoer naar buitenland;China;Containers;2022;6665
3248;Afvoer naar buitenland;China;Containers;2023;5657
3249;Afvoer naar buitenland;China;Roro-eenheden;2015;0
3250;Afvoer naar buitenland;China;Roro-eenheden;2016;0
3251;Afvoer naar buitenland;China;Roro-eenheden;2017;0
3252;Afvoer naar buitenland;China;Roro-eenheden;2018;0
3253;Afvoer naar buitenland;China;Roro-eenheden;2019;0
3254;Afvoer naar buitenland;China;Roro-eenheden;2020;0
3255;Afvoer naar buitenland;China;Roro-eenheden;2021;0
3256;Afvoer naar buitenland;China;Roro-eenheden;2022;3
3257;Afvoer naar buitenland;China;Roro-eenheden;2023;7
3258;Afvoer naar buitenland;China;Stukgoederen/Overig;2015;3
3259;Afvoer naar buitenland;China;Stukgoederen/Overig;2016;27
3260;Afvoer naar buitenland;China;Stukgoederen/Overig;2017;64
3261;Afvoer naar buitenland;China;Stukgoederen/Overig;2018;5
3262;Afvoer naar buitenland;China;Stukgoederen/Overig;2019;4
3263;Afvoer naar buitenland;China;Stukgoederen/Overig;2020;184
3264;Afvoer naar buitenland;China;Stukgoederen/Overig;2021;4
3265;Afvoer naar buitenland;China;Stukgoederen/Overig;2022;2
3266;Afvoer naar buitenland;China;Stukgoederen/Overig;2023;4
3267;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2015;0
3268;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2016;0
3269;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2017;0
3270;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2018;0
3271;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2019;0
3272;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2020;1
3273;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2021;0
3274;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2022;0
3275;Afvoer naar buitenland;China;Onbekende verschijningsvorm;2023;0
3276;Afvoer naar buitenland;Duitsland;Totaal lading;2015;3077
3277;Afvoer naar buitenland;Duitsland;Totaal lading;2016;2403
3278;Afvoer naar buitenland;Duitsland;Totaal lading;2017;2257
3279;Afvoer naar buitenland;Duitsland;Totaal lading;2018;3004
3280;Afvoer naar buitenland;Duitsland;Totaal lading;2019;3104
3281;Afvoer naar buitenland;Duitsland;Totaal lading;2020;2748
3282;Afvoer naar buitenland;Duitsland;Totaal lading;2021;3255
3283;Afvoer naar buitenland;Duitsland;Totaal lading;2022;3463
3284;Afvoer naar buitenland;Duitsland;Totaal lading;2023;4008
3285;Afvoer naar buitenland;Duitsland;Droge bulk lading;2015;1230
3286;Afvoer naar buitenland;Duitsland;Droge bulk lading;2016;356
3287;Afvoer naar buitenland;Duitsland;Droge bulk lading;2017;169
3288;Afvoer naar buitenland;Duitsland;Droge bulk lading;2018;216
3289;Afvoer naar buitenland;Duitsland;Droge bulk lading;2019;479
3290;Afvoer naar buitenland;Duitsland;Droge bulk lading;2020;456
3291;Afvoer naar buitenland;Duitsland;Droge bulk lading;2021;232
3292;Afvoer naar buitenland;Duitsland;Droge bulk lading;2022;586
3293;Afvoer naar buitenland;Duitsland;Droge bulk lading;2023;495
3294;Afvoer naar buitenland;Duitsland;Natte bulk lading;2015;1461
3295;Afvoer naar buitenland;Duitsland;Natte bulk lading;2016;1649
