ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalPersonenInHuishoudens_1;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
2471;Mannen en vrouwen;Totaal;Beek (L.);2021;15875.0;15726.0;3753.0;2341.0;8914.0;1110.0;4216.0;710.0;2878.0;510.0;208.0;149.0
2472;Mannen en vrouwen;Totaal;Beek (L.);2022;15817.0;15663.0;3666.0;2404.0;8914.0;1108.0;4242.0;734.0;2830.0;487.0;192.0;154.0
2473;Mannen en vrouwen;Totaal;Beek (L.);2023;16132.0;15974.0;3744.0;2521.0;8950.0;1110.0;4254.0;750.0;2836.0;545.0;214.0;158.0
2474;Mannen en vrouwen;Totaal;Beek (L.);2024;16215.0;16047.0;3754.0;2562.0;8960.0;1116.0;4280.0;758.0;2806.0;554.0;217.0;168.0
2475;Mannen en vrouwen;Totaal;Beekdaelen;2000;;;;;;;;;;;;
2476;Mannen en vrouwen;Totaal;Beekdaelen;2001;;;;;;;;;;;;
2477;Mannen en vrouwen;Totaal;Beekdaelen;2002;;;;;;;;;;;;
2478;Mannen en vrouwen;Totaal;Beekdaelen;2003;;;;;;;;;;;;
2479;Mannen en vrouwen;Totaal;Beekdaelen;2004;;;;;;;;;;;;
2480;Mannen en vrouwen;Totaal;Beekdaelen;2005;;;;;;;;;;;;
2481;Mannen en vrouwen;Totaal;Beekdaelen;2006;;;;;;;;;;;;
2482;Mannen en vrouwen;Totaal;Beekdaelen;2007;;;;;;;;;;;;
2483;Mannen en vrouwen;Totaal;Beekdaelen;2008;;;;;;;;;;;;
2484;Mannen en vrouwen;Totaal;Beekdaelen;2009;;;;;;;;;;;;
2485;Mannen en vrouwen;Totaal;Beekdaelen;2010;;;;;;;;;;;;
2486;Mannen en vrouwen;Totaal;Beekdaelen;2011;;;;;;;;;;;;
2487;Mannen en vrouwen;Totaal;Beekdaelen;2012;;;;;;;;;;;;
2488;Mannen en vrouwen;Totaal;Beekdaelen;2013;;;;;;;;;;;;
2489;Mannen en vrouwen;Totaal;Beekdaelen;2014;;;;;;;;;;;;
2490;Mannen en vrouwen;Totaal;Beekdaelen;2015;;;;;;;;;;;;
2491;Mannen en vrouwen;Totaal;Beekdaelen;2016;;;;;;;;;;;;
2492;Mannen en vrouwen;Totaal;Beekdaelen;2017;;;;;;;;;;;;
2493;Mannen en vrouwen;Totaal;Beekdaelen;2018;;;;;;;;;;;;
2494;Mannen en vrouwen;Totaal;Beekdaelen;2019;35727.0;35320.0;8674.0;4829.0;20234.0;2074.0;9668.0;1624.0;6868.0;1092.0;491.0;407.0
2495;Mannen en vrouwen;Totaal;Beekdaelen;2020;35938.0;35346.0;8617.0;4882.0;20274.0;2250.0;9600.0;1630.0;6794.0;1103.0;470.0;592.0
2496;Mannen en vrouwen;Totaal;Beekdaelen;2021;36065.0;35435.0;8641.0;4871.0;20344.0;2310.0;9632.0;1730.0;6672.0;1137.0;442.0;630.0
2497;Mannen en vrouwen;Totaal;Beekdaelen;2022;35922.0;35386.0;8559.0;4943.0;20306.0;2390.0;9558.0;1816.0;6542.0;1131.0;447.0;536.0
2498;Mannen en vrouwen;Totaal;Beekdaelen;2023;35966.0;35408.0;8547.0;5121.0;20118.0;2350.0;9474.0;1816.0;6478.0;1151.0;471.0;558.0
2499;Mannen en vrouwen;Totaal;Beekdaelen;2024;35896.0;35287.0;8483.0;5147.0;20042.0;2450.0;9364.0;1862.0;6366.0;1132.0;483.0;609.0
2500;Mannen en vrouwen;Totaal;Beemster;2000;8412.0;8338.0;2646.0;765.0;4718.0;438.0;1710.0;230.0;2340.0;127.0;82.0;74.0
2501;Mannen en vrouwen;Totaal;Beemster;2001;8451.0;8376.0;2690.0;779.0;4671.0;399.0;1720.0;248.0;2304.0;147.0;89.0;75.0
2502;Mannen en vrouwen;Totaal;Beemster;2002;8583.0;8504.0;2704.0;821.0;4741.0;415.0;1782.0;294.0;2250.0;146.0;92.0;79.0
2503;Mannen en vrouwen;Totaal;Beemster;2003;8536.0;8459.0;2671.0;811.0;4728.0;440.0;1794.0;324.0;2170.0;148.0;101.0;77.0
2504;Mannen en vrouwen;Totaal;Beemster;2004;8541.0;8464.0;2664.0;839.0;4722.0;416.0;1802.0;360.0;2144.0;142.0;97.0;77.0
2505;Mannen en vrouwen;Totaal;Beemster;2005;8524.0;8428.0;2654.0;864.0;4670.0;414.0;1780.0;356.0;2120.0;153.0;87.0;96.0
2506;Mannen en vrouwen;Totaal;Beemster;2006;8515.0;8417.0;2621.0;862.0;4675.0;427.0;1826.0;386.0;2036.0;158.0;101.0;98.0
2507;Mannen en vrouwen;Totaal;Beemster;2007;8476.0;8379.0;2590.0;904.0;4625.0;427.0;1828.0;384.0;1986.0;161.0;99.0;97.0
2508;Mannen en vrouwen;Totaal;Beemster;2008;8474.0;8358.0;2545.0;914.0;4641.0;423.0;1830.0;446.0;1942.0;166.0;92.0;116.0
2509;Mannen en vrouwen;Totaal;Beemster;2009;8564.0;8451.0;2533.0;967.0;4687.0;439.0;1882.0;442.0;1924.0;165.0;99.0;113.0
2510;Mannen en vrouwen;Totaal;Beemster;2010;8584.0;8468.0;2535.0;969.0;4676.0;438.0;1898.0;454.0;1886.0;172.0;116.0;116.0
2511;Mannen en vrouwen;Totaal;Beemster;2011;8573.0;8455.0;2500.0;957.0;4694.0;444.0;1916.0;482.0;1852.0;185.0;119.0;118.0
2512;Mannen en vrouwen;Totaal;Beemster;2012;8719.0;8601.0;2536.0;983.0;4778.0;450.0;1942.0;506.0;1880.0;189.0;115.0;118.0
2513;Mannen en vrouwen;Totaal;Beemster;2013;8785.0;8667.0;2540.0;1018.0;4810.0;450.0;1962.0;508.0;1890.0;188.0;111.0;118.0
2514;Mannen en vrouwen;Totaal;Beemster;2014;8910.0;8734.0;2572.0;987.0;4854.0;480.0;1946.0;532.0;1896.0;206.0;115.0;176.0
2515;Mannen en vrouwen;Totaal;Beemster;2015;8903.0;8710.0;2540.0;1011.0;4860.0;470.0;1998.0;542.0;1850.0;203.0;96.0;193.0
2516;Mannen en vrouwen;Totaal;Beemster;2016;8958.0;8759.0;2559.0;1009.0;4838.0;488.0;1956.0;548.0;1846.0;211.0;142.0;199.0
2517;Mannen en vrouwen;Totaal;Beemster;2017;9205.0;8999.0;2624.0;1054.0;4970.0;534.0;1992.0;574.0;1870.0;219.0;132.0;206.0
2518;Mannen en vrouwen;Totaal;Beemster;2018;9550.0;9335.0;2795.0;1030.0;5158.0;538.0;2004.0;628.0;1988.0;240.0;112.0;215.0
2519;Mannen en vrouwen;Totaal;Beemster;2019;9748.0;9536.0;2853.0;1057.0;5264.0;540.0;2010.0;648.0;2066.0;243.0;119.0;212.0
2520;Mannen en vrouwen;Totaal;Beemster;2020;10022.0;9813.0;2967.0;1075.0;5394.0;556.0;2032.0;708.0;2098.0;256.0;121.0;209.0
2521;Mannen en vrouwen;Totaal;Beemster;2021;10110.0;9904.0;2991.0;1070.0;5414.0;556.0;2056.0;750.0;2052.0;268.0;161.0;206.0
2522;Mannen en vrouwen;Totaal;Beemster;2022;;;;;;;;;;;;
2523;Mannen en vrouwen;Totaal;Beemster;2023;;;;;;;;;;;;
2524;Mannen en vrouwen;Totaal;Beemster;2024;;;;;;;;;;;;
2525;Mannen en vrouwen;Totaal;Beesel;2000;13158.0;13067.0;4040.0;1034.0;7625.0;687.0;2838.0;154.0;3946.0;233.0;135.0;91.0
2526;Mannen en vrouwen;Totaal;Beesel;2001;13189.0;13110.0;4034.0;1056.0;7644.0;704.0;2888.0;190.0;3862.0;248.0;128.0;79.0
2527;Mannen en vrouwen;Totaal;Beesel;2002;13403.0;13324.0;4114.0;1097.0;7706.0;710.0;2896.0;218.0;3882.0;271.0;136.0;79.0
2528;Mannen en vrouwen;Totaal;Beesel;2003;13466.0;13384.0;4120.0;1120.0;7726.0;708.0;2906.0;284.0;3828.0;269.0;149.0;82.0
2529;Mannen en vrouwen;Totaal;Beesel;2004;13341.0;13263.0;4047.0;1151.0;7643.0;693.0;2896.0;314.0;3740.0;283.0;139.0;78.0
2530;Mannen en vrouwen;Totaal;Beesel;2005;13401.0;13327.0;4042.0;1174.0;7664.0;740.0;2886.0;338.0;3700.0;289.0;158.0;74.0
2531;Mannen en vrouwen;Totaal;Beesel;2006;13521.0;13460.0;4019.0;1249.0;7734.0;782.0;3006.0;370.0;3576.0;314.0;144.0;61.0
2532;Mannen en vrouwen;Totaal;Beesel;2007;13646.0;13591.0;4048.0;1265.0;7784.0;766.0;3078.0;394.0;3546.0;326.0;168.0;55.0
2533;Mannen en vrouwen;Totaal;Beesel;2008;13643.0;13629.0;4010.0;1365.0;7754.0;734.0;3118.0;434.0;3468.0;337.0;163.0;14.0
2534;Mannen en vrouwen;Totaal;Beesel;2009;13795.0;13753.0;3979.0;1416.0;7835.0;729.0;3222.0;470.0;3414.0;343.0;180.0;42.0
2535;Mannen en vrouwen;Totaal;Beesel;2010;13902.0;13863.0;3971.0;1482.0;7902.0;742.0;3258.0;526.0;3376.0;348.0;160.0;39.0
2536;Mannen en vrouwen;Totaal;Beesel;2011;13844.0;13800.0;3918.0;1511.0;7854.0;732.0;3276.0;530.0;3316.0;350.0;167.0;44.0
2537;Mannen en vrouwen;Totaal;Beesel;2012;13742.0;13715.0;3867.0;1574.0;7764.0;664.0;3320.0;554.0;3226.0;355.0;155.0;27.0
2538;Mannen en vrouwen;Totaal;Beesel;2013;13688.0;13665.0;3850.0;1567.0;7726.0;706.0;3310.0;558.0;3152.0;370.0;152.0;23.0
2539;Mannen en vrouwen;Totaal;Beesel;2014;13617.0;13562.0;3790.0;1583.0;7682.0;700.0;3324.0;582.0;3076.0;364.0;143.0;55.0
2540;Mannen en vrouwen;Totaal;Beesel;2015;13511.0;13442.0;3699.0;1596.0;7656.0;700.0;3340.0;624.0;2992.0;347.0;144.0;69.0
2541;Mannen en vrouwen;Totaal;Beesel;2016;13388.0;13313.0;3640.0;1630.0;7556.0;674.0;3346.0;612.0;2924.0;351.0;136.0;75.0
2542;Mannen en vrouwen;Totaal;Beesel;2017;13405.0;13333.0;3607.0;1643.0;7560.0;700.0;3338.0;626.0;2896.0;360.0;163.0;72.0
2543;Mannen en vrouwen;Totaal;Beesel;2018;13444.0;13368.0;3576.0;1669.0;7622.0;762.0;3366.0;636.0;2858.0;353.0;148.0;76.0
2544;Mannen en vrouwen;Totaal;Beesel;2019;13519.0;13437.0;3600.0;1701.0;7610.0;800.0;3350.0;626.0;2834.0;365.0;161.0;82.0
2545;Mannen en vrouwen;Totaal;Beesel;2020;13482.0;13395.0;3557.0;1706.0;7588.0;802.0;3370.0;628.0;2788.0;373.0;171.0;87.0
2546;Mannen en vrouwen;Totaal;Beesel;2021;13450.0;13369.0;3504.0;1757.0;7552.0;816.0;3406.0;648.0;2682.0;396.0;160.0;81.0
2547;Mannen en vrouwen;Totaal;Beesel;2022;13408.0;13306.0;3446.0;1817.0;7486.0;820.0;3402.0;672.0;2592.0;400.0;157.0;102.0
2548;Mannen en vrouwen;Totaal;Beesel;2023;13449.0;13352.0;3445.0;1889.0;7440.0;778.0;3404.0;682.0;2576.0;411.0;167.0;97.0
2549;Mannen en vrouwen;Totaal;Beesel;2024;13394.0;13273.0;3410.0;1896.0;7400.0;786.0;3396.0;668.0;2550.0;401.0;166.0;121.0
2550;Mannen en vrouwen;Totaal;Belfeld;2000;5408.0;5390.0;1637.0;410.0;3216.0;276.0;1266.0;78.0;1596.0;76.0;51.0;18.0
2551;Mannen en vrouwen;Totaal;Belfeld;2001;;;;;;;;;;;;
2552;Mannen en vrouwen;Totaal;Belfeld;2002;;;;;;;;;;;;
2553;Mannen en vrouwen;Totaal;Belfeld;2003;;;;;;;;;;;;
2554;Mannen en vrouwen;Totaal;Belfeld;2004;;;;;;;;;;;;
2555;Mannen en vrouwen;Totaal;Belfeld;2005;;;;;;;;;;;;
2556;Mannen en vrouwen;Totaal;Belfeld;2006;;;;;;;;;;;;
2557;Mannen en vrouwen;Totaal;Belfeld;2007;;;;;;;;;;;;
2558;Mannen en vrouwen;Totaal;Belfeld;2008;;;;;;;;;;;;
2559;Mannen en vrouwen;Totaal;Belfeld;2009;;;;;;;;;;;;
2560;Mannen en vrouwen;Totaal;Belfeld;2010;;;;;;;;;;;;
2561;Mannen en vrouwen;Totaal;Belfeld;2011;;;;;;;;;;;;
2562;Mannen en vrouwen;Totaal;Belfeld;2012;;;;;;;;;;;;
2563;Mannen en vrouwen;Totaal;Belfeld;2013;;;;;;;;;;;;
2564;Mannen en vrouwen;Totaal;Belfeld;2014;;;;;;;;;;;;
2565;Mannen en vrouwen;Totaal;Belfeld;2015;;;;;;;;;;;;
2566;Mannen en vrouwen;Totaal;Belfeld;2016;;;;;;;;;;;;
2567;Mannen en vrouwen;Totaal;Belfeld;2017;;;;;;;;;;;;
2568;Mannen en vrouwen;Totaal;Belfeld;2018;;;;;;;;;;;;
2569;Mannen en vrouwen;Totaal;Belfeld;2019;;;;;;;;;;;;
2570;Mannen en vrouwen;Totaal;Belfeld;2020;;;;;;;;;;;;
2571;Mannen en vrouwen;Totaal;Belfeld;2021;;;;;;;;;;;;
2572;Mannen en vrouwen;Totaal;Belfeld;2022;;;;;;;;;;;;
2573;Mannen en vrouwen;Totaal;Belfeld;2023;;;;;;;;;;;;
2574;Mannen en vrouwen;Totaal;Belfeld;2024;;;;;;;;;;;;
2575;Mannen en vrouwen;Totaal;Bellingwedde;2000;9549.0;9456.0;2540.0;985.0;5666.0;546.0;2520.0;204.0;2396.0;156.0;109.0;93.0
2576;Mannen en vrouwen;Totaal;Bellingwedde;2001;9748.0;9656.0;2582.0;1057.0;5728.0;542.0;2592.0;226.0;2368.0;181.0;108.0;92.0
2577;Mannen en vrouwen;Totaal;Bellingwedde;2002;9722.0;9633.0;2566.0;1056.0;5722.0;554.0;2598.0;232.0;2338.0;183.0;106.0;89.0
2578;Mannen en vrouwen;Totaal;Bellingwedde;2003;9671.0;9578.0;2533.0;1061.0;5669.0;587.0;2560.0;230.0;2292.0;196.0;119.0;93.0
2579;Mannen en vrouwen;Totaal;Bellingwedde;2004;9704.0;9611.0;2525.0;1157.0;5622.0;566.0;2552.0;266.0;2238.0;197.0;110.0;93.0
2580;Mannen en vrouwen;Totaal;Bellingwedde;2005;9694.0;9606.0;2476.0;1230.0;5590.0;538.0;2564.0;292.0;2196.0;192.0;118.0;88.0
2581;Mannen en vrouwen;Totaal;Bellingwedde;2006;9740.0;9655.0;2482.0;1281.0;5560.0;542.0;2576.0;314.0;2128.0;223.0;109.0;85.0
2582;Mannen en vrouwen;Totaal;Bellingwedde;2007;9514.0;9436.0;2431.0;1182.0;5493.0;557.0;2560.0;328.0;2048.0;222.0;108.0;78.0
2583;Mannen en vrouwen;Totaal;Bellingwedde;2008;9497.0;9415.0;2419.0;1156.0;5520.0;528.0;2636.0;340.0;2016.0;214.0;106.0;82.0
2584;Mannen en vrouwen;Totaal;Bellingwedde;2009;9270.0;9175.0;2299.0;1097.0;5458.0;556.0;2626.0;358.0;1918.0;204.0;117.0;95.0
2585;Mannen en vrouwen;Totaal;Bellingwedde;2010;9261.0;9170.0;2265.0;1196.0;5376.0;520.0;2654.0;340.0;1862.0;211.0;122.0;91.0
2586;Mannen en vrouwen;Totaal;Bellingwedde;2011;9402.0;9313.0;2284.0;1296.0;5379.0;512.0;2650.0;408.0;1809.0;218.0;136.0;89.0
2587;Mannen en vrouwen;Totaal;Bellingwedde;2012;9283.0;9188.0;2245.0;1270.0;5302.0;502.0;2638.0;400.0;1762.0;229.0;142.0;95.0
2588;Mannen en vrouwen;Totaal;Bellingwedde;2013;8985.0;8885.0;2129.0;1166.0;5238.0;520.0;2644.0;388.0;1686.0;214.0;138.0;100.0
2589;Mannen en vrouwen;Totaal;Bellingwedde;2014;8920.0;8824.0;2118.0;1157.0;5196.0;562.0;2598.0;380.0;1656.0;227.0;126.0;96.0
2590;Mannen en vrouwen;Totaal;Bellingwedde;2015;9154.0;9040.0;2148.0;1305.0;5188.0;562.0;2604.0;398.0;1624.0;241.0;158.0;114.0
2591;Mannen en vrouwen;Totaal;Bellingwedde;2016;8971.0;8697.0;2039.0;1160.0;5120.0;578.0;2590.0;388.0;1564.0;230.0;148.0;274.0
2592;Mannen en vrouwen;Totaal;Bellingwedde;2017;8919.0;8678.0;2012.0;1204.0;5082.0;544.0;2644.0;392.0;1502.0;232.0;148.0;241.0
2593;Mannen en vrouwen;Totaal;Bellingwedde;2018;;;;;;;;;;;;
2594;Mannen en vrouwen;Totaal;Bellingwedde;2019;;;;;;;;;;;;
2595;Mannen en vrouwen;Totaal;Bellingwedde;2020;;;;;;;;;;;;
2596;Mannen en vrouwen;Totaal;Bellingwedde;2021;;;;;;;;;;;;
2597;Mannen en vrouwen;Totaal;Bellingwedde;2022;;;;;;;;;;;;
2598;Mannen en vrouwen;Totaal;Bellingwedde;2023;;;;;;;;;;;;
2599;Mannen en vrouwen;Totaal;Bellingwedde;2024;;;;;;;;;;;;
2600;Mannen en vrouwen;Totaal;Bemmel;2000;17715.0;17461.0;5475.0;1383.0;10066.0;1054.0;3446.0;310.0;5256.0;282.0;255.0;254.0
2601;Mannen en vrouwen;Totaal;Bemmel;2001;41172.0;40805.0;12895.0;3279.0;23302.0;2452.0;8034.0;858.0;11958.0;715.0;614.0;367.0
2602;Mannen en vrouwen;Totaal;Bemmel;2002;41810.0;41460.0;13081.0;3411.0;23695.0;2537.0;8226.0;1000.0;11932.0;744.0;529.0;350.0
2603;Mannen en vrouwen;Totaal;Bemmel;2003;;;;;;;;;;;;
2604;Mannen en vrouwen;Totaal;Bemmel;2004;;;;;;;;;;;;
2605;Mannen en vrouwen;Totaal;Bemmel;2005;;;;;;;;;;;;
2606;Mannen en vrouwen;Totaal;Bemmel;2006;;;;;;;;;;;;
2607;Mannen en vrouwen;Totaal;Bemmel;2007;;;;;;;;;;;;
2608;Mannen en vrouwen;Totaal;Bemmel;2008;;;;;;;;;;;;
2609;Mannen en vrouwen;Totaal;Bemmel;2009;;;;;;;;;;;;
2610;Mannen en vrouwen;Totaal;Bemmel;2010;;;;;;;;;;;;
2611;Mannen en vrouwen;Totaal;Bemmel;2011;;;;;;;;;;;;
2612;Mannen en vrouwen;Totaal;Bemmel;2012;;;;;;;;;;;;
2613;Mannen en vrouwen;Totaal;Bemmel;2013;;;;;;;;;;;;
2614;Mannen en vrouwen;Totaal;Bemmel;2014;;;;;;;;;;;;
2615;Mannen en vrouwen;Totaal;Bemmel;2015;;;;;;;;;;;;
2616;Mannen en vrouwen;Totaal;Bemmel;2016;;;;;;;;;;;;
2617;Mannen en vrouwen;Totaal;Bemmel;2017;;;;;;;;;;;;
2618;Mannen en vrouwen;Totaal;Bemmel;2018;;;;;;;;;;;;
2619;Mannen en vrouwen;Totaal;Bemmel;2019;;;;;;;;;;;;
2620;Mannen en vrouwen;Totaal;Bemmel;2020;;;;;;;;;;;;
2621;Mannen en vrouwen;Totaal;Bemmel;2021;;;;;;;;;;;;
2622;Mannen en vrouwen;Totaal;Bemmel;2022;;;;;;;;;;;;
2623;Mannen en vrouwen;Totaal;Bemmel;2023;;;;;;;;;;;;
2624;Mannen en vrouwen;Totaal;Bemmel;2024;;;;;;;;;;;;
2625;Mannen en vrouwen;Totaal;Bennebroek;2000;5108.0;4812.0;1305.0;599.0;2781.0;183.0;1316.0;98.0;1184.0;83.0;44.0;296.0
2626;Mannen en vrouwen;Totaal;Bennebroek;2001;5226.0;4939.0;1359.0;618.0;2826.0;202.0;1310.0;112.0;1202.0;87.0;49.0;287.0
2627;Mannen en vrouwen;Totaal;Bennebroek;2002;5329.0;5050.0;1366.0;634.0;2907.0;225.0;1390.0;118.0;1174.0;100.0;43.0;279.0
2628;Mannen en vrouwen;Totaal;Bennebroek;2003;5307.0;5012.0;1374.0;629.0;2861.0;201.0;1374.0;128.0;1158.0;106.0;42.0;295.0
2629;Mannen en vrouwen;Totaal;Bennebroek;2004;5225.0;4923.0;1341.0;615.0;2816.0;212.0;1368.0;136.0;1100.0;106.0;45.0;302.0
2630;Mannen en vrouwen;Totaal;Bennebroek;2005;5145.0;4851.0;1308.0;624.0;2769.0;227.0;1324.0;146.0;1072.0;110.0;40.0;294.0
2631;Mannen en vrouwen;Totaal;Bennebroek;2006;5131.0;4850.0;1333.0;624.0;2740.0;214.0;1298.0;164.0;1064.0;118.0;35.0;281.0
2632;Mannen en vrouwen;Totaal;Bennebroek;2007;5156.0;4874.0;1321.0;643.0;2745.0;213.0;1320.0;176.0;1036.0;126.0;39.0;282.0
2633;Mannen en vrouwen;Totaal;Bennebroek;2008;5094.0;4828.0;1317.0;624.0;2714.0;196.0;1322.0;174.0;1022.0;135.0;38.0;266.0
2634;Mannen en vrouwen;Totaal;Bennebroek;2009;;;;;;;;;;;;
2635;Mannen en vrouwen;Totaal;Bennebroek;2010;;;;;;;;;;;;
2636;Mannen en vrouwen;Totaal;Bennebroek;2011;;;;;;;;;;;;
2637;Mannen en vrouwen;Totaal;Bennebroek;2012;;;;;;;;;;;;
2638;Mannen en vrouwen;Totaal;Bennebroek;2013;;;;;;;;;;;;
2639;Mannen en vrouwen;Totaal;Bennebroek;2014;;;;;;;;;;;;
2640;Mannen en vrouwen;Totaal;Bennebroek;2015;;;;;;;;;;;;
2641;Mannen en vrouwen;Totaal;Bennebroek;2016;;;;;;;;;;;;
2642;Mannen en vrouwen;Totaal;Bennebroek;2017;;;;;;;;;;;;
2643;Mannen en vrouwen;Totaal;Bennebroek;2018;;;;;;;;;;;;
2644;Mannen en vrouwen;Totaal;Bennebroek;2019;;;;;;;;;;;;
2645;Mannen en vrouwen;Totaal;Bennebroek;2020;;;;;;;;;;;;
2646;Mannen en vrouwen;Totaal;Bennebroek;2021;;;;;;;;;;;;
2647;Mannen en vrouwen;Totaal;Bennebroek;2022;;;;;;;;;;;;
2648;Mannen en vrouwen;Totaal;Bennebroek;2023;;;;;;;;;;;;
2649;Mannen en vrouwen;Totaal;Bennebroek;2024;;;;;;;;;;;;
2650;Mannen en vrouwen;Totaal;Berg en Dal;2000;;;;;;;;;;;;
2651;Mannen en vrouwen;Totaal;Berg en Dal;2001;;;;;;;;;;;;
2652;Mannen en vrouwen;Totaal;Berg en Dal;2002;;;;;;;;;;;;
2653;Mannen en vrouwen;Totaal;Berg en Dal;2003;;;;;;;;;;;;
2654;Mannen en vrouwen;Totaal;Berg en Dal;2004;;;;;;;;;;;;
2655;Mannen en vrouwen;Totaal;Berg en Dal;2005;;;;;;;;;;;;
2656;Mannen en vrouwen;Totaal;Berg en Dal;2006;;;;;;;;;;;;
2657;Mannen en vrouwen;Totaal;Berg en Dal;2007;;;;;;;;;;;;
2658;Mannen en vrouwen;Totaal;Berg en Dal;2008;;;;;;;;;;;;
2659;Mannen en vrouwen;Totaal;Berg en Dal;2009;;;;;;;;;;;;
2660;Mannen en vrouwen;Totaal;Berg en Dal;2010;;;;;;;;;;;;
2661;Mannen en vrouwen;Totaal;Berg en Dal;2011;;;;;;;;;;;;
2662;Mannen en vrouwen;Totaal;Berg en Dal;2012;;;;;;;;;;;;
2663;Mannen en vrouwen;Totaal;Berg en Dal;2013;;;;;;;;;;;;
2664;Mannen en vrouwen;Totaal;Berg en Dal;2014;;;;;;;;;;;;
2665;Mannen en vrouwen;Totaal;Berg en Dal;2015;;;;;;;;;;;;
2666;Mannen en vrouwen;Totaal;Berg en Dal;2016;34574.0;33674.0;8743.0;5210.0;18334.0;2022.0;7980.0;1652.0;6680.0;965.0;422.0;900.0
2667;Mannen en vrouwen;Totaal;Berg en Dal;2017;34764.0;33884.0;8702.0;5207.0;18510.0;2184.0;8022.0;1760.0;6544.0;972.0;493.0;880.0
2668;Mannen en vrouwen;Totaal;Berg en Dal;2018;34748.0;33858.0;8631.0;5335.0;18424.0;2160.0;8052.0;1800.0;6412.0;996.0;472.0;890.0
2669;Mannen en vrouwen;Totaal;Berg en Dal;2019;34798.0;33942.0;8619.0;5410.0;18438.0;2184.0;8080.0;1804.0;6370.0;1018.0;457.0;856.0
2670;Mannen en vrouwen;Totaal;Berg en Dal;2020;34992.0;34082.0;8641.0;5427.0;18554.0;2246.0;8112.0;1886.0;6310.0;1027.0;433.0;910.0
2671;Mannen en vrouwen;Totaal;Berg en Dal;2021;35010.0;34146.0;8567.0;5467.0;18568.0;2284.0;8156.0;1928.0;6200.0;1049.0;495.0;864.0
2672;Mannen en vrouwen;Totaal;Berg en Dal;2022;34951.0;34066.0;8473.0;5555.0;18510.0;2246.0;8204.0;1922.0;6138.0;1045.0;483.0;885.0
2673;Mannen en vrouwen;Totaal;Berg en Dal;2023;35420.0;34543.0;8595.0;5794.0;18558.0;2312.0;8166.0;1926.0;6154.0;1087.0;509.0;877.0
2674;Mannen en vrouwen;Totaal;Berg en Dal;2024;35474.0;34557.0;8440.0;5935.0;18600.0;2436.0;8238.0;1874.0;6052.0;1097.0;485.0;917.0
2675;Mannen en vrouwen;Totaal;Bergambacht;2000;9209.0;9209.0;3026.0;800.0;5162.0;396.0;2036.0;98.0;2632.0;118.0;103.0;0.0
2676;Mannen en vrouwen;Totaal;Bergambacht;2001;9269.0;9268.0;3039.0;787.0;5206.0;406.0;2064.0;100.0;2636.0;126.0;110.0;1.0
2677;Mannen en vrouwen;Totaal;Bergambacht;2002;9225.0;9224.0;3007.0;816.0;5164.0;374.0;2096.0;128.0;2566.0;130.0;107.0;1.0
2678;Mannen en vrouwen;Totaal;Bergambacht;2003;9227.0;9226.0;2978.0;837.0;5173.0;383.0;2086.0;162.0;2542.0;130.0;108.0;1.0
2679;Mannen en vrouwen;Totaal;Bergambacht;2004;9280.0;9253.0;3009.0;829.0;5176.0;402.0;2066.0;178.0;2530.0;135.0;104.0;27.0
2680;Mannen en vrouwen;Totaal;Bergambacht;2005;9269.0;9243.0;2976.0;841.0;5184.0;428.0;2074.0;200.0;2482.0;135.0;107.0;26.0
2681;Mannen en vrouwen;Totaal;Bergambacht;2006;9398.0;9356.0;3007.0;879.0;5220.0;418.0;2128.0;208.0;2466.0;144.0;106.0;42.0
2682;Mannen en vrouwen;Totaal;Bergambacht;2007;9482.0;9448.0;3050.0;904.0;5248.0;410.0;2150.0;224.0;2464.0;149.0;97.0;34.0
2683;Mannen en vrouwen;Totaal;Bergambacht;2008;9517.0;9485.0;3019.0;898.0;5324.0;412.0;2262.0;236.0;2414.0;150.0;94.0;32.0
2684;Mannen en vrouwen;Totaal;Bergambacht;2009;9649.0;9620.0;3059.0;936.0;5370.0;420.0;2320.0;248.0;2382.0;152.0;103.0;29.0
2685;Mannen en vrouwen;Totaal;Bergambacht;2010;9729.0;9702.0;3085.0;964.0;5378.0;418.0;2314.0;242.0;2404.0;165.0;110.0;27.0
2686;Mannen en vrouwen;Totaal;Bergambacht;2011;9801.0;9775.0;3116.0;986.0;5396.0;440.0;2304.0;260.0;2392.0;169.0;108.0;26.0
2687;Mannen en vrouwen;Totaal;Bergambacht;2012;9908.0;9881.0;3106.0;1063.0;5426.0;466.0;2318.0;264.0;2378.0;180.0;106.0;27.0
2688;Mannen en vrouwen;Totaal;Bergambacht;2013;9938.0;9910.0;3097.0;1064.0;5478.0;452.0;2382.0;300.0;2344.0;177.0;94.0;28.0
2689;Mannen en vrouwen;Totaal;Bergambacht;2014;9970.0;9919.0;3064.0;1050.0;5520.0;484.0;2436.0;294.0;2306.0;197.0;88.0;51.0
