ID;Landen;Perioden;Totaal_1;PlantaardigeProducten_2;Totaal_3;Dieren_4;DierlijkeProducten_5;Landbouwdiensten_6;NietTotDeLandbouwBehorendeNevena_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;BrutoToegevoegdeWaardeBasisprijzen_10;VerbruikVanVasteActiva_11;NietProductgebondenBelastingen_12;NietProductgebondenSubsidies_13;Landbouwinkomen_14;Arbeidsvolume_15;Inkomensindex2021100_16;MutatieTOVVoorafgaandJaar_17
373;Italië;2020;57866.0;32825.0;15507.0;8918.0;6589.0;4947.0;4588.0;25309.0;32557.0;32557.0;10230.0;620.0;4154.0;25861.0;1103.0;99.6;-2.4
374;Italië;2021;61769.0;34999.0;16354.0;9617.0;6737.0;5267.0;5149.0;28011.0;33757.0;33757.0;10636.0;671.0;4612.0;27063.0;1136.0;100.0;0.4
375;Italië;2022;72679.0;40995.0;20182.0;11693.0;8489.0;5362.0;6140.0;35139.0;37540.0;37540.0;11438.0;669.0;4622.0;30056.0;979.0;124.5;24.5
376;Italië;2023;72965.0;38863.0;21448.0;12369.0;9079.0;5917.0;6737.0;34049.0;38916.0;38916.0;11379.0;680.0;5105.0;31962.0;931.0;132.2;6.2
377;Kroatië;1995;;;;;;;;;;;;;;;;;
378;Kroatië;1996;;;;;;;;;;;;;;;;;
379;Kroatië;1997;;;;;;;;;;;;;;;;;
380;Kroatië;1998;;;;;;;;;;;;;;;;;
381;Kroatië;1999;;;;;;;;;;;;;;;;;
382;Kroatië;2000;;;;;;;;;;;;;;;;;
383;Kroatië;2001;;;;;;;;;;;;;;;;;
384;Kroatië;2002;;;;;;;;;;;;;;;;;
385;Kroatië;2003;;;;;;;;;;;;;;;;;
386;Kroatië;2004;;;;;;;;;;;;;;;;;
387;Kroatië;2005;2495.0;1310.0;1043.0;710.0;333.0;93.0;49.0;1364.0;1131.0;1131.0;364.0;0.0;21.0;789.0;228.0;46.6;
388;Kroatië;2006;2587.0;1395.0;1030.0;691.0;339.0;99.0;63.0;1291.0;1296.0;1296.0;382.0;0.0;25.0;939.0;222.0;54.2;16.4
389;Kroatië;2007;2873.0;1667.0;1035.0;683.0;352.0;104.0;68.0;1546.0;1327.0;1327.0;410.0;0.0;33.0;951.0;209.0;56.0;3.3
390;Kroatië;2008;3122.0;1812.0;1134.0;728.0;406.0;111.0;65.0;1604.0;1518.0;1518.0;410.0;0.0;43.0;1150.0;205.0;64.5;15.1
391;Kroatië;2009;2935.0;1671.0;1095.0;721.0;374.0;104.0;65.0;1496.0;1439.0;1439.0;400.0;0.0;65.0;1104.0;203.0;61.7;-4.3
392;Kroatië;2010;2915.0;1708.0;1042.0;646.0;396.0;98.0;67.0;1545.0;1370.0;1370.0;394.0;0.0;46.0;1022.0;202.0;56.4;-8.5
393;Kroatië;2011;2861.0;1666.0;1032.0;632.0;400.0;96.0;68.0;1564.0;1297.0;1297.0;379.0;0.0;38.0;957.0;199.0;53.8;-4.6
394;Kroatië;2012;2780.0;1656.0;951.0;607.0;345.0;100.0;73.0;1608.0;1172.0;1172.0;359.0;0.0;21.0;834.0;202.0;46.1;-14.4
395;Kroatië;2013;2415.0;1420.0;822.0;513.0;308.0;97.0;76.0;1408.0;1006.0;1006.0;317.0;0.0;184.0;873.0;191.0;51.0;10.7
396;Kroatië;2014;2041.0;1122.0;755.0;465.0;290.0;93.0;71.0;1255.0;786.0;786.0;312.0;0.0;265.0;739.0;188.0;44.2;-13.5
397;Kroatië;2015;2090.0;1186.0;749.0;480.0;269.0;90.0;65.0;1205.0;885.0;885.0;308.0;0.0;393.0;970.0;182.0;59.7;35.1
398;Kroatië;2016;2184.0;1275.0;749.0;503.0;246.0;96.0;63.0;1216.0;968.0;968.0;308.0;0.0;382.0;1042.0;174.0;66.3;11.2
399;Kroatië;2017;2204.0;1249.0;796.0;542.0;254.0;95.0;65.0;1226.0;978.0;978.0;309.0;0.0;400.0;1069.0;174.0;66.6;0.4
400;Kroatië;2018;2333.0;1398.0;772.0;531.0;241.0;96.0;67.0;1247.0;1086.0;1086.0;322.0;;407.0;1171.0;175.0;70.8;6.3
401;Kroatië;2019;2423.0;1397.0;868.0;627.0;241.0;95.0;64.0;1288.0;1135.0;1135.0;317.0;;446.0;1265.0;176.0;74.3;4.9
402;Kroatië;2020;2422.0;1434.0;833.0;594.0;239.0;95.0;61.0;1269.0;1153.0;1153.0;311.0;0.0;483.0;1326.0;172.0;80.3;8.2
403;Kroatië;2021;2748.0;1621.0;969.0;741.0;228.0;95.0;63.0;1290.0;1458.0;1458.0;314.0;;534.0;1679.0;171.0;100.0;24.5
404;Kroatië;2022;3245.0;1963.0;1125.0;851.0;274.0;95.0;62.0;1528.0;1717.0;1717.0;312.0;;527.0;1932.0;173.0;104.8;4.8
405;Kroatië;2023;2840.0;1575.0;1111.0;821.0;289.0;96.0;59.0;1445.0;1395.0;1395.0;318.0;;655.0;1731.0;172.0;87.1;-16.9
406;Letland;1995;;;;;;;;;;;;;;;;;
407;Letland;1996;;;;;;;;;;;;;;;;;
408;Letland;1997;;;;;;;;;;;;;;;175.0;;
409;Letland;1998;321.0;146.0;159.0;61.0;97.0;7.0;8.0;191.0;130.0;130.0;28.0;0.0;11.0;113.0;165.0;13.8;
410;Letland;1999;404.0;183.0;178.0;67.0;111.0;10.0;32.0;224.0;180.0;180.0;42.0;19.0;0.0;119.0;154.0;14.5;4.9
411;Letland;2000;475.0;198.0;228.0;87.0;141.0;6.0;42.0;277.0;197.0;197.0;47.0;10.0;0.0;140.0;149.0;15.2;5.2
412;Letland;2001;554.0;226.0;287.0;127.0;160.0;6.0;36.0;319.0;236.0;236.0;47.0;10.0;2.0;181.0;145.0;19.6;29.1
413;Letland;2002;580.0;258.0;261.0;108.0;153.0;6.0;56.0;350.0;230.0;230.0;47.0;10.0;2.0;175.0;143.0;19.1;-2.9
414;Letland;2003;589.0;265.0;228.0;92.0;136.0;6.0;91.0;366.0;223.0;223.0;47.0;6.0;8.0;178.0;141.0;20.6;8.2
415;Letland;2004;677.0;308.0;275.0;104.0;172.0;7.0;86.0;398.0;279.0;279.0;52.0;7.0;83.0;302.0;140.0;34.4;66.5
416;Letland;2005;751.0;346.0;302.0;101.0;201.0;23.0;81.0;471.0;280.0;280.0;61.0;8.0;117.0;328.0;138.0;35.5;3.2
417;Letland;2006;851.0;385.0;350.0;117.0;233.0;22.0;94.0;540.0;311.0;311.0;69.0;5.0;186.0;423.0;123.0;45.7;28.8
418;Letland;2007;1051.0;525.0;396.0;147.0;249.0;25.0;104.0;699.0;352.0;352.0;87.0;5.0;202.0;462.0;107.0;47.8;4.7
419;Letland;2008;1036.0;530.0;404.0;151.0;253.0;24.0;79.0;739.0;297.0;297.0;95.0;6.0;207.0;404.0;99.0;40.7;-15.0
420;Letland;2009;869.0;435.0;346.0;147.0;199.0;15.0;74.0;653.0;216.0;216.0;90.0;7.0;213.0;332.0;93.0;39.7;-2.4
421;Letland;2010;942.0;475.0;383.0;139.0;244.0;23.0;61.0;705.0;236.0;236.0;87.0;9.0;249.0;390.0;86.0;50.8;27.9
422;Letland;2011;1082.0;550.0;423.0;150.0;274.0;31.0;77.0;823.0;259.0;259.0;90.0;10.0;250.0;410.0;88.0;48.6;-4.3
423;Letland;2012;1327.0;750.0;460.0;162.0;298.0;36.0;80.0;1004.0;323.0;323.0;104.0;11.0;288.0;495.0;84.0;58.4;20.3
424;Letland;2013;1299.0;666.0;505.0;170.0;335.0;34.0;94.0;1045.0;255.0;255.0;102.0;14.0;304.0;442.0;83.0;52.7;-9.9
425;Letland;2014;1315.0;650.0;519.0;173.0;346.0;36.0;111.0;1017.0;298.0;298.0;111.0;16.0;291.0;461.0;76.0;58.6;11.2
426;Letland;2015;1435.0;787.0;490.0;169.0;321.0;38.0;120.0;1036.0;400.0;400.0;113.0;18.0;264.0;533.0;78.0;66.4;13.3
427;Letland;2016;1316.0;705.0;456.0;159.0;297.0;46.0;108.0;983.0;333.0;333.0;121.0;21.0;289.0;480.0;76.0;60.5;-8.8
428;Letland;2017;1407.0;728.0;531.0;168.0;363.0;30.0;117.0;981.0;427.0;427.0;128.0;19.0;318.0;598.0;75.0;74.7;23.6
429;Letland;2018;1345.0;668.0;512.0;169.0;343.0;25.0;141.0;999.0;346.0;346.0;136.0;20.0;331.0;521.0;71.0;66.4;-11.1
430;Letland;2019;1629.0;925.0;532.0;182.0;350.0;31.0;141.0;1056.0;573.0;573.0;139.0;20.0;293.0;708.0;70.0;87.2;31.2
431;Letland;2020;1727.0;1029.0;533.0;182.0;352.0;35.0;130.0;1137.0;590.0;590.0;143.0;20.0;317.0;744.0;67.0;93.5;7.3
432;Letland;2021;1756.0;1034.0;563.0;183.0;379.0;30.0;129.0;1163.0;593.0;593.0;154.0;21.0;335.0;752.0;61.0;100.0;6.9
433;Letland;2022;2348.0;1372.0;774.0;237.0;537.0;48.0;154.0;1540.0;808.0;808.0;183.0;21.0;356.0;959.0;63.0;111.5;11.5
434;Letland;2023;1866.0;975.0;710.0;261.0;448.0;43.0;139.0;1434.0;432.0;432.0;192.0;20.0;354.0;575.0;56.0;71.1;-36.2
435;Litouwen;1995;873.0;444.0;381.0;197.0;184.0;33.0;15.0;539.0;334.0;334.0;65.0;0.0;0.0;269.0;;;
436;Litouwen;1996;1159.0;594.0;505.0;240.0;265.0;41.0;20.0;664.0;495.0;495.0;82.0;2.0;0.0;411.0;;;
437;Litouwen;1997;1351.0;714.0;570.0;272.0;299.0;43.0;23.0;804.0;547.0;547.0;97.0;4.0;1.0;446.0;310.0;31.9;
438;Litouwen;1998;1282.0;698.0;545.0;248.0;297.0;15.0;23.0;742.0;540.0;540.0;94.0;14.0;8.0;439.0;274.0;34.0;6.6
439;Litouwen;1999;1135.0;600.0;497.0;206.0;292.0;12.0;25.0;675.0;459.0;459.0;114.0;16.0;3.0;333.0;246.0;27.7;-18.5
440;Litouwen;2000;1154.0;634.0;487.0;209.0;277.0;16.0;17.0;746.0;408.0;408.0;120.0;14.0;4.0;278.0;187.0;26.2;-5.6
441;Litouwen;2001;1166.0;572.0;564.0;254.0;310.0;13.0;17.0;802.0;365.0;365.0;129.0;13.0;19.0;242.0;171.0;24.3;-7.3
442;Litouwen;2002;1184.0;625.0;533.0;232.0;301.0;9.0;17.0;815.0;369.0;369.0;133.0;6.0;17.0;246.0;181.0;22.4;-7.5
443;Litouwen;2003;1223.0;677.0;515.0;210.0;305.0;9.0;22.0;802.0;421.0;421.0;139.0;1.0;3.0;284.0;187.0;25.2;12.3
444;Litouwen;2004;1385.0;682.0;641.0;289.0;352.0;15.0;47.0;872.0;513.0;513.0;132.0;2.0;28.0;407.0;165.0;39.7;57.5
445;Litouwen;2005;1626.0;792.0;750.0;355.0;396.0;20.0;63.0;1024.0;602.0;602.0;145.0;0.0;36.0;493.0;174.0;42.8;7.8
446;Litouwen;2006;1613.0;703.0;804.0;363.0;440.0;33.0;73.0;1057.0;555.0;555.0;162.0;1.0;53.0;446.0;166.0;38.0;-11.2
447;Litouwen;2007;2078.0;1147.0;820.0;328.0;492.0;28.0;83.0;1309.0;769.0;769.0;193.0;0.0;116.0;691.0;158.0;57.0;49.9
448;Litouwen;2008;2302.0;1238.0;902.0;391.0;511.0;49.0;113.0;1562.0;740.0;740.0;214.0;0.0;144.0;670.0;151.0;52.7;-7.5
449;Litouwen;2009;1866.0;1005.0;688.0;322.0;366.0;56.0;118.0;1274.0;592.0;592.0;218.0;1.0;168.0;541.0;147.0;45.2;-14.3
450;Litouwen;2010;2042.0;1063.0;811.0;335.0;476.0;67.0;102.0;1392.0;651.0;651.0;204.0;1.0;199.0;645.0;143.0;53.9;19.3
451;Litouwen;2011;2586.0;1453.0;920.0;362.0;558.0;65.0;147.0;1685.0;901.0;901.0;225.0;1.0;177.0;851.0;143.0;67.8;25.9
452;Litouwen;2012;2973.0;1834.0;917.0;390.0;527.0;60.0;162.0;1804.0;1169.0;1169.0;246.0;5.0;192.0;1109.0;145.0;84.4;24.5
453;Litouwen;2013;2856.0;1618.0;989.0;390.0;599.0;45.0;205.0;1798.0;1058.0;1058.0;262.0;3.0;196.0;989.0;145.0;74.6;-11.7
454;Litouwen;2014;2806.0;1572.0;977.0;376.0;601.0;39.0;218.0;1784.0;1022.0;1022.0;284.0;2.0;202.0;938.0;150.0;67.7;-9.2
455;Litouwen;2015;2972.0;1802.0;862.0;375.0;487.0;54.0;254.0;1851.0;1121.0;1121.0;298.0;1.0;194.0;1016.0;151.0;72.9;7.6
456;Litouwen;2016;2835.0;1632.0;837.0;388.0;449.0;49.0;318.0;1837.0;998.0;998.0;318.0;1.0;170.0;848.0;149.0;60.7;-16.7
457;Litouwen;2017;3142.0;1752.0;987.0;435.0;551.0;48.0;356.0;1900.0;1241.0;1241.0;337.0;1.0;183.0;1086.0;147.0;75.6;24.6
458;Litouwen;2018;2908.0;1594.0;958.0;425.0;533.0;41.0;315.0;1918.0;990.0;990.0;358.0;1.0;192.0;823.0;143.0;56.7;-25.1
459;Litouwen;2019;3209.0;1873.0;949.0;429.0;520.0;41.0;347.0;1977.0;1232.0;1232.0;382.0;1.0;187.0;1036.0;135.0;73.9;30.5
460;Litouwen;2020;3486.0;2167.0;930.0;425.0;505.0;43.0;346.0;1987.0;1500.0;1500.0;397.0;1.0;250.0;1351.0;125.0;101.7;37.6
461;Litouwen;2021;3743.0;2288.0;1021.0;444.0;577.0;50.0;384.0;2199.0;1544.0;1544.0;421.0;2.0;201.0;1323.0;117.0;100.0;-1.7
462;Litouwen;2022;5321.0;3290.0;1438.0;589.0;849.0;54.0;540.0;3290.0;2031.0;2031.0;478.0;2.0;206.0;1758.0;120.0;111.1;11.1
463;Litouwen;2023;4379.0;2578.0;1287.0;640.0;647.0;49.0;465.0;3109.0;1271.0;1271.0;516.0;2.0;201.0;953.0;116.0;58.4;-47.4
464;Luxemburg;1995;262.0;87.0;164.0;75.0;89.0;5.0;5.0;131.0;131.0;131.0;39.0;1.0;18.0;109.0;5.0;135.1;
465;Luxemburg;1996;254.0;86.0;156.0;71.0;85.0;6.0;6.0;135.0;119.0;119.0;38.0;1.0;28.0;108.0;5.0;137.9;2.1
466;Luxemburg;1997;231.0;71.0;148.0;66.0;82.0;6.0;6.0;124.0;107.0;107.0;37.0;1.0;29.0;98.0;5.0;135.3;-1.9
467;Luxemburg;1998;251.0;86.0;151.0;66.0;85.0;6.0;7.0;129.0;122.0;122.0;38.0;1.0;25.0;109.0;5.0;152.9;13.0
468;Luxemburg;1999;252.0;86.0;153.0;69.0;85.0;7.0;5.0;123.0;129.0;129.0;51.0;1.0;27.0;104.0;4.0;140.7;-8.0
469;Luxemburg;2000;256.0;86.0;156.0;73.0;83.0;7.0;6.0;135.0;121.0;121.0;52.0;1.0;29.0;97.0;4.0;133.1;-5.4
470;Luxemburg;2001;261.0;82.0;166.0;75.0;91.0;7.0;5.0;138.0;123.0;123.0;54.0;1.0;28.0;96.0;4.0;133.6;0.4
471;Luxemburg;2002;339.0;167.0;159.0;70.0;88.0;8.0;6.0;175.0;164.0;164.0;55.0;1.0;31.0;139.0;4.0;195.7;46.5
472;Luxemburg;2003;286.0;114.0;156.0;72.0;85.0;8.0;8.0;172.0;114.0;114.0;59.0;1.0;32.0;86.0;4.0;122.4;-37.5
473;Luxemburg;2004;324.0;142.0;166.0;77.0;89.0;8.0;8.0;178.0;147.0;147.0;62.0;1.0;28.0;112.0;4.0;155.2;26.8
474;Luxemburg;2005;280.0;110.0;150.0;68.0;82.0;8.0;12.0;180.0;100.0;100.0;68.0;1.0;62.0;94.0;4.0;122.7;-20.9
475;Luxemburg;2006;278.0;114.0;144.0;64.0;80.0;8.0;13.0;179.0;99.0;99.0;69.0;1.0;65.0;94.0;4.0;119.7;-2.5
476;Luxemburg;2007;334.0;148.0;165.0;69.0;95.0;8.0;14.0;209.0;125.0;125.0;77.0;1.0;65.0;112.0;4.0;142.1;18.7
477;Luxemburg;2008;354.0;145.0;185.0;82.0;103.0;8.0;15.0;242.0;112.0;112.0;79.0;1.0;64.0;96.0;4.0;117.7;-17.2
478;Luxemburg;2009;316.0;139.0;153.0;79.0;74.0;7.0;16.0;235.0;81.0;81.0;86.0;1.0;65.0;59.0;4.0;72.7;-38.2
479;Luxemburg;2010;334.0;141.0;165.0;77.0;88.0;7.0;21.0;237.0;97.0;97.0;88.0;1.0;65.0;74.0;4.0;84.6;16.3
480;Luxemburg;2011;350.0;143.0;178.0;80.0;98.0;5.0;24.0;259.0;90.0;90.0;88.0;1.0;75.0;76.0;4.0;85.5;1.1
481;Luxemburg;2012;410.0;181.0;197.0;104.0;93.0;4.0;28.0;298.0;112.0;112.0;93.0;1.0;67.0;84.0;4.0;89.6;4.7
482;Luxemburg;2013;422.0;184.0;206.0;94.0;112.0;5.0;28.0;319.0;103.0;103.0;97.0;1.0;65.0;70.0;4.0;76.7;-14.3
483;Luxemburg;2014;458.0;207.0;216.0;97.0;119.0;4.0;31.0;331.0;127.0;127.0;98.0;1.0;66.0;93.0;4.0;100.5;31.0
484;Luxemburg;2015;404.0;169.0;198.0;93.0;105.0;5.0;33.0;304.0;101.0;101.0;96.0;1.0;75.0;78.0;4.0;82.0;-18.4
485;Luxemburg;2016;406.0;168.0;201.0;92.0;109.0;3.0;34.0;306.0;101.0;101.0;97.0;1.0;67.0;70.0;3.0;76.6;-6.7
486;Luxemburg;2017;430.0;155.0;236.0;96.0;140.0;3.0;36.0;308.0;121.0;121.0;99.0;1.0;69.0;90.0;3.0;97.0;26.7
487;Luxemburg;2018;435.0;166.0;229.0;88.0;141.0;3.0;37.0;310.0;126.0;126.0;94.0;1.0;68.0;98.0;3.0;104.1;7.3
488;Luxemburg;2019;443.0;158.0;246.0;98.0;147.0;4.0;36.0;317.0;126.0;126.0;98.0;2.0;69.0;96.0;3.0;102.7;-1.3
489;Luxemburg;2020;440.0;153.0;249.0;90.0;159.0;3.0;35.0;314.0;127.0;127.0;100.0;2.0;75.0;100.0;4.0;96.6;-6.0
490;Luxemburg;2021;502.0;207.0;256.0;87.0;169.0;3.0;35.0;366.0;136.0;136.0;102.0;2.0;76.0;107.0;4.0;100.0;3.6
491;Luxemburg;2022;597.0;219.0;340.0;103.0;237.0;2.0;36.0;422.0;176.0;176.0;110.0;2.0;78.0;141.0;4.0;124.0;24.0
492;Luxemburg;2023;602.0;233.0;332.0;110.0;222.0;2.0;36.0;435.0;168.0;168.0;120.0;2.0;90.0;136.0;3.0;116.7;-5.9
493;Malta;1995;;;;;;;;;;;;;;;5.0;;
494;Malta;1996;;;;;;;;;;;;;;;4.0;;
495;Malta;1997;;;;;;;;;;;;;;;4.0;;
496;Malta;1998;131.0;53.0;72.0;48.0;24.0;0.0;5.0;65.0;65.0;65.0;4.0;0.0;1.0;62.0;5.0;233.3;
497;Malta;1999;133.0;54.0;74.0;50.0;24.0;0.0;5.0;68.0;65.0;65.0;4.0;0.0;1.0;62.0;5.0;224.0;-4.0
498;Malta;2000;131.0;49.0;77.0;51.0;26.0;0.0;5.0;66.0;64.0;64.0;4.0;0.0;1.0;61.0;5.0;196.9;-12.1
499;Malta;2001;138.0;52.0;80.0;54.0;26.0;0.0;6.0;66.0;71.0;71.0;4.0;0.0;1.0;69.0;4.0;225.1;14.3
500;Malta;2002;137.0;51.0;81.0;55.0;26.0;0.0;5.0;67.0;70.0;70.0;4.0;0.0;0.0;66.0;4.0;223.1;-0.9
501;Malta;2003;125.0;43.0;76.0;51.0;25.0;0.0;6.0;62.0;64.0;64.0;4.0;0.0;1.0;61.0;4.0;211.7;-5.1
502;Malta;2004;125.0;45.0;73.0;48.0;24.0;0.0;7.0;63.0;61.0;61.0;4.0;0.0;3.0;61.0;4.0;204.7;-3.3
503;Malta;2005;123.0;44.0;72.0;48.0;24.0;0.0;8.0;65.0;58.0;58.0;4.0;0.0;6.0;60.0;4.0;212.4;3.8
504;Malta;2006;125.0;45.0;70.0;46.0;24.0;0.0;9.0;67.0;59.0;59.0;4.0;0.0;6.0;61.0;4.0;208.8;-1.7
505;Malta;2007;127.0;48.0;71.0;47.0;25.0;0.0;8.0;72.0;56.0;56.0;4.0;0.0;11.0;63.0;4.0;204.5;-2.1
506;Malta;2008;137.0;51.0;78.0;50.0;28.0;0.0;8.0;80.0;57.0;57.0;4.0;0.0;8.0;60.0;4.0;189.6;-7.3
507;Malta;2009;130.0;51.0;72.0;46.0;26.0;0.0;8.0;70.0;60.0;60.0;4.0;0.0;13.0;69.0;4.0;212.5;12.1
508;Malta;2010;126.0;50.0;69.0;45.0;24.0;0.0;7.0;68.0;58.0;58.0;7.0;0.0;9.0;61.0;5.0;157.1;-26.1
509;Malta;2011;126.0;52.0;67.0;43.0;24.0;0.0;7.0;69.0;58.0;58.0;7.0;0.0;8.0;59.0;5.0;149.5;-4.9
510;Malta;2012;127.0;50.0;70.0;42.0;28.0;0.0;7.0;73.0;54.0;54.0;7.0;0.0;10.0;57.0;5.0;143.0;-4.3
511;Malta;2013;132.0;51.0;74.0;44.0;29.0;0.0;7.0;76.0;56.0;56.0;7.0;0.0;9.0;59.0;5.0;138.5;-3.2
512;Malta;2014;127.0;49.0;71.0;43.0;28.0;0.0;7.0;72.0;55.0;55.0;7.0;0.0;10.0;58.0;5.0;132.8;-4.1
513;Malta;2015;129.0;54.0;68.0;41.0;27.0;0.0;7.0;66.0;63.0;63.0;7.0;0.0;13.0;68.0;5.0;150.3;13.2
514;Malta;2016;127.0;52.0;68.0;39.0;29.0;0.0;7.0;63.0;64.0;64.0;7.0;0.0;9.0;65.0;5.0;141.5;-5.9
515;Malta;2017;122.0;48.0;67.0;38.0;29.0;0.0;7.0;62.0;59.0;59.0;6.0;0.0;7.0;60.0;5.0;126.3;-10.7
516;Malta;2018;121.0;45.0;69.0;39.0;30.0;0.0;7.0;65.0;56.0;56.0;7.0;0.0;9.0;59.0;5.0;122.3;-3.2
517;Malta;2019;126.0;49.0;70.0;41.0;29.0;0.0;7.0;66.0;61.0;61.0;7.0;0.0;9.0;63.0;5.0;127.7;4.4
518;Malta;2020;121.0;44.0;71.0;40.0;31.0;0.0;7.0;68.0;53.0;53.0;7.0;0.0;14.0;60.0;5.0;111.7;-12.5
519;Malta;2021;122.0;44.0;71.0;39.0;32.0;0.0;7.0;73.0;49.0;49.0;7.0;0.0;17.0;59.0;6.0;100.0;-10.5
520;Malta;2022;136.0;49.0;79.0;43.0;36.0;0.0;8.0;84.0;51.0;51.0;7.0;0.0;16.0;60.0;6.0;91.4;-8.6
521;Malta;2023;139.0;55.0;76.0;40.0;36.0;0.0;8.0;87.0;52.0;52.0;7.0;0.0;21.0;66.0;6.0;91.6;0.2
522;Nederland;1995;19845.0;9707.0;8970.0;4926.0;4044.0;1081.0;87.0;10821.0;9025.0;9025.0;2093.0;283.0;385.0;7033.0;189.0;114.3;
523;Nederland;1996;20326.0;9945.0;9187.0;5169.0;4018.0;1087.0;107.0;11631.0;8695.0;8695.0;2117.0;259.0;528.0;6847.0;194.0;107.1;-6.3
524;Nederland;1997;21354.0;10358.0;9691.0;5620.0;4070.0;1177.0;128.0;11678.0;9676.0;9676.0;2143.0;266.0;419.0;7685.0;194.0;117.1;9.3
525;Nederland;1998;20441.0;10545.0;8558.0;4321.0;4236.0;1194.0;145.0;11739.0;8702.0;8702.0;2169.0;259.0;432.0;6706.0;190.0;101.7;-13.1
526;Nederland;1999;20270.0;10660.0;8151.0;4165.0;3986.0;1284.0;175.0;11993.0;8277.0;8277.0;2225.0;257.0;639.0;6434.0;193.0;95.0;-6.6
527;Nederland;2000;21572.0;11084.0;8905.0;4620.0;4285.0;1371.0;213.0;12722.0;8851.0;8851.0;2348.0;272.0;452.0;6682.0;187.0;98.9;4.1
528;Nederland;2001;22653.0;11543.0;9334.0;4806.0;4528.0;1527.0;250.0;13607.0;9046.0;9046.0;2474.0;321.0;541.0;6791.0;180.0;100.0;1.1
529;Nederland;2002;22557.0;11995.0;8527.0;4257.0;4270.0;1757.0;278.0;13950.0;8607.0;8607.0;2575.0;322.0;374.0;6084.0;178.0;87.0;-13.0
530;Nederland;2003;22508.0;12574.0;7928.0;3690.0;4238.0;1719.0;286.0;13748.0;8760.0;8760.0;2612.0;292.0;538.0;6394.0;173.0;92.3;6.0
531;Nederland;2004;22575.0;11975.0;8526.0;4406.0;4119.0;1759.0;315.0;14437.0;8138.0;8138.0;2666.0;292.0;530.0;5709.0;168.0;83.8;-9.1
532;Nederland;2005;23145.0;12035.0;8901.0;4742.0;4159.0;1827.0;382.0;14707.0;8438.0;8438.0;2716.0;323.0;486.0;5885.0;166.0;85.7;2.2
533;Nederland;2006;25192.0;13283.0;9362.0;4969.0;4393.0;2006.0;542.0;15760.0;9433.0;9433.0;2770.0;317.0;769.0;7114.0;162.0;103.1;20.4
534;Nederland;2007;26644.0;14040.0;9811.0;5004.0;4808.0;2060.0;732.0;17450.0;9194.0;9194.0;2869.0;300.0;953.0;6978.0;160.0;100.4;-2.6
535;Nederland;2008;27832.0;13738.0;10783.0;5566.0;5217.0;2245.0;1065.0;19371.0;8461.0;8461.0;3013.0;306.0;1051.0;6193.0;158.0;88.3;-12.1
536;Nederland;2009;26086.0;13162.0;9625.0;5318.0;4307.0;2273.0;1026.0;18481.0;7605.0;7605.0;3148.0;349.0;1057.0;5165.0;155.0;74.5;-15.6
537;Nederland;2010;28597.0;14925.0;10172.0;5193.0;4979.0;2338.0;1162.0;19416.0;9181.0;9181.0;3253.0;353.0;1086.0;6662.0;154.0;96.5;29.6
538;Nederland;2011;29327.0;14954.0;10722.0;5349.0;5373.0;2460.0;1191.0;21175.0;8152.0;8152.0;3320.0;360.0;1219.0;5691.0;153.0;82.8;-14.2
539;Nederland;2012;30339.0;15366.0;11426.0;5914.0;5512.0;2419.0;1128.0;21459.0;8880.0;8880.0;3442.0;346.0;1173.0;6265.0;150.0;91.2;10.1
540;Nederland;2013;31718.0;15785.0;12363.0;6147.0;6216.0;2450.0;1120.0;21649.0;10068.0;10068.0;3594.0;306.0;1213.0;7381.0;152.0;104.9;15.0
541;Nederland;2014;30571.0;15074.0;11922.0;5676.0;6246.0;2500.0;1075.0;20654.0;9917.0;9917.0;3687.0;288.0;1099.0;7041.0;150.0;101.4;-3.4
542;Nederland;2015;30143.0;15768.0;10968.0;5275.0;5693.0;2381.0;1027.0;19853.0;10290.0;10290.0;3774.0;313.0;1076.0;7279.0;149.0;104.7;3.3
543;Nederland;2016;30488.0;15992.0;11184.0;5437.0;5748.0;2386.0;925.0;19547.0;10941.0;10941.0;3855.0;336.0;907.0;7657.0;152.0;107.2;2.3
544;Nederland;2017;32032.0;16195.0;12420.0;5687.0;6732.0;2474.0;943.0;19869.0;12163.0;12163.0;3905.0;356.0;913.0;8815.0;155.0;119.1;11.1
545;Nederland;2018;31421.0;16510.0;11433.0;5152.0;6281.0;2490.0;988.0;20320.0;11101.0;11101.0;4041.0;362.0;986.0;7685.0;160.0;98.3;-17.4
546;Nederland;2019;32755.0;17200.0;12039.0;5826.0;6213.0;2546.0;970.0;20949.0;11807.0;11807.0;4249.0;368.0;1021.0;8212.0;161.0;101.1;2.8
547;Nederland;2020;31724.0;16580.0;11587.0;5529.0;6058.0;2583.0;974.0;20428.0;11296.0;11296.0;4442.0;370.0;1490.0;7974.0;161.0;96.3;-4.7
548;Nederland;2021;34406.0;18628.0;11799.0;5296.0;6503.0;2695.0;1284.0;22647.0;11758.0;11758.0;4624.0;330.0;1722.0;8527.0;161.0;100.0;3.8
549;Nederland;2022;40556.0;19263.0;15895.0;6521.0;9374.0;2759.0;2640.0;27254.0;13303.0;13303.0;5026.0;309.0;1219.0;9186.0;162.0;101.2;1.2
