ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
2934;Wijk 14 Wierdense Hoek;Individuele cv;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;95.0
2935;Wijk 14 Wierdense Hoek;Blokverwarming;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;4.0
2936;Wijk 14 Wierdense Hoek;Stadsverwarming met hoog gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2937;Wijk 14 Wierdense Hoek;Stadsverwarming met laag gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2938;Wijk 14 Wierdense Hoek;Stadsverwarming zonder gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2939;Wijk 14 Wierdense Hoek;Elektrisch verwarmd met hoog gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2940;Wijk 14 Wierdense Hoek;Elektrisch verwarmd met laag gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2941;Wijk 14 Wierdense Hoek;Elektrisch verwarmd zonder gasverbruik;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;0.0
2942;Wijk 14 Wierdense Hoek;Type installaties onbekend;Wijk 14 Wierdense Hoek                  ;Wijk    ;WK014114  ;1.0;1.0
2943;Dijkstraat en omgeving;Individuele cv;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;98.0
2944;Dijkstraat en omgeving;Blokverwarming;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2945;Dijkstraat en omgeving;Stadsverwarming met hoog gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2946;Dijkstraat en omgeving;Stadsverwarming met laag gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2947;Dijkstraat en omgeving;Stadsverwarming zonder gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2948;Dijkstraat en omgeving;Elektrisch verwarmd met hoog gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2949;Dijkstraat en omgeving;Elektrisch verwarmd met laag gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2950;Dijkstraat en omgeving;Elektrisch verwarmd zonder gasverbruik;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;0.0
2951;Dijkstraat en omgeving;Type installaties onbekend;Dijkstraat en omgeving                  ;Buurt   ;BU01411400;1.0;2.0
2952;Rohof en omgeving;Individuele cv;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;98.0
2953;Rohof en omgeving;Blokverwarming;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2954;Rohof en omgeving;Stadsverwarming met hoog gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2955;Rohof en omgeving;Stadsverwarming met laag gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2956;Rohof en omgeving;Stadsverwarming zonder gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2957;Rohof en omgeving;Elektrisch verwarmd met hoog gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;1.0
2958;Rohof en omgeving;Elektrisch verwarmd met laag gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2959;Rohof en omgeving;Elektrisch verwarmd zonder gasverbruik;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;0.0
2960;Rohof en omgeving;Type installaties onbekend;Rohof en omgeving                       ;Buurt   ;BU01411401;1.0;1.0
2961;Kerkelanden;Individuele cv;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2962;Kerkelanden;Blokverwarming;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2963;Kerkelanden;Stadsverwarming met hoog gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2964;Kerkelanden;Stadsverwarming met laag gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2965;Kerkelanden;Stadsverwarming zonder gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2966;Kerkelanden;Elektrisch verwarmd met hoog gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2967;Kerkelanden;Elektrisch verwarmd met laag gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2968;Kerkelanden;Elektrisch verwarmd zonder gasverbruik;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2969;Kerkelanden;Type installaties onbekend;Kerkelanden                             ;Buurt   ;BU01411402;1.0;0.0
2970;Aalderinkshoek Noordoost;Individuele cv;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;83.0
2971;Aalderinkshoek Noordoost;Blokverwarming;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;16.0
2972;Aalderinkshoek Noordoost;Stadsverwarming met hoog gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2973;Aalderinkshoek Noordoost;Stadsverwarming met laag gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2974;Aalderinkshoek Noordoost;Stadsverwarming zonder gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2975;Aalderinkshoek Noordoost;Elektrisch verwarmd met hoog gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2976;Aalderinkshoek Noordoost;Elektrisch verwarmd met laag gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2977;Aalderinkshoek Noordoost;Elektrisch verwarmd zonder gasverbruik;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2978;Aalderinkshoek Noordoost;Type installaties onbekend;Aalderinkshoek Noordoost                ;Buurt   ;BU01411403;1.0;0.0
2979;Aalderinkshoek Zuidoost;Individuele cv;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;98.0
2980;Aalderinkshoek Zuidoost;Blokverwarming;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2981;Aalderinkshoek Zuidoost;Stadsverwarming met hoog gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2982;Aalderinkshoek Zuidoost;Stadsverwarming met laag gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2983;Aalderinkshoek Zuidoost;Stadsverwarming zonder gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2984;Aalderinkshoek Zuidoost;Elektrisch verwarmd met hoog gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;1.0
2985;Aalderinkshoek Zuidoost;Elektrisch verwarmd met laag gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2986;Aalderinkshoek Zuidoost;Elektrisch verwarmd zonder gasverbruik;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;0.0
2987;Aalderinkshoek Zuidoost;Type installaties onbekend;Aalderinkshoek Zuidoost                 ;Buurt   ;BU01411404;1.0;1.0
2988;Aalderinkshoek Noordwest;Individuele cv;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2989;Aalderinkshoek Noordwest;Blokverwarming;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2990;Aalderinkshoek Noordwest;Stadsverwarming met hoog gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2991;Aalderinkshoek Noordwest;Stadsverwarming met laag gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2992;Aalderinkshoek Noordwest;Stadsverwarming zonder gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2993;Aalderinkshoek Noordwest;Elektrisch verwarmd met hoog gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2994;Aalderinkshoek Noordwest;Elektrisch verwarmd met laag gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2995;Aalderinkshoek Noordwest;Elektrisch verwarmd zonder gasverbruik;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2996;Aalderinkshoek Noordwest;Type installaties onbekend;Aalderinkshoek Noordwest                ;Buurt   ;BU01411405;1.0;0.0
2997;Aalderinkshoek Zuidwest;Individuele cv;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;93.0
2998;Aalderinkshoek Zuidwest;Blokverwarming;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;7.0
2999;Aalderinkshoek Zuidwest;Stadsverwarming met hoog gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3000;Aalderinkshoek Zuidwest;Stadsverwarming met laag gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3001;Aalderinkshoek Zuidwest;Stadsverwarming zonder gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3002;Aalderinkshoek Zuidwest;Elektrisch verwarmd met hoog gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3003;Aalderinkshoek Zuidwest;Elektrisch verwarmd met laag gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3004;Aalderinkshoek Zuidwest;Elektrisch verwarmd zonder gasverbruik;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3005;Aalderinkshoek Zuidwest;Type installaties onbekend;Aalderinkshoek Zuidwest                 ;Buurt   ;BU01411406;1.0;0.0
3006;Verspreide huizen wijk 14;Individuele cv;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;92.0
3007;Verspreide huizen wijk 14;Blokverwarming;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3008;Verspreide huizen wijk 14;Stadsverwarming met hoog gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3009;Verspreide huizen wijk 14;Stadsverwarming met laag gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3010;Verspreide huizen wijk 14;Stadsverwarming zonder gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3011;Verspreide huizen wijk 14;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;1.0
3012;Verspreide huizen wijk 14;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3013;Verspreide huizen wijk 14;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;0.0
3014;Verspreide huizen wijk 14;Type installaties onbekend;Verspreide huizen wijk 14               ;Buurt   ;BU01411409;1.0;7.0
3015;Wijk 15 Nieuwstraat-Kwartier;Individuele cv;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;95.0
3016;Wijk 15 Nieuwstraat-Kwartier;Blokverwarming;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;3.0
3017;Wijk 15 Nieuwstraat-Kwartier;Stadsverwarming met hoog gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3018;Wijk 15 Nieuwstraat-Kwartier;Stadsverwarming met laag gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3019;Wijk 15 Nieuwstraat-Kwartier;Stadsverwarming zonder gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3020;Wijk 15 Nieuwstraat-Kwartier;Elektrisch verwarmd met hoog gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3021;Wijk 15 Nieuwstraat-Kwartier;Elektrisch verwarmd met laag gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3022;Wijk 15 Nieuwstraat-Kwartier;Elektrisch verwarmd zonder gasverbruik;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;0.0
3023;Wijk 15 Nieuwstraat-Kwartier;Type installaties onbekend;Wijk 15 Nieuwstraat-Kwartier            ;Wijk    ;WK014115  ;1.0;2.0
3024;Nieuwstraat en omgeving;Individuele cv;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;86.0
3025;Nieuwstraat en omgeving;Blokverwarming;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;8.0
3026;Nieuwstraat en omgeving;Stadsverwarming met hoog gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3027;Nieuwstraat en omgeving;Stadsverwarming met laag gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3028;Nieuwstraat en omgeving;Stadsverwarming zonder gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3029;Nieuwstraat en omgeving;Elektrisch verwarmd met hoog gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3030;Nieuwstraat en omgeving;Elektrisch verwarmd met laag gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3031;Nieuwstraat en omgeving;Elektrisch verwarmd zonder gasverbruik;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;0.0
3032;Nieuwstraat en omgeving;Type installaties onbekend;Nieuwstraat en omgeving                 ;Buurt   ;BU01411500;1.0;6.0
3033;Wonde en omgeving;Individuele cv;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3034;Wonde en omgeving;Blokverwarming;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3035;Wonde en omgeving;Stadsverwarming met hoog gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3036;Wonde en omgeving;Stadsverwarming met laag gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3037;Wonde en omgeving;Stadsverwarming zonder gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3038;Wonde en omgeving;Elektrisch verwarmd met hoog gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3039;Wonde en omgeving;Elektrisch verwarmd met laag gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3040;Wonde en omgeving;Elektrisch verwarmd zonder gasverbruik;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3041;Wonde en omgeving;Type installaties onbekend;Wonde en omgeving                       ;Buurt   ;BU01411501;1.0;0.0
3042;Witvoet en omgeving;Individuele cv;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;99.0
3043;Witvoet en omgeving;Blokverwarming;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3044;Witvoet en omgeving;Stadsverwarming met hoog gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3045;Witvoet en omgeving;Stadsverwarming met laag gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3046;Witvoet en omgeving;Stadsverwarming zonder gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3047;Witvoet en omgeving;Elektrisch verwarmd met hoog gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3048;Witvoet en omgeving;Elektrisch verwarmd met laag gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3049;Witvoet en omgeving;Elektrisch verwarmd zonder gasverbruik;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;0.0
3050;Witvoet en omgeving;Type installaties onbekend;Witvoet en omgeving                     ;Buurt   ;BU01411502;1.0;1.0
3051;Achterlanden en omgeving;Individuele cv;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;99.0
3052;Achterlanden en omgeving;Blokverwarming;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3053;Achterlanden en omgeving;Stadsverwarming met hoog gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3054;Achterlanden en omgeving;Stadsverwarming met laag gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3055;Achterlanden en omgeving;Stadsverwarming zonder gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3056;Achterlanden en omgeving;Elektrisch verwarmd met hoog gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3057;Achterlanden en omgeving;Elektrisch verwarmd met laag gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3058;Achterlanden en omgeving;Elektrisch verwarmd zonder gasverbruik;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;0.0
3059;Achterlanden en omgeving;Type installaties onbekend;Achterlanden en omgeving                ;Buurt   ;BU01411503;1.0;1.0
3060;Wijk 16 Ossenkoppelerhoek;Individuele cv;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;98.0
3061;Wijk 16 Ossenkoppelerhoek;Blokverwarming;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3062;Wijk 16 Ossenkoppelerhoek;Stadsverwarming met hoog gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3063;Wijk 16 Ossenkoppelerhoek;Stadsverwarming met laag gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3064;Wijk 16 Ossenkoppelerhoek;Stadsverwarming zonder gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3065;Wijk 16 Ossenkoppelerhoek;Elektrisch verwarmd met hoog gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3066;Wijk 16 Ossenkoppelerhoek;Elektrisch verwarmd met laag gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3067;Wijk 16 Ossenkoppelerhoek;Elektrisch verwarmd zonder gasverbruik;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;0.0
3068;Wijk 16 Ossenkoppelerhoek;Type installaties onbekend;Wijk 16 Ossenkoppelerhoek               ;Wijk    ;WK014116  ;1.0;2.0
3069;Boomplaats;Individuele cv;Boomplaats                              ;Buurt   ;BU01411600;1.0;99.0
3070;Boomplaats;Blokverwarming;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3071;Boomplaats;Stadsverwarming met hoog gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3072;Boomplaats;Stadsverwarming met laag gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3073;Boomplaats;Stadsverwarming zonder gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3074;Boomplaats;Elektrisch verwarmd met hoog gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3075;Boomplaats;Elektrisch verwarmd met laag gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3076;Boomplaats;Elektrisch verwarmd zonder gasverbruik;Boomplaats                              ;Buurt   ;BU01411600;1.0;0.0
3077;Boomplaats;Type installaties onbekend;Boomplaats                              ;Buurt   ;BU01411600;1.0;1.0
3078;Ossenkoppelerhoek-Oost;Individuele cv;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;99.0
3079;Ossenkoppelerhoek-Oost;Blokverwarming;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3080;Ossenkoppelerhoek-Oost;Stadsverwarming met hoog gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3081;Ossenkoppelerhoek-Oost;Stadsverwarming met laag gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3082;Ossenkoppelerhoek-Oost;Stadsverwarming zonder gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3083;Ossenkoppelerhoek-Oost;Elektrisch verwarmd met hoog gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3084;Ossenkoppelerhoek-Oost;Elektrisch verwarmd met laag gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3085;Ossenkoppelerhoek-Oost;Elektrisch verwarmd zonder gasverbruik;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;0.0
3086;Ossenkoppelerhoek-Oost;Type installaties onbekend;Ossenkoppelerhoek-Oost                  ;Buurt   ;BU01411601;1.0;1.0
3087;Beeklust;Individuele cv;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3088;Beeklust;Blokverwarming;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3089;Beeklust;Stadsverwarming met hoog gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3090;Beeklust;Stadsverwarming met laag gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3091;Beeklust;Stadsverwarming zonder gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3092;Beeklust;Elektrisch verwarmd met hoog gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3093;Beeklust;Elektrisch verwarmd met laag gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3094;Beeklust;Elektrisch verwarmd zonder gasverbruik;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3095;Beeklust;Type installaties onbekend;Beeklust                                ;Buurt   ;BU01411602;1.0;0.0
3096;Ossenkoppelerhoek-Midden-Noord;Individuele cv;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3097;Ossenkoppelerhoek-Midden-Noord;Blokverwarming;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3098;Ossenkoppelerhoek-Midden-Noord;Stadsverwarming met hoog gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3099;Ossenkoppelerhoek-Midden-Noord;Stadsverwarming met laag gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3100;Ossenkoppelerhoek-Midden-Noord;Stadsverwarming zonder gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3101;Ossenkoppelerhoek-Midden-Noord;Elektrisch verwarmd met hoog gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3102;Ossenkoppelerhoek-Midden-Noord;Elektrisch verwarmd met laag gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3103;Ossenkoppelerhoek-Midden-Noord;Elektrisch verwarmd zonder gasverbruik;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3104;Ossenkoppelerhoek-Midden-Noord;Type installaties onbekend;Ossenkoppelerhoek-Midden-Noord          ;Buurt   ;BU01411603;1.0;0.0
3105;Ossenkoppelerhoek-West;Individuele cv;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;95.0
3106;Ossenkoppelerhoek-West;Blokverwarming;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3107;Ossenkoppelerhoek-West;Stadsverwarming met hoog gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3108;Ossenkoppelerhoek-West;Stadsverwarming met laag gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3109;Ossenkoppelerhoek-West;Stadsverwarming zonder gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3110;Ossenkoppelerhoek-West;Elektrisch verwarmd met hoog gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3111;Ossenkoppelerhoek-West;Elektrisch verwarmd met laag gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3112;Ossenkoppelerhoek-West;Elektrisch verwarmd zonder gasverbruik;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;0.0
3113;Ossenkoppelerhoek-West;Type installaties onbekend;Ossenkoppelerhoek-West                  ;Buurt   ;BU01411604;1.0;5.0
3114;Ossenkoppelerhoek-Midden-Zuid;Individuele cv;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3115;Ossenkoppelerhoek-Midden-Zuid;Blokverwarming;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3116;Ossenkoppelerhoek-Midden-Zuid;Stadsverwarming met hoog gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3117;Ossenkoppelerhoek-Midden-Zuid;Stadsverwarming met laag gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3118;Ossenkoppelerhoek-Midden-Zuid;Stadsverwarming zonder gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3119;Ossenkoppelerhoek-Midden-Zuid;Elektrisch verwarmd met hoog gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3120;Ossenkoppelerhoek-Midden-Zuid;Elektrisch verwarmd met laag gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3121;Ossenkoppelerhoek-Midden-Zuid;Elektrisch verwarmd zonder gasverbruik;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3122;Ossenkoppelerhoek-Midden-Zuid;Type installaties onbekend;Ossenkoppelerhoek-Midden-Zuid           ;Buurt   ;BU01411605;1.0;0.0
3123;Wijk 17 Hofkamp;Individuele cv;Wijk 17 Hofkamp                         ;Wijk    ;WK014117  ;1.0;85.0
3124;Wijk 17 Hofkamp;Blokverwarming;Wijk 17 Hofkamp                         ;Wijk    ;WK014117  ;1.0;11.0
3125;Wijk 17 Hofkamp;Stadsverwarming met hoog gasverbruik;Wijk 17 Hofkamp                         ;Wijk    ;WK014117  ;1.0;0.0
3126;Wijk 17 Hofkamp;Stadsverwarming met laag gasverbruik;Wijk 17 Hofkamp                         ;Wijk    ;WK014117  ;1.0;0.0
3127;Wijk 17 Hofkamp;Stadsverwarming zonder gasverbruik;Wijk 17 Hofkamp                         ;Wijk    ;WK014117  ;1.0;0.0
