ID;Financieringsvorm;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
85;Totaal;Wijk 05 Drongelen;2e halfjaar 2018;Aalburg                                 ;Wijk     ;WK073805;1.0;20.0;50.0
86;Totaal;Wijk 05 Drongelen;2018;Aalburg                                 ;Wijk     ;WK073805;1.0;20.0;50.0
87;Totaal;Wijk 06 Babyloniënbroek;1e halfjaar 2018;Aalburg                                 ;Wijk     ;WK073806;1.0;10.0;22.0
88;Totaal;Wijk 06 Babyloniënbroek;2e halfjaar 2018;Aalburg                                 ;Wijk     ;WK073806;1.0;15.0;34.0
89;Totaal;Wijk 06 Babyloniënbroek;2018;Aalburg                                 ;Wijk     ;WK073806;1.0;15.0;34.0
90;Totaal;Aalsmeer;1e halfjaar 2018;                                        ;         ;        ;;;
91;Totaal;Aalsmeer;2e halfjaar 2018;                                        ;         ;        ;;;
92;Totaal;Aalsmeer;2018;                                        ;         ;        ;;;
93;Totaal;Wijk 00 Aalsmeer;1e halfjaar 2018;                                        ;         ;        ;;;
94;Totaal;Wijk 00 Aalsmeer;2e halfjaar 2018;                                        ;         ;        ;;;
95;Totaal;Wijk 00 Aalsmeer;2018;                                        ;         ;        ;;;
96;Totaal;Wijk 01 Kudelstraat en Kalslagen;1e halfjaar 2018;                                        ;         ;        ;;;
97;Totaal;Wijk 01 Kudelstraat en Kalslagen;2e halfjaar 2018;                                        ;         ;        ;;;
98;Totaal;Wijk 01 Kudelstraat en Kalslagen;2018;                                        ;         ;        ;;;
99;Totaal;Wijk 02 Oosteinde;1e halfjaar 2018;                                        ;         ;        ;;;
100;Totaal;Wijk 02 Oosteinde;2e halfjaar 2018;                                        ;         ;        ;;;
101;Totaal;Wijk 02 Oosteinde;2018;                                        ;         ;        ;;;
102;Totaal;Aalten;1e halfjaar 2018;Aalten                                  ;Gemeente ;GM0197  ;;1445.0;54.0
103;Totaal;Aalten;2e halfjaar 2018;Aalten                                  ;Gemeente ;GM0197  ;;1440.0;53.0
104;Totaal;Aalten;2018;Aalten                                  ;Gemeente ;GM0197  ;;1565.0;58.0
105;Totaal;Wijk 01 Buitengebied Aalten;1e halfjaar 2018;Aalten                                  ;Wijk     ;WK019701;1.0;115.0;29.0
106;Totaal;Wijk 01 Buitengebied Aalten;2e halfjaar 2018;Aalten                                  ;Wijk     ;WK019701;1.0;115.0;29.0
107;Totaal;Wijk 01 Buitengebied Aalten;2018;Aalten                                  ;Wijk     ;WK019701;1.0;125.0;31.0
108;Totaal;Wijk 02 Bredevoort;1e halfjaar 2018;Aalten                                  ;Wijk     ;WK019702;1.0;80.0;43.0
109;Totaal;Wijk 02 Bredevoort;2e halfjaar 2018;Aalten                                  ;Wijk     ;WK019702;1.0;85.0;45.0
110;Totaal;Wijk 02 Bredevoort;2018;Aalten                                  ;Wijk     ;WK019702;1.0;90.0;48.0
111;Totaal;Wijk 03 Aalten Kern;1e halfjaar 2018;Aalten                                  ;Wijk     ;WK019703;1.0;745.0;58.0
112;Totaal;Wijk 03 Aalten Kern;2e halfjaar 2018;Aalten                                  ;Wijk     ;WK019703;1.0;760.0;59.0
113;Totaal;Wijk 03 Aalten Kern;2018;Aalten                                  ;Wijk     ;WK019703;1.0;810.0;63.0
114;Totaal;Wijk 04 Dinxperlo;1e halfjaar 2018;Aalten                                  ;Wijk     ;WK019704;1.0;465.0;56.0
115;Totaal;Wijk 04 Dinxperlo;2e halfjaar 2018;Aalten                                  ;Wijk     ;WK019704;1.0;440.0;53.0
116;Totaal;Wijk 04 Dinxperlo;2018;Aalten                                  ;Wijk     ;WK019704;1.0;485.0;59.0
117;Totaal;Achtkarspelen;1e halfjaar 2018;Achtkarspelen                           ;Gemeente ;GM0059  ;;1630.0;58.0
118;Totaal;Achtkarspelen;2e halfjaar 2018;Achtkarspelen                           ;Gemeente ;GM0059  ;;1635.0;59.0
119;Totaal;Achtkarspelen;2018;Achtkarspelen                           ;Gemeente ;GM0059  ;;1790.0;64.0
120;Totaal;Wijk 00 Noord;1e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005900;1.0;650.0;55.0
121;Totaal;Wijk 00 Noord;2e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005900;1.0;660.0;55.0
122;Totaal;Wijk 00 Noord;2018;Achtkarspelen                           ;Wijk     ;WK005900;1.0;705.0;59.0
123;Totaal;Wijk 01 Centrum;1e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005901;1.0;130.0;40.0
124;Totaal;Wijk 01 Centrum;2e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005901;1.0;140.0;43.0
125;Totaal;Wijk 01 Centrum;2018;Achtkarspelen                           ;Wijk     ;WK005901;1.0;150.0;46.0
126;Totaal;Wijk 02 Zuid;1e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005902;1.0;795.0;62.0
127;Totaal;Wijk 02 Zuid;2e halfjaar 2018;Achtkarspelen                           ;Wijk     ;WK005902;1.0;805.0;63.0
128;Totaal;Wijk 02 Zuid;2018;Achtkarspelen                           ;Wijk     ;WK005902;1.0;860.0;67.0
129;Totaal;Alblasserdam;1e halfjaar 2018;Alblasserdam                            ;Gemeente ;GM0482  ;;1130.0;56.0
130;Totaal;Alblasserdam;2e halfjaar 2018;Alblasserdam                            ;Gemeente ;GM0482  ;;1150.0;57.0
131;Totaal;Alblasserdam;2018;Alblasserdam                            ;Gemeente ;GM0482  ;;1215.0;61.0
132;Totaal;Wijk 01 Centrum;1e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048201;1.0;270.0;57.0
133;Totaal;Wijk 01 Centrum;2e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048201;1.0;260.0;55.0
134;Totaal;Wijk 01 Centrum;2018;Alblasserdam                            ;Wijk     ;WK048201;1.0;270.0;57.0
135;Totaal;Wijk 02 Kinderdijk;1e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048202;1.0;205.0;53.0
136;Totaal;Wijk 02 Kinderdijk;2e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048202;1.0;210.0;55.0
137;Totaal;Wijk 02 Kinderdijk;2018;Alblasserdam                            ;Wijk     ;WK048202;1.0;220.0;57.0
138;Totaal;Wijk 03 Blokweer;1e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048203;1.0;280.0;37.0
139;Totaal;Wijk 03 Blokweer;2e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048203;1.0;290.0;39.0
140;Totaal;Wijk 03 Blokweer;2018;Alblasserdam                            ;Wijk     ;WK048203;1.0;300.0;40.0
141;Totaal;Wijk 04 Souburgh;1e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048204;1.0;330.0;90.0
142;Totaal;Wijk 04 Souburgh;2e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048204;1.0;325.0;89.0
143;Totaal;Wijk 04 Souburgh;2018;Alblasserdam                            ;Wijk     ;WK048204;1.0;350.0;95.0
144;Totaal;Wijk 05 Bedrijventerrein;1e halfjaar 2018;                                        ;         ;        ;;;
145;Totaal;Wijk 05 Bedrijventerrein;2e halfjaar 2018;Alblasserdam                            ;Wijk     ;WK048205;1.0;;
146;Totaal;Wijk 05 Bedrijventerrein;2018;Alblasserdam                            ;Wijk     ;WK048205;1.0;;
147;Totaal;Wijk 06 Landelijk gebied;1e halfjaar 2018;                                        ;         ;        ;;;
148;Totaal;Wijk 06 Landelijk gebied;2e halfjaar 2018;                                        ;         ;        ;;;
149;Totaal;Wijk 06 Landelijk gebied;2018;                                        ;         ;        ;;;
150;Totaal;Albrandswaard;1e halfjaar 2018;Albrandswaard                           ;Gemeente ;GM0613  ;;1180.0;47.0
151;Totaal;Albrandswaard;2e halfjaar 2018;Albrandswaard                           ;Gemeente ;GM0613  ;;1180.0;47.0
152;Totaal;Albrandswaard;2018;Albrandswaard                           ;Gemeente ;GM0613  ;;1265.0;50.0
153;Totaal;Wijk 01 Poortugaal-Noord;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061301;1.0;55.0;21.0
154;Totaal;Wijk 01 Poortugaal-Noord;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061301;1.0;55.0;21.0
155;Totaal;Wijk 01 Poortugaal-Noord;2018;Albrandswaard                           ;Wijk     ;WK061301;1.0;55.0;21.0
156;Totaal;Wijk 02 Rhoon-Noord;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061302;1.0;70.0;38.0
157;Totaal;Wijk 02 Rhoon-Noord;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061302;1.0;65.0;35.0
158;Totaal;Wijk 02 Rhoon-Noord;2018;Albrandswaard                           ;Wijk     ;WK061302;1.0;70.0;38.0
159;Totaal;Wijk 03 Poortugaal-Zuid;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061303;1.0;395.0;57.0
160;Totaal;Wijk 03 Poortugaal-Zuid;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061303;1.0;395.0;57.0
161;Totaal;Wijk 03 Poortugaal-Zuid;2018;Albrandswaard                           ;Wijk     ;WK061303;1.0;420.0;60.0
162;Totaal;Wijk 04 Rhoon-Zuid;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061304;1.0;400.0;67.0
163;Totaal;Wijk 04 Rhoon-Zuid;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061304;1.0;405.0;68.0
164;Totaal;Wijk 04 Rhoon-Zuid;2018;Albrandswaard                           ;Wijk     ;WK061304;1.0;425.0;71.0
165;Totaal;Wijk 05 Buitengebied Albrandswaard;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
166;Totaal;Wijk 05 Buitengebied Albrandswaard;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
167;Totaal;Wijk 05 Buitengebied Albrandswaard;2018;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
168;Totaal;Wijk 06 Portland;1e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061306;1.0;225.0;30.0
169;Totaal;Wijk 06 Portland;2e halfjaar 2018;Albrandswaard                           ;Wijk     ;WK061306;1.0;230.0;31.0
170;Totaal;Wijk 06 Portland;2018;Albrandswaard                           ;Wijk     ;WK061306;1.0;235.0;32.0
171;Totaal;Wijk 07 Rotterdam-Albrandswaard;1e halfjaar 2018;                                        ;         ;        ;;;
172;Totaal;Wijk 07 Rotterdam-Albrandswaard;2e halfjaar 2018;                                        ;         ;        ;;;
173;Totaal;Wijk 07 Rotterdam-Albrandswaard;2018;                                        ;         ;        ;;;
174;Totaal;Alkmaar;1e halfjaar 2018;Alkmaar                                 ;Gemeente ;GM0361  ;;6265.0;58.0
175;Totaal;Alkmaar;2e halfjaar 2018;Alkmaar                                 ;Gemeente ;GM0361  ;;6480.0;60.0
176;Totaal;Alkmaar;2018;Alkmaar                                 ;Gemeente ;GM0361  ;;6900.0;64.0
177;Totaal;Zuid;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036101;1.0;1075.0;74.0
178;Totaal;Zuid;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036101;1.0;1100.0;76.0
179;Totaal;Zuid;2018;Alkmaar                                 ;Wijk     ;WK036101;1.0;1180.0;82.0
180;Totaal;Oudorp;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036102;1.0;810.0;59.0
181;Totaal;Oudorp;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036102;1.0;835.0;61.0
182;Totaal;Oudorp;2018;Alkmaar                                 ;Wijk     ;WK036102;1.0;875.0;64.0
183;Totaal;Overdie;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036103;1.0;465.0;59.0
184;Totaal;Overdie;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036103;1.0;495.0;63.0
185;Totaal;Overdie;2018;Alkmaar                                 ;Wijk     ;WK036103;1.0;520.0;66.0
186;Totaal;West;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036104;1.0;715.0;57.0
187;Totaal;West;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036104;1.0;735.0;59.0
188;Totaal;West;2018;Alkmaar                                 ;Wijk     ;WK036104;1.0;775.0;62.0
189;Totaal;Huiswaard;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036105;1.0;510.0;67.0
190;Totaal;Huiswaard;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036105;1.0;530.0;70.0
191;Totaal;Huiswaard;2018;Alkmaar                                 ;Wijk     ;WK036105;1.0;550.0;72.0
192;Totaal;De Mare;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036106;1.0;945.0;60.0
193;Totaal;De Mare;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036106;1.0;960.0;61.0
194;Totaal;De Mare;2018;Alkmaar                                 ;Wijk     ;WK036106;1.0;1035.0;66.0
195;Totaal;Daalmeer/Koedijk;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036107;1.0;650.0;49.0
196;Totaal;Daalmeer/Koedijk;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036107;1.0;660.0;50.0
197;Totaal;Daalmeer/Koedijk;2018;Alkmaar                                 ;Wijk     ;WK036107;1.0;685.0;51.0
198;Totaal;Centrum;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036108;1.0;265.0;33.0
199;Totaal;Centrum;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036108;1.0;275.0;34.0
200;Totaal;Centrum;2018;Alkmaar                                 ;Wijk     ;WK036108;1.0;295.0;36.0
201;Totaal;Schermer;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036109;1.0;170.0;31.0
202;Totaal;Schermer;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036109;1.0;190.0;35.0
203;Totaal;Schermer;2018;Alkmaar                                 ;Wijk     ;WK036109;1.0;195.0;36.0
204;Totaal;Graft-De Rijp;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036110;1.0;225.0;35.0
205;Totaal;Graft-De Rijp;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036110;1.0;250.0;39.0
206;Totaal;Graft-De Rijp;2018;Alkmaar                                 ;Wijk     ;WK036110;1.0;265.0;41.0
207;Totaal;Vroonermeer;1e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036111;1.0;75.0;23.0
208;Totaal;Vroonermeer;2e halfjaar 2018;Alkmaar                                 ;Wijk     ;WK036111;1.0;80.0;24.0
209;Totaal;Vroonermeer;2018;Alkmaar                                 ;Wijk     ;WK036111;1.0;85.0;26.0
210;Totaal;Almelo;1e halfjaar 2018;Almelo                                  ;Gemeente ;GM0141  ;;4260.0;59.0
211;Totaal;Almelo;2e halfjaar 2018;Almelo                                  ;Gemeente ;GM0141  ;;4330.0;60.0
212;Totaal;Almelo;2018;Almelo                                  ;Gemeente ;GM0141  ;;4690.0;65.0
213;Totaal;Wijk 10 Binnenstad;1e halfjaar 2018;Almelo                                  ;Wijk     ;WK014110;1.0;500.0;94.0
214;Totaal;Wijk 10 Binnenstad;2e halfjaar 2018;Almelo                                  ;Wijk     ;WK014110;1.0;510.0;96.0
215;Totaal;Wijk 10 Binnenstad;2018;Almelo                                  ;Wijk     ;WK014110;1.0;545.0;103.0
216;Totaal;Wijk 11 De Riet;1e halfjaar 2018;Almelo                                  ;Wijk     ;WK014111;1.0;475.0;67.0
217;Totaal;Wijk 11 De Riet;2e halfjaar 2018;Almelo                                  ;Wijk     ;WK014111;1.0;485.0;69.0
218;Totaal;Wijk 11 De Riet;2018;Almelo                                  ;Wijk     ;WK014111;1.0;515.0;73.0
219;Totaal;Wijk 12 Noorderkwartier;1e halfjaar 2018;Almelo                                  ;Wijk     ;WK014112;1.0;280.0;51.0
220;Totaal;Wijk 12 Noorderkwartier;2e halfjaar 2018;Almelo                                  ;Wijk     ;WK014112;1.0;285.0;52.0
221;Totaal;Wijk 12 Noorderkwartier;2018;Almelo                                  ;Wijk     ;WK014112;1.0;305.0;55.0
222;Totaal;Wijk 13 Sluitersveld;1e halfjaar 2018;Almelo                                  ;Wijk     ;WK014113;1.0;340.0;57.0
223;Totaal;Wijk 13 Sluitersveld;2e halfjaar 2018;Almelo                                  ;Wijk     ;WK014113;1.0;340.0;57.0
224;Totaal;Wijk 13 Sluitersveld;2018;Almelo                                  ;Wijk     ;WK014113;1.0;370.0;62.0
225;Totaal;Wijk 14 Wierdense Hoek;1e halfjaar 2018;Almelo                                  ;Wijk     ;WK014114;1.0;555.0;83.0
226;Totaal;Wijk 14 Wierdense Hoek;2e halfjaar 2018;Almelo                                  ;Wijk     ;WK014114;1.0;540.0;81.0
