ID;SBI93;Grootteklassen;RegioS;Perioden;Vestigingen_1
2868;Totaal SBI'93;Met 10  tot 100 werkzame personen;Achterhoek;2002;2025.0
2869;Totaal SBI'93;Met 10  tot 100 werkzame personen;Achterhoek;2003;2040.0
2870;Totaal SBI'93;Met 10  tot 100 werkzame personen;Achterhoek;2004;1935.0
2871;Totaal SBI'93;Met 10  tot 100 werkzame personen;Achterhoek;2005;1910.0
2872;Totaal SBI'93;Met 10  tot 100 werkzame personen;Achterhoek;2006;1855.0
2873;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1994;
2874;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1995;
2875;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1996;
2876;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1997;
2877;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1998;
2878;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;1999;2645.0
2879;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2000;2705.0
2880;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2001;2765.0
2881;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2002;2845.0
2882;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2003;2900.0
2883;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2004;2795.0
2884;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2005;2790.0
2885;Totaal SBI'93;Met 10  tot 100 werkzame personen;Arnhem/Nijmegen;2006;2760.0
2886;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1994;
2887;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1995;
2888;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1996;
2889;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1997;
2890;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1998;
2891;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;1999;1145.0
2892;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2000;1135.0
2893;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2001;1275.0
2894;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2002;1310.0
2895;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2003;1335.0
2896;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2004;1290.0
2897;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2005;1270.0
2898;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidwest-Gelderland;2006;1220.0
2899;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1994;
2900;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1995;
2901;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1996;
2902;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1997;
2903;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1998;
2904;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;1999;5730.0
2905;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2000;5800.0
2906;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2001;5980.0
2907;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2002;6285.0
2908;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2003;6380.0
2909;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2004;6215.0
2910;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2005;5905.0
2911;Totaal SBI'93;Met 10  tot 100 werkzame personen;Utrecht;2006;5820.0
2912;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1994;
2913;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1995;
2914;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1996;
2915;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1997;
2916;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1998;
2917;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;1999;1430.0
2918;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2000;1490.0
2919;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2001;1530.0
2920;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2002;1635.0
2921;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2003;1680.0
2922;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2004;1575.0
2923;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2005;1510.0
2924;Totaal SBI'93;Met 10  tot 100 werkzame personen;Kop van Noord-Holland;2006;1470.0
2925;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1994;
2926;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1995;
2927;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1996;
2928;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1997;
2929;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1998;
2930;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;1999;975.0
2931;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2000;990.0
2932;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2001;1025.0
2933;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2002;1075.0
2934;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2003;1080.0
2935;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2004;985.0
2936;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2005;960.0
2937;Totaal SBI'93;Met 10  tot 100 werkzame personen;Alkmaar en omgeving;2006;940.0
2938;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1994;
2939;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1995;
2940;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1996;
2941;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1997;
2942;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1998;
2943;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;1999;745.0
2944;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2000;750.0
2945;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2001;745.0
2946;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2002;770.0
2947;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2003;785.0
2948;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2004;725.0
2949;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2005;670.0
2950;Totaal SBI'93;Met 10  tot 100 werkzame personen;IJmond;2006;650.0
2951;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1994;
2952;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1995;
2953;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1996;
2954;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1997;
2955;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1998;
2956;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;1999;770.0
2957;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2000;780.0
2958;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2001;825.0
2959;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2002;890.0
2960;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2003;875.0
2961;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2004;915.0
2962;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2005;860.0
2963;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Haarlem;2006;835.0
2964;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1994;
2965;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1995;
2966;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1996;
2967;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1997;
2968;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1998;
2969;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;1999;630.0
2970;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2000;665.0
2971;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2001;680.0
2972;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2002;760.0
2973;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2003;805.0
2974;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2004;740.0
2975;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2005;720.0
2976;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zaanstreek;2006;705.0
2977;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1994;
2978;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1995;
2979;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1996;
2980;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1997;
2981;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1998;
2982;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;1999;6315.0
2983;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2000;6325.0
2984;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2001;6535.0
2985;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2002;6775.0
2986;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2003;6900.0
2987;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2004;6605.0
2988;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2005;6435.0
2989;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Amsterdam;2006;6515.0
2990;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1994;
2991;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1995;
2992;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1996;
2993;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1997;
2994;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1998;
2995;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;1999;4005.0
2996;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2000;3925.0
2997;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2001;4020.0
2998;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2002;4210.0
2999;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2003;4270.0
3000;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2004;4070.0
3001;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2005;3955.0
3002;Totaal SBI'93;Met 10  tot 100 werkzame personen;Amsterdam;2006;4055.0
3003;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1994;
3004;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1995;
3005;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1996;
3006;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1997;
3007;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1998;
3008;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;1999;2310.0
3009;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2000;2400.0
3010;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2001;2515.0
3011;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2002;2565.0
3012;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2003;2630.0
3013;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2004;2535.0
3014;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2005;2480.0
3015;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Amsterdam;2006;2460.0
3016;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1994;
3017;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1995;
3018;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1996;
3019;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1997;
3020;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1998;
3021;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;1999;1200.0
3022;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2000;1215.0
3023;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2001;1195.0
3024;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2002;1205.0
3025;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2003;1210.0
3026;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2004;1180.0
3027;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2005;1145.0
3028;Totaal SBI'93;Met 10  tot 100 werkzame personen;Het Gooi en Vechtstreek;2006;1095.0
3029;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1994;
3030;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1995;
3031;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1996;
3032;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1997;
3033;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1998;
3034;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;1999;1715.0
3035;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2000;1775.0
3036;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2001;1770.0
3037;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2002;1905.0
3038;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2003;1970.0
3039;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2004;1865.0
3040;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2005;1805.0
3041;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie Leiden en Bollenstreek;2006;1780.0
3042;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1994;
3043;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1995;
3044;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1996;
3045;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1997;
3046;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1998;
3047;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;1999;2715.0
3048;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2000;2800.0
3049;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2001;2925.0
3050;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2002;3225.0
3051;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2003;3265.0
3052;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2004;3225.0
3053;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2005;3075.0
3054;Totaal SBI'93;Met 10  tot 100 werkzame personen;Agglomeratie 's-Gravenhage;2006;3000.0
3055;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1994;
3056;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1995;
3057;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1996;
3058;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1997;
3059;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1998;
3060;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;1999;1060.0
3061;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2000;1105.0
3062;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2001;1125.0
3063;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2002;1225.0
3064;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2003;1255.0
3065;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2004;1230.0
3066;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2005;1230.0
3067;Totaal SBI'93;Met 10  tot 100 werkzame personen;Delft en Westland;2006;1225.0
3068;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1994;
3069;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1995;
3070;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1996;
3071;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1997;
3072;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1998;
3073;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;1999;1535.0
3074;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2000;1555.0
3075;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2001;1575.0
3076;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2002;1650.0
3077;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2003;1675.0
3078;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2004;1600.0
3079;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2005;1545.0
3080;Totaal SBI'93;Met 10  tot 100 werkzame personen;Oost-Zuid-Holland;2006;1470.0
3081;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1994;
3082;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1995;
3083;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1996;
3084;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1997;
3085;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1998;
3086;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;1999;5815.0
3087;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2000;6045.0
3088;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2001;6170.0
3089;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2002;7240.0
3090;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2003;7250.0
3091;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2004;7090.0
3092;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2005;7015.0
3093;Totaal SBI'93;Met 10  tot 100 werkzame personen;Groot-Rijnmond;2006;6735.0
3094;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1994;
3095;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1995;
3096;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1996;
3097;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1997;
3098;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1998;
3099;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;1999;5105.0
3100;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2000;5300.0
3101;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2001;5410.0
3102;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2002;6430.0
3103;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2003;6460.0
3104;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2004;6350.0
3105;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2005;6310.0
3106;Totaal SBI'93;Met 10  tot 100 werkzame personen;Rijnmond;2006;6075.0
3107;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1994;
3108;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1995;
3109;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1996;
3110;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1997;
3111;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1998;
3112;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;1999;705.0
3113;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2000;745.0
3114;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2001;765.0
3115;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2002;810.0
3116;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2003;790.0
3117;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2004;740.0
3118;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2005;700.0
3119;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Groot-Rijnmond;2006;655.0
3120;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1994;
3121;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1995;
3122;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1996;
3123;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1997;
3124;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1998;
3125;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;1999;1885.0
3126;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2000;1920.0
3127;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2001;1980.0
3128;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2002;2060.0
3129;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2003;2075.0
3130;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2004;2060.0
3131;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2005;1995.0
3132;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zuidoost-Zuid-Holland;2006;1970.0
3133;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1994;
3134;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1995;
3135;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1996;
3136;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1997;
3137;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1998;
3138;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;1999;485.0
3139;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2000;470.0
3140;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2001;510.0
3141;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2002;490.0
3142;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2003;510.0
3143;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2004;470.0
3144;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2005;470.0
3145;Totaal SBI'93;Met 10  tot 100 werkzame personen;Zeeuwsch-Vlaanderen;2006;470.0
3146;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1994;
3147;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1995;
3148;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1996;
3149;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1997;
3150;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1998;
3151;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;1999;1055.0
3152;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2000;1105.0
3153;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2001;1110.0
3154;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2002;1180.0
3155;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2003;1215.0
3156;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2004;1135.0
3157;Totaal SBI'93;Met 10  tot 100 werkzame personen;Overig Zeeland;2005;1150.0
