ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
3941;Mannen en Vrouwen;84 jaar;2045;75;118;-43
3942;Mannen en Vrouwen;84 jaar;2046;75;127;-52
3943;Mannen en Vrouwen;84 jaar;2047;77;132;-55
3944;Mannen en Vrouwen;84 jaar;2048;77;141;-64
3945;Mannen en Vrouwen;84 jaar;2049;77;143;-66
3946;Mannen en Vrouwen;84 jaar;2050;75;145;-70
3947;Mannen en Vrouwen;84 jaar;2051;77;139;-62
3948;Mannen en Vrouwen;84 jaar;2052;77;151;-74
3949;Mannen en Vrouwen;84 jaar;2053;80;159;-79
3950;Mannen en Vrouwen;84 jaar;2054;78;162;-84
3951;Mannen en Vrouwen;84 jaar;2055;75;164;-89
3952;Mannen en Vrouwen;84 jaar;2056;73;161;-88
3953;Mannen en Vrouwen;84 jaar;2057;68;159;-91
3954;Mannen en Vrouwen;84 jaar;2058;66;157;-91
3955;Mannen en Vrouwen;84 jaar;2059;63;150;-87
3956;Mannen en Vrouwen;85 jaar;2014;34;27;7
3957;Mannen en Vrouwen;85 jaar;2015;36;27;9
3958;Mannen en Vrouwen;85 jaar;2016;38;27;11
3959;Mannen en Vrouwen;85 jaar;2017;38;29;9
3960;Mannen en Vrouwen;85 jaar;2018;38;32;6
3961;Mannen en Vrouwen;85 jaar;2019;38;33;5
3962;Mannen en Vrouwen;85 jaar;2020;38;34;4
3963;Mannen en Vrouwen;85 jaar;2021;38;36;2
3964;Mannen en Vrouwen;85 jaar;2022;38;38;0
3965;Mannen en Vrouwen;85 jaar;2023;40;41;-1
3966;Mannen en Vrouwen;85 jaar;2024;42;42;0
3967;Mannen en Vrouwen;85 jaar;2025;42;49;-7
3968;Mannen en Vrouwen;85 jaar;2026;42;44;-2
3969;Mannen en Vrouwen;85 jaar;2027;44;48;-4
3970;Mannen en Vrouwen;85 jaar;2028;47;46;1
3971;Mannen en Vrouwen;85 jaar;2029;49;49;0
3972;Mannen en Vrouwen;85 jaar;2030;47;52;-5
3973;Mannen en Vrouwen;85 jaar;2031;61;58;3
3974;Mannen en Vrouwen;85 jaar;2032;59;59;0
3975;Mannen en Vrouwen;85 jaar;2033;57;61;-4
3976;Mannen en Vrouwen;85 jaar;2034;56;62;-6
3977;Mannen en Vrouwen;85 jaar;2035;55;64;-9
3978;Mannen en Vrouwen;85 jaar;2036;56;60;-4
3979;Mannen en Vrouwen;85 jaar;2037;57;65;-8
3980;Mannen en Vrouwen;85 jaar;2038;58;66;-8
3981;Mannen en Vrouwen;85 jaar;2039;58;70;-12
3982;Mannen en Vrouwen;85 jaar;2040;60;73;-13
3983;Mannen en Vrouwen;85 jaar;2041;61;77;-16
3984;Mannen en Vrouwen;85 jaar;2042;61;78;-17
3985;Mannen en Vrouwen;85 jaar;2043;63;82;-19
3986;Mannen en Vrouwen;85 jaar;2044;64;88;-24
3987;Mannen en Vrouwen;85 jaar;2045;64;98;-34
3988;Mannen en Vrouwen;85 jaar;2046;67;96;-29
3989;Mannen en Vrouwen;85 jaar;2047;67;104;-37
3990;Mannen en Vrouwen;85 jaar;2048;69;108;-39
3991;Mannen en Vrouwen;85 jaar;2049;69;116;-47
3992;Mannen en Vrouwen;85 jaar;2050;69;118;-49
3993;Mannen en Vrouwen;85 jaar;2051;68;119;-51
3994;Mannen en Vrouwen;85 jaar;2052;69;113;-44
3995;Mannen en Vrouwen;85 jaar;2053;69;124;-55
3996;Mannen en Vrouwen;85 jaar;2054;72;131;-59
3997;Mannen en Vrouwen;85 jaar;2055;70;133;-63
3998;Mannen en Vrouwen;85 jaar;2056;68;135;-67
3999;Mannen en Vrouwen;85 jaar;2057;66;133;-67
4000;Mannen en Vrouwen;85 jaar;2058;62;131;-69
4001;Mannen en Vrouwen;85 jaar;2059;61;129;-68
4002;Mannen en Vrouwen;86 jaar;2014;30;23;7
4003;Mannen en Vrouwen;86 jaar;2015;30;23;7
4004;Mannen en Vrouwen;86 jaar;2016;30;24;6
4005;Mannen en Vrouwen;86 jaar;2017;31;24;7
4006;Mannen en Vrouwen;86 jaar;2018;31;26;5
4007;Mannen en Vrouwen;86 jaar;2019;32;29;3
4008;Mannen en Vrouwen;86 jaar;2020;32;29;3
4009;Mannen en Vrouwen;86 jaar;2021;33;30;3
4010;Mannen en Vrouwen;86 jaar;2022;35;32;3
4011;Mannen en Vrouwen;86 jaar;2023;35;35;0
4012;Mannen en Vrouwen;86 jaar;2024;36;38;-2
4013;Mannen en Vrouwen;86 jaar;2025;38;39;-1
4014;Mannen en Vrouwen;86 jaar;2026;38;44;-6
4015;Mannen en Vrouwen;86 jaar;2027;39;41;-2
4016;Mannen en Vrouwen;86 jaar;2028;40;43;-3
4017;Mannen en Vrouwen;86 jaar;2029;44;42;2
4018;Mannen en Vrouwen;86 jaar;2030;45;45;0
4019;Mannen en Vrouwen;86 jaar;2031;44;48;-4
4020;Mannen en Vrouwen;86 jaar;2032;57;55;2
4021;Mannen en Vrouwen;86 jaar;2033;55;56;-1
4022;Mannen en Vrouwen;86 jaar;2034;53;57;-4
4023;Mannen en Vrouwen;86 jaar;2035;53;58;-5
4024;Mannen en Vrouwen;86 jaar;2036;53;59;-6
4025;Mannen en Vrouwen;86 jaar;2037;53;57;-4
4026;Mannen en Vrouwen;86 jaar;2038;55;60;-5
4027;Mannen en Vrouwen;86 jaar;2039;55;61;-6
4028;Mannen en Vrouwen;86 jaar;2040;55;65;-10
4029;Mannen en Vrouwen;86 jaar;2041;56;68;-12
4030;Mannen en Vrouwen;86 jaar;2042;57;72;-15
4031;Mannen en Vrouwen;86 jaar;2043;58;73;-15
4032;Mannen en Vrouwen;86 jaar;2044;60;77;-17
4033;Mannen en Vrouwen;86 jaar;2045;62;83;-21
4034;Mannen en Vrouwen;86 jaar;2046;62;92;-30
4035;Mannen en Vrouwen;86 jaar;2047;64;91;-27
4036;Mannen en Vrouwen;86 jaar;2048;66;98;-32
4037;Mannen en Vrouwen;86 jaar;2049;67;101;-34
4038;Mannen en Vrouwen;86 jaar;2050;69;110;-41
4039;Mannen en Vrouwen;86 jaar;2051;68;111;-43
4040;Mannen en Vrouwen;86 jaar;2052;67;111;-44
4041;Mannen en Vrouwen;86 jaar;2053;67;106;-39
4042;Mannen en Vrouwen;86 jaar;2054;67;116;-49
4043;Mannen en Vrouwen;86 jaar;2055;71;123;-52
4044;Mannen en Vrouwen;86 jaar;2056;69;125;-56
4045;Mannen en Vrouwen;86 jaar;2057;67;127;-60
4046;Mannen en Vrouwen;86 jaar;2058;64;124;-60
4047;Mannen en Vrouwen;86 jaar;2059;60;122;-62
4048;Mannen en Vrouwen;87 jaar;2014;23;19;4
4049;Mannen en Vrouwen;87 jaar;2015;25;21;4
4050;Mannen en Vrouwen;87 jaar;2016;25;21;4
4051;Mannen en Vrouwen;87 jaar;2017;25;22;3
4052;Mannen en Vrouwen;87 jaar;2018;27;22;5
4053;Mannen en Vrouwen;87 jaar;2019;29;24;5
4054;Mannen en Vrouwen;87 jaar;2020;27;25;2
4055;Mannen en Vrouwen;87 jaar;2021;27;26;1
4056;Mannen en Vrouwen;87 jaar;2022;27;27;0
4057;Mannen en Vrouwen;87 jaar;2023;28;29;-1
4058;Mannen en Vrouwen;87 jaar;2024;29;30;-1
4059;Mannen en Vrouwen;87 jaar;2025;31;32;-1
4060;Mannen en Vrouwen;87 jaar;2026;32;33;-1
4061;Mannen en Vrouwen;87 jaar;2027;32;36;-4
4062;Mannen en Vrouwen;87 jaar;2028;33;35;-2
4063;Mannen en Vrouwen;87 jaar;2029;35;37;-2
4064;Mannen en Vrouwen;87 jaar;2030;37;37;0
4065;Mannen en Vrouwen;87 jaar;2031;40;40;0
4066;Mannen en Vrouwen;87 jaar;2032;38;42;-4
4067;Mannen en Vrouwen;87 jaar;2033;51;49;2
4068;Mannen en Vrouwen;87 jaar;2034;49;51;-2
4069;Mannen en Vrouwen;87 jaar;2035;47;51;-4
4070;Mannen en Vrouwen;87 jaar;2036;47;52;-5
4071;Mannen en Vrouwen;87 jaar;2037;46;53;-7
4072;Mannen en Vrouwen;87 jaar;2038;48;52;-4
4073;Mannen en Vrouwen;87 jaar;2039;49;54;-5
4074;Mannen en Vrouwen;87 jaar;2040;48;56;-8
4075;Mannen en Vrouwen;87 jaar;2041;49;58;-9
4076;Mannen en Vrouwen;87 jaar;2042;50;61;-11
4077;Mannen en Vrouwen;87 jaar;2043;51;64;-13
4078;Mannen en Vrouwen;87 jaar;2044;53;66;-13
4079;Mannen en Vrouwen;87 jaar;2045;54;68;-14
4080;Mannen en Vrouwen;87 jaar;2046;56;72;-16
4081;Mannen en Vrouwen;87 jaar;2047;56;79;-23
4082;Mannen en Vrouwen;87 jaar;2048;58;78;-20
4083;Mannen en Vrouwen;87 jaar;2049;58;84;-26
4084;Mannen en Vrouwen;87 jaar;2050;60;87;-27
4085;Mannen en Vrouwen;87 jaar;2051;63;93;-30
4086;Mannen en Vrouwen;87 jaar;2052;60;93;-33
4087;Mannen en Vrouwen;87 jaar;2053;60;93;-33
4088;Mannen en Vrouwen;87 jaar;2054;61;90;-29
4089;Mannen en Vrouwen;87 jaar;2055;62;97;-35
4090;Mannen en Vrouwen;87 jaar;2056;64;102;-38
4091;Mannen en Vrouwen;87 jaar;2057;63;104;-41
4092;Mannen en Vrouwen;87 jaar;2058;60;106;-46
4093;Mannen en Vrouwen;87 jaar;2059;58;104;-46
4094;Mannen en Vrouwen;88 jaar;2014;14;16;-2
4095;Mannen en Vrouwen;88 jaar;2015;14;15;-1
4096;Mannen en Vrouwen;88 jaar;2016;14;17;-3
4097;Mannen en Vrouwen;88 jaar;2017;14;18;-4
4098;Mannen en Vrouwen;88 jaar;2018;14;18;-4
4099;Mannen en Vrouwen;88 jaar;2019;14;19;-5
4100;Mannen en Vrouwen;88 jaar;2020;14;20;-6
4101;Mannen en Vrouwen;88 jaar;2021;14;21;-7
4102;Mannen en Vrouwen;88 jaar;2022;14;21;-7
4103;Mannen en Vrouwen;88 jaar;2023;16;22;-6
4104;Mannen en Vrouwen;88 jaar;2024;16;24;-8
4105;Mannen en Vrouwen;88 jaar;2025;16;24;-8
4106;Mannen en Vrouwen;88 jaar;2026;16;26;-10
4107;Mannen en Vrouwen;88 jaar;2027;18;28;-10
4108;Mannen en Vrouwen;88 jaar;2028;18;30;-12
4109;Mannen en Vrouwen;88 jaar;2029;18;30;-12
4110;Mannen en Vrouwen;88 jaar;2030;19;31;-12
4111;Mannen en Vrouwen;88 jaar;2031;19;33;-14
4112;Mannen en Vrouwen;88 jaar;2032;21;35;-14
4113;Mannen en Vrouwen;88 jaar;2033;21;37;-16
4114;Mannen en Vrouwen;88 jaar;2034;26;44;-18
4115;Mannen en Vrouwen;88 jaar;2035;26;46;-20
4116;Mannen en Vrouwen;88 jaar;2036;24;46;-22
4117;Mannen en Vrouwen;88 jaar;2037;24;46;-22
4118;Mannen en Vrouwen;88 jaar;2038;24;47;-23
4119;Mannen en Vrouwen;88 jaar;2039;24;47;-23
4120;Mannen en Vrouwen;88 jaar;2040;25;49;-24
4121;Mannen en Vrouwen;88 jaar;2041;25;51;-26
4122;Mannen en Vrouwen;88 jaar;2042;25;54;-29
4123;Mannen en Vrouwen;88 jaar;2043;25;56;-31
4124;Mannen en Vrouwen;88 jaar;2044;26;59;-33
4125;Mannen en Vrouwen;88 jaar;2045;26;60;-34
4126;Mannen en Vrouwen;88 jaar;2046;27;63;-36
4127;Mannen en Vrouwen;88 jaar;2047;28;66;-38
4128;Mannen en Vrouwen;88 jaar;2048;28;70;-42
4129;Mannen en Vrouwen;88 jaar;2049;31;72;-41
4130;Mannen en Vrouwen;88 jaar;2050;31;75;-44
4131;Mannen en Vrouwen;88 jaar;2051;31;77;-46
4132;Mannen en Vrouwen;88 jaar;2052;32;81;-49
4133;Mannen en Vrouwen;88 jaar;2053;31;81;-50
4134;Mannen en Vrouwen;88 jaar;2054;31;81;-50
4135;Mannen en Vrouwen;88 jaar;2055;31;81;-50
4136;Mannen en Vrouwen;88 jaar;2056;32;86;-54
4137;Mannen en Vrouwen;88 jaar;2057;33;90;-57
4138;Mannen en Vrouwen;88 jaar;2058;33;91;-58
4139;Mannen en Vrouwen;88 jaar;2059;31;91;-60
4140;Mannen en Vrouwen;89 jaar;2014;7;13;-6
4141;Mannen en Vrouwen;89 jaar;2015;7;14;-7
4142;Mannen en Vrouwen;89 jaar;2016;7;13;-6
4143;Mannen en Vrouwen;89 jaar;2017;9;14;-5
4144;Mannen en Vrouwen;89 jaar;2018;9;16;-7
4145;Mannen en Vrouwen;89 jaar;2019;9;16;-7
4146;Mannen en Vrouwen;89 jaar;2020;9;16;-7
4147;Mannen en Vrouwen;89 jaar;2021;9;17;-8
4148;Mannen en Vrouwen;89 jaar;2022;9;17;-8
4149;Mannen en Vrouwen;89 jaar;2023;9;18;-9
4150;Mannen en Vrouwen;89 jaar;2024;9;19;-10
4151;Mannen en Vrouwen;89 jaar;2025;9;20;-11
4152;Mannen en Vrouwen;89 jaar;2026;9;21;-12
4153;Mannen en Vrouwen;89 jaar;2027;9;22;-13
4154;Mannen en Vrouwen;89 jaar;2028;9;24;-15
4155;Mannen en Vrouwen;89 jaar;2029;10;25;-15
4156;Mannen en Vrouwen;89 jaar;2030;10;25;-15
4157;Mannen en Vrouwen;89 jaar;2031;10;26;-16
4158;Mannen en Vrouwen;89 jaar;2032;10;28;-18
4159;Mannen en Vrouwen;89 jaar;2033;12;30;-18
4160;Mannen en Vrouwen;89 jaar;2034;10;32;-22
4161;Mannen en Vrouwen;89 jaar;2035;14;38;-24
4162;Mannen en Vrouwen;89 jaar;2036;13;39;-26
4163;Mannen en Vrouwen;89 jaar;2037;13;38;-25
4164;Mannen en Vrouwen;89 jaar;2038;12;38;-26
4165;Mannen en Vrouwen;89 jaar;2039;12;40;-28
4166;Mannen en Vrouwen;89 jaar;2040;13;41;-28
4167;Mannen en Vrouwen;89 jaar;2041;13;43;-30
4168;Mannen en Vrouwen;89 jaar;2042;13;45;-32
4169;Mannen en Vrouwen;89 jaar;2043;13;46;-33
4170;Mannen en Vrouwen;89 jaar;2044;13;48;-35
4171;Mannen en Vrouwen;89 jaar;2045;14;51;-37
4172;Mannen en Vrouwen;89 jaar;2046;15;53;-38
4173;Mannen en Vrouwen;89 jaar;2047;15;55;-40
4174;Mannen en Vrouwen;89 jaar;2048;15;58;-43
4175;Mannen en Vrouwen;89 jaar;2049;15;61;-46
4176;Mannen en Vrouwen;89 jaar;2050;15;62;-47
4177;Mannen en Vrouwen;89 jaar;2051;15;65;-50
4178;Mannen en Vrouwen;89 jaar;2052;15;67;-52
4179;Mannen en Vrouwen;89 jaar;2053;16;70;-54
4180;Mannen en Vrouwen;89 jaar;2054;15;70;-55
4181;Mannen en Vrouwen;89 jaar;2055;15;71;-56
4182;Mannen en Vrouwen;89 jaar;2056;16;72;-56
4183;Mannen en Vrouwen;89 jaar;2057;16;74;-58
4184;Mannen en Vrouwen;89 jaar;2058;16;79;-63
4185;Mannen en Vrouwen;89 jaar;2059;16;78;-62
4186;Mannen en Vrouwen;90 jaar;2014;3;10;-7
4187;Mannen en Vrouwen;90 jaar;2015;4;11;-7
4188;Mannen en Vrouwen;90 jaar;2016;4;11;-7
4189;Mannen en Vrouwen;90 jaar;2017;5;11;-6
4190;Mannen en Vrouwen;90 jaar;2018;5;13;-8
4191;Mannen en Vrouwen;90 jaar;2019;5;13;-8
4192;Mannen en Vrouwen;90 jaar;2020;5;13;-8
4193;Mannen en Vrouwen;90 jaar;2021;5;13;-8
4194;Mannen en Vrouwen;90 jaar;2022;5;15;-10
4195;Mannen en Vrouwen;90 jaar;2023;5;15;-10
4196;Mannen en Vrouwen;90 jaar;2024;5;15;-10
4197;Mannen en Vrouwen;90 jaar;2025;5;16;-11
4198;Mannen en Vrouwen;90 jaar;2026;5;18;-13
4199;Mannen en Vrouwen;90 jaar;2027;5;18;-13
4200;Mannen en Vrouwen;90 jaar;2028;5;20;-15
4201;Mannen en Vrouwen;90 jaar;2029;5;20;-15
4202;Mannen en Vrouwen;90 jaar;2030;4;21;-17
4203;Mannen en Vrouwen;90 jaar;2031;4;22;-18
4204;Mannen en Vrouwen;90 jaar;2032;4;23;-19
4205;Mannen en Vrouwen;90 jaar;2033;4;25;-21
4206;Mannen en Vrouwen;90 jaar;2034;5;27;-22
4207;Mannen en Vrouwen;90 jaar;2035;4;27;-23
4208;Mannen en Vrouwen;90 jaar;2036;6;33;-27
4209;Mannen en Vrouwen;90 jaar;2037;6;34;-28
4210;Mannen en Vrouwen;90 jaar;2038;5;32;-27
4211;Mannen en Vrouwen;90 jaar;2039;5;32;-27
4212;Mannen en Vrouwen;90 jaar;2040;5;33;-28
4213;Mannen en Vrouwen;90 jaar;2041;5;33;-28
4214;Mannen en Vrouwen;90 jaar;2042;5;35;-30
4215;Mannen en Vrouwen;90 jaar;2043;5;37;-32
4216;Mannen en Vrouwen;90 jaar;2044;6;38;-32
4217;Mannen en Vrouwen;90 jaar;2045;6;39;-33
4218;Mannen en Vrouwen;90 jaar;2046;6;41;-35
4219;Mannen en Vrouwen;90 jaar;2047;6;43;-37
4220;Mannen en Vrouwen;90 jaar;2048;6;45;-39
4221;Mannen en Vrouwen;90 jaar;2049;7;48;-41
4222;Mannen en Vrouwen;90 jaar;2050;7;49;-42
4223;Mannen en Vrouwen;90 jaar;2051;7;51;-44
4224;Mannen en Vrouwen;90 jaar;2052;7;52;-45
4225;Mannen en Vrouwen;90 jaar;2053;7;54;-47
4226;Mannen en Vrouwen;90 jaar;2054;7;58;-51
4227;Mannen en Vrouwen;90 jaar;2055;7;57;-50
4228;Mannen en Vrouwen;90 jaar;2056;7;58;-51
4229;Mannen en Vrouwen;90 jaar;2057;7;58;-51
4230;Mannen en Vrouwen;90 jaar;2058;7;60;-53
4231;Mannen en Vrouwen;90 jaar;2059;7;64;-57
4232;Mannen en Vrouwen;91 jaar;2014;0;0;0
4233;Mannen en Vrouwen;91 jaar;2015;0;0;0
4234;Mannen en Vrouwen;91 jaar;2016;0;0;0
4235;Mannen en Vrouwen;91 jaar;2017;0;0;0
4236;Mannen en Vrouwen;91 jaar;2018;0;0;0
4237;Mannen en Vrouwen;91 jaar;2019;0;0;0
4238;Mannen en Vrouwen;91 jaar;2020;0;0;0
4239;Mannen en Vrouwen;91 jaar;2021;0;0;0
4240;Mannen en Vrouwen;91 jaar;2022;0;0;0
4241;Mannen en Vrouwen;91 jaar;2023;0;0;0
4242;Mannen en Vrouwen;91 jaar;2024;0;0;0
4243;Mannen en Vrouwen;91 jaar;2025;0;0;0
4244;Mannen en Vrouwen;91 jaar;2026;0;0;0
4245;Mannen en Vrouwen;91 jaar;2027;0;0;0
4246;Mannen en Vrouwen;91 jaar;2028;0;0;0
4247;Mannen en Vrouwen;91 jaar;2029;0;0;0
4248;Mannen en Vrouwen;91 jaar;2030;0;0;0
4249;Mannen en Vrouwen;91 jaar;2031;0;0;0
4250;Mannen en Vrouwen;91 jaar;2032;0;0;0
4251;Mannen en Vrouwen;91 jaar;2033;0;0;0
4252;Mannen en Vrouwen;91 jaar;2034;0;0;0
4253;Mannen en Vrouwen;91 jaar;2035;0;0;0
4254;Mannen en Vrouwen;91 jaar;2036;0;0;0
4255;Mannen en Vrouwen;91 jaar;2037;0;0;0
4256;Mannen en Vrouwen;91 jaar;2038;0;0;0
4257;Mannen en Vrouwen;91 jaar;2039;0;0;0
4258;Mannen en Vrouwen;91 jaar;2040;0;0;0
4259;Mannen en Vrouwen;91 jaar;2041;0;0;0
4260;Mannen en Vrouwen;91 jaar;2042;0;0;0
4261;Mannen en Vrouwen;91 jaar;2043;0;0;0
4262;Mannen en Vrouwen;91 jaar;2044;0;0;0
4263;Mannen en Vrouwen;91 jaar;2045;0;0;0
4264;Mannen en Vrouwen;91 jaar;2046;0;0;0
4265;Mannen en Vrouwen;91 jaar;2047;0;0;0
4266;Mannen en Vrouwen;91 jaar;2048;0;0;0
4267;Mannen en Vrouwen;91 jaar;2049;0;0;0
4268;Mannen en Vrouwen;91 jaar;2050;0;0;0
4269;Mannen en Vrouwen;91 jaar;2051;0;0;0
4270;Mannen en Vrouwen;91 jaar;2052;0;0;0
4271;Mannen en Vrouwen;91 jaar;2053;0;0;0
4272;Mannen en Vrouwen;91 jaar;2054;0;0;0
4273;Mannen en Vrouwen;91 jaar;2055;0;0;0
4274;Mannen en Vrouwen;91 jaar;2056;0;0;0
4275;Mannen en Vrouwen;91 jaar;2057;0;0;0
4276;Mannen en Vrouwen;91 jaar;2058;0;0;0
4277;Mannen en Vrouwen;91 jaar;2059;0;0;0
4278;Mannen en Vrouwen;92 jaar;2014;0;0;0
4279;Mannen en Vrouwen;92 jaar;2015;0;0;0
4280;Mannen en Vrouwen;92 jaar;2016;0;0;0
4281;Mannen en Vrouwen;92 jaar;2017;0;0;0
4282;Mannen en Vrouwen;92 jaar;2018;0;0;0
4283;Mannen en Vrouwen;92 jaar;2019;0;0;0
4284;Mannen en Vrouwen;92 jaar;2020;0;0;0
4285;Mannen en Vrouwen;92 jaar;2021;0;0;0
4286;Mannen en Vrouwen;92 jaar;2022;0;0;0
4287;Mannen en Vrouwen;92 jaar;2023;0;0;0
4288;Mannen en Vrouwen;92 jaar;2024;0;0;0
4289;Mannen en Vrouwen;92 jaar;2025;0;0;0
4290;Mannen en Vrouwen;92 jaar;2026;0;0;0
4291;Mannen en Vrouwen;92 jaar;2027;0;0;0
4292;Mannen en Vrouwen;92 jaar;2028;0;0;0
4293;Mannen en Vrouwen;92 jaar;2029;0;0;0
4294;Mannen en Vrouwen;92 jaar;2030;0;0;0
4295;Mannen en Vrouwen;92 jaar;2031;0;0;0
4296;Mannen en Vrouwen;92 jaar;2032;0;0;0
4297;Mannen en Vrouwen;92 jaar;2033;0;0;0
4298;Mannen en Vrouwen;92 jaar;2034;0;0;0
4299;Mannen en Vrouwen;92 jaar;2035;0;0;0
4300;Mannen en Vrouwen;92 jaar;2036;0;0;0
4301;Mannen en Vrouwen;92 jaar;2037;0;0;0
4302;Mannen en Vrouwen;92 jaar;2038;0;0;0
4303;Mannen en Vrouwen;92 jaar;2039;0;0;0
4304;Mannen en Vrouwen;92 jaar;2040;0;0;0
4305;Mannen en Vrouwen;92 jaar;2041;0;0;0
4306;Mannen en Vrouwen;92 jaar;2042;0;0;0
4307;Mannen en Vrouwen;92 jaar;2043;0;0;0
4308;Mannen en Vrouwen;92 jaar;2044;0;0;0
4309;Mannen en Vrouwen;92 jaar;2045;0;0;0
4310;Mannen en Vrouwen;92 jaar;2046;0;0;0
4311;Mannen en Vrouwen;92 jaar;2047;0;0;0
4312;Mannen en Vrouwen;92 jaar;2048;0;0;0
4313;Mannen en Vrouwen;92 jaar;2049;0;0;0
4314;Mannen en Vrouwen;92 jaar;2050;0;0;0
4315;Mannen en Vrouwen;92 jaar;2051;0;0;0
4316;Mannen en Vrouwen;92 jaar;2052;0;0;0
4317;Mannen en Vrouwen;92 jaar;2053;0;0;0
4318;Mannen en Vrouwen;92 jaar;2054;0;0;0
4319;Mannen en Vrouwen;92 jaar;2055;0;0;0
4320;Mannen en Vrouwen;92 jaar;2056;0;0;0
4321;Mannen en Vrouwen;92 jaar;2057;0;0;0
4322;Mannen en Vrouwen;92 jaar;2058;0;0;0
4323;Mannen en Vrouwen;92 jaar;2059;0;0;0
4324;Mannen en Vrouwen;93 jaar;2014;0;0;0
4325;Mannen en Vrouwen;93 jaar;2015;0;0;0
4326;Mannen en Vrouwen;93 jaar;2016;0;0;0
4327;Mannen en Vrouwen;93 jaar;2017;0;0;0
4328;Mannen en Vrouwen;93 jaar;2018;0;0;0
4329;Mannen en Vrouwen;93 jaar;2019;0;0;0
4330;Mannen en Vrouwen;93 jaar;2020;0;0;0
4331;Mannen en Vrouwen;93 jaar;2021;0;0;0
4332;Mannen en Vrouwen;93 jaar;2022;0;0;0
4333;Mannen en Vrouwen;93 jaar;2023;0;0;0
4334;Mannen en Vrouwen;93 jaar;2024;0;0;0
4335;Mannen en Vrouwen;93 jaar;2025;0;0;0
4336;Mannen en Vrouwen;93 jaar;2026;0;0;0
4337;Mannen en Vrouwen;93 jaar;2027;0;0;0
4338;Mannen en Vrouwen;93 jaar;2028;0;0;0
4339;Mannen en Vrouwen;93 jaar;2029;0;0;0
4340;Mannen en Vrouwen;93 jaar;2030;0;0;0
4341;Mannen en Vrouwen;93 jaar;2031;0;0;0
4342;Mannen en Vrouwen;93 jaar;2032;0;0;0
4343;Mannen en Vrouwen;93 jaar;2033;0;0;0
4344;Mannen en Vrouwen;93 jaar;2034;0;0;0
4345;Mannen en Vrouwen;93 jaar;2035;0;0;0
4346;Mannen en Vrouwen;93 jaar;2036;0;0;0
4347;Mannen en Vrouwen;93 jaar;2037;0;0;0
4348;Mannen en Vrouwen;93 jaar;2038;0;0;0
4349;Mannen en Vrouwen;93 jaar;2039;0;0;0
4350;Mannen en Vrouwen;93 jaar;2040;0;0;0
4351;Mannen en Vrouwen;93 jaar;2041;0;0;0
4352;Mannen en Vrouwen;93 jaar;2042;0;0;0
4353;Mannen en Vrouwen;93 jaar;2043;0;0;0
4354;Mannen en Vrouwen;93 jaar;2044;0;0;0
4355;Mannen en Vrouwen;93 jaar;2045;0;0;0
4356;Mannen en Vrouwen;93 jaar;2046;0;0;0
4357;Mannen en Vrouwen;93 jaar;2047;0;0;0
4358;Mannen en Vrouwen;93 jaar;2048;0;0;0
4359;Mannen en Vrouwen;93 jaar;2049;0;0;0
4360;Mannen en Vrouwen;93 jaar;2050;0;0;0
4361;Mannen en Vrouwen;93 jaar;2051;0;0;0
4362;Mannen en Vrouwen;93 jaar;2052;0;0;0
4363;Mannen en Vrouwen;93 jaar;2053;0;0;0
4364;Mannen en Vrouwen;93 jaar;2054;0;0;0
4365;Mannen en Vrouwen;93 jaar;2055;0;0;0
4366;Mannen en Vrouwen;93 jaar;2056;0;0;0
4367;Mannen en Vrouwen;93 jaar;2057;0;0;0
4368;Mannen en Vrouwen;93 jaar;2058;0;0;0
4369;Mannen en Vrouwen;93 jaar;2059;0;0;0
4370;Mannen en Vrouwen;94 jaar;2014;0;0;0
4371;Mannen en Vrouwen;94 jaar;2015;0;0;0
4372;Mannen en Vrouwen;94 jaar;2016;0;0;0
4373;Mannen en Vrouwen;94 jaar;2017;0;0;0
4374;Mannen en Vrouwen;94 jaar;2018;0;0;0
4375;Mannen en Vrouwen;94 jaar;2019;0;0;0
4376;Mannen en Vrouwen;94 jaar;2020;0;0;0
4377;Mannen en Vrouwen;94 jaar;2021;0;0;0
4378;Mannen en Vrouwen;94 jaar;2022;0;0;0
4379;Mannen en Vrouwen;94 jaar;2023;0;0;0
4380;Mannen en Vrouwen;94 jaar;2024;0;0;0
4381;Mannen en Vrouwen;94 jaar;2025;0;0;0
4382;Mannen en Vrouwen;94 jaar;2026;0;0;0
4383;Mannen en Vrouwen;94 jaar;2027;0;0;0
4384;Mannen en Vrouwen;94 jaar;2028;0;0;0
4385;Mannen en Vrouwen;94 jaar;2029;0;0;0
4386;Mannen en Vrouwen;94 jaar;2030;0;0;0
4387;Mannen en Vrouwen;94 jaar;2031;0;0;0
4388;Mannen en Vrouwen;94 jaar;2032;0;0;0
4389;Mannen en Vrouwen;94 jaar;2033;0;0;0
4390;Mannen en Vrouwen;94 jaar;2034;0;0;0
4391;Mannen en Vrouwen;94 jaar;2035;0;0;0
4392;Mannen en Vrouwen;94 jaar;2036;0;0;0
4393;Mannen en Vrouwen;94 jaar;2037;0;0;0
4394;Mannen en Vrouwen;94 jaar;2038;0;0;0
4395;Mannen en Vrouwen;94 jaar;2039;0;0;0
