ID;Nationaliteit;Perioden;TotaalVerblijfsvergunningenAsiel_1;VluchtelingenstatusSubsidiaireStatus_2;HumanitaireRedenen_3;TotaalVerblijfsvergunningRegulier_4;TotaalGezinsherenigingGezinsvorming_5;EchtgenoteEchtgenoot_6;MinderjarigKind_7;OverigeGezinshereniging_8;Studie_9;TotaalArbeid_10;KenniswerkerBlueCard_11;Onderzoeker_12;OverigeArbeid_13;SlachtofferMensenhandel_14;OverigRegulier_15;GVVA_16
562;Haïtiaans ;2010;0;0.0;0.0;135;80;0;75;5;0;0;0;0;0;0;50;
563;Haïtiaans ;2011;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
564;Haïtiaans ;2012;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
565;Haïtiaans ;2013;0;0.0;0.0;15;15;0;15;0;0;0;0;0;0;0;0;
566;Haïtiaans ;2014;0;0.0;0.0;20;15;0;10;0;5;0;0;0;0;0;0;
567;Haïtiaans ;2015;0;0.0;0.0;10;5;0;5;0;0;0;0;0;0;0;0;
568;Haïtiaans ;2016;0;0.0;0.0;10;5;0;5;0;0;0;0;0;0;0;0;
569;Haïtiaans ;2017;0;0.0;0.0;15;15;0;15;0;0;0;0;0;0;0;0;
570;Haïtiaans ;2018;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
571;Haïtiaans ;2019;0;0.0;0.0;20;10;0;5;5;5;0;0;0;0;0;5;
572;Haïtiaans ;2020;0;0.0;0.0;20;15;5;5;5;0;0;0;0;0;0;0;
573;Haïtiaans ;2021;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
574;Haïtiaans ;2022;0;0.0;0.0;10;10;0;5;5;5;0;0;0;0;0;0;
575;Haïtiaans ;2023;0;0.0;0.0;10;5;5;0;0;0;0;0;0;0;0;0;
576;Indiaas ;2008;0;0.0;0.0;3815;1165;695;420;50;315;2260;2115;30;110;0;70;
577;Indiaas ;2009;0;0.0;0.0;3575;1365;805;480;75;380;1790;1585;70;135;0;45;
578;Indiaas ;2010;0;0.0;0.0;3870;1340;800;485;55;440;2065;1900;85;80;0;25;
579;Indiaas ;2011;0;0.0;0.0;4310;1650;995;610;50;445;2190;2020;75;100;0;20;
580;Indiaas ;2012;0;0.0;0.0;4285;1730;960;700;70;450;2080;1870;70;140;5;15;
581;Indiaas ;2013;0;0.0;0.0;6120;2450;1375;1050;25;685;2940;2675;115;150;15;30;
582;Indiaas ;2014;0;0.0;0.0;6195;2355;1280;1065;15;790;3000;2790;170;40;5;45;
583;Indiaas ;2015;0;0.0;0.0;6955;2615;1460;1145;10;1095;3185;2995;140;55;10;55;
584;Indiaas ;2016;0;0.0;0.0;8105;3175;1775;1390;10;995;3860;3615;170;70;0;75;
585;Indiaas ;2017;0;0.0;0.0;10130;3840;2055;1760;25;1475;4730;4475;160;95;5;75;
586;Indiaas ;2018;0;0.0;0.0;12085;4395;2395;1965;40;1770;5810;5410;240;160;5;100;
587;Indiaas ;2019;0;0.0;0.0;13925;5815;3085;2670;55;1950;6040;5495;230;315;5;120;
588;Indiaas ;2020;0;0.0;0.0;7635;3375;1675;1670;35;1285;2900;2445;205;255;0;75;
589;Indiaas ;2021;0;0.0;0.0;11800;4960;2630;2290;45;1880;4870;4230;265;375;0;85;
590;Indiaas ;2022;0;0.0;0.0;16045;6955;3640;3285;30;1925;7035;6310;260;465;5;125;
591;Indiaas ;2023;5;0.0;5.0;13470;6405;3180;3185;40;1825;5120;4180;350;590;0;120;
592;Indonesisch ;2008;0;0.0;0.0;1435;490;335;125;25;535;370;75;55;240;0;45;
593;Indonesisch ;2009;0;0.0;0.0;1290;450;290;140;20;540;270;45;75;150;0;35;
594;Indonesisch ;2010;0;0.0;0.0;1340;490;335;130;25;615;210;35;85;90;0;25;
595;Indonesisch ;2011;0;0.0;0.0;1400;525;370;130;25;640;210;40;95;75;0;20;
596;Indonesisch ;2012;0;0.0;0.0;1245;440;315;100;30;580;195;25;95;70;5;25;
597;Indonesisch ;2013;0;0.0;0.0;1625;570;335;215;20;740;275;50;150;70;5;35;
598;Indonesisch ;2014;0;0.0;0.0;1500;510;325;180;5;780;190;35;95;60;10;15;
599;Indonesisch ;2015;0;0.0;0.0;1700;530;320;205;5;905;220;30;145;45;0;40;
600;Indonesisch ;2016;0;0.0;0.0;1945;610;350;250;10;1085;205;25;135;45;0;45;
601;Indonesisch ;2017;0;0.0;0.0;1655;605;375;215;20;815;185;45;75;65;0;45;
602;Indonesisch ;2018;0;0.0;0.0;1755;615;395;175;45;890;205;40;65;95;0;50;
603;Indonesisch ;2019;0;0.0;0.0;1880;675;375;220;80;860;230;55;95;80;0;110;
604;Indonesisch ;2020;0;0.0;0.0;1360;510;300;150;60;625;145;30;70;45;0;80;
605;Indonesisch ;2021;10;5.0;5.0;1915;660;410;185;65;1000;175;50;80;45;0;80;
606;Indonesisch ;2022;5;0.0;0.0;2490;665;375;235;55;1330;390;115;140;140;0;100;
607;Indonesisch ;2023;0;0.0;0.0;2265;690;365;235;90;1140;325;65;130;130;5;105;
608;Iraaks ;2008;2305;0.0;0.0;700;200;125;65;10;10;10;5;0;0;0;485;
609;Iraaks ;2009;1895;1230.0;665.0;350;225;140;60;25;10;0;0;0;0;0;120;
610;Iraaks ;2010;1445;1045.0;400.0;270;230;120;90;20;0;5;5;0;0;0;35;
611;Iraaks ;2011;1400;1100.0;305.0;325;275;140;110;20;10;15;10;5;0;5;25;
612;Iraaks ;2012;1260;885.0;375.0;305;260;110;115;35;5;5;0;5;0;0;35;
613;Iraaks ;2013;890;385.0;505.0;460;375;85;170;120;5;10;0;5;5;0;75;
614;Iraaks ;2014;645;340.0;300.0;350;250;90;120;40;5;15;5;10;0;0;85;
615;Iraaks ;2015;495;265.0;230.0;255;215;75;100;40;5;5;0;0;0;0;30;
616;Iraaks ;2016;1225;1040.0;185.0;290;225;85;80;60;10;10;0;0;5;0;45;
617;Iraaks ;2017;1195;665.0;530.0;510;425;95;85;245;5;10;5;0;0;5;70;
618;Iraaks ;2018;405;170.0;235.0;615;515;125;105;285;15;15;5;0;5;0;75;
619;Iraaks ;2019;285;170.0;120.0;690;430;105;105;225;15;15;5;0;10;0;230;
620;Iraaks ;2020;400;255.0;145.0;475;410;95;85;230;5;5;5;0;0;0;50;
621;Iraaks ;2021;540;235.0;310.0;650;580;150;115;315;20;15;5;5;5;0;35;
622;Iraaks ;2022;695;520.0;175.0;495;430;160;55;215;5;25;10;5;10;0;40;
623;Iraaks ;2023;535;240.0;290.0;695;615;170;70;375;20;20;15;0;5;0;40;
624;Iraans ;2008;190;0.0;0.0;990;275;190;70;15;150;210;135;50;25;0;360;
625;Iraans ;2009;255;170.0;85.0;700;280;195;65;20;195;190;80;95;15;0;40;
626;Iraans ;2010;455;325.0;130.0;680;270;185;65;20;205;180;60;115;5;0;25;
627;Iraans ;2011;605;410.0;200.0;835;340;235;90;15;240;240;95;140;5;0;15;
628;Iraans ;2012;585;390.0;195.0;575;270;170;70;30;135;160;55;95;10;0;10;
629;Iraans ;2013;735;540.0;195.0;650;320;215;80;25;115;195;70;120;5;0;15;
630;Iraans ;2014;405;280.0;125.0;605;265;185;70;10;110;205;45;150;5;0;25;
631;Iraans ;2015;395;300.0;95.0;625;290;200;80;10;105;200;60;130;10;0;25;
632;Iraans ;2016;555;445.0;110.0;780;340;240;95;10;140;275;100;170;10;0;25;
633;Iraans ;2017;980;740.0;240.0;1015;425;285;120;20;185;385;100;270;15;0;20;
634;Iraans ;2018;570;365.0;210.0;1265;485;320;135;30;220;520;175;310;35;0;40;
635;Iraans ;2019;525;350.0;175.0;1470;640;410;190;45;220;545;200;285;60;0;60;
636;Iraans ;2020;540;370.0;170.0;1275;545;365;150;30;265;415;130;220;60;0;45;
637;Iraans ;2021;1735;1225.0;510.0;1895;815;545;235;35;415;620;310;225;85;5;40;
638;Iraans ;2022;995;620.0;375.0;2935;1235;805;390;40;650;1020;650;260;110;0;25;
639;Iraans ;2023;520;410.0;110.0;2915;1280;805;430;45;770;835;450;260;125;0;25;
640;Israëlisch ;2008;0;0.0;0.0;340;160;55;45;60;45;120;65;5;50;0;15;
641;Israëlisch ;2009;0;0.0;0.0;280;135;65;40;25;45;85;60;5;20;0;15;
642;Israëlisch ;2010;0;0.0;0.0;225;100;35;35;30;55;65;40;5;20;0;5;
643;Israëlisch ;2011;0;0.0;0.0;255;120;45;45;35;50;75;40;10;25;0;10;
644;Israëlisch ;2012;0;0.0;0.0;265;145;55;55;35;45;65;45;10;10;0;10;
645;Israëlisch ;2013;0;0.0;0.0;295;160;55;95;10;45;65;45;5;15;0;25;
646;Israëlisch ;2014;0;0.0;0.0;325;160;65;80;15;50;90;60;10;20;0;25;
647;Israëlisch ;2015;0;0.0;0.0;355;155;65;75;15;45;105;65;15;25;0;55;
648;Israëlisch ;2016;0;0.0;0.0;345;140;55;55;25;45;105;65;15;25;0;55;
649;Israëlisch ;2017;0;0.0;0.0;355;145;60;70;20;45;110;65;20;25;0;50;
650;Israëlisch ;2018;0;0.0;0.0;430;195;80;100;20;70;115;90;10;15;0;55;
651;Israëlisch ;2019;0;0.0;0.0;475;190;65;90;35;70;125;80;10;35;0;85;
652;Israëlisch ;2020;0;0.0;0.0;310;110;40;55;20;50;75;50;15;10;0;70;
653;Israëlisch ;2021;0;0.0;0.0;375;160;50;85;25;75;80;65;5;5;0;60;
654;Israëlisch ;2022;0;0.0;0.0;515;205;80;115;10;85;140;95;20;20;0;85;
655;Israëlisch ;2023;0;0.0;0.0;575;235;85;110;40;95;140;110;10;20;0;105;
656;Ivoriaans ;2008;55;0.0;0.0;50;15;5;10;0;5;10;5;0;5;0;25;
657;Ivoriaans ;2009;75;30.0;45.0;35;30;5;25;5;0;0;0;0;0;0;0;
658;Ivoriaans ;2010;70;20.0;50.0;25;15;5;10;0;0;0;0;0;0;0;5;
659;Ivoriaans ;2011;25;15.0;10.0;20;15;5;10;5;0;5;0;0;0;0;5;
660;Ivoriaans ;2012;40;15.0;25.0;35;20;5;15;5;5;5;0;0;0;0;5;
661;Ivoriaans ;2013;50;15.0;35.0;70;35;5;15;15;5;5;5;0;0;0;25;
662;Ivoriaans ;2014;30;5.0;20.0;35;20;10;10;0;5;0;0;0;0;0;5;
663;Ivoriaans ;2015;5;5.0;0.0;40;25;10;15;5;0;0;0;0;0;0;10;
664;Ivoriaans ;2016;5;0.0;0.0;20;10;5;5;0;5;0;0;0;0;0;0;
665;Ivoriaans ;2017;10;5.0;0.0;45;25;0;15;10;5;5;0;0;0;5;10;
666;Ivoriaans ;2018;5;0.0;5.0;40;30;5;5;20;5;0;0;0;0;0;5;
667;Ivoriaans ;2019;5;5.0;0.0;70;25;5;10;10;10;5;0;0;0;0;30;
668;Ivoriaans ;2020;5;5.0;0.0;30;15;0;10;5;0;0;0;0;0;5;10;
669;Ivoriaans ;2021;5;0.0;0.0;20;15;0;10;5;0;0;0;0;0;0;0;
670;Ivoriaans ;2022;15;10.0;5.0;45;20;0;5;15;5;5;0;0;0;0;10;
671;Ivoriaans ;2023;5;0.0;5.0;55;35;10;5;15;5;10;5;0;0;0;5;
672;Japans ;2008;0;0.0;0.0;1420;690;340;320;30;130;590;315;30;245;0;10;
673;Japans ;2009;0;0.0;0.0;1240;635;320;295;20;120;470;315;30;125;0;15;
674;Japans ;2010;0;0.0;0.0;1110;540;255;260;20;105;450;305;50;95;0;15;
675;Japans ;2011;0;0.0;0.0;1185;540;270;240;25;120;510;360;60;95;0;15;
676;Japans ;2012;0;0.0;0.0;1255;540;250;260;30;145;555;410;50;95;0;15;
677;Japans ;2013;0;0.0;0.0;1250;530;260;270;5;140;550;365;70;110;0;30;
678;Japans ;2014;0;0.0;0.0;1240;580;255;320;0;170;460;320;55;85;0;30;
679;Japans ;2015;0;0.0;0.0;1280;505;250;250;0;190;540;250;50;240;0;45;
680;Japans ;2016;0;0.0;0.0;1695;665;305;355;5;265;720;285;60;370;0;40;
681;Japans ;2017;0;0.0;0.0;1475;580;275;300;5;270;580;340;55;190;0;45;
682;Japans ;2018;0;0.0;0.0;1575;595;280;300;10;315;625;370;70;185;0;40;
683;Japans ;2019;0;0.0;0.0;1820;750;350;385;15;305;705;430;65;205;0;60;
684;Japans ;2020;0;0.0;0.0;1305;595;265;320;10;120;545;355;35;160;0;40;
685;Japans ;2021;0;0.0;0.0;1490;590;270;310;5;295;475;325;35;115;0;130;
686;Japans ;2022;0;0.0;0.0;1790;705;325;375;5;330;575;340;35;200;0;180;
687;Japans ;2023;0;0.0;0.0;1955;730;335;390;10;370;680;405;45;225;0;170;
688;Jemenitisch ;2008;0;0.0;0.0;50;5;5;0;0;10;5;0;0;0;0;30;
689;Jemenitisch ;2009;10;5.0;5.0;20;10;10;0;0;5;5;0;5;0;0;0;
690;Jemenitisch ;2010;0;0.0;0.0;20;15;10;0;5;5;0;0;0;0;0;0;
691;Jemenitisch ;2011;10;5.0;5.0;25;15;5;5;0;10;5;0;0;0;0;0;
692;Jemenitisch ;2012;10;5.0;0.0;35;20;5;10;0;5;15;0;0;10;0;0;
693;Jemenitisch ;2013;10;5.0;5.0;25;10;5;5;0;5;5;0;0;0;0;5;
694;Jemenitisch ;2014;25;5.0;20.0;20;10;5;5;0;5;0;0;0;0;0;0;
695;Jemenitisch ;2015;30;15.0;15.0;30;15;5;10;0;5;5;0;5;0;0;0;
696;Jemenitisch ;2016;25;5.0;20.0;35;20;10;10;5;10;5;0;5;0;0;0;
697;Jemenitisch ;2017;230;185.0;50.0;55;30;10;15;5;20;5;0;0;0;0;0;
698;Jemenitisch ;2018;255;130.0;125.0;45;25;10;15;5;15;5;5;0;0;0;0;
699;Jemenitisch ;2019;645;445.0;205.0;95;65;15;35;15;15;10;5;0;5;0;5;
700;Jemenitisch ;2020;1055;615.0;440.0;130;90;15;50;30;15;15;0;0;10;0;5;
701;Jemenitisch ;2021;1120;485.0;635.0;190;155;20;60;70;35;0;0;0;25;0;0;
702;Jemenitisch ;2022;1735;1350.0;390.0;245;190;25;100;65;35;20;5;5;10;0;0;
703;Jemenitisch ;2023;2650;1810.0;840.0;215;185;35;110;45;15;10;0;5;5;0;0;
704;Jordaans ;2008;0;0.0;0.0;50;20;15;5;0;10;10;5;0;0;0;5;
705;Jordaans ;2009;0;0.0;0.0;30;15;10;0;5;10;5;0;0;0;0;5;
706;Jordaans ;2010;0;0.0;0.0;40;30;15;10;5;5;5;0;5;0;0;0;
707;Jordaans ;2011;0;0.0;0.0;35;15;10;5;0;10;10;5;0;0;0;0;
708;Jordaans ;2012;0;0.0;0.0;35;20;10;5;0;10;10;5;0;0;0;0;
709;Jordaans ;2013;0;0.0;0.0;40;25;10;10;5;10;5;5;0;0;0;0;
710;Jordaans ;2014;10;0.0;10.0;50;20;15;5;0;15;10;5;5;0;0;5;
711;Jordaans ;2015;60;5.0;55.0;60;15;10;5;0;25;10;10;0;0;0;5;
712;Jordaans ;2016;35;5.0;30.0;70;30;15;10;5;20;15;15;0;0;0;5;
713;Jordaans ;2017;40;5.0;35.0;95;45;25;10;10;25;20;15;0;5;0;5;
714;Jordaans ;2018;25;5.0;20.0;105;35;15;10;10;30;25;20;0;5;0;10;
715;Jordaans ;2019;10;5.0;10.0;135;45;20;15;5;50;30;20;5;5;0;10;
716;Jordaans ;2020;25;15.0;10.0;125;55;30;15;15;40;20;15;5;0;0;10;
717;Jordaans ;2021;55;35.0;20.0;150;35;20;5;10;60;50;35;10;5;0;10;
718;Jordaans ;2022;50;20.0;35.0;190;55;30;15;10;60;65;50;5;10;0;5;
719;Jordaans ;2023;20;10.0;10.0;150;70;40;20;10;35;40;30;5;5;0;5;
720;Kaapverdisch ;2008;0;0.0;0.0;175;135;35;40;60;5;25;0;0;20;0;15;
721;Kaapverdisch ;2009;0;0.0;0.0;145;110;20;30;60;0;20;0;0;20;0;15;
722;Kaapverdisch ;2010;0;0.0;0.0;85;65;20;20;30;0;5;0;0;0;0;10;
723;Kaapverdisch ;2011;0;0.0;0.0;80;55;20;20;20;0;5;0;0;5;0;20;
724;Kaapverdisch ;2012;0;0.0;0.0;75;65;15;15;35;0;5;0;0;5;0;10;
725;Kaapverdisch ;2013;0;0.0;0.0;110;70;15;40;15;0;0;0;0;0;0;40;
726;Kaapverdisch ;2014;0;0.0;0.0;85;60;20;30;10;0;5;0;0;5;0;15;
727;Kaapverdisch ;2015;0;0.0;0.0;85;35;5;20;5;0;5;0;0;5;0;40;
728;Kaapverdisch ;2016;0;0.0;0.0;75;35;15;15;5;0;0;0;0;0;0;40;
729;Kaapverdisch ;2017;0;0.0;0.0;75;35;10;10;15;0;0;0;0;0;0;40;
730;Kaapverdisch ;2018;0;0.0;0.0;90;45;15;15;15;0;5;0;0;5;0;45;
731;Kaapverdisch ;2019;0;0.0;0.0;120;70;20;25;30;0;0;0;0;0;0;45;
732;Kaapverdisch ;2020;0;0.0;0.0;65;35;10;10;15;0;0;0;0;0;0;30;
733;Kaapverdisch ;2021;0;0.0;0.0;65;35;15;5;10;0;0;0;0;0;0;30;
734;Kaapverdisch ;2022;0;0.0;0.0;85;45;15;10;20;0;0;0;0;0;0;40;
735;Kaapverdisch ;2023;0;0.0;0.0;100;55;20;10;30;0;0;0;0;0;0;40;
736;Kameroens ;2008;10;0.0;0.0;180;60;20;30;10;55;5;5;0;0;0;60;
737;Kameroens ;2009;10;5.0;5.0;180;75;20;45;10;80;10;5;0;5;0;15;
738;Kameroens ;2010;5;0.0;5.0;150;65;30;20;15;55;15;5;0;5;0;15;
739;Kameroens ;2011;5;5.0;0.0;125;60;30;25;5;45;10;5;5;5;5;5;
740;Kameroens ;2012;10;5.0;5.0;125;60;20;25;10;45;10;5;5;0;5;5;
741;Kameroens ;2013;0;0.0;0.0;135;65;20;30;15;45;10;5;0;5;5;10;
742;Kameroens ;2014;20;15.0;0.0;95;50;15;30;5;25;10;5;0;0;0;5;
743;Kameroens ;2015;10;5.0;5.0;75;35;15;20;0;20;5;5;0;0;5;10;
744;Kameroens ;2016;10;5.0;0.0;80;35;15;15;10;25;5;0;5;0;0;20;
745;Kameroens ;2017;10;10.0;0.0;105;50;10;20;20;30;5;0;0;5;5;15;
746;Kameroens ;2018;5;5.0;0.0;100;40;10;20;5;35;15;5;10;0;0;10;
747;Kameroens ;2019;0;0.0;0.0;115;45;15;20;10;35;15;10;5;0;5;15;
748;Kameroens ;2020;5;5.0;0.0;105;45;20;15;10;40;15;5;0;5;0;5;
749;Kameroens ;2021;25;15.0;10.0;115;45;20;20;10;40;15;5;5;5;0;15;
750;Kameroens ;2022;15;15.0;0.0;135;60;15;30;15;40;25;10;5;10;0;10;
751;Kameroens ;2023;10;5.0;5.0;130;55;20;20;15;40;20;5;10;5;5;10;
752;Kazaks ;2008;0;0.0;0.0;100;25;15;5;5;25;35;20;0;10;0;20;
753;Kazaks ;2009;5;5.0;5.0;85;40;20;20;5;25;15;10;0;5;0;0;
754;Kazaks ;2010;10;5.0;5.0;145;65;30;25;10;35;45;35;5;5;0;5;
755;Kazaks ;2011;0;0.0;0.0;110;50;20;25;0;40;20;15;0;5;0;5;
756;Kazaks ;2012;5;0.0;0.0;100;40;15;15;10;35;20;15;5;5;0;5;
757;Kazaks ;2013;5;0.0;5.0;130;50;25;20;5;50;25;20;5;0;0;5;
758;Kazaks ;2014;5;5.0;5.0;130;50;25;20;0;45;30;25;0;5;0;5;
759;Kazaks ;2015;0;0.0;0.0;150;55;30;20;5;55;30;20;0;5;0;10;
760;Kazaks ;2016;0;0.0;0.0;145;60;30;25;5;50;35;30;0;5;0;5;
761;Kazaks ;2017;5;5.0;0.0;165;50;30;15;0;70;45;35;5;5;0;5;
762;Kazaks ;2018;0;0.0;0.0;225;90;45;35;10;65;55;45;5;5;0;10;
763;Kazaks ;2019;5;5.0;0.0;305;120;60;55;5;100;65;55;5;10;0;15;
764;Kazaks ;2020;5;5.0;0.0;205;55;25;25;5;105;35;30;0;5;0;10;
765;Kazaks ;2021;25;15.0;15.0;325;65;40;25;0;180;70;45;5;25;0;10;
766;Kazaks ;2022;15;5.0;10.0;330;105;55;45;5;120;90;75;10;5;0;10;
767;Kazaks ;2023;0;0.0;0.0;305;80;45;25;10;130;70;50;5;10;0;20;
768;Keniaans ;2008;0;0.0;0.0;200;70;35;30;5;85;40;10;10;25;0;10;
769;Keniaans ;2009;10;5.0;5.0;215;70;30;30;10;100;40;10;20;15;0;5;
770;Keniaans ;2010;10;5.0;5.0;195;60;25;25;10;85;35;5;20;15;0;10;
771;Keniaans ;2011;0;0.0;0.0;205;100;40;50;5;65;35;10;15;15;5;0;
772;Keniaans ;2012;5;5.0;5.0;170;55;30;15;10;80;35;5;15;15;0;5;
773;Keniaans ;2013;5;0.0;0.0;190;80;50;25;5;80;25;10;15;5;0;5;
774;Keniaans ;2014;10;0.0;10.0;160;65;40;20;5;60;30;5;20;5;0;5;
775;Keniaans ;2015;0;0.0;0.0;195;75;40;30;5;75;40;15;25;5;0;10;
776;Keniaans ;2016;0;0.0;0.0;185;45;30;15;5;85;40;10;15;15;0;10;
777;Keniaans ;2017;5;5.0;0.0;210;70;40;20;10;85;35;15;15;10;0;15;
778;Keniaans ;2018;0;0.0;0.0;220;85;40;35;10;75;45;10;20;15;0;15;
779;Keniaans ;2019;0;0.0;0.0;220;95;35;25;30;55;50;20;20;10;0;20;
780;Keniaans ;2020;0;0.0;0.0;195;85;45;30;10;65;30;10;5;10;0;15;
781;Keniaans ;2021;0;0.0;0.0;235;90;45;30;15;70;40;25;5;10;0;30;
782;Keniaans ;2022;5;5.0;0.0;305;130;55;50;25;70;75;50;20;10;0;30;
783;Keniaans ;2023;5;0.0;0.0;400;105;50;40;15;140;65;35;10;20;0;90;
784;Koeweits ;2008;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
785;Koeweits ;2009;0;0.0;0.0;5;0;0;0;0;0;5;5;0;0;0;0;
786;Koeweits ;2010;0;0.0;0.0;5;0;0;0;0;0;5;5;0;0;0;0;
787;Koeweits ;2011;0;0.0;0.0;15;5;0;5;0;0;5;5;0;0;0;0;
788;Koeweits ;2012;0;0.0;0.0;15;5;5;0;0;5;5;5;0;0;0;0;
789;Koeweits ;2013;0;0.0;0.0;75;5;5;0;0;15;55;50;0;5;0;0;
790;Koeweits ;2014;0;0.0;0.0;35;5;5;5;0;15;10;10;0;0;0;0;
791;Koeweits ;2015;0;0.0;0.0;30;0;0;0;0;20;5;0;5;0;0;0;
792;Koeweits ;2016;0;0.0;0.0;20;5;0;0;0;0;15;10;0;0;0;0;
793;Koeweits ;2017;0;0.0;0.0;20;10;5;5;0;5;5;5;0;0;0;0;
794;Koeweits ;2018;0;0.0;0.0;15;0;0;0;0;0;10;5;0;0;0;0;
795;Koeweits ;2019;0;0.0;0.0;20;5;5;5;0;0;10;10;0;0;0;0;
796;Koeweits ;2020;0;0.0;0.0;15;5;0;0;0;0;5;5;0;0;0;0;
797;Koeweits ;2021;0;0.0;0.0;15;10;5;5;0;0;5;0;0;0;0;0;
798;Koeweits ;2022;0;0.0;0.0;15;10;5;5;0;5;0;0;5;0;0;0;
799;Koeweits ;2023;5;5.0;0.0;5;5;0;0;0;5;0;5;0;0;0;0;
800;Kosovaars ;2008;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
801;Kosovaars ;2009;5;0.0;5.0;45;35;25;0;5;5;0;0;0;0;0;5;
802;Kosovaars ;2010;0;0.0;0.0;60;50;35;5;5;10;0;0;0;0;0;0;
803;Kosovaars ;2011;0;0.0;0.0;70;60;45;10;5;5;5;0;0;0;0;0;
804;Kosovaars ;2012;0;0.0;0.0;80;60;20;30;5;10;0;0;0;0;0;5;
805;Kosovaars ;2013;0;0.0;0.0;110;90;50;40;5;5;10;5;0;0;0;5;
806;Kosovaars ;2014;0;0.0;0.0;75;55;35;15;5;10;5;0;0;0;0;5;
807;Kosovaars ;2015;0;0.0;0.0;60;40;25;10;0;10;0;0;0;0;0;10;
808;Kosovaars ;2016;0;0.0;0.0;100;70;45;20;0;20;0;0;0;0;0;15;
809;Kosovaars ;2017;0;0.0;0.0;85;55;30;10;15;10;5;5;0;0;0;15;
810;Kosovaars ;2018;0;0.0;0.0;100;65;35;10;20;25;0;0;0;0;0;5;
811;Kosovaars ;2019;0;0.0;0.0;115;60;35;15;10;30;10;10;0;0;0;15;
812;Kosovaars ;2020;0;0.0;0.0;90;55;35;10;10;15;10;5;0;5;0;5;
813;Kosovaars ;2021;0;0.0;0.0;110;45;30;10;5;35;15;5;5;5;0;15;
814;Kosovaars ;2022;0;0.0;0.0;90;50;25;5;20;15;15;10;0;5;0;10;
815;Kosovaars ;2023;0;0.0;0.0;110;50;25;5;15;50;0;5;0;5;0;10;
816;Kroatisch ;2008;0;0.0;0.0;125;50;30;15;10;20;25;15;5;5;0;25;
817;Kroatisch ;2009;0;0.0;0.0;145;55;35;10;10;20;65;10;5;50;0;10;
818;Kroatisch ;2010;0;0.0;0.0;155;50;35;5;10;35;50;25;5;20;0;15;
819;Kroatisch ;2011;0;0.0;0.0;210;65;40;20;5;40;100;25;10;65;0;5;
820;Kroatisch ;2012;0;0.0;0.0;155;55;25;15;15;25;70;30;5;35;0;5;
821;Kroatisch ;2013;0;0.0;0.0;95;20;10;10;0;10;50;25;0;25;0;15;
822;Kroatisch ;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
823;Kroatisch ;2015;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
824;Kroatisch ;2016;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
825;Kroatisch ;2017;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
826;Kroatisch ;2018;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
827;Kroatisch ;2019;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
828;Kroatisch ;2020;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
829;Kroatisch ;2021;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
830;Kroatisch ;2022;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
831;Kroatisch ;2023;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
832;Libanees ;2008;5;0.0;0.0;100;25;15;0;10;15;20;15;0;10;0;45;
833;Libanees ;2009;5;0.0;5.0;60;30;20;10;5;5;15;10;0;5;0;10;
834;Libanees ;2010;0;0.0;0.0;60;30;20;0;5;10;15;10;0;0;0;5;
835;Libanees ;2011;0;0.0;0.0;55;25;15;10;5;15;15;10;5;0;0;5;
836;Libanees ;2012;5;5.0;0.0;55;30;20;5;5;10;10;10;0;5;0;5;
837;Libanees ;2013;0;0.0;0.0;85;35;20;10;5;20;25;20;5;5;0;0;
838;Libanees ;2014;10;0.0;10.0;80;30;15;15;5;20;15;10;5;0;0;15;
839;Libanees ;2015;30;5.0;30.0;110;25;15;5;5;45;20;20;0;0;0;15;
840;Libanees ;2016;25;10.0;20.0;115;40;30;5;5;40;25;15;5;5;0;10;
841;Libanees ;2017;45;5.0;35.0;150;40;25;10;5;50;40;25;10;5;0;15;
842;Libanees ;2018;30;15.0;15.0;150;45;25;5;10;45;50;35;10;5;0;10;
843;Libanees ;2019;25;20.0;5.0;230;75;40;15;15;65;75;50;10;15;0;20;
844;Libanees ;2020;25;15.0;10.0;250;90;45;25;20;85;60;35;10;15;0;10;
845;Libanees ;2021;70;45.0;25.0;370;125;65;35;25;90;125;90;10;25;0;25;
846;Libanees ;2022;55;25.0;30.0;435;155;70;45;40;80;175;140;15;15;0;25;
847;Libanees ;2023;25;15.0;5.0;275;110;60;35;15;70;70;45;10;15;0;20;
