ID;Goederennaamlijst;LandenGroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3
2024;Totaal goederen;Denemarken;1998 oktober;158747.0;277257.0;118509.0
2025;Totaal goederen;Denemarken;1998 november;160884.0;262392.0;101508.0
2026;Totaal goederen;Denemarken;1998 december;155049.0;268205.0;113156.0
2027;Totaal goederen;Denemarken;1998;1814340.0;3035111.0;1220770.0
2028;Totaal goederen;Denemarken;1999 januari;165539.0;239443.0;73904.0
2029;Totaal goederen;Denemarken;1999 februari;146117.0;236246.0;90129.0
2030;Totaal goederen;Denemarken;1999 maart;186888.0;292716.0;105829.0
2031;Totaal goederen;Denemarken;1999 april;164528.0;225315.0;60787.0
2032;Totaal goederen;Denemarken;1999 mei;148971.0;256069.0;107098.0
2033;Totaal goederen;Denemarken;1999 juni;180717.0;272473.0;91756.0
2034;Totaal goederen;Denemarken;1999 juli;148965.0;213440.0;64474.0
2035;Totaal goederen;Denemarken;1999 augustus;126142.0;240662.0;114520.0
2036;Totaal goederen;Denemarken;1999 september;164636.0;269132.0;104497.0
2037;Totaal goederen;Denemarken;1999 oktober;155457.0;259286.0;103829.0
2038;Totaal goederen;Denemarken;1999 november;183638.0;275266.0;91629.0
2039;Totaal goederen;Denemarken;1999 december;160582.0;257960.0;97378.0
2040;Totaal goederen;Denemarken;1999;1932179.0;3038009.0;1105829.0
2041;Totaal goederen;Denemarken;2000 januari;198438.0;250152.0;51714.0
2042;Totaal goederen;Denemarken;2000 februari;160822.0;270924.0;110101.0
2043;Totaal goederen;Denemarken;2000 maart;199500.0;312434.0;112934.0
2044;Totaal goederen;Denemarken;2000 april;169805.0;312408.0;142603.0
2045;Totaal goederen;Denemarken;2000 mei;194566.0;285627.0;91062.0
2046;Totaal goederen;Denemarken;2000 juni;200481.0;308366.0;107885.0
2047;Totaal goederen;Denemarken;2000 juli;159189.0;229870.0;70681.0
2048;Totaal goederen;Denemarken;2000 augustus;188121.0;282580.0;94458.0
2049;Totaal goederen;Denemarken;2000 september;182311.0;316343.0;134032.0
2050;Totaal goederen;Denemarken;2000 oktober;221731.0;303569.0;81839.0
2051;Totaal goederen;Denemarken;2000 november;177552.0;317332.0;139779.0
2052;Totaal goederen;Denemarken;2000 december;207892.0;319783.0;111892.0
2053;Totaal goederen;Denemarken;2000;2260407.0;3509388.0;1248981.0
2054;Totaal goederen;Denemarken;2001 januari;213951.0;283031.0;69080.0
2055;Totaal goederen;Denemarken;2001 februari;199855.0;282689.0;82834.0
2056;Totaal goederen;Denemarken;2001 maart;184781.0;325552.0;140771.0
2057;Totaal goederen;Denemarken;2001 april;175761.0;255820.0;80059.0
2058;Totaal goederen;Denemarken;2001 mei;187363.0;318448.0;131085.0
2059;Totaal goederen;Denemarken;2001 juni;159632.0;294647.0;135015.0
2060;Totaal goederen;Denemarken;2001 juli;168014.0;240562.0;72548.0
2061;Totaal goederen;Denemarken;2001 augustus;187782.0;275442.0;87660.0
2062;Totaal goederen;Denemarken;2001 september;163696.0;306720.0;143024.0
2063;Totaal goederen;Denemarken;2001 oktober;169822.0;290869.0;121047.0
2064;Totaal goederen;Denemarken;2001 november;153920.0;287283.0;133363.0
2065;Totaal goederen;Denemarken;2001 december;184016.0;268945.0;84929.0
2066;Totaal goederen;Denemarken;2001;2148593.0;3430008.0;1281415.0
2067;Totaal goederen;Denemarken;2002 januari;165866.0;267895.0;102029.0
2068;Totaal goederen;Denemarken;2002 februari;139941.0;273867.0;133926.0
2069;Totaal goederen;Denemarken;2002 maart;182406.0;283858.0;101452.0
2070;Totaal goederen;Denemarken;2002 april;164596.0;275458.0;110862.0
2071;Totaal goederen;Denemarken;2002 mei;194227.0;283345.0;89118.0
2072;Totaal goederen;Denemarken;2002 juni;181874.0;283455.0;101581.0
2073;Totaal goederen;Denemarken;2002 juli;196153.0;259962.0;63809.0
2074;Totaal goederen;Denemarken;2002 augustus;198861.0;273334.0;74473.0
2075;Totaal goederen;Denemarken;2002 september;172723.0;311334.0;138611.0
2076;Totaal goederen;Denemarken;2002 oktober;187398.0;306100.0;118702.0
2077;Totaal goederen;Denemarken;2002 november;164456.0;294795.0;130339.0
2078;Totaal goederen;Denemarken;2002 december;166839.0;276650.0;109811.0
2079;Totaal goederen;Denemarken;2002;2115340.0;3390053.0;1274713.0
2080;Totaal goederen;Denemarken;2003 januari;157875.0;275899.0;118024.0
2081;Totaal goederen;Denemarken;2003 februari;165056.0;262811.0;97755.0
2082;Totaal goederen;Denemarken;2003 maart;184591.0;292723.0;108132.0
2083;Totaal goederen;Denemarken;2003 april;163488.0;273696.0;110208.0
2084;Totaal goederen;Denemarken;2003 mei;165744.0;276886.0;111142.0
2085;Totaal goederen;Denemarken;2003 juni;180243.0;267585.0;87342.0
2086;Totaal goederen;Denemarken;2003 juli;158928.0;240102.0;81174.0
2087;Totaal goederen;Denemarken;2003 augustus;170456.0;244921.0;74465.0
2088;Totaal goederen;Denemarken;2003 september;169836.0;295649.0;125813.0
2089;Totaal goederen;Denemarken;2003 oktober;199376.0;307947.0;108571.0
2090;Totaal goederen;Denemarken;2003 november;185808.0;267748.0;81940.0
2091;Totaal goederen;Denemarken;2003 december;187500.0;259112.0;71612.0
2092;Totaal goederen;Denemarken;2003;2088901.0;3265079.0;1176178.0
2093;Totaal goederen;Denemarken;2004 januari;166308.0;278894.0;112586.0
2094;Totaal goederen;Denemarken;2004 februari;179520.0;274947.0;95427.0
2095;Totaal goederen;Denemarken;2004 maart;192050.0;334532.0;142482.0
2096;Totaal goederen;Denemarken;2004 april;220714.0;283086.0;62372.0
2097;Totaal goederen;Denemarken;2004 mei;207522.0;266095.0;58573.0
2098;Totaal goederen;Denemarken;2004 juni;220955.0;315296.0;94341.0
2099;Totaal goederen;Denemarken;2004 juli;189787.0;263146.0;73359.0
2100;Totaal goederen;Denemarken;2004 augustus;211010.0;278107.0;67097.0
2101;Totaal goederen;Denemarken;2004 september;234762.0;353560.0;118798.0
2102;Totaal goederen;Denemarken;2004 oktober;174230.0;332419.0;158189.0
2103;Totaal goederen;Denemarken;2004 november;262658.0;313598.0;50940.0
2104;Totaal goederen;Denemarken;2004 december;227028.0;314379.0;87351.0
2105;Totaal goederen;Denemarken;2004;2486544.0;3608059.0;1121515.0
2106;Totaal goederen;Denemarken;2005 januari;260600.0;309916.0;49316.0
2107;Totaal goederen;Denemarken;2005 februari;192337.0;319067.0;126730.0
2108;Totaal goederen;Denemarken;2005 maart;249176.0;349597.0;100421.0
2109;Totaal goederen;Denemarken;2005 april;218303.0;432931.0;214628.0
2110;Totaal goederen;Denemarken;2005 mei;212616.0;336013.0;123397.0
2111;Totaal goederen;Denemarken;2005 juni;216255.0;350567.0;134312.0
2112;Totaal goederen;Denemarken;2005 juli;188076.0;308943.0;120867.0
2113;Totaal goederen;Denemarken;2005 augustus;215569.0;366414.0;150845.0
2114;Totaal goederen;Denemarken;2005 september;227073.0;389724.0;162651.0
2115;Totaal goederen;Denemarken;2005 oktober;235327.0;388081.0;152754.0
2116;Totaal goederen;Denemarken;2005 november;224290.0;388846.0;164556.0
2117;Totaal goederen;Denemarken;2005 december;284382.0;336267.0;51885.0
2118;Totaal goederen;Denemarken;2005;2724004.0;4276366.0;1552362.0
2119;Totaal goederen;Denemarken;2006 januari;271938.0;366726.0;94788.0
2120;Totaal goederen;Denemarken;2006 februari;277817.0;343800.0;65983.0
2121;Totaal goederen;Denemarken;2006 maart;305781.0;410685.0;104904.0
2122;Totaal goederen;Denemarken;2006 april;325681.0;346186.0;20505.0
2123;Totaal goederen;Denemarken;2006 mei;344052.0;371184.0;27132.0
2124;Totaal goederen;Denemarken;2006 juni;238504.0;372699.0;134195.0
2125;Totaal goederen;Denemarken;2006 juli;264081.0;309838.0;45757.0
2126;Totaal goederen;Denemarken;2006 augustus;272151.0;333076.0;60925.0
2127;Totaal goederen;Denemarken;2006 september;235637.0;368642.0;133005.0
2128;Totaal goederen;Denemarken;2006 oktober;254847.0;385980.0;131133.0
2129;Totaal goederen;Denemarken;2006 november;282564.0;375110.0;92546.0
2130;Totaal goederen;Denemarken;2006 december;235433.0;353897.0;118464.0
2131;Totaal goederen;Denemarken;2006;3308486.0;4337823.0;1029337.0
2132;Totaal goederen;Denemarken;2007 januari;248951.0;392033.0;143082.0
2133;Totaal goederen;Denemarken;2007 februari;258198.0;348544.0;90346.0
2134;Totaal goederen;Denemarken;2007 maart;279455.0;429247.0;149792.0
2135;Totaal goederen;Denemarken;2007 april;250499.0;360674.0;110175.0
2136;Totaal goederen;Denemarken;2007 mei;269910.0;389784.0;119874.0
2137;Totaal goederen;Denemarken;2007 juni;272496.0;385071.0;112575.0
2138;Totaal goederen;Denemarken;2007 juli;230982.0;357434.0;126452.0
2139;Totaal goederen;Denemarken;2007 augustus;230381.0;381086.0;150705.0
2140;Totaal goederen;Denemarken;2007 september;274329.0;384442.0;110113.0
2141;Totaal goederen;Denemarken;2007 oktober;284846.0;446291.0;161445.0
2142;Totaal goederen;Denemarken;2007 november;292398.0;444639.0;152241.0
2143;Totaal goederen;Denemarken;2007 december;274921.0;367611.0;92690.0
2144;Totaal goederen;Denemarken;2007;3167366.0;4686856.0;1519490.0
2145;Totaal goederen;Denemarken;2008 januari;281261.0;435534.0;154273.0
2146;Totaal goederen;Denemarken;2008 februari;296484.0;427932.0;131448.0
2147;Totaal goederen;Denemarken;2008 maart;262739.0;413535.0;150796.0
2148;Totaal goederen;Denemarken;2008 april;300404.0;448578.0;148174.0
2149;Totaal goederen;Denemarken;2008 mei;280998.0;427978.0;146980.0
2150;Totaal goederen;Denemarken;2008 juni;308680.0;423913.0;115233.0
2151;Totaal goederen;Denemarken;2008 juli;298076.0;415858.0;117782.0
2152;Totaal goederen;Denemarken;2008 augustus;289865.0;408605.0;118740.0
2153;Totaal goederen;Denemarken;2008 september;314862.0;437196.0;122334.0
2154;Totaal goederen;Denemarken;2008 oktober;312236.0;467353.0;155117.0
2155;Totaal goederen;Denemarken;2008 november;268191.0;396749.0;128558.0
2156;Totaal goederen;Denemarken;2008 december;315401.0;357670.0;42269.0
2157;Totaal goederen;Denemarken;2008;3529197.0;5060901.0;1531704.0
2158;Totaal goederen;Denemarken;2009 januari;243650.0;328207.0;84557.0
2159;Totaal goederen;Denemarken;2009 februari;258911.0;316549.0;57638.0
2160;Totaal goederen;Denemarken;2009 maart;278211.0;374354.0;96143.0
2161;Totaal goederen;Denemarken;2009 april;248069.0;331412.0;83343.0
2162;Totaal goederen;Denemarken;2009 mei;252584.0;315913.0;63329.0
2163;Totaal goederen;Denemarken;2009 juni;231125.0;333367.0;102242.0
2164;Totaal goederen;Denemarken;2009 juli;226981.0;306653.0;79672.0
2165;Totaal goederen;Denemarken;2009 augustus;227161.0;304902.0;77741.0
2166;Totaal goederen;Denemarken;2009 september;281204.0;360942.0;79738.0
2167;Totaal goederen;Denemarken;2009 oktober;229887.0;402741.0;172854.0
2168;Totaal goederen;Denemarken;2009 november;233197.0;363182.0;129985.0
2169;Totaal goederen;Denemarken;2009 december;264204.0;337541.0;73337.0
2170;Totaal goederen;Denemarken;2009;2975184.0;4075763.0;1100579.0
2171;Totaal goederen;Denemarken;2010 januari;190752.0;343184.0;152432.0
2172;Totaal goederen;Denemarken;2010 februari;195093.0;351123.0;156030.0
2173;Totaal goederen;Denemarken;2010 maart;237636.0;431745.0;194109.0
2174;Totaal goederen;Denemarken;2010 april;237749.0;390478.0;152729.0
2175;Totaal goederen;Denemarken;2010 mei;209834.0;390504.0;180670.0
2176;Totaal goederen;Denemarken;2010 juni;228430.0;407180.0;178750.0
2177;Totaal goederen;Denemarken;2010 juli;246162.0;382945.0;136783.0
2178;Totaal goederen;Denemarken;2010 augustus;231156.0;375270.0;144114.0
2179;Totaal goederen;Denemarken;2010 september;244765.0;424451.0;179686.0
2180;Totaal goederen;Denemarken;2010 oktober;225770.0;415778.0;190008.0
2181;Totaal goederen;Denemarken;2010 november;236315.0;406846.0;170531.0
2182;Totaal goederen;Denemarken;2010 december;240942.0;396675.0;155733.0
2183;Totaal goederen;Denemarken;2010;2724604.0;4716179.0;1991575.0
2184;Totaal goederen;Denemarken;2011 januari;221538.0;431690.0;210152.0
2185;Totaal goederen;Denemarken;2011 februari;274834.0;390973.0;116139.0
2186;Totaal goederen;Denemarken;2011 maart;260220.0;472961.0;212741.0
2187;Totaal goederen;Denemarken;2011 april;239864.0;404468.0;164604.0
2188;Totaal goederen;Denemarken;2011 mei;293968.0;451457.0;157489.0
2189;Totaal goederen;Denemarken;2011 juni;313572.0;418279.0;104707.0
2190;Totaal goederen;Denemarken;2011 juli;299166.0;394536.0;95370.0
2191;Totaal goederen;Denemarken;2011 augustus;251049.0;441142.0;190093.0
2192;Totaal goederen;Denemarken;2011 september;259461.0;441989.0;182528.0
2193;Totaal goederen;Denemarken;2011 oktober;280164.0;455855.0;175691.0
2194;Totaal goederen;Denemarken;2011 november;346835.0;476454.0;129619.0
2195;Totaal goederen;Denemarken;2011 december;261992.0;396111.0;134119.0
2196;Totaal goederen;Denemarken;2011;3302663.0;5175915.0;1873252.0
2197;Totaal goederen;Denemarken;2012 januari;275478.0;391687.0;116209.0
2198;Totaal goederen;Denemarken;2012 februari;285678.0;406365.0;120687.0
2199;Totaal goederen;Denemarken;2012 maart;281997.0;478299.0;196302.0
2200;Totaal goederen;Denemarken;2012 april;286805.0;443577.0;156772.0
2201;Totaal goederen;Denemarken;2012 mei;311564.0;524739.0;213175.0
2202;Totaal goederen;Denemarken;2012 juni;321483.0;427794.0;106311.0
2203;Totaal goederen;Denemarken;2012 juli;249465.0;422227.0;172762.0
2204;Totaal goederen;Denemarken;2012 augustus;240257.0;428430.0;188173.0
2205;Totaal goederen;Denemarken;2012 september;244901.0;440140.0;195239.0
2206;Totaal goederen;Denemarken;2012 oktober;319568.0;457453.0;137885.0
2207;Totaal goederen;Denemarken;2012 november;350983.0;498530.0;147547.0
2208;Totaal goederen;Denemarken;2012 december;303942.0;412757.0;108815.0
2209;Totaal goederen;Denemarken;2012;3472121.0;5331998.0;1859877.0
2210;Totaal goederen;Griekenland;1996 januari;20223.0;109398.0;89175.0
2211;Totaal goederen;Griekenland;1996 februari;32076.0;111586.0;79510.0
2212;Totaal goederen;Griekenland;1996 maart;18895.0;104179.0;85283.0
2213;Totaal goederen;Griekenland;1996 april;15577.0;92840.0;77263.0
2214;Totaal goederen;Griekenland;1996 mei;17805.0;112601.0;94796.0
2215;Totaal goederen;Griekenland;1996 juni;18166.0;115087.0;96921.0
2216;Totaal goederen;Griekenland;1996 juli;19738.0;105617.0;85879.0
2217;Totaal goederen;Griekenland;1996 augustus;15350.0;93692.0;78342.0
2218;Totaal goederen;Griekenland;1996 september;15618.0;112727.0;97109.0
2219;Totaal goederen;Griekenland;1996 oktober;17381.0;123112.0;105731.0
2220;Totaal goederen;Griekenland;1996 november;20244.0;109432.0;89187.0
2221;Totaal goederen;Griekenland;1996 december;17682.0;101670.0;83988.0
2222;Totaal goederen;Griekenland;1996;228757.0;1291941.0;1063184.0
2223;Totaal goederen;Griekenland;1997 januari;28489.0;105759.0;77271.0
2224;Totaal goederen;Griekenland;1997 februari;24844.0;105015.0;80171.0
2225;Totaal goederen;Griekenland;1997 maart;17608.0;101627.0;84019.0
2226;Totaal goederen;Griekenland;1997 april;21637.0;105194.0;83557.0
2227;Totaal goederen;Griekenland;1997 mei;16299.0;107422.0;91123.0
2228;Totaal goederen;Griekenland;1997 juni;19057.0;113217.0;94159.0
2229;Totaal goederen;Griekenland;1997 juli;23076.0;106050.0;82974.0
2230;Totaal goederen;Griekenland;1997 augustus;18197.0;100537.0;82341.0
2231;Totaal goederen;Griekenland;1997 september;16491.0;121779.0;105288.0
2232;Totaal goederen;Griekenland;1997 oktober;19118.0;133224.0;114106.0
2233;Totaal goederen;Griekenland;1997 november;16301.0;129344.0;113043.0
2234;Totaal goederen;Griekenland;1997 december;16790.0;112302.0;95512.0
2235;Totaal goederen;Griekenland;1997;237908.0;1341470.0;1103562.0
2236;Totaal goederen;Griekenland;1998 januari;15010.0;114704.0;99694.0
2237;Totaal goederen;Griekenland;1998 februari;16350.0;117802.0;101452.0
2238;Totaal goederen;Griekenland;1998 maart;25700.0;120214.0;94514.0
2239;Totaal goederen;Griekenland;1998 april;19113.0;109905.0;90792.0
2240;Totaal goederen;Griekenland;1998 mei;19889.0;116604.0;96715.0
2241;Totaal goederen;Griekenland;1998 juni;27204.0;110143.0;82939.0
2242;Totaal goederen;Griekenland;1998 juli;27976.0;124162.0;96186.0
2243;Totaal goederen;Griekenland;1998 augustus;21249.0;95132.0;73883.0
2244;Totaal goederen;Griekenland;1998 september;24841.0;128993.0;104153.0
2245;Totaal goederen;Griekenland;1998 oktober;23994.0;129504.0;105510.0
2246;Totaal goederen;Griekenland;1998 november;16380.0;130258.0;113878.0
2247;Totaal goederen;Griekenland;1998 december;14571.0;129424.0;114853.0
2248;Totaal goederen;Griekenland;1998;252277.0;1426847.0;1174569.0
2249;Totaal goederen;Griekenland;1999 januari;16232.0;118361.0;102129.0
2250;Totaal goederen;Griekenland;1999 februari;13496.0;117119.0;103623.0
2251;Totaal goederen;Griekenland;1999 maart;17618.0;129013.0;111395.0
2252;Totaal goederen;Griekenland;1999 april;17913.0;127548.0;109635.0
2253;Totaal goederen;Griekenland;1999 mei;21026.0;123176.0;102150.0
2254;Totaal goederen;Griekenland;1999 juni;22118.0;132564.0;110446.0
2255;Totaal goederen;Griekenland;1999 juli;19155.0;127033.0;107878.0
2256;Totaal goederen;Griekenland;1999 augustus;18789.0;124362.0;105572.0
2257;Totaal goederen;Griekenland;1999 september;21678.0;149223.0;127545.0
2258;Totaal goederen;Griekenland;1999 oktober;19634.0;136499.0;116865.0
2259;Totaal goederen;Griekenland;1999 november;18939.0;151974.0;133035.0
2260;Totaal goederen;Griekenland;1999 december;21400.0;157703.0;136303.0
2261;Totaal goederen;Griekenland;1999;227997.0;1594575.0;1366577.0
2262;Totaal goederen;Griekenland;2000 januari;24780.0;133055.0;108274.0
2263;Totaal goederen;Griekenland;2000 februari;22834.0;149619.0;126785.0
2264;Totaal goederen;Griekenland;2000 maart;22167.0;178915.0;156747.0
2265;Totaal goederen;Griekenland;2000 april;32268.0;127169.0;94900.0
2266;Totaal goederen;Griekenland;2000 mei;25841.0;156547.0;130706.0
2267;Totaal goederen;Griekenland;2000 juni;25067.0;156984.0;131918.0
2268;Totaal goederen;Griekenland;2000 juli;34252.0;255447.0;221195.0
2269;Totaal goederen;Griekenland;2000 augustus;24443.0;235759.0;211316.0
2270;Totaal goederen;Griekenland;2000 september;21996.0;166406.0;144410.0
2271;Totaal goederen;Griekenland;2000 oktober;26706.0;161189.0;134483.0
2272;Totaal goederen;Griekenland;2000 november;23422.0;185704.0;162282.0
2273;Totaal goederen;Griekenland;2000 december;23021.0;154443.0;131422.0
2274;Totaal goederen;Griekenland;2000;306798.0;2061237.0;1754439.0
2275;Totaal goederen;Griekenland;2001 januari;24163.0;163849.0;139686.0
2276;Totaal goederen;Griekenland;2001 februari;31297.0;161319.0;130022.0
2277;Totaal goederen;Griekenland;2001 maart;30414.0;178472.0;148058.0
2278;Totaal goederen;Griekenland;2001 april;22424.0;154946.0;132522.0
2279;Totaal goederen;Griekenland;2001 mei;31402.0;170592.0;139190.0
2280;Totaal goederen;Griekenland;2001 juni;26673.0;186347.0;159674.0
2281;Totaal goederen;Griekenland;2001 juli;25725.0;153191.0;127466.0
2282;Totaal goederen;Griekenland;2001 augustus;24161.0;152393.0;128232.0
2283;Totaal goederen;Griekenland;2001 september;30821.0;173486.0;142665.0
2284;Totaal goederen;Griekenland;2001 oktober;32311.0;183064.0;150753.0
2285;Totaal goederen;Griekenland;2001 november;26838.0;194113.0;167275.0
2286;Totaal goederen;Griekenland;2001 december;23204.0;173930.0;150726.0
2287;Totaal goederen;Griekenland;2001;329433.0;2045702.0;1716269.0
2288;Totaal goederen;Griekenland;2002 januari;28634.0;141596.0;112962.0
2289;Totaal goederen;Griekenland;2002 februari;29488.0;165903.0;136415.0
2290;Totaal goederen;Griekenland;2002 maart;25467.0;179628.0;154161.0
2291;Totaal goederen;Griekenland;2002 april;26719.0;167078.0;140359.0
2292;Totaal goederen;Griekenland;2002 mei;36581.0;165601.0;129020.0
2293;Totaal goederen;Griekenland;2002 juni;27328.0;169785.0;142457.0
2294;Totaal goederen;Griekenland;2002 juli;26395.0;172712.0;146317.0
2295;Totaal goederen;Griekenland;2002 augustus;31241.0;149530.0;118289.0
2296;Totaal goederen;Griekenland;2002 september;31516.0;183144.0;151628.0
2297;Totaal goederen;Griekenland;2002 oktober;32360.0;195856.0;163496.0
2298;Totaal goederen;Griekenland;2002 november;25025.0;169785.0;144760.0
2299;Totaal goederen;Griekenland;2002 december;28561.0;169511.0;140950.0
2300;Totaal goederen;Griekenland;2002;349315.0;2030129.0;1680814.0
2301;Totaal goederen;Griekenland;2003 januari;21939.0;163473.0;141534.0
2302;Totaal goederen;Griekenland;2003 februari;30251.0;151159.0;120908.0
2303;Totaal goederen;Griekenland;2003 maart;20628.0;185681.0;165053.0
2304;Totaal goederen;Griekenland;2003 april;29492.0;147190.0;117698.0
2305;Totaal goederen;Griekenland;2003 mei;33125.0;168015.0;134890.0
2306;Totaal goederen;Griekenland;2003 juni;30299.0;176047.0;145748.0
2307;Totaal goederen;Griekenland;2003 juli;30559.0;185798.0;155239.0
2308;Totaal goederen;Griekenland;2003 augustus;29017.0;134101.0;105084.0
2309;Totaal goederen;Griekenland;2003 september;24583.0;183572.0;158989.0
2310;Totaal goederen;Griekenland;2003 oktober;29644.0;187504.0;157860.0
2311;Totaal goederen;Griekenland;2003 november;24809.0;201025.0;176216.0
2312;Totaal goederen;Griekenland;2003 december;30274.0;187607.0;157333.0
2313;Totaal goederen;Griekenland;2003;334620.0;2071172.0;1736552.0
2314;Totaal goederen;Griekenland;2004 januari;30665.0;179730.0;149065.0
2315;Totaal goederen;Griekenland;2004 februari;29771.0;169569.0;139798.0
2316;Totaal goederen;Griekenland;2004 maart;30120.0;196453.0;166333.0
2317;Totaal goederen;Griekenland;2004 april;32900.0;179729.0;146829.0
2318;Totaal goederen;Griekenland;2004 mei;36392.0;185345.0;148953.0
2319;Totaal goederen;Griekenland;2004 juni;30288.0;216347.0;186059.0
2320;Totaal goederen;Griekenland;2004 juli;34754.0;187670.0;152916.0
2321;Totaal goederen;Griekenland;2004 augustus;25391.0;156887.0;131496.0
2322;Totaal goederen;Griekenland;2004 september;26754.0;177619.0;150865.0
2323;Totaal goederen;Griekenland;2004 oktober;29973.0;194769.0;164796.0
2324;Totaal goederen;Griekenland;2004 november;28718.0;190605.0;161887.0
2325;Totaal goederen;Griekenland;2004 december;28348.0;180753.0;152405.0
2326;Totaal goederen;Griekenland;2004;364074.0;2215476.0;1851402.0
2327;Totaal goederen;Griekenland;2005 januari;23664.0;180489.0;156825.0
2328;Totaal goederen;Griekenland;2005 februari;24525.0;178190.0;153665.0
2329;Totaal goederen;Griekenland;2005 maart;23302.0;215341.0;192039.0
2330;Totaal goederen;Griekenland;2005 april;27411.0;179265.0;151854.0
2331;Totaal goederen;Griekenland;2005 mei;25216.0;171732.0;146516.0
2332;Totaal goederen;Griekenland;2005 juni;32021.0;192545.0;160524.0
2333;Totaal goederen;Griekenland;2005 juli;28870.0;179233.0;150363.0
2334;Totaal goederen;Griekenland;2005 augustus;28829.0;172035.0;143206.0
2335;Totaal goederen;Griekenland;2005 september;38873.0;228132.0;189259.0
2336;Totaal goederen;Griekenland;2005 oktober;26145.0;211157.0;185012.0
2337;Totaal goederen;Griekenland;2005 november;27476.0;200712.0;173236.0
2338;Totaal goederen;Griekenland;2005 december;25719.0;224461.0;198742.0
2339;Totaal goederen;Griekenland;2005;332051.0;2333292.0;2001241.0
2340;Totaal goederen;Griekenland;2006 januari;27830.0;183547.0;155717.0
2341;Totaal goederen;Griekenland;2006 februari;26066.0;199058.0;172992.0
2342;Totaal goederen;Griekenland;2006 maart;31228.0;211100.0;179872.0
2343;Totaal goederen;Griekenland;2006 april;29787.0;181600.0;151813.0
2344;Totaal goederen;Griekenland;2006 mei;28770.0;241201.0;212431.0
2345;Totaal goederen;Griekenland;2006 juni;30554.0;233624.0;203070.0
2346;Totaal goederen;Griekenland;2006 juli;31895.0;198277.0;166382.0
2347;Totaal goederen;Griekenland;2006 augustus;27912.0;177124.0;149212.0
2348;Totaal goederen;Griekenland;2006 september;25894.0;208936.0;183042.0
2349;Totaal goederen;Griekenland;2006 oktober;29290.0;216089.0;186799.0
2350;Totaal goederen;Griekenland;2006 november;26048.0;227095.0;201047.0
2351;Totaal goederen;Griekenland;2006 december;22066.0;212768.0;190702.0
2352;Totaal goederen;Griekenland;2006;337340.0;2490419.0;2153079.0
2353;Totaal goederen;Griekenland;2007 januari;26007.0;231201.0;205194.0
2354;Totaal goederen;Griekenland;2007 februari;36839.0;208312.0;171473.0
2355;Totaal goederen;Griekenland;2007 maart;36232.0;244248.0;208016.0
2356;Totaal goederen;Griekenland;2007 april;34872.0;187934.0;153062.0
2357;Totaal goederen;Griekenland;2007 mei;33825.0;205857.0;172032.0
2358;Totaal goederen;Griekenland;2007 juni;35363.0;229042.0;193679.0
2359;Totaal goederen;Griekenland;2007 juli;28515.0;201923.0;173408.0
2360;Totaal goederen;Griekenland;2007 augustus;27359.0;191794.0;164435.0
2361;Totaal goederen;Griekenland;2007 september;27175.0;216297.0;189122.0
2362;Totaal goederen;Griekenland;2007 oktober;33684.0;262354.0;228670.0
2363;Totaal goederen;Griekenland;2007 november;32346.0;298036.0;265690.0
2364;Totaal goederen;Griekenland;2007 december;30050.0;252174.0;222124.0
2365;Totaal goederen;Griekenland;2007;382267.0;2729172.0;2346905.0
2366;Totaal goederen;Griekenland;2008 januari;33134.0;296527.0;263393.0
2367;Totaal goederen;Griekenland;2008 februari;30882.0;250904.0;220022.0
2368;Totaal goederen;Griekenland;2008 maart;32063.0;252954.0;220891.0
2369;Totaal goederen;Griekenland;2008 april;37626.0;246872.0;209246.0
2370;Totaal goederen;Griekenland;2008 mei;35845.0;255994.0;220149.0
2371;Totaal goederen;Griekenland;2008 juni;38937.0;250294.0;211357.0
2372;Totaal goederen;Griekenland;2008 juli;41023.0;260194.0;219171.0
2373;Totaal goederen;Griekenland;2008 augustus;29233.0;210940.0;181707.0
2374;Totaal goederen;Griekenland;2008 september;34110.0;246886.0;212776.0
2375;Totaal goederen;Griekenland;2008 oktober;37891.0;286146.0;248255.0
2376;Totaal goederen;Griekenland;2008 november;52618.0;249688.0;197070.0
2377;Totaal goederen;Griekenland;2008 december;28346.0;210549.0;182203.0
2378;Totaal goederen;Griekenland;2008;431708.0;3017948.0;2586240.0
2379;Totaal goederen;Griekenland;2009 januari;27004.0;196417.0;169413.0
2380;Totaal goederen;Griekenland;2009 februari;25265.0;214594.0;189329.0
2381;Totaal goederen;Griekenland;2009 maart;26750.0;218332.0;191582.0
2382;Totaal goederen;Griekenland;2009 april;26040.0;207644.0;181604.0
2383;Totaal goederen;Griekenland;2009 mei;26719.0;208654.0;181935.0
2384;Totaal goederen;Griekenland;2009 juni;31244.0;263770.0;232526.0
2385;Totaal goederen;Griekenland;2009 juli;31780.0;235653.0;203873.0
2386;Totaal goederen;Griekenland;2009 augustus;40303.0;169199.0;128896.0
2387;Totaal goederen;Griekenland;2009 september;48427.0;198120.0;149693.0
2388;Totaal goederen;Griekenland;2009 oktober;42199.0;219216.0;177017.0
2389;Totaal goederen;Griekenland;2009 november;28799.0;230607.0;201808.0
2390;Totaal goederen;Griekenland;2009 december;34694.0;208668.0;173974.0
2391;Totaal goederen;Griekenland;2009;389224.0;2570874.0;2181650.0
