ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
7487;Totaal mannen en vrouwen;0 jaar;Canadees;2000;15.0
7488;Totaal mannen en vrouwen;0 jaar;Canadees;2001;28.0
7489;Totaal mannen en vrouwen;0 jaar;Canadees;2002;17.0
7490;Totaal mannen en vrouwen;0 jaar;Canadees;2003;27.0
7491;Totaal mannen en vrouwen;0 jaar;Canadees;2004;16.0
7492;Totaal mannen en vrouwen;0 jaar;Canadees;2005;12.0
7493;Totaal mannen en vrouwen;0 jaar;Canadees;2006;24.0
7494;Totaal mannen en vrouwen;0 jaar;Canadees;2007;19.0
7495;Totaal mannen en vrouwen;0 jaar;Canadees;2008;17.0
7496;Totaal mannen en vrouwen;0 jaar;Canadees;2009;24.0
7497;Totaal mannen en vrouwen;0 jaar;Canadees;2010;25.0
7498;Totaal mannen en vrouwen;0 jaar;Canadees;2011;23.0
7499;Totaal mannen en vrouwen;0 jaar;Canadees;2012;16.0
7500;Totaal mannen en vrouwen;0 jaar;Canadees;2013;26.0
7501;Totaal mannen en vrouwen;0 jaar;Canadees;2014;25.0
7502;Totaal mannen en vrouwen;0 jaar;Canadees;2015;19.0
7503;Totaal mannen en vrouwen;0 jaar;Canadees;2016;30.0
7504;Totaal mannen en vrouwen;0 jaar;Canadees;2017;22.0
7505;Totaal mannen en vrouwen;0 jaar;Canadees;2018;37.0
7506;Totaal mannen en vrouwen;0 jaar;Canadees;2019;25.0
7507;Totaal mannen en vrouwen;0 jaar;Canadees;2020;23.0
7508;Totaal mannen en vrouwen;0 jaar;Canadees;2021;34.0
7509;Totaal mannen en vrouwen;0 jaar;Canadees;2022;31.0
7510;Totaal mannen en vrouwen;0 jaar;Canadees;2023;27.0
7511;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;1995;0.0
7512;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;1996;0.0
7513;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;1997;0.0
7514;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;1998;0.0
7515;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;1999;0.0
7516;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2000;0.0
7517;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2001;0.0
7518;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2002;0.0
7519;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2003;0.0
7520;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2004;0.0
7521;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2005;0.0
7522;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2006;0.0
7523;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2007;0.0
7524;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2008;0.0
7525;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2009;0.0
7526;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2010;0.0
7527;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2011;0.0
7528;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2012;1.0
7529;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2013;0.0
7530;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2014;0.0
7531;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2015;0.0
7532;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2016;0.0
7533;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2017;0.0
7534;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2018;0.0
7535;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2019;0.0
7536;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2020;0.0
7537;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2021;0.0
7538;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2022;1.0
7539;Totaal mannen en vrouwen;0 jaar;Centraal-Afrikaans;2023;2.0
7540;Totaal mannen en vrouwen;0 jaar;Chileens;1995;5.0
7541;Totaal mannen en vrouwen;0 jaar;Chileens;1996;3.0
7542;Totaal mannen en vrouwen;0 jaar;Chileens;1997;3.0
7543;Totaal mannen en vrouwen;0 jaar;Chileens;1998;2.0
7544;Totaal mannen en vrouwen;0 jaar;Chileens;1999;0.0
7545;Totaal mannen en vrouwen;0 jaar;Chileens;2000;0.0
7546;Totaal mannen en vrouwen;0 jaar;Chileens;2001;1.0
7547;Totaal mannen en vrouwen;0 jaar;Chileens;2002;2.0
7548;Totaal mannen en vrouwen;0 jaar;Chileens;2003;3.0
7549;Totaal mannen en vrouwen;0 jaar;Chileens;2004;0.0
7550;Totaal mannen en vrouwen;0 jaar;Chileens;2005;3.0
7551;Totaal mannen en vrouwen;0 jaar;Chileens;2006;4.0
7552;Totaal mannen en vrouwen;0 jaar;Chileens;2007;3.0
7553;Totaal mannen en vrouwen;0 jaar;Chileens;2008;0.0
7554;Totaal mannen en vrouwen;0 jaar;Chileens;2009;1.0
7555;Totaal mannen en vrouwen;0 jaar;Chileens;2010;2.0
7556;Totaal mannen en vrouwen;0 jaar;Chileens;2011;3.0
7557;Totaal mannen en vrouwen;0 jaar;Chileens;2012;3.0
7558;Totaal mannen en vrouwen;0 jaar;Chileens;2013;6.0
7559;Totaal mannen en vrouwen;0 jaar;Chileens;2014;2.0
7560;Totaal mannen en vrouwen;0 jaar;Chileens;2015;2.0
7561;Totaal mannen en vrouwen;0 jaar;Chileens;2016;1.0
7562;Totaal mannen en vrouwen;0 jaar;Chileens;2017;3.0
7563;Totaal mannen en vrouwen;0 jaar;Chileens;2018;2.0
7564;Totaal mannen en vrouwen;0 jaar;Chileens;2019;3.0
7565;Totaal mannen en vrouwen;0 jaar;Chileens;2020;5.0
7566;Totaal mannen en vrouwen;0 jaar;Chileens;2021;7.0
7567;Totaal mannen en vrouwen;0 jaar;Chileens;2022;8.0
7568;Totaal mannen en vrouwen;0 jaar;Chileens;2023;7.0
7569;Totaal mannen en vrouwen;0 jaar;Chinees;1995;166.0
7570;Totaal mannen en vrouwen;0 jaar;Chinees;1996;209.0
7571;Totaal mannen en vrouwen;0 jaar;Chinees;1997;161.0
7572;Totaal mannen en vrouwen;0 jaar;Chinees;1998;142.0
7573;Totaal mannen en vrouwen;0 jaar;Chinees;1999;147.0
7574;Totaal mannen en vrouwen;0 jaar;Chinees;2000;152.0
7575;Totaal mannen en vrouwen;0 jaar;Chinees;2001;133.0
7576;Totaal mannen en vrouwen;0 jaar;Chinees;2002;87.0
7577;Totaal mannen en vrouwen;0 jaar;Chinees;2003;91.0
7578;Totaal mannen en vrouwen;0 jaar;Chinees;2004;87.0
7579;Totaal mannen en vrouwen;0 jaar;Chinees;2005;94.0
7580;Totaal mannen en vrouwen;0 jaar;Chinees;2006;93.0
7581;Totaal mannen en vrouwen;0 jaar;Chinees;2007;74.0
7582;Totaal mannen en vrouwen;0 jaar;Chinees;2008;86.0
7583;Totaal mannen en vrouwen;0 jaar;Chinees;2009;135.0
7584;Totaal mannen en vrouwen;0 jaar;Chinees;2010;121.0
7585;Totaal mannen en vrouwen;0 jaar;Chinees;2011;179.0
7586;Totaal mannen en vrouwen;0 jaar;Chinees;2012;209.0
7587;Totaal mannen en vrouwen;0 jaar;Chinees;2013;281.0
7588;Totaal mannen en vrouwen;0 jaar;Chinees;2014;309.0
7589;Totaal mannen en vrouwen;0 jaar;Chinees;2015;377.0
7590;Totaal mannen en vrouwen;0 jaar;Chinees;2016;357.0
7591;Totaal mannen en vrouwen;0 jaar;Chinees;2017;430.0
7592;Totaal mannen en vrouwen;0 jaar;Chinees;2018;400.0
7593;Totaal mannen en vrouwen;0 jaar;Chinees;2019;361.0
7594;Totaal mannen en vrouwen;0 jaar;Chinees;2020;373.0
7595;Totaal mannen en vrouwen;0 jaar;Chinees;2021;277.0
7596;Totaal mannen en vrouwen;0 jaar;Chinees;2022;248.0
7597;Totaal mannen en vrouwen;0 jaar;Chinees;2023;264.0
7598;Totaal mannen en vrouwen;0 jaar;Colombiaans;1995;37.0
7599;Totaal mannen en vrouwen;0 jaar;Colombiaans;1996;53.0
7600;Totaal mannen en vrouwen;0 jaar;Colombiaans;1997;41.0
7601;Totaal mannen en vrouwen;0 jaar;Colombiaans;1998;56.0
7602;Totaal mannen en vrouwen;0 jaar;Colombiaans;1999;55.0
7603;Totaal mannen en vrouwen;0 jaar;Colombiaans;2000;31.0
7604;Totaal mannen en vrouwen;0 jaar;Colombiaans;2001;9.0
7605;Totaal mannen en vrouwen;0 jaar;Colombiaans;2002;13.0
7606;Totaal mannen en vrouwen;0 jaar;Colombiaans;2003;12.0
7607;Totaal mannen en vrouwen;0 jaar;Colombiaans;2004;8.0
7608;Totaal mannen en vrouwen;0 jaar;Colombiaans;2005;9.0
7609;Totaal mannen en vrouwen;0 jaar;Colombiaans;2006;15.0
7610;Totaal mannen en vrouwen;0 jaar;Colombiaans;2007;11.0
7611;Totaal mannen en vrouwen;0 jaar;Colombiaans;2008;7.0
7612;Totaal mannen en vrouwen;0 jaar;Colombiaans;2009;9.0
7613;Totaal mannen en vrouwen;0 jaar;Colombiaans;2010;4.0
7614;Totaal mannen en vrouwen;0 jaar;Colombiaans;2011;10.0
7615;Totaal mannen en vrouwen;0 jaar;Colombiaans;2012;4.0
7616;Totaal mannen en vrouwen;0 jaar;Colombiaans;2013;5.0
7617;Totaal mannen en vrouwen;0 jaar;Colombiaans;2014;2.0
7618;Totaal mannen en vrouwen;0 jaar;Colombiaans;2015;8.0
7619;Totaal mannen en vrouwen;0 jaar;Colombiaans;2016;3.0
7620;Totaal mannen en vrouwen;0 jaar;Colombiaans;2017;8.0
7621;Totaal mannen en vrouwen;0 jaar;Colombiaans;2018;4.0
7622;Totaal mannen en vrouwen;0 jaar;Colombiaans;2019;10.0
7623;Totaal mannen en vrouwen;0 jaar;Colombiaans;2020;7.0
7624;Totaal mannen en vrouwen;0 jaar;Colombiaans;2021;10.0
7625;Totaal mannen en vrouwen;0 jaar;Colombiaans;2022;8.0
7626;Totaal mannen en vrouwen;0 jaar;Colombiaans;2023;9.0
7627;Totaal mannen en vrouwen;0 jaar;Comorees;1995;0.0
7628;Totaal mannen en vrouwen;0 jaar;Comorees;1996;0.0
7629;Totaal mannen en vrouwen;0 jaar;Comorees;1997;0.0
7630;Totaal mannen en vrouwen;0 jaar;Comorees;1998;0.0
7631;Totaal mannen en vrouwen;0 jaar;Comorees;1999;0.0
7632;Totaal mannen en vrouwen;0 jaar;Comorees;2000;0.0
7633;Totaal mannen en vrouwen;0 jaar;Comorees;2001;0.0
7634;Totaal mannen en vrouwen;0 jaar;Comorees;2002;0.0
7635;Totaal mannen en vrouwen;0 jaar;Comorees;2003;0.0
7636;Totaal mannen en vrouwen;0 jaar;Comorees;2004;0.0
7637;Totaal mannen en vrouwen;0 jaar;Comorees;2005;0.0
7638;Totaal mannen en vrouwen;0 jaar;Comorees;2006;0.0
7639;Totaal mannen en vrouwen;0 jaar;Comorees;2007;0.0
7640;Totaal mannen en vrouwen;0 jaar;Comorees;2008;0.0
7641;Totaal mannen en vrouwen;0 jaar;Comorees;2009;0.0
7642;Totaal mannen en vrouwen;0 jaar;Comorees;2010;0.0
7643;Totaal mannen en vrouwen;0 jaar;Comorees;2011;0.0
7644;Totaal mannen en vrouwen;0 jaar;Comorees;2012;0.0
7645;Totaal mannen en vrouwen;0 jaar;Comorees;2013;0.0
7646;Totaal mannen en vrouwen;0 jaar;Comorees;2014;0.0
7647;Totaal mannen en vrouwen;0 jaar;Comorees;2015;0.0
7648;Totaal mannen en vrouwen;0 jaar;Comorees;2016;0.0
7649;Totaal mannen en vrouwen;0 jaar;Comorees;2017;0.0
7650;Totaal mannen en vrouwen;0 jaar;Comorees;2018;0.0
7651;Totaal mannen en vrouwen;0 jaar;Comorees;2019;0.0
7652;Totaal mannen en vrouwen;0 jaar;Comorees;2020;0.0
7653;Totaal mannen en vrouwen;0 jaar;Comorees;2021;0.0
7654;Totaal mannen en vrouwen;0 jaar;Comorees;2022;0.0
7655;Totaal mannen en vrouwen;0 jaar;Comorees;2023;0.0
7656;Totaal mannen en vrouwen;0 jaar;Burger van Congo;1995;1.0
7657;Totaal mannen en vrouwen;0 jaar;Burger van Congo;1996;2.0
7658;Totaal mannen en vrouwen;0 jaar;Burger van Congo;1997;1.0
7659;Totaal mannen en vrouwen;0 jaar;Burger van Congo;1998;0.0
7660;Totaal mannen en vrouwen;0 jaar;Burger van Congo;1999;9.0
7661;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2000;1.0
7662;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2001;5.0
7663;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2002;7.0
7664;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2003;7.0
7665;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2004;15.0
7666;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2005;16.0
7667;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2006;13.0
7668;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2007;14.0
7669;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2008;11.0
7670;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2009;12.0
7671;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2010;10.0
7672;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2011;10.0
7673;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2012;12.0
7674;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2013;7.0
7675;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2014;5.0
7676;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2015;8.0
7677;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2016;13.0
7678;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2017;6.0
7679;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2018;6.0
7680;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2019;12.0
7681;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2020;10.0
7682;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2021;6.0
7683;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2022;7.0
7684;Totaal mannen en vrouwen;0 jaar;Burger van Congo;2023;5.0
7685;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;1995;137.0
7686;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;1996;96.0
7687;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;1997;80.0
7688;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;1998;85.0
7689;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;1999;72.0
7690;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2000;53.0
7691;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2001;30.0
7692;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2002;33.0
7693;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2003;20.0
7694;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2004;36.0
7695;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2005;19.0
7696;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2006;15.0
7697;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2007;15.0
7698;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2008;8.0
7699;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2009;11.0
7700;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2010;7.0
7701;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2011;19.0
7702;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2012;8.0
7703;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2013;10.0
7704;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2014;11.0
7705;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2015;9.0
7706;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2016;7.0
7707;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2017;15.0
7708;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2018;15.0
7709;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2019;19.0
7710;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2020;21.0
7711;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2021;26.0
7712;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2022;22.0
7713;Totaal mannen en vrouwen;0 jaar;Burger van Democratische Republiek Congo;2023;15.0
7714;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;1995;1.0
7715;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;1996;1.0
7716;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;1997;0.0
7717;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;1998;0.0
7718;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;1999;0.0
7719;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2000;0.0
7720;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2001;0.0
7721;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2002;0.0
7722;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2003;0.0
7723;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2004;0.0
7724;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2005;0.0
7725;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2006;0.0
7726;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2007;0.0
7727;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2008;0.0
7728;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2009;0.0
7729;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2010;2.0
7730;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2011;0.0
7731;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2012;0.0
7732;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2013;1.0
7733;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2014;0.0
7734;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2015;1.0
7735;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2016;1.0
7736;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2017;0.0
7737;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2018;4.0
7738;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2019;3.0
7739;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2020;1.0
7740;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2021;2.0
7741;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2022;1.0
7742;Totaal mannen en vrouwen;0 jaar;Costa Ricaans;2023;4.0
7743;Totaal mannen en vrouwen;0 jaar;Cubaans;1995;0.0
7744;Totaal mannen en vrouwen;0 jaar;Cubaans;1996;1.0
7745;Totaal mannen en vrouwen;0 jaar;Cubaans;1997;0.0
7746;Totaal mannen en vrouwen;0 jaar;Cubaans;1998;0.0
7747;Totaal mannen en vrouwen;0 jaar;Cubaans;1999;0.0
7748;Totaal mannen en vrouwen;0 jaar;Cubaans;2000;2.0
7749;Totaal mannen en vrouwen;0 jaar;Cubaans;2001;0.0
7750;Totaal mannen en vrouwen;0 jaar;Cubaans;2002;1.0
7751;Totaal mannen en vrouwen;0 jaar;Cubaans;2003;0.0
7752;Totaal mannen en vrouwen;0 jaar;Cubaans;2004;0.0
7753;Totaal mannen en vrouwen;0 jaar;Cubaans;2005;3.0
7754;Totaal mannen en vrouwen;0 jaar;Cubaans;2006;2.0
7755;Totaal mannen en vrouwen;0 jaar;Cubaans;2007;1.0
7756;Totaal mannen en vrouwen;0 jaar;Cubaans;2008;2.0
7757;Totaal mannen en vrouwen;0 jaar;Cubaans;2009;1.0
7758;Totaal mannen en vrouwen;0 jaar;Cubaans;2010;0.0
7759;Totaal mannen en vrouwen;0 jaar;Cubaans;2011;0.0
7760;Totaal mannen en vrouwen;0 jaar;Cubaans;2012;1.0
7761;Totaal mannen en vrouwen;0 jaar;Cubaans;2013;0.0
7762;Totaal mannen en vrouwen;0 jaar;Cubaans;2014;0.0
7763;Totaal mannen en vrouwen;0 jaar;Cubaans;2015;0.0
7764;Totaal mannen en vrouwen;0 jaar;Cubaans;2016;0.0
7765;Totaal mannen en vrouwen;0 jaar;Cubaans;2017;0.0
7766;Totaal mannen en vrouwen;0 jaar;Cubaans;2018;0.0
7767;Totaal mannen en vrouwen;0 jaar;Cubaans;2019;0.0
7768;Totaal mannen en vrouwen;0 jaar;Cubaans;2020;2.0
7769;Totaal mannen en vrouwen;0 jaar;Cubaans;2021;2.0
7770;Totaal mannen en vrouwen;0 jaar;Cubaans;2022;1.0
7771;Totaal mannen en vrouwen;0 jaar;Cubaans;2023;1.0
7772;Totaal mannen en vrouwen;0 jaar;Cyprisch;1995;0.0
7773;Totaal mannen en vrouwen;0 jaar;Cyprisch;1996;0.0
7774;Totaal mannen en vrouwen;0 jaar;Cyprisch;1997;1.0
7775;Totaal mannen en vrouwen;0 jaar;Cyprisch;1998;0.0
7776;Totaal mannen en vrouwen;0 jaar;Cyprisch;1999;0.0
7777;Totaal mannen en vrouwen;0 jaar;Cyprisch;2000;0.0
7778;Totaal mannen en vrouwen;0 jaar;Cyprisch;2001;0.0
7779;Totaal mannen en vrouwen;0 jaar;Cyprisch;2002;0.0
7780;Totaal mannen en vrouwen;0 jaar;Cyprisch;2003;0.0
7781;Totaal mannen en vrouwen;0 jaar;Cyprisch;2004;0.0
7782;Totaal mannen en vrouwen;0 jaar;Cyprisch;2005;0.0
7783;Totaal mannen en vrouwen;0 jaar;Cyprisch;2006;1.0
7784;Totaal mannen en vrouwen;0 jaar;Cyprisch;2007;0.0
7785;Totaal mannen en vrouwen;0 jaar;Cyprisch;2008;1.0
7786;Totaal mannen en vrouwen;0 jaar;Cyprisch;2009;0.0
7787;Totaal mannen en vrouwen;0 jaar;Cyprisch;2010;0.0
7788;Totaal mannen en vrouwen;0 jaar;Cyprisch;2011;0.0
7789;Totaal mannen en vrouwen;0 jaar;Cyprisch;2012;1.0
7790;Totaal mannen en vrouwen;0 jaar;Cyprisch;2013;1.0
7791;Totaal mannen en vrouwen;0 jaar;Cyprisch;2014;2.0
7792;Totaal mannen en vrouwen;0 jaar;Cyprisch;2015;2.0
7793;Totaal mannen en vrouwen;0 jaar;Cyprisch;2016;1.0
7794;Totaal mannen en vrouwen;0 jaar;Cyprisch;2017;3.0
7795;Totaal mannen en vrouwen;0 jaar;Cyprisch;2018;0.0
7796;Totaal mannen en vrouwen;0 jaar;Cyprisch;2019;3.0
7797;Totaal mannen en vrouwen;0 jaar;Cyprisch;2020;2.0
7798;Totaal mannen en vrouwen;0 jaar;Cyprisch;2021;4.0
7799;Totaal mannen en vrouwen;0 jaar;Cyprisch;2022;2.0
7800;Totaal mannen en vrouwen;0 jaar;Cyprisch;2023;5.0
7801;Totaal mannen en vrouwen;0 jaar;Deens;1995;16.0
7802;Totaal mannen en vrouwen;0 jaar;Deens;1996;10.0
7803;Totaal mannen en vrouwen;0 jaar;Deens;1997;23.0
7804;Totaal mannen en vrouwen;0 jaar;Deens;1998;17.0
7805;Totaal mannen en vrouwen;0 jaar;Deens;1999;18.0
7806;Totaal mannen en vrouwen;0 jaar;Deens;2000;29.0
7807;Totaal mannen en vrouwen;0 jaar;Deens;2001;20.0
7808;Totaal mannen en vrouwen;0 jaar;Deens;2002;25.0
7809;Totaal mannen en vrouwen;0 jaar;Deens;2003;27.0
7810;Totaal mannen en vrouwen;0 jaar;Deens;2004;15.0
7811;Totaal mannen en vrouwen;0 jaar;Deens;2005;25.0
7812;Totaal mannen en vrouwen;0 jaar;Deens;2006;27.0
7813;Totaal mannen en vrouwen;0 jaar;Deens;2007;22.0
7814;Totaal mannen en vrouwen;0 jaar;Deens;2008;23.0
7815;Totaal mannen en vrouwen;0 jaar;Deens;2009;23.0
7816;Totaal mannen en vrouwen;0 jaar;Deens;2010;19.0
7817;Totaal mannen en vrouwen;0 jaar;Deens;2011;26.0
7818;Totaal mannen en vrouwen;0 jaar;Deens;2012;16.0
7819;Totaal mannen en vrouwen;0 jaar;Deens;2013;17.0
7820;Totaal mannen en vrouwen;0 jaar;Deens;2014;13.0
7821;Totaal mannen en vrouwen;0 jaar;Deens;2015;19.0
7822;Totaal mannen en vrouwen;0 jaar;Deens;2016;15.0
7823;Totaal mannen en vrouwen;0 jaar;Deens;2017;16.0
7824;Totaal mannen en vrouwen;0 jaar;Deens;2018;27.0
7825;Totaal mannen en vrouwen;0 jaar;Deens;2019;18.0
7826;Totaal mannen en vrouwen;0 jaar;Deens;2020;27.0
7827;Totaal mannen en vrouwen;0 jaar;Deens;2021;16.0
7828;Totaal mannen en vrouwen;0 jaar;Deens;2022;22.0
7829;Totaal mannen en vrouwen;0 jaar;Deens;2023;12.0
7830;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;1995;0.0
7831;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;1996;1.0
7832;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;1997;0.0
7833;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;1998;0.0
7834;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;1999;0.0
7835;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2000;0.0
7836;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2001;0.0
7837;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2002;0.0
7838;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2003;0.0
7839;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2004;0.0
7840;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2005;0.0
7841;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2006;0.0
7842;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2007;0.0
7843;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2008;0.0
7844;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2009;0.0
7845;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2010;0.0
7846;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2011;0.0
7847;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2012;0.0
7848;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2013;0.0
7849;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2014;0.0
7850;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2015;1.0
7851;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2016;0.0
7852;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2017;0.0
7853;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2018;0.0
7854;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2019;1.0
7855;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2020;1.0
7856;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2021;0.0
7857;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2022;1.0
