ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
2153;0114   Melk, kaas en eieren;2000 september;103.4;;2120
2154;0114   Melk, kaas en eieren;2000 oktober;103.6;;2120
2155;0114   Melk, kaas en eieren;2000 november;103.9;;2120
2156;0114   Melk, kaas en eieren;2000 december;104.1;;2120
2157;0114   Melk, kaas en eieren;2000;102.2;;2120
2158;0114   Melk, kaas en eieren;2001 januari;104.8;;2120
2159;0114   Melk, kaas en eieren;2001 februari;106.9;;2120
2160;0114   Melk, kaas en eieren;2001 maart;107.8;;2120
2161;0114   Melk, kaas en eieren;2001 april;108.8;;2120
2162;0114   Melk, kaas en eieren;2001 mei;108.4;;2120
2163;0114   Melk, kaas en eieren;2001 juni;108.4;;2120
2164;0114   Melk, kaas en eieren;2001 juli;110.4;;2120
2165;0114   Melk, kaas en eieren;2001 augustus;111.6;;2120
2166;0114   Melk, kaas en eieren;2001 september;111.7;;2120
2167;0114   Melk, kaas en eieren;2001 oktober;113.1;;2120
2168;0114   Melk, kaas en eieren;2001 november;113.9;;2120
2169;0114   Melk, kaas en eieren;2001 december;114.3;;2120
2170;0114   Melk, kaas en eieren;2001;110.0;;2120
2171;0114   Melk, kaas en eieren;2002 januari;114.9;;2120
2172;0114   Melk, kaas en eieren;2002 februari;114.9;;2120
2173;0114   Melk, kaas en eieren;2002 maart;115.4;;2120
2174;0114   Melk, kaas en eieren;2002 april;115.3;;2120
2175;0114   Melk, kaas en eieren;2002 mei;115.3;;2120
2176;0114   Melk, kaas en eieren;2002 juni;115.1;;2120
2177;0114   Melk, kaas en eieren;2002 juli;115.4;;2120
2178;0114   Melk, kaas en eieren;2002 augustus;116.0;;2120
2179;0114   Melk, kaas en eieren;2002 september;115.5;;2120
2180;0114   Melk, kaas en eieren;2002 oktober;115.8;;2120
2181;0114   Melk, kaas en eieren;2002 november;115.6;;2120
2182;0114   Melk, kaas en eieren;2002 december;116.3;;2120
2183;0114   Melk, kaas en eieren;2002;115.5;;2120
2184;01141  Melk;1996 januari;;100.0;406
2185;01141  Melk;1996 februari;;100.0;406
2186;01141  Melk;1996 maart;;101.0;406
2187;01141  Melk;1996 april;;101.0;406
2188;01141  Melk;1996 mei;;102.0;406
2189;01141  Melk;1996 juni;;100.0;406
2190;01141  Melk;1996 juli;;99.0;406
2191;01141  Melk;1996 augustus;;100.0;406
2192;01141  Melk;1996 september;;100.0;406
2193;01141  Melk;1996 oktober;;100.0;406
2194;01141  Melk;1996 november;;100.0;406
2195;01141  Melk;1996 december;;101.0;406
2196;01141  Melk;1996;;100.0;406
2197;01141  Melk;1997 januari;;100.0;406
2198;01141  Melk;1997 februari;;100.0;406
2199;01141  Melk;1997 maart;;100.0;406
2200;01141  Melk;1997 april;;100.0;406
2201;01141  Melk;1997 mei;;100.0;406
2202;01141  Melk;1997 juni;;100.0;406
2203;01141  Melk;1997 juli;;101.0;406
2204;01141  Melk;1997 augustus;;102.0;406
2205;01141  Melk;1997 september;;102.0;406
2206;01141  Melk;1997 oktober;;102.0;406
2207;01141  Melk;1997 november;;102.0;406
2208;01141  Melk;1997 december;;102.0;406
2209;01141  Melk;1997;;101.0;406
2210;01141  Melk;1998 januari;;104.0;406
2211;01141  Melk;1998 februari;;104.0;406
2212;01141  Melk;1998 maart;;104.0;406
2213;01141  Melk;1998 april;;104.0;406
2214;01141  Melk;1998 mei;;105.0;406
2215;01141  Melk;1998 juni;;106.0;406
2216;01141  Melk;1998 juli;;105.0;406
2217;01141  Melk;1998 augustus;;105.0;406
2218;01141  Melk;1998 september;;105.0;406
2219;01141  Melk;1998 oktober;;105.0;406
2220;01141  Melk;1998 november;;105.0;406
2221;01141  Melk;1998 december;;105.0;406
2222;01141  Melk;1998;;105.0;406
2223;01141  Melk;1999 januari;;105.0;406
2224;01141  Melk;1999 februari;;105.0;406
2225;01141  Melk;1999 maart;;104.0;406
2226;01141  Melk;1999 april;;104.0;406
2227;01141  Melk;1999 mei;;104.0;406
2228;01141  Melk;1999 juni;;105.0;406
2229;01141  Melk;1999 juli;;105.0;406
2230;01141  Melk;1999 augustus;;105.0;406
2231;01141  Melk;1999 september;;104.0;406
2232;01141  Melk;1999 oktober;;105.0;406
2233;01141  Melk;1999 november;;105.0;406
2234;01141  Melk;1999 december;;105.0;406
2235;01141  Melk;1999;;105.0;406
2236;01141  Melk;2000 januari;;105.0;406
2237;01141  Melk;2000 februari;;102.0;406
2238;01141  Melk;2000 maart;;102.0;406
2239;01141  Melk;2000 april;;102.0;406
2240;01141  Melk;2000 mei;;102.0;406
2241;01141  Melk;2000 juni;;102.0;406
2242;01141  Melk;2000 juli;;103.0;406
2243;01141  Melk;2000 augustus;;105.0;406
2244;01141  Melk;2000 september;;106.0;406
2245;01141  Melk;2000 oktober;;106.0;406
2246;01141  Melk;2000 november;;106.0;406
2247;01141  Melk;2000 december;;106.0;406
2248;01141  Melk;2000;;104.0;406
2249;01141  Melk;2001 januari;;106.0;406
2250;01141  Melk;2001 februari;;110.0;406
2251;01141  Melk;2001 maart;;111.0;406
2252;01141  Melk;2001 april;;113.0;406
2253;01141  Melk;2001 mei;;113.0;406
2254;01141  Melk;2001 juni;;113.0;406
2255;01141  Melk;2001 juli;;117.0;406
2256;01141  Melk;2001 augustus;;119.0;406
2257;01141  Melk;2001 september;;119.0;406
2258;01141  Melk;2001 oktober;;123.0;406
2259;01141  Melk;2001 november;;124.0;406
2260;01141  Melk;2001 december;;124.0;406
2261;01141  Melk;2001;;116.0;406
2262;01141  Melk;2002 januari;;125.0;406
2263;01141  Melk;2002 februari;;125.0;406
2264;01141  Melk;2002 maart;;125.0;406
2265;01141  Melk;2002 april;;126.0;406
2266;01141  Melk;2002 mei;;126.0;406
2267;01141  Melk;2002 juni;;126.0;406
2268;01141  Melk;2002 juli;;127.0;406
2269;01141  Melk;2002 augustus;;127.0;406
2270;01141  Melk;2002 september;;126.0;406
2271;01141  Melk;2002 oktober;;127.0;406
2272;01141  Melk;2002 november;;127.0;406
2273;01141  Melk;2002 december;;127.0;406
2274;01141  Melk;2002;;126.0;406
2275;01142  Overige melkproducten;1996 januari;;100.0;741
2276;01142  Overige melkproducten;1996 februari;;100.0;741
2277;01142  Overige melkproducten;1996 maart;;100.0;741
2278;01142  Overige melkproducten;1996 april;;101.0;741
2279;01142  Overige melkproducten;1996 mei;;100.0;741
2280;01142  Overige melkproducten;1996 juni;;100.0;741
2281;01142  Overige melkproducten;1996 juli;;100.0;741
2282;01142  Overige melkproducten;1996 augustus;;100.0;741
2283;01142  Overige melkproducten;1996 september;;100.0;741
2284;01142  Overige melkproducten;1996 oktober;;100.0;741
2285;01142  Overige melkproducten;1996 november;;100.0;741
2286;01142  Overige melkproducten;1996 december;;100.0;741
2287;01142  Overige melkproducten;1996;;100.0;741
2288;01142  Overige melkproducten;1997 januari;;99.0;741
2289;01142  Overige melkproducten;1997 februari;;99.0;741
2290;01142  Overige melkproducten;1997 maart;;99.0;741
2291;01142  Overige melkproducten;1997 april;;99.0;741
2292;01142  Overige melkproducten;1997 mei;;99.0;741
2293;01142  Overige melkproducten;1997 juni;;99.0;741
2294;01142  Overige melkproducten;1997 juli;;100.0;741
2295;01142  Overige melkproducten;1997 augustus;;100.0;741
2296;01142  Overige melkproducten;1997 september;;100.0;741
2297;01142  Overige melkproducten;1997 oktober;;100.0;741
2298;01142  Overige melkproducten;1997 november;;100.0;741
2299;01142  Overige melkproducten;1997 december;;100.0;741
2300;01142  Overige melkproducten;1997;;100.0;741
2301;01142  Overige melkproducten;1998 januari;;101.0;741
2302;01142  Overige melkproducten;1998 februari;;101.0;741
2303;01142  Overige melkproducten;1998 maart;;101.0;741
2304;01142  Overige melkproducten;1998 april;;101.0;741
2305;01142  Overige melkproducten;1998 mei;;100.0;741
2306;01142  Overige melkproducten;1998 juni;;100.0;741
2307;01142  Overige melkproducten;1998 juli;;100.0;741
2308;01142  Overige melkproducten;1998 augustus;;100.0;741
2309;01142  Overige melkproducten;1998 september;;100.0;741
2310;01142  Overige melkproducten;1998 oktober;;100.0;741
2311;01142  Overige melkproducten;1998 november;;100.0;741
2312;01142  Overige melkproducten;1998 december;;99.0;741
2313;01142  Overige melkproducten;1998;;100.0;741
2314;01142  Overige melkproducten;1999 januari;;100.0;741
2315;01142  Overige melkproducten;1999 februari;;100.0;741
2316;01142  Overige melkproducten;1999 maart;;100.0;741
2317;01142  Overige melkproducten;1999 april;;100.0;741
2318;01142  Overige melkproducten;1999 mei;;100.0;741
2319;01142  Overige melkproducten;1999 juni;;100.0;741
2320;01142  Overige melkproducten;1999 juli;;100.0;741
2321;01142  Overige melkproducten;1999 augustus;;100.0;741
2322;01142  Overige melkproducten;1999 september;;100.0;741
2323;01142  Overige melkproducten;1999 oktober;;99.0;741
2324;01142  Overige melkproducten;1999 november;;99.0;741
2325;01142  Overige melkproducten;1999 december;;99.0;741
2326;01142  Overige melkproducten;1999;;100.0;741
2327;01142  Overige melkproducten;2000 januari;;100.0;741
2328;01142  Overige melkproducten;2000 februari;;98.0;741
2329;01142  Overige melkproducten;2000 maart;;97.0;741
2330;01142  Overige melkproducten;2000 april;;97.0;741
2331;01142  Overige melkproducten;2000 mei;;97.0;741
2332;01142  Overige melkproducten;2000 juni;;98.0;741
2333;01142  Overige melkproducten;2000 juli;;99.0;741
2334;01142  Overige melkproducten;2000 augustus;;100.0;741
2335;01142  Overige melkproducten;2000 september;;100.0;741
2336;01142  Overige melkproducten;2000 oktober;;100.0;741
2337;01142  Overige melkproducten;2000 november;;100.0;741
2338;01142  Overige melkproducten;2000 december;;101.0;741
2339;01142  Overige melkproducten;2000;;99.0;741
2340;01142  Overige melkproducten;2001 januari;;101.0;741
2341;01142  Overige melkproducten;2001 februari;;103.0;741
2342;01142  Overige melkproducten;2001 maart;;105.0;741
2343;01142  Overige melkproducten;2001 april;;105.0;741
2344;01142  Overige melkproducten;2001 mei;;104.0;741
2345;01142  Overige melkproducten;2001 juni;;105.0;741
2346;01142  Overige melkproducten;2001 juli;;108.0;741
2347;01142  Overige melkproducten;2001 augustus;;109.0;741
2348;01142  Overige melkproducten;2001 september;;109.0;741
2349;01142  Overige melkproducten;2001 oktober;;111.0;741
2350;01142  Overige melkproducten;2001 november;;111.0;741
2351;01142  Overige melkproducten;2001 december;;111.0;741
2352;01142  Overige melkproducten;2001;;107.0;741
2353;01142  Overige melkproducten;2002 januari;;111.0;741
2354;01142  Overige melkproducten;2002 februari;;111.0;741
2355;01142  Overige melkproducten;2002 maart;;112.0;741
2356;01142  Overige melkproducten;2002 april;;112.0;741
2357;01142  Overige melkproducten;2002 mei;;112.0;741
2358;01142  Overige melkproducten;2002 juni;;112.0;741
2359;01142  Overige melkproducten;2002 juli;;113.0;741
2360;01142  Overige melkproducten;2002 augustus;;112.0;741
2361;01142  Overige melkproducten;2002 september;;112.0;741
2362;01142  Overige melkproducten;2002 oktober;;112.0;741
2363;01142  Overige melkproducten;2002 november;;112.0;741
2364;01142  Overige melkproducten;2002 december;;112.0;741
2365;01142  Overige melkproducten;2002;;112.0;741
2366;01143  Kaas;1996 januari;;99.0;859
2367;01143  Kaas;1996 februari;;98.0;859
2368;01143  Kaas;1996 maart;;100.0;859
2369;01143  Kaas;1996 april;;99.0;859
2370;01143  Kaas;1996 mei;;100.0;859
2371;01143  Kaas;1996 juni;;99.0;859
2372;01143  Kaas;1996 juli;;99.0;859
2373;01143  Kaas;1996 augustus;;97.0;859
2374;01143  Kaas;1996 september;;98.0;859
2375;01143  Kaas;1996 oktober;;98.0;859
2376;01143  Kaas;1996 november;;99.0;859
2377;01143  Kaas;1996 december;;99.0;859
2378;01143  Kaas;1996;;99.0;859
2379;01143  Kaas;1997 januari;;99.0;859
2380;01143  Kaas;1997 februari;;100.0;859
2381;01143  Kaas;1997 maart;;99.0;859
2382;01143  Kaas;1997 april;;98.0;859
2383;01143  Kaas;1997 mei;;99.0;859
2384;01143  Kaas;1997 juni;;100.0;859
2385;01143  Kaas;1997 juli;;99.0;859
2386;01143  Kaas;1997 augustus;;99.0;859
2387;01143  Kaas;1997 september;;99.0;859
2388;01143  Kaas;1997 oktober;;100.0;859
2389;01143  Kaas;1997 november;;99.0;859
2390;01143  Kaas;1997 december;;100.0;859
2391;01143  Kaas;1997;;99.0;859
2392;01143  Kaas;1998 januari;;101.0;859
2393;01143  Kaas;1998 februari;;98.0;859
2394;01143  Kaas;1998 maart;;100.0;859
2395;01143  Kaas;1998 april;;102.0;859
2396;01143  Kaas;1998 mei;;103.0;859
2397;01143  Kaas;1998 juni;;103.0;859
2398;01143  Kaas;1998 juli;;103.0;859
2399;01143  Kaas;1998 augustus;;103.0;859
2400;01143  Kaas;1998 september;;103.0;859
2401;01143  Kaas;1998 oktober;;103.0;859
2402;01143  Kaas;1998 november;;103.0;859
2403;01143  Kaas;1998 december;;103.0;859
2404;01143  Kaas;1998;;102.0;859
2405;01143  Kaas;1999 januari;;103.0;859
2406;01143  Kaas;1999 februari;;103.0;859
2407;01143  Kaas;1999 maart;;103.0;859
2408;01143  Kaas;1999 april;;103.0;859
2409;01143  Kaas;1999 mei;;103.0;859
2410;01143  Kaas;1999 juni;;104.0;859
2411;01143  Kaas;1999 juli;;103.0;859
2412;01143  Kaas;1999 augustus;;103.0;859
2413;01143  Kaas;1999 september;;103.0;859
2414;01143  Kaas;1999 oktober;;103.0;859
2415;01143  Kaas;1999 november;;103.0;859
2416;01143  Kaas;1999 december;;102.0;859
2417;01143  Kaas;1999;;103.0;859
2418;01143  Kaas;2000 januari;;103.0;859
2419;01143  Kaas;2000 februari;;102.0;859
2420;01143  Kaas;2000 maart;;103.0;859
2421;01143  Kaas;2000 april;;102.0;859
2422;01143  Kaas;2000 mei;;102.0;859
2423;01143  Kaas;2000 juni;;102.0;859
2424;01143  Kaas;2000 juli;;102.0;859
2425;01143  Kaas;2000 augustus;;102.0;859
2426;01143  Kaas;2000 september;;104.0;859
2427;01143  Kaas;2000 oktober;;104.0;859
2428;01143  Kaas;2000 november;;104.0;859
2429;01143  Kaas;2000 december;;104.0;859
2430;01143  Kaas;2000;;103.0;859
2431;01143  Kaas;2001 januari;;106.0;859
2432;01143  Kaas;2001 februari;;107.0;859
2433;01143  Kaas;2001 maart;;108.0;859
2434;01143  Kaas;2001 april;;109.0;859
2435;01143  Kaas;2001 mei;;109.0;859
2436;01143  Kaas;2001 juni;;109.0;859
2437;01143  Kaas;2001 juli;;110.0;859
2438;01143  Kaas;2001 augustus;;111.0;859
2439;01143  Kaas;2001 september;;111.0;859
2440;01143  Kaas;2001 oktober;;110.0;859
2441;01143  Kaas;2001 november;;112.0;859
2442;01143  Kaas;2001 december;;112.0;859
2443;01143  Kaas;2001;;110.0;859
2444;01143  Kaas;2002 januari;;112.0;859
2445;01143  Kaas;2002 februari;;113.0;859
2446;01143  Kaas;2002 maart;;113.0;859
2447;01143  Kaas;2002 april;;113.0;859
2448;01143  Kaas;2002 mei;;113.0;859
2449;01143  Kaas;2002 juni;;113.0;859
2450;01143  Kaas;2002 juli;;113.0;859
2451;01143  Kaas;2002 augustus;;114.0;859
2452;01143  Kaas;2002 september;;114.0;859
2453;01143  Kaas;2002 oktober;;114.0;859
2454;01143  Kaas;2002 november;;113.0;859
2455;01143  Kaas;2002 december;;114.0;859
2456;01143  Kaas;2002;;113.0;859
2457;01144  Eieren;1996 januari;;112.0;114
2458;01144  Eieren;1996 februari;;111.0;114
2459;01144  Eieren;1996 maart;;125.0;114
2460;01144  Eieren;1996 april;;127.0;114
2461;01144  Eieren;1996 mei;;112.0;114
2462;01144  Eieren;1996 juni;;112.0;114
2463;01144  Eieren;1996 juli;;107.0;114
2464;01144  Eieren;1996 augustus;;109.0;114
2465;01144  Eieren;1996 september;;110.0;114
2466;01144  Eieren;1996 oktober;;109.0;114
2467;01144  Eieren;1996 november;;111.0;114
2468;01144  Eieren;1996 december;;117.0;114
2469;01144  Eieren;1996;;113.0;114
2470;01144  Eieren;1997 januari;;119.0;114
2471;01144  Eieren;1997 februari;;123.0;114
2472;01144  Eieren;1997 maart;;123.0;114
2473;01144  Eieren;1997 april;;114.0;114
2474;01144  Eieren;1997 mei;;108.0;114
2475;01144  Eieren;1997 juni;;106.0;114
2476;01144  Eieren;1997 juli;;104.0;114
2477;01144  Eieren;1997 augustus;;109.0;114
2478;01144  Eieren;1997 september;;110.0;114
2479;01144  Eieren;1997 oktober;;112.0;114
2480;01144  Eieren;1997 november;;112.0;114
2481;01144  Eieren;1997 december;;117.0;114
2482;01144  Eieren;1997;;113.0;114
2483;01144  Eieren;1998 januari;;117.0;114
2484;01144  Eieren;1998 februari;;112.0;114
2485;01144  Eieren;1998 maart;;109.0;114
2486;01144  Eieren;1998 april;;108.0;114
2487;01144  Eieren;1998 mei;;98.0;114
2488;01144  Eieren;1998 juni;;97.0;114
2489;01144  Eieren;1998 juli;;104.0;114
2490;01144  Eieren;1998 augustus;;101.0;114
2491;01144  Eieren;1998 september;;104.0;114
2492;01144  Eieren;1998 oktober;;101.0;114
2493;01144  Eieren;1998 november;;101.0;114
2494;01144  Eieren;1998 december;;105.0;114
2495;01144  Eieren;1998;;105.0;114
2496;01144  Eieren;1999 januari;;103.0;114
2497;01144  Eieren;1999 februari;;99.0;114
2498;01144  Eieren;1999 maart;;102.0;114
2499;01144  Eieren;1999 april;;100.0;114
2500;01144  Eieren;1999 mei;;94.0;114
2501;01144  Eieren;1999 juni;;96.0;114
2502;01144  Eieren;1999 juli;;90.0;114
2503;01144  Eieren;1999 augustus;;91.0;114
2504;01144  Eieren;1999 september;;101.0;114
2505;01144  Eieren;1999 oktober;;97.0;114
2506;01144  Eieren;1999 november;;100.0;114
2507;01144  Eieren;1999 december;;103.0;114
2508;01144  Eieren;1999;;98.0;114
2509;01144  Eieren;2000 januari;;104.0;114
2510;01144  Eieren;2000 februari;;112.0;114
2511;01144  Eieren;2000 maart;;115.0;114
2512;01144  Eieren;2000 april;;120.0;114
2513;01144  Eieren;2000 mei;;113.0;114
2514;01144  Eieren;2000 juni;;111.0;114
2515;01144  Eieren;2000 juli;;108.0;114
2516;01144  Eieren;2000 augustus;;110.0;114
2517;01144  Eieren;2000 september;;111.0;114
2518;01144  Eieren;2000 oktober;;113.0;114
2519;01144  Eieren;2000 november;;116.0;114
2520;01144  Eieren;2000 december;;116.0;114
2521;01144  Eieren;2000;;113.0;114
2522;01144  Eieren;2001 januari;;116.0;114
2523;01144  Eieren;2001 februari;;118.0;114
2524;01144  Eieren;2001 maart;;117.0;114
2525;01144  Eieren;2001 april;;116.0;114
2526;01144  Eieren;2001 mei;;110.0;114
2527;01144  Eieren;2001 juni;;110.0;114
2528;01144  Eieren;2001 juli;;109.0;114
2529;01144  Eieren;2001 augustus;;111.0;114
2530;01144  Eieren;2001 september;;113.0;114
2531;01144  Eieren;2001 oktober;;113.0;114
2532;01144  Eieren;2001 november;;116.0;114
2533;01144  Eieren;2001 december;;118.0;114
2534;01144  Eieren;2001;;114.0;114
2535;01144  Eieren;2002 januari;;122.0;114
2536;01144  Eieren;2002 februari;;118.0;114
2537;01144  Eieren;2002 maart;;120.0;114
2538;01144  Eieren;2002 april;;118.0;114
2539;01144  Eieren;2002 mei;;114.0;114
2540;01144  Eieren;2002 juni;;113.0;114
2541;01144  Eieren;2002 juli;;113.0;114
2542;01144  Eieren;2002 augustus;;112.0;114
2543;01144  Eieren;2002 september;;112.0;114
2544;01144  Eieren;2002 oktober;;116.0;114
2545;01144  Eieren;2002 november;;121.0;114
2546;01144  Eieren;2002 december;;124.0;114
2547;01144  Eieren;2002;;117.0;114
2548;0115   Oliën en vetten;1996 januari;99.5;;361
2549;0115   Oliën en vetten;1996 februari;100.3;;361
2550;0115   Oliën en vetten;1996 maart;100.7;;361
2551;0115   Oliën en vetten;1996 april;100.0;;361
2552;0115   Oliën en vetten;1996 mei;100.0;;361
2553;0115   Oliën en vetten;1996 juni;99.3;;361
2554;0115   Oliën en vetten;1996 juli;99.4;;361
2555;0115   Oliën en vetten;1996 augustus;98.8;;361
2556;0115   Oliën en vetten;1996 september;99.1;;361
2557;0115   Oliën en vetten;1996 oktober;98.8;;361
2558;0115   Oliën en vetten;1996 november;99.1;;361
2559;0115   Oliën en vetten;1996 december;99.2;;361
2560;0115   Oliën en vetten;1996;99.5;;361
2561;0115   Oliën en vetten;1997 januari;99.4;;361
2562;0115   Oliën en vetten;1997 februari;99.0;;361
2563;0115   Oliën en vetten;1997 maart;99.5;;361
2564;0115   Oliën en vetten;1997 april;99.6;;361
2565;0115   Oliën en vetten;1997 mei;99.5;;361
2566;0115   Oliën en vetten;1997 juni;99.8;;361
2567;0115   Oliën en vetten;1997 juli;99.6;;361
2568;0115   Oliën en vetten;1997 augustus;99.9;;361
2569;0115   Oliën en vetten;1997 september;99.8;;361
2570;0115   Oliën en vetten;1997 oktober;99.8;;361
2571;0115   Oliën en vetten;1997 november;100.0;;361
2572;0115   Oliën en vetten;1997 december;100.7;;361
2573;0115   Oliën en vetten;1997;99.7;;361
2574;0115   Oliën en vetten;1998 januari;100.7;;361
2575;0115   Oliën en vetten;1998 februari;100.5;;361
2576;0115   Oliën en vetten;1998 maart;101.0;;361
2577;0115   Oliën en vetten;1998 april;99.5;;361
2578;0115   Oliën en vetten;1998 mei;101.6;;361
2579;0115   Oliën en vetten;1998 juni;102.1;;361
2580;0115   Oliën en vetten;1998 juli;102.2;;361
2581;0115   Oliën en vetten;1998 augustus;102.2;;361
2582;0115   Oliën en vetten;1998 september;102.0;;361
2583;0115   Oliën en vetten;1998 oktober;102.0;;361
2584;0115   Oliën en vetten;1998 november;102.0;;361
2585;0115   Oliën en vetten;1998 december;101.4;;361
2586;0115   Oliën en vetten;1998;101.4;;361
2587;0115   Oliën en vetten;1999 januari;101.6;;361
2588;0115   Oliën en vetten;1999 februari;101.5;;361
2589;0115   Oliën en vetten;1999 maart;101.4;;361
2590;0115   Oliën en vetten;1999 april;101.5;;361
2591;0115   Oliën en vetten;1999 mei;101.7;;361
2592;0115   Oliën en vetten;1999 juni;101.8;;361
2593;0115   Oliën en vetten;1999 juli;101.9;;361
2594;0115   Oliën en vetten;1999 augustus;101.8;;361
2595;0115   Oliën en vetten;1999 september;102.0;;361
2596;0115   Oliën en vetten;1999 oktober;102.1;;361
2597;0115   Oliën en vetten;1999 november;106.2;;361
2598;0115   Oliën en vetten;1999 december;105.8;;361
2599;0115   Oliën en vetten;1999;102.4;;361
2600;0115   Oliën en vetten;2000 januari;106.7;;361
2601;0115   Oliën en vetten;2000 februari;106.4;;361
2602;0115   Oliën en vetten;2000 maart;106.0;;361
2603;0115   Oliën en vetten;2000 april;105.7;;361
2604;0115   Oliën en vetten;2000 mei;105.5;;361
2605;0115   Oliën en vetten;2000 juni;105.5;;361
2606;0115   Oliën en vetten;2000 juli;105.2;;361
2607;0115   Oliën en vetten;2000 augustus;105.2;;361
2608;0115   Oliën en vetten;2000 september;107.1;;361
2609;0115   Oliën en vetten;2000 oktober;107.3;;361
2610;0115   Oliën en vetten;2000 november;107.7;;361
2611;0115   Oliën en vetten;2000 december;110.7;;361
2612;0115   Oliën en vetten;2000;106.6;;361
2613;0115   Oliën en vetten;2001 januari;111.6;;361
2614;0115   Oliën en vetten;2001 februari;112.1;;361
2615;0115   Oliën en vetten;2001 maart;113.0;;361
2616;0115   Oliën en vetten;2001 april;112.8;;361
2617;0115   Oliën en vetten;2001 mei;113.1;;361
2618;0115   Oliën en vetten;2001 juni;113.4;;361
2619;0115   Oliën en vetten;2001 juli;113.9;;361
2620;0115   Oliën en vetten;2001 augustus;114.0;;361
2621;0115   Oliën en vetten;2001 september;113.9;;361
2622;0115   Oliën en vetten;2001 oktober;113.8;;361
2623;0115   Oliën en vetten;2001 november;113.7;;361
2624;0115   Oliën en vetten;2001 december;113.8;;361
2625;0115   Oliën en vetten;2001;113.3;;361
2626;0115   Oliën en vetten;2002 januari;114.4;;361
2627;0115   Oliën en vetten;2002 februari;115.1;;361
2628;0115   Oliën en vetten;2002 maart;118.8;;361
2629;0115   Oliën en vetten;2002 april;120.6;;361
2630;0115   Oliën en vetten;2002 mei;120.2;;361
2631;0115   Oliën en vetten;2002 juni;119.5;;361
2632;0115   Oliën en vetten;2002 juli;120.1;;361
2633;0115   Oliën en vetten;2002 augustus;120.7;;361
2634;0115   Oliën en vetten;2002 september;120.2;;361
2635;0115   Oliën en vetten;2002 oktober;120.3;;361
2636;0115   Oliën en vetten;2002 november;119.9;;361
2637;0115   Oliën en vetten;2002 december;119.3;;361
2638;0115   Oliën en vetten;2002;119.1;;361
2639;01151  Boter;1996 januari;;100.0;74
2640;01151  Boter;1996 februari;;101.0;74
2641;01151  Boter;1996 maart;;101.0;74
2642;01151  Boter;1996 april;;100.0;74
2643;01151  Boter;1996 mei;;100.0;74
2644;01151  Boter;1996 juni;;100.0;74
2645;01151  Boter;1996 juli;;100.0;74
2646;01151  Boter;1996 augustus;;100.0;74
2647;01151  Boter;1996 september;;99.0;74
2648;01151  Boter;1996 oktober;;100.0;74
2649;01151  Boter;1996 november;;100.0;74
2650;01151  Boter;1996 december;;99.0;74
2651;01151  Boter;1996;;100.0;74
2652;01151  Boter;1997 januari;;100.0;74
2653;01151  Boter;1997 februari;;100.0;74
2654;01151  Boter;1997 maart;;100.0;74
2655;01151  Boter;1997 april;;100.0;74
2656;01151  Boter;1997 mei;;100.0;74
2657;01151  Boter;1997 juni;;101.0;74
2658;01151  Boter;1997 juli;;101.0;74
2659;01151  Boter;1997 augustus;;102.0;74
2660;01151  Boter;1997 september;;102.0;74
2661;01151  Boter;1997 oktober;;102.0;74
2662;01151  Boter;1997 november;;102.0;74
2663;01151  Boter;1997 december;;103.0;74
2664;01151  Boter;1997;;101.0;74
2665;01151  Boter;1998 januari;;104.0;74
2666;01151  Boter;1998 februari;;104.0;74
2667;01151  Boter;1998 maart;;105.0;74
2668;01151  Boter;1998 april;;105.0;74
2669;01151  Boter;1998 mei;;105.0;74
2670;01151  Boter;1998 juni;;106.0;74
2671;01151  Boter;1998 juli;;106.0;74
2672;01151  Boter;1998 augustus;;106.0;74
2673;01151  Boter;1998 september;;105.0;74
2674;01151  Boter;1998 oktober;;105.0;74
2675;01151  Boter;1998 november;;105.0;74
2676;01151  Boter;1998 december;;104.0;74
2677;01151  Boter;1998;;105.0;74
2678;01151  Boter;1999 januari;;104.0;74
2679;01151  Boter;1999 februari;;103.0;74
2680;01151  Boter;1999 maart;;103.0;74
2681;01151  Boter;1999 april;;104.0;74
2682;01151  Boter;1999 mei;;104.0;74
2683;01151  Boter;1999 juni;;104.0;74
2684;01151  Boter;1999 juli;;104.0;74
2685;01151  Boter;1999 augustus;;104.0;74
2686;01151  Boter;1999 september;;104.0;74
2687;01151  Boter;1999 oktober;;105.0;74
2688;01151  Boter;1999 november;;106.0;74
2689;01151  Boter;1999 december;;106.0;74
2690;01151  Boter;1999;;104.0;74
2691;01151  Boter;2000 januari;;107.0;74
2692;01151  Boter;2000 februari;;107.0;74
2693;01151  Boter;2000 maart;;107.0;74
2694;01151  Boter;2000 april;;106.0;74
2695;01151  Boter;2000 mei;;106.0;74
2696;01151  Boter;2000 juni;;107.0;74
2697;01151  Boter;2000 juli;;106.0;74
2698;01151  Boter;2000 augustus;;106.0;74
2699;01151  Boter;2000 september;;110.0;74
2700;01151  Boter;2000 oktober;;110.0;74
2701;01151  Boter;2000 november;;109.0;74
2702;01151  Boter;2000 december;;107.0;74
2703;01151  Boter;2000;;107.0;74
2704;01151  Boter;2001 januari;;108.0;74
2705;01151  Boter;2001 februari;;109.0;74
2706;01151  Boter;2001 maart;;109.0;74
2707;01151  Boter;2001 april;;109.0;74
2708;01151  Boter;2001 mei;;108.0;74
