ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
587;252 Tankbouw en cv-industrie;2023;393.0
588;253 Stoomketelindustrie;2018;
589;253 Stoomketelindustrie;2019;
590;253 Stoomketelindustrie;2020;
591;253 Stoomketelindustrie;2021;22.0
592;253 Stoomketelindustrie;2022;
593;253 Stoomketelindustrie;2023;
594;254 Wapen- en munitie-industrie;2018;
595;254 Wapen- en munitie-industrie;2019;
596;254 Wapen- en munitie-industrie;2020;
597;254 Wapen- en munitie-industrie;2021;4.0
598;254 Wapen- en munitie-industrie;2022;
599;254 Wapen- en munitie-industrie;2023;
600;255 Smederijen, profielwalserijen e.d.;2018;549.0
601;255 Smederijen, profielwalserijen e.d.;2019;535.0
602;255 Smederijen, profielwalserijen e.d.;2020;518.0
603;255 Smederijen, profielwalserijen e.d.;2021;518.0
604;255 Smederijen, profielwalserijen e.d.;2022;510.0
605;255 Smederijen, profielwalserijen e.d.;2023;504.0
606;256 Overige metaalbewerkingsindustrie;2018;7095.0
607;256 Overige metaalbewerkingsindustrie;2019;7490.0
608;256 Overige metaalbewerkingsindustrie;2020;7732.0
609;256 Overige metaalbewerkingsindustrie;2021;8062.0
610;256 Overige metaalbewerkingsindustrie;2022;8223.0
611;256 Overige metaalbewerkingsindustrie;2023;8627.0
612;257 Bestek-, gereedschapindustrie e.d.;2018;471.0
613;257 Bestek-, gereedschapindustrie e.d.;2019;490.0
614;257 Bestek-, gereedschapindustrie e.d.;2020;484.0
615;257 Bestek-, gereedschapindustrie e.d.;2021;473.0
616;257 Bestek-, gereedschapindustrie e.d.;2022;465.0
617;257 Bestek-, gereedschapindustrie e.d.;2023;448.0
618;259 Overige metaalproductenindustrie;2018;1091.0
619;259 Overige metaalproductenindustrie;2019;1118.0
620;259 Overige metaalproductenindustrie;2020;1099.0
621;259 Overige metaalproductenindustrie;2021;1110.0
622;259 Overige metaalproductenindustrie;2022;1156.0
623;259 Overige metaalproductenindustrie;2023;1150.0
624;26 Elektrotechnische industrie;2018;804.0
625;26 Elektrotechnische industrie;2019;835.0
626;26 Elektrotechnische industrie;2020;786.0
627;26 Elektrotechnische industrie;2021;690.0
628;26 Elektrotechnische industrie;2022;638.0
629;26 Elektrotechnische industrie;2023;690.0
630;261 Elektrocomponentenindustrie e.d.;2018;173.0
631;261 Elektrocomponentenindustrie e.d.;2019;192.0
632;261 Elektrocomponentenindustrie e.d.;2020;174.0
633;261 Elektrocomponentenindustrie e.d.;2021;142.0
634;261 Elektrocomponentenindustrie e.d.;2022;138.0
635;261 Elektrocomponentenindustrie e.d.;2023;151.0
636;262 Computerindustrie;2018;58.0
637;262 Computerindustrie;2019;66.0
638;262 Computerindustrie;2020;66.0
639;262 Computerindustrie;2021;
640;262 Computerindustrie;2022;34.0
641;262 Computerindustrie;2023;31.0
642;263 Communicatieapparatenindustrie;2018;69.0
643;263 Communicatieapparatenindustrie;2019;44.0
644;263 Communicatieapparatenindustrie;2020;40.0
645;263 Communicatieapparatenindustrie;2021;27.0
646;263 Communicatieapparatenindustrie;2022;35.0
647;263 Communicatieapparatenindustrie;2023;31.0
648;264 Consumentenelektronicaindustrie;2018;51.0
649;264 Consumentenelektronicaindustrie;2019;58.0
650;264 Consumentenelektronicaindustrie;2020;
651;264 Consumentenelektronicaindustrie;2021;42.0
652;264 Consumentenelektronicaindustrie;2022;41.0
653;264 Consumentenelektronicaindustrie;2023;
654;265 Meetapparaten- en uurwerkindustrie;2018;357.0
655;265 Meetapparaten- en uurwerkindustrie;2019;381.0
656;265 Meetapparaten- en uurwerkindustrie;2020;373.0
657;265 Meetapparaten- en uurwerkindustrie;2021;380.0
658;265 Meetapparaten- en uurwerkindustrie;2022;344.0
659;265 Meetapparaten- en uurwerkindustrie;2023;385.0
660;266 Elektromedische apparatenindustrie;2018;41.0
661;266 Elektromedische apparatenindustrie;2019;40.0
662;266 Elektromedische apparatenindustrie;2020;36.0
663;266 Elektromedische apparatenindustrie;2021;23.0
664;266 Elektromedische apparatenindustrie;2022;
665;266 Elektromedische apparatenindustrie;2023;23.0
666;267 Optische instrumentenindustrie;2018;47.0
667;267 Optische instrumentenindustrie;2019;47.0
668;267 Optische instrumentenindustrie;2020;40.0
669;267 Optische instrumentenindustrie;2021;22.0
670;267 Optische instrumentenindustrie;2022;22.0
671;267 Optische instrumentenindustrie;2023;26.0
672;268 Industrie van informatiedragers;2018;8.0
673;268 Industrie van informatiedragers;2019;7.0
674;268 Industrie van informatiedragers;2020;
675;268 Industrie van informatiedragers;2021;
676;268 Industrie van informatiedragers;2022;
677;268 Industrie van informatiedragers;2023;
678;27 Elektrische apparatenindustrie;2018;1437.0
679;27 Elektrische apparatenindustrie;2019;1445.0
680;27 Elektrische apparatenindustrie;2020;1502.0
681;27 Elektrische apparatenindustrie;2021;1381.0
682;27 Elektrische apparatenindustrie;2022;1409.0
683;27 Elektrische apparatenindustrie;2023;1431.0
684;271 Elektromotor- en -panelenindustrie;2018;516.0
685;271 Elektromotor- en -panelenindustrie;2019;532.0
686;271 Elektromotor- en -panelenindustrie;2020;540.0
687;271 Elektromotor- en -panelenindustrie;2021;457.0
688;271 Elektromotor- en -panelenindustrie;2022;429.0
689;271 Elektromotor- en -panelenindustrie;2023;428.0
690;272 Accu- en batterijenindustrie;2018;25.0
691;272 Accu- en batterijenindustrie;2019;27.0
692;272 Accu- en batterijenindustrie;2020;28.0
693;272 Accu- en batterijenindustrie;2021;29.0
694;272 Accu- en batterijenindustrie;2022;37.0
695;272 Accu- en batterijenindustrie;2023;38.0
696;273 Elektr. kabel-, schakelaarindustrie;2018;78.0
697;273 Elektr. kabel-, schakelaarindustrie;2019;75.0
698;273 Elektr. kabel-, schakelaarindustrie;2020;79.0
699;273 Elektr. kabel-, schakelaarindustrie;2021;68.0
700;273 Elektr. kabel-, schakelaarindustrie;2022;81.0
701;273 Elektr. kabel-, schakelaarindustrie;2023;82.0
702;274 Elektrische verlichtingsindustrie;2018;303.0
703;274 Elektrische verlichtingsindustrie;2019;338.0
704;274 Elektrische verlichtingsindustrie;2020;335.0
705;274 Elektrische verlichtingsindustrie;2021;294.0
706;274 Elektrische verlichtingsindustrie;2022;311.0
707;274 Elektrische verlichtingsindustrie;2023;307.0
708;275 Huishoudelijke apparatenindustrie;2018;159.0
709;275 Huishoudelijke apparatenindustrie;2019;165.0
710;275 Huishoudelijke apparatenindustrie;2020;166.0
711;275 Huishoudelijke apparatenindustrie;2021;154.0
712;275 Huishoudelijke apparatenindustrie;2022;147.0
713;275 Huishoudelijke apparatenindustrie;2023;149.0
714;279 Overige elektr. apparatenindustrie;2018;356.0
715;279 Overige elektr. apparatenindustrie;2019;308.0
716;279 Overige elektr. apparatenindustrie;2020;354.0
717;279 Overige elektr. apparatenindustrie;2021;379.0
718;279 Overige elektr. apparatenindustrie;2022;404.0
719;279 Overige elektr. apparatenindustrie;2023;427.0
720;28 Machine-industrie;2018;6971.0
721;28 Machine-industrie;2019;7172.0
722;28 Machine-industrie;2020;7190.0
723;28 Machine-industrie;2021;7213.0
724;28 Machine-industrie;2022;7235.0
725;28 Machine-industrie;2023;7595.0
726;281 Motoren-, pompen- e.d. industrie;2018;878.0
727;281 Motoren-, pompen- e.d. industrie;2019;810.0
728;281 Motoren-, pompen- e.d. industrie;2020;826.0
729;281 Motoren-, pompen- e.d. industrie;2021;804.0
730;281 Motoren-, pompen- e.d. industrie;2022;790.0
731;281 Motoren-, pompen- e.d. industrie;2023;830.0
732;282 Overige machine-industrie algemeen;2018;3182.0
733;282 Overige machine-industrie algemeen;2019;3408.0
734;282 Overige machine-industrie algemeen;2020;3445.0
735;282 Overige machine-industrie algemeen;2021;3421.0
736;282 Overige machine-industrie algemeen;2022;3494.0
737;282 Overige machine-industrie algemeen;2023;3692.0
738;283 Landbouwmachine-industrie;2018;825.0
739;283 Landbouwmachine-industrie;2019;843.0
740;283 Landbouwmachine-industrie;2020;866.0
741;283 Landbouwmachine-industrie;2021;816.0
742;283 Landbouwmachine-industrie;2022;826.0
743;283 Landbouwmachine-industrie;2023;866.0
744;284 Gereedschapswerktuigenindustrie;2018;270.0
745;284 Gereedschapswerktuigenindustrie;2019;281.0
746;284 Gereedschapswerktuigenindustrie;2020;303.0
747;284 Gereedschapswerktuigenindustrie;2021;304.0
748;284 Gereedschapswerktuigenindustrie;2022;288.0
749;284 Gereedschapswerktuigenindustrie;2023;290.0
750;289 Overige machine-industrie specifiek;2018;1816.0
751;289 Overige machine-industrie specifiek;2019;1830.0
752;289 Overige machine-industrie specifiek;2020;1750.0
753;289 Overige machine-industrie specifiek;2021;1868.0
754;289 Overige machine-industrie specifiek;2022;1837.0
755;289 Overige machine-industrie specifiek;2023;1917.0
756;29 Auto- en aanhangwagenindustrie;2018;1198.0
757;29 Auto- en aanhangwagenindustrie;2019;1203.0
758;29 Auto- en aanhangwagenindustrie;2020;1186.0
759;29 Auto- en aanhangwagenindustrie;2021;1141.0
760;29 Auto- en aanhangwagenindustrie;2022;1136.0
761;29 Auto- en aanhangwagenindustrie;2023;1174.0
762;291 Autoindustrie;2018;182.0
763;291 Autoindustrie;2019;170.0
764;291 Autoindustrie;2020;170.0
765;291 Autoindustrie;2021;186.0
766;291 Autoindustrie;2022;174.0
767;291 Autoindustrie;2023;213.0
768;292 Carrosserie-, aanhangwagenindustrie;2018;862.0
769;292 Carrosserie-, aanhangwagenindustrie;2019;862.0
770;292 Carrosserie-, aanhangwagenindustrie;2020;835.0
771;292 Carrosserie-, aanhangwagenindustrie;2021;808.0
772;292 Carrosserie-, aanhangwagenindustrie;2022;805.0
773;292 Carrosserie-, aanhangwagenindustrie;2023;800.0
774;293 Auto-onderdelenindustrie;2018;154.0
775;293 Auto-onderdelenindustrie;2019;171.0
776;293 Auto-onderdelenindustrie;2020;181.0
777;293 Auto-onderdelenindustrie;2021;147.0
778;293 Auto-onderdelenindustrie;2022;157.0
779;293 Auto-onderdelenindustrie;2023;161.0
780;30 Overige transportmiddelenindustrie;2018;1248.0
781;30 Overige transportmiddelenindustrie;2019;1287.0
782;30 Overige transportmiddelenindustrie;2020;1244.0
783;30 Overige transportmiddelenindustrie;2021;1247.0
784;30 Overige transportmiddelenindustrie;2022;1241.0
785;30 Overige transportmiddelenindustrie;2023;1278.0
786;301 Scheepsbouw;2018;988.0
787;301 Scheepsbouw;2019;1006.0
788;301 Scheepsbouw;2020;943.0
789;301 Scheepsbouw;2021;933.0
790;301 Scheepsbouw;2022;928.0
791;301 Scheepsbouw;2023;935.0
792;302 Industrie van rollend spoormaterieel;2018;10.0
793;302 Industrie van rollend spoormaterieel;2019;
794;302 Industrie van rollend spoormaterieel;2020;
795;302 Industrie van rollend spoormaterieel;2021;
796;302 Industrie van rollend spoormaterieel;2022;49.0
797;302 Industrie van rollend spoormaterieel;2023;42.0
798;303 Vliegtuigindustrie;2018;
799;303 Vliegtuigindustrie;2019;20.0
800;303 Vliegtuigindustrie;2020;
801;303 Vliegtuigindustrie;2021;16.0
802;303 Vliegtuigindustrie;2022;
803;303 Vliegtuigindustrie;2023;
804;304 Industrie van gevechtsvoertuigen;2018;
805;304 Industrie van gevechtsvoertuigen;2019;
806;304 Industrie van gevechtsvoertuigen;2020;
807;304 Industrie van gevechtsvoertuigen;2021;
808;304 Industrie van gevechtsvoertuigen;2022;
809;304 Industrie van gevechtsvoertuigen;2023;
810;309 Overige transportmiddelenindustrie;2018;225.0
811;309 Overige transportmiddelenindustrie;2019;229.0
812;309 Overige transportmiddelenindustrie;2020;256.0
813;309 Overige transportmiddelenindustrie;2021;258.0
814;309 Overige transportmiddelenindustrie;2022;245.0
815;309 Overige transportmiddelenindustrie;2023;279.0
816;31 Meubelindustrie;2018;8217.0
817;31 Meubelindustrie;2019;8380.0
818;31 Meubelindustrie;2020;8709.0
819;31 Meubelindustrie;2021;9060.0
820;31 Meubelindustrie;2022;9199.0
821;31 Meubelindustrie;2023;9275.0
822;310 Meubelindustrie;2018;8217.0
823;310 Meubelindustrie;2019;8380.0
824;310 Meubelindustrie;2020;8709.0
825;310 Meubelindustrie;2021;9060.0
826;310 Meubelindustrie;2022;9199.0
827;310 Meubelindustrie;2023;9275.0
828;32 Overige industrie;2018;5168.0
829;32 Overige industrie;2019;4737.0
830;32 Overige industrie;2020;4628.0
831;32 Overige industrie;2021;4867.0
832;32 Overige industrie;2022;4577.0
833;32 Overige industrie;2023;4571.0
834;321 Munten- en sieradenindustrie;2018;146.0
835;321 Munten- en sieradenindustrie;2019;145.0
836;321 Munten- en sieradenindustrie;2020;144.0
837;321 Munten- en sieradenindustrie;2021;152.0
838;321 Munten- en sieradenindustrie;2022;154.0
839;321 Munten- en sieradenindustrie;2023;137.0
840;322 Muziekinstrumentenindustrie;2018;116.0
841;322 Muziekinstrumentenindustrie;2019;119.0
842;322 Muziekinstrumentenindustrie;2020;115.0
843;322 Muziekinstrumentenindustrie;2021;103.0
844;322 Muziekinstrumentenindustrie;2022;106.0
845;322 Muziekinstrumentenindustrie;2023;109.0
846;323 Sportartikelenindustrie;2018;194.0
847;323 Sportartikelenindustrie;2019;201.0
848;323 Sportartikelenindustrie;2020;186.0
849;323 Sportartikelenindustrie;2021;195.0
850;323 Sportartikelenindustrie;2022;180.0
851;323 Sportartikelenindustrie;2023;203.0
852;324 Speelgoedindustrie;2018;106.0
853;324 Speelgoedindustrie;2019;104.0
854;324 Speelgoedindustrie;2020;108.0
855;324 Speelgoedindustrie;2021;88.0
856;324 Speelgoedindustrie;2022;89.0
857;324 Speelgoedindustrie;2023;102.0
858;325 Medische instrumentenindustrie;2018;615.0
859;325 Medische instrumentenindustrie;2019;570.0
860;325 Medische instrumentenindustrie;2020;566.0
861;325 Medische instrumentenindustrie;2021;576.0
862;325 Medische instrumentenindustrie;2022;578.0
863;325 Medische instrumentenindustrie;2023;523.0
864;329 Overige industrie;2018;3991.0
865;329 Overige industrie;2019;3598.0
866;329 Overige industrie;2020;3509.0
867;329 Overige industrie;2021;3753.0
868;329 Overige industrie;2022;3470.0
869;329 Overige industrie;2023;3497.0
870;33 Reparatie en installatie van machines;2018;14817.0
871;33 Reparatie en installatie van machines;2019;15752.0
872;33 Reparatie en installatie van machines;2020;16222.0
873;33 Reparatie en installatie van machines;2021;16649.0
874;33 Reparatie en installatie van machines;2022;17281.0
875;33 Reparatie en installatie van machines;2023;18493.0
876;331 Reparatie van machines en apparatuur;2018;10696.0
877;331 Reparatie van machines en apparatuur;2019;11287.0
878;331 Reparatie van machines en apparatuur;2020;11538.0
879;331 Reparatie van machines en apparatuur;2021;11793.0
880;331 Reparatie van machines en apparatuur;2022;12281.0
881;331 Reparatie van machines en apparatuur;2023;13177.0
882;332 Installatie van industriële machines;2018;4121.0
883;332 Installatie van industriële machines;2019;4465.0
884;332 Installatie van industriële machines;2020;4684.0
885;332 Installatie van industriële machines;2021;4856.0
886;332 Installatie van industriële machines;2022;5000.0
887;332 Installatie van industriële machines;2023;5316.0
888;D Energievoorziening;2018;4125.0
889;D Energievoorziening;2019;2717.0
890;D Energievoorziening;2020;2518.0
891;D Energievoorziening;2021;2646.0
892;D Energievoorziening;2022;5013.0
893;D Energievoorziening;2023;5453.0
894;35 Energiebedrijven;2018;4125.0
895;35 Energiebedrijven;2019;2717.0
896;35 Energiebedrijven;2020;2518.0
897;35 Energiebedrijven;2021;2646.0
898;35 Energiebedrijven;2022;5013.0
899;35 Energiebedrijven;2023;5453.0
900;351 Energiebedrijven;2018;
901;351 Energiebedrijven;2019;
902;351 Energiebedrijven;2020;
903;351 Energiebedrijven;2021;
904;351 Energiebedrijven;2022;5004.0
905;351 Energiebedrijven;2023;5442.0
906;352 Productie van biogas;2018;0.0
907;352 Productie van biogas;2019;
908;352 Productie van biogas;2020;
909;352 Productie van biogas;2021;
910;352 Productie van biogas;2022;
911;352 Productie van biogas;2023;
912;353 Productie van stoom en koele lucht;2018;
913;353 Productie van stoom en koele lucht;2019;
914;353 Productie van stoom en koele lucht;2020;
915;353 Productie van stoom en koele lucht;2021;
916;353 Productie van stoom en koele lucht;2022;
917;353 Productie van stoom en koele lucht;2023;
918;E Waterbedrijven en afvalbeheer;2018;6138.0
919;E Waterbedrijven en afvalbeheer;2019;6232.0
920;E Waterbedrijven en afvalbeheer;2020;5946.0
921;E Waterbedrijven en afvalbeheer;2021;6407.0
922;E Waterbedrijven en afvalbeheer;2022;6295.0
923;E Waterbedrijven en afvalbeheer;2023;6789.0
924;36 Waterleidingbedrijven;2018;1314.0
925;36 Waterleidingbedrijven;2019;1347.0
926;36 Waterleidingbedrijven;2020;1295.0
927;36 Waterleidingbedrijven;2021;1264.0
928;36 Waterleidingbedrijven;2022;1182.0
929;36 Waterleidingbedrijven;2023;1249.0
930;360 Waterleidingbedrijven;2018;1314.0
931;360 Waterleidingbedrijven;2019;1347.0
932;360 Waterleidingbedrijven;2020;1295.0
933;360 Waterleidingbedrijven;2021;1264.0
934;360 Waterleidingbedrijven;2022;1182.0
935;360 Waterleidingbedrijven;2023;1249.0
936;37 Afvalwaterinzameling en -behandeling;2018;904.0
937;37 Afvalwaterinzameling en -behandeling;2019;965.0
938;37 Afvalwaterinzameling en -behandeling;2020;865.0
939;37 Afvalwaterinzameling en -behandeling;2021;925.0
940;37 Afvalwaterinzameling en -behandeling;2022;949.0
941;37 Afvalwaterinzameling en -behandeling;2023;1258.0
942;370 Afvalwaterinzameling en -behandeling;2018;904.0
943;370 Afvalwaterinzameling en -behandeling;2019;965.0
944;370 Afvalwaterinzameling en -behandeling;2020;865.0
945;370 Afvalwaterinzameling en -behandeling;2021;925.0
946;370 Afvalwaterinzameling en -behandeling;2022;949.0
947;370 Afvalwaterinzameling en -behandeling;2023;1258.0
948;38 Afvalbehandeling en recycling;2018;2782.0
949;38 Afvalbehandeling en recycling;2019;2738.0
950;38 Afvalbehandeling en recycling;2020;2780.0
951;38 Afvalbehandeling en recycling;2021;3154.0
952;38 Afvalbehandeling en recycling;2022;3127.0
953;38 Afvalbehandeling en recycling;2023;3241.0
954;381 Inzameling van afval;2018;1530.0
955;381 Inzameling van afval;2019;1523.0
956;381 Inzameling van afval;2020;1467.0
957;381 Inzameling van afval;2021;1527.0
958;381 Inzameling van afval;2022;1551.0
959;381 Inzameling van afval;2023;1610.0
960;382 Behandeling van afval;2018;672.0
961;382 Behandeling van afval;2019;661.0
962;382 Behandeling van afval;2020;612.0
963;382 Behandeling van afval;2021;634.0
964;382 Behandeling van afval;2022;627.0
965;382 Behandeling van afval;2023;653.0
966;383 Voorbereiding tot recycling;2018;580.0
967;383 Voorbereiding tot recycling;2019;554.0
968;383 Voorbereiding tot recycling;2020;701.0
969;383 Voorbereiding tot recycling;2021;993.0
970;383 Voorbereiding tot recycling;2022;949.0
971;383 Voorbereiding tot recycling;2023;978.0
972;39 Sanering en overig afvalbeheer;2018;1138.0
973;39 Sanering en overig afvalbeheer;2019;1182.0
974;39 Sanering en overig afvalbeheer;2020;1006.0
975;39 Sanering en overig afvalbeheer;2021;1064.0
976;39 Sanering en overig afvalbeheer;2022;1037.0
977;39 Sanering en overig afvalbeheer;2023;1041.0
978;390 Sanering en overig afvalbeheer;2018;1138.0
979;390 Sanering en overig afvalbeheer;2019;1182.0
980;390 Sanering en overig afvalbeheer;2020;1006.0
981;390 Sanering en overig afvalbeheer;2021;1064.0
982;390 Sanering en overig afvalbeheer;2022;1037.0
983;390 Sanering en overig afvalbeheer;2023;1041.0
984;F Bouwnijverheid;2018;272826.0
985;F Bouwnijverheid;2019;284084.0
986;F Bouwnijverheid;2020;292483.0
987;F Bouwnijverheid;2021;303547.0
988;F Bouwnijverheid;2022;312058.0
989;F Bouwnijverheid;2023;326118.0
990;41 Algemene bouw en projectontwikkeling;2018;84006.0
991;41 Algemene bouw en projectontwikkeling;2019;88448.0
992;41 Algemene bouw en projectontwikkeling;2020;91428.0
993;41 Algemene bouw en projectontwikkeling;2021;95715.0
994;41 Algemene bouw en projectontwikkeling;2022;98768.0
995;41 Algemene bouw en projectontwikkeling;2023;102690.0
996;411 Projectontwikkeling;2018;783.0
997;411 Projectontwikkeling;2019;840.0
998;411 Projectontwikkeling;2020;860.0
999;411 Projectontwikkeling;2021;895.0
1000;411 Projectontwikkeling;2022;1113.0
1001;411 Projectontwikkeling;2023;1122.0
1002;412 Algemene B&U-bouw;2018;83223.0
1003;412 Algemene B&U-bouw;2019;87608.0
1004;412 Algemene B&U-bouw;2020;90568.0
1005;412 Algemene B&U-bouw;2021;94820.0
1006;412 Algemene B&U-bouw;2022;97655.0
1007;412 Algemene B&U-bouw;2023;101568.0
1008;42 Grond-, water-  en wegenbouw;2018;22169.0
1009;42 Grond-, water-  en wegenbouw;2019;22947.0
1010;42 Grond-, water-  en wegenbouw;2020;23872.0
1011;42 Grond-, water-  en wegenbouw;2021;25083.0
1012;42 Grond-, water-  en wegenbouw;2022;24567.0
1013;42 Grond-, water-  en wegenbouw;2023;25326.0
1014;421 Bouw van wegen, spoorwegen, tunnels;2018;14225.0
1015;421 Bouw van wegen, spoorwegen, tunnels;2019;14035.0
1016;421 Bouw van wegen, spoorwegen, tunnels;2020;14392.0
1017;421 Bouw van wegen, spoorwegen, tunnels;2021;14704.0
1018;421 Bouw van wegen, spoorwegen, tunnels;2022;14847.0
1019;421 Bouw van wegen, spoorwegen, tunnels;2023;14812.0
1020;422 Buizen- en kabelleggers;2018;6765.0
1021;422 Buizen- en kabelleggers;2019;7671.0
1022;422 Buizen- en kabelleggers;2020;8171.0
1023;422 Buizen- en kabelleggers;2021;9029.0
1024;422 Buizen- en kabelleggers;2022;8384.0
1025;422 Buizen- en kabelleggers;2023;9117.0
1026;429 Overige civieltechnische bouw;2018;1179.0
1027;429 Overige civieltechnische bouw;2019;1241.0
1028;429 Overige civieltechnische bouw;2020;1309.0
1029;429 Overige civieltechnische bouw;2021;1350.0
1030;429 Overige civieltechnische bouw;2022;1336.0
1031;429 Overige civieltechnische bouw;2023;1397.0
1032;43 Gespecialiseerde bouw;2018;166651.0
1033;43 Gespecialiseerde bouw;2019;172689.0
1034;43 Gespecialiseerde bouw;2020;177183.0
1035;43 Gespecialiseerde bouw;2021;182749.0
1036;43 Gespecialiseerde bouw;2022;188723.0
1037;43 Gespecialiseerde bouw;2023;198102.0
1038;431 Sloopbedrijven en grondwerk;2018;12321.0
1039;431 Sloopbedrijven en grondwerk;2019;13019.0
1040;431 Sloopbedrijven en grondwerk;2020;13465.0
1041;431 Sloopbedrijven en grondwerk;2021;13996.0
1042;431 Sloopbedrijven en grondwerk;2022;14728.0
1043;431 Sloopbedrijven en grondwerk;2023;15598.0
1044;432 Bouwinstallatie;2018;66560.0
1045;432 Bouwinstallatie;2019;68111.0
1046;432 Bouwinstallatie;2020;69664.0
1047;432 Bouwinstallatie;2021;71650.0
1048;432 Bouwinstallatie;2022;74256.0
1049;432 Bouwinstallatie;2023;78977.0
1050;433 Afwerkingsbedrijven (bouw);2018;62877.0
1051;433 Afwerkingsbedrijven (bouw);2019;65362.0
1052;433 Afwerkingsbedrijven (bouw);2020;67268.0
1053;433 Afwerkingsbedrijven (bouw);2021;69449.0
1054;433 Afwerkingsbedrijven (bouw);2022;71270.0
1055;433 Afwerkingsbedrijven (bouw);2023;73830.0
1056;439 Overige gespecialiseerde bouw;2018;24893.0
1057;439 Overige gespecialiseerde bouw;2019;26197.0
1058;439 Overige gespecialiseerde bouw;2020;26786.0
1059;439 Overige gespecialiseerde bouw;2021;27654.0
1060;439 Overige gespecialiseerde bouw;2022;28469.0
1061;439 Overige gespecialiseerde bouw;2023;29697.0
1062;G-I Handel, vervoer en horeca;2018;266364.0
1063;G-I Handel, vervoer en horeca;2019;273542.0
1064;G-I Handel, vervoer en horeca;2020;274068.0
1065;G-I Handel, vervoer en horeca;2021;276917.0
1066;G-I Handel, vervoer en horeca;2022;281935.0
1067;G-I Handel, vervoer en horeca;2023;290129.0
1068;G Handel;2018;196386.0
1069;G Handel;2019;200963.0
1070;G Handel;2020;200494.0
1071;G Handel;2021;198916.0
1072;G Handel;2022;201441.0
1073;G Handel;2023;210112.0
1074;45 Autohandel en -reparatie;2018;64905.0
1075;45 Autohandel en -reparatie;2019;67250.0
1076;45 Autohandel en -reparatie;2020;65561.0
1077;45 Autohandel en -reparatie;2021;60920.0
1078;45 Autohandel en -reparatie;2022;63708.0
1079;45 Autohandel en -reparatie;2023;71357.0
1080;451 Autohandel en -reparatie;2018;49783.0
1081;451 Autohandel en -reparatie;2019;51987.0
1082;451 Autohandel en -reparatie;2020;50593.0
1083;451 Autohandel en -reparatie;2021;45692.0
1084;451 Autohandel en -reparatie;2022;48435.0
1085;451 Autohandel en -reparatie;2023;55299.0
1086;452 Gespecialiseerde autoreparatie;2018;7810.0
1087;452 Gespecialiseerde autoreparatie;2019;8027.0
1088;452 Gespecialiseerde autoreparatie;2020;7811.0
1089;452 Gespecialiseerde autoreparatie;2021;8027.0
1090;452 Gespecialiseerde autoreparatie;2022;7895.0
1091;452 Gespecialiseerde autoreparatie;2023;8231.0
1092;453 Handel in auto-onderdelen;2018;5551.0
1093;453 Handel in auto-onderdelen;2019;5418.0
1094;453 Handel in auto-onderdelen;2020;5288.0
1095;453 Handel in auto-onderdelen;2021;5279.0
1096;453 Handel in auto-onderdelen;2022;5481.0
1097;453 Handel in auto-onderdelen;2023;5886.0
1098;454 Handel en reparatie van motorfietsen;2018;1761.0
1099;454 Handel en reparatie van motorfietsen;2019;1818.0
1100;454 Handel en reparatie van motorfietsen;2020;1869.0
1101;454 Handel en reparatie van motorfietsen;2021;1922.0
1102;454 Handel en reparatie van motorfietsen;2022;1897.0
1103;454 Handel en reparatie van motorfietsen;2023;1941.0
1104;46 Groothandel en handelsbemiddeling;2018;70061.0
1105;46 Groothandel en handelsbemiddeling;2019;71528.0
1106;46 Groothandel en handelsbemiddeling;2020;71357.0
1107;46 Groothandel en handelsbemiddeling;2021;71589.0
1108;46 Groothandel en handelsbemiddeling;2022;71139.0
1109;46 Groothandel en handelsbemiddeling;2023;74688.0
1110;461 Handelsbemiddeling;2018;4825.0
1111;461 Handelsbemiddeling;2019;4833.0
1112;461 Handelsbemiddeling;2020;5039.0
1113;461 Handelsbemiddeling;2021;4879.0
1114;461 Handelsbemiddeling;2022;4705.0
1115;461 Handelsbemiddeling;2023;4771.0
1116;462 Groothandel in landbouwproducten;2018;4451.0
1117;462 Groothandel in landbouwproducten;2019;4417.0
1118;462 Groothandel in landbouwproducten;2020;4441.0
1119;462 Groothandel in landbouwproducten;2021;4486.0
1120;462 Groothandel in landbouwproducten;2022;4457.0
1121;462 Groothandel in landbouwproducten;2023;4504.0
1122;463 Groothandel in voedingsmiddelen;2018;8843.0
1123;463 Groothandel in voedingsmiddelen;2019;9105.0
1124;463 Groothandel in voedingsmiddelen;2020;9055.0
1125;463 Groothandel in voedingsmiddelen;2021;9258.0
1126;463 Groothandel in voedingsmiddelen;2022;9516.0
1127;463 Groothandel in voedingsmiddelen;2023;11244.0
1128;464 Groothandel in non-food;2018;13393.0
1129;464 Groothandel in non-food;2019;13584.0
1130;464 Groothandel in non-food;2020;13391.0
1131;464 Groothandel in non-food;2021;13400.0
1132;464 Groothandel in non-food;2022;13354.0
1133;464 Groothandel in non-food;2023;13164.0
1134;465 Groothandel in ICT-apparatuur;2018;3518.0
1135;465 Groothandel in ICT-apparatuur;2019;3426.0
1136;465 Groothandel in ICT-apparatuur;2020;3273.0
1137;465 Groothandel in ICT-apparatuur;2021;3262.0
1138;465 Groothandel in ICT-apparatuur;2022;3091.0
1139;465 Groothandel in ICT-apparatuur;2023;3282.0
1140;466 Groothandel in industriemachines;2018;18851.0
1141;466 Groothandel in industriemachines;2019;19367.0
1142;466 Groothandel in industriemachines;2020;19442.0
