ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
4680;Totaal;IJsselstein;1e halfjaar 2018;1395.0;1265.0;41.0;87.0
4681;Totaal;IJsselstein;2e halfjaar 2018;1455.0;1315.0;42.0;90.0
4682;Totaal;IJsselstein;2018;1565.0;1390.0;45.0;95.0
4683;Totaal;IJsselstein;1e halfjaar 2019;1530.0;1445.0;45.0;97.0
4684;Totaal;IJsselstein;2e halfjaar 2019;1575.0;1480.0;46.0;99.0
4685;Totaal;IJsselstein;2019;1690.0;1595.0;49.0;106.0
4686;Totaal;IJsselstein;1e halfjaar 2020;1745.0;1635.0;51.0;110.0
4687;Totaal;IJsselstein;2e halfjaar 2020;1805.0;1685.0;53.0;113.0
4688;Totaal;IJsselstein;2020;1925.0;1795.0;56.0;119.0
4689;Totaal;IJsselstein;1e halfjaar 2021;1830.0;1710.0;54.0;115.0
4690;Totaal;IJsselstein;2e halfjaar 2021;;;;
4691;Totaal;IJsselstein;2021;;;;
4692;Totaal;IJsselstein;1e halfjaar 2022;1430.0;1380.0;42.0;93.0
4693;Totaal;IJsselstein;2e halfjaar 2022;1465.0;1420.0;43.0;95.0
4694;Totaal;IJsselstein;2022;1590.0;1545.0;47.0;102.0
4695;Totaal;IJsselstein;1e halfjaar 2023;1415.0;1370.0;42.0;92.0
4696;Totaal;IJsselstein;2e halfjaar 2023;1415.0;1370.0;42.0;91.0
4697;Totaal;IJsselstein;2023;1545.0;1495.0;46.0;99.0
4698;Totaal;Kaag en Braassem;1e halfjaar 2015;;;;
4699;Totaal;Kaag en Braassem;2e halfjaar 2015;;;;
4700;Totaal;Kaag en Braassem;2015;;;;
4701;Totaal;Kaag en Braassem;1e halfjaar 2016;;;;
4702;Totaal;Kaag en Braassem;2e halfjaar 2016;;;;
4703;Totaal;Kaag en Braassem;2016;;;;
4704;Totaal;Kaag en Braassem;1e halfjaar 2017;;;;
4705;Totaal;Kaag en Braassem;2e halfjaar 2017;;;;
4706;Totaal;Kaag en Braassem;2017;;;;
4707;Totaal;Kaag en Braassem;1e halfjaar 2018;;;;
4708;Totaal;Kaag en Braassem;2e halfjaar 2018;;;;
4709;Totaal;Kaag en Braassem;2018;;;;
4710;Totaal;Kaag en Braassem;1e halfjaar 2019;;;;
4711;Totaal;Kaag en Braassem;2e halfjaar 2019;;;;
4712;Totaal;Kaag en Braassem;2019;;;;
4713;Totaal;Kaag en Braassem;1e halfjaar 2020;;;;
4714;Totaal;Kaag en Braassem;2e halfjaar 2020;;;;
4715;Totaal;Kaag en Braassem;2020;;;;
4716;Totaal;Kaag en Braassem;1e halfjaar 2021;;;;
4717;Totaal;Kaag en Braassem;2e halfjaar 2021;;;;
4718;Totaal;Kaag en Braassem;2021;;;;
4719;Totaal;Kaag en Braassem;1e halfjaar 2022;;;;
4720;Totaal;Kaag en Braassem;2e halfjaar 2022;;;;
4721;Totaal;Kaag en Braassem;2022;;;;
4722;Totaal;Kaag en Braassem;1e halfjaar 2023;;;;
4723;Totaal;Kaag en Braassem;2e halfjaar 2023;;;;
4724;Totaal;Kaag en Braassem;2023;;;;
4725;Totaal;Kampen;1e halfjaar 2015;1820.0;1740.0;35.0;80.0
4726;Totaal;Kampen;2e halfjaar 2015;905.0;855.0;15.0;40.0
4727;Totaal;Kampen;2015;1835.0;1720.0;35.0;80.0
4728;Totaal;Kampen;1e halfjaar 2016;985.0;930.0;19.0;43.0
4729;Totaal;Kampen;2e halfjaar 2016;1250.0;1195.0;24.0;55.0
4730;Totaal;Kampen;2016;1385.0;1300.0;26.0;60.0
4731;Totaal;Kampen;1e halfjaar 2017;1920.0;1790.0;36.0;82.0
4732;Totaal;Kampen;2e halfjaar 2017;2020.0;1875.0;38.0;85.0
4733;Totaal;Kampen;2017;2150.0;1975.0;40.0;89.0
4734;Totaal;Kampen;1e halfjaar 2018;2190.0;2030.0;41.0;91.0
4735;Totaal;Kampen;2e halfjaar 2018;2240.0;2070.0;41.0;92.0
4736;Totaal;Kampen;2018;2410.0;2190.0;44.0;97.0
4737;Totaal;Kampen;1e halfjaar 2019;2315.0;2205.0;43.0;96.0
4738;Totaal;Kampen;2e halfjaar 2019;2490.0;2370.0;46.0;102.0
4739;Totaal;Kampen;2019;2650.0;2520.0;48.0;107.0
4740;Totaal;Kampen;1e halfjaar 2020;2635.0;2500.0;48.0;107.0
4741;Totaal;Kampen;2e halfjaar 2020;2620.0;2490.0;48.0;107.0
4742;Totaal;Kampen;2020;2825.0;2680.0;51.0;113.0
4743;Totaal;Kampen;1e halfjaar 2021;2590.0;2475.0;47.0;106.0
4744;Totaal;Kampen;2e halfjaar 2021;2645.0;2515.0;48.0;107.0
4745;Totaal;Kampen;2021;2860.0;2720.0;52.0;114.0
4746;Totaal;Kampen;1e halfjaar 2022;2680.0;2550.0;48.0;107.0
4747;Totaal;Kampen;2e halfjaar 2022;2730.0;2595.0;49.0;108.0
4748;Totaal;Kampen;2022;2950.0;2805.0;52.0;115.0
4749;Totaal;Kampen;1e halfjaar 2023;2785.0;2650.0;49.0;110.0
4750;Totaal;Kampen;2e halfjaar 2023;2765.0;2630.0;49.0;108.0
4751;Totaal;Kampen;2023;3010.0;2860.0;53.0;116.0
4752;Totaal;Kapelle;1e halfjaar 2015;;;;
4753;Totaal;Kapelle;2e halfjaar 2015;;;;
4754;Totaal;Kapelle;2015;;;;
4755;Totaal;Kapelle;1e halfjaar 2016;;;;
4756;Totaal;Kapelle;2e halfjaar 2016;;;;
4757;Totaal;Kapelle;2016;;;;
4758;Totaal;Kapelle;1e halfjaar 2017;720.0;635.0;57.0;122.0
4759;Totaal;Kapelle;2e halfjaar 2017;715.0;635.0;56.0;120.0
4760;Totaal;Kapelle;2017;760.0;660.0;59.0;125.0
4761;Totaal;Kapelle;1e halfjaar 2018;755.0;660.0;59.0;125.0
4762;Totaal;Kapelle;2e halfjaar 2018;765.0;680.0;60.0;128.0
4763;Totaal;Kapelle;2018;810.0;700.0;63.0;132.0
4764;Totaal;Kapelle;1e halfjaar 2019;815.0;770.0;63.0;142.0
4765;Totaal;Kapelle;2e halfjaar 2019;820.0;770.0;64.0;141.0
4766;Totaal;Kapelle;2019;865.0;820.0;67.0;148.0
4767;Totaal;Kapelle;1e halfjaar 2020;840.0;790.0;65.0;144.0
4768;Totaal;Kapelle;2e halfjaar 2020;855.0;800.0;66.0;145.0
4769;Totaal;Kapelle;2020;905.0;845.0;70.0;151.0
4770;Totaal;Kapelle;1e halfjaar 2021;890.0;825.0;68.0;148.0
4771;Totaal;Kapelle;2e halfjaar 2021;870.0;810.0;66.0;145.0
4772;Totaal;Kapelle;2021;935.0;870.0;71.0;153.0
4773;Totaal;Kapelle;1e halfjaar 2022;850.0;795.0;65.0;141.0
4774;Totaal;Kapelle;2e halfjaar 2022;875.0;815.0;67.0;143.0
4775;Totaal;Kapelle;2022;930.0;865.0;70.0;150.0
4776;Totaal;Kapelle;1e halfjaar 2023;885.0;835.0;67.0;147.0
4777;Totaal;Kapelle;2e halfjaar 2023;900.0;850.0;69.0;149.0
4778;Totaal;Kapelle;2023;950.0;900.0;72.0;156.0
4779;Totaal;Katwijk;1e halfjaar 2015;;;;
4780;Totaal;Katwijk;2e halfjaar 2015;;;;
4781;Totaal;Katwijk;2015;;;;
4782;Totaal;Katwijk;1e halfjaar 2016;2605.0;2350.0;40.0;90.0
4783;Totaal;Katwijk;2e halfjaar 2016;2805.0;2485.0;43.0;94.0
4784;Totaal;Katwijk;2016;2910.0;2560.0;45.0;97.0
4785;Totaal;Katwijk;1e halfjaar 2017;2725.0;2410.0;42.0;91.0
4786;Totaal;Katwijk;2e halfjaar 2017;2715.0;2410.0;42.0;91.0
4787;Totaal;Katwijk;2017;2965.0;2575.0;45.0;97.0
4788;Totaal;Katwijk;1e halfjaar 2018;2265.0;2000.0;35.0;75.0
4789;Totaal;Katwijk;2e halfjaar 2018;2250.0;2045.0;34.0;76.0
4790;Totaal;Katwijk;2018;2485.0;2200.0;38.0;82.0
4791;Totaal;Katwijk;1e halfjaar 2019;3035.0;2745.0;46.0;100.0
4792;Totaal;Katwijk;2e halfjaar 2019;3350.0;3005.0;51.0;108.0
4793;Totaal;Katwijk;2019;3555.0;3195.0;53.0;114.0
4794;Totaal;Katwijk;1e halfjaar 2020;3340.0;3025.0;50.0;109.0
4795;Totaal;Katwijk;2e halfjaar 2020;3335.0;3040.0;50.0;109.0
4796;Totaal;Katwijk;2020;3590.0;3270.0;54.0;115.0
4797;Totaal;Katwijk;1e halfjaar 2021;3260.0;2985.0;49.0;107.0
4798;Totaal;Katwijk;2e halfjaar 2021;3265.0;3000.0;49.0;107.0
4799;Totaal;Katwijk;2021;3510.0;3230.0;53.0;113.0
4800;Totaal;Katwijk;1e halfjaar 2022;3830.0;3555.0;57.0;125.0
4801;Totaal;Katwijk;2e halfjaar 2022;3910.0;3635.0;58.0;127.0
4802;Totaal;Katwijk;2022;4180.0;3890.0;62.0;134.0
4803;Totaal;Katwijk;1e halfjaar 2023;3995.0;3695.0;59.0;129.0
4804;Totaal;Katwijk;2e halfjaar 2023;4000.0;3705.0;59.0;128.0
4805;Totaal;Katwijk;2023;4285.0;3965.0;63.0;136.0
4806;Totaal;Kerkrade;1e halfjaar 2015;2700.0;2590.0;60.0;110.0
4807;Totaal;Kerkrade;2e halfjaar 2015;2670.0;2530.0;55.0;110.0
4808;Totaal;Kerkrade;2015;2895.0;2705.0;60.0;115.0
4809;Totaal;Kerkrade;1e halfjaar 2016;2760.0;2630.0;59.0;113.0
4810;Totaal;Kerkrade;2e halfjaar 2016;2675.0;2550.0;58.0;109.0
4811;Totaal;Kerkrade;2016;3020.0;2810.0;64.0;120.0
4812;Totaal;Kerkrade;1e halfjaar 2017;2735.0;2585.0;59.0;111.0
4813;Totaal;Kerkrade;2e halfjaar 2017;2750.0;2605.0;59.0;111.0
4814;Totaal;Kerkrade;2017;3040.0;2815.0;65.0;120.0
4815;Totaal;Kerkrade;1e halfjaar 2018;2650.0;2490.0;57.0;107.0
4816;Totaal;Kerkrade;2e halfjaar 2018;2630.0;2470.0;57.0;105.0
4817;Totaal;Kerkrade;2018;2960.0;2715.0;63.0;115.0
4818;Totaal;Kerkrade;1e halfjaar 2019;2760.0;2670.0;60.0;110.0
4819;Totaal;Kerkrade;2e halfjaar 2019;2775.0;2700.0;60.0;110.0
4820;Totaal;Kerkrade;2019;3125.0;3020.0;67.0;121.0
4821;Totaal;Kerkrade;1e halfjaar 2020;2960.0;2880.0;64.0;118.0
4822;Totaal;Kerkrade;2e halfjaar 2020;3080.0;2980.0;67.0;122.0
4823;Totaal;Kerkrade;2020;3370.0;3260.0;72.0;130.0
4824;Totaal;Kerkrade;1e halfjaar 2021;4880.0;4490.0;106.0;184.0
4825;Totaal;Kerkrade;2e halfjaar 2021;4910.0;4520.0;107.0;184.0
4826;Totaal;Kerkrade;2021;5245.0;4850.0;113.0;193.0
4827;Totaal;Kerkrade;1e halfjaar 2022;4885.0;4510.0;106.0;184.0
4828;Totaal;Kerkrade;2e halfjaar 2022;4915.0;4555.0;106.0;185.0
4829;Totaal;Kerkrade;2022;5245.0;4865.0;112.0;194.0
4830;Totaal;Kerkrade;1e halfjaar 2023;5055.0;4690.0;110.0;191.0
4831;Totaal;Kerkrade;2e halfjaar 2023;5045.0;4675.0;110.0;191.0
4832;Totaal;Kerkrade;2023;5380.0;4990.0;116.0;200.0
4833;Totaal;Koggenland;1e halfjaar 2015;;;;
4834;Totaal;Koggenland;2e halfjaar 2015;;;;
4835;Totaal;Koggenland;2015;;;;
4836;Totaal;Koggenland;1e halfjaar 2016;;;;
4837;Totaal;Koggenland;2e halfjaar 2016;;;;
4838;Totaal;Koggenland;2016;;;;
4839;Totaal;Koggenland;1e halfjaar 2017;720.0;640.0;32.0;68.0
4840;Totaal;Koggenland;2e halfjaar 2017;730.0;650.0;32.0;69.0
4841;Totaal;Koggenland;2017;815.0;705.0;35.0;74.0
4842;Totaal;Koggenland;1e halfjaar 2018;765.0;680.0;33.0;72.0
4843;Totaal;Koggenland;2e halfjaar 2018;810.0;720.0;35.0;76.0
4844;Totaal;Koggenland;2018;880.0;770.0;38.0;81.0
4845;Totaal;Koggenland;1e halfjaar 2019;855.0;805.0;37.0;83.0
4846;Totaal;Koggenland;2e halfjaar 2019;925.0;875.0;40.0;90.0
4847;Totaal;Koggenland;2019;1005.0;945.0;44.0;96.0
4848;Totaal;Koggenland;1e halfjaar 2020;935.0;870.0;41.0;89.0
4849;Totaal;Koggenland;2e halfjaar 2020;925.0;865.0;40.0;88.0
4850;Totaal;Koggenland;2020;1020.0;945.0;44.0;95.0
4851;Totaal;Koggenland;1e halfjaar 2021;930.0;875.0;40.0;88.0
4852;Totaal;Koggenland;2e halfjaar 2021;980.0;925.0;42.0;93.0
4853;Totaal;Koggenland;2021;1070.0;1005.0;46.0;100.0
4854;Totaal;Koggenland;1e halfjaar 2022;995.0;940.0;42.0;92.0
4855;Totaal;Koggenland;2e halfjaar 2022;1015.0;950.0;43.0;93.0
4856;Totaal;Koggenland;2022;1105.0;1040.0;46.0;100.0
4857;Totaal;Koggenland;1e halfjaar 2023;1045.0;990.0;44.0;96.0
4858;Totaal;Koggenland;2e halfjaar 2023;1080.0;1025.0;45.0;99.0
4859;Totaal;Koggenland;2023;1195.0;1135.0;50.0;107.0
4860;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2015;;;;
4861;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2015;;;;
4862;Totaal;Kollumerland en Nieuwkruisland;2015;;;;
4863;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2016;715.0;630.0;56.0;116.0
4864;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2016;720.0;635.0;56.0;116.0
4865;Totaal;Kollumerland en Nieuwkruisland;2016;770.0;670.0;59.0;122.0
4866;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2017;760.0;615.0;59.0;113.0
4867;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2017;760.0;620.0;59.0;114.0
4868;Totaal;Kollumerland en Nieuwkruisland;2017;810.0;645.0;62.0;119.0
4869;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2018;785.0;645.0;61.0;119.0
4870;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2018;775.0;640.0;60.0;118.0
4871;Totaal;Kollumerland en Nieuwkruisland;2018;820.0;660.0;64.0;122.0
4872;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2019;;;;
4873;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2019;;;;
4874;Totaal;Kollumerland en Nieuwkruisland;2019;;;;
4875;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2020;;;;
4876;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2020;;;;
4877;Totaal;Kollumerland en Nieuwkruisland;2020;;;;
4878;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2021;;;;
4879;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2021;;;;
4880;Totaal;Kollumerland en Nieuwkruisland;2021;;;;
4881;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2022;;;;
4882;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2022;;;;
4883;Totaal;Kollumerland en Nieuwkruisland;2022;;;;
4884;Totaal;Kollumerland en Nieuwkruisland;1e halfjaar 2023;;;;
4885;Totaal;Kollumerland en Nieuwkruisland;2e halfjaar 2023;;;;
4886;Totaal;Kollumerland en Nieuwkruisland;2023;;;;
4887;Totaal;Korendijk;1e halfjaar 2015;;;;
4888;Totaal;Korendijk;2e halfjaar 2015;;;;
4889;Totaal;Korendijk;2015;;;;
4890;Totaal;Korendijk;1e halfjaar 2016;;;;
4891;Totaal;Korendijk;2e halfjaar 2016;;;;
4892;Totaal;Korendijk;2016;;;;
4893;Totaal;Korendijk;1e halfjaar 2017;440.0;380.0;40.0;83.0
4894;Totaal;Korendijk;2e halfjaar 2017;470.0;395.0;42.0;86.0
4895;Totaal;Korendijk;2017;505.0;420.0;45.0;91.0
4896;Totaal;Korendijk;1e halfjaar 2018;490.0;400.0;44.0;87.0
4897;Totaal;Korendijk;2e halfjaar 2018;500.0;415.0;44.0;89.0
4898;Totaal;Korendijk;2018;540.0;435.0;47.0;93.0
4899;Totaal;Korendijk;1e halfjaar 2019;;;;
4900;Totaal;Korendijk;2e halfjaar 2019;;;;
4901;Totaal;Korendijk;2019;;;;
4902;Totaal;Korendijk;1e halfjaar 2020;;;;
4903;Totaal;Korendijk;2e halfjaar 2020;;;;
4904;Totaal;Korendijk;2020;;;;
4905;Totaal;Korendijk;1e halfjaar 2021;;;;
4906;Totaal;Korendijk;2e halfjaar 2021;;;;
4907;Totaal;Korendijk;2021;;;;
4908;Totaal;Korendijk;1e halfjaar 2022;;;;
4909;Totaal;Korendijk;2e halfjaar 2022;;;;
4910;Totaal;Korendijk;2022;;;;
4911;Totaal;Korendijk;1e halfjaar 2023;;;;
4912;Totaal;Korendijk;2e halfjaar 2023;;;;
4913;Totaal;Korendijk;2023;;;;
4914;Totaal;Krimpen aan den IJssel;1e halfjaar 2015;1410.0;1285.0;50.0;105.0
4915;Totaal;Krimpen aan den IJssel;2e halfjaar 2015;1450.0;1310.0;50.0;105.0
4916;Totaal;Krimpen aan den IJssel;2015;1515.0;1355.0;50.0;110.0
4917;Totaal;Krimpen aan den IJssel;1e halfjaar 2016;1425.0;1275.0;49.0;103.0
4918;Totaal;Krimpen aan den IJssel;2e halfjaar 2016;1390.0;1250.0;47.0;101.0
4919;Totaal;Krimpen aan den IJssel;2016;1500.0;1325.0;51.0;107.0
4920;Totaal;Krimpen aan den IJssel;1e halfjaar 2017;1500.0;1315.0;51.0;107.0
4921;Totaal;Krimpen aan den IJssel;2e halfjaar 2017;1540.0;1360.0;52.0;109.0
4922;Totaal;Krimpen aan den IJssel;2017;1640.0;1420.0;55.0;114.0
4923;Totaal;Krimpen aan den IJssel;1e halfjaar 2018;1535.0;1355.0;52.0;109.0
4924;Totaal;Krimpen aan den IJssel;2e halfjaar 2018;1595.0;1420.0;54.0;113.0
4925;Totaal;Krimpen aan den IJssel;2018;1690.0;1480.0;57.0;118.0
4926;Totaal;Krimpen aan den IJssel;1e halfjaar 2019;1755.0;1640.0;59.0;127.0
4927;Totaal;Krimpen aan den IJssel;2e halfjaar 2019;1845.0;1710.0;62.0;132.0
4928;Totaal;Krimpen aan den IJssel;2019;1970.0;1830.0;66.0;139.0
4929;Totaal;Krimpen aan den IJssel;1e halfjaar 2020;1755.0;1640.0;59.0;126.0
4930;Totaal;Krimpen aan den IJssel;2e halfjaar 2020;1740.0;1630.0;59.0;126.0
4931;Totaal;Krimpen aan den IJssel;2020;1900.0;1780.0;64.0;135.0
4932;Totaal;Krimpen aan den IJssel;1e halfjaar 2021;1705.0;1605.0;58.0;124.0
4933;Totaal;Krimpen aan den IJssel;2e halfjaar 2021;1715.0;1620.0;58.0;125.0
4934;Totaal;Krimpen aan den IJssel;2021;1870.0;1765.0;63.0;134.0
4935;Totaal;Krimpen aan den IJssel;1e halfjaar 2022;1700.0;1605.0;57.0;123.0
4936;Totaal;Krimpen aan den IJssel;2e halfjaar 2022;1770.0;1655.0;59.0;127.0
4937;Totaal;Krimpen aan den IJssel;2022;1895.0;1775.0;63.0;134.0
4938;Totaal;Krimpen aan den IJssel;1e halfjaar 2023;1725.0;1625.0;58.0;125.0
4939;Totaal;Krimpen aan den IJssel;2e halfjaar 2023;1750.0;1650.0;59.0;126.0
4940;Totaal;Krimpen aan den IJssel;2023;1880.0;1770.0;63.0;133.0
4941;Totaal;Krimpenerwaard;1e halfjaar 2015;;;;
4942;Totaal;Krimpenerwaard;2e halfjaar 2015;;;;
4943;Totaal;Krimpenerwaard;2015;;;;
4944;Totaal;Krimpenerwaard;1e halfjaar 2016;;;;
4945;Totaal;Krimpenerwaard;2e halfjaar 2016;840.0;780.0;15.0;33.0
4946;Totaal;Krimpenerwaard;2016;;;;
4947;Totaal;Krimpenerwaard;1e halfjaar 2017;2715.0;2250.0;49.0;96.0
4948;Totaal;Krimpenerwaard;2e halfjaar 2017;2740.0;2280.0;49.0;96.0
4949;Totaal;Krimpenerwaard;2017;2905.0;2385.0;52.0;101.0
4950;Totaal;Krimpenerwaard;1e halfjaar 2018;2840.0;2345.0;51.0;99.0
4951;Totaal;Krimpenerwaard;2e halfjaar 2018;2870.0;2370.0;51.0;99.0
4952;Totaal;Krimpenerwaard;2018;3070.0;2495.0;54.0;104.0
4953;Totaal;Krimpenerwaard;1e halfjaar 2019;2935.0;2605.0;52.0;107.0
4954;Totaal;Krimpenerwaard;2e halfjaar 2019;3060.0;2710.0;54.0;111.0
4955;Totaal;Krimpenerwaard;2019;3235.0;2875.0;57.0;116.0
4956;Totaal;Krimpenerwaard;1e halfjaar 2020;3100.0;2765.0;55.0;113.0
4957;Totaal;Krimpenerwaard;2e halfjaar 2020;3145.0;2825.0;55.0;115.0
4958;Totaal;Krimpenerwaard;2020;3340.0;3010.0;58.0;121.0
4959;Totaal;Krimpenerwaard;1e halfjaar 2021;3175.0;2860.0;56.0;116.0
4960;Totaal;Krimpenerwaard;2e halfjaar 2021;3210.0;2920.0;56.0;117.0
4961;Totaal;Krimpenerwaard;2021;3425.0;3120.0;59.0;124.0
4962;Totaal;Krimpenerwaard;1e halfjaar 2022;3180.0;2890.0;55.0;115.0
4963;Totaal;Krimpenerwaard;2e halfjaar 2022;3140.0;2855.0;54.0;113.0
4964;Totaal;Krimpenerwaard;2022;3390.0;3085.0;58.0;120.0
4965;Totaal;Krimpenerwaard;1e halfjaar 2023;3145.0;2875.0;54.0;113.0
4966;Totaal;Krimpenerwaard;2e halfjaar 2023;3145.0;2895.0;54.0;114.0
4967;Totaal;Krimpenerwaard;2023;3365.0;3095.0;57.0;120.0
4968;Totaal;Laarbeek;1e halfjaar 2015;1310.0;1165.0;60.0;125.0
4969;Totaal;Laarbeek;2e halfjaar 2015;1270.0;1120.0;60.0;120.0
4970;Totaal;Laarbeek;2015;1365.0;1185.0;60.0;130.0
4971;Totaal;Laarbeek;1e halfjaar 2016;;;;
4972;Totaal;Laarbeek;2e halfjaar 2016;1300.0;1135.0;59.0;122.0
4973;Totaal;Laarbeek;2016;;;;
4974;Totaal;Laarbeek;1e halfjaar 2017;715.0;670.0;32.0;72.0
4975;Totaal;Laarbeek;2e halfjaar 2017;770.0;730.0;35.0;77.0
4976;Totaal;Laarbeek;2017;840.0;770.0;37.0;81.0
4977;Totaal;Laarbeek;1e halfjaar 2018;1485.0;1300.0;66.0;137.0
4978;Totaal;Laarbeek;2e halfjaar 2018;1515.0;1325.0;67.0;139.0
4979;Totaal;Laarbeek;2018;1575.0;1355.0;70.0;142.0
4980;Totaal;Laarbeek;1e halfjaar 2019;1560.0;1415.0;69.0;145.0
4981;Totaal;Laarbeek;2e halfjaar 2019;1575.0;1430.0;69.0;145.0
4982;Totaal;Laarbeek;2019;1665.0;1515.0;73.0;151.0
4983;Totaal;Laarbeek;1e halfjaar 2020;1400.0;1280.0;61.0;128.0
4984;Totaal;Laarbeek;2e halfjaar 2020;1340.0;1235.0;58.0;123.0
4985;Totaal;Laarbeek;2020;1460.0;1345.0;63.0;131.0
4986;Totaal;Laarbeek;1e halfjaar 2021;1320.0;1220.0;57.0;121.0
4987;Totaal;Laarbeek;2e halfjaar 2021;1315.0;1215.0;57.0;120.0
4988;Totaal;Laarbeek;2021;1415.0;1320.0;61.0;129.0
4989;Totaal;Laarbeek;1e halfjaar 2022;1295.0;1200.0;56.0;118.0
4990;Totaal;Laarbeek;2e halfjaar 2022;1315.0;1220.0;56.0;119.0
4991;Totaal;Laarbeek;2022;1410.0;1315.0;60.0;126.0
4992;Totaal;Laarbeek;1e halfjaar 2023;1315.0;1215.0;56.0;118.0
4993;Totaal;Laarbeek;2e halfjaar 2023;1310.0;1210.0;56.0;117.0
4994;Totaal;Laarbeek;2023;1410.0;1310.0;60.0;125.0
4995;Totaal;Land van Cuijk;1e halfjaar 2015;;;;
4996;Totaal;Land van Cuijk;2e halfjaar 2015;;;;
4997;Totaal;Land van Cuijk;2015;;;;
4998;Totaal;Land van Cuijk;1e halfjaar 2016;;;;
4999;Totaal;Land van Cuijk;2e halfjaar 2016;;;;
5000;Totaal;Land van Cuijk;2016;;;;
5001;Totaal;Land van Cuijk;1e halfjaar 2017;;;;
5002;Totaal;Land van Cuijk;2e halfjaar 2017;;;;
5003;Totaal;Land van Cuijk;2017;;;;
5004;Totaal;Land van Cuijk;1e halfjaar 2018;;;;
5005;Totaal;Land van Cuijk;2e halfjaar 2018;;;;
5006;Totaal;Land van Cuijk;2018;;;;
5007;Totaal;Land van Cuijk;1e halfjaar 2019;;;;
5008;Totaal;Land van Cuijk;2e halfjaar 2019;;;;
5009;Totaal;Land van Cuijk;2019;;;;
5010;Totaal;Land van Cuijk;1e halfjaar 2020;;;;
5011;Totaal;Land van Cuijk;2e halfjaar 2020;;;;
5012;Totaal;Land van Cuijk;2020;;;;
5013;Totaal;Land van Cuijk;1e halfjaar 2021;;;;
5014;Totaal;Land van Cuijk;2e halfjaar 2021;;;;
5015;Totaal;Land van Cuijk;2021;;;;
5016;Totaal;Land van Cuijk;1e halfjaar 2022;5275.0;4700.0;58.0;116.0
5017;Totaal;Land van Cuijk;2e halfjaar 2022;5405.0;4875.0;59.0;119.0
5018;Totaal;Land van Cuijk;2022;5770.0;5200.0;62.0;125.0
5019;Totaal;Land van Cuijk;1e halfjaar 2023;5285.0;4795.0;57.0;116.0
5020;Totaal;Land van Cuijk;2e halfjaar 2023;5400.0;4915.0;58.0;118.0
5021;Totaal;Land van Cuijk;2023;5760.0;5250.0;62.0;124.0
5022;Totaal;Landerd;1e halfjaar 2015;;;;
5023;Totaal;Landerd;2e halfjaar 2015;;;;
5024;Totaal;Landerd;2015;;;;
5025;Totaal;Landerd;1e halfjaar 2016;;;;
5026;Totaal;Landerd;2e halfjaar 2016;;;;
5027;Totaal;Landerd;2016;;;;
5028;Totaal;Landerd;1e halfjaar 2017;;;;
5029;Totaal;Landerd;2e halfjaar 2017;;;;
5030;Totaal;Landerd;2017;;;;
5031;Totaal;Landerd;1e halfjaar 2018;;;;
5032;Totaal;Landerd;2e halfjaar 2018;;;;
5033;Totaal;Landerd;2018;;;;
5034;Totaal;Landerd;1e halfjaar 2019;435.0;425.0;28.0;64.0
5035;Totaal;Landerd;2e halfjaar 2019;490.0;475.0;31.0;70.0
5036;Totaal;Landerd;2019;530.0;515.0;33.0;75.0
5037;Totaal;Landerd;1e halfjaar 2020;620.0;605.0;39.0;89.0
5038;Totaal;Landerd;2e halfjaar 2020;640.0;625.0;40.0;91.0
5039;Totaal;Landerd;2020;705.0;690.0;44.0;99.0
5040;Totaal;Landerd;1e halfjaar 2021;700.0;685.0;44.0;99.0
5041;Totaal;Landerd;2e halfjaar 2021;720.0;700.0;45.0;101.0
5042;Totaal;Landerd;2021;780.0;755.0;48.0;108.0
5043;Totaal;Landerd;1e halfjaar 2022;;;;
5044;Totaal;Landerd;2e halfjaar 2022;;;;
5045;Totaal;Landerd;2022;;;;
5046;Totaal;Landerd;1e halfjaar 2023;;;;
5047;Totaal;Landerd;2e halfjaar 2023;;;;
5048;Totaal;Landerd;2023;;;;
5049;Totaal;Landgraaf;1e halfjaar 2015;1655.0;1525.0;45.0;85.0
5050;Totaal;Landgraaf;2e halfjaar 2015;1515.0;1390.0;40.0;80.0
5051;Totaal;Landgraaf;2015;1715.0;1555.0;45.0;85.0
