ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
5874;Bouwnijverheid en installatiebedrijven;1982 september;70.5;66.4
5875;Bouwnijverheid en installatiebedrijven;1982 oktober;71.6;67.5
5876;Bouwnijverheid en installatiebedrijven;1982 november;71.5;67.6
5877;Bouwnijverheid en installatiebedrijven;1982 december;74.2;70.2
5878;Bouwnijverheid en installatiebedrijven;1983 januari;86.2;81.5
5879;Bouwnijverheid en installatiebedrijven;1983 februari;93.6;88.5
5880;Bouwnijverheid en installatiebedrijven;1983 maart;102.2;96.7
5881;Bouwnijverheid en installatiebedrijven;1983 april;98.2;92.9
5882;Bouwnijverheid en installatiebedrijven;1983 mei;95.6;93.8
5883;Bouwnijverheid en installatiebedrijven;1983 juni;98.1;97.8
5884;Bouwnijverheid en installatiebedrijven;1983 juli;98.1;97.7
5885;Bouwnijverheid en installatiebedrijven;1983 augustus;95.6;95.3
5886;Bouwnijverheid en installatiebedrijven;1983 september;93.0;92.7
5887;Bouwnijverheid en installatiebedrijven;1983 oktober;87.6;87.2
5888;Bouwnijverheid en installatiebedrijven;1983 november;89.8;89.7
5889;Bouwnijverheid en installatiebedrijven;1983 december;100.0;100.0
5890;Bouwnijverheid en installatiebedrijven;1984 januari;117.9;117.9
5891;Bouwnijverheid en installatiebedrijven;1984 februari;112.5;112.5
5892;Bouwnijverheid en installatiebedrijven;1984 maart;108.7;108.7
5893;Bouwnijverheid en installatiebedrijven;1984 april;103.9;103.9
5894;Bouwnijverheid en installatiebedrijven;1984 mei;94.7;97.8
5895;Bouwnijverheid en installatiebedrijven;1984 juni;91.3;94.5
5896;Bouwnijverheid en installatiebedrijven;1984 juli;89.5;92.6
5897;Bouwnijverheid en installatiebedrijven;1984 augustus;90.1;93.2
5898;Bouwnijverheid en installatiebedrijven;1984 september;85.4;88.3
5899;Bouwnijverheid en installatiebedrijven;1984 oktober;94.8;98.1
5900;Bouwnijverheid en installatiebedrijven;1984 november;89.0;92.5
5901;Bouwnijverheid en installatiebedrijven;1984 december;89.9;93.4
5902;Bouwnijverheid en installatiebedrijven;1985 januari;97.4;101.3
5903;Bouwnijverheid en installatiebedrijven;1985 februari;98.5;102.4
5904;Bouwnijverheid en installatiebedrijven;1985 maart;103.7;107.8
5905;Bouwnijverheid en installatiebedrijven;1985 april;108.5;112.7
5906;Bouwnijverheid en installatiebedrijven;1985 mei;111.9;119.8
5907;Bouwnijverheid en installatiebedrijven;1985 juni;116.2;124.6
5908;Bouwnijverheid en installatiebedrijven;1985 juli;116.2;124.6
5909;Bouwnijverheid en installatiebedrijven;1985 augustus;119.7;128.3
5910;Bouwnijverheid en installatiebedrijven;1985 september;108.5;116.2
5911;Bouwnijverheid en installatiebedrijven;1985 oktober;114.5;122.8
5912;Bouwnijverheid en installatiebedrijven;1985 november;113.1;121.2
5913;Bouwnijverheid en installatiebedrijven;1985 december;122.2;131.1
5914;Bouwnijverheid en installatiebedrijven;1986 januari;133.8;143.6
5915;Bouwnijverheid en installatiebedrijven;1986 februari;133.2;142.9
5916;Bouwnijverheid en installatiebedrijven;1986 maart;132.5;142.1
5917;Bouwnijverheid en installatiebedrijven;1986 april;138.7;148.8
5918;Bouwnijverheid en installatiebedrijven;1986 mei;143.6;158.4
5919;Bouwnijverheid en installatiebedrijven;1986 juni;146.6;163.2
5920;Bouwnijverheid en installatiebedrijven;1986 juli;150.8;167.8
5921;Bouwnijverheid en installatiebedrijven;1986 augustus;149.3;166.2
5922;Bouwnijverheid en installatiebedrijven;1986 september;134.7;150.0
5923;Bouwnijverheid en installatiebedrijven;1986 oktober;128.1;142.6
5924;Bouwnijverheid en installatiebedrijven;1986 november;114.0;126.9
5925;Bouwnijverheid en installatiebedrijven;1986 december;117.1;130.3
5926;Bouwnijverheid en installatiebedrijven;1987 januari;111.3;123.8
5927;Bouwnijverheid en installatiebedrijven;1987 februari;112.0;124.6
5928;Bouwnijverheid en installatiebedrijven;1987 maart;108.0;120.2
5929;Bouwnijverheid en installatiebedrijven;1987 april;111.3;123.8
5930;Bouwnijverheid en installatiebedrijven;1987 mei;107.8;125.2
5931;Bouwnijverheid en installatiebedrijven;1987 juni;103.3;120.6
5932;Bouwnijverheid en installatiebedrijven;1987 juli;110.9;129.5
5933;Bouwnijverheid en installatiebedrijven;1987 augustus;111.8;130.6
5934;Bouwnijverheid en installatiebedrijven;1987 september;109.2;127.5
5935;Bouwnijverheid en installatiebedrijven;1987 oktober;82.2;95.9
5936;Bouwnijverheid en installatiebedrijven;1987 november;74.9;87.5
5937;Bouwnijverheid en installatiebedrijven;1987 december;73.7;86.1
5938;Bouwnijverheid en installatiebedrijven;1988 januari;78.1;91.2
5939;Bouwnijverheid en installatiebedrijven;1988 februari;90.9;106.2
5940;Bouwnijverheid en installatiebedrijven;1988 maart;108.4;126.6
5941;Bouwnijverheid en installatiebedrijven;1988 april;108.0;126.0
5942;Bouwnijverheid en installatiebedrijven;1988 mei;103.7;125.1
5943;Bouwnijverheid en installatiebedrijven;1988 juni;113.8;139.2
5944;Bouwnijverheid en installatiebedrijven;1988 juli;118.1;144.5
5945;Bouwnijverheid en installatiebedrijven;1988 augustus;117.1;143.3
5946;Bouwnijverheid en installatiebedrijven;1988 september;135.2;165.4
5947;Bouwnijverheid en installatiebedrijven;1988 oktober;139.0;170.1
5948;Bouwnijverheid en installatiebedrijven;1988 november;144.7;177.0
5949;Bouwnijverheid en installatiebedrijven;1988 december;150.6;184.2
5950;Bouwnijverheid en installatiebedrijven;1989 januari;169.8;207.7
5951;Bouwnijverheid en installatiebedrijven;1989 februari;170.8;208.9
5952;Bouwnijverheid en installatiebedrijven;1989 maart;181.2;221.7
5953;Bouwnijverheid en installatiebedrijven;1989 april;206.0;251.9
5954;Bouwnijverheid en installatiebedrijven;1989 mei;201.7;251.4
5955;Bouwnijverheid en installatiebedrijven;1989 juni;213.9;270.2
5956;Bouwnijverheid en installatiebedrijven;1989 juli;209.7;264.9
5957;Bouwnijverheid en installatiebedrijven;1989 augustus;220.7;278.8
5958;Bouwnijverheid en installatiebedrijven;1989 september;221.5;279.8
5959;Bouwnijverheid en installatiebedrijven;1989 oktober;210.3;265.6
5960;Bouwnijverheid en installatiebedrijven;1989 november;215.3;272.0
5961;Bouwnijverheid en installatiebedrijven;1989 december;218.6;276.1
5962;Bouwnijverheid en installatiebedrijven;1990 januari;209.7;264.9
5963;Bouwnijverheid en installatiebedrijven;1990 februari;193.5;244.4
5964;Bouwnijverheid en installatiebedrijven;1990 maart;215.6;272.3
5965;Bouwnijverheid en installatiebedrijven;1990 april;229.2;289.5
5966;Bouwnijverheid en installatiebedrijven;1990 mei;234.6;301.9
5967;Bouwnijverheid en installatiebedrijven;1990 juni;225.5;294.5
5968;Bouwnijverheid en installatiebedrijven;1990 juli;219.2;286.3
5969;Bouwnijverheid en installatiebedrijven;1990 augustus;199.2;260.2
5970;Bouwnijverheid en installatiebedrijven;1990 september;183.3;239.4
5971;Bouwnijverheid en installatiebedrijven;1990 oktober;184.7;241.3
5972;Bouwnijverheid en installatiebedrijven;1990 november;178.5;233.1
5973;Bouwnijverheid en installatiebedrijven;1990 december;180.5;235.7
5974;Bouwnijverheid en installatiebedrijven;1991 januari;178.5;233.1
5975;Bouwnijverheid en installatiebedrijven;1991 februari;205.7;268.6
5976;Bouwnijverheid en installatiebedrijven;1991 maart;199.8;261.0
5977;Bouwnijverheid en installatiebedrijven;1991 april;207.5;271.0
5978;Bouwnijverheid en installatiebedrijven;1991 mei;204.6;272.8
5979;Bouwnijverheid en installatiebedrijven;1991 juni;200.2;271.0
5980;Bouwnijverheid en installatiebedrijven;1991 juli;209.6;283.6
5981;Bouwnijverheid en installatiebedrijven;1991 augustus;211.1;285.7
5982;Bouwnijverheid en installatiebedrijven;1991 september;200.8;271.7
5983;Bouwnijverheid en installatiebedrijven;1991 oktober;191.8;259.6
5984;Bouwnijverheid en installatiebedrijven;1991 november;185.0;250.3
5985;Bouwnijverheid en installatiebedrijven;1991 december;186.9;254.2
5986;Bouwnijverheid en installatiebedrijven;1992 januari;195.5;265.9
5987;Bouwnijverheid en installatiebedrijven;1992 februari;203.7;277.0
5988;Bouwnijverheid en installatiebedrijven;1992 maart;208.8;284.0
5989;Bouwnijverheid en installatiebedrijven;1992 april;207.1;281.7
5990;Bouwnijverheid en installatiebedrijven;1992 mei;202.7;282.2
5991;Bouwnijverheid en installatiebedrijven;1992 juni;197.5;278.4
5992;Bouwnijverheid en installatiebedrijven;1992 juli;191.3;269.6
5993;Bouwnijverheid en installatiebedrijven;1992 augustus;187.7;264.5
5994;Bouwnijverheid en installatiebedrijven;1992 september;190.6;268.5
5995;Bouwnijverheid en installatiebedrijven;1992 oktober;182.1;256.6
5996;Bouwnijverheid en installatiebedrijven;1992 november;176.0;248.1
5997;Bouwnijverheid en installatiebedrijven;1992 december;175.2;248.1
5998;Bouwnijverheid en installatiebedrijven;1993 januari;176.9;250.6
5999;Bouwnijverheid en installatiebedrijven;1993 februari;179.5;254.3
6000;Bouwnijverheid en installatiebedrijven;1993 maart;197.2;279.4
6001;Bouwnijverheid en installatiebedrijven;1993 april;207.5;293.9
6002;Bouwnijverheid en installatiebedrijven;1993 mei;215.3;313.9
6003;Bouwnijverheid en installatiebedrijven;1993 juni;210.5;309.5
6004;Bouwnijverheid en installatiebedrijven;1993 juli;216.8;318.7
6005;Bouwnijverheid en installatiebedrijven;1993 augustus;227.0;333.7
6006;Bouwnijverheid en installatiebedrijven;1993 september;226.7;333.3
6007;Bouwnijverheid en installatiebedrijven;1993 oktober;240.3;353.3
6008;Bouwnijverheid en installatiebedrijven;1993 november;245.1;360.3
6009;Bouwnijverheid en installatiebedrijven;1993 december;253.2;373.2
6010;Bouwnijverheid en installatiebedrijven;1994 januari;275.4;405.9
6011;Bouwnijverheid en installatiebedrijven;1994 februari;277.1;408.4
6012;Bouwnijverheid en installatiebedrijven;1994 maart;282.1;415.8
6013;Bouwnijverheid en installatiebedrijven;1994 april;279.2;411.4
6014;Bouwnijverheid en installatiebedrijven;1994 mei;270.0;408.1
6015;Bouwnijverheid en installatiebedrijven;1994 juni;254.0;385.2
6016;Bouwnijverheid en installatiebedrijven;1994 juli;258.9;392.6
6017;Bouwnijverheid en installatiebedrijven;1994 augustus;266.1;403.5
6018;Bouwnijverheid en installatiebedrijven;1994 september;249.7;378.5
6019;Bouwnijverheid en installatiebedrijven;1994 oktober;254.3;385.6
6020;Bouwnijverheid en installatiebedrijven;1994 november;245.1;371.7
6021;Bouwnijverheid en installatiebedrijven;1994 december;246.2;374.3
6022;Bouwnijverheid en installatiebedrijven;1995 januari;240.7;365.9
6023;Bouwnijverheid en installatiebedrijven;1995 februari;242.0;367.9
6024;Bouwnijverheid en installatiebedrijven;1995 maart;214.6;326.2
6025;Bouwnijverheid en installatiebedrijven;1995 april;221.3;336.4
6026;Bouwnijverheid en installatiebedrijven;1995 mei;226.0;356.2
6027;Bouwnijverheid en installatiebedrijven;1995 juni;234.3;371.0
6028;Bouwnijverheid en installatiebedrijven;1995 juli;245.3;388.3
6029;Bouwnijverheid en installatiebedrijven;1995 augustus;245.5;388.7
6030;Bouwnijverheid en installatiebedrijven;1995 september;235.1;372.2
6031;Bouwnijverheid en installatiebedrijven;1995 oktober;227.6;360.3
6032;Bouwnijverheid en installatiebedrijven;1995 november;229.0;362.6
6033;Bouwnijverheid en installatiebedrijven;1995 december;234.7;372.7
6034;Bouwnijverheid en installatiebedrijven;1996 januari;249.9;396.7
6035;Bouwnijverheid en installatiebedrijven;1996 februari;252.5;400.8
6036;Bouwnijverheid en installatiebedrijven;1996 maart;265.8;422.1
6037;Bouwnijverheid en installatiebedrijven;1996 april;278.9;442.9
6038;Bouwnijverheid en installatiebedrijven;1996 mei;306.1;502.0
6039;Bouwnijverheid en installatiebedrijven;1996 juni;311.3;511.5
6040;Bouwnijverheid en installatiebedrijven;1996 juli;295.3;485.2
6041;Bouwnijverheid en installatiebedrijven;1996 augustus;311.2;511.5
6042;Bouwnijverheid en installatiebedrijven;1996 september;324.4;533.1
6043;Bouwnijverheid en installatiebedrijven;1996 oktober;331.8;545.2
6044;Bouwnijverheid en installatiebedrijven;1996 november;338.0;556.7
6045;Bouwnijverheid en installatiebedrijven;1996 december;347.7;572.7
6046;Bouwnijverheid en installatiebedrijven;1997 januari;390.0;642.2
6047;Bouwnijverheid en installatiebedrijven;1997 februari;413.4;680.9
6048;Bouwnijverheid en installatiebedrijven;1997 maart;428.1;705.0
6049;Bouwnijverheid en installatiebedrijven;1997 april;440.2;725.0
6050;Bouwnijverheid en installatiebedrijven;1997 mei;451.0;760.7
6051;Bouwnijverheid en installatiebedrijven;1997 juni;454.9;768.8
6052;Bouwnijverheid en installatiebedrijven;1997 juli;483.6;817.3
6053;Bouwnijverheid en installatiebedrijven;1997 augustus;462.3;781.2
6054;Bouwnijverheid en installatiebedrijven;1997 september;485.0;820.5
6055;Bouwnijverheid en installatiebedrijven;1997 oktober;449.6;760.6
6056;Bouwnijverheid en installatiebedrijven;1997 november;456.7;772.7
6057;Bouwnijverheid en installatiebedrijven;1997 december;457.7;774.4
6058;Bouwnijverheid en installatiebedrijven;1998 januari;465.6;787.7
6059;Bouwnijverheid en installatiebedrijven;1998 februari;515.9;872.8
6060;Bouwnijverheid en installatiebedrijven;1998 maart;533.7;902.9
6061;Bouwnijverheid en installatiebedrijven;1998 april;515.5;878.8
6062;Bouwnijverheid en installatiebedrijven;1998 mei;523.2;913.3
6063;Bouwnijverheid en installatiebedrijven;1998 juni;497.4;870.0
6064;Bouwnijverheid en installatiebedrijven;1998 juli;474.3;829.5
6065;Bouwnijverheid en installatiebedrijven;1998 augustus;411.6;719.8
6066;Bouwnijverheid en installatiebedrijven;1998 september;350.8;613.6
6067;Bouwnijverheid en installatiebedrijven;1998 oktober;337.5;590.2
6068;Bouwnijverheid en installatiebedrijven;1998 november;345.1;603.5
6069;Bouwnijverheid en installatiebedrijven;1998 december;344.2;602.1
6070;Bouwnijverheid en installatiebedrijven;1999 januari;304.7;532.9
6071;Bouwnijverheid en installatiebedrijven;1999 februari;293.4;513.1
6072;Bouwnijverheid en installatiebedrijven;1999 maart;343.9;601.5
6073;Bouwnijverheid en installatiebedrijven;1999 april;363.1;636.9
6074;Bouwnijverheid en installatiebedrijven;1999 mei;348.1;637.6
6075;Bouwnijverheid en installatiebedrijven;1999 juni;348.1;636.1
6076;Bouwnijverheid en installatiebedrijven;1999 juli;330.4;605.2
6077;Bouwnijverheid en installatiebedrijven;1999 augustus;348.8;638.8
6078;Bouwnijverheid en installatiebedrijven;1999 september;302.0;553.1
6079;Bouwnijverheid en installatiebedrijven;1999 oktober;295.1;540.6
6080;Bouwnijverheid en installatiebedrijven;1999 november;283.8;519.7
6081;Bouwnijverheid en installatiebedrijven;1999 december;306.2;560.8
6082;Bouwnijverheid en installatiebedrijven;2000 januari;327.6;600.0
6083;Bouwnijverheid en installatiebedrijven;2000 februari;345.4;632.6
6084;Bouwnijverheid en installatiebedrijven;2000 maart;343.0;628.3
6085;Bouwnijverheid en installatiebedrijven;2000 april;331.4;609.5
6086;Bouwnijverheid en installatiebedrijven;2000 mei;336.2;649.5
6087;Bouwnijverheid en installatiebedrijven;2000 juni;332.8;643.0
6088;Bouwnijverheid en installatiebedrijven;2000 juli;349.9;676.2
6089;Bouwnijverheid en installatiebedrijven;2000 augustus;376.4;727.3
6090;Bouwnijverheid en installatiebedrijven;2000 september;389.5;752.6
6091;Bouwnijverheid en installatiebedrijven;2000 oktober;383.4;740.9
6092;Bouwnijverheid en installatiebedrijven;2000 november;376.5;727.5
6093;Bouwnijverheid en installatiebedrijven;2000 december;382.1;738.3
6094;Bouwnijverheid en installatiebedrijven;2001 januari;414.4;800.8
6095;Bouwnijverheid en installatiebedrijven;2001 februari;440.3;850.7
6096;Bouwnijverheid en installatiebedrijven;2001 maart;426.4;824.0
6097;Bouwnijverheid en installatiebedrijven;2001 april;491.7;950.1
6098;Bouwnijverheid en installatiebedrijven;2001 mei;491.4;989.8
6099;Bouwnijverheid en installatiebedrijven;2001 juni;484.4;975.8
6100;Bouwnijverheid en installatiebedrijven;2001 juli;489.9;986.8
6101;Bouwnijverheid en installatiebedrijven;2001 augustus;483.6;974.1
6102;Bouwnijverheid en installatiebedrijven;2001 september;448.4;903.3
6103;Bouwnijverheid en installatiebedrijven;2001 oktober;436.8;879.8
6104;Bouwnijverheid en installatiebedrijven;2001 november;433.5;873.3
6105;Bouwnijverheid en installatiebedrijven;2001 december;436.3;878.9
6106;Bouwnijverheid en installatiebedrijven;2002 januari;475.7;958.2
6107;Bouwnijverheid en installatiebedrijven;2002 februari;544.6;1097.0
6108;Bouwnijverheid en installatiebedrijven;2002 maart;541.8;1091.4
6109;Bouwnijverheid en installatiebedrijven;2002 april;563.7;1148.3
6110;Bouwnijverheid en installatiebedrijven;2002 mei;524.0;1105.2
6111;Bouwnijverheid en installatiebedrijven;2002 juni;515.6;1087.5
6112;Bouwnijverheid en installatiebedrijven;2002 juli;457.5;964.9
6113;Bouwnijverheid en installatiebedrijven;2002 augustus;412.9;870.9
6114;Bouwnijverheid en installatiebedrijven;2002 september;345.4;728.4
6115;Bouwnijverheid en installatiebedrijven;2002 oktober;344.0;725.6
6116;Bouwnijverheid en installatiebedrijven;2002 november;323.9;683.2
6117;Bouwnijverheid en installatiebedrijven;2002 december;321.8;678.8
6118;Bouwnijverheid en installatiebedrijven;2003 januari;297.9;628.4
6119;Bouwnijverheid en installatiebedrijven;2003 februari;282.1;595.0
6120;Bouwnijverheid en installatiebedrijven;2003 maart;312.8;659.8
6121;Bouwnijverheid en installatiebedrijven;2003 april;332.8;710.9
6122;Bouwnijverheid en installatiebedrijven;2003 mei;327.0;741.4
6123;Bouwnijverheid en installatiebedrijven;2003 juni;346.0;784.4
6124;Bouwnijverheid en installatiebedrijven;2003 juli;367.9;834.1
6125;Bouwnijverheid en installatiebedrijven;2003 augustus;373.9;847.8
6126;Bouwnijverheid en installatiebedrijven;2003 september;358.7;813.2
6127;Bouwnijverheid en installatiebedrijven;2003 oktober;372.2;843.7
6128;Bouwnijverheid en installatiebedrijven;2003 november;370.1;839.1
6129;Bouwnijverheid en installatiebedrijven;2003 december;391.5;887.6
6130;Transport opslag en communicatie;1952 december;;
6131;Transport opslag en communicatie;1953 januari;;
6132;Transport opslag en communicatie;1953 februari;;
6133;Transport opslag en communicatie;1953 maart;;
6134;Transport opslag en communicatie;1953 april;;
6135;Transport opslag en communicatie;1953 mei;;
6136;Transport opslag en communicatie;1953 juni;;
6137;Transport opslag en communicatie;1953 juli;;
6138;Transport opslag en communicatie;1953 augustus;;
6139;Transport opslag en communicatie;1953 september;;
6140;Transport opslag en communicatie;1953 oktober;;
6141;Transport opslag en communicatie;1953 november;;
6142;Transport opslag en communicatie;1953 december;;
6143;Transport opslag en communicatie;1954 januari;;
6144;Transport opslag en communicatie;1954 februari;;
6145;Transport opslag en communicatie;1954 maart;;
6146;Transport opslag en communicatie;1954 april;;
6147;Transport opslag en communicatie;1954 mei;;
6148;Transport opslag en communicatie;1954 juni;;
6149;Transport opslag en communicatie;1954 juli;;
6150;Transport opslag en communicatie;1954 augustus;;
6151;Transport opslag en communicatie;1954 september;;
6152;Transport opslag en communicatie;1954 oktober;;
6153;Transport opslag en communicatie;1954 november;;
6154;Transport opslag en communicatie;1954 december;;
6155;Transport opslag en communicatie;1955 januari;;
6156;Transport opslag en communicatie;1955 februari;;
6157;Transport opslag en communicatie;1955 maart;;
6158;Transport opslag en communicatie;1955 april;;
6159;Transport opslag en communicatie;1955 mei;;
6160;Transport opslag en communicatie;1955 juni;;
6161;Transport opslag en communicatie;1955 juli;;
6162;Transport opslag en communicatie;1955 augustus;;
6163;Transport opslag en communicatie;1955 september;;
6164;Transport opslag en communicatie;1955 oktober;;
6165;Transport opslag en communicatie;1955 november;;
6166;Transport opslag en communicatie;1955 december;;
6167;Transport opslag en communicatie;1956 januari;;
6168;Transport opslag en communicatie;1956 februari;;
6169;Transport opslag en communicatie;1956 maart;;
6170;Transport opslag en communicatie;1956 april;;
6171;Transport opslag en communicatie;1956 mei;;
6172;Transport opslag en communicatie;1956 juni;;
6173;Transport opslag en communicatie;1956 juli;;
6174;Transport opslag en communicatie;1956 augustus;;
6175;Transport opslag en communicatie;1956 september;;
6176;Transport opslag en communicatie;1956 oktober;;
6177;Transport opslag en communicatie;1956 november;;
6178;Transport opslag en communicatie;1956 december;;
6179;Transport opslag en communicatie;1957 januari;;
6180;Transport opslag en communicatie;1957 februari;;
6181;Transport opslag en communicatie;1957 maart;;
6182;Transport opslag en communicatie;1957 april;;
6183;Transport opslag en communicatie;1957 mei;;
6184;Transport opslag en communicatie;1957 juni;;
6185;Transport opslag en communicatie;1957 juli;;
6186;Transport opslag en communicatie;1957 augustus;;
6187;Transport opslag en communicatie;1957 september;;
6188;Transport opslag en communicatie;1957 oktober;;
6189;Transport opslag en communicatie;1957 november;;
6190;Transport opslag en communicatie;1957 december;;
6191;Transport opslag en communicatie;1958 januari;;
6192;Transport opslag en communicatie;1958 februari;;
6193;Transport opslag en communicatie;1958 maart;;
6194;Transport opslag en communicatie;1958 april;;
6195;Transport opslag en communicatie;1958 mei;;
6196;Transport opslag en communicatie;1958 juni;;
6197;Transport opslag en communicatie;1958 juli;;
6198;Transport opslag en communicatie;1958 augustus;;
6199;Transport opslag en communicatie;1958 september;;
6200;Transport opslag en communicatie;1958 oktober;;
6201;Transport opslag en communicatie;1958 november;;
6202;Transport opslag en communicatie;1958 december;;
6203;Transport opslag en communicatie;1959 januari;;
6204;Transport opslag en communicatie;1959 februari;;
6205;Transport opslag en communicatie;1959 maart;;
6206;Transport opslag en communicatie;1959 april;;
6207;Transport opslag en communicatie;1959 mei;;
6208;Transport opslag en communicatie;1959 juni;;
6209;Transport opslag en communicatie;1959 juli;;
6210;Transport opslag en communicatie;1959 augustus;;
6211;Transport opslag en communicatie;1959 september;;
6212;Transport opslag en communicatie;1959 oktober;;
6213;Transport opslag en communicatie;1959 november;;
6214;Transport opslag en communicatie;1959 december;;
6215;Transport opslag en communicatie;1960 januari;;
6216;Transport opslag en communicatie;1960 februari;;
6217;Transport opslag en communicatie;1960 maart;;
6218;Transport opslag en communicatie;1960 april;;
6219;Transport opslag en communicatie;1960 mei;;
6220;Transport opslag en communicatie;1960 juni;;
6221;Transport opslag en communicatie;1960 juli;;
6222;Transport opslag en communicatie;1960 augustus;;
6223;Transport opslag en communicatie;1960 september;;
6224;Transport opslag en communicatie;1960 oktober;;
6225;Transport opslag en communicatie;1960 november;;
6226;Transport opslag en communicatie;1960 december;;
6227;Transport opslag en communicatie;1961 januari;;
6228;Transport opslag en communicatie;1961 februari;;
6229;Transport opslag en communicatie;1961 maart;;
6230;Transport opslag en communicatie;1961 april;;
6231;Transport opslag en communicatie;1961 mei;;
6232;Transport opslag en communicatie;1961 juni;;
6233;Transport opslag en communicatie;1961 juli;;
6234;Transport opslag en communicatie;1961 augustus;;
6235;Transport opslag en communicatie;1961 september;;
6236;Transport opslag en communicatie;1961 oktober;;
6237;Transport opslag en communicatie;1961 november;;
6238;Transport opslag en communicatie;1961 december;;
6239;Transport opslag en communicatie;1962 januari;;
6240;Transport opslag en communicatie;1962 februari;;
6241;Transport opslag en communicatie;1962 maart;;
6242;Transport opslag en communicatie;1962 april;;
6243;Transport opslag en communicatie;1962 mei;;
6244;Transport opslag en communicatie;1962 juni;;
6245;Transport opslag en communicatie;1962 juli;;
6246;Transport opslag en communicatie;1962 augustus;;
6247;Transport opslag en communicatie;1962 september;;
6248;Transport opslag en communicatie;1962 oktober;;
6249;Transport opslag en communicatie;1962 november;;
6250;Transport opslag en communicatie;1962 december;;
6251;Transport opslag en communicatie;1963 januari;;
6252;Transport opslag en communicatie;1963 februari;;
6253;Transport opslag en communicatie;1963 maart;;
6254;Transport opslag en communicatie;1963 april;;
6255;Transport opslag en communicatie;1963 mei;;
6256;Transport opslag en communicatie;1963 juni;;
6257;Transport opslag en communicatie;1963 juli;;
6258;Transport opslag en communicatie;1963 augustus;;
6259;Transport opslag en communicatie;1963 september;;
6260;Transport opslag en communicatie;1963 oktober;;
6261;Transport opslag en communicatie;1963 november;;
6262;Transport opslag en communicatie;1963 december;;
6263;Transport opslag en communicatie;1964 januari;;
6264;Transport opslag en communicatie;1964 februari;;
6265;Transport opslag en communicatie;1964 maart;;
6266;Transport opslag en communicatie;1964 april;;
6267;Transport opslag en communicatie;1964 mei;;
6268;Transport opslag en communicatie;1964 juni;;
6269;Transport opslag en communicatie;1964 juli;;
6270;Transport opslag en communicatie;1964 augustus;;
6271;Transport opslag en communicatie;1964 september;;
6272;Transport opslag en communicatie;1964 oktober;;
6273;Transport opslag en communicatie;1964 november;;
6274;Transport opslag en communicatie;1964 december;;
6275;Transport opslag en communicatie;1965 januari;;
6276;Transport opslag en communicatie;1965 februari;;
6277;Transport opslag en communicatie;1965 maart;;
6278;Transport opslag en communicatie;1965 april;;
6279;Transport opslag en communicatie;1965 mei;;
6280;Transport opslag en communicatie;1965 juni;;
6281;Transport opslag en communicatie;1965 juli;;
6282;Transport opslag en communicatie;1965 augustus;;
6283;Transport opslag en communicatie;1965 september;;
6284;Transport opslag en communicatie;1965 oktober;;
6285;Transport opslag en communicatie;1965 november;;
6286;Transport opslag en communicatie;1965 december;;
6287;Transport opslag en communicatie;1966 januari;;
6288;Transport opslag en communicatie;1966 februari;;
6289;Transport opslag en communicatie;1966 maart;;
6290;Transport opslag en communicatie;1966 april;;
6291;Transport opslag en communicatie;1966 mei;;
6292;Transport opslag en communicatie;1966 juni;;
6293;Transport opslag en communicatie;1966 juli;;
6294;Transport opslag en communicatie;1966 augustus;;
6295;Transport opslag en communicatie;1966 september;;
6296;Transport opslag en communicatie;1966 oktober;;
6297;Transport opslag en communicatie;1966 november;;
6298;Transport opslag en communicatie;1966 december;;
6299;Transport opslag en communicatie;1967 januari;;
6300;Transport opslag en communicatie;1967 februari;;
6301;Transport opslag en communicatie;1967 maart;;
6302;Transport opslag en communicatie;1967 april;;
6303;Transport opslag en communicatie;1967 mei;;
6304;Transport opslag en communicatie;1967 juni;;
6305;Transport opslag en communicatie;1967 juli;;
6306;Transport opslag en communicatie;1967 augustus;;
6307;Transport opslag en communicatie;1967 september;;
6308;Transport opslag en communicatie;1967 oktober;;
6309;Transport opslag en communicatie;1967 november;;
6310;Transport opslag en communicatie;1967 december;;
6311;Transport opslag en communicatie;1968 januari;;
6312;Transport opslag en communicatie;1968 februari;;
6313;Transport opslag en communicatie;1968 maart;;
6314;Transport opslag en communicatie;1968 april;;
6315;Transport opslag en communicatie;1968 mei;;
6316;Transport opslag en communicatie;1968 juni;;
6317;Transport opslag en communicatie;1968 juli;;
6318;Transport opslag en communicatie;1968 augustus;;
6319;Transport opslag en communicatie;1968 september;;
6320;Transport opslag en communicatie;1968 oktober;;
6321;Transport opslag en communicatie;1968 november;;
6322;Transport opslag en communicatie;1968 december;;
6323;Transport opslag en communicatie;1969 januari;;
6324;Transport opslag en communicatie;1969 februari;;
6325;Transport opslag en communicatie;1969 maart;;
6326;Transport opslag en communicatie;1969 april;;
6327;Transport opslag en communicatie;1969 mei;;
6328;Transport opslag en communicatie;1969 juni;;
6329;Transport opslag en communicatie;1969 juli;;
6330;Transport opslag en communicatie;1969 augustus;;
6331;Transport opslag en communicatie;1969 september;;
6332;Transport opslag en communicatie;1969 oktober;;
6333;Transport opslag en communicatie;1969 november;;
6334;Transport opslag en communicatie;1969 december;;
6335;Transport opslag en communicatie;1970 januari;;
6336;Transport opslag en communicatie;1970 februari;;
6337;Transport opslag en communicatie;1970 maart;;
6338;Transport opslag en communicatie;1970 april;;
