ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
7521;Halderberge;2029;13.1;4.7;7.5;0.8;0.1;10.3;3.6;6.2;0.5;0.0;1.5;0.5;0.7;0.2;0.0;1.3;0.6;0.7;0.1;0.0;1655
7522;Halderberge;2030;13.1;4.7;7.5;0.8;0.1;10.2;3.6;6.1;0.5;0.0;1.5;0.5;0.7;0.2;0.0;1.4;0.6;0.7;0.1;0.0;1655
7523;Halderberge;2031;13.1;4.7;7.4;0.8;0.1;10.2;3.6;6.0;0.5;0.0;1.5;0.5;0.7;0.2;0.0;1.4;0.6;0.7;0.1;0.0;1655
7524;Halderberge;2032;13.0;4.8;7.4;0.8;0.1;10.1;3.6;5.9;0.5;0.0;1.5;0.6;0.8;0.2;0.0;1.4;0.6;0.7;0.1;0.0;1655
7525;Halderberge;2033;13.0;4.8;7.3;0.8;0.1;10.0;3.6;5.8;0.5;0.0;1.6;0.6;0.8;0.2;0.0;1.4;0.6;0.7;0.1;0.0;1655
7526;Halderberge;2034;13.0;4.8;7.3;0.8;0.1;9.9;3.6;5.8;0.5;0.0;1.6;0.6;0.8;0.2;0.0;1.4;0.6;0.7;0.1;0.0;1655
7527;Halderberge;2035;13.0;4.9;7.2;0.8;0.1;9.8;3.6;5.7;0.5;0.1;1.7;0.6;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;1655
7528;Halderberge;2036;13.0;4.9;7.2;0.8;0.1;9.7;3.7;5.6;0.5;0.0;1.7;0.6;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;1655
7529;Halderberge;2037;12.9;4.9;7.1;0.8;0.1;9.7;3.6;5.5;0.5;0.0;1.7;0.6;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;1655
7530;Halderberge;2038;12.9;5.0;7.1;0.8;0.1;9.6;3.6;5.4;0.5;0.0;1.8;0.7;0.9;0.2;0.0;1.6;0.6;0.8;0.1;0.0;1655
7531;Halderberge;2039;12.8;5.0;7.0;0.8;0.1;9.4;3.6;5.3;0.5;0.0;1.8;0.7;0.9;0.2;0.0;1.6;0.7;0.8;0.1;0.0;1655
7532;Halderberge;2040;12.7;4.9;6.9;0.8;0.1;9.3;3.6;5.2;0.5;0.0;1.8;0.7;0.9;0.2;0.0;1.6;0.7;0.8;0.1;0.0;1655
7533;Hardenberg;2010;22.8;5.9;15.6;1.1;0.1;21.2;5.3;14.8;1.0;0.1;0.4;0.2;0.1;0.1;0.0;1.1;0.4;0.6;0.1;0.0;160
7534;Hardenberg;2011;23.0;6.2;15.6;1.2;0.1;21.4;5.5;14.8;1.0;0.1;0.5;0.2;0.2;0.1;0.0;1.2;0.4;0.6;0.1;0.0;160
7535;Hardenberg;2012;23.3;6.4;15.6;1.2;0.1;21.5;5.7;14.7;1.0;0.1;0.6;0.3;0.2;0.1;0.0;1.2;0.4;0.6;0.1;0.0;160
7536;Hardenberg;2013;23.5;6.6;15.5;1.2;0.1;21.6;5.9;14.7;1.0;0.1;0.7;0.3;0.2;0.1;0.0;1.2;0.5;0.6;0.1;0.0;160
7537;Hardenberg;2014;23.8;6.8;15.6;1.2;0.1;21.8;6.0;14.6;1.0;0.1;0.7;0.3;0.3;0.1;0.0;1.2;0.5;0.7;0.1;0.0;160
7538;Hardenberg;2015;24.0;7.0;15.6;1.3;0.1;21.9;6.2;14.7;1.0;0.1;0.8;0.3;0.3;0.2;0.0;1.2;0.5;0.7;0.1;0.0;160
7539;Hardenberg;2016;24.2;7.2;15.7;1.3;0.1;22.1;6.3;14.7;1.0;0.1;0.8;0.3;0.3;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7540;Hardenberg;2017;24.4;7.3;15.7;1.3;0.1;22.2;6.4;14.7;1.0;0.1;0.9;0.4;0.4;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7541;Hardenberg;2018;24.6;7.5;15.7;1.3;0.1;22.3;6.6;14.7;1.0;0.1;1.0;0.4;0.4;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7542;Hardenberg;2019;24.8;7.6;15.8;1.3;0.1;22.4;6.7;14.6;1.0;0.1;1.1;0.5;0.4;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7543;Hardenberg;2020;25.0;7.8;15.8;1.3;0.1;22.5;6.8;14.7;1.0;0.1;1.1;0.5;0.4;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7544;Hardenberg;2021;25.1;7.9;15.8;1.3;0.1;22.6;6.8;14.7;1.0;0.1;1.2;0.5;0.5;0.2;0.0;1.3;0.5;0.7;0.1;0.0;160
7545;Hardenberg;2022;25.3;8.0;15.9;1.3;0.1;22.7;6.9;14.7;1.0;0.1;1.3;0.6;0.5;0.2;0.0;1.3;0.6;0.7;0.1;0.0;160
7546;Hardenberg;2023;25.4;8.2;15.9;1.3;0.1;22.8;7.0;14.6;1.0;0.1;1.3;0.6;0.5;0.2;0.0;1.4;0.6;0.7;0.1;0.0;160
7547;Hardenberg;2024;25.6;8.3;15.9;1.3;0.1;22.8;7.2;14.6;1.0;0.1;1.4;0.6;0.6;0.2;0.0;1.4;0.6;0.7;0.1;0.0;160
7548;Hardenberg;2025;25.7;8.5;15.9;1.3;0.1;22.9;7.3;14.6;1.0;0.1;1.5;0.6;0.6;0.2;0.0;1.4;0.6;0.7;0.1;0.0;160
7549;Hardenberg;2026;25.8;8.5;15.9;1.3;0.1;22.9;7.3;14.5;1.0;0.1;1.5;0.6;0.6;0.2;0.0;1.4;0.6;0.8;0.1;0.0;160
7550;Hardenberg;2027;25.9;8.6;15.9;1.3;0.1;22.9;7.4;14.5;1.0;0.1;1.6;0.6;0.7;0.2;0.0;1.4;0.6;0.8;0.1;0.0;160
7551;Hardenberg;2028;26.0;8.7;15.9;1.3;0.2;22.9;7.5;14.4;1.0;0.1;1.6;0.6;0.7;0.2;0.0;1.4;0.6;0.8;0.1;0.0;160
7552;Hardenberg;2029;26.1;8.8;15.8;1.3;0.1;22.9;7.5;14.3;1.0;0.1;1.7;0.7;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;160
7553;Hardenberg;2030;26.1;8.9;15.8;1.2;0.1;22.9;7.6;14.2;1.0;0.1;1.8;0.7;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;160
7554;Hardenberg;2031;26.1;9.0;15.8;1.2;0.1;22.8;7.7;14.1;0.9;0.1;1.8;0.7;0.8;0.2;0.0;1.5;0.6;0.8;0.1;0.0;160
7555;Hardenberg;2032;26.2;9.0;15.7;1.3;0.2;22.8;7.7;14.0;0.9;0.1;1.9;0.7;0.9;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7556;Hardenberg;2033;26.2;9.1;15.7;1.3;0.2;22.7;7.7;14.0;0.9;0.1;2.0;0.8;0.9;0.3;0.1;1.5;0.6;0.8;0.1;0.0;160
7557;Hardenberg;2034;26.2;9.1;15.6;1.3;0.2;22.6;7.7;13.9;0.9;0.1;2.0;0.8;0.9;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7558;Hardenberg;2035;26.2;9.2;15.5;1.3;0.2;22.6;7.7;13.8;1.0;0.1;2.1;0.8;1.0;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7559;Hardenberg;2036;26.2;9.3;15.5;1.3;0.2;22.5;7.8;13.7;1.0;0.1;2.2;0.9;1.0;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7560;Hardenberg;2037;26.2;9.3;15.4;1.3;0.2;22.5;7.8;13.6;0.9;0.1;2.2;0.9;1.0;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7561;Hardenberg;2038;26.2;9.4;15.4;1.3;0.2;22.4;7.9;13.5;0.9;0.1;2.3;0.9;1.1;0.3;0.0;1.5;0.6;0.8;0.1;0.0;160
7562;Hardenberg;2039;26.2;9.5;15.3;1.3;0.1;22.3;7.9;13.4;0.9;0.1;2.3;0.9;1.1;0.3;0.0;1.6;0.6;0.8;0.1;0.0;160
7563;Hardenberg;2040;26.2;9.5;15.2;1.3;0.2;22.2;7.9;13.3;0.9;0.1;2.4;1.0;1.1;0.3;0.0;1.6;0.6;0.8;0.1;0.0;160
7564;Harderwijk;2010;18.4;5.9;11.3;1.1;0.1;15.7;5.0;9.8;0.8;0.1;1.5;0.5;0.9;0.1;0.0;1.2;0.4;0.7;0.1;0.0;243
7565;Harderwijk;2011;18.8;6.2;11.4;1.1;0.1;15.9;5.2;9.8;0.9;0.1;1.6;0.5;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7566;Harderwijk;2012;19.0;6.3;11.5;1.2;0.1;16.1;5.3;9.9;0.9;0.1;1.6;0.5;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7567;Harderwijk;2013;19.2;6.4;11.5;1.2;0.1;16.2;5.3;9.9;0.9;0.1;1.7;0.6;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7568;Harderwijk;2014;19.5;6.6;11.6;1.2;0.1;16.5;5.5;10.0;0.9;0.1;1.8;0.6;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7569;Harderwijk;2015;19.7;6.7;11.7;1.2;0.1;16.6;5.6;10.1;0.9;0.1;1.8;0.7;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7570;Harderwijk;2016;20.0;6.9;11.8;1.2;0.1;16.8;5.7;10.1;0.9;0.1;1.9;0.7;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
7571;Harderwijk;2017;20.2;7.0;11.9;1.2;0.1;16.9;5.8;10.2;0.9;0.1;1.9;0.7;1.0;0.2;0.0;1.3;0.5;0.8;0.1;0.0;243
7572;Harderwijk;2018;20.4;7.1;12.0;1.2;0.1;17.1;5.9;10.2;0.9;0.1;2.0;0.7;1.0;0.2;0.0;1.4;0.5;0.8;0.1;0.0;243
7573;Harderwijk;2019;20.7;7.2;12.0;1.3;0.1;17.3;6.0;10.3;0.9;0.1;2.1;0.8;1.0;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
7574;Harderwijk;2020;20.9;7.4;12.2;1.3;0.1;17.4;6.1;10.4;0.9;0.1;2.2;0.8;1.0;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
7575;Harderwijk;2021;21.2;7.5;12.2;1.3;0.1;17.6;6.2;10.4;0.9;0.1;2.2;0.9;1.1;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
7576;Harderwijk;2022;21.3;7.7;12.3;1.3;0.1;17.7;6.3;10.4;0.9;0.1;2.3;0.9;1.1;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
7577;Harderwijk;2023;21.5;7.8;12.3;1.3;0.1;17.8;6.4;10.4;0.9;0.1;2.3;0.9;1.1;0.3;0.0;1.4;0.5;0.7;0.1;0.0;243
7578;Harderwijk;2024;21.7;7.9;12.3;1.3;0.1;17.9;6.5;10.4;0.9;0.1;2.4;0.9;1.1;0.3;0.0;1.4;0.5;0.7;0.1;0.0;243
7579;Harderwijk;2025;21.9;8.1;12.4;1.3;0.1;18.1;6.6;10.5;0.9;0.1;2.4;1.0;1.1;0.3;0.0;1.4;0.5;0.7;0.1;0.0;243
7580;Harderwijk;2026;22.0;8.2;12.4;1.3;0.1;18.2;6.7;10.5;0.9;0.1;2.5;1.0;1.2;0.3;0.0;1.4;0.5;0.7;0.1;0.0;243
7581;Harderwijk;2027;22.2;8.2;12.5;1.3;0.1;18.3;6.7;10.6;0.9;0.1;2.5;1.0;1.2;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7582;Harderwijk;2028;22.4;8.4;12.5;1.4;0.1;18.4;6.8;10.6;1.0;0.1;2.6;1.0;1.2;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7583;Harderwijk;2029;22.5;8.5;12.5;1.3;0.2;18.5;6.8;10.6;0.9;0.1;2.6;1.0;1.2;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7584;Harderwijk;2030;22.6;8.6;12.5;1.3;0.2;18.5;6.9;10.6;0.9;0.1;2.6;1.0;1.2;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7585;Harderwijk;2031;22.7;8.7;12.5;1.3;0.1;18.6;7.0;10.6;0.9;0.1;2.7;1.1;1.3;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7586;Harderwijk;2032;22.8;8.7;12.6;1.3;0.1;18.6;7.1;10.6;0.9;0.1;2.7;1.1;1.3;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7587;Harderwijk;2033;22.8;8.8;12.6;1.3;0.1;18.7;7.1;10.6;0.9;0.1;2.7;1.1;1.3;0.3;0.0;1.4;0.6;0.7;0.1;0.0;243
7588;Harderwijk;2034;22.9;8.9;12.5;1.3;0.1;18.7;7.2;10.5;0.9;0.1;2.7;1.1;1.3;0.3;0.0;1.5;0.6;0.7;0.1;0.0;243
7589;Harderwijk;2035;23.0;9.0;12.5;1.3;0.1;18.6;7.2;10.5;0.9;0.1;2.8;1.1;1.3;0.3;0.0;1.5;0.6;0.7;0.1;0.0;243
7590;Harderwijk;2036;23.0;9.0;12.5;1.3;0.1;18.6;7.2;10.4;0.9;0.1;2.9;1.2;1.3;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
7591;Harderwijk;2037;23.0;9.1;12.4;1.3;0.1;18.6;7.3;10.3;0.9;0.1;2.9;1.2;1.4;0.3;0.0;1.5;0.6;0.7;0.1;0.0;243
7592;Harderwijk;2038;23.0;9.2;12.4;1.3;0.2;18.6;7.3;10.2;0.9;0.1;2.9;1.2;1.4;0.3;0.0;1.5;0.6;0.7;0.1;0.0;243
7593;Harderwijk;2039;23.0;9.2;12.3;1.3;0.1;18.5;7.3;10.2;0.9;0.1;3.0;1.2;1.4;0.3;0.1;1.5;0.6;0.8;0.1;0.0;243
7594;Harderwijk;2040;23.0;9.2;12.3;1.4;0.1;18.5;7.3;10.2;0.9;0.1;3.0;1.2;1.4;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
7595;Hardinxveld-Giessendam;2010;6.7;1.8;4.7;0.3;0.0;6.4;1.6;4.5;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;523
7596;Hardinxveld-Giessendam;2011;6.8;1.8;4.6;0.3;0.1;6.4;1.7;4.4;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.0;0.1;0.0;0.0;523
7597;Hardinxveld-Giessendam;2012;6.9;1.9;4.6;0.3;0.1;6.4;1.7;4.4;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;523
7598;Hardinxveld-Giessendam;2013;7.0;1.9;4.7;0.3;0.1;6.5;1.8;4.4;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;523
7599;Hardinxveld-Giessendam;2014;7.0;2.0;4.7;0.3;0.0;6.5;1.8;4.4;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;523
7600;Hardinxveld-Giessendam;2015;7.1;2.1;4.7;0.3;0.0;6.6;1.8;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
7601;Hardinxveld-Giessendam;2016;7.2;2.1;4.7;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
7602;Hardinxveld-Giessendam;2017;7.2;2.1;4.7;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7603;Hardinxveld-Giessendam;2018;7.3;2.2;4.7;0.3;0.1;6.6;1.9;4.4;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7604;Hardinxveld-Giessendam;2019;7.4;2.2;4.8;0.3;0.1;6.7;2.0;4.4;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7605;Hardinxveld-Giessendam;2020;7.4;2.3;4.8;0.3;0.1;6.7;2.0;4.4;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7606;Hardinxveld-Giessendam;2021;7.5;2.3;4.8;0.3;0.0;6.7;2.0;4.4;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7607;Hardinxveld-Giessendam;2022;7.6;2.3;4.8;0.3;0.0;6.7;2.0;4.4;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7608;Hardinxveld-Giessendam;2023;7.6;2.4;4.9;0.3;0.0;6.8;2.1;4.4;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7609;Hardinxveld-Giessendam;2024;7.7;2.4;4.9;0.3;0.0;6.8;2.1;4.4;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7610;Hardinxveld-Giessendam;2025;7.7;2.5;4.9;0.3;0.1;6.8;2.1;4.4;0.2;0.0;0.6;0.3;0.3;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7611;Hardinxveld-Giessendam;2026;7.8;2.5;4.9;0.3;0.1;6.8;2.2;4.4;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7612;Hardinxveld-Giessendam;2027;7.9;2.5;4.9;0.3;0.1;6.8;2.2;4.4;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7613;Hardinxveld-Giessendam;2028;7.9;2.6;4.9;0.3;0.1;6.8;2.2;4.4;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7614;Hardinxveld-Giessendam;2029;7.9;2.6;4.9;0.3;0.1;6.8;2.2;4.3;0.3;0.0;0.8;0.3;0.4;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7615;Hardinxveld-Giessendam;2030;8.0;2.6;4.9;0.3;0.1;6.8;2.2;4.3;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
7616;Hardinxveld-Giessendam;2031;8.0;2.6;5.0;0.3;0.1;6.8;2.2;4.3;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7617;Hardinxveld-Giessendam;2032;8.0;2.7;5.0;0.3;0.1;6.8;2.2;4.4;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7618;Hardinxveld-Giessendam;2033;8.0;2.7;5.0;0.3;0.1;6.8;2.2;4.3;0.2;0.0;0.9;0.3;0.4;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7619;Hardinxveld-Giessendam;2034;8.1;2.7;5.0;0.3;0.1;6.8;2.2;4.3;0.2;0.0;0.9;0.4;0.5;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7620;Hardinxveld-Giessendam;2035;8.1;2.7;5.0;0.3;0.1;6.7;2.3;4.2;0.2;0.0;1.0;0.4;0.5;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7621;Hardinxveld-Giessendam;2036;8.1;2.8;4.9;0.3;0.1;6.7;2.3;4.2;0.2;0.0;1.0;0.4;0.5;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
7622;Hardinxveld-Giessendam;2037;8.1;2.8;4.9;0.3;0.1;6.7;2.3;4.2;0.2;0.0;1.0;0.4;0.5;0.1;0.0;0.4;0.1;0.3;0.0;0.0;523
7623;Hardinxveld-Giessendam;2038;8.1;2.8;4.9;0.3;0.1;6.6;2.3;4.1;0.2;0.0;1.0;0.4;0.5;0.1;0.0;0.4;0.1;0.3;0.0;0.0;523
7624;Hardinxveld-Giessendam;2039;8.1;2.8;4.9;0.3;0.1;6.6;2.3;4.0;0.2;0.0;1.0;0.4;0.5;0.1;0.0;0.4;0.1;0.3;0.0;0.0;523
7625;Hardinxveld-Giessendam;2040;8.1;2.8;4.9;0.3;0.1;6.6;2.3;4.0;0.2;0.0;1.1;0.4;0.6;0.1;0.0;0.4;0.1;0.3;0.0;0.0;523
7626;Haren;2010;8.3;2.9;5.0;0.4;0.0;7.4;2.5;4.6;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.6;0.2;0.4;0.0;0.0;17
7627;Haren;2011;8.3;2.9;5.0;0.4;0.0;7.4;2.5;4.5;0.3;0.0;0.3;0.2;0.1;0.0;0.0;0.6;0.2;0.4;0.0;0.0;17
7628;Haren;2012;8.4;2.9;5.0;0.4;0.1;7.4;2.5;4.6;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;17
7629;Haren;2013;8.4;2.9;5.0;0.4;0.0;7.4;2.5;4.6;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;17
7630;Haren;2014;8.4;2.9;5.0;0.4;0.0;7.3;2.4;4.6;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;17
7631;Haren;2015;8.4;2.9;5.0;0.4;0.1;7.3;2.4;4.6;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7632;Haren;2016;8.4;2.9;5.1;0.4;0.1;7.3;2.4;4.6;0.3;0.0;0.5;0.3;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7633;Haren;2017;8.4;2.9;5.0;0.4;0.1;7.3;2.4;4.5;0.3;0.0;0.5;0.3;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7634;Haren;2018;8.4;2.9;5.0;0.4;0.1;7.3;2.4;4.5;0.3;0.0;0.6;0.3;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7635;Haren;2019;8.4;2.9;5.0;0.4;0.1;7.2;2.4;4.5;0.3;0.0;0.6;0.3;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7636;Haren;2020;8.5;3.0;5.0;0.4;0.1;7.2;2.4;4.5;0.3;0.0;0.6;0.3;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7637;Haren;2021;8.5;3.0;5.0;0.4;0.1;7.2;2.4;4.5;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7638;Haren;2022;8.5;3.0;5.0;0.4;0.1;7.2;2.4;4.5;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7639;Haren;2023;8.5;3.0;5.0;0.4;0.1;7.2;2.4;4.4;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7640;Haren;2024;8.5;3.0;5.0;0.4;0.1;7.2;2.4;4.4;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7641;Haren;2025;8.5;3.0;5.0;0.4;0.1;7.1;2.4;4.4;0.3;0.0;0.8;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;17
7642;Haren;2026;8.4;3.0;5.0;0.4;0.0;7.1;2.4;4.4;0.3;0.0;0.8;0.3;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;17
7643;Haren;2027;8.4;3.0;5.0;0.4;0.0;7.1;2.4;4.4;0.3;0.0;0.9;0.4;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;17
7644;Haren;2028;8.5;3.0;5.0;0.4;0.1;7.0;2.4;4.4;0.3;0.0;0.9;0.4;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;17
7645;Haren;2029;8.4;3.0;5.0;0.4;0.0;7.0;2.3;4.3;0.3;0.0;0.9;0.4;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;17
7646;Haren;2030;8.3;3.0;4.9;0.4;0.0;6.9;2.3;4.3;0.3;0.0;0.9;0.4;0.4;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7647;Haren;2031;8.3;3.0;4.9;0.4;0.0;6.9;2.3;4.3;0.3;0.0;0.9;0.4;0.4;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7648;Haren;2032;8.3;3.0;4.9;0.4;0.0;6.8;2.3;4.2;0.3;0.0;1.0;0.4;0.4;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7649;Haren;2033;8.3;3.0;4.8;0.4;0.0;6.8;2.3;4.2;0.3;0.0;1.0;0.5;0.4;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7650;Haren;2034;8.3;3.0;4.8;0.4;0.1;6.8;2.3;4.2;0.3;0.0;1.0;0.4;0.4;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7651;Haren;2035;8.2;2.9;4.8;0.4;0.1;6.7;2.3;4.1;0.3;0.0;1.0;0.5;0.5;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7652;Haren;2036;8.3;3.0;4.8;0.4;0.1;6.7;2.3;4.1;0.2;0.0;1.1;0.4;0.5;0.1;0.0;0.5;0.2;0.2;0.0;0.0;17
7653;Haren;2037;8.2;3.0;4.8;0.4;0.1;6.6;2.3;4.1;0.2;0.0;1.1;0.4;0.5;0.1;0.0;0.5;0.2;0.3;0.0;0.0;17
7654;Haren;2038;8.2;3.0;4.8;0.4;0.1;6.6;2.3;4.0;0.2;0.0;1.1;0.5;0.5;0.1;0.0;0.5;0.3;0.2;0.0;0.0;17
7655;Haren;2039;8.2;3.0;4.8;0.4;0.1;6.6;2.3;4.0;0.3;0.0;1.1;0.5;0.5;0.2;0.0;0.5;0.3;0.2;0.0;0.0;17
7656;Haren;2040;8.3;3.1;4.7;0.4;0.1;6.5;2.3;4.0;0.2;0.0;1.2;0.5;0.5;0.1;0.0;0.5;0.3;0.2;0.0;0.0;17
7657;Harenkarspel;2010;6.5;1.8;4.3;0.3;0.0;6.0;1.6;4.1;0.3;0.0;0.1;0.0;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
7658;Harenkarspel;2011;6.6;1.8;4.4;0.3;0.0;6.0;1.6;4.1;0.3;0.0;0.1;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
7659;Harenkarspel;2012;6.6;1.8;4.4;0.3;0.0;6.0;1.6;4.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;395
7660;Harenkarspel;2013;6.7;1.9;4.4;0.3;0.0;6.1;1.7;4.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7661;Harenkarspel;2014;6.8;1.9;4.5;0.3;0.1;6.1;1.7;4.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7662;Harenkarspel;2015;6.9;2.0;4.5;0.3;0.0;6.2;1.7;4.2;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7663;Harenkarspel;2016;7.0;2.0;4.6;0.3;0.1;6.2;1.7;4.2;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
