ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
4014;Oosternijkerk;Dongeradeel                   ;Buurt   ;BU00580400;1.0;818;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;2.0;0.0
4015;Paesens;Dongeradeel                   ;Buurt   ;BU00580401;1.0;218;4.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18.0;14.0;5.0;5.0;0.0
4016;Verspreide huizen Oosternijkerk;Dongeradeel                   ;Buurt   ;BU00580408;1.0;126;;;;;;;;;;;;;;;;;;;;;;;;;
4017;Verspreide huizen Paesens;Dongeradeel                   ;Buurt   ;BU00580409;1.0;24;;;;;;;;;;;;;;;;;;;;;;;;;
4018;Ternaard;Dongeradeel                   ;Wijk    ;WK005805  ;1.0;2316;22.0;17.0;6.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;11.0;5.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;9.0;7.0;1.0;1.0;0.0
4019;Ternaard;Dongeradeel                   ;Buurt   ;BU00580500;1.0;1141;12.0;9.0;5.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;4.0;3.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;11.0;8.0;2.0;1.0;0.0
4020;Wierum;Dongeradeel                   ;Buurt   ;BU00580501;1.0;315;4.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;3.0;0.0;0.0
4021;Nes;Dongeradeel                   ;Buurt   ;BU00580502;1.0;307;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0
4022;Moddergat;Dongeradeel                   ;Buurt   ;BU00580503;1.0;205;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;20.0;15.0;0.0;5.0;0.0
4023;Verspreide huizen Ternaard;Dongeradeel                   ;Buurt   ;BU00580506;1.0;239;;;;;;;;;;;;;;;;;;;;;;;;;
4024;Verspreide huizen Wierum;Dongeradeel                   ;Buurt   ;BU00580507;1.0;24;;;;;;;;;;;;;;;;;;;;;;;;;
4025;Verspreide huizen Nes;Dongeradeel                   ;Buurt   ;BU00580508;1.0;69;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;14.0;0.0
4026;Verspreide huizen Moddergat;Dongeradeel                   ;Buurt   ;BU00580509;1.0;16;;;;;;;;;;;;;;;;;;;;;;;;;
4027;Holwerd;Dongeradeel                   ;Wijk    ;WK005806  ;1.0;2292;41.0;27.0;18.0;1.0;1.0;1.0;1.0;3.0;6.0;5.0;9.0;8.0;8.0;6.0;2.0;0.0;6.0;4.0;2.0;0.0;18.0;12.0;1.0;3.0;3.0
4028;Holwerd;Dongeradeel                   ;Buurt   ;BU00580600;1.0;1446;28.0;18.0;13.0;1.0;1.0;0.0;0.0;2.0;5.0;4.0;5.0;6.0;6.0;5.0;1.0;0.0;4.0;3.0;1.0;0.0;19.0;12.0;1.0;4.0;3.0
4029;Waaxens;Dongeradeel                   ;Buurt   ;BU00580601;1.0;35;;;;;;;;;;;;;;;;;;;;;;;;;
4030;Brantgum;Dongeradeel                   ;Buurt   ;BU00580602;1.0;209;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0
4031;Foudgum;Dongeradeel                   ;Buurt   ;BU00580603;1.0;72;;;;;;;;;;;;;;;;;;;;;;;;;
4032;Bornwird;Dongeradeel                   ;Buurt   ;BU00580604;1.0;119;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;8.0
4033;Raard;Dongeradeel                   ;Buurt   ;BU00580605;1.0;223;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;9.0;4.0;4.0;0.0
4034;Verspreide huizen Holwerd;Dongeradeel                   ;Buurt   ;BU00580608;1.0;161;6.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;37.0;25.0;0.0;6.0;6.0
4035;Verspreide huizen Brantgum;Dongeradeel                   ;Buurt   ;BU00580609;1.0;27;;;;;;;;;;;;;;;;;;;;;;;;;
4036;Hantum;Dongeradeel                   ;Wijk    ;WK005807  ;1.0;736;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;8.0;1.0;0.0;3.0;4.0
4037;Hantum;Dongeradeel                   ;Buurt   ;BU00580700;1.0;315;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;3.0;0.0;0.0;3.0
4038;Hantumhuizen;Dongeradeel                   ;Buurt   ;BU00580701;1.0;102;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;20.0;0.0;0.0;10.0;10.0
4039;Hantumeruitburen;Dongeradeel                   ;Buurt   ;BU00580702;1.0;67;;;;;;;;;;;;;;;;;;;;;;;;;
4040;Hiaure;Dongeradeel                   ;Buurt   ;BU00580703;1.0;65;;;;;;;;;;;;;;;;;;;;;;;;;
4041;Verspreide huizen Hantum;Dongeradeel                   ;Buurt   ;BU00580708;1.0;89;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;11.0
4042;Verspreide huizen Hantumhuizen;Dongeradeel                   ;Buurt   ;BU00580709;1.0;98;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
4043;Dordrecht;Dordrecht                     ;Gemeente;GM0505    ;;118731;5503.0;3864.0;3326.0;603.0;198.0;651.0;115.0;367.0;629.0;763.0;538.0;853.0;655.0;291.0;364.0;198.0;786.0;424.0;246.0;116.0;46.0;33.0;3.0;6.0;7.0
4044;Wijk 01 Binnenstad;Dordrecht                     ;Wijk    ;WK050501  ;1.0;8654;1278.0;954.0;878.0;230.0;22.0;75.0;50.0;28.0;317.0;156.0;76.0;185.0;140.0;19.0;121.0;45.0;139.0;84.0;42.0;13.0;148.0;110.0;3.0;16.0;16.0
4045;Nieuwe Haven en omgeving;Dordrecht                     ;Buurt   ;BU05050100;1.0;820;17.0;13.0;10.0;3.0;1.0;3.0;1.0;2.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;21.0;16.0;2.0;1.0;2.0
4046;Groenmarkt en omgeving;Dordrecht                     ;Buurt   ;BU05050101;1.0;775;73.0;35.0;31.0;14.0;0.0;5.0;2.0;1.0;3.0;6.0;4.0;18.0;11.0;3.0;8.0;7.0;20.0;17.0;2.0;1.0;94.0;45.0;1.0;14.0;26.0
4047;Grote Markt en omgeving;Dordrecht                     ;Buurt   ;BU05050102;1.0;544;45.0;26.0;21.0;8.0;5.0;3.0;0.0;1.0;1.0;3.0;5.0;16.0;13.0;5.0;8.0;3.0;3.0;2.0;1.0;0.0;83.0;48.0;2.0;24.0;6.0
4048;Wijnstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050103;1.0;450;10.0;6.0;5.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;2.0;0.0;22.0;13.0;0.0;2.0;7.0
4049;Kalkhaven;Dordrecht                     ;Buurt   ;BU05050104;1.0;186;17.0;10.0;8.0;0.0;0.0;2.0;0.0;1.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;6.0;4.0;2.0;0.0;91.0;54.0;5.0;0.0;32.0
4050;Achterhakkers en omgeving;Dordrecht                     ;Buurt   ;BU05050105;1.0;367;34.0;28.0;27.0;14.0;0.0;4.0;0.0;2.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;1.0;4.0;1.0;2.0;1.0;93.0;76.0;5.0;3.0;11.0
4051;Boogjes en omgeving;Dordrecht                     ;Buurt   ;BU05050106;1.0;889;62.0;32.0;28.0;5.0;4.0;4.0;0.0;3.0;5.0;7.0;4.0;19.0;18.0;0.0;18.0;1.0;11.0;9.0;2.0;0.0;70.0;36.0;3.0;20.0;12.0
4052;Lombard en omgeving;Dordrecht                     ;Buurt   ;BU05050107;1.0;508;43.0;28.0;23.0;7.0;1.0;0.0;1.0;0.0;8.0;6.0;5.0;12.0;12.0;0.0;12.0;0.0;3.0;3.0;0.0;0.0;85.0;55.0;0.0;24.0;6.0
4053;Centrum;Dordrecht                     ;Buurt   ;BU05050108;1.0;989;484.0;410.0;385.0;64.0;0.0;6.0;23.0;4.0;255.0;33.0;25.0;44.0;33.0;2.0;31.0;11.0;30.0;16.0;9.0;5.0;489.0;415.0;4.0;33.0;30.0
4054;Augustijnenkamp en omgeving;Dordrecht                     ;Buurt   ;BU05050109;1.0;353;28.0;15.0;12.0;4.0;2.0;1.0;1.0;0.0;2.0;2.0;3.0;12.0;10.0;0.0;10.0;2.0;1.0;1.0;0.0;0.0;79.0;42.0;0.0;28.0;3.0
4055;Geldelozepad en omgeving;Dordrecht                     ;Buurt   ;BU05050110;1.0;528;58.0;37.0;33.0;12.0;1.0;8.0;1.0;2.0;5.0;4.0;4.0;11.0;7.0;0.0;7.0;4.0;10.0;6.0;4.0;0.0;110.0;70.0;4.0;13.0;19.0
4056;Rozenhof en omgeving;Dordrecht                     ;Buurt   ;BU05050111;1.0;673;19.0;18.0;18.0;6.0;0.0;5.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;28.0;27.0;4.0;0.0;1.0
4057;Beverwijcksplein en omgeving;Dordrecht                     ;Buurt   ;BU05050112;1.0;499;94.0;65.0;60.0;11.0;5.0;18.0;2.0;3.0;8.0;13.0;5.0;23.0;19.0;3.0;16.0;4.0;6.0;3.0;3.0;0.0;188.0;130.0;6.0;38.0;12.0
4058;Burgemeester de Raadtsingel en omgeving;Dordrecht                     ;Buurt   ;BU05050113;1.0;470;209.0;165.0;156.0;60.0;2.0;10.0;15.0;3.0;2.0;64.0;9.0;16.0;10.0;1.0;9.0;6.0;28.0;15.0;11.0;2.0;445.0;351.0;6.0;21.0;60.0
4059;Kon. Wilhelminastraat en omgeving;Dordrecht                     ;Buurt   ;BU05050114;1.0;603;85.0;66.0;61.0;21.0;1.0;4.0;2.0;3.0;21.0;9.0;5.0;8.0;4.0;2.0;2.0;4.0;11.0;6.0;3.0;2.0;141.0;109.0;5.0;7.0;18.0
4060;Wijk 02 Noordflank;Dordrecht                     ;Wijk    ;WK050502  ;1.0;7635;445.0;284.0;237.0;55.0;24.0;58.0;11.0;32.0;10.0;47.0;47.0;87.0;67.0;23.0;44.0;20.0;74.0;41.0;28.0;5.0;58.0;37.0;4.0;9.0;10.0
4061;Bleijenhoek;Dordrecht                     ;Buurt   ;BU05050200;1.0;2269;138.0;83.0;68.0;16.0;6.0;20.0;4.0;5.0;3.0;14.0;15.0;35.0;32.0;16.0;16.0;3.0;20.0;13.0;4.0;3.0;61.0;37.0;2.0;14.0;9.0
4062;Stadswerven;Dordrecht                     ;Buurt   ;BU05050201;1.0;495;7.0;6.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;12.0;0.0;2.0;0.0
4063;Lijnbaan;Dordrecht                     ;Buurt   ;BU05050202;1.0;1046;78.0;47.0;41.0;10.0;5.0;7.0;1.0;8.0;2.0;8.0;6.0;15.0;8.0;2.0;6.0;7.0;16.0;9.0;7.0;0.0;75.0;45.0;8.0;8.0;15.0
4064;Matena's Pad en omgeving;Dordrecht                     ;Buurt   ;BU05050203;1.0;860;44.0;26.0;23.0;6.0;8.0;5.0;0.0;2.0;0.0;2.0;3.0;9.0;8.0;1.0;7.0;1.0;9.0;5.0;3.0;1.0;51.0;30.0;2.0;9.0;10.0
4065;Merwestein-Noord;Dordrecht                     ;Buurt   ;BU05050204;1.0;756;42.0;27.0;22.0;4.0;3.0;9.0;0.0;5.0;0.0;1.0;5.0;10.0;9.0;4.0;5.0;1.0;5.0;5.0;0.0;0.0;56.0;36.0;7.0;12.0;7.0
4066;Kasperspad en omgeving;Dordrecht                     ;Buurt   ;BU05050205;1.0;1139;100.0;68.0;55.0;13.0;1.0;12.0;3.0;8.0;4.0;14.0;13.0;13.0;8.0;0.0;8.0;5.0;19.0;7.0;11.0;1.0;88.0;60.0;7.0;7.0;17.0
4067;Park Merwestein en omgeving;Dordrecht                     ;Buurt   ;BU05050206;1.0;1070;36.0;27.0;23.0;5.0;0.0;5.0;2.0;4.0;1.0;6.0;4.0;4.0;1.0;0.0;1.0;3.0;5.0;2.0;3.0;0.0;34.0;25.0;4.0;1.0;5.0
4068;Wijk 03 Oud Krispijn;Dordrecht                     ;Wijk    ;WK050503  ;1.0;10807;432.0;292.0;244.0;30.0;18.0;102.0;5.0;30.0;11.0;48.0;48.0;75.0;62.0;44.0;18.0;13.0;65.0;42.0;15.0;8.0;40.0;27.0;3.0;6.0;6.0
4069;Zuidendijk;Dordrecht                     ;Buurt   ;BU05050300;1.0;250;20.0;17.0;16.0;0.0;0.0;6.0;1.0;1.0;0.0;8.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;80.0;68.0;4.0;4.0;4.0
4070;Viottakade en omgeving;Dordrecht                     ;Buurt   ;BU05050301;1.0;2164;67.0;45.0;37.0;0.0;2.0;25.0;0.0;3.0;1.0;6.0;8.0;14.0;14.0;11.0;3.0;0.0;8.0;5.0;2.0;1.0;31.0;21.0;1.0;6.0;4.0
4071;Erasmuslaan en omgeving;Dordrecht                     ;Buurt   ;BU05050302;1.0;878;36.0;28.0;26.0;0.0;1.0;20.0;0.0;1.0;0.0;4.0;2.0;4.0;2.0;0.0;2.0;2.0;4.0;2.0;2.0;0.0;41.0;32.0;1.0;2.0;5.0
4072;Breitnerstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050303;1.0;1504;76.0;42.0;33.0;5.0;1.0;13.0;0.0;8.0;0.0;6.0;9.0;15.0;12.0;10.0;2.0;3.0;19.0;12.0;3.0;4.0;51.0;28.0;5.0;8.0;13.0
4073;Jacob Marisstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050304;1.0;1844;64.0;47.0;39.0;8.0;4.0;14.0;1.0;5.0;1.0;6.0;8.0;10.0;9.0;5.0;4.0;1.0;7.0;6.0;1.0;0.0;35.0;25.0;3.0;5.0;4.0
4074;Krispijnse Driehoek;Dordrecht                     ;Buurt   ;BU05050305;1.0;2021;51.0;37.0;28.0;4.0;7.0;9.0;2.0;1.0;0.0;5.0;9.0;6.0;6.0;3.0;3.0;0.0;8.0;5.0;2.0;1.0;25.0;18.0;0.0;3.0;4.0
4075;Jacob Catsstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050306;1.0;1799;94.0;60.0;53.0;11.0;2.0;13.0;1.0;7.0;9.0;10.0;7.0;21.0;16.0;13.0;3.0;5.0;13.0;8.0;3.0;2.0;52.0;33.0;4.0;9.0;7.0
4076;Rembrandtlaan en omgeving;Dordrecht                     ;Buurt   ;BU05050307;1.0;347;24.0;16.0;12.0;2.0;1.0;2.0;0.0;4.0;0.0;3.0;4.0;3.0;2.0;1.0;1.0;1.0;5.0;4.0;1.0;0.0;69.0;46.0;12.0;6.0;14.0
4077;Wijk 04 Nieuw-krispijn;Dordrecht                     ;Wijk    ;WK050504  ;1.0;5388;251.0;159.0;131.0;30.0;11.0;32.0;9.0;13.0;12.0;24.0;28.0;48.0;39.0;23.0;16.0;9.0;44.0;18.0;18.0;8.0;47.0;30.0;2.0;7.0;8.0
4078;Pr. Bernhardstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050400;1.0;1735;77.0;48.0;38.0;5.0;2.0;11.0;2.0;6.0;6.0;6.0;10.0;19.0;16.0;9.0;7.0;3.0;10.0;4.0;5.0;1.0;44.0;28.0;3.0;9.0;6.0
4079;Waldeck Pyrmontweg en omgeving;Dordrecht                     ;Buurt   ;BU05050401;1.0;953;34.0;22.0;20.0;3.0;2.0;6.0;1.0;1.0;0.0;7.0;2.0;4.0;3.0;1.0;2.0;1.0;8.0;2.0;5.0;1.0;36.0;23.0;1.0;3.0;8.0
4080;Anna Paulownastraat en omgeving;Dordrecht                     ;Buurt   ;BU05050402;1.0;919;15.0;8.0;6.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;5.0;1.0;3.0;1.0;16.0;9.0;1.0;2.0;5.0
4081;Emmastraat en omgeving;Dordrecht                     ;Buurt   ;BU05050403;1.0;824;34.0;21.0;16.0;2.0;2.0;7.0;0.0;2.0;0.0;3.0;5.0;7.0;7.0;4.0;3.0;0.0;6.0;2.0;0.0;4.0;41.0;25.0;2.0;8.0;7.0
4082;Bloemenbuurt;Dordrecht                     ;Buurt   ;BU05050404;1.0;471;35.0;23.0;22.0;5.0;5.0;2.0;0.0;2.0;5.0;3.0;1.0;9.0;8.0;5.0;3.0;1.0;3.0;2.0;1.0;0.0;74.0;49.0;4.0;17.0;6.0
4083;Weizigtpark;Dordrecht                     ;Buurt   ;BU05050405;1.0;429;55.0;37.0;29.0;14.0;0.0;4.0;6.0;1.0;1.0;3.0;8.0;7.0;3.0;2.0;1.0;4.0;11.0;7.0;3.0;1.0;128.0;86.0;2.0;7.0;26.0
4084;Nieuweweg en omgeving;Dordrecht                     ;Buurt   ;BU05050406;1.0;57;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;0.0;0.0;0.0;18.0
4085;Wijk 05 Het Reeland;Dordrecht                     ;Wijk    ;WK050505  ;1.0;11339;436.0;307.0;261.0;66.0;24.0;66.0;5.0;32.0;28.0;40.0;46.0;60.0;50.0;25.0;25.0;10.0;69.0;34.0;28.0;7.0;38.0;27.0;3.0;4.0;6.0
4086;Wantijpark en omgeving;Dordrecht                     ;Buurt   ;BU05050500;1.0;670;48.0;34.0;32.0;6.0;5.0;9.0;1.0;1.0;8.0;2.0;2.0;7.0;6.0;3.0;3.0;1.0;7.0;5.0;2.0;0.0;72.0;51.0;1.0;9.0;10.0
4087;Transvaalstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050501;1.0;1081;40.0;28.0;25.0;10.0;2.0;3.0;2.0;3.0;2.0;3.0;3.0;4.0;3.0;1.0;2.0;1.0;8.0;7.0;1.0;0.0;37.0;26.0;3.0;3.0;7.0
4088;Indische Buurt-Zuid;Dordrecht                     ;Buurt   ;BU05050502;1.0;957;38.0;32.0;24.0;3.0;1.0;10.0;1.0;2.0;3.0;4.0;8.0;3.0;3.0;2.0;1.0;0.0;3.0;1.0;1.0;1.0;40.0;33.0;2.0;3.0;3.0
4089;Indische Buurt-Noord;Dordrecht                     ;Buurt   ;BU05050503;1.0;1401;28.0;17.0;14.0;3.0;5.0;4.0;0.0;0.0;0.0;2.0;3.0;8.0;7.0;1.0;6.0;1.0;3.0;0.0;3.0;0.0;20.0;12.0;0.0;5.0;2.0
4090;Boeroestraat en omgeving;Dordrecht                     ;Buurt   ;BU05050504;1.0;1004;19.0;16.0;12.0;1.0;3.0;6.0;0.0;2.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;19.0;16.0;2.0;1.0;2.0
4091;Vogelplein-Aalscholverstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050505;1.0;2368;115.0;70.0;61.0;15.0;3.0;14.0;0.0;11.0;5.0;13.0;9.0;20.0;18.0;11.0;7.0;2.0;25.0;10.0;10.0;5.0;49.0;30.0;5.0;8.0;11.0
4092;Hoekenessestraat en omgeving;Dordrecht                     ;Buurt   ;BU05050506;1.0;615;11.0;7.0;6.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;3.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;18.0;11.0;2.0;3.0;2.0
4093;Standhasenstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050507;1.0;1375;34.0;27.0;19.0;1.0;2.0;5.0;0.0;7.0;1.0;3.0;8.0;6.0;6.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;25.0;20.0;5.0;4.0;1.0
4094;Heysterbachstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050508;1.0;1092;25.0;18.0;14.0;2.0;1.0;8.0;0.0;3.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;6.0;0.0;6.0;0.0;23.0;16.0;3.0;1.0;5.0
4095;Maria Montessorilaan en omgeving;Dordrecht                     ;Buurt   ;BU05050509;1.0;693;66.0;50.0;46.0;22.0;1.0;5.0;1.0;2.0;8.0;7.0;4.0;5.0;2.0;0.0;2.0;3.0;11.0;7.0;3.0;1.0;95.0;72.0;3.0;3.0;16.0
4096;Sportterrein Krommedijk;Dordrecht                     ;Buurt   ;BU05050510;1.0;83;12.0;8.0;8.0;1.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;145.0;96.0;0.0;12.0;24.0
4097;Wijk 06 Staart;Dordrecht                     ;Wijk    ;WK050506  ;1.0;5372;184.0;121.0;96.0;2.0;6.0;15.0;2.0;29.0;13.0;29.0;25.0;36.0;30.0;23.0;7.0;6.0;27.0;16.0;9.0;2.0;34.0;23.0;5.0;6.0;5.0
4098;Plein 1940-1945 en omgeving;Dordrecht                     ;Buurt   ;BU05050600;1.0;225;11.0;10.0;8.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;44.0;27.0;4.0;0.0
4099;Beekmanstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050601;1.0;660;22.0;11.0;10.0;0.0;0.0;4.0;0.0;3.0;0.0;3.0;1.0;6.0;5.0;3.0;2.0;1.0;5.0;3.0;1.0;1.0;33.0;17.0;5.0;8.0;8.0
4100;Noorderkwartier;Dordrecht                     ;Buurt   ;BU05050602;1.0;595;20.0;14.0;8.0;1.0;3.0;0.0;0.0;1.0;0.0;3.0;6.0;5.0;5.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;34.0;24.0;2.0;8.0;2.0
4101;Amerstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050603;1.0;738;10.0;8.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;3.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;11.0;3.0;3.0;0.0
4102;Merwedepolder-West;Dordrecht                     ;Buurt   ;BU05050604;1.0;1234;39.0;26.0;18.0;0.0;2.0;3.0;1.0;8.0;0.0;4.0;8.0;9.0;6.0;6.0;0.0;3.0;4.0;3.0;1.0;0.0;32.0;21.0;6.0;5.0;3.0
4103;Merwedepolder-Oost;Dordrecht                     ;Buurt   ;BU05050605;1.0;1790;33.0;20.0;16.0;0.0;0.0;4.0;0.0;9.0;0.0;3.0;4.0;6.0;6.0;4.0;2.0;0.0;7.0;5.0;2.0;0.0;18.0;11.0;5.0;3.0;4.0
4104;Spaarbekken;Dordrecht                     ;Buurt   ;BU05050606;1.0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;
4105;1e Merwedehaven en omgeving;Dordrecht                     ;Buurt   ;BU05050607;1.0;3;33.0;26.0;24.0;1.0;1.0;1.0;1.0;0.0;10.0;10.0;2.0;3.0;2.0;2.0;0.0;1.0;4.0;2.0;2.0;0.0;;;;;
4106;2e Merwedehaven en omgeving;Dordrecht                     ;Buurt   ;BU05050608;1.0;110;15.0;6.0;6.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;3.0;2.0;2.0;0.0;1.0;6.0;3.0;3.0;0.0;136.0;55.0;0.0;18.0;55.0
4107;Wijk 07 Wielwijk;Dordrecht                     ;Wijk    ;WK050507  ;1.0;6235;362.0;252.0;231.0;22.0;21.0;28.0;4.0;43.0;67.0;46.0;21.0;43.0;30.0;10.0;20.0;13.0;67.0;34.0;21.0;12.0;58.0;40.0;7.0;5.0;11.0
4108;Admiraalsplein;Dordrecht                     ;Buurt   ;BU05050700;1.0;776;103.0;86.0;83.0;1.0;2.0;4.0;2.0;1.0;61.0;12.0;3.0;8.0;5.0;3.0;2.0;3.0;9.0;4.0;4.0;1.0;133.0;111.0;1.0;6.0;12.0
4109;Van Kinsbergenstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050701;1.0;1429;74.0;47.0;43.0;7.0;5.0;8.0;0.0;12.0;3.0;8.0;4.0;8.0;6.0;1.0;5.0;2.0;19.0;10.0;5.0;4.0;52.0;33.0;8.0;4.0;13.0
4110;Cornelis Evertsenstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050702;1.0;828;53.0;32.0;28.0;7.0;5.0;3.0;0.0;7.0;1.0;5.0;4.0;9.0;5.0;0.0;5.0;4.0;12.0;7.0;2.0;3.0;64.0;39.0;8.0;6.0;14.0
4111;Dorus Rijkersstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050703;1.0;497;21.0;16.0;14.0;2.0;1.0;2.0;0.0;6.0;1.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;3.0;1.0;1.0;1.0;42.0;32.0;12.0;4.0;6.0
