ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_019Jaar_2;k_2064Jaar_3;k_65JaarEnOuder_4;k_019Jaar_5;k_2064Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclSaldoAdmCorrecties_15;MigratiesaldoInclSaldoAdmCorr_16
183;4;2038;16254377.0;3447316.0;8796498.0;3723741.0;20.6;52.7;21.3;79.03;158139;1.52;199414;76.43;79.44;86211;72395;6399
184;4;2039;16216017.0;3445298.0;8773036.0;3699852.0;20.6;52.7;21.2;79.04;156342;1.51;201001;76.35;79.36;86180;72396;6020
185;4;2040;16168857.0;3429422.0;8755504.0;3681472.0;20.5;52.7;21.1;78.9;153453;1.5;202154;76.38;79.39;86157;72091;6303
186;4;2041;16113080.0;3408381.0;8740999.0;3656456.0;20.5;52.7;20.9;78.41;151412;1.5;203558;76.44;79.45;86130;72047;5910
187;4;2042;16073000.0;3388736.0;8729097.0;3623615.0;20.4;52.8;20.7;77.9;150140;1.5;204800;76.43;79.43;86109;71648;6579
188;4;2043;16011990.0;3371374.0;8720749.0;3584708.0;20.4;52.9;20.6;77.3;149495;1.5;207337;76.39;79.39;86074;71821;6549
189;4;2044;15934320.0;3345712.0;8712592.0;3547072.0;20.4;53.1;20.4;76.78;149007;1.49;207304;76.33;79.34;86046;71794;6342
190;4;2045;15884463.0;3323176.0;8711425.0;3507349.0;20.3;53.2;20.3;76.23;148645;1.47;208266;76.34;79.35;86027;71642;5545
191;4;2046;15828453.0;3292742.0;8696661.0;3471888.0;20.2;53.3;20.1;75.83;147883;1.47;208340;76.36;79.36;86012;71237;6470
192;4;2047;15780807.0;3275456.0;8689387.0;3430805.0;20.1;53.4;19.9;75.36;147112;1.48;209026;76.32;79.33;85985;70841;6995
193;4;2048;15739670.0;3254547.0;8692204.0;3400626.0;20.1;53.6;19.7;74.85;146271;1.47;209523;76.22;79.23;85969;71961;5950
194;4;2049;15699323.0;3228270.0;8681814.0;3359635.0;20.0;53.7;19.6;74.36;146156;1.47;209458;76.28;79.28;85969;71429;6686
195;4;2050;15644457.0;3209036.0;8679344.0;3333081.0;19.9;53.9;19.4;73.79;147051;1.48;209850;76.29;79.29;85951;71218;6879
196;5;2002;;;;;;;;;206293;1.77;146259;76.36;81.13;134146;92517;47853
197;5;2003;16216570.0;3975296.0;10017036.0;2228620.0;24.5;61.8;13.8;61.95;206929;1.8;149583;76.72;81.37;127127;93947;41142
198;5;2004;16318860.0;4007943.0;10054567.0;2265675.0;24.6;61.7;13.9;62.45;205072;1.82;153868;76.97;81.4;125850;94878;40363
199;5;2005;16414957.0;4033049.0;10093587.0;2304201.0;24.6;61.6;14.1;62.89;202137;1.83;156435;77.27;81.55;126875;95107;41768
200;5;2006;16510753.0;4052508.0;10131904.0;2347062.0;24.6;61.5;14.3;63.31;200089;1.84;159253;77.49;81.63;129930;95422;44766
201;5;2007;16603743.0;4064044.0;10182974.0;2384186.0;24.5;61.5;14.5;63.49;197527;1.85;162926;77.74;81.75;134784;96182;49647
202;5;2008;16694310.0;4071576.0;10230018.0;2426487.0;24.5;61.5;14.6;63.75;195884;1.85;166194;77.93;81.82;140429;97076;54170
203;5;2009;16789067.0;4081459.0;10265181.0;2479827.0;24.4;61.4;14.9;64.12;195019;1.86;168018;78.03;81.81;145882;98475;57905
204;5;2010;16885227.0;4086170.0;10300822.0;2539691.0;24.3;61.3;15.2;64.58;194857;1.86;170245;78.26;81.94;150586;100201;62159
205;5;2011;16983177.0;4085884.0;10357610.0;2590858.0;24.2;61.3;15.5;64.76;194622;1.87;172555;78.42;82.02;154022;101320;65350
206;5;2012;17077797.0;4087142.0;10350650.0;2704425.0;24.1;61.0;16.1;65.92;195293;1.88;174294;78.64;82.15;156084;102973;65515
207;5;2013;17165330.0;4089181.0;10346854.0;2806999.0;24.0;60.7;16.7;67.0;197270;1.88;176930;78.78;82.23;157427;103290;64711
208;5;2014;17263487.0;4092898.0;10353436.0;2896064.0;23.9;60.5;17.1;67.89;198254;1.89;181027;78.96;82.35;158424;104455;65101
209;5;2015;17360457.0;4100037.0;10371246.0;2977819.0;23.8;60.3;17.5;68.61;199930;1.89;182915;79.11;82.44;159285;105403;64693
210;5;2016;17455027.0;4111887.0;10390639.0;3051864.0;23.7;60.2;17.9;69.34;201563;1.89;184812;79.17;82.45;160034;106097;63601
211;5;2017;17548420.0;4121375.0;10407179.0;3121344.0;23.7;60.0;18.3;70.05;203436;1.9;186751;79.3;82.55;160690;106600;63337
212;5;2018;17637243.0;4128808.0;10423166.0;3192441.0;23.6;59.9;18.6;70.83;205504;1.9;189879;79.5;82.71;161235;108890;63592
213;5;2019;17736090.0;4138055.0;10446613.0;3265229.0;23.5;59.8;19.0;71.44;207540;1.91;192441;79.61;82.8;161726;109547;61913
214;5;2020;17821093.0;4145895.0;10464949.0;3336966.0;23.5;59.7;19.4;72.14;210775;1.92;194098;79.7;82.86;162060;109189;62459
215;5;2021;17900820.0;4145248.0;10490652.0;3405811.0;23.4;59.6;19.7;72.74;212198;1.92;198513;79.75;82.89;162354;109958;61319
216;5;2022;17981647.0;4149375.0;10505201.0;3479375.0;23.3;59.5;20.1;73.44;213646;1.93;201345;79.87;82.99;162603;110600;62142
217;5;2023;18081287.0;4160840.0;10522532.0;3550407.0;23.3;59.3;20.5;74.21;214909;1.92;204111;80.04;83.14;162859;110226;60857
218;5;2024;18164863.0;4174555.0;10531163.0;3626246.0;23.3;59.2;20.8;75.0;216781;1.93;206570;80.16;83.24;163051;111119;60170
219;5;2025;18245940.0;4186469.0;10532690.0;3700057.0;23.3;59.0;21.2;75.99;218006;1.93;209856;80.21;83.29;163234;111525;60782
220;5;2026;18330733.0;4208664.0;10530097.0;3776410.0;23.3;58.7;21.6;76.98;218937;1.93;212189;80.35;83.41;163406;112220;60847
221;5;2027;18403067.0;4230513.0;10520068.0;3851430.0;23.3;58.4;22.0;78.16;220370;1.94;215431;80.5;83.55;163560;113355;59265
222;5;2028;18473883.0;4257362.0;10507152.0;3926211.0;23.4;58.1;22.4;79.29;221037;1.94;219360;80.66;83.71;163694;113702;59209
223;5;2029;18548547.0;4280770.0;10490872.0;4002951.0;23.4;57.8;22.8;80.56;222737;1.94;221837;80.75;83.8;163805;113666;59600
224;5;2030;18623297.0;4306800.0;10472768.0;4082949.0;23.5;57.5;23.2;81.88;223250;1.95;226314;80.76;83.8;163927;114431;59367
225;5;2031;18704223.0;4341166.0;10438237.0;4150166.0;23.6;57.2;23.6;83.02;223828;1.95;229609;80.84;83.87;164034;114192;59809
226;5;2032;18772147.0;4366582.0;10425590.0;4211997.0;23.7;57.0;23.9;84.16;224163;1.96;233076;80.92;83.95;164117;113632;59058
227;5;2033;18843843.0;4401517.0;10406531.0;4272221.0;23.8;56.7;24.2;85.14;223693;1.96;235999;81.1;84.12;164181;114594;59789
228;5;2034;18907560.0;4426653.0;10396603.0;4327430.0;23.9;56.5;24.5;86.27;224262;1.96;238911;81.11;84.14;164247;114124;59893
229;5;2035;18960787.0;4449726.0;10377935.0;4386268.0;24.0;56.3;24.8;87.34;224208;1.96;239924;81.21;84.23;164331;113976;60906
230;5;2036;19013823.0;4473541.0;10359417.0;4443189.0;24.1;56.1;25.1;88.43;224428;1.97;241592;81.28;84.3;164383;113595;60712
231;5;2037;19056180.0;4492062.0;10355147.0;4485065.0;24.2;55.9;25.3;89.13;224266;1.97;244439;81.48;84.49;164441;114694;59931
232;5;2038;19110427.0;4519330.0;10362351.0;4515646.0;24.3;55.9;25.4;89.63;223389;1.97;247049;81.57;84.59;164482;115821;59132
233;5;2039;19176363.0;4537595.0;10382322.0;4519255.0;24.4;55.9;25.4;89.88;223432;1.98;249458;81.63;84.64;164537;115055;59109
234;5;2040;19230337.0;4562647.0;10411594.0;4522013.0;24.4;55.9;25.5;89.81;225258;1.98;248804;81.77;84.78;164569;114746;57430
235;5;2041;19274303.0;4576120.0;10452510.0;4517596.0;24.4;56.0;25.4;89.64;225688;1.99;249012;81.82;84.83;164616;115005;58535
236;5;2042;19304973.0;4586901.0;10492459.0;4512233.0;24.5;56.2;25.3;89.28;224664;1.98;250059;81.94;84.95;164652;114380;58262
237;5;2043;19340527.0;4595500.0;10543086.0;4496751.0;24.5;56.4;25.2;88.86;226512;1.98;251435;82.06;85.07;164670;114804;58519
238;5;2044;19383270.0;4604466.0;10581046.0;4491383.0;24.5;56.6;25.2;88.36;226062;1.99;251832;82.09;85.09;164686;115710;59068
239;5;2045;19413093.0;4621335.0;10621225.0;4475471.0;24.4;56.7;25.1;87.95;228082;1.99;251949;81.97;84.98;164703;115877;59037
240;5;2046;19436837.0;4629165.0;10646561.0;4467804.0;24.5;56.9;25.0;87.51;228728;1.99;252824;82.11;85.11;164722;117291;58413
241;5;2047;19444700.0;4638267.0;10692546.0;4447365.0;24.5;57.0;24.9;87.11;229969;2.0;253069;82.21;85.21;164738;116376;57298
242;5;2048;19457950.0;4653612.0;10733043.0;4429255.0;24.5;57.2;24.9;86.64;230272;1.99;253264;82.18;85.18;164756;117380;56905
243;5;2049;19490420.0;4656846.0;10764211.0;4412152.0;24.5;57.4;24.7;86.13;233350;2.0;253169;82.31;85.31;164785;116785;57881
244;5;2050;19533860.0;4678053.0;10796595.0;4397041.0;24.5;57.5;24.7;85.64;233419;2.0;253523;82.38;85.39;164798;117563;57600
