ID;Geboorteland;Leeftijd;Perioden;TotaalAdoptiesExclPartneradopties_1;GeadopteerdeMeisjes_2;GeadopteerdeJongens_3
1378;9;3 jaar;2005;0;0;0
1379;9;3 jaar;2006;1;1;0
1380;9;3 jaar;2007;1;1;0
1381;9;3 jaar;2008;3;2;1
1382;9;3 jaar;2009;1;1;0
1383;9;3 jaar;2010;0;0;0
1384;9;3 jaar;2011;1;0;1
1385;9;3 jaar;2012;2;1;1
1386;9;4 jaar;1995;0;0;0
1387;9;4 jaar;1996;1;1;0
1388;9;4 jaar;1997;0;0;0
1389;9;4 jaar;1998;0;0;0
1390;9;4 jaar;1999;0;0;0
1391;9;4 jaar;2000;0;0;0
1392;9;4 jaar;2001;0;0;0
1393;9;4 jaar;2002;0;0;0
1394;9;4 jaar;2003;1;0;1
1395;9;4 jaar;2004;2;2;0
1396;9;4 jaar;2005;0;0;0
1397;9;4 jaar;2006;0;0;0
1398;9;4 jaar;2007;2;0;2
1399;9;4 jaar;2008;0;0;0
1400;9;4 jaar;2009;0;0;0
1401;9;4 jaar;2010;0;0;0
1402;9;4 jaar;2011;0;0;0
1403;9;4 jaar;2012;2;2;0
1404;9;5 jaar;1995;0;0;0
1405;9;5 jaar;1996;0;0;0
1406;9;5 jaar;1997;1;0;1
1407;9;5 jaar;1998;0;0;0
1408;9;5 jaar;1999;0;0;0
1409;9;5 jaar;2000;0;0;0
1410;9;5 jaar;2001;1;0;1
1411;9;5 jaar;2002;1;0;1
1412;9;5 jaar;2003;0;0;0
1413;9;5 jaar;2004;3;1;2
1414;9;5 jaar;2005;0;0;0
1415;9;5 jaar;2006;2;1;1
1416;9;5 jaar;2007;0;0;0
1417;9;5 jaar;2008;0;0;0
1418;9;5 jaar;2009;0;0;0
1419;9;5 jaar;2010;2;0;2
1420;9;5 jaar;2011;1;0;1
1421;9;5 jaar;2012;2;2;0
1422;9;6 jaar of ouder;1995;0;0;0
1423;9;6 jaar of ouder;1996;0;0;0
1424;9;6 jaar of ouder;1997;1;1;0
1425;9;6 jaar of ouder;1998;0;0;0
1426;9;6 jaar of ouder;1999;0;0;0
1427;9;6 jaar of ouder;2000;1;0;1
1428;9;6 jaar of ouder;2001;1;0;1
1429;9;6 jaar of ouder;2002;0;0;0
1430;9;6 jaar of ouder;2003;0;0;0
1431;9;6 jaar of ouder;2004;3;1;2
1432;9;6 jaar of ouder;2005;1;0;1
1433;9;6 jaar of ouder;2006;1;1;0
1434;9;6 jaar of ouder;2007;1;1;0
1435;9;6 jaar of ouder;2008;1;1;0
1436;9;6 jaar of ouder;2009;1;1;0
1437;9;6 jaar of ouder;2010;0;0;0
1438;9;6 jaar of ouder;2011;0;0;0
1439;9;6 jaar of ouder;2012;0;0;0
1440;Verenigde Staten van Amerika;Alle leeftijden;1995;6;4;2
1441;Verenigde Staten van Amerika;Alle leeftijden;1996;8;3;5
1442;Verenigde Staten van Amerika;Alle leeftijden;1997;10;4;6
1443;Verenigde Staten van Amerika;Alle leeftijden;1998;11;3;8
1444;Verenigde Staten van Amerika;Alle leeftijden;1999;13;8;5
1445;Verenigde Staten van Amerika;Alle leeftijden;2000;9;4;5
1446;Verenigde Staten van Amerika;Alle leeftijden;2001;14;6;8
1447;Verenigde Staten van Amerika;Alle leeftijden;2002;18;5;13
1448;Verenigde Staten van Amerika;Alle leeftijden;2003;35;12;23
1449;Verenigde Staten van Amerika;Alle leeftijden;2004;15;10;5
1450;Verenigde Staten van Amerika;Alle leeftijden;2005;37;16;21
1451;Verenigde Staten van Amerika;Alle leeftijden;2006;37;19;18
1452;Verenigde Staten van Amerika;Alle leeftijden;2007;43;21;22
1453;Verenigde Staten van Amerika;Alle leeftijden;2008;61;25;36
1454;Verenigde Staten van Amerika;Alle leeftijden;2009;29;13;16
1455;Verenigde Staten van Amerika;Alle leeftijden;2010;33;15;18
1456;Verenigde Staten van Amerika;Alle leeftijden;2011;51;18;33
1457;Verenigde Staten van Amerika;Alle leeftijden;2012;47;21;26
1458;Verenigde Staten van Amerika;0 jaar;1995;6;4;2
1459;Verenigde Staten van Amerika;0 jaar;1996;3;1;2
1460;Verenigde Staten van Amerika;0 jaar;1997;9;4;5
1461;Verenigde Staten van Amerika;0 jaar;1998;11;3;8
1462;Verenigde Staten van Amerika;0 jaar;1999;12;7;5
1463;Verenigde Staten van Amerika;0 jaar;2000;7;3;4
1464;Verenigde Staten van Amerika;0 jaar;2001;12;6;6
1465;Verenigde Staten van Amerika;0 jaar;2002;14;3;11
1466;Verenigde Staten van Amerika;0 jaar;2003;30;11;19
1467;Verenigde Staten van Amerika;0 jaar;2004;13;9;4
1468;Verenigde Staten van Amerika;0 jaar;2005;30;13;17
1469;Verenigde Staten van Amerika;0 jaar;2006;28;16;12
1470;Verenigde Staten van Amerika;0 jaar;2007;35;17;18
1471;Verenigde Staten van Amerika;0 jaar;2008;51;20;31
1472;Verenigde Staten van Amerika;0 jaar;2009;17;7;10
1473;Verenigde Staten van Amerika;0 jaar;2010;30;15;15
1474;Verenigde Staten van Amerika;0 jaar;2011;44;15;29
1475;Verenigde Staten van Amerika;0 jaar;2012;44;19;25
1476;Verenigde Staten van Amerika;1 jaar;1995;0;0;0
1477;Verenigde Staten van Amerika;1 jaar;1996;3;1;2
1478;Verenigde Staten van Amerika;1 jaar;1997;1;0;1
1479;Verenigde Staten van Amerika;1 jaar;1998;0;0;0
1480;Verenigde Staten van Amerika;1 jaar;1999;0;0;0
1481;Verenigde Staten van Amerika;1 jaar;2000;1;0;1
1482;Verenigde Staten van Amerika;1 jaar;2001;0;0;0
1483;Verenigde Staten van Amerika;1 jaar;2002;3;1;2
1484;Verenigde Staten van Amerika;1 jaar;2003;0;0;0
1485;Verenigde Staten van Amerika;1 jaar;2004;1;1;0
1486;Verenigde Staten van Amerika;1 jaar;2005;1;0;1
1487;Verenigde Staten van Amerika;1 jaar;2006;5;2;3
1488;Verenigde Staten van Amerika;1 jaar;2007;3;1;2
1489;Verenigde Staten van Amerika;1 jaar;2008;1;1;0
1490;Verenigde Staten van Amerika;1 jaar;2009;2;1;1
1491;Verenigde Staten van Amerika;1 jaar;2010;1;0;1
1492;Verenigde Staten van Amerika;1 jaar;2011;2;0;2
1493;Verenigde Staten van Amerika;1 jaar;2012;0;0;0
1494;Verenigde Staten van Amerika;2 jaar;1995;0;0;0
1495;Verenigde Staten van Amerika;2 jaar;1996;1;1;0
1496;Verenigde Staten van Amerika;2 jaar;1997;0;0;0
1497;Verenigde Staten van Amerika;2 jaar;1998;0;0;0
1498;Verenigde Staten van Amerika;2 jaar;1999;0;0;0
1499;Verenigde Staten van Amerika;2 jaar;2000;0;0;0
1500;Verenigde Staten van Amerika;2 jaar;2001;0;0;0
1501;Verenigde Staten van Amerika;2 jaar;2002;1;1;0
1502;Verenigde Staten van Amerika;2 jaar;2003;0;0;0
1503;Verenigde Staten van Amerika;2 jaar;2004;1;0;1
1504;Verenigde Staten van Amerika;2 jaar;2005;2;2;0
1505;Verenigde Staten van Amerika;2 jaar;2006;0;0;0
1506;Verenigde Staten van Amerika;2 jaar;2007;0;0;0
1507;Verenigde Staten van Amerika;2 jaar;2008;2;0;2
1508;Verenigde Staten van Amerika;2 jaar;2009;0;0;0
1509;Verenigde Staten van Amerika;2 jaar;2010;1;0;1
1510;Verenigde Staten van Amerika;2 jaar;2011;1;0;1
1511;Verenigde Staten van Amerika;2 jaar;2012;1;0;1
1512;Verenigde Staten van Amerika;3 jaar;1995;0;0;0
1513;Verenigde Staten van Amerika;3 jaar;1996;0;0;0
1514;Verenigde Staten van Amerika;3 jaar;1997;0;0;0
1515;Verenigde Staten van Amerika;3 jaar;1998;0;0;0
1516;Verenigde Staten van Amerika;3 jaar;1999;1;1;0
1517;Verenigde Staten van Amerika;3 jaar;2000;0;0;0
1518;Verenigde Staten van Amerika;3 jaar;2001;1;0;1
1519;Verenigde Staten van Amerika;3 jaar;2002;0;0;0
1520;Verenigde Staten van Amerika;3 jaar;2003;1;0;1
1521;Verenigde Staten van Amerika;3 jaar;2004;0;0;0
1522;Verenigde Staten van Amerika;3 jaar;2005;1;0;1
1523;Verenigde Staten van Amerika;3 jaar;2006;2;1;1
1524;Verenigde Staten van Amerika;3 jaar;2007;0;0;0
1525;Verenigde Staten van Amerika;3 jaar;2008;0;0;0
1526;Verenigde Staten van Amerika;3 jaar;2009;0;0;0
1527;Verenigde Staten van Amerika;3 jaar;2010;0;0;0
1528;Verenigde Staten van Amerika;3 jaar;2011;1;1;0
1529;Verenigde Staten van Amerika;3 jaar;2012;0;0;0
1530;Verenigde Staten van Amerika;4 jaar;1995;0;0;0
1531;Verenigde Staten van Amerika;4 jaar;1996;1;0;1
1532;Verenigde Staten van Amerika;4 jaar;1997;0;0;0
1533;Verenigde Staten van Amerika;4 jaar;1998;0;0;0
1534;Verenigde Staten van Amerika;4 jaar;1999;0;0;0
1535;Verenigde Staten van Amerika;4 jaar;2000;0;0;0
1536;Verenigde Staten van Amerika;4 jaar;2001;1;0;1
1537;Verenigde Staten van Amerika;4 jaar;2002;0;0;0
1538;Verenigde Staten van Amerika;4 jaar;2003;1;0;1
1539;Verenigde Staten van Amerika;4 jaar;2004;0;0;0
1540;Verenigde Staten van Amerika;4 jaar;2005;0;0;0
1541;Verenigde Staten van Amerika;4 jaar;2006;1;0;1
1542;Verenigde Staten van Amerika;4 jaar;2007;0;0;0
1543;Verenigde Staten van Amerika;4 jaar;2008;2;2;0
1544;Verenigde Staten van Amerika;4 jaar;2009;2;1;1
1545;Verenigde Staten van Amerika;4 jaar;2010;0;0;0
1546;Verenigde Staten van Amerika;4 jaar;2011;1;1;0
1547;Verenigde Staten van Amerika;4 jaar;2012;1;1;0
1548;Verenigde Staten van Amerika;5 jaar;1995;0;0;0
1549;Verenigde Staten van Amerika;5 jaar;1996;0;0;0
1550;Verenigde Staten van Amerika;5 jaar;1997;0;0;0
1551;Verenigde Staten van Amerika;5 jaar;1998;0;0;0
1552;Verenigde Staten van Amerika;5 jaar;1999;0;0;0
1553;Verenigde Staten van Amerika;5 jaar;2000;0;0;0
1554;Verenigde Staten van Amerika;5 jaar;2001;0;0;0
1555;Verenigde Staten van Amerika;5 jaar;2002;0;0;0
1556;Verenigde Staten van Amerika;5 jaar;2003;2;0;2
1557;Verenigde Staten van Amerika;5 jaar;2004;0;0;0
1558;Verenigde Staten van Amerika;5 jaar;2005;0;0;0
1559;Verenigde Staten van Amerika;5 jaar;2006;0;0;0
1560;Verenigde Staten van Amerika;5 jaar;2007;3;1;2
1561;Verenigde Staten van Amerika;5 jaar;2008;1;1;0
1562;Verenigde Staten van Amerika;5 jaar;2009;1;0;1
1563;Verenigde Staten van Amerika;5 jaar;2010;0;0;0
1564;Verenigde Staten van Amerika;5 jaar;2011;0;0;0
1565;Verenigde Staten van Amerika;5 jaar;2012;1;1;0
1566;Verenigde Staten van Amerika;6 jaar of ouder;1995;0;0;0
1567;Verenigde Staten van Amerika;6 jaar of ouder;1996;0;0;0
1568;Verenigde Staten van Amerika;6 jaar of ouder;1997;0;0;0
1569;Verenigde Staten van Amerika;6 jaar of ouder;1998;0;0;0
1570;Verenigde Staten van Amerika;6 jaar of ouder;1999;0;0;0
1571;Verenigde Staten van Amerika;6 jaar of ouder;2000;1;1;0
1572;Verenigde Staten van Amerika;6 jaar of ouder;2001;0;0;0
1573;Verenigde Staten van Amerika;6 jaar of ouder;2002;0;0;0
1574;Verenigde Staten van Amerika;6 jaar of ouder;2003;1;1;0
1575;Verenigde Staten van Amerika;6 jaar of ouder;2004;0;0;0
1576;Verenigde Staten van Amerika;6 jaar of ouder;2005;3;1;2
1577;Verenigde Staten van Amerika;6 jaar of ouder;2006;1;0;1
1578;Verenigde Staten van Amerika;6 jaar of ouder;2007;2;2;0
1579;Verenigde Staten van Amerika;6 jaar of ouder;2008;4;1;3
1580;Verenigde Staten van Amerika;6 jaar of ouder;2009;7;4;3
1581;Verenigde Staten van Amerika;6 jaar of ouder;2010;1;0;1
1582;Verenigde Staten van Amerika;6 jaar of ouder;2011;2;1;1
1583;Verenigde Staten van Amerika;6 jaar of ouder;2012;0;0;0
1584;Polen;Alle leeftijden;1995;17;7;10
1585;Polen;Alle leeftijden;1996;27;9;18
1586;Polen;Alle leeftijden;1997;25;12;13
1587;Polen;Alle leeftijden;1998;16;5;11
1588;Polen;Alle leeftijden;1999;20;10;10
1589;Polen;Alle leeftijden;2000;29;17;12
1590;Polen;Alle leeftijden;2001;12;3;9
1591;Polen;Alle leeftijden;2002;15;9;6
1592;Polen;Alle leeftijden;2003;19;6;13
1593;Polen;Alle leeftijden;2004;19;9;10
1594;Polen;Alle leeftijden;2005;31;18;13
1595;Polen;Alle leeftijden;2006;22;5;17
1596;Polen;Alle leeftijden;2007;26;10;16
1597;Polen;Alle leeftijden;2008;21;5;16
1598;Polen;Alle leeftijden;2009;26;11;15
1599;Polen;Alle leeftijden;2010;20;6;14
1600;Polen;Alle leeftijden;2011;9;4;5
1601;Polen;Alle leeftijden;2012;13;6;7
1602;Polen;0 jaar;1995;2;1;1
1603;Polen;0 jaar;1996;1;0;1
1604;Polen;0 jaar;1997;3;0;3
1605;Polen;0 jaar;1998;1;0;1
1606;Polen;0 jaar;1999;0;0;0
1607;Polen;0 jaar;2000;1;1;0
1608;Polen;0 jaar;2001;0;0;0
1609;Polen;0 jaar;2002;1;0;1
1610;Polen;0 jaar;2003;0;0;0
1611;Polen;0 jaar;2004;1;0;1
1612;Polen;0 jaar;2005;1;0;1
1613;Polen;0 jaar;2006;1;0;1
1614;Polen;0 jaar;2007;0;0;0
1615;Polen;0 jaar;2008;1;0;1
1616;Polen;0 jaar;2009;0;0;0
1617;Polen;0 jaar;2010;1;1;0
1618;Polen;0 jaar;2011;1;0;1
1619;Polen;0 jaar;2012;0;0;0
1620;Polen;1 jaar;1995;4;1;3
1621;Polen;1 jaar;1996;9;0;9
1622;Polen;1 jaar;1997;5;3;2
1623;Polen;1 jaar;1998;1;0;1
1624;Polen;1 jaar;1999;4;2;2
1625;Polen;1 jaar;2000;3;1;2
1626;Polen;1 jaar;2001;7;0;7
1627;Polen;1 jaar;2002;4;2;2
1628;Polen;1 jaar;2003;3;1;2
1629;Polen;1 jaar;2004;8;3;5
1630;Polen;1 jaar;2005;10;6;4
1631;Polen;1 jaar;2006;4;0;4
1632;Polen;1 jaar;2007;4;2;2
1633;Polen;1 jaar;2008;5;4;1
1634;Polen;1 jaar;2009;5;3;2
1635;Polen;1 jaar;2010;2;2;0
1636;Polen;1 jaar;2011;3;2;1
1637;Polen;1 jaar;2012;7;3;4
1638;Polen;2 jaar;1995;4;1;3
1639;Polen;2 jaar;1996;5;4;1
1640;Polen;2 jaar;1997;5;3;2
1641;Polen;2 jaar;1998;7;2;5
1642;Polen;2 jaar;1999;6;4;2
1643;Polen;2 jaar;2000;9;5;4
1644;Polen;2 jaar;2001;3;2;1
1645;Polen;2 jaar;2002;4;3;1
1646;Polen;2 jaar;2003;6;3;3
1647;Polen;2 jaar;2004;4;3;1
1648;Polen;2 jaar;2005;4;4;0
1649;Polen;2 jaar;2006;7;3;4
1650;Polen;2 jaar;2007;9;4;5
1651;Polen;2 jaar;2008;5;0;5
1652;Polen;2 jaar;2009;6;2;4
1653;Polen;2 jaar;2010;5;1;4
1654;Polen;2 jaar;2011;1;0;1
1655;Polen;2 jaar;2012;2;2;0
1656;Polen;3 jaar;1995;3;1;2
1657;Polen;3 jaar;1996;7;3;4
1658;Polen;3 jaar;1997;5;3;2
1659;Polen;3 jaar;1998;0;0;0
1660;Polen;3 jaar;1999;6;3;3
1661;Polen;3 jaar;2000;7;6;1
1662;Polen;3 jaar;2001;1;0;1
1663;Polen;3 jaar;2002;2;0;2
1664;Polen;3 jaar;2003;1;0;1
1665;Polen;3 jaar;2004;1;1;0
1666;Polen;3 jaar;2005;8;3;5
1667;Polen;3 jaar;2006;2;0;2
1668;Polen;3 jaar;2007;4;1;3
1669;Polen;3 jaar;2008;5;0;5
1670;Polen;3 jaar;2009;5;1;4
1671;Polen;3 jaar;2010;5;0;5
1672;Polen;3 jaar;2011;1;0;1
1673;Polen;3 jaar;2012;1;1;0
1674;Polen;4 jaar;1995;1;1;0
1675;Polen;4 jaar;1996;1;1;0
1676;Polen;4 jaar;1997;6;2;4
1677;Polen;4 jaar;1998;4;3;1
1678;Polen;4 jaar;1999;2;0;2
1679;Polen;4 jaar;2000;5;3;2
1680;Polen;4 jaar;2001;1;1;0
1681;Polen;4 jaar;2002;2;2;0
1682;Polen;4 jaar;2003;6;1;5
1683;Polen;4 jaar;2004;1;0;1
1684;Polen;4 jaar;2005;3;2;1
1685;Polen;4 jaar;2006;1;1;0
1686;Polen;4 jaar;2007;1;1;0
1687;Polen;4 jaar;2008;1;0;1
1688;Polen;4 jaar;2009;0;0;0
1689;Polen;4 jaar;2010;3;0;3
1690;Polen;4 jaar;2011;0;0;0
1691;Polen;4 jaar;2012;2;0;2
1692;Polen;5 jaar;1995;2;1;1
1693;Polen;5 jaar;1996;2;0;2
1694;Polen;5 jaar;1997;0;0;0
1695;Polen;5 jaar;1998;1;0;1
1696;Polen;5 jaar;1999;2;1;1
1697;Polen;5 jaar;2000;3;1;2
1698;Polen;5 jaar;2001;0;0;0
1699;Polen;5 jaar;2002;2;2;0
1700;Polen;5 jaar;2003;1;0;1
1701;Polen;5 jaar;2004;2;1;1
1702;Polen;5 jaar;2005;3;1;2
1703;Polen;5 jaar;2006;3;1;2
1704;Polen;5 jaar;2007;4;1;3
1705;Polen;5 jaar;2008;3;1;2
1706;Polen;5 jaar;2009;3;1;2
1707;Polen;5 jaar;2010;3;2;1
1708;Polen;5 jaar;2011;2;2;0
1709;Polen;5 jaar;2012;1;0;1
1710;Polen;6 jaar of ouder;1995;1;1;0
1711;Polen;6 jaar of ouder;1996;2;1;1
1712;Polen;6 jaar of ouder;1997;1;1;0
1713;Polen;6 jaar of ouder;1998;2;0;2
1714;Polen;6 jaar of ouder;1999;0;0;0
1715;Polen;6 jaar of ouder;2000;1;0;1
1716;Polen;6 jaar of ouder;2001;0;0;0
1717;Polen;6 jaar of ouder;2002;0;0;0
1718;Polen;6 jaar of ouder;2003;2;1;1
1719;Polen;6 jaar of ouder;2004;2;1;1
1720;Polen;6 jaar of ouder;2005;2;2;0
1721;Polen;6 jaar of ouder;2006;4;0;4
1722;Polen;6 jaar of ouder;2007;4;1;3
1723;Polen;6 jaar of ouder;2008;1;0;1
1724;Polen;6 jaar of ouder;2009;7;4;3
1725;Polen;6 jaar of ouder;2010;1;0;1
1726;Polen;6 jaar of ouder;2011;1;0;1
1727;Polen;6 jaar of ouder;2012;0;0;0
1728;Thailand;Alle leeftijden;1995;20;2;18
1729;Thailand;Alle leeftijden;1996;31;2;29
1730;Thailand;Alle leeftijden;1997;33;5;28
1731;Thailand;Alle leeftijden;1998;32;4;28
1732;Thailand;Alle leeftijden;1999;28;8;20
1733;Thailand;Alle leeftijden;2000;18;4;14
1734;Thailand;Alle leeftijden;2001;17;4;13
1735;Thailand;Alle leeftijden;2002;14;4;10
1736;Thailand;Alle leeftijden;2003;17;4;13
1737;Thailand;Alle leeftijden;2004;11;2;9
1738;Thailand;Alle leeftijden;2005;13;0;13
1739;Thailand;Alle leeftijden;2006;22;2;20
1740;Thailand;Alle leeftijden;2007;16;2;14
1741;Thailand;Alle leeftijden;2008;19;0;19
1742;Thailand;Alle leeftijden;2009;14;4;10
1743;Thailand;Alle leeftijden;2010;7;2;5
1744;Thailand;Alle leeftijden;2011;14;6;8
1745;Thailand;Alle leeftijden;2012;9;1;8
1746;Thailand;0 jaar;1995;0;0;0
1747;Thailand;0 jaar;1996;0;0;0
1748;Thailand;0 jaar;1997;0;0;0
1749;Thailand;0 jaar;1998;0;0;0
1750;Thailand;0 jaar;1999;1;0;1
1751;Thailand;0 jaar;2000;0;0;0
1752;Thailand;0 jaar;2001;2;0;2
1753;Thailand;0 jaar;2002;0;0;0
1754;Thailand;0 jaar;2003;0;0;0
1755;Thailand;0 jaar;2004;0;0;0
1756;Thailand;0 jaar;2005;1;0;1
1757;Thailand;0 jaar;2006;1;0;1
1758;Thailand;0 jaar;2007;0;0;0
1759;Thailand;0 jaar;2008;2;0;2
1760;Thailand;0 jaar;2009;0;0;0
1761;Thailand;0 jaar;2010;0;0;0
1762;Thailand;0 jaar;2011;2;1;1
1763;Thailand;0 jaar;2012;0;0;0
1764;Thailand;1 jaar;1995;9;0;9
1765;Thailand;1 jaar;1996;15;0;15
1766;Thailand;1 jaar;1997;19;1;18
1767;Thailand;1 jaar;1998;20;3;17
1768;Thailand;1 jaar;1999;10;3;7
1769;Thailand;1 jaar;2000;9;2;7
1770;Thailand;1 jaar;2001;8;3;5
1771;Thailand;1 jaar;2002;4;2;2
1772;Thailand;1 jaar;2003;7;1;6
1773;Thailand;1 jaar;2004;1;0;1
1774;Thailand;1 jaar;2005;2;0;2
1775;Thailand;1 jaar;2006;7;1;6
1776;Thailand;1 jaar;2007;4;0;4
1777;Thailand;1 jaar;2008;1;0;1
1778;Thailand;1 jaar;2009;2;0;2
1779;Thailand;1 jaar;2010;2;1;1
1780;Thailand;1 jaar;2011;2;1;1
1781;Thailand;1 jaar;2012;1;0;1
1782;Thailand;2 jaar;1995;7;1;6
1783;Thailand;2 jaar;1996;9;0;9
1784;Thailand;2 jaar;1997;5;1;4
1785;Thailand;2 jaar;1998;6;0;6
1786;Thailand;2 jaar;1999;12;4;8
1787;Thailand;2 jaar;2000;7;1;6
1788;Thailand;2 jaar;2001;4;0;4
1789;Thailand;2 jaar;2002;7;1;6
1790;Thailand;2 jaar;2003;5;2;3
1791;Thailand;2 jaar;2004;2;0;2
1792;Thailand;2 jaar;2005;5;0;5
1793;Thailand;2 jaar;2006;5;0;5
1794;Thailand;2 jaar;2007;8;0;8
1795;Thailand;2 jaar;2008;4;0;4
1796;Thailand;2 jaar;2009;6;2;4
1797;Thailand;2 jaar;2010;0;0;0
1798;Thailand;2 jaar;2011;2;1;1
1799;Thailand;2 jaar;2012;5;1;4
1800;Thailand;3 jaar;1995;4;1;3
1801;Thailand;3 jaar;1996;2;1;1
1802;Thailand;3 jaar;1997;5;0;5
1803;Thailand;3 jaar;1998;4;1;3
1804;Thailand;3 jaar;1999;3;1;2
1805;Thailand;3 jaar;2000;1;1;0
1806;Thailand;3 jaar;2001;2;1;1
1807;Thailand;3 jaar;2002;1;0;1
1808;Thailand;3 jaar;2003;2;0;2
1809;Thailand;3 jaar;2004;6;1;5
1810;Thailand;3 jaar;2005;5;0;5
1811;Thailand;3 jaar;2006;4;1;3
1812;Thailand;3 jaar;2007;0;0;0
1813;Thailand;3 jaar;2008;4;0;4
1814;Thailand;3 jaar;2009;5;2;3
1815;Thailand;3 jaar;2010;4;1;3
1816;Thailand;3 jaar;2011;1;0;1
1817;Thailand;3 jaar;2012;0;0;0
1818;Thailand;4 jaar;1995;0;0;0
1819;Thailand;4 jaar;1996;0;0;0
1820;Thailand;4 jaar;1997;2;1;1
1821;Thailand;4 jaar;1998;0;0;0
1822;Thailand;4 jaar;1999;2;0;2
1823;Thailand;4 jaar;2000;1;0;1
1824;Thailand;4 jaar;2001;1;0;1
1825;Thailand;4 jaar;2002;1;1;0
1826;Thailand;4 jaar;2003;2;0;2
1827;Thailand;4 jaar;2004;1;1;0
1828;Thailand;4 jaar;2005;0;0;0
1829;Thailand;4 jaar;2006;1;0;1
1830;Thailand;4 jaar;2007;1;0;1
1831;Thailand;4 jaar;2008;3;0;3
1832;Thailand;4 jaar;2009;0;0;0
1833;Thailand;4 jaar;2010;1;0;1
1834;Thailand;4 jaar;2011;3;1;2
1835;Thailand;4 jaar;2012;2;0;2
1836;Thailand;5 jaar;1995;0;0;0
1837;Thailand;5 jaar;1996;3;0;3
1838;Thailand;5 jaar;1997;1;1;0
1839;Thailand;5 jaar;1998;2;0;2
1840;Thailand;5 jaar;1999;0;0;0
1841;Thailand;5 jaar;2000;0;0;0
1842;Thailand;5 jaar;2001;0;0;0
1843;Thailand;5 jaar;2002;0;0;0
1844;Thailand;5 jaar;2003;1;1;0
1845;Thailand;5 jaar;2004;1;0;1
1846;Thailand;5 jaar;2005;0;0;0
1847;Thailand;5 jaar;2006;0;0;0
1848;Thailand;5 jaar;2007;1;0;1
1849;Thailand;5 jaar;2008;1;0;1
1850;Thailand;5 jaar;2009;1;0;1
1851;Thailand;5 jaar;2010;0;0;0
1852;Thailand;5 jaar;2011;1;1;0
1853;Thailand;5 jaar;2012;1;0;1
1854;Thailand;6 jaar of ouder;1995;0;0;0
1855;Thailand;6 jaar of ouder;1996;2;1;1
1856;Thailand;6 jaar of ouder;1997;1;1;0
1857;Thailand;6 jaar of ouder;1998;0;0;0
1858;Thailand;6 jaar of ouder;1999;0;0;0
1859;Thailand;6 jaar of ouder;2000;0;0;0
1860;Thailand;6 jaar of ouder;2001;0;0;0
1861;Thailand;6 jaar of ouder;2002;1;0;1
1862;Thailand;6 jaar of ouder;2003;0;0;0
1863;Thailand;6 jaar of ouder;2004;0;0;0
1864;Thailand;6 jaar of ouder;2005;0;0;0
1865;Thailand;6 jaar of ouder;2006;4;0;4
1866;Thailand;6 jaar of ouder;2007;2;2;0
1867;Thailand;6 jaar of ouder;2008;4;0;4
1868;Thailand;6 jaar of ouder;2009;0;0;0
1869;Thailand;6 jaar of ouder;2010;0;0;0
1870;Thailand;6 jaar of ouder;2011;3;1;2
1871;Thailand;6 jaar of ouder;2012;0;0;0
1872;Guatemala;Alle leeftijden;1995;1;0;1
1873;Guatemala;Alle leeftijden;1996;4;4;0
1874;Guatemala;Alle leeftijden;1997;2;2;0
1875;Guatemala;Alle leeftijden;1998;14;6;8
1876;Guatemala;Alle leeftijden;1999;39;21;18
1877;Guatemala;Alle leeftijden;2000;44;9;35
1878;Guatemala;Alle leeftijden;2001;53;23;30
1879;Guatemala;Alle leeftijden;2002;4;0;4
1880;Guatemala;Alle leeftijden;2003;4;1;3
1881;Guatemala;Alle leeftijden;2004;4;3;1
1882;Guatemala;Alle leeftijden;2005;1;1;0
1883;Guatemala;Alle leeftijden;2006;2;1;1
1884;Guatemala;Alle leeftijden;2007;5;2;3
1885;Guatemala;Alle leeftijden;2008;1;1;0
1886;Guatemala;Alle leeftijden;2009;0;0;0
1887;Guatemala;Alle leeftijden;2010;0;0;0
1888;Guatemala;Alle leeftijden;2011;0;0;0
1889;Guatemala;Alle leeftijden;2012;1;1;0
1890;Guatemala;0 jaar;1995;0;0;0
1891;Guatemala;0 jaar;1996;3;3;0
1892;Guatemala;0 jaar;1997;2;2;0
1893;Guatemala;0 jaar;1998;13;5;8
1894;Guatemala;0 jaar;1999;35;19;16
1895;Guatemala;0 jaar;2000;43;8;35
1896;Guatemala;0 jaar;2001;48;20;28
1897;Guatemala;0 jaar;2002;1;0;1
1898;Guatemala;0 jaar;2003;0;0;0
1899;Guatemala;0 jaar;2004;0;0;0
1900;Guatemala;0 jaar;2005;0;0;0
1901;Guatemala;0 jaar;2006;0;0;0
1902;Guatemala;0 jaar;2007;1;1;0
1903;Guatemala;0 jaar;2008;0;0;0
1904;Guatemala;0 jaar;2009;0;0;0
1905;Guatemala;0 jaar;2010;0;0;0
1906;Guatemala;0 jaar;2011;0;0;0
1907;Guatemala;0 jaar;2012;0;0;0
1908;Guatemala;1 jaar;1995;1;0;1
1909;Guatemala;1 jaar;1996;1;1;0
1910;Guatemala;1 jaar;1997;0;0;0
1911;Guatemala;1 jaar;1998;0;0;0
1912;Guatemala;1 jaar;1999;4;2;2
1913;Guatemala;1 jaar;2000;1;1;0
1914;Guatemala;1 jaar;2001;5;3;2
1915;Guatemala;1 jaar;2002;2;0;2
1916;Guatemala;1 jaar;2003;1;0;1
