ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
1456;Het Gooi en Vechtstreek (CR);3;2006;35.0;20.0;14.0;17.0;8.0;2.0;5.0;;;;;2.0;;31.0
1457;Het Gooi en Vechtstreek (CR);3;2009;28.0;18.0;10.0;17.0;8.0;1.0;2.0;;;;;1.0;;27.0
1458;Het Gooi en Vechtstreek (CR);4;1998;31.0;21.0;10.0;20.0;9.0;;1.0;;;;;;;31.0
1459;Het Gooi en Vechtstreek (CR);4;1999;;;;;;;;;;;;;;
1460;Het Gooi en Vechtstreek (CR);4;2000;;;;;;;;;;;;;;
1461;Het Gooi en Vechtstreek (CR);4;2002;30.0;23.0;7.0;23.0;5.0;;2.0;;;;;;;30.0
1462;Het Gooi en Vechtstreek (CR);4;2006;28.0;22.0;6.0;21.0;4.0;1.0;2.0;;;;;;;27.0
1463;Het Gooi en Vechtstreek (CR);4;2009;30.0;25.0;5.0;23.0;4.0;1.0;1.0;;;1.0;;;;29.0
1464;Het Gooi en Vechtstreek (CR);5;1998;4.0;1.0;3.0;1.0;2.0;;1.0;;;;;;;4.0
1465;Het Gooi en Vechtstreek (CR);5;1999;;;;;;;;;;;;;;
1466;Het Gooi en Vechtstreek (CR);5;2000;;;;;;;;;;;;;;
1467;Het Gooi en Vechtstreek (CR);5;2002;6.0;2.0;4.0;2.0;3.0;;1.0;;;;;;;6.0
1468;Het Gooi en Vechtstreek (CR);5;2006;7.0;2.0;5.0;2.0;3.0;;2.0;;;;;;;7.0
1469;Het Gooi en Vechtstreek (CR);5;2009;9.0;3.0;5.0;3.0;4.0;;2.0;;;;;;;9.0
1470;Het Gooi en Vechtstreek (CR);6;1998;2.0;1.0;;1.0;;;;1.0;;;;;;1.0
1471;Het Gooi en Vechtstreek (CR);6;1999;;;;;;;;;;;;;;
1472;Het Gooi en Vechtstreek (CR);6;2000;;;;;;;;;;;;;;
1473;Het Gooi en Vechtstreek (CR);6;2002;1.0;;1.0;;;;;;;;;;;1.0
1474;Het Gooi en Vechtstreek (CR);6;2006;;;;;;;;;;;;;;
1475;Het Gooi en Vechtstreek (CR);6;2009;2.0;1.0;1.0;1.0;;;;;;;;;;2.0
1476;Aggl. Leiden en Bollenstreek (CR);1;1998;163.0;81.0;82.0;68.0;29.0;10.0;39.0;2.0;13.0;2.0;;11.0;2.0;136.0
1477;Aggl. Leiden en Bollenstreek (CR);1;1999;;;;;;;;;;;;;;
1478;Aggl. Leiden en Bollenstreek (CR);1;2000;;;;;;;;;;;;;;
1479;Aggl. Leiden en Bollenstreek (CR);1;2002;167.0;86.0;80.0;69.0;30.0;16.0;38.0;;10.0;;1.0;10.0;;145.0
1480;Aggl. Leiden en Bollenstreek (CR);1;2006;171.0;95.0;76.0;75.0;25.0;18.0;40.0;1.0;9.0;;2.0;9.0;1.0;149.0
1481;Aggl. Leiden en Bollenstreek (CR);1;2009;181.0;106.0;75.0;84.0;24.0;20.0;40.0;2.0;9.0;;1.0;9.0;1.0;159.0
1482;Aggl. Leiden en Bollenstreek (CR);2;1998;59.0;15.0;44.0;10.0;9.0;4.0;24.0;1.0;11.0;1.0;;9.0;;38.0
1483;Aggl. Leiden en Bollenstreek (CR);2;1999;;;;;;;;;;;;;;
1484;Aggl. Leiden en Bollenstreek (CR);2;2000;;;;;;;;;;;;;;
1485;Aggl. Leiden en Bollenstreek (CR);2;2002;60.0;17.0;43.0;9.0;9.0;8.0;24.0;;9.0;;1.0;7.0;;43.0
1486;Aggl. Leiden en Bollenstreek (CR);2;2006;66.0;22.0;44.0;12.0;7.0;9.0;27.0;;9.0;;2.0;7.0;;48.0
1487;Aggl. Leiden en Bollenstreek (CR);2;2009;72.0;24.0;48.0;14.0;10.0;10.0;28.0;;9.0;;1.0;6.0;;55.0
1488;Aggl. Leiden en Bollenstreek (CR);3;1998;47.0;28.0;19.0;23.0;8.0;4.0;10.0;1.0;1.0;;;2.0;1.0;44.0
1489;Aggl. Leiden en Bollenstreek (CR);3;1999;;;;;;;;;;;;;;
1490;Aggl. Leiden en Bollenstreek (CR);3;2000;;;;;;;;;;;;;;
1491;Aggl. Leiden en Bollenstreek (CR);3;2002;45.0;29.0;16.0;22.0;8.0;7.0;7.0;;1.0;;;3.0;;42.0
1492;Aggl. Leiden en Bollenstreek (CR);3;2006;46.0;29.0;17.0;22.0;9.0;6.0;8.0;1.0;;;;2.0;1.0;43.0
1493;Aggl. Leiden en Bollenstreek (CR);3;2009;47.0;33.0;14.0;26.0;7.0;7.0;7.0;1.0;;;;3.0;;43.0
1494;Aggl. Leiden en Bollenstreek (CR);4;1998;48.0;36.0;13.0;33.0;9.0;1.0;3.0;1.0;;;;;1.0;47.0
1495;Aggl. Leiden en Bollenstreek (CR);4;1999;;;;;;;;;;;;;;
1496;Aggl. Leiden en Bollenstreek (CR);4;2000;;;;;;;;;;;;;;
1497;Aggl. Leiden en Bollenstreek (CR);4;2002;48.0;37.0;11.0;34.0;8.0;2.0;4.0;;;;;;;47.0
1498;Aggl. Leiden en Bollenstreek (CR);4;2006;50.0;40.0;10.0;38.0;6.0;2.0;3.0;;;;;;;50.0
1499;Aggl. Leiden en Bollenstreek (CR);4;2009;52.0;44.0;8.0;41.0;5.0;2.0;3.0;1.0;;;;;1.0;51.0
1500;Aggl. Leiden en Bollenstreek (CR);5;1998;7.0;2.0;5.0;1.0;3.0;;2.0;;;;;;;6.0
1501;Aggl. Leiden en Bollenstreek (CR);5;1999;;;;;;;;;;;;;;
1502;Aggl. Leiden en Bollenstreek (CR);5;2000;;;;;;;;;;;;;;
1503;Aggl. Leiden en Bollenstreek (CR);5;2002;12.0;3.0;9.0;3.0;5.0;;3.0;;;;;;;12.0
1504;Aggl. Leiden en Bollenstreek (CR);5;2006;8.0;4.0;4.0;3.0;2.0;1.0;2.0;;;;;;;8.0
1505;Aggl. Leiden en Bollenstreek (CR);5;2009;8.0;4.0;4.0;3.0;2.0;1.0;2.0;;;;;;;8.0
1506;Aggl. Leiden en Bollenstreek (CR);6;1998;2.0;;1.0;;;;1.0;;;;;;;1.0
1507;Aggl. Leiden en Bollenstreek (CR);6;1999;;;;;;;;;;;;;;
1508;Aggl. Leiden en Bollenstreek (CR);6;2000;;;;;;;;;;;;;;
1509;Aggl. Leiden en Bollenstreek (CR);6;2002;1.0;;1.0;;;;;;;;;;;1.0
1510;Aggl. Leiden en Bollenstreek (CR);6;2006;1.0;;;;;;;;;;;;;
1511;Aggl. Leiden en Bollenstreek (CR);6;2009;2.0;1.0;1.0;1.0;;;1.0;;;;;;;2.0
1512;Agglomeratie 's-Gravenhage (CR);1;1998;343.0;131.0;212.0;64.0;35.0;61.0;158.0;3.0;14.0;4.0;3.0;19.0;2.0;301.0
1513;Agglomeratie 's-Gravenhage (CR);1;1999;;;;;;;;;;;;;;
1514;Agglomeratie 's-Gravenhage (CR);1;2000;;;;;;;;;;;;;;
1515;Agglomeratie 's-Gravenhage (CR);1;2002;359.0;156.0;203.0;76.0;33.0;76.0;154.0;2.0;12.0;;5.0;21.0;1.0;319.0
1516;Agglomeratie 's-Gravenhage (CR);1;2006;373.0;165.0;208.0;83.0;36.0;80.0;159.0;1.0;8.0;;4.0;19.0;;340.0
1517;Agglomeratie 's-Gravenhage (CR);1;2009;380.0;181.0;198.0;89.0;35.0;90.0;151.0;1.0;11.0;;2.0;26.0;;341.0
1518;Agglomeratie 's-Gravenhage (CR);2;1998;148.0;35.0;113.0;9.0;10.0;24.0;87.0;1.0;12.0;3.0;3.0;13.0;1.0;118.0
1519;Agglomeratie 's-Gravenhage (CR);2;1999;;;;;;;;;;;;;;
1520;Agglomeratie 's-Gravenhage (CR);2;2000;;;;;;;;;;;;;;
1521;Agglomeratie 's-Gravenhage (CR);2;2002;156.0;45.0;111.0;10.0;9.0;35.0;88.0;1.0;9.0;;4.0;15.0;;127.0
1522;Agglomeratie 's-Gravenhage (CR);2;2006;157.0;49.0;108.0;11.0;10.0;37.0;89.0;;7.0;;3.0;13.0;;134.0
1523;Agglomeratie 's-Gravenhage (CR);2;2009;157.0;52.0;105.0;11.0;9.0;40.0;86.0;;8.0;;2.0;18.0;;128.0
1524;Agglomeratie 's-Gravenhage (CR);3;1998;87.0;41.0;46.0;21.0;10.0;19.0;34.0;1.0;1.0;1.0;;5.0;1.0;80.0
1525;Agglomeratie 's-Gravenhage (CR);3;1999;;;;;;;;;;;;;;
1526;Agglomeratie 's-Gravenhage (CR);3;2000;;;;;;;;;;;;;;
1527;Agglomeratie 's-Gravenhage (CR);3;2002;86.0;46.0;40.0;24.0;9.0;21.0;30.0;1.0;1.0;;;5.0;1.0;78.0
1528;Agglomeratie 's-Gravenhage (CR);3;2006;86.0;48.0;38.0;25.0;8.0;22.0;29.0;;1.0;;;5.0;;79.0
1529;Agglomeratie 's-Gravenhage (CR);3;2009;95.0;53.0;42.0;27.0;10.0;26.0;31.0;;1.0;;;6.0;;88.0
1530;Agglomeratie 's-Gravenhage (CR);4;1998;81.0;47.0;34.0;31.0;11.0;15.0;22.0;1.0;;1.0;;1.0;1.0;78.0
1531;Agglomeratie 's-Gravenhage (CR);4;1999;;;;;;;;;;;;;;
1532;Agglomeratie 's-Gravenhage (CR);4;2000;;;;;;;;;;;;;;
1533;Agglomeratie 's-Gravenhage (CR);4;2002;83.0;57.0;26.0;39.0;10.0;17.0;15.0;1.0;1.0;;;1.0;;81.0
1534;Agglomeratie 's-Gravenhage (CR);4;2006;92.0;58.0;33.0;43.0;13.0;15.0;20.0;1.0;;;;1.0;;90.0
1535;Agglomeratie 's-Gravenhage (CR);4;2009;92.0;65.0;28.0;46.0;11.0;18.0;16.0;;1.0;;;1.0;;90.0
1536;Agglomeratie 's-Gravenhage (CR);5;1998;21.0;5.0;15.0;2.0;3.0;2.0;12.0;;;;;;;19.0
1537;Agglomeratie 's-Gravenhage (CR);5;1999;;;;;;;;;;;;;;
1538;Agglomeratie 's-Gravenhage (CR);5;2000;;;;;;;;;;;;;;
1539;Agglomeratie 's-Gravenhage (CR);5;2002;29.0;6.0;23.0;3.0;4.0;3.0;19.0;;;;;;;29.0
1540;Agglomeratie 's-Gravenhage (CR);5;2006;35.0;9.0;26.0;4.0;6.0;5.0;20.0;;;;1.0;1.0;;34.0
1541;Agglomeratie 's-Gravenhage (CR);5;2009;31.0;10.0;20.0;5.0;5.0;5.0;15.0;;;;;1.0;;30.0
1542;Agglomeratie 's-Gravenhage (CR);6;1998;6.0;2.0;4.0;1.0;;1.0;3.0;;;;;;;6.0
1543;Agglomeratie 's-Gravenhage (CR);6;1999;;;;;;;;;;;;;;
1544;Agglomeratie 's-Gravenhage (CR);6;2000;;;;;;;;;;;;;;
1545;Agglomeratie 's-Gravenhage (CR);6;2002;5.0;1.0;4.0;1.0;;1.0;2.0;;1.0;;1.0;;;4.0
1546;Agglomeratie 's-Gravenhage (CR);6;2006;3.0;1.0;2.0;;;1.0;2.0;;;;;;;3.0
1547;Agglomeratie 's-Gravenhage (CR);6;2009;5.0;2.0;3.0;;;1.0;2.0;;;;;;;4.0
1548;Delft en Westland (CR);1;1998;96.0;47.0;48.0;38.0;16.0;6.0;26.0;3.0;4.0;2.0;1.0;5.0;2.0;82.0
1549;Delft en Westland (CR);1;1999;;;;;;;;;;;;;;
1550;Delft en Westland (CR);1;2000;;;;;;;;;;;;;;
1551;Delft en Westland (CR);1;2002;91.0;43.0;47.0;34.0;17.0;7.0;23.0;1.0;6.0;;1.0;4.0;1.0;78.0
1552;Delft en Westland (CR);1;2006;95.0;47.0;48.0;38.0;13.0;7.0;25.0;1.0;9.0;;1.0;4.0;1.0;80.0
1553;Delft en Westland (CR);1;2009;98.0;51.0;47.0;40.0;12.0;10.0;27.0;1.0;7.0;;;5.0;1.0;85.0
1554;Delft en Westland (CR);2;1998;29.0;7.0;22.0;4.0;4.0;3.0;13.0;;4.0;1.0;1.0;3.0;;21.0
1555;Delft en Westland (CR);2;1999;;;;;;;;;;;;;;
1556;Delft en Westland (CR);2;2000;;;;;;;;;;;;;;
1557;Delft en Westland (CR);2;2002;33.0;7.0;26.0;4.0;6.0;3.0;13.0;;6.0;;1.0;3.0;;24.0
1558;Delft en Westland (CR);2;2006;37.0;9.0;28.0;5.0;4.0;3.0;14.0;;9.0;;1.0;3.0;;24.0
1559;Delft en Westland (CR);2;2009;38.0;11.0;27.0;5.0;3.0;5.0;17.0;;7.0;;;3.0;;27.0
1560;Delft en Westland (CR);3;1998;30.0;16.0;13.0;13.0;6.0;2.0;7.0;1.0;;1.0;;1.0;;27.0
1561;Delft en Westland (CR);3;1999;;;;;;;;;;;;;;
1562;Delft en Westland (CR);3;2000;;;;;;;;;;;;;;
1563;Delft en Westland (CR);3;2002;25.0;15.0;10.0;12.0;5.0;3.0;5.0;;;;;1.0;;24.0
1564;Delft en Westland (CR);3;2006;26.0;16.0;10.0;12.0;5.0;3.0;5.0;;;;;1.0;;24.0
1565;Delft en Westland (CR);3;2009;27.0;18.0;9.0;14.0;4.0;3.0;5.0;;;;;1.0;;25.0
1566;Delft en Westland (CR);4;1998;30.0;22.0;8.0;20.0;5.0;1.0;2.0;2.0;;;;;1.0;28.0
1567;Delft en Westland (CR);4;1999;;;;;;;;;;;;;;
1568;Delft en Westland (CR);4;2000;;;;;;;;;;;;;;
1569;Delft en Westland (CR);4;2002;26.0;20.0;6.0;18.0;4.0;1.0;2.0;1.0;;;;;1.0;25.0
1570;Delft en Westland (CR);4;2006;26.0;20.0;6.0;19.0;3.0;1.0;3.0;1.0;;;;;1.0;25.0
1571;Delft en Westland (CR);4;2009;25.0;20.0;5.0;18.0;3.0;1.0;2.0;1.0;;;;;1.0;24.0
1572;Delft en Westland (CR);5;1998;4.0;1.0;3.0;1.0;1.0;;2.0;;;;;;;4.0
1573;Delft en Westland (CR);5;1999;;;;;;;;;;;;;;
1574;Delft en Westland (CR);5;2000;;;;;;;;;;;;;;
1575;Delft en Westland (CR);5;2002;5.0;1.0;4.0;1.0;1.0;;3.0;;;;;1.0;;5.0
1576;Delft en Westland (CR);5;2006;6.0;2.0;4.0;1.0;1.0;;3.0;;;;;;;6.0
1577;Delft en Westland (CR);5;2009;7.0;2.0;4.0;2.0;2.0;;2.0;;;;;;;7.0
1578;Delft en Westland (CR);6;1998;3.0;1.0;2.0;;;;2.0;;;;;;;3.0
1579;Delft en Westland (CR);6;1999;;;;;;;;;;;;;;
1580;Delft en Westland (CR);6;2000;;;;;;;;;;;;;;
1581;Delft en Westland (CR);6;2002;2.0;1.0;1.0;;;;;;1.0;;;;;1.0
1582;Delft en Westland (CR);6;2006;1.0;;1.0;;;;;;;;;;;1.0
1583;Delft en Westland (CR);6;2009;2.0;;1.0;;;;1.0;;;;;;;1.0
1584;Oost-Zuid-Holland (CR);1;1998;125.0;68.0;57.0;59.0;30.0;5.0;24.0;3.0;2.0;2.0;;5.0;2.0;113.0
1585;Oost-Zuid-Holland (CR);1;1999;;;;;;;;;;;;;;
1586;Oost-Zuid-Holland (CR);1;2000;;;;;;;;;;;;;;
1587;Oost-Zuid-Holland (CR);1;2002;127.0;70.0;57.0;62.0;28.0;5.0;26.0;2.0;1.0;;1.0;9.0;1.0;115.0
1588;Oost-Zuid-Holland (CR);1;2006;130.0;79.0;51.0;66.0;21.0;9.0;27.0;1.0;2.0;;;9.0;;115.0
1589;Oost-Zuid-Holland (CR);1;2009;131.0;85.0;46.0;69.0;22.0;14.0;23.0;2.0;1.0;;;11.0;1.0;117.0
1590;Oost-Zuid-Holland (CR);2;1998;29.0;8.0;21.0;6.0;6.0;2.0;13.0;;1.0;1.0;;4.0;;23.0
1591;Oost-Zuid-Holland (CR);2;1999;;;;;;;;;;;;;;
1592;Oost-Zuid-Holland (CR);2;2000;;;;;;;;;;;;;;
1593;Oost-Zuid-Holland (CR);2;2002;35.0;10.0;25.0;7.0;7.0;3.0;16.0;;1.0;;1.0;6.0;;27.0
1594;Oost-Zuid-Holland (CR);2;2006;36.0;15.0;21.0;9.0;4.0;5.0;16.0;;2.0;;;4.0;;30.0
1595;Oost-Zuid-Holland (CR);2;2009;41.0;20.0;21.0;10.0;6.0;10.0;13.0;;1.0;;;5.0;;35.0
1596;Oost-Zuid-Holland (CR);3;1998;39.0;24.0;15.0;20.0;9.0;2.0;6.0;1.0;1.0;;;1.0;1.0;36.0
1597;Oost-Zuid-Holland (CR);3;1999;;;;;;;;;;;;;;
1598;Oost-Zuid-Holland (CR);3;2000;;;;;;;;;;;;;;
1599;Oost-Zuid-Holland (CR);3;2002;38.0;24.0;15.0;21.0;9.0;2.0;5.0;;;;;2.0;;36.0
1600;Oost-Zuid-Holland (CR);3;2006;43.0;27.0;16.0;22.0;9.0;4.0;7.0;;;;;5.0;;37.0
1601;Oost-Zuid-Holland (CR);3;2009;41.0;27.0;13.0;23.0;8.0;4.0;6.0;1.0;;;;6.0;;35.0
1602;Oost-Zuid-Holland (CR);4;1998;49.0;34.0;16.0;31.0;11.0;;4.0;1.0;;1.0;;;1.0;47.0
1603;Oost-Zuid-Holland (CR);4;1999;;;;;;;;;;;;;;
1604;Oost-Zuid-Holland (CR);4;2000;;;;;;;;;;;;;;
1605;Oost-Zuid-Holland (CR);4;2002;44.0;33.0;11.0;32.0;9.0;;2.0;1.0;;;;1.0;1.0;43.0
1606;Oost-Zuid-Holland (CR);4;2006;42.0;35.0;8.0;33.0;6.0;;2.0;1.0;;;;;;41.0
1607;Oost-Zuid-Holland (CR);4;2009;41.0;34.0;7.0;32.0;5.0;;2.0;1.0;;;;1.0;1.0;39.0
1608;Oost-Zuid-Holland (CR);5;1998;6.0;2.0;4.0;2.0;3.0;;1.0;;;;;;;6.0
1609;Oost-Zuid-Holland (CR);5;1999;;;;;;;;;;;;;;
1610;Oost-Zuid-Holland (CR);5;2000;;;;;;;;;;;;;;
1611;Oost-Zuid-Holland (CR);5;2002;8.0;3.0;6.0;2.0;3.0;;3.0;1.0;;;;;;8.0
1612;Oost-Zuid-Holland (CR);5;2006;8.0;3.0;5.0;2.0;3.0;;3.0;1.0;;;;;;7.0
1613;Oost-Zuid-Holland (CR);5;2009;7.0;3.0;4.0;3.0;2.0;;1.0;;;;;;;7.0
1614;Oost-Zuid-Holland (CR);6;1998;1.0;;1.0;;;;1.0;;;;;;;1.0
1615;Oost-Zuid-Holland (CR);6;1999;;;;;;;;;;;;;;
1616;Oost-Zuid-Holland (CR);6;2000;;;;;;;;;;;;;;
1617;Oost-Zuid-Holland (CR);6;2002;1.0;;1.0;;;;;;;;;;;1.0
1618;Oost-Zuid-Holland (CR);6;2006;1.0;;1.0;;;;;;;;;;;
1619;Oost-Zuid-Holland (CR);6;2009;1.0;;1.0;;;;;;;;;;;1.0
1620;Groot Rijnmond (CR);1;1998;595.0;215.0;380.0;158.0;109.0;47.0;250.0;9.0;13.0;6.0;2.0;51.0;7.0;516.0
1621;Groot Rijnmond (CR);1;1999;;;;;;;;;;;;;;
1622;Groot Rijnmond (CR);1;2000;;;;;;;;;;;;;;
1623;Groot Rijnmond (CR);1;2002;614.0;240.0;374.0;176.0;98.0;58.0;254.0;5.0;16.0;;5.0;48.0;4.0;540.0
1624;Groot Rijnmond (CR);1;2006;615.0;255.0;360.0;181.0;86.0;70.0;254.0;2.0;15.0;;5.0;46.0;;547.0
1625;Groot Rijnmond (CR);1;2009;621.0;291.0;330.0;205.0;87.0;82.0;221.0;4.0;18.0;;4.0;51.0;2.0;546.0
1626;Groot Rijnmond (CR);2;1998;217.0;41.0;176.0;19.0;28.0;20.0;133.0;2.0;10.0;3.0;2.0;34.0;2.0;166.0
1627;Groot Rijnmond (CR);2;1999;;;;;;;;;;;;;;
1628;Groot Rijnmond (CR);2;2000;;;;;;;;;;;;;;
1629;Groot Rijnmond (CR);2;2002;229.0;47.0;183.0;19.0;28.0;25.0;137.0;2.0;14.0;;3.0;31.0;1.0;180.0
1630;Groot Rijnmond (CR);2;2006;234.0;61.0;173.0;25.0;20.0;33.0;138.0;2.0;11.0;;5.0;33.0;;185.0
1631;Groot Rijnmond (CR);2;2009;233.0;64.0;169.0;27.0;27.0;37.0;122.0;;17.0;;3.0;34.0;;180.0
1632;Groot Rijnmond (CR);3;1998;171.0;75.0;97.0;56.0;36.0;16.0;59.0;2.0;1.0;1.0;;15.0;1.0;153.0
1633;Groot Rijnmond (CR);3;1999;;;;;;;;;;;;;;
1634;Groot Rijnmond (CR);3;2000;;;;;;;;;;;;;;
1635;Groot Rijnmond (CR);3;2002;166.0;83.0;83.0;60.0;29.0;21.0;53.0;1.0;1.0;;;15.0;1.0;149.0
1636;Groot Rijnmond (CR);3;2006;167.0;86.0;81.0;61.0;29.0;24.0;50.0;;1.0;;1.0;12.0;;153.0
1637;Groot Rijnmond (CR);3;2009;164.0;97.0;68.0;68.0;23.0;27.0;43.0;1.0;1.0;;;15.0;1.0;147.0
1638;Groot Rijnmond (CR);4;1998;159.0;93.0;67.0;79.0;32.0;9.0;33.0;5.0;1.0;1.0;;1.0;4.0;153.0
1639;Groot Rijnmond (CR);4;1999;;;;;;;;;;;;;;
1640;Groot Rijnmond (CR);4;2000;;;;;;;;;;;;;;
1641;Groot Rijnmond (CR);4;2002;159.0;100.0;58.0;90.0;27.0;8.0;31.0;2.0;1.0;;;1.0;2.0;155.0
1642;Groot Rijnmond (CR);4;2006;161.0;99.0;63.0;87.0;26.0;10.0;36.0;;1.0;;;1.0;;158.0
1643;Groot Rijnmond (CR);4;2009;164.0;114.0;50.0;99.0;24.0;14.0;25.0;1.0;;;;1.0;1.0;162.0
1644;Groot Rijnmond (CR);5;1998;38.0;5.0;33.0;3.0;11.0;1.0;21.0;;;;;1.0;;36.0
1645;Groot Rijnmond (CR);5;1999;;;;;;;;;;;;;;
1646;Groot Rijnmond (CR);5;2000;;;;;;;;;;;;;;
1647;Groot Rijnmond (CR);5;2002;51.0;8.0;42.0;6.0;12.0;3.0;29.0;;;;;1.0;;49.0
1648;Groot Rijnmond (CR);5;2006;47.0;8.0;39.0;6.0;11.0;2.0;27.0;;1.0;;;;;45.0
1649;Groot Rijnmond (CR);5;2009;52.0;13.0;39.0;10.0;11.0;3.0;27.0;;;;;1.0;;50.0
1650;Groot Rijnmond (CR);6;1998;9.0;2.0;7.0;2.0;2.0;1.0;4.0;;1.0;;;1.0;;8.0
1651;Groot Rijnmond (CR);6;1999;;;;;;;;;;;;;;
1652;Groot Rijnmond (CR);6;2000;;;;;;;;;;;;;;
1653;Groot Rijnmond (CR);6;2002;9.0;2.0;7.0;1.0;1.0;1.0;4.0;;1.0;;1.0;;;7.0
1654;Groot Rijnmond (CR);6;2006;6.0;1.0;4.0;1.0;1.0;;3.0;;;;;;;5.0
1655;Groot Rijnmond (CR);6;2009;7.0;2.0;5.0;1.0;1.0;2.0;4.0;;;;;;;7.0
1656;Zuidoost-Zuid-Holland (CR);1;1998;166.0;86.0;80.0;76.0;38.0;7.0;39.0;4.0;2.0;2.0;;12.0;3.0;147.0
1657;Zuidoost-Zuid-Holland (CR);1;1999;;;;;;;;;;;;;;
1658;Zuidoost-Zuid-Holland (CR);1;2000;;;;;;;;;;;;;;
1659;Zuidoost-Zuid-Holland (CR);1;2002;160.0;81.0;79.0;72.0;33.0;7.0;42.0;2.0;2.0;;;14.0;1.0;142.0
1660;Zuidoost-Zuid-Holland (CR);1;2006;165.0;89.0;75.0;78.0;32.0;9.0;39.0;2.0;1.0;;1.0;15.0;1.0;144.0
1661;Zuidoost-Zuid-Holland (CR);1;2009;167.0;102.0;65.0;85.0;26.0;13.0;37.0;4.0;1.0;;;14.0;2.0;149.0
1662;Zuidoost-Zuid-Holland (CR);2;1998;49.0;13.0;36.0;10.0;10.0;3.0;23.0;1.0;1.0;;;8.0;;39.0
1663;Zuidoost-Zuid-Holland (CR);2;1999;;;;;;;;;;;;;;
1664;Zuidoost-Zuid-Holland (CR);2;2000;;;;;;;;;;;;;;
1665;Zuidoost-Zuid-Holland (CR);2;2002;47.0;12.0;35.0;9.0;9.0;3.0;23.0;;2.0;;;10.0;;34.0
1666;Zuidoost-Zuid-Holland (CR);2;2006;48.0;15.0;33.0;11.0;7.0;4.0;22.0;;1.0;;1.0;10.0;;35.0
1667;Zuidoost-Zuid-Holland (CR);2;2009;48.0;17.0;31.0;10.0;8.0;6.0;22.0;1.0;1.0;;;9.0;1.0;38.0
1668;Zuidoost-Zuid-Holland (CR);3;1998;54.0;30.0;24.0;25.0;12.0;3.0;11.0;1.0;;1.0;;4.0;1.0;48.0
1669;Zuidoost-Zuid-Holland (CR);3;1999;;;;;;;;;;;;;;
1670;Zuidoost-Zuid-Holland (CR);3;2000;;;;;;;;;;;;;;
1671;Zuidoost-Zuid-Holland (CR);3;2002;49.0;27.0;22.0;23.0;12.0;4.0;10.0;1.0;;;;3.0;;45.0
1672;Zuidoost-Zuid-Holland (CR);3;2006;52.0;30.0;22.0;26.0;12.0;4.0;10.0;;;;;5.0;;47.0
1673;Zuidoost-Zuid-Holland (CR);3;2009;52.0;35.0;16.0;29.0;8.0;5.0;9.0;1.0;;;;5.0;;46.0
1674;Zuidoost-Zuid-Holland (CR);4;1998;55.0;40.0;15.0;38.0;12.0;;2.0;2.0;;1.0;;1.0;1.0;52.0
1675;Zuidoost-Zuid-Holland (CR);4;1999;;;;;;;;;;;;;;
1676;Zuidoost-Zuid-Holland (CR);4;2000;;;;;;;;;;;;;;
1677;Zuidoost-Zuid-Holland (CR);4;2002;53.0;40.0;14.0;38.0;9.0;;4.0;2.0;;;;1.0;1.0;52.0
1678;Zuidoost-Zuid-Holland (CR);4;2006;53.0;40.0;14.0;38.0;9.0;1.0;4.0;2.0;;;;;1.0;52.0
1679;Zuidoost-Zuid-Holland (CR);4;2009;53.0;43.0;9.0;41.0;6.0;1.0;2.0;2.0;;;;;1.0;51.0
1680;Zuidoost-Zuid-Holland (CR);5;1998;7.0;2.0;5.0;2.0;3.0;;2.0;;;;;;;7.0
1681;Zuidoost-Zuid-Holland (CR);5;1999;;;;;;;;;;;;;;
1682;Zuidoost-Zuid-Holland (CR);5;2000;;;;;;;;;;;;;;
1683;Zuidoost-Zuid-Holland (CR);5;2002;10.0;2.0;8.0;2.0;4.0;;3.0;;;;;;;9.0
1684;Zuidoost-Zuid-Holland (CR);5;2006;10.0;3.0;7.0;2.0;4.0;1.0;3.0;;;;;;;10.0
1685;Zuidoost-Zuid-Holland (CR);5;2009;13.0;5.0;8.0;4.0;4.0;1.0;4.0;;;;;;;13.0
1686;Zuidoost-Zuid-Holland (CR);6;1998;2.0;;1.0;;1.0;;1.0;;;;;;;2.0
1687;Zuidoost-Zuid-Holland (CR);6;1999;;;;;;;;;;;;;;
1688;Zuidoost-Zuid-Holland (CR);6;2000;;;;;;;;;;;;;;
1689;Zuidoost-Zuid-Holland (CR);6;2002;1.0;;1.0;;;;1.0;;;;;;;1.0
1690;Zuidoost-Zuid-Holland (CR);6;2006;1.0;1.0;;1.0;;;;;;;;;;1.0
1691;Zuidoost-Zuid-Holland (CR);6;2009;1.0;1.0;;1.0;;;;;;;;;;1.0
1692;Zeeuwsch-Vlaanderen (CR);1;1998;49.0;30.0;20.0;27.0;14.0;1.0;4.0;2.0;1.0;;;3.0;1.0;45.0
1693;Zeeuwsch-Vlaanderen (CR);1;1999;;;;;;;;;;;;;;
1694;Zeeuwsch-Vlaanderen (CR);1;2000;;;;;;;;;;;;;;
