ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
5223;A Landbouw, bosbouw en visserij;Drenthe (PV);2009;4435.0
5224;A Landbouw, bosbouw en visserij;Drenthe (PV);2010;4305.0
5225;A Landbouw, bosbouw en visserij;Overijssel (PV);2006;10495.0
5226;A Landbouw, bosbouw en visserij;Overijssel (PV);2007;10270.0
5227;A Landbouw, bosbouw en visserij;Overijssel (PV);2008;10020.0
5228;A Landbouw, bosbouw en visserij;Overijssel (PV);2009;9905.0
5229;A Landbouw, bosbouw en visserij;Overijssel (PV);2010;9705.0
5230;A Landbouw, bosbouw en visserij;Flevoland (PV);2006;2415.0
5231;A Landbouw, bosbouw en visserij;Flevoland (PV);2007;2400.0
5232;A Landbouw, bosbouw en visserij;Flevoland (PV);2008;2360.0
5233;A Landbouw, bosbouw en visserij;Flevoland (PV);2009;2335.0
5234;A Landbouw, bosbouw en visserij;Flevoland (PV);2010;2280.0
5235;A Landbouw, bosbouw en visserij;Gelderland (PV);2006;15255.0
5236;A Landbouw, bosbouw en visserij;Gelderland (PV);2007;14845.0
5237;A Landbouw, bosbouw en visserij;Gelderland (PV);2008;14485.0
5238;A Landbouw, bosbouw en visserij;Gelderland (PV);2009;14285.0
5239;A Landbouw, bosbouw en visserij;Gelderland (PV);2010;13955.0
5240;A Landbouw, bosbouw en visserij;Utrecht (PV);2006;3770.0
5241;A Landbouw, bosbouw en visserij;Utrecht (PV);2007;3665.0
5242;A Landbouw, bosbouw en visserij;Utrecht (PV);2008;3620.0
5243;A Landbouw, bosbouw en visserij;Utrecht (PV);2009;3610.0
5244;A Landbouw, bosbouw en visserij;Utrecht (PV);2010;3550.0
5245;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2006;6675.0
5246;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2007;6405.0
5247;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2008;6275.0
5248;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2009;6200.0
5249;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2010;6045.0
5250;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2006;10980.0
5251;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2007;10765.0
5252;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2008;10715.0
5253;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2009;10930.0
5254;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2010;10865.0
5255;A Landbouw, bosbouw en visserij;Zeeland (PV);2006;4130.0
5256;A Landbouw, bosbouw en visserij;Zeeland (PV);2007;4080.0
5257;A Landbouw, bosbouw en visserij;Zeeland (PV);2008;3930.0
5258;A Landbouw, bosbouw en visserij;Zeeland (PV);2009;3860.0
5259;A Landbouw, bosbouw en visserij;Zeeland (PV);2010;3780.0
5260;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2006;15740.0
5261;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2007;15425.0
5262;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2008;14985.0
5263;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2009;14780.0
5264;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2010;14425.0
5265;A Landbouw, bosbouw en visserij;Limburg (PV);2006;6015.0
5266;A Landbouw, bosbouw en visserij;Limburg (PV);2007;5850.0
5267;A Landbouw, bosbouw en visserij;Limburg (PV);2008;5665.0
5268;A Landbouw, bosbouw en visserij;Limburg (PV);2009;5590.0
5269;A Landbouw, bosbouw en visserij;Limburg (PV);2010;5465.0
5270;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2006;1220.0
5271;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2007;1215.0
5272;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2008;1170.0
5273;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2009;1175.0
5274;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2010;1155.0
5275;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2006;420.0
5276;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2007;410.0
5277;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2008;420.0
5278;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2009;430.0
5279;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2010;430.0
5280;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2006;2375.0
5281;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2007;2285.0
5282;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2008;2260.0
5283;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2009;2290.0
5284;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2010;2240.0
5285;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2006;3175.0
5286;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2007;3090.0
5287;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2008;3045.0
5288;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2009;3060.0
5289;A Landbouw, bosbouw en visserij;Noord-Friesland (CR);2010;3050.0
5290;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2006;1370.0
5291;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2007;1335.0
5292;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2008;1290.0
5293;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2009;1295.0
5294;A Landbouw, bosbouw en visserij;Zuidwest-Friesland (CR);2010;1275.0
5295;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2006;2300.0
5296;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2007;2235.0
5297;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2008;2195.0
5298;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2009;2200.0
5299;A Landbouw, bosbouw en visserij;Zuidoost-Friesland (CR);2010;2155.0
5300;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2006;1680.0
5301;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2007;1660.0
5302;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2008;1595.0
5303;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2009;1620.0
5304;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2010;1595.0
5305;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2006;1475.0
5306;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2007;1455.0
5307;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2008;1415.0
5308;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2009;1405.0
5309;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2010;1340.0
5310;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2006;1440.0
5311;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2007;1410.0
5312;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2008;1380.0
5313;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2009;1410.0
5314;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2010;1370.0
5315;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2006;3965.0
5316;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2007;3900.0
5317;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2008;3825.0
5318;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2009;3800.0
5319;A Landbouw, bosbouw en visserij;Noord-Overijssel (CR);2010;3725.0
5320;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2006;1525.0
5321;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2007;1490.0
5322;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2008;1460.0
5323;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2009;1445.0
5324;A Landbouw, bosbouw en visserij;Zuidwest-Overijssel (CR);2010;1415.0
5325;A Landbouw, bosbouw en visserij;Twente (CR);2006;5005.0
5326;A Landbouw, bosbouw en visserij;Twente (CR);2007;4880.0
5327;A Landbouw, bosbouw en visserij;Twente (CR);2008;4730.0
5328;A Landbouw, bosbouw en visserij;Twente (CR);2009;4660.0
5329;A Landbouw, bosbouw en visserij;Twente (CR);2010;4560.0
5330;A Landbouw, bosbouw en visserij;Veluwe (CR);2006;5035.0
5331;A Landbouw, bosbouw en visserij;Veluwe (CR);2007;4940.0
5332;A Landbouw, bosbouw en visserij;Veluwe (CR);2008;4805.0
5333;A Landbouw, bosbouw en visserij;Veluwe (CR);2009;4775.0
5334;A Landbouw, bosbouw en visserij;Veluwe (CR);2010;4680.0
5335;A Landbouw, bosbouw en visserij;Achterhoek (CR);2006;5220.0
5336;A Landbouw, bosbouw en visserij;Achterhoek (CR);2007;5075.0
5337;A Landbouw, bosbouw en visserij;Achterhoek (CR);2008;4925.0
5338;A Landbouw, bosbouw en visserij;Achterhoek (CR);2009;4860.0
5339;A Landbouw, bosbouw en visserij;Achterhoek (CR);2010;4765.0
5340;A Landbouw, bosbouw en visserij;Arnhem / Nijmegen (CR);2006;2090.0
5341;A Landbouw, bosbouw en visserij;Arnhem / Nijmegen (CR);2007;2035.0
5342;A Landbouw, bosbouw en visserij;Arnhem / Nijmegen (CR);2008;2005.0
5343;A Landbouw, bosbouw en visserij;Arnhem / Nijmegen (CR);2009;1955.0
5344;A Landbouw, bosbouw en visserij;Arnhem / Nijmegen (CR);2010;1895.0
5345;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2006;2905.0
5346;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2007;2800.0
5347;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2008;2755.0
5348;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2009;2690.0
5349;A Landbouw, bosbouw en visserij;Zuidwest-Gelderland (CR);2010;2615.0
5350;A Landbouw, bosbouw en visserij;Utrecht (CR);2006;3770.0
5351;A Landbouw, bosbouw en visserij;Utrecht (CR);2007;3665.0
5352;A Landbouw, bosbouw en visserij;Utrecht (CR);2008;3620.0
5353;A Landbouw, bosbouw en visserij;Utrecht (CR);2009;3610.0
5354;A Landbouw, bosbouw en visserij;Utrecht (CR);2010;3550.0
5355;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2006;3375.0
5356;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2007;3255.0
5357;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2008;3190.0
5358;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2009;3170.0
5359;A Landbouw, bosbouw en visserij;Kop van Noord-Holland (CR);2010;3070.0
5360;A Landbouw, bosbouw en visserij;Alkmaar en omgeving (CR);2006;640.0
5361;A Landbouw, bosbouw en visserij;Alkmaar en omgeving (CR);2007;610.0
5362;A Landbouw, bosbouw en visserij;Alkmaar en omgeving (CR);2008;595.0
5363;A Landbouw, bosbouw en visserij;Alkmaar en omgeving (CR);2009;585.0
5364;A Landbouw, bosbouw en visserij;Alkmaar en omgeving (CR);2010;570.0
5365;A Landbouw, bosbouw en visserij;IJmond (CR);2006;325.0
5366;A Landbouw, bosbouw en visserij;IJmond (CR);2007;310.0
5367;A Landbouw, bosbouw en visserij;IJmond (CR);2008;300.0
5368;A Landbouw, bosbouw en visserij;IJmond (CR);2009;295.0
5369;A Landbouw, bosbouw en visserij;IJmond (CR);2010;295.0
5370;A Landbouw, bosbouw en visserij;Agglomeratie Haarlem (CR);2006;90.0
5371;A Landbouw, bosbouw en visserij;Agglomeratie Haarlem (CR);2007;75.0
5372;A Landbouw, bosbouw en visserij;Agglomeratie Haarlem (CR);2008;75.0
5373;A Landbouw, bosbouw en visserij;Agglomeratie Haarlem (CR);2009;75.0
5374;A Landbouw, bosbouw en visserij;Agglomeratie Haarlem (CR);2010;65.0
5375;A Landbouw, bosbouw en visserij;Zaanstreek (CR);2006;235.0
5376;A Landbouw, bosbouw en visserij;Zaanstreek (CR);2007;225.0
5377;A Landbouw, bosbouw en visserij;Zaanstreek (CR);2008;220.0
5378;A Landbouw, bosbouw en visserij;Zaanstreek (CR);2009;220.0
5379;A Landbouw, bosbouw en visserij;Zaanstreek (CR);2010;225.0
5380;A Landbouw, bosbouw en visserij;Groot-Amsterdam (CR);2006;1710.0
5381;A Landbouw, bosbouw en visserij;Groot-Amsterdam (CR);2007;1650.0
5382;A Landbouw, bosbouw en visserij;Groot-Amsterdam (CR);2008;1620.0
5383;A Landbouw, bosbouw en visserij;Groot-Amsterdam (CR);2009;1590.0
5384;A Landbouw, bosbouw en visserij;Groot-Amsterdam (CR);2010;1550.0
5385;A Landbouw, bosbouw en visserij;Het Gooi en Vechtstreek (CR);2006;300.0
5386;A Landbouw, bosbouw en visserij;Het Gooi en Vechtstreek (CR);2007;280.0
5387;A Landbouw, bosbouw en visserij;Het Gooi en Vechtstreek (CR);2008;275.0
5388;A Landbouw, bosbouw en visserij;Het Gooi en Vechtstreek (CR);2009;270.0
5389;A Landbouw, bosbouw en visserij;Het Gooi en Vechtstreek (CR);2010;270.0
5390;A Landbouw, bosbouw en visserij;Agglomeratie Leiden en Bollenstreek (CR);2006;1225.0
5391;A Landbouw, bosbouw en visserij;Agglomeratie Leiden en Bollenstreek (CR);2007;1165.0
5392;A Landbouw, bosbouw en visserij;Agglomeratie Leiden en Bollenstreek (CR);2008;1120.0
5393;A Landbouw, bosbouw en visserij;Agglomeratie Leiden en Bollenstreek (CR);2009;1250.0
5394;A Landbouw, bosbouw en visserij;Agglomeratie Leiden en Bollenstreek (CR);2010;1195.0
5395;A Landbouw, bosbouw en visserij;Agglomeratie 's-Gravenhage (CR);2006;1060.0
5396;A Landbouw, bosbouw en visserij;Agglomeratie 's-Gravenhage (CR);2007;1115.0
5397;A Landbouw, bosbouw en visserij;Agglomeratie 's-Gravenhage (CR);2008;1280.0
5398;A Landbouw, bosbouw en visserij;Agglomeratie 's-Gravenhage (CR);2009;1675.0
5399;A Landbouw, bosbouw en visserij;Agglomeratie 's-Gravenhage (CR);2010;1855.0
5400;A Landbouw, bosbouw en visserij;Delft en Westland (CR);2006;2220.0
5401;A Landbouw, bosbouw en visserij;Delft en Westland (CR);2007;2115.0
5402;A Landbouw, bosbouw en visserij;Delft en Westland (CR);2008;2025.0
5403;A Landbouw, bosbouw en visserij;Delft en Westland (CR);2009;1905.0
5404;A Landbouw, bosbouw en visserij;Delft en Westland (CR);2010;1805.0
5405;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2006;2580.0
5406;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2007;2540.0
5407;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2008;2470.0
5408;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2009;2270.0
5409;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2010;2000.0
5410;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2006;2640.0
5411;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2007;2640.0
5412;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2008;2625.0
5413;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2009;2645.0
5414;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2010;2845.0
5415;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2006;1260.0
5416;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2007;1190.0
5417;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2008;1190.0
5418;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2009;1185.0
5419;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2010;1165.0
5420;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2006;1540.0
5421;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2007;1515.0
5422;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2008;1460.0
5423;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2009;1435.0
5424;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2010;1400.0
5425;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2006;2590.0
5426;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2007;2565.0
5427;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2008;2470.0
5428;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2009;2425.0
5429;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2010;2380.0
5430;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2006;3645.0
5431;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2007;3560.0
5432;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2008;3455.0
5433;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2009;3375.0
5434;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2010;3275.0
5435;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2006;2370.0
5436;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2007;2335.0
5437;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2008;2285.0
5438;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2009;2250.0
5439;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2010;2215.0
5440;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2006;5265.0
5441;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2007;5175.0
5442;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2008;5040.0
5443;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2009;4995.0
5444;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2010;4850.0
5445;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2006;4465.0
5446;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2007;4355.0
5447;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2008;4205.0
5448;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2009;4160.0
5449;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2010;4085.0
5450;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2006;2825.0
5451;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2007;2730.0
5452;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2008;2615.0
5453;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2009;2560.0
5454;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2010;2495.0
5455;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2006;1835.0
5456;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2007;1800.0
5457;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2008;1745.0
5458;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2009;1735.0
5459;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2010;1690.0
5460;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2006;1360.0
5461;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2007;1320.0
5462;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2008;1305.0
5463;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2009;1300.0
5464;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2010;1280.0
5465;A Landbouw, bosbouw en visserij;Flevoland (CR);2006;2415.0
5466;A Landbouw, bosbouw en visserij;Flevoland (CR);2007;2400.0
5467;A Landbouw, bosbouw en visserij;Flevoland (CR);2008;2360.0
5468;A Landbouw, bosbouw en visserij;Flevoland (CR);2009;2335.0
5469;A Landbouw, bosbouw en visserij;Flevoland (CR);2010;2280.0
5470;A Landbouw, bosbouw en visserij;Groningen (GA);2006;155.0
5471;A Landbouw, bosbouw en visserij;Groningen (GA);2007;150.0
5472;A Landbouw, bosbouw en visserij;Groningen (GA);2008;140.0
5473;A Landbouw, bosbouw en visserij;Groningen (GA);2009;145.0
5474;A Landbouw, bosbouw en visserij;Groningen (GA);2010;145.0
5475;A Landbouw, bosbouw en visserij;Leeuwarden (GA);2006;95.0
5476;A Landbouw, bosbouw en visserij;Leeuwarden (GA);2007;80.0
5477;A Landbouw, bosbouw en visserij;Leeuwarden (GA);2008;80.0
5478;A Landbouw, bosbouw en visserij;Leeuwarden (GA);2009;75.0
5479;A Landbouw, bosbouw en visserij;Leeuwarden (GA);2010;75.0
5480;A Landbouw, bosbouw en visserij;Zwolle (GA);2006;220.0
5481;A Landbouw, bosbouw en visserij;Zwolle (GA);2007;210.0
5482;A Landbouw, bosbouw en visserij;Zwolle (GA);2008;210.0
5483;A Landbouw, bosbouw en visserij;Zwolle (GA);2009;200.0
5484;A Landbouw, bosbouw en visserij;Zwolle (GA);2010;190.0
5485;A Landbouw, bosbouw en visserij;Enschede (GA);2006;250.0
5486;A Landbouw, bosbouw en visserij;Enschede (GA);2007;240.0
5487;A Landbouw, bosbouw en visserij;Enschede (GA);2008;235.0
5488;A Landbouw, bosbouw en visserij;Enschede (GA);2009;235.0
5489;A Landbouw, bosbouw en visserij;Enschede (GA);2010;225.0
5490;A Landbouw, bosbouw en visserij;Apeldoorn (GA);2006;440.0
5491;A Landbouw, bosbouw en visserij;Apeldoorn (GA);2007;425.0
5492;A Landbouw, bosbouw en visserij;Apeldoorn (GA);2008;415.0
5493;A Landbouw, bosbouw en visserij;Apeldoorn (GA);2009;415.0
5494;A Landbouw, bosbouw en visserij;Apeldoorn (GA);2010;405.0
5495;A Landbouw, bosbouw en visserij;Arnhem (GA);2006;70.0
5496;A Landbouw, bosbouw en visserij;Arnhem (GA);2007;65.0
5497;A Landbouw, bosbouw en visserij;Arnhem (GA);2008;70.0
5498;A Landbouw, bosbouw en visserij;Arnhem (GA);2009;75.0
5499;A Landbouw, bosbouw en visserij;Arnhem (GA);2010;70.0
5500;A Landbouw, bosbouw en visserij;Nijmegen (GA);2006;75.0
5501;A Landbouw, bosbouw en visserij;Nijmegen (GA);2007;70.0
5502;A Landbouw, bosbouw en visserij;Nijmegen (GA);2008;65.0
5503;A Landbouw, bosbouw en visserij;Nijmegen (GA);2009;60.0
5504;A Landbouw, bosbouw en visserij;Nijmegen (GA);2010;60.0
5505;A Landbouw, bosbouw en visserij;Amersfoort (GA);2006;225.0
5506;A Landbouw, bosbouw en visserij;Amersfoort (GA);2007;220.0
5507;A Landbouw, bosbouw en visserij;Amersfoort (GA);2008;220.0
5508;A Landbouw, bosbouw en visserij;Amersfoort (GA);2009;215.0
5509;A Landbouw, bosbouw en visserij;Amersfoort (GA);2010;210.0
5510;A Landbouw, bosbouw en visserij;Utrecht (GA);2006;270.0
5511;A Landbouw, bosbouw en visserij;Utrecht (GA);2007;260.0
5512;A Landbouw, bosbouw en visserij;Utrecht (GA);2008;250.0
5513;A Landbouw, bosbouw en visserij;Utrecht (GA);2009;250.0
5514;A Landbouw, bosbouw en visserij;Utrecht (GA);2010;235.0
5515;A Landbouw, bosbouw en visserij;Amsterdam (GA);2006;515.0
5516;A Landbouw, bosbouw en visserij;Amsterdam (GA);2007;500.0
5517;A Landbouw, bosbouw en visserij;Amsterdam (GA);2008;495.0
5518;A Landbouw, bosbouw en visserij;Amsterdam (GA);2009;510.0
5519;A Landbouw, bosbouw en visserij;Amsterdam (GA);2010;505.0
5520;A Landbouw, bosbouw en visserij;Haarlem (GA);2006;60.0
5521;A Landbouw, bosbouw en visserij;Haarlem (GA);2007;45.0
5522;A Landbouw, bosbouw en visserij;Haarlem (GA);2008;45.0
5523;A Landbouw, bosbouw en visserij;Haarlem (GA);2009;50.0
5524;A Landbouw, bosbouw en visserij;Haarlem (GA);2010;45.0
5525;A Landbouw, bosbouw en visserij;Leiden (GA);2006;260.0
5526;A Landbouw, bosbouw en visserij;Leiden (GA);2007;240.0
5527;A Landbouw, bosbouw en visserij;Leiden (GA);2008;235.0
5528;A Landbouw, bosbouw en visserij;Leiden (GA);2009;220.0
5529;A Landbouw, bosbouw en visserij;Leiden (GA);2010;215.0
5530;A Landbouw, bosbouw en visserij;'s-Gravenhage (GA);2006;655.0
5531;A Landbouw, bosbouw en visserij;'s-Gravenhage (GA);2007;715.0
5532;A Landbouw, bosbouw en visserij;'s-Gravenhage (GA);2008;880.0
5533;A Landbouw, bosbouw en visserij;'s-Gravenhage (GA);2009;1285.0
5534;A Landbouw, bosbouw en visserij;'s-Gravenhage (GA);2010;1480.0
5535;A Landbouw, bosbouw en visserij;Rotterdam (GA);2006;370.0
5536;A Landbouw, bosbouw en visserij;Rotterdam (GA);2007;385.0
5537;A Landbouw, bosbouw en visserij;Rotterdam (GA);2008;425.0
5538;A Landbouw, bosbouw en visserij;Rotterdam (GA);2009;470.0
5539;A Landbouw, bosbouw en visserij;Rotterdam (GA);2010;490.0
5540;A Landbouw, bosbouw en visserij;Dordrecht (GA);2006;245.0
5541;A Landbouw, bosbouw en visserij;Dordrecht (GA);2007;190.0
5542;A Landbouw, bosbouw en visserij;Dordrecht (GA);2008;185.0
5543;A Landbouw, bosbouw en visserij;Dordrecht (GA);2009;185.0
5544;A Landbouw, bosbouw en visserij;Dordrecht (GA);2010;185.0
5545;A Landbouw, bosbouw en visserij;Breda (GA);2006;300.0
5546;A Landbouw, bosbouw en visserij;Breda (GA);2007;300.0
5547;A Landbouw, bosbouw en visserij;Breda (GA);2008;285.0
5548;A Landbouw, bosbouw en visserij;Breda (GA);2009;275.0
5549;A Landbouw, bosbouw en visserij;Breda (GA);2010;265.0
5550;A Landbouw, bosbouw en visserij;Tilburg (GA);2006;270.0
5551;A Landbouw, bosbouw en visserij;Tilburg (GA);2007;250.0
5552;A Landbouw, bosbouw en visserij;Tilburg (GA);2008;245.0
5553;A Landbouw, bosbouw en visserij;Tilburg (GA);2009;245.0
5554;A Landbouw, bosbouw en visserij;Tilburg (GA);2010;240.0
5555;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (GA);2006;200.0
5556;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (GA);2007;210.0
5557;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (GA);2008;205.0
5558;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (GA);2009;205.0
5559;A Landbouw, bosbouw en visserij;'s-Hertogenbosch (GA);2010;200.0
5560;A Landbouw, bosbouw en visserij;Eindhoven (GA);2006;335.0
5561;A Landbouw, bosbouw en visserij;Eindhoven (GA);2007;305.0
5562;A Landbouw, bosbouw en visserij;Eindhoven (GA);2008;300.0
5563;A Landbouw, bosbouw en visserij;Eindhoven (GA);2009;305.0
5564;A Landbouw, bosbouw en visserij;Eindhoven (GA);2010;290.0
5565;A Landbouw, bosbouw en visserij;Geleen / Sittard (GA);2006;200.0
5566;A Landbouw, bosbouw en visserij;Geleen / Sittard (GA);2007;185.0
5567;A Landbouw, bosbouw en visserij;Geleen / Sittard (GA);2008;185.0
5568;A Landbouw, bosbouw en visserij;Geleen / Sittard (GA);2009;180.0
5569;A Landbouw, bosbouw en visserij;Geleen / Sittard (GA);2010;185.0
5570;A Landbouw, bosbouw en visserij;Heerlen (GA);2006;95.0
5571;A Landbouw, bosbouw en visserij;Heerlen (GA);2007;90.0
