ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
2031;Aanvoer;Droge bulk;2012 4e kwartaal;9230;1259;
2032;Aanvoer;Droge bulk;2012;35303;4764;
2033;Aanvoer;Droge bulk;2013 januari;2234;312;
2034;Aanvoer;Droge bulk;2013 februari;2365;324;
2035;Aanvoer;Droge bulk;2013 maart;2859;381;
2036;Aanvoer;Droge bulk;2013 1e kwartaal;7459;1017;
2037;Aanvoer;Droge bulk;2013 april;2690;358;
2038;Aanvoer;Droge bulk;2013 mei;2908;388;
2039;Aanvoer;Droge bulk;2013 juni;2989;403;
2040;Aanvoer;Droge bulk;2013 2e kwartaal;8587;1151;
2041;Aanvoer;Droge bulk;2013 juli;2746;377;
2042;Aanvoer;Droge bulk;2013 augustus;2586;356;
2043;Aanvoer;Droge bulk;2013 september;2651;369;
2044;Aanvoer;Droge bulk;2013 3e kwartaal;7984;1103;
2045;Aanvoer;Droge bulk;2013 oktober;2706;373;
2046;Aanvoer;Droge bulk;2013 november;2754;377;
2047;Aanvoer;Droge bulk;2013 december;2173;292;
2048;Aanvoer;Droge bulk;2013 4e kwartaal;7634;1044;
2049;Aanvoer;Droge bulk;2013;31666;4317;
2050;Aanvoer;Droge bulk;2014 januari;2312;317;
2051;Aanvoer;Droge bulk;2014 februari;2313;311;
2052;Aanvoer;Droge bulk;2014 maart;2603;360;
2053;Aanvoer;Droge bulk;2014 1e kwartaal;7229;989;
2054;Aanvoer;Droge bulk;2014 april;2551;365;
2055;Aanvoer;Droge bulk;2014 mei;2780;387;
2056;Aanvoer;Droge bulk;2014 juni;2706;372;
2057;Aanvoer;Droge bulk;2014 2e kwartaal;8038;1125;
2058;Aanvoer;Droge bulk;2014 juli;2741;377;
2059;Aanvoer;Droge bulk;2014 augustus;2511;345;
2060;Aanvoer;Droge bulk;2014 september;3156;436;
2061;Aanvoer;Droge bulk;2014 3e kwartaal;8409;1159;
2062;Aanvoer;Droge bulk;2014 oktober;3162;438;
2063;Aanvoer;Droge bulk;2014 november;2887;404;
2064;Aanvoer;Droge bulk;2014 december;2432;328;
2065;Aanvoer;Droge bulk;2014 4e kwartaal;8482;1172;
2066;Aanvoer;Droge bulk;2014;32160;4445;
2067;Aanvoer;Droge bulk;2015 januari;2558;346;
2068;Aanvoer;Droge bulk;2015 februari;2535;340;
2069;Aanvoer;Droge bulk;2015 maart;3184;430;
2070;Aanvoer;Droge bulk;2015 1e kwartaal;8278;1117;
2071;Aanvoer;Droge bulk;2015 april;3036;420;
2072;Aanvoer;Droge bulk;2015 mei;2973;398;
2073;Aanvoer;Droge bulk;2015 juni;3119;440;
2074;Aanvoer;Droge bulk;2015 2e kwartaal;9128;1260;
2075;Aanvoer;Droge bulk;2015 juli;2733;372;
2076;Aanvoer;Droge bulk;2015 augustus;2061;287;
2077;Aanvoer;Droge bulk;2015 september;2428;337;
2078;Aanvoer;Droge bulk;2015 3e kwartaal;7223;998;
2079;Aanvoer;Droge bulk;2015 oktober;2520;344;
2080;Aanvoer;Droge bulk;2015 november;2279;313;
2081;Aanvoer;Droge bulk;2015 december;2090;287;
2082;Aanvoer;Droge bulk;2015 4e kwartaal;6890;946;
2083;Aanvoer;Droge bulk;2015;31521;4323;
2084;Aanvoer;Droge bulk;2016 januari;2322;323;
2085;Aanvoer;Droge bulk;2016 februari;2388;339;
2086;Aanvoer;Droge bulk;2016 maart;2644;374;
2087;Aanvoer;Droge bulk;2016 1e kwartaal;7354;1037;
2088;Aanvoer;Droge bulk;2016 april;2794;380;
2089;Aanvoer;Droge bulk;2016 mei;2672;371;
2090;Aanvoer;Droge bulk;2016 juni;2733;377;
2091;Aanvoer;Droge bulk;2016 2e kwartaal;8200;1130;
2092;Aanvoer;Droge bulk;2016 juli;2911;393;
2093;Aanvoer;Droge bulk;2016 augustus;2386;337;
2094;Aanvoer;Droge bulk;2016 september;2758;381;
2095;Aanvoer;Droge bulk;2016 3e kwartaal;8057;1112;
2096;Aanvoer;Droge bulk;2016 oktober;2690;358;
2097;Aanvoer;Droge bulk;2016 november;2952;397;
2098;Aanvoer;Droge bulk;2016 december;2225;296;
2099;Aanvoer;Droge bulk;2016 4e kwartaal;7868;1052;
2100;Aanvoer;Droge bulk;2016;31481;4333;
2101;Aanvoer;Droge bulk;2017 januari;2043;282;
2102;Aanvoer;Droge bulk;2017 februari;2377;341;
2103;Aanvoer;Droge bulk;2017 maart;3078;422;
2104;Aanvoer;Droge bulk;2017 1e kwartaal;7499;1047;
2105;Aanvoer;Droge bulk;2017 april;2504;347;
2106;Aanvoer;Droge bulk;2017 mei;2912;396;
2107;Aanvoer;Droge bulk;2017 juni;3000;418;
2108;Aanvoer;Droge bulk;2017 2e kwartaal;8416;1162;
2109;Aanvoer;Droge bulk;2017 juli;2750;384;
2110;Aanvoer;Droge bulk;2017 augustus;2451;349;
2111;Aanvoer;Droge bulk;2017 september;2646;377;
2112;Aanvoer;Droge bulk;2017 3e kwartaal;7848;1112;
2113;Aanvoer;Droge bulk;2017 oktober;2993;415;
2114;Aanvoer;Droge bulk;2017 november;3088;436;
2115;Aanvoer;Droge bulk;2017 december;2415;328;
2116;Aanvoer;Droge bulk;2017 4e kwartaal;8497;1180;
2117;Aanvoer;Droge bulk;2017;32262;4502;
2118;Aanvoer;Droge bulk;2018 januari;2423;345;
2119;Aanvoer;Droge bulk;2018 februari;2875;391;
2120;Aanvoer;Droge bulk;2018 maart;3144;432;
2121;Aanvoer;Droge bulk;2018 1e kwartaal;8443;1169;
2122;Aanvoer;Droge bulk;2018 april;3089;431;
2123;Aanvoer;Droge bulk;2018 mei;3270;459;
2124;Aanvoer;Droge bulk;2018 juni;3090;433;
2125;Aanvoer;Droge bulk;2018 2e kwartaal;9451;1323;
2126;Aanvoer;Droge bulk;2018 juli;2888;399;
2127;Aanvoer;Droge bulk;2018 augustus;2073;278;
2128;Aanvoer;Droge bulk;2018 september;2345;324;
2129;Aanvoer;Droge bulk;2018 3e kwartaal;7306;1002;
2130;Aanvoer;Droge bulk;2018 oktober;2303;316;
2131;Aanvoer;Droge bulk;2018 november;2196;298;
2132;Aanvoer;Droge bulk;2018 december;2165;293;
2133;Aanvoer;Droge bulk;2018 4e kwartaal;6665;908;
2134;Aanvoer;Droge bulk;2018;31867;4404;
2135;Aanvoer;Droge bulk;2019 januari;2688;366;
2136;Aanvoer;Droge bulk;2019 februari;2707;372;
2137;Aanvoer;Droge bulk;2019 maart;2778;398;
2138;Aanvoer;Droge bulk;2019 1e kwartaal;8174;1137;
2139;Aanvoer;Droge bulk;2019 april;2971;424;
2140;Aanvoer;Droge bulk;2019 mei;3093;443;
2141;Aanvoer;Droge bulk;2019 juni;2697;377;
2142;Aanvoer;Droge bulk;2019 2e kwartaal;8762;1244;
2143;Aanvoer;Droge bulk;2019 juli;2946;409;
2144;Aanvoer;Droge bulk;2019 augustus;2401;325;
2145;Aanvoer;Droge bulk;2019 september;2518;343;
2146;Aanvoer;Droge bulk;2019 3e kwartaal;7866;1078;
2147;Aanvoer;Droge bulk;2019 oktober;2828;369;
2148;Aanvoer;Droge bulk;2019 november;2760;372;
2149;Aanvoer;Droge bulk;2019 december;2295;308;
2150;Aanvoer;Droge bulk;2019 4e kwartaal;7884;1050;
2151;Aanvoer;Droge bulk;2019;32687;4511;
2152;Aanvoer;Droge bulk;2020 januari;2214;302;
2153;Aanvoer;Droge bulk;2020 februari;2580;342;
2154;Aanvoer;Droge bulk;2020 maart;2958;397;
2155;Aanvoer;Droge bulk;2020 1e kwartaal;7753;1042;
2156;Aanvoer;Droge bulk;2020 april;2526;343;
2157;Aanvoer;Droge bulk;2020 mei;2571;346;
2158;Aanvoer;Droge bulk;2020 juni;2738;382;
2159;Aanvoer;Droge bulk;2020 2e kwartaal;7836;1072;
2160;Aanvoer;Droge bulk;2020 juli;2675;363;
2161;Aanvoer;Droge bulk;2020 augustus;2012;287;
2162;Aanvoer;Droge bulk;2020 september;2433;337;
2163;Aanvoer;Droge bulk;2020 3e kwartaal;7121;988;
2164;Aanvoer;Droge bulk;2020 oktober;2745;373;
2165;Aanvoer;Droge bulk;2020 november;2683;367;
2166;Aanvoer;Droge bulk;2020 december;2028;278;
2167;Aanvoer;Droge bulk;2020 4e kwartaal;7457;1018;
2168;Aanvoer;Droge bulk;2020;30168;4122;
2169;Aanvoer;Droge bulk;2021 januari;2486;340;
2170;Aanvoer;Droge bulk;2021 februari;2076;281;
2171;Aanvoer;Droge bulk;2021 maart;3116;423;
2172;Aanvoer;Droge bulk;2021 1e kwartaal;7679;1044;
2173;Aanvoer;Droge bulk;2021 april;2590;348;
2174;Aanvoer;Droge bulk;2021 mei;2706;369;
2175;Aanvoer;Droge bulk;2021 juni;2962;400;
2176;Aanvoer;Droge bulk;2021 2e kwartaal;8260;1117;
2177;Aanvoer;Droge bulk;2021 juli;2379;323;
2178;Aanvoer;Droge bulk;2021 augustus;2185;295;
2179;Aanvoer;Droge bulk;2021 september;2545;351;
2180;Aanvoer;Droge bulk;2021 3e kwartaal;7110;971;
2181;Aanvoer;Droge bulk;2021 oktober;2401;335;
2182;Aanvoer;Droge bulk;2021 november;2468;336;
2183;Aanvoer;Droge bulk;2021 december;2282;312;
2184;Aanvoer;Droge bulk;2021 4e kwartaal;7151;984;
2185;Aanvoer;Droge bulk;2021;30201;4118;
2186;Aanvoer;Droge bulk;2022 januari;2332;325;
2187;Aanvoer;Droge bulk;2022 februari;2480;338;
2188;Aanvoer;Droge bulk;2022 maart;2687;373;
2189;Aanvoer;Droge bulk;2022 1e kwartaal;7500;1037;
2190;Aanvoer;Droge bulk;2022 april;2404;328;
2191;Aanvoer;Droge bulk;2022 mei;2440;331;
2192;Aanvoer;Droge bulk;2022 juni;2475;345;
2193;Aanvoer;Droge bulk;2022 2e kwartaal;7319;1005;
2194;Aanvoer;Droge bulk;2022 juli;2178;287;
2195;Aanvoer;Droge bulk;2022 augustus;1672;232;
2196;Aanvoer;Droge bulk;2022 september;2096;295;
2197;Aanvoer;Droge bulk;2022 3e kwartaal;5947;816;
2198;Aanvoer;Droge bulk;2022 oktober;2589;356;
2199;Aanvoer;Droge bulk;2022 november;2397;332;
2200;Aanvoer;Droge bulk;2022 december;1816;256;
2201;Aanvoer;Droge bulk;2022 4e kwartaal;6803;946;
2202;Aanvoer;Droge bulk;2022;27570;3805;
2203;Aanvoer;Droge bulk;2023 januari;2226;306;
2204;Aanvoer;Droge bulk;2023 februari;2117;286;
2205;Aanvoer;Droge bulk;2023 maart;2651;363;
2206;Aanvoer;Droge bulk;2023 1e kwartaal;6995;955;
2207;Aanvoer;Droge bulk;2023 april;2409;319;
2208;Aanvoer;Droge bulk;2023 mei;2512;325;
2209;Aanvoer;Droge bulk;2023 juni;2551;354;
2210;Aanvoer;Droge bulk;2023 2e kwartaal;7473;1000;
2211;Aanvoer;Droge bulk;2023 juli;2255;302;
2212;Aanvoer;Droge bulk;2023 augustus;2145;289;
2213;Aanvoer;Droge bulk;2023 september;2421;333;
2214;Aanvoer;Droge bulk;2023 3e kwartaal;6822;924;
2215;Aanvoer;Droge bulk;2023 oktober;2385;328;
2216;Aanvoer;Droge bulk;2023 november;2451;340;
2217;Aanvoer;Droge bulk;2023 december;1873;256;
2218;Aanvoer;Droge bulk;2023 4e kwartaal;6710;924;
2219;Aanvoer;Droge bulk;2023;28001;3805;
2220;Aanvoer;Droge bulk;2024 januari;2017;276;
2221;Aanvoer;Droge bulk;2024 februari;2274;310;
2222;Aanvoer;Droge bulk;2024 maart;2381;322;
2223;Aanvoer;Droge bulk;2024 1e kwartaal;6673;909;
2224;Aanvoer;Droge bulk;2024 april;2646;359;
2225;Aanvoer;Droge bulk;2024 mei;2558;342;
2226;Aanvoer;Droge bulk;2024 juni;2589;357;
2227;Aanvoer;Droge bulk;2024 2e kwartaal;7794;1059;
2228;Aanvoer;Droge bulk;2024 juli;2939;388;
2229;Aanvoer;Droge bulk;2024 augustus;2243;303;
2230;Aanvoer;Droge bulk;2024 september;2275;310;
2231;Aanvoer;Droge bulk;2024 3e kwartaal;7458;1002;
2232;Aanvoer;Droge bulk;2024 oktober;2824;379;
2233;Aanvoer;Droge bulk;2024 november;2474;323;
2234;Aanvoer;Droge bulk;2024 december;2292;303;
2235;Aanvoer;Droge bulk;2024 4e kwartaal;7591;1005;
2236;Aanvoer;Droge bulk;2025 januari;2445;322;
2237;Aanvoer;Droge bulk;2025 februari;2577;352;
2238;Aanvoer;Droge bulk;2025 maart;2375;326;
2239;Aanvoer;Droge bulk;2025 1e kwartaal;7397;1000;
2240;Aanvoer;Natte bulk;2012 januari;1860;240;
2241;Aanvoer;Natte bulk;2012 februari;1592;208;
2242;Aanvoer;Natte bulk;2012 maart;1891;247;
2243;Aanvoer;Natte bulk;2012 1e kwartaal;5345;696;
2244;Aanvoer;Natte bulk;2012 april;1749;226;
2245;Aanvoer;Natte bulk;2012 mei;1844;240;
2246;Aanvoer;Natte bulk;2012 juni;1758;229;
2247;Aanvoer;Natte bulk;2012 2e kwartaal;5351;697;
2248;Aanvoer;Natte bulk;2012 juli;1799;240;
2249;Aanvoer;Natte bulk;2012 augustus;2045;267;
2250;Aanvoer;Natte bulk;2012 september;2049;274;
2251;Aanvoer;Natte bulk;2012 3e kwartaal;5894;782;
2252;Aanvoer;Natte bulk;2012 oktober;1851;250;
2253;Aanvoer;Natte bulk;2012 november;1645;223;
2254;Aanvoer;Natte bulk;2012 december;2222;289;
2255;Aanvoer;Natte bulk;2012 4e kwartaal;5719;763;
2256;Aanvoer;Natte bulk;2012;22311;2940;
2257;Aanvoer;Natte bulk;2013 januari;2087;271;
2258;Aanvoer;Natte bulk;2013 februari;2031;269;
2259;Aanvoer;Natte bulk;2013 maart;2377;305;
2260;Aanvoer;Natte bulk;2013 1e kwartaal;6496;846;
2261;Aanvoer;Natte bulk;2013 april;2024;266;
2262;Aanvoer;Natte bulk;2013 mei;2216;300;
2263;Aanvoer;Natte bulk;2013 juni;2025;271;
2264;Aanvoer;Natte bulk;2013 2e kwartaal;6267;838;
2265;Aanvoer;Natte bulk;2013 juli;1905;250;
2266;Aanvoer;Natte bulk;2013 augustus;1804;239;
2267;Aanvoer;Natte bulk;2013 september;1750;229;
2268;Aanvoer;Natte bulk;2013 3e kwartaal;5460;719;
2269;Aanvoer;Natte bulk;2013 oktober;1651;216;
2270;Aanvoer;Natte bulk;2013 november;1666;224;
2271;Aanvoer;Natte bulk;2013 december;1891;247;
2272;Aanvoer;Natte bulk;2013 4e kwartaal;5210;688;
2273;Aanvoer;Natte bulk;2013;23435;3093;
2274;Aanvoer;Natte bulk;2014 januari;1988;266;
2275;Aanvoer;Natte bulk;2014 februari;1909;248;
2276;Aanvoer;Natte bulk;2014 maart;2102;277;
2277;Aanvoer;Natte bulk;2014 1e kwartaal;6001;792;
2278;Aanvoer;Natte bulk;2014 april;1965;255;
2279;Aanvoer;Natte bulk;2014 mei;2126;280;
2280;Aanvoer;Natte bulk;2014 juni;1772;231;
2281;Aanvoer;Natte bulk;2014 2e kwartaal;5864;767;
2282;Aanvoer;Natte bulk;2014 juli;1942;261;
2283;Aanvoer;Natte bulk;2014 augustus;1881;246;
2284;Aanvoer;Natte bulk;2014 september;2004;265;
2285;Aanvoer;Natte bulk;2014 3e kwartaal;5829;773;
2286;Aanvoer;Natte bulk;2014 oktober;1842;248;
2287;Aanvoer;Natte bulk;2014 november;1908;260;
2288;Aanvoer;Natte bulk;2014 december;1982;255;
2289;Aanvoer;Natte bulk;2014 4e kwartaal;5733;764;
2290;Aanvoer;Natte bulk;2014;23428;3098;
2291;Aanvoer;Natte bulk;2015 januari;1998;264;
2292;Aanvoer;Natte bulk;2015 februari;1923;247;
2293;Aanvoer;Natte bulk;2015 maart;2109;275;
2294;Aanvoer;Natte bulk;2015 1e kwartaal;6031;787;
2295;Aanvoer;Natte bulk;2015 april;1965;258;
2296;Aanvoer;Natte bulk;2015 mei;1945;249;
2297;Aanvoer;Natte bulk;2015 juni;1888;244;
2298;Aanvoer;Natte bulk;2015 2e kwartaal;5799;752;
2299;Aanvoer;Natte bulk;2015 juli;1892;246;
2300;Aanvoer;Natte bulk;2015 augustus;1827;231;
2301;Aanvoer;Natte bulk;2015 september;1860;234;
2302;Aanvoer;Natte bulk;2015 3e kwartaal;5581;711;
2303;Aanvoer;Natte bulk;2015 oktober;1859;234;
2304;Aanvoer;Natte bulk;2015 november;1883;237;
2305;Aanvoer;Natte bulk;2015 december;2058;265;
2306;Aanvoer;Natte bulk;2015 4e kwartaal;5801;737;
2307;Aanvoer;Natte bulk;2015;23214;2989;
2308;Aanvoer;Natte bulk;2016 januari;2076;268;
2309;Aanvoer;Natte bulk;2016 februari;2320;299;
2310;Aanvoer;Natte bulk;2016 maart;2185;280;
2311;Aanvoer;Natte bulk;2016 1e kwartaal;6581;848;
2312;Aanvoer;Natte bulk;2016 april;2266;289;
2313;Aanvoer;Natte bulk;2016 mei;2604;327;
2314;Aanvoer;Natte bulk;2016 juni;2194;283;
2315;Aanvoer;Natte bulk;2016 2e kwartaal;7065;900;
2316;Aanvoer;Natte bulk;2016 juli;2236;295;
2317;Aanvoer;Natte bulk;2016 augustus;1926;246;
2318;Aanvoer;Natte bulk;2016 september;1944;245;
2319;Aanvoer;Natte bulk;2016 3e kwartaal;6106;786;
2320;Aanvoer;Natte bulk;2016 oktober;2083;267;
2321;Aanvoer;Natte bulk;2016 november;1930;245;
2322;Aanvoer;Natte bulk;2016 december;1962;251;
2323;Aanvoer;Natte bulk;2016 4e kwartaal;5976;764;
2324;Aanvoer;Natte bulk;2016;25729;3300;
2325;Aanvoer;Natte bulk;2017 januari;2058;257;
2326;Aanvoer;Natte bulk;2017 februari;1971;244;
2327;Aanvoer;Natte bulk;2017 maart;2331;298;
2328;Aanvoer;Natte bulk;2017 1e kwartaal;6360;800;
2329;Aanvoer;Natte bulk;2017 april;2241;276;
2330;Aanvoer;Natte bulk;2017 mei;2291;286;
2331;Aanvoer;Natte bulk;2017 juni;2112;266;
2332;Aanvoer;Natte bulk;2017 2e kwartaal;6645;829;
2333;Aanvoer;Natte bulk;2017 juli;2167;269;
2334;Aanvoer;Natte bulk;2017 augustus;2265;283;
2335;Aanvoer;Natte bulk;2017 september;2118;268;
2336;Aanvoer;Natte bulk;2017 3e kwartaal;6551;821;
2337;Aanvoer;Natte bulk;2017 oktober;2372;295;
2338;Aanvoer;Natte bulk;2017 november;2483;319;
2339;Aanvoer;Natte bulk;2017 december;2381;302;
2340;Aanvoer;Natte bulk;2017 4e kwartaal;7237;918;
2341;Aanvoer;Natte bulk;2017;26795;3370;
2342;Aanvoer;Natte bulk;2018 januari;2298;292;
2343;Aanvoer;Natte bulk;2018 februari;2303;291;
2344;Aanvoer;Natte bulk;2018 maart;2060;264;
2345;Aanvoer;Natte bulk;2018 1e kwartaal;6662;849;
2346;Aanvoer;Natte bulk;2018 april;1889;243;
2347;Aanvoer;Natte bulk;2018 mei;2052;259;
2348;Aanvoer;Natte bulk;2018 juni;2186;283;
2349;Aanvoer;Natte bulk;2018 2e kwartaal;6128;786;
2350;Aanvoer;Natte bulk;2018 juli;2389;315;
2351;Aanvoer;Natte bulk;2018 augustus;2079;266;
2352;Aanvoer;Natte bulk;2018 september;1881;245;
2353;Aanvoer;Natte bulk;2018 3e kwartaal;6350;827;
2354;Aanvoer;Natte bulk;2018 oktober;1888;238;
2355;Aanvoer;Natte bulk;2018 november;1710;213;
2356;Aanvoer;Natte bulk;2018 december;2121;261;
2357;Aanvoer;Natte bulk;2018 4e kwartaal;5720;713;
2358;Aanvoer;Natte bulk;2018;24861;3176;
2359;Aanvoer;Natte bulk;2019 januari;2089;253;
2360;Aanvoer;Natte bulk;2019 februari;1953;238;
2361;Aanvoer;Natte bulk;2019 maart;2282;285;
2362;Aanvoer;Natte bulk;2019 1e kwartaal;6324;777;
2363;Aanvoer;Natte bulk;2019 april;1870;231;
2364;Aanvoer;Natte bulk;2019 mei;2184;267;
2365;Aanvoer;Natte bulk;2019 juni;2042;248;
2366;Aanvoer;Natte bulk;2019 2e kwartaal;6098;747;
2367;Aanvoer;Natte bulk;2019 juli;1875;229;
2368;Aanvoer;Natte bulk;2019 augustus;2131;261;
2369;Aanvoer;Natte bulk;2019 september;2247;281;
2370;Aanvoer;Natte bulk;2019 3e kwartaal;6254;772;
2371;Aanvoer;Natte bulk;2019 oktober;2333;282;
2372;Aanvoer;Natte bulk;2019 november;2013;255;
2373;Aanvoer;Natte bulk;2019 december;2304;295;
2374;Aanvoer;Natte bulk;2019 4e kwartaal;6652;833;
2375;Aanvoer;Natte bulk;2019;25329;3131;
2376;Aanvoer;Natte bulk;2020 januari;2146;269;
2377;Aanvoer;Natte bulk;2020 februari;2244;279;
2378;Aanvoer;Natte bulk;2020 maart;2250;280;
2379;Aanvoer;Natte bulk;2020 1e kwartaal;6641;829;
2380;Aanvoer;Natte bulk;2020 april;2236;275;
2381;Aanvoer;Natte bulk;2020 mei;2438;307;
2382;Aanvoer;Natte bulk;2020 juni;2267;294;
2383;Aanvoer;Natte bulk;2020 2e kwartaal;6942;877;
2384;Aanvoer;Natte bulk;2020 juli;2040;265;
2385;Aanvoer;Natte bulk;2020 augustus;2069;255;
2386;Aanvoer;Natte bulk;2020 september;2212;282;
2387;Aanvoer;Natte bulk;2020 3e kwartaal;6322;803;
2388;Aanvoer;Natte bulk;2020 oktober;2065;259;
2389;Aanvoer;Natte bulk;2020 november;2300;297;
2390;Aanvoer;Natte bulk;2020 december;2509;320;
2391;Aanvoer;Natte bulk;2020 4e kwartaal;6875;877;
2392;Aanvoer;Natte bulk;2020;26781;3387;
2393;Aanvoer;Natte bulk;2021 januari;2589;326;
2394;Aanvoer;Natte bulk;2021 februari;2283;282;
2395;Aanvoer;Natte bulk;2021 maart;2595;325;
2396;Aanvoer;Natte bulk;2021 1e kwartaal;7467;935;
2397;Aanvoer;Natte bulk;2021 april;2435;301;
2398;Aanvoer;Natte bulk;2021 mei;2457;313;
2399;Aanvoer;Natte bulk;2021 juni;2168;272;
2400;Aanvoer;Natte bulk;2021 2e kwartaal;7062;888;
2401;Aanvoer;Natte bulk;2021 juli;2353;293;
2402;Aanvoer;Natte bulk;2021 augustus;2433;302;
2403;Aanvoer;Natte bulk;2021 september;2233;280;
2404;Aanvoer;Natte bulk;2021 3e kwartaal;7020;876;
2405;Aanvoer;Natte bulk;2021 oktober;2141;268;
2406;Aanvoer;Natte bulk;2021 november;2295;277;
2407;Aanvoer;Natte bulk;2021 december;2170;281;
2408;Aanvoer;Natte bulk;2021 4e kwartaal;6607;827;
2409;Aanvoer;Natte bulk;2021;28158;3528;
2410;Aanvoer;Natte bulk;2022 januari;2438;301;
2411;Aanvoer;Natte bulk;2022 februari;2444;302;
2412;Aanvoer;Natte bulk;2022 maart;2189;278;
2413;Aanvoer;Natte bulk;2022 1e kwartaal;7072;881;
2414;Aanvoer;Natte bulk;2022 april;2004;250;
2415;Aanvoer;Natte bulk;2022 mei;2107;260;
2416;Aanvoer;Natte bulk;2022 juni;2364;300;
2417;Aanvoer;Natte bulk;2022 2e kwartaal;6476;811;
2418;Aanvoer;Natte bulk;2022 juli;2218;277;
2419;Aanvoer;Natte bulk;2022 augustus;1856;226;
2420;Aanvoer;Natte bulk;2022 september;2052;259;
2421;Aanvoer;Natte bulk;2022 3e kwartaal;6127;762;
2422;Aanvoer;Natte bulk;2022 oktober;2091;262;
2423;Aanvoer;Natte bulk;2022 november;2080;255;
2424;Aanvoer;Natte bulk;2022 december;2156;268;
2425;Aanvoer;Natte bulk;2022 4e kwartaal;6328;786;
2426;Aanvoer;Natte bulk;2022;26004;3242;
2427;Aanvoer;Natte bulk;2023 januari;2042;262;
2428;Aanvoer;Natte bulk;2023 februari;1937;251;
2429;Aanvoer;Natte bulk;2023 maart;2434;307;
2430;Aanvoer;Natte bulk;2023 1e kwartaal;6415;821;
2431;Aanvoer;Natte bulk;2023 april;2273;292;
2432;Aanvoer;Natte bulk;2023 mei;2396;302;
2433;Aanvoer;Natte bulk;2023 juni;2293;295;
2434;Aanvoer;Natte bulk;2023 2e kwartaal;6963;890;
2435;Aanvoer;Natte bulk;2023 juli;2219;274;
2436;Aanvoer;Natte bulk;2023 augustus;2354;290;
2437;Aanvoer;Natte bulk;2023 september;2468;308;
2438;Aanvoer;Natte bulk;2023 3e kwartaal;7043;873;
2439;Aanvoer;Natte bulk;2023 oktober;2122;260;
2440;Aanvoer;Natte bulk;2023 november;2194;277;
2441;Aanvoer;Natte bulk;2023 december;2309;290;
2442;Aanvoer;Natte bulk;2023 4e kwartaal;6625;829;
2443;Aanvoer;Natte bulk;2023;27048;3414;
2444;Aanvoer;Natte bulk;2024 januari;2420;302;
2445;Aanvoer;Natte bulk;2024 februari;2291;289;
2446;Aanvoer;Natte bulk;2024 maart;2753;335;
2447;Aanvoer;Natte bulk;2024 1e kwartaal;7464;927;
2448;Aanvoer;Natte bulk;2024 april;2310;282;
2449;Aanvoer;Natte bulk;2024 mei;2700;330;
2450;Aanvoer;Natte bulk;2024 juni;2239;278;
2451;Aanvoer;Natte bulk;2024 2e kwartaal;7250;890;
2452;Aanvoer;Natte bulk;2024 juli;2359;288;
2453;Aanvoer;Natte bulk;2024 augustus;2269;278;
2454;Aanvoer;Natte bulk;2024 september;2200;276;
2455;Aanvoer;Natte bulk;2024 3e kwartaal;6829;843;
2456;Aanvoer;Natte bulk;2024 oktober;2470;312;
2457;Aanvoer;Natte bulk;2024 november;2150;268;
2458;Aanvoer;Natte bulk;2024 december;2363;286;
2459;Aanvoer;Natte bulk;2024 4e kwartaal;6985;868;
2460;Aanvoer;Natte bulk;2025 januari;2404;292;
2461;Aanvoer;Natte bulk;2025 februari;2325;299;
2462;Aanvoer;Natte bulk;2025 maart;2352;292;
2463;Aanvoer;Natte bulk;2025 1e kwartaal;7082;884;
2464;Aanvoer;Container;2012 januari;733;93;76.0
2465;Aanvoer;Container;2012 februari;753;96;79.0
2466;Aanvoer;Container;2012 maart;807;101;84.0
2467;Aanvoer;Container;2012 1e kwartaal;2293;291;239.0
2468;Aanvoer;Container;2012 april;767;97;80.0
2469;Aanvoer;Container;2012 mei;743;92;83.0
2470;Aanvoer;Container;2012 juni;787;98;86.0
2471;Aanvoer;Container;2012 2e kwartaal;2298;288;250.0
2472;Aanvoer;Container;2012 juli;819;104;85.0
2473;Aanvoer;Container;2012 augustus;743;93;79.0
2474;Aanvoer;Container;2012 september;753;95;78.0
2475;Aanvoer;Container;2012 3e kwartaal;2316;293;243.0
2476;Aanvoer;Container;2012 oktober;740;93;74.0
2477;Aanvoer;Container;2012 november;704;89;76.0
2478;Aanvoer;Container;2012 december;690;88;71.0
2479;Aanvoer;Container;2012 4e kwartaal;2135;271;222.0
2480;Aanvoer;Container;2012;9044;1145;956.0
2481;Aanvoer;Container;2013 januari;682;87;71.0
2482;Aanvoer;Container;2013 februari;752;99;78.0
2483;Aanvoer;Container;2013 maart;787;100;84.0
2484;Aanvoer;Container;2013 1e kwartaal;2222;286;233.0
2485;Aanvoer;Container;2013 april;696;89;76.0
2486;Aanvoer;Container;2013 mei;735;93;76.0
2487;Aanvoer;Container;2013 juni;639;80;71.0
2488;Aanvoer;Container;2013 2e kwartaal;2070;263;224.0
2489;Aanvoer;Container;2013 juli;673;84;75.0
2490;Aanvoer;Container;2013 augustus;669;84;76.0
2491;Aanvoer;Container;2013 september;642;80;72.0
2492;Aanvoer;Container;2013 3e kwartaal;1985;249;224.0
2493;Aanvoer;Container;2013 oktober;658;84;72.0
2494;Aanvoer;Container;2013 november;675;85;71.0
2495;Aanvoer;Container;2013 december;737;95;74.0
