ID;Bedrijfstype;RegioS;Perioden;TotaalMestnummers_1;MetOverschrijdingVerliesnorm_2;Veebezetting_3;OppervlakteCultuurgrond_4;FosfaatUitKunstmest_5;Fosfaatoverschot_6;Stikstofoverschot_7;ToelaatbaarStikstofoverschot_8;Mestnummers_9;OppervlakteCultuurgrond_10;Fosfaatoverschot_11;FosfaatUitKunstmest_12;BelastbaarFosfaatoverschot_13;OpgelegdeHeffing_14;Mestnummers_15;OppervlakteCultuurgrond_16;Stikstofoverschot_17;ToelaatbaarStikstofoverschot_18;BelastbaarStikstofoverschot_19;OpgelegdeHeffing_20;MestnummersMetPositiefFosfaatsaldo_21;MestnummersMetPositiefStikstofsaldo_22;OppCultuurgrondMetFosfaatsaldo_23;OppCultuurgrondMetStikstofsaldo_24;Fosfaatsaldo_25;Stikstofsaldo_26;TotaalMestnummers_27;MetOverschrijdingVerliesnorm_28;Veebezetting_29;OppervlakteCultuurgrond_30;FosfaatUitKunstmest_31;Fosfaatoverschot_32;Stikstofoverschot_33;ToelaatbaarStikstofoverschot_34;Mestnummers_35;OppervlakteCultuurgrond_36;Fosfaatoverschot_37;FosfaatUitKunstmest_38;BelastbaarFosfaatoverschot_39;OpgelegdeHeffing_40;Mestnummers_41;OppervlakteCultuurgrond_42;Stikstofoverschot_43;ToelaatbaarStikstofoverschot_44;BelastbaarStikstofoverschot_45;OpgelegdeHeffing_46
266;Intensief-vee;Friesland (prv);1999;134;28.0;5.1;2295;17.0;-6.0;274.0;389.0;21.0;333;129.0;13.0;89.0;4214.0;17.0;364;554.0;432.0;122.0;1119.0;73.0;75.0;1870.0;1879.0;96.0;281.0;45.0;49.0;7.6;229;6.0;7.0;232.0;453.0;47.0;72;79.0;17.0;39.0;532.0;13.0;6;1516.0;708.0;808.0;571.0
267;Intensief-vee;Friesland (prv);2000;123;34.0;5.2;1959;10.0;11.0;262.0;361.0;26.0;433;125.0;10.0;90.0;9054.0;24.0;368;618.0;432.0;186.0;1044.0;66.0;67.0;1280.0;1387.0;123.0;359.0;43.0;58.0;7.2;261;22.0;45.0;297.0;441.0;44.0;116;98.0;35.0;63.0;2619.0;33.0;62;677.0;424.0;253.0;750.0
268;Intensief-vee;Friesland (prv);2001*;123;29.0;5.9;2084;12.0;-11.0;180.0;341.0;24.0;484;64.0;12.0;29.0;5339.0;15.0;358;394.0;325.0;69.0;1251.0;51.0;53.0;871.0;880.0;164.0;448.0;25.0;32.0;4.9;174;5.0;9.0;141.0;341.0;28.0;58;45.0;0.0;12.0;454.0;12.0;42;317.0;261.0;56.0;543.0
269;Intensief-vee;Friesland (prv);2002*;117;30.0;5.1;2209;14.0;-3.0;182.0;292.0;21.0;512;79.0;1.0;54.0;10584.0;20.0;317;490.0;326.0;164.0;4852.0;;;;;;;25.0;32.0;5.2;262;3.0;-50.0;58.0;219.0;20.0;30;79.0;0.0;53.0;2896.0;24.0;29;646.0;410.0;236.0;2104.0
270;Intensief-vee;Drenthe (prv);1998;131;44.0;5.0;2906;19.0;24.0;261.0;343.0;37.0;1234;58.0;20.0;18.0;1228.0;21.0;558;442.0;381.0;60.0;807.0;63.0;74.0;1543.0;1893.0;41.0;132.0;36.0;67.0;5.1;1502;2.0;10.0;53.0;94.0;61.0;125;78.0;10.0;41.0;895.0;25.0;45;510.0;363.0;147.0;500.0
271;Intensief-vee;Drenthe (prv);1999;125;48.0;4.9;2965;16.0;28.0;257.0;318.0;41.0;1326;60.0;21.0;20.0;1528.0;24.0;723;419.0;360.0;60.0;929.0;56.0;66.0;1246.0;1446.0;65.0;223.0;23.0;43.0;4.9;388;4.0;9.0;77.0;152.0;39.0;39;81.0;8.0;43.0;695.0;17.0;21;483.0;331.0;152.0;536.0
272;Intensief-vee;Drenthe (prv);2000;111;38.0;5.1;2259;15.0;27.0;253.0;315.0;35.0;821;76.0;14.0;42.0;6225.0;19.0;347;601.0;381.0;220.0;2333.0;50.0;55.0;828.0;955.0;96.0;389.0;19.0;68.0;4.9;247;2.0;21.0;159.0;200.0;58.0;116;48.0;3.0;19.0;1249.0;42.0;139;282.0;249.0;34.0;396.0
273;Intensief-vee;Drenthe (prv);2001*;114;25.0;5.0;2536;14.0;11.0;188.0;282.0;21.0;438;57.0;11.0;23.0;2566.0;11.0;302;418.0;347.0;71.0;1082.0;32.0;33.0;513.0;545.0;115.0;507.0;16.0;38.0;5.5;272;3.0;8.0;98.0;191.0;31.0;56;72.0;6.0;38.0;3207.0;19.0;43;361.0;301.0;60.0;587.0
274;Intensief-vee;Drenthe (prv);2002*;95;37.0;5.0;2489;10.0;14.0;159.0;245.0;33.0;712;57.0;15.0;31.0;6725.0;16.0;325;403.0;313.0;90.0;3894.0;;;;;;;13.0;38.0;6.0;208;2.0;-17.0;13.0;149.0;38.0;89;27.0;4.0;6.0;1033.0;0.0;0;;;;43.0
275;Intensief-vee;Overijssel (prv);1998;1567;49.0;5.0;28009;12.0;37.0;267.0;363.0;47.0;13990;61.0;12.0;21.0;1326.0;14.0;3627;452.0;383.0;69.0;752.0;50.0;78.0;13151.0;21574.0;26.0;123.0;108.0;67.0;4.0;1201;14.0;47.0;219.0;305.0;66.0;594;75.0;19.0;35.0;1072.0;25.0;271;479.0;357.0;122.0;831.0
276;Intensief-vee;Overijssel (prv);1999;1377;47.0;5.0;24236;14.0;30.0;307.0;364.0;39.0;9851;60.0;13.0;20.0;1166.0;25.0;6323;427.0;365.0;62.0;779.0;51.0;71.0;11392.0;16964.0;47.0;194.0;73.0;56.0;4.4;738;14.0;41.0;196.0;330.0;49.0;464;66.0;7.0;26.0;1101.0;22.0;180;397.0;296.0;101.0;717.0
277;Intensief-vee;Overijssel (prv);2000;1264;49.0;4.8;22850;12.0;31.0;258.0;332.0;44.0;10499;55.0;11.0;20.0;2362.0;19.0;4051;403.0;345.0;58.0;659.0;44.0;60.0;9004.0;13001.0;59.0;270.0;59.0;59.0;4.9;506;26.0;45.0;216.0;332.0;54.0;274;74.0;25.0;39.0;2261.0;27.0;95;504.0;344.0;160.0;621.0
278;Intensief-vee;Overijssel (prv);2001*;1252;38.0;4.8;22408;12.0;24.0;241.0;310.0;33.0;8075;56.0;12.0;21.0;2645.0;19.0;4405;391.0;328.0;63.0;795.0;33.0;37.0;5931.0;6890.0;80.0;383.0;43.0;63.0;4.2;411;20.0;37.0;205.0;261.0;53.0;268;56.0;23.0;21.0;1682.0;35.0;171;325.0;257.0;68.0;531.0
279;Intensief-vee;Overijssel (prv);2002*;1034;41.0;4.6;19837;10.0;16.0;215.0;277.0;35.0;7850;58.0;10.0;32.0;6336.0;19.0;4040;392.0;287.0;105.0;4506.0;;;;;;;36.0;31.0;4.6;291;10.0;5.0;121.0;265.0;25.0;69;42.0;4.0;15.0;1110.0;14.0;25;356.0;301.0;55.0;457.0
280;Intensief-vee;Flevoland (prv);1998;39;28.0;5.0;990;27.0;24.0;263.0;350.0;21.0;148;128.0;16.0;88.0;7671.0;18.0;129;679.0;367.0;312.0;3719.0;74.0;74.0;751.0;760.0;36.0;157.0;5.0;20.0;11.3;71;28.0;-13.0;22.0;432.0;20.0;38;49.0;52.0;9.0;406.0;0.0;0;;;;
281;Intensief-vee;Flevoland (prv);1999;38;34.0;4.3;1052;32.0;16.0;217.0;341.0;29.0;378;56.0;10.0;16.0;1648.0;13.0;147;443.0;367.0;76.0;1508.0;74.0;71.0;764.0;741.0;61.0;296.0;6.0;17.0;16.8;48;0.0;-104.0;-237.0;466.0;17.0;4;67.0;0.0;27.0;316.0;0.0;0;;;;
282;Intensief-vee;Flevoland (prv);2000;34;44.0;4.1;1103;25.0;34.0;222.0;321.0;41.0;478;68.0;9.0;33.0;7770.0;12.0;241;334.0;300.0;34.0;756.0;59.0;62.0;583.0;608.0;80.0;434.0;3.0;33.0;11.6;40;28.0;34.0;82.0;425.0;33.0;0;;;;545.0;33.0;0;;;;110.0
283;Intensief-vee;Flevoland (prv);2001*;34;38.0;5.0;1124;29.0;22.0;227.0;319.0;32.0;229;67.0;24.0;32.0;4946.0;21.0;133;433.0;378.0;55.0;717.0;32.0;32.0;308.0;308.0;114.0;669.0;4.0;75.0;6.7;76;33.0;-9.0;172.0;340.0;50.0;39;39.0;66.0;12.0;604.0;50.0;37;367.0;325.0;42.0;593.0
284;Intensief-vee;Flevoland (prv);2002*;32;22.0;4.9;1085;42.0;8.0;223.0;311.0;22.0;372;45.0;23.0;18.0;8628.0;6.0;61;327.0;294.0;33.0;1186.0;;;;;;;3.0;33.0;5.5;70;61.0;-29.0;329.0;340.0;0.0;0;;;;;33.0;38;325.0;277.0;48.0;2387.0
285;Intensief-vee;Gelderland (prv);1998;2624;44.0;6.9;31883;7.0;26.0;281.0;419.0;41.0;14705;75.0;6.0;35.0;1760.0;14.0;3560;585.0;454.0;131.0;835.0;56.0;77.0;16425.0;25365.0;55.0;172.0;207.0;71.0;6.7;1172;12.0;55.0;255.0;420.0;68.0;816;94.0;13.0;54.0;1272.0;29.0;218;681.0;462.0;219.0;532.0
286;Intensief-vee;Gelderland (prv);1999;2417;42.0;6.9;29239;10.0;20.0;315.0;414.0;35.0;11363;77.0;8.0;37.0;1867.0;22.0;6749;517.0;417.0;100.0;866.0;55.0;68.0;14953.0;20173.0;85.0;287.0;148.0;52.0;6.9;862;10.0;27.0;189.0;418.0;51.0;468;80.0;10.0;40.0;932.0;20.0;113;659.0;394.0;265.0;681.0
287;Intensief-vee;Gelderland (prv);2000;2303;48.0;6.7;28963;8.0;27.0;282.0;377.0;43.0;13469;78.0;9.0;43.0;4525.0;23.0;5084;563.0;428.0;134.0;851.0;45.0;54.0;11818.0;15082.0;113.0;388.0;121.0;58.0;6.6;787;8.0;33.0;182.0;365.0;55.0;480;79.0;12.0;44.0;2531.0;26.0;126;727.0;481.0;246.0;660.0
288;Intensief-vee;Gelderland (prv);2001*;2152;41.0;6.4;28695;7.0;19.0;247.0;346.0;36.0;9784;80.0;7.0;45.0;4365.0;22.0;4753;514.0;396.0;118.0;762.0;28.0;32.0;7752.0;8838.0;119.0;463.0;95.0;57.0;6.1;739;7.0;18.0;224.0;350.0;44.0;334;68.0;5.0;33.0;1949.0;34.0;204;619.0;504.0;115.0;499.0
289;Intensief-vee;Gelderland (prv);2002*;1878;38.0;6.4;24873;7.0;6.0;233.0;331.0;34.0;9632;76.0;6.0;50.0;6869.0;20.0;4386;542.0;362.0;180.0;4426.0;;;;;;;62.0;29.0;6.7;503;2.0;2.0;195.0;314.0;24.0;155;52.0;0.0;35.0;3262.0;18.0;48;694.0;577.0;117.0;914.0
290;Intensief-vee;Utrecht (prv);1998;537;50.0;5.1;10230;4.0;33.0;263.0;373.0;46.0;5096;60.0;4.0;20.0;1306.0;13.0;1183;464.0;386.0;78.0;895.0;49.0;76.0;4540.0;7798.0;34.0;140.0;53.0;81.0;5.2;423;2.0;70.0;292.0;384.0;77.0;317;90.0;1.0;50.0;1569.0;28.0;78;704.0;451.0;253.0;894.0
291;Intensief-vee;Utrecht (prv);1999;479;47.0;5.2;9183;6.0;28.0;295.0;373.0;38.0;3524;65.0;5.0;26.0;1764.0;20.0;1817;465.0;385.0;80.0;1037.0;46.0;67.0;4067.0;6110.0;53.0;219.0;33.0;48.0;5.5;234;0.0;41.0;240.0;420.0;45.0;108;92.0;1.0;52.0;1454.0;24.0;44;663.0;405.0;258.0;970.0
292;Intensief-vee;Utrecht (prv);2000;455;43.0;5.0;8753;6.0;28.0;268.0;348.0;40.0;3565;61.0;5.0;26.0;3566.0;22.0;1629;473.0;395.0;77.0;878.0;45.0;54.0;3783.0;4642.0;60.0;316.0;24.0;67.0;7.8;131;2.0;55.0;242.0;434.0;67.0;110;69.0;2.0;34.0;1757.0;21.0;8;1129.0;439.0;690.0;768.0
293;Intensief-vee;Utrecht (prv);2001*;413;41.0;5.0;8786;4.0;22.0;229.0;308.0;35.0;3006;63.0;5.0;28.0;4403.0;18.0;1373;459.0;357.0;102.0;1304.0;26.0;29.0;1737.0;1968.0;86.0;386.0;21.0;52.0;3.8;191;3.0;34.0;221.0;316.0;48.0;107;56.0;0.0;21.0;1344.0;29.0;16;439.0;336.0;102.0;191.0
294;Intensief-vee;Utrecht (prv);2002*;353;47.0;5.2;7631;4.0;15.0;245.0;282.0;39.0;2974;52.0;3.0;27.0;5533.0;22.0;1524;549.0;315.0;235.0;10943.0;;;;;;;19.0;47.0;4.3;128;0.0;19.0;87.0;301.0;42.0;16;105.0;0.0;80.0;1484.0;32.0;26;429.0;286.0;143.0;1613.0
295;Intensief-vee;Noord-Holland (prv);1998;68;31.0;4.2;1225;6.0;-58.0;99.0;363.0;28.0;519;57.0;4.0;17.0;1413.0;9.0;136;413.0;326.0;87.0;1336.0;71.0;84.0;726.0;1046.0;177.0;311.0;34.0;59.0;4.0;390;7.0;27.0;196.0;264.0;56.0;156;69.0;2.0;29.0;843.0;26.0;66;548.0;403.0;145.0;719.0
296;Intensief-vee;Noord-Holland (prv);1999;66;30.0;4.1;1224;5.0;17.0;254.0;346.0;17.0;284;59.0;3.0;23.0;1868.0;21.0;310;371.0;312.0;59.0;892.0;68.0;71.0;717.0;708.0;64.0;289.0;27.0;59.0;4.0;376;2.0;26.0;164.0;232.0;48.0;128;52.0;3.0;20.0;650.0;33.0;91;333.0;270.0;63.0;433.0
297;Intensief-vee;Noord-Holland (prv);2000;60;37.0;3.8;1144;3.0;28.0;222.0;311.0;35.0;452;55.0;4.0;25.0;3784.0;12.0;100;376.0;316.0;60.0;584.0;67.0;70.0;665.0;671.0;80.0;358.0;22.0;77.0;4.5;280;4.0;38.0;211.0;224.0;77.0;109;90.0;7.0;55.0;2776.0;55.0;45;816.0;408.0;408.0;1042.0
298;Intensief-vee;Noord-Holland (prv);2001*;60;27.0;8.4;990;5.0;-10.0;138.0;391.0;23.0;288;48.0;6.0;13.0;1609.0;12.0;92;384.0;304.0;80.0;720.0;55.0;55.0;403.0;384.0;156.0;580.0;18.0;56.0;4.7;3693;0.0;2.0;11.0;59.0;56.0;95;38.0;0.0;19.0;1234.0;28.0;20;331.0;200.0;132.0;354.0
299;Intensief-vee;Noord-Holland (prv);2002*;69;35.0;3.8;1097;13.0;7.0;197.0;281.0;22.0;285;59.0;6.0;34.0;5998.0;26.0;171;408.0;269.0;139.0;3260.0;;;;;;;14.0;36.0;6.6;998;1.0;1.0;7.0;67.0;36.0;16;167.0;1.0;142.0;4061.0;29.0;7;1375.0;740.0;635.0;2421.0
300;Intensief-vee;Zuid-Holland (prv);1998;246;44.0;4.1;4922;5.0;33.0;235.0;348.0;40.0;2144;61.0;6.0;21.0;1426.0;12.0;646;422.0;351.0;71.0;1090.0;58.0;80.0;2673.0;3869.0;28.0;146.0;87.0;72.0;7.0;629;2.0;15.0;241.0;398.0;68.0;440;81.0;2.0;41.0;1169.0;31.0;159;567.0;409.0;158.0;632.0
301;Intensief-vee;Zuid-Holland (prv);1999;218;39.0;4.0;4221;9.0;26.0;279.0;350.0;31.0;1441;62.0;6.0;22.0;1487.0;18.0;908;435.0;358.0;77.0;1197.0;54.0;73.0;2059.0;2804.0;49.0;235.0;57.0;54.0;6.6;488;5.0;26.0;186.0;313.0;49.0;178;78.0;6.0;41.0;1054.0;33.0;87;543.0;390.0;153.0;479.0
302;Intensief-vee;Zuid-Holland (prv);2000;200;35.0;4.0;3936;6.0;19.0;217.0;325.0;30.0;1267;54.0;4.0;19.0;2393.0;12.0;418;401.0;353.0;48.0;710.0;51.0;64.0;1689.0;2140.0;73.0;332.0;43.0;58.0;5.7;363;2.0;31.0;149.0;263.0;56.0;109;98.0;2.0;63.0;2270.0;37.0;38;704.0;417.0;287.0;463.0
303;Intensief-vee;Zuid-Holland (prv);2001*;187;36.0;4.1;4059;3.0;19.0;202.0;290.0;30.0;1239;49.0;5.0;14.0;1769.0;16.0;615;380.0;316.0;64.0;885.0;33.0;40.0;922.0;1147.0;93.0;477.0;38.0;47.0;4.0;823;1.0;15.0;93.0;152.0;45.0;167;55.0;4.0;22.0;1250.0;24.0;66;365.0;261.0;105.0;527.0
304;Intensief-vee;Zuid-Holland (prv);2002*;181;37.0;4.2;3779;4.0;19.0;158.0;255.0;33.0;1574;51.0;3.0;26.0;5809.0;12.0;388;365.0;281.0;84.0;3304.0;;;;;;;25.0;24.0;4.8;597;1.0;4.0;72.0;155.0;20.0;56;45.0;1.0;23.0;2351.0;12.0;22;265.0;190.0;75.0;1504.0
305;Intensief-vee;Zeeland (prv);1998;53;42.0;4.8;1108;10.0;17.0;265.0;327.0;36.0;277;73.0;11.0;34.0;1848.0;26.0;196;556.0;387.0;169.0;1608.0;58.0;66.0;737.0;795.0;43.0;118.0;25.0;80.0;5.9;442;5.0;33.0;167.0;181.0;72.0;398;43.0;3.0;22.0;1876.0;52.0;78;582.0;375.0;207.0;841.0
306;Intensief-vee;Zeeland (prv);1999;40;20.0;4.8;825;13.0;-11.0;238.0;330.0;15.0;196;51.0;9.0;11.0;1066.0;15.0;233;329.0;302.0;27.0;704.0;78.0;78.0;659.0;495.0;96.0;280.0;18.0;50.0;8.4;107;10.0;-45.0;104.0;343.0;44.0;19;185.0;23.0;145.0;1474.0;39.0;22;715.0;378.0;337.0;710.0
307;Intensief-vee;Zeeland (prv);2000;41;41.0;4.8;755;9.0;11.0;235.0;308.0;32.0;208;80.0;12.0;45.0;5518.0;27.0;154;453.0;342.0;110.0;1052.0;54.0;51.0;440.0;453.0;138.0;365.0;14.0;43.0;7.7;229;3.0;-85.0;67.0;205.0;29.0;89;76.0;5.0;41.0;7270.0;29.0;50;675.0;328.0;347.0;2952.0
308;Intensief-vee;Zeeland (prv);2001*;41;22.0;4.3;1088;11.0;-7.0;153.0;229.0;12.0;263;29.0;1.0;13.0;5624.0;17.0;90;436.0;272.0;163.0;1423.0;49.0;46.0;325.0;301.0;204.0;477.0;8.0;38.0;7.4;79;9.0;-2.0;229.0;272.0;38.0;18;87.0;34.0;69.0;3365.0;25.0;18;491.0;188.0;302.0;1843.0
309;Intensief-vee;Zeeland (prv);2002*;32;28.0;4.4;757;27.0;-1.0;155.0;237.0;25.0;204;77.0;8.0;51.0;12777.0;13.0;103;448.0;273.0;175.0;9173.0;;;;;;;5.0;20.0;9.9;75;10.0;-8.0;199.0;249.0;0.0;0;;;;;20.0;1;7123.0;2297.0;4825.0;12157.0
310;Intensief-vee;Noord-Brabant (prv);1998;1726;50.0;6.6;26348;11.0;43.0;310.0;399.0;46.0;13843;87.0;10.0;47.0;2233.0;21.0;5193;563.0;442.0;121.0;1060.0;50.0;73.0;11721.0;19384.0;47.0;143.0;240.0;55.0;14.3;1866;5.0;23.0;203.0;322.0;50.0;514;141.0;10.0;102.0;1847.0;29.0;272;731.0;494.0;237.0;627.0
311;Intensief-vee;Noord-Brabant (prv);1999;1599;44.0;6.6;24246;13.0;22.0;322.0;397.0;36.0;9104;81.0;12.0;41.0;2016.0;27.0;6900;521.0;410.0;111.0;940.0;53.0;66.0;11944.0;15349.0;74.0;251.0;188.0;46.0;17.0;834;14.0;1.0;294.0;537.0;42.0;359;127.0;11.0;87.0;1659.0;19.0;90;1202.0;686.0;516.0;905.0
312;Intensief-vee;Noord-Brabant (prv);2000;1503;41.0;6.3;24496;10.0;19.0;263.0;360.0;36.0;8856;73.0;9.0;39.0;4614.0;20.0;3488;571.0;413.0;157.0;1188.0;49.0;57.0;11075.0;13442.0;90.0;344.0;164.0;45.0;18.3;824;5.0;-26.0;228.0;499.0;41.0;374;113.0;7.0;79.0;3572.0;18.0;117;685.0;442.0;243.0;670.0
313;Intensief-vee;Noord-Brabant (prv);2001*;1488;38.0;6.5;23962;9.0;1.0;244.0;338.0;30.0;7281;70.0;9.0;36.0;4213.0;21.0;4286;478.0;370.0;108.0;1002.0;33.0;35.0;6521.0;7262.0;134.0;458.0;95.0;47.0;7.5;1621;2.0;7.0;115.0;195.0;35.0;339;59.0;6.0;24.0;1651.0;34.0;196;580.0;446.0;134.0;531.0
314;Intensief-vee;Noord-Brabant (prv);2002*;1282;37.0;6.5;21522;8.0;4.0;218.0;316.0;32.0;7450;72.0;8.0;46.0;7502.0;20.0;3791;504.0;351.0;153.0;5040.0;;;;;;;63.0;25.0;7.2;1354;2.0;-10.0;80.0;174.0;16.0;85;108.0;2.0;80.0;3569.0;16.0;57;748.0;366.0;381.0;5322.0
315;Intensief-vee;Limburg (prv);1998;364;38.0;7.8;5632;10.0;26.0;309.0;420.0;33.0;2088;90.0;6.0;50.0;2706.0;18.0;840;675.0;480.0;195.0;1575.0;62.0;74.0;3251.0;4365.0;47.0;159.0;46.0;63.0;14.6;216;6.0;68.0;419.0;518.0;54.0;118;151.0;5.0;114.0;2330.0;37.0;86;663.0;481.0;182.0;622.0
316;Intensief-vee;Limburg (prv);1999;323;38.0;7.7;5400;11.0;1.0;302.0;391.0;27.0;1454;70.0;9.0;30.0;1626.0;23.0;1147;556.0;427.0;129.0;1134.0;64.0;72.0;3198.0;3755.0;86.0;259.0;39.0;44.0;17.1;156;11.0;-64.0;278.0;594.0;38.0;52;182.0;7.0;142.0;2098.0;23.0;42;798.0;533.0;265.0;840.0
317;Intensief-vee;Limburg (prv);2000;301;42.0;7.4;5278;10.0;16.0;263.0;364.0;33.0;1649;81.0;6.0;47.0;6070.0;24.0;845;645.0;493.0;152.0;1222.0;56.0;56.0;2831.0;3057.0;100.0;348.0;31.0;45.0;13.6;187;1.0;-86.0;228.0;497.0;32.0;76;132.0;0.0;97.0;6512.0;29.0;42;634.0;457.0;177.0;611.0
318;Intensief-vee;Limburg (prv);2001*;292;31.0;8.0;4982;8.0;-7.0;263.0;358.0;21.0;862;100.0;7.0;66.0;7776.0;22.0;776;586.0;401.0;185.0;1489.0;37.0;36.0;1782.0;1883.0;140.0;425.0;20.0;35.0;7.2;175;48.0;40.0;333.0;388.0;25.0;51;131.0;7.0;96.0;1999.0;25.0;51;724.0;546.0;178.0;609.0
319;Intensief-vee;Limburg (prv);2002*;251;35.0;8.6;4370;6.0;-15.0;215.0;319.0;29.0;1375;68.0;8.0;41.0;7331.0;18.0;536;537.0;383.0;153.0;4001.0;;;;;;;12.0;50.0;8.8;102;5.0;30.0;465.0;510.0;25.0;23;232.0;0.0;155.0;10812.0;33.0;14;1963.0;1337.0;626.0;4853.0
320;Intensief-vee;Provincie onbekend;1998;28;43.0;5.4;464;8.0;16.0;247.0;383.0;36.0;217;63.0;5.0;25.0;1741.0;11.0;61;489.0;365.0;124.0;1719.0;50.0;68.0;196.0;306.0;77.0;174.0;6.0;33.0;8.6;676;0.0;10.0;52.0;81.0;33.0;29;88.0;0.0;48.0;2614.0;33.0;29;344.0;313.0;31.0;297.0
321;Intensief-vee;Provincie onbekend;1999;18;22.0;6.7;252;13.0;7.0;280.0;425.0;11.0;17;112.0;4.0;72.0;2506.0;22.0;51;626.0;443.0;183.0;1584.0;50.0;67.0;94.0;194.0;203.0;364.0;2.0;0.0;8.5;4;0.0;-122.0;-119.0;801.0;0.0;0;;;;;0.0;0;;;;
322;Intensief-vee;Provincie onbekend;2000;15;27.0;8.5;149;6.0;-40.0;267.0;480.0;20.0;44;81.0;0.0;46.0;5293.0;20.0;33;656.0;599.0;57.0;431.0;60.0;60.0;55.0;55.0;417.0;827.0;3.0;0.0;7.0;508;0.0;11.0;50.0;86.0;0.0;0;;;;;0.0;0;;;;
323;Intensief-vee;Provincie onbekend;2001*;12;25.0;5.5;193;3.0;-36.0;138.0;365.0;25.0;69;65.0;8.0;30.0;4695.0;17.0;48;319.0;306.0;13.0;212.0;17.0;25.0;20.0;41.0;222.0;495.0;2.0;50.0;6.4;335;0.0;19.0;82.0;95.0;50.0;294;17.0;0.0;7.0;4624.0;50.0;294;83.0;73.0;10.0;2098.0
324;Intensief-vee;Provincie onbekend;2002*;5;20.0;17.4;23;69.0;-94.0;694.0;722.0;20.0;1;3664.0;0.0;3638.0;;20.0;1;15183.0;3590.0;11593.0;;;;;;;;2.0;0.0;5.8;42;51.0;25.0;37.0;356.0;0.0;0;;;;;0.0;0;;;;
325;Intensief-vee;Concentratiegebied Oost Nederland;1998;3987;47.0;6.2;56009;9.0;32.0;278.0;396.0;44.0;27835;68.0;8.0;28.0;1556.0;14.0;6823;519.0;421.0;98.0;805.0;52.0;77.0;26449.0;43310.0;44.0;151.0;247.0;71.0;6.3;1601;12.0;58.0;244.0;373.0;70.0;959;100.0;13.0;61.0;1368.0;29.0;278;712.0;467.0;245.0;646.0
326;Intensief-vee;Concentratiegebied Oost Nederland;1999;3600;45.0;6.2;50290;10.0;26.0;313.0;394.0;38.0;20537;69.0;9.0;30.0;1614.0;22.0;11715;478.0;398.0;80.0;791.0;52.0;69.0;23970.0;34628.0;68.0;245.0;172.0;55.0;6.3;1152;7.0;39.0;182.0;380.0;52.0;728;77.0;5.0;37.0;1075.0;22.0;187;521.0;340.0;181.0;598.0
327;Intensief-vee;Concentratiegebied Oost Nederland;2000;3362;48.0;5.9;48376;9.0;30.0;275.0;359.0;44.0;22825;68.0;9.0;33.0;3751.0;22.0;8737;497.0;396.0;100.0;805.0;44.0;56.0;18972.0;26021.0;89.0;338.0;131.0;56.0;7.2;760;19.0;36.0;174.0;384.0;52.0;430;81.0;20.0;46.0;2304.0;27.0;105;699.0;413.0;286.0;585.0
328;Intensief-vee;Concentratiegebied Oost Nederland;2001*;3134;40.0;5.9;47087;8.0;20.0;245.0;331.0;35.0;16154;71.0;8.0;36.0;3857.0;20.0;8324;460.0;368.0;91.0;767.0;28.0;32.0;11525.0;13477.0;103.0;438.0;99.0;56.0;5.8;672;13.0;30.0;211.0;317.0;46.0;313;68.0;14.0;34.0;1751.0;32.0;177;459.0;355.0;104.0;390.0
329;Intensief-vee;Concentratiegebied Oost Nederland;2002*;2719;40.0;5.8;42023;8.0;13.0;227.0;307.0;35.0;16432;67.0;7.0;41.0;6507.0;20.0;7898;462.0;331.0;131.0;4026.0;;;;;;;80.0;28.0;5.9;576;5.0;-1.0;148.0;300.0;24.0;53;113.0;0.0;89.0;2257.0;18.0;55;426.0;339.0;88.0;728.0
330;Intensief-vee;Concentratiegebied Zuid Nederland;1998;1903;49.0;7.1;28765;10.0;42.0;316.0;409.0;45.0;15067;89.0;9.0;49.0;2400.0;20.0;5500;594.0;456.0;138.0;1241.0;51.0;73.0;12784.0;21360.0;49.0;147.0;242.0;53.0;17.1;1780;3.0;24.0;200.0;327.0;49.0;470;158.0;6.0;119.0;2020.0;27.0;215;833.0;543.0;291.0;645.0
331;Intensief-vee;Concentratiegebied Zuid Nederland;1999;1755;44.0;7.0;26773;12.0;19.0;323.0;401.0;36.0;10043;80.0;11.0;41.0;2017.0;26.0;7303;540.0;422.0;118.0;978.0;54.0;66.0;13211.0;17131.0;77.0;258.0;195.0;44.0;19.5;814;15.0;-25.0;260.0;557.0;40.0;342;125.0;11.0;85.0;1544.0;16.0;77;1152.0;703.0;450.0;759.0
332;Intensief-vee;Concentratiegebied Zuid Nederland;2000;1645;42.0;6.7;26750;9.0;20.0;272.0;367.0;36.0;9761;75.0;8.0;41.0;4870.0;21.0;4018;597.0;437.0;160.0;1221.0;49.0;56.0;12377.0;14931.0;92.0;347.0;178.0;42.0;18.8;901;3.0;-42.0;213.0;494.0;38.0;402;120.0;4.0;86.0;4142.0;18.0;140;685.0;453.0;233.0;692.0
333;Intensief-vee;Concentratiegebied Zuid Nederland;2001*;1600;38.0;7.1;25388;8.0;-1.0;256.0;351.0;30.0;7372;75.0;8.0;41.0;4688.0;22.0;4553;510.0;385.0;126.0;1100.0;32.0;35.0;7209.0;8022.0;139.0;461.0;102.0;45.0;7.5;1561;7.0;8.0;131.0;215.0;34.0;343;60.0;6.0;26.0;1710.0;31.0;207;572.0;437.0;135.0;568.0
