ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
4945;Beroepsvervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2020;41327.0
4946;Beroepsvervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2021;42026.0
4947;Beroepsvervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2022;38647.0
4948;Beroepsvervoer;Binnenlands vervoer;0 Landbouwproducten en levende dieren;2023;38254.0
4949;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1975;27441.0
4950;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1976;30106.0
4951;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1977;30289.0
4952;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1978;32928.0
4953;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1979;35292.0
4954;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1980;34019.0
4955;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1981;35625.0
4956;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1982;36774.0
4957;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1983;34915.0
4958;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1984;39497.0
4959;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1985;41666.0
4960;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1986;43051.0
4961;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1987;41899.0
4962;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1988;43358.0
4963;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1989;42500.0
4964;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1990;43366.0
4965;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1991;45437.0
4966;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1992;49247.0
4967;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1993;48507.0
4968;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1994;44965.0
4969;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1995;48580.0
4970;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1996;49996.0
4971;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1997;49263.0
4972;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1998;49105.0
4973;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;1999;52502.0
4974;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2000;53998.0
4975;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2001;56194.0
4976;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2002;54964.0
4977;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2003;51496.0
4978;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2004;52976.0
4979;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2005;53651.0
4980;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2006;56812.0
4981;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2007;59875.0
4982;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2008;57862.0
4983;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2009;62066.0
4984;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2010;73992.0
4985;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2011;72679.0
4986;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2012;74944.0
4987;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2013;66567.0
4988;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2014;71110.0
4989;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2015;81779.0
4990;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2016;84249.0
4991;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2017;83828.0
4992;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2018;84611.0
4993;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2019;88000.0
4994;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2020;86997.0
4995;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2021;92370.0
4996;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2022;100704.0
4997;Beroepsvervoer;Binnenlands vervoer;1 Andere voedingsproducten en veevoeder;2023;94752.0
4998;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1975;
4999;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1976;
5000;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1977;
5001;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1978;
5002;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1979;
5003;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1980;
5004;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1981;
5005;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1982;
5006;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1983;
5007;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1984;
5008;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1985;
5009;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1986;
5010;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1987;
5011;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1988;
5012;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1989;
5013;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1990;
5014;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1991;
5015;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1992;
5016;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1993;
5017;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1994;
5018;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1995;
5019;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1996;
5020;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1997;917.0
5021;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1998;688.0
5022;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;1999;888.0
5023;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2000;665.0
5024;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2001;692.0
5025;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2002;698.0
5026;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2003;756.0
5027;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2004;794.0
5028;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2005;640.0
5029;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2006;665.0
5030;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2007;685.0
5031;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2008;500.0
5032;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2009;728.0
5033;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2010;699.0
5034;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2011;412.0
5035;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2012;545.0
5036;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2013;950.0
5037;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2014;892.0
5038;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2015;761.0
5039;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2016;748.0
5040;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2017;740.0
5041;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2018;856.0
5042;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2019;588.0
5043;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2020;1401.0
5044;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2021;1426.0
5045;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2022;539.0
5046;Beroepsvervoer;Binnenlands vervoer;2 Vaste minerale brandstoffen;2023;855.0
5047;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1975;
5048;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1976;
5049;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1977;
5050;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1978;
5051;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1979;
5052;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1980;
5053;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1981;
5054;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1982;
5055;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1983;
5056;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1984;
5057;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1985;
5058;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1986;
5059;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1987;
5060;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1988;
5061;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1989;
5062;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1990;
5063;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1991;
5064;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1992;
5065;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1993;
5066;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1994;
5067;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1995;
5068;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1996;
5069;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1997;7898.0
5070;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1998;7184.0
5071;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;1999;9789.0
5072;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2000;9727.0
5073;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2001;9259.0
5074;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2002;11119.0
5075;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2003;8432.0
5076;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2004;8823.0
5077;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2005;17405.0
5078;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2006;11560.0
5079;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2007;10749.0
5080;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2008;9888.0
5081;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2009;13905.0
5082;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2010;18809.0
5083;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2011;15978.0
5084;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2012;11824.0
5085;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2013;13265.0
5086;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2014;12121.0
5087;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2015;8735.0
5088;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2016;14114.0
5089;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2017;14579.0
5090;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2018;14103.0
5091;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2019;12574.0
5092;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2020;14513.0
5093;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2021;10417.0
5094;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2022;13115.0
5095;Beroepsvervoer;Binnenlands vervoer;3 Aardoliën en aardolieproducten;2023;11505.0
5096;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1975;372.0
5097;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1976;513.0
5098;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1977;485.0
5099;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1978;463.0
5100;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1979;491.0
5101;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1980;685.0
5102;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1981;657.0
5103;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1982;645.0
5104;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1983;626.0
5105;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1984;650.0
5106;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1985;966.0
5107;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1986;782.0
5108;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1987;935.0
5109;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1988;1108.0
5110;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1989;1078.0
5111;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1990;572.0
5112;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1991;928.0
5113;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1992;1143.0
5114;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1993;1655.0
5115;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1994;1978.0
5116;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1995;1385.0
5117;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1996;1761.0
5118;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1997;2141.0
5119;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1998;1867.0
5120;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1999;2165.0
5121;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2000;1743.0
5122;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2001;2925.0
5123;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2002;1944.0
5124;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2003;1818.0
5125;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2004;2855.0
5126;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2005;2280.0
5127;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2006;2520.0
5128;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2007;3030.0
5129;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2008;2782.0
5130;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2009;2509.0
5131;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2010;3747.0
5132;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2011;2587.0
5133;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2012;1656.0
5134;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2013;2474.0
5135;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2014;1555.0
5136;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2015;1730.0
5137;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2016;2542.0
5138;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2017;2429.0
5139;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2018;2315.0
5140;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2019;2531.0
5141;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2020;1994.0
5142;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2021;2550.0
5143;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2022;1511.0
5144;Beroepsvervoer;Binnenlands vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2023;1938.0
5145;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1975;5440.0
5146;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1976;6062.0
5147;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1977;6170.0
5148;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1978;6754.0
5149;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1979;5054.0
5150;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1980;4925.0
5151;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1981;5166.0
5152;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1982;4799.0
5153;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1983;4915.0
5154;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1984;5193.0
5155;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1985;5626.0
5156;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1986;5058.0
5157;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1987;5307.0
5158;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1988;5423.0
5159;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1989;5798.0
5160;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1990;6117.0
5161;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1991;7223.0
5162;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1992;7722.0
5163;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1993;7621.0
5164;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1994;8300.0
5165;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1995;8253.0
5166;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1996;7875.0
5167;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1997;7563.0
5168;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1998;7362.0
5169;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;1999;8109.0
5170;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2000;7648.0
5171;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2001;6982.0
5172;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2002;6907.0
5173;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2003;8179.0
5174;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2004;8522.0
5175;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2005;8905.0
5176;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2006;8958.0
5177;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2007;10033.0
5178;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2008;9945.0
5179;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2009;9735.0
5180;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2010;9452.0
5181;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2011;9664.0
5182;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2012;8940.0
5183;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2013;7766.0
5184;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2014;8387.0
5185;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2015;7668.0
5186;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2016;8536.0
5187;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2017;8209.0
5188;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2018;9261.0
5189;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2019;7934.0
5190;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2020;7356.0
5191;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2021;7840.0
5192;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2022;6891.0
5193;Beroepsvervoer;Binnenlands vervoer;5 IJzer, staal en non-ferrometalen (i...;2023;7249.0
5194;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1975;99241.0
5195;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1976;99883.0
5196;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1977;97904.0
5197;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1978;117764.0
5198;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1979;100510.0
5199;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1980;104088.0
5200;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1981;95875.0
5201;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1982;94943.0
5202;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1983;84390.0
5203;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1984;88764.0
5204;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1985;88090.0
5205;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1986;96893.0
5206;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1987;102830.0
5207;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1988;118726.0
5208;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1989;107513.0
5209;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1990;109638.0
5210;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1991;100729.0
5211;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1992;110866.0
5212;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1993;108173.0
5213;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1994;110392.0
5214;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1995;106259.0
5215;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1996;103533.0
5216;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1997;109451.0
