ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
1508;Flevoland (PV);2024;146.0;9.7;9.7;5575;9.6;9.6;422630;2356
1509;Flevoland (PV);2025 1e kwartaal;154.6;2.0;10.8;1426;-13.5;20.5;449482;641
1510;Gelderland (PV);1995 1e kwartaal;30.9;;;3417;;;95938;328
1511;Gelderland (PV);1995 2e kwartaal;31.8;3.0;;4049;18.5;;101103;409
1512;Gelderland (PV);1995 3e kwartaal;32.6;2.5;;4679;15.6;;103688;485
1513;Gelderland (PV);1995 4e kwartaal;33.1;1.6;;5221;11.6;;104349;545
1514;Gelderland (PV);1995;32.1;;;17366;;;101759;1767
1515;Gelderland (PV);1996 1e kwartaal;33.8;2.1;9.4;3722;-28.7;8.9;106447;396
1516;Gelderland (PV);1996 2e kwartaal;35.1;3.8;10.3;4847;30.2;19.7;109581;531
1517;Gelderland (PV);1996 3e kwartaal;36.2;3.2;11.1;5286;9.1;13.0;115550;611
1518;Gelderland (PV);1996 4e kwartaal;37.2;2.8;12.4;5612;6.2;7.5;114857;645
1519;Gelderland (PV);1996;35.6;10.8;10.8;19467;12.1;12.1;112124;2183
1520;Gelderland (PV);1997 1e kwartaal;37.9;2.0;12.3;3980;-29.1;6.9;115622;460
1521;Gelderland (PV);1997 2e kwartaal;39.2;3.4;11.9;4942;24.2;2.0;121938;603
1522;Gelderland (PV);1997 3e kwartaal;40.6;3.5;12.2;5485;11.0;3.8;128476;705
1523;Gelderland (PV);1997 4e kwartaal;41.3;1.7;11.0;6417;17.0;14.3;125524;805
1524;Gelderland (PV);1997;39.8;11.9;11.9;20824;7.0;7.0;123558;2573
1525;Gelderland (PV);1998 1e kwartaal;42.3;2.4;11.5;4078;-36.5;2.5;131352;536
1526;Gelderland (PV);1998 2e kwartaal;43.6;3.0;11.1;4879;19.6;-1.3;134407;656
1527;Gelderland (PV);1998 3e kwartaal;45.2;3.7;11.2;5464;12.0;-0.4;140408;767
1528;Gelderland (PV);1998 4e kwartaal;46.5;3.1;12.7;6322;15.7;-1.5;143721;909
1529;Gelderland (PV);1998;44.4;11.6;11.6;20743;-0.4;-0.4;138226;2867
1530;Gelderland (PV);1999 1e kwartaal;48.8;4.8;15.2;4663;-26.2;14.3;147175;686
1531;Gelderland (PV);1999 2e kwartaal;50.7;4.0;16.3;5623;20.6;15.2;153894;865
1532;Gelderland (PV);1999 3e kwartaal;53.6;5.8;18.7;6097;8.4;11.6;165233;1007
1533;Gelderland (PV);1999 4e kwartaal;56.5;5.5;21.5;6268;2.8;-0.9;176156;1104
1534;Gelderland (PV);1999;52.4;18.0;18.0;22651;9.2;9.2;161724;3663
1535;Gelderland (PV);2000 1e kwartaal;58.8;4.0;20.6;4122;-34.2;-11.6;177327;731
1536;Gelderland (PV);2000 2e kwartaal;61.2;4.0;20.7;5145;24.8;-8.5;185639;955
1537;Gelderland (PV);2000 3e kwartaal;63.5;3.8;18.4;5337;3.7;-12.5;193570;1033
1538;Gelderland (PV);2000 4e kwartaal;65.0;2.4;15.0;5695;6.7;-9.1;202175;1151
1539;Gelderland (PV);2000;62.1;18.5;18.5;20299;-10.4;-10.4;190676;3871
1540;Gelderland (PV);2001 1e kwartaal;67.0;3.1;14.0;4065;-28.6;-1.4;200695;816
1541;Gelderland (PV);2001 2e kwartaal;68.4;2.0;11.8;5238;28.9;1.8;209747;1099
1542;Gelderland (PV);2001 3e kwartaal;69.3;1.3;9.1;5705;8.9;6.9;207301;1183
1543;Gelderland (PV);2001 4e kwartaal;70.5;1.8;8.5;6230;9.2;9.4;213505;1330
1544;Gelderland (PV);2001;68.8;10.8;10.8;21238;4.6;4.6;208459;4427
1545;Gelderland (PV);2002 1e kwartaal;71.3;1.0;6.3;4835;-22.4;18.9;209485;1013
1546;Gelderland (PV);2002 2e kwartaal;72.8;2.2;6.5;5124;6.0;-2.2;218258;1118
1547;Gelderland (PV);2002 3e kwartaal;73.9;1.5;6.7;5727;11.8;0.4;219767;1259
1548;Gelderland (PV);2002 4e kwartaal;73.9;-0.1;4.7;5893;2.9;-5.4;219199;1292
1549;Gelderland (PV);2002;73.0;6.1;6.1;21579;1.6;1.6;216950;4682
1550;Gelderland (PV);2003 1e kwartaal;74.4;0.8;4.5;4212;-28.5;-12.9;219095;923
1551;Gelderland (PV);2003 2e kwartaal;74.6;0.3;2.5;5163;22.6;0.8;218685;1129
1552;Gelderland (PV);2003 3e kwartaal;75.6;1.3;2.3;5711;10.6;-0.3;221200;1263
1553;Gelderland (PV);2003 4e kwartaal;76.6;1.4;3.8;6486;13.6;10.1;225223;1461
1554;Gelderland (PV);2003;75.3;3.2;3.2;21572;0.0;0.0;221397;4776
1555;Gelderland (PV);2004 1e kwartaal;77.8;1.5;4.5;4165;-35.8;-1.1;227422;947
1556;Gelderland (PV);2004 2e kwartaal;78.3;0.6;4.9;5322;27.8;3.1;232924;1240
1557;Gelderland (PV);2004 3e kwartaal;79.2;1.2;4.7;5615;5.5;-1.7;232516;1306
1558;Gelderland (PV);2004 4e kwartaal;79.5;0.4;3.7;5998;6.8;-7.5;229080;1374
1559;Gelderland (PV);2004;78.7;4.5;4.5;21100;-2.2;-2.2;230637;4866
1560;Gelderland (PV);2005 1e kwartaal;79.7;0.3;2.5;4369;-27.2;4.9;230901;1009
1561;Gelderland (PV);2005 2e kwartaal;80.6;1.1;2.9;5638;29.0;5.9;235578;1328
1562;Gelderland (PV);2005 3e kwartaal;81.1;0.7;2.4;6300;11.7;12.2;238201;1501
1563;Gelderland (PV);2005 4e kwartaal;82.0;1.1;3.1;6741;7.0;12.4;239426;1614
1564;Gelderland (PV);2005;80.8;2.8;2.8;23048;9.2;9.2;236534;5452
1565;Gelderland (PV);2006 1e kwartaal;83.4;1.7;4.6;5284;-21.6;20.9;242084;1279
1566;Gelderland (PV);2006 2e kwartaal;83.9;0.6;4.1;5948;12.6;5.5;249125;1482
1567;Gelderland (PV);2006 3e kwartaal;85.2;1.6;5.0;6024;1.3;-4.4;254190;1531
1568;Gelderland (PV);2006 4e kwartaal;84.9;-0.3;3.6;6223;3.3;-7.7;249607;1553
1569;Gelderland (PV);2006;84.3;4.3;4.3;23479;1.9;1.9;248968;5846
1570;Gelderland (PV);2007 1e kwartaal;86.0;1.3;3.1;4966;-20.2;-6.0;255590;1269
1571;Gelderland (PV);2007 2e kwartaal;87.3;1.5;4.1;5461;10.0;-8.2;261388;1427
1572;Gelderland (PV);2007 3e kwartaal;88.4;1.3;3.8;5668;3.8;-5.9;266042;1508
1573;Gelderland (PV);2007 4e kwartaal;88.6;0.2;4.3;5866;3.5;-5.7;262266;1538
1574;Gelderland (PV);2007;87.6;3.8;3.8;21961;-6.5;-6.5;261513;5743
1575;Gelderland (PV);2008 1e kwartaal;89.0;0.4;3.5;4322;-26.3;-13.0;262854;1136
1576;Gelderland (PV);2008 2e kwartaal;89.3;0.3;2.2;5143;19.0;-5.8;266063;1368
1577;Gelderland (PV);2008 3e kwartaal;89.8;0.5;1.5;5378;4.6;-5.1;266417;1433
1578;Gelderland (PV);2008 4e kwartaal;89.4;-0.4;0.9;4906;-8.8;-16.4;264152;1296
1579;Gelderland (PV);2008;89.4;2.0;2.0;19749;-10.1;-10.1;264983;5233
1580;Gelderland (PV);2009 1e kwartaal;88.2;-1.4;-0.9;2865;-41.6;-33.7;259874;745
1581;Gelderland (PV);2009 2e kwartaal;86.7;-1.7;-2.9;3382;18.0;-34.2;248139;839
1582;Gelderland (PV);2009 3e kwartaal;84.6;-2.5;-5.8;3552;5.0;-34.0;240495;854
1583;Gelderland (PV);2009 4e kwartaal;84.7;0.2;-5.2;4021;13.2;-18.0;244010;981
1584;Gelderland (PV);2009;86.0;-3.7;-3.7;13820;-30.0;-30.0;247406;3419
1585;Gelderland (PV);2010 1e kwartaal;83.9;-0.9;-4.8;3018;-24.9;5.3;245027;739
1586;Gelderland (PV);2010 2e kwartaal;84.5;0.7;-2.5;3465;14.8;2.5;246762;855
1587;Gelderland (PV);2010 3e kwartaal;84.7;0.2;0.2;3613;4.3;1.7;247379;894
1588;Gelderland (PV);2010 4e kwartaal;83.7;-1.2;-1.3;3784;4.7;-5.9;244727;926
1589;Gelderland (PV);2010;84.2;-2.1;-2.1;13880;0.4;0.4;245990;3414
1590;Gelderland (PV);2011 1e kwartaal;83.3;-0.4;-0.7;3066;-19.0;1.6;243919;748
1591;Gelderland (PV);2011 2e kwartaal;82.1;-1.5;-2.9;3170;3.4;-8.5;248217;787
1592;Gelderland (PV);2011 3e kwartaal;81.2;-1.1;-4.1;3388;6.9;-6.2;248698;843
1593;Gelderland (PV);2011 4e kwartaal;80.0;-1.6;-4.4;3378;-0.3;-10.7;239592;809
1594;Gelderland (PV);2011;81.7;-3.0;-3.0;13002;-6.3;-6.3;245088;3187
1595;Gelderland (PV);2012 1e kwartaal;78.9;-1.3;-5.3;2591;-23.3;-15.5;242720;629
1596;Gelderland (PV);2012 2e kwartaal;77.4;-1.9;-5.8;3939;52.0;24.3;242237;954
1597;Gelderland (PV);2012 3e kwartaal;74.2;-4.1;-8.6;2348;-40.4;-30.7;221904;521
1598;Gelderland (PV);2012 4e kwartaal;73.8;-0.6;-7.7;3874;65.0;14.7;225033;872
1599;Gelderland (PV);2012;76.1;-6.8;-6.8;12752;-1.9;-1.9;233365;2976
1600;Gelderland (PV);2013 1e kwartaal;72.2;-2.2;-8.5;2503;-35.4;-3.4;216854;543
1601;Gelderland (PV);2013 2e kwartaal;70.4;-2.4;-9.0;2381;-4.9;-39.6;214145;510
1602;Gelderland (PV);2013 3e kwartaal;70.7;0.3;-4.8;3182;33.6;35.5;217381;692
1603;Gelderland (PV);2013 4e kwartaal;70.0;-0.9;-5.1;3994;25.5;3.1;215095;859
1604;Gelderland (PV);2013;70.8;-6.9;-6.9;12060;-5.4;-5.4;215875;2603
1605;Gelderland (PV);2014 1e kwartaal;70.3;0.4;-2.6;3090;-22.6;23.5;215196;665
1606;Gelderland (PV);2014 2e kwartaal;70.6;0.4;0.3;3663;18.5;53.8;218922;802
1607;Gelderland (PV);2014 3e kwartaal;70.9;0.4;0.3;4259;16.3;33.8;223453;952
1608;Gelderland (PV);2014 4e kwartaal;70.9;0.1;1.3;5465;28.3;36.8;226541;1238
1609;Gelderland (PV);2014;70.7;-0.2;-0.2;16477;36.6;36.6;221921;3657
1610;Gelderland (PV);2015 1e kwartaal;71.5;0.8;1.7;3760;-31.2;21.7;220701;830
1611;Gelderland (PV);2015 2e kwartaal;71.5;-0.1;1.2;4331;15.2;18.2;225263;976
1612;Gelderland (PV);2015 3e kwartaal;72.5;1.5;2.3;5483;26.6;28.7;229694;1259
1613;Gelderland (PV);2015 4e kwartaal;72.7;0.2;2.5;5514;0.6;0.9;231102;1274
1614;Gelderland (PV);2015;72.1;1.9;1.9;19088;15.8;15.8;227324;4339
1615;Gelderland (PV);2016 1e kwartaal;73.5;1.2;2.8;4559;-17.3;21.3;233349;1064
1616;Gelderland (PV);2016 2e kwartaal;73.9;0.5;3.3;5490;20.4;26.8;231390;1270
1617;Gelderland (PV);2016 3e kwartaal;75.6;2.3;4.2;6839;24.6;24.7;242215;1657
1618;Gelderland (PV);2016 4e kwartaal;76.1;0.7;4.7;7022;2.7;27.3;241297;1694
1619;Gelderland (PV);2016;74.8;3.8;3.8;23910;25.3;25.3;237769;5685
1620;Gelderland (PV);2017 1e kwartaal;77.5;1.8;5.4;6534;-7.0;43.3;251103;1641
1621;Gelderland (PV);2017 2e kwartaal;78.7;1.5;6.5;6916;5.8;26.0;252857;1749
1622;Gelderland (PV);2017 3e kwartaal;80.5;2.4;6.6;7160;3.5;4.7;260711;1867
1623;Gelderland (PV);2017 4e kwartaal;82.2;2.1;8.0;7823;9.3;11.4;256349;2005
1624;Gelderland (PV);2017;79.7;6.6;6.6;28433;18.9;18.9;255392;7262
1625;Gelderland (PV);2018 1e kwartaal;84.3;2.5;8.7;6005;-23.2;-8.1;268900;1615
1626;Gelderland (PV);2018 2e kwartaal;85.4;1.3;8.6;6326;5.3;-8.5;270321;1710
1627;Gelderland (PV);2018 3e kwartaal;87.3;2.2;8.3;6602;4.4;-7.8;277241;1830
1628;Gelderland (PV);2018 4e kwartaal;89.0;1.9;8.2;6712;1.7;-14.2;286157;1921
1629;Gelderland (PV);2018;86.5;8.5;8.5;25645;-9.8;-9.8;275915;7076
1630;Gelderland (PV);2019 1e kwartaal;90.3;1.5;7.2;5512;-17.9;-8.2;289304;1595
1631;Gelderland (PV);2019 2e kwartaal;91.5;1.3;7.2;6134;11.3;-3.0;291656;1789
1632;Gelderland (PV);2019 3e kwartaal;93.0;1.7;6.6;6996;14.1;6.0;298612;2089
1633;Gelderland (PV);2019 4e kwartaal;94.3;1.4;6.0;7059;0.9;5.2;303298;2141
1634;Gelderland (PV);2019;92.3;6.7;6.7;25701;0.2;0.2;296243;7614
1635;Gelderland (PV);2020 1e kwartaal;96.7;2.5;7.0;6156;-12.8;11.7;311977;1921
1636;Gelderland (PV);2020 2e kwartaal;98.7;2.1;7.8;6598;7.2;7.6;321429;2121
1637;Gelderland (PV);2020 3e kwartaal;101.1;2.4;8.7;7058;7.0;0.9;327532;2312
1638;Gelderland (PV);2020 4e kwartaal;103.6;2.5;9.8;7559;7.1;7.1;331734;2508
1639;Gelderland (PV);2020;100.0;8.3;8.3;27371;6.5;6.5;323723;8861
1640;Gelderland (PV);2021 1e kwartaal ;107.7;4.0;11.4;7713;2.0;25.3;360091;2777
1641;Gelderland (PV);2021 2e kwartaal ;112.9;4.8;14.4;6085;-21.1;-7.8;365115;2222
1642;Gelderland (PV);2021 3e kwartaal ;120.9;7.2;19.7;5855;-3.8;-17.0;393361;2303
1643;Gelderland (PV);2021 4e kwartaal ;126.7;4.8;22.3;5731;-2.1;-24.2;406052;2327
1644;Gelderland (PV);2021;117.0;17.0;17.0;25384;-7.3;-7.3;379346;9629
1645;Gelderland (PV);2022 1e kwartaal;132.8;4.8;23.3;4977;-13.2;-35.5;416444;2073
1646;Gelderland (PV);2022 2e kwartaal;135.6;2.1;20.1;5413;8.8;-11.0;426583;2309
1647;Gelderland (PV);2022 3e kwartaal;137.1;1.1;13.3;5727;5.8;-2.2;435114;2492
1648;Gelderland (PV);2022 4e kwartaal;133.4;-2.7;5.3;6059;5.8;5.7;410475;2487
1649;Gelderland (PV);2022;134.7;15.1;15.1;22176;-12.6;-12.6;422110;9361
1650;Gelderland (PV);2023 1e kwartaal;131.7;-1.3;-0.9;4896;-19.2;-1.6;409640;2006
1651;Gelderland (PV);2023 2e kwartaal;129.2;-1.8;-4.7;5043;3.0;-6.8;406259;2049
1652;Gelderland (PV);2023 3e kwartaal;130.8;1.2;-4.5;5290;4.9;-7.6;420795;2226
1653;Gelderland (PV);2023 4e kwartaal;132.6;1.4;-0.6;5769;9.1;-4.8;415747;2398
1654;Gelderland (PV);2023;131.1;-2.7;-2.7;20998;-5.3;-5.3;413316;8679
1655;Gelderland (PV);2024 1e kwartaal;136.0;2.6;3.3;5151;-10.7;5.2;427972;2204
1656;Gelderland (PV);2024 2e kwartaal;139.7;2.7;8.1;5486;6.5;8.8;432705;2374
1657;Gelderland (PV);2024 3e kwartaal;145.3;4.0;11.1;6043;10.2;14.2;452901;2737
1658;Gelderland (PV);2024 4e kwartaal;148.6;2.2;12.0;6608;9.4;14.5;465416;3075
1659;Gelderland (PV);2024;142.4;8.6;8.6;23288;10.9;10.9;446181;10391
1660;Gelderland (PV);2025 1e kwartaal;152.0;2.3;11.7;5952;-9.9;15.6;470859;2803
1661;Utrecht (PV);1995 1e kwartaal;27.6;;;2655;;;106065;282
1662;Utrecht (PV);1995 2e kwartaal;28.0;1.7;;2961;11.5;;108048;320
1663;Utrecht (PV);1995 3e kwartaal;28.6;2.0;;3232;9.2;;111493;360
1664;Utrecht (PV);1995 4e kwartaal;29.1;1.9;;3482;7.7;;112952;393
1665;Utrecht (PV);1995;28.3;;;12330;;;109909;1355
1666;Utrecht (PV);1996 1e kwartaal;29.6;1.6;7.2;3149;-9.6;18.6;108719;342
1667;Utrecht (PV);1996 2e kwartaal;30.6;3.5;9.1;3741;18.8;26.3;116867;437
1668;Utrecht (PV);1996 3e kwartaal;31.4;2.6;9.8;3880;3.7;20.1;120832;469
1669;Utrecht (PV);1996 4e kwartaal;32.3;3.0;11.0;4126;6.3;18.5;124830;515
1670;Utrecht (PV);1996;31.0;9.3;9.3;14896;20.8;20.8;118383;1763
1671;Utrecht (PV);1997 1e kwartaal;33.1;2.4;11.9;3351;-18.8;6.4;127317;427
1672;Utrecht (PV);1997 2e kwartaal;34.4;3.8;12.4;3908;16.6;4.5;131693;515
1673;Utrecht (PV);1997 3e kwartaal;35.7;3.8;13.6;3885;-0.6;0.1;139720;543
1674;Utrecht (PV);1997 4e kwartaal;36.3;1.8;12.3;3983;2.5;-3.5;140591;560
1675;Utrecht (PV);1997;34.9;12.6;12.6;15127;1.6;1.6;135128;2044
1676;Utrecht (PV);1998 1e kwartaal;37.4;3.1;13.1;3002;-24.6;-10.4;146489;440
1677;Utrecht (PV);1998 2e kwartaal;38.3;2.2;11.3;3625;20.8;-7.2;150859;547
1678;Utrecht (PV);1998 3e kwartaal;39.6;3.5;11.0;3878;7.0;-0.2;152337;591
1679;Utrecht (PV);1998 4e kwartaal;40.7;2.7;12.1;4261;9.9;7.0;152201;649
1680;Utrecht (PV);1998;39.0;11.8;11.8;14766;-2.4;-2.4;150746;2226
1681;Utrecht (PV);1999 1e kwartaal;41.7;2.6;11.5;3206;-24.8;6.8;154648;496
1682;Utrecht (PV);1999 2e kwartaal;43.9;5.1;14.6;3840;19.8;5.9;174553;670
1683;Utrecht (PV);1999 3e kwartaal;46.5;6.1;17.6;4366;13.7;12.6;184112;804
1684;Utrecht (PV);1999 4e kwartaal;48.4;4.0;19.0;4394;0.6;3.1;197460;868
1685;Utrecht (PV);1999;45.1;15.8;15.8;15806;7.0;7.0;179524;2838
1686;Utrecht (PV);2000 1e kwartaal;50.7;4.7;21.6;3176;-27.7;-0.9;195566;621
1687;Utrecht (PV);2000 2e kwartaal;52.3;3.1;19.2;3844;21.0;0.1;205061;788
1688;Utrecht (PV);2000 3e kwartaal;54.4;4.0;16.8;3968;3.2;-9.1;222034;881
1689;Utrecht (PV);2000 4e kwartaal;55.0;1.2;13.6;4365;10.0;-0.7;216015;943
1690;Utrecht (PV);2000;53.1;17.6;17.6;15353;-2.9;-2.9;210598;3233
1691;Utrecht (PV);2001 1e kwartaal;55.8;1.4;10.0;2953;-32.3;-7.0;223331;659
1692;Utrecht (PV);2001 2e kwartaal;56.7;1.6;8.4;3740;26.7;-2.7;223910;837
1693;Utrecht (PV);2001 3e kwartaal;58.0;2.4;6.8;4306;15.1;8.5;228674;985
1694;Utrecht (PV);2001 4e kwartaal;58.4;0.6;6.2;4488;4.2;2.8;225632;1013
1695;Utrecht (PV);2001;57.2;7.8;7.8;15487;0.9;0.9;225623;3494
1696;Utrecht (PV);2002 1e kwartaal;59.2;1.4;6.2;3429;-23.6;16.1;230233;789
1697;Utrecht (PV);2002 2e kwartaal;59.9;1.2;5.7;3624;5.7;-3.1;232803;844
1698;Utrecht (PV);2002 3e kwartaal;60.6;1.1;4.4;4129;13.9;-4.1;236209;975
1699;Utrecht (PV);2002 4e kwartaal;59.8;-1.3;2.4;4124;-0.1;-8.1;232875;960
1700;Utrecht (PV);2002;59.9;4.6;4.6;15306;-1.2;-1.2;233166;3569
1701;Utrecht (PV);2003 1e kwartaal;61.0;2.0;3.0;3099;-24.9;-9.6;230798;715
1702;Utrecht (PV);2003 2e kwartaal;61.5;0.9;2.7;3480;12.3;-4.0;233329;812
1703;Utrecht (PV);2003 3e kwartaal;62.5;1.6;3.2;3767;8.2;-8.8;241235;909
1704;Utrecht (PV);2003 4e kwartaal;63.0;0.9;5.4;4378;16.2;6.2;241875;1059
1705;Utrecht (PV);2003;62.0;3.6;3.6;14724;-3.8;-3.8;237360;3495
1706;Utrecht (PV);2004 1e kwartaal;63.9;1.3;4.7;3077;-29.7;-0.7;243217;748
1707;Utrecht (PV);2004 2e kwartaal;64.4;0.8;4.6;3813;23.9;9.6;244976;934
1708;Utrecht (PV);2004 3e kwartaal;65.7;2.1;5.2;3993;4.7;6.0;256483;1024
1709;Utrecht (PV);2004 4e kwartaal;65.8;0.1;4.3;4081;2.2;-6.8;246028;1004
1710;Utrecht (PV);2004;64.9;4.7;4.7;14964;1.6;1.6;247971;3711
1711;Utrecht (PV);2005 1e kwartaal;67.1;2.0;5.0;3125;-23.4;1.6;254622;796
1712;Utrecht (PV);2005 2e kwartaal;67.7;0.9;5.1;3909;25.1;2.5;251765;984
1713;Utrecht (PV);2005 3e kwartaal;68.6;1.4;4.3;4507;15.3;12.9;260643;1175
1714;Utrecht (PV);2005 4e kwartaal;68.9;0.5;4.8;4689;4.0;14.9;262243;1230
1715;Utrecht (PV);2005;68.1;4.8;4.8;16230;8.5;8.5;257807;4184
1716;Utrecht (PV);2006 1e kwartaal;70.1;1.7;4.5;3913;-16.5;25.2;268320;1050
1717;Utrecht (PV);2006 2e kwartaal;70.9;1.2;4.8;4222;7.9;8.0;270478;1142
1718;Utrecht (PV);2006 3e kwartaal;72.1;1.6;5.1;4362;3.3;-3.2;274322;1197
1719;Utrecht (PV);2006 4e kwartaal;72.9;1.1;5.7;4259;-2.4;-9.2;278177;1185
1720;Utrecht (PV);2006;71.5;5.0;5.0;16756;3.2;3.2;272931;4573
1721;Utrecht (PV);2007 1e kwartaal;74.0;1.6;5.6;3503;-17.8;-10.5;282966;991
1722;Utrecht (PV);2007 2e kwartaal;75.1;1.5;5.9;4004;14.3;-5.2;289298;1158
1723;Utrecht (PV);2007 3e kwartaal;76.8;2.2;6.6;4220;5.4;-3.3;296398;1251
1724;Utrecht (PV);2007 4e kwartaal;77.6;1.0;6.5;4174;-1.1;-2.0;292052;1219
1725;Utrecht (PV);2007;75.9;6.2;6.2;15901;-5.1;-5.1;290511;4619
1726;Utrecht (PV);2008 1e kwartaal;78.2;0.8;5.7;3439;-17.6;-1.8;294076;1011
1727;Utrecht (PV);2008 2e kwartaal;78.5;0.4;4.5;3945;14.7;-1.5;298671;1178
1728;Utrecht (PV);2008 3e kwartaal;80.4;2.3;4.6;4062;3.0;-3.7;310308;1260
1729;Utrecht (PV);2008 4e kwartaal;79.9;-0.6;3.0;3670;-9.7;-12.1;299958;1101
1730;Utrecht (PV);2008;79.3;4.4;4.4;15116;-4.9;-4.9;301065;4551
1731;Utrecht (PV);2009 1e kwartaal;79.2;-0.9;1.2;2224;-39.4;-35.3;287148;639
1732;Utrecht (PV);2009 2e kwartaal;77.5;-2.1;-1.4;2402;8.0;-39.1;282705;679
1733;Utrecht (PV);2009 3e kwartaal;76.1;-1.8;-5.4;2660;10.7;-34.5;272784;726
1734;Utrecht (PV);2009 4e kwartaal;75.7;-0.5;-5.2;2827;6.3;-23.0;279684;791
1735;Utrecht (PV);2009;77.1;-2.7;-2.7;10113;-33.1;-33.1;280228;2834
1736;Utrecht (PV);2010 1e kwartaal;75.9;0.2;-4.2;2179;-22.9;-2.0;280042;610
1737;Utrecht (PV);2010 2e kwartaal;75.2;-0.9;-3.0;2569;17.9;7.0;288379;741
1738;Utrecht (PV);2010 3e kwartaal;75.6;0.6;-0.6;2758;7.4;3.7;286661;791
1739;Utrecht (PV);2010 4e kwartaal;74.6;-1.3;-1.5;2767;0.3;-2.1;280111;775
1740;Utrecht (PV);2010;75.3;-2.3;-2.3;10273;1.6;1.6;283922;2917
1741;Utrecht (PV);2011 1e kwartaal;74.5;-0.1;-1.8;2335;-15.6;7.2;284906;665
1742;Utrecht (PV);2011 2e kwartaal;74.2;-0.4;-1.2;2378;1.8;-7.4;286119;680
1743;Utrecht (PV);2011 3e kwartaal;73.7;-0.7;-2.5;2643;11.1;-4.2;288745;763
1744;Utrecht (PV);2011 4e kwartaal;72.4;-1.8;-3.0;2622;-0.8;-5.2;272471;714
1745;Utrecht (PV);2011;73.7;-2.1;-2.1;9978;-2.9;-2.9;282944;2823
1746;Utrecht (PV);2012 1e kwartaal;71.9;-0.8;-3.6;1983;-24.4;-15.1;278705;553
1747;Utrecht (PV);2012 2e kwartaal;70.3;-2.2;-5.3;2831;42.8;19.1;282151;799
1748;Utrecht (PV);2012 3e kwartaal;66.8;-4.9;-9.3;1750;-38.2;-33.8;251360;440
1749;Utrecht (PV);2012 4e kwartaal;66.7;-0.2;-7.9;2940;68.0;12.1;254187;747
1750;Utrecht (PV);2012;68.9;-6.5;-6.5;9504;-4.8;-4.8;267112;2539
1751;Utrecht (PV);2013 1e kwartaal;65.3;-2.1;-9.2;1790;-39.1;-9.7;241505;432
1752;Utrecht (PV);2013 2e kwartaal;64.2;-1.7;-8.7;1681;-6.1;-40.6;247845;417
1753;Utrecht (PV);2013 3e kwartaal;64.1;-0.1;-4.0;2336;39.0;33.5;256958;600
1754;Utrecht (PV);2013 4e kwartaal;64.1;0.0;-3.8;2835;21.4;-3.6;249403;707
1755;Utrecht (PV);2013;64.4;-6.5;-6.5;8642;-9.1;-9.1;249506;2156
1756;Utrecht (PV);2014 1e kwartaal;64.6;0.7;-1.1;2412;-14.9;34.7;248809;600
1757;Utrecht (PV);2014 2e kwartaal;65.1;0.9;1.5;2925;21.3;74.0;255350;747
1758;Utrecht (PV);2014 3e kwartaal;65.9;1.2;2.8;3550;21.4;52.0;259334;921
1759;Utrecht (PV);2014 4e kwartaal;66.2;0.4;3.2;4377;23.3;54.4;258547;1132
1760;Utrecht (PV);2014;65.4;1.6;1.6;13264;53.5;53.5;256282;3399
1761;Utrecht (PV);2015 1e kwartaal;67.2;1.5;4.0;2928;-33.1;21.4;258633;757
1762;Utrecht (PV);2015 2e kwartaal;67.3;0.2;3.4;3433;17.2;17.4;260309;894
1763;Utrecht (PV);2015 3e kwartaal;68.6;1.9;4.1;4398;28.1;23.9;264457;1163
1764;Utrecht (PV);2015 4e kwartaal;69.1;0.7;4.4;4641;5.5;6.0;270952;1257
1765;Utrecht (PV);2015;68.0;4.0;4.0;15400;16.1;16.1;264382;4071
1766;Utrecht (PV);2016 1e kwartaal;70.3;1.8;4.7;3792;-18.3;29.5;269094;1020
1767;Utrecht (PV);2016 2e kwartaal;71.3;1.4;6.0;4279;12.8;24.6;276266;1182
1768;Utrecht (PV);2016 3e kwartaal;73.4;3.0;7.0;5199;21.5;18.2;292663;1522
1769;Utrecht (PV);2016 4e kwartaal;74.7;1.8;8.2;5020;-3.4;8.2;289167;1452
1770;Utrecht (PV);2016;72.5;6.5;6.5;18290;18.8;18.8;282981;5176
1771;Utrecht (PV);2017 1e kwartaal;76.6;2.5;8.9;4439;-11.6;17.1;304454;1351
1772;Utrecht (PV);2017 2e kwartaal;78.3;2.2;9.8;4409;-0.7;3.0;318140;1403
1773;Utrecht (PV);2017 3e kwartaal;80.4;2.7;9.5;4874;10.5;-6.3;316011;1540
1774;Utrecht (PV);2017 4e kwartaal;82.1;2.1;9.8;4966;1.9;-1.1;325328;1616
1775;Utrecht (PV);2017;79.3;9.5;9.5;18688;2.2;2.2;316244;5910
1776;Utrecht (PV);2018 1e kwartaal;83.8;2.1;9.3;3976;-19.9;-10.4;332937;1324
1777;Utrecht (PV);2018 2e kwartaal;85.5;2.1;9.2;4005;0.7;-9.2;349913;1401
1778;Utrecht (PV);2018 3e kwartaal;88.0;2.9;9.4;4444;11.0;-8.8;354299;1575
