ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
3928;Bergen (NH.);2025;14.0;5.8;7.2;0.8;0.1;11.4;4.7;6.1;0.6;0.1;1.1;0.5;0.3;0.2;0.0;1.5;0.6;0.7;0.1;0.0;GM0373
3929;Bergen (NH.);2026;13.9;5.9;7.1;0.9;0.1;11.4;4.7;6.0;0.6;0.0;1.1;0.5;0.4;0.2;0.0;1.5;0.6;0.7;0.1;0.0;GM0373
3930;Bergen (NH.);2027;13.9;5.9;7.1;0.8;0.1;11.3;4.7;6.0;0.6;0.0;1.1;0.5;0.4;0.2;0.0;1.5;0.6;0.7;0.1;0.0;GM0373
3931;Bergen (NH.);2028;13.9;6.0;7.0;0.8;0.1;11.3;4.8;5.9;0.5;0.0;1.2;0.6;0.4;0.2;0.0;1.5;0.7;0.7;0.1;0.0;GM0373
3932;Bergen (NH.);2029;14.0;6.1;6.9;0.8;0.1;11.2;4.9;5.8;0.5;0.0;1.2;0.6;0.4;0.2;0.0;1.5;0.7;0.7;0.1;0.0;GM0373
3933;Bergen (NH.);2030;14.0;6.2;6.9;0.8;0.1;11.1;4.9;5.7;0.5;0.0;1.3;0.6;0.5;0.2;0.0;1.6;0.7;0.7;0.1;0.0;GM0373
3934;Bergen (NH.);2031;14.0;6.3;6.8;0.8;0.1;11.1;5.0;5.6;0.5;0.0;1.3;0.6;0.5;0.2;0.0;1.6;0.7;0.7;0.1;0.0;GM0373
3935;Bergen (NH.);2032;14.0;6.3;6.8;0.8;0.1;11.0;4.9;5.6;0.5;0.0;1.3;0.6;0.5;0.2;0.0;1.6;0.7;0.7;0.1;0.0;GM0373
3936;Bergen (NH.);2033;14.0;6.3;6.8;0.8;0.1;11.0;5.0;5.5;0.5;0.0;1.4;0.6;0.5;0.2;0.0;1.7;0.8;0.7;0.1;0.0;GM0373
3937;Bergen (NH.);2034;14.0;6.4;6.7;0.8;0.1;10.9;5.0;5.4;0.5;0.0;1.4;0.6;0.6;0.2;0.0;1.7;0.8;0.7;0.1;0.0;GM0373
3938;Bergen (NH.);2035;14.0;6.4;6.7;0.8;0.1;10.8;4.9;5.4;0.5;0.0;1.5;0.7;0.6;0.2;0.0;1.7;0.8;0.7;0.1;0.0;GM0373
3939;Bergen (NH.);2036;13.9;6.4;6.7;0.8;0.1;10.7;4.9;5.3;0.5;0.0;1.5;0.7;0.6;0.2;0.0;1.7;0.8;0.8;0.1;0.0;GM0373
3940;Bergen (NH.);2037;14.0;6.4;6.6;0.8;0.1;10.6;4.9;5.2;0.5;0.0;1.6;0.7;0.6;0.2;0.0;1.7;0.8;0.8;0.1;0.0;GM0373
3941;Bergen (NH.);2038;14.0;6.5;6.6;0.8;0.1;10.6;4.9;5.2;0.5;0.0;1.6;0.7;0.7;0.2;0.0;1.7;0.8;0.8;0.1;0.0;GM0373
3942;Bergen (NH.);2039;14.0;6.5;6.6;0.8;0.1;10.6;4.9;5.2;0.5;0.0;1.7;0.8;0.7;0.2;0.0;1.8;0.8;0.8;0.1;0.0;GM0373
3943;Bergen (NH.);2040;14.0;6.5;6.6;0.8;0.1;10.5;4.8;5.1;0.5;0.1;1.8;0.8;0.7;0.2;0.0;1.7;0.8;0.8;0.1;0.0;GM0373
3944;Bergen op Zoom;2012;29.7;10.2;17.5;1.9;0.2;23.7;8.1;14.2;1.3;0.1;3.2;1.0;1.8;0.3;0.1;2.9;1.1;1.5;0.2;0.0;GM0748
3945;Bergen op Zoom;2013;30.0;10.4;17.5;1.9;0.2;23.9;8.2;14.2;1.4;0.1;3.2;1.1;1.8;0.3;0.1;2.9;1.1;1.5;0.2;0.0;GM0748
3946;Bergen op Zoom;2014;30.2;10.5;17.5;1.9;0.2;24.0;8.3;14.2;1.4;0.1;3.3;1.1;1.8;0.4;0.1;2.9;1.1;1.5;0.2;0.0;GM0748
3947;Bergen op Zoom;2015;30.4;10.8;17.5;2.0;0.2;24.0;8.4;14.1;1.4;0.1;3.4;1.2;1.8;0.4;0.1;2.9;1.2;1.5;0.2;0.0;GM0748
3948;Bergen op Zoom;2016;30.6;10.9;17.5;2.0;0.2;24.1;8.6;14.1;1.4;0.1;3.5;1.2;1.9;0.4;0.1;3.0;1.2;1.5;0.2;0.0;GM0748
3949;Bergen op Zoom;2017;30.8;11.1;17.5;2.0;0.2;24.2;8.7;14.1;1.4;0.1;3.6;1.2;1.9;0.4;0.1;3.0;1.2;1.5;0.2;0.0;GM0748
3950;Bergen op Zoom;2018;30.9;11.2;17.4;2.0;0.2;24.1;8.7;13.9;1.3;0.1;3.7;1.2;2.0;0.4;0.1;3.0;1.2;1.5;0.2;0.0;GM0748
3951;Bergen op Zoom;2019;31.0;11.3;17.5;2.0;0.2;24.1;8.8;13.9;1.3;0.1;3.8;1.2;2.0;0.5;0.1;3.1;1.3;1.6;0.2;0.0;GM0748
3952;Bergen op Zoom;2020;31.1;11.5;17.4;2.0;0.2;24.1;8.9;13.8;1.3;0.1;3.9;1.3;2.0;0.5;0.1;3.1;1.3;1.6;0.2;0.0;GM0748
3953;Bergen op Zoom;2021;31.3;11.6;17.4;2.0;0.2;24.2;9.0;13.8;1.3;0.1;3.9;1.3;2.0;0.5;0.1;3.2;1.3;1.6;0.2;0.0;GM0748
3954;Bergen op Zoom;2022;31.5;11.8;17.5;2.0;0.2;24.3;9.1;13.8;1.3;0.1;4.0;1.3;2.1;0.5;0.1;3.2;1.3;1.6;0.2;0.0;GM0748
3955;Bergen op Zoom;2023;31.6;12.0;17.4;2.0;0.2;24.3;9.3;13.7;1.3;0.1;4.1;1.4;2.1;0.5;0.1;3.2;1.3;1.6;0.2;0.0;GM0748
3956;Bergen op Zoom;2024;31.8;12.1;17.4;2.0;0.2;24.4;9.4;13.6;1.2;0.1;4.1;1.4;2.2;0.5;0.1;3.3;1.4;1.6;0.2;0.0;GM0748
3957;Bergen op Zoom;2025;32.0;12.3;17.5;2.0;0.2;24.4;9.5;13.6;1.2;0.1;4.2;1.4;2.2;0.5;0.1;3.3;1.4;1.7;0.2;0.0;GM0748
3958;Bergen op Zoom;2026;32.1;12.5;17.4;2.0;0.2;24.4;9.6;13.5;1.2;0.1;4.3;1.4;2.2;0.6;0.1;3.4;1.4;1.7;0.2;0.0;GM0748
3959;Bergen op Zoom;2027;32.3;12.6;17.5;2.0;0.2;24.5;9.7;13.5;1.2;0.1;4.4;1.5;2.3;0.6;0.1;3.4;1.4;1.7;0.2;0.0;GM0748
3960;Bergen op Zoom;2028;32.4;12.7;17.5;2.0;0.2;24.6;9.8;13.5;1.2;0.1;4.4;1.5;2.3;0.6;0.1;3.4;1.4;1.7;0.2;0.0;GM0748
3961;Bergen op Zoom;2029;32.5;12.9;17.4;2.0;0.2;24.6;9.9;13.4;1.1;0.1;4.5;1.5;2.3;0.6;0.1;3.4;1.4;1.7;0.3;0.0;GM0748
3962;Bergen op Zoom;2030;32.7;13.1;17.4;2.0;0.2;24.6;10.0;13.3;1.1;0.1;4.6;1.6;2.4;0.6;0.1;3.5;1.5;1.7;0.2;0.0;GM0748
3963;Bergen op Zoom;2031;32.8;13.2;17.4;2.0;0.2;24.7;10.1;13.3;1.1;0.1;4.7;1.6;2.4;0.6;0.1;3.5;1.5;1.7;0.3;0.0;GM0748
3964;Bergen op Zoom;2032;32.9;13.3;17.3;2.0;0.2;24.7;10.2;13.3;1.1;0.1;4.7;1.6;2.4;0.6;0.1;3.5;1.5;1.7;0.3;0.0;GM0748
3965;Bergen op Zoom;2033;32.8;13.4;17.3;2.0;0.2;24.7;10.3;13.2;1.1;0.1;4.7;1.6;2.4;0.6;0.1;3.5;1.5;1.7;0.2;0.0;GM0748
3966;Bergen op Zoom;2034;32.9;13.4;17.3;2.0;0.2;24.6;10.3;13.1;1.1;0.1;4.7;1.6;2.5;0.6;0.1;3.5;1.5;1.7;0.2;0.0;GM0748
3967;Bergen op Zoom;2035;32.9;13.5;17.2;1.9;0.2;24.7;10.4;13.0;1.1;0.1;4.7;1.6;2.5;0.6;0.1;3.5;1.5;1.7;0.2;0.0;GM0748
3968;Bergen op Zoom;2036;32.9;13.6;17.2;1.9;0.2;24.7;10.5;13.0;1.1;0.1;4.8;1.6;2.5;0.6;0.1;3.5;1.5;1.7;0.3;0.0;GM0748
3969;Bergen op Zoom;2037;32.9;13.7;17.0;2.0;0.2;24.6;10.5;12.8;1.1;0.1;4.8;1.6;2.5;0.6;0.1;3.5;1.5;1.7;0.3;0.0;GM0748
3970;Bergen op Zoom;2038;32.9;13.7;17.0;2.0;0.2;24.6;10.5;12.8;1.2;0.1;4.8;1.6;2.6;0.6;0.1;3.5;1.5;1.6;0.3;0.0;GM0748
3971;Bergen op Zoom;2039;32.8;13.7;16.9;2.0;0.2;24.5;10.5;12.7;1.2;0.1;4.9;1.7;2.6;0.6;0.1;3.5;1.6;1.7;0.3;0.0;GM0748
3972;Bergen op Zoom;2040;32.9;13.8;16.9;2.0;0.2;24.4;10.5;12.6;1.2;0.1;4.9;1.7;2.6;0.6;0.1;3.6;1.6;1.7;0.3;0.0;GM0748
3973;Berkelland;2012;18.7;5.2;12.3;1.0;0.2;17.2;4.7;11.4;0.9;0.1;0.4;0.1;0.2;0.1;0.0;1.1;0.4;0.7;0.1;0.0;GM1859
3974;Berkelland;2013;18.9;5.4;12.1;1.1;0.2;17.2;4.9;11.3;1.0;0.1;0.5;0.2;0.2;0.1;0.1;1.1;0.4;0.6;0.1;0.0;GM1859
3975;Berkelland;2014;19.0;5.6;12.1;1.1;0.2;17.3;5.0;11.2;1.0;0.1;0.6;0.2;0.2;0.1;0.1;1.1;0.4;0.6;0.1;0.0;GM1859
3976;Berkelland;2015;19.0;5.7;12.0;1.2;0.2;17.3;5.1;11.1;1.0;0.1;0.6;0.2;0.2;0.1;0.1;1.1;0.4;0.6;0.1;0.0;GM1859
3977;Berkelland;2016;19.1;5.8;11.9;1.2;0.2;17.2;5.2;11.0;1.0;0.1;0.7;0.2;0.3;0.1;0.1;1.2;0.4;0.6;0.1;0.0;GM1859
3978;Berkelland;2017;19.1;5.9;11.7;1.2;0.2;17.2;5.2;10.9;1.0;0.1;0.8;0.3;0.3;0.1;0.1;1.2;0.4;0.6;0.1;0.0;GM1859
3979;Berkelland;2018;19.1;6.0;11.7;1.2;0.2;17.1;5.3;10.8;1.0;0.1;0.8;0.3;0.3;0.1;0.1;1.2;0.4;0.6;0.1;0.0;GM1859
3980;Berkelland;2019;19.1;6.1;11.5;1.2;0.2;17.1;5.4;10.6;0.9;0.1;0.8;0.3;0.3;0.1;0.1;1.2;0.4;0.6;0.1;0.0;GM1859
3981;Berkelland;2020;19.1;6.2;11.4;1.2;0.2;17.0;5.4;10.5;1.0;0.1;0.9;0.3;0.3;0.2;0.1;1.2;0.4;0.6;0.1;0.0;GM1859
3982;Berkelland;2021;19.1;6.3;11.3;1.3;0.2;16.9;5.5;10.4;1.0;0.1;0.9;0.4;0.3;0.2;0.1;1.2;0.4;0.6;0.1;0.1;GM1859
3983;Berkelland;2022;19.0;6.4;11.2;1.2;0.2;16.8;5.5;10.3;0.9;0.1;1.0;0.4;0.3;0.2;0.1;1.2;0.5;0.6;0.1;0.1;GM1859
3984;Berkelland;2023;19.0;6.4;11.1;1.2;0.2;16.8;5.6;10.2;0.9;0.1;1.0;0.4;0.3;0.2;0.1;1.2;0.5;0.6;0.1;0.1;GM1859
3985;Berkelland;2024;19.0;6.6;11.0;1.2;0.2;16.7;5.7;10.1;0.9;0.1;1.0;0.4;0.4;0.2;0.1;1.2;0.5;0.6;0.1;0.0;GM1859
3986;Berkelland;2025;19.0;6.6;10.9;1.2;0.2;16.6;5.7;10.0;0.9;0.1;1.1;0.5;0.4;0.2;0.1;1.2;0.5;0.6;0.1;0.0;GM1859
3987;Berkelland;2026;19.0;6.7;10.8;1.2;0.2;16.6;5.7;9.9;0.8;0.1;1.1;0.5;0.4;0.2;0.1;1.2;0.5;0.6;0.1;0.0;GM1859
3988;Berkelland;2027;19.0;6.8;10.8;1.2;0.2;16.6;5.8;9.8;0.8;0.1;1.2;0.5;0.4;0.2;0.1;1.3;0.5;0.6;0.1;0.1;GM1859
3989;Berkelland;2028;19.0;6.9;10.7;1.2;0.2;16.5;5.9;9.7;0.8;0.1;1.2;0.5;0.4;0.2;0.1;1.2;0.5;0.6;0.1;0.0;GM1859
3990;Berkelland;2029;19.0;7.0;10.6;1.2;0.2;16.4;5.9;9.6;0.8;0.1;1.3;0.5;0.4;0.2;0.1;1.3;0.5;0.6;0.1;0.0;GM1859
3991;Berkelland;2030;18.9;7.1;10.5;1.2;0.2;16.3;6.0;9.4;0.8;0.1;1.3;0.5;0.5;0.2;0.1;1.3;0.5;0.5;0.1;0.0;GM1859
3992;Berkelland;2031;18.6;6.9;10.3;1.1;0.2;16.0;5.9;9.3;0.8;0.1;1.3;0.5;0.5;0.2;0.1;1.2;0.5;0.5;0.1;0.0;GM1859
3993;Berkelland;2032;18.5;7.0;10.1;1.2;0.2;15.9;5.9;9.1;0.8;0.1;1.4;0.5;0.5;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
3994;Berkelland;2033;18.3;6.9;10.0;1.2;0.2;15.7;5.8;9.0;0.7;0.1;1.4;0.6;0.5;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
3995;Berkelland;2034;18.1;6.9;9.8;1.2;0.2;15.5;5.8;8.8;0.7;0.1;1.4;0.5;0.5;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
3996;Berkelland;2035;17.8;6.8;9.7;1.1;0.2;15.3;5.8;8.7;0.7;0.1;1.4;0.5;0.5;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
3997;Berkelland;2036;17.7;6.9;9.5;1.1;0.2;15.1;5.8;8.5;0.7;0.1;1.4;0.6;0.5;0.3;0.1;1.1;0.5;0.4;0.2;0.0;GM1859
3998;Berkelland;2037;17.5;6.9;9.3;1.1;0.2;14.9;5.7;8.3;0.7;0.1;1.5;0.6;0.5;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
3999;Berkelland;2038;17.3;6.8;9.2;1.1;0.2;14.6;5.7;8.2;0.7;0.1;1.5;0.6;0.6;0.3;0.1;1.2;0.5;0.5;0.2;0.0;GM1859
4000;Berkelland;2039;17.1;6.7;9.0;1.1;0.2;14.4;5.6;8.0;0.7;0.1;1.5;0.6;0.6;0.3;0.1;1.2;0.5;0.4;0.2;0.0;GM1859
4001;Berkelland;2040;16.9;6.8;8.8;1.1;0.2;14.2;5.6;7.8;0.7;0.1;1.5;0.6;0.6;0.2;0.1;1.2;0.6;0.4;0.2;0.0;GM1859
4002;Bernheze;2012;11.6;2.8;8.0;0.7;0.1;10.6;2.5;7.5;0.6;0.0;0.2;0.1;0.1;0.0;0.0;0.7;0.2;0.4;0.1;0.0;GM1721
4003;Bernheze;2013;11.7;2.9;8.0;0.7;0.1;10.7;2.6;7.5;0.6;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.3;0.4;0.1;0.0;GM1721
4004;Bernheze;2014;11.8;3.0;7.9;0.7;0.1;10.7;2.7;7.4;0.6;0.0;0.3;0.1;0.1;0.1;0.0;0.7;0.3;0.4;0.1;0.0;GM1721
4005;Bernheze;2015;11.9;3.2;7.9;0.7;0.1;10.8;2.8;7.4;0.6;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;GM1721
4006;Bernheze;2016;12.1;3.2;8.0;0.8;0.1;10.8;2.8;7.4;0.6;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;GM1721
4007;Bernheze;2017;12.2;3.3;8.0;0.8;0.1;10.9;2.9;7.3;0.6;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;GM1721
4008;Bernheze;2018;12.3;3.5;8.0;0.8;0.1;10.9;3.0;7.3;0.6;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.3;0.5;0.1;0.0;GM1721
4009;Bernheze;2019;12.4;3.6;8.0;0.8;0.1;11.0;3.0;7.3;0.6;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.3;0.5;0.1;0.0;GM1721
4010;Bernheze;2020;12.6;3.6;8.1;0.7;0.1;11.0;3.1;7.3;0.6;0.0;0.6;0.2;0.2;0.1;0.0;0.9;0.3;0.5;0.1;0.0;GM1721
4011;Bernheze;2021;12.7;3.7;8.1;0.8;0.1;11.1;3.1;7.3;0.6;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.3;0.5;0.1;0.0;GM1721
4012;Bernheze;2022;12.8;3.8;8.1;0.8;0.1;11.1;3.2;7.3;0.6;0.1;0.7;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;GM1721
4013;Bernheze;2023;12.9;3.9;8.1;0.8;0.1;11.1;3.2;7.3;0.6;0.1;0.7;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;GM1721
4014;Bernheze;2024;12.9;4.0;8.1;0.8;0.1;11.1;3.3;7.3;0.5;0.0;0.8;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;GM1721
4015;Bernheze;2025;13.0;4.0;8.1;0.7;0.1;11.1;3.3;7.2;0.5;0.1;0.8;0.3;0.3;0.1;0.0;1.1;0.4;0.5;0.1;0.0;GM1721
4016;Bernheze;2026;13.1;4.1;8.1;0.8;0.1;11.1;3.4;7.2;0.5;0.1;0.9;0.3;0.4;0.2;0.0;1.1;0.4;0.6;0.1;0.0;GM1721
4017;Bernheze;2027;13.1;4.2;8.1;0.7;0.1;11.1;3.4;7.1;0.5;0.1;0.9;0.4;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM1721
4018;Bernheze;2028;13.1;4.2;8.0;0.7;0.1;11.0;3.5;7.1;0.5;0.1;1.0;0.4;0.4;0.2;0.0;1.1;0.4;0.6;0.1;0.0;GM1721
4019;Bernheze;2029;13.2;4.3;8.0;0.7;0.1;11.1;3.5;7.0;0.5;0.1;1.0;0.4;0.4;0.2;0.0;1.1;0.4;0.6;0.1;0.0;GM1721
4020;Bernheze;2030;13.2;4.3;8.0;0.8;0.1;11.0;3.5;6.9;0.5;0.1;1.0;0.4;0.4;0.2;0.0;1.2;0.4;0.6;0.1;0.0;GM1721
4021;Bernheze;2031;13.2;4.4;8.0;0.7;0.1;11.0;3.6;6.9;0.5;0.1;1.1;0.4;0.5;0.2;0.0;1.2;0.4;0.6;0.1;0.0;GM1721
4022;Bernheze;2032;13.3;4.5;7.9;0.7;0.1;11.0;3.7;6.8;0.4;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.4;0.6;0.1;0.0;GM1721
4023;Bernheze;2033;13.2;4.5;7.9;0.8;0.1;10.9;3.6;6.7;0.4;0.1;1.2;0.4;0.5;0.2;0.0;1.2;0.4;0.6;0.1;0.0;GM1721
4024;Bernheze;2034;13.2;4.5;7.8;0.8;0.1;10.8;3.7;6.6;0.4;0.1;1.2;0.4;0.5;0.2;0.0;1.2;0.4;0.7;0.1;0.0;GM1721
4025;Bernheze;2035;13.2;4.6;7.8;0.7;0.1;10.7;3.7;6.5;0.4;0.1;1.2;0.4;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4026;Bernheze;2036;13.2;4.6;7.7;0.7;0.1;10.6;3.7;6.5;0.4;0.1;1.3;0.4;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4027;Bernheze;2037;13.1;4.5;7.6;0.7;0.1;10.5;3.6;6.4;0.4;0.1;1.3;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4028;Bernheze;2038;13.0;4.5;7.6;0.7;0.1;10.4;3.6;6.2;0.4;0.1;1.3;0.4;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4029;Bernheze;2039;12.9;4.5;7.5;0.7;0.1;10.2;3.6;6.1;0.4;0.1;1.3;0.4;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4030;Bernheze;2040;12.8;4.5;7.4;0.8;0.1;10.1;3.6;6.0;0.4;0.1;1.3;0.4;0.7;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM1721
4031;Bernisse;2012;5.3;1.4;3.6;0.3;0.0;4.8;1.3;3.3;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0568
4032;Bernisse;2013;5.3;1.5;3.6;0.3;0.0;4.9;1.3;3.3;0.3;0.0;0.1;0.0;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0568
4033;Bernisse;2014;5.4;1.5;3.5;0.3;0.0;4.8;1.3;3.2;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;GM0568
4034;Bernisse;2015;5.4;1.6;3.5;0.3;0.0;4.8;1.4;3.2;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;GM0568
4035;Bernisse;2016;5.4;1.6;3.5;0.3;0.0;4.8;1.3;3.2;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;GM0568
4036;Bernisse;2017;5.4;1.6;3.4;0.3;0.0;4.8;1.4;3.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4037;Bernisse;2018;5.4;1.7;3.4;0.3;0.0;4.8;1.4;3.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;GM0568
4038;Bernisse;2019;5.4;1.7;3.4;0.3;0.0;4.8;1.4;3.1;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4039;Bernisse;2020;5.5;1.8;3.3;0.4;0.0;4.8;1.5;3.0;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4040;Bernisse;2021;5.5;1.8;3.3;0.4;0.0;4.8;1.5;3.0;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4041;Bernisse;2022;5.5;1.8;3.2;0.4;0.0;4.8;1.5;2.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4042;Bernisse;2023;5.6;1.9;3.2;0.4;0.0;4.8;1.6;2.9;0.3;0.0;0.3;0.2;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0568
4043;Bernisse;2024;5.6;2.0;3.2;0.4;0.0;4.8;1.6;2.9;0.3;0.0;0.3;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4044;Bernisse;2025;5.6;2.0;3.2;0.4;0.0;4.7;1.6;2.8;0.3;0.0;0.3;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4045;Bernisse;2026;5.6;2.0;3.1;0.4;0.0;4.7;1.6;2.8;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4046;Bernisse;2027;5.6;2.1;3.1;0.4;0.0;4.7;1.6;2.8;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4047;Bernisse;2028;5.6;2.1;3.1;0.3;0.0;4.7;1.7;2.8;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4048;Bernisse;2029;5.6;2.1;3.1;0.4;0.0;4.7;1.7;2.7;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4049;Bernisse;2030;5.6;2.1;3.1;0.4;0.0;4.6;1.7;2.7;0.3;0.0;0.5;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4050;Bernisse;2031;5.6;2.2;3.0;0.4;0.0;4.7;1.7;2.7;0.3;0.0;0.5;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4051;Bernisse;2032;5.6;2.2;3.0;0.4;0.0;4.6;1.7;2.7;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4052;Bernisse;2033;5.6;2.2;3.0;0.4;0.0;4.6;1.7;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4053;Bernisse;2034;5.6;2.2;3.0;0.4;0.0;4.5;1.7;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.3;0.2;0.0;0.0;GM0568
4054;Bernisse;2035;5.6;2.2;3.0;0.4;0.0;4.5;1.7;2.6;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4055;Bernisse;2036;5.6;2.2;3.0;0.4;0.0;4.5;1.7;2.5;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4056;Bernisse;2037;5.6;2.2;3.0;0.4;0.0;4.5;1.7;2.5;0.2;0.0;0.6;0.3;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4057;Bernisse;2038;5.6;2.2;3.0;0.4;0.0;4.4;1.7;2.5;0.2;0.0;0.6;0.3;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4058;Bernisse;2039;5.6;2.2;2.9;0.4;0.0;4.4;1.7;2.5;0.2;0.0;0.6;0.3;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4059;Bernisse;2040;5.6;2.2;2.9;0.4;0.0;4.4;1.7;2.4;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0568
4060;Best;2012;11.8;3.1;7.9;0.7;0.1;10.1;2.6;7.0;0.6;0.0;0.6;0.2;0.3;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4061;Best;2013;11.9;3.2;7.9;0.7;0.1;10.2;2.6;6.9;0.6;0.0;0.6;0.2;0.3;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4062;Best;2014;12.0;3.2;7.9;0.8;0.1;10.2;2.6;6.9;0.6;0.0;0.7;0.2;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4063;Best;2015;12.1;3.3;7.9;0.8;0.1;10.3;2.7;6.9;0.6;0.0;0.7;0.2;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4064;Best;2016;12.2;3.5;7.9;0.8;0.1;10.3;2.8;6.9;0.6;0.0;0.7;0.2;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4065;Best;2017;12.3;3.6;7.9;0.8;0.1;10.4;2.9;6.9;0.6;0.0;0.8;0.2;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4066;Best;2018;12.4;3.7;7.9;0.8;0.1;10.5;3.0;6.9;0.6;0.0;0.8;0.3;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4067;Best;2019;12.5;3.7;7.9;0.8;0.1;10.6;3.1;6.9;0.6;0.0;0.8;0.3;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
