ID;StedelijkheidBuurt;RegioS;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVernielingEnOpenbareOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurwapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVernielingEnOpenbareOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurwapenmisdrijven_14;TotaalVerdachtenVanMisdrijven_15;VerdachtenVanVermogensmisdrijven_16;VerdachtenVernielingEnOpenbareOrde_17;VerdachtenVanGeweldsmisdrijven_18;VerdachtenVanVerkeersmisdrijven_19;VerdachtenVanDrugsmisdrijven_20;TotaalVerdachtenVanMisdrijven_21;VerdachtenVanVermogensmisdrijven_22;VerdachtenVernielingEnOpenbareOrde_23;VerdachtenVanGeweldsmisdrijven_24;VerdachtenVanVerkeersmisdrijven_25;VerdachtenVanDrugsmisdrijven_26
2420;Stedelijkheid;Bedum;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
2421;Stedelijkheid;Bedum;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
2422;Stedelijkheid;Bedum;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
2423;Stedelijkheid;Bedum;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2424;Stedelijkheid;Beek (L.);1999;;;;;;;;;;;;;;;90.0;30.0;20.0;20.0;30.0;10.0;63.0;23.0;12.0;14.0;19.0;4.0
2425;Stedelijkheid;Beek (L.);2000;;;;;;;;;;;;;;;80.0;20.0;10.0;20.0;20.0;0.0;51.0;16.0;8.0;10.0;16.0;
2426;Stedelijkheid;Beek (L.);2001;;;;;;;;;;;;;;;120.0;40.0;30.0;30.0;50.0;0.0;81.0;24.0;19.0;18.0;32.0;
2427;Stedelijkheid;Beek (L.);2002;;;;;;;;;;;;;;;100.0;30.0;10.0;30.0;30.0;10.0;68.0;20.0;9.0;18.0;20.0;6.0
2428;Stedelijkheid;Beek (L.);2003;;;;;;;;;;;;;;;110.0;20.0;10.0;30.0;30.0;10.0;77.0;14.0;8.0;22.0;23.0;9.0
2429;Stedelijkheid;Beek (L.);2004;;;;;;;;;;;;;;;140.0;40.0;30.0;40.0;30.0;0.0;92.0;25.0;22.0;29.0;22.0;
2430;Stedelijkheid;Beek (L.);2005;;;;;;;;;;;;;;;130.0;30.0;30.0;50.0;30.0;10.0;89.0;22.0;22.0;32.0;20.0;10.0
2431;Stedelijkheid;Beek (L.);2006;;;;;;;;;;;;;;;130.0;30.0;30.0;40.0;30.0;10.0;92.0;23.0;23.0;28.0;21.0;8.0
2432;Stedelijkheid;Beek (L.);2007;;;;;;;;;;;;;;;140.0;30.0;30.0;60.0;40.0;10.0;94.0;20.0;19.0;39.0;26.0;7.0
2433;Stedelijkheid;Beek (L.);2008;;;;;;;;;;;;;;;130.0;30.0;30.0;50.0;40.0;10.0;86.0;21.0;23.0;33.0;28.0;7.0
2434;Stedelijkheid;Beek (L.);2009;;;;;;;;;;;;;;;120.0;40.0;30.0;40.0;30.0;20.0;85.0;25.0;22.0;28.0;20.0;13.0
2435;Stedelijkheid;Beek (L.);2010;160.0;40.0;30.0;50.0;40.0;10.0;0.0;105.0;27.0;19.0;33.0;29.0;6.0;;120.0;30.0;30.0;40.0;30.0;10.0;79.0;18.0;19.0;28.0;18.0;5.0
2436;Stedelijkheid;Beek (L.);2011;140.0;40.0;20.0;40.0;40.0;10.0;0.0;95.0;27.0;12.0;28.0;27.0;8.0;3.0;120.0;40.0;20.0;40.0;30.0;10.0;84.0;26.0;10.0;27.0;22.0;7.0
2437;Stedelijkheid;Beek (L.);2012;120.0;40.0;10.0;40.0;20.0;10.0;10.0;83.0;26.0;8.0;30.0;17.0;3.0;5.0;90.0;30.0;20.0;40.0;20.0;10.0;64.0;20.0;12.0;25.0;12.0;4.0
2438;Stedelijkheid;Beek (L.);2013;110.0;30.0;10.0;40.0;20.0;10.0;0.0;74.0;23.0;7.0;25.0;12.0;6.0;;80.0;20.0;10.0;30.0;20.0;20.0;57.0;16.0;7.0;20.0;13.0;11.0
2439;Stedelijkheid;Beek (L.);2014;120.0;30.0;20.0;30.0;30.0;20.0;0.0;81.0;23.0;12.0;17.0;19.0;14.0;3.0;80.0;20.0;20.0;20.0;20.0;10.0;57.0;12.0;14.0;15.0;12.0;7.0
2440;Stedelijkheid;Beek (L.);2015;90.0;30.0;10.0;20.0;20.0;10.0;0.0;60.0;21.0;7.0;13.0;14.0;8.0;;;;;;;;;;;;;
2441;Stedelijkheid;Beek (L.);2016;110.0;30.0;10.0;50.0;30.0;10.0;0.0;75.0;22.0;7.0;32.0;18.0;7.0;;;;;;;;;;;;;
2442;Stedelijkheid;Beek (L.);2017;90.0;30.0;20.0;20.0;20.0;20.0;0.0;63.0;18.0;10.0;14.0;15.0;10.0;3.0;;;;;;;;;;;;
2443;Stedelijkheid;Beek (L.);2018;80.0;30.0;10.0;20.0;20.0;0.0;0.0;52.0;20.0;9.0;13.0;11.0;;3.0;;;;;;;;;;;;
2444;Stedelijkheid;Beek (L.);2019;90.0;30.0;10.0;20.0;10.0;20.0;0.0;64.0;21.0;8.0;14.0;10.0;11.0;;;;;;;;;;;;;
2445;Stedelijkheid;Beek (L.);2020;80.0;20.0;10.0;20.0;20.0;10.0;0.0;52.0;15.0;7.0;10.0;14.0;8.0;;;;;;;;;;;;;
2446;Stedelijkheid;Beek (L.);2021;80.0;10.0;10.0;20.0;30.0;10.0;0.0;55.0;9.0;7.0;16.0;21.0;9.0;;;;;;;;;;;;;
2447;Stedelijkheid;Beek (L.);2022;70.0;20.0;10.0;20.0;20.0;10.0;0.0;51.0;13.0;9.0;13.0;15.0;8.0;;;;;;;;;;;;;
2448;Stedelijkheid;Beekdaelen;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
2449;Stedelijkheid;Beekdaelen;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
2450;Stedelijkheid;Beekdaelen;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
2451;Stedelijkheid;Beekdaelen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
2452;Stedelijkheid;Beekdaelen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
2453;Stedelijkheid;Beekdaelen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
2454;Stedelijkheid;Beekdaelen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
2455;Stedelijkheid;Beekdaelen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
2456;Stedelijkheid;Beekdaelen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
2457;Stedelijkheid;Beekdaelen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
2458;Stedelijkheid;Beekdaelen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
2459;Stedelijkheid;Beekdaelen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
2460;Stedelijkheid;Beekdaelen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;
2461;Stedelijkheid;Beekdaelen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;
2462;Stedelijkheid;Beekdaelen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
2463;Stedelijkheid;Beekdaelen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
2464;Stedelijkheid;Beekdaelen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;
2465;Stedelijkheid;Beekdaelen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
2466;Stedelijkheid;Beekdaelen;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
2467;Stedelijkheid;Beekdaelen;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
2468;Stedelijkheid;Beekdaelen;2019;180.0;50.0;30.0;40.0;40.0;30.0;10.0;56.0;16.0;9.0;11.0;14.0;9.0;2.0;;;;;;;;;;;;
2469;Stedelijkheid;Beekdaelen;2020;180.0;60.0;30.0;40.0;40.0;30.0;10.0;54.0;17.0;10.0;12.0;11.0;9.0;2.0;;;;;;;;;;;;
2470;Stedelijkheid;Beekdaelen;2021;170.0;50.0;20.0;30.0;50.0;30.0;0.0;52.0;15.0;7.0;9.0;16.0;11.0;;;;;;;;;;;;;
2471;Stedelijkheid;Beekdaelen;2022;150.0;40.0;30.0;30.0;60.0;20.0;10.0;45.0;11.0;8.0;10.0;18.0;6.0;3.0;;;;;;;;;;;;
2472;Stedelijkheid;Beemster;1999;;;;;;;;;;;;;;;50.0;20.0;10.0;10.0;20.0;0.0;69.0;27.0;16.0;7.0;25.0;
2473;Stedelijkheid;Beemster;2000;;;;;;;;;;;;;;;50.0;10.0;20.0;10.0;20.0;0.0;72.0;18.0;23.0;7.0;23.0;
2474;Stedelijkheid;Beemster;2001;;;;;;;;;;;;;;;60.0;10.0;10.0;10.0;30.0;0.0;86.0;13.0;7.0;18.0;39.0;
2475;Stedelijkheid;Beemster;2002;;;;;;;;;;;;;;;40.0;0.0;10.0;10.0;20.0;0.0;61.0;;8.0;13.0;32.0;
2476;Stedelijkheid;Beemster;2003;;;;;;;;;;;;;;;70.0;10.0;20.0;10.0;30.0;0.0;92.0;10.0;24.0;17.0;35.0;
2477;Stedelijkheid;Beemster;2004;;;;;;;;;;;;;;;60.0;10.0;10.0;10.0;30.0;0.0;85.0;10.0;15.0;17.0;35.0;
2478;Stedelijkheid;Beemster;2005;;;;;;;;;;;;;;;70.0;10.0;10.0;10.0;30.0;0.0;90.0;8.0;12.0;18.0;37.0;
2479;Stedelijkheid;Beemster;2006;;;;;;;;;;;;;;;70.0;10.0;10.0;20.0;30.0;0.0;101.0;14.0;15.0;30.0;42.0;
2480;Stedelijkheid;Beemster;2007;;;;;;;;;;;;;;;60.0;10.0;10.0;10.0;20.0;0.0;84.0;11.0;14.0;18.0;26.0;
2481;Stedelijkheid;Beemster;2008;;;;;;;;;;;;;;;70.0;10.0;20.0;20.0;30.0;0.0;92.0;8.0;26.0;23.0;35.0;
2482;Stedelijkheid;Beemster;2009;;;;;;;;;;;;;;;70.0;10.0;10.0;20.0;20.0;10.0;89.0;19.0;12.0;20.0;20.0;7.0
2483;Stedelijkheid;Beemster;2010;90.0;20.0;20.0;30.0;20.0;0.0;0.0;115.0;28.0;30.0;34.0;27.0;;;70.0;20.0;20.0;20.0;30.0;0.0;92.0;20.0;22.0;20.0;34.0;
2484;Stedelijkheid;Beemster;2011;90.0;20.0;20.0;30.0;20.0;0.0;0.0;126.0;31.0;25.0;40.0;31.0;;;60.0;20.0;20.0;20.0;20.0;0.0;85.0;20.0;20.0;21.0;21.0;
2485;Stedelijkheid;Beemster;2012;90.0;10.0;20.0;20.0;20.0;0.0;0.0;114.0;17.0;29.0;30.0;32.0;;;50.0;0.0;20.0;20.0;20.0;0.0;69.0;;24.0;21.0;21.0;
2486;Stedelijkheid;Beemster;2013;70.0;20.0;10.0;20.0;20.0;0.0;0.0;84.0;21.0;17.0;21.0;21.0;;;40.0;10.0;10.0;10.0;10.0;0.0;53.0;8.0;14.0;13.0;9.0;
2487;Stedelijkheid;Beemster;2014;70.0;20.0;20.0;20.0;20.0;0.0;0.0;96.0;30.0;19.0;22.0;28.0;;;50.0;10.0;10.0;10.0;10.0;0.0;58.0;15.0;10.0;10.0;18.0;
2488;Stedelijkheid;Beemster;2015;60.0;10.0;10.0;20.0;20.0;0.0;0.0;70.0;11.0;14.0;23.0;19.0;;;;;;;;;;;;;;
2489;Stedelijkheid;Beemster;2016;50.0;20.0;10.0;10.0;20.0;0.0;0.0;66.0;20.0;10.0;10.0;24.0;;;;;;;;;;;;;;
2490;Stedelijkheid;Beemster;2017;50.0;10.0;0.0;10.0;20.0;0.0;0.0;57.0;16.0;;12.0;20.0;5.0;;;;;;;;;;;;;
2491;Stedelijkheid;Beemster;2018;60.0;20.0;10.0;10.0;20.0;10.0;0.0;75.0;22.0;14.0;14.0;18.0;13.0;;;;;;;;;;;;;
2492;Stedelijkheid;Beemster;2019;60.0;10.0;0.0;10.0;20.0;10.0;0.0;64.0;15.0;;14.0;28.0;12.0;;;;;;;;;;;;;
2493;Stedelijkheid;Beemster;2020;60.0;10.0;0.0;10.0;30.0;10.0;0.0;71.0;15.0;;9.0;35.0;7.0;;;;;;;;;;;;;
2494;Stedelijkheid;Beemster;2021;50.0;10.0;10.0;10.0;20.0;10.0;0.0;50.0;11.0;7.0;9.0;22.0;7.0;;;;;;;;;;;;;
2495;Stedelijkheid;Beemster;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2496;Stedelijkheid;Beesel;1999;;;;;;;;;;;;;;;60.0;10.0;10.0;20.0;20.0;0.0;54.0;10.0;12.0;19.0;17.0;
2497;Stedelijkheid;Beesel;2000;;;;;;;;;;;;;;;50.0;10.0;10.0;20.0;20.0;0.0;41.0;10.0;6.0;13.0;15.0;
2498;Stedelijkheid;Beesel;2001;;;;;;;;;;;;;;;70.0;20.0;10.0;20.0;20.0;10.0;59.0;19.0;11.0;16.0;18.0;7.0
2499;Stedelijkheid;Beesel;2002;;;;;;;;;;;;;;;50.0;10.0;10.0;20.0;20.0;0.0;45.0;9.0;10.0;16.0;17.0;
2500;Stedelijkheid;Beesel;2003;;;;;;;;;;;;;;;70.0;10.0;10.0;20.0;20.0;10.0;62.0;12.0;9.0;19.0;18.0;8.0
2501;Stedelijkheid;Beesel;2004;;;;;;;;;;;;;;;80.0;20.0;20.0;30.0;20.0;10.0;73.0;14.0;16.0;22.0;21.0;6.0
2502;Stedelijkheid;Beesel;2005;;;;;;;;;;;;;;;100.0;20.0;30.0;40.0;20.0;0.0;86.0;19.0;29.0;31.0;14.0;
2503;Stedelijkheid;Beesel;2006;;;;;;;;;;;;;;;100.0;30.0;20.0;50.0;20.0;10.0;86.0;22.0;19.0;42.0;14.0;4.0
2504;Stedelijkheid;Beesel;2007;;;;;;;;;;;;;;;140.0;30.0;40.0;50.0;30.0;10.0;116.0;26.0;31.0;43.0;26.0;4.0
2505;Stedelijkheid;Beesel;2008;;;;;;;;;;;;;;;100.0;30.0;20.0;40.0;30.0;10.0;84.0;21.0;14.0;35.0;23.0;8.0
2506;Stedelijkheid;Beesel;2009;;;;;;;;;;;;;;;100.0;30.0;20.0;30.0;20.0;10.0;84.0;23.0;16.0;28.0;17.0;12.0
2507;Stedelijkheid;Beesel;2010;180.0;40.0;40.0;50.0;40.0;20.0;0.0;146.0;36.0;37.0;41.0;31.0;15.0;;160.0;40.0;40.0;40.0;30.0;20.0;133.0;36.0;34.0;34.0;27.0;14.0
2508;Stedelijkheid;Beesel;2011;130.0;40.0;20.0;30.0;40.0;10.0;0.0;106.0;32.0;16.0;27.0;30.0;11.0;;140.0;40.0;20.0;30.0;40.0;20.0;115.0;32.0;20.0;24.0;35.0;17.0
2509;Stedelijkheid;Beesel;2012;140.0;40.0;20.0;50.0;20.0;20.0;10.0;114.0;34.0;18.0;40.0;16.0;13.0;6.0;130.0;40.0;30.0;50.0;20.0;20.0;111.0;30.0;22.0;43.0;15.0;14.0
2510;Stedelijkheid;Beesel;2013;120.0;30.0;10.0;40.0;20.0;20.0;0.0;100.0;26.0;5.0;34.0;19.0;15.0;;120.0;40.0;10.0;40.0;20.0;20.0;104.0;30.0;8.0;29.0;14.0;18.0
2511;Stedelijkheid;Beesel;2014;90.0;30.0;10.0;20.0;20.0;10.0;0.0;72.0;26.0;8.0;14.0;19.0;9.0;;90.0;30.0;10.0;20.0;20.0;10.0;76.0;29.0;7.0;19.0;19.0;8.0
2512;Stedelijkheid;Beesel;2015;80.0;20.0;10.0;30.0;10.0;10.0;0.0;65.0;13.0;11.0;22.0;9.0;7.0;;;;;;;;;;;;;
2513;Stedelijkheid;Beesel;2016;90.0;30.0;10.0;30.0;10.0;10.0;0.0;78.0;29.0;10.0;24.0;8.0;8.0;;;;;;;;;;;;;
2514;Stedelijkheid;Beesel;2017;60.0;20.0;10.0;20.0;10.0;10.0;0.0;52.0;13.0;10.0;14.0;11.0;4.0;;;;;;;;;;;;;
2515;Stedelijkheid;Beesel;2018;80.0;20.0;20.0;20.0;10.0;10.0;0.0;65.0;19.0;13.0;20.0;11.0;9.0;;;;;;;;;;;;;
2516;Stedelijkheid;Beesel;2019;70.0;20.0;10.0;20.0;20.0;10.0;0.0;60.0;18.0;10.0;14.0;14.0;8.0;;;;;;;;;;;;;
2517;Stedelijkheid;Beesel;2020;70.0;20.0;10.0;10.0;20.0;0.0;0.0;56.0;18.0;7.0;10.0;15.0;;;;;;;;;;;;;;
2518;Stedelijkheid;Beesel;2021;70.0;10.0;10.0;30.0;20.0;10.0;10.0;59.0;12.0;7.0;22.0;18.0;6.0;4.0;;;;;;;;;;;;
2519;Stedelijkheid;Beesel;2022;50.0;10.0;10.0;10.0;20.0;0.0;0.0;40.0;10.0;7.0;7.0;19.0;;;;;;;;;;;;;;
2520;Stedelijkheid;Belfeld;1999;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;10.0;0.0;75.0;15.0;30.0;11.0;17.0;
2521;Stedelijkheid;Belfeld;2000;;;;;;;;;;;;;;;30.0;10.0;10.0;0.0;10.0;0.0;60.0;28.0;15.0;;15.0;
2522;Stedelijkheid;Belfeld;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
2523;Stedelijkheid;Belfeld;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
2524;Stedelijkheid;Belfeld;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
2525;Stedelijkheid;Belfeld;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
2526;Stedelijkheid;Belfeld;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
2527;Stedelijkheid;Belfeld;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
2528;Stedelijkheid;Belfeld;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
2529;Stedelijkheid;Belfeld;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
2530;Stedelijkheid;Belfeld;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;Stedelijkheid;Belfeld;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;Stedelijkheid;Belfeld;2011;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;Stedelijkheid;Belfeld;2012;;;;;;;;;;;;;;;;;;;;;;;;;;
2534;Stedelijkheid;Belfeld;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
2535;Stedelijkheid;Belfeld;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
2536;Stedelijkheid;Belfeld;2015;;;;;;;;;;;;;;;;;;;;;;;;;;
2537;Stedelijkheid;Belfeld;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
2538;Stedelijkheid;Belfeld;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
2539;Stedelijkheid;Belfeld;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
2540;Stedelijkheid;Belfeld;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
2541;Stedelijkheid;Belfeld;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
2542;Stedelijkheid;Belfeld;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
2543;Stedelijkheid;Belfeld;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2544;Stedelijkheid;Bellingwedde;1999;;;;;;;;;;;;;;;60.0;10.0;10.0;20.0;20.0;0.0;66.0;12.0;17.0;18.0;23.0;
2545;Stedelijkheid;Bellingwedde;2000;;;;;;;;;;;;;;;70.0;20.0;20.0;10.0;20.0;0.0;79.0;24.0;20.0;13.0;20.0;
2546;Stedelijkheid;Bellingwedde;2001;;;;;;;;;;;;;;;70.0;10.0;10.0;10.0;30.0;10.0;83.0;17.0;9.0;15.0;34.0;6.0
2547;Stedelijkheid;Bellingwedde;2002;;;;;;;;;;;;;;;70.0;20.0;10.0;10.0;30.0;0.0;83.0;21.0;12.0;17.0;35.0;
2548;Stedelijkheid;Bellingwedde;2003;;;;;;;;;;;;;;;70.0;20.0;20.0;20.0;20.0;10.0;84.0;27.0;21.0;23.0;20.0;8.0
2549;Stedelijkheid;Bellingwedde;2004;;;;;;;;;;;;;;;90.0;30.0;20.0;20.0;30.0;10.0;101.0;29.0;18.0;24.0;36.0;7.0
2550;Stedelijkheid;Bellingwedde;2005;;;;;;;;;;;;;;;110.0;30.0;20.0;30.0;20.0;10.0;129.0;34.0;28.0;33.0;28.0;13.0
2551;Stedelijkheid;Bellingwedde;2006;;;;;;;;;;;;;;;110.0;30.0;30.0;40.0;20.0;10.0;131.0;35.0;37.0;43.0;27.0;15.0
2552;Stedelijkheid;Bellingwedde;2007;;;;;;;;;;;;;;;80.0;20.0;20.0;30.0;20.0;0.0;91.0;18.0;25.0;41.0;26.0;
2553;Stedelijkheid;Bellingwedde;2008;;;;;;;;;;;;;;;90.0;20.0;20.0;30.0;10.0;0.0;102.0;26.0;28.0;34.0;16.0;
2554;Stedelijkheid;Bellingwedde;2009;;;;;;;;;;;;;;;80.0;20.0;20.0;30.0;20.0;10.0;95.0;21.0;20.0;34.0;18.0;9.0
2555;Stedelijkheid;Bellingwedde;2010;130.0;30.0;20.0;40.0;40.0;10.0;0.0;154.0;31.0;20.0;43.0;43.0;17.0;;90.0;20.0;10.0;30.0;30.0;10.0;102.0;20.0;7.0;31.0;36.0;8.0
2556;Stedelijkheid;Bellingwedde;2011;120.0;30.0;30.0;40.0;20.0;10.0;0.0;143.0;39.0;30.0;44.0;28.0;13.0;;60.0;20.0;10.0;20.0;20.0;10.0;77.0;22.0;11.0;22.0;20.0;8.0
2557;Stedelijkheid;Bellingwedde;2012;80.0;20.0;20.0;30.0;10.0;10.0;0.0;102.0;29.0;20.0;38.0;13.0;9.0;;60.0;10.0;10.0;20.0;10.0;10.0;73.0;16.0;16.0;27.0;10.0;11.0
2558;Stedelijkheid;Bellingwedde;2013;90.0;30.0;10.0;30.0;10.0;10.0;0.0;110.0;33.0;13.0;33.0;16.0;15.0;;60.0;20.0;10.0;20.0;10.0;10.0;79.0;20.0;13.0;23.0;14.0;11.0
2559;Stedelijkheid;Bellingwedde;2014;90.0;10.0;10.0;30.0;20.0;10.0;0.0;109.0;16.0;17.0;40.0;25.0;11.0;;40.0;10.0;10.0;10.0;20.0;10.0;48.0;7.0;6.0;14.0;18.0;6.0
2560;Stedelijkheid;Bellingwedde;2015;80.0;20.0;10.0;30.0;10.0;10.0;0.0;101.0;28.0;15.0;32.0;15.0;11.0;;;;;;;;;;;;;
2561;Stedelijkheid;Bellingwedde;2016;50.0;10.0;10.0;20.0;10.0;0.0;0.0;60.0;11.0;9.0;24.0;11.0;5.0;;;;;;;;;;;;;
2562;Stedelijkheid;Bellingwedde;2017;60.0;10.0;10.0;20.0;10.0;10.0;10.0;78.0;18.0;11.0;24.0;15.0;10.0;6.0;;;;;;;;;;;;
2563;Stedelijkheid;Bellingwedde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
2564;Stedelijkheid;Bellingwedde;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
2565;Stedelijkheid;Bellingwedde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
2566;Stedelijkheid;Bellingwedde;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
2567;Stedelijkheid;Bellingwedde;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2568;Stedelijkheid;Bemmel;1999;;;;;;;;;;;;;;;90.0;10.0;20.0;20.0;30.0;0.0;57.0;9.0;13.0;13.0;19.0;
2569;Stedelijkheid;Bemmel;2000;;;;;;;;;;;;;;;80.0;10.0;10.0;20.0;30.0;0.0;54.0;9.0;9.0;14.0;20.0;
2570;Stedelijkheid;Bemmel;2001;;;;;;;;;;;;;;;280.0;70.0;50.0;70.0;90.0;20.0;79.0;19.0;15.0;19.0;26.0;4.0
2571;Stedelijkheid;Bemmel;2002;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
2572;Stedelijkheid;Bemmel;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
2573;Stedelijkheid;Bemmel;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
2574;Stedelijkheid;Bemmel;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
2575;Stedelijkheid;Bemmel;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
2576;Stedelijkheid;Bemmel;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
2577;Stedelijkheid;Bemmel;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
2578;Stedelijkheid;Bemmel;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
2579;Stedelijkheid;Bemmel;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
2580;Stedelijkheid;Bemmel;2011;;;;;;;;;;;;;;;;;;;;;;;;;;
2581;Stedelijkheid;Bemmel;2012;;;;;;;;;;;;;;;;;;;;;;;;;;
2582;Stedelijkheid;Bemmel;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
2583;Stedelijkheid;Bemmel;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
2584;Stedelijkheid;Bemmel;2015;;;;;;;;;;;;;;;;;;;;;;;;;;
2585;Stedelijkheid;Bemmel;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
2586;Stedelijkheid;Bemmel;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
2587;Stedelijkheid;Bemmel;2018;;;;;;;;;;;;;;;;;;;;;;;;;;
2588;Stedelijkheid;Bemmel;2019;;;;;;;;;;;;;;;;;;;;;;;;;;
2589;Stedelijkheid;Bemmel;2020;;;;;;;;;;;;;;;;;;;;;;;;;;
2590;Stedelijkheid;Bemmel;2021;;;;;;;;;;;;;;;;;;;;;;;;;;
2591;Stedelijkheid;Bemmel;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2592;Stedelijkheid;Bennebroek;1999;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;20.0;0.0;89.0;11.0;11.0;23.0;39.0;
2593;Stedelijkheid;Bennebroek;2000;;;;;;;;;;;;;;;40.0;0.0;10.0;10.0;20.0;0.0;94.0;;22.0;20.0;45.0;
2594;Stedelijkheid;Bennebroek;2001;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;20.0;0.0;77.0;13.0;18.0;13.0;33.0;
2595;Stedelijkheid;Bennebroek;2002;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;10.0;0.0;79.0;24.0;11.0;13.0;28.0;
2596;Stedelijkheid;Bennebroek;2003;;;;;;;;;;;;;;;40.0;10.0;0.0;10.0;20.0;0.0;91.0;31.0;;18.0;45.0;
2597;Stedelijkheid;Bennebroek;2004;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;10.0;0.0;90.0;27.0;22.0;16.0;31.0;
2598;Stedelijkheid;Bennebroek;2005;;;;;;;;;;;;;;;40.0;0.0;10.0;10.0;10.0;0.0;79.0;;18.0;32.0;27.0;
2599;Stedelijkheid;Bennebroek;2006;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;20.0;10.0;92.0;20.0;16.0;16.0;38.0;11.0
2600;Stedelijkheid;Bennebroek;2007;;;;;;;;;;;;;;;40.0;10.0;10.0;10.0;20.0;0.0;94.0;11.0;13.0;29.0;42.0;
2601;Stedelijkheid;Bennebroek;2008;;;;;;;;;;;;;;;40.0;0.0;10.0;10.0;20.0;0.0;78.0;;18.0;18.0;33.0;
2602;Stedelijkheid;Bennebroek;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
2603;Stedelijkheid;Bennebroek;2010;;;;;;;;;;;;;;;;;;;;;;;;;;
