ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
908;Enschede;Man;45 tot 65 jaar;17.1;21.4
909;Enschede;Man;65 jaar en ouder;8.5;17.4
910;Enschede;Vrouw;Totaal leeftijd;46.3;12.5
911;Enschede;Vrouw;15 tot 25 jaar;5.1;8.7
912;Enschede;Vrouw;25 tot 45 jaar;17.2;13.4
913;Enschede;Vrouw;45 tot 65 jaar;11.9;12.4
914;Enschede;Vrouw;65 jaar en ouder;12.1;12.8
915;Apeldoorn;Totaal mannen en vrouwen;Totaal leeftijd;106.3;17.8
916;Apeldoorn;Totaal mannen en vrouwen;15 tot 25 jaar;10.2;9.5
917;Apeldoorn;Totaal mannen en vrouwen;25 tot 45 jaar;39.4;18.4
918;Apeldoorn;Totaal mannen en vrouwen;45 tot 65 jaar;33.3;20.8
919;Apeldoorn;Totaal mannen en vrouwen;65 jaar en ouder;23.3;15.9
920;Apeldoorn;Man;Totaal leeftijd;56.2;21.7
921;Apeldoorn;Man;15 tot 25 jaar;5.4;10.5
922;Apeldoorn;Man;25 tot 45 jaar;21.5;22.0
923;Apeldoorn;Man;45 tot 65 jaar;19.7;25.5
924;Apeldoorn;Man;65 jaar en ouder;9.6;19.8
925;Apeldoorn;Vrouw;Totaal leeftijd;50.1;13.3
926;Apeldoorn;Vrouw;15 tot 25 jaar;4.8;8.4
927;Apeldoorn;Vrouw;25 tot 45 jaar;17.9;14.2
928;Apeldoorn;Vrouw;45 tot 65 jaar;13.7;14.0
929;Apeldoorn;Vrouw;65 jaar en ouder;13.7;13.2
930;Arnhem;Totaal mannen en vrouwen;Totaal leeftijd;92.5;17.3
931;Arnhem;Totaal mannen en vrouwen;15 tot 25 jaar;9.4;9.4
932;Arnhem;Totaal mannen en vrouwen;25 tot 45 jaar;39.8;18.1
933;Arnhem;Totaal mannen en vrouwen;45 tot 65 jaar;24.9;19.6
934;Arnhem;Totaal mannen en vrouwen;65 jaar en ouder;18.3;16.3
935;Arnhem;Man;Totaal leeftijd;48.2;20.2
936;Arnhem;Man;15 tot 25 jaar;4.7;9.8
937;Arnhem;Man;25 tot 45 jaar;21.8;20.5
938;Arnhem;Man;45 tot 65 jaar;14.4;23.3
939;Arnhem;Man;65 jaar en ouder;7.3;20.0
940;Arnhem;Vrouw;Totaal leeftijd;44.3;14.0
941;Arnhem;Vrouw;15 tot 25 jaar;4.7;9.0
942;Arnhem;Vrouw;25 tot 45 jaar;18.0;15.2
943;Arnhem;Vrouw;45 tot 65 jaar;10.6;14.6
944;Arnhem;Vrouw;65 jaar en ouder;11.0;13.8
945;Nijmegen;Totaal mannen en vrouwen;Totaal leeftijd;106.3;16.7
946;Nijmegen;Totaal mannen en vrouwen;15 tot 25 jaar;12.4;8.5
947;Nijmegen;Totaal mannen en vrouwen;25 tot 45 jaar;43.0;17.8
948;Nijmegen;Totaal mannen en vrouwen;45 tot 65 jaar;30.8;19.2
949;Nijmegen;Totaal mannen en vrouwen;65 jaar en ouder;20.1;15.7
950;Nijmegen;Man;Totaal leeftijd;53.2;19.5
951;Nijmegen;Man;15 tot 25 jaar;5.5;8.9
952;Nijmegen;Man;25 tot 45 jaar;22.5;19.8
953;Nijmegen;Man;45 tot 65 jaar;17.1;22.7
954;Nijmegen;Man;65 jaar en ouder;8.1;19.0
955;Nijmegen;Vrouw;Totaal leeftijd;53.1;13.9
956;Nijmegen;Vrouw;15 tot 25 jaar;6.9;8.2
957;Nijmegen;Vrouw;25 tot 45 jaar;20.5;15.5
958;Nijmegen;Vrouw;45 tot 65 jaar;13.7;14.8
959;Nijmegen;Vrouw;65 jaar en ouder;12.0;13.5
960;Amersfoort;Totaal mannen en vrouwen;Totaal leeftijd;107.0;19.3
961;Amersfoort;Totaal mannen en vrouwen;15 tot 25 jaar;10.3;9.1
962;Amersfoort;Totaal mannen en vrouwen;25 tot 45 jaar;46.6;20.4
963;Amersfoort;Totaal mannen en vrouwen;45 tot 65 jaar;31.3;22.4
964;Amersfoort;Totaal mannen en vrouwen;65 jaar en ouder;18.7;16.9
965;Amersfoort;Man;Totaal leeftijd;55.0;23.7
966;Amersfoort;Man;15 tot 25 jaar;5.0;9.3
967;Amersfoort;Man;25 tot 45 jaar;24.8;24.4
968;Amersfoort;Man;45 tot 65 jaar;17.7;27.8
969;Amersfoort;Man;65 jaar en ouder;7.4;21.2
970;Amersfoort;Vrouw;Totaal leeftijd;52.0;14.6
971;Amersfoort;Vrouw;15 tot 25 jaar;5.3;8.9
972;Amersfoort;Vrouw;25 tot 45 jaar;21.8;15.9
973;Amersfoort;Vrouw;45 tot 65 jaar;13.6;15.3
974;Amersfoort;Vrouw;65 jaar en ouder;11.3;14.1
975;Utrecht;Totaal mannen en vrouwen;Totaal leeftijd;275.5;18.3
976;Utrecht;Totaal mannen en vrouwen;15 tot 25 jaar;31.8;9.1
977;Utrecht;Totaal mannen en vrouwen;25 tot 45 jaar;126.2;19.9
978;Utrecht;Totaal mannen en vrouwen;45 tot 65 jaar;75.0;20.8
979;Utrecht;Totaal mannen en vrouwen;65 jaar en ouder;42.5;15.9
980;Utrecht;Man;Totaal leeftijd;138.8;21.7
981;Utrecht;Man;15 tot 25 jaar;14.0;9.5
982;Utrecht;Man;25 tot 45 jaar;66.2;22.6
983;Utrecht;Man;45 tot 65 jaar;41.5;25.2
984;Utrecht;Man;65 jaar en ouder;17.1;19.4
985;Utrecht;Vrouw;Totaal leeftijd;136.7;14.8
986;Utrecht;Vrouw;15 tot 25 jaar;17.8;8.8
987;Utrecht;Vrouw;25 tot 45 jaar;60.0;16.9
988;Utrecht;Vrouw;45 tot 65 jaar;33.4;15.4
989;Utrecht;Vrouw;65 jaar en ouder;25.5;13.5
990;Amsterdam;Totaal mannen en vrouwen;Totaal leeftijd;685.3;18.8
991;Amsterdam;Totaal mannen en vrouwen;15 tot 25 jaar;56.6;9.6
992;Amsterdam;Totaal mannen en vrouwen;25 tot 45 jaar;302.0;20.5
993;Amsterdam;Totaal mannen en vrouwen;45 tot 65 jaar;201.7;20.5
994;Amsterdam;Totaal mannen en vrouwen;65 jaar en ouder;124.9;15.9
995;Amsterdam;Man;Totaal leeftijd;347.7;21.6
996;Amsterdam;Man;15 tot 25 jaar;26.9;9.9
997;Amsterdam;Man;25 tot 45 jaar;159.9;22.9
998;Amsterdam;Man;45 tot 65 jaar;110.5;23.8
999;Amsterdam;Man;65 jaar en ouder;50.4;19.1
1000;Amsterdam;Vrouw;Totaal leeftijd;337.6;15.8
1001;Amsterdam;Vrouw;15 tot 25 jaar;29.7;9.3
1002;Amsterdam;Vrouw;25 tot 45 jaar;142.1;17.8
1003;Amsterdam;Vrouw;45 tot 65 jaar;91.2;16.4
1004;Amsterdam;Vrouw;65 jaar en ouder;74.5;13.8
1005;Haarlem;Totaal mannen en vrouwen;Totaal leeftijd;132.7;19.7
1006;Haarlem;Totaal mannen en vrouwen;15 tot 25 jaar;11.0;9.2
1007;Haarlem;Totaal mannen en vrouwen;25 tot 45 jaar;49.4;20.5
1008;Haarlem;Totaal mannen en vrouwen;45 tot 65 jaar;41.7;22.9
1009;Haarlem;Totaal mannen en vrouwen;65 jaar en ouder;30.7;18.0
1010;Haarlem;Man;Totaal leeftijd;66.6;23.8
1011;Haarlem;Man;15 tot 25 jaar;5.5;9.3
1012;Haarlem;Man;25 tot 45 jaar;26.2;23.7
1013;Haarlem;Man;45 tot 65 jaar;23.0;28.4
1014;Haarlem;Man;65 jaar en ouder;11.9;22.2
1015;Haarlem;Vrouw;Totaal leeftijd;66.1;15.6
1016;Haarlem;Vrouw;15 tot 25 jaar;5.5;9.1
1017;Haarlem;Vrouw;25 tot 45 jaar;23.1;16.8
1018;Haarlem;Vrouw;45 tot 65 jaar;18.7;16.2
1019;Haarlem;Vrouw;65 jaar en ouder;18.8;15.3
1020;Leiden;Totaal mannen en vrouwen;Totaal leeftijd;168.1;19.3
1021;Leiden;Totaal mannen en vrouwen;15 tot 25 jaar;19.7;9.2
1022;Leiden;Totaal mannen en vrouwen;25 tot 45 jaar;66.9;20.2
1023;Leiden;Totaal mannen en vrouwen;45 tot 65 jaar;49.5;23.4
1024;Leiden;Totaal mannen en vrouwen;65 jaar en ouder;32.0;17.2
1025;Leiden;Man;Totaal leeftijd;87.4;23.6
1026;Leiden;Man;15 tot 25 jaar;9.4;9.9
1027;Leiden;Man;25 tot 45 jaar;36.0;23.7
1028;Leiden;Man;45 tot 65 jaar;28.8;28.9
1029;Leiden;Man;65 jaar en ouder;13.1;21.4
1030;Leiden;Vrouw;Totaal leeftijd;80.8;14.6
1031;Leiden;Vrouw;15 tot 25 jaar;10.3;8.5
1032;Leiden;Vrouw;25 tot 45 jaar;30.9;16.1
1033;Leiden;Vrouw;45 tot 65 jaar;20.8;15.9
1034;Leiden;Vrouw;65 jaar en ouder;18.9;14.2
1035;'s-Gravenhage;Totaal mannen en vrouwen;Totaal leeftijd;421.4;19.2
1036;'s-Gravenhage;Totaal mannen en vrouwen;15 tot 25 jaar;35.6;10.0
1037;'s-Gravenhage;Totaal mannen en vrouwen;25 tot 45 jaar;164.7;20.0
1038;'s-Gravenhage;Totaal mannen en vrouwen;45 tot 65 jaar;125.0;21.7
1039;'s-Gravenhage;Totaal mannen en vrouwen;65 jaar en ouder;96.1;17.9
1040;'s-Gravenhage;Man;Totaal leeftijd;212.4;22.6
1041;'s-Gravenhage;Man;15 tot 25 jaar;17.5;10.4
1042;'s-Gravenhage;Man;25 tot 45 jaar;88.4;22.6
1043;'s-Gravenhage;Man;45 tot 65 jaar;69.5;26.2
1044;'s-Gravenhage;Man;65 jaar en ouder;36.9;21.7
1045;'s-Gravenhage;Vrouw;Totaal leeftijd;209.0;15.7
1046;'s-Gravenhage;Vrouw;15 tot 25 jaar;18.0;9.6
1047;'s-Gravenhage;Vrouw;25 tot 45 jaar;76.3;16.9
1048;'s-Gravenhage;Vrouw;45 tot 65 jaar;55.4;16.1
1049;'s-Gravenhage;Vrouw;65 jaar en ouder;59.2;15.5
1050;Rotterdam;Totaal mannen en vrouwen;Totaal leeftijd;667.9;17.5
1051;Rotterdam;Totaal mannen en vrouwen;15 tot 25 jaar;65.5;9.8
1052;Rotterdam;Totaal mannen en vrouwen;25 tot 45 jaar;263.4;18.9
1053;Rotterdam;Totaal mannen en vrouwen;45 tot 65 jaar;196.7;19.9
1054;Rotterdam;Totaal mannen en vrouwen;65 jaar en ouder;142.3;15.0
1055;Rotterdam;Man;Totaal leeftijd;345.2;20.8
1056;Rotterdam;Man;15 tot 25 jaar;32.1;10.2
1057;Rotterdam;Man;25 tot 45 jaar;142.3;21.6
1058;Rotterdam;Man;45 tot 65 jaar;113.0;23.9
1059;Rotterdam;Man;65 jaar en ouder;57.8;18.3
1060;Rotterdam;Vrouw;Totaal leeftijd;322.7;13.9
1061;Rotterdam;Vrouw;15 tot 25 jaar;33.4;9.5
1062;Rotterdam;Vrouw;25 tot 45 jaar;121.1;15.6
1063;Rotterdam;Vrouw;45 tot 65 jaar;83.7;14.4
1064;Rotterdam;Vrouw;65 jaar en ouder;84.5;12.7
1065;Dordrecht;Totaal mannen en vrouwen;Totaal leeftijd;162.4;17.8
1066;Dordrecht;Totaal mannen en vrouwen;15 tot 25 jaar;17.2;9.5
1067;Dordrecht;Totaal mannen en vrouwen;25 tot 45 jaar;61.7;19.0
1068;Dordrecht;Totaal mannen en vrouwen;45 tot 65 jaar;48.8;21.2
1069;Dordrecht;Totaal mannen en vrouwen;65 jaar en ouder;34.6;15.2
1070;Dordrecht;Man;Totaal leeftijd;87.6;21.9
1071;Dordrecht;Man;15 tot 25 jaar;8.9;10.1
1072;Dordrecht;Man;25 tot 45 jaar;34.5;22.9
1073;Dordrecht;Man;45 tot 65 jaar;29.5;25.9
1074;Dordrecht;Man;65 jaar en ouder;14.6;18.9
1075;Dordrecht;Vrouw;Totaal leeftijd;74.8;13.0
1076;Dordrecht;Vrouw;15 tot 25 jaar;8.3;8.9
1077;Dordrecht;Vrouw;25 tot 45 jaar;27.2;14.0
1078;Dordrecht;Vrouw;45 tot 65 jaar;19.3;13.9
1079;Dordrecht;Vrouw;65 jaar en ouder;20.0;12.5
1080;Breda;Totaal mannen en vrouwen;Totaal leeftijd;112.2;18.2
1081;Breda;Totaal mannen en vrouwen;15 tot 25 jaar;11.4;9.0
1082;Breda;Totaal mannen en vrouwen;25 tot 45 jaar;43.9;19.4
1083;Breda;Totaal mannen en vrouwen;45 tot 65 jaar;32.8;21.1
1084;Breda;Totaal mannen en vrouwen;65 jaar en ouder;24.0;16.2
1085;Breda;Man;Totaal leeftijd;58.3;22.1
1086;Breda;Man;15 tot 25 jaar;5.5;9.6
1087;Breda;Man;25 tot 45 jaar;23.8;22.8
1088;Breda;Man;45 tot 65 jaar;19.3;25.8
1089;Breda;Man;65 jaar en ouder;9.8;20.1
1090;Breda;Vrouw;Totaal leeftijd;53.9;13.9
1091;Breda;Vrouw;15 tot 25 jaar;6.0;8.6
1092;Breda;Vrouw;25 tot 45 jaar;20.1;15.5
1093;Breda;Vrouw;45 tot 65 jaar;13.6;14.3
1094;Breda;Vrouw;65 jaar en ouder;14.2;13.6
1095;Tilburg;Totaal mannen en vrouwen;Totaal leeftijd;151.4;16.8
1096;Tilburg;Totaal mannen en vrouwen;15 tot 25 jaar;18.5;8.8
1097;Tilburg;Totaal mannen en vrouwen;25 tot 45 jaar;61.0;18.1
1098;Tilburg;Totaal mannen en vrouwen;45 tot 65 jaar;44.9;19.5
1099;Tilburg;Totaal mannen en vrouwen;65 jaar en ouder;27.1;14.8
1100;Tilburg;Man;Totaal leeftijd;79.5;20.2
1101;Tilburg;Man;15 tot 25 jaar;9.3;9.3
1102;Tilburg;Man;25 tot 45 jaar;32.8;21.2
1103;Tilburg;Man;45 tot 65 jaar;26.1;23.7
1104;Tilburg;Man;65 jaar en ouder;11.4;17.9
1105;Tilburg;Vrouw;Totaal leeftijd;71.9;13.0
1106;Tilburg;Vrouw;15 tot 25 jaar;9.2;8.4
1107;Tilburg;Vrouw;25 tot 45 jaar;28.2;14.4
1108;Tilburg;Vrouw;45 tot 65 jaar;18.8;13.5
1109;Tilburg;Vrouw;65 jaar en ouder;15.7;12.6
1110;'s-Hertogenbosch;Totaal mannen en vrouwen;Totaal leeftijd;108.7;18.2
1111;'s-Hertogenbosch;Totaal mannen en vrouwen;15 tot 25 jaar;10.7;8.8
1112;'s-Hertogenbosch;Totaal mannen en vrouwen;25 tot 45 jaar;44.6;19.4
1113;'s-Hertogenbosch;Totaal mannen en vrouwen;45 tot 65 jaar;32.6;20.8
1114;'s-Hertogenbosch;Totaal mannen en vrouwen;65 jaar en ouder;20.8;16.3
1115;'s-Hertogenbosch;Man;Totaal leeftijd;56.7;22.1
1116;'s-Hertogenbosch;Man;15 tot 25 jaar;5.3;9.3
1117;'s-Hertogenbosch;Man;25 tot 45 jaar;24.0;22.9
1118;'s-Hertogenbosch;Man;45 tot 65 jaar;18.8;25.4
1119;'s-Hertogenbosch;Man;65 jaar en ouder;8.5;20.4
1120;'s-Hertogenbosch;Vrouw;Totaal leeftijd;52.0;14.0
1121;'s-Hertogenbosch;Vrouw;15 tot 25 jaar;5.4;8.3
1122;'s-Hertogenbosch;Vrouw;25 tot 45 jaar;20.5;15.4
1123;'s-Hertogenbosch;Vrouw;45 tot 65 jaar;13.8;14.6
1124;'s-Hertogenbosch;Vrouw;65 jaar en ouder;12.3;13.5
1125;Eindhoven;Totaal mannen en vrouwen;Totaal leeftijd;210.3;17.8
1126;Eindhoven;Totaal mannen en vrouwen;15 tot 25 jaar;20.8;8.9
1127;Eindhoven;Totaal mannen en vrouwen;25 tot 45 jaar;82.3;18.8
1128;Eindhoven;Totaal mannen en vrouwen;45 tot 65 jaar;61.4;20.4
1129;Eindhoven;Totaal mannen en vrouwen;65 jaar en ouder;45.7;16.7
1130;Eindhoven;Man;Totaal leeftijd;112.8;21.6
1131;Eindhoven;Man;15 tot 25 jaar;10.9;9.1
1132;Eindhoven;Man;25 tot 45 jaar;46.3;22.1
1133;Eindhoven;Man;45 tot 65 jaar;36.2;24.9
1134;Eindhoven;Man;65 jaar en ouder;19.3;21.1
1135;Eindhoven;Vrouw;Totaal leeftijd;97.5;13.5
1136;Eindhoven;Vrouw;15 tot 25 jaar;9.9;8.6
1137;Eindhoven;Vrouw;25 tot 45 jaar;36.0;14.6
1138;Eindhoven;Vrouw;45 tot 65 jaar;25.2;13.9
1139;Eindhoven;Vrouw;65 jaar en ouder;26.4;13.5
1140;Geleen/Sittard;Totaal mannen en vrouwen;Totaal leeftijd;95.7;17.3
1141;Geleen/Sittard;Totaal mannen en vrouwen;15 tot 25 jaar;7.7;8.4
1142;Geleen/Sittard;Totaal mannen en vrouwen;25 tot 45 jaar;35.1;18.2
1143;Geleen/Sittard;Totaal mannen en vrouwen;45 tot 65 jaar;31.0;19.9
1144;Geleen/Sittard;Totaal mannen en vrouwen;65 jaar en ouder;21.9;15.3
1145;Geleen/Sittard;Man;Totaal leeftijd;51.5;21.3
1146;Geleen/Sittard;Man;15 tot 25 jaar;3.9;8.7
1147;Geleen/Sittard;Man;25 tot 45 jaar;19.0;22.0
1148;Geleen/Sittard;Man;45 tot 65 jaar;19.3;24.2
1149;Geleen/Sittard;Man;65 jaar en ouder;9.3;19.1
1150;Geleen/Sittard;Vrouw;Totaal leeftijd;44.2;12.7
1151;Geleen/Sittard;Vrouw;15 tot 25 jaar;3.8;8.2
1152;Geleen/Sittard;Vrouw;25 tot 45 jaar;16.1;13.8
1153;Geleen/Sittard;Vrouw;45 tot 65 jaar;11.7;12.9
1154;Geleen/Sittard;Vrouw;65 jaar en ouder;12.6;12.5
1155;Heerlen;Totaal mannen en vrouwen;Totaal leeftijd;144.7;15.9
1156;Heerlen;Totaal mannen en vrouwen;15 tot 25 jaar;12.4;9.0
1157;Heerlen;Totaal mannen en vrouwen;25 tot 45 jaar;50.3;16.8
1158;Heerlen;Totaal mannen en vrouwen;45 tot 65 jaar;46.2;17.7
1159;Heerlen;Totaal mannen en vrouwen;65 jaar en ouder;35.8;14.8
1160;Heerlen;Man;Totaal leeftijd;75.8;19.0
1161;Heerlen;Man;15 tot 25 jaar;6.5;9.4
1162;Heerlen;Man;25 tot 45 jaar;27.3;19.6
1163;Heerlen;Man;45 tot 65 jaar;27.4;21.3
1164;Heerlen;Man;65 jaar en ouder;14.6;17.8
1165;Heerlen;Vrouw;Totaal leeftijd;68.9;12.5
1166;Heerlen;Vrouw;15 tot 25 jaar;5.9;8.4
1167;Heerlen;Vrouw;25 tot 45 jaar;23.0;13.4
1168;Heerlen;Vrouw;45 tot 65 jaar;18.8;12.3
1169;Heerlen;Vrouw;65 jaar en ouder;21.2;12.7
1170;Maastricht;Totaal mannen en vrouwen;Totaal leeftijd;84.4;16.4
1171;Maastricht;Totaal mannen en vrouwen;15 tot 25 jaar;10.1;8.0
1172;Maastricht;Totaal mannen en vrouwen;25 tot 45 jaar;29.0;17.8
1173;Maastricht;Totaal mannen en vrouwen;45 tot 65 jaar;25.7;19.1
1174;Maastricht;Totaal mannen en vrouwen;65 jaar en ouder;19.5;15.2
1175;Maastricht;Man;Totaal leeftijd;42.7;19.8
1176;Maastricht;Man;15 tot 25 jaar;4.6;8.7
1177;Maastricht;Man;25 tot 45 jaar;15.2;20.6
1178;Maastricht;Man;45 tot 65 jaar;14.9;23.1
1179;Maastricht;Man;65 jaar en ouder;8.1;18.6
1180;Maastricht;Vrouw;Totaal leeftijd;41.6;12.9
1181;Maastricht;Vrouw;15 tot 25 jaar;5.6;7.5
1182;Maastricht;Vrouw;25 tot 45 jaar;13.8;14.8
1183;Maastricht;Vrouw;45 tot 65 jaar;10.8;13.6
1184;Maastricht;Vrouw;65 jaar en ouder;11.4;12.8
1185;Groningen;Totaal mannen en vrouwen;Totaal leeftijd;228.1;17.2
1186;Groningen;Totaal mannen en vrouwen;15 tot 25 jaar;27.7;8.2
1187;Groningen;Totaal mannen en vrouwen;25 tot 45 jaar;87.6;18.0
1188;Groningen;Totaal mannen en vrouwen;45 tot 65 jaar;66.9;20.8
1189;Groningen;Totaal mannen en vrouwen;65 jaar en ouder;45.8;15.7
1190;Groningen;Man;Totaal leeftijd;119.3;20.2
1191;Groningen;Man;15 tot 25 jaar;13.7;8.5
1192;Groningen;Man;25 tot 45 jaar;47.6;20.3
1193;Groningen;Man;45 tot 65 jaar;39.2;24.8
1194;Groningen;Man;65 jaar en ouder;18.9;19.1
1195;Groningen;Vrouw;Totaal leeftijd;108.8;13.8
1196;Groningen;Vrouw;15 tot 25 jaar;14.1;8.0
1197;Groningen;Vrouw;25 tot 45 jaar;40.0;15.2
1198;Groningen;Vrouw;45 tot 65 jaar;27.7;15.1
1199;Groningen;Vrouw;65 jaar en ouder;27.0;13.4
1200;Leeuwarden;Totaal mannen en vrouwen;Totaal leeftijd;105.3;16.6
1201;Leeuwarden;Totaal mannen en vrouwen;15 tot 25 jaar;12.2;8.8
1202;Leeuwarden;Totaal mannen en vrouwen;25 tot 45 jaar;39.5;17.3
1203;Leeuwarden;Totaal mannen en vrouwen;45 tot 65 jaar;31.6;19.5
1204;Leeuwarden;Totaal mannen en vrouwen;65 jaar en ouder;22.0;15.3
1205;Leeuwarden;Man;Totaal leeftijd;55.8;19.8
1206;Leeuwarden;Man;15 tot 25 jaar;6.1;9.6
1207;Leeuwarden;Man;25 tot 45 jaar;21.5;20.0
1208;Leeuwarden;Man;45 tot 65 jaar;19.0;23.3
1209;Leeuwarden;Man;65 jaar en ouder;9.1;19.1
1210;Leeuwarden;Vrouw;Totaal leeftijd;49.5;12.9
1211;Leeuwarden;Vrouw;15 tot 25 jaar;6.1;8.0
1212;Leeuwarden;Vrouw;25 tot 45 jaar;18.0;14.2
1213;Leeuwarden;Vrouw;45 tot 65 jaar;12.5;13.7
1214;Leeuwarden;Vrouw;65 jaar en ouder;12.9;12.7
1215;Zwolle;Totaal mannen en vrouwen;Totaal leeftijd;112.0;17.3
1216;Zwolle;Totaal mannen en vrouwen;15 tot 25 jaar;12.7;8.9
1217;Zwolle;Totaal mannen en vrouwen;25 tot 45 jaar;45.7;18.2
1218;Zwolle;Totaal mannen en vrouwen;45 tot 65 jaar;31.8;20.5
1219;Zwolle;Totaal mannen en vrouwen;65 jaar en ouder;21.9;15.6
1220;Zwolle;Man;Totaal leeftijd;59.1;21.0
1221;Zwolle;Man;15 tot 25 jaar;6.2;9.3
1222;Zwolle;Man;25 tot 45 jaar;24.6;21.4
1223;Zwolle;Man;45 tot 65 jaar;19.1;25.1
1224;Zwolle;Man;65 jaar en ouder;9.2;19.3
1225;Zwolle;Vrouw;Totaal leeftijd;52.9;13.2
1226;Zwolle;Vrouw;15 tot 25 jaar;6.5;8.5
1227;Zwolle;Vrouw;25 tot 45 jaar;21.0;14.5
1228;Zwolle;Vrouw;45 tot 65 jaar;12.7;13.7
1229;Zwolle;Vrouw;65 jaar en ouder;12.7;13.0
1230;Enschede;Totaal mannen en vrouwen;Totaal leeftijd;204.3;16.3
1231;Enschede;Totaal mannen en vrouwen;15 tot 25 jaar;21.5;8.6
1232;Enschede;Totaal mannen en vrouwen;25 tot 45 jaar;78.6;17.2
1233;Enschede;Totaal mannen en vrouwen;45 tot 65 jaar;61.4;18.9
1234;Enschede;Totaal mannen en vrouwen;65 jaar en ouder;42.8;14.8
1235;Enschede;Man;Totaal leeftijd;109.8;19.6
1236;Enschede;Man;15 tot 25 jaar;11.6;8.9
1237;Enschede;Man;25 tot 45 jaar;43.5;20.2
1238;Enschede;Man;45 tot 65 jaar;36.8;23.0
1239;Enschede;Man;65 jaar en ouder;17.9;17.8
1240;Enschede;Vrouw;Totaal leeftijd;94.5;12.5
1241;Enschede;Vrouw;15 tot 25 jaar;9.9;8.4
1242;Enschede;Vrouw;25 tot 45 jaar;35.1;13.5
1243;Enschede;Vrouw;45 tot 65 jaar;24.6;12.8
1244;Enschede;Vrouw;65 jaar en ouder;24.9;12.6
1245;Apeldoorn;Totaal mannen en vrouwen;Totaal leeftijd;144.7;17.6
1246;Apeldoorn;Totaal mannen en vrouwen;15 tot 25 jaar;13.9;9.3
1247;Apeldoorn;Totaal mannen en vrouwen;25 tot 45 jaar;52.1;18.2
1248;Apeldoorn;Totaal mannen en vrouwen;45 tot 65 jaar;45.9;20.6
1249;Apeldoorn;Totaal mannen en vrouwen;65 jaar en ouder;32.8;15.8
1250;Apeldoorn;Man;Totaal leeftijd;77.2;21.5
1251;Apeldoorn;Man;15 tot 25 jaar;7.4;10.2
1252;Apeldoorn;Man;25 tot 45 jaar;28.6;21.7
1253;Apeldoorn;Man;45 tot 65 jaar;27.5;25.2
1254;Apeldoorn;Man;65 jaar en ouder;13.7;19.7
1255;Apeldoorn;Vrouw;Totaal leeftijd;67.5;13.1
1256;Apeldoorn;Vrouw;15 tot 25 jaar;6.5;8.3
1257;Apeldoorn;Vrouw;25 tot 45 jaar;23.5;13.9
1258;Apeldoorn;Vrouw;45 tot 65 jaar;18.4;13.7
1259;Apeldoorn;Vrouw;65 jaar en ouder;19.1;13.0
1260;Arnhem;Totaal mannen en vrouwen;Totaal leeftijd;231.8;17.6
1261;Arnhem;Totaal mannen en vrouwen;15 tot 25 jaar;21.6;8.8
1262;Arnhem;Totaal mannen en vrouwen;25 tot 45 jaar;91.4;18.2
1263;Arnhem;Totaal mannen en vrouwen;45 tot 65 jaar;70.1;20.5
1264;Arnhem;Totaal mannen en vrouwen;65 jaar en ouder;48.7;16.2
1265;Arnhem;Man;Totaal leeftijd;122.1;21.3
1266;Arnhem;Man;15 tot 25 jaar;11.2;9.2
1267;Arnhem;Man;25 tot 45 jaar;49.4;21.4
1268;Arnhem;Man;45 tot 65 jaar;41.4;24.9
1269;Arnhem;Man;65 jaar en ouder;20.1;19.9
1270;Arnhem;Vrouw;Totaal leeftijd;109.7;13.5
1271;Arnhem;Vrouw;15 tot 25 jaar;10.4;8.4
1272;Arnhem;Vrouw;25 tot 45 jaar;42.0;14.5
1273;Arnhem;Vrouw;45 tot 65 jaar;28.7;14.1
1274;Arnhem;Vrouw;65 jaar en ouder;28.6;13.5
1275;Nijmegen;Totaal mannen en vrouwen;Totaal leeftijd;184.5;17.2
1276;Nijmegen;Totaal mannen en vrouwen;15 tot 25 jaar;19.2;8.5
1277;Nijmegen;Totaal mannen en vrouwen;25 tot 45 jaar;73.5;18.0
1278;Nijmegen;Totaal mannen en vrouwen;45 tot 65 jaar;56.9;20.0
1279;Nijmegen;Totaal mannen en vrouwen;65 jaar en ouder;34.8;15.6
1280;Nijmegen;Man;Totaal leeftijd;95.3;20.5
1281;Nijmegen;Man;15 tot 25 jaar;9.1;8.9
1282;Nijmegen;Man;25 tot 45 jaar;38.8;20.8
1283;Nijmegen;Man;45 tot 65 jaar;32.8;23.9
1284;Nijmegen;Man;65 jaar en ouder;14.5;19.3
1285;Nijmegen;Vrouw;Totaal leeftijd;89.3;13.6
1286;Nijmegen;Vrouw;15 tot 25 jaar;10.1;8.1
1287;Nijmegen;Vrouw;25 tot 45 jaar;34.8;14.9
1288;Nijmegen;Vrouw;45 tot 65 jaar;24.1;14.6
1289;Nijmegen;Vrouw;65 jaar en ouder;20.3;13.0
1290;Amersfoort;Totaal mannen en vrouwen;Totaal leeftijd;174.1;19.1
1291;Amersfoort;Totaal mannen en vrouwen;15 tot 25 jaar;18.4;9.1
1292;Amersfoort;Totaal mannen en vrouwen;25 tot 45 jaar;71.3;20.1
1293;Amersfoort;Totaal mannen en vrouwen;45 tot 65 jaar;52.5;22.4
1294;Amersfoort;Totaal mannen en vrouwen;65 jaar en ouder;31.9;16.8
1295;Amersfoort;Man;Totaal leeftijd;91.4;23.6
