ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
4681;90 to  95 jaar;Bovengrens 95%-prognose-interval;2038;355281;150006;205512
4682;90 to  95 jaar;Bovengrens 95%-prognose-interval;2039;377585;160237;217055
4683;90 to  95 jaar;Bovengrens 95%-prognose-interval;2040;394843;168696;226146
4684;90 to  95 jaar;Bovengrens 95%-prognose-interval;2041;410277;176544;233853
4685;90 to  95 jaar;Bovengrens 95%-prognose-interval;2042;406190;175391;230427
4686;90 to  95 jaar;Bovengrens 95%-prognose-interval;2043;410124;178251;231857
4687;90 to  95 jaar;Bovengrens 95%-prognose-interval;2044;417396;182110;235285
4688;90 to  95 jaar;Bovengrens 95%-prognose-interval;2045;428678;188174;240504
4689;90 to  95 jaar;Bovengrens 95%-prognose-interval;2046;438380;192907;245473
4690;90 to  95 jaar;Bovengrens 95%-prognose-interval;2047;452157;199203;252954
4691;90 to  95 jaar;Bovengrens 95%-prognose-interval;2048;468221;206975;261246
4692;90 to  95 jaar;Bovengrens 95%-prognose-interval;2049;481702;212925;268777
4693;90 to  95 jaar;Bovengrens 95%-prognose-interval;2050;497051;219879;277217
4694;90 to  95 jaar;Bovengrens 95%-prognose-interval;2051;515893;228429;287553
4695;90 to  95 jaar;Bovengrens 95%-prognose-interval;2052;534029;236638;297391
4696;90 to  95 jaar;Bovengrens 95%-prognose-interval;2053;550415;244107;306349
4697;90 to  95 jaar;Bovengrens 95%-prognose-interval;2054;567634;251792;315726
4698;90 to  95 jaar;Bovengrens 95%-prognose-interval;2055;583063;259371;323697
4699;90 to  95 jaar;Bovengrens 95%-prognose-interval;2056;595917;265260;330657
4700;90 to  95 jaar;Bovengrens 95%-prognose-interval;2057;606691;270651;335972
4701;90 to  95 jaar;Bovengrens 95%-prognose-interval;2058;611068;272859;338205
4702;90 to  95 jaar;Bovengrens 95%-prognose-interval;2059;614409;274247;340162
4703;90 to  95 jaar;Bovengrens 95%-prognose-interval;2060;626861;280004;346753
4704;90 to  95 jaar;Ondergrens 67%-prognose-interval;2013;86644;22454;64189
4705;90 to  95 jaar;Ondergrens 67%-prognose-interval;2014;91351;24144;67205
4706;90 to  95 jaar;Ondergrens 67%-prognose-interval;2015;94449;25230;69217
4707;90 to  95 jaar;Ondergrens 67%-prognose-interval;2016;95439;26020;69424
4708;90 to  95 jaar;Ondergrens 67%-prognose-interval;2017;96630;26937;69685
4709;90 to  95 jaar;Ondergrens 67%-prognose-interval;2018;97275;27806;69473
4710;90 to  95 jaar;Ondergrens 67%-prognose-interval;2019;98787;28835;69933
4711;90 to  95 jaar;Ondergrens 67%-prognose-interval;2020;99988;29810;70179
4712;90 to  95 jaar;Ondergrens 67%-prognose-interval;2021;102606;31154;71444
4713;90 to  95 jaar;Ondergrens 67%-prognose-interval;2022;104599;32334;72237
4714;90 to  95 jaar;Ondergrens 67%-prognose-interval;2023;107057;33579;73420
4715;90 to  95 jaar;Ondergrens 67%-prognose-interval;2024;108238;34554;73760
4716;90 to  95 jaar;Ondergrens 67%-prognose-interval;2025;110306;35776;74511
4717;90 to  95 jaar;Ondergrens 67%-prognose-interval;2026;111562;36768;74839
4718;90 to  95 jaar;Ondergrens 67%-prognose-interval;2027;114347;38289;76077
4719;90 to  95 jaar;Ondergrens 67%-prognose-interval;2028;115934;39529;76503
4720;90 to  95 jaar;Ondergrens 67%-prognose-interval;2029;119699;41407;78411
4721;90 to  95 jaar;Ondergrens 67%-prognose-interval;2030;124217;43577;80752
4722;90 to  95 jaar;Ondergrens 67%-prognose-interval;2031;128695;45770;82862
4723;90 to  95 jaar;Ondergrens 67%-prognose-interval;2032;131396;47301;84043
4724;90 to  95 jaar;Ondergrens 67%-prognose-interval;2033;135793;49433;86195
4725;90 to  95 jaar;Ondergrens 67%-prognose-interval;2034;141598;52472;89122
4726;90 to  95 jaar;Ondergrens 67%-prognose-interval;2035;149029;55905;93303
4727;90 to  95 jaar;Ondergrens 67%-prognose-interval;2036;153178;57813;95283
4728;90 to  95 jaar;Ondergrens 67%-prognose-interval;2037;173034;66533;106733
4729;90 to  95 jaar;Ondergrens 67%-prognose-interval;2038;188212;72700;115614
4730;90 to  95 jaar;Ondergrens 67%-prognose-interval;2039;197136;76720;120462
4731;90 to  95 jaar;Ondergrens 67%-prognose-interval;2040;202326;79016;123387
4732;90 to  95 jaar;Ondergrens 67%-prognose-interval;2041;205790;80937;124960
4733;90 to  95 jaar;Ondergrens 67%-prognose-interval;2042;202832;80275;122584
4734;90 to  95 jaar;Ondergrens 67%-prognose-interval;2043;203408;81074;122537
4735;90 to  95 jaar;Ondergrens 67%-prognose-interval;2044;206888;82854;123841
4736;90 to  95 jaar;Ondergrens 67%-prognose-interval;2045;209755;84417;125338
4737;90 to  95 jaar;Ondergrens 67%-prognose-interval;2046;214445;86382;128227
4738;90 to  95 jaar;Ondergrens 67%-prognose-interval;2047;221084;89241;131879
4739;90 to  95 jaar;Ondergrens 67%-prognose-interval;2048;225881;91316;134511
4740;90 to  95 jaar;Ondergrens 67%-prognose-interval;2049;232822;94112;138582
4741;90 to  95 jaar;Ondergrens 67%-prognose-interval;2050;240680;97579;143031
4742;90 to  95 jaar;Ondergrens 67%-prognose-interval;2051;246319;99688;146724
4743;90 to  95 jaar;Ondergrens 67%-prognose-interval;2052;255489;103359;151906
4744;90 to  95 jaar;Ondergrens 67%-prognose-interval;2053;261937;105948;156047
4745;90 to  95 jaar;Ondergrens 67%-prognose-interval;2054;269781;109209;160539
4746;90 to  95 jaar;Ondergrens 67%-prognose-interval;2055;276192;111777;164159
4747;90 to  95 jaar;Ondergrens 67%-prognose-interval;2056;280030;113583;166755
4748;90 to  95 jaar;Ondergrens 67%-prognose-interval;2057;283232;114920;168463
4749;90 to  95 jaar;Ondergrens 67%-prognose-interval;2058;285085;115793;169427
4750;90 to  95 jaar;Ondergrens 67%-prognose-interval;2059;288260;116730;171910
4751;90 to  95 jaar;Ondergrens 67%-prognose-interval;2060;292432;118484;173965
4752;90 to  95 jaar;Bovengrens 67%-prognose-interval;2013;88026;22871;65156
4753;90 to  95 jaar;Bovengrens 67%-prognose-interval;2014;94479;25107;69371
4754;90 to  95 jaar;Bovengrens 67%-prognose-interval;2015;99576;26832;72744
4755;90 to  95 jaar;Bovengrens 67%-prognose-interval;2016;102624;28325;74302
4756;90 to  95 jaar;Bovengrens 67%-prognose-interval;2017;106131;30053;76075
4757;90 to  95 jaar;Bovengrens 67%-prognose-interval;2018;109372;31879;77492
4758;90 to  95 jaar;Bovengrens 67%-prognose-interval;2019;113789;34028;79755
4759;90 to  95 jaar;Bovengrens 67%-prognose-interval;2020;118052;36216;81860
4760;90 to  95 jaar;Bovengrens 67%-prognose-interval;2021;123804;38838;84967
4761;90 to  95 jaar;Bovengrens 67%-prognose-interval;2022;129525;41586;87952
4762;90 to  95 jaar;Bovengrens 67%-prognose-interval;2023;136109;44564;91561
4763;90 to  95 jaar;Bovengrens 67%-prognose-interval;2024;140531;46860;93625
4764;90 to  95 jaar;Bovengrens 67%-prognose-interval;2025;145178;49407;95754
4765;90 to  95 jaar;Bovengrens 67%-prognose-interval;2026;149145;51734;97510
4766;90 to  95 jaar;Bovengrens 67%-prognose-interval;2027;154526;54632;100002
4767;90 to  95 jaar;Bovengrens 67%-prognose-interval;2028;160024;57590;102421
4768;90 to  95 jaar;Bovengrens 67%-prognose-interval;2029;167868;61436;106405
4769;90 to  95 jaar;Bovengrens 67%-prognose-interval;2030;176517;65565;110921
4770;90 to  95 jaar;Bovengrens 67%-prognose-interval;2031;185795;70054;115775
4771;90 to  95 jaar;Bovengrens 67%-prognose-interval;2032;193001;73872;119064
4772;90 to  95 jaar;Bovengrens 67%-prognose-interval;2033;202746;78645;123980
4773;90 to  95 jaar;Bovengrens 67%-prognose-interval;2034;215180;84724;130479
4774;90 to  95 jaar;Bovengrens 67%-prognose-interval;2035;228923;91097;137698
4775;90 to  95 jaar;Bovengrens 67%-prognose-interval;2036;237405;95364;142089
4776;90 to  95 jaar;Bovengrens 67%-prognose-interval;2037;272077;111006;161130
4777;90 to  95 jaar;Bovengrens 67%-prognose-interval;2038;298879;122879;176008
4778;90 to  95 jaar;Bovengrens 67%-prognose-interval;2039;316896;131151;185948
4779;90 to  95 jaar;Bovengrens 67%-prognose-interval;2040;328184;136618;191591
4780;90 to  95 jaar;Bovengrens 67%-prognose-interval;2041;338657;141557;196980
4781;90 to  95 jaar;Bovengrens 67%-prognose-interval;2042;336214;141415;194733
4782;90 to  95 jaar;Bovengrens 67%-prognose-interval;2043;339616;143884;195627
4783;90 to  95 jaar;Bovengrens 67%-prognose-interval;2044;342722;145841;196881
4784;90 to  95 jaar;Bovengrens 67%-prognose-interval;2045;349412;149196;200248
4785;90 to  95 jaar;Bovengrens 67%-prognose-interval;2046;358810;153484;205435
4786;90 to  95 jaar;Bovengrens 67%-prognose-interval;2047;371990;159442;212485
4787;90 to  95 jaar;Bovengrens 67%-prognose-interval;2048;383541;164637;218669
4788;90 to  95 jaar;Bovengrens 67%-prognose-interval;2049;397640;170996;226586
4789;90 to  95 jaar;Bovengrens 67%-prognose-interval;2050;412867;177748;234989
4790;90 to  95 jaar;Bovengrens 67%-prognose-interval;2051;428507;184824;243487
4791;90 to  95 jaar;Bovengrens 67%-prognose-interval;2052;445199;192031;253186
4792;90 to  95 jaar;Bovengrens 67%-prognose-interval;2053;460126;198760;261441
4793;90 to  95 jaar;Bovengrens 67%-prognose-interval;2054;476372;205965;270031
4794;90 to  95 jaar;Bovengrens 67%-prognose-interval;2055;490829;212950;277676
4795;90 to  95 jaar;Bovengrens 67%-prognose-interval;2056;501097;217690;283353
4796;90 to  95 jaar;Bovengrens 67%-prognose-interval;2057;508265;220836;287326
4797;90 to  95 jaar;Bovengrens 67%-prognose-interval;2058;514279;223883;290581
4798;90 to  95 jaar;Bovengrens 67%-prognose-interval;2059;521246;226803;294532
4799;90 to  95 jaar;Bovengrens 67%-prognose-interval;2060;531541;231517;300150
4800;95 jaar of ouder;Prognose;2013;20106;3573;16532
4801;95 jaar of ouder;Prognose;2014;20791;3757;17034
4802;95 jaar of ouder;Prognose;2015;21803;4049;17754
4803;95 jaar of ouder;Prognose;2016;24168;4703;19465
4804;95 jaar of ouder;Prognose;2017;26206;5275;20931
4805;95 jaar of ouder;Prognose;2018;27882;5745;22136
4806;95 jaar of ouder;Prognose;2019;29663;6268;23395
4807;95 jaar of ouder;Prognose;2020;31090;6669;24421
4808;95 jaar of ouder;Prognose;2021;32285;7113;25173
4809;95 jaar of ouder;Prognose;2022;33502;7594;25909
4810;95 jaar of ouder;Prognose;2023;34575;8082;26494
4811;95 jaar of ouder;Prognose;2024;36028;8648;27380
4812;95 jaar of ouder;Prognose;2025;37419;9211;28208
4813;95 jaar of ouder;Prognose;2026;39248;9924;29324
4814;95 jaar of ouder;Prognose;2027;40809;10590;30219
4815;95 jaar of ouder;Prognose;2028;42515;11295;31220
4816;95 jaar of ouder;Prognose;2029;43759;11896;31863
4817;95 jaar of ouder;Prognose;2030;45246;12591;32655
4818;95 jaar of ouder;Prognose;2031;46773;13333;33440
4819;95 jaar of ouder;Prognose;2032;48573;14178;34395
4820;95 jaar of ouder;Prognose;2033;50312;15001;35311
4821;95 jaar of ouder;Prognose;2034;52896;16137;36759
4822;95 jaar of ouder;Prognose;2035;55580;17276;38305
4823;95 jaar of ouder;Prognose;2036;58579;18570;40009
4824;95 jaar of ouder;Prognose;2037;60729;19594;41135
4825;95 jaar of ouder;Prognose;2038;63586;20871;42715
4826;95 jaar of ouder;Prognose;2039;67730;22617;45113
4827;95 jaar of ouder;Prognose;2040;72482;24547;47935
4828;95 jaar of ouder;Prognose;2041;75521;25841;49681
4829;95 jaar of ouder;Prognose;2042;87103;30403;56700
4830;95 jaar of ouder;Prognose;2043;95655;33712;61943
4831;95 jaar of ouder;Prognose;2044;101043;35902;65141
4832;95 jaar of ouder;Prognose;2045;104707;37415;67292
4833;95 jaar of ouder;Prognose;2046;107520;38605;68915
4834;95 jaar of ouder;Prognose;2047;110116;39740;70376
4835;95 jaar of ouder;Prognose;2048;113798;41294;72504
4836;95 jaar of ouder;Prognose;2049;117287;42749;74538
4837;95 jaar of ouder;Prognose;2050;121182;44368;76814
4838;95 jaar of ouder;Prognose;2051;125474;46037;79436
4839;95 jaar of ouder;Prognose;2052;130440;48057;82383
4840;95 jaar of ouder;Prognose;2053;135830;50162;85668
4841;95 jaar of ouder;Prognose;2054;141685;52454;89231
4842;95 jaar of ouder;Prognose;2055;148258;54984;93274
4843;95 jaar of ouder;Prognose;2056;154555;57405;97151
4844;95 jaar of ouder;Prognose;2057;161719;60122;101597
4845;95 jaar of ouder;Prognose;2058;168639;62744;105894
4846;95 jaar of ouder;Prognose;2059;175833;65566;110266
4847;95 jaar of ouder;Prognose;2060;183178;68422;114757
4848;95 jaar of ouder;Ondergrens 95%-prognose-interval;2013;19484;3447;16037
4849;95 jaar of ouder;Ondergrens 95%-prognose-interval;2014;19439;3481;15958
4850;95 jaar of ouder;Ondergrens 95%-prognose-interval;2015;19518;3572;15946
4851;95 jaar of ouder;Ondergrens 95%-prognose-interval;2016;20637;3939;16698
4852;95 jaar of ouder;Ondergrens 95%-prognose-interval;2017;21397;4204;17194
4853;95 jaar of ouder;Ondergrens 95%-prognose-interval;2018;21688;4335;17353
4854;95 jaar of ouder;Ondergrens 95%-prognose-interval;2019;21693;4413;17280
4855;95 jaar of ouder;Ondergrens 95%-prognose-interval;2020;21833;4488;17345
4856;95 jaar of ouder;Ondergrens 95%-prognose-interval;2021;21957;4622;17335
4857;95 jaar of ouder;Ondergrens 95%-prognose-interval;2022;21440;4622;16823
4858;95 jaar of ouder;Ondergrens 95%-prognose-interval;2023;21051;4656;16395
4859;95 jaar of ouder;Ondergrens 95%-prognose-interval;2024;20962;4735;16227
4860;95 jaar of ouder;Ondergrens 95%-prognose-interval;2025;20463;4717;15746
4861;95 jaar of ouder;Ondergrens 95%-prognose-interval;2026;20294;4791;15504
4862;95 jaar of ouder;Ondergrens 95%-prognose-interval;2027;20033;4826;15208
4863;95 jaar of ouder;Ondergrens 95%-prognose-interval;2028;19983;4907;15062
4864;95 jaar of ouder;Ondergrens 95%-prognose-interval;2029;19554;4892;14697
4865;95 jaar of ouder;Ondergrens 95%-prognose-interval;2030;19681;5020;14645
4866;95 jaar of ouder;Ondergrens 95%-prognose-interval;2031;19791;5184;14608
4867;95 jaar of ouder;Ondergrens 95%-prognose-interval;2032;19648;5327;14321
4868;95 jaar of ouder;Ondergrens 95%-prognose-interval;2033;18505;5103;13403
4869;95 jaar of ouder;Ondergrens 95%-prognose-interval;2034;18705;5218;13465
4870;95 jaar of ouder;Ondergrens 95%-prognose-interval;2035;19459;5532;13933
4871;95 jaar of ouder;Ondergrens 95%-prognose-interval;2036;19368;5677;13702
4872;95 jaar of ouder;Ondergrens 95%-prognose-interval;2037;19444;5737;13694
4873;95 jaar of ouder;Ondergrens 95%-prognose-interval;2038;19342;5860;13481
4874;95 jaar of ouder;Ondergrens 95%-prognose-interval;2039;19793;6081;13711
4875;95 jaar of ouder;Ondergrens 95%-prognose-interval;2040;20526;6424;14099
4876;95 jaar of ouder;Ondergrens 95%-prognose-interval;2041;20273;6384;13838
4877;95 jaar of ouder;Ondergrens 95%-prognose-interval;2042;22774;7351;15423
4878;95 jaar of ouder;Ondergrens 95%-prognose-interval;2043;23606;7674;15906
4879;95 jaar of ouder;Ondergrens 95%-prognose-interval;2044;24394;7942;16452
4880;95 jaar of ouder;Ondergrens 95%-prognose-interval;2045;23961;7812;16149
4881;95 jaar of ouder;Ondergrens 95%-prognose-interval;2046;23474;7772;15764
4882;95 jaar of ouder;Ondergrens 95%-prognose-interval;2047;23507;7720;15786
4883;95 jaar of ouder;Ondergrens 95%-prognose-interval;2048;23084;7625;15528
4884;95 jaar of ouder;Ondergrens 95%-prognose-interval;2049;22967;7648;15323
4885;95 jaar of ouder;Ondergrens 95%-prognose-interval;2050;22816;7652;15164
4886;95 jaar of ouder;Ondergrens 95%-prognose-interval;2051;22355;7417;14939
4887;95 jaar of ouder;Ondergrens 95%-prognose-interval;2052;22014;7385;14483
4888;95 jaar of ouder;Ondergrens 95%-prognose-interval;2053;22000;7477;14523
4889;95 jaar of ouder;Ondergrens 95%-prognose-interval;2054;21856;7424;14475
4890;95 jaar of ouder;Ondergrens 95%-prognose-interval;2055;23373;7804;15569
4891;95 jaar of ouder;Ondergrens 95%-prognose-interval;2056;24069;8141;15928
4892;95 jaar of ouder;Ondergrens 95%-prognose-interval;2057;24556;8306;16251
4893;95 jaar of ouder;Ondergrens 95%-prognose-interval;2058;24752;8377;16374
4894;95 jaar of ouder;Ondergrens 95%-prognose-interval;2059;24994;8510;16676
4895;95 jaar of ouder;Ondergrens 95%-prognose-interval;2060;26756;9170;17489
4896;95 jaar of ouder;Bovengrens 95%-prognose-interval;2013;20681;3691;16991
4897;95 jaar of ouder;Bovengrens 95%-prognose-interval;2014;22049;4017;18032
4898;95 jaar of ouder;Bovengrens 95%-prognose-interval;2015;23864;4484;19379
4899;95 jaar of ouder;Bovengrens 95%-prognose-interval;2016;27450;5427;22024
4900;95 jaar of ouder;Bovengrens 95%-prognose-interval;2017;30998;6367;24631
4901;95 jaar of ouder;Bovengrens 95%-prognose-interval;2018;34339;7256;27083
4902;95 jaar of ouder;Bovengrens 95%-prognose-interval;2019;37980;8267;29713
4903;95 jaar of ouder;Bovengrens 95%-prognose-interval;2020;41457;9209;32248
4904;95 jaar of ouder;Bovengrens 95%-prognose-interval;2021;44406;10158;34248
4905;95 jaar of ouder;Bovengrens 95%-prognose-interval;2022;48339;11423;36908
4906;95 jaar of ouder;Bovengrens 95%-prognose-interval;2023;51992;12716;39277
4907;95 jaar of ouder;Bovengrens 95%-prognose-interval;2024;56386;14197;42190
4908;95 jaar of ouder;Bovengrens 95%-prognose-interval;2025;60189;15578;44611
4909;95 jaar of ouder;Bovengrens 95%-prognose-interval;2026;65558;17472;48085
4910;95 jaar of ouder;Bovengrens 95%-prognose-interval;2027;70383;19327;51103
4911;95 jaar of ouder;Bovengrens 95%-prognose-interval;2028;76883;21675;55161
4912;95 jaar of ouder;Bovengrens 95%-prognose-interval;2029;80701;23285;57417
4913;95 jaar of ouder;Bovengrens 95%-prognose-interval;2030;85595;25317;60278
4914;95 jaar of ouder;Bovengrens 95%-prognose-interval;2031;90755;27441;63313
4915;95 jaar of ouder;Bovengrens 95%-prognose-interval;2032;98613;30615;67949
4916;95 jaar of ouder;Bovengrens 95%-prognose-interval;2033;105778;33622;71987
4917;95 jaar of ouder;Bovengrens 95%-prognose-interval;2034;113449;36914;76535
4918;95 jaar of ouder;Bovengrens 95%-prognose-interval;2035;122461;40649;81811
4919;95 jaar of ouder;Bovengrens 95%-prognose-interval;2036;131618;44570;87048
4920;95 jaar of ouder;Bovengrens 95%-prognose-interval;2037;138830;48039;90791
4921;95 jaar of ouder;Bovengrens 95%-prognose-interval;2038;144685;50573;94176
4922;95 jaar of ouder;Bovengrens 95%-prognose-interval;2039;156057;55762;100382
4923;95 jaar of ouder;Bovengrens 95%-prognose-interval;2040;169625;61192;108432
4924;95 jaar of ouder;Bovengrens 95%-prognose-interval;2041;181931;66650;115230
4925;95 jaar of ouder;Bovengrens 95%-prognose-interval;2042;205068;76318;128739
4926;95 jaar of ouder;Bovengrens 95%-prognose-interval;2043;228361;85728;142676
4927;95 jaar of ouder;Bovengrens 95%-prognose-interval;2044;247899;94195;153704
4928;95 jaar of ouder;Bovengrens 95%-prognose-interval;2045;263993;101201;162792
4929;95 jaar of ouder;Bovengrens 95%-prognose-interval;2046;275195;106021;169174
4930;95 jaar of ouder;Bovengrens 95%-prognose-interval;2047;287165;111199;175966
4931;95 jaar of ouder;Bovengrens 95%-prognose-interval;2048;302025;117805;184228
4932;95 jaar of ouder;Bovengrens 95%-prognose-interval;2049;308017;120444;187574
4933;95 jaar of ouder;Bovengrens 95%-prognose-interval;2050;317636;124508;193464
4934;95 jaar of ouder;Bovengrens 95%-prognose-interval;2051;338690;133102;205669
4935;95 jaar of ouder;Bovengrens 95%-prognose-interval;2052;347767;137299;210468
4936;95 jaar of ouder;Bovengrens 95%-prognose-interval;2053;359843;142395;217448
4937;95 jaar of ouder;Bovengrens 95%-prognose-interval;2054;376697;149492;227205
4938;95 jaar of ouder;Bovengrens 95%-prognose-interval;2055;400907;159463;241444
4939;95 jaar of ouder;Bovengrens 95%-prognose-interval;2056;413227;164929;248298
4940;95 jaar of ouder;Bovengrens 95%-prognose-interval;2057;440088;176217;263959
4941;95 jaar of ouder;Bovengrens 95%-prognose-interval;2058;457226;182757;274470
4942;95 jaar of ouder;Bovengrens 95%-prognose-interval;2059;479576;192163;287281
4943;95 jaar of ouder;Bovengrens 95%-prognose-interval;2060;501451;201370;300081
4944;95 jaar of ouder;Ondergrens 67%-prognose-interval;2013;19793;3510;16283
4945;95 jaar of ouder;Ondergrens 67%-prognose-interval;2014;20116;3619;16496
4946;95 jaar of ouder;Ondergrens 67%-prognose-interval;2015;20663;3811;16852
4947;95 jaar of ouder;Ondergrens 67%-prognose-interval;2016;22442;4329;18114
4948;95 jaar of ouder;Ondergrens 67%-prognose-interval;2017;23843;4746;19096
4949;95 jaar of ouder;Ondergrens 67%-prognose-interval;2018;24688;5014;19674
4950;95 jaar of ouder;Ondergrens 67%-prognose-interval;2019;25625;5322;20303
4951;95 jaar of ouder;Ondergrens 67%-prognose-interval;2020;26005;5462;20545
4952;95 jaar of ouder;Ondergrens 67%-prognose-interval;2021;26220;5637;20581
4953;95 jaar of ouder;Ondergrens 67%-prognose-interval;2022;26452;5831;20614
4954;95 jaar of ouder;Ondergrens 67%-prognose-interval;2023;26535;6021;20511
4955;95 jaar of ouder;Ondergrens 67%-prognose-interval;2024;27003;6275;20735
4956;95 jaar of ouder;Ondergrens 67%-prognose-interval;2025;27591;6566;21015
4957;95 jaar of ouder;Ondergrens 67%-prognose-interval;2026;28206;6876;21328
4958;95 jaar of ouder;Ondergrens 67%-prognose-interval;2027;28927;7233;21711
4959;95 jaar of ouder;Ondergrens 67%-prognose-interval;2028;29322;7506;21849
4960;95 jaar of ouder;Ondergrens 67%-prognose-interval;2029;29302;7660;21651
4961;95 jaar of ouder;Ondergrens 67%-prognose-interval;2030;29803;7970;21855
4962;95 jaar of ouder;Ondergrens 67%-prognose-interval;2031;30071;8214;21805
4963;95 jaar of ouder;Ondergrens 67%-prognose-interval;2032;30608;8549;22019
4964;95 jaar of ouder;Ondergrens 67%-prognose-interval;2033;31294;8906;22349
4965;95 jaar of ouder;Ondergrens 67%-prognose-interval;2034;32099;9428;22671
4966;95 jaar of ouder;Ondergrens 67%-prognose-interval;2035;33228;9936;23372
4967;95 jaar of ouder;Ondergrens 67%-prognose-interval;2036;34709;10510;24175
4968;95 jaar of ouder;Ondergrens 67%-prognose-interval;2037;34752;10754;24031
4969;95 jaar of ouder;Ondergrens 67%-prognose-interval;2038;35722;11239;24517
4970;95 jaar of ouder;Ondergrens 67%-prognose-interval;2039;37838;12098;25734
4971;95 jaar of ouder;Ondergrens 67%-prognose-interval;2040;40477;13070;27456
4972;95 jaar of ouder;Ondergrens 67%-prognose-interval;2041;41497;13547;27859
4973;95 jaar of ouder;Ondergrens 67%-prognose-interval;2042;47959;16023;31905
4974;95 jaar of ouder;Ondergrens 67%-prognose-interval;2043;51974;17500;34495
4975;95 jaar of ouder;Ondergrens 67%-prognose-interval;2044;54506;18611;35945
4976;95 jaar of ouder;Ondergrens 67%-prognose-interval;2045;55176;18925;36256
4977;95 jaar of ouder;Ondergrens 67%-prognose-interval;2046;55903;19237;36731
4978;95 jaar of ouder;Ondergrens 67%-prognose-interval;2047;56391;19538;36750
4979;95 jaar of ouder;Ondergrens 67%-prognose-interval;2048;56396;19766;36730
4980;95 jaar of ouder;Ondergrens 67%-prognose-interval;2049;57605;20230;37454
4981;95 jaar of ouder;Ondergrens 67%-prognose-interval;2050;58514;20725;37731
4982;95 jaar of ouder;Ondergrens 67%-prognose-interval;2051;59538;20869;38589
4983;95 jaar of ouder;Ondergrens 67%-prognose-interval;2052;61495;21758;39633
4984;95 jaar of ouder;Ondergrens 67%-prognose-interval;2053;62827;22221;40537
4985;95 jaar of ouder;Ondergrens 67%-prognose-interval;2054;64389;22946;41360
4986;95 jaar of ouder;Ondergrens 67%-prognose-interval;2055;66823;23792;42944
4987;95 jaar of ouder;Ondergrens 67%-prognose-interval;2056;69117;24671;44426
4988;95 jaar of ouder;Ondergrens 67%-prognose-interval;2057;71107;25236;45809
4989;95 jaar of ouder;Ondergrens 67%-prognose-interval;2058;73402;26146;47096
4990;95 jaar of ouder;Ondergrens 67%-prognose-interval;2059;75890;27085;48833
4991;95 jaar of ouder;Ondergrens 67%-prognose-interval;2060;76986;27585;49411
4992;95 jaar of ouder;Bovengrens 67%-prognose-interval;2013;20384;3630;16754
4993;95 jaar of ouder;Bovengrens 67%-prognose-interval;2014;21425;3888;17537
4994;95 jaar of ouder;Bovengrens 67%-prognose-interval;2015;22820;4263;18557
4995;95 jaar of ouder;Bovengrens 67%-prognose-interval;2016;25721;5045;20676
4996;95 jaar of ouder;Bovengrens 67%-prognose-interval;2017;28440;5783;22657
4997;95 jaar of ouder;Bovengrens 67%-prognose-interval;2018;30832;6432;24400
4998;95 jaar of ouder;Bovengrens 67%-prognose-interval;2019;33625;7213;26411
4999;95 jaar of ouder;Bovengrens 67%-prognose-interval;2020;35917;7843;28074
5000;95 jaar of ouder;Bovengrens 67%-prognose-interval;2021;37907;8512;29398
5001;95 jaar of ouder;Bovengrens 67%-prognose-interval;2022;40454;9364;31090
5002;95 jaar of ouder;Bovengrens 67%-prognose-interval;2023;42919;10281;32643
5003;95 jaar of ouder;Bovengrens 67%-prognose-interval;2024;45548;11216;34326
5004;95 jaar of ouder;Bovengrens 67%-prognose-interval;2025;48008;12134;35859
5005;95 jaar of ouder;Bovengrens 67%-prognose-interval;2026;50736;13205;37573
5006;95 jaar of ouder;Bovengrens 67%-prognose-interval;2027;53635;14292;39272
5007;95 jaar of ouder;Bovengrens 67%-prognose-interval;2028;56867;15568;41286
5008;95 jaar of ouder;Bovengrens 67%-prognose-interval;2029;59228;16586;42603
5009;95 jaar of ouder;Bovengrens 67%-prognose-interval;2030;62305;17844;44406
5010;95 jaar of ouder;Bovengrens 67%-prognose-interval;2031;64996;19146;45880
5011;95 jaar of ouder;Bovengrens 67%-prognose-interval;2032;68677;20683;47988
5012;95 jaar of ouder;Bovengrens 67%-prognose-interval;2033;72662;22335;50299
5013;95 jaar of ouder;Bovengrens 67%-prognose-interval;2034;77828;24461;53351
5014;95 jaar of ouder;Bovengrens 67%-prognose-interval;2035;82588;26496;56063
5015;95 jaar of ouder;Bovengrens 67%-prognose-interval;2036;88076;28800;59363
5016;95 jaar of ouder;Bovengrens 67%-prognose-interval;2037;92651;30831;61661
5017;95 jaar of ouder;Bovengrens 67%-prognose-interval;2038;97964;33260;64803
5018;95 jaar of ouder;Bovengrens 67%-prognose-interval;2039;105158;36285;68825
5019;95 jaar of ouder;Bovengrens 67%-prognose-interval;2040;112712;39460;73282
5020;95 jaar of ouder;Bovengrens 67%-prognose-interval;2041;118533;41816;76526
5021;95 jaar of ouder;Bovengrens 67%-prognose-interval;2042;136028;49067;87007
5022;95 jaar of ouder;Bovengrens 67%-prognose-interval;2043;151730;55242;96286
5023;95 jaar of ouder;Bovengrens 67%-prognose-interval;2044;160111;59001;101215
5024;95 jaar of ouder;Bovengrens 67%-prognose-interval;2045;166857;61726;105251
5025;95 jaar of ouder;Bovengrens 67%-prognose-interval;2046;173166;64513;108831
