ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
1442;Hulst;30 juni 2021;685.0;620.0;545.0;;540.0;385.0;40.0;120.0;80.0;45.0;10.0;;25.0;55.0;40.0;40.0;;15.0;15.0;;;10.0;;;;;;;
1443;Hulst;31 december 2021;695.0;630.0;550.0;;545.0;400.0;35.0;115.0;80.0;45.0;10.0;;30.0;60.0;45.0;45.0;;15.0;15.0;;;;;;;;;;
1444;Hulst;30 juni 2022;665.0;610.0;535.0;;535.0;370.0;40.0;130.0;70.0;35.0;10.0;;30.0;50.0;40.0;40.0;;10.0;10.0;;;;;;;;;;
1445;Hulst;31 december 2022;650.0;585.0;515.0;;515.0;350.0;40.0;125.0;70.0;40.0;;;20.0;60.0;45.0;45.0;;10.0;10.0;;;;;;;;;;
1446;Hulst;30 juni 2023;535.0;470.0;410.0;;410.0;230.0;65.0;120.0;60.0;40.0;10.0;;15.0;60.0;45.0;45.0;;15.0;15.0;;;;;;;;;;
1447;Hulst;31 december 2023;530.0;460.0;395.0;;395.0;205.0;60.0;130.0;60.0;40.0;;;15.0;70.0;55.0;55.0;;15.0;15.0;;;;;;;;;;
1448;Hulst;30 juni 2024;670.0;595.0;525.0;;525.0;360.0;55.0;110.0;70.0;40.0;10.0;;20.0;75.0;65.0;65.0;;10.0;10.0;;;;;;;;;;
1449;IJsselstein;30 juni 2021;730.0;675.0;635.0;15.0;620.0;440.0;115.0;60.0;40.0;20.0;;;15.0;55.0;40.0;40.0;;15.0;15.0;;;;;;;;;;
1450;IJsselstein;31 december 2021;750.0;700.0;665.0;20.0;645.0;470.0;120.0;55.0;40.0;20.0;;;10.0;45.0;35.0;35.0;;15.0;15.0;;;;;;;;;;
1451;IJsselstein;30 juni 2022;770.0;720.0;685.0;15.0;670.0;470.0;120.0;80.0;35.0;20.0;;;10.0;50.0;35.0;35.0;;15.0;15.0;;;;;;;;;;
1452;IJsselstein;31 december 2022;850.0;795.0;760.0;25.0;735.0;535.0;125.0;75.0;35.0;20.0;;;15.0;55.0;40.0;40.0;;15.0;15.0;;;;;;;;;;
1453;IJsselstein;30 juni 2023;875.0;820.0;780.0;30.0;750.0;545.0;130.0;75.0;40.0;20.0;;;20.0;45.0;35.0;35.0;;10.0;10.0;;;;;;;;;;
1454;IJsselstein;31 december 2023;840.0;785.0;750.0;20.0;730.0;550.0;110.0;70.0;35.0;20.0;;;15.0;45.0;35.0;35.0;;15.0;15.0;;;;;;;;;;
1455;IJsselstein;30 juni 2024;835.0;790.0;760.0;;750.0;560.0;115.0;75.0;30.0;20.0;;;10.0;45.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
1456;Kaag en Braassem;30 juni 2021;740.0;695.0;670.0;100.0;570.0;530.0;20.0;20.0;25.0;15.0;;;;35.0;30.0;30.0;;;;;;;;;;;;;
1457;Kaag en Braassem;31 december 2021;780.0;740.0;705.0;;700.0;650.0;25.0;25.0;35.0;15.0;10.0;;10.0;35.0;35.0;30.0;;;;;;;;;;;;;
1458;Kaag en Braassem;30 juni 2022;660.0;620.0;580.0;;575.0;515.0;30.0;30.0;40.0;20.0;10.0;;;40.0;30.0;30.0;;;;;;;;;;;;;
1459;Kaag en Braassem;31 december 2022;690.0;655.0;615.0;10.0;610.0;545.0;20.0;40.0;35.0;20.0;10.0;;;35.0;25.0;25.0;;;;;;;;;;;;;
1460;Kaag en Braassem;30 juni 2023;1010.0;970.0;925.0;370.0;550.0;480.0;30.0;40.0;45.0;20.0;10.0;;15.0;40.0;35.0;35.0;;10.0;10.0;;;;;;;;;;
1461;Kaag en Braassem;31 december 2023;1085.0;1035.0;1000.0;470.0;530.0;445.0;30.0;50.0;35.0;20.0;10.0;;10.0;45.0;40.0;35.0;;10.0;10.0;;;;;;;;;;
1462;Kaag en Braassem;30 juni 2024;835.0;800.0;780.0;380.0;400.0;310.0;20.0;70.0;15.0;;;;;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1463;Kampen;30 juni 2021;1275.0;1140.0;1020.0;;1015.0;840.0;60.0;115.0;120.0;45.0;15.0;;55.0;120.0;80.0;75.0;;40.0;40.0;;;20.0;20.0;;;;;;
1464;Kampen;31 december 2021;1295.0;1170.0;1045.0;;1035.0;850.0;65.0;125.0;125.0;45.0;15.0;;65.0;110.0;70.0;65.0;;40.0;40.0;;;15.0;15.0;;;;;;
1465;Kampen;30 juni 2022;1315.0;1205.0;1070.0;10.0;1060.0;880.0;55.0;130.0;135.0;55.0;15.0;;60.0;100.0;65.0;60.0;;35.0;30.0;;;15.0;15.0;;;;;;
1466;Kampen;31 december 2022;1375.0;1260.0;1125.0;10.0;1115.0;885.0;60.0;175.0;135.0;65.0;10.0;;60.0;105.0;70.0;70.0;;35.0;30.0;;;10.0;;;;;;;
1467;Kampen;30 juni 2023;1505.0;1385.0;1235.0;;1230.0;955.0;90.0;180.0;150.0;60.0;20.0;;65.0;110.0;75.0;75.0;;35.0;30.0;;;10.0;10.0;;;;;;
1468;Kampen;31 december 2023;1565.0;1445.0;1295.0;10.0;1285.0;1015.0;90.0;180.0;150.0;60.0;20.0;;70.0;110.0;80.0;80.0;;30.0;25.0;;;15.0;15.0;;;;;;
1469;Kampen;30 juni 2024;1615.0;1490.0;1355.0;;1350.0;1065.0;100.0;185.0;140.0;60.0;20.0;;60.0;110.0;80.0;75.0;;30.0;25.0;;;10.0;10.0;;;;;;
1470;Kapelle;30 juni 2021;340.0;305.0;275.0;;270.0;185.0;25.0;60.0;30.0;20.0;;;;30.0;15.0;15.0;;15.0;15.0;;;;;;;;;;
1471;Kapelle;31 december 2021;345.0;310.0;275.0;;275.0;195.0;20.0;55.0;35.0;25.0;;;;35.0;20.0;20.0;;15.0;15.0;;;;;;;;;;
1472;Kapelle;30 juni 2022;335.0;315.0;295.0;;295.0;205.0;20.0;65.0;20.0;15.0;;;;20.0;20.0;20.0;;;;;;;;;;;;;
1473;Kapelle;31 december 2022;350.0;330.0;300.0;;300.0;205.0;15.0;75.0;30.0;20.0;;;10.0;20.0;20.0;15.0;;;;;;;;;;;;;
1474;Kapelle;30 juni 2023;405.0;380.0;355.0;;350.0;255.0;15.0;85.0;25.0;20.0;;;;20.0;20.0;20.0;;;;;;;;;;;;;
1475;Kapelle;31 december 2023;405.0;380.0;355.0;;350.0;250.0;15.0;80.0;25.0;20.0;;;;20.0;20.0;20.0;;;;;;;;;;;;;
1476;Kapelle;30 juni 2024;545.0;510.0;485.0;;485.0;375.0;20.0;85.0;25.0;15.0;;;;30.0;30.0;25.0;;;;;;;;;;;;;
1477;Katwijk;30 juni 2021;1520.0;1410.0;1330.0;255.0;1075.0;840.0;105.0;135.0;80.0;45.0;10.0;;20.0;100.0;75.0;75.0;;25.0;25.0;;;;;;;;;;
1478;Katwijk;31 december 2021;1530.0;1430.0;1350.0;320.0;1025.0;765.0;110.0;155.0;80.0;45.0;10.0;;20.0;90.0;70.0;70.0;;20.0;20.0;;;10.0;10.0;;;;;;
1479;Katwijk;30 juni 2022;1585.0;1470.0;1370.0;285.0;1085.0;840.0;85.0;155.0;100.0;60.0;20.0;;15.0;110.0;85.0;85.0;;25.0;25.0;;;;;;;;;;
1480;Katwijk;31 december 2022;1755.0;1640.0;1540.0;395.0;1145.0;880.0;95.0;170.0;105.0;60.0;20.0;;15.0;110.0;85.0;85.0;;20.0;20.0;;;;;;;;;;
1481;Katwijk;30 juni 2023;1780.0;1675.0;1575.0;480.0;1095.0;830.0;100.0;170.0;100.0;55.0;25.0;;20.0;100.0;80.0;75.0;;20.0;20.0;;;;;;;;;;
1482;Katwijk;31 december 2023;1795.0;1690.0;1580.0;515.0;1065.0;835.0;95.0;135.0;110.0;55.0;30.0;;25.0;100.0;80.0;75.0;;20.0;20.0;;;;;;;;;;
1483;Katwijk;30 juni 2024;1985.0;1880.0;1760.0;485.0;1275.0;995.0;105.0;175.0;120.0;60.0;30.0;;30.0;100.0;75.0;75.0;;20.0;20.0;;;;;;;;;;
1484;Kerkrade;30 juni 2021;1300.0;1170.0;980.0;;975.0;690.0;80.0;205.0;190.0;100.0;10.0;;80.0;115.0;90.0;90.0;;25.0;25.0;;;15.0;15.0;;;;;;
1485;Kerkrade;31 december 2021;1290.0;1165.0;980.0;;980.0;710.0;80.0;190.0;185.0;95.0;10.0;;80.0;110.0;85.0;85.0;;20.0;20.0;;;15.0;15.0;;;;;;
1486;Kerkrade;30 juni 2022;1310.0;1155.0;980.0;;975.0;695.0;80.0;200.0;175.0;95.0;10.0;;65.0;135.0;90.0;90.0;;50.0;50.0;;;20.0;15.0;;;;;;
1487;Kerkrade;31 december 2022;1290.0;1140.0;970.0;;965.0;680.0;80.0;205.0;170.0;100.0;10.0;;60.0;125.0;75.0;75.0;;50.0;45.0;;;25.0;15.0;;10.0;;;;
1488;Kerkrade;30 juni 2023;1255.0;1105.0;910.0;;905.0;635.0;70.0;200.0;195.0;105.0;20.0;;65.0;125.0;80.0;80.0;;45.0;45.0;;;25.0;15.0;;;;;;
1489;Kerkrade;31 december 2023;1205.0;1060.0;880.0;;875.0;645.0;55.0;170.0;180.0;105.0;25.0;;50.0;125.0;75.0;75.0;;45.0;45.0;;;25.0;15.0;;;;;;
1490;Kerkrade;30 juni 2024;1240.0;1090.0;910.0;;910.0;680.0;60.0;170.0;180.0;105.0;15.0;;60.0;125.0;75.0;75.0;;50.0;50.0;;;25.0;15.0;;;;;;
1491;Koggenland;30 juni 2021;425.0;390.0;355.0;;350.0;245.0;35.0;65.0;35.0;15.0;10.0;;15.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1492;Koggenland;31 december 2021;410.0;380.0;350.0;;345.0;245.0;35.0;70.0;30.0;15.0;;;10.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1493;Koggenland;30 juni 2022;395.0;370.0;340.0;10.0;330.0;235.0;30.0;60.0;30.0;15.0;;;15.0;25.0;20.0;20.0;;;;;;;;;;;;;
1494;Koggenland;31 december 2022;400.0;375.0;350.0;10.0;340.0;250.0;25.0;60.0;25.0;10.0;;;10.0;25.0;15.0;15.0;;;;;;;;;;;;;
1495;Koggenland;30 juni 2023;415.0;395.0;370.0;10.0;360.0;250.0;35.0;75.0;25.0;15.0;;;;20.0;15.0;15.0;;;;;;;;;;;;;
1496;Koggenland;31 december 2023;370.0;355.0;335.0;10.0;330.0;230.0;35.0;60.0;15.0;10.0;;;;20.0;15.0;15.0;;;;;;;;;;;;;
1497;Koggenland;30 juni 2024;380.0;360.0;345.0;10.0;330.0;235.0;30.0;65.0;15.0;10.0;;;;15.0;10.0;10.0;;;;;;;;;;;;;
1498;Krimpen aan den IJssel;30 juni 2021;1225.0;1145.0;1085.0;535.0;550.0;385.0;25.0;140.0;60.0;40.0;;;20.0;70.0;35.0;35.0;;35.0;35.0;;;10.0;10.0;;;;;;
1499;Krimpen aan den IJssel;31 december 2021;1250.0;1180.0;1120.0;555.0;560.0;390.0;20.0;150.0;60.0;40.0;;;15.0;65.0;35.0;30.0;;30.0;30.0;;;;;;;;;;
1500;Krimpen aan den IJssel;30 juni 2022;1255.0;1205.0;1160.0;585.0;575.0;395.0;25.0;155.0;45.0;25.0;;;15.0;45.0;40.0;40.0;;;;;;;;;;;;;
1501;Krimpen aan den IJssel;31 december 2022;1205.0;1155.0;1105.0;560.0;550.0;375.0;15.0;160.0;50.0;25.0;;;20.0;45.0;40.0;40.0;;10.0;;;;;;;;;;;
1502;Krimpen aan den IJssel;30 juni 2023;1030.0;975.0;920.0;340.0;580.0;380.0;15.0;185.0;55.0;25.0;;;25.0;50.0;40.0;40.0;;10.0;10.0;;;;;;;;;;
1503;Krimpen aan den IJssel;31 december 2023;1125.0;1075.0;1025.0;360.0;665.0;450.0;15.0;200.0;50.0;30.0;;;20.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
1504;Krimpen aan den IJssel;30 juni 2024;1205.0;1165.0;1115.0;315.0;800.0;555.0;15.0;230.0;50.0;25.0;;;20.0;35.0;20.0;20.0;;10.0;10.0;;;10.0;10.0;;;;;;
1505;Krimpenerwaard;30 juni 2021;1290.0;1120.0;970.0;20.0;950.0;590.0;55.0;305.0;150.0;60.0;60.0;;30.0;160.0;100.0;95.0;;65.0;65.0;;;;;;;;;;
1506;Krimpenerwaard;31 december 2021;1275.0;1100.0;945.0;20.0;925.0;550.0;60.0;320.0;155.0;55.0;65.0;;30.0;170.0;105.0;105.0;;65.0;65.0;;;;;;;;;;
1507;Krimpenerwaard;30 juni 2022;1320.0;1165.0;1010.0;10.0;995.0;625.0;55.0;315.0;160.0;65.0;60.0;;30.0;140.0;100.0;95.0;;45.0;45.0;;;10.0;10.0;;;;;;
1508;Krimpenerwaard;31 december 2022;1290.0;1150.0;995.0;10.0;985.0;615.0;55.0;320.0;155.0;65.0;55.0;;30.0;130.0;85.0;85.0;;45.0;45.0;;;10.0;10.0;;;;;;
1509;Krimpenerwaard;30 juni 2023;1225.0;1100.0;950.0;10.0;945.0;605.0;65.0;270.0;150.0;65.0;55.0;;30.0;115.0;75.0;70.0;;40.0;40.0;;;10.0;10.0;;;;;;
1510;Krimpenerwaard;31 december 2023;1300.0;1175.0;1030.0;;1030.0;655.0;75.0;300.0;145.0;60.0;60.0;;25.0;115.0;75.0;75.0;;40.0;40.0;;;10.0;10.0;;;;;;
1511;Krimpenerwaard;30 juni 2024;1460.0;1335.0;1185.0;;1180.0;770.0;80.0;335.0;150.0;60.0;60.0;;25.0;115.0;75.0;75.0;;40.0;40.0;;;;;;;;;;
1512;Laarbeek;30 juni 2021;310.0;275.0;240.0;;240.0;165.0;15.0;60.0;40.0;15.0;;;20.0;30.0;30.0;30.0;;;;;;;;;;;;;
1513;Laarbeek;31 december 2021;320.0;290.0;250.0;;250.0;180.0;15.0;55.0;40.0;15.0;;;20.0;25.0;25.0;25.0;;;;;;;;;;;;;
1514;Laarbeek;30 juni 2022;365.0;330.0;285.0;;285.0;205.0;30.0;50.0;45.0;15.0;;;20.0;30.0;25.0;25.0;;;;;;;;;;;;;
1515;Laarbeek;31 december 2022;415.0;380.0;340.0;;335.0;245.0;35.0;55.0;40.0;15.0;;;20.0;30.0;30.0;30.0;;;;;;;;;;;;;
1516;Laarbeek;30 juni 2023;390.0;365.0;325.0;;325.0;240.0;30.0;50.0;40.0;15.0;;;20.0;25.0;20.0;20.0;;;;;;;;;;;;;
1517;Laarbeek;31 december 2023;370.0;340.0;300.0;;300.0;220.0;30.0;50.0;40.0;10.0;;;20.0;25.0;20.0;20.0;;;;;;;;;;;;;
1518;Laarbeek;30 juni 2024;405.0;370.0;335.0;;330.0;255.0;25.0;50.0;35.0;10.0;;;20.0;30.0;25.0;25.0;;;;;;;;;;;;;
1519;Land van Cuijk;30 juni 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1520;Land van Cuijk;31 december 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1521;Land van Cuijk;30 juni 2022;1795.0;1625.0;1455.0;;1450.0;1015.0;115.0;320.0;170.0;55.0;40.0;10.0;65.0;160.0;120.0;115.0;;40.0;40.0;;;10.0;10.0;;;;;;
1522;Land van Cuijk;31 december 2022;1810.0;1645.0;1480.0;;1475.0;1020.0;110.0;340.0;165.0;50.0;35.0;10.0;65.0;150.0;110.0;110.0;;40.0;40.0;;;15.0;15.0;;;;;;
1523;Land van Cuijk;30 juni 2023;1780.0;1635.0;1485.0;;1480.0;970.0;105.0;405.0;155.0;55.0;45.0;;45.0;130.0;90.0;90.0;;40.0;40.0;;;15.0;15.0;;;;;;
1524;Land van Cuijk;31 december 2023;1860.0;1700.0;1560.0;;1555.0;1040.0;95.0;420.0;140.0;55.0;40.0;;45.0;130.0;95.0;90.0;;40.0;40.0;;;25.0;25.0;;;;;;
1525;Land van Cuijk;30 juni 2024;1925.0;1760.0;1625.0;;1620.0;1065.0;100.0;460.0;135.0;55.0;35.0;;45.0;130.0;95.0;95.0;;35.0;35.0;;;35.0;30.0;;;;;;
1526;Landerd;30 juni 2021;255.0;220.0;200.0;;190.0;125.0;15.0;50.0;25.0;;10.0;;10.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1527;Landerd;31 december 2021;240.0;205.0;185.0;;185.0;115.0;15.0;55.0;20.0;;10.0;;10.0;35.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1528;Landerd;30 juni 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1529;Landerd;31 december 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1530;Landerd;30 juni 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1531;Landerd;31 december 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1532;Landerd;30 juni 2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1533;Landgraaf;30 juni 2021;1105.0;995.0;905.0;15.0;895.0;790.0;30.0;75.0;90.0;45.0;;;40.0;90.0;70.0;70.0;;20.0;20.0;;;20.0;15.0;;;;;;
1534;Landgraaf;31 december 2021;1200.0;1110.0;1005.0;;1005.0;920.0;30.0;55.0;105.0;45.0;;;55.0;80.0;60.0;60.0;;20.0;20.0;;;15.0;10.0;;;;;;
1535;Landgraaf;30 juni 2022;890.0;800.0;695.0;;695.0;580.0;35.0;80.0;105.0;55.0;;;45.0;80.0;60.0;60.0;;25.0;25.0;;;10.0;10.0;;;;;;
1536;Landgraaf;31 december 2022;880.0;800.0;710.0;;710.0;610.0;35.0;65.0;85.0;55.0;;;25.0;75.0;45.0;45.0;;30.0;30.0;;;10.0;10.0;;;;;;
1537;Landgraaf;30 juni 2023;780.0;695.0;605.0;;605.0;500.0;40.0;65.0;95.0;50.0;10.0;;30.0;70.0;45.0;45.0;;25.0;25.0;;;10.0;;;;;;;
1538;Landgraaf;31 december 2023;715.0;635.0;555.0;;555.0;465.0;30.0;60.0;80.0;50.0;;;25.0;65.0;45.0;45.0;;20.0;20.0;;;15.0;15.0;;;;;;
1539;Landgraaf;30 juni 2024;820.0;725.0;630.0;;630.0;545.0;20.0;65.0;95.0;50.0;;;35.0;70.0;45.0;45.0;;25.0;25.0;;;25.0;20.0;;;;;;
1540;Landsmeer;30 juni 2021;200.0;180.0;170.0;;165.0;125.0;;30.0;10.0;10.0;;;;10.0;10.0;10.0;;;;;;;;;;;;;
1541;Landsmeer;31 december 2021;190.0;180.0;170.0;;165.0;130.0;;30.0;10.0;;;;;10.0;;;;;;;;;;;;;;;
1542;Landsmeer;30 juni 2022;215.0;205.0;195.0;;190.0;145.0;10.0;35.0;10.0;10.0;;;;10.0;;;;;;;;;;;;;;;
1543;Landsmeer;31 december 2022;210.0;205.0;195.0;;190.0;145.0;10.0;35.0;10.0;10.0;;;;;;;;;;;;;;;;;;;
1544;Landsmeer;30 juni 2023;210.0;195.0;175.0;;170.0;125.0;10.0;30.0;20.0;10.0;;;10.0;15.0;10.0;10.0;;;;;;;;;;;;;
1545;Landsmeer;31 december 2023;225.0;205.0;175.0;;165.0;130.0;10.0;25.0;35.0;10.0;;;25.0;15.0;10.0;10.0;;;;;;;;;;;;;
1546;Landsmeer;30 juni 2024;250.0;240.0;215.0;;210.0;175.0;15.0;25.0;25.0;10.0;;;15.0;10.0;;;;;;;;;;;;;;;
1547;Langedijk;30 juni 2021;465.0;390.0;365.0;;365.0;270.0;30.0;60.0;25.0;;;;20.0;70.0;60.0;60.0;;15.0;15.0;;;;;;;;;;
1548;Langedijk;31 december 2021;415.0;355.0;335.0;;330.0;265.0;30.0;35.0;20.0;;;;15.0;60.0;50.0;45.0;;10.0;10.0;;;;;;;;;;
1549;Langedijk;30 juni 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1550;Langedijk;31 december 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1551;Langedijk;30 juni 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1552;Langedijk;31 december 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1553;Langedijk;30 juni 2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1554;Lansingerland;30 juni 2021;1140.0;1050.0;955.0;;955.0;750.0;35.0;170.0;90.0;65.0;10.0;;20.0;80.0;50.0;50.0;;30.0;30.0;;;10.0;10.0;;;;;;
1555;Lansingerland;31 december 2021;1180.0;1095.0;1000.0;;1000.0;765.0;35.0;200.0;90.0;65.0;10.0;;20.0;70.0;40.0;40.0;;30.0;30.0;;;15.0;15.0;;;;;;
1556;Lansingerland;30 juni 2022;1290.0;1215.0;1155.0;10.0;1145.0;895.0;30.0;215.0;60.0;35.0;10.0;;20.0;65.0;45.0;40.0;;15.0;15.0;;;10.0;10.0;;;;;;
1557;Lansingerland;31 december 2022;1390.0;1325.0;1250.0;15.0;1235.0;990.0;25.0;220.0;75.0;35.0;10.0;;30.0;55.0;40.0;35.0;;15.0;15.0;;;15.0;10.0;;;;;;
1558;Lansingerland;30 juni 2023;1370.0;1320.0;1255.0;10.0;1245.0;1010.0;35.0;205.0;65.0;25.0;;;30.0;35.0;25.0;25.0;;15.0;15.0;;;10.0;10.0;;;;;;
1559;Lansingerland;31 december 2023;1495.0;1450.0;1380.0;;1380.0;1120.0;35.0;225.0;65.0;30.0;;;25.0;35.0;20.0;20.0;;10.0;10.0;;;15.0;10.0;;;;;;
1560;Lansingerland;30 juni 2024;1930.0;1890.0;1825.0;;1820.0;1525.0;30.0;260.0;65.0;30.0;;;25.0;30.0;15.0;15.0;;15.0;15.0;;;15.0;10.0;;;;;;
1561;Laren (NH.);30 juni 2021;185.0;175.0;170.0;;170.0;120.0;10.0;40.0;;;;;;10.0;10.0;10.0;;;;;;;;;;;;;
1562;Laren (NH.);31 december 2021;185.0;175.0;175.0;;175.0;130.0;10.0;30.0;;;;;;;;;;;;;;;;;;;;;
1563;Laren (NH.);30 juni 2022;185.0;175.0;170.0;;170.0;135.0;10.0;25.0;;;;;;;;;;;;;;;;;;;;;
1564;Laren (NH.);31 december 2022;205.0;195.0;185.0;;185.0;155.0;10.0;20.0;;;;;;10.0;10.0;;;;;;;;;;;;;;
1565;Laren (NH.);30 juni 2023;200.0;195.0;180.0;;180.0;145.0;;30.0;10.0;;;;;;;;;;;;;;;;;;;;
1566;Laren (NH.);31 december 2023;210.0;200.0;190.0;;185.0;150.0;;30.0;15.0;;;;;;;;;;;;;;;;;;;;
1567;Laren (NH.);30 juni 2024;230.0;225.0;210.0;;210.0;175.0;;30.0;10.0;;;;;;;;;;;;;;;;;;;;
1568;Leeuwarden;30 juni 2021;3010.0;2655.0;2370.0;470.0;1900.0;1470.0;95.0;340.0;285.0;130.0;50.0;;105.0;320.0;260.0;260.0;;60.0;60.0;;;30.0;30.0;;;;;;
1569;Leeuwarden;31 december 2021;3250.0;2865.0;2575.0;650.0;1925.0;1490.0;90.0;345.0;290.0;135.0;55.0;;95.0;340.0;275.0;270.0;;65.0;60.0;;;45.0;45.0;;;;;;
1570;Leeuwarden;30 juni 2022;3705.0;3280.0;2915.0;730.0;2185.0;1640.0;100.0;445.0;365.0;205.0;65.0;;90.0;375.0;240.0;235.0;;135.0;130.0;;;55.0;50.0;;;;;;
1571;Leeuwarden;31 december 2022;3750.0;3325.0;2960.0;740.0;2220.0;1630.0;85.0;505.0;365.0;210.0;60.0;;95.0;360.0;230.0;230.0;;130.0;125.0;;;60.0;60.0;;;;;;
1572;Leeuwarden;30 juni 2023;3885.0;3450.0;3075.0;760.0;2310.0;1680.0;95.0;535.0;375.0;215.0;75.0;;85.0;370.0;245.0;240.0;;125.0;125.0;;;65.0;60.0;;;;;;
1573;Leeuwarden;31 december 2023;3770.0;3355.0;2980.0;715.0;2265.0;1620.0;75.0;570.0;375.0;225.0;80.0;;70.0;355.0;235.0;235.0;;120.0;120.0;;;60.0;55.0;;;;;;
1574;Leeuwarden;30 juni 2024;3720.0;3325.0;2950.0;645.0;2305.0;1725.0;80.0;505.0;370.0;215.0;80.0;;75.0;335.0;220.0;220.0;;110.0;110.0;;;65.0;50.0;;;;;;
1575;Leiden;30 juni 2021;2920.0;2680.0;2540.0;880.0;1660.0;1330.0;110.0;215.0;140.0;90.0;35.0;;15.0;200.0;185.0;180.0;;15.0;15.0;;;35.0;35.0;;;;;;
1576;Leiden;31 december 2021;2650.0;2410.0;2275.0;680.0;1595.0;1235.0;120.0;240.0;135.0;80.0;35.0;;15.0;200.0;185.0;180.0;;15.0;15.0;;;40.0;35.0;;;;;;
1577;Leiden;30 juni 2022;2795.0;2575.0;2435.0;790.0;1645.0;1270.0;125.0;245.0;140.0;90.0;35.0;;15.0;175.0;135.0;135.0;;40.0;35.0;;;45.0;40.0;;;;;;
1578;Leiden;31 december 2022;3000.0;2795.0;2640.0;935.0;1705.0;1340.0;130.0;235.0;155.0;90.0;35.0;;20.0;170.0;135.0;125.0;;40.0;40.0;;;35.0;35.0;;;;;;
1579;Leiden;30 juni 2023;3035.0;2825.0;2690.0;960.0;1730.0;1285.0;135.0;310.0;135.0;80.0;25.0;;30.0;175.0;135.0;135.0;;40.0;40.0;;;35.0;30.0;;;;;;
1580;Leiden;31 december 2023;2950.0;2750.0;2625.0;850.0;1775.0;1320.0;140.0;315.0;130.0;75.0;25.0;;30.0;170.0;135.0;130.0;;35.0;35.0;;;30.0;25.0;;;;;;
1581;Leiden;30 juni 2024;3005.0;2820.0;2690.0;785.0;1905.0;1450.0;140.0;310.0;130.0;75.0;25.0;;25.0;160.0;130.0;130.0;;30.0;30.0;;;25.0;25.0;;;;;;
1582;Leiderdorp;30 juni 2021;715.0;670.0;635.0;195.0;445.0;365.0;25.0;55.0;35.0;20.0;;;;35.0;30.0;25.0;;10.0;10.0;;;;;;;;;;
1583;Leiderdorp;31 december 2021;695.0;655.0;620.0;190.0;430.0;350.0;25.0;55.0;35.0;20.0;;;;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1584;Leiderdorp;30 juni 2022;740.0;700.0;670.0;240.0;430.0;350.0;30.0;50.0;30.0;20.0;10.0;;;35.0;20.0;20.0;;15.0;15.0;;;;;;;;;;
1585;Leiderdorp;31 december 2022;800.0;770.0;735.0;275.0;465.0;375.0;30.0;60.0;35.0;20.0;10.0;;;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1586;Leiderdorp;30 juni 2023;750.0;715.0;685.0;245.0;445.0;345.0;30.0;65.0;25.0;15.0;10.0;;;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
1587;Leiderdorp;31 december 2023;730.0;695.0;670.0;195.0;470.0;370.0;25.0;75.0;30.0;20.0;;;;30.0;15.0;15.0;;15.0;15.0;;;;;;;;;;
