ID;Geslacht;Gebieden;Beroepen;Ongehuwd_1;Gehuwd_2;OnbekendeBurgerlijkeStaat_3;Beneden12Jaar_4;k_1213Jaar_5;Ongehuwd_6;Gehuwd_7;Ongehuwd_8;Gehuwd_9;Ongehuwd_10;Gehuwd_11;OnbekendeBurgerlijkeStaat_12;Ongehuwd_13;Gehuwd_14;OnbekendeBurgerlijkeStaat_15;Ongehuwd_16;Gehuwd_17;OnbekendeBurgerlijkeStaat_18;Ongehuwd_19;Gehuwd_20;OnbekendeBurgerlijkeStaat_21;Ongehuwd_22;Gehuwd_23;OnbekendeBurgerlijkeStaat_24;Ongehuwd_25;Gehuwd_26;Ongehuwd_27;Gehuwd_28;OnbekendeBurgerlijkeStaat_29;Ongehuwd_30;Gehuwd_31;OnbekendeBurgerlijkeStaat_32;Pagina_33
2092;Totaal;Nederland; 8b3.3   D Stokers;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2093;Totaal;Nederland; 8b4     A Glasschilder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2094;Totaal;Nederland; 8b4     D Glasschilder;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2095;Totaal;Nederland; 8b5     A Plateelschilders;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2096;Totaal;Nederland; 8b5     C Plateelschilders;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2097;Totaal;Nederland; 8b5     D Plateelschilders;14.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2098;Totaal;Nederland; 8b6     A Porceleinschilders;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 68
2099;Totaal;Nederland; 8b6     D Porceleinschilders;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2100;Totaal;Nederland; 8b7     A Restaurateurs van schilder...;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 68
2101;Totaal;Nederland; 8b8     A Verlakkers;5.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;5.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 68
2102;Totaal;Nederland; 8b8     D Verlakkers;17.0;8.0;0.0;0.0;4.0;2.0;0.0;2.0;0.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2103;Totaal;Nederland; 8b9     A Vergulders;4.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 68
2104;Totaal;Nederland; 8b9     C Vergulders;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2105;Totaal;Nederland; 8b9     D Vergulders;10.0;13.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 68
2106;Totaal;Nederland; 8b10    A Beeldhouwers-polychromeurs;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2107;Totaal;Nederland; 8b10    D Beeldhouwers-polychromeurs;9.0;1.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2108;Totaal;Nederland; 8b11    A Beeldenschilders;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2109;Totaal;Nederland; 8b11    D Beeldenschilders;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2110;Totaal;Nederland; 8b12    A Penseelschrijvers;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2111;Totaal;Nederland; 8b12    D Penseelschrijvers;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 68
2112;Totaal;Nederland; 8c      A Tot. - Graveurs en metalen...;16.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;9.0;0.0;6.0;14.0;0.0;0.0;16.0;0.0;0.0;6.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;RY 70
2113;Totaal;Nederland; 8c      C Tot. - Graveurs en metalen...;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2114;Totaal;Nederland; 8c      D Tot. - Graveurs en metalen...;52.0;10.0;0.0;0.0;4.0;11.0;0.0;8.0;0.0;10.0;1.0;0.0;13.0;5.0;0.0;3.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2115;Totaal;Nederland; 8c0     A Graveurs en metalen orname...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2116;Totaal;Nederland; 8c0     D Graveurs en metalen orname...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2117;Totaal;Nederland; 8c1.0   A Cachetsnijders - zonder na...;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2118;Totaal;Nederland; 8c1.0   D Cachetsnijders - zonder na...;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2119;Totaal;Nederland; 8c1.1   D Pers. in algem. dienst;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2120;Totaal;Nederland; 8c2.0   A Emailleerders - zonder nad...;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2121;Totaal;Nederland; 8c2.0   D Emailleerders - zonder nad...;6.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2122;Totaal;Nederland; 8c2.1   D Magazijnpersoneel;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2123;Totaal;Nederland; 8c3     C Fabr. van poststempels;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2124;Totaal;Nederland; 8c4.0   A Graveurs [in hout en metaa...;11.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;8.0;0.0;4.0;12.0;0.0;0.0;14.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;RY 70
2125;Totaal;Nederland; 8c4.0   C Graveurs [in hout en metaa...;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2126;Totaal;Nederland; 8c4.0   D Graveurs [in hout en metaa...;33.0;8.0;0.0;0.0;2.0;4.0;0.0;6.0;0.0;7.0;0.0;0.0;8.0;4.0;0.0;3.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2127;Totaal;Nederland; 8c4.1   D Pers. in alg. dienst;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2128;Totaal;Nederland; 8c5     A Glasgraveurs;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2129;Totaal;Nederland; 8c5     D Glasgraveurs;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2130;Totaal;Nederland; 8c6     A Graveurs in leer;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2131;Totaal;Nederland; 8c7     A Kunstdraaiers;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2132;Totaal;Nederland; 8c8     A Kunstsmederij;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2133;Totaal;Nederland; 8c8     C Kunstsmederij;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2134;Totaal;Nederland; 8c8     D Kunstsmederij;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2135;Totaal;Nederland; 8c9.1   D Kerkelijke kunst;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2136;Totaal;Nederland; 8d      A Tot. - Naaldwerk en kunstb...;69.0;44.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;11.0;1.0;0.0;28.0;10.0;0.0;14.0;20.0;0.0;8.0;8.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;RY 70
2137;Totaal;Nederland; 8d      C Tot. - Naaldwerk en kunstb...;4.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2138;Totaal;Nederland; 8d      D Tot. - Naaldwerk en kunstb...;280.0;67.0;0.0;0.0;15.0;36.0;0.0;33.0;0.0;91.0;4.0;0.0;68.0;26.0;0.0;25.0;21.0;0.0;6.0;10.0;0.0;5.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2139;Totaal;Nederland; 8d0     A Naaldwerk en kunstbloemen ...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2140;Totaal;Nederland; 8d0     D Naaldwerk en kunstbloemen ...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2141;Totaal;Nederland; 8d1.0   D Fabr. van kunstbloemen - z...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2142;Totaal;Nederland; 8d1.1   A Fabr. [w.o. bloemenmakers];15.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;4.0;0.0;5.0;7.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2143;Totaal;Nederland; 8d1.1   C Fabr. [w.o. bloemenmakers];0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2144;Totaal;Nederland; 8d1.1   D Fabr. [w.o. bloemenmakers];15.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2145;Totaal;Nederland; 8d1.2   C Kantoorpers.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2146;Totaal;Nederland; 8d1.3   D Pers. alg. dienst;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2147;Totaal;Nederland; 8d2.1   A Borduurwerkers;50.0;31.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;10.0;1.0;0.0;20.0;6.0;0.0;9.0;13.0;0.0;7.0;7.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;RY 70
2148;Totaal;Nederland; 8d2.1   C Borduurwerkers;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2149;Totaal;Nederland; 8d2.1   D Borduurwerkers;250.0;59.0;0.0;0.0;14.0;33.0;0.0;30.0;0.0;79.0;4.0;0.0;64.0;24.0;0.0;25.0;17.0;0.0;2.0;8.0;0.0;2.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2150;Totaal;Nederland; 8d2.2   C Technisch personeel;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2151;Totaal;Nederland; 8d2.3   C Kantoorpersoneel;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2152;Totaal;Nederland; 8d2.4   D Pers. in alg. dienst;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2153;Totaal;Nederland; 8d2.5   C Teekenaars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2154;Totaal;Nederland; 8d3     A Kantwerkers;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 70
2155;Totaal;Nederland; 8d3     D Kantwerkers;12.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;4.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2156;Totaal;Nederland; 8e      A Tot. - Ov. kunstnijverheid;7.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.0;0.0;1.0;11.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;RY 72
2157;Totaal;Nederland; 8e      C Tot. - Ov. kunstnijverheid;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2158;Totaal;Nederland; 8e      D Tot. - Ov. kunstnijverheid;62.0;43.0;0.0;0.0;3.0;7.0;0.0;8.0;0.0;28.0;0.0;0.0;16.0;18.0;0.0;0.0;13.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2159;Totaal;Nederland; 8e0     A Ov. kunstnijv. - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2160;Totaal;Nederland; 8e0     C Ov. kunstnijv. - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2161;Totaal;Nederland; 8e0     D Ov. kunstnijv. - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2162;Totaal;Nederland; 8e1.0   A Fabr. van kerkornamenten -...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2163;Totaal;Nederland; 8e1.0   C Fabr. van kerkornamenten -...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2164;Totaal;Nederland; 8e1.0   D Fabr. van kerkornamenten -...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2165;Totaal;Nederland; 8e1.1   A Fabrikanten;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2166;Totaal;Nederland; 8e1.1   C Fabrikanten;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2167;Totaal;Nederland; 8e1.1   D Fabrikanten;56.0;39.0;0.0;0.0;3.0;6.0;0.0;7.0;0.0;26.0;0.0;0.0;14.0;16.0;0.0;0.0;12.0;0.0;0.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 70
2168;Totaal;Nederland; 8e1.2   C Techn. pers.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2169;Totaal;Nederland; 8e1.3   C Kantoorpers.;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2170;Totaal;Nederland; 8e1.4   D Zilversmeden;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2171;Totaal;Nederland; 8e2     A Reparateurs van antiquiteiten;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 72
2172;Totaal;Nederland; 8e3.0   A Fabr. van galanteriën - zo...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2173;Totaal;Nederland; 8e3.0   D Fabr. van galanteriën - zo...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
2174;Totaal;Nederland; 8e3.1   A Fabrikanten;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 72
2175;Totaal;Nederland; 8e3.1   C Fabrikanten;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2176;Totaal;Nederland; 8e3.1   D Fabrikanten;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2177;Totaal;Nederland; 8e3.2   D Pers. alg. dienst;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2178;Totaal;Nederland; 8e4     A Fabr. van grafkranzen;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2179;Totaal;Nederland; 8e5     A Opzetters van vogels en di...;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY 72
2180;Totaal;Nederland; 8e5     D Opzetters van vogels en di...;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY 72
2181;Totaal;Nederland; 9         Tot. gen. - Leder, wasdoek...;19753.0;20073.0;0.0;29.0;1055.0;2170.0;0.0;2512.0;0.0;5901.0;154.0;0.0;5684.0;5776.0;0.0;1626.0;7514.0;0.0;475.0;3375.0;0.0;136.0;1335.0;0.0;107.0;956.0;58.0;963.0;0.0;0.0;0.0;0.0;RY 76
2182;Totaal;Nederland; 9       A Tot. - Leder, wasdoek en c...;3420.0;13901.0;0.0;0.0;0.0;7.0;0.0;49.0;0.0;566.0;66.0;0.0;1584.0;3539.0;0.0;736.0;5230.0;0.0;263.0;2460.0;0.0;88.0;1048.0;0.0;79.0;759.0;48.0;799.0;0.0;0.0;0.0;0.0;RY 76
