ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
3702;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2013 september;110.0;134.0;170.0;228.0;stuks                    
3703;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2013 oktober;24.0;29.0;23.0;233.0;stuks                    
3704;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2013 november;152.0;184.0;33.0;375.0;stuks                    
3705;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2013 december;40.0;49.0;0.0;0.0;stuks                    
3706;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2013 ;535.0;619.0;233.0;838.0;stuks                    
3707;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 januari;7.0;8.0;;;stuks                    
3708;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 februari;7.0;8.0;1.0;0.0;stuks                    
3709;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 maart;9.0;10.0;1.0;0.0;stuks                    
3710;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 april;11.0;12.0;1.0;0.0;stuks                    
3711;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 mei;;;1.0;0.0;stuks                    
3712;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 juni;;;1.0;0.0;stuks                    
3713;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 juli;;;1.0;0.0;stuks                    
3714;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 augustus;;;;;                         
3715;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 september;;;;;                         
3716;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 oktober;;;;;                         
3717;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 november;;;;;                         
3718;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014 december;2.0;2.0;;;stuks                    
3719;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2014;36.0;40.0;7.0;0.0;stuks                    
3720;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 januari;258.0;139.0;15.0;5.0;stuks                    
3721;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 februari;117.0;85.0;15.0;5.0;stuks                    
3722;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 maart;243.0;143.0;17.0;7.0;stuks                    
3723;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 april;171.0;115.0;18.0;6.0;stuks                    
3724;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 mei;233.0;147.0;19.0;8.0;stuks                    
3725;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 juni;176.0;125.0;19.0;10.0;stuks                    
3726;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 juli;149.0;108.0;31.0;9.0;stuks                    
3727;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 augustus;135.0;100.0;20.0;7.0;stuks                    
3728;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 september;395.0;202.0;16.0;6.0;stuks                    
3729;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 oktober;310.0;1074.0;21.0;8.0;stuks                    
3730;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 november;1014.0;6402.0;24.0;8.0;stuks                    
3731;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 december;1480.0;8935.0;30.0;11.0;stuks                    
3732;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2015 ;4681.0;17575.0;245.0;90.0;stuks                    
3733;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 januari;1285.0;8490.0;61.0;134.0;stuks                    
3734;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 februari;1199.0;7234.0;52.0;121.0;stuks                    
3735;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 maart;1665.0;9571.0;54.0;123.0;stuks                    
3736;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 april;1392.0;7278.0;142.0;365.0;stuks                    
3737;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 mei;1592.0;7069.0;139.0;363.0;stuks                    
3738;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 juni;2020.0;8665.0;154.0;380.0;stuks                    
3739;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 juli;463.0;537.0;102.0;242.0;stuks                    
3740;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 augustus;403.0;466.0;101.0;240.0;stuks                    
3741;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 september;471.0;549.0;123.0;267.0;stuks                    
3742;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 oktober;457.0;552.0;91.0;216.0;stuks                    
3743;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 november;545.0;801.0;112.0;243.0;stuks                    
3744;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016 december;667.0;756.0;101.0;229.0;stuks                    
3745;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2016;12158.0;51968.0;1231.0;2923.0;stuks                    
3746;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 januari;900.0;4483.0;93.0;232.0;stuks                    
3747;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 februari;285.0;383.0;;;stuks                    
3748;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 maart;323.0;721.0;;;stuks                    
3749;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 april;500.0;2143.0;;;stuks                    
3750;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 mei;593.0;2558.0;1.0;308.0;stuks                    
3751;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 juni;581.0;2423.0;;;stuks                    
3752;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 juli;359.0;1178.0;;;stuks                    
3753;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 augustus;466.0;1807.0;;;stuks                    
3754;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 september;414.0;1373.0;;;stuks                    
3755;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 oktober;337.0;653.0;;;stuks                    
3756;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 november;323.0;636.0;;;stuks                    
3757;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017 december;402.0;734.0;;;stuks                    
3758;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2017;5483.0;19092.0;94.0;540.0;stuks                    
3759;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 januari;60.0;53.0;149.0;181.0;stuks                    
3760;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 februari;304.0;349.0;222.0;223.0;stuks                    
3761;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 maart;406.0;482.0;191.0;232.0;stuks                    
3762;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 april;851.0;790.0;329.0;400.0;stuks                    
3763;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 mei;685.0;685.0;329.0;400.0;stuks                    
3764;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 juni;515.0;561.0;331.0;403.0;stuks                    
3765;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 juli;639.0;686.0;105.0;127.0;stuks                    
3766;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 augustus;515.0;551.0;191.0;353.0;stuks                    
3767;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 september;584.0;581.0;164.0;201.0;stuks                    
3768;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 oktober;618.0;700.0;179.0;218.0;stuks                    
3769;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 november;1361.0;1468.0;255.0;310.0;stuks                    
3770;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 december;980.0;2392.0;136.0;164.0;stuks                    
3771;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2018 ;7516.0;9298.0;2581.0;3212.0;stuks                    
3772;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 januari;333.0;401.0;211.0;257.0;stuks                    
3773;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 februari;381.0;463.0;252.0;306.0;stuks                    
3774;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 maart;358.0;432.0;327.0;398.0;stuks                    
3775;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 april;509.0;624.0;558.0;679.0;stuks                    
3776;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 mei;619.0;752.0;272.0;331.0;stuks                    
3777;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 juni;543.0;657.0;110.0;134.0;stuks                    
3778;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 juli;508.0;615.0;130.0;158.0;stuks                    
3779;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 augustus;511.0;616.0;134.0;165.0;stuks                    
3780;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 september;500.0;610.0;142.0;807.0;stuks                    
3781;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 oktober;338.0;420.0;165.0;201.0;stuks                    
3782;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 november;2697.0;2898.0;240.0;304.0;stuks                    
3783;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019 december;620.0;1972.0;142.0;173.0;stuks                    
3784;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2019;7917.0;10460.0;2683.0;3913.0;stuks                    
3785;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 januari;285.0;1261.0;0.0;6.0;stuks                    
3786;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 februari;275.0;1373.0;;;stuks                    
3787;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 maart;344.0;1205.0;0.0;0.0;stuks                    
3788;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 april;364.0;3975.0;;;stuks                    
3789;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 mei;107.0;8592.0;;;stuks                    
3790;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 juni;79.0;10487.0;4.0;338.0;stuks                    
3791;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 juli;162.0;8456.0;7.0;2569.0;stuks                    
3792;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 augustus;194.0;1447.0;14.0;16.0;stuks                    
3793;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 september;150.0;12309.0;2.0;753.0;stuks                    
3794;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 oktober;1.0;3900.0;34.0;1408.0;stuks                    
3795;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 november;11.0;4691.0;;;stuks                    
3796;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020 december;1.0;4440.0;;;stuks                    
3797;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2020;1973.0;62136.0;61.0;5090.0;stuks                    
3798;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 januari;346.0;3618.0;0.0;0.0;stuks                    
3799;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 februari;372.0;4399.0;0.0;1.0;stuks                    
3800;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 maart;395.0;10040.0;0.0;1.0;stuks                    
3801;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 april;349.0;4066.0;0.0;1.0;stuks                    
3802;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 mei;299.0;364.0;0.0;1.0;stuks                    
3803;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 juni;307.0;371.0;0.0;0.0;stuks                    
3804;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 juli;300.0;6998.0;0.0;1.0;stuks                    
3805;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 augustus;303.0;368.0;0.0;6.0;stuks                    
3806;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 september;382.0;463.0;0.0;2.0;stuks                    
3807;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 oktober;351.0;425.0;0.0;8.0;stuks                    
3808;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 november;323.0;392.0;2.0;101.0;stuks                    
3809;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021 december;429.0;522.0;19.0;7120.0;stuks                    
3810;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2021;4157.0;32026.0;23.0;7242.0;stuks                    
3811;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 januari;5.0;6.0;111.0;144.0;stuks                    
3812;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 februari;;;157.0;142.0;stuks                    
3813;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 maart;;;0.0;1.0;stuks                    
3814;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 april;;;72.0;49.0;stuks                    
3815;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 mei;;;44.0;52.0;stuks                    
3816;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 juni;1.0;192.0;0.0;280.0;stuks                    
3817;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 juli;;;44.0;3698.0;stuks                    
3818;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 augustus;43.0;26579.0;44.0;1033.0;stuks                    
3819;0101900000 Muildieren en muilezels, l...;EU (exclusief Nederland);2022 januari-augustus;50.0;26777.0;472.0;5399.0;stuks                    
3820;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 januari;;;;;                         
3821;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 februari;;;;;                         
3822;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 maart;;;;;                         
3823;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 april;;;;;                         
3824;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 mei;;;;;                         
3825;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 juni;;;;;                         
3826;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 juli;;;;;                         
3827;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 augustus;;;;;                         
3828;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 september;;;;;                         
3829;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 oktober;;;;;                         
3830;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 november;;;;;                         
3831;0101900000 Muildieren en muilezels, l...;Niet-EU;2008 december;;;;;                         
3832;0101900000 Muildieren en muilezels, l...;Niet-EU;2008;;;;;                         
3833;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 januari;;;;;                         
3834;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 februari;;;;;                         
3835;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 maart;;;;;                         
3836;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 april;;;;;                         
3837;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 mei;;;;;                         
3838;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 juni;;;;;                         
3839;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 juli;;;;;                         
3840;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 augustus;;;;;                         
3841;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 september;;;;;                         
3842;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 oktober;;;;;                         
3843;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 november;;;;;                         
3844;0101900000 Muildieren en muilezels, l...;Niet-EU;2009 december;;;;;                         
3845;0101900000 Muildieren en muilezels, l...;Niet-EU;2009;;;;;                         
3846;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 januari;;;;;                         
3847;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 februari;;;;;                         
3848;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 maart;;;;;                         
3849;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 april;;;;;                         
3850;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 mei;;;;;                         
3851;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 juni;;;;;                         
3852;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 juli;;;;;                         
3853;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 augustus;;;;;                         
3854;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 september;;;;;                         
3855;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 oktober;;;;;                         
3856;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 november;;;;;                         
3857;0101900000 Muildieren en muilezels, l...;Niet-EU;2010 december;;;;;                         
3858;0101900000 Muildieren en muilezels, l...;Niet-EU;2010;;;;;                         
3859;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 januari;;;;;                         
3860;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 februari;;;;;                         
3861;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 maart;;;;;                         
3862;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 april;;;;;                         
3863;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 mei;;;;;                         
3864;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 juni;;;;;                         
3865;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 juli;;;;;                         
3866;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 augustus;;;;;                         
3867;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 september;;;;;                         
3868;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 oktober;;;;;                         
3869;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 november;;;;;                         
3870;0101900000 Muildieren en muilezels, l...;Niet-EU;2011 december;;;;;                         
3871;0101900000 Muildieren en muilezels, l...;Niet-EU;2011;;;;;                         
3872;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 januari;;;60.0;10.0;stuks                    
3873;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 februari;;;9.0;2.0;stuks                    
3874;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 maart;;;;;                         
3875;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 april;;;;;                         
3876;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 mei;;;;;                         
3877;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 juni;;;;;                         
3878;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 juli;;;;;                         
3879;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 augustus;;;;;                         
3880;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 september;;;;;                         
3881;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 oktober;;;27.0;1.0;stuks                    
3882;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 november;12.0;3.0;;;stuks                    
3883;0101900000 Muildieren en muilezels, l...;Niet-EU;2012 december;;;;;                         
3884;0101900000 Muildieren en muilezels, l...;Niet-EU;2012;12.0;3.0;96.0;13.0;stuks                    
3885;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 januari;;;;;                         
3886;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 februari;;;;;                         
3887;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 maart;5.0;1.0;10.0;9.0;stuks                    
3888;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 april;;;73.0;1.0;stuks                    
3889;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 mei;;;11.0;10.0;stuks                    
3890;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 juni;;;19.0;19.0;stuks                    
3891;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 juli;;;67.0;3.0;stuks                    
3892;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 augustus;;;5.0;1.0;stuks                    
3893;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 september;;;;;                         
3894;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 oktober;;;;;                         
3895;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 november;;;58.0;29.0;stuks                    
3896;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 december;;;;;                         
3897;0101900000 Muildieren en muilezels, l...;Niet-EU;2013 ;5.0;1.0;241.0;72.0;stuks                    
3898;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 januari;;;;;                         
3899;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 februari;;;;;                         
3900;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 maart;;;;;                         
3901;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 april;;;41.0;15.0;stuks                    
3902;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 mei;;;;;                         
3903;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 juni;;;13.0;1.0;stuks                    
3904;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 juli;;;426.0;49.0;stuks                    
3905;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 augustus;;;;;                         
3906;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 september;;;4.0;1.0;stuks                    
3907;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 oktober;;;189.0;43.0;stuks                    
3908;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 november;;;420.0;26.0;stuks                    
3909;0101900000 Muildieren en muilezels, l...;Niet-EU;2014 december;;;;;                         
3910;0101900000 Muildieren en muilezels, l...;Niet-EU;2014;;;1093.0;135.0;stuks                    
3911;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 januari;;;58.0;27.0;stuks                    
3912;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 februari;;;;;                         
3913;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 maart;;;58.0;10.0;stuks                    
3914;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 april;;;;;                         
3915;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 mei;;;;;                         
3916;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 juni;;;;;                         
3917;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 juli;;;;;                         
3918;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 augustus;;;;;                         
3919;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 september;;;;;                         
3920;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 oktober;;;;;                         
3921;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 november;;;;;                         
3922;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 december;;;16.0;5.0;stuks                    
3923;0101900000 Muildieren en muilezels, l...;Niet-EU;2015 ;;;131.0;42.0;stuks                    
3924;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 januari;;;;;                         
3925;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 februari;;;;;                         
3926;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 maart;;;;;                         
3927;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 april;;;;;                         
3928;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 mei;;;15.0;15.0;stuks                    
3929;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 juni;;;16.0;1.0;stuks                    
3930;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 juli;;;;;                         
3931;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 augustus;;;;;                         
3932;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 september;;;65.0;1.0;stuks                    
3933;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 oktober;;;1.0;2.0;stuks                    
3934;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 november;;;;;                         
3935;0101900000 Muildieren en muilezels, l...;Niet-EU;2016 december;;;;;                         
3936;0101900000 Muildieren en muilezels, l...;Niet-EU;2016;;;97.0;19.0;stuks                    
3937;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 januari;;;;;                         
3938;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 februari;;;;;                         
3939;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 maart;;;;;                         
3940;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 april;;;;;                         
3941;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 mei;7.0;2.0;3.0;8.0;stuks                    
3942;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 juni;;;;;                         
3943;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 juli;;;;;                         
3944;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 augustus;;;;;                         
3945;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 september;;;;;                         
3946;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 oktober;;;;;                         
3947;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 november;;;;;                         
3948;0101900000 Muildieren en muilezels, l...;Niet-EU;2017 december;;;;;                         
3949;0101900000 Muildieren en muilezels, l...;Niet-EU;2017;7.0;2.0;3.0;8.0;stuks                    
3950;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 januari;;;;;                         
3951;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 februari;;;;;                         
3952;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 maart;;;;;                         
3953;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 april;;;;;                         
3954;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 mei;;;3.0;5.0;stuks                    
3955;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 juni;;;;;                         
3956;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 juli;;;;;                         
3957;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 augustus;;;;;                         
3958;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 september;;;48.0;6.0;stuks                    
3959;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 oktober;;;;;                         
3960;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 november;;;;;                         
3961;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 december;;;;;                         
3962;0101900000 Muildieren en muilezels, l...;Niet-EU;2018 ;;;51.0;11.0;stuks                    
3963;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 januari;;;;;                         
3964;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 februari;;;;;                         
3965;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 maart;;;3.0;2.0;stuks                    
3966;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 april;;;;;                         
3967;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 mei;;;;;                         
3968;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 juni;;;;;                         
3969;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 juli;;;;;                         
3970;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 augustus;;;;;                         
3971;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 september;;;;;                         
3972;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 oktober;;;;;                         
