ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
8914;Total countries;024 Cheese and curd;2016 January;76.0;223.0
8915;Total countries;024 Cheese and curd;2016 February;76.0;250.0
8916;Total countries;024 Cheese and curd;2016 March;101.0;275.0
8917;Total countries;024 Cheese and curd;2016 April;84.0;251.0
8918;Total countries;024 Cheese and curd;2016 May;83.0;246.0
8919;Total countries;024 Cheese and curd;2016 June;98.0;247.0
8920;Total countries;024 Cheese and curd;2016 July;92.0;264.0
8921;Total countries;024 Cheese and curd;2016 August;90.0;271.0
8922;Total countries;024 Cheese and curd;2016 September;99.0;283.0
8923;Total countries;024 Cheese and curd;2016 October;83.0;282.0
8924;Total countries;024 Cheese and curd;2016 November;90.0;291.0
8925;Total countries;024 Cheese and curd;2016 December;95.0;277.0
8926;Total countries;024 Cheese and curd;2016;1068.0;3159.0
8927;Total countries;024 Cheese and curd;2017 January;82.0;265.0
8928;Total countries;024 Cheese and curd;2017 February;93.0;274.0
8929;Total countries;024 Cheese and curd;2017 March;114.0;333.0
8930;Total countries;024 Cheese and curd;2017 April;86.0;272.0
8931;Total countries;024 Cheese and curd;2017 May;113.0;307.0
8932;Total countries;024 Cheese and curd;2017 June;119.0;307.0
8933;Total countries;024 Cheese and curd;2017 July;113.0;301.0
8934;Total countries;024 Cheese and curd;2017 August;106.0;298.0
8935;Total countries;024 Cheese and curd;2017 September;105.0;295.0
8936;Total countries;024 Cheese and curd;2017 October;105.0;306.0
8937;Total countries;024 Cheese and curd;2017 November;107.0;319.0
8938;Total countries;024 Cheese and curd;2017 December;102.0;287.0
8939;Total countries;024 Cheese and curd;2017;1246.0;3564.0
8940;Total countries;024 Cheese and curd;2018 January;98.0;280.0
8941;Total countries;024 Cheese and curd;2018 February;93.0;278.0
8942;Total countries;024 Cheese and curd;2018 March;116.0;304.0
8943;Total countries;024 Cheese and curd;2018 April;98.0;268.0
8944;Total countries;024 Cheese and curd;2018 May;112.0;298.0
8945;Total countries;024 Cheese and curd;2018 June;107.0;275.0
8946;Total countries;024 Cheese and curd;2018 July;105.0;297.0
8947;Total countries;024 Cheese and curd;2018 August;106.0;288.0
8948;Total countries;024 Cheese and curd;2018 September;101.0;275.0
8949;Total countries;024 Cheese and curd;2018 October;106.0;305.0
8950;Total countries;024 Cheese and curd;2018 November;110.0;314.0
8951;Total countries;024 Cheese and curd;2018 December;105.0;264.0
8952;Total countries;024 Cheese and curd;2018;1256.0;3447.0
8953;Total countries;024 Cheese and curd;2019 January;100.0;299.0
8954;Total countries;024 Cheese and curd;2019 February;98.0;282.0
8955;Total countries;024 Cheese and curd;2019 March;105.0;308.0
8956;Total countries;024 Cheese and curd;2019 April;99.0;304.0
8957;Total countries;024 Cheese and curd;2019 May;112.0;311.0
8958;Total countries;024 Cheese and curd;2019 June;104.0;280.0
8959;Total countries;024 Cheese and curd;2019 July;114.0;327.0
8960;Total countries;024 Cheese and curd;2019 August;146.0;300.0
8961;Total countries;024 Cheese and curd;2019 September;104.0;305.0
8962;Total countries;024 Cheese and curd;2019 October;114.0;330.0
8963;Total countries;024 Cheese and curd;2019 November;106.0;318.0
8964;Total countries;024 Cheese and curd;2019 December;113.0;312.0
8965;Total countries;024 Cheese and curd;2019;1316.0;3676.0
8966;Total countries;024 Cheese and curd;2020 January;104.0;314.0
8967;Total countries;024 Cheese and curd;2020 February;96.0;285.0
8968;Total countries;024 Cheese and curd;2020 March;105.0;347.0
8969;Total countries;024 Cheese and curd;2020 April;87.0;281.0
8970;Total countries;024 Cheese and curd;2020 May;95.0;295.0
8971;Total countries;024 Cheese and curd;2020 June;115.0;302.0
8972;Total countries;024 Cheese and curd;2020 July;108.0;328.0
8973;Total countries;024 Cheese and curd;2020 August;95.0;285.0
8974;Total countries;024 Cheese and curd;2020 September;108.0;306.0
8975;Total countries;024 Cheese and curd;2020 October;103.0;313.0
8976;Total countries;024 Cheese and curd;2020 November;99.0;310.0
8977;Total countries;024 Cheese and curd;2020 December;115.0;326.0
8978;Total countries;024 Cheese and curd;2020;1231.0;3692.0
8979;Total countries;024 Cheese and curd;2021 January;;
8980;Total countries;024 Cheese and curd;2021 February;;
8981;Total countries;024 Cheese and curd;2021 March;;
8982;Total countries;024 Cheese and curd;2021 April;;
8983;Total countries;024 Cheese and curd;2021 May;;
8984;Total countries;024 Cheese and curd;2021 June;;
8985;Total countries;024 Cheese and curd;2021 July;;
8986;Total countries;024 Cheese and curd;2021 August;;
8987;Total countries;024 Cheese and curd;2021 September;;
8988;Total countries;024 Cheese and curd;2021 October;;
8989;Total countries;024 Cheese and curd;2021 November;;
8990;Total countries;024 Cheese and curd;2021 December;;
8991;Total countries;024 Cheese and curd;2021;;
8992;Total countries;024 Cheese and curd;2022 January;111.0;339.0
8993;Total countries;024 Cheese and curd;2022 February;115.0;359.0
8994;Total countries;024 Cheese and curd;2022 March;136.0;401.0
8995;Total countries;024 Cheese and curd;2022 April;140.0;385.0
8996;Total countries;024 Cheese and curd;2022 May;150.0;424.0
8997;Total countries;024 Cheese and curd;2022 June;150.0;423.0
8998;Total countries;024 Cheese and curd;2022 July;170.0;477.0
8999;Total countries;024 Cheese and curd;2022 August;150.0;466.0
9000;Total countries;024 Cheese and curd;2022 September;151.0;480.0
9001;Total countries;024 Cheese and curd;2022 October;147.0;478.0
9002;Total countries;024 Cheese and curd;2022 November;169.0;523.0
9003;Total countries;024 Cheese and curd;2022 December;160.0;482.0
9004;Total countries;024 Cheese and curd;2022;1750.0;5236.0
9005;Total countries;024 Cheese and curd;2023 January;151.0;452.0
9006;Total countries;024 Cheese and curd;2023 February;142.0;444.0
9007;Total countries;024 Cheese and curd;2023 March;176.0;492.0
9008;Total countries;024 Cheese and curd;2023 April;151.0;411.0
9009;Total countries;024 Cheese and curd;2023 May;166.0;437.0
9010;Total countries;024 Cheese and curd;2023 June;166.0;437.0
9011;Total countries;024 Cheese and curd;2023 July;169.0;447.0
9012;Total countries;024 Cheese and curd;2023 August;151.0;432.0
9013;Total countries;024 Cheese and curd;2023 September;153.0;415.0
9014;Total countries;024 Cheese and curd;2023 October;163.0;438.0
9015;Total countries;024 Cheese and curd;2023 November;168.0;452.0
9016;Total countries;024 Cheese and curd;2023 December;150.0;417.0
9017;Total countries;024 Cheese and curd;2023;1904.0;5276.0
9018;Total countries;024 Cheese and curd;2024 January;145.0;414.0
9019;Total countries;024 Cheese and curd;2024 February;148.0;433.0
9020;Total countries;024 Cheese and curd;2024 March;155.0;438.0
9021;Total countries;024 Cheese and curd;2024 April;169.0;423.0
9022;Total countries;024 Cheese and curd;2024 May;168.0;441.0
9023;Total countries;024 Cheese and curd;2024 June;169.0;428.0
9024;Total countries;024 Cheese and curd;2024 July;207.0;523.0
9025;Total countries;024 Cheese and curd;2024 August;170.0;445.0
9026;Total countries;024 Cheese and curd;2024 September;179.0;457.0
9027;Total countries;024 Cheese and curd;2024 October;196.0;499.0
9028;Total countries;024 Cheese and curd;2024 November;194.0;486.0
9029;Total countries;024 Cheese and curd;2024 January-November;1899.0;4986.0
9030;Total countries;02410 Grated or powdered cheese, of a...;2015 January;10.0;18.0
9031;Total countries;02410 Grated or powdered cheese, of a...;2015 February;10.0;18.0
9032;Total countries;02410 Grated or powdered cheese, of a...;2015 March;17.0;20.0
9033;Total countries;02410 Grated or powdered cheese, of a...;2015 April;14.0;20.0
9034;Total countries;02410 Grated or powdered cheese, of a...;2015 May;12.0;19.0
9035;Total countries;02410 Grated or powdered cheese, of a...;2015 June;10.0;24.0
9036;Total countries;02410 Grated or powdered cheese, of a...;2015 July;9.0;23.0
9037;Total countries;02410 Grated or powdered cheese, of a...;2015 August;9.0;20.0
9038;Total countries;02410 Grated or powdered cheese, of a...;2015 September;12.0;23.0
9039;Total countries;02410 Grated or powdered cheese, of a...;2015 October;10.0;25.0
9040;Total countries;02410 Grated or powdered cheese, of a...;2015 November;7.0;23.0
9041;Total countries;02410 Grated or powdered cheese, of a...;2015 December;8.0;20.0
9042;Total countries;02410 Grated or powdered cheese, of a...;2015;128.0;252.0
9043;Total countries;02410 Grated or powdered cheese, of a...;2016 January;7.0;26.0
9044;Total countries;02410 Grated or powdered cheese, of a...;2016 February;6.0;24.0
9045;Total countries;02410 Grated or powdered cheese, of a...;2016 March;8.0;25.0
9046;Total countries;02410 Grated or powdered cheese, of a...;2016 April;8.0;21.0
9047;Total countries;02410 Grated or powdered cheese, of a...;2016 May;8.0;22.0
9048;Total countries;02410 Grated or powdered cheese, of a...;2016 June;7.0;22.0
9049;Total countries;02410 Grated or powdered cheese, of a...;2016 July;11.0;34.0
9050;Total countries;02410 Grated or powdered cheese, of a...;2016 August;9.0;28.0
9051;Total countries;02410 Grated or powdered cheese, of a...;2016 September;10.0;31.0
9052;Total countries;02410 Grated or powdered cheese, of a...;2016 October;6.0;32.0
9053;Total countries;02410 Grated or powdered cheese, of a...;2016 November;8.0;33.0
9054;Total countries;02410 Grated or powdered cheese, of a...;2016 December;11.0;31.0
9055;Total countries;02410 Grated or powdered cheese, of a...;2016;100.0;327.0
9056;Total countries;02410 Grated or powdered cheese, of a...;2017 January;11.0;27.0
9057;Total countries;02410 Grated or powdered cheese, of a...;2017 February;12.0;27.0
9058;Total countries;02410 Grated or powdered cheese, of a...;2017 March;8.0;28.0
9059;Total countries;02410 Grated or powdered cheese, of a...;2017 April;7.0;25.0
9060;Total countries;02410 Grated or powdered cheese, of a...;2017 May;7.0;28.0
9061;Total countries;02410 Grated or powdered cheese, of a...;2017 June;12.0;30.0
9062;Total countries;02410 Grated or powdered cheese, of a...;2017 July;19.0;44.0
9063;Total countries;02410 Grated or powdered cheese, of a...;2017 August;11.0;26.0
9064;Total countries;02410 Grated or powdered cheese, of a...;2017 September;11.0;30.0
9065;Total countries;02410 Grated or powdered cheese, of a...;2017 October;11.0;31.0
9066;Total countries;02410 Grated or powdered cheese, of a...;2017 November;6.0;34.0
9067;Total countries;02410 Grated or powdered cheese, of a...;2017 December;7.0;29.0
9068;Total countries;02410 Grated or powdered cheese, of a...;2017;121.0;360.0
9069;Total countries;02410 Grated or powdered cheese, of a...;2018 January;12.0;27.0
9070;Total countries;02410 Grated or powdered cheese, of a...;2018 February;7.0;26.0
9071;Total countries;02410 Grated or powdered cheese, of a...;2018 March;8.0;29.0
9072;Total countries;02410 Grated or powdered cheese, of a...;2018 April;9.0;44.0
9073;Total countries;02410 Grated or powdered cheese, of a...;2018 May;9.0;46.0
9074;Total countries;02410 Grated or powdered cheese, of a...;2018 June;8.0;43.0
9075;Total countries;02410 Grated or powdered cheese, of a...;2018 July;9.0;72.0
9076;Total countries;02410 Grated or powdered cheese, of a...;2018 August;9.0;46.0
9077;Total countries;02410 Grated or powdered cheese, of a...;2018 September;7.0;47.0
9078;Total countries;02410 Grated or powdered cheese, of a...;2018 October;9.0;49.0
9079;Total countries;02410 Grated or powdered cheese, of a...;2018 November;8.0;50.0
9080;Total countries;02410 Grated or powdered cheese, of a...;2018 December;8.0;46.0
9081;Total countries;02410 Grated or powdered cheese, of a...;2018;102.0;525.0
9082;Total countries;02410 Grated or powdered cheese, of a...;2019 January;6.0;47.0
9083;Total countries;02410 Grated or powdered cheese, of a...;2019 February;6.0;49.0
9084;Total countries;02410 Grated or powdered cheese, of a...;2019 March;6.0;48.0
9085;Total countries;02410 Grated or powdered cheese, of a...;2019 April;6.0;51.0
9086;Total countries;02410 Grated or powdered cheese, of a...;2019 May;6.0;47.0
9087;Total countries;02410 Grated or powdered cheese, of a...;2019 June;12.0;48.0
9088;Total countries;02410 Grated or powdered cheese, of a...;2019 July;9.0;75.0
9089;Total countries;02410 Grated or powdered cheese, of a...;2019 August;6.0;50.0
9090;Total countries;02410 Grated or powdered cheese, of a...;2019 September;7.0;52.0
9091;Total countries;02410 Grated or powdered cheese, of a...;2019 October;8.0;52.0
9092;Total countries;02410 Grated or powdered cheese, of a...;2019 November;8.0;52.0
9093;Total countries;02410 Grated or powdered cheese, of a...;2019 December;6.0;63.0
9094;Total countries;02410 Grated or powdered cheese, of a...;2019;86.0;634.0
9095;Total countries;02410 Grated or powdered cheese, of a...;2020 January;9.0;51.0
9096;Total countries;02410 Grated or powdered cheese, of a...;2020 February;9.0;33.0
9097;Total countries;02410 Grated or powdered cheese, of a...;2020 March;9.0;56.0
9098;Total countries;02410 Grated or powdered cheese, of a...;2020 April;5.0;39.0
9099;Total countries;02410 Grated or powdered cheese, of a...;2020 May;6.0;42.0
9100;Total countries;02410 Grated or powdered cheese, of a...;2020 June;6.0;43.0
9101;Total countries;02410 Grated or powdered cheese, of a...;2020 July;7.0;65.0
9102;Total countries;02410 Grated or powdered cheese, of a...;2020 August;7.0;42.0
9103;Total countries;02410 Grated or powdered cheese, of a...;2020 September;7.0;44.0
9104;Total countries;02410 Grated or powdered cheese, of a...;2020 October;6.0;44.0
9105;Total countries;02410 Grated or powdered cheese, of a...;2020 November;5.0;43.0
9106;Total countries;02410 Grated or powdered cheese, of a...;2020 December;6.0;51.0
9107;Total countries;02410 Grated or powdered cheese, of a...;2020;81.0;553.0
9108;Total countries;02410 Grated or powdered cheese, of a...;2021 January;;
9109;Total countries;02410 Grated or powdered cheese, of a...;2021 February;;
9110;Total countries;02410 Grated or powdered cheese, of a...;2021 March;;
9111;Total countries;02410 Grated or powdered cheese, of a...;2021 April;;
9112;Total countries;02410 Grated or powdered cheese, of a...;2021 May;;
9113;Total countries;02410 Grated or powdered cheese, of a...;2021 June;;
9114;Total countries;02410 Grated or powdered cheese, of a...;2021 July;;
9115;Total countries;02410 Grated or powdered cheese, of a...;2021 August;;
9116;Total countries;02410 Grated or powdered cheese, of a...;2021 September;;
9117;Total countries;02410 Grated or powdered cheese, of a...;2021 October;;
9118;Total countries;02410 Grated or powdered cheese, of a...;2021 November;;
9119;Total countries;02410 Grated or powdered cheese, of a...;2021 December;;
9120;Total countries;02410 Grated or powdered cheese, of a...;2021;;
9121;Total countries;02410 Grated or powdered cheese, of a...;2022 January;8.0;48.0
9122;Total countries;02410 Grated or powdered cheese, of a...;2022 February;10.0;51.0
9123;Total countries;02410 Grated or powdered cheese, of a...;2022 March;12.0;56.0
9124;Total countries;02410 Grated or powdered cheese, of a...;2022 April;12.0;53.0
9125;Total countries;02410 Grated or powdered cheese, of a...;2022 May;14.0;58.0
9126;Total countries;02410 Grated or powdered cheese, of a...;2022 June;15.0;59.0
9127;Total countries;02410 Grated or powdered cheese, of a...;2022 July;23.0;86.0
9128;Total countries;02410 Grated or powdered cheese, of a...;2022 August;19.0;65.0
9129;Total countries;02410 Grated or powdered cheese, of a...;2022 September;16.0;69.0
9130;Total countries;02410 Grated or powdered cheese, of a...;2022 October;17.0;67.0
9131;Total countries;02410 Grated or powdered cheese, of a...;2022 November;19.0;74.0
9132;Total countries;02410 Grated or powdered cheese, of a...;2022 December;21.0;73.0
9133;Total countries;02410 Grated or powdered cheese, of a...;2022;185.0;759.0
9134;Total countries;02410 Grated or powdered cheese, of a...;2023 January;18.0;67.0
9135;Total countries;02410 Grated or powdered cheese, of a...;2023 February;15.0;68.0
9136;Total countries;02410 Grated or powdered cheese, of a...;2023 March;18.0;71.0
9137;Total countries;02410 Grated or powdered cheese, of a...;2023 April;17.0;61.0
9138;Total countries;02410 Grated or powdered cheese, of a...;2023 May;18.0;65.0
9139;Total countries;02410 Grated or powdered cheese, of a...;2023 June;16.0;62.0
9140;Total countries;02410 Grated or powdered cheese, of a...;2023 July;18.0;83.0
9141;Total countries;02410 Grated or powdered cheese, of a...;2023 August;12.0;59.0
9142;Total countries;02410 Grated or powdered cheese, of a...;2023 September;14.0;61.0
9143;Total countries;02410 Grated or powdered cheese, of a...;2023 October;15.0;65.0
9144;Total countries;02410 Grated or powdered cheese, of a...;2023 November;17.0;65.0
9145;Total countries;02410 Grated or powdered cheese, of a...;2023 December;11.0;59.0
9146;Total countries;02410 Grated or powdered cheese, of a...;2023;191.0;786.0
9147;Total countries;02410 Grated or powdered cheese, of a...;2024 January;14.0;53.0
9148;Total countries;02410 Grated or powdered cheese, of a...;2024 February;17.0;55.0
9149;Total countries;02410 Grated or powdered cheese, of a...;2024 March;18.0;56.0
9150;Total countries;02410 Grated or powdered cheese, of a...;2024 April;23.0;48.0
9151;Total countries;02410 Grated or powdered cheese, of a...;2024 May;27.0;49.0
9152;Total countries;02410 Grated or powdered cheese, of a...;2024 June;33.0;52.0
9153;Total countries;02410 Grated or powdered cheese, of a...;2024 July;57.0;88.0
9154;Total countries;02410 Grated or powdered cheese, of a...;2024 August;31.0;59.0
9155;Total countries;02410 Grated or powdered cheese, of a...;2024 September;34.0;65.0
9156;Total countries;02410 Grated or powdered cheese, of a...;2024 October;37.0;71.0
9157;Total countries;02410 Grated or powdered cheese, of a...;2024 November;38.0;66.0
9158;Total countries;02410 Grated or powdered cheese, of a...;2024 January-November;328.0;661.0
9159;Total countries;02420 Processed cheese, not grated or...;2015 January;2.0;2.0
9160;Total countries;02420 Processed cheese, not grated or...;2015 February;3.0;4.0
9161;Total countries;02420 Processed cheese, not grated or...;2015 March;4.0;4.0
9162;Total countries;02420 Processed cheese, not grated or...;2015 April;3.0;4.0
9163;Total countries;02420 Processed cheese, not grated or...;2015 May;3.0;4.0
9164;Total countries;02420 Processed cheese, not grated or...;2015 June;4.0;5.0
9165;Total countries;02420 Processed cheese, not grated or...;2015 July;3.0;4.0
9166;Total countries;02420 Processed cheese, not grated or...;2015 August;2.0;4.0
9167;Total countries;02420 Processed cheese, not grated or...;2015 September;3.0;4.0
9168;Total countries;02420 Processed cheese, not grated or...;2015 October;3.0;3.0
9169;Total countries;02420 Processed cheese, not grated or...;2015 November;4.0;4.0
9170;Total countries;02420 Processed cheese, not grated or...;2015 December;5.0;4.0
9171;Total countries;02420 Processed cheese, not grated or...;2015;39.0;44.0
9172;Total countries;02420 Processed cheese, not grated or...;2016 January;3.0;3.0
9173;Total countries;02420 Processed cheese, not grated or...;2016 February;4.0;4.0
9174;Total countries;02420 Processed cheese, not grated or...;2016 March;4.0;4.0
9175;Total countries;02420 Processed cheese, not grated or...;2016 April;4.0;4.0
9176;Total countries;02420 Processed cheese, not grated or...;2016 May;4.0;4.0
9177;Total countries;02420 Processed cheese, not grated or...;2016 June;4.0;4.0
9178;Total countries;02420 Processed cheese, not grated or...;2016 July;3.0;5.0
9179;Total countries;02420 Processed cheese, not grated or...;2016 August;4.0;3.0
9180;Total countries;02420 Processed cheese, not grated or...;2016 September;4.0;5.0
9181;Total countries;02420 Processed cheese, not grated or...;2016 October;4.0;4.0
9182;Total countries;02420 Processed cheese, not grated or...;2016 November;4.0;6.0
9183;Total countries;02420 Processed cheese, not grated or...;2016 December;5.0;5.0
9184;Total countries;02420 Processed cheese, not grated or...;2016;48.0;51.0
9185;Total countries;02420 Processed cheese, not grated or...;2017 January;4.0;4.0
9186;Total countries;02420 Processed cheese, not grated or...;2017 February;4.0;4.0
9187;Total countries;02420 Processed cheese, not grated or...;2017 March;5.0;7.0
9188;Total countries;02420 Processed cheese, not grated or...;2017 April;4.0;5.0
9189;Total countries;02420 Processed cheese, not grated or...;2017 May;4.0;6.0
9190;Total countries;02420 Processed cheese, not grated or...;2017 June;4.0;5.0
9191;Total countries;02420 Processed cheese, not grated or...;2017 July;3.0;4.0
9192;Total countries;02420 Processed cheese, not grated or...;2017 August;4.0;5.0
9193;Total countries;02420 Processed cheese, not grated or...;2017 September;4.0;5.0
9194;Total countries;02420 Processed cheese, not grated or...;2017 October;4.0;5.0
9195;Total countries;02420 Processed cheese, not grated or...;2017 November;5.0;5.0
9196;Total countries;02420 Processed cheese, not grated or...;2017 December;5.0;4.0
9197;Total countries;02420 Processed cheese, not grated or...;2017;51.0;59.0
9198;Total countries;02420 Processed cheese, not grated or...;2018 January;4.0;5.0
9199;Total countries;02420 Processed cheese, not grated or...;2018 February;5.0;5.0
9200;Total countries;02420 Processed cheese, not grated or...;2018 March;5.0;5.0
9201;Total countries;02420 Processed cheese, not grated or...;2018 April;5.0;5.0
9202;Total countries;02420 Processed cheese, not grated or...;2018 May;5.0;5.0
9203;Total countries;02420 Processed cheese, not grated or...;2018 June;5.0;5.0
9204;Total countries;02420 Processed cheese, not grated or...;2018 July;5.0;5.0
9205;Total countries;02420 Processed cheese, not grated or...;2018 August;5.0;5.0
9206;Total countries;02420 Processed cheese, not grated or...;2018 September;4.0;6.0
9207;Total countries;02420 Processed cheese, not grated or...;2018 October;5.0;6.0
9208;Total countries;02420 Processed cheese, not grated or...;2018 November;5.0;6.0
9209;Total countries;02420 Processed cheese, not grated or...;2018 December;4.0;5.0
9210;Total countries;02420 Processed cheese, not grated or...;2018;58.0;61.0
9211;Total countries;02420 Processed cheese, not grated or...;2019 January;5.0;7.0
9212;Total countries;02420 Processed cheese, not grated or...;2019 February;5.0;6.0
9213;Total countries;02420 Processed cheese, not grated or...;2019 March;5.0;7.0
9214;Total countries;02420 Processed cheese, not grated or...;2019 April;6.0;7.0
9215;Total countries;02420 Processed cheese, not grated or...;2019 May;6.0;7.0
9216;Total countries;02420 Processed cheese, not grated or...;2019 June;5.0;6.0
9217;Total countries;02420 Processed cheese, not grated or...;2019 July;5.0;7.0
9218;Total countries;02420 Processed cheese, not grated or...;2019 August;5.0;6.0
9219;Total countries;02420 Processed cheese, not grated or...;2019 September;6.0;7.0
9220;Total countries;02420 Processed cheese, not grated or...;2019 October;7.0;8.0
9221;Total countries;02420 Processed cheese, not grated or...;2019 November;6.0;8.0
9222;Total countries;02420 Processed cheese, not grated or...;2019 December;6.0;9.0
9223;Total countries;02420 Processed cheese, not grated or...;2019;66.0;86.0
9224;Total countries;02420 Processed cheese, not grated or...;2020 January;6.0;5.0
9225;Total countries;02420 Processed cheese, not grated or...;2020 February;5.0;6.0
9226;Total countries;02420 Processed cheese, not grated or...;2020 March;5.0;6.0
9227;Total countries;02420 Processed cheese, not grated or...;2020 April;3.0;5.0
9228;Total countries;02420 Processed cheese, not grated or...;2020 May;4.0;5.0
9229;Total countries;02420 Processed cheese, not grated or...;2020 June;5.0;5.0
9230;Total countries;02420 Processed cheese, not grated or...;2020 July;6.0;5.0
9231;Total countries;02420 Processed cheese, not grated or...;2020 August;5.0;4.0
9232;Total countries;02420 Processed cheese, not grated or...;2020 September;6.0;6.0
9233;Total countries;02420 Processed cheese, not grated or...;2020 October;7.0;6.0
9234;Total countries;02420 Processed cheese, not grated or...;2020 November;4.0;6.0
9235;Total countries;02420 Processed cheese, not grated or...;2020 December;6.0;6.0
9236;Total countries;02420 Processed cheese, not grated or...;2020;62.0;65.0
9237;Total countries;02420 Processed cheese, not grated or...;2021 January;;
9238;Total countries;02420 Processed cheese, not grated or...;2021 February;;
9239;Total countries;02420 Processed cheese, not grated or...;2021 March;;
9240;Total countries;02420 Processed cheese, not grated or...;2021 April;;
9241;Total countries;02420 Processed cheese, not grated or...;2021 May;;
9242;Total countries;02420 Processed cheese, not grated or...;2021 June;;
9243;Total countries;02420 Processed cheese, not grated or...;2021 July;;
9244;Total countries;02420 Processed cheese, not grated or...;2021 August;;
9245;Total countries;02420 Processed cheese, not grated or...;2021 September;;
9246;Total countries;02420 Processed cheese, not grated or...;2021 October;;
9247;Total countries;02420 Processed cheese, not grated or...;2021 November;;
9248;Total countries;02420 Processed cheese, not grated or...;2021 December;;
9249;Total countries;02420 Processed cheese, not grated or...;2021;;
9250;Total countries;02420 Processed cheese, not grated or...;2022 January;5.0;6.0
9251;Total countries;02420 Processed cheese, not grated or...;2022 February;4.0;5.0
9252;Total countries;02420 Processed cheese, not grated or...;2022 March;6.0;6.0
9253;Total countries;02420 Processed cheese, not grated or...;2022 April;5.0;8.0
9254;Total countries;02420 Processed cheese, not grated or...;2022 May;6.0;6.0
9255;Total countries;02420 Processed cheese, not grated or...;2022 June;6.0;7.0
9256;Total countries;02420 Processed cheese, not grated or...;2022 July;6.0;6.0
9257;Total countries;02420 Processed cheese, not grated or...;2022 August;6.0;7.0
9258;Total countries;02420 Processed cheese, not grated or...;2022 September;7.0;12.0
9259;Total countries;02420 Processed cheese, not grated or...;2022 October;7.0;10.0
9260;Total countries;02420 Processed cheese, not grated or...;2022 November;7.0;11.0
9261;Total countries;02420 Processed cheese, not grated or...;2022 December;7.0;9.0
9262;Total countries;02420 Processed cheese, not grated or...;2022;72.0;93.0
9263;Total countries;02420 Processed cheese, not grated or...;2023 January;6.0;7.0
9264;Total countries;02420 Processed cheese, not grated or...;2023 February;6.0;6.0
9265;Total countries;02420 Processed cheese, not grated or...;2023 March;8.0;7.0
9266;Total countries;02420 Processed cheese, not grated or...;2023 April;6.0;6.0
9267;Total countries;02420 Processed cheese, not grated or...;2023 May;6.0;7.0
9268;Total countries;02420 Processed cheese, not grated or...;2023 June;8.0;8.0
9269;Total countries;02420 Processed cheese, not grated or...;2023 July;7.0;6.0
9270;Total countries;02420 Processed cheese, not grated or...;2023 August;7.0;7.0
9271;Total countries;02420 Processed cheese, not grated or...;2023 September;7.0;8.0
9272;Total countries;02420 Processed cheese, not grated or...;2023 October;9.0;9.0
9273;Total countries;02420 Processed cheese, not grated or...;2023 November;9.0;8.0
9274;Total countries;02420 Processed cheese, not grated or...;2023 December;7.0;8.0
9275;Total countries;02420 Processed cheese, not grated or...;2023;86.0;88.0
9276;Total countries;02420 Processed cheese, not grated or...;2024 January;7.0;6.0
9277;Total countries;02420 Processed cheese, not grated or...;2024 February;7.0;7.0
9278;Total countries;02420 Processed cheese, not grated or...;2024 March;7.0;8.0
9279;Total countries;02420 Processed cheese, not grated or...;2024 April;7.0;7.0
9280;Total countries;02420 Processed cheese, not grated or...;2024 May;6.0;7.0
9281;Total countries;02420 Processed cheese, not grated or...;2024 June;6.0;7.0
9282;Total countries;02420 Processed cheese, not grated or...;2024 July;8.0;8.0
9283;Total countries;02420 Processed cheese, not grated or...;2024 August;8.0;8.0
9284;Total countries;02420 Processed cheese, not grated or...;2024 September;7.0;10.0
9285;Total countries;02420 Processed cheese, not grated or...;2024 October;10.0;10.0
9286;Total countries;02420 Processed cheese, not grated or...;2024 November;8.0;14.0
9287;Total countries;02420 Processed cheese, not grated or...;2024 January-November;81.0;91.0
9288;Total countries;02430 Blue-veined cheese and other ch...;2015 January;3.0;1.0
9289;Total countries;02430 Blue-veined cheese and other ch...;2015 February;3.0;1.0
9290;Total countries;02430 Blue-veined cheese and other ch...;2015 March;3.0;1.0
9291;Total countries;02430 Blue-veined cheese and other ch...;2015 April;3.0;1.0
9292;Total countries;02430 Blue-veined cheese and other ch...;2015 May;3.0;1.0
9293;Total countries;02430 Blue-veined cheese and other ch...;2015 June;3.0;1.0
9294;Total countries;02430 Blue-veined cheese and other ch...;2015 July;3.0;1.0
9295;Total countries;02430 Blue-veined cheese and other ch...;2015 August;3.0;1.0
9296;Total countries;02430 Blue-veined cheese and other ch...;2015 September;3.0;1.0
9297;Total countries;02430 Blue-veined cheese and other ch...;2015 October;3.0;1.0
9298;Total countries;02430 Blue-veined cheese and other ch...;2015 November;4.0;1.0
9299;Total countries;02430 Blue-veined cheese and other ch...;2015 December;4.0;1.0
9300;Total countries;02430 Blue-veined cheese and other ch...;2015;37.0;9.0
9301;Total countries;02430 Blue-veined cheese and other ch...;2016 January;3.0;1.0
9302;Total countries;02430 Blue-veined cheese and other ch...;2016 February;3.0;1.0
9303;Total countries;02430 Blue-veined cheese and other ch...;2016 March;3.0;1.0
9304;Total countries;02430 Blue-veined cheese and other ch...;2016 April;3.0;1.0
9305;Total countries;02430 Blue-veined cheese and other ch...;2016 May;3.0;1.0
9306;Total countries;02430 Blue-veined cheese and other ch...;2016 June;3.0;1.0
9307;Total countries;02430 Blue-veined cheese and other ch...;2016 July;10.0;1.0
9308;Total countries;02430 Blue-veined cheese and other ch...;2016 August;3.0;1.0
