ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
268;Mannen en vrouwen;53900;1999;1539;1528;7;234.0;1222.0;55.0;873.0;8.0;286.0;35.0;29;11;1539;1528;234.0;1293;944;350;66;57.0;9;1178;880.0;298;42;7;11
269;Mannen en vrouwen;53900;2000;1583;1572;7;243.0;1257.0;58.0;907.0;8.0;285.0;35.0;29;11;1583;1572;243.0;1329;980;349;70;60.0;10;1210;913.0;297;42;7;11
270;Mannen en vrouwen;53900;2001;1618;1607;7;252.0;1283.0;60.0;930.0;9.0;285.0;36.0;29;11;1618;1607;252.0;1355;1006;350;73;63.0;10;1233;936.0;297;43;7;11
271;Mannen en vrouwen;53900;2002;1720;1709;7;268.0;1365.0;65.0;987.0;10.0;303.0;38.0;30;11;1720;1709;268.0;1441;1068;373;80;68.0;12;1309;993.0;315;46;7;11
272;Mannen en vrouwen;53900;2003;1811;1800;7;284.0;1437.0;70.0;1037.0;11.0;318.0;41.0;31;11;1811;1800;284.0;1516;1124;392;86;73.0;13;1374;1044.0;331;48;7;11
273;Mannen en vrouwen;53900;2004;1880;1868;8;298.0;1489.0;75.0;1073.0;13.0;328.0;43.0;32;12;1880;1868;298.0;1571;1164;406;93;78.0;15;1421;1080.0;341;51;7;12
274;Mannen en vrouwen;53900;2005;1938;1926;8;310.0;1531.0;79.0;1102.0;14.0;336.0;45.0;32;12;1938;1926;310.0;1615;1197;418;99;82.0;17;1457;1108.0;348;53;7;12
275;Mannen en vrouwen;53900;2006;1986;1973;8;323.0;1564.0;83.0;1124.0;16.0;341.0;46.0;32;13;1986;1973;323.0;1651;1223;427;105;87.0;18;1483;1130.0;354;55;7;13
276;Mannen en vrouwen;53900;2007;2036;2022;8;335.0;1598.0;88.0;1146.0;17.0;347.0;49.0;32;13;2036;2022;335.0;1687;1250;437;111;91.0;20;1511;1152.0;359;57;7;13
277;Mannen en vrouwen;53900;2008;2085;2071;8;348.0;1632.0;93.0;1165.0;19.0;355.0;51.0;32;14;2085;2071;348.0;1723;1274;449;118;96.0;22;1538;1171.0;367;60;7;14
278;Mannen en vrouwen;53900;2009;2122;2107;9;360.0;1653.0;97.0;1171.0;21.0;364.0;54.0;31;15;2122;2107;360.0;1747;1284;462;124;100.0;24;1553;1177.0;376;63;7;15
279;Mannen en vrouwen;53900;2010;2153;2137;9;372.0;1670.0;102.0;1170.0;23.0;376.0;57.0;30;15;2153;2137;372.0;1765;1287;478;130;104.0;26;1562;1176.0;386;66;7;15
280;Mannen en vrouwen;53925;1971;854;817;1;160.0;555.0;21.0;411.0;2.0;121.0;34.0;68;37;854;817;160.0;657;473;185;24;21.0;2;566;420.0;146;36;32;37
281;Mannen en vrouwen;53925;1972;869;832;1;168.0;563.0;21.0;420.0;2.0;120.0;34.0;67;37;869;832;168.0;664;481;183;24;21.0;2;573;429.0;144;37;30;37
282;Mannen en vrouwen;53925;1973;885;848;1;176.0;572.0;21.0;430.0;2.0;119.0;34.0;65;37;885;848;176.0;672;490;182;24;21.0;2;582;440.0;142;37;29;37
283;Mannen en vrouwen;53925;1974;902;865;1;184.0;582.0;21.0;441.0;2.0;118.0;34.0;64;37;902;865;184.0;681;500;181;24;22.0;2;591;451.0;141;38;28;37
284;Mannen en vrouwen;53925;1975;920;883;1;192.0;593.0;21.0;453.0;2.0;118.0;34.0;63;37;920;883;192.0;691;511;180;24;22.0;2;602;462.0;139;38;27;37
285;Mannen en vrouwen;53925;1976;936;899;1;200.0;602.0;21.0;463.0;2.0;116.0;34.0;62;37;936;899;200.0;699;521;178;24;22.0;2;610;473.0;138;38;26;37
286;Mannen en vrouwen;53925;1977;944;907;1;206.0;606.0;21.0;469.0;2.0;114.0;34.0;60;37;944;907;206.0;701;527;174;24;22.0;2;614;479.0;135;37;25;37
287;Mannen en vrouwen;53925;1978;957;920;1;212.0;615.0;21.0;479.0;2.0;113.0;34.0;58;37;957;920;212.0;708;535;173;25;22.0;2;622;488.0;134;37;25;37
288;Mannen en vrouwen;53925;1979;971;934;1;218.0;624.0;21.0;488.0;2.0;113.0;34.0;56;37;971;934;218.0;716;544;172;25;23.0;2;629;497.0;132;38;24;37
289;Mannen en vrouwen;53925;1980;984;947;1;224.0;633.0;22.0;497.0;2.0;113.0;34.0;55;37;984;947;224.0;723;552;171;25;23.0;2;637;505.0;131;38;23;37
290;Mannen en vrouwen;53925;1981;990;954;1;228.0;637.0;22.0;501.0;2.0;112.0;34.0;53;37;990;954;228.0;725;556;169;26;24.0;2;639;509.0;130;38;23;37
291;Mannen en vrouwen;53925;1982;998;962;1;233.0;643.0;23.0;507.0;2.0;111.0;34.0;50;36;998;962;233.0;729;561;168;27;24.0;2;643;515.0;128;37;22;36
292;Mannen en vrouwen;53925;1983;1002;967;1;236.0;647.0;24.0;512.0;2.0;110.0;34.0;48;36;1002;967;236.0;731;566;165;27;25.0;2;645;519.0;126;37;22;36
293;Mannen en vrouwen;53925;1984;1003;968;1;238.0;649.0;24.0;516.0;2.0;107.0;34.0;46;35;1003;968;238.0;730;569;161;28;25.0;2;645;522.0;123;36;22;35
294;Mannen en vrouwen;53925;1985;1005;970;1;240.0;651.0;25.0;520.0;2.0;105.0;33.0;45;34;1005;970;240.0;730;573;157;28;26.0;2;646;527.0;120;35;21;34
295;Mannen en vrouwen;53925;1986;1028;994;1;246.0;669.0;25.0;537.0;2.0;105.0;34.0;44;33;1028;994;246.0;748;591;158;29;26.0;2;663;544.0;120;36;21;33
296;Mannen en vrouwen;53925;1987;1050;1017;1;252.0;687.0;26.0;554.0;2.0;105.0;34.0;44;32;1050;1017;252.0;765;607;158;29;27.0;2;679;560.0;119;36;20;32
297;Mannen en vrouwen;53925;1988;1066;1034;1;258.0;700.0;27.0;567.0;2.0;104.0;34.0;43;31;1066;1034;258.0;777;620;156;30;28.0;2;691;573.0;118;36;19;31
298;Mannen en vrouwen;53925;1989;1083;1053;1;263.0;715.0;28.0;582.0;2.0;103.0;33.0;41;30;1083;1053;263.0;790;635;155;31;29.0;2;705;588.0;117;36;19;30
299;Mannen en vrouwen;53925;1990;1097;1068;1;268.0;726.0;29.0;595.0;2.0;101.0;33.0;40;29;1097;1068;268.0;800;647;153;32;30.0;2;715;600.0;115;36;17;29
300;Mannen en vrouwen;53925;1991;1113;1087;1;274.0;741.0;29.0;611.0;2.0;99.0;33.0;38;26;1113;1087;274.0;813;663;150;33;30.0;2;729;616.0;113;35;16;26
301;Mannen en vrouwen;53925;1992;1128;1106;1;281.0;754.0;30.0;625.0;2.0;97.0;32.0;37;22;1128;1106;281.0;824;677;147;33;31.0;2;741;631.0;110;35;15;22
302;Mannen en vrouwen;53925;1993;1141;1119;1;288.0;764.0;31.0;637.0;2.0;94.0;31.0;36;22;1141;1119;288.0;832;689;143;34;32.0;2;750;643.0;107;34;14;22
303;Mannen en vrouwen;53925;1994;1160;1138;1;294.0;778.0;32.0;653.0;2.0;91.0;31.0;35;22;1160;1138;294.0;844;705;139;35;33.0;2;763;659.0;104;33;13;22
304;Mannen en vrouwen;53925;1995;1176;1155;1;299.0;791.0;33.0;669.0;2.0;87.0;30.0;33;22;1176;1155;299.0;856;720;135;36;34.0;2;775;675.0;101;32;12;22
305;Mannen en vrouwen;53925;1996;1181;1159;1;301.0;796.0;33.0;677.0;2.0;84.0;29.0;32;21;1181;1159;301.0;858;728;131;37;34.0;2;779;683.0;97;32;11;21
306;Mannen en vrouwen;53925;1997;1183;1163;1;301.0;801.0;34.0;685.0;2.0;80.0;28.0;31;20;1183;1163;301.0;862;735;127;37;35.0;2;784;690.0;94;31;10;20
307;Mannen en vrouwen;53925;1998;1190;1170;1;302.0;809.0;34.0;695.0;2.0;78.0;28.0;30;20;1190;1170;302.0;868;745;123;38;35.0;3;791;700.0;91;30;9;20
308;Mannen en vrouwen;53925;1999;1190;1171;1;302.0;813.0;35.0;702.0;2.0;75.0;27.0;29;19;1190;1171;302.0;870;751;119;38;36.0;3;794;707.0;88;29;9;19
309;Mannen en vrouwen;53925;2000;1195;1177;1;302.0;820.0;35.0;710.0;2.0;72.0;26.0;29;18;1195;1177;302.0;875;760;116;39;36.0;3;801;715.0;85;28;8;18
310;Mannen en vrouwen;53925;2001;1202;1185;1;302.0;829.0;36.0;721.0;2.0;70.0;25.0;28;17;1202;1185;302.0;883;770;113;39;37.0;3;809;725.0;83;27;8;17
311;Mannen en vrouwen;53925;2002;1212;1195;1;303.0;839.0;36.0;731.0;2.0;69.0;24.0;28;17;1212;1195;303.0;892;781;111;40;37.0;3;818;736.0;82;26;8;17
312;Mannen en vrouwen;53925;2003;1222;1206;1;304.0;850.0;37.0;743.0;2.0;68.0;24.0;28;16;1222;1206;304.0;902;792;109;41;38.0;3;828;747.0;81;25;7;16
313;Mannen en vrouwen;53925;2004;1237;1221;1;305.0;864.0;38.0;758.0;2.0;67.0;23.0;27;16;1237;1221;305.0;916;808;108;42;39.0;3;842;762.0;80;25;7;16
314;Mannen en vrouwen;53925;2005;1255;1240;1;307.0;882.0;39.0;775.0;2.0;66.0;22.0;27;16;1255;1240;307.0;933;826;107;43;40.0;4;859;779.0;79;24;6;16
315;Mannen en vrouwen;53925;2006;1275;1260;1;310.0;901.0;40.0;793.0;2.0;65.0;22.0;27;15;1275;1260;310.0;951;844;106;45;41.0;4;876;797.0;79;24;6;15
316;Mannen en vrouwen;53925;2007;1292;1278;1;311.0;918.0;41.0;810.0;2.0;65.0;21.0;26;15;1292;1278;311.0;967;862;105;46;42.0;4;892;814.0;78;23;6;15
317;Mannen en vrouwen;53925;2008;1314;1300;1;314.0;939.0;42.0;830.0;2.0;64.0;21.0;26;14;1314;1300;314.0;986;882;104;47;43.0;4;911;834.0;78;22;5;14
318;Mannen en vrouwen;53925;2009;1351;1337;1;320.0;971.0;44.0;859.0;3.0;65.0;20.0;26;14;1351;1337;320.0;1017;913;104;49;45.0;4;941;863.0;78;22;5;14
319;Mannen en vrouwen;53925;2010;1395;1380;1;327.0;1007.0;46.0;893.0;3.0;65.0;20.0;25;15;1395;1380;327.0;1053;948;105;52;47.0;5;975;896.0;78;22;5;15
320;Mannen en vrouwen;21600;1971;485;381;0;111.0;171.0;11.0;136.0;0.0;24.0;27.0;72;104;485;381;111.0;270;181;89;11;11.0;0;209;149.0;60;29;21;104
321;Mannen en vrouwen;21600;1972;499;390;0;117.0;177.0;11.0;142.0;0.0;24.0;27.0;69;109;499;390;117.0;273;186;87;11;11.0;0;212;155.0;58;30;20;109
322;Mannen en vrouwen;21600;1973;510;397;0;122.0;182.0;11.0;147.0;0.0;24.0;28.0;65;113;510;397;122.0;275;190;85;11;11.0;0;214;160.0;55;30;19;113
323;Mannen en vrouwen;21600;1974;524;406;0;128.0;187.0;11.0;153.0;0.0;24.0;28.0;62;118;524;406;128.0;278;194;83;11;11.0;0;218;165.0;53;31;18;118
324;Mannen en vrouwen;21600;1975;539;416;0;135.0;193.0;11.0;159.0;0.0;24.0;29.0;59;123;539;416;135.0;281;200;82;11;11.0;0;222;171.0;51;31;17;123
325;Mannen en vrouwen;21600;1976;555;427;0;142.0;199.0;11.0;164.0;0.0;23.0;29.0;57;127;555;427;142.0;285;205;80;12;12.0;0;226;177.0;49;31;16;127
326;Mannen en vrouwen;21600;1977;571;439;0;150.0;204.0;11.0;170.0;0.0;23.0;29.0;56;132;571;439;150.0;289;210;79;12;12.0;0;230;182.0;48;31;16;132
327;Mannen en vrouwen;21600;1978;592;456;0;159.0;212.0;11.0;177.0;0.0;23.0;30.0;54;136;592;456;159.0;296;218;79;12;12.0;0;237;190.0;47;32;16;136
328;Mannen en vrouwen;21600;1979;610;469;0;169.0;218.0;12.0;183.0;0.0;23.0;31.0;51;141;610;469;169.0;300;222;77;12;12.0;0;240;195.0;45;32;15;141
329;Mannen en vrouwen;21600;1980;631;486;0;180.0;225.0;12.0;190.0;0.0;23.0;31.0;49;146;631;486;180.0;305;229;76;13;13.0;0;245;201.0;44;32;15;146
330;Mannen en vrouwen;21600;1981;652;501;0;192.0;231.0;12.0;195.0;0.0;23.0;31.0;46;150;652;501;192.0;309;233;75;13;13.0;0;248;206.0;43;32;15;150
331;Mannen en vrouwen;21600;1982;670;517;0;205.0;236.0;13.0;200.0;0.0;23.0;32.0;44;154;670;517;205.0;312;237;74;14;14.0;0;251;209.0;42;32;15;154
332;Mannen en vrouwen;21600;1983;686;528;0;216.0;238.0;13.0;202.0;0.0;23.0;31.0;43;157;686;528;216.0;312;239;73;14;14.0;0;251;210.0;41;32;15;157
333;Mannen en vrouwen;21600;1984;705;545;0;228.0;242.0;14.0;205.0;0.0;23.0;31.0;43;161;705;545;228.0;316;244;73;15;15.0;0;255;214.0;41;31;15;161
334;Mannen en vrouwen;21600;1985;725;562;0;240.0;247.0;15.0;210.0;0.0;23.0;31.0;44;163;725;562;240.0;322;249;72;15;15.0;0;260;218.0;42;31;15;163
335;Mannen en vrouwen;21600;1986;741;577;0;251.0;251.0;15.0;213.0;0.0;23.0;31.0;44;164;741;577;251.0;326;253;72;16;16.0;0;264;222.0;41;31;15;164
336;Mannen en vrouwen;21600;1987;754;589;0;262.0;254.0;15.0;216.0;0.0;22.0;31.0;43;165;754;589;262.0;328;257;71;16;16.0;0;266;225.0;40;31;15;165
337;Mannen en vrouwen;21600;1988;775;611;0;276.0;262.0;16.0;224.0;0.0;22.0;31.0;43;164;775;611;276.0;335;264;71;17;17.0;0;272;232.0;40;31;15;164
338;Mannen en vrouwen;21600;1989;794;632;0;289.0;270.0;17.0;231.0;0.0;22.0;31.0;42;162;794;632;289.0;343;272;71;18;18.0;0;279;239.0;39;32;15;162
339;Mannen en vrouwen;21600;1990;809;649;0;301.0;275.0;17.0;236.0;0.0;22.0;31.0;41;160;809;649;301.0;348;277;71;18;18.0;0;283;245.0;39;32;15;160
340;Mannen en vrouwen;21600;1991;821;667;0;312.0;283.0;18.0;243.0;0.0;21.0;32.0;40;154;821;667;312.0;354;284;70;19;19.0;0;290;252.0;38;32;14;154
341;Mannen en vrouwen;21600;1992;832;683;0;323.0;291.0;19.0;251.0;0.0;21.0;31.0;38;149;832;683;323.0;360;293;67;20;20.0;0;296;260.0;35;32;13;149
342;Mannen en vrouwen;21600;1993;844;695;0;332.0;297.0;20.0;257.0;0.0;20.0;31.0;35;149;844;695;332.0;363;299;64;20;20.0;0;299;267.0;33;31;12;149
343;Mannen en vrouwen;21600;1994;848;700;0;339.0;299.0;20.0;259.0;0.0;19.0;30.0;33;148;848;700;339.0;361;300;61;21;21.0;0;300;269.0;31;30;10;148
344;Mannen en vrouwen;21600;1995;857;715;0;348.0;307.0;20.0;268.0;0.0;19.0;29.0;31;143;857;715;348.0;367;307;60;21;21.0;0;307;276.0;31;29;9;143
345;Mannen en vrouwen;21600;1996;880;739;0;360.0;320.0;21.0;280.0;0.0;18.0;29.0;30;141;880;739;360.0;379;318;60;21;21.0;0;319;288.0;31;29;9;141
346;Mannen en vrouwen;21600;1997;900;764;0;373.0;332.0;21.0;293.0;0.0;19.0;29.0;30;136;900;764;373.0;391;330;61;22;22.0;0;332;301.0;31;30;8;136
347;Mannen en vrouwen;21600;1998;920;786;0;384.0;343.0;21.0;304.0;0.0;19.0;29.0;30;134;920;786;384.0;402;341;61;22;22.0;0;343;312.0;31;29;8;134
348;Mannen en vrouwen;21600;1999;941;811;0;396.0;356.0;21.0;316.0;0.0;19.0;29.0;30;130;941;811;396.0;415;354;61;22;22.0;0;356;324.0;31;30;8;130
349;Mannen en vrouwen;21600;2000;958;831;0;406.0;366.0;21.0;326.0;0.0;19.0;29.0;30;127;958;831;406.0;425;364;61;22;22.0;0;366;335.0;31;29;7;127
350;Mannen en vrouwen;21600;2001;972;848;0;415.0;375.0;21.0;335.0;0.0;19.0;28.0;30;124;972;848;415.0;433;373;60;22;22.0;0;375;344.0;31;29;7;124
351;Mannen en vrouwen;21600;2002;987;866;0;423.0;385.0;21.0;345.0;0.0;19.0;28.0;30;121;987;866;423.0;443;382;60;21;21.0;0;385;353.0;31;29;7;121
352;Mannen en vrouwen;21600;2003;999;879;0;429.0;393.0;20.0;353.0;0.0;19.0;28.0;29;119;999;879;429.0;450;390;60;21;21.0;0;393;362.0;31;29;7;119
353;Mannen en vrouwen;21600;2004;1014;897;0;436.0;403.0;21.0;364.0;0.0;19.0;28.0;29;118;1014;897;436.0;460;400;60;21;21.0;0;403;372.0;31;29;7;118
354;Mannen en vrouwen;21600;2005;1033;917;0;445.0;416.0;21.0;376.0;0.0;19.0;28.0;29;116;1033;917;445.0;472;412;60;22;22.0;0;415;384.0;31;29;6;116
355;Mannen en vrouwen;21600;2006;1055;941;0;454.0;431.0;21.0;390.0;0.0;20.0;28.0;28;115;1055;941;454.0;487;427;60;22;22.0;0;430;398.0;31;29;6;115
356;Mannen en vrouwen;21600;2007;1076;964;0;462.0;446.0;21.0;405.0;0.0;20.0;28.0;28;112;1076;964;462.0;502;442;60;22;22.0;0;445;413.0;32;29;6;112
357;Mannen en vrouwen;21600;2008;1100;989;0;471.0;463.0;22.0;421.0;0.0;20.0;28.0;28;111;1100;989;471.0;519;458;61;23;23.0;0;461;430.0;32;29;6;111
358;Mannen en vrouwen;21600;2009;1121;1011;0;478.0;478.0;22.0;435.0;0.0;20.0;27.0;28;110;1121;1011;478.0;533;473;60;23;23.0;0;476;444.0;32;29;5;110
359;Mannen en vrouwen;21600;2010;1144;1034;0;485.0;494.0;23.0;451.0;0.0;20.0;27.0;28;110;1144;1034;485.0;549;488;60;23;23.0;0;492;460.0;32;28;5;110
360;Mannen;10000;1971;6550;6435;2869;258.0;3052.0;39.0;884.0;13.0;2116.0;38.0;218;115;6550;6435;258.0;6176;1022;5155;70;40.0;30;5779;915.0;4863;262;66;115
361;Mannen;10000;1972;6624;6509;2874;271.0;3113.0;43.0;910.0;16.0;2143.0;38.0;212;115;6624;6509;271.0;6238;1054;5184;84;46.0;38;5831;944.0;4887;258;64;115
362;Mannen;10000;1973;6676;6560;2869;283.0;3163.0;48.0;934.0;20.0;2161.0;38.0;206;116;6676;6560;283.0;6276;1082;5195;97;51.0;46;5862;968.0;4894;255;62;116
363;Mannen;10000;1974;6722;6606;2860;296.0;3211.0;54.0;956.0;23.0;2178.0;38.0;200;116;6722;6606;296.0;6310;1109;5201;110;57.0;53;5886;991.0;4895;253;60;116
364;Mannen;10000;1975;6772;6655;2850;310.0;3262.0;61.0;978.0;26.0;2196.0;38.0;195;116;6772;6655;310.0;6345;1135;5210;123;64.0;59;5909;1013.0;4896;255;58;116
365;Mannen;10000;1976;6837;6720;2844;327.0;3322.0;72.0;1001.0;29.0;2220.0;37.0;190;117;6837;6720;327.0;6393;1162;5231;137;73.0;64;5940;1033.0;4907;260;56;117
366;Mannen;10000;1977;6872;6755;2824;344.0;3366.0;84.0;1018.0;31.0;2233.0;37.0;185;117;6872;6755;344.0;6411;1187;5224;153;84.0;68;5938;1048.0;4890;266;54;117
367;Mannen;10000;1978;6907;6790;2803;364.0;3407.0;95.0;1037.0;33.0;2242.0;37.0;180;117;6907;6790;364.0;6426;1213;5213;168;96.0;72;5933;1064.0;4869;273;52;117
368;Mannen;10000;1979;6945;6828;2785;387.0;3444.0;107.0;1054.0;36.0;2248.0;38.0;175;117;6945;6828;387.0;6441;1239;5202;184;108.0;76;5926;1080.0;4846;280;52;117
369;Mannen;10000;1980;6994;6876;2774;414.0;3477.0;120.0;1071.0;37.0;2249.0;39.0;172;118;6994;6876;414.0;6462;1269;5194;200;121.0;79;5921;1096.0;4825;289;52;118
370;Mannen;10000;1981;7048;6930;2767;445.0;3507.0;134.0;1086.0;39.0;2248.0;41.0;171;118;7048;6930;445.0;6485;1299;5186;217;136.0;81;5914;1110.0;4804;302;52;118
371;Mannen;10000;1982;7082;6964;2741;479.0;3532.0;150.0;1096.0;39.0;2247.0;43.0;170;117;7082;6964;479.0;6485;1324;5161;233;152.0;81;5882;1118.0;4764;316;54;117
372;Mannen;10000;1983;7103;6986;2708;515.0;3549.0;167.0;1102.0;40.0;2241.0;45.0;169;117;7103;6986;515.0;6471;1349;5123;250;170.0;80;5834;1123.0;4711;331;56;117
373;Mannen;10000;1984;7124;7009;2677;553.0;3566.0;185.0;1109.0;40.0;2232.0;46.0;167;115;7124;7009;553.0;6456;1377;5079;269;189.0;80;5785;1129.0;4655;344;59;115
374;Mannen;10000;1985;7150;7037;2647;592.0;3587.0;206.0;1120.0;42.0;2219.0;47.0;164;113;7150;7037;592.0;6445;1411;5033;291;210.0;81;5738;1140.0;4598;354;62;113
375;Mannen;10000;1986;7185;7075;2622;630.0;3614.0;227.0;1140.0;45.0;2202.0;48.0;160;110;7185;7075;630.0;6445;1454;4991;317;231.0;86;5704;1160.0;4544;360;63;110
376;Mannen;10000;1987;7224;7117;2600;665.0;3646.0;249.0;1166.0;49.0;2183.0;50.0;156;107;7224;7117;665.0;6452;1502;4950;346;253.0;94;5677;1185.0;4493;364;64;107
377;Mannen;10000;1988;7274;7169;2580;700.0;3687.0;272.0;1197.0;54.0;2164.0;51.0;152;104;7274;7169;700.0;6469;1556;4913;380;276.0;104;5660;1216.0;4445;365;64;104
378;Mannen;10000;1989;7317;7215;2555;732.0;3730.0;296.0;1232.0;59.0;2143.0;52.0;146;101;7317;7215;732.0;6483;1613;4871;415;300.0;115;5640;1249.0;4391;365;63;101
379;Mannen;10000;1990;7358;7260;2528;764.0;3775.0;319.0;1272.0;64.0;2120.0;53.0;141;98;7358;7260;764.0;6496;1675;4821;448;323.0;125;5624;1290.0;4334;362;62;98
380;Mannen;10000;1991;7420;7327;2515;795.0;3828.0;346.0;1309.0;69.0;2104.0;53.0;135;93;7420;7327;795.0;6532;1737;4795;483;350.0;133;5626;1328.0;4299;364;59;93
381;Mannen;10000;1992;7480;7394;2507;827.0;3877.0;367.0;1346.0;77.0;2088.0;53.0;130;87;7480;7394;827.0;6567;1792;4775;517;371.0;146;5633;1364.0;4268;360;57;87
382;Mannen;10000;1993;7535;7449;2496;858.0;3919.0;388.0;1377.0;86.0;2068.0;52.0;125;86;7535;7449;858.0;6591;1844;4747;554;392.0;162;5625;1397.0;4227;358;54;86
383;Mannen;10000;1994;7586;7500;2487;889.0;3951.0;412.0;1400.0;96.0;2043.0;52.0;120;86;7586;7500;889.0;6611;1888;4723;595;415.0;179;5601;1421.0;4181;363;53;86
384;Mannen;10000;1995;7627;7542;2475;917.0;3980.0;437.0;1423.0;105.0;2016.0;54.0;116;85;7627;7542;917.0;6626;1932;4693;638;441.0;197;5566;1441.0;4125;371;51;85
385;Mannen;10000;1996;7662;7576;2464;940.0;4005.0;460.0;1439.0;116.0;1990.0;55.0;113;86;7662;7576;940.0;6637;1969;4668;680;465.0;216;5531;1455.0;4075;377;49;86
386;Mannen;10000;1997;7697;7612;2454;960.0;4032.0;481.0;1458.0;127.0;1967.0;55.0;110;85;7697;7612;960.0;6652;2006;4645;720;485.0;236;5503;1473.0;4030;380;48;85
387;Mannen;10000;1998;7740;7656;2447;982.0;4061.0;497.0;1480.0;138.0;1946.0;56.0;110;84;7740;7656;982.0;6674;2044;4629;758;501.0;257;5484;1495.0;3989;383;48;84
388;Mannen;10000;1999;7793;7711;2447;1004.0;4092.0;509.0;1504.0;152.0;1928.0;57.0;111;82;7793;7711;1004.0;6707;2082;4625;794;513.0;281;5475;1519.0;3955;388;50;82
389;Mannen;10000;2000;7846;7766;2452;1024.0;4119.0;515.0;1522.0;166.0;1915.0;58.0;113;80;7846;7766;1024.0;6742;2109;4633;828;520.0;308;5467;1537.0;3930;395;52;80
390;Mannen;10000;2001;7910;7831;2468;1045.0;4141.0;520.0;1530.0;183.0;1908.0;60.0;116;79;7910;7831;1045.0;6785;2126;4660;863;524.0;339;5461;1547.0;3914;407;54;79
391;Mannen;10000;2002;7972;7892;2484;1068.0;4158.0;524.0;1540.0;200.0;1894.0;63.0;119;80;7972;7892;1068.0;6825;2139;4685;899;528.0;371;5448;1556.0;3892;422;55;80
392;Mannen;10000;2003;8015;7936;2493;1088.0;4167.0;524.0;1550.0;217.0;1876.0;66.0;122;80;8015;7936;1088.0;6848;2151;4697;933;528.0;404;5424;1566.0;3857;435;56;80
393;Mannen;10000;2004;8046;7965;2495;1106.0;4173.0;523.0;1559.0;235.0;1856.0;68.0;123;81;8046;7965;1106.0;6859;2160;4700;965;527.0;438;5392;1576.0;3816;446;57;81
394;Mannen;10000;2005;8066;7985;2492;1122.0;4176.0;523.0;1567.0;252.0;1834.0;71.0;124;81;8066;7985;1122.0;6863;2169;4694;998;528.0;471;5351;1584.0;3767;456;57;81
395;Mannen;10000;2006;8077;7998;2481;1140.0;4179.0;525.0;1577.0;269.0;1808.0;72.0;125;79;8077;7998;1140.0;6858;2179;4679;1034;530.0;504;5303;1591.0;3711;463;58;79
396;Mannen;10000;2007;8089;8009;2470;1160.0;4179.0;525.0;1587.0;286.0;1780.0;74.0;126;80;8089;8009;1160.0;6849;2191;4658;1066;530.0;536;5255;1602.0;3653;469;59;80
397;Mannen;10000;2008;8112;8031;2461;1186.0;4181.0;526.0;1600.0;302.0;1754.0;77.0;126;81;8112;8031;1186.0;6845;2204;4641;1098;530.0;568;5211;1614.0;3597;476;60;81
398;Mannen;10000;2009;8156;8075;2461;1221.0;4187.0;524.0;1613.0;318.0;1732.0;80.0;126;82;8156;8075;1221.0;6854;2217;4636;1126;529.0;598;5180;1628.0;3552;486;61;82
399;Mannen;10000;2010;8203;8120;2461;1260.0;4190.0;520.0;1625.0;332.0;1713.0;83.0;127;83;8203;8120;1260.0;6860;2226;4635;1150;524.0;626;5149;1640.0;3509;499;62;83
400;Mannen;41100;1971;1825;1808;1774;;;;;;;;34;16;1825;1808;;1808;4;1804;7;;7;1734;;1734;63;4;16
401;Mannen;41100;1972;1828;1812;1778;;;;;;;;34;16;1828;1812;;1812;5;1807;10;;10;1740;;1740;56;5;16
402;Mannen;41100;1973;1822;1807;1774;;;;;;;;33;15;1822;1807;;1807;6;1801;13;;13;1738;;1738;51;6;15
403;Mannen;41100;1974;1805;1791;1759;;;;;;;;32;14;1805;1791;;1791;6;1785;15;;15;1723;;1723;47;6;14
404;Mannen;41100;1975;1783;1770;1739;;;;;;;;31;14;1783;1770;;1770;6;1764;16;;16;1701;;1701;47;6;14
405;Mannen;41100;1976;1762;1749;1719;;;;;;;;30;13;1762;1749;;1749;4;1744;17;;17;1676;;1676;52;4;13
406;Mannen;41100;1977;1730;1718;1690;;;;;;;;28;12;1730;1718;;1718;3;1715;17;;17;1641;;1641;57;3;12
407;Mannen;41100;1978;1697;1685;1658;;;;;;;;27;12;1697;1685;;1685;3;1683;17;;17;1605;;1605;61;3;12
408;Mannen;41100;1979;1659;1648;1622;;;;;;;;26;11;1659;1648;;1648;2;1645;17;;17;1565;;1565;63;2;11
409;Mannen;41100;1980;1629;1619;1594;;;;;;;;25;11;1629;1619;;1619;2;1616;17;;17;1532;;1532;66;2;11
