ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
1520;Alle economische activiteit en woningen;Maastricht;2013;1082.0;3600.0
1521;Alle economische activiteit en woningen;Maastricht;2014;1339.0;4723.0
1522;Alle economische activiteit en woningen;Maastricht;2015;1789.0;6416.0
1523;Alle economische activiteit en woningen;Maastricht;2016;2386.0;8982.0
1524;Alle economische activiteit en woningen;Maastricht;2017;2974.0;11783.0
1525;Alle economische activiteit en woningen;Maastricht;2018;3975.0;17629.0
1526;Alle economische activiteit en woningen;De Marne;2012;92.0;279.0
1527;Alle economische activiteit en woningen;De Marne;2013;175.0;812.0
1528;Alle economische activiteit en woningen;De Marne;2014;244.0;1416.0
1529;Alle economische activiteit en woningen;De Marne;2015;514.0;2658.0
1530;Alle economische activiteit en woningen;De Marne;2016;650.0;3453.0
1531;Alle economische activiteit en woningen;De Marne;2017;745.0;4108.0
1532;Alle economische activiteit en woningen;De Marne;2018;858.0;5791.0
1533;Alle economische activiteit en woningen;Marum;2012;76.0;335.0
1534;Alle economische activiteit en woningen;Marum;2013;167.0;725.0
1535;Alle economische activiteit en woningen;Marum;2014;257.0;1407.0
1536;Alle economische activiteit en woningen;Marum;2015;339.0;1763.0
1537;Alle economische activiteit en woningen;Marum;2016;438.0;2272.0
1538;Alle economische activiteit en woningen;Marum;2017;550.0;2768.0
1539;Alle economische activiteit en woningen;Marum;2018;706.0;12473.0
1540;Alle economische activiteit en woningen;Medemblik;2012;256.0;677.0
1541;Alle economische activiteit en woningen;Medemblik;2013;707.0;2078.0
1542;Alle economische activiteit en woningen;Medemblik;2014;1109.0;3704.0
1543;Alle economische activiteit en woningen;Medemblik;2015;1522.0;6761.0
1544;Alle economische activiteit en woningen;Medemblik;2016;2016.0;9889.0
1545;Alle economische activiteit en woningen;Medemblik;2017;2638.0;13420.0
1546;Alle economische activiteit en woningen;Medemblik;2018;3555.0;34479.0
1547;Alle economische activiteit en woningen;Meerssen;2012;162.0;507.0
1548;Alle economische activiteit en woningen;Meerssen;2013;305.0;1092.0
1549;Alle economische activiteit en woningen;Meerssen;2014;427.0;1618.0
1550;Alle economische activiteit en woningen;Meerssen;2015;620.0;2472.0
1551;Alle economische activiteit en woningen;Meerssen;2016;833.0;3462.0
1552;Alle economische activiteit en woningen;Meerssen;2017;1010.0;4306.0
1553;Alle economische activiteit en woningen;Meerssen;2018;1294.0;6064.0
1554;Alle economische activiteit en woningen;Meierijstad;2012;350.0;2693.0
1555;Alle economische activiteit en woningen;Meierijstad;2013;752.0;5046.0
1556;Alle economische activiteit en woningen;Meierijstad;2014;1162.0;7173.0
1557;Alle economische activiteit en woningen;Meierijstad;2015;1644.0;11027.0
1558;Alle economische activiteit en woningen;Meierijstad;2016;2153.0;17004.0
1559;Alle economische activiteit en woningen;Meierijstad;2017;2901.0;25371.0
1560;Alle economische activiteit en woningen;Meierijstad;2018;4511.0;38926.0
1561;Alle economische activiteit en woningen;Meppel;2012;155.0;565.0
1562;Alle economische activiteit en woningen;Meppel;2013;332.0;1460.0
1563;Alle economische activiteit en woningen;Meppel;2014;571.0;2498.0
1564;Alle economische activiteit en woningen;Meppel;2015;869.0;3810.0
1565;Alle economische activiteit en woningen;Meppel;2016;1166.0;5157.0
1566;Alle economische activiteit en woningen;Meppel;2017;1507.0;6388.0
1567;Alle economische activiteit en woningen;Meppel;2018;1898.0;9262.0
1568;Alle economische activiteit en woningen;Middelburg (Z.);2012;196.0;658.0
1569;Alle economische activiteit en woningen;Middelburg (Z.);2013;504.0;1744.0
1570;Alle economische activiteit en woningen;Middelburg (Z.);2014;824.0;2994.0
1571;Alle economische activiteit en woningen;Middelburg (Z.);2015;1120.0;4523.0
1572;Alle economische activiteit en woningen;Middelburg (Z.);2016;1662.0;5950.0
1573;Alle economische activiteit en woningen;Middelburg (Z.);2017;2291.0;7787.0
1574;Alle economische activiteit en woningen;Middelburg (Z.);2018;3365.0;25119.0
1575;Alle economische activiteit en woningen;Midden-Delfland;2012;101.0;274.0
1576;Alle economische activiteit en woningen;Midden-Delfland;2013;250.0;1043.0
1577;Alle economische activiteit en woningen;Midden-Delfland;2014;371.0;1899.0
1578;Alle economische activiteit en woningen;Midden-Delfland;2015;549.0;2607.0
1579;Alle economische activiteit en woningen;Midden-Delfland;2016;792.0;3784.0
1580;Alle economische activiteit en woningen;Midden-Delfland;2017;1069.0;4686.0
1581;Alle economische activiteit en woningen;Midden-Delfland;2018;1501.0;6079.0
1582;Alle economische activiteit en woningen;Midden-Drenthe;2012;279.0;1395.0
1583;Alle economische activiteit en woningen;Midden-Drenthe;2013;624.0;3355.0
1584;Alle economische activiteit en woningen;Midden-Drenthe;2014;1048.0;5087.0
1585;Alle economische activiteit en woningen;Midden-Drenthe;2015;1804.0;7984.0
1586;Alle economische activiteit en woningen;Midden-Drenthe;2016;2530.0;11258.0
1587;Alle economische activiteit en woningen;Midden-Drenthe;2017;3112.0;13624.0
1588;Alle economische activiteit en woningen;Midden-Drenthe;2018;3827.0;17788.0
1589;Alle economische activiteit en woningen;Midden-Groningen;2012;286.0;1328.0
1590;Alle economische activiteit en woningen;Midden-Groningen;2013;690.0;3926.0
1591;Alle economische activiteit en woningen;Midden-Groningen;2014;1021.0;5704.0
1592;Alle economische activiteit en woningen;Midden-Groningen;2015;3148.0;12869.0
1593;Alle economische activiteit en woningen;Midden-Groningen;2016;4300.0;16657.0
1594;Alle economische activiteit en woningen;Midden-Groningen;2017;5130.0;20853.0
1595;Alle economische activiteit en woningen;Midden-Groningen;2018;5713.0;24717.0
1596;Alle economische activiteit en woningen;Mill en Sint Hubert;2012;49.0;348.0
1597;Alle economische activiteit en woningen;Mill en Sint Hubert;2013;156.0;1055.0
1598;Alle economische activiteit en woningen;Mill en Sint Hubert;2014;218.0;1415.0
1599;Alle economische activiteit en woningen;Mill en Sint Hubert;2015;274.0;1788.0
1600;Alle economische activiteit en woningen;Mill en Sint Hubert;2016;347.0;2211.0
1601;Alle economische activiteit en woningen;Mill en Sint Hubert;2017;438.0;2799.0
1602;Alle economische activiteit en woningen;Mill en Sint Hubert;2018;607.0;3758.0
1603;Alle economische activiteit en woningen;Moerdijk;2012;147.0;535.0
1604;Alle economische activiteit en woningen;Moerdijk;2013;367.0;1798.0
1605;Alle economische activiteit en woningen;Moerdijk;2014;553.0;4192.0
1606;Alle economische activiteit en woningen;Moerdijk;2015;781.0;5759.0
1607;Alle economische activiteit en woningen;Moerdijk;2016;958.0;7839.0
1608;Alle economische activiteit en woningen;Moerdijk;2017;1237.0;12286.0
1609;Alle economische activiteit en woningen;Moerdijk;2018;1632.0;15301.0
1610;Alle economische activiteit en woningen;Molenwaard;2012;172.0;372.0
1611;Alle economische activiteit en woningen;Molenwaard;2013;341.0;1638.0
1612;Alle economische activiteit en woningen;Molenwaard;2014;513.0;2513.0
1613;Alle economische activiteit en woningen;Molenwaard;2015;645.0;3157.0
1614;Alle economische activiteit en woningen;Molenwaard;2016;744.0;3774.0
1615;Alle economische activiteit en woningen;Molenwaard;2017;886.0;4717.0
1616;Alle economische activiteit en woningen;Molenwaard;2018;1090.0;6420.0
1617;Alle economische activiteit en woningen;Montferland;2012;133.0;2706.0
1618;Alle economische activiteit en woningen;Montferland;2013;432.0;3971.0
1619;Alle economische activiteit en woningen;Montferland;2014;649.0;5647.0
1620;Alle economische activiteit en woningen;Montferland;2015;909.0;6868.0
1621;Alle economische activiteit en woningen;Montferland;2016;1281.0;8687.0
1622;Alle economische activiteit en woningen;Montferland;2017;1718.0;11879.0
1623;Alle economische activiteit en woningen;Montferland;2018;2480.0;15484.0
1624;Alle economische activiteit en woningen;Montfoort;2012;68.0;320.0
1625;Alle economische activiteit en woningen;Montfoort;2013;153.0;643.0
1626;Alle economische activiteit en woningen;Montfoort;2014;229.0;1059.0
1627;Alle economische activiteit en woningen;Montfoort;2015;320.0;1568.0
1628;Alle economische activiteit en woningen;Montfoort;2016;386.0;2101.0
1629;Alle economische activiteit en woningen;Montfoort;2017;493.0;3485.0
1630;Alle economische activiteit en woningen;Montfoort;2018;617.0;4759.0
1631;Alle economische activiteit en woningen;Mook en Middelaar;2012;;
1632;Alle economische activiteit en woningen;Mook en Middelaar;2013;114.0;388.0
1633;Alle economische activiteit en woningen;Mook en Middelaar;2014;164.0;637.0
1634;Alle economische activiteit en woningen;Mook en Middelaar;2015;227.0;880.0
1635;Alle economische activiteit en woningen;Mook en Middelaar;2016;313.0;1335.0
1636;Alle economische activiteit en woningen;Mook en Middelaar;2017;403.0;1739.0
1637;Alle economische activiteit en woningen;Mook en Middelaar;2018;559.0;2618.0
1638;Alle economische activiteit en woningen;Neder-Betuwe;2012;45.0;167.0
1639;Alle economische activiteit en woningen;Neder-Betuwe;2013;148.0;660.0
1640;Alle economische activiteit en woningen;Neder-Betuwe;2014;216.0;1380.0
1641;Alle economische activiteit en woningen;Neder-Betuwe;2015;311.0;2843.0
1642;Alle economische activiteit en woningen;Neder-Betuwe;2016;467.0;3964.0
1643;Alle economische activiteit en woningen;Neder-Betuwe;2017;636.0;5875.0
1644;Alle economische activiteit en woningen;Neder-Betuwe;2018;835.0;8669.0
1645;Alle economische activiteit en woningen;Nederweert;2012;133.0;954.0
1646;Alle economische activiteit en woningen;Nederweert;2013;301.0;2125.0
1647;Alle economische activiteit en woningen;Nederweert;2014;422.0;3429.0
1648;Alle economische activiteit en woningen;Nederweert;2015;621.0;8379.0
1649;Alle economische activiteit en woningen;Nederweert;2016;806.0;10980.0
1650;Alle economische activiteit en woningen;Nederweert;2017;1016.0;12513.0
1651;Alle economische activiteit en woningen;Nederweert;2018;1408.0;15768.0
1652;Alle economische activiteit en woningen;Neerijnen;2012;55.0;343.0
1653;Alle economische activiteit en woningen;Neerijnen;2013;138.0;848.0
1654;Alle economische activiteit en woningen;Neerijnen;2014;203.0;1290.0
1655;Alle economische activiteit en woningen;Neerijnen;2015;248.0;1754.0
1656;Alle economische activiteit en woningen;Neerijnen;2016;305.0;4191.0
1657;Alle economische activiteit en woningen;Neerijnen;2017;418.0;5587.0
1658;Alle economische activiteit en woningen;Neerijnen;2018;892.0;8130.0
1659;Alle economische activiteit en woningen;Nieuwegein;2012;198.0;507.0
1660;Alle economische activiteit en woningen;Nieuwegein;2013;371.0;1025.0
1661;Alle economische activiteit en woningen;Nieuwegein;2014;554.0;1679.0
1662;Alle economische activiteit en woningen;Nieuwegein;2015;757.0;2419.0
1663;Alle economische activiteit en woningen;Nieuwegein;2016;968.0;3542.0
1664;Alle economische activiteit en woningen;Nieuwegein;2017;1669.0;6234.0
1665;Alle economische activiteit en woningen;Nieuwegein;2018;1863.0;14198.0
1666;Alle economische activiteit en woningen;Nieuwkoop;2012;128.0;375.0
1667;Alle economische activiteit en woningen;Nieuwkoop;2013;303.0;1280.0
1668;Alle economische activiteit en woningen;Nieuwkoop;2014;531.0;2103.0
1669;Alle economische activiteit en woningen;Nieuwkoop;2015;671.0;2794.0
1670;Alle economische activiteit en woningen;Nieuwkoop;2016;858.0;3567.0
1671;Alle economische activiteit en woningen;Nieuwkoop;2017;1114.0;4471.0
1672;Alle economische activiteit en woningen;Nieuwkoop;2018;1402.0;6368.0
1673;Alle economische activiteit en woningen;Nijkerk;2012;159.0;642.0
1674;Alle economische activiteit en woningen;Nijkerk;2013;350.0;1529.0
1675;Alle economische activiteit en woningen;Nijkerk;2014;670.0;2893.0
1676;Alle economische activiteit en woningen;Nijkerk;2015;1046.0;4654.0
1677;Alle economische activiteit en woningen;Nijkerk;2016;1299.0;6015.0
1678;Alle economische activiteit en woningen;Nijkerk;2017;1776.0;8469.0
1679;Alle economische activiteit en woningen;Nijkerk;2018;2816.0;16769.0
1680;Alle economische activiteit en woningen;Nijmegen;2012;846.0;1695.0
1681;Alle economische activiteit en woningen;Nijmegen;2013;1375.0;3160.0
1682;Alle economische activiteit en woningen;Nijmegen;2014;2074.0;5931.0
1683;Alle economische activiteit en woningen;Nijmegen;2015;2879.0;9346.0
1684;Alle economische activiteit en woningen;Nijmegen;2016;3830.0;13037.0
1685;Alle economische activiteit en woningen;Nijmegen;2017;5028.0;17599.0
1686;Alle economische activiteit en woningen;Nijmegen;2018;6861.0;24410.0
1687;Alle economische activiteit en woningen;Nissewaard;2012;669.0;836.0
1688;Alle economische activiteit en woningen;Nissewaard;2013;926.0;1496.0
1689;Alle economische activiteit en woningen;Nissewaard;2014;1392.0;2979.0
1690;Alle economische activiteit en woningen;Nissewaard;2015;1693.0;4092.0
1691;Alle economische activiteit en woningen;Nissewaard;2016;1917.0;4942.0
1692;Alle economische activiteit en woningen;Nissewaard;2017;2391.0;7087.0
1693;Alle economische activiteit en woningen;Nissewaard;2018;3005.0;9699.0
1694;Alle economische activiteit en woningen;Noord-Beveland;2012;49.0;395.0
1695;Alle economische activiteit en woningen;Noord-Beveland;2013;135.0;1024.0
1696;Alle economische activiteit en woningen;Noord-Beveland;2014;258.0;1739.0
1697;Alle economische activiteit en woningen;Noord-Beveland;2015;355.0;2827.0
1698;Alle economische activiteit en woningen;Noord-Beveland;2016;479.0;3463.0
1699;Alle economische activiteit en woningen;Noord-Beveland;2017;624.0;3964.0
1700;Alle economische activiteit en woningen;Noord-Beveland;2018;801.0;5634.0
1701;Alle economische activiteit en woningen;Noordenveld;2012;252.0;915.0
1702;Alle economische activiteit en woningen;Noordenveld;2013;543.0;2328.0
1703;Alle economische activiteit en woningen;Noordenveld;2014;760.0;3336.0
1704;Alle economische activiteit en woningen;Noordenveld;2015;1062.0;4623.0
1705;Alle economische activiteit en woningen;Noordenveld;2016;1527.0;6342.0
1706;Alle economische activiteit en woningen;Noordenveld;2017;2067.0;8441.0
1707;Alle economische activiteit en woningen;Noordenveld;2018;2677.0;11300.0
1708;Alle economische activiteit en woningen;Noordoostpolder;2012;371.0;2583.0
1709;Alle economische activiteit en woningen;Noordoostpolder;2013;773.0;5664.0
1710;Alle economische activiteit en woningen;Noordoostpolder;2014;1094.0;9136.0
1711;Alle economische activiteit en woningen;Noordoostpolder;2015;1487.0;19780.0
1712;Alle economische activiteit en woningen;Noordoostpolder;2016;1795.0;26649.0
1713;Alle economische activiteit en woningen;Noordoostpolder;2017;2210.0;49634.0
1714;Alle economische activiteit en woningen;Noordoostpolder;2018;2836.0;64961.0
1715;Alle economische activiteit en woningen;Noordwijk;2012;68.0;128.0
1716;Alle economische activiteit en woningen;Noordwijk;2013;165.0;406.0
1717;Alle economische activiteit en woningen;Noordwijk;2014;298.0;821.0
1718;Alle economische activiteit en woningen;Noordwijk;2015;425.0;1306.0
1719;Alle economische activiteit en woningen;Noordwijk;2016;547.0;1672.0
1720;Alle economische activiteit en woningen;Noordwijk;2017;723.0;2461.0
1721;Alle economische activiteit en woningen;Noordwijk;2018;950.0;3312.0
1722;Alle economische activiteit en woningen;Noordwijkerhout;2012;75.0;208.0
1723;Alle economische activiteit en woningen;Noordwijkerhout;2013;159.0;627.0
1724;Alle economische activiteit en woningen;Noordwijkerhout;2014;234.0;1004.0
1725;Alle economische activiteit en woningen;Noordwijkerhout;2015;306.0;1560.0
1726;Alle economische activiteit en woningen;Noordwijkerhout;2016;363.0;1860.0
1727;Alle economische activiteit en woningen;Noordwijkerhout;2017;484.0;2704.0
1728;Alle economische activiteit en woningen;Noordwijkerhout;2018;681.0;4787.0
1729;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2012;174.0;594.0
1730;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2013;413.0;1593.0
1731;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2014;538.0;2085.0
1732;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2015;683.0;2629.0
1733;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2016;784.0;3110.0
1734;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2017;1029.0;4039.0
1735;Alle economische activiteit en woningen;Nuenen, Gerwen en Nederwetten;2018;1283.0;5657.0
1736;Alle economische activiteit en woningen;Nunspeet;2012;97.0;294.0
1737;Alle economische activiteit en woningen;Nunspeet;2013;220.0;830.0
1738;Alle economische activiteit en woningen;Nunspeet;2014;329.0;1247.0
1739;Alle economische activiteit en woningen;Nunspeet;2015;452.0;1901.0
1740;Alle economische activiteit en woningen;Nunspeet;2016;542.0;2238.0
1741;Alle economische activiteit en woningen;Nunspeet;2017;717.0;3252.0
1742;Alle economische activiteit en woningen;Nunspeet;2018;1075.0;4730.0
1743;Alle economische activiteit en woningen;Nuth;2012;173.0;616.0
1744;Alle economische activiteit en woningen;Nuth;2013;305.0;1146.0
1745;Alle economische activiteit en woningen;Nuth;2014;384.0;1742.0
1746;Alle economische activiteit en woningen;Nuth;2015;515.0;2516.0
1747;Alle economische activiteit en woningen;Nuth;2016;629.0;3110.0
1748;Alle economische activiteit en woningen;Nuth;2017;843.0;4284.0
1749;Alle economische activiteit en woningen;Nuth;2018;1113.0;6228.0
1750;Alle economische activiteit en woningen;Oegstgeest;2012;141.0;243.0
1751;Alle economische activiteit en woningen;Oegstgeest;2013;255.0;578.0
1752;Alle economische activiteit en woningen;Oegstgeest;2014;368.0;933.0
1753;Alle economische activiteit en woningen;Oegstgeest;2015;471.0;1277.0
1754;Alle economische activiteit en woningen;Oegstgeest;2016;578.0;1615.0
1755;Alle economische activiteit en woningen;Oegstgeest;2017;706.0;1942.0
1756;Alle economische activiteit en woningen;Oegstgeest;2018;946.0;2750.0
1757;Alle economische activiteit en woningen;Oirschot;2012;91.0;536.0
1758;Alle economische activiteit en woningen;Oirschot;2013;195.0;1335.0
1759;Alle economische activiteit en woningen;Oirschot;2014;275.0;2081.0
1760;Alle economische activiteit en woningen;Oirschot;2015;364.0;2565.0
1761;Alle economische activiteit en woningen;Oirschot;2016;466.0;3096.0
1762;Alle economische activiteit en woningen;Oirschot;2017;630.0;4439.0
1763;Alle economische activiteit en woningen;Oirschot;2018;835.0;6542.0
1764;Alle economische activiteit en woningen;Oisterwijk;2012;93.0;404.0
1765;Alle economische activiteit en woningen;Oisterwijk;2013;240.0;1044.0
1766;Alle economische activiteit en woningen;Oisterwijk;2014;344.0;1626.0
1767;Alle economische activiteit en woningen;Oisterwijk;2015;445.0;2437.0
1768;Alle economische activiteit en woningen;Oisterwijk;2016;547.0;2892.0
1769;Alle economische activiteit en woningen;Oisterwijk;2017;750.0;3961.0
1770;Alle economische activiteit en woningen;Oisterwijk;2018;979.0;6538.0
1771;Alle economische activiteit en woningen;Oldambt;2012;149.0;837.0
1772;Alle economische activiteit en woningen;Oldambt;2013;321.0;1668.0
1773;Alle economische activiteit en woningen;Oldambt;2014;475.0;2384.0
1774;Alle economische activiteit en woningen;Oldambt;2015;659.0;3702.0
1775;Alle economische activiteit en woningen;Oldambt;2016;885.0;5356.0
1776;Alle economische activiteit en woningen;Oldambt;2017;1130.0;13051.0
1777;Alle economische activiteit en woningen;Oldambt;2018;1566.0;16010.0
1778;Alle economische activiteit en woningen;Oldebroek;2012;105.0;426.0
1779;Alle economische activiteit en woningen;Oldebroek;2013;246.0;1092.0
1780;Alle economische activiteit en woningen;Oldebroek;2014;406.0;1801.0
1781;Alle economische activiteit en woningen;Oldebroek;2015;601.0;2701.0
1782;Alle economische activiteit en woningen;Oldebroek;2016;772.0;3441.0
1783;Alle economische activiteit en woningen;Oldebroek;2017;1037.0;4770.0
1784;Alle economische activiteit en woningen;Oldebroek;2018;1340.0;6397.0
1785;Alle economische activiteit en woningen;Oldenzaal;2012;63.0;230.0
1786;Alle economische activiteit en woningen;Oldenzaal;2013;205.0;1022.0
1787;Alle economische activiteit en woningen;Oldenzaal;2014;395.0;2040.0
1788;Alle economische activiteit en woningen;Oldenzaal;2015;713.0;3476.0
1789;Alle economische activiteit en woningen;Oldenzaal;2016;867.0;4105.0
1790;Alle economische activiteit en woningen;Oldenzaal;2017;1048.0;6346.0
1791;Alle economische activiteit en woningen;Oldenzaal;2018;1446.0;9857.0
1792;Alle economische activiteit en woningen;Olst-Wijhe;2012;203.0;1366.0
1793;Alle economische activiteit en woningen;Olst-Wijhe;2013;389.0;2490.0
1794;Alle economische activiteit en woningen;Olst-Wijhe;2014;588.0;3413.0
1795;Alle economische activiteit en woningen;Olst-Wijhe;2015;932.0;4785.0
1796;Alle economische activiteit en woningen;Olst-Wijhe;2016;1126.0;5699.0
1797;Alle economische activiteit en woningen;Olst-Wijhe;2017;1356.0;7148.0
1798;Alle economische activiteit en woningen;Olst-Wijhe;2018;1737.0;8680.0
1799;Alle economische activiteit en woningen;Ommen;2012;259.0;1221.0
1800;Alle economische activiteit en woningen;Ommen;2013;426.0;2504.0
1801;Alle economische activiteit en woningen;Ommen;2014;540.0;3343.0
1802;Alle economische activiteit en woningen;Ommen;2015;702.0;4397.0
1803;Alle economische activiteit en woningen;Ommen;2016;813.0;5515.0
1804;Alle economische activiteit en woningen;Ommen;2017;1008.0;6937.0
1805;Alle economische activiteit en woningen;Ommen;2018;1250.0;10180.0
1806;Alle economische activiteit en woningen;Onderbanken;2012;83.0;287.0
1807;Alle economische activiteit en woningen;Onderbanken;2013;155.0;598.0
1808;Alle economische activiteit en woningen;Onderbanken;2014;186.0;725.0
1809;Alle economische activiteit en woningen;Onderbanken;2015;233.0;967.0
1810;Alle economische activiteit en woningen;Onderbanken;2016;266.0;1109.0
1811;Alle economische activiteit en woningen;Onderbanken;2017;479.0;2022.0
1812;Alle economische activiteit en woningen;Onderbanken;2018;598.0;2537.0
1813;Alle economische activiteit en woningen;Oost Gelre;2012;180.0;1020.0
1814;Alle economische activiteit en woningen;Oost Gelre;2013;529.0;3116.0
1815;Alle economische activiteit en woningen;Oost Gelre;2014;767.0;4408.0
1816;Alle economische activiteit en woningen;Oost Gelre;2015;1035.0;5761.0
1817;Alle economische activiteit en woningen;Oost Gelre;2016;1288.0;7616.0
1818;Alle economische activiteit en woningen;Oost Gelre;2017;1552.0;9811.0
1819;Alle economische activiteit en woningen;Oost Gelre;2018;1931.0;13163.0
1820;Alle economische activiteit en woningen;Oosterhout;2012;121.0;497.0
1821;Alle economische activiteit en woningen;Oosterhout;2013;345.0;1646.0
1822;Alle economische activiteit en woningen;Oosterhout;2014;508.0;2516.0
1823;Alle economische activiteit en woningen;Oosterhout;2015;759.0;3707.0
1824;Alle economische activiteit en woningen;Oosterhout;2016;957.0;4836.0
1825;Alle economische activiteit en woningen;Oosterhout;2017;1365.0;6338.0
1826;Alle economische activiteit en woningen;Oosterhout;2018;2021.0;8916.0
1827;Alle economische activiteit en woningen;Ooststellingwerf;2012;149.0;578.0
1828;Alle economische activiteit en woningen;Ooststellingwerf;2013;351.0;1535.0
1829;Alle economische activiteit en woningen;Ooststellingwerf;2014;527.0;2554.0
1830;Alle economische activiteit en woningen;Ooststellingwerf;2015;951.0;4078.0
1831;Alle economische activiteit en woningen;Ooststellingwerf;2016;1253.0;5711.0
1832;Alle economische activiteit en woningen;Ooststellingwerf;2017;1751.0;7884.0
1833;Alle economische activiteit en woningen;Ooststellingwerf;2018;2441.0;39844.0
1834;Alle economische activiteit en woningen;Oostzaan;2012;22.0;37.0
1835;Alle economische activiteit en woningen;Oostzaan;2013;66.0;253.0
1836;Alle economische activiteit en woningen;Oostzaan;2014;119.0;416.0
1837;Alle economische activiteit en woningen;Oostzaan;2015;164.0;568.0
1838;Alle economische activiteit en woningen;Oostzaan;2016;201.0;798.0
1839;Alle economische activiteit en woningen;Oostzaan;2017;288.0;1079.0
1840;Alle economische activiteit en woningen;Oostzaan;2018;377.0;1424.0
1841;Alle economische activiteit en woningen;Opmeer;2012;75.0;272.0
1842;Alle economische activiteit en woningen;Opmeer;2013;239.0;987.0
1843;Alle economische activiteit en woningen;Opmeer;2014;367.0;1519.0
1844;Alle economische activiteit en woningen;Opmeer;2015;577.0;2463.0
1845;Alle economische activiteit en woningen;Opmeer;2016;667.0;3748.0
1846;Alle economische activiteit en woningen;Opmeer;2017;781.0;4752.0
1847;Alle economische activiteit en woningen;Opmeer;2018;966.0;5581.0
1848;Alle economische activiteit en woningen;Opsterland;2012;263.0;1001.0
1849;Alle economische activiteit en woningen;Opsterland;2013;554.0;2413.0
1850;Alle economische activiteit en woningen;Opsterland;2014;767.0;3496.0
1851;Alle economische activiteit en woningen;Opsterland;2015;944.0;4346.0
1852;Alle economische activiteit en woningen;Opsterland;2016;1125.0;5809.0
1853;Alle economische activiteit en woningen;Opsterland;2017;1462.0;7537.0
1854;Alle economische activiteit en woningen;Opsterland;2018;2037.0;11443.0
1855;Alle economische activiteit en woningen;Oss;2012;312.0;1318.0
1856;Alle economische activiteit en woningen;Oss;2013;591.0;2846.0
1857;Alle economische activiteit en woningen;Oss;2014;881.0;4339.0
1858;Alle economische activiteit en woningen;Oss;2015;1170.0;6625.0
1859;Alle economische activiteit en woningen;Oss;2016;1545.0;10067.0
1860;Alle economische activiteit en woningen;Oss;2017;2470.0;15835.0
1861;Alle economische activiteit en woningen;Oss;2018;3700.0;25261.0
1862;Alle economische activiteit en woningen;Oud-Beijerland;2012;99.0;201.0
1863;Alle economische activiteit en woningen;Oud-Beijerland;2013;194.0;688.0
1864;Alle economische activiteit en woningen;Oud-Beijerland;2014;376.0;1274.0
1865;Alle economische activiteit en woningen;Oud-Beijerland;2015;460.0;1615.0
1866;Alle economische activiteit en woningen;Oud-Beijerland;2016;553.0;2165.0
1867;Alle economische activiteit en woningen;Oud-Beijerland;2017;665.0;2669.0
1868;Alle economische activiteit en woningen;Oud-Beijerland;2018;836.0;3777.0
1869;Alle economische activiteit en woningen;Oude IJsselstreek;2012;278.0;1127.0
1870;Alle economische activiteit en woningen;Oude IJsselstreek;2013;648.0;2963.0
1871;Alle economische activiteit en woningen;Oude IJsselstreek;2014;1033.0;4658.0
1872;Alle economische activiteit en woningen;Oude IJsselstreek;2015;1376.0;6388.0
1873;Alle economische activiteit en woningen;Oude IJsselstreek;2016;1662.0;7988.0
1874;Alle economische activiteit en woningen;Oude IJsselstreek;2017;1985.0;9962.0
1875;Alle economische activiteit en woningen;Oude IJsselstreek;2018;2809.0;14244.0
1876;Alle economische activiteit en woningen;Ouder-Amstel;2012;;
1877;Alle economische activiteit en woningen;Ouder-Amstel;2013;101.0;330.0
1878;Alle economische activiteit en woningen;Ouder-Amstel;2014;156.0;609.0
1879;Alle economische activiteit en woningen;Ouder-Amstel;2015;209.0;781.0
1880;Alle economische activiteit en woningen;Ouder-Amstel;2016;333.0;1169.0
1881;Alle economische activiteit en woningen;Ouder-Amstel;2017;416.0;1579.0
1882;Alle economische activiteit en woningen;Ouder-Amstel;2018;544.0;2262.0
1883;Alle economische activiteit en woningen;Oudewater;2012;42.0;167.0
1884;Alle economische activiteit en woningen;Oudewater;2013;106.0;509.0
1885;Alle economische activiteit en woningen;Oudewater;2014;147.0;729.0
1886;Alle economische activiteit en woningen;Oudewater;2015;194.0;1103.0
1887;Alle economische activiteit en woningen;Oudewater;2016;303.0;1462.0
1888;Alle economische activiteit en woningen;Oudewater;2017;406.0;2306.0
1889;Alle economische activiteit en woningen;Oudewater;2018;489.0;2806.0
1890;Alle economische activiteit en woningen;Overbetuwe;2012;238.0;1061.0
1891;Alle economische activiteit en woningen;Overbetuwe;2013;563.0;2489.0
1892;Alle economische activiteit en woningen;Overbetuwe;2014;833.0;3581.0
1893;Alle economische activiteit en woningen;Overbetuwe;2015;1072.0;4560.0
1894;Alle economische activiteit en woningen;Overbetuwe;2016;1292.0;6878.0
1895;Alle economische activiteit en woningen;Overbetuwe;2017;1609.0;8725.0
1896;Alle economische activiteit en woningen;Overbetuwe;2018;2213.0;11786.0
1897;Alle economische activiteit en woningen;Papendrecht;2012;112.0;221.0
