ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
5632;Totaal;1 particulier huishouden;Katwijk;2015;24230.0
5633;Totaal;1 particulier huishouden;Katwijk;2016;24580.0
5634;Totaal;1 particulier huishouden;Katwijk;2017;24915.0
5635;Totaal;1 particulier huishouden;Katwijk;2018;25115.0
5636;Totaal;1 particulier huishouden;Katwijk;2019;25380.0
5637;Totaal;1 particulier huishouden;Katwijk;2020;25625.0
5638;Totaal;1 particulier huishouden;Katwijk;2021;25770.0
5639;Totaal;1 particulier huishouden;Katwijk;2022;25870.0
5640;Totaal;1 particulier huishouden;Kerkrade;2015;21670.0
5641;Totaal;1 particulier huishouden;Kerkrade;2016;21790.0
5642;Totaal;1 particulier huishouden;Kerkrade;2017;21850.0
5643;Totaal;1 particulier huishouden;Kerkrade;2018;21915.0
5644;Totaal;1 particulier huishouden;Kerkrade;2019;21945.0
5645;Totaal;1 particulier huishouden;Kerkrade;2020;22040.0
5646;Totaal;1 particulier huishouden;Kerkrade;2021;22090.0
5647;Totaal;1 particulier huishouden;Kerkrade;2022;22115.0
5648;Totaal;1 particulier huishouden;Koggenland;2015;8785.0
5649;Totaal;1 particulier huishouden;Koggenland;2016;8790.0
5650;Totaal;1 particulier huishouden;Koggenland;2017;8850.0
5651;Totaal;1 particulier huishouden;Koggenland;2018;8910.0
5652;Totaal;1 particulier huishouden;Koggenland;2019;8955.0
5653;Totaal;1 particulier huishouden;Koggenland;2020;9080.0
5654;Totaal;1 particulier huishouden;Koggenland;2021;9165.0
5655;Totaal;1 particulier huishouden;Koggenland;2022;9225.0
5656;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2015;5170.0
5657;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2016;5220.0
5658;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2017;5225.0
5659;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2018;5230.0
5660;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2019;
5661;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2020;
5662;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2021;
5663;Totaal;1 particulier huishouden;Kollumerland en Nieuwkruisland;2022;
5664;Totaal;1 particulier huishouden;Korendijk;2015;4265.0
5665;Totaal;1 particulier huishouden;Korendijk;2016;4335.0
5666;Totaal;1 particulier huishouden;Korendijk;2017;4420.0
5667;Totaal;1 particulier huishouden;Korendijk;2018;4495.0
5668;Totaal;1 particulier huishouden;Korendijk;2019;
5669;Totaal;1 particulier huishouden;Korendijk;2020;
5670;Totaal;1 particulier huishouden;Korendijk;2021;
5671;Totaal;1 particulier huishouden;Korendijk;2022;
5672;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2015;11805.0
5673;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2016;11835.0
5674;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2017;11900.0
5675;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2018;11990.0
5676;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2019;12060.0
5677;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2020;12065.0
5678;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2021;12035.0
5679;Totaal;1 particulier huishouden;Krimpen aan den IJssel;2022;12045.0
5680;Totaal;1 particulier huishouden;Krimpenerwaard;2015;21870.0
5681;Totaal;1 particulier huishouden;Krimpenerwaard;2016;22205.0
5682;Totaal;1 particulier huishouden;Krimpenerwaard;2017;22385.0
5683;Totaal;1 particulier huishouden;Krimpenerwaard;2018;22570.0
5684;Totaal;1 particulier huishouden;Krimpenerwaard;2019;22725.0
5685;Totaal;1 particulier huishouden;Krimpenerwaard;2020;22895.0
5686;Totaal;1 particulier huishouden;Krimpenerwaard;2021;23085.0
5687;Totaal;1 particulier huishouden;Krimpenerwaard;2022;23230.0
5688;Totaal;1 particulier huishouden;Laarbeek;2015;8770.0
5689;Totaal;1 particulier huishouden;Laarbeek;2016;8875.0
5690;Totaal;1 particulier huishouden;Laarbeek;2017;8995.0
5691;Totaal;1 particulier huishouden;Laarbeek;2018;9085.0
5692;Totaal;1 particulier huishouden;Laarbeek;2019;9165.0
5693;Totaal;1 particulier huishouden;Laarbeek;2020;9365.0
5694;Totaal;1 particulier huishouden;Laarbeek;2021;9430.0
5695;Totaal;1 particulier huishouden;Laarbeek;2022;9465.0
5696;Totaal;1 particulier huishouden;Land van Cuijk;2015;
5697;Totaal;1 particulier huishouden;Land van Cuijk;2016;
5698;Totaal;1 particulier huishouden;Land van Cuijk;2017;
5699;Totaal;1 particulier huishouden;Land van Cuijk;2018;
5700;Totaal;1 particulier huishouden;Land van Cuijk;2019;
5701;Totaal;1 particulier huishouden;Land van Cuijk;2020;
5702;Totaal;1 particulier huishouden;Land van Cuijk;2021;
5703;Totaal;1 particulier huishouden;Land van Cuijk;2022;37700.0
5704;Totaal;1 particulier huishouden;Landerd;2015;5655.0
5705;Totaal;1 particulier huishouden;Landerd;2016;5710.0
5706;Totaal;1 particulier huishouden;Landerd;2017;5760.0
5707;Totaal;1 particulier huishouden;Landerd;2018;5875.0
5708;Totaal;1 particulier huishouden;Landerd;2019;6005.0
5709;Totaal;1 particulier huishouden;Landerd;2020;6085.0
5710;Totaal;1 particulier huishouden;Landerd;2021;6085.0
5711;Totaal;1 particulier huishouden;Landerd;2022;
5712;Totaal;1 particulier huishouden;Landgraaf;2015;16870.0
5713;Totaal;1 particulier huishouden;Landgraaf;2016;16955.0
5714;Totaal;1 particulier huishouden;Landgraaf;2017;17040.0
5715;Totaal;1 particulier huishouden;Landgraaf;2018;17090.0
5716;Totaal;1 particulier huishouden;Landgraaf;2019;17095.0
5717;Totaal;1 particulier huishouden;Landgraaf;2020;17110.0
5718;Totaal;1 particulier huishouden;Landgraaf;2021;17075.0
5719;Totaal;1 particulier huishouden;Landgraaf;2022;17095.0
5720;Totaal;1 particulier huishouden;Landsmeer;2015;4485.0
5721;Totaal;1 particulier huishouden;Landsmeer;2016;4585.0
5722;Totaal;1 particulier huishouden;Landsmeer;2017;4610.0
5723;Totaal;1 particulier huishouden;Landsmeer;2018;4610.0
5724;Totaal;1 particulier huishouden;Landsmeer;2019;4620.0
5725;Totaal;1 particulier huishouden;Landsmeer;2020;4670.0
5726;Totaal;1 particulier huishouden;Landsmeer;2021;4655.0
5727;Totaal;1 particulier huishouden;Landsmeer;2022;4680.0
5728;Totaal;1 particulier huishouden;Langedijk;2015;10815.0
5729;Totaal;1 particulier huishouden;Langedijk;2016;10925.0
5730;Totaal;1 particulier huishouden;Langedijk;2017;11025.0
5731;Totaal;1 particulier huishouden;Langedijk;2018;11175.0
5732;Totaal;1 particulier huishouden;Langedijk;2019;11270.0
5733;Totaal;1 particulier huishouden;Langedijk;2020;11385.0
5734;Totaal;1 particulier huishouden;Langedijk;2021;11535.0
5735;Totaal;1 particulier huishouden;Langedijk;2022;
5736;Totaal;1 particulier huishouden;Lansingerland;2015;21765.0
5737;Totaal;1 particulier huishouden;Lansingerland;2016;22175.0
5738;Totaal;1 particulier huishouden;Lansingerland;2017;22545.0
5739;Totaal;1 particulier huishouden;Lansingerland;2018;22720.0
5740;Totaal;1 particulier huishouden;Lansingerland;2019;23080.0
5741;Totaal;1 particulier huishouden;Lansingerland;2020;23595.0
5742;Totaal;1 particulier huishouden;Lansingerland;2021;23960.0
5743;Totaal;1 particulier huishouden;Lansingerland;2022;24150.0
5744;Totaal;1 particulier huishouden;Laren (NH.);2015;4635.0
5745;Totaal;1 particulier huishouden;Laren (NH.);2016;4700.0
5746;Totaal;1 particulier huishouden;Laren (NH.);2017;4730.0
5747;Totaal;1 particulier huishouden;Laren (NH.);2018;4730.0
5748;Totaal;1 particulier huishouden;Laren (NH.);2019;4765.0
5749;Totaal;1 particulier huishouden;Laren (NH.);2020;4850.0
5750;Totaal;1 particulier huishouden;Laren (NH.);2021;4900.0
5751;Totaal;1 particulier huishouden;Laren (NH.);2022;4925.0
5752;Totaal;1 particulier huishouden;Leek;2015;7915.0
5753;Totaal;1 particulier huishouden;Leek;2016;8005.0
5754;Totaal;1 particulier huishouden;Leek;2017;8130.0
5755;Totaal;1 particulier huishouden;Leek;2018;8195.0
5756;Totaal;1 particulier huishouden;Leek;2019;
5757;Totaal;1 particulier huishouden;Leek;2020;
5758;Totaal;1 particulier huishouden;Leek;2021;
5759;Totaal;1 particulier huishouden;Leek;2022;
5760;Totaal;1 particulier huishouden;Leerdam;2015;8065.0
5761;Totaal;1 particulier huishouden;Leerdam;2016;8185.0
5762;Totaal;1 particulier huishouden;Leerdam;2017;8260.0
5763;Totaal;1 particulier huishouden;Leerdam;2018;8360.0
5764;Totaal;1 particulier huishouden;Leerdam;2019;
5765;Totaal;1 particulier huishouden;Leerdam;2020;
5766;Totaal;1 particulier huishouden;Leerdam;2021;
5767;Totaal;1 particulier huishouden;Leerdam;2022;
5768;Totaal;1 particulier huishouden;Leeuwarden;2015;49275.0
5769;Totaal;1 particulier huishouden;Leeuwarden;2016;50120.0
5770;Totaal;1 particulier huishouden;Leeuwarden;2017;51000.0
5771;Totaal;1 particulier huishouden;Leeuwarden;2018;57125.0
5772;Totaal;1 particulier huishouden;Leeuwarden;2019;58065.0
5773;Totaal;1 particulier huishouden;Leeuwarden;2020;58760.0
5774;Totaal;1 particulier huishouden;Leeuwarden;2021;59645.0
5775;Totaal;1 particulier huishouden;Leeuwarden;2022;60115.0
5776;Totaal;1 particulier huishouden;Leeuwarderadeel;2015;4120.0
5777;Totaal;1 particulier huishouden;Leeuwarderadeel;2016;4125.0
5778;Totaal;1 particulier huishouden;Leeuwarderadeel;2017;4150.0
5779;Totaal;1 particulier huishouden;Leeuwarderadeel;2018;
5780;Totaal;1 particulier huishouden;Leeuwarderadeel;2019;
5781;Totaal;1 particulier huishouden;Leeuwarderadeel;2020;
5782;Totaal;1 particulier huishouden;Leeuwarderadeel;2021;
5783;Totaal;1 particulier huishouden;Leeuwarderadeel;2022;
5784;Totaal;1 particulier huishouden;Leiden;2015;50450.0
5785;Totaal;1 particulier huishouden;Leiden;2016;51660.0
5786;Totaal;1 particulier huishouden;Leiden;2017;52495.0
5787;Totaal;1 particulier huishouden;Leiden;2018;53140.0
5788;Totaal;1 particulier huishouden;Leiden;2019;53650.0
5789;Totaal;1 particulier huishouden;Leiden;2020;54735.0
5790;Totaal;1 particulier huishouden;Leiden;2021;56065.0
5791;Totaal;1 particulier huishouden;Leiden;2022;56920.0
5792;Totaal;1 particulier huishouden;Leiderdorp;2015;11340.0
5793;Totaal;1 particulier huishouden;Leiderdorp;2016;11490.0
5794;Totaal;1 particulier huishouden;Leiderdorp;2017;11580.0
5795;Totaal;1 particulier huishouden;Leiderdorp;2018;11545.0
5796;Totaal;1 particulier huishouden;Leiderdorp;2019;11545.0
5797;Totaal;1 particulier huishouden;Leiderdorp;2020;11810.0
5798;Totaal;1 particulier huishouden;Leiderdorp;2021;11945.0
5799;Totaal;1 particulier huishouden;Leiderdorp;2022;11955.0
5800;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2015;33980.0
5801;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2016;34140.0
5802;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2017;34175.0
5803;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2018;34205.0
5804;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2019;34430.0
5805;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2020;34545.0
5806;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2021;34760.0
5807;Totaal;1 particulier huishouden;Leidschendam-Voorburg;2022;35085.0
5808;Totaal;1 particulier huishouden;Lelystad;2015;30285.0
5809;Totaal;1 particulier huishouden;Lelystad;2016;30445.0
5810;Totaal;1 particulier huishouden;Lelystad;2017;30630.0
5811;Totaal;1 particulier huishouden;Lelystad;2018;30895.0
5812;Totaal;1 particulier huishouden;Lelystad;2019;31090.0
5813;Totaal;1 particulier huishouden;Lelystad;2020;31675.0
5814;Totaal;1 particulier huishouden;Lelystad;2021;32320.0
5815;Totaal;1 particulier huishouden;Lelystad;2022;32540.0
5816;Totaal;1 particulier huishouden;Leudal;2015;14630.0
5817;Totaal;1 particulier huishouden;Leudal;2016;14700.0
5818;Totaal;1 particulier huishouden;Leudal;2017;14715.0
5819;Totaal;1 particulier huishouden;Leudal;2018;14840.0
5820;Totaal;1 particulier huishouden;Leudal;2019;14955.0
5821;Totaal;1 particulier huishouden;Leudal;2020;15055.0
5822;Totaal;1 particulier huishouden;Leudal;2021;15170.0
5823;Totaal;1 particulier huishouden;Leudal;2022;15275.0
5824;Totaal;1 particulier huishouden;Leusden;2015;12010.0
5825;Totaal;1 particulier huishouden;Leusden;2016;12185.0
5826;Totaal;1 particulier huishouden;Leusden;2017;12240.0
5827;Totaal;1 particulier huishouden;Leusden;2018;12405.0
5828;Totaal;1 particulier huishouden;Leusden;2019;12560.0
5829;Totaal;1 particulier huishouden;Leusden;2020;12745.0
5830;Totaal;1 particulier huishouden;Leusden;2021;12840.0
5831;Totaal;1 particulier huishouden;Leusden;2022;13095.0
5832;Totaal;1 particulier huishouden;Lingewaal;2015;4260.0
5833;Totaal;1 particulier huishouden;Lingewaal;2016;4300.0
5834;Totaal;1 particulier huishouden;Lingewaal;2017;4335.0
5835;Totaal;1 particulier huishouden;Lingewaal;2018;4375.0
5836;Totaal;1 particulier huishouden;Lingewaal;2019;
5837;Totaal;1 particulier huishouden;Lingewaal;2020;
5838;Totaal;1 particulier huishouden;Lingewaal;2021;
5839;Totaal;1 particulier huishouden;Lingewaal;2022;
5840;Totaal;1 particulier huishouden;Lingewaard;2015;18425.0
5841;Totaal;1 particulier huishouden;Lingewaard;2016;18645.0
5842;Totaal;1 particulier huishouden;Lingewaard;2017;18760.0
5843;Totaal;1 particulier huishouden;Lingewaard;2018;18875.0
5844;Totaal;1 particulier huishouden;Lingewaard;2019;18905.0
5845;Totaal;1 particulier huishouden;Lingewaard;2020;19090.0
5846;Totaal;1 particulier huishouden;Lingewaard;2021;19270.0
5847;Totaal;1 particulier huishouden;Lingewaard;2022;19300.0
5848;Totaal;1 particulier huishouden;Lisse;2015;9585.0
5849;Totaal;1 particulier huishouden;Lisse;2016;9655.0
5850;Totaal;1 particulier huishouden;Lisse;2017;9730.0
5851;Totaal;1 particulier huishouden;Lisse;2018;9750.0
5852;Totaal;1 particulier huishouden;Lisse;2019;9870.0
5853;Totaal;1 particulier huishouden;Lisse;2020;9935.0
5854;Totaal;1 particulier huishouden;Lisse;2021;9945.0
5855;Totaal;1 particulier huishouden;Lisse;2022;10025.0
5856;Totaal;1 particulier huishouden;Littenseradiel;2015;4290.0
5857;Totaal;1 particulier huishouden;Littenseradiel;2016;4305.0
5858;Totaal;1 particulier huishouden;Littenseradiel;2017;4310.0
5859;Totaal;1 particulier huishouden;Littenseradiel;2018;
5860;Totaal;1 particulier huishouden;Littenseradiel;2019;
5861;Totaal;1 particulier huishouden;Littenseradiel;2020;
5862;Totaal;1 particulier huishouden;Littenseradiel;2021;
5863;Totaal;1 particulier huishouden;Littenseradiel;2022;
5864;Totaal;1 particulier huishouden;Lochem;2015;13785.0
5865;Totaal;1 particulier huishouden;Lochem;2016;13990.0
5866;Totaal;1 particulier huishouden;Lochem;2017;14095.0
5867;Totaal;1 particulier huishouden;Lochem;2018;14175.0
5868;Totaal;1 particulier huishouden;Lochem;2019;14220.0
5869;Totaal;1 particulier huishouden;Lochem;2020;14370.0
5870;Totaal;1 particulier huishouden;Lochem;2021;14525.0
5871;Totaal;1 particulier huishouden;Lochem;2022;14555.0
5872;Totaal;1 particulier huishouden;Loon op Zand;2015;9340.0
5873;Totaal;1 particulier huishouden;Loon op Zand;2016;9430.0
5874;Totaal;1 particulier huishouden;Loon op Zand;2017;9470.0
5875;Totaal;1 particulier huishouden;Loon op Zand;2018;9575.0
5876;Totaal;1 particulier huishouden;Loon op Zand;2019;9645.0
5877;Totaal;1 particulier huishouden;Loon op Zand;2020;9740.0
5878;Totaal;1 particulier huishouden;Loon op Zand;2021;9895.0
5879;Totaal;1 particulier huishouden;Loon op Zand;2022;9870.0
5880;Totaal;1 particulier huishouden;Lopik;2015;5100.0
5881;Totaal;1 particulier huishouden;Lopik;2016;5130.0
5882;Totaal;1 particulier huishouden;Lopik;2017;5205.0
5883;Totaal;1 particulier huishouden;Lopik;2018;5290.0
5884;Totaal;1 particulier huishouden;Lopik;2019;5315.0
5885;Totaal;1 particulier huishouden;Lopik;2020;5405.0
5886;Totaal;1 particulier huishouden;Lopik;2021;5445.0
5887;Totaal;1 particulier huishouden;Lopik;2022;5465.0
5888;Totaal;1 particulier huishouden;Loppersum;2015;4230.0
5889;Totaal;1 particulier huishouden;Loppersum;2016;4220.0
5890;Totaal;1 particulier huishouden;Loppersum;2017;4155.0
5891;Totaal;1 particulier huishouden;Loppersum;2018;4155.0
5892;Totaal;1 particulier huishouden;Loppersum;2019;4175.0
5893;Totaal;1 particulier huishouden;Loppersum;2020;4200.0
5894;Totaal;1 particulier huishouden;Loppersum;2021;
5895;Totaal;1 particulier huishouden;Loppersum;2022;
5896;Totaal;1 particulier huishouden;Losser;2015;8875.0
5897;Totaal;1 particulier huishouden;Losser;2016;8920.0
5898;Totaal;1 particulier huishouden;Losser;2017;8995.0
5899;Totaal;1 particulier huishouden;Losser;2018;9070.0
5900;Totaal;1 particulier huishouden;Losser;2019;9110.0
5901;Totaal;1 particulier huishouden;Losser;2020;9165.0
5902;Totaal;1 particulier huishouden;Losser;2021;9315.0
5903;Totaal;1 particulier huishouden;Losser;2022;9390.0
5904;Totaal;1 particulier huishouden;Maasdriel;2015;9170.0
5905;Totaal;1 particulier huishouden;Maasdriel;2016;9260.0
5906;Totaal;1 particulier huishouden;Maasdriel;2017;9370.0
5907;Totaal;1 particulier huishouden;Maasdriel;2018;9450.0
5908;Totaal;1 particulier huishouden;Maasdriel;2019;9580.0
5909;Totaal;1 particulier huishouden;Maasdriel;2020;9675.0
5910;Totaal;1 particulier huishouden;Maasdriel;2021;9715.0
5911;Totaal;1 particulier huishouden;Maasdriel;2022;9780.0
5912;Totaal;1 particulier huishouden;Maasgouw;2015;9985.0
5913;Totaal;1 particulier huishouden;Maasgouw;2016;10030.0
5914;Totaal;1 particulier huishouden;Maasgouw;2017;10050.0
5915;Totaal;1 particulier huishouden;Maasgouw;2018;10135.0
5916;Totaal;1 particulier huishouden;Maasgouw;2019;10245.0
5917;Totaal;1 particulier huishouden;Maasgouw;2020;10330.0
5918;Totaal;1 particulier huishouden;Maasgouw;2021;10400.0
5919;Totaal;1 particulier huishouden;Maasgouw;2022;10445.0
5920;Totaal;1 particulier huishouden;Maashorst;2015;
5921;Totaal;1 particulier huishouden;Maashorst;2016;
5922;Totaal;1 particulier huishouden;Maashorst;2017;
5923;Totaal;1 particulier huishouden;Maashorst;2018;
5924;Totaal;1 particulier huishouden;Maashorst;2019;
5925;Totaal;1 particulier huishouden;Maashorst;2020;
5926;Totaal;1 particulier huishouden;Maashorst;2021;
5927;Totaal;1 particulier huishouden;Maashorst;2022;24350.0
5928;Totaal;1 particulier huishouden;Maassluis;2015;13935.0
5929;Totaal;1 particulier huishouden;Maassluis;2016;13975.0
5930;Totaal;1 particulier huishouden;Maassluis;2017;14010.0
5931;Totaal;1 particulier huishouden;Maassluis;2018;14080.0
5932;Totaal;1 particulier huishouden;Maassluis;2019;14195.0
5933;Totaal;1 particulier huishouden;Maassluis;2020;14365.0
5934;Totaal;1 particulier huishouden;Maassluis;2021;14575.0
5935;Totaal;1 particulier huishouden;Maassluis;2022;14960.0
5936;Totaal;1 particulier huishouden;Maastricht;2015;53240.0
5937;Totaal;1 particulier huishouden;Maastricht;2016;53835.0
5938;Totaal;1 particulier huishouden;Maastricht;2017;54205.0
5939;Totaal;1 particulier huishouden;Maastricht;2018;54485.0
5940;Totaal;1 particulier huishouden;Maastricht;2019;54815.0
5941;Totaal;1 particulier huishouden;Maastricht;2020;55775.0
5942;Totaal;1 particulier huishouden;Maastricht;2021;56385.0
5943;Totaal;1 particulier huishouden;Maastricht;2022;56865.0
5944;Totaal;1 particulier huishouden;De Marne;2015;4535.0
5945;Totaal;1 particulier huishouden;De Marne;2016;4550.0
5946;Totaal;1 particulier huishouden;De Marne;2017;4565.0
5947;Totaal;1 particulier huishouden;De Marne;2018;4560.0
5948;Totaal;1 particulier huishouden;De Marne;2019;
5949;Totaal;1 particulier huishouden;De Marne;2020;
5950;Totaal;1 particulier huishouden;De Marne;2021;
5951;Totaal;1 particulier huishouden;De Marne;2022;
5952;Totaal;1 particulier huishouden;Marum;2015;4005.0
5953;Totaal;1 particulier huishouden;Marum;2016;4065.0
5954;Totaal;1 particulier huishouden;Marum;2017;4140.0
5955;Totaal;1 particulier huishouden;Marum;2018;4165.0
5956;Totaal;1 particulier huishouden;Marum;2019;
5957;Totaal;1 particulier huishouden;Marum;2020;
5958;Totaal;1 particulier huishouden;Marum;2021;
5959;Totaal;1 particulier huishouden;Marum;2022;
5960;Totaal;1 particulier huishouden;Medemblik;2015;17225.0
5961;Totaal;1 particulier huishouden;Medemblik;2016;17450.0
5962;Totaal;1 particulier huishouden;Medemblik;2017;17645.0
5963;Totaal;1 particulier huishouden;Medemblik;2018;17760.0
5964;Totaal;1 particulier huishouden;Medemblik;2019;17905.0
5965;Totaal;1 particulier huishouden;Medemblik;2020;18150.0
5966;Totaal;1 particulier huishouden;Medemblik;2021;18285.0
5967;Totaal;1 particulier huishouden;Medemblik;2022;18410.0
5968;Totaal;1 particulier huishouden;Meerssen;2015;8090.0
5969;Totaal;1 particulier huishouden;Meerssen;2016;8140.0
5970;Totaal;1 particulier huishouden;Meerssen;2017;8150.0
5971;Totaal;1 particulier huishouden;Meerssen;2018;8170.0
5972;Totaal;1 particulier huishouden;Meerssen;2019;8205.0
5973;Totaal;1 particulier huishouden;Meerssen;2020;8220.0
5974;Totaal;1 particulier huishouden;Meerssen;2021;8230.0
5975;Totaal;1 particulier huishouden;Meerssen;2022;8235.0
5976;Totaal;1 particulier huishouden;Meierijstad;2015;
5977;Totaal;1 particulier huishouden;Meierijstad;2016;
5978;Totaal;1 particulier huishouden;Meierijstad;2017;31815.0
5979;Totaal;1 particulier huishouden;Meierijstad;2018;32350.0
5980;Totaal;1 particulier huishouden;Meierijstad;2019;32625.0
5981;Totaal;1 particulier huishouden;Meierijstad;2020;32995.0
5982;Totaal;1 particulier huishouden;Meierijstad;2021;33650.0
5983;Totaal;1 particulier huishouden;Meierijstad;2022;33865.0
5984;Totaal;1 particulier huishouden;Menameradiel;2015;5515.0
5985;Totaal;1 particulier huishouden;Menameradiel;2016;5545.0
5986;Totaal;1 particulier huishouden;Menameradiel;2017;5530.0
5987;Totaal;1 particulier huishouden;Menameradiel;2018;
5988;Totaal;1 particulier huishouden;Menameradiel;2019;
5989;Totaal;1 particulier huishouden;Menameradiel;2020;
5990;Totaal;1 particulier huishouden;Menameradiel;2021;
5991;Totaal;1 particulier huishouden;Menameradiel;2022;
5992;Totaal;1 particulier huishouden;Menterwolde;2015;5195.0
5993;Totaal;1 particulier huishouden;Menterwolde;2016;5175.0
5994;Totaal;1 particulier huishouden;Menterwolde;2017;5180.0
5995;Totaal;1 particulier huishouden;Menterwolde;2018;
5996;Totaal;1 particulier huishouden;Menterwolde;2019;
5997;Totaal;1 particulier huishouden;Menterwolde;2020;
5998;Totaal;1 particulier huishouden;Menterwolde;2021;
5999;Totaal;1 particulier huishouden;Menterwolde;2022;
6000;Totaal;1 particulier huishouden;Meppel;2015;13920.0
6001;Totaal;1 particulier huishouden;Meppel;2016;14195.0
6002;Totaal;1 particulier huishouden;Meppel;2017;14435.0
6003;Totaal;1 particulier huishouden;Meppel;2018;14540.0
6004;Totaal;1 particulier huishouden;Meppel;2019;14735.0
6005;Totaal;1 particulier huishouden;Meppel;2020;15025.0
6006;Totaal;1 particulier huishouden;Meppel;2021;15265.0
6007;Totaal;1 particulier huishouden;Meppel;2022;15325.0
6008;Totaal;1 particulier huishouden;Middelburg (Z.);2015;21300.0
6009;Totaal;1 particulier huishouden;Middelburg (Z.);2016;21505.0
6010;Totaal;1 particulier huishouden;Middelburg (Z.);2017;21650.0
6011;Totaal;1 particulier huishouden;Middelburg (Z.);2018;21930.0
6012;Totaal;1 particulier huishouden;Middelburg (Z.);2019;21990.0
6013;Totaal;1 particulier huishouden;Middelburg (Z.);2020;22165.0
6014;Totaal;1 particulier huishouden;Middelburg (Z.);2021;22320.0
6015;Totaal;1 particulier huishouden;Middelburg (Z.);2022;22610.0
6016;Totaal;1 particulier huishouden;Midden-Delfland;2015;7225.0
6017;Totaal;1 particulier huishouden;Midden-Delfland;2016;7305.0
6018;Totaal;1 particulier huishouden;Midden-Delfland;2017;7465.0
6019;Totaal;1 particulier huishouden;Midden-Delfland;2018;7520.0
6020;Totaal;1 particulier huishouden;Midden-Delfland;2019;7505.0
6021;Totaal;1 particulier huishouden;Midden-Delfland;2020;7615.0
6022;Totaal;1 particulier huishouden;Midden-Delfland;2021;7705.0
6023;Totaal;1 particulier huishouden;Midden-Delfland;2022;7690.0
6024;Totaal;1 particulier huishouden;Midden-Drenthe;2015;13580.0
6025;Totaal;1 particulier huishouden;Midden-Drenthe;2016;13630.0
6026;Totaal;1 particulier huishouden;Midden-Drenthe;2017;13680.0
6027;Totaal;1 particulier huishouden;Midden-Drenthe;2018;13760.0
6028;Totaal;1 particulier huishouden;Midden-Drenthe;2019;13835.0
6029;Totaal;1 particulier huishouden;Midden-Drenthe;2020;14035.0
6030;Totaal;1 particulier huishouden;Midden-Drenthe;2021;14165.0
6031;Totaal;1 particulier huishouden;Midden-Drenthe;2022;14205.0
6032;Totaal;1 particulier huishouden;Midden-Groningen;2015;
6033;Totaal;1 particulier huishouden;Midden-Groningen;2016;
6034;Totaal;1 particulier huishouden;Midden-Groningen;2017;
6035;Totaal;1 particulier huishouden;Midden-Groningen;2018;26540.0
6036;Totaal;1 particulier huishouden;Midden-Groningen;2019;26545.0
6037;Totaal;1 particulier huishouden;Midden-Groningen;2020;26625.0
6038;Totaal;1 particulier huishouden;Midden-Groningen;2021;26785.0
6039;Totaal;1 particulier huishouden;Midden-Groningen;2022;26850.0
6040;Totaal;1 particulier huishouden;Mill en Sint Hubert;2015;4250.0
6041;Totaal;1 particulier huishouden;Mill en Sint Hubert;2016;4300.0
6042;Totaal;1 particulier huishouden;Mill en Sint Hubert;2017;4330.0
6043;Totaal;1 particulier huishouden;Mill en Sint Hubert;2018;4365.0
6044;Totaal;1 particulier huishouden;Mill en Sint Hubert;2019;4405.0
6045;Totaal;1 particulier huishouden;Mill en Sint Hubert;2020;4460.0
6046;Totaal;1 particulier huishouden;Mill en Sint Hubert;2021;4495.0
6047;Totaal;1 particulier huishouden;Mill en Sint Hubert;2022;
6048;Totaal;1 particulier huishouden;Moerdijk;2015;15180.0
6049;Totaal;1 particulier huishouden;Moerdijk;2016;15350.0
6050;Totaal;1 particulier huishouden;Moerdijk;2017;15485.0
6051;Totaal;1 particulier huishouden;Moerdijk;2018;15540.0
6052;Totaal;1 particulier huishouden;Moerdijk;2019;15610.0
6053;Totaal;1 particulier huishouden;Moerdijk;2020;15735.0
6054;Totaal;1 particulier huishouden;Moerdijk;2021;15790.0
6055;Totaal;1 particulier huishouden;Moerdijk;2022;15880.0
6056;Totaal;1 particulier huishouden;Molenlanden;2015;
6057;Totaal;1 particulier huishouden;Molenlanden;2016;
6058;Totaal;1 particulier huishouden;Molenlanden;2017;
6059;Totaal;1 particulier huishouden;Molenlanden;2018;
6060;Totaal;1 particulier huishouden;Molenlanden;2019;16250.0
