ID;VakcentralesEnVakverenigingen;Geslacht;Leeftijd;Perioden;Leden_1;LedenRelatief_2
302;Totaal vakverenigingen;Vrouwen;25 tot 45 jaar;2021;167.6;100.0
303;Totaal vakverenigingen;Vrouwen;25 tot 45 jaar;2023;159.0;100.0
304;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;1999;;
305;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2001;;
306;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2003;;
307;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2005;244.2;100.0
308;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2006;256.9;100.0
309;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2007;275.6;100.0
310;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2008;285.3;100.0
311;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2009;302.2;100.0
312;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2010;313.5;100.0
313;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2011;324.0;100.0
314;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2012;328.1;100.0
315;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2013;328.4;100.0
316;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2014;330.7;100.0
317;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2015;336.1;100.0
318;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2016;342.1;100.0
319;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2017;350.1;100.0
320;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2019;344.7;100.0
321;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2021;318.7;100.0
322;Totaal vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2023;303.5;100.0
323;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;1999;21.2;100.0
324;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2001;23.5;100.0
325;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2003;24.2;100.0
326;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2005;29.0;100.0
327;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2006;29.5;100.0
328;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2007;32.1;100.0
329;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2008;35.6;100.0
330;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2009;39.9;100.0
331;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2010;41.3;100.0
332;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2011;49.6;100.0
333;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2012;54.3;100.0
334;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2013;51.6;100.0
335;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2014;55.7;100.0
336;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2015;60.4;100.0
337;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2016;65.0;100.0
338;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2017;66.0;100.0
339;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2019;58.8;100.0
340;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2021;71.7;100.0
341;Totaal vakverenigingen;Vrouwen;AOW-leeftijd of ouder;2023;73.5;100.0
342;FNV;Totaal mannen en vrouwen;Totaal;1999;1232.6;63.7
343;FNV;Totaal mannen en vrouwen;Totaal;2001;1222.7;63.7
344;FNV;Totaal mannen en vrouwen;Totaal;2003;1205.2;62.8
345;FNV;Totaal mannen en vrouwen;Totaal;2005;1194.2;62.9
346;FNV;Totaal mannen en vrouwen;Totaal;2006;1171.1;62.8
347;FNV;Totaal mannen en vrouwen;Totaal;2007;1181.8;62.9
348;FNV;Totaal mannen en vrouwen;Totaal;2008;1192.0;62.8
349;FNV;Totaal mannen en vrouwen;Totaal;2009;1196.8;63.4
350;FNV;Totaal mannen en vrouwen;Totaal;2010;1198.0;64.1
351;FNV;Totaal mannen en vrouwen;Totaal;2011;1197.2;63.8
352;FNV;Totaal mannen en vrouwen;Totaal;2012;1180.0;63.8
353;FNV;Totaal mannen en vrouwen;Totaal;2013;1141.9;63.7
354;FNV;Totaal mannen en vrouwen;Totaal;2014;1131.6;64.2
355;FNV;Totaal mannen en vrouwen;Totaal;2015;1094.8;63.1
356;FNV;Totaal mannen en vrouwen;Totaal;2016;1078.1;62.8
357;FNV;Totaal mannen en vrouwen;Totaal;2017;1060.2;62.3
358;FNV;Totaal mannen en vrouwen;Totaal;2019;1014.1;63.3
359;FNV;Totaal mannen en vrouwen;Totaal;2021;915.5;60.9
360;FNV;Totaal mannen en vrouwen;Totaal;2023;876.7;60.8
361;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;1999;71.0;60.6
362;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2001;65.5;58.9
363;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2003;56.7;53.2
364;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2005;53.9;54.1
365;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2006;48.3;53.2
366;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2007;44.9;54.5
367;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2008;41.2;52.8
368;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2009;42.4;57.7
369;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2010;39.5;55.5
370;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2011;38.5;51.9
371;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2012;34.5;49.9
372;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2013;32.0;52.5
373;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2014;35.1;52.3
374;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2015;30.6;43.5
375;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2016;31.3;45.1
376;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2017;29.8;45.3
377;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2019;26.3;56.4
378;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2021;13.1;36.9
379;FNV;Totaal mannen en vrouwen;Jonger dan 25 jaar;2023;13.9;39.4
380;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;1999;1052.5;64.3
381;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2001;1044.7;64.6
382;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2003;1032.9;63.9
383;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2005;1013.4;64.0
384;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2006;994.4;63.7
385;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2007;1001.7;63.6
386;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2008;1007.8;63.5
387;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2009;1005.9;64.1
388;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2010;1001.0;64.7
389;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2011;993.4;64.8
390;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2012;966.1;64.7
391;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2013;921.5;64.0
392;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2014;899.0;64.4
393;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2015;866.8;63.7
394;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2016;837.7;63.0
395;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2017;813.1;61.6
396;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2019;794.2;62.3
397;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2021;667.4;58.3
398;FNV;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2023;633.7;58.2
399;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;1999;540.0;
400;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2001;515.5;
401;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2003;473.9;
402;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2005;439.2;62.8
403;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2006;408.4;61.7
404;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2007;400.8;61.1
405;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2008;402.0;61.3
406;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2009;379.7;61.7
407;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2010;366.6;62.2
408;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2011;354.0;62.0
409;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2012;336.6;61.5
410;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2013;310.1;60.2
411;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2014;294.4;60.2
412;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2015;281.4;59.9
413;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2016;257.8;58.0
414;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2017;243.3;55.8
415;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2019;230.1;56.4
416;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2021;171.0;49.2
417;FNV;Totaal mannen en vrouwen;25 tot 45 jaar;2023;173.9;51.0
418;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;1999;512.5;
419;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2001;529.2;
420;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2003;559.0;
421;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2005;574.2;64.9
422;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2006;586.0;65.2
423;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2007;600.9;65.4
424;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2008;605.8;65.1
425;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2009;626.2;65.6
426;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2010;634.4;66.2
427;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2011;639.4;66.5
428;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2012;629.5;66.6
429;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2013;611.4;66.1
430;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2014;604.6;66.7
431;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2015;585.4;65.7
432;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2016;579.9;65.5
433;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2017;569.8;64.5
434;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2019;564.1;65.1
435;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2021;496.4;62.3
436;FNV;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2023;459.8;61.4
437;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;1999;109.2;59.9
438;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2001;112.5;59.4
439;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2003;115.6;58.5
440;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2005;126.9;59.1
441;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2006;128.4;59.8
442;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2007;135.2;61.5
443;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2008;143.0;61.4
444;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2009;148.5;60.8
445;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2010;157.5;62.6
446;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2011;165.3;61.6
447;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2012;179.2;62.5
448;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2013;188.4;64.8
449;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2014;197.6;66.0
450;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2015;197.4;65.0
451;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2016;209.1;65.8
452;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2017;217.3;68.4
453;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2019;193.6;68.9
454;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2021;234.9;72.5
455;FNV;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2023;229.1;72.5
456;FNV;Mannen;Totaal;1999;896.7;63.3
457;FNV;Mannen;Totaal;2001;880.3;63.8
458;FNV;Mannen;Totaal;2003;853.2;62.7
459;FNV;Mannen;Totaal;2005;827.5;63.0
460;FNV;Mannen;Totaal;2006;806.3;62.9
461;FNV;Mannen;Totaal;2007;807.3;63.5
462;FNV;Mannen;Totaal;2008;809.5;63.4
463;FNV;Mannen;Totaal;2009;804.6;63.7
464;FNV;Mannen;Totaal;2010;799.7;64.3
465;FNV;Mannen;Totaal;2011;789.1;64.2
466;FNV;Mannen;Totaal;2012;771.2;64.2
467;FNV;Mannen;Totaal;2013;738.8;63.6
468;FNV;Mannen;Totaal;2014;721.5;64.0
469;FNV;Mannen;Totaal;2015;694.5;63.5
470;FNV;Mannen;Totaal;2016;681.5;63.6
471;FNV;Mannen;Totaal;2017;664.6;63.4
472;FNV;Mannen;Totaal;2019;633.1;64.4
473;FNV;Mannen;Totaal;2021;588.8;63.2
474;FNV;Mannen;Totaal;2023;562.5;63.1
475;FNV;Mannen;Jonger dan 25 jaar;1999;45.4;59.5
476;FNV;Mannen;Jonger dan 25 jaar;2001;42.2;58.3
477;FNV;Mannen;Jonger dan 25 jaar;2003;37.3;54.4
478;FNV;Mannen;Jonger dan 25 jaar;2005;33.8;55.9
479;FNV;Mannen;Jonger dan 25 jaar;2006;31.1;55.7
480;FNV;Mannen;Jonger dan 25 jaar;2007;28.7;56.9
481;FNV;Mannen;Jonger dan 25 jaar;2008;26.1;54.4
482;FNV;Mannen;Jonger dan 25 jaar;2009;26.5;56.9
483;FNV;Mannen;Jonger dan 25 jaar;2010;25.5;54.8
484;FNV;Mannen;Jonger dan 25 jaar;2011;24.1;50.8
485;FNV;Mannen;Jonger dan 25 jaar;2012;21.0;48.3
486;FNV;Mannen;Jonger dan 25 jaar;2013;18.9;49.6
487;FNV;Mannen;Jonger dan 25 jaar;2014;19.1;48.6
488;FNV;Mannen;Jonger dan 25 jaar;2015;17.7;44.1
489;FNV;Mannen;Jonger dan 25 jaar;2016;18.3;47.4
490;FNV;Mannen;Jonger dan 25 jaar;2017;17.8;49.2
491;FNV;Mannen;Jonger dan 25 jaar;2019;15.8;56.6
492;FNV;Mannen;Jonger dan 25 jaar;2021;8.1;39.1
493;FNV;Mannen;Jonger dan 25 jaar;2023;8.7;40.1
494;FNV;Mannen;25 tot AOW-leeftijd;1999;753.3;63.8
495;FNV;Mannen;25 tot AOW-leeftijd;2001;737.6;64.7
496;FNV;Mannen;25 tot AOW-leeftijd;2003;713.6;63.7
497;FNV;Mannen;25 tot AOW-leeftijd;2005;683.1;63.9
498;FNV;Mannen;25 tot AOW-leeftijd;2006;663.6;63.8
499;FNV;Mannen;25 tot AOW-leeftijd;2007;663.0;64.2
500;FNV;Mannen;25 tot AOW-leeftijd;2008;662.1;64.2
501;FNV;Mannen;25 tot AOW-leeftijd;2009;653.4;64.5
502;FNV;Mannen;25 tot AOW-leeftijd;2010;642.8;65.2
503;FNV;Mannen;25 tot AOW-leeftijd;2011;628.2;65.3
504;FNV;Mannen;25 tot AOW-leeftijd;2012;603.5;65.2
505;FNV;Mannen;25 tot AOW-leeftijd;2013;566.4;64.1
506;FNV;Mannen;25 tot AOW-leeftijd;2014;543.2;64.4
507;FNV;Mannen;25 tot AOW-leeftijd;2015;518.5;63.9
508;FNV;Mannen;25 tot AOW-leeftijd;2016;496.8;63.7
509;FNV;Mannen;25 tot AOW-leeftijd;2017;476.4;62.6
510;FNV;Mannen;25 tot AOW-leeftijd;2019;465.2;63.4
511;FNV;Mannen;25 tot AOW-leeftijd;2021;398.7;60.5
512;FNV;Mannen;25 tot AOW-leeftijd;2023;379.6;60.5
513;FNV;Mannen;25 tot 45 jaar;1999;361.3;
514;FNV;Mannen;25 tot 45 jaar;2001;338.4;
515;FNV;Mannen;25 tot 45 jaar;2003;304.3;
516;FNV;Mannen;25 tot 45 jaar;2005;274.0;64.1
517;FNV;Mannen;25 tot 45 jaar;2006;252.6;63.5
518;FNV;Mannen;25 tot 45 jaar;2007;247.3;63.6
519;FNV;Mannen;25 tot 45 jaar;2008;245.8;63.9
520;FNV;Mannen;25 tot 45 jaar;2009;230.9;64.0
521;FNV;Mannen;25 tot 45 jaar;2010;221.0;64.6
522;FNV;Mannen;25 tot 45 jaar;2011;209.0;64.3
523;FNV;Mannen;25 tot 45 jaar;2012;196.2;63.6
524;FNV;Mannen;25 tot 45 jaar;2013;176.7;61.6
525;FNV;Mannen;25 tot 45 jaar;2014;164.6;61.4
526;FNV;Mannen;25 tot 45 jaar;2015;157.1;61.3
527;FNV;Mannen;25 tot 45 jaar;2016;142.3;60.1
528;FNV;Mannen;25 tot 45 jaar;2017;133.8;58.8
529;FNV;Mannen;25 tot 45 jaar;2019;126.7;59.7
530;FNV;Mannen;25 tot 45 jaar;2021;97.4;54.1
531;FNV;Mannen;25 tot 45 jaar;2023;102.7;56.6
532;FNV;Mannen;45 jaar tot AOW-leeftijd;1999;392.0;
533;FNV;Mannen;45 jaar tot AOW-leeftijd;2001;399.2;
534;FNV;Mannen;45 jaar tot AOW-leeftijd;2003;409.3;
535;FNV;Mannen;45 jaar tot AOW-leeftijd;2005;409.1;63.9
536;FNV;Mannen;45 jaar tot AOW-leeftijd;2006;411.0;64.0
537;FNV;Mannen;45 jaar tot AOW-leeftijd;2007;415.8;64.6
538;FNV;Mannen;45 jaar tot AOW-leeftijd;2008;416.2;64.4
539;FNV;Mannen;45 jaar tot AOW-leeftijd;2009;422.4;64.8
540;FNV;Mannen;45 jaar tot AOW-leeftijd;2010;421.8;65.5
541;FNV;Mannen;45 jaar tot AOW-leeftijd;2011;419.2;65.8
542;FNV;Mannen;45 jaar tot AOW-leeftijd;2012;407.2;66.0
543;FNV;Mannen;45 jaar tot AOW-leeftijd;2013;389.7;65.3
544;FNV;Mannen;45 jaar tot AOW-leeftijd;2014;378.6;65.8
545;FNV;Mannen;45 jaar tot AOW-leeftijd;2015;361.4;65.1
546;FNV;Mannen;45 jaar tot AOW-leeftijd;2016;354.5;65.3
547;FNV;Mannen;45 jaar tot AOW-leeftijd;2017;342.6;64.3
548;FNV;Mannen;45 jaar tot AOW-leeftijd;2019;338.5;64.9
549;FNV;Mannen;45 jaar tot AOW-leeftijd;2021;301.3;63.0
550;FNV;Mannen;45 jaar tot AOW-leeftijd;2023;276.9;62.2
551;FNV;Mannen;AOW-leeftijd of ouder;1999;98.1;60.9
552;FNV;Mannen;AOW-leeftijd of ouder;2001;100.4;60.5
553;FNV;Mannen;AOW-leeftijd of ouder;2003;102.4;59.0
554;FNV;Mannen;AOW-leeftijd of ouder;2005;110.6;59.6
555;FNV;Mannen;AOW-leeftijd of ouder;2006;111.7;60.3
556;FNV;Mannen;AOW-leeftijd of ouder;2007;115.6;61.5
557;FNV;Mannen;AOW-leeftijd of ouder;2008;121.3;61.5
558;FNV;Mannen;AOW-leeftijd of ouder;2009;124.7;61.0
559;FNV;Mannen;AOW-leeftijd of ouder;2010;131.3;62.4
560;FNV;Mannen;AOW-leeftijd of ouder;2011;136.8;62.5
561;FNV;Mannen;AOW-leeftijd of ouder;2012;146.8;63.2
562;FNV;Mannen;AOW-leeftijd of ouder;2013;153.4;64.1
563;FNV;Mannen;AOW-leeftijd of ouder;2014;159.3;65.3
564;FNV;Mannen;AOW-leeftijd of ouder;2015;158.2;65.0
565;FNV;Mannen;AOW-leeftijd of ouder;2016;166.4;65.8
566;FNV;Mannen;AOW-leeftijd of ouder;2017;170.5;67.7
567;FNV;Mannen;AOW-leeftijd of ouder;2019;152.1;68.4
568;FNV;Mannen;AOW-leeftijd of ouder;2021;181.9;72.1
569;FNV;Mannen;AOW-leeftijd of ouder;2023;174.2;71.8
570;FNV;Vrouwen;Totaal;1999;335.9;64.9
571;FNV;Vrouwen;Totaal;2001;342.4;63.4
572;FNV;Vrouwen;Totaal;2003;352.0;62.9
573;FNV;Vrouwen;Totaal;2005;366.7;62.7
574;FNV;Vrouwen;Totaal;2006;364.8;62.4
575;FNV;Vrouwen;Totaal;2007;374.5;61.6
576;FNV;Vrouwen;Totaal;2008;382.5;61.5
577;FNV;Vrouwen;Totaal;2009;392.1;62.9
578;FNV;Vrouwen;Totaal;2010;398.4;63.5
579;FNV;Vrouwen;Totaal;2011;408.1;63.1
580;FNV;Vrouwen;Totaal;2012;408.5;63.1
581;FNV;Vrouwen;Totaal;2013;403.1;63.9
582;FNV;Vrouwen;Totaal;2014;410.1;64.6
583;FNV;Vrouwen;Totaal;2015;400.3;62.5
584;FNV;Vrouwen;Totaal;2016;396.6;61.4
585;FNV;Vrouwen;Totaal;2017;395.6;60.5
586;FNV;Vrouwen;Totaal;2019;381.0;61.7
587;FNV;Vrouwen;Totaal;2021;326.7;57.0
588;FNV;Vrouwen;Totaal;2023;314.3;57.2
589;FNV;Vrouwen;Jonger dan 25 jaar;1999;25.6;62.5
590;FNV;Vrouwen;Jonger dan 25 jaar;2001;23.3;60.2
591;FNV;Vrouwen;Jonger dan 25 jaar;2003;19.5;51.0
592;FNV;Vrouwen;Jonger dan 25 jaar;2005;20.1;51.2
593;FNV;Vrouwen;Jonger dan 25 jaar;2006;17.2;49.2
594;FNV;Vrouwen;Jonger dan 25 jaar;2007;16.2;50.6
595;FNV;Vrouwen;Jonger dan 25 jaar;2008;15.0;50.2
596;FNV;Vrouwen;Jonger dan 25 jaar;2009;15.9;58.9
597;FNV;Vrouwen;Jonger dan 25 jaar;2010;13.9;56.8
598;FNV;Vrouwen;Jonger dan 25 jaar;2011;14.4;53.8
599;FNV;Vrouwen;Jonger dan 25 jaar;2012;13.5;52.6
600;FNV;Vrouwen;Jonger dan 25 jaar;2013;13.1;57.2
601;FNV;Vrouwen;Jonger dan 25 jaar;2014;16.0;57.6
602;FNV;Vrouwen;Jonger dan 25 jaar;2015;12.9;42.4
603;FNV;Vrouwen;Jonger dan 25 jaar;2016;12.9;41.9
604;FNV;Vrouwen;Jonger dan 25 jaar;2017;12.0;40.5
605;FNV;Vrouwen;Jonger dan 25 jaar;2019;10.5;56.1
606;FNV;Vrouwen;Jonger dan 25 jaar;2021;4.9;33.1
607;FNV;Vrouwen;Jonger dan 25 jaar;2023;5.3;39.0
608;FNV;Vrouwen;25 tot AOW-leeftijd;1999;299.2;65.7
609;FNV;Vrouwen;25 tot AOW-leeftijd;2001;307.0;64.3
610;FNV;Vrouwen;25 tot AOW-leeftijd;2003;319.3;64.3
611;FNV;Vrouwen;25 tot AOW-leeftijd;2005;330.4;64.0
612;FNV;Vrouwen;25 tot AOW-leeftijd;2006;330.8;63.6
613;FNV;Vrouwen;25 tot AOW-leeftijd;2007;338.6;62.3
614;FNV;Vrouwen;25 tot AOW-leeftijd;2008;345.7;62.1
615;FNV;Vrouwen;25 tot AOW-leeftijd;2009;352.5;63.3
616;FNV;Vrouwen;25 tot AOW-leeftijd;2010;358.2;63.8
617;FNV;Vrouwen;25 tot AOW-leeftijd;2011;365.2;64.0
618;FNV;Vrouwen;25 tot AOW-leeftijd;2012;362.6;63.9
619;FNV;Vrouwen;25 tot AOW-leeftijd;2013;355.1;63.8
620;FNV;Vrouwen;25 tot AOW-leeftijd;2014;355.8;64.5
621;FNV;Vrouwen;25 tot AOW-leeftijd;2015;348.1;63.4
622;FNV;Vrouwen;25 tot AOW-leeftijd;2016;340.8;61.9
623;FNV;Vrouwen;25 tot AOW-leeftijd;2017;336.9;60.3
624;FNV;Vrouwen;25 tot AOW-leeftijd;2019;329.0;60.9
625;FNV;Vrouwen;25 tot AOW-leeftijd;2021;268.7;55.3
626;FNV;Vrouwen;25 tot AOW-leeftijd;2023;254.1;54.9
627;FNV;Vrouwen;25 tot 45 jaar;1999;178.7;
628;FNV;Vrouwen;25 tot 45 jaar;2001;177.1;
629;FNV;Vrouwen;25 tot 45 jaar;2003;169.6;
630;FNV;Vrouwen;25 tot 45 jaar;2005;165.2;60.7
631;FNV;Vrouwen;25 tot 45 jaar;2006;155.8;59.1
632;FNV;Vrouwen;25 tot 45 jaar;2007;153.5;57.3
633;FNV;Vrouwen;25 tot 45 jaar;2008;156.2;57.6
634;FNV;Vrouwen;25 tot 45 jaar;2009;148.7;58.5
635;FNV;Vrouwen;25 tot 45 jaar;2010;145.6;58.8
636;FNV;Vrouwen;25 tot 45 jaar;2011;145.0;58.9
637;FNV;Vrouwen;25 tot 45 jaar;2012;140.4;58.7
638;FNV;Vrouwen;25 tot 45 jaar;2013;133.4;58.5
639;FNV;Vrouwen;25 tot 45 jaar;2014;129.8;58.8
640;FNV;Vrouwen;25 tot 45 jaar;2015;124.2;58.2
641;FNV;Vrouwen;25 tot 45 jaar;2016;115.4;55.4
642;FNV;Vrouwen;25 tot 45 jaar;2017;109.6;52.6
643;FNV;Vrouwen;25 tot 45 jaar;2019;103.4;52.8
644;FNV;Vrouwen;25 tot 45 jaar;2021;73.6;43.9
645;FNV;Vrouwen;25 tot 45 jaar;2023;71.2;44.8
646;FNV;Vrouwen;45 jaar tot AOW-leeftijd;1999;120.5;
647;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2001;129.9;
648;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2003;149.7;36.6
649;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2005;165.1;67.6
650;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2006;175.0;68.1
651;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2007;185.1;67.2
652;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2008;189.6;66.4
653;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2009;203.8;67.4
654;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2010;212.6;67.8
655;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2011;220.2;68.0
656;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2012;222.3;67.7
657;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2013;221.6;67.5
658;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2014;226.0;68.3
659;FNV;Vrouwen;45 jaar tot AOW-leeftijd;2015;223.9;66.6
